,Little Edward,Cindys Charm,Gerrys Gift,Boot A Dream,Dr Valor,Dr Callie,Prince Pulpogan
07-12-2022 18:57:42.506917,"(4.6, 7.6, 5.71)","(1.45, 1.55, 1.4921052631578948)","(5.0, 9.6, 9.299999999999999)","(17.0, 60.0, 38.5)","(14.0, 95.0, 50.35294117647059)","(41.0, 380.0, 134.28571428571428)","(20.0, 55.0, 22.6)"
07-12-2022 18:57:43.692534,"(4.6, 7.6, 5.71)","(1.45, 1.55, 1.4921052631578948)","(5.0, 9.6, 9.299999999999999)","(17.0, 60.0, 38.5)","(14.0, 95.0, 50.35294117647059)","(41.0, 380.0, 134.28571428571428)","(20.0, 55.0, 22.6)"
07-12-2022 18:57:44.888193,"(4.6, 7.6, 5.71)","(1.45, 1.55, 1.4921052631578948)","(5.0, 9.6, 9.299999999999999)","(17.0, 60.0, 38.5)","(14.0, 95.0, 50.35294117647059)","(41.0, 380.0, 134.28571428571428)","(20.0, 55.0, 22.6)"
07-12-2022 18:57:46.070964,"(4.6, 7.2, 6.625)","(1.45, 1.55, 1.4921052631578948)","(5.0, 9.6, 9.299999999999999)","(17.0, 60.0, 38.5)","(14.0, 95.0, 50.35294117647059)","(41.0, 380.0, 134.28571428571428)","(20.0, 55.0, 22.6)"
07-12-2022 18:57:47.244487,"(4.6, 7.2, 6.625)","(1.45, 1.55, 1.4921052631578948)","(5.0, 9.6, 9.299999999999999)","(17.0, 60.0, 38.5)","(14.0, 95.0, 50.35294117647059)","(41.0, 380.0, 134.28571428571428)","(20.0, 55.0, 22.6)"
07-12-2022 18:57:48.529325,"(4.6, 7.4, 5.8375)","(1.45, 1.55, 1.4921052631578948)","(5.0, 9.6, 9.457142857142857)","(17.0, 60.0, 38.5)","(14.0, 95.0, 50.35294117647059)","(41.0, 380.0, 128.57142857142856)","(20.0, 55.0, 22.6)"
07-12-2022 18:57:49.729292,"(4.6, 7.4, 5.775)","(1.45, 1.55, 1.4921052631578948)","(5.0, 9.8, 9.457142857142857)","(17.0, 60.0, 38.5)","(14.0, 95.0, 50.35294117647059)","(41.0, 360.0, 98.8)","(20.0, 55.0, 22.6)"
07-12-2022 18:57:50.943337,"(4.6, 7.4, 5.775)","(1.45, 1.55, 1.4921052631578948)","(5.0, 9.8, 9.457142857142857)","(17.0, 60.0, 38.5)","(14.0, 95.0, 50.35294117647059)","(41.0, 350.0, 98.8)","(20.0, 55.0, 22.6)"
07-12-2022 18:57:51.968622,"(4.6, 7.4, 5.775)","(1.45, 1.55, 1.4921052631578948)","(5.0, 9.8, 9.457142857142857)","(17.0, 60.0, 38.5)","(14.0, 95.0, 50.35294117647059)","(41.0, 350.0, 98.8)","(20.0, 55.0, 22.6)"
07-12-2022 18:57:53.147294,"(4.6, 8.2, 5.933333333333333)","(1.45, 1.55, 1.4921052631578948)","(5.0, 9.8, 9.457142857142857)","(17.0, 60.0, 38.5)","(14.0, 95.0, 50.35294117647059)","(41.0, 350.0, 122.85714285714286)","(20.0, 55.0, 22.6)"
07-12-2022 18:57:54.427337,"(4.6, 8.2, 7.35)","(1.45, 1.55, 1.4921052631578948)","(5.0, 9.8, 9.457142857142857)","(17.0, 60.0, 38.5)","(14.0, 95.0, 50.35294117647059)","(41.0, 340.0, 150.3076923076923)","(20.0, 55.0, 22.6)"
07-12-2022 18:57:55.638852,"(4.6, 8.2, 7.35)","(1.45, 1.55, 1.4921052631578948)","(5.0, 9.8, 9.200000000000001)","(17.0, 60.0, 38.5)","(14.0, 95.0, 50.35294117647059)","(41.0, 330.0, 150.3076923076923)","(20.0, 55.0, 22.6)"
07-12-2022 18:57:56.964297,"(4.6, 8.2, 7.35)","(1.45, 1.55, 1.4921052631578948)","(5.0, 9.8, 9.200000000000001)","(17.0, 60.0, 38.5)","(14.0, 95.0, 50.35294117647059)","(41.0, 330.0, 150.3076923076923)","(20.0, 55.0, 22.6)"
07-12-2022 18:57:58.309638,"(4.6, 8.2, 7.35)","(1.45, 1.55, 1.4921052631578948)","(5.0, 9.8, 9.38)","(17.0, 60.0, 38.5)","(14.0, 95.0, 45.13333333333333)","(41.0, 330.0, 155.5)","(20.0, 55.0, 22.6)"
07-12-2022 18:57:59.423430,"(4.6, 8.2, 7.35)","(1.45, 1.55, 1.4921052631578948)","(5.0, 9.8, 9.38)","(17.0, 60.0, 38.5)","(14.0, 95.0, 33.583333333333336)","(41.0, 320.0, 264.6666666666667)","(20.0, 55.0, 22.6)"
07-12-2022 18:58:01.107719,"(4.6, 8.2, 7.35)","(1.45, 1.55, 1.4921052631578948)","(5.0, 9.8, 9.38)","(17.0, 60.0, 38.5)","(14.0, 95.0, 33.583333333333336)","(41.0, 310.0, 174.0)","(20.0, 55.0, 22.6)"
07-12-2022 18:58:02.372484,"(4.6, 8.2, 7.35)","(1.45, 1.55, 1.4921052631578948)","(5.0, 9.8, 9.45)","(17.0, 60.0, 38.5)","(14.0, 95.0, 59.0)","(41.0, 310.0, 249.0)","(20.0, 55.0, 46.900000000000006)"
07-12-2022 18:58:03.642449,"(4.6, 8.2, 5.685714285714285)","(1.45, 1.55, 1.4921052631578948)","(5.0, 9.6, 9.45)","(17.0, 60.0, 38.5)","(14.0, 90.0, 59.0)","(41.0, 290.0, 249.0)","(20.0, 50.0, 46.900000000000006)"
07-12-2022 18:58:04.834894,"(4.6, 8.2, 5.685714285714285)","(1.45, 1.55, 1.4921052631578948)","(5.0, 9.6, 9.38)","(17.0, 60.0, 38.5)","(14.0, 90.0, 59.0)","(41.0, 290.0, 219.71428571428572)","(20.0, 50.0, 46.900000000000006)"
07-12-2022 18:58:06.056080,"(4.6, 8.2, 5.607142857142858)","(1.45, 1.55, 1.4921052631578948)","(5.0, 9.8, 9.200000000000001)","(17.0, 60.0, 38.5)","(14.0, 90.0, 59.0)","(41.0, 290.0, 245.63636363636365)","(20.0, 50.0, 46.900000000000006)"
07-12-2022 18:58:07.226781,"(4.6, 8.2, 5.607142857142858)","(1.45, 1.55, 1.4921052631578948)","(5.0, 9.8, 9.200000000000001)","(17.0, 60.0, 38.5)","(14.0, 90.0, 59.0)","(41.0, 290.0, 220.85714285714283)","(20.0, 50.0, 46.900000000000006)"
07-12-2022 18:58:08.410597,"(4.6, 8.2, 5.607142857142858)","(1.45, 1.55, 1.4921052631578948)","(5.0, 9.8, 9.5)","(17.0, 60.0, 38.5)","(14.0, 90.0, 59.0)","(41.0, 290.0, 238.28571428571428)","(20.0, 50.0, 46.900000000000006)"
07-12-2022 18:58:09.579147,"(4.6, 8.2, 5.607142857142858)","(1.45, 1.55, 1.4921052631578948)","(5.0, 9.8, 9.371428571428572)","(17.0, 60.0, 38.5)","(14.0, 90.0, 59.0)","(41.0, 270.0, 189.33333333333334)","(20.0, 50.0, 46.900000000000006)"
07-12-2022 18:58:10.827014,"(4.6, 8.2, 5.607142857142858)","(1.45, 1.55, 1.4921052631578948)","(5.0, 9.8, 9.371428571428572)","(17.0, 60.0, 38.5)","(14.0, 90.0, 59.0)","(41.0, 260.0, 189.33333333333334)","(20.0, 50.0, 46.900000000000006)"
07-12-2022 18:58:12.137944,"(4.6, 8.2, 5.607142857142858)","(1.45, 1.55, 1.4921052631578948)","(5.0, 9.8, 9.5)","(17.0, 60.0, 38.5)","(14.0, 90.0, 59.0)","(41.0, 260.0, 189.33333333333334)","(20.0, 50.0, 46.900000000000006)"
07-12-2022 18:58:13.341844,"(4.6, 8.2, 5.607142857142858)","(1.45, 1.55, 1.4921052631578948)","(5.0, 9.8, 9.371428571428572)","(17.0, 60.0, 38.5)","(14.0, 90.0, 59.0)","(41.0, 260.0, 123.75)","(20.0, 50.0, 46.900000000000006)"
07-12-2022 18:58:14.522389,"(4.6, 8.2, 5.607142857142858)","(1.45, 1.55, 1.4921052631578948)","(5.0, 9.8, 9.371428571428572)","(17.0, 60.0, 38.5)","(14.0, 90.0, 59.0)","(41.0, 250.0, 123.75)","(20.0, 50.0, 46.900000000000006)"
07-12-2022 18:58:15.800391,"(4.6, 8.2, 5.607142857142858)","(1.45, 1.55, 1.4921052631578948)","(5.0, 9.8, 9.371428571428572)","(17.0, 60.0, 38.5)","(14.0, 90.0, 59.0)","(41.0, 250.0, 204.0)","(20.0, 50.0, 46.900000000000006)"
07-12-2022 18:58:16.987759,"(4.6, 8.2, 5.5600000000000005)","(1.45, 1.55, 1.4921052631578948)","(5.0, 9.8, 9.472727272727273)","(17.0, 60.0, 38.5)","(14.0, 90.0, 60.0)","(41.0, 230.0, 169.33333333333331)","(20.0, 50.0, 46.900000000000006)"
07-12-2022 18:58:18.190787,"(4.6, 8.2, 5.5600000000000005)","(1.45, 1.55, 1.4921052631578948)","(5.0, 9.8, 9.472727272727273)","(17.0, 60.0, 38.5)","(14.0, 90.0, 60.0)","(41.0, 230.0, 120.8)","(20.0, 50.0, 46.900000000000006)"
07-12-2022 18:58:19.378320,"(4.6, 8.2, 5.5600000000000005)","(1.45, 1.55, 1.4921052631578948)","(5.0, 9.8, 9.472727272727273)","(17.0, 60.0, 38.5)","(14.0, 90.0, 60.0)","(41.0, 230.0, 120.8)","(20.0, 50.0, 46.900000000000006)"
07-12-2022 18:58:20.571680,"(4.6, 8.2, 5.5600000000000005)","(1.45, 1.55, 1.4921052631578948)","(5.0, 9.8, 9.62857142857143)","(17.0, 60.0, 38.5)","(14.0, 90.0, 60.0)","(41.0, 230.0, 120.8)","(20.0, 50.0, 46.900000000000006)"
07-12-2022 18:58:21.642036,"(4.6, 8.2, 5.5600000000000005)","(1.45, 1.55, 1.4921052631578948)","(5.0, 9.8, 9.62857142857143)","(17.0, 60.0, 38.5)","(14.0, 90.0, 60.0)","(41.0, 230.0, 120.8)","(20.0, 50.0, 46.900000000000006)"
07-12-2022 18:58:22.681561,"(4.6, 8.2, 5.5600000000000005)","(1.45, 1.55, 1.4921052631578948)","(5.0, 9.8, 9.62857142857143)","(17.0, 60.0, 38.5)","(14.0, 90.0, 60.0)","(41.0, 230.0, 120.8)","(20.0, 50.0, 46.900000000000006)"
07-12-2022 18:58:23.819982,"(4.6, 8.2, 5.5600000000000005)","(1.45, 1.55, 1.4921052631578948)","(5.0, 9.8, 9.533333333333333)","(17.0, 60.0, 38.5)","(14.0, 90.0, 60.0)","(41.0, 230.0, 120.8)","(20.0, 50.0, 46.900000000000006)"
07-12-2022 18:58:24.997804,"(4.6, 8.2, 5.5600000000000005)","(1.45, 1.55, 1.4921052631578948)","(5.0, 9.8, 9.575)","(17.0, 60.0, 38.5)","(14.0, 90.0, 60.0)","(41.0, 230.0, 120.8)","(20.0, 50.0, 46.900000000000006)"
07-12-2022 18:58:26.209640,"(4.6, 8.2, 5.5600000000000005)","(1.45, 1.55, 1.4921052631578948)","(5.0, 9.8, 9.575)","(17.0, 60.0, 38.5)","(14.0, 90.0, 60.0)","(41.0, 230.0, 120.8)","(20.0, 50.0, 46.900000000000006)"
07-12-2022 18:58:27.440495,"(4.6, 8.2, 5.5600000000000005)","(1.45, 1.55, 1.4921052631578948)","(5.0, 9.8, 9.575)","(17.0, 60.0, 38.5)","(14.0, 90.0, 60.0)","(41.0, 230.0, 120.8)","(20.0, 50.0, 46.900000000000006)"
07-12-2022 18:58:28.559185,"(4.6, 8.2, 5.5600000000000005)","(1.45, 1.55, 1.4921052631578948)","(5.0, 9.8, 9.575)","(17.0, 60.0, 38.5)","(14.0, 90.0, 60.0)","(41.0, 230.0, 120.8)","(20.0, 50.0, 46.900000000000006)"
07-12-2022 18:58:29.597177,"(4.6, 8.2, 5.5600000000000005)","(1.45, 1.55, 1.4921052631578948)","(5.0, 9.8, 9.35)","(17.0, 60.0, 38.5)","(14.0, 90.0, 60.0)","(41.0, 230.0, 120.8)","(20.0, 50.0, 46.900000000000006)"
07-12-2022 18:58:30.680774,"(4.6, 8.2, 5.5600000000000005)","(1.45, 1.55, 1.4921052631578948)","(5.0, 9.8, 9.35)","(17.0, 60.0, 38.5)","(14.0, 90.0, 60.0)","(41.0, 230.0, 120.8)","(20.0, 50.0, 46.900000000000006)"
07-12-2022 18:58:31.826301,"(4.6, 8.2, 5.5600000000000005)","(1.45, 1.55, 1.4921052631578948)","(5.0, 9.8, 9.35)","(17.0, 60.0, 38.5)","(14.0, 90.0, 60.0)","(41.0, 230.0, 120.8)","(20.0, 50.0, 46.900000000000006)"
07-12-2022 18:58:33.017177,"(4.6, 8.2, 5.5600000000000005)","(1.45, 1.55, 1.4921052631578948)","(5.0, 9.8, 9.35)","(17.0, 60.0, 38.5)","(14.0, 90.0, 60.0)","(41.0, 230.0, 120.8)","(20.0, 50.0, 46.900000000000006)"
07-12-2022 18:58:34.257788,"(4.6, 8.2, 5.5600000000000005)","(1.45, 1.55, 1.4921052631578948)","(5.0, 9.8, 9.666666666666668)","(17.0, 60.0, 38.5)","(14.0, 90.0, 81.42857142857143)","(41.0, 230.0, 120.8)","(20.0, 50.0, 46.900000000000006)"
07-12-2022 18:58:35.457330,"(4.6, 8.2, 5.5600000000000005)","(1.45, 1.55, 1.4921052631578948)","(5.0, 9.8, 9.68)","(17.0, 60.0, 38.5)","(14.0, 90.0, 64.28571428571428)","(41.0, 230.0, 120.8)","(20.0, 50.0, 46.900000000000006)"
07-12-2022 18:58:36.521080,"(4.6, 8.2, 5.64)","(1.45, 1.55, 1.5345070422535212)","(5.0, 9.8, 9.68)","(17.0, 60.0, 38.5)","(14.0, 70.0, 40.0)","(41.0, 230.0, 120.8)","(20.0, 50.0, 46.900000000000006)"
07-12-2022 18:58:37.645117,"(4.6, 8.2, 5.64)","(1.45, 1.55, 1.5345070422535212)","(5.0, 9.8, 10.6)","(17.0, 60.0, 38.5)","(14.0, 70.0, 40.0)","(41.0, 230.0, 120.8)","(20.0, 50.0, 47.45833333333333)"
07-12-2022 18:58:38.727781,"(4.6, 8.2, 5.4799999999999995)","(1.45, 1.55, 1.5345070422535212)","(5.0, 11.0, 10.6)","(17.0, 60.0, 38.5)","(14.0, 70.0, 40.0)","(41.0, 230.0, 120.8)","(20.0, 50.0, 45.714285714285715)"
07-12-2022 18:58:39.884594,"(4.6, 8.2, 5.4799999999999995)","(1.45, 1.55, 1.5379518072289158)","(5.0, 11.0, 10.957142857142857)","(17.0, 60.0, 38.5)","(14.0, 70.0, 40.0)","(41.0, 230.0, 120.8)","(20.0, 50.0, 45.714285714285715)"
07-12-2022 18:58:41.013600,"(4.6, 8.2, 5.4)","(1.45, 1.55, 1.5236842105263158)","(5.0, 11.5, 10.957142857142857)","(17.0, 60.0, 38.5)","(14.0, 70.0, 40.0)","(41.0, 230.0, 120.8)","(20.0, 50.0, 45.714285714285715)"
07-12-2022 18:58:42.168032,"(4.6, 8.2, 5.4)","(1.45, 1.55, 1.5236842105263158)","(5.0, 11.5, 10.25)","(17.0, 60.0, 38.5)","(14.0, 70.0, 54.0)","(41.0, 230.0, 120.8)","(20.0, 50.0, 45.714285714285715)"
07-12-2022 18:58:43.359265,"(4.6, 8.2, 5.4)","(1.45, 1.55, 1.5142857142857142)","(5.0, 11.5, 10.38888888888889)","(17.0, 60.0, 38.5)","(14.0, 70.0, 54.0)","(41.0, 230.0, 120.8)","(20.0, 50.0, 42.5)"
07-12-2022 18:58:44.642272,"(4.6, 8.2, 5.933333333333333)","(1.45, 1.55, 1.4944444444444445)","(5.0, 11.5, 11.083333333333334)","(17.0, 60.0, 38.5)","(14.0, 70.0, 54.0)","(41.0, 230.0, 120.8)","(20.0, 50.0, 42.5)"
07-12-2022 18:58:45.787660,"(4.6, 8.2, 6.369230769230769)","(1.45, 1.55, 1.4944444444444445)","(5.0, 11.5, 11.083333333333334)","(17.0, 60.0, 38.5)","(14.0, 70.0, 54.0)","(41.0, 230.0, 120.8)","(20.0, 50.0, 42.5)"
07-12-2022 18:58:46.975943,"(4.6, 8.2, 5.555555555555555)","(1.45, 1.55, 1.4973684210526317)","(5.0, 11.5, 11.083333333333334)","(17.0, 60.0, 38.5)","(14.0, 70.0, 54.0)","(41.0, 230.0, 120.8)","(20.0, 50.0, 42.5)"
07-12-2022 18:58:48.236141,"(4.6, 7.8, 7.075)","(1.45, 1.55, 1.4973684210526317)","(5.0, 11.5, 10.136363636363637)","(17.0, 60.0, 38.5)","(14.0, 70.0, 54.0)","(41.0, 230.0, 120.8)","(20.0, 50.0, 42.5)"
07-12-2022 18:58:49.527584,"(4.6, 7.8, 6.7125)","(1.45, 1.55, 1.4973684210526317)","(5.0, 11.5, 10.136363636363637)","(17.0, 60.0, 38.5)","(14.0, 70.0, 54.0)","(41.0, 230.0, 120.8)","(20.0, 50.0, 42.5)"
07-12-2022 18:58:50.820809,"(4.6, 7.8, 6.7125)","(1.45, 1.55, 1.4973684210526317)","(5.0, 11.5, 11.083333333333334)","(17.0, 60.0, 38.5)","(14.0, 70.0, 51.0)","(41.0, 230.0, 120.8)","(20.0, 50.0, 42.5)"
07-12-2022 18:58:52.261712,"(4.6, 7.8, 6.7125)","(1.45, 1.55, 1.4973684210526317)","(5.0, 11.5, 11.083333333333334)","(17.0, 60.0, 38.5)","(14.0, 70.0, 41.2)","(41.0, 230.0, 120.8)","(20.0, 50.0, 42.5)"
07-12-2022 18:58:53.544714,"(4.6, 7.8, 6.7125)","(1.45, 1.55, 1.4973684210526317)","(5.0, 11.5, 11.083333333333334)","(17.0, 60.0, 38.5)","(14.0, 70.0, 41.2)","(41.0, 230.0, 120.8)","(20.0, 50.0, 42.5)"
07-12-2022 18:58:54.812035,"(4.6, 7.8, 6.7125)","(1.45, 1.55, 1.4973684210526317)","(5.0, 11.5, 11.083333333333334)","(17.0, 60.0, 29.666666666666664)","(14.0, 70.0, 41.2)","(41.0, 230.0, 120.8)","(20.0, 50.0, 42.5)"
07-12-2022 18:58:56.074258,"(4.6, 7.8, 6.7125)","(1.45, 1.55, 1.4973684210526317)","(5.0, 11.5, 11.083333333333334)","(17.0, 55.0, 29.666666666666664)","(14.0, 70.0, 41.2)","(41.0, 230.0, 120.8)","(20.0, 50.0, 42.5)"
07-12-2022 18:58:57.282311,"(4.6, 7.8, 6.7125)","(1.45, 1.55, 1.4973684210526317)","(5.0, 11.5, 11.083333333333334)","(17.0, 55.0, 29.666666666666664)","(14.0, 70.0, 41.2)","(41.0, 230.0, 120.8)","(20.0, 50.0, 42.5)"
07-12-2022 18:58:58.567461,"(4.6, 7.8, 6.7125)","(1.45, 1.55, 1.4973684210526317)","(5.0, 11.5, 11.083333333333334)","(17.0, 55.0, 29.666666666666664)","(14.0, 70.0, 41.2)","(41.0, 230.0, 120.8)","(20.0, 50.0, 42.5)"
07-12-2022 18:58:59.681759,"(4.6, 7.8, 6.7125)","(1.45, 1.55, 1.4973684210526317)","(5.0, 11.5, 11.083333333333334)","(17.0, 55.0, 29.666666666666664)","(14.0, 70.0, 41.2)","(41.0, 230.0, 120.8)","(20.0, 50.0, 42.5)"
07-12-2022 18:59:00.798422,"(4.6, 7.8, 6.7125)","(1.45, 1.55, 1.4973684210526317)","(5.0, 11.5, 11.083333333333334)","(17.0, 55.0, 29.666666666666664)","(14.0, 70.0, 41.2)","(41.0, 230.0, 120.8)","(20.0, 50.0, 42.5)"
07-12-2022 18:59:01.844355,"(4.6, 7.8, 6.7125)","(1.45, 1.55, 1.4973684210526317)","(5.0, 11.5, 11.083333333333334)","(17.0, 55.0, 29.666666666666664)","(14.0, 70.0, 41.2)","(41.0, 230.0, 120.8)","(20.0, 50.0, 42.5)"
07-12-2022 18:59:02.954551,"(4.6, 7.8, 6.7125)","(1.45, 1.55, 1.4973684210526317)","(5.0, 11.5, 11.083333333333334)","(17.0, 55.0, 29.666666666666664)","(14.0, 70.0, 41.2)","(41.0, 230.0, 93.5)","(20.0, 50.0, 42.5)"
07-12-2022 18:59:04.147739,"(4.6, 7.8, 6.7125)","(1.45, 1.55, 1.4973684210526317)","(5.0, 11.5, 11.083333333333334)","(17.0, 55.0, 29.666666666666664)","(14.0, 70.0, 41.2)","(41.0, 230.0, 93.5)","(20.0, 50.0, 42.5)"
07-12-2022 18:59:05.282805,"(4.6, 7.8, 6.7125)","(1.45, 1.55, 1.4973684210526317)","(5.0, 11.5, 11.083333333333334)","(17.0, 55.0, 39.33333333333333)","(14.0, 70.0, 56.15384615384615)","(41.0, 230.0, 198.5)","(20.0, 50.0, 42.5)"
07-12-2022 18:59:06.370652,"(4.6, 7.8, 6.7125)","(1.45, 1.55, 1.4973684210526317)","(5.0, 11.5, 11.083333333333334)","(17.0, 50.0, 46.44444444444444)","(14.0, 70.0, 56.15384615384615)","(41.0, 220.0, 198.5)","(20.0, 50.0, 42.5)"
07-12-2022 18:59:07.471859,"(4.6, 7.8, 6.7125)","(1.45, 1.55, 1.4973684210526317)","(5.0, 11.5, 11.083333333333334)","(17.0, 50.0, 44.75)","(14.0, 70.0, 56.15384615384615)","(41.0, 220.0, 191.66666666666666)","(20.0, 50.0, 42.5)"
07-12-2022 18:59:08.700774,"(4.6, 7.8, 6.7125)","(1.45, 1.55, 1.4973684210526317)","(5.0, 11.5, 11.083333333333334)","(17.0, 50.0, 43.083333333333336)","(14.0, 70.0, 57.63636363636364)","(41.0, 220.0, 195.71428571428572)","(20.0, 50.0, 42.5)"
07-12-2022 18:59:09.927077,"(4.6, 7.8, 6.7125)","(1.45, 1.55, 1.526190476190476)","(5.0, 11.5, 11.083333333333334)","(17.0, 48.0, 43.083333333333336)","(14.0, 60.0, 54.0)","(41.0, 220.0, 195.71428571428572)","(20.0, 50.0, 42.5)"
07-12-2022 18:59:11.108477,"(4.6, 7.8, 6.7125)","(1.45, 1.55, 1.5369565217391306)","(5.0, 11.5, 11.083333333333334)","(17.0, 48.0, 43.083333333333336)","(14.0, 60.0, 62.18181818181819)","(41.0, 220.0, 195.71428571428572)","(20.0, 50.0, 42.5)"
07-12-2022 18:59:12.303017,"(4.6, 7.8, 6.7125)","(1.45, 1.55, 1.5369565217391306)","(5.0, 11.5, 11.083333333333334)","(17.0, 48.0, 43.083333333333336)","(14.0, 65.0, 62.18181818181819)","(41.0, 220.0, 203.0)","(20.0, 50.0, 42.5)"
07-12-2022 18:59:13.455546,"(4.6, 7.8, 6.7125)","(1.45, 1.55, 1.5241935483870968)","(5.0, 11.5, 11.083333333333334)","(17.0, 46.0, 36.0625)","(14.0, 65.0, 62.18181818181819)","(41.0, 220.0, 203.0)","(20.0, 50.0, 42.5)"
07-12-2022 18:59:14.565427,"(4.6, 7.8, 6.7125)","(1.45, 1.55, 1.5393939393939395)","(5.0, 11.5, 11.083333333333334)","(17.0, 46.0, 36.0625)","(14.0, 65.0, 62.18181818181819)","(41.0, 220.0, 203.0)","(20.0, 50.0, 42.5)"
07-12-2022 18:59:15.549413,"(4.6, 7.8, 6.7125)","(1.45, 1.65, 1.6360655737704917)","(5.0, 11.5, 11.083333333333334)","(17.0, 46.0, 36.0625)","(14.0, 65.0, 62.18181818181819)","(41.0, 220.0, 203.0)","(20.0, 50.0, 42.5)"
07-12-2022 18:59:16.588752,"(4.6, 7.8, 6.7125)","(1.45, 1.65, 1.6360655737704917)","(5.0, 11.5, 10.785714285714286)","(17.0, 46.0, 35.15909090909091)","(14.0, 65.0, 62.18181818181819)","(41.0, 220.0, 203.0)","(20.0, 50.0, 42.5)"
07-12-2022 18:59:17.694763,"(4.6, 7.8, 6.7875)","(1.45, 1.65, 1.6360655737704917)","(5.0, 11.5, 10.785714285714286)","(17.0, 46.0, 28.0)","(14.0, 65.0, 62.18181818181819)","(41.0, 220.0, 203.0)","(20.0, 50.0, 42.0)"
07-12-2022 18:59:18.864005,"(4.6, 7.8, 6.7875)","(1.45, 1.65, 1.6042857142857143)","(5.0, 11.5, 10.785714285714286)","(17.0, 46.0, 33.47826086956522)","(14.0, 65.0, 62.18181818181819)","(41.0, 220.0, 203.0)","(20.0, 50.0, 42.0)"
07-12-2022 18:59:20.216742,"(4.6, 7.6, 6.6625)","(1.45, 1.69, 1.5966666666666667)","(5.0, 11.5, 10.785714285714286)","(17.0, 46.0, 34.0)","(14.0, 65.0, 62.18181818181819)","(41.0, 220.0, 203.0)","(20.0, 50.0, 36.0)"
07-12-2022 18:59:21.404280,"(4.6, 7.4, 5.75)","(1.45, 1.65, 1.6013043478260869)","(5.0, 11.5, 9.714285714285714)","(17.0, 46.0, 34.0)","(14.0, 65.0, 62.18181818181819)","(41.0, 220.0, 203.0)","(20.0, 50.0, 36.0)"
07-12-2022 18:59:22.649331,"(4.6, 7.4, 5.75)","(1.45, 1.65, 1.5877777777777777)","(5.0, 10.0, 9.714285714285714)","(17.0, 46.0, 31.473684210526315)","(14.0, 65.0, 62.18181818181819)","(41.0, 220.0, 203.0)","(20.0, 50.0, 36.0)"
07-12-2022 18:59:23.740423,"(4.6, 7.4, 5.514285714285714)","(1.45, 1.65, 1.5877777777777777)","(5.0, 10.0, 9.82857142857143)","(17.0, 46.0, 31.473684210526315)","(14.0, 65.0, 62.18181818181819)","(41.0, 220.0, 203.0)","(20.0, 50.0, 36.0)"
07-12-2022 18:59:24.853240,"(4.6, 7.4, 5.514285714285714)","(1.45, 1.65, 1.5877777777777777)","(5.0, 10.0, 9.82857142857143)","(17.0, 46.0, 34.96)","(14.0, 65.0, 62.18181818181819)","(41.0, 220.0, 203.0)","(20.0, 50.0, 36.0)"
07-12-2022 18:59:26.106752,"(4.6, 7.4, 5.304761904761905)","(1.45, 1.65, 1.5877777777777777)","(5.0, 10.0, 9.714285714285714)","(17.0, 46.0, 34.96)","(14.0, 65.0, 62.18181818181819)","(41.0, 220.0, 203.0)","(20.0, 50.0, 36.0)"
07-12-2022 18:59:27.335103,"(4.6, 7.4, 5.304761904761905)","(1.45, 1.65, 1.5877777777777777)","(5.0, 10.0, 10.342857142857143)","(17.0, 46.0, 34.96)","(14.0, 65.0, 62.18181818181819)","(41.0, 220.0, 203.0)","(20.0, 50.0, 36.0)"
07-12-2022 18:59:28.428366,"(4.6, 7.4, 5.304761904761905)","(1.45, 1.65, 1.5877777777777777)","(5.0, 10.5, 10.342857142857143)","(17.0, 46.0, 34.96)","(14.0, 65.0, 62.18181818181819)","(41.0, 220.0, 203.0)","(20.0, 50.0, 36.0)"
07-12-2022 18:59:29.501990,"(4.6, 7.4, 5.304761904761905)","(1.45, 1.65, 1.6253846153846152)","(5.0, 10.5, 10.342857142857143)","(17.0, 46.0, 34.96)","(14.0, 65.0, 62.18181818181819)","(41.0, 220.0, 203.0)","(20.0, 50.0, 36.0)"
07-12-2022 18:59:30.484395,"(4.6, 7.4, 5.304761904761905)","(1.45, 1.65, 1.5877777777777777)","(5.0, 10.5, 10.342857142857143)","(17.0, 46.0, 34.96)","(14.0, 65.0, 58.8)","(41.0, 220.0, 203.0)","(20.0, 50.0, 36.0)"
07-12-2022 18:59:31.550316,"(4.6, 7.4, 5.56)","(1.45, 1.65, 1.5877777777777777)","(5.0, 10.5, 10.255555555555556)","(17.0, 46.0, 34.96)","(14.0, 65.0, 59.2)","(41.0, 220.0, 203.0)","(20.0, 50.0, 36.0)"
07-12-2022 18:59:32.628064,"(4.6, 7.4, 5.304761904761905)","(1.45, 1.65, 1.5841176470588234)","(5.0, 11.0, 10.0)","(17.0, 46.0, 34.96)","(14.0, 65.0, 60.85714285714286)","(41.0, 220.0, 203.0)","(20.0, 50.0, 36.0)"
07-12-2022 18:59:33.784481,"(4.6, 7.4, 5.304761904761905)","(1.45, 1.65, 1.629)","(5.0, 11.0, 10.0)","(17.0, 46.0, 34.96)","(14.0, 65.0, 60.85714285714286)","(41.0, 220.0, 203.0)","(20.0, 50.0, 36.0)"
07-12-2022 18:59:34.888477,"(4.6, 7.4, 5.304761904761905)","(1.45, 1.65, 1.63)","(5.0, 11.0, 10.0)","(17.0, 46.0, 34.96)","(14.0, 65.0, 60.85714285714286)","(41.0, 220.0, 203.0)","(20.0, 50.0, 36.0)"
