,Dimora Cruz,Believing,Lamonica,Keep It Black,Four Barrels,Rothwell Rose,Go Seek Kotoni
07-01-2023 18:46:18.258028,"(5.0, 8.0, 7.0)","(8.5, 38.0, 33.5)","(2.4, 2.44, 2.4301639344262296)","(6.0, 9.4, 8.866666666666667)","(31.0, 230.0, 164.0)","(4.8, 10.0, 8.909090909090908)","(5.5, 9.6, 8.3)"
07-01-2023 18:46:19.327202,"(5.0, 8.0, 6.285714285714286)","(8.5, 38.0, 33.5)","(2.4, 2.46, 2.4425)","(6.0, 9.4, 8.866666666666667)","(31.0, 230.0, 164.0)","(4.8, 10.0, 7.0249999999999995)","(5.5, 9.6, 8.3)"
07-01-2023 18:46:20.268093,"(5.0, 8.0, 7.485714285714286)","(8.5, 38.0, 33.5)","(2.4, 2.44, 2.4301639344262296)","(6.0, 9.4, 8.866666666666667)","(31.0, 230.0, 164.0)","(4.8, 10.0, 7.0249999999999995)","(5.5, 9.6, 8.3)"
07-01-2023 18:46:21.214635,"(5.0, 8.0, 7.485714285714286)","(8.5, 38.0, 33.5)","(2.4, 2.44, 2.4301639344262296)","(6.0, 9.4, 8.866666666666667)","(31.0, 230.0, 164.0)","(4.8, 10.0, 7.0249999999999995)","(5.5, 9.6, 8.3)"
07-01-2023 18:46:22.215200,"(5.0, 8.0, 7.466666666666667)","(8.5, 38.0, 33.5)","(2.4, 2.44, 2.4301639344262296)","(6.0, 9.4, 8.866666666666667)","(31.0, 230.0, 164.0)","(4.8, 10.0, 7.0249999999999995)","(5.5, 9.6, 8.3)"
07-01-2023 18:46:23.178970,"(5.0, 8.0, 7.466666666666667)","(8.5, 38.0, 33.5)","(2.4, 2.44, 2.4301639344262296)","(6.0, 9.4, 8.866666666666667)","(31.0, 230.0, 164.0)","(4.8, 10.0, 7.0249999999999995)","(5.5, 9.6, 8.3)"
07-01-2023 18:46:24.145099,"(5.0, 8.0, 7.466666666666667)","(8.5, 38.0, 33.5)","(2.4, 2.44, 2.4301639344262296)","(6.0, 9.4, 8.866666666666667)","(31.0, 230.0, 164.0)","(4.8, 10.0, 7.0249999999999995)","(5.5, 9.6, 8.3)"
07-01-2023 18:46:25.167453,"(5.0, 8.0, 7.68)","(8.5, 38.0, 33.5)","(2.4, 2.44, 2.4301639344262296)","(6.0, 9.4, 8.866666666666667)","(31.0, 230.0, 164.0)","(4.8, 10.0, 8.6)","(5.5, 9.6, 8.3)"
07-01-2023 18:46:26.219056,"(5.0, 8.0, 7.68)","(8.5, 38.0, 33.5)","(2.4, 2.44, 2.4301639344262296)","(6.0, 9.4, 8.866666666666667)","(31.0, 230.0, 164.0)","(4.8, 10.0, 8.6)","(5.5, 9.6, 8.3)"
07-01-2023 18:46:27.267791,"(5.0, 8.0, 7.766666666666667)","(8.5, 38.0, 27.0)","(2.4, 2.44, 2.4283870967741934)","(6.0, 9.4, 8.866666666666667)","(31.0, 230.0, 164.0)","(4.8, 10.0, 8.6)","(5.5, 9.6, 8.3)"
07-01-2023 18:46:28.258830,"(5.0, 8.0, 7.766666666666667)","(8.5, 38.0, 27.0)","(2.4, 2.44, 2.4283870967741934)","(6.0, 9.4, 8.866666666666667)","(31.0, 230.0, 164.0)","(4.8, 10.0, 8.6)","(5.5, 9.6, 8.3)"
07-01-2023 18:46:29.282852,"(5.0, 8.0, 7.766666666666667)","(8.5, 38.0, 27.0)","(2.4, 2.44, 2.4301639344262296)","(6.0, 9.4, 8.866666666666667)","(31.0, 230.0, 100.66666666666667)","(4.8, 10.0, 8.6)","(5.5, 9.6, 8.3)"
07-01-2023 18:46:30.579105,"(5.0, 8.0, 7.766666666666667)","(8.5, 38.0, 27.0)","(2.4, 2.44, 2.4301639344262296)","(6.0, 9.4, 8.866666666666667)","(31.0, 230.0, 100.66666666666667)","(4.8, 10.0, 8.6)","(5.5, 9.6, 8.3)"
07-01-2023 18:46:31.572785,"(5.0, 8.2, 7.742857142857142)","(8.5, 38.0, 27.0)","(2.4, 2.44, 2.4301639344262296)","(6.0, 9.4, 8.866666666666667)","(31.0, 230.0, 100.66666666666667)","(4.8, 10.0, 8.6)","(5.5, 9.6, 8.3)"
07-01-2023 18:46:32.535761,"(5.0, 8.2, 8.022222222222222)","(8.5, 38.0, 27.0)","(2.4, 2.44, 2.4301639344262296)","(6.0, 9.4, 8.866666666666667)","(31.0, 230.0, 100.66666666666667)","(4.8, 10.0, 8.6)","(5.5, 9.6, 8.3)"
07-01-2023 18:46:33.593415,"(5.0, 8.2, 7.799999999999999)","(8.5, 38.0, 27.0)","(2.4, 2.46, 2.4283870967741934)","(6.0, 9.4, 8.866666666666667)","(31.0, 230.0, 100.66666666666667)","(4.8, 10.0, 8.6)","(5.5, 9.6, 8.3)"
07-01-2023 18:46:34.779657,"(5.0, 8.2, 8.044444444444444)","(8.5, 38.0, 27.0)","(2.4, 2.44, 2.4283870967741934)","(6.0, 9.4, 8.866666666666667)","(31.0, 230.0, 100.66666666666667)","(4.8, 10.0, 8.6)","(5.5, 9.6, 8.3)"
07-01-2023 18:46:35.809378,"(5.0, 8.2, 8.044444444444444)","(8.5, 38.0, 27.0)","(2.4, 2.44, 2.4283870967741934)","(6.0, 9.4, 8.866666666666667)","(31.0, 230.0, 100.66666666666667)","(4.8, 10.0, 8.6)","(5.5, 9.6, 8.3)"
07-01-2023 18:46:36.983650,"(5.0, 8.2, 8.106666666666666)","(8.5, 38.0, 27.0)","(2.4, 2.44, 2.4301639344262296)","(6.0, 9.4, 8.866666666666667)","(31.0, 230.0, 100.66666666666667)","(4.8, 10.0, 8.6)","(5.5, 9.6, 8.3)"
07-01-2023 18:46:38.177185,"(5.0, 8.2, 8.106666666666666)","(8.5, 38.0, 27.0)","(2.4, 2.44, 2.4301639344262296)","(6.0, 9.4, 8.866666666666667)","(31.0, 230.0, 100.66666666666667)","(4.8, 10.0, 8.6)","(5.5, 9.6, 8.3)"
07-01-2023 18:46:39.341667,"(5.0, 8.2, 8.106666666666666)","(8.5, 38.0, 27.0)","(2.4, 2.44, 2.4485245901639345)","(6.0, 9.4, 8.866666666666667)","(31.0, 230.0, 100.66666666666667)","(4.8, 10.0, 8.6)","(5.5, 9.6, 8.3)"
07-01-2023 18:46:40.414820,"(5.0, 8.4, 8.24)","(8.5, 38.0, 27.0)","(2.4, 2.46, 2.4485245901639345)","(6.0, 9.4, 8.866666666666667)","(31.0, 230.0, 99.33333333333333)","(4.8, 10.0, 8.733333333333334)","(5.5, 9.6, 6.8)"
07-01-2023 18:46:41.418622,"(5.0, 8.4, 8.166666666666668)","(8.5, 38.0, 27.0)","(2.4, 2.44, 2.4301639344262296)","(6.0, 9.4, 8.866666666666667)","(31.0, 230.0, 99.33333333333333)","(4.8, 9.8, 8.2)","(5.5, 9.0, 6.585714285714286)"
07-01-2023 18:46:42.464717,"(5.0, 8.4, 8.166666666666668)","(8.5, 38.0, 27.0)","(2.4, 2.44, 2.4301639344262296)","(6.0, 9.4, 8.866666666666667)","(31.0, 190.0, 86.0)","(4.8, 9.8, 8.2)","(5.5, 8.8, 6.585714285714286)"
07-01-2023 18:46:43.460773,"(5.0, 8.4, 8.166666666666668)","(8.5, 38.0, 27.0)","(2.4, 2.44, 2.4301639344262296)","(6.0, 9.4, 8.866666666666667)","(31.0, 190.0, 86.0)","(4.8, 9.8, 8.2)","(5.5, 8.8, 6.585714285714286)"
07-01-2023 18:46:44.417277,"(5.0, 8.4, 8.244444444444445)","(8.5, 38.0, 27.0)","(2.4, 2.44, 2.4301639344262296)","(6.0, 9.4, 8.866666666666667)","(31.0, 190.0, 86.0)","(4.8, 9.8, 8.2)","(5.5, 8.8, 6.585714285714286)"
07-01-2023 18:46:45.485736,"(5.0, 8.4, 8.244444444444445)","(8.5, 38.0, 27.0)","(2.4, 2.44, 2.4301639344262296)","(6.0, 9.4, 8.866666666666667)","(31.0, 190.0, 86.0)","(4.8, 9.8, 8.2)","(5.5, 8.8, 6.585714285714286)"
07-01-2023 18:46:46.583812,"(5.0, 8.4, 8.244444444444445)","(8.5, 38.0, 27.0)","(2.4, 2.44, 2.4301639344262296)","(6.0, 9.4, 8.866666666666667)","(31.0, 190.0, 86.0)","(4.8, 9.8, 8.2)","(5.5, 8.8, 6.585714285714286)"
07-01-2023 18:46:47.631698,"(5.0, 8.4, 8.120000000000001)","(8.5, 38.0, 27.0)","(2.4, 2.46, 2.4425)","(6.0, 9.4, 8.866666666666667)","(31.0, 190.0, 86.0)","(4.8, 9.8, 8.2)","(5.5, 8.8, 6.585714285714286)"
07-01-2023 18:46:48.718240,"(5.0, 8.4, 8.200000000000001)","(8.5, 38.0, 27.0)","(2.4, 2.44, 2.4301639344262296)","(6.0, 9.4, 8.866666666666667)","(31.0, 190.0, 86.0)","(4.8, 9.8, 8.2)","(5.5, 8.8, 6.585714285714286)"
07-01-2023 18:46:49.787325,"(5.0, 8.4, 8.200000000000001)","(8.5, 38.0, 30.666666666666664)","(2.4, 2.44, 2.4301639344262296)","(6.0, 9.4, 8.866666666666667)","(31.0, 190.0, 86.0)","(4.8, 9.8, 8.2)","(5.5, 8.8, 6.585714285714286)"
07-01-2023 18:46:50.791604,"(5.0, 8.8, 8.533333333333335)","(8.5, 38.0, 30.666666666666664)","(2.4, 2.44, 2.4301639344262296)","(6.0, 9.4, 8.866666666666667)","(31.0, 190.0, 86.0)","(4.8, 9.8, 8.2)","(5.5, 8.8, 6.585714285714286)"
07-01-2023 18:46:51.814329,"(5.0, 8.8, 7.670588235294118)","(8.5, 38.0, 30.666666666666664)","(2.4, 2.44, 2.4301639344262296)","(6.0, 9.4, 8.866666666666667)","(31.0, 190.0, 86.0)","(4.8, 9.8, 8.2)","(5.5, 8.8, 6.585714285714286)"
07-01-2023 18:46:52.890413,"(5.0, 8.8, 7.670588235294118)","(8.5, 40.0, 22.857142857142858)","(2.4, 2.44, 2.4301639344262296)","(6.0, 9.4, 8.866666666666667)","(31.0, 190.0, 86.0)","(4.8, 9.8, 9.425)","(5.5, 8.8, 6.585714285714286)"
07-01-2023 18:46:53.913610,"(5.0, 8.8, 7.670588235294118)","(8.5, 40.0, 20.363636363636363)","(2.4, 2.44, 2.4301639344262296)","(6.0, 9.4, 8.866666666666667)","(31.0, 190.0, 86.0)","(4.8, 9.8, 9.425)","(5.5, 8.8, 6.585714285714286)"
07-01-2023 18:46:54.880203,"(5.0, 8.8, 7.811764705882354)","(8.5, 40.0, 20.363636363636363)","(2.4, 2.62, 2.6147368421052635)","(6.0, 9.4, 8.866666666666667)","(31.0, 190.0, 86.0)","(4.8, 9.8, 9.425)","(5.5, 8.8, 6.585714285714286)"
07-01-2023 18:46:55.905296,"(5.0, 8.8, 7.811764705882354)","(8.5, 40.0, 20.363636363636363)","(2.4, 2.38, 2.3750819672131147)","(6.0, 9.4, 8.866666666666667)","(31.0, 190.0, 86.0)","(4.8, 9.8, 9.6)","(5.5, 8.8, 6.585714285714286)"
07-01-2023 18:46:57.025239,"(5.0, 8.8, 7.811764705882354)","(8.5, 40.0, 20.363636363636363)","(2.4, 2.38, 2.3750819672131147)","(6.0, 9.4, 8.866666666666667)","(31.0, 190.0, 86.0)","(4.8, 10.0, 9.6)","(5.5, 8.8, 6.585714285714286)"
07-01-2023 18:46:58.131254,"(5.0, 8.8, 7.811764705882354)","(8.5, 40.0, 20.363636363636363)","(2.4, 2.38, 2.3750819672131147)","(6.0, 9.4, 8.866666666666667)","(31.0, 190.0, 86.0)","(4.8, 10.0, 9.25)","(5.5, 8.8, 6.585714285714286)"
07-01-2023 18:46:59.172798,"(5.0, 8.8, 7.811764705882354)","(8.5, 40.0, 20.363636363636363)","(2.4, 2.38, 2.3750819672131147)","(6.0, 9.4, 8.866666666666667)","(31.0, 190.0, 86.0)","(4.8, 10.0, 9.6)","(5.5, 8.8, 6.585714285714286)"
07-01-2023 18:47:00.208338,"(5.0, 8.8, 7.811764705882354)","(8.5, 40.0, 20.363636363636363)","(2.4, 2.38, 2.3750819672131147)","(6.0, 9.4, 8.866666666666667)","(31.0, 190.0, 86.0)","(4.8, 10.0, 9.25)","(5.5, 8.8, 7.2444444444444445)"
07-01-2023 18:47:01.265994,"(5.0, 8.8, 7.811764705882354)","(8.5, 40.0, 20.363636363636363)","(2.4, 2.38, 2.3750819672131147)","(6.0, 9.4, 8.866666666666667)","(31.0, 190.0, 86.0)","(4.8, 10.0, 9.6)","(5.5, 8.8, 7.2444444444444445)"
07-01-2023 18:47:02.289172,"(5.0, 8.8, 7.811764705882354)","(8.5, 40.0, 20.363636363636363)","(2.4, 2.38, 2.3750819672131147)","(6.0, 9.4, 8.866666666666667)","(31.0, 190.0, 131.84615384615384)","(4.8, 10.0, 9.6)","(5.5, 8.8, 6.01)"
07-01-2023 18:47:03.234509,"(5.0, 8.8, 7.811764705882354)","(8.5, 38.0, 27.0)","(2.4, 2.38, 2.3750819672131147)","(6.0, 9.4, 8.866666666666667)","(31.0, 140.0, 131.84615384615384)","(4.8, 10.0, 9.6)","(5.5, 8.8, 7.492857142857142)"
07-01-2023 18:47:04.333981,"(5.0, 8.8, 7.811764705882354)","(8.5, 38.0, 27.0)","(2.4, 2.38, 2.3750819672131147)","(6.0, 9.0, 7.95)","(31.0, 140.0, 105.33333333333333)","(4.8, 10.0, 8.2)","(5.5, 8.6, 8.158333333333333)"
07-01-2023 18:47:05.394273,"(5.0, 8.8, 7.811764705882354)","(8.5, 38.0, 27.0)","(2.4, 2.38, 2.3750819672131147)","(6.0, 9.0, 7.6)","(31.0, 140.0, 105.33333333333333)","(4.8, 9.8, 9.288888888888888)","(5.5, 8.4, 8.123076923076923)"
07-01-2023 18:47:06.364354,"(5.0, 8.8, 7.811764705882354)","(8.5, 38.0, 27.25)","(2.4, 2.38, 2.3750819672131147)","(6.0, 9.0, 7.6)","(31.0, 140.0, 116.0)","(4.8, 9.6, 8.559999999999999)","(5.5, 8.6, 7.676595744680851)"
07-01-2023 18:47:07.484050,"(5.0, 8.8, 8.4)","(8.5, 38.0, 28.25)","(2.4, 2.38, 2.3750819672131147)","(6.0, 9.0, 7.6)","(31.0, 140.0, 112.36363636363637)","(4.8, 9.6, 9.066666666666666)","(5.5, 8.6, 7.466666666666667)"
07-01-2023 18:47:08.685514,"(5.0, 8.8, 8.31304347826087)","(8.5, 40.0, 20.416666666666668)","(2.4, 2.38, 2.3750819672131147)","(6.0, 9.0, 7.6)","(31.0, 120.0, 121.45454545454545)","(4.8, 9.6, 9.066666666666666)","(5.5, 8.4, 8.05)"
07-01-2023 18:47:09.777071,"(5.0, 8.8, 8.0)","(8.5, 40.0, 26.944444444444443)","(2.4, 2.38, 2.3750819672131147)","(6.0, 9.0, 6.6000000000000005)","(31.0, 130.0, 121.45454545454545)","(4.8, 9.6, 9.333333333333332)","(5.5, 8.4, 8.05)"
07-01-2023 18:47:10.803668,"(5.0, 8.8, 8.371428571428572)","(8.5, 40.0, 35.3)","(2.4, 2.38, 2.3750819672131147)","(6.0, 9.0, 8.057142857142857)","(31.0, 130.0, 121.45454545454545)","(4.8, 9.6, 8.719999999999999)","(5.5, 8.4, 8.05)"
07-01-2023 18:47:11.888883,"(5.0, 8.8, 8.464)","(8.5, 40.0, 35.3)","(2.4, 2.38, 2.3750819672131147)","(6.0, 8.8, 8.057142857142857)","(31.0, 130.0, 121.45454545454545)","(4.8, 9.6, 8.719999999999999)","(5.5, 8.4, 8.05)"
07-01-2023 18:47:12.911987,"(5.0, 8.8, 8.464)","(8.5, 40.0, 35.3)","(2.4, 2.38, 2.3750819672131147)","(6.0, 8.6, 8.2)","(31.0, 130.0, 121.45454545454545)","(4.8, 9.6, 8.719999999999999)","(5.5, 8.4, 8.05)"
07-01-2023 18:47:13.957022,"(5.0, 8.8, 8.464)","(8.5, 40.0, 36.08333333333333)","(2.4, 2.38, 2.374915254237288)","(6.0, 8.6, 8.2)","(31.0, 130.0, 85.47368421052632)","(4.8, 9.6, 8.719999999999999)","(5.5, 8.4, 8.3)"
07-01-2023 18:47:14.977036,"(5.0, 8.8, 8.38)","(8.5, 40.0, 36.08333333333333)","(2.4, 2.38, 2.374915254237288)","(6.0, 8.6, 8.2)","(31.0, 120.0, 85.41176470588235)","(4.8, 9.6, 8.719999999999999)","(5.5, 8.4, 8.3)"
07-01-2023 18:47:16.075072,"(5.0, 8.8, 8.216666666666667)","(8.5, 40.0, 36.08333333333333)","(2.4, 2.38, 2.374915254237288)","(6.0, 8.6, 8.2)","(31.0, 120.0, 85.41176470588235)","(4.8, 9.6, 8.719999999999999)","(5.5, 8.4, 8.3)"
07-01-2023 18:47:17.178876,"(5.0, 9.4, 8.8)","(8.5, 40.0, 36.08333333333333)","(2.4, 2.38, 2.374915254237288)","(6.0, 8.6, 8.2)","(31.0, 120.0, 80.21052631578948)","(4.8, 9.6, 8.719999999999999)","(5.5, 8.4, 8.3)"
07-01-2023 18:47:18.185456,"(5.0, 9.2, 9.122222222222222)","(8.5, 40.0, 36.08333333333333)","(2.4, 2.38, 2.374915254237288)","(6.0, 8.6, 8.2)","(31.0, 120.0, 80.21052631578948)","(4.8, 9.6, 9.05)","(5.5, 8.4, 8.30344827586207)"
07-01-2023 18:47:19.131267,"(5.0, 9.2, 9.126315789473683)","(8.5, 40.0, 36.08333333333333)","(2.4, 2.38, 2.374915254237288)","(6.0, 8.6, 8.2)","(31.0, 120.0, 80.21052631578948)","(4.8, 9.6, 9.325)","(5.5, 8.4, 8.30344827586207)"
07-01-2023 18:47:20.197594,"(5.0, 9.2, 9.126315789473683)","(8.5, 40.0, 36.08333333333333)","(2.4, 2.38, 2.3714285714285714)","(6.0, 8.6, 8.2)","(31.0, 120.0, 97.66666666666667)","(4.8, 9.6, 8.6)","(5.5, 8.4, 8.30344827586207)"
07-01-2023 18:47:21.286529,"(5.0, 9.2, 9.126315789473683)","(8.5, 40.0, 36.08333333333333)","(2.4, 2.38, 2.3714285714285714)","(6.0, 8.6, 8.2)","(31.0, 110.0, 94.18181818181819)","(4.8, 9.6, 9.1)","(5.5, 8.4, 7.800000000000001)"
07-01-2023 18:47:22.317829,"(5.0, 9.2, 9.1)","(8.5, 40.0, 36.08333333333333)","(2.4, 2.38, 2.3714285714285714)","(6.0, 8.6, 8.2)","(31.0, 100.0, 78.66666666666666)","(4.8, 9.6, 9.2)","(5.5, 8.4, 7.800000000000001)"
07-01-2023 18:47:23.413348,"(5.0, 9.2, 9.0)","(8.5, 40.0, 28.25)","(2.4, 2.38, 2.3709090909090906)","(6.0, 8.6, 8.2)","(31.0, 100.0, 73.64705882352942)","(4.8, 9.6, 9.171428571428573)","(5.5, 8.4, 8.288)"
07-01-2023 18:47:24.451882,"(5.0, 9.2, 9.125)","(8.5, 40.0, 36.64285714285714)","(2.4, 2.38, 2.3709090909090906)","(6.0, 8.6, 8.2)","(31.0, 100.0, 73.64705882352942)","(4.8, 9.8, 9.133333333333333)","(5.5, 8.4, 8.288)"
07-01-2023 18:47:25.475161,"(5.0, 9.2, 9.125)","(8.5, 40.0, 36.64285714285714)","(2.4, 2.38, 2.3709090909090906)","(6.0, 8.6, 8.2)","(31.0, 100.0, 73.64705882352942)","(4.8, 9.8, 9.355555555555556)","(5.5, 8.4, 8.288)"
07-01-2023 18:47:26.521005,"(5.0, 9.2, 9.125)","(8.5, 40.0, 36.64285714285714)","(2.4, 2.38, 2.3709090909090906)","(6.0, 8.6, 8.2)","(31.0, 100.0, 73.64705882352942)","(4.8, 9.8, 9.355555555555556)","(5.5, 8.4, 8.288)"
07-01-2023 18:47:27.565051,"(5.0, 9.2, 9.125)","(8.5, 40.0, 36.64285714285714)","(2.4, 2.38, 2.3709090909090906)","(6.0, 8.6, 8.2)","(31.0, 100.0, 73.64705882352942)","(4.8, 9.8, 9.355555555555556)","(5.5, 8.4, 7.95)"
07-01-2023 18:47:28.608808,"(5.0, 9.2, 9.125)","(8.5, 40.0, 36.64285714285714)","(2.4, 2.38, 2.3709090909090906)","(6.0, 8.6, 8.2)","(31.0, 100.0, 73.64705882352942)","(4.8, 9.8, 9.440000000000001)","(5.5, 8.4, 7.36)"
07-01-2023 18:47:29.633245,"(5.0, 9.2, 9.033333333333333)","(8.5, 40.0, 36.64285714285714)","(2.4, 2.38, 2.3683720930232557)","(6.0, 8.6, 8.2)","(31.0, 100.0, 73.64705882352942)","(4.8, 9.4, 8.6)","(5.5, 8.2, 6.699999999999999)"
07-01-2023 18:47:30.576077,"(5.0, 9.2, 9.033333333333333)","(8.5, 40.0, 36.64285714285714)","(2.4, 2.38, 2.3683720930232557)","(6.0, 8.6, 8.2)","(31.0, 100.0, 73.64705882352942)","(4.8, 9.4, 8.6)","(5.5, 8.2, 6.699999999999999)"
07-01-2023 18:47:31.655893,"(5.0, 9.6, 9.337499999999999)","(8.5, 40.0, 36.64285714285714)","(2.4, 2.38, 2.3683720930232557)","(6.0, 8.6, 8.2)","(31.0, 100.0, 73.64705882352942)","(4.8, 9.4, 8.68)","(5.5, 8.0, 7.54)"
07-01-2023 18:47:32.761705,"(5.0, 9.4, 9.314285714285715)","(8.5, 40.0, 36.64285714285714)","(2.4, 2.38, 2.3683720930232557)","(6.0, 8.6, 8.2)","(31.0, 100.0, 73.64705882352942)","(4.8, 9.4, 8.68)","(5.5, 8.0, 7.633333333333333)"
07-01-2023 18:47:33.764503,"(5.0, 9.4, 9.314285714285715)","(8.5, 40.0, 36.64285714285714)","(2.4, 2.38, 2.3683720930232557)","(6.0, 8.6, 8.2)","(31.0, 100.0, 73.64705882352942)","(4.8, 9.4, 8.92)","(5.5, 8.0, 7.475)"
07-01-2023 18:47:34.813649,"(5.0, 9.4, 9.314285714285715)","(8.5, 40.0, 36.64285714285714)","(2.4, 2.36, 2.3582089552238803)","(6.0, 8.6, 8.2)","(31.0, 100.0, 73.64705882352942)","(4.8, 9.4, 8.92)","(5.5, 8.0, 7.475)"
07-01-2023 18:47:35.821586,"(5.0, 9.4, 9.314285714285715)","(8.5, 40.0, 36.64285714285714)","(2.4, 2.36, 2.3582089552238803)","(6.0, 8.6, 8.2)","(31.0, 100.0, 73.64705882352942)","(4.8, 9.4, 8.971428571428572)","(5.5, 8.0, 7.475)"
07-01-2023 18:47:36.844802,"(5.0, 9.6, 9.15)","(8.5, 40.0, 36.64285714285714)","(2.4, 2.34, 2.3329577464788733)","(6.0, 8.6, 8.2)","(31.0, 100.0, 73.64705882352942)","(4.8, 9.4, 9.1)","(5.5, 8.0, 7.54)"
07-01-2023 18:47:37.883620,"(5.0, 9.6, 9.36)","(8.5, 40.0, 36.64285714285714)","(2.4, 2.34, 2.3329577464788733)","(6.0, 8.6, 8.2)","(31.0, 100.0, 73.64705882352942)","(4.8, 9.4, 9.1)","(5.5, 8.0, 7.54)"
07-01-2023 18:47:38.990080,"(5.0, 9.6, 9.36)","(8.5, 40.0, 36.64285714285714)","(2.4, 2.34, 2.3329577464788733)","(6.0, 8.6, 8.2)","(31.0, 100.0, 73.64705882352942)","(4.8, 9.4, 9.1)","(5.5, 8.0, 7.633333333333333)"
07-01-2023 18:47:40.071866,"(5.0, 9.6, 9.36)","(8.5, 40.0, 36.64285714285714)","(2.4, 2.34, 2.3329577464788733)","(6.0, 8.6, 8.2)","(31.0, 100.0, 73.64705882352942)","(4.8, 9.4, 9.1)","(5.5, 8.0, 7.633333333333333)"
07-01-2023 18:47:41.027158,"(5.0, 9.6, 9.36)","(8.5, 40.0, 36.64285714285714)","(2.4, 2.34, 2.3329577464788733)","(6.0, 8.6, 8.2)","(31.0, 100.0, 73.64705882352942)","(4.8, 9.4, 9.13913043478261)","(5.5, 8.0, 7.633333333333333)"
07-01-2023 18:47:42.021514,"(5.0, 9.6, 9.36)","(8.5, 40.0, 36.64285714285714)","(2.4, 2.34, 2.3207692307692307)","(6.0, 8.6, 8.2)","(31.0, 100.0, 73.64705882352942)","(4.8, 9.4, 9.03076923076923)","(5.5, 8.0, 7.633333333333333)"
07-01-2023 18:47:43.128652,"(5.0, 9.6, 9.36)","(8.5, 40.0, 36.64285714285714)","(2.4, 2.34, 2.3140298507462687)","(6.0, 8.6, 8.2)","(31.0, 100.0, 73.64705882352942)","(4.8, 9.4, 9.883333333333333)","(5.5, 8.0, 7.633333333333333)"
07-01-2023 18:47:44.146357,"(5.0, 9.6, 9.225)","(8.5, 40.0, 36.64285714285714)","(2.4, 2.32, 2.3140298507462687)","(6.0, 8.6, 8.2)","(31.0, 100.0, 73.64705882352942)","(4.8, 10.0, 9.177777777777779)","(5.5, 8.0, 7.633333333333333)"
07-01-2023 18:47:45.140150,"(5.0, 9.8, 9.266666666666667)","(8.5, 40.0, 36.64285714285714)","(2.4, 2.32, 2.3097435897435896)","(6.0, 8.6, 8.2)","(31.0, 100.0, 73.64705882352942)","(4.8, 10.5, 9.366666666666667)","(5.5, 8.0, 7.633333333333333)"
07-01-2023 18:47:46.209680,"(5.0, 9.8, 9.35)","(8.5, 40.0, 36.64285714285714)","(2.4, 2.32, 2.3097435897435896)","(6.0, 8.6, 7.914285714285715)","(31.0, 100.0, 73.64705882352942)","(4.8, 10.5, 9.366666666666667)","(5.5, 8.0, 7.640000000000001)"
07-01-2023 18:47:47.257647,"(5.0, 9.8, 9.523076923076923)","(8.5, 40.0, 36.64285714285714)","(2.4, 2.32, 2.3097435897435896)","(6.0, 8.6, 7.771428571428572)","(31.0, 100.0, 73.64705882352942)","(4.8, 10.5, 9.528571428571428)","(5.5, 8.0, 7.55)"
07-01-2023 18:47:48.344595,"(5.0, 9.8, 9.542857142857143)","(8.5, 40.0, 36.08333333333333)","(2.4, 2.32, 2.3097435897435896)","(6.0, 8.4, 7.866666666666666)","(31.0, 100.0, 73.64705882352942)","(4.8, 10.5, 9.528571428571428)","(5.5, 8.0, 7.55)"
07-01-2023 18:47:49.421472,"(5.0, 9.8, 9.542857142857143)","(8.5, 40.0, 28.75)","(2.4, 2.32, 2.3172727272727274)","(6.0, 8.2, 7.866666666666666)","(31.0, 100.0, 73.64705882352942)","(4.8, 10.5, 9.418181818181818)","(5.5, 8.0, 7.55)"
07-01-2023 18:47:50.524607,"(5.0, 9.8, 9.4)","(8.5, 40.0, 32.333333333333336)","(2.4, 2.34, 2.3097435897435896)","(6.0, 8.2, 7.799999999999999)","(31.0, 100.0, 73.64705882352942)","(4.8, 10.5, 9.418181818181818)","(5.5, 8.0, 7.55)"
07-01-2023 18:47:51.620642,"(5.0, 9.8, 9.1125)","(8.5, 40.0, 32.333333333333336)","(2.4, 2.32, 2.3097435897435896)","(6.0, 8.2, 7.799999999999999)","(31.0, 100.0, 73.64705882352942)","(4.8, 10.5, 9.418181818181818)","(5.5, 8.0, 7.55)"
07-01-2023 18:47:52.637017,"(5.0, 9.8, 9.1125)","(8.5, 40.0, 32.333333333333336)","(2.4, 2.32, 2.3097435897435896)","(6.0, 8.2, 7.799999999999999)","(31.0, 100.0, 73.64705882352942)","(4.8, 10.5, 9.584615384615384)","(5.5, 8.0, 7.55)"
07-01-2023 18:47:53.614334,"(5.0, 9.8, 9.1125)","(8.5, 40.0, 32.333333333333336)","(2.4, 2.32, 2.3097435897435896)","(6.0, 8.2, 7.799999999999999)","(31.0, 100.0, 73.64705882352942)","(4.8, 10.5, 9.584615384615384)","(5.5, 8.0, 7.55)"
07-01-2023 18:47:54.624404,"(5.0, 9.6, 9.133333333333333)","(8.5, 40.0, 32.333333333333336)","(2.4, 2.3, 2.291)","(6.0, 8.2, 7.799999999999999)","(31.0, 100.0, 73.64705882352942)","(4.8, 10.5, 9.82)","(5.5, 8.0, 7.55)"
