,Prompt Prodigy,Deevine,Grand Pope,Grinzinger Prince,Tramontana,Bluestone Lane,Cosmic Rhapsody,Jamarra,Rosalia,Pinnace,Snappy Magnus,Hes Essential,The Siscos Kid
04-01-2023 16:13:06.896459,"(71.0, 130.0, 126.11111111111111)","(31.0, 44.0, 42.48780487804878)","(7.5, 9.8, 9.721290322580645)","(6.0, 6.6, 6.48)","(10.0, 11.0, 10.767543859649123)","(20.0, 25.0, 24.11111111111111)","(26.0, 34.0, 32.5)","(7.0, 9.0, 8.831707317073171)","(7.0, 7.6, 7.36)","(4.8, 5.9, 5.831578947368421)","(31.0, 34.0, 33.42857142857143)","(10.0, 11.5, 11.179487179487179)","(81.0, 110.0, 107.33333333333333)"
04-01-2023 16:13:09.065099,"(71.0, 130.0, 126.11111111111111)","(31.0, 44.0, 42.45)","(7.5, 9.8, 9.720779220779221)","(6.0, 6.6, 6.499159663865546)","(10.0, 11.0, 10.779816513761467)","(20.0, 25.0, 24.157894736842106)","(26.0, 34.0, 32.5)","(7.0, 9.0, 8.873394495412844)","(7.0, 7.4, 7.364179104477612)","(4.8, 5.9, 5.8559322033898304)","(31.0, 34.0, 33.42857142857143)","(10.0, 11.5, 11.318181818181818)","(81.0, 110.0, 107.33333333333333)"
04-01-2023 16:13:11.001715,"(71.0, 130.0, 126.47058823529412)","(31.0, 44.0, 42.46153846153846)","(7.5, 9.8, 9.80909090909091)","(6.0, 6.6, 6.498333333333333)","(10.0, 11.0, 11.163793103448276)","(20.0, 25.0, 24.11111111111111)","(26.0, 34.0, 32.45454545454545)","(7.0, 9.0, 8.871028037383178)","(7.0, 7.4, 7.376991150442478)","(4.8, 5.9, 5.8559322033898304)","(31.0, 34.0, 33.42857142857143)","(10.0, 11.5, 11.318181818181818)","(81.0, 110.0, 107.14285714285714)"
04-01-2023 16:13:12.851630,"(71.0, 130.0, 126.84210526315789)","(31.0, 44.0, 42.36842105263158)","(7.5, 10.0, 9.809615384615386)","(6.0, 6.6, 6.242857142857143)","(10.0, 11.5, 10.979166666666666)","(20.0, 25.0, 24.11111111111111)","(26.0, 34.0, 32.22857142857143)","(7.0, 9.0, 8.867857142857144)","(7.0, 7.4, 7.333333333333334)","(4.8, 5.9, 5.840909090909091)","(31.0, 34.0, 33.42857142857143)","(10.0, 12.0, 11.556701030927835)","(81.0, 110.0, 102.27272727272727)"
04-01-2023 16:13:14.610635,"(71.0, 130.0, 126.84210526315789)","(31.0, 44.0, 42.35)","(7.5, 10.0, 9.68888888888889)","(6.0, 6.4, 6.248695652173914)","(10.0, 11.0, 10.979166666666666)","(20.0, 25.0, 24.08695652173913)","(26.0, 34.0, 32.22857142857143)","(7.0, 9.0, 8.867857142857144)","(7.0, 7.4, 7.340397350993378)","(4.8, 5.9, 5.840909090909091)","(31.0, 34.0, 33.42857142857143)","(10.0, 12.0, 11.553398058252426)","(81.0, 110.0, 102.27272727272727)"
04-01-2023 16:13:16.442701,"(71.0, 130.0, 126.84210526315789)","(31.0, 44.0, 42.35)","(7.5, 9.8, 9.68888888888889)","(6.0, 6.4, 6.247863247863248)","(10.0, 11.0, 11.314516129032258)","(20.0, 25.0, 24.08695652173913)","(26.0, 34.0, 32.22857142857143)","(7.0, 9.0, 8.867857142857144)","(7.0, 7.4, 7.436144578313253)","(4.8, 5.9, 5.8164556962025316)","(31.0, 34.0, 33.666666666666664)","(10.0, 12.0, 11.553398058252426)","(81.0, 110.0, 102.27272727272727)"
04-01-2023 16:13:18.216766,"(71.0, 130.0, 126.84210526315789)","(31.0, 44.0, 42.35)","(7.5, 9.8, 9.677551020408163)","(6.0, 6.4, 6.247863247863248)","(10.0, 11.5, 11.314516129032258)","(20.0, 25.0, 24.08695652173913)","(26.0, 34.0, 32.22857142857143)","(7.0, 9.0, 8.863333333333333)","(7.0, 7.6, 7.448888888888889)","(4.8, 5.9, 5.805714285714286)","(31.0, 34.0, 33.666666666666664)","(10.0, 12.0, 11.553398058252426)","(81.0, 110.0, 102.27272727272727)"
04-01-2023 16:13:20.052885,"(71.0, 130.0, 126.84210526315789)","(31.0, 44.0, 42.35)","(7.5, 9.8, 9.656603773584907)","(6.0, 6.4, 6.247863247863248)","(10.0, 11.5, 11.087412587412587)","(20.0, 25.0, 24.08695652173913)","(26.0, 34.0, 32.22857142857143)","(7.0, 9.0, 8.898507462686567)","(7.0, 7.6, 7.451764705882353)","(4.8, 5.9, 5.836363636363636)","(31.0, 34.0, 33.666666666666664)","(10.0, 12.0, 11.31159420289855)","(81.0, 110.0, 102.27272727272727)"
04-01-2023 16:13:21.762448,"(71.0, 130.0, 126.84210526315789)","(31.0, 44.0, 42.26315789473684)","(7.5, 9.8, 9.512)","(6.0, 6.4, 6.242424242424242)","(10.0, 11.5, 11.16161616161616)","(20.0, 25.0, 24.08695652173913)","(26.0, 34.0, 32.22857142857143)","(7.0, 9.0, 8.745161290322581)","(7.0, 7.6, 7.511111111111111)","(4.8, 5.9, 5.787058823529412)","(31.0, 34.0, 33.666666666666664)","(10.0, 11.5, 11.282894736842104)","(81.0, 110.0, 102.27272727272727)"
04-01-2023 16:13:23.527780,"(71.0, 130.0, 126.84210526315789)","(31.0, 44.0, 42.35)","(7.5, 9.6, 9.663636363636364)","(6.0, 6.4, 6.2555555555555555)","(10.0, 11.5, 11.213636363636363)","(20.0, 25.0, 24.16)","(26.0, 34.0, 32.22857142857143)","(7.0, 8.8, 8.749253731343284)","(7.0, 7.6, 7.580952380952381)","(4.8, 5.9, 5.787058823529412)","(31.0, 34.0, 34.05128205128205)","(10.0, 11.5, 11.282894736842104)","(81.0, 110.0, 102.27272727272727)"
04-01-2023 16:13:25.339793,"(71.0, 130.0, 127.5)","(31.0, 44.0, 42.35)","(7.5, 9.8, 9.600000000000001)","(6.0, 6.4, 6.2555555555555555)","(10.0, 11.5, 11.080459770114942)","(20.0, 25.0, 24.16)","(26.0, 34.0, 32.22857142857143)","(7.0, 8.8, 8.337704918032786)","(7.0, 7.6, 7.647222222222222)","(4.8, 5.9, 5.787058823529412)","(31.0, 36.0, 34.05128205128205)","(10.0, 11.5, 11.282894736842104)","(81.0, 110.0, 102.27272727272727)"
04-01-2023 16:13:27.127975,"(71.0, 130.0, 127.5)","(31.0, 44.0, 42.36842105263158)","(7.5, 9.8, 9.515789473684212)","(6.0, 6.4, 6.2555555555555555)","(10.0, 11.5, 11.07865168539326)","(20.0, 25.0, 24.16)","(26.0, 34.0, 32.22857142857143)","(7.0, 8.6, 8.337704918032786)","(7.0, 7.8, 7.836363636363636)","(4.8, 5.9, 5.787058823529412)","(31.0, 36.0, 34.05128205128205)","(10.0, 11.5, 11.282894736842104)","(81.0, 110.0, 102.27272727272727)"
04-01-2023 16:13:28.884629,"(71.0, 130.0, 127.5)","(31.0, 44.0, 42.36842105263158)","(7.5, 9.8, 9.515789473684212)","(6.0, 6.4, 6.274380165289257)","(10.0, 11.5, 11.244604316546763)","(20.0, 25.0, 24.16)","(26.0, 34.0, 32.22857142857143)","(7.0, 8.6, 8.310344827586206)","(7.0, 8.0, 7.588)","(4.8, 5.9, 5.787058823529412)","(31.0, 36.0, 34.05128205128205)","(10.0, 11.5, 11.282894736842104)","(81.0, 110.0, 102.27272727272727)"
04-01-2023 16:13:30.592472,"(71.0, 130.0, 128.1818181818182)","(31.0, 44.0, 42.36842105263158)","(7.5, 9.8, 9.507317073170732)","(6.0, 6.4, 6.274380165289257)","(10.0, 11.5, 11.094117647058823)","(20.0, 25.0, 24.16)","(26.0, 34.0, 32.22857142857143)","(7.0, 8.4, 8.303703703703704)","(7.0, 7.6, 7.723636363636364)","(4.8, 5.9, 5.876666666666667)","(31.0, 36.0, 34.05128205128205)","(10.0, 11.5, 11.282894736842104)","(81.0, 110.0, 102.27272727272727)"
04-01-2023 16:13:32.333915,"(71.0, 130.0, 128.0)","(31.0, 44.0, 42.36842105263158)","(7.5, 9.8, 9.507317073170732)","(6.0, 6.4, 6.274380165289257)","(10.0, 11.5, 11.094117647058823)","(20.0, 25.0, 24.314285714285713)","(26.0, 34.0, 32.22857142857143)","(7.0, 8.4, 8.32)","(7.0, 7.8, 7.723636363636364)","(4.8, 5.9, 5.876666666666667)","(31.0, 36.0, 34.05128205128205)","(10.0, 11.5, 11.282894736842104)","(81.0, 110.0, 102.27272727272727)"
04-01-2023 16:13:33.953097,"(71.0, 130.0, 128.0)","(31.0, 44.0, 42.36842105263158)","(7.5, 9.8, 9.507317073170732)","(6.0, 6.4, 6.274380165289257)","(10.0, 11.5, 11.094117647058823)","(20.0, 25.0, 24.314285714285713)","(26.0, 34.0, 32.22857142857143)","(7.0, 8.4, 8.32)","(7.0, 7.8, 7.765853658536585)","(4.8, 5.9, 5.730555555555556)","(31.0, 36.0, 34.43478260869565)","(10.0, 11.5, 11.58421052631579)","(81.0, 110.0, 102.27272727272727)"
04-01-2023 16:13:35.526175,"(71.0, 130.0, 128.0)","(31.0, 44.0, 42.45)","(7.5, 9.8, 9.442857142857143)","(6.0, 6.4, 6.286440677966102)","(10.0, 11.0, 10.920454545454545)","(20.0, 24.0, 23.484848484848484)","(26.0, 34.0, 32.523809523809526)","(7.0, 8.4, 8.380952380952381)","(7.0, 7.8, 7.725925925925925)","(4.8, 5.8, 5.727536231884058)","(31.0, 36.0, 35.0)","(10.0, 12.0, 11.608910891089108)","(81.0, 110.0, 102.6086956521739)"
04-01-2023 16:13:37.097522,"(71.0, 130.0, 128.0)","(31.0, 44.0, 42.45)","(7.5, 10.0, 9.663309352517985)","(6.0, 6.4, 6.286440677966102)","(10.0, 11.0, 10.920454545454545)","(20.0, 24.0, 23.433333333333334)","(26.0, 34.0, 32.523809523809526)","(7.0, 8.4, 8.380952380952381)","(6.5, 7.8, 7.725925925925925)","(4.8, 5.8, 5.735502958579882)","(31.0, 36.0, 35.0)","(10.0, 12.0, 11.608910891089108)","(81.0, 110.0, 102.6086956521739)"
04-01-2023 16:13:38.560289,"(71.0, 130.0, 128.0)","(31.0, 44.0, 42.42857142857143)","(7.5, 10.0, 9.663309352517985)","(6.0, 6.4, 6.285714285714286)","(10.0, 11.0, 10.974358974358974)","(20.0, 24.0, 23.75)","(26.0, 34.0, 32.523809523809526)","(7.0, 8.4, 8.380952380952381)","(6.5, 7.8, 7.725925925925925)","(4.8, 5.8, 5.735502958579882)","(31.0, 36.0, 35.0)","(10.0, 12.0, 11.665254237288135)","(81.0, 110.0, 102.27272727272727)"
04-01-2023 16:13:40.058589,"(71.0, 130.0, 128.0)","(31.0, 44.0, 42.5)","(7.5, 10.0, 9.812800000000001)","(6.0, 6.4, 6.149220489977728)","(10.0, 11.0, 11.112903225806452)","(20.0, 24.0, 23.684931506849313)","(26.0, 34.0, 32.32432432432432)","(7.0, 8.4, 8.433333333333334)","(6.5, 7.8, 7.740625)","(4.8, 5.8, 5.8882352941176475)","(31.0, 36.0, 37.666666666666664)","(10.0, 12.0, 11.690082644628099)","(81.0, 110.0, 102.6086956521739)"
04-01-2023 16:13:41.513175,"(71.0, 130.0, 128.42105263157896)","(31.0, 44.0, 42.5)","(7.5, 10.0, 9.82857142857143)","(6.0, 6.2, 6.147345132743363)","(10.0, 11.5, 11.175438596491228)","(20.0, 24.0, 23.684931506849313)","(26.0, 34.0, 32.32432432432432)","(7.0, 8.6, 8.367647058823529)","(6.5, 7.8, 7.740625)","(4.8, 5.9, 5.932786885245902)","(31.0, 38.0, 37.666666666666664)","(10.0, 12.0, 11.684)","(81.0, 110.0, 101.5)"
04-01-2023 16:13:43.019941,"(71.0, 130.0, 117.27272727272727)","(31.0, 44.0, 42.5)","(7.5, 10.0, 9.82857142857143)","(6.0, 6.2, 6.161650485436893)","(10.0, 11.5, 11.175438596491228)","(20.0, 24.0, 23.67142857142857)","(26.0, 34.0, 32.32432432432432)","(7.0, 8.4, 8.367647058823529)","(6.5, 7.8, 7.758260869565217)","(4.8, 6.0, 5.926315789473684)","(31.0, 38.0, 37.666666666666664)","(10.0, 12.0, 11.684)","(81.0, 110.0, 101.5)"
04-01-2023 16:13:44.528677,"(71.0, 130.0, 120.0)","(31.0, 44.0, 42.5)","(7.5, 10.0, 9.858461538461539)","(6.0, 6.2, 6.161463414634147)","(10.0, 11.5, 11.132124352331607)","(20.0, 24.0, 23.693333333333335)","(26.0, 34.0, 32.32432432432432)","(7.0, 8.4, 8.367164179104478)","(6.5, 7.8, 7.751666666666666)","(4.8, 6.0, 5.926315789473684)","(31.0, 38.0, 37.666666666666664)","(10.0, 12.0, 11.684)","(81.0, 110.0, 102.3076923076923)"
04-01-2023 16:13:46.037718,"(71.0, 130.0, 120.0)","(31.0, 44.0, 42.5)","(7.5, 10.0, 9.859375)","(6.0, 6.2, 6.165948275862069)","(10.0, 11.5, 11.139593908629442)","(20.0, 24.0, 23.693333333333335)","(26.0, 34.0, 32.32432432432432)","(7.0, 8.4, 8.38360655737705)","(6.5, 7.8, 7.751666666666666)","(4.8, 6.0, 5.926315789473684)","(31.0, 38.0, 37.666666666666664)","(10.0, 12.0, 11.684)","(81.0, 110.0, 102.3076923076923)"
04-01-2023 16:13:47.605810,"(71.0, 130.0, 122.22222222222223)","(31.0, 44.0, 42.17391304347826)","(7.5, 10.0, 9.64070796460177)","(6.0, 6.2, 6.196107055961071)","(10.0, 11.5, 11.139593908629442)","(20.0, 24.0, 23.693333333333335)","(26.0, 34.0, 32.523809523809526)","(7.0, 8.4, 8.38360655737705)","(6.5, 7.8, 7.751666666666666)","(4.8, 6.0, 5.926315789473684)","(31.0, 38.0, 37.666666666666664)","(10.0, 12.0, 11.684)","(81.0, 110.0, 102.3076923076923)"
04-01-2023 16:13:49.101404,"(71.0, 130.0, 124.0)","(31.0, 44.0, 42.17391304347826)","(7.5, 9.8, 9.615686274509804)","(6.0, 6.2, 6.368119551681196)","(10.0, 11.5, 11.077380952380953)","(20.0, 24.0, 23.693333333333335)","(26.0, 34.0, 31.46938775510204)","(7.0, 8.4, 8.381481481481481)","(6.5, 7.8, 7.770093457943925)","(4.8, 6.0, 5.926315789473684)","(31.0, 38.0, 37.666666666666664)","(10.0, 12.0, 11.684)","(81.0, 110.0, 102.0)"
04-01-2023 16:13:50.658140,"(71.0, 130.0, 124.0)","(31.0, 44.0, 42.17391304347826)","(7.5, 9.8, 9.633962264150943)","(6.0, 6.4, 6.364556962025317)","(10.0, 11.5, 11.255172413793103)","(20.0, 24.0, 23.68918918918919)","(26.0, 34.0, 31.058823529411764)","(7.0, 8.4, 8.36969696969697)","(6.5, 7.8, 7.579710144927536)","(4.8, 6.0, 5.926315789473684)","(31.0, 38.0, 37.714285714285715)","(10.0, 12.0, 11.570652173913043)","(81.0, 110.0, 102.0)"
04-01-2023 16:13:52.275367,"(71.0, 130.0, 120.0)","(31.0, 44.0, 42.5)","(7.5, 9.8, 9.633962264150943)","(6.0, 6.4, 6.355294117647059)","(10.0, 11.5, 11.255172413793103)","(20.0, 24.0, 23.68918918918919)","(26.0, 32.0, 31.058823529411764)","(6.5, 8.4, 8.378260869565217)","(7.0, 7.6, 7.725)","(4.8, 6.0, 5.926315789473684)","(31.0, 38.0, 37.714285714285715)","(10.0, 12.0, 11.605)","(81.0, 110.0, 102.0)"
04-01-2023 16:13:53.809728,"(71.0, 130.0, 115.45454545454545)","(31.0, 44.0, 43.31428571428572)","(7.5, 9.8, 9.633962264150943)","(6.0, 6.4, 6.371337579617835)","(10.0, 11.5, 11.255172413793103)","(20.0, 24.0, 23.88095238095238)","(26.0, 32.0, 31.058823529411764)","(6.5, 8.4, 8.378260869565217)","(7.0, 7.8, 7.704166666666667)","(4.8, 6.0, 5.930864197530864)","(31.0, 38.0, 37.714285714285715)","(10.0, 12.0, 11.605)","(81.0, 110.0, 102.0)"
04-01-2023 16:13:55.373635,"(71.0, 130.0, 115.45454545454545)","(31.0, 44.0, 43.05263157894737)","(7.5, 9.8, 9.525925925925925)","(6.0, 6.4, 6.372136222910217)","(10.0, 11.5, 11.054347826086957)","(20.0, 24.0, 23.88095238095238)","(26.0, 32.0, 31.071428571428573)","(6.5, 8.4, 8.370588235294118)","(7.0, 7.8, 7.704166666666667)","(4.8, 6.0, 5.930864197530864)","(31.0, 38.0, 37.69230769230769)","(10.0, 12.0, 11.605)","(81.0, 110.0, 102.0)"
04-01-2023 16:13:56.898976,"(71.0, 130.0, 135.71428571428572)","(31.0, 44.0, 43.05263157894737)","(7.5, 9.6, 9.457142857142857)","(6.0, 6.4, 6.3764102564102565)","(10.0, 11.5, 10.858407079646017)","(20.0, 24.0, 24.345454545454544)","(26.0, 32.0, 31.071428571428573)","(6.5, 8.4, 8.37872340425532)","(7.0, 7.8, 7.704166666666667)","(4.8, 6.0, 6.013846153846154)","(31.0, 38.0, 37.69230769230769)","(10.0, 12.0, 11.605)","(81.0, 110.0, 102.0)"
04-01-2023 16:13:58.443466,"(71.0, 140.0, 125.0)","(31.0, 44.0, 42.666666666666664)","(7.5, 9.6, 9.457142857142857)","(6.0, 6.4, 6.378250591016549)","(10.0, 11.0, 10.858407079646017)","(20.0, 25.0, 24.307692307692307)","(26.0, 32.0, 30.76923076923077)","(6.5, 8.4, 8.38360655737705)","(7.0, 7.8, 7.747126436781609)","(4.8, 6.2, 6.031292517006802)","(31.0, 38.0, 37.5)","(10.0, 12.0, 11.605)","(81.0, 110.0, 102.0)"
04-01-2023 16:13:59.978854,"(71.0, 140.0, 135.0)","(31.0, 44.0, 42.666666666666664)","(7.5, 9.6, 9.507142857142856)","(6.0, 6.4, 6.399472295514512)","(10.0, 11.0, 10.903614457831326)","(20.0, 25.0, 24.307692307692307)","(26.0, 32.0, 30.76923076923077)","(6.5, 8.4, 8.38360655737705)","(7.0, 7.8, 7.726984126984127)","(4.8, 6.2, 6.031292517006802)","(31.0, 38.0, 37.5)","(10.0, 12.0, 11.605)","(81.0, 110.0, 102.0)"
04-01-2023 16:14:01.532596,"(71.0, 140.0, 135.0)","(31.0, 44.0, 42.666666666666664)","(7.5, 9.6, 9.511111111111111)","(6.0, 6.4, 6.379540709812109)","(10.0, 11.0, 10.903614457831326)","(20.0, 25.0, 24.307692307692307)","(26.0, 32.0, 30.76923076923077)","(6.5, 8.4, 8.3811320754717)","(7.0, 7.8, 7.745454545454545)","(4.8, 6.2, 6.035384615384616)","(31.0, 38.0, 36.57142857142857)","(10.0, 12.0, 11.605)","(81.0, 110.0, 107.5)"
04-01-2023 16:14:03.026555,"(71.0, 140.0, 135.0)","(31.0, 44.0, 42.666666666666664)","(7.5, 9.6, 9.448)","(6.0, 6.4, 6.438880248833592)","(10.0, 11.0, 11.316455696202532)","(20.0, 25.0, 24.307692307692307)","(26.0, 32.0, 30.76923076923077)","(6.5, 8.4, 8.357142857142858)","(7.0, 7.8, 7.745454545454545)","(4.8, 6.2, 6.081927710843374)","(31.0, 38.0, 37.0)","(10.0, 12.0, 11.605)","(81.0, 110.0, 107.5)"
04-01-2023 16:14:04.568159,"(71.0, 140.0, 135.0)","(31.0, 44.0, 42.48275862068966)","(7.5, 9.6, 9.384210526315789)","(6.0, 6.6, 6.42675585284281)","(10.0, 11.5, 11.380434782608695)","(20.0, 25.0, 24.26530612244898)","(26.0, 32.0, 29.2)","(6.5, 8.4, 8.348571428571429)","(7.0, 7.8, 7.795121951219512)","(4.8, 6.2, 6.084705882352941)","(31.0, 38.0, 36.88)","(10.0, 12.0, 11.605)","(81.0, 110.0, 105.45454545454545)"
04-01-2023 16:14:06.128001,"(71.0, 140.0, 135.0)","(31.0, 44.0, 42.37037037037037)","(7.5, 9.6, 9.51604938271605)","(6.0, 6.6, 6.4270270270270276)","(10.0, 11.5, 11.263157894736842)","(20.0, 25.0, 24.26530612244898)","(26.0, 30.0, 29.5)","(6.5, 8.4, 8.348571428571429)","(7.0, 8.0, 7.7215686274509805)","(4.8, 6.2, 6.084705882352941)","(31.0, 38.0, 34.88235294117647)","(10.0, 12.0, 11.529761904761905)","(81.0, 120.0, 106.66666666666667)"
04-01-2023 16:14:07.653174,"(71.0, 140.0, 135.0)","(31.0, 44.0, 42.30769230769231)","(7.5, 9.6, 9.51604938271605)","(6.0, 6.6, 6.4556574923547405)","(10.0, 11.5, 11.074468085106384)","(20.0, 25.0, 24.26530612244898)","(26.0, 30.0, 29.2)","(6.5, 8.4, 8.363265306122448)","(7.0, 7.8, 7.7215686274509805)","(4.8, 6.2, 6.0648275862068965)","(31.0, 36.0, 34.88235294117647)","(10.0, 12.0, 11.205263157894738)","(81.0, 120.0, 110.9090909090909)"
04-01-2023 16:14:09.085098,"(71.0, 140.0, 135.0)","(31.0, 44.0, 42.30769230769231)","(7.5, 9.6, 9.63076923076923)","(6.0, 6.6, 6.4556574923547405)","(10.0, 11.5, 11.066666666666666)","(20.0, 25.0, 24.26530612244898)","(26.0, 30.0, 28.916666666666668)","(6.5, 8.4, 8.366666666666665)","(7.0, 7.8, 7.7215686274509805)","(4.8, 6.2, 6.0810344827586205)","(31.0, 36.0, 34.689655172413794)","(10.0, 11.5, 11.205263157894738)","(81.0, 120.0, 110.9090909090909)"
04-01-2023 16:14:10.578192,"(71.0, 140.0, 135.0)","(31.0, 44.0, 42.30769230769231)","(7.5, 9.8, 9.640816326530611)","(6.0, 6.6, 6.500877192982456)","(10.0, 11.5, 11.066666666666666)","(20.0, 25.0, 23.75862068965517)","(26.0, 29.0, 28.875)","(6.5, 8.6, 8.366666666666665)","(7.0, 7.8, 7.7215686274509805)","(4.8, 6.2, 5.894409937888199)","(31.0, 36.0, 34.689655172413794)","(10.0, 11.5, 11.205263157894738)","(81.0, 120.0, 110.9090909090909)"
04-01-2023 16:14:12.062476,"(71.0, 140.0, 135.0)","(31.0, 44.0, 42.30769230769231)","(7.5, 9.8, 9.634615384615385)","(6.0, 6.6, 6.500877192982456)","(10.0, 11.5, 11.068627450980392)","(20.0, 25.0, 23.75862068965517)","(26.0, 29.0, 28.875)","(6.5, 8.6, 8.386666666666667)","(7.0, 7.8, 7.7215686274509805)","(4.8, 5.9, 5.903086419753087)","(31.0, 36.0, 34.689655172413794)","(10.0, 11.5, 11.163507109004739)","(81.0, 120.0, 110.9090909090909)"
04-01-2023 16:14:13.573647,"(71.0, 140.0, 135.0)","(31.0, 44.0, 42.30769230769231)","(7.5, 9.8, 9.634615384615385)","(6.0, 6.6, 6.500877192982456)","(10.0, 11.5, 11.020833333333334)","(20.0, 25.0, 24.0)","(26.0, 29.0, 28.875)","(6.5, 8.6, 8.283018867924529)","(7.0, 7.8, 7.7215686274509805)","(4.8, 6.0, 5.836363636363636)","(31.0, 36.0, 34.689655172413794)","(10.0, 11.5, 11.163507109004739)","(81.0, 120.0, 110.4)"
04-01-2023 16:14:15.179076,"(71.0, 140.0, 135.0)","(31.0, 44.0, 42.30769230769231)","(7.5, 9.8, 9.810526315789474)","(6.0, 6.6, 6.499778270509978)","(10.0, 11.5, 11.116935483870968)","(20.0, 25.0, 23.90909090909091)","(26.0, 29.0, 28.875)","(6.5, 8.6, 8.37037037037037)","(7.0, 7.8, 7.7215686274509805)","(4.8, 5.9, 5.806666666666667)","(31.0, 36.0, 34.689655172413794)","(10.0, 11.5, 11.163507109004739)","(81.0, 120.0, 102.85714285714286)"
04-01-2023 16:14:16.708304,"(71.0, 140.0, 135.0)","(31.0, 44.0, 41.86666666666667)","(7.5, 10.0, 9.82857142857143)","(6.0, 6.6, 6.50109409190372)","(10.0, 11.5, 11.116935483870968)","(20.0, 25.0, 24.076923076923077)","(26.0, 29.0, 29.0)","(6.5, 8.4, 8.276923076923076)","(7.0, 7.8, 7.714814814814814)","(4.8, 5.9, 5.806666666666667)","(31.0, 36.0, 34.48)","(10.0, 11.5, 11.169491525423728)","(81.0, 120.0, 101.53846153846153)"
04-01-2023 16:14:18.224225,"(71.0, 140.0, 135.0)","(31.0, 42.0, 41.86666666666667)","(7.5, 10.0, 9.837037037037037)","(6.0, 6.6, 6.505854800936768)","(10.0, 11.5, 11.116935483870968)","(20.0, 25.0, 24.2)","(26.0, 30.0, 28.823529411764707)","(6.5, 8.4, 8.365217391304348)","(7.0, 7.8, 7.265128205128206)","(4.8, 5.9, 5.803636363636364)","(31.0, 36.0, 34.48)","(10.0, 11.5, 11.137931034482758)","(81.0, 120.0, 101.53846153846153)"
04-01-2023 16:14:19.922921,"(71.0, 140.0, 136.66666666666666)","(31.0, 42.0, 42.25)","(7.5, 10.0, 9.96875)","(6.0, 6.6, 6.501573033707865)","(10.0, 11.5, 11.070247933884298)","(20.0, 25.0, 24.541666666666668)","(26.0, 30.0, 29.22222222222222)","(6.5, 8.4, 8.35925925925926)","(6.5, 7.4, 7.266508313539193)","(5.0, 5.9, 5.844791666666667)","(31.0, 36.0, 34.689655172413794)","(10.0, 11.5, 11.25294117647059)","(81.0, 120.0, 101.53846153846153)"
04-01-2023 16:14:21.548855,"(71.0, 140.0, 164.28571428571428)","(31.0, 44.0, 42.166666666666664)","(7.5, 10.0, 9.979166666666666)","(6.0, 6.6, 6.501351351351351)","(10.0, 11.5, 11.070247933884298)","(20.0, 25.0, 24.576923076923077)","(26.0, 30.0, 29.3)","(6.5, 8.6, 8.524260355029586)","(6.5, 7.4, 7.266190476190476)","(5.0, 5.9, 5.844791666666667)","(31.0, 36.0, 34.733333333333334)","(10.0, 11.5, 11.264044943820224)","(81.0, 120.0, 101.53846153846153)"
04-01-2023 16:14:23.214461,"(71.0, 170.0, 164.28571428571428)","(31.0, 44.0, 42.0)","(7.5, 10.0, 9.979166666666666)","(6.0, 6.6, 6.501351351351351)","(10.0, 11.5, 10.795275590551181)","(20.0, 25.0, 22.308474576271188)","(26.0, 30.0, 29.75)","(6.5, 8.6, 8.516666666666666)","(6.5, 7.4, 7.270246085011186)","(5.0, 5.9, 5.834126984126984)","(31.0, 36.0, 34.733333333333334)","(10.0, 11.5, 11.264044943820224)","(81.0, 120.0, 101.53846153846153)"
04-01-2023 16:14:24.846835,"(71.0, 170.0, 152.0)","(31.0, 44.0, 42.08695652173913)","(7.5, 10.0, 9.983333333333334)","(6.0, 6.6, 6.501351351351351)","(10.0, 11.0, 10.795275590551181)","(20.0, 23.0, 22.306122448979593)","(26.0, 30.0, 29.857142857142858)","(6.5, 8.6, 8.522480620155038)","(6.5, 7.4, 7.273707865168539)","(5.0, 5.9, 5.839416058394161)","(31.0, 36.0, 34.733333333333334)","(10.0, 11.5, 11.314159292035399)","(81.0, 120.0, 101.53846153846153)"
04-01-2023 16:14:26.439033,"(71.0, 170.0, 171.11111111111111)","(31.0, 44.0, 42.08695652173913)","(7.5, 10.0, 9.983333333333334)","(6.0, 6.6, 6.510612244897959)","(10.0, 11.0, 10.84351145038168)","(20.0, 23.0, 22.286713286713287)","(26.0, 30.0, 29.857142857142858)","(6.5, 8.6, 8.522480620155038)","(6.5, 7.4, 7.273707865168539)","(5.0, 5.9, 5.839855072463768)","(31.0, 36.0, 34.733333333333334)","(10.0, 11.5, 11.314159292035399)","(81.0, 120.0, 101.53846153846153)"
04-01-2023 16:14:27.981123,"(71.0, 180.0, 171.11111111111111)","(31.0, 44.0, 42.0)","(7.5, 10.0, 9.90909090909091)","(6.0, 6.6, 6.528436018957346)","(10.0, 11.0, 10.83457249070632)","(20.0, 23.0, 22.255474452554743)","(26.0, 30.0, 29.857142857142858)","(6.5, 8.6, 8.511278195488721)","(6.5, 7.4, 7.273137697516931)","(5.0, 5.9, 5.846610169491526)","(31.0, 36.0, 33.77777777777778)","(10.0, 11.5, 11.314159292035399)","(81.0, 120.0, 101.53846153846153)"
