,Z U In My Dreams,Bettabe Swift,Jungle Goddess,Freezer Burn,Wish For Magic,Flat Out Appealing
321,"[datetime.datetime(2022, 11, 28, 11, 9, 13, 492072), 2.7, 5.6]","[datetime.datetime(2022, 11, 28, 11, 9, 13, 492072), 2.7, 5.6]","[datetime.datetime(2022, 11, 28, 11, 9, 13, 492072), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 11, 9, 13, 492072), 5.5, 16.0]","[datetime.datetime(2022, 11, 28, 11, 9, 13, 492072), 19.0, 110.0]","[datetime.datetime(2022, 11, 28, 11, 9, 13, 492072), 31.0, 290.0]"
322,"[datetime.datetime(2022, 11, 28, 11, 9, 14, 596709), 2.7, 5.6]","[datetime.datetime(2022, 11, 28, 11, 9, 14, 596709), 2.7, 5.6]","[datetime.datetime(2022, 11, 28, 11, 9, 14, 596709), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 11, 9, 14, 596709), 5.5, 16.0]","[datetime.datetime(2022, 11, 28, 11, 9, 14, 596709), 19.0, 110.0]","[datetime.datetime(2022, 11, 28, 11, 9, 14, 596709), 31.0, 290.0]"
323,"[datetime.datetime(2022, 11, 28, 11, 9, 15, 700366), 2.7, 5.6]","[datetime.datetime(2022, 11, 28, 11, 9, 15, 700366), 2.7, 5.6]","[datetime.datetime(2022, 11, 28, 11, 9, 15, 700366), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 11, 9, 15, 700366), 5.5, 16.0]","[datetime.datetime(2022, 11, 28, 11, 9, 15, 700366), 19.0, 110.0]","[datetime.datetime(2022, 11, 28, 11, 9, 15, 700366), 31.0, 290.0]"
324,"[datetime.datetime(2022, 11, 28, 11, 9, 16, 818689), 2.7, 5.6]","[datetime.datetime(2022, 11, 28, 11, 9, 16, 818689), 2.7, 5.6]","[datetime.datetime(2022, 11, 28, 11, 9, 16, 818689), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 11, 9, 16, 818689), 5.5, 16.0]","[datetime.datetime(2022, 11, 28, 11, 9, 16, 818689), 19.0, 110.0]","[datetime.datetime(2022, 11, 28, 11, 9, 16, 818689), 31.0, 290.0]"
325,"[datetime.datetime(2022, 11, 28, 11, 9, 17, 925056), 2.7, 5.6]","[datetime.datetime(2022, 11, 28, 11, 9, 17, 925056), 2.7, 5.6]","[datetime.datetime(2022, 11, 28, 11, 9, 17, 925056), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 11, 9, 17, 925056), 5.5, 16.0]","[datetime.datetime(2022, 11, 28, 11, 9, 17, 925056), 19.0, 110.0]","[datetime.datetime(2022, 11, 28, 11, 9, 17, 925056), 31.0, 290.0]"
326,"[datetime.datetime(2022, 11, 28, 11, 9, 19, 31721), 2.7, 5.6]","[datetime.datetime(2022, 11, 28, 11, 9, 19, 31721), 2.7, 5.6]","[datetime.datetime(2022, 11, 28, 11, 9, 19, 31721), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 11, 9, 19, 31721), 5.5, 16.0]","[datetime.datetime(2022, 11, 28, 11, 9, 19, 31721), 19.0, 110.0]","[datetime.datetime(2022, 11, 28, 11, 9, 19, 31721), 31.0, 290.0]"
327,"[datetime.datetime(2022, 11, 28, 11, 9, 20, 128702), 2.7, 5.6]","[datetime.datetime(2022, 11, 28, 11, 9, 20, 128702), 2.7, 5.6]","[datetime.datetime(2022, 11, 28, 11, 9, 20, 128702), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 11, 9, 20, 128702), 5.5, 16.0]","[datetime.datetime(2022, 11, 28, 11, 9, 20, 128702), 19.0, 110.0]","[datetime.datetime(2022, 11, 28, 11, 9, 20, 128702), 31.0, 290.0]"
328,"[datetime.datetime(2022, 11, 28, 11, 9, 21, 234730), 2.7, 5.6]","[datetime.datetime(2022, 11, 28, 11, 9, 21, 234730), 2.7, 5.6]","[datetime.datetime(2022, 11, 28, 11, 9, 21, 234730), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 11, 9, 21, 234730), 5.5, 16.0]","[datetime.datetime(2022, 11, 28, 11, 9, 21, 234730), 19.0, 110.0]","[datetime.datetime(2022, 11, 28, 11, 9, 21, 234730), 31.0, 290.0]"
329,"[datetime.datetime(2022, 11, 28, 11, 9, 22, 342265), 2.7, 5.6]","[datetime.datetime(2022, 11, 28, 11, 9, 22, 342265), 2.7, 5.6]","[datetime.datetime(2022, 11, 28, 11, 9, 22, 342265), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 11, 9, 22, 342265), 5.5, 16.0]","[datetime.datetime(2022, 11, 28, 11, 9, 22, 342265), 19.0, 110.0]","[datetime.datetime(2022, 11, 28, 11, 9, 22, 342265), 31.0, 290.0]"
330,"[datetime.datetime(2022, 11, 28, 11, 9, 23, 426551), 2.7, 5.6]","[datetime.datetime(2022, 11, 28, 11, 9, 23, 426551), 2.7, 5.6]","[datetime.datetime(2022, 11, 28, 11, 9, 23, 426551), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 11, 9, 23, 426551), 5.5, 16.0]","[datetime.datetime(2022, 11, 28, 11, 9, 23, 426551), 19.0, 110.0]","[datetime.datetime(2022, 11, 28, 11, 9, 23, 426551), 31.0, 290.0]"
331,"[datetime.datetime(2022, 11, 28, 11, 9, 24, 526155), 2.7, 5.6]","[datetime.datetime(2022, 11, 28, 11, 9, 24, 526155), 2.7, 5.6]","[datetime.datetime(2022, 11, 28, 11, 9, 24, 526155), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 11, 9, 24, 526155), 5.5, 16.0]","[datetime.datetime(2022, 11, 28, 11, 9, 24, 526155), 19.0, 110.0]","[datetime.datetime(2022, 11, 28, 11, 9, 24, 526155), 31.0, 290.0]"
332,"[datetime.datetime(2022, 11, 28, 11, 9, 25, 624089), 2.7, 5.6]","[datetime.datetime(2022, 11, 28, 11, 9, 25, 624089), 2.7, 5.6]","[datetime.datetime(2022, 11, 28, 11, 9, 25, 624089), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 11, 9, 25, 624089), 5.5, 16.0]","[datetime.datetime(2022, 11, 28, 11, 9, 25, 624089), 19.0, 110.0]","[datetime.datetime(2022, 11, 28, 11, 9, 25, 624089), 31.0, 290.0]"
333,"[datetime.datetime(2022, 11, 28, 11, 9, 26, 716601), 2.7, 5.6]","[datetime.datetime(2022, 11, 28, 11, 9, 26, 716601), 2.7, 5.6]","[datetime.datetime(2022, 11, 28, 11, 9, 26, 716601), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 11, 9, 26, 716601), 5.5, 16.0]","[datetime.datetime(2022, 11, 28, 11, 9, 26, 716601), 19.0, 110.0]","[datetime.datetime(2022, 11, 28, 11, 9, 26, 716601), 31.0, 290.0]"
334,"[datetime.datetime(2022, 11, 28, 11, 9, 27, 808531), 2.7, 5.6]","[datetime.datetime(2022, 11, 28, 11, 9, 27, 808531), 2.7, 5.6]","[datetime.datetime(2022, 11, 28, 11, 9, 27, 808531), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 11, 9, 27, 808531), 5.5, 16.0]","[datetime.datetime(2022, 11, 28, 11, 9, 27, 808531), 19.0, 110.0]","[datetime.datetime(2022, 11, 28, 11, 9, 27, 808531), 31.0, 290.0]"
335,"[datetime.datetime(2022, 11, 28, 11, 9, 28, 914783), 2.7, 5.6]","[datetime.datetime(2022, 11, 28, 11, 9, 28, 914783), 2.7, 5.6]","[datetime.datetime(2022, 11, 28, 11, 9, 28, 914783), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 11, 9, 28, 914783), 5.5, 16.0]","[datetime.datetime(2022, 11, 28, 11, 9, 28, 914783), 19.0, 110.0]","[datetime.datetime(2022, 11, 28, 11, 9, 28, 914783), 31.0, 290.0]"
336,"[datetime.datetime(2022, 11, 28, 11, 9, 30, 8577), 2.7, 5.6]","[datetime.datetime(2022, 11, 28, 11, 9, 30, 8577), 2.7, 5.6]","[datetime.datetime(2022, 11, 28, 11, 9, 30, 8577), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 11, 9, 30, 8577), 5.5, 16.0]","[datetime.datetime(2022, 11, 28, 11, 9, 30, 8577), 19.0, 110.0]","[datetime.datetime(2022, 11, 28, 11, 9, 30, 8577), 31.0, 290.0]"
337,"[datetime.datetime(2022, 11, 28, 11, 9, 31, 107212), 2.7, 5.6]","[datetime.datetime(2022, 11, 28, 11, 9, 31, 107212), 2.7, 5.6]","[datetime.datetime(2022, 11, 28, 11, 9, 31, 107212), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 11, 9, 31, 107212), 5.5, 16.0]","[datetime.datetime(2022, 11, 28, 11, 9, 31, 107212), 19.0, 110.0]","[datetime.datetime(2022, 11, 28, 11, 9, 31, 107212), 31.0, 290.0]"
338,"[datetime.datetime(2022, 11, 28, 11, 9, 32, 203752), 2.7, 5.6]","[datetime.datetime(2022, 11, 28, 11, 9, 32, 203752), 2.7, 5.6]","[datetime.datetime(2022, 11, 28, 11, 9, 32, 203752), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 11, 9, 32, 203752), 5.5, 16.0]","[datetime.datetime(2022, 11, 28, 11, 9, 32, 203752), 19.0, 110.0]","[datetime.datetime(2022, 11, 28, 11, 9, 32, 203752), 31.0, 290.0]"
339,"[datetime.datetime(2022, 11, 28, 11, 9, 33, 300195), 2.7, 5.6]","[datetime.datetime(2022, 11, 28, 11, 9, 33, 300195), 2.7, 5.6]","[datetime.datetime(2022, 11, 28, 11, 9, 33, 300195), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 11, 9, 33, 300195), 5.5, 16.0]","[datetime.datetime(2022, 11, 28, 11, 9, 33, 300195), 19.0, 110.0]","[datetime.datetime(2022, 11, 28, 11, 9, 33, 300195), 31.0, 290.0]"
340,"[datetime.datetime(2022, 11, 28, 11, 9, 34, 412114), 2.7, 5.6]","[datetime.datetime(2022, 11, 28, 11, 9, 34, 412114), 2.7, 5.6]","[datetime.datetime(2022, 11, 28, 11, 9, 34, 412114), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 11, 9, 34, 412114), 5.5, 16.0]","[datetime.datetime(2022, 11, 28, 11, 9, 34, 412114), 19.0, 110.0]","[datetime.datetime(2022, 11, 28, 11, 9, 34, 412114), 31.0, 290.0]"
341,"[datetime.datetime(2022, 11, 28, 11, 9, 35, 507593), 2.7, 5.6]","[datetime.datetime(2022, 11, 28, 11, 9, 35, 507593), 2.7, 5.6]","[datetime.datetime(2022, 11, 28, 11, 9, 35, 507593), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 11, 9, 35, 507593), 5.5, 16.0]","[datetime.datetime(2022, 11, 28, 11, 9, 35, 507593), 19.0, 110.0]","[datetime.datetime(2022, 11, 28, 11, 9, 35, 507593), 31.0, 290.0]"
342,"[datetime.datetime(2022, 11, 28, 11, 9, 36, 596697), 2.7, 5.6]","[datetime.datetime(2022, 11, 28, 11, 9, 36, 596697), 2.7, 5.6]","[datetime.datetime(2022, 11, 28, 11, 9, 36, 596697), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 11, 9, 36, 596697), 5.5, 16.0]","[datetime.datetime(2022, 11, 28, 11, 9, 36, 596697), 19.0, 110.0]","[datetime.datetime(2022, 11, 28, 11, 9, 36, 596697), 31.0, 290.0]"
343,"[datetime.datetime(2022, 11, 28, 11, 9, 37, 700079), 2.7, 5.6]","[datetime.datetime(2022, 11, 28, 11, 9, 37, 700079), 2.7, 5.6]","[datetime.datetime(2022, 11, 28, 11, 9, 37, 700079), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 11, 9, 37, 700079), 5.5, 16.0]","[datetime.datetime(2022, 11, 28, 11, 9, 37, 700079), 19.0, 110.0]","[datetime.datetime(2022, 11, 28, 11, 9, 37, 700079), 31.0, 290.0]"
344,"[datetime.datetime(2022, 11, 28, 11, 9, 38, 802807), 2.7, 5.6]","[datetime.datetime(2022, 11, 28, 11, 9, 38, 802807), 2.7, 5.6]","[datetime.datetime(2022, 11, 28, 11, 9, 38, 802807), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 11, 9, 38, 802807), 5.5, 16.0]","[datetime.datetime(2022, 11, 28, 11, 9, 38, 802807), 19.0, 110.0]","[datetime.datetime(2022, 11, 28, 11, 9, 38, 802807), 31.0, 290.0]"
345,"[datetime.datetime(2022, 11, 28, 11, 9, 39, 896393), 2.7, 5.6]","[datetime.datetime(2022, 11, 28, 11, 9, 39, 896393), 2.7, 5.6]","[datetime.datetime(2022, 11, 28, 11, 9, 39, 896393), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 11, 9, 39, 896393), 5.5, 16.0]","[datetime.datetime(2022, 11, 28, 11, 9, 39, 896393), 19.0, 110.0]","[datetime.datetime(2022, 11, 28, 11, 9, 39, 896393), 31.0, 290.0]"
346,"[datetime.datetime(2022, 11, 28, 11, 9, 40, 988781), 2.7, 5.6]","[datetime.datetime(2022, 11, 28, 11, 9, 40, 988781), 2.7, 5.6]","[datetime.datetime(2022, 11, 28, 11, 9, 40, 988781), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 11, 9, 40, 988781), 5.5, 16.0]","[datetime.datetime(2022, 11, 28, 11, 9, 40, 988781), 19.0, 110.0]","[datetime.datetime(2022, 11, 28, 11, 9, 40, 988781), 31.0, 290.0]"
347,"[datetime.datetime(2022, 11, 28, 11, 9, 42, 75114), 2.7, 5.6]","[datetime.datetime(2022, 11, 28, 11, 9, 42, 75114), 2.7, 5.6]","[datetime.datetime(2022, 11, 28, 11, 9, 42, 75114), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 11, 9, 42, 75114), 5.5, 16.0]","[datetime.datetime(2022, 11, 28, 11, 9, 42, 75114), 19.0, 110.0]","[datetime.datetime(2022, 11, 28, 11, 9, 42, 75114), 31.0, 290.0]"
348,"[datetime.datetime(2022, 11, 28, 11, 9, 43, 178722), 2.7, 5.6]","[datetime.datetime(2022, 11, 28, 11, 9, 43, 178722), 2.7, 5.6]","[datetime.datetime(2022, 11, 28, 11, 9, 43, 178722), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 11, 9, 43, 178722), 5.5, 16.0]","[datetime.datetime(2022, 11, 28, 11, 9, 43, 178722), 19.0, 110.0]","[datetime.datetime(2022, 11, 28, 11, 9, 43, 178722), 31.0, 290.0]"
349,"[datetime.datetime(2022, 11, 28, 11, 9, 44, 267796), 2.7, 5.6]","[datetime.datetime(2022, 11, 28, 11, 9, 44, 267796), 2.7, 5.6]","[datetime.datetime(2022, 11, 28, 11, 9, 44, 267796), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 11, 9, 44, 267796), 5.5, 16.0]","[datetime.datetime(2022, 11, 28, 11, 9, 44, 267796), 19.0, 110.0]","[datetime.datetime(2022, 11, 28, 11, 9, 44, 267796), 31.0, 290.0]"
350,"[datetime.datetime(2022, 11, 28, 11, 9, 45, 363983), 2.7, 5.6]","[datetime.datetime(2022, 11, 28, 11, 9, 45, 363983), 2.7, 5.6]","[datetime.datetime(2022, 11, 28, 11, 9, 45, 363983), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 11, 9, 45, 363983), 5.5, 16.0]","[datetime.datetime(2022, 11, 28, 11, 9, 45, 363983), 19.0, 110.0]","[datetime.datetime(2022, 11, 28, 11, 9, 45, 363983), 31.0, 290.0]"
351,"[datetime.datetime(2022, 11, 28, 11, 9, 46, 459749), 2.7, 5.6]","[datetime.datetime(2022, 11, 28, 11, 9, 46, 459749), 2.7, 5.6]","[datetime.datetime(2022, 11, 28, 11, 9, 46, 459749), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 11, 9, 46, 459749), 5.5, 16.0]","[datetime.datetime(2022, 11, 28, 11, 9, 46, 459749), 19.0, 110.0]","[datetime.datetime(2022, 11, 28, 11, 9, 46, 459749), 31.0, 290.0]"
352,"[datetime.datetime(2022, 11, 28, 11, 9, 47, 558944), 2.7, 5.6]","[datetime.datetime(2022, 11, 28, 11, 9, 47, 558944), 2.7, 5.6]","[datetime.datetime(2022, 11, 28, 11, 9, 47, 558944), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 11, 9, 47, 558944), 5.5, 16.0]","[datetime.datetime(2022, 11, 28, 11, 9, 47, 558944), 19.0, 110.0]","[datetime.datetime(2022, 11, 28, 11, 9, 47, 558944), 31.0, 290.0]"
353,"[datetime.datetime(2022, 11, 28, 11, 9, 48, 651812), 2.7, 5.6]","[datetime.datetime(2022, 11, 28, 11, 9, 48, 651812), 2.7, 5.6]","[datetime.datetime(2022, 11, 28, 11, 9, 48, 651812), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 11, 9, 48, 651812), 5.5, 16.0]","[datetime.datetime(2022, 11, 28, 11, 9, 48, 651812), 19.0, 110.0]","[datetime.datetime(2022, 11, 28, 11, 9, 48, 651812), 31.0, 290.0]"
354,"[datetime.datetime(2022, 11, 28, 11, 9, 49, 757159), 2.7, 5.6]","[datetime.datetime(2022, 11, 28, 11, 9, 49, 757159), 2.7, 5.6]","[datetime.datetime(2022, 11, 28, 11, 9, 49, 757159), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 11, 9, 49, 757159), 5.5, 16.0]","[datetime.datetime(2022, 11, 28, 11, 9, 49, 757159), 19.0, 110.0]","[datetime.datetime(2022, 11, 28, 11, 9, 49, 757159), 31.0, 290.0]"
355,"[datetime.datetime(2022, 11, 28, 11, 9, 50, 851559), 2.7, 5.6]","[datetime.datetime(2022, 11, 28, 11, 9, 50, 851559), 2.7, 5.6]","[datetime.datetime(2022, 11, 28, 11, 9, 50, 851559), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 11, 9, 50, 851559), 5.5, 16.0]","[datetime.datetime(2022, 11, 28, 11, 9, 50, 851559), 19.0, 110.0]","[datetime.datetime(2022, 11, 28, 11, 9, 50, 851559), 31.0, 290.0]"
356,"[datetime.datetime(2022, 11, 28, 11, 9, 51, 954453), 2.7, 5.6]","[datetime.datetime(2022, 11, 28, 11, 9, 51, 954453), 2.7, 5.6]","[datetime.datetime(2022, 11, 28, 11, 9, 51, 954453), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 11, 9, 51, 954453), 5.5, 16.0]","[datetime.datetime(2022, 11, 28, 11, 9, 51, 954453), 19.0, 110.0]","[datetime.datetime(2022, 11, 28, 11, 9, 51, 954453), 31.0, 290.0]"
357,"[datetime.datetime(2022, 11, 28, 11, 9, 53, 57542), 2.7, 5.6]","[datetime.datetime(2022, 11, 28, 11, 9, 53, 57542), 2.7, 5.6]","[datetime.datetime(2022, 11, 28, 11, 9, 53, 57542), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 11, 9, 53, 57542), 5.5, 16.0]","[datetime.datetime(2022, 11, 28, 11, 9, 53, 57542), 19.0, 110.0]","[datetime.datetime(2022, 11, 28, 11, 9, 53, 57542), 31.0, 290.0]"
358,"[datetime.datetime(2022, 11, 28, 11, 9, 54, 171973), 2.7, 5.6]","[datetime.datetime(2022, 11, 28, 11, 9, 54, 171973), 2.7, 5.6]","[datetime.datetime(2022, 11, 28, 11, 9, 54, 171973), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 11, 9, 54, 171973), 5.5, 16.0]","[datetime.datetime(2022, 11, 28, 11, 9, 54, 171973), 19.0, 110.0]","[datetime.datetime(2022, 11, 28, 11, 9, 54, 171973), 31.0, 290.0]"
359,"[datetime.datetime(2022, 11, 28, 11, 9, 55, 269439), 2.7, 5.6]","[datetime.datetime(2022, 11, 28, 11, 9, 55, 269439), 2.7, 5.6]","[datetime.datetime(2022, 11, 28, 11, 9, 55, 269439), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 11, 9, 55, 269439), 5.5, 16.0]","[datetime.datetime(2022, 11, 28, 11, 9, 55, 269439), 19.0, 110.0]","[datetime.datetime(2022, 11, 28, 11, 9, 55, 269439), 31.0, 290.0]"
360,"[datetime.datetime(2022, 11, 28, 11, 9, 56, 360893), 2.7, 5.6]","[datetime.datetime(2022, 11, 28, 11, 9, 56, 360893), 2.7, 5.6]","[datetime.datetime(2022, 11, 28, 11, 9, 56, 360893), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 11, 9, 56, 360893), 5.5, 16.0]","[datetime.datetime(2022, 11, 28, 11, 9, 56, 360893), 19.0, 110.0]","[datetime.datetime(2022, 11, 28, 11, 9, 56, 360893), 31.0, 290.0]"
361,"[datetime.datetime(2022, 11, 28, 11, 9, 57, 459864), 2.7, 5.6]","[datetime.datetime(2022, 11, 28, 11, 9, 57, 459864), 2.7, 5.6]","[datetime.datetime(2022, 11, 28, 11, 9, 57, 459864), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 11, 9, 57, 459864), 5.5, 16.0]","[datetime.datetime(2022, 11, 28, 11, 9, 57, 459864), 19.0, 110.0]","[datetime.datetime(2022, 11, 28, 11, 9, 57, 459864), 31.0, 290.0]"
362,"[datetime.datetime(2022, 11, 28, 11, 9, 58, 558299), 2.7, 5.6]","[datetime.datetime(2022, 11, 28, 11, 9, 58, 558299), 2.7, 5.6]","[datetime.datetime(2022, 11, 28, 11, 9, 58, 558299), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 11, 9, 58, 558299), 5.5, 16.0]","[datetime.datetime(2022, 11, 28, 11, 9, 58, 558299), 19.0, 110.0]","[datetime.datetime(2022, 11, 28, 11, 9, 58, 558299), 31.0, 290.0]"
363,"[datetime.datetime(2022, 11, 28, 11, 9, 59, 657601), 2.7, 5.6]","[datetime.datetime(2022, 11, 28, 11, 9, 59, 657601), 2.7, 5.6]","[datetime.datetime(2022, 11, 28, 11, 9, 59, 657601), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 11, 9, 59, 657601), 5.5, 16.0]","[datetime.datetime(2022, 11, 28, 11, 9, 59, 657601), 19.0, 110.0]","[datetime.datetime(2022, 11, 28, 11, 9, 59, 657601), 31.0, 290.0]"
364,"[datetime.datetime(2022, 11, 28, 11, 10, 0, 747414), 2.7, 5.6]","[datetime.datetime(2022, 11, 28, 11, 10, 0, 747414), 2.7, 5.6]","[datetime.datetime(2022, 11, 28, 11, 10, 0, 747414), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 11, 10, 0, 747414), 5.5, 16.0]","[datetime.datetime(2022, 11, 28, 11, 10, 0, 747414), 19.0, 110.0]","[datetime.datetime(2022, 11, 28, 11, 10, 0, 747414), 31.0, 290.0]"
365,"[datetime.datetime(2022, 11, 28, 11, 10, 1, 846055), 2.7, 5.6]","[datetime.datetime(2022, 11, 28, 11, 10, 1, 846055), 2.7, 5.6]","[datetime.datetime(2022, 11, 28, 11, 10, 1, 846055), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 11, 10, 1, 846055), 5.5, 16.0]","[datetime.datetime(2022, 11, 28, 11, 10, 1, 846055), 19.0, 110.0]","[datetime.datetime(2022, 11, 28, 11, 10, 1, 846055), 31.0, 290.0]"
366,"[datetime.datetime(2022, 11, 28, 11, 10, 2, 951336), 2.7, 5.6]","[datetime.datetime(2022, 11, 28, 11, 10, 2, 951336), 2.7, 5.6]","[datetime.datetime(2022, 11, 28, 11, 10, 2, 951336), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 11, 10, 2, 951336), 5.5, 16.0]","[datetime.datetime(2022, 11, 28, 11, 10, 2, 951336), 19.0, 110.0]","[datetime.datetime(2022, 11, 28, 11, 10, 2, 951336), 31.0, 290.0]"
367,"[datetime.datetime(2022, 11, 28, 11, 10, 4, 43603), 2.7, 5.5]","[datetime.datetime(2022, 11, 28, 11, 10, 4, 43603), 2.7, 5.5]","[datetime.datetime(2022, 11, 28, 11, 10, 4, 43603), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 11, 10, 4, 43603), 5.5, 16.0]","[datetime.datetime(2022, 11, 28, 11, 10, 4, 43603), 19.0, 110.0]","[datetime.datetime(2022, 11, 28, 11, 10, 4, 43603), 31.0, 290.0]"
368,"[datetime.datetime(2022, 11, 28, 11, 10, 5, 131008), 2.7, 5.4]","[datetime.datetime(2022, 11, 28, 11, 10, 5, 131008), 2.7, 5.4]","[datetime.datetime(2022, 11, 28, 11, 10, 5, 131008), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 11, 10, 5, 131008), 5.5, 16.0]","[datetime.datetime(2022, 11, 28, 11, 10, 5, 131008), 19.0, 110.0]","[datetime.datetime(2022, 11, 28, 11, 10, 5, 131008), 31.0, 290.0]"
369,"[datetime.datetime(2022, 11, 28, 11, 10, 6, 234145), 2.7, 5.3]","[datetime.datetime(2022, 11, 28, 11, 10, 6, 234145), 2.7, 12.5]","[datetime.datetime(2022, 11, 28, 11, 10, 6, 234145), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 11, 10, 6, 234145), 5.5, 16.0]","[datetime.datetime(2022, 11, 28, 11, 10, 6, 234145), 19.0, 110.0]","[datetime.datetime(2022, 11, 28, 11, 10, 6, 234145), 31.0, 290.0]"
370,"[datetime.datetime(2022, 11, 28, 11, 10, 7, 320618), 2.7, 5.2]","[datetime.datetime(2022, 11, 28, 11, 10, 7, 320618), 2.7, 5.6]","[datetime.datetime(2022, 11, 28, 11, 10, 7, 320618), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 11, 10, 7, 320618), 5.5, 16.0]","[datetime.datetime(2022, 11, 28, 11, 10, 7, 320618), 19.0, 110.0]","[datetime.datetime(2022, 11, 28, 11, 10, 7, 320618), 31.0, 290.0]"
371,"[datetime.datetime(2022, 11, 28, 11, 10, 8, 412263), 2.7, 5.2]","[datetime.datetime(2022, 11, 28, 11, 10, 8, 412263), 2.7, 5.6]","[datetime.datetime(2022, 11, 28, 11, 10, 8, 412263), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 11, 10, 8, 412263), 5.5, 16.0]","[datetime.datetime(2022, 11, 28, 11, 10, 8, 412263), 19.0, 110.0]","[datetime.datetime(2022, 11, 28, 11, 10, 8, 412263), 31.0, 290.0]"
372,"[datetime.datetime(2022, 11, 28, 11, 10, 9, 507479), 2.7, 5.2]","[datetime.datetime(2022, 11, 28, 11, 10, 9, 507479), 2.7, 5.6]","[datetime.datetime(2022, 11, 28, 11, 10, 9, 507479), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 11, 10, 9, 507479), 5.5, 16.0]","[datetime.datetime(2022, 11, 28, 11, 10, 9, 507479), 19.0, 110.0]","[datetime.datetime(2022, 11, 28, 11, 10, 9, 507479), 31.0, 290.0]"
373,"[datetime.datetime(2022, 11, 28, 11, 10, 10, 604059), 2.7, 5.2]","[datetime.datetime(2022, 11, 28, 11, 10, 10, 604059), 2.7, 5.6]","[datetime.datetime(2022, 11, 28, 11, 10, 10, 604059), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 11, 10, 10, 604059), 5.5, 16.0]","[datetime.datetime(2022, 11, 28, 11, 10, 10, 604059), 19.0, 110.0]","[datetime.datetime(2022, 11, 28, 11, 10, 10, 604059), 31.0, 290.0]"
374,"[datetime.datetime(2022, 11, 28, 11, 10, 11, 699268), 2.7, 5.2]","[datetime.datetime(2022, 11, 28, 11, 10, 11, 699268), 2.7, 5.6]","[datetime.datetime(2022, 11, 28, 11, 10, 11, 699268), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 11, 10, 11, 699268), 5.5, 16.0]","[datetime.datetime(2022, 11, 28, 11, 10, 11, 699268), 19.0, 110.0]","[datetime.datetime(2022, 11, 28, 11, 10, 11, 699268), 31.0, 290.0]"
