,Barroom Blitz,Sarie Marais,Dont Yoube Naughty,Artful Master,Torque Writer,Yarramans Shadow,Destiny Blues,Reeds Vision,Diego Delgado
15-12-2022 13:13:50.061582,"(11.0, 13.5, 12.6)","(18.0, 36.0, 34.0)","(101.0, 240.0, 153.0)","(2.35, 3.65, 3.626923076923077)","(61.0, 95.0, 75.0)","(81.0, 100.0, 95.0)","(18.0, 29.0, 27.0)","(1.8, 1.93, 1.8906451612903226)","(26.0, 42.0, 39.333333333333336)"
15-12-2022 13:13:51.347507,"(11.0, 13.0, 12.55)","(18.0, 36.0, 34.0)","(101.0, 240.0, 115.71428571428572)","(2.35, 3.65, 3.626923076923077)","(61.0, 95.0, 75.0)","(81.0, 100.0, 95.0)","(18.0, 29.0, 27.0)","(1.75, 1.91, 1.8748)","(26.0, 42.0, 39.333333333333336)"
15-12-2022 13:13:52.725570,"(10.0, 12.5, 12.0)","(20.0, 36.0, 34.0)","(91.0, 240.0, 128.75)","(2.5, 3.7, 3.6923076923076925)","(51.0, 95.0, 77.22222222222223)","(81.0, 100.0, 95.0)","(17.0, 29.0, 27.5)","(1.75, 1.91, 1.8836)","(26.0, 42.0, 39.333333333333336)"
15-12-2022 13:13:54.007346,"(10.0, 12.0, 11.75)","(20.0, 36.0, 34.0)","(91.0, 230.0, 120.0)","(2.5, 3.7, 3.6942857142857144)","(51.0, 95.0, 75.0)","(81.0, 100.0, 97.5)","(17.0, 29.0, 33.111111111111114)","(1.75, 1.91, 1.8624193548387098)","(26.0, 42.0, 39.333333333333336)"
15-12-2022 13:13:55.322951,"(10.0, 11.5, 10.784210526315789)","(20.0, 36.0, 34.0)","(91.0, 220.0, 107.77777777777777)","(2.5, 3.7, 3.6500000000000004)","(51.0, 95.0, 77.22222222222223)","(81.0, 120.0, 102.0)","(17.0, 38.0, 31.333333333333332)","(1.75, 1.91, 1.8624193548387098)","(26.0, 42.0, 38.4)"
15-12-2022 13:13:56.615199,"(10.0, 11.5, 10.642857142857142)","(20.0, 36.0, 34.0)","(91.0, 210.0, 107.77777777777777)","(2.5, 3.7, 3.7990566037735847)","(51.0, 95.0, 77.22222222222223)","(81.0, 120.0, 102.0)","(17.0, 38.0, 31.333333333333332)","(1.75, 1.91, 1.8719354838709679)","(26.0, 42.0, 38.4)"
15-12-2022 13:13:57.989956,"(10.0, 11.5, 10.409090909090908)","(20.0, 36.0, 34.0)","(91.0, 210.0, 107.77777777777777)","(2.5, 3.8, 3.7750000000000004)","(51.0, 95.0, 81.66666666666667)","(81.0, 120.0, 113.68421052631578)","(17.0, 38.0, 33.42857142857143)","(1.75, 1.91, 1.88168)","(26.0, 42.0, 36.0)"
15-12-2022 13:13:59.266147,"(10.0, 11.5, 10.75)","(20.0, 36.0, 34.0)","(91.0, 210.0, 107.77777777777777)","(2.5, 3.85, 3.8125)","(51.0, 90.0, 75.71428571428571)","(81.0, 120.0, 97.5)","(17.0, 36.0, 31.5)","(1.75, 1.91, 1.888076923076923)","(26.0, 42.0, 39.0)"
15-12-2022 13:14:00.443233,"(10.0, 12.0, 11.4)","(20.0, 36.0, 34.0)","(91.0, 210.0, 142.30769230769232)","(2.5, 3.85, 3.75)","(51.0, 90.0, 78.0)","(81.0, 110.0, 95.71428571428571)","(17.0, 36.0, 32.0)","(1.75, 1.91, 1.8766666666666667)","(26.0, 42.0, 39.333333333333336)"
15-12-2022 13:14:01.590214,"(10.0, 11.5, 10.6)","(20.0, 36.0, 34.0)","(91.0, 210.0, 142.30769230769232)","(2.5, 3.8, 3.75)","(51.0, 90.0, 78.0)","(81.0, 110.0, 95.71428571428571)","(17.0, 36.0, 32.0)","(1.75, 1.89, 1.8766666666666667)","(26.0, 42.0, 39.333333333333336)"
15-12-2022 13:14:02.692547,"(10.0, 11.5, 11.125)","(20.0, 36.0, 34.0)","(91.0, 210.0, 121.11111111111111)","(2.5, 3.85, 3.8461538461538463)","(51.0, 90.0, 75.0)","(81.0, 110.0, 98.0)","(17.0, 36.0, 32.0)","(1.75, 1.89, 1.8852631578947368)","(26.0, 42.0, 39.333333333333336)"
15-12-2022 13:14:03.876290,"(10.0, 11.5, 11.125)","(20.0, 36.0, 34.0)","(91.0, 210.0, 121.11111111111111)","(2.5, 3.85, 3.8461538461538463)","(51.0, 90.0, 75.0)","(81.0, 110.0, 98.0)","(17.0, 36.0, 32.0)","(1.75, 1.89, 1.8593333333333333)","(26.0, 42.0, 39.333333333333336)"
15-12-2022 13:14:05.065478,"(10.0, 11.5, 10.9375)","(20.0, 36.0, 34.0)","(91.0, 190.0, 136.66666666666666)","(2.5, 3.85, 3.8461538461538463)","(51.0, 90.0, 80.0)","(81.0, 110.0, 98.0)","(17.0, 36.0, 32.0)","(1.75, 1.89, 1.8702857142857143)","(26.0, 42.0, 39.333333333333336)"
15-12-2022 13:14:06.280081,"(10.0, 11.5, 11.071428571428571)","(20.0, 36.0, 34.0)","(91.0, 180.0, 142.0)","(2.5, 3.85, 3.8447368421052635)","(51.0, 90.0, 81.42857142857143)","(81.0, 110.0, 105.9090909090909)","(17.0, 36.0, 30.5)","(1.75, 1.89, 1.8489285714285715)","(26.0, 42.0, 39.333333333333336)"
15-12-2022 13:14:07.453020,"(10.0, 11.5, 11.071428571428571)","(20.0, 36.0, 34.0)","(91.0, 170.0, 103.33333333333333)","(2.5, 3.9, 3.867391304347826)","(51.0, 90.0, 81.42857142857143)","(81.0, 110.0, 98.0)","(17.0, 34.0, 29.692307692307693)","(1.75, 1.89, 1.852121212121212)","(26.0, 42.0, 39.333333333333336)"
15-12-2022 13:14:08.625757,"(10.0, 11.5, 11.26923076923077)","(20.0, 36.0, 34.0)","(91.0, 160.0, 100.0)","(2.5, 3.9, 3.867391304347826)","(51.0, 90.0, 81.42857142857143)","(81.0, 110.0, 98.0)","(17.0, 34.0, 28.666666666666668)","(1.75, 1.88, 1.8514285714285714)","(26.0, 42.0, 39.333333333333336)"
15-12-2022 13:14:09.827257,"(10.0, 12.0, 11.653846153846153)","(20.0, 36.0, 34.0)","(91.0, 150.0, 100.0)","(2.5, 3.9, 3.867391304347826)","(51.0, 90.0, 81.42857142857143)","(81.0, 110.0, 98.0)","(17.0, 34.0, 30.57142857142857)","(1.75, 1.88, 1.8657142857142857)","(26.0, 42.0, 39.333333333333336)"
15-12-2022 13:14:11.106403,"(10.0, 12.0, 11.5)","(21.0, 36.0, 34.0)","(91.0, 150.0, 100.0)","(2.6, 3.9, 3.867391304347826)","(51.0, 90.0, 78.75)","(81.0, 110.0, 98.0)","(19.0, 34.0, 30.57142857142857)","(1.7, 1.88, 1.8495238095238096)","(26.0, 42.0, 39.0)"
15-12-2022 13:14:12.349588,"(10.0, 12.0, 11.5)","(21.0, 36.0, 34.0)","(91.0, 140.0, 97.14285714285714)","(2.6, 3.9, 3.8765625)","(51.0, 90.0, 78.75)","(81.0, 110.0, 98.0)","(19.0, 34.0, 30.57142857142857)","(1.7, 1.86, 1.8495238095238096)","(26.0, 42.0, 39.0)"
15-12-2022 13:14:13.577554,"(10.0, 12.0, 11.3)","(21.0, 36.0, 34.0)","(81.0, 130.0, 106.66666666666667)","(2.6, 3.9, 3.894)","(51.0, 90.0, 79.28571428571429)","(81.0, 110.0, 98.0)","(19.0, 34.0, 30.57142857142857)","(1.7, 1.86, 1.8495238095238096)","(26.0, 42.0, 39.333333333333336)"
15-12-2022 13:14:14.915569,"(10.0, 12.0, 11.533333333333333)","(21.0, 36.0, 34.0)","(81.0, 130.0, 106.66666666666667)","(2.6, 3.9, 3.8966666666666665)","(51.0, 90.0, 71.25)","(81.0, 110.0, 92.66666666666667)","(19.0, 34.0, 30.57142857142857)","(1.7, 1.86, 1.8495238095238096)","(26.0, 42.0, 37.2)"
15-12-2022 13:14:16.212037,"(9.0, 12.0, 11.533333333333333)","(21.0, 36.0, 34.0)","(81.0, 130.0, 106.66666666666667)","(2.7, 3.9, 3.8966666666666665)","(51.0, 90.0, 71.25)","(71.0, 110.0, 96.55172413793103)","(18.0, 34.0, 30.57142857142857)","(1.65, 1.86, 1.8495238095238096)","(26.0, 42.0, 37.2)"
15-12-2022 13:14:17.551736,"(9.0, 12.0, 11.533333333333333)","(21.0, 36.0, 34.0)","(81.0, 130.0, 102.14285714285714)","(2.7, 3.9, 4.048780487804878)","(51.0, 90.0, 75.0)","(71.0, 110.0, 96.55172413793103)","(18.0, 34.0, 30.57142857142857)","(1.65, 1.86, 1.8557894736842107)","(26.0, 42.0, 37.2)"
15-12-2022 13:14:18.828294,"(9.0, 12.0, 11.533333333333333)","(21.0, 36.0, 34.0)","(81.0, 120.0, 100.0)","(2.7, 4.1, 4.045454545454545)","(51.0, 90.0, 79.28571428571429)","(71.0, 110.0, 96.55172413793103)","(18.0, 34.0, 30.57142857142857)","(1.65, 1.87, 1.8557894736842107)","(26.0, 42.0, 37.2)"
15-12-2022 13:14:20.069300,"(9.0, 12.0, 11.533333333333333)","(21.0, 36.0, 34.0)","(81.0, 120.0, 100.0)","(2.7, 4.1, 3.9214285714285713)","(51.0, 90.0, 81.42857142857143)","(71.0, 110.0, 96.55172413793103)","(18.0, 34.0, 30.57142857142857)","(1.65, 1.87, 1.8454545454545455)","(26.0, 42.0, 37.2)"
15-12-2022 13:14:21.322973,"(9.0, 12.0, 11.533333333333333)","(21.0, 36.0, 34.0)","(81.0, 120.0, 105.0)","(2.7, 4.1, 3.9214285714285713)","(51.0, 90.0, 81.42857142857143)","(71.0, 110.0, 96.55172413793103)","(18.0, 34.0, 30.57142857142857)","(1.65, 1.87, 1.8462500000000002)","(26.0, 42.0, 37.2)"
15-12-2022 13:14:22.583027,"(9.0, 12.0, 11.533333333333333)","(21.0, 36.0, 34.0)","(81.0, 120.0, 105.0)","(2.7, 4.1, 3.9913043478260866)","(51.0, 90.0, 81.42857142857143)","(71.0, 110.0, 97.8125)","(18.0, 34.0, 30.57142857142857)","(1.65, 1.87, 1.8553846153846154)","(26.0, 42.0, 37.2)"
15-12-2022 13:14:23.911224,"(9.0, 12.0, 11.533333333333333)","(21.0, 36.0, 34.0)","(81.0, 120.0, 109.28571428571429)","(2.7, 4.1, 4.0125)","(51.0, 90.0, 81.42857142857143)","(71.0, 110.0, 96.55172413793103)","(18.0, 34.0, 30.57142857142857)","(1.65, 1.86, 1.8533333333333335)","(26.0, 42.0, 37.2)"
15-12-2022 13:14:25.125467,"(9.0, 12.0, 11.533333333333333)","(21.0, 36.0, 34.0)","(81.0, 120.0, 107.14285714285714)","(2.7, 4.1, 4.0125)","(51.0, 90.0, 79.28571428571429)","(71.0, 110.0, 96.55172413793103)","(18.0, 34.0, 30.57142857142857)","(1.65, 1.86, 1.8533333333333335)","(26.0, 42.0, 37.2)"
15-12-2022 13:14:26.323584,"(9.0, 12.0, 11.533333333333333)","(21.0, 36.0, 34.0)","(81.0, 120.0, 107.14285714285714)","(2.7, 4.1, 3.9913043478260866)","(51.0, 90.0, 83.18181818181819)","(71.0, 110.0, 96.55172413793103)","(18.0, 34.0, 30.57142857142857)","(1.65, 1.86, 1.8533333333333335)","(26.0, 42.0, 37.2)"
15-12-2022 13:14:27.531566,"(9.0, 12.0, 11.533333333333333)","(21.0, 36.0, 34.0)","(81.0, 120.0, 107.14285714285714)","(2.7, 4.1, 3.9913043478260866)","(51.0, 90.0, 83.18181818181819)","(71.0, 110.0, 96.55172413793103)","(18.0, 34.0, 30.57142857142857)","(1.65, 1.86, 1.8533333333333335)","(26.0, 42.0, 37.2)"
15-12-2022 13:14:28.718242,"(9.0, 12.0, 11.533333333333333)","(21.0, 36.0, 34.0)","(81.0, 120.0, 107.14285714285714)","(2.7, 4.1, 4.046808510638297)","(51.0, 90.0, 83.18181818181819)","(71.0, 110.0, 96.55172413793103)","(18.0, 34.0, 30.57142857142857)","(1.65, 1.86, 1.8533333333333335)","(26.0, 42.0, 37.2)"
15-12-2022 13:14:29.908800,"(9.0, 12.0, 11.533333333333333)","(21.0, 36.0, 34.0)","(81.0, 120.0, 107.14285714285714)","(2.7, 4.1, 4.027083333333334)","(51.0, 90.0, 83.18181818181819)","(71.0, 110.0, 96.55172413793103)","(18.0, 34.0, 30.57142857142857)","(1.65, 1.86, 1.8533333333333335)","(26.0, 42.0, 46.4)"
15-12-2022 13:14:31.077728,"(9.0, 12.0, 11.444444444444445)","(21.0, 36.0, 34.0)","(81.0, 120.0, 107.14285714285714)","(2.7, 4.1, 4.022222222222222)","(51.0, 90.0, 83.18181818181819)","(71.0, 110.0, 96.55172413793103)","(18.0, 40.0, 33.5)","(1.65, 1.86, 1.856875)","(26.0, 65.0, 48.0)"
15-12-2022 13:14:32.253111,"(9.0, 12.0, 11.935483870967742)","(21.0, 36.0, 34.0)","(81.0, 120.0, 107.14285714285714)","(2.7, 4.1, 4.022222222222222)","(51.0, 90.0, 79.28571428571429)","(71.0, 110.0, 96.55172413793103)","(18.0, 40.0, 33.5)","(1.65, 1.86, 1.856875)","(26.0, 55.0, 48.0)"
15-12-2022 13:14:33.527177,"(9.0, 14.0, 12.571428571428571)","(21.0, 36.0, 34.0)","(81.0, 120.0, 107.14285714285714)","(2.7, 4.1, 4.002777777777777)","(51.0, 90.0, 79.28571428571429)","(71.0, 110.0, 93.23529411764706)","(18.0, 40.0, 34.333333333333336)","(1.65, 1.86, 1.8548076923076924)","(26.0, 55.0, 40.4)"
15-12-2022 13:14:34.710001,"(9.0, 13.5, 13.055555555555555)","(21.0, 36.0, 35.5)","(81.0, 120.0, 107.14285714285714)","(2.7, 4.1, 4.002777777777777)","(51.0, 90.0, 73.88888888888889)","(71.0, 95.0, 93.23529411764706)","(18.0, 38.0, 34.333333333333336)","(1.65, 1.86, 1.84125)","(26.0, 50.0, 43.333333333333336)"
15-12-2022 13:14:35.894330,"(9.0, 13.5, 13.055555555555555)","(21.0, 36.0, 35.5)","(81.0, 120.0, 107.14285714285714)","(2.7, 4.1, 4.002777777777777)","(51.0, 85.0, 78.05555555555556)","(71.0, 95.0, 97.64705882352942)","(18.0, 38.0, 34.333333333333336)","(1.65, 1.86, 1.84125)","(26.0, 48.0, 51.33333333333333)"
15-12-2022 13:14:37.140292,"(9.0, 14.0, 13.09090909090909)","(21.0, 36.0, 35.5)","(81.0, 120.0, 107.14285714285714)","(2.7, 4.1, 4.189705882352941)","(51.0, 85.0, 77.33333333333333)","(71.0, 100.0, 97.64705882352942)","(18.0, 38.0, 34.333333333333336)","(1.65, 1.86, 1.8533333333333335)","(26.0, 60.0, 40.0)"
15-12-2022 13:14:38.375260,"(9.0, 14.0, 13.09090909090909)","(21.0, 36.0, 35.5)","(81.0, 120.0, 107.14285714285714)","(2.7, 4.2, 4.1625000000000005)","(51.0, 80.0, 77.33333333333333)","(71.0, 100.0, 98.0)","(18.0, 38.0, 34.333333333333336)","(1.65, 1.86, 1.8547368421052632)","(26.0, 46.0, 51.33333333333333)"
15-12-2022 13:14:39.593051,"(9.0, 13.5, 12.5)","(21.0, 36.0, 35.5)","(81.0, 120.0, 107.14285714285714)","(2.7, 4.2, 4.1625000000000005)","(51.0, 80.0, 103.0)","(71.0, 110.0, 96.07142857142857)","(18.0, 38.0, 34.333333333333336)","(1.65, 1.86, 1.8547368421052632)","(26.0, 60.0, 48.0)"
15-12-2022 13:14:40.831160,"(9.0, 13.5, 12.5)","(21.0, 36.0, 35.5)","(81.0, 120.0, 107.14285714285714)","(2.9, 4.2, 4.033333333333333)","(51.0, 160.0, 116.0)","(71.0, 110.0, 96.07142857142857)","(18.0, 38.0, 34.333333333333336)","(1.65, 1.86, 1.8456521739130436)","(21.0, 55.0, 44.5)"
15-12-2022 13:14:42.049087,"(9.0, 13.0, 12.95945945945946)","(21.0, 36.0, 35.5)","(81.0, 120.0, 107.14285714285714)","(2.9, 4.1, 4.1869565217391305)","(51.0, 150.0, 110.0)","(71.0, 110.0, 95.78947368421052)","(18.0, 38.0, 34.333333333333336)","(1.65, 1.86, 1.8456521739130436)","(21.0, 55.0, 44.5)"
15-12-2022 13:14:43.380741,"(9.0, 13.0, 12.958620689655172)","(21.0, 36.0, 34.0)","(81.0, 120.0, 107.14285714285714)","(2.9, 4.2, 4.1869565217391305)","(51.0, 140.0, 110.0)","(71.0, 100.0, 80.0)","(18.0, 38.0, 34.333333333333336)","(1.65, 1.86, 1.8508333333333333)","(21.0, 55.0, 42.0)"
15-12-2022 13:14:44.655125,"(9.0, 13.0, 12.958620689655172)","(21.0, 36.0, 35.42857142857143)","(71.0, 260.0, 203.33333333333331)","(2.9, 4.2, 4.203448275862069)","(51.0, 140.0, 104.0)","(61.0, 100.0, 81.66666666666667)","(18.0, 38.0, 34.333333333333336)","(1.6, 1.86, 1.8336000000000001)","(21.0, 50.0, 42.0)"
15-12-2022 13:14:45.923357,"(9.0, 12.5, 12.479166666666666)","(21.0, 36.0, 35.42857142857143)","(71.0, 260.0, 177.5)","(2.9, 4.3, 4.203448275862069)","(51.0, 130.0, 104.0)","(61.0, 95.0, 81.66666666666667)","(18.0, 38.0, 34.333333333333336)","(1.6, 1.86, 1.8298076923076925)","(21.0, 50.0, 42.0)"
15-12-2022 13:14:47.294366,"(9.0, 12.5, 12.448979591836734)","(21.0, 36.0, 35.42857142857143)","(71.0, 240.0, 211.0)","(2.9, 4.3, 4.1869565217391305)","(51.0, 130.0, 111.42857142857143)","(61.0, 95.0, 81.66666666666667)","(18.0, 38.0, 34.333333333333336)","(1.6, 1.85, 1.8239534883720931)","(21.0, 50.0, 42.0)"
15-12-2022 13:14:48.699527,"(9.0, 12.5, 12.448979591836734)","(21.0, 36.0, 35.42857142857143)","(71.0, 240.0, 211.0)","(2.9, 4.2, 4.1869565217391305)","(51.0, 130.0, 111.42857142857143)","(61.0, 95.0, 81.66666666666667)","(18.0, 38.0, 34.333333333333336)","(1.6, 1.84, 1.8239534883720931)","(21.0, 50.0, 42.0)"
15-12-2022 13:14:50.029507,"(9.0, 12.5, 12.46896551724138)","(21.0, 36.0, 34.0)","(71.0, 230.0, 185.0)","(2.9, 4.2, 4.1869565217391305)","(51.0, 130.0, 111.42857142857143)","(61.0, 95.0, 81.66666666666667)","(18.0, 38.0, 31.5)","(1.6, 1.84, 1.8282926829268293)","(21.0, 50.0, 42.0)"
15-12-2022 13:14:51.305866,"(9.0, 12.5, 12.46896551724138)","(21.0, 36.0, 35.42857142857143)","(71.0, 210.0, 171.66666666666669)","(2.9, 4.2, 4.184375)","(51.0, 120.0, 104.28571428571428)","(61.0, 95.0, 81.66666666666667)","(18.0, 36.0, 31.5)","(1.6, 1.84, 1.8294444444444444)","(21.0, 50.0, 42.0)"
15-12-2022 13:14:52.530843,"(9.0, 12.5, 12.46896551724138)","(21.0, 36.0, 35.42857142857143)","(71.0, 210.0, 165.0)","(2.9, 4.2, 4.184375)","(51.0, 120.0, 95.0)","(61.0, 95.0, 81.66666666666667)","(18.0, 36.0, 31.5)","(1.6, 1.84, 1.8278409090909091)","(21.0, 50.0, 42.0)"
15-12-2022 13:14:53.824999,"(9.0, 12.5, 12.467857142857143)","(21.0, 36.0, 35.42857142857143)","(71.0, 200.0, 165.0)","(2.9, 4.2, 4.183333333333334)","(51.0, 110.0, 95.0)","(61.0, 95.0, 81.66666666666667)","(18.0, 36.0, 31.5)","(1.6, 1.85, 1.8239024390243903)","(21.0, 50.0, 42.0)"
15-12-2022 13:14:55.006516,"(9.0, 12.5, 12.419463087248323)","(21.0, 36.0, 35.42857142857143)","(71.0, 200.0, 165.0)","(2.9, 4.2, 4.175)","(51.0, 110.0, 87.5)","(61.0, 95.0, 81.66666666666667)","(18.0, 36.0, 31.5)","(1.6, 1.84, 1.8254545454545454)","(21.0, 50.0, 42.0)"
15-12-2022 13:14:56.208766,"(9.0, 12.5, 12.419463087248323)","(21.0, 36.0, 35.42857142857143)","(71.0, 200.0, 165.0)","(2.9, 4.2, 4.152631578947369)","(51.0, 110.0, 87.5)","(61.0, 95.0, 78.18181818181819)","(18.0, 36.0, 31.5)","(1.6, 1.84, 1.8210000000000002)","(21.0, 50.0, 42.0)"
15-12-2022 13:14:57.504442,"(9.0, 12.5, 12.419463087248323)","(21.0, 36.0, 35.42857142857143)","(71.0, 200.0, 137.22222222222223)","(2.9, 4.3, 4.182142857142857)","(51.0, 110.0, 87.5)","(61.0, 110.0, 81.25)","(18.0, 36.0, 31.5)","(1.6, 1.83, 1.823883495145631)","(21.0, 50.0, 42.0)"
15-12-2022 13:14:58.690154,"(9.0, 14.0, 12.4375)","(21.0, 36.0, 35.42857142857143)","(71.0, 190.0, 137.22222222222223)","(2.9, 4.2, 4.182142857142857)","(51.0, 110.0, 87.5)","(61.0, 100.0, 91.0)","(18.0, 36.0, 31.5)","(1.6, 1.83, 1.823883495145631)","(21.0, 50.0, 42.0)"
15-12-2022 13:14:59.893197,"(9.0, 13.5, 13.166666666666666)","(21.0, 36.0, 35.42857142857143)","(71.0, 170.0, 127.5)","(2.9, 4.2, 4.182142857142857)","(51.0, 110.0, 87.5)","(61.0, 95.0, 91.0)","(18.0, 36.0, 31.5)","(1.6, 1.83, 1.823883495145631)","(21.0, 50.0, 42.0)"
15-12-2022 13:15:01.152564,"(9.0, 13.5, 12.833333333333334)","(21.0, 36.0, 35.42857142857143)","(71.0, 160.0, 125.0)","(2.9, 4.2, 4.19)","(51.0, 110.0, 87.5)","(61.0, 95.0, 91.25)","(18.0, 36.0, 31.5)","(1.6, 1.83, 1.838)","(21.0, 50.0, 42.0)"
15-12-2022 13:15:02.360364,"(9.0, 13.5, 12.833333333333334)","(21.0, 36.0, 35.42857142857143)","(71.0, 200.0, 125.0)","(2.9, 4.2, 4.19)","(51.0, 110.0, 87.5)","(61.0, 95.0, 91.25)","(18.0, 36.0, 31.5)","(1.6, 1.84, 1.8295762711864407)","(21.0, 50.0, 42.0)"
15-12-2022 13:15:03.547558,"(9.0, 13.5, 12.833333333333334)","(21.0, 36.0, 35.42857142857143)","(71.0, 190.0, 143.33333333333334)","(2.9, 4.2, 4.19)","(51.0, 110.0, 105.0)","(61.0, 95.0, 90.0)","(18.0, 36.0, 30.57142857142857)","(1.6, 1.84, 1.8304424778761064)","(21.0, 50.0, 42.0)"
15-12-2022 13:15:04.737976,"(9.0, 13.5, 12.833333333333334)","(21.0, 36.0, 34.0)","(71.0, 170.0, 143.33333333333334)","(2.9, 4.2, 4.121428571428572)","(51.0, 110.0, 105.0)","(61.0, 95.0, 93.82352941176471)","(18.0, 34.0, 29.555555555555557)","(1.6, 1.84, 1.8304424778761064)","(21.0, 50.0, 42.0)"
15-12-2022 13:15:05.885681,"(9.0, 13.5, 13.038461538461538)","(21.0, 36.0, 35.42857142857143)","(71.0, 160.0, 136.66666666666666)","(2.9, 4.2, 4.121428571428572)","(51.0, 110.0, 105.0)","(61.0, 110.0, 93.82352941176471)","(18.0, 34.0, 29.555555555555557)","(1.6, 1.84, 1.8304424778761064)","(21.0, 50.0, 42.0)"
15-12-2022 13:15:07.129977,"(9.0, 13.5, 13.038461538461538)","(21.0, 36.0, 35.42857142857143)","(71.0, 160.0, 136.66666666666666)","(2.9, 4.2, 4.09)","(51.0, 100.0, 87.5)","(61.0, 110.0, 96.25)","(18.0, 34.0, 29.555555555555557)","(1.6, 1.84, 1.8326530612244898)","(21.0, 50.0, 42.0)"
15-12-2022 13:15:08.383746,"(9.0, 13.5, 13.038461538461538)","(21.0, 36.0, 35.42857142857143)","(71.0, 160.0, 136.66666666666666)","(2.9, 4.2, 4.09)","(51.0, 95.0, 87.5)","(61.0, 100.0, 96.25)","(18.0, 34.0, 29.555555555555557)","(1.6, 1.84, 1.8326530612244898)","(21.0, 50.0, 42.0)"
15-12-2022 13:15:09.616697,"(9.0, 13.5, 13.038461538461538)","(21.0, 36.0, 35.42857142857143)","(71.0, 160.0, 136.66666666666666)","(2.9, 4.2, 4.138405797101449)","(51.0, 90.0, 85.0)","(51.0, 100.0, 96.25)","(18.0, 34.0, 29.555555555555557)","(1.6, 1.84, 1.8326530612244898)","(21.0, 50.0, 42.0)"
15-12-2022 13:15:10.892141,"(9.0, 13.5, 12.375)","(21.0, 36.0, 35.42857142857143)","(71.0, 160.0, 136.66666666666666)","(2.9, 4.2, 4.138405797101449)","(51.0, 95.0, 85.0)","(51.0, 100.0, 96.25)","(18.0, 34.0, 29.555555555555557)","(1.6, 1.84, 1.8326530612244898)","(21.0, 50.0, 42.0)"
15-12-2022 13:15:12.194935,"(9.0, 13.5, 12.375)","(21.0, 36.0, 35.666666666666664)","(71.0, 160.0, 136.66666666666666)","(2.9, 4.2, 4.135714285714286)","(51.0, 95.0, 85.0)","(51.0, 100.0, 93.82352941176471)","(18.0, 34.0, 29.555555555555557)","(1.6, 1.84, 1.8333333333333335)","(21.0, 50.0, 42.0)"
15-12-2022 13:15:13.586603,"(9.0, 13.5, 12.166666666666666)","(21.0, 36.0, 35.5)","(71.0, 160.0, 136.66666666666666)","(2.9, 4.2, 4.133098591549296)","(51.0, 95.0, 85.0)","(51.0, 110.0, 95.71428571428572)","(18.0, 34.0, 29.555555555555557)","(1.6, 1.84, 1.8333333333333335)","(21.0, 50.0, 42.0)"
15-12-2022 13:15:14.960913,"(9.0, 13.5, 12.166666666666666)","(21.0, 36.0, 35.5)","(71.0, 160.0, 136.66666666666666)","(2.9, 4.2, 4.163114754098361)","(51.0, 95.0, 85.0)","(51.0, 110.0, 95.71428571428572)","(18.0, 34.0, 28.666666666666668)","(1.6, 1.84, 1.8336000000000001)","(21.0, 50.0, 42.0)"
15-12-2022 13:15:16.290306,"(9.0, 13.5, 12.166666666666666)","(21.0, 36.0, 35.5)","(71.0, 160.0, 123.33333333333334)","(2.9, 4.2, 4.025)","(51.0, 95.0, 82.0)","(51.0, 110.0, 93.82352941176471)","(18.0, 32.0, 28.666666666666668)","(1.6, 1.84, 1.8336000000000001)","(21.0, 50.0, 42.0)"
15-12-2022 13:15:17.640048,"(9.0, 13.5, 12.5)","(21.0, 36.0, 35.5)","(71.0, 140.0, 116.66666666666667)","(2.9, 4.2, 4.066666666666666)","(51.0, 110.0, 79.375)","(51.0, 110.0, 95.71428571428572)","(18.0, 32.0, 32.4)","(1.6, 1.84, 1.8336000000000001)","(21.0, 50.0, 42.0)"
15-12-2022 13:15:19.118926,"(9.0, 13.5, 12.357142857142858)","(21.0, 36.0, 35.666666666666664)","(71.0, 130.0, 116.66666666666667)","(2.9, 4.2, 4.066666666666666)","(51.0, 110.0, 83.33333333333333)","(51.0, 110.0, 95.71428571428572)","(18.0, 34.0, 32.4)","(1.6, 1.84, 1.8336000000000001)","(21.0, 50.0, 42.0)"
15-12-2022 13:15:20.516993,"(9.0, 13.0, 12.166666666666666)","(21.0, 36.0, 35.666666666666664)","(71.0, 130.0, 165.0)","(2.9, 4.2, 4.046153846153846)","(51.0, 100.0, 91.42857142857143)","(51.0, 110.0, 95.71428571428572)","(18.0, 34.0, 32.4)","(1.6, 1.84, 1.8336000000000001)","(21.0, 50.0, 42.0)"
15-12-2022 13:15:21.967642,"(9.0, 13.0, 12.166666666666666)","(21.0, 36.0, 35.666666666666664)","(71.0, 200.0, 142.5)","(2.9, 4.2, 4.046153846153846)","(51.0, 100.0, 87.85714285714286)","(51.0, 110.0, 93.82352941176471)","(18.0, 34.0, 32.4)","(1.6, 1.84, 1.8336000000000001)","(21.0, 50.0, 42.0)"
15-12-2022 13:15:23.321660,"(9.0, 13.0, 12.25)","(21.0, 36.0, 35.75)","(71.0, 190.0, 165.0)","(2.9, 4.2, 4.166666666666667)","(51.0, 95.0, 105.71428571428572)","(51.0, 110.0, 93.82352941176471)","(18.0, 34.0, 32.4)","(1.6, 1.84, 1.8336000000000001)","(21.0, 50.0, 42.0)"
