,Star Of The Bay,Adda My Mind,Ashima,Moonlightsshadow,Ark Of Rock,Batavia Storm,American Rock,Mal Boy,Shakira Blue
07-12-2022 14:09:37.108802,"(13.0, 22.0, 19.375)","(3.3, 4.9, 4.405)","(17.0, 27.0, 18.333333333333332)","(101.0, 360.0, 247.5)","(10.0, 15.0, 12.0)","(4.0, 6.0, 4.9818181818181815)","(19.0, 32.0, 23.333333333333332)","(101.0, 340.0, 262.85714285714283)","(2.3, 3.55, 3.368)"
07-12-2022 14:09:38.569313,"(13.0, 22.0, 19.375)","(3.3, 4.9, 4.405)","(17.0, 27.0, 18.333333333333332)","(101.0, 360.0, 247.5)","(10.0, 15.0, 12.0)","(4.0, 6.0, 4.9818181818181815)","(19.0, 32.0, 23.333333333333332)","(101.0, 340.0, 262.85714285714283)","(2.3, 3.55, 3.368)"
07-12-2022 14:09:40.118865,"(13.0, 22.0, 19.375)","(3.3, 4.9, 4.405)","(17.0, 27.0, 18.333333333333332)","(101.0, 360.0, 247.5)","(10.0, 15.0, 12.0)","(4.0, 6.0, 4.9818181818181815)","(19.0, 32.0, 23.333333333333332)","(101.0, 340.0, 262.85714285714283)","(2.3, 3.55, 3.368)"
07-12-2022 14:09:41.646716,"(13.0, 22.0, 19.375)","(3.3, 4.9, 4.405)","(17.0, 27.0, 18.333333333333332)","(101.0, 360.0, 247.5)","(10.0, 15.0, 12.0)","(4.0, 6.0, 4.9818181818181815)","(19.0, 32.0, 23.333333333333332)","(101.0, 340.0, 262.85714285714283)","(2.3, 3.55, 3.368)"
07-12-2022 14:09:43.145649,"(13.0, 22.0, 19.375)","(3.3, 4.9, 4.405)","(17.0, 27.0, 18.333333333333332)","(101.0, 360.0, 247.5)","(10.0, 15.0, 12.0)","(4.0, 6.0, 4.9818181818181815)","(19.0, 32.0, 23.333333333333332)","(101.0, 340.0, 262.85714285714283)","(2.3, 3.55, 3.368)"
07-12-2022 14:09:44.864601,"(13.0, 22.0, 19.375)","(3.3, 4.9, 4.405)","(17.0, 27.0, 18.333333333333332)","(101.0, 360.0, 247.5)","(10.0, 15.0, 12.0)","(4.0, 6.0, 4.9818181818181815)","(19.0, 32.0, 23.333333333333332)","(101.0, 340.0, 262.85714285714283)","(2.3, 3.55, 3.368)"
07-12-2022 14:09:46.617408,"(13.0, 22.0, 19.375)","(3.3, 4.9, 4.405)","(17.0, 27.0, 18.333333333333332)","(101.0, 360.0, 247.5)","(10.0, 15.0, 12.0)","(4.0, 6.0, 4.9818181818181815)","(19.0, 32.0, 23.333333333333332)","(101.0, 340.0, 262.85714285714283)","(2.3, 3.55, 3.368)"
07-12-2022 14:09:48.290066,"(13.0, 22.0, 19.375)","(3.3, 4.9, 4.405)","(17.0, 27.0, 18.333333333333332)","(101.0, 360.0, 247.5)","(10.0, 15.0, 12.0)","(4.0, 6.0, 4.9818181818181815)","(19.0, 32.0, 23.333333333333332)","(101.0, 340.0, 262.85714285714283)","(2.3, 3.55, 3.368)"
07-12-2022 14:09:49.986354,"(13.0, 22.0, 19.375)","(3.3, 4.9, 4.405)","(17.0, 27.0, 18.333333333333332)","(101.0, 360.0, 247.5)","(10.0, 15.0, 12.0)","(4.0, 6.0, 4.9818181818181815)","(19.0, 32.0, 23.333333333333332)","(101.0, 340.0, 262.85714285714283)","(2.3, 3.55, 3.368)"
07-12-2022 14:09:51.501626,"(13.0, 22.0, 19.375)","(3.3, 4.9, 4.405)","(17.0, 27.0, 18.333333333333332)","(101.0, 360.0, 247.5)","(10.0, 15.0, 12.0)","(4.0, 6.0, 4.9818181818181815)","(19.0, 32.0, 23.333333333333332)","(101.0, 340.0, 262.85714285714283)","(2.3, 3.55, 3.368)"
07-12-2022 14:09:52.986978,"(13.0, 22.0, 19.375)","(3.3, 4.9, 4.405)","(17.0, 27.0, 18.333333333333332)","(101.0, 360.0, 247.5)","(10.0, 15.0, 12.0)","(4.0, 6.0, 4.9818181818181815)","(19.0, 32.0, 23.333333333333332)","(101.0, 340.0, 262.85714285714283)","(2.3, 3.55, 3.368)"
07-12-2022 14:09:54.642235,"(13.0, 22.0, 19.375)","(3.3, 4.9, 4.405)","(17.0, 27.0, 18.333333333333332)","(101.0, 360.0, 247.5)","(10.0, 15.0, 12.0)","(4.0, 6.0, 4.9818181818181815)","(19.0, 32.0, 23.333333333333332)","(101.0, 340.0, 262.85714285714283)","(2.3, 3.55, 3.368)"
07-12-2022 14:09:56.195515,"(13.0, 22.0, 19.375)","(3.3, 4.9, 4.405)","(17.0, 27.0, 18.333333333333332)","(101.0, 360.0, 247.5)","(10.0, 15.0, 12.0)","(4.0, 6.0, 5.485714285714286)","(19.0, 32.0, 23.333333333333332)","(101.0, 340.0, 262.85714285714283)","(2.3, 3.55, 3.368)"
07-12-2022 14:09:57.734465,"(13.0, 22.0, 19.375)","(3.3, 4.9, 4.405)","(17.0, 27.0, 18.333333333333332)","(101.0, 360.0, 247.5)","(10.0, 15.0, 12.0)","(4.0, 6.0, 5.6)","(19.0, 32.0, 23.333333333333332)","(101.0, 340.0, 262.85714285714283)","(2.3, 3.55, 3.368)"
07-12-2022 14:09:59.354388,"(13.0, 22.0, 19.375)","(3.3, 4.9, 4.405)","(17.0, 27.0, 18.333333333333332)","(101.0, 360.0, 247.5)","(10.0, 15.0, 12.0)","(4.0, 6.0, 5.454545454545455)","(19.0, 32.0, 23.333333333333332)","(101.0, 340.0, 262.85714285714283)","(2.3, 3.55, 3.368)"
07-12-2022 14:10:00.937811,"(13.0, 22.0, 19.375)","(3.3, 4.9, 4.405)","(17.0, 27.0, 18.333333333333332)","(101.0, 360.0, 247.5)","(10.0, 15.0, 12.0)","(4.0, 5.5, 6.085714285714285)","(19.0, 32.0, 23.333333333333332)","(101.0, 340.0, 262.85714285714283)","(2.3, 3.55, 3.368)"
07-12-2022 14:10:02.465683,"(13.0, 22.0, 19.375)","(3.3, 4.9, 4.405)","(17.0, 27.0, 18.333333333333332)","(101.0, 360.0, 247.5)","(10.0, 15.0, 12.0)","(4.0, 6.2, 5.343999999999999)","(19.0, 32.0, 23.333333333333332)","(101.0, 340.0, 262.85714285714283)","(2.3, 3.55, 3.368)"
07-12-2022 14:10:04.030973,"(13.0, 22.0, 19.375)","(3.3, 4.9, 4.405)","(17.0, 27.0, 18.333333333333332)","(101.0, 360.0, 247.5)","(10.0, 15.0, 12.0)","(4.0, 6.4, 5.300000000000001)","(19.0, 32.0, 23.333333333333332)","(101.0, 340.0, 262.85714285714283)","(2.3, 3.55, 3.368)"
07-12-2022 14:10:05.459116,"(13.0, 22.0, 19.375)","(3.3, 4.9, 4.405)","(17.0, 27.0, 18.333333333333332)","(101.0, 360.0, 247.5)","(10.0, 15.0, 12.0)","(4.0, 5.4, 5.127272727272727)","(19.0, 32.0, 23.333333333333332)","(101.0, 340.0, 262.85714285714283)","(2.3, 3.55, 3.368)"
07-12-2022 14:10:06.896978,"(13.0, 22.0, 19.375)","(3.3, 4.9, 4.405)","(17.0, 27.0, 18.333333333333332)","(101.0, 360.0, 247.5)","(10.0, 15.0, 12.0)","(4.0, 5.4, 5.34)","(19.0, 32.0, 23.333333333333332)","(101.0, 340.0, 262.85714285714283)","(2.3, 3.55, 3.368)"
07-12-2022 14:10:08.381876,"(13.0, 22.0, 19.375)","(3.3, 4.9, 4.405)","(17.0, 27.0, 18.333333333333332)","(101.0, 360.0, 247.5)","(10.0, 15.0, 12.0)","(4.0, 5.7, 5.071428571428571)","(19.0, 32.0, 23.333333333333332)","(101.0, 340.0, 262.85714285714283)","(2.3, 3.55, 3.368)"
07-12-2022 14:10:09.869569,"(13.0, 22.0, 19.375)","(3.3, 4.9, 4.405)","(17.0, 27.0, 18.333333333333332)","(101.0, 360.0, 247.5)","(10.0, 15.0, 12.0)","(4.0, 5.7, 5.036363636363636)","(19.0, 32.0, 23.333333333333332)","(101.0, 340.0, 262.85714285714283)","(2.3, 3.55, 3.368)"
07-12-2022 14:10:11.269629,"(13.0, 22.0, 19.375)","(3.3, 4.9, 4.405)","(17.0, 27.0, 18.333333333333332)","(101.0, 360.0, 247.5)","(10.0, 15.0, 12.0)","(4.0, 6.2, 5.036363636363636)","(19.0, 32.0, 23.333333333333332)","(101.0, 340.0, 262.85714285714283)","(2.3, 3.55, 3.368)"
07-12-2022 14:10:12.634800,"(13.0, 22.0, 19.375)","(3.3, 4.9, 4.405)","(17.0, 27.0, 18.333333333333332)","(101.0, 360.0, 247.5)","(10.0, 15.0, 12.0)","(4.0, 6.2, 5.036363636363636)","(19.0, 32.0, 23.333333333333332)","(101.0, 340.0, 262.85714285714283)","(2.3, 3.55, 3.368)"
07-12-2022 14:10:14.022633,"(13.0, 22.0, 19.375)","(3.3, 4.9, 4.405)","(17.0, 27.0, 18.333333333333332)","(101.0, 360.0, 247.5)","(10.0, 15.0, 12.0)","(4.0, 6.2, 5.036363636363636)","(19.0, 32.0, 23.333333333333332)","(101.0, 340.0, 262.85714285714283)","(2.3, 3.55, 3.368)"
07-12-2022 14:10:15.526974,"(13.0, 22.0, 19.375)","(3.3, 4.9, 4.405)","(17.0, 27.0, 18.333333333333332)","(101.0, 360.0, 247.5)","(10.0, 15.0, 12.0)","(4.0, 6.2, 5.036363636363636)","(19.0, 32.0, 23.333333333333332)","(101.0, 340.0, 262.85714285714283)","(2.3, 3.55, 3.368)"
07-12-2022 14:10:16.976396,"(13.0, 22.0, 19.375)","(3.3, 4.9, 4.405)","(17.0, 27.0, 18.333333333333332)","(101.0, 360.0, 247.5)","(10.0, 15.0, 12.0)","(4.0, 6.2, 5.036363636363636)","(19.0, 32.0, 23.333333333333332)","(101.0, 340.0, 262.85714285714283)","(2.3, 3.55, 3.368)"
07-12-2022 14:10:18.484524,"(13.0, 22.0, 19.375)","(3.3, 4.9, 4.405)","(17.0, 27.0, 18.333333333333332)","(101.0, 360.0, 247.5)","(10.0, 15.0, 12.0)","(4.0, 6.2, 5.036363636363636)","(19.0, 32.0, 23.333333333333332)","(101.0, 340.0, 262.85714285714283)","(2.3, 3.55, 3.368)"
07-12-2022 14:10:19.950430,"(13.0, 22.0, 19.375)","(3.3, 4.9, 4.405)","(17.0, 27.0, 18.333333333333332)","(101.0, 360.0, 247.5)","(10.0, 15.0, 12.0)","(4.0, 6.2, 5.036363636363636)","(19.0, 32.0, 23.333333333333332)","(101.0, 340.0, 262.85714285714283)","(2.3, 3.55, 3.368)"
07-12-2022 14:10:21.345690,"(13.0, 22.0, 19.375)","(3.3, 4.9, 4.405)","(17.0, 27.0, 18.333333333333332)","(101.0, 360.0, 247.5)","(10.0, 15.0, 12.0)","(4.0, 6.2, 5.036363636363636)","(19.0, 32.0, 23.333333333333332)","(101.0, 340.0, 262.85714285714283)","(2.3, 3.55, 3.368)"
07-12-2022 14:10:22.763146,"(13.0, 22.0, 19.375)","(3.3, 4.9, 4.405)","(17.0, 27.0, 18.333333333333332)","(101.0, 360.0, 247.5)","(10.0, 15.0, 12.0)","(4.0, 6.2, 5.036363636363636)","(19.0, 32.0, 23.333333333333332)","(101.0, 340.0, 262.85714285714283)","(2.3, 3.55, 3.368)"
07-12-2022 14:10:24.268926,"(13.0, 22.0, 19.375)","(3.3, 4.9, 4.405)","(17.0, 27.0, 18.333333333333332)","(101.0, 360.0, 247.5)","(10.0, 15.0, 12.0)","(4.0, 6.2, 5.036363636363636)","(19.0, 32.0, 23.333333333333332)","(101.0, 340.0, 262.85714285714283)","(2.3, 3.55, 3.368)"
07-12-2022 14:10:25.689320,"(13.0, 22.0, 19.375)","(3.3, 4.9, 4.405)","(17.0, 27.0, 18.333333333333332)","(101.0, 360.0, 247.5)","(10.0, 15.0, 12.0)","(4.0, 6.2, 5.036363636363636)","(19.0, 32.0, 23.333333333333332)","(101.0, 340.0, 262.85714285714283)","(2.3, 3.55, 3.368)"
07-12-2022 14:10:27.057895,"(13.0, 22.0, 19.375)","(3.3, 4.9, 4.405)","(17.0, 27.0, 18.333333333333332)","(101.0, 360.0, 247.5)","(10.0, 15.0, 12.0)","(4.0, 6.2, 5.036363636363636)","(19.0, 32.0, 23.333333333333332)","(101.0, 340.0, 262.85714285714283)","(2.3, 3.55, 3.368)"
07-12-2022 14:10:28.343896,"(13.0, 22.0, 19.375)","(3.3, 4.9, 4.405)","(17.0, 27.0, 18.333333333333332)","(101.0, 360.0, 247.5)","(10.0, 15.0, 12.0)","(4.0, 6.2, 5.036363636363636)","(19.0, 32.0, 23.333333333333332)","(101.0, 340.0, 262.85714285714283)","(2.3, 3.55, 3.368)"
07-12-2022 14:10:29.699011,"(13.0, 22.0, 19.375)","(3.3, 4.9, 4.405)","(17.0, 27.0, 18.333333333333332)","(101.0, 360.0, 247.5)","(10.0, 15.0, 12.0)","(4.0, 6.2, 5.036363636363636)","(19.0, 32.0, 23.333333333333332)","(101.0, 340.0, 262.85714285714283)","(2.3, 3.55, 3.368)"
07-12-2022 14:10:31.029309,"(13.0, 22.0, 19.375)","(3.3, 4.9, 4.405)","(17.0, 27.0, 18.333333333333332)","(101.0, 360.0, 247.5)","(10.0, 15.0, 12.0)","(4.0, 6.2, 4.9)","(19.0, 32.0, 23.333333333333332)","(101.0, 340.0, 262.85714285714283)","(2.3, 3.55, 3.368)"
07-12-2022 14:10:32.367789,"(13.0, 22.0, 19.375)","(3.3, 4.9, 4.405)","(17.0, 27.0, 18.333333333333332)","(101.0, 360.0, 247.5)","(10.0, 15.0, 12.0)","(4.0, 5.4, 4.9)","(19.0, 32.0, 23.333333333333332)","(101.0, 340.0, 262.85714285714283)","(2.3, 3.55, 3.368)"
07-12-2022 14:10:33.730857,"(13.0, 22.0, 19.375)","(3.3, 4.9, 4.405)","(17.0, 27.0, 18.333333333333332)","(101.0, 360.0, 247.5)","(10.0, 15.0, 12.0)","(4.0, 5.4, 4.9)","(19.0, 32.0, 23.333333333333332)","(101.0, 340.0, 262.85714285714283)","(2.3, 3.55, 3.368)"
07-12-2022 14:10:35.126864,"(13.0, 22.0, 19.375)","(3.3, 4.9, 4.405)","(17.0, 27.0, 18.333333333333332)","(101.0, 360.0, 247.5)","(10.0, 15.0, 12.0)","(4.0, 5.4, 4.9)","(19.0, 32.0, 23.333333333333332)","(101.0, 340.0, 262.85714285714283)","(2.3, 3.55, 3.368)"
07-12-2022 14:10:36.457946,"(13.0, 22.0, 19.375)","(3.3, 4.9, 4.405)","(17.0, 27.0, 18.333333333333332)","(101.0, 360.0, 247.5)","(10.0, 15.0, 12.0)","(4.0, 5.4, 4.9)","(19.0, 32.0, 23.333333333333332)","(101.0, 340.0, 262.85714285714283)","(2.3, 3.55, 3.368)"
07-12-2022 14:10:37.709447,"(13.0, 22.0, 19.375)","(3.3, 4.9, 4.405)","(17.0, 27.0, 18.333333333333332)","(101.0, 360.0, 247.5)","(10.0, 15.0, 12.0)","(4.0, 5.4, 4.9)","(19.0, 32.0, 23.333333333333332)","(101.0, 340.0, 262.85714285714283)","(2.3, 3.55, 3.368)"
07-12-2022 14:10:39.151948,"(13.0, 22.0, 19.375)","(3.3, 4.9, 4.405)","(17.0, 27.0, 18.333333333333332)","(101.0, 360.0, 247.5)","(10.0, 15.0, 12.0)","(4.0, 5.4, 4.9)","(19.0, 32.0, 23.333333333333332)","(101.0, 340.0, 262.85714285714283)","(2.3, 3.55, 3.368)"
07-12-2022 14:10:40.816233,"(13.0, 22.0, 19.375)","(3.3, 4.9, 4.405)","(17.0, 27.0, 18.333333333333332)","(101.0, 360.0, 247.5)","(10.0, 15.0, 12.0)","(4.0, 5.4, 4.9)","(19.0, 32.0, 23.333333333333332)","(101.0, 340.0, 262.85714285714283)","(2.3, 3.55, 3.368)"
07-12-2022 14:10:42.447468,"(13.0, 22.0, 19.375)","(3.3, 4.9, 4.405)","(17.0, 27.0, 18.333333333333332)","(101.0, 360.0, 247.5)","(10.0, 15.0, 12.0)","(4.0, 5.4, 5.02)","(19.0, 32.0, 23.333333333333332)","(101.0, 340.0, 262.85714285714283)","(2.3, 3.55, 3.368)"
07-12-2022 14:10:43.975598,"(13.0, 22.0, 19.375)","(3.3, 4.9, 4.405)","(17.0, 27.0, 18.333333333333332)","(101.0, 360.0, 247.5)","(10.0, 15.0, 12.0)","(4.0, 6.0, 4.9818181818181815)","(19.0, 32.0, 23.333333333333332)","(101.0, 340.0, 262.85714285714283)","(2.3, 3.55, 3.4016666666666664)"
07-12-2022 14:10:45.575261,"(13.0, 22.0, 19.375)","(3.3, 4.9, 4.405)","(17.0, 27.0, 18.333333333333332)","(101.0, 360.0, 247.5)","(10.0, 15.0, 12.0)","(4.0, 6.0, 4.9818181818181815)","(19.0, 32.0, 23.333333333333332)","(101.0, 340.0, 262.85714285714283)","(2.3, 3.55, 3.4016666666666664)"
07-12-2022 14:10:46.979234,"(13.0, 22.0, 19.375)","(3.3, 4.9, 4.405)","(17.0, 27.0, 18.333333333333332)","(101.0, 360.0, 247.5)","(10.0, 15.0, 12.0)","(4.0, 6.0, 4.9818181818181815)","(19.0, 32.0, 23.333333333333332)","(101.0, 340.0, 262.85714285714283)","(2.3, 3.55, 3.1272727272727274)"
07-12-2022 14:10:48.283254,"(13.0, 22.0, 19.375)","(3.3, 4.9, 4.405)","(17.0, 27.0, 18.333333333333332)","(101.0, 360.0, 247.5)","(10.0, 15.0, 12.0)","(4.0, 6.0, 4.9818181818181815)","(19.0, 32.0, 23.333333333333332)","(101.0, 340.0, 262.85714285714283)","(2.3, 3.5, 2.911)"
07-12-2022 14:10:49.557845,"(13.0, 22.0, 19.375)","(3.3, 4.9, 4.405)","(17.0, 27.0, 18.333333333333332)","(101.0, 360.0, 247.5)","(10.0, 15.0, 12.0)","(4.0, 6.0, 4.9818181818181815)","(19.0, 32.0, 23.333333333333332)","(101.0, 340.0, 262.85714285714283)","(2.3, 3.45, 2.9891666666666667)"
07-12-2022 14:10:50.906826,"(13.0, 22.0, 19.375)","(3.3, 4.9, 4.405)","(17.0, 27.0, 18.333333333333332)","(101.0, 360.0, 247.5)","(10.0, 15.0, 12.0)","(4.0, 6.0, 4.9818181818181815)","(19.0, 32.0, 23.333333333333332)","(101.0, 340.0, 262.85714285714283)","(2.3, 3.45, 2.9891666666666667)"
07-12-2022 14:10:52.548908,"(13.0, 22.0, 19.375)","(3.3, 4.9, 4.405)","(17.0, 27.0, 18.333333333333332)","(101.0, 360.0, 247.5)","(10.0, 15.0, 12.0)","(4.0, 6.0, 4.9818181818181815)","(19.0, 32.0, 23.333333333333332)","(101.0, 340.0, 262.85714285714283)","(2.3, 3.45, 2.9891666666666667)"
07-12-2022 14:10:53.941373,"(13.0, 22.0, 19.375)","(3.3, 4.9, 4.405)","(17.0, 27.0, 18.333333333333332)","(101.0, 360.0, 247.5)","(10.0, 15.0, 12.0)","(4.0, 6.0, 4.9818181818181815)","(19.0, 32.0, 23.333333333333332)","(101.0, 340.0, 262.85714285714283)","(2.3, 3.45, 2.9891666666666667)"
07-12-2022 14:10:55.472754,"(13.0, 22.0, 19.375)","(3.3, 4.9, 4.405)","(17.0, 27.0, 18.333333333333332)","(101.0, 360.0, 247.5)","(10.0, 15.0, 12.0)","(4.0, 6.0, 4.9818181818181815)","(19.0, 32.0, 23.333333333333332)","(101.0, 340.0, 262.85714285714283)","(2.3, 3.45, 2.9891666666666667)"
07-12-2022 14:10:56.843532,"(13.0, 22.0, 19.375)","(3.3, 4.9, 4.405)","(17.0, 27.0, 18.333333333333332)","(101.0, 360.0, 247.5)","(10.0, 15.0, 12.0)","(4.0, 6.0, 4.9818181818181815)","(19.0, 32.0, 23.333333333333332)","(101.0, 340.0, 262.85714285714283)","(2.3, 3.45, 2.9891666666666667)"
07-12-2022 14:10:58.401750,"(13.0, 22.0, 19.375)","(3.3, 4.9, 4.405)","(17.0, 27.0, 18.333333333333332)","(101.0, 360.0, 247.5)","(10.0, 15.0, 12.0)","(4.0, 6.0, 4.9818181818181815)","(19.0, 32.0, 23.333333333333332)","(101.0, 340.0, 262.85714285714283)","(2.3, 3.45, 2.9891666666666667)"
07-12-2022 14:10:59.883599,"(13.0, 22.0, 19.375)","(3.3, 4.9, 4.405)","(17.0, 27.0, 18.333333333333332)","(101.0, 360.0, 247.5)","(10.0, 15.0, 12.0)","(4.0, 6.0, 4.9818181818181815)","(19.0, 32.0, 23.333333333333332)","(101.0, 340.0, 262.85714285714283)","(2.3, 3.45, 2.9891666666666667)"
07-12-2022 14:11:01.294390,"(13.0, 22.0, 19.375)","(3.3, 4.9, 4.405)","(17.0, 27.0, 18.333333333333332)","(101.0, 360.0, 247.5)","(10.0, 15.0, 12.0)","(4.0, 6.0, 4.9818181818181815)","(19.0, 32.0, 23.333333333333332)","(101.0, 340.0, 262.85714285714283)","(2.3, 3.45, 2.9891666666666667)"
07-12-2022 14:11:02.588097,"(13.0, 22.0, 19.375)","(3.3, 4.9, 4.405)","(17.0, 27.0, 18.333333333333332)","(101.0, 360.0, 247.5)","(10.0, 15.0, 12.0)","(4.0, 6.0, 4.9818181818181815)","(19.0, 32.0, 23.333333333333332)","(101.0, 340.0, 262.85714285714283)","(2.3, 3.45, 2.9891666666666667)"
07-12-2022 14:11:03.806365,"(13.0, 22.0, 19.375)","(3.3, 4.9, 4.405)","(17.0, 27.0, 18.333333333333332)","(101.0, 360.0, 247.5)","(10.0, 15.0, 12.0)","(4.0, 6.0, 4.9818181818181815)","(19.0, 32.0, 23.333333333333332)","(101.0, 340.0, 262.85714285714283)","(2.3, 3.45, 2.9891666666666667)"
07-12-2022 14:11:05.094512,"(13.0, 22.0, 19.375)","(3.3, 4.9, 4.405)","(17.0, 27.0, 24.0)","(101.0, 360.0, 247.5)","(10.0, 15.0, 11.75)","(4.0, 6.0, 4.9818181818181815)","(19.0, 32.0, 22.666666666666668)","(101.0, 340.0, 262.85714285714283)","(2.3, 3.45, 3.1225)"
07-12-2022 14:11:06.419305,"(13.0, 22.0, 18.2)","(3.3, 4.9, 4.405)","(17.0, 26.0, 23.166666666666664)","(101.0, 360.0, 247.5)","(10.0, 14.5, 11.75)","(4.0, 6.0, 4.9818181818181815)","(19.0, 30.0, 22.0)","(101.0, 340.0, 262.85714285714283)","(2.3, 3.4, 3.1225)"
07-12-2022 14:11:07.829035,"(13.0, 22.0, 18.833333333333332)","(3.3, 4.9, 4.405)","(17.0, 25.0, 23.166666666666664)","(101.0, 360.0, 247.5)","(10.0, 14.5, 12.628571428571428)","(4.0, 6.0, 4.9818181818181815)","(19.0, 29.0, 22.0)","(101.0, 340.0, 262.85714285714283)","(2.3, 3.4, 3.1225)"
07-12-2022 14:11:09.307581,"(13.0, 22.0, 18.833333333333332)","(3.3, 4.9, 4.405)","(17.0, 25.0, 21.857142857142858)","(101.0, 360.0, 247.5)","(10.0, 14.0, 11.316666666666666)","(4.0, 6.0, 4.9818181818181815)","(19.0, 29.0, 26.375)","(101.0, 340.0, 262.85714285714283)","(2.3, 3.4, 3.3327272727272725)"
07-12-2022 14:11:10.728605,"(13.0, 22.0, 18.833333333333332)","(3.3, 4.9, 4.405)","(17.0, 25.0, 21.857142857142858)","(101.0, 360.0, 247.5)","(10.0, 14.0, 11.316666666666666)","(4.0, 6.0, 4.9818181818181815)","(19.0, 29.0, 25.666666666666668)","(101.0, 340.0, 262.85714285714283)","(2.3, 3.4, 3.3327272727272725)"
07-12-2022 14:11:12.521824,"(13.0, 22.0, 15.333333333333334)","(3.3, 4.9, 4.405)","(17.0, 25.0, 18.333333333333332)","(101.0, 360.0, 247.5)","(10.0, 14.0, 11.316666666666666)","(4.0, 6.0, 4.9818181818181815)","(19.0, 29.0, 25.666666666666668)","(101.0, 340.0, 262.85714285714283)","(2.3, 3.4, 3.297142857142857)"
07-12-2022 14:11:14.449515,"(13.0, 22.0, 18.833333333333332)","(3.3, 4.9, 4.405)","(17.0, 25.0, 18.333333333333332)","(101.0, 360.0, 247.5)","(10.0, 14.0, 11.316666666666666)","(4.0, 6.0, 4.9818181818181815)","(19.0, 29.0, 25.666666666666668)","(101.0, 340.0, 262.85714285714283)","(2.3, 3.4, 3.322222222222222)"
07-12-2022 14:11:16.120748,"(13.0, 22.0, 18.833333333333332)","(3.3, 4.9, 4.405)","(17.0, 25.0, 18.0)","(101.0, 360.0, 247.5)","(10.0, 14.0, 11.316666666666666)","(4.0, 6.0, 4.9818181818181815)","(19.0, 29.0, 26.285714285714285)","(101.0, 340.0, 262.85714285714283)","(2.3, 3.4, 3.322222222222222)"
07-12-2022 14:11:17.747783,"(13.0, 22.0, 19.142857142857142)","(3.3, 4.9, 4.405)","(17.0, 25.0, 22.375)","(101.0, 360.0, 247.5)","(10.0, 14.0, 11.316666666666666)","(4.0, 6.0, 4.9818181818181815)","(19.0, 29.0, 26.285714285714285)","(101.0, 340.0, 262.85714285714283)","(2.3, 3.4, 3.322222222222222)"
07-12-2022 14:11:19.306247,"(13.0, 22.0, 19.142857142857142)","(3.3, 4.9, 4.405)","(17.0, 25.0, 22.375)","(101.0, 360.0, 247.5)","(10.0, 14.0, 11.316666666666666)","(4.0, 6.0, 4.9818181818181815)","(19.0, 29.0, 26.0)","(101.0, 340.0, 262.85714285714283)","(2.3, 3.4, 2.7350000000000003)"
07-12-2022 14:11:20.819315,"(13.0, 22.0, 19.142857142857142)","(3.3, 4.9, 4.405)","(17.0, 25.0, 18.0)","(101.0, 360.0, 247.5)","(10.0, 14.0, 11.316666666666666)","(4.0, 6.0, 4.9818181818181815)","(19.0, 29.0, 26.142857142857142)","(101.0, 340.0, 262.85714285714283)","(2.3, 3.4, 2.7350000000000003)"
07-12-2022 14:11:22.192013,"(13.0, 22.0, 19.142857142857142)","(3.3, 4.9, 4.405)","(17.0, 25.0, 18.0)","(101.0, 360.0, 247.5)","(10.0, 14.0, 11.316666666666666)","(4.0, 6.0, 4.9818181818181815)","(19.0, 29.0, 26.142857142857142)","(101.0, 340.0, 262.85714285714283)","(2.3, 3.4, 2.842857142857143)"
07-12-2022 14:11:23.592417,"(13.0, 22.0, 19.142857142857142)","(3.3, 4.9, 4.405)","(17.0, 25.0, 22.375)","(101.0, 360.0, 247.5)","(10.0, 14.0, 11.316666666666666)","(4.0, 6.0, 4.9818181818181815)","(19.0, 29.0, 26.0)","(101.0, 340.0, 262.85714285714283)","(2.3, 3.35, 2.842857142857143)"
07-12-2022 14:11:24.999991,"(13.0, 22.0, 19.142857142857142)","(3.3, 4.9, 4.405)","(17.0, 25.0, 18.0)","(101.0, 360.0, 247.5)","(10.0, 14.0, 11.316666666666666)","(4.0, 6.0, 4.9818181818181815)","(19.0, 29.0, 26.0)","(101.0, 340.0, 262.85714285714283)","(2.3, 3.35, 3.1466666666666665)"
07-12-2022 14:11:26.506366,"(13.0, 22.0, 19.142857142857142)","(3.3, 4.9, 4.405)","(17.0, 25.0, 18.0)","(91.0, 360.0, 247.5)","(10.0, 14.0, 11.316666666666666)","(4.0, 6.0, 4.9818181818181815)","(19.0, 29.0, 26.142857142857142)","(101.0, 340.0, 262.85714285714283)","(2.3, 3.4, 3.1466666666666665)"
07-12-2022 14:11:27.948726,"(13.0, 22.0, 19.142857142857142)","(3.3, 4.9, 4.405)","(17.0, 25.0, 22.375)","(91.0, 360.0, 247.5)","(10.0, 14.0, 11.316666666666666)","(4.0, 6.0, 4.9818181818181815)","(19.0, 29.0, 25.2)","(101.0, 340.0, 262.85714285714283)","(2.3, 3.4, 2.83)"
07-12-2022 14:11:29.617188,"(13.0, 22.0, 19.142857142857142)","(3.3, 4.9, 4.405)","(17.0, 25.0, 22.375)","(91.0, 360.0, 247.5)","(10.0, 14.0, 11.316666666666666)","(4.0, 6.0, 4.9818181818181815)","(19.0, 29.0, 25.2)","(101.0, 340.0, 262.85714285714283)","(2.3, 3.4, 2.83)"
