,Extreme Harriet,Nitrogen Outlaw,Ninja Whinger,Little Purpose,Aston Garner,Magic Poppet,Spring Bonnie,Its Your Shout
947,"[datetime.datetime(2022, 11, 28, 19, 7, 52, 471950), 7.0, 9.2]","[datetime.datetime(2022, 11, 28, 19, 7, 52, 471950), 4.8, 6.4]","[datetime.datetime(2022, 11, 28, 19, 7, 52, 471950), 12.0, 22.0]","[datetime.datetime(2022, 11, 28, 19, 7, 52, 471950), 9.0, 12.0]","[datetime.datetime(2022, 11, 28, 19, 7, 52, 471950), 51.0, 110.0]","[datetime.datetime(2022, 11, 28, 19, 7, 52, 471950), 1.85, 2.16]","[datetime.datetime(2022, 11, 28, 19, 7, 52, 471950), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 7, 52, 471950), 9.0, 12.0]"
948,"[datetime.datetime(2022, 11, 28, 19, 7, 53, 607653), 7.0, 9.2]","[datetime.datetime(2022, 11, 28, 19, 7, 53, 607653), 4.8, 6.4]","[datetime.datetime(2022, 11, 28, 19, 7, 53, 607653), 12.0, 22.0]","[datetime.datetime(2022, 11, 28, 19, 7, 53, 607653), 9.0, 12.0]","[datetime.datetime(2022, 11, 28, 19, 7, 53, 607653), 51.0, 110.0]","[datetime.datetime(2022, 11, 28, 19, 7, 53, 607653), 1.85, 2.16]","[datetime.datetime(2022, 11, 28, 19, 7, 53, 607653), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 7, 53, 607653), 9.0, 12.0]"
949,"[datetime.datetime(2022, 11, 28, 19, 7, 54, 735816), 7.0, 9.2]","[datetime.datetime(2022, 11, 28, 19, 7, 54, 735816), 4.8, 6.4]","[datetime.datetime(2022, 11, 28, 19, 7, 54, 735816), 12.0, 22.0]","[datetime.datetime(2022, 11, 28, 19, 7, 54, 735816), 9.0, 12.0]","[datetime.datetime(2022, 11, 28, 19, 7, 54, 735816), 51.0, 110.0]","[datetime.datetime(2022, 11, 28, 19, 7, 54, 735816), 1.85, 2.16]","[datetime.datetime(2022, 11, 28, 19, 7, 54, 735816), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 7, 54, 735816), 9.0, 12.0]"
950,"[datetime.datetime(2022, 11, 28, 19, 7, 55, 867132), 7.0, 9.2]","[datetime.datetime(2022, 11, 28, 19, 7, 55, 867132), 4.8, 6.4]","[datetime.datetime(2022, 11, 28, 19, 7, 55, 867132), 12.0, 22.0]","[datetime.datetime(2022, 11, 28, 19, 7, 55, 867132), 9.0, 12.0]","[datetime.datetime(2022, 11, 28, 19, 7, 55, 867132), 51.0, 110.0]","[datetime.datetime(2022, 11, 28, 19, 7, 55, 867132), 1.85, 2.16]","[datetime.datetime(2022, 11, 28, 19, 7, 55, 867132), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 7, 55, 867132), 9.0, 12.0]"
951,"[datetime.datetime(2022, 11, 28, 19, 7, 56, 990394), 7.0, 9.2]","[datetime.datetime(2022, 11, 28, 19, 7, 56, 990394), 4.8, 6.4]","[datetime.datetime(2022, 11, 28, 19, 7, 56, 990394), 12.0, 22.0]","[datetime.datetime(2022, 11, 28, 19, 7, 56, 990394), 9.0, 12.0]","[datetime.datetime(2022, 11, 28, 19, 7, 56, 990394), 51.0, 110.0]","[datetime.datetime(2022, 11, 28, 19, 7, 56, 990394), 1.85, 2.16]","[datetime.datetime(2022, 11, 28, 19, 7, 56, 990394), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 7, 56, 990394), 9.0, 12.0]"
952,"[datetime.datetime(2022, 11, 28, 19, 7, 58, 120030), 7.0, 9.2]","[datetime.datetime(2022, 11, 28, 19, 7, 58, 120030), 4.8, 6.4]","[datetime.datetime(2022, 11, 28, 19, 7, 58, 120030), 12.0, 22.0]","[datetime.datetime(2022, 11, 28, 19, 7, 58, 120030), 9.0, 12.0]","[datetime.datetime(2022, 11, 28, 19, 7, 58, 120030), 51.0, 110.0]","[datetime.datetime(2022, 11, 28, 19, 7, 58, 120030), 1.85, 2.16]","[datetime.datetime(2022, 11, 28, 19, 7, 58, 120030), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 7, 58, 120030), 9.0, 12.0]"
953,"[datetime.datetime(2022, 11, 28, 19, 7, 59, 286075), 7.0, 9.2]","[datetime.datetime(2022, 11, 28, 19, 7, 59, 286075), 4.8, 6.4]","[datetime.datetime(2022, 11, 28, 19, 7, 59, 286075), 12.0, 22.0]","[datetime.datetime(2022, 11, 28, 19, 7, 59, 286075), 9.0, 12.0]","[datetime.datetime(2022, 11, 28, 19, 7, 59, 286075), 51.0, 110.0]","[datetime.datetime(2022, 11, 28, 19, 7, 59, 286075), 1.85, 2.16]","[datetime.datetime(2022, 11, 28, 19, 7, 59, 286075), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 7, 59, 286075), 9.0, 12.0]"
954,"[datetime.datetime(2022, 11, 28, 19, 8, 0, 422844), 7.0, 9.4]","[datetime.datetime(2022, 11, 28, 19, 8, 0, 422844), 4.8, 6.6]","[datetime.datetime(2022, 11, 28, 19, 8, 0, 422844), 12.0, 22.0]","[datetime.datetime(2022, 11, 28, 19, 8, 0, 422844), 9.0, 12.0]","[datetime.datetime(2022, 11, 28, 19, 8, 0, 422844), 51.0, 110.0]","[datetime.datetime(2022, 11, 28, 19, 8, 0, 422844), 1.85, 2.12]","[datetime.datetime(2022, 11, 28, 19, 8, 0, 422844), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 8, 0, 422844), 9.0, 12.5]"
955,"[datetime.datetime(2022, 11, 28, 19, 8, 1, 577323), 7.0, 9.4]","[datetime.datetime(2022, 11, 28, 19, 8, 1, 577323), 4.8, 6.6]","[datetime.datetime(2022, 11, 28, 19, 8, 1, 577323), 12.0, 22.0]","[datetime.datetime(2022, 11, 28, 19, 8, 1, 577323), 9.0, 12.0]","[datetime.datetime(2022, 11, 28, 19, 8, 1, 577323), 51.0, 110.0]","[datetime.datetime(2022, 11, 28, 19, 8, 1, 577323), 1.85, 2.1]","[datetime.datetime(2022, 11, 28, 19, 8, 1, 577323), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 8, 1, 577323), 9.0, 12.5]"
956,"[datetime.datetime(2022, 11, 28, 19, 8, 2, 710317), 7.0, 9.4]","[datetime.datetime(2022, 11, 28, 19, 8, 2, 710317), 4.8, 6.6]","[datetime.datetime(2022, 11, 28, 19, 8, 2, 710317), 12.0, 22.0]","[datetime.datetime(2022, 11, 28, 19, 8, 2, 710317), 9.0, 12.0]","[datetime.datetime(2022, 11, 28, 19, 8, 2, 710317), 51.0, 110.0]","[datetime.datetime(2022, 11, 28, 19, 8, 2, 710317), 1.85, 2.1]","[datetime.datetime(2022, 11, 28, 19, 8, 2, 710317), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 8, 2, 710317), 9.0, 13.0]"
957,"[datetime.datetime(2022, 11, 28, 19, 8, 3, 855894), 7.0, 9.4]","[datetime.datetime(2022, 11, 28, 19, 8, 3, 855894), 4.8, 6.6]","[datetime.datetime(2022, 11, 28, 19, 8, 3, 855894), 12.0, 22.0]","[datetime.datetime(2022, 11, 28, 19, 8, 3, 855894), 9.0, 12.0]","[datetime.datetime(2022, 11, 28, 19, 8, 3, 855894), 51.0, 110.0]","[datetime.datetime(2022, 11, 28, 19, 8, 3, 855894), 1.85, 2.1]","[datetime.datetime(2022, 11, 28, 19, 8, 3, 855894), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 8, 3, 855894), 9.0, 12.5]"
958,"[datetime.datetime(2022, 11, 28, 19, 8, 4, 996766), 7.0, 9.4]","[datetime.datetime(2022, 11, 28, 19, 8, 4, 996766), 4.8, 6.8]","[datetime.datetime(2022, 11, 28, 19, 8, 4, 996766), 12.0, 24.0]","[datetime.datetime(2022, 11, 28, 19, 8, 4, 996766), 9.0, 12.0]","[datetime.datetime(2022, 11, 28, 19, 8, 4, 996766), 51.0, 110.0]","[datetime.datetime(2022, 11, 28, 19, 8, 4, 996766), 1.85, 2.1]","[datetime.datetime(2022, 11, 28, 19, 8, 4, 996766), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 8, 4, 996766), 9.0, 12.5]"
959,"[datetime.datetime(2022, 11, 28, 19, 8, 6, 148655), 7.0, 9.4]","[datetime.datetime(2022, 11, 28, 19, 8, 6, 148655), 4.8, 6.6]","[datetime.datetime(2022, 11, 28, 19, 8, 6, 148655), 12.0, 24.0]","[datetime.datetime(2022, 11, 28, 19, 8, 6, 148655), 9.0, 12.0]","[datetime.datetime(2022, 11, 28, 19, 8, 6, 148655), 51.0, 110.0]","[datetime.datetime(2022, 11, 28, 19, 8, 6, 148655), 1.85, 2.08]","[datetime.datetime(2022, 11, 28, 19, 8, 6, 148655), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 8, 6, 148655), 9.0, 12.5]"
960,"[datetime.datetime(2022, 11, 28, 19, 8, 7, 287660), 7.0, 9.4]","[datetime.datetime(2022, 11, 28, 19, 8, 7, 287660), 4.8, 6.8]","[datetime.datetime(2022, 11, 28, 19, 8, 7, 287660), 12.0, 24.0]","[datetime.datetime(2022, 11, 28, 19, 8, 7, 287660), 9.0, 12.0]","[datetime.datetime(2022, 11, 28, 19, 8, 7, 287660), 51.0, 110.0]","[datetime.datetime(2022, 11, 28, 19, 8, 7, 287660), 1.85, 2.08]","[datetime.datetime(2022, 11, 28, 19, 8, 7, 287660), 21.0, 36.0]","[datetime.datetime(2022, 11, 28, 19, 8, 7, 287660), 9.0, 12.5]"
961,"[datetime.datetime(2022, 11, 28, 19, 8, 8, 455667), 7.0, 9.4]","[datetime.datetime(2022, 11, 28, 19, 8, 8, 455667), 4.8, 6.8]","[datetime.datetime(2022, 11, 28, 19, 8, 8, 455667), 12.0, 24.0]","[datetime.datetime(2022, 11, 28, 19, 8, 8, 455667), 9.0, 12.0]","[datetime.datetime(2022, 11, 28, 19, 8, 8, 455667), 51.0, 110.0]","[datetime.datetime(2022, 11, 28, 19, 8, 8, 455667), 1.85, 2.1]","[datetime.datetime(2022, 11, 28, 19, 8, 8, 455667), 21.0, 36.0]","[datetime.datetime(2022, 11, 28, 19, 8, 8, 455667), 9.0, 12.5]"
962,"[datetime.datetime(2022, 11, 28, 19, 8, 9, 607115), 7.0, 9.4]","[datetime.datetime(2022, 11, 28, 19, 8, 9, 607115), 4.8, 6.8]","[datetime.datetime(2022, 11, 28, 19, 8, 9, 607115), 12.0, 24.0]","[datetime.datetime(2022, 11, 28, 19, 8, 9, 607115), 9.0, 12.0]","[datetime.datetime(2022, 11, 28, 19, 8, 9, 607115), 51.0, 110.0]","[datetime.datetime(2022, 11, 28, 19, 8, 9, 607115), 1.85, 2.1]","[datetime.datetime(2022, 11, 28, 19, 8, 9, 607115), 21.0, 36.0]","[datetime.datetime(2022, 11, 28, 19, 8, 9, 607115), 9.0, 12.5]"
963,"[datetime.datetime(2022, 11, 28, 19, 8, 10, 738924), 7.0, 9.4]","[datetime.datetime(2022, 11, 28, 19, 8, 10, 738924), 4.8, 6.8]","[datetime.datetime(2022, 11, 28, 19, 8, 10, 738924), 12.0, 22.0]","[datetime.datetime(2022, 11, 28, 19, 8, 10, 738924), 9.0, 12.0]","[datetime.datetime(2022, 11, 28, 19, 8, 10, 738924), 51.0, 110.0]","[datetime.datetime(2022, 11, 28, 19, 8, 10, 738924), 1.85, 2.1]","[datetime.datetime(2022, 11, 28, 19, 8, 10, 738924), 21.0, 36.0]","[datetime.datetime(2022, 11, 28, 19, 8, 10, 738924), 9.0, 12.5]"
964,"[datetime.datetime(2022, 11, 28, 19, 8, 11, 870342), 7.0, 9.4]","[datetime.datetime(2022, 11, 28, 19, 8, 11, 870342), 4.8, 6.8]","[datetime.datetime(2022, 11, 28, 19, 8, 11, 870342), 12.0, 22.0]","[datetime.datetime(2022, 11, 28, 19, 8, 11, 870342), 9.0, 12.0]","[datetime.datetime(2022, 11, 28, 19, 8, 11, 870342), 51.0, 110.0]","[datetime.datetime(2022, 11, 28, 19, 8, 11, 870342), 1.85, 2.1]","[datetime.datetime(2022, 11, 28, 19, 8, 11, 870342), 21.0, 36.0]","[datetime.datetime(2022, 11, 28, 19, 8, 11, 870342), 9.0, 12.5]"
965,"[datetime.datetime(2022, 11, 28, 19, 8, 13, 17874), 7.0, 9.4]","[datetime.datetime(2022, 11, 28, 19, 8, 13, 17874), 5.0, 6.8]","[datetime.datetime(2022, 11, 28, 19, 8, 13, 17874), 13.0, 22.0]","[datetime.datetime(2022, 11, 28, 19, 8, 13, 17874), 9.0, 12.0]","[datetime.datetime(2022, 11, 28, 19, 8, 13, 17874), 51.0, 110.0]","[datetime.datetime(2022, 11, 28, 19, 8, 13, 17874), 1.8, 2.1]","[datetime.datetime(2022, 11, 28, 19, 8, 13, 17874), 21.0, 36.0]","[datetime.datetime(2022, 11, 28, 19, 8, 13, 17874), 10.0, 12.5]"
966,"[datetime.datetime(2022, 11, 28, 19, 8, 14, 145509), 7.0, 9.2]","[datetime.datetime(2022, 11, 28, 19, 8, 14, 145509), 5.0, 6.8]","[datetime.datetime(2022, 11, 28, 19, 8, 14, 145509), 13.0, 22.0]","[datetime.datetime(2022, 11, 28, 19, 8, 14, 145509), 9.0, 12.0]","[datetime.datetime(2022, 11, 28, 19, 8, 14, 145509), 51.0, 110.0]","[datetime.datetime(2022, 11, 28, 19, 8, 14, 145509), 1.8, 2.1]","[datetime.datetime(2022, 11, 28, 19, 8, 14, 145509), 21.0, 36.0]","[datetime.datetime(2022, 11, 28, 19, 8, 14, 145509), 10.0, 12.5]"
967,"[datetime.datetime(2022, 11, 28, 19, 8, 15, 280247), 7.0, 9.2]","[datetime.datetime(2022, 11, 28, 19, 8, 15, 280247), 5.0, 6.8]","[datetime.datetime(2022, 11, 28, 19, 8, 15, 280247), 13.0, 22.0]","[datetime.datetime(2022, 11, 28, 19, 8, 15, 280247), 9.0, 12.0]","[datetime.datetime(2022, 11, 28, 19, 8, 15, 280247), 51.0, 110.0]","[datetime.datetime(2022, 11, 28, 19, 8, 15, 280247), 1.8, 2.1]","[datetime.datetime(2022, 11, 28, 19, 8, 15, 280247), 21.0, 36.0]","[datetime.datetime(2022, 11, 28, 19, 8, 15, 280247), 10.0, 12.5]"
968,"[datetime.datetime(2022, 11, 28, 19, 8, 16, 424486), 7.0, 9.0]","[datetime.datetime(2022, 11, 28, 19, 8, 16, 424486), 5.0, 6.8]","[datetime.datetime(2022, 11, 28, 19, 8, 16, 424486), 13.0, 22.0]","[datetime.datetime(2022, 11, 28, 19, 8, 16, 424486), 9.0, 12.0]","[datetime.datetime(2022, 11, 28, 19, 8, 16, 424486), 51.0, 110.0]","[datetime.datetime(2022, 11, 28, 19, 8, 16, 424486), 1.8, 2.1]","[datetime.datetime(2022, 11, 28, 19, 8, 16, 424486), 21.0, 36.0]","[datetime.datetime(2022, 11, 28, 19, 8, 16, 424486), 10.0, 12.5]"
969,"[datetime.datetime(2022, 11, 28, 19, 8, 17, 581617), 7.0, 8.4]","[datetime.datetime(2022, 11, 28, 19, 8, 17, 581617), 5.0, 6.8]","[datetime.datetime(2022, 11, 28, 19, 8, 17, 581617), 13.0, 22.0]","[datetime.datetime(2022, 11, 28, 19, 8, 17, 581617), 9.0, 12.0]","[datetime.datetime(2022, 11, 28, 19, 8, 17, 581617), 51.0, 110.0]","[datetime.datetime(2022, 11, 28, 19, 8, 17, 581617), 1.8, 2.12]","[datetime.datetime(2022, 11, 28, 19, 8, 17, 581617), 21.0, 36.0]","[datetime.datetime(2022, 11, 28, 19, 8, 17, 581617), 10.0, 12.5]"
970,"[datetime.datetime(2022, 11, 28, 19, 8, 18, 741657), 7.0, 8.2]","[datetime.datetime(2022, 11, 28, 19, 8, 18, 741657), 5.0, 6.8]","[datetime.datetime(2022, 11, 28, 19, 8, 18, 741657), 13.0, 22.0]","[datetime.datetime(2022, 11, 28, 19, 8, 18, 741657), 9.0, 12.5]","[datetime.datetime(2022, 11, 28, 19, 8, 18, 741657), 51.0, 110.0]","[datetime.datetime(2022, 11, 28, 19, 8, 18, 741657), 1.8, 2.14]","[datetime.datetime(2022, 11, 28, 19, 8, 18, 741657), 21.0, 36.0]","[datetime.datetime(2022, 11, 28, 19, 8, 18, 741657), 10.0, 12.5]"
971,"[datetime.datetime(2022, 11, 28, 19, 8, 19, 951718), 7.0, 8.2]","[datetime.datetime(2022, 11, 28, 19, 8, 19, 951718), 5.0, 6.8]","[datetime.datetime(2022, 11, 28, 19, 8, 19, 951718), 13.0, 22.0]","[datetime.datetime(2022, 11, 28, 19, 8, 19, 951718), 9.0, 12.5]","[datetime.datetime(2022, 11, 28, 19, 8, 19, 951718), 51.0, 110.0]","[datetime.datetime(2022, 11, 28, 19, 8, 19, 951718), 1.8, 2.16]","[datetime.datetime(2022, 11, 28, 19, 8, 19, 951718), 21.0, 36.0]","[datetime.datetime(2022, 11, 28, 19, 8, 19, 951718), 10.0, 12.5]"
972,"[datetime.datetime(2022, 11, 28, 19, 8, 21, 82730), 7.0, 8.2]","[datetime.datetime(2022, 11, 28, 19, 8, 21, 82730), 5.0, 6.8]","[datetime.datetime(2022, 11, 28, 19, 8, 21, 82730), 13.0, 22.0]","[datetime.datetime(2022, 11, 28, 19, 8, 21, 82730), 9.0, 12.5]","[datetime.datetime(2022, 11, 28, 19, 8, 21, 82730), 51.0, 110.0]","[datetime.datetime(2022, 11, 28, 19, 8, 21, 82730), 1.8, 2.16]","[datetime.datetime(2022, 11, 28, 19, 8, 21, 82730), 21.0, 36.0]","[datetime.datetime(2022, 11, 28, 19, 8, 21, 82730), 10.0, 12.5]"
973,"[datetime.datetime(2022, 11, 28, 19, 8, 22, 323632), 7.0, 8.2]","[datetime.datetime(2022, 11, 28, 19, 8, 22, 323632), 5.0, 6.8]","[datetime.datetime(2022, 11, 28, 19, 8, 22, 323632), 13.0, 22.0]","[datetime.datetime(2022, 11, 28, 19, 8, 22, 323632), 9.0, 12.5]","[datetime.datetime(2022, 11, 28, 19, 8, 22, 323632), 51.0, 110.0]","[datetime.datetime(2022, 11, 28, 19, 8, 22, 323632), 1.8, 2.18]","[datetime.datetime(2022, 11, 28, 19, 8, 22, 323632), 21.0, 36.0]","[datetime.datetime(2022, 11, 28, 19, 8, 22, 323632), 10.0, 12.5]"
974,"[datetime.datetime(2022, 11, 28, 19, 8, 23, 696120), 7.0, 8.2]","[datetime.datetime(2022, 11, 28, 19, 8, 23, 696120), 5.0, 6.8]","[datetime.datetime(2022, 11, 28, 19, 8, 23, 696120), 13.0, 22.0]","[datetime.datetime(2022, 11, 28, 19, 8, 23, 696120), 9.0, 12.0]","[datetime.datetime(2022, 11, 28, 19, 8, 23, 696120), 51.0, 110.0]","[datetime.datetime(2022, 11, 28, 19, 8, 23, 696120), 1.8, 2.18]","[datetime.datetime(2022, 11, 28, 19, 8, 23, 696120), 21.0, 36.0]","[datetime.datetime(2022, 11, 28, 19, 8, 23, 696120), 10.0, 12.5]"
975,"[datetime.datetime(2022, 11, 28, 19, 8, 24, 962962), 7.0, 8.0]","[datetime.datetime(2022, 11, 28, 19, 8, 24, 962962), 5.0, 6.8]","[datetime.datetime(2022, 11, 28, 19, 8, 24, 962962), 13.0, 22.0]","[datetime.datetime(2022, 11, 28, 19, 8, 24, 962962), 9.0, 12.0]","[datetime.datetime(2022, 11, 28, 19, 8, 24, 962962), 51.0, 110.0]","[datetime.datetime(2022, 11, 28, 19, 8, 24, 962962), 1.8, 2.16]","[datetime.datetime(2022, 11, 28, 19, 8, 24, 962962), 21.0, 36.0]","[datetime.datetime(2022, 11, 28, 19, 8, 24, 962962), 10.0, 12.5]"
976,"[datetime.datetime(2022, 11, 28, 19, 8, 26, 98356), 7.0, 8.0]","[datetime.datetime(2022, 11, 28, 19, 8, 26, 98356), 5.0, 7.0]","[datetime.datetime(2022, 11, 28, 19, 8, 26, 98356), 13.0, 22.0]","[datetime.datetime(2022, 11, 28, 19, 8, 26, 98356), 9.0, 12.0]","[datetime.datetime(2022, 11, 28, 19, 8, 26, 98356), 51.0, 110.0]","[datetime.datetime(2022, 11, 28, 19, 8, 26, 98356), 1.8, 2.16]","[datetime.datetime(2022, 11, 28, 19, 8, 26, 98356), 21.0, 36.0]","[datetime.datetime(2022, 11, 28, 19, 8, 26, 98356), 10.0, 12.5]"
977,"[datetime.datetime(2022, 11, 28, 19, 8, 27, 267975), 7.0, 8.0]","[datetime.datetime(2022, 11, 28, 19, 8, 27, 267975), 5.0, 7.0]","[datetime.datetime(2022, 11, 28, 19, 8, 27, 267975), 13.0, 22.0]","[datetime.datetime(2022, 11, 28, 19, 8, 27, 267975), 9.0, 11.5]","[datetime.datetime(2022, 11, 28, 19, 8, 27, 267975), 51.0, 110.0]","[datetime.datetime(2022, 11, 28, 19, 8, 27, 267975), 1.8, 2.18]","[datetime.datetime(2022, 11, 28, 19, 8, 27, 267975), 21.0, 36.0]","[datetime.datetime(2022, 11, 28, 19, 8, 27, 267975), 10.0, 12.5]"
978,"[datetime.datetime(2022, 11, 28, 19, 8, 28, 580091), 7.0, 8.0]","[datetime.datetime(2022, 11, 28, 19, 8, 28, 580091), 5.5, 7.0]","[datetime.datetime(2022, 11, 28, 19, 8, 28, 580091), 14.0, 22.0]","[datetime.datetime(2022, 11, 28, 19, 8, 28, 580091), 10.0, 12.0]","[datetime.datetime(2022, 11, 28, 19, 8, 28, 580091), 51.0, 110.0]","[datetime.datetime(2022, 11, 28, 19, 8, 28, 580091), 1.85, 2.16]","[datetime.datetime(2022, 11, 28, 19, 8, 28, 580091), 21.0, 36.0]","[datetime.datetime(2022, 11, 28, 19, 8, 28, 580091), 10.0, 12.5]"
979,"[datetime.datetime(2022, 11, 28, 19, 8, 29, 763038), 7.0, 8.0]","[datetime.datetime(2022, 11, 28, 19, 8, 29, 763038), 5.5, 6.8]","[datetime.datetime(2022, 11, 28, 19, 8, 29, 763038), 14.0, 22.0]","[datetime.datetime(2022, 11, 28, 19, 8, 29, 763038), 10.0, 12.0]","[datetime.datetime(2022, 11, 28, 19, 8, 29, 763038), 51.0, 110.0]","[datetime.datetime(2022, 11, 28, 19, 8, 29, 763038), 1.85, 2.16]","[datetime.datetime(2022, 11, 28, 19, 8, 29, 763038), 21.0, 36.0]","[datetime.datetime(2022, 11, 28, 19, 8, 29, 763038), 10.0, 12.5]"
980,"[datetime.datetime(2022, 11, 28, 19, 8, 30, 980432), 7.0, 8.0]","[datetime.datetime(2022, 11, 28, 19, 8, 30, 980432), 5.5, 6.8]","[datetime.datetime(2022, 11, 28, 19, 8, 30, 980432), 14.0, 22.0]","[datetime.datetime(2022, 11, 28, 19, 8, 30, 980432), 10.0, 12.0]","[datetime.datetime(2022, 11, 28, 19, 8, 30, 980432), 51.0, 110.0]","[datetime.datetime(2022, 11, 28, 19, 8, 30, 980432), 1.85, 2.18]","[datetime.datetime(2022, 11, 28, 19, 8, 30, 980432), 21.0, 36.0]","[datetime.datetime(2022, 11, 28, 19, 8, 30, 980432), 10.0, 12.5]"
981,"[datetime.datetime(2022, 11, 28, 19, 8, 32, 132764), 7.0, 8.0]","[datetime.datetime(2022, 11, 28, 19, 8, 32, 132764), 5.5, 6.8]","[datetime.datetime(2022, 11, 28, 19, 8, 32, 132764), 14.0, 22.0]","[datetime.datetime(2022, 11, 28, 19, 8, 32, 132764), 10.0, 12.0]","[datetime.datetime(2022, 11, 28, 19, 8, 32, 132764), 51.0, 110.0]","[datetime.datetime(2022, 11, 28, 19, 8, 32, 132764), 1.85, 2.18]","[datetime.datetime(2022, 11, 28, 19, 8, 32, 132764), 21.0, 36.0]","[datetime.datetime(2022, 11, 28, 19, 8, 32, 132764), 10.0, 12.5]"
982,"[datetime.datetime(2022, 11, 28, 19, 8, 33, 307696), 7.0, 8.0]","[datetime.datetime(2022, 11, 28, 19, 8, 33, 307696), 5.5, 7.0]","[datetime.datetime(2022, 11, 28, 19, 8, 33, 307696), 14.0, 22.0]","[datetime.datetime(2022, 11, 28, 19, 8, 33, 307696), 10.0, 12.0]","[datetime.datetime(2022, 11, 28, 19, 8, 33, 307696), 51.0, 110.0]","[datetime.datetime(2022, 11, 28, 19, 8, 33, 307696), 1.85, 2.16]","[datetime.datetime(2022, 11, 28, 19, 8, 33, 307696), 21.0, 36.0]","[datetime.datetime(2022, 11, 28, 19, 8, 33, 307696), 10.0, 12.5]"
983,"[datetime.datetime(2022, 11, 28, 19, 8, 34, 449629), 7.0, 8.0]","[datetime.datetime(2022, 11, 28, 19, 8, 34, 449629), 5.5, 7.0]","[datetime.datetime(2022, 11, 28, 19, 8, 34, 449629), 14.0, 22.0]","[datetime.datetime(2022, 11, 28, 19, 8, 34, 449629), 10.0, 12.0]","[datetime.datetime(2022, 11, 28, 19, 8, 34, 449629), 51.0, 110.0]","[datetime.datetime(2022, 11, 28, 19, 8, 34, 449629), 1.85, 2.16]","[datetime.datetime(2022, 11, 28, 19, 8, 34, 449629), 21.0, 36.0]","[datetime.datetime(2022, 11, 28, 19, 8, 34, 449629), 10.0, 12.5]"
984,"[datetime.datetime(2022, 11, 28, 19, 8, 35, 578328), 7.0, 8.0]","[datetime.datetime(2022, 11, 28, 19, 8, 35, 578328), 5.5, 6.8]","[datetime.datetime(2022, 11, 28, 19, 8, 35, 578328), 14.0, 22.0]","[datetime.datetime(2022, 11, 28, 19, 8, 35, 578328), 10.0, 12.0]","[datetime.datetime(2022, 11, 28, 19, 8, 35, 578328), 51.0, 110.0]","[datetime.datetime(2022, 11, 28, 19, 8, 35, 578328), 1.85, 2.16]","[datetime.datetime(2022, 11, 28, 19, 8, 35, 578328), 21.0, 36.0]","[datetime.datetime(2022, 11, 28, 19, 8, 35, 578328), 10.0, 12.5]"
985,"[datetime.datetime(2022, 11, 28, 19, 8, 36, 767482), 7.0, 8.0]","[datetime.datetime(2022, 11, 28, 19, 8, 36, 767482), 5.5, 6.8]","[datetime.datetime(2022, 11, 28, 19, 8, 36, 767482), 14.0, 22.0]","[datetime.datetime(2022, 11, 28, 19, 8, 36, 767482), 10.0, 12.0]","[datetime.datetime(2022, 11, 28, 19, 8, 36, 767482), 51.0, 110.0]","[datetime.datetime(2022, 11, 28, 19, 8, 36, 767482), 1.85, 2.18]","[datetime.datetime(2022, 11, 28, 19, 8, 36, 767482), 21.0, 36.0]","[datetime.datetime(2022, 11, 28, 19, 8, 36, 767482), 10.0, 12.5]"
986,"[datetime.datetime(2022, 11, 28, 19, 8, 37, 920501), 7.0, 8.0]","[datetime.datetime(2022, 11, 28, 19, 8, 37, 920501), 5.5, 6.8]","[datetime.datetime(2022, 11, 28, 19, 8, 37, 920501), 14.0, 22.0]","[datetime.datetime(2022, 11, 28, 19, 8, 37, 920501), 10.0, 12.0]","[datetime.datetime(2022, 11, 28, 19, 8, 37, 920501), 51.0, 110.0]","[datetime.datetime(2022, 11, 28, 19, 8, 37, 920501), 1.85, 2.18]","[datetime.datetime(2022, 11, 28, 19, 8, 37, 920501), 21.0, 36.0]","[datetime.datetime(2022, 11, 28, 19, 8, 37, 920501), 10.0, 12.5]"
