,Cherokee Castle,True Flirt,Nordic Dancer,Crafty Windsor Cat,Siente La Brisa
12-01-2023 11:20:34.731534,"(3.8, 5.0, 4.333333333333333)","(7.0, 11.0, 9.506666666666666)","(7.5, 11.0, 9.17142857142857)","(1.8, 1.91, 1.845)","(17.0, 30.0, 24.0)"
12-01-2023 11:20:35.549624,"(3.8, 5.0, 4.333333333333333)","(7.0, 11.0, 9.506666666666666)","(7.5, 11.0, 9.17142857142857)","(1.8, 1.91, 1.845)","(17.0, 30.0, 24.0)"
12-01-2023 11:20:36.512957,"(3.8, 5.0, 4.333333333333333)","(7.0, 11.0, 9.506666666666666)","(7.5, 11.0, 9.17142857142857)","(1.8, 1.91, 1.845)","(17.0, 30.0, 24.0)"
12-01-2023 11:20:37.447448,"(3.8, 5.0, 4.333333333333333)","(7.0, 11.0, 9.506666666666666)","(7.5, 11.0, 9.17142857142857)","(1.8, 1.91, 1.845)","(17.0, 30.0, 24.0)"
12-01-2023 11:20:38.333083,"(3.8, 5.0, 4.333333333333333)","(7.0, 11.0, 9.506666666666666)","(7.5, 11.0, 9.17142857142857)","(1.8, 1.91, 1.845)","(17.0, 30.0, 24.0)"
12-01-2023 11:20:39.325605,"(3.8, 5.0, 4.333333333333333)","(7.0, 11.0, 9.506666666666666)","(7.5, 11.0, 9.17142857142857)","(1.8, 1.91, 1.845)","(17.0, 30.0, 24.0)"
12-01-2023 11:20:40.288458,"(3.8, 5.0, 4.333333333333333)","(7.0, 11.0, 9.506666666666666)","(7.5, 11.0, 9.17142857142857)","(1.8, 1.91, 1.845)","(17.0, 30.0, 24.0)"
12-01-2023 11:20:41.140294,"(3.8, 5.0, 4.333333333333333)","(7.0, 11.0, 9.506666666666666)","(7.5, 11.0, 9.17142857142857)","(1.8, 1.91, 1.845)","(17.0, 30.0, 24.0)"
12-01-2023 11:20:42.073302,"(3.8, 5.0, 4.333333333333333)","(7.0, 11.0, 9.506666666666666)","(7.5, 11.0, 9.17142857142857)","(1.8, 1.91, 1.845)","(17.0, 30.0, 24.0)"
12-01-2023 11:20:43.026501,"(3.8, 5.0, 4.333333333333333)","(7.0, 11.0, 9.506666666666666)","(7.5, 11.0, 9.17142857142857)","(1.8, 1.91, 1.845)","(17.0, 30.0, 24.0)"
12-01-2023 11:20:43.914009,"(3.8, 5.0, 4.333333333333333)","(7.0, 11.0, 9.506666666666666)","(7.5, 11.0, 9.17142857142857)","(1.8, 1.91, 1.845)","(17.0, 30.0, 24.0)"
12-01-2023 11:20:44.935650,"(3.8, 5.0, 4.333333333333333)","(7.0, 11.0, 9.506666666666666)","(7.5, 11.0, 9.17142857142857)","(1.8, 1.91, 1.845)","(17.0, 30.0, 24.0)"
12-01-2023 11:20:45.907414,"(3.8, 5.0, 4.333333333333333)","(7.0, 11.0, 9.506666666666666)","(7.5, 11.0, 9.17142857142857)","(1.8, 1.91, 1.845)","(17.0, 30.0, 24.0)"
12-01-2023 11:20:46.772506,"(3.8, 5.0, 4.333333333333333)","(7.0, 11.0, 9.506666666666666)","(7.5, 11.0, 9.17142857142857)","(1.8, 1.91, 1.845)","(17.0, 30.0, 24.0)"
12-01-2023 11:20:47.722124,"(3.8, 5.0, 4.333333333333333)","(7.0, 11.0, 9.506666666666666)","(7.5, 11.0, 9.17142857142857)","(1.8, 1.91, 1.845)","(17.0, 30.0, 24.0)"
12-01-2023 11:20:48.674133,"(3.8, 5.0, 4.333333333333333)","(7.0, 11.0, 9.506666666666666)","(7.5, 11.0, 9.17142857142857)","(1.8, 1.91, 1.845)","(17.0, 30.0, 24.0)"
12-01-2023 11:20:49.567492,"(3.8, 5.0, 4.333333333333333)","(7.0, 11.0, 9.506666666666666)","(7.5, 11.0, 9.17142857142857)","(1.8, 1.91, 1.845)","(17.0, 30.0, 24.0)"
12-01-2023 11:20:50.450201,"(3.8, 5.0, 4.333333333333333)","(7.0, 11.0, 9.506666666666666)","(7.5, 11.0, 9.17142857142857)","(1.8, 1.91, 1.845)","(17.0, 30.0, 24.0)"
12-01-2023 11:20:51.425454,"(3.8, 5.0, 4.333333333333333)","(7.0, 11.0, 9.506666666666666)","(7.5, 11.0, 9.17142857142857)","(1.8, 1.91, 1.845)","(17.0, 30.0, 24.0)"
12-01-2023 11:20:52.377793,"(3.8, 5.0, 4.333333333333333)","(7.0, 11.0, 9.506666666666666)","(7.5, 11.0, 9.17142857142857)","(1.8, 1.91, 1.845)","(17.0, 30.0, 24.0)"
12-01-2023 11:20:53.333587,"(3.8, 5.0, 4.333333333333333)","(7.0, 11.0, 9.506666666666666)","(7.5, 11.0, 9.17142857142857)","(1.8, 1.91, 1.845)","(17.0, 30.0, 24.0)"
12-01-2023 11:20:54.235381,"(3.8, 5.0, 4.333333333333333)","(7.0, 11.0, 9.506666666666666)","(7.5, 11.0, 9.17142857142857)","(1.8, 1.91, 1.845)","(17.0, 30.0, 24.0)"
12-01-2023 11:20:55.163382,"(3.8, 5.0, 4.333333333333333)","(7.0, 11.0, 9.506666666666666)","(7.5, 11.0, 9.17142857142857)","(1.8, 1.91, 1.845)","(17.0, 30.0, 24.0)"
12-01-2023 11:20:56.058866,"(3.8, 5.0, 4.333333333333333)","(7.0, 11.0, 9.506666666666666)","(7.5, 11.0, 9.17142857142857)","(1.8, 1.91, 1.845)","(17.0, 30.0, 24.0)"
12-01-2023 11:20:56.965989,"(3.8, 5.0, 4.333333333333333)","(7.0, 11.0, 9.506666666666666)","(7.5, 11.0, 9.17142857142857)","(1.8, 1.91, 1.845)","(17.0, 30.0, 24.0)"
12-01-2023 11:20:57.832549,"(3.8, 5.0, 4.333333333333333)","(7.0, 11.0, 9.506666666666666)","(7.5, 11.0, 9.17142857142857)","(1.8, 1.91, 1.845)","(17.0, 30.0, 24.0)"
12-01-2023 11:20:58.777067,"(3.8, 5.0, 4.333333333333333)","(7.0, 11.0, 9.506666666666666)","(7.5, 11.0, 9.17142857142857)","(1.8, 1.91, 1.845)","(17.0, 30.0, 24.0)"
12-01-2023 11:20:59.803681,"(3.8, 5.0, 4.333333333333333)","(7.0, 11.0, 9.506666666666666)","(7.5, 11.0, 9.17142857142857)","(1.8, 1.91, 1.845)","(17.0, 30.0, 24.0)"
12-01-2023 11:21:00.664987,"(3.8, 5.0, 4.333333333333333)","(7.0, 11.0, 9.506666666666666)","(7.5, 11.0, 9.17142857142857)","(1.8, 1.91, 1.845)","(17.0, 30.0, 24.0)"
12-01-2023 11:21:01.502858,"(3.8, 5.0, 4.333333333333333)","(7.0, 11.0, 9.506666666666666)","(7.5, 11.0, 9.17142857142857)","(1.8, 1.91, 1.845)","(17.0, 30.0, 24.0)"
12-01-2023 11:21:02.478909,"(3.8, 5.0, 4.333333333333333)","(7.0, 11.0, 9.506666666666666)","(7.5, 11.0, 9.17142857142857)","(1.8, 1.91, 1.75)","(17.0, 30.0, 22.5)"
12-01-2023 11:21:03.444652,"(3.8, 5.0, 4.333333333333333)","(7.0, 11.0, 9.506666666666666)","(7.5, 11.0, 9.836363636363636)","(1.8, 1.9, 1.8055555555555556)","(17.0, 30.0, 24.0)"
12-01-2023 11:21:04.391543,"(3.8, 5.0, 4.46)","(7.0, 11.0, 9.821052631578947)","(7.5, 11.0, 9.836363636363636)","(1.8, 1.9, 1.8433333333333333)","(17.0, 30.0, 24.0)"
12-01-2023 11:21:05.266382,"(3.8, 5.0, 4.46)","(7.0, 11.0, 9.821052631578947)","(7.5, 11.0, 9.836363636363636)","(1.8, 1.89, 1.8366666666666667)","(17.0, 30.0, 24.0)"
12-01-2023 11:21:06.181945,"(3.8, 5.0, 4.46)","(7.0, 11.0, 9.821052631578947)","(7.5, 11.0, 9.836363636363636)","(1.8, 1.88, 1.7966666666666666)","(17.0, 30.0, 24.0)"
12-01-2023 11:21:07.114862,"(3.8, 5.0, 4.46)","(7.0, 11.0, 9.821052631578947)","(7.5, 11.0, 9.836363636363636)","(1.8, 1.88, 1.8233333333333335)","(17.0, 30.0, 24.0)"
12-01-2023 11:21:08.101066,"(3.8, 5.0, 4.46)","(7.0, 11.0, 9.821052631578947)","(7.5, 11.0, 9.836363636363636)","(1.8, 1.87, 1.8233333333333335)","(17.0, 30.0, 24.0)"
12-01-2023 11:21:08.982866,"(3.8, 5.0, 4.46)","(7.0, 11.0, 9.821052631578947)","(7.5, 11.0, 9.836363636363636)","(1.8, 1.87, 1.8233333333333335)","(17.0, 30.0, 24.0)"
12-01-2023 11:21:09.854865,"(3.8, 5.0, 4.46)","(7.0, 11.0, 9.821052631578947)","(7.5, 11.0, 9.836363636363636)","(1.8, 1.87, 1.835)","(17.0, 30.0, 24.0)"
12-01-2023 11:21:10.873144,"(3.8, 5.0, 4.46)","(7.0, 11.0, 9.821052631578947)","(7.5, 11.0, 9.836363636363636)","(1.8, 1.87, 1.835)","(17.0, 30.0, 24.0)"
12-01-2023 11:21:11.769120,"(3.8, 5.0, 4.46)","(7.0, 11.0, 9.821052631578947)","(7.5, 11.0, 9.836363636363636)","(1.8, 1.87, 1.835)","(17.0, 30.0, 24.0)"
12-01-2023 11:21:12.662626,"(3.8, 5.0, 4.46)","(7.0, 11.0, 9.821052631578947)","(7.5, 11.0, 9.836363636363636)","(1.8, 1.86, 1.834)","(17.0, 30.0, 24.0)"
12-01-2023 11:21:13.649725,"(3.8, 5.0, 4.46)","(7.0, 11.0, 9.821052631578947)","(7.5, 11.0, 9.836363636363636)","(1.8, 1.86, 1.834)","(17.0, 30.0, 20.0)"
12-01-2023 11:21:14.523889,"(3.8, 5.0, 4.46)","(7.0, 11.0, 9.821052631578947)","(7.5, 11.0, 9.836363636363636)","(1.8, 1.86, 1.834)","(17.0, 30.0, 20.0)"
12-01-2023 11:21:15.418481,"(3.8, 5.0, 4.46)","(7.0, 11.0, 9.821052631578947)","(7.5, 11.0, 9.836363636363636)","(1.8, 1.86, 1.834)","(17.0, 30.0, 24.0)"
12-01-2023 11:21:16.372840,"(3.8, 5.0, 4.614285714285714)","(7.0, 11.0, 9.821052631578947)","(7.5, 11.0, 9.836363636363636)","(1.8, 1.86, 1.834)","(17.0, 30.0, 24.0)"
12-01-2023 11:21:17.310337,"(3.8, 5.0, 4.614285714285714)","(7.0, 11.0, 9.821052631578947)","(7.5, 11.0, 9.836363636363636)","(1.8, 1.86, 1.834)","(17.0, 30.0, 24.0)"
12-01-2023 11:21:18.230173,"(3.8, 5.0, 4.614285714285714)","(7.0, 11.0, 9.821052631578947)","(7.5, 11.0, 9.836363636363636)","(1.8, 1.86, 1.834)","(17.0, 30.0, 24.0)"
12-01-2023 11:21:19.208326,"(3.8, 5.0, 4.614285714285714)","(7.0, 11.0, 9.821052631578947)","(7.5, 11.0, 10.288888888888888)","(1.8, 1.86, 1.834)","(17.0, 30.0, 24.0)"
12-01-2023 11:21:20.073834,"(3.8, 5.0, 4.614285714285714)","(7.0, 11.0, 9.821052631578947)","(7.5, 11.0, 10.0)","(1.8, 1.86, 1.834)","(17.0, 30.0, 24.0)"
12-01-2023 11:21:21.035150,"(3.8, 5.0, 4.614285714285714)","(7.0, 11.0, 9.821052631578947)","(7.5, 11.0, 9.879999999999999)","(1.8, 1.86, 1.7666666666666666)","(17.0, 30.0, 24.0)"
12-01-2023 11:21:22.013690,"(3.8, 5.0, 4.614285714285714)","(7.0, 11.0, 9.821052631578947)","(7.5, 11.0, 9.879999999999999)","(1.8, 1.86, 1.7666666666666666)","(17.0, 30.0, 24.0)"
12-01-2023 11:21:22.938668,"(3.8, 5.0, 4.614285714285714)","(7.0, 11.0, 9.821052631578947)","(7.5, 11.0, 10.0)","(1.8, 1.86, 1.7666666666666666)","(17.0, 30.0, 24.0)"
12-01-2023 11:21:23.802520,"(3.8, 5.0, 4.614285714285714)","(7.0, 11.0, 8.9)","(7.5, 11.0, 9.96)","(1.8, 1.86, 1.7666666666666666)","(17.0, 30.0, 24.0)"
12-01-2023 11:21:24.715371,"(3.8, 5.0, 4.614285714285714)","(7.0, 11.0, 8.9)","(7.5, 11.0, 9.96)","(1.8, 1.86, 1.7666666666666666)","(17.0, 30.0, 24.0)"
12-01-2023 11:21:25.652240,"(3.8, 5.0, 4.614285714285714)","(7.0, 11.0, 8.9)","(7.5, 11.0, 9.96)","(1.8, 1.86, 1.7666666666666666)","(17.0, 30.0, 24.0)"
12-01-2023 11:21:26.581540,"(3.8, 5.0, 4.614285714285714)","(7.0, 11.0, 8.9)","(7.5, 11.0, 9.96)","(1.8, 1.86, 1.7666666666666666)","(17.0, 30.0, 24.0)"
12-01-2023 11:21:27.572103,"(3.8, 5.0, 4.614285714285714)","(7.0, 11.0, 8.9)","(7.5, 11.0, 9.96)","(1.8, 1.86, 1.7666666666666666)","(17.0, 30.0, 24.0)"
12-01-2023 11:21:28.482845,"(3.8, 5.0, 4.614285714285714)","(7.0, 11.0, 8.9)","(7.5, 11.0, 9.96)","(1.8, 1.86, 1.7666666666666666)","(17.0, 30.0, 24.0)"
12-01-2023 11:21:29.318249,"(3.8, 5.0, 4.614285714285714)","(7.0, 11.0, 8.9)","(7.5, 11.0, 9.96)","(1.8, 1.86, 1.7666666666666666)","(17.0, 30.0, 24.0)"
12-01-2023 11:21:30.270249,"(3.8, 5.0, 4.614285714285714)","(7.0, 11.0, 8.9)","(7.5, 11.0, 9.96)","(1.8, 1.86, 1.7666666666666666)","(17.0, 30.0, 24.0)"
12-01-2023 11:21:31.225112,"(3.8, 5.0, 4.614285714285714)","(7.0, 11.0, 8.9)","(7.5, 11.0, 9.96)","(1.8, 1.86, 1.7666666666666666)","(17.0, 30.0, 24.0)"
12-01-2023 11:21:32.136894,"(3.8, 5.0, 4.614285714285714)","(7.0, 11.0, 8.9)","(7.5, 11.0, 9.96)","(1.8, 1.86, 1.7666666666666666)","(17.0, 30.0, 24.0)"
12-01-2023 11:21:33.117985,"(3.8, 5.0, 4.614285714285714)","(7.0, 11.0, 8.9)","(7.5, 11.0, 9.96)","(1.8, 1.86, 1.7666666666666666)","(17.0, 30.0, 24.0)"
12-01-2023 11:21:34.026647,"(3.8, 5.0, 4.614285714285714)","(7.0, 11.0, 8.9)","(7.5, 11.0, 9.96)","(1.8, 1.86, 1.7666666666666666)","(17.0, 30.0, 24.0)"
12-01-2023 11:21:34.886499,"(3.8, 5.0, 4.614285714285714)","(7.0, 11.0, 8.9)","(7.5, 11.0, 9.96)","(1.8, 1.86, 1.7666666666666666)","(17.0, 30.0, 24.0)"
12-01-2023 11:21:35.861148,"(3.8, 5.0, 4.614285714285714)","(7.0, 11.0, 8.9)","(7.5, 11.0, 9.96)","(1.8, 1.86, 1.7666666666666666)","(17.0, 30.0, 24.0)"
12-01-2023 11:21:36.808099,"(3.8, 5.0, 4.614285714285714)","(7.0, 11.0, 8.9)","(7.5, 11.0, 9.96)","(1.8, 1.86, 1.7666666666666666)","(17.0, 30.0, 24.0)"
12-01-2023 11:21:37.757497,"(3.8, 5.0, 4.614285714285714)","(7.0, 11.0, 8.9)","(7.5, 11.0, 9.96)","(1.8, 1.86, 1.7666666666666666)","(17.0, 30.0, 24.0)"
12-01-2023 11:21:38.713955,"(3.8, 5.0, 4.614285714285714)","(7.0, 11.0, 8.9)","(7.5, 11.0, 9.96)","(1.8, 1.86, 1.7666666666666666)","(17.0, 30.0, 24.0)"
12-01-2023 11:21:39.687470,"(3.8, 5.0, 4.614285714285714)","(7.0, 11.0, 8.9)","(7.5, 11.0, 9.96)","(1.8, 1.86, 1.7666666666666666)","(17.0, 30.0, 24.0)"
12-01-2023 11:21:40.524468,"(3.8, 5.0, 4.614285714285714)","(7.0, 11.0, 8.9)","(7.5, 11.0, 9.96)","(1.8, 1.86, 1.7666666666666666)","(17.0, 30.0, 24.0)"
12-01-2023 11:21:41.464074,"(3.8, 5.0, 4.614285714285714)","(7.0, 11.0, 8.9)","(7.5, 11.0, 9.96)","(1.8, 1.86, 1.7666666666666666)","(17.0, 30.0, 24.0)"
12-01-2023 11:21:42.492840,"(3.8, 5.0, 4.614285714285714)","(7.0, 11.0, 8.9)","(7.5, 11.0, 9.96)","(1.8, 1.86, 1.7666666666666666)","(17.0, 30.0, 24.0)"
12-01-2023 11:21:43.425953,"(3.8, 5.0, 4.614285714285714)","(7.0, 11.0, 8.9)","(7.5, 11.0, 9.96)","(1.8, 1.86, 1.7666666666666666)","(17.0, 30.0, 24.0)"
12-01-2023 11:21:44.309804,"(3.8, 5.0, 4.614285714285714)","(7.0, 11.0, 8.9)","(7.5, 11.0, 9.96)","(1.8, 1.86, 1.7666666666666666)","(17.0, 30.0, 24.0)"
12-01-2023 11:21:45.194132,"(3.8, 5.0, 4.614285714285714)","(7.0, 11.0, 8.9)","(7.5, 11.0, 9.96)","(1.8, 1.86, 1.7666666666666666)","(17.0, 30.0, 24.0)"
12-01-2023 11:21:46.105252,"(3.8, 5.0, 4.614285714285714)","(7.0, 11.0, 8.9)","(7.5, 11.0, 9.96)","(1.8, 1.86, 1.7666666666666666)","(17.0, 30.0, 24.0)"
12-01-2023 11:21:47.122846,"(3.8, 5.0, 4.614285714285714)","(7.0, 11.0, 8.9)","(7.5, 11.0, 9.96)","(1.8, 1.86, 1.7666666666666666)","(17.0, 30.0, 24.0)"
12-01-2023 11:21:48.182401,"(3.8, 5.0, 4.614285714285714)","(7.0, 11.0, 8.9)","(7.5, 11.0, 9.96)","(1.8, 1.86, 1.7666666666666666)","(17.0, 30.0, 24.0)"
12-01-2023 11:21:49.102732,"(3.8, 5.0, 4.614285714285714)","(7.0, 11.0, 8.9)","(7.5, 11.0, 9.96)","(1.8, 1.86, 1.7666666666666666)","(17.0, 30.0, 24.0)"
12-01-2023 11:21:50.048164,"(3.8, 5.0, 4.614285714285714)","(7.0, 11.0, 8.9)","(7.5, 11.0, 9.96)","(1.8, 1.86, 1.7666666666666666)","(17.0, 30.0, 24.0)"
12-01-2023 11:21:51.030972,"(3.8, 5.0, 4.614285714285714)","(7.0, 11.0, 8.9)","(7.5, 11.0, 9.96)","(1.8, 1.86, 1.7666666666666666)","(17.0, 30.0, 24.0)"
12-01-2023 11:21:52.172540,"(3.8, 5.0, 4.614285714285714)","(7.0, 11.0, 8.9)","(7.5, 11.0, 9.96)","(1.8, 1.86, 1.7666666666666666)","(17.0, 30.0, 24.0)"
12-01-2023 11:21:53.258987,"(3.8, 5.0, 4.614285714285714)","(7.0, 11.0, 8.9)","(7.5, 11.0, 9.96)","(1.8, 1.86, 1.7666666666666666)","(17.0, 30.0, 24.0)"
12-01-2023 11:21:54.244370,"(3.8, 5.0, 4.614285714285714)","(7.0, 11.0, 8.9)","(7.5, 11.0, 9.96)","(1.8, 1.86, 1.7666666666666666)","(17.0, 30.0, 24.0)"
12-01-2023 11:21:55.252266,"(3.8, 5.0, 4.614285714285714)","(7.0, 11.0, 8.9)","(7.5, 11.0, 9.879999999999999)","(1.8, 1.86, 1.7666666666666666)","(17.0, 30.0, 24.0)"
12-01-2023 11:21:56.242478,"(3.8, 5.0, 4.614285714285714)","(7.0, 11.0, 8.9)","(7.5, 11.0, 9.879999999999999)","(1.8, 1.86, 1.7666666666666666)","(17.0, 30.0, 24.0)"
12-01-2023 11:21:57.207849,"(3.8, 5.0, 4.614285714285714)","(7.0, 11.0, 8.9)","(7.5, 11.0, 9.879999999999999)","(1.8, 1.86, 1.7666666666666666)","(17.0, 30.0, 24.0)"
12-01-2023 11:21:58.109461,"(3.8, 5.0, 4.614285714285714)","(7.0, 11.0, 8.9)","(7.5, 11.0, 9.879999999999999)","(1.8, 1.86, 1.7666666666666666)","(17.0, 30.0, 24.0)"
12-01-2023 11:21:59.018631,"(3.8, 5.0, 4.614285714285714)","(7.0, 11.0, 8.9)","(7.5, 11.0, 9.879999999999999)","(1.8, 1.86, 1.7666666666666666)","(17.0, 30.0, 24.0)"
12-01-2023 11:21:59.962826,"(3.8, 5.0, 4.614285714285714)","(7.0, 11.0, 8.9)","(7.5, 11.0, 9.879999999999999)","(1.8, 1.86, 1.7666666666666666)","(17.0, 30.0, 24.0)"
12-01-2023 11:22:01.097492,"(3.8, 5.0, 4.614285714285714)","(7.0, 11.0, 8.9)","(7.5, 11.0, 9.879999999999999)","(1.8, 1.86, 1.7666666666666666)","(17.0, 30.0, 24.0)"
12-01-2023 11:22:02.092919,"(3.8, 5.0, 4.614285714285714)","(7.0, 11.0, 8.9)","(7.5, 11.0, 9.879999999999999)","(1.8, 1.86, 1.7666666666666666)","(17.0, 30.0, 22.5)"
12-01-2023 11:22:02.962490,"(3.8, 5.0, 4.682352941176471)","(7.0, 11.0, 9.25)","(7.5, 11.0, 10.2)","(1.8, 1.86, 1.7666666666666666)","(17.0, 30.0, 22.5)"
12-01-2023 11:22:03.939567,"(3.8, 5.0, 4.682352941176471)","(7.0, 11.0, 9.25)","(7.5, 11.0, 10.2)","(1.8, 1.86, 1.8426666666666667)","(17.0, 30.0, 24.0)"
12-01-2023 11:22:05.045023,"(3.8, 5.0, 4.7)","(7.0, 11.0, 9.25)","(7.5, 11.0, 10.2)","(1.8, 1.86, 1.84375)","(17.0, 30.0, 24.0)"
12-01-2023 11:22:06.063743,"(3.8, 5.0, 4.7)","(7.0, 11.0, 9.25)","(7.5, 11.0, 10.2)","(1.8, 1.86, 1.84375)","(17.0, 30.0, 24.0)"
12-01-2023 11:22:07.132138,"(3.8, 5.0, 4.7)","(7.0, 11.0, 9.25)","(7.5, 11.0, 10.2)","(1.8, 1.86, 1.84375)","(17.0, 30.0, 24.0)"
12-01-2023 11:22:08.177867,"(3.8, 5.0, 4.7)","(7.0, 11.0, 9.25)","(7.5, 11.0, 10.2)","(1.8, 1.86, 1.84375)","(17.0, 30.0, 24.0)"
12-01-2023 11:22:09.100470,"(3.8, 5.0, 4.7)","(7.0, 11.0, 9.25)","(7.5, 11.0, 10.2)","(1.8, 1.86, 1.84375)","(17.0, 30.0, 24.0)"
12-01-2023 11:22:10.146092,"(3.8, 5.0, 4.7)","(7.0, 11.0, 9.25)","(7.5, 11.0, 10.2)","(1.8, 1.86, 1.84375)","(17.0, 30.0, 24.0)"
12-01-2023 11:22:11.209434,"(3.8, 5.0, 4.7)","(7.0, 11.0, 9.785714285714286)","(7.5, 11.0, 10.2)","(1.8, 1.86, 1.84375)","(17.0, 30.0, 24.0)"
12-01-2023 11:22:12.069554,"(3.8, 5.0, 4.71578947368421)","(7.0, 10.5, 9.785714285714286)","(7.5, 11.0, 10.2)","(1.8, 1.86, 1.84375)","(17.0, 30.0, 24.0)"
12-01-2023 11:22:12.921274,"(3.8, 5.0, 4.71578947368421)","(7.0, 10.5, 9.785714285714286)","(7.5, 11.0, 10.2)","(1.8, 1.86, 1.84375)","(17.0, 30.0, 24.0)"
12-01-2023 11:22:13.937869,"(3.8, 5.0, 4.71578947368421)","(7.0, 10.5, 9.785714285714286)","(7.5, 11.0, 10.2)","(1.8, 1.86, 1.84375)","(17.0, 30.0, 24.0)"
12-01-2023 11:22:14.861981,"(3.8, 5.0, 4.71578947368421)","(7.0, 10.5, 9.785714285714286)","(7.5, 11.0, 10.2)","(1.8, 1.86, 1.84375)","(17.0, 30.0, 24.0)"
12-01-2023 11:22:15.840872,"(3.8, 5.0, 4.71578947368421)","(7.0, 10.5, 9.785714285714286)","(7.5, 11.0, 10.2)","(1.8, 1.86, 1.84375)","(17.0, 30.0, 24.0)"
12-01-2023 11:22:16.793128,"(3.8, 5.0, 4.71578947368421)","(7.0, 10.5, 9.785714285714286)","(7.5, 11.0, 10.2)","(1.8, 1.86, 1.84375)","(17.0, 30.0, 24.0)"
12-01-2023 11:22:17.591604,"(3.8, 5.0, 4.71578947368421)","(7.0, 10.5, 9.785714285714286)","(7.5, 11.0, 10.2)","(1.8, 1.86, 1.84375)","(17.0, 30.0, 24.0)"
12-01-2023 11:22:18.551175,"(3.8, 5.0, 4.71578947368421)","(7.0, 10.5, 9.785714285714286)","(7.5, 11.0, 10.2)","(1.8, 1.86, 1.836)","(17.0, 30.0, 24.0)"
12-01-2023 11:22:19.534971,"(3.8, 5.0, 4.71578947368421)","(7.0, 10.5, 9.785714285714286)","(7.5, 11.0, 10.2)","(1.8, 1.86, 1.8381818181818184)","(17.0, 30.0, 24.0)"
12-01-2023 11:22:20.473548,"(3.8, 5.0, 4.71578947368421)","(7.0, 10.5, 9.785714285714286)","(7.5, 11.0, 10.2)","(1.8, 1.86, 1.8381818181818184)","(17.0, 30.0, 24.0)"
12-01-2023 11:22:21.828124,"(3.8, 5.0, 4.71578947368421)","(7.0, 10.5, 9.785714285714286)","(7.5, 11.0, 10.2)","(1.8, 1.86, 1.8381818181818184)","(17.0, 30.0, 24.0)"
12-01-2023 11:22:22.906542,"(3.8, 5.0, 4.71578947368421)","(7.0, 10.5, 10.083333333333334)","(7.5, 11.0, 10.2)","(1.8, 1.86, 1.9817241379310344)","(17.0, 30.0, 24.0)"
12-01-2023 11:22:23.961159,"(3.8, 5.0, 4.7)","(7.0, 10.0, 9.48)","(7.5, 11.0, 10.2)","(1.8, 1.99, 1.9766666666666666)","(17.0, 30.0, 24.0)"
12-01-2023 11:22:24.920789,"(3.8, 5.0, 4.7)","(7.0, 10.0, 9.48)","(7.5, 11.0, 10.2)","(1.8, 2.02, 2.05875)","(17.0, 30.0, 24.0)"
12-01-2023 11:22:25.836397,"(3.8, 5.0, 4.7)","(7.0, 10.5, 9.879999999999999)","(7.5, 11.0, 10.2)","(1.8, 2.1, 2.05875)","(17.0, 30.0, 24.0)"
12-01-2023 11:22:26.630563,"(3.8, 5.0, 4.7)","(7.0, 10.5, 9.879999999999999)","(7.5, 11.0, 10.2)","(1.8, 2.14, 2.09375)","(17.0, 30.0, 24.0)"
12-01-2023 11:22:27.621835,"(3.8, 5.0, 4.7)","(7.0, 10.5, 9.879999999999999)","(7.5, 11.0, 10.2)","(1.8, 2.14, 2.09375)","(17.0, 30.0, 24.0)"
12-01-2023 11:22:28.586595,"(3.8, 5.0, 4.7)","(7.0, 10.5, 9.05)","(7.5, 11.0, 10.2)","(1.8, 2.14, 2.09375)","(17.0, 30.0, 24.0)"
12-01-2023 11:22:29.502394,"(3.8, 5.0, 4.7)","(7.0, 9.8, 9.360000000000001)","(7.5, 11.0, 10.2)","(1.8, 2.14, 2.09375)","(17.0, 30.0, 24.0)"
12-01-2023 11:22:30.441327,"(3.8, 5.0, 4.7)","(7.0, 9.8, 9.15)","(7.5, 11.0, 10.2)","(1.8, 2.14, 2.09375)","(17.0, 30.0, 24.0)"
12-01-2023 11:22:31.320137,"(3.8, 5.0, 4.7)","(7.0, 9.8, 9.15)","(7.5, 11.0, 10.2)","(1.8, 2.14, 2.09375)","(17.0, 30.0, 24.0)"
12-01-2023 11:22:32.199402,"(3.8, 5.0, 4.7)","(7.0, 9.8, 9.475000000000001)","(7.5, 11.0, 10.2)","(1.8, 2.14, 1.9858333333333333)","(17.0, 30.0, 24.0)"
12-01-2023 11:22:33.158586,"(3.8, 5.0, 4.7)","(7.0, 9.8, 9.475000000000001)","(7.5, 11.0, 10.2)","(1.8, 2.14, 1.9858333333333333)","(17.0, 30.0, 24.0)"
12-01-2023 11:22:34.184661,"(3.8, 5.0, 4.7)","(7.0, 9.8, 9.475000000000001)","(7.5, 11.0, 10.2)","(1.8, 2.14, 1.9858333333333333)","(17.0, 30.0, 24.0)"
12-01-2023 11:22:35.050454,"(3.8, 5.0, 4.7)","(7.0, 9.8, 9.475000000000001)","(7.5, 11.0, 10.2)","(1.8, 2.14, 1.9858333333333333)","(17.0, 30.0, 24.0)"
12-01-2023 11:22:35.944921,"(3.8, 5.0, 4.7)","(7.0, 9.8, 9.475000000000001)","(7.5, 11.0, 10.2)","(1.8, 2.14, 1.9858333333333333)","(17.0, 30.0, 24.0)"
