,Thoros Of Myr,Glebely,Popilita,Needs Sugar,Kaboom Kaboom,Bobble
06-01-2023 13:01:44.850608,"(1.9, 2.14, 2.1387596899224808)","(31.0, 70.0, 57.0)","(3.7, 5.7, 5.172727272727273)","(5.0, 7.2, 6.666666666666667)","(6.5, 9.6, 8.799999999999999)","(13.0, 26.0, 22.6)"
06-01-2023 13:01:45.729203,"(1.9, 2.14, 2.1387596899224808)","(31.0, 70.0, 57.0)","(3.7, 5.7, 5.172727272727273)","(5.0, 7.2, 6.666666666666667)","(6.5, 9.6, 8.799999999999999)","(13.0, 26.0, 22.6)"
06-01-2023 13:01:46.596732,"(1.9, 2.14, 2.1387596899224808)","(31.0, 70.0, 57.0)","(3.7, 5.7, 5.172727272727273)","(5.0, 7.2, 6.666666666666667)","(6.5, 9.6, 8.799999999999999)","(13.0, 26.0, 22.6)"
06-01-2023 13:01:47.542816,"(1.9, 2.14, 2.1387596899224808)","(31.0, 70.0, 57.0)","(3.7, 5.7, 5.172727272727273)","(5.0, 7.2, 6.666666666666667)","(6.5, 9.6, 8.799999999999999)","(13.0, 26.0, 22.6)"
06-01-2023 13:01:48.494666,"(1.9, 2.14, 2.1387596899224808)","(31.0, 70.0, 57.0)","(3.7, 5.7, 5.172727272727273)","(5.0, 7.2, 6.666666666666667)","(6.5, 9.6, 8.799999999999999)","(13.0, 26.0, 22.6)"
06-01-2023 13:01:49.417325,"(1.9, 2.14, 2.1387596899224808)","(31.0, 70.0, 57.0)","(3.7, 5.7, 5.172727272727273)","(5.0, 7.2, 6.666666666666667)","(6.5, 9.6, 8.799999999999999)","(13.0, 26.0, 22.6)"
06-01-2023 13:01:50.307763,"(1.9, 2.14, 2.1387596899224808)","(31.0, 70.0, 57.0)","(3.7, 5.7, 5.172727272727273)","(5.0, 7.2, 6.666666666666667)","(6.5, 9.6, 8.799999999999999)","(13.0, 26.0, 22.6)"
06-01-2023 13:01:51.176283,"(1.9, 2.14, 2.1387596899224808)","(31.0, 70.0, 57.0)","(3.7, 5.7, 5.172727272727273)","(5.0, 7.2, 6.666666666666667)","(6.5, 9.6, 8.799999999999999)","(13.0, 26.0, 22.6)"
06-01-2023 13:01:52.185471,"(1.9, 2.14, 2.1387596899224808)","(31.0, 70.0, 57.0)","(3.7, 5.6, 5.266666666666667)","(5.0, 7.2, 6.666666666666667)","(6.5, 9.6, 8.799999999999999)","(13.0, 26.0, 22.6)"
06-01-2023 13:01:53.133773,"(1.9, 2.14, 2.1387596899224808)","(31.0, 70.0, 57.0)","(3.7, 5.6, 5.266666666666667)","(5.0, 7.2, 6.666666666666667)","(6.5, 9.6, 8.799999999999999)","(13.0, 26.0, 22.6)"
06-01-2023 13:01:54.149791,"(1.9, 2.14, 2.1387596899224808)","(31.0, 70.0, 57.0)","(3.7, 5.6, 5.266666666666667)","(5.0, 7.2, 6.666666666666667)","(6.5, 9.6, 8.799999999999999)","(13.0, 26.0, 22.6)"
06-01-2023 13:01:55.335475,"(1.9, 2.14, 2.1387596899224808)","(31.0, 70.0, 57.0)","(3.7, 5.6, 5.266666666666667)","(5.0, 7.2, 6.666666666666667)","(6.5, 9.6, 8.799999999999999)","(13.0, 26.0, 22.6)"
06-01-2023 13:01:56.329926,"(1.9, 2.14, 2.1387596899224808)","(31.0, 70.0, 57.0)","(3.7, 5.6, 5.266666666666667)","(5.0, 7.2, 6.666666666666667)","(6.5, 9.6, 8.799999999999999)","(13.0, 26.0, 22.6)"
06-01-2023 13:01:57.186032,"(1.9, 2.14, 2.1387596899224808)","(31.0, 70.0, 57.0)","(3.7, 5.6, 5.266666666666667)","(5.0, 7.2, 6.666666666666667)","(6.5, 9.6, 8.799999999999999)","(13.0, 26.0, 22.6)"
06-01-2023 13:01:58.145651,"(1.85, 2.14, 2.1387596899224808)","(31.0, 70.0, 57.0)","(3.7, 6.0, 5.5)","(5.0, 7.2, 6.666666666666667)","(6.5, 9.6, 8.799999999999999)","(13.0, 26.0, 22.6)"
06-01-2023 13:01:59.221664,"(1.85, 2.16, 2.1531914893617023)","(31.0, 70.0, 57.0)","(3.7, 6.0, 5.5)","(5.0, 7.2, 6.666666666666667)","(6.5, 9.6, 8.799999999999999)","(13.0, 26.0, 22.6)"
06-01-2023 13:02:00.315259,"(1.85, 2.16, 2.1531914893617023)","(31.0, 70.0, 57.0)","(3.7, 6.0, 6.140000000000001)","(5.0, 7.2, 6.666666666666667)","(6.5, 9.6, 8.799999999999999)","(13.0, 26.0, 22.6)"
06-01-2023 13:02:01.429839,"(1.85, 2.16, 2.1531914893617023)","(31.0, 70.0, 57.0)","(3.7, 6.4, 5.8428571428571425)","(5.0, 7.2, 6.666666666666667)","(6.5, 9.6, 8.799999999999999)","(13.0, 26.0, 22.6)"
06-01-2023 13:02:02.406338,"(1.85, 2.16, 2.1531914893617023)","(31.0, 70.0, 57.0)","(3.7, 6.4, 5.875)","(5.0, 7.2, 6.666666666666667)","(6.5, 9.6, 8.799999999999999)","(13.0, 26.0, 22.6)"
06-01-2023 13:02:03.378387,"(1.85, 2.16, 2.1531914893617023)","(31.0, 70.0, 57.0)","(3.7, 6.2, 5.588888888888889)","(5.0, 7.2, 6.666666666666667)","(6.5, 9.6, 8.799999999999999)","(13.0, 26.0, 22.6)"
06-01-2023 13:02:04.349796,"(1.85, 2.16, 2.1531914893617023)","(31.0, 70.0, 57.0)","(3.7, 6.2, 5.588888888888889)","(5.0, 7.2, 6.666666666666667)","(6.5, 9.6, 8.799999999999999)","(13.0, 26.0, 22.6)"
06-01-2023 13:02:05.237297,"(1.85, 2.16, 2.1531914893617023)","(31.0, 70.0, 57.0)","(3.7, 6.2, 5.588888888888889)","(5.0, 7.2, 6.666666666666667)","(6.5, 9.6, 8.799999999999999)","(13.0, 26.0, 22.6)"
06-01-2023 13:02:06.176210,"(1.85, 2.16, 2.1531914893617023)","(31.0, 70.0, 57.0)","(3.7, 6.2, 5.588888888888889)","(5.0, 7.2, 6.666666666666667)","(6.5, 9.6, 8.799999999999999)","(13.0, 26.0, 22.6)"
06-01-2023 13:02:07.101829,"(1.85, 2.16, 2.1531914893617023)","(31.0, 70.0, 57.0)","(3.7, 6.2, 5.588888888888889)","(5.0, 7.2, 6.666666666666667)","(6.5, 9.6, 8.799999999999999)","(13.0, 26.0, 22.6)"
06-01-2023 13:02:08.119959,"(1.85, 2.16, 2.1531914893617023)","(31.0, 70.0, 57.0)","(3.7, 6.2, 5.588888888888889)","(5.0, 7.2, 6.666666666666667)","(6.5, 9.6, 8.799999999999999)","(13.0, 26.0, 22.6)"
06-01-2023 13:02:09.136533,"(1.85, 2.16, 2.1531914893617023)","(31.0, 70.0, 57.0)","(3.7, 6.2, 5.894444444444445)","(5.0, 7.2, 6.666666666666667)","(6.5, 9.6, 8.799999999999999)","(13.0, 26.0, 22.6)"
06-01-2023 13:02:10.117442,"(1.85, 2.16, 2.1531914893617023)","(31.0, 70.0, 57.0)","(3.7, 6.2, 5.894444444444445)","(5.0, 7.2, 6.666666666666667)","(6.5, 9.6, 8.799999999999999)","(13.0, 26.0, 22.6)"
06-01-2023 13:02:11.068882,"(1.85, 2.16, 2.1531914893617023)","(31.0, 70.0, 57.0)","(3.7, 6.2, 5.894444444444445)","(5.0, 7.2, 6.666666666666667)","(6.5, 9.6, 8.799999999999999)","(13.0, 26.0, 22.6)"
06-01-2023 13:02:12.045975,"(1.85, 2.16, 2.1531914893617023)","(31.0, 70.0, 57.0)","(3.7, 6.2, 5.485714285714286)","(5.0, 7.2, 6.666666666666667)","(6.5, 9.6, 8.799999999999999)","(13.0, 26.0, 22.6)"
06-01-2023 13:02:13.031547,"(1.85, 2.16, 2.1531914893617023)","(31.0, 70.0, 57.0)","(3.7, 6.2, 5.485714285714286)","(5.0, 7.2, 6.666666666666667)","(6.5, 9.6, 8.799999999999999)","(13.0, 26.0, 22.6)"
06-01-2023 13:02:14.133700,"(1.85, 2.16, 2.1531914893617023)","(31.0, 70.0, 57.0)","(3.7, 6.2, 5.4)","(5.0, 7.2, 6.666666666666667)","(6.5, 9.6, 8.799999999999999)","(13.0, 26.0, 22.6)"
06-01-2023 13:02:15.182907,"(1.85, 2.16, 2.1495081967213117)","(31.0, 70.0, 57.0)","(3.7, 6.2, 5.4)","(5.0, 7.2, 6.4)","(6.5, 9.6, 8.799999999999999)","(13.0, 26.0, 22.6)"
06-01-2023 13:02:16.147448,"(1.85, 2.16, 2.1495081967213117)","(31.0, 70.0, 57.0)","(3.7, 6.2, 5.4)","(5.0, 7.2, 6.4)","(6.5, 9.6, 8.799999999999999)","(13.0, 26.0, 22.6)"
06-01-2023 13:02:17.078300,"(1.85, 2.16, 2.1495081967213117)","(31.0, 70.0, 57.0)","(3.7, 6.2, 5.4)","(5.0, 7.2, 6.4)","(6.5, 9.6, 8.799999999999999)","(13.0, 26.0, 22.6)"
06-01-2023 13:02:18.019358,"(1.85, 2.16, 2.1495081967213117)","(31.0, 70.0, 57.0)","(3.7, 6.2, 5.4)","(5.0, 7.2, 6.4)","(6.5, 9.6, 8.799999999999999)","(13.0, 26.0, 22.6)"
06-01-2023 13:02:19.075664,"(1.85, 2.16, 2.1495081967213117)","(31.0, 70.0, 57.0)","(3.7, 6.2, 5.463829787234042)","(5.0, 7.0, 5.771428571428571)","(6.5, 9.6, 8.799999999999999)","(13.0, 26.0, 22.6)"
06-01-2023 13:02:20.138876,"(1.85, 2.16, 2.1495081967213117)","(31.0, 70.0, 57.0)","(3.7, 6.0, 5.463829787234042)","(5.0, 6.8, 5.771428571428571)","(6.5, 9.6, 8.799999999999999)","(13.0, 26.0, 22.6)"
06-01-2023 13:02:21.145930,"(1.85, 2.16, 2.1495081967213117)","(31.0, 70.0, 57.0)","(3.7, 6.0, 5.463829787234042)","(5.0, 6.8, 5.771428571428571)","(6.5, 9.6, 8.799999999999999)","(13.0, 26.0, 22.6)"
06-01-2023 13:02:22.160909,"(1.85, 2.16, 2.1495081967213117)","(31.0, 70.0, 57.0)","(3.7, 5.9, 5.662962962962963)","(5.0, 6.8, 5.771428571428571)","(6.5, 9.6, 8.799999999999999)","(13.0, 26.0, 22.6)"
06-01-2023 13:02:23.204584,"(1.85, 2.16, 2.1495081967213117)","(31.0, 70.0, 57.0)","(3.7, 5.9, 5.662962962962963)","(5.0, 6.8, 5.771428571428571)","(6.5, 9.6, 8.799999999999999)","(13.0, 26.0, 22.6)"
06-01-2023 13:02:24.214016,"(1.85, 2.16, 2.1495081967213117)","(31.0, 70.0, 57.0)","(3.7, 5.9, 5.433333333333334)","(5.0, 6.8, 5.771428571428571)","(6.5, 9.6, 8.799999999999999)","(13.0, 26.0, 22.6)"
06-01-2023 13:02:25.169863,"(1.85, 2.16, 2.1495081967213117)","(31.0, 70.0, 57.0)","(3.7, 5.9, 5.433333333333334)","(5.0, 6.8, 5.771428571428571)","(6.5, 9.6, 8.799999999999999)","(13.0, 26.0, 22.6)"
06-01-2023 13:02:26.114435,"(1.85, 2.16, 2.1495081967213117)","(31.0, 70.0, 57.0)","(3.7, 5.9, 5.433333333333334)","(5.0, 6.8, 5.771428571428571)","(6.5, 9.6, 8.799999999999999)","(13.0, 26.0, 22.6)"
06-01-2023 13:02:27.149980,"(1.85, 2.16, 2.1495081967213117)","(31.0, 70.0, 57.0)","(3.7, 5.8, 5.6)","(5.0, 6.8, 5.771428571428571)","(6.5, 9.6, 8.799999999999999)","(13.0, 26.0, 22.6)"
06-01-2023 13:02:28.267535,"(1.85, 2.16, 2.1495081967213117)","(31.0, 70.0, 57.0)","(3.7, 5.8, 5.6)","(5.0, 6.8, 5.771428571428571)","(6.5, 9.6, 8.799999999999999)","(13.0, 26.0, 20.666666666666668)"
06-01-2023 13:02:29.291205,"(1.85, 2.16, 2.1495081967213117)","(31.0, 70.0, 57.0)","(3.7, 5.8, 5.6)","(5.0, 6.8, 6.35)","(6.5, 9.6, 8.799999999999999)","(13.0, 26.0, 18.875)"
06-01-2023 13:02:30.291347,"(1.85, 2.16, 2.1495081967213117)","(31.0, 70.0, 57.0)","(3.7, 5.8, 5.6)","(5.0, 7.0, 6.22)","(6.5, 9.6, 8.799999999999999)","(13.0, 25.0, 20.45)"
06-01-2023 13:02:31.212063,"(1.85, 2.16, 2.1495081967213117)","(31.0, 70.0, 57.0)","(3.7, 5.8, 5.6)","(5.0, 7.0, 6.22)","(6.5, 9.6, 8.799999999999999)","(13.0, 25.0, 20.45)"
06-01-2023 13:02:32.269866,"(1.85, 2.16, 2.1495081967213117)","(31.0, 70.0, 57.0)","(3.7, 5.8, 5.284848484848485)","(5.0, 7.0, 6.22)","(6.5, 9.6, 8.799999999999999)","(13.0, 25.0, 20.45)"
06-01-2023 13:02:33.290858,"(1.85, 2.16, 2.1495081967213117)","(31.0, 70.0, 57.0)","(3.7, 5.9, 5.4)","(5.0, 7.0, 6.22)","(6.5, 9.6, 8.799999999999999)","(13.0, 25.0, 20.45)"
06-01-2023 13:02:34.284097,"(1.85, 2.16, 2.1495081967213117)","(31.0, 70.0, 57.0)","(3.7, 5.8, 5.4)","(5.0, 7.0, 6.22)","(6.5, 9.6, 8.799999999999999)","(13.0, 25.0, 20.45)"
06-01-2023 13:02:35.178710,"(1.85, 2.16, 2.1495081967213117)","(31.0, 70.0, 57.0)","(3.7, 5.8, 5.4)","(5.0, 7.0, 6.22)","(6.5, 9.6, 8.799999999999999)","(13.0, 25.0, 20.45)"
06-01-2023 13:02:36.105052,"(1.85, 2.16, 2.1495081967213117)","(31.0, 70.0, 57.0)","(3.7, 5.8, 5.4)","(5.0, 7.0, 6.22)","(6.5, 9.6, 8.799999999999999)","(13.0, 25.0, 20.45)"
06-01-2023 13:02:37.030504,"(1.85, 2.16, 2.1495081967213117)","(31.0, 70.0, 57.0)","(3.7, 5.8, 5.4)","(5.0, 7.0, 6.22)","(6.5, 9.6, 8.799999999999999)","(13.0, 25.0, 20.45)"
06-01-2023 13:02:38.117273,"(1.85, 2.16, 2.1495081967213117)","(31.0, 70.0, 57.0)","(3.7, 5.8, 5.4)","(5.0, 7.0, 5.7846153846153845)","(6.5, 9.6, 8.799999999999999)","(13.0, 25.0, 20.45)"
06-01-2023 13:02:39.118657,"(1.85, 2.16, 2.1495081967213117)","(31.0, 70.0, 57.0)","(3.7, 5.8, 5.68)","(5.0, 6.8, 5.7846153846153845)","(6.5, 9.6, 8.799999999999999)","(13.0, 25.0, 20.45)"
06-01-2023 13:02:40.094501,"(1.85, 2.16, 2.1495081967213117)","(31.0, 70.0, 57.0)","(3.7, 6.2, 6.0)","(5.0, 6.8, 5.7846153846153845)","(6.5, 9.6, 8.799999999999999)","(13.0, 25.0, 20.45)"
06-01-2023 13:02:41.182438,"(1.85, 2.16, 2.1495081967213117)","(31.0, 70.0, 57.0)","(3.7, 6.4, 5.666666666666667)","(5.0, 6.8, 5.7846153846153845)","(6.5, 9.6, 8.799999999999999)","(13.0, 25.0, 20.45)"
06-01-2023 13:02:42.274330,"(1.85, 2.16, 2.1495081967213117)","(31.0, 70.0, 57.0)","(3.7, 6.4, 5.666666666666667)","(5.0, 6.8, 5.7846153846153845)","(6.5, 9.6, 8.799999999999999)","(13.0, 25.0, 20.45)"
06-01-2023 13:02:43.329978,"(1.85, 2.16, 2.1495081967213117)","(31.0, 70.0, 57.0)","(3.7, 6.4, 5.666666666666667)","(5.0, 6.8, 5.7846153846153845)","(6.5, 9.6, 8.799999999999999)","(13.0, 25.0, 20.45)"
06-01-2023 13:02:44.380972,"(1.85, 2.16, 2.1495081967213117)","(31.0, 70.0, 57.0)","(3.7, 6.2, 5.45)","(5.0, 6.8, 6.15)","(6.5, 9.6, 8.799999999999999)","(13.0, 25.0, 20.45)"
06-01-2023 13:02:45.421434,"(1.85, 2.16, 2.1495081967213117)","(31.0, 70.0, 57.0)","(3.7, 6.2, 5.45)","(5.0, 6.6, 6.0)","(6.5, 9.6, 8.799999999999999)","(13.0, 25.0, 20.45)"
06-01-2023 13:02:46.535425,"(1.85, 2.16, 2.1495081967213117)","(31.0, 70.0, 57.0)","(3.7, 6.2, 5.45)","(5.0, 6.6, 6.0)","(6.5, 9.6, 8.799999999999999)","(13.0, 25.0, 20.45)"
06-01-2023 13:02:47.627283,"(1.85, 2.16, 2.1495081967213117)","(31.0, 70.0, 57.0)","(3.7, 6.2, 5.45)","(5.0, 6.6, 5.732142857142858)","(6.5, 9.6, 8.799999999999999)","(13.0, 25.0, 20.45)"
06-01-2023 13:02:48.677978,"(1.85, 2.16, 2.1495081967213117)","(31.0, 70.0, 57.0)","(3.7, 6.0, 5.406060606060606)","(5.0, 6.6, 5.732142857142858)","(6.5, 9.6, 8.799999999999999)","(13.0, 25.0, 20.45)"
06-01-2023 13:02:49.657171,"(1.85, 2.16, 2.1533333333333333)","(31.0, 70.0, 57.0)","(3.7, 6.0, 5.406060606060606)","(5.0, 6.6, 5.732142857142858)","(6.5, 9.6, 8.799999999999999)","(14.0, 25.0, 20.45)"
06-01-2023 13:02:50.636459,"(1.85, 2.16, 2.1533333333333333)","(31.0, 70.0, 57.0)","(3.7, 5.9, 5.633333333333334)","(5.0, 6.6, 5.732142857142858)","(6.5, 9.6, 8.799999999999999)","(14.0, 25.0, 20.45)"
06-01-2023 13:02:51.529472,"(1.85, 2.16, 2.1533333333333333)","(31.0, 70.0, 57.0)","(3.7, 5.8, 5.728571428571429)","(5.0, 6.6, 5.732142857142858)","(6.5, 9.4, 8.92)","(14.0, 25.0, 20.45)"
06-01-2023 13:02:52.555830,"(1.85, 2.16, 2.143076923076923)","(31.0, 70.0, 57.0)","(3.7, 5.8, 5.728571428571429)","(5.0, 6.4, 5.777777777777778)","(6.5, 9.4, 8.92)","(14.0, 25.0, 20.45)"
06-01-2023 13:02:53.739457,"(1.85, 2.16, 2.143076923076923)","(31.0, 70.0, 57.0)","(3.7, 5.8, 5.728571428571429)","(5.0, 6.4, 5.777777777777778)","(6.5, 9.4, 8.92)","(14.0, 25.0, 20.45)"
06-01-2023 13:02:54.916863,"(1.85, 2.16, 2.143076923076923)","(31.0, 70.0, 57.0)","(3.7, 5.8, 5.728571428571429)","(5.0, 6.4, 5.777777777777778)","(6.5, 9.4, 8.92)","(14.0, 25.0, 20.45)"
06-01-2023 13:02:56.061028,"(1.85, 2.16, 2.143076923076923)","(31.0, 70.0, 57.0)","(3.7, 5.8, 5.728571428571429)","(5.0, 6.4, 5.777777777777778)","(6.5, 9.4, 8.92)","(14.0, 25.0, 20.45)"
06-01-2023 13:02:57.027043,"(1.85, 2.16, 2.143076923076923)","(31.0, 70.0, 57.0)","(3.7, 5.8, 5.728571428571429)","(5.0, 6.4, 5.777777777777778)","(6.5, 9.4, 8.92)","(14.0, 25.0, 20.45)"
06-01-2023 13:02:58.123310,"(1.85, 2.16, 2.143076923076923)","(31.0, 70.0, 57.0)","(3.7, 6.0, 5.51)","(5.0, 6.2, 5.866666666666667)","(6.5, 9.4, 8.92)","(14.0, 25.0, 20.45)"
06-01-2023 13:02:59.183098,"(1.85, 2.16, 2.143076923076923)","(31.0, 70.0, 57.0)","(3.7, 6.0, 5.88)","(5.0, 6.2, 5.866666666666667)","(6.5, 9.4, 8.92)","(14.0, 25.0, 23.0)"
06-01-2023 13:03:00.391638,"(1.85, 2.16, 2.143076923076923)","(31.0, 70.0, 57.0)","(3.7, 6.2, 5.88)","(5.0, 6.2, 5.96)","(6.5, 9.4, 8.92)","(14.0, 26.0, 23.0)"
06-01-2023 13:03:01.488285,"(1.85, 2.16, 2.143076923076923)","(31.0, 70.0, 57.0)","(3.7, 6.2, 5.88)","(5.0, 6.2, 5.96)","(6.5, 9.4, 8.92)","(14.0, 26.0, 23.0)"
06-01-2023 13:03:02.514398,"(1.85, 2.16, 2.143076923076923)","(31.0, 70.0, 57.0)","(3.7, 6.2, 5.88)","(5.0, 6.2, 5.96)","(6.5, 9.4, 8.92)","(14.0, 26.0, 23.0)"
06-01-2023 13:03:03.495601,"(1.85, 2.16, 2.143076923076923)","(31.0, 70.0, 57.0)","(3.7, 6.2, 5.88)","(5.0, 6.2, 6.2)","(6.5, 9.4, 8.92)","(14.0, 26.0, 23.857142857142858)"
06-01-2023 13:03:04.384971,"(1.85, 2.16, 2.143076923076923)","(31.0, 70.0, 57.0)","(3.7, 6.2, 5.88)","(5.0, 6.4, 6.2)","(6.5, 9.4, 8.92)","(14.0, 26.0, 23.857142857142858)"
06-01-2023 13:03:05.345554,"(1.85, 2.16, 2.143076923076923)","(31.0, 70.0, 57.0)","(3.7, 6.2, 5.88)","(5.0, 6.4, 6.2)","(6.5, 9.4, 8.92)","(14.0, 26.0, 23.857142857142858)"
06-01-2023 13:03:06.401018,"(1.85, 2.16, 2.143076923076923)","(31.0, 70.0, 57.0)","(3.7, 6.2, 5.88)","(5.0, 6.4, 6.2)","(6.5, 9.4, 8.92)","(14.0, 26.0, 23.857142857142858)"
06-01-2023 13:03:07.461961,"(1.85, 2.16, 2.143076923076923)","(31.0, 70.0, 57.0)","(3.7, 6.2, 5.88)","(5.0, 6.4, 6.2)","(6.5, 9.4, 8.92)","(14.0, 26.0, 23.857142857142858)"
06-01-2023 13:03:08.556536,"(1.85, 2.16, 2.143076923076923)","(31.0, 70.0, 57.0)","(3.7, 6.2, 5.88)","(5.0, 6.4, 6.2)","(6.5, 9.4, 8.92)","(14.0, 26.0, 23.857142857142858)"
06-01-2023 13:03:09.555774,"(1.85, 2.16, 2.143076923076923)","(31.0, 70.0, 57.0)","(3.7, 6.2, 5.88)","(5.0, 6.4, 6.2)","(6.5, 9.4, 8.92)","(14.0, 26.0, 23.857142857142858)"
06-01-2023 13:03:10.523855,"(1.85, 2.16, 2.143076923076923)","(31.0, 70.0, 57.0)","(3.7, 6.2, 5.88)","(5.0, 6.4, 6.2)","(6.5, 9.4, 8.92)","(14.0, 26.0, 23.857142857142858)"
06-01-2023 13:03:11.560343,"(1.85, 2.16, 2.143076923076923)","(31.0, 70.0, 57.0)","(3.7, 6.2, 5.88)","(5.0, 6.4, 6.2)","(6.5, 9.4, 8.92)","(14.0, 26.0, 23.857142857142858)"
06-01-2023 13:03:12.619215,"(1.85, 2.16, 2.143076923076923)","(31.0, 70.0, 57.0)","(3.7, 6.2, 5.88)","(5.0, 6.4, 6.2)","(6.5, 9.4, 8.92)","(14.0, 26.0, 23.857142857142858)"
06-01-2023 13:03:13.979490,"(1.85, 2.16, 2.156986301369863)","(31.0, 70.0, 57.0)","(3.7, 6.2, 5.88)","(5.0, 6.4, 6.2)","(6.5, 9.4, 8.92)","(14.0, 26.0, 23.857142857142858)"
06-01-2023 13:03:15.125602,"(1.85, 2.18, 2.156986301369863)","(31.0, 70.0, 57.0)","(3.7, 6.2, 5.7)","(5.0, 6.4, 6.2)","(6.5, 9.4, 8.92)","(14.0, 26.0, 23.857142857142858)"
06-01-2023 13:03:16.152184,"(1.85, 2.18, 2.156986301369863)","(31.0, 70.0, 57.0)","(3.7, 6.2, 5.7)","(5.0, 6.4, 6.2)","(6.5, 9.4, 8.92)","(14.0, 26.0, 23.857142857142858)"
06-01-2023 13:03:17.351348,"(1.85, 2.18, 2.156986301369863)","(31.0, 70.0, 51.0)","(3.7, 6.2, 5.91875)","(5.0, 6.4, 6.2)","(6.5, 9.4, 8.92)","(14.0, 26.0, 23.857142857142858)"
06-01-2023 13:03:18.431327,"(1.85, 2.18, 2.156986301369863)","(31.0, 65.0, 51.0)","(3.7, 6.2, 5.7)","(5.0, 6.4, 6.2)","(6.5, 9.4, 8.92)","(14.0, 26.0, 24.125)"
06-01-2023 13:03:19.541490,"(1.85, 2.18, 2.156986301369863)","(31.0, 65.0, 51.0)","(3.7, 6.2, 5.7)","(5.0, 6.4, 6.2)","(6.5, 9.4, 8.92)","(14.0, 26.0, 24.125)"
06-01-2023 13:03:20.733585,"(1.85, 2.18, 2.156986301369863)","(31.0, 65.0, 51.0)","(3.7, 6.2, 5.7)","(5.0, 6.4, 6.2)","(6.5, 9.4, 8.92)","(14.0, 26.0, 24.125)"
06-01-2023 13:03:21.951529,"(1.85, 2.18, 2.156986301369863)","(31.0, 65.0, 51.0)","(3.7, 6.2, 5.7)","(5.0, 6.4, 6.2)","(6.5, 9.4, 8.92)","(14.0, 26.0, 24.125)"
06-01-2023 13:03:22.942719,"(1.85, 2.18, 2.156986301369863)","(31.0, 65.0, 51.0)","(3.7, 6.2, 5.7)","(5.0, 6.4, 6.2)","(6.5, 9.4, 8.92)","(14.0, 26.0, 24.125)"
06-01-2023 13:03:24.087617,"(1.85, 2.18, 2.156986301369863)","(31.0, 65.0, 51.0)","(3.7, 6.2, 5.7)","(5.0, 6.4, 6.2)","(6.5, 9.4, 8.92)","(14.0, 26.0, 24.125)"
06-01-2023 13:03:25.312772,"(1.85, 2.18, 2.156986301369863)","(31.0, 65.0, 51.0)","(3.7, 6.2, 5.7)","(5.0, 6.4, 6.2)","(6.5, 9.4, 8.92)","(14.0, 26.0, 24.125)"
06-01-2023 13:03:26.651297,"(1.85, 2.18, 2.156986301369863)","(31.0, 65.0, 51.0)","(3.7, 6.2, 5.7)","(5.0, 6.4, 6.2)","(6.5, 9.4, 8.92)","(14.0, 26.0, 24.125)"
06-01-2023 13:03:27.854625,"(1.85, 2.18, 2.156986301369863)","(31.0, 65.0, 51.0)","(3.7, 6.2, 5.7)","(5.0, 6.4, 6.2)","(6.5, 9.4, 8.92)","(14.0, 26.0, 24.125)"
06-01-2023 13:03:28.862032,"(1.85, 2.18, 2.156986301369863)","(31.0, 65.0, 51.0)","(3.7, 6.2, 5.7)","(5.0, 6.4, 6.2)","(6.5, 9.4, 8.92)","(14.0, 26.0, 24.125)"
06-01-2023 13:03:30.000887,"(1.85, 2.18, 2.156986301369863)","(31.0, 65.0, 51.0)","(3.7, 6.2, 5.7)","(5.0, 6.4, 6.2)","(6.5, 9.4, 8.92)","(14.0, 26.0, 24.125)"
06-01-2023 13:03:31.145022,"(1.85, 2.18, 2.156986301369863)","(31.0, 65.0, 51.0)","(3.7, 6.2, 5.7)","(5.0, 6.4, 6.2)","(6.5, 9.4, 8.92)","(14.0, 26.0, 24.125)"
06-01-2023 13:03:32.267867,"(1.85, 2.18, 2.156986301369863)","(31.0, 65.0, 51.0)","(3.7, 6.2, 5.7)","(5.0, 6.4, 6.2)","(6.5, 9.4, 8.92)","(14.0, 26.0, 24.125)"
06-01-2023 13:03:33.323709,"(1.85, 2.18, 2.156986301369863)","(31.0, 65.0, 51.0)","(3.7, 6.2, 5.7)","(5.0, 6.4, 6.2)","(6.5, 9.4, 8.92)","(14.0, 26.0, 23.5)"
06-01-2023 13:03:34.417004,"(1.85, 2.18, 2.156986301369863)","(31.0, 65.0, 51.0)","(3.7, 6.2, 5.7)","(5.0, 6.4, 6.2)","(6.5, 9.4, 8.92)","(14.0, 26.0, 23.5)"
06-01-2023 13:03:35.518174,"(1.85, 2.18, 2.1729411764705886)","(31.0, 65.0, 51.0)","(3.7, 6.2, 5.7)","(5.0, 6.4, 6.2)","(6.5, 9.4, 8.92)","(14.0, 26.0, 23.5)"
06-01-2023 13:03:36.548345,"(1.85, 2.18, 2.1729411764705886)","(31.0, 65.0, 51.0)","(3.7, 6.2, 5.7)","(5.0, 6.4, 6.2)","(6.5, 9.4, 8.92)","(14.0, 26.0, 23.5)"
06-01-2023 13:03:37.677912,"(1.85, 2.18, 2.1729411764705886)","(31.0, 65.0, 51.0)","(3.7, 6.2, 5.7)","(5.0, 6.4, 6.2)","(6.5, 9.4, 8.92)","(14.0, 26.0, 23.5)"
06-01-2023 13:03:38.819431,"(1.85, 2.18, 2.1729411764705886)","(31.0, 65.0, 51.0)","(3.7, 6.2, 5.7)","(5.0, 6.4, 6.2)","(6.5, 9.4, 8.92)","(14.0, 26.0, 23.5)"
