,Friar Away,Chiclett,Stylax,Vevinsky,Emerald Trader,Honorfic,Kerman Rock,Tell Nothin,Belafonte Boy,My Fair Balentine,Paigeys Turn,Patchwork
07-01-2023 19:21:12.096870,"(20.0, 27.0, 26.583333333333332)","(16.0, 20.0, 19.708333333333332)","(5.0, 6.6, 6.510714285714286)","(6.5, 8.6, 8.441666666666666)","(5.5, 6.8, 6.730612244897959)","(15.0, 17.5, 17.075757575757574)","(5.0, 6.4, 6.341904761904762)","(11.0, 14.5, 14.473958333333334)","(61.0, 110.0, 105.0)","(41.0, 75.0, 65.0)","(13.0, 15.5, 14.72340425531915)","(7.0, 8.6, 8.514285714285714)"
07-01-2023 19:21:13.655026,"(20.0, 27.0, 26.583333333333332)","(16.0, 20.0, 19.533333333333335)","(5.0, 6.8, 6.432291666666667)","(6.5, 8.6, 8.441666666666666)","(5.5, 6.8, 6.730612244897959)","(15.0, 17.5, 17.075757575757574)","(5.0, 6.4, 6.341904761904762)","(11.0, 15.0, 14.627586206896552)","(61.0, 110.0, 105.0)","(41.0, 75.0, 65.0)","(13.0, 15.5, 14.77)","(7.0, 8.6, 8.514285714285714)"
07-01-2023 19:21:15.203847,"(20.0, 27.0, 26.583333333333332)","(16.0, 20.0, 19.4)","(5.0, 6.8, 6.432978723404256)","(6.5, 8.6, 8.441666666666666)","(5.5, 6.8, 6.730612244897959)","(15.0, 17.5, 17.075757575757574)","(5.0, 6.4, 6.341904761904762)","(11.0, 15.0, 14.48404255319149)","(61.0, 110.0, 105.0)","(41.0, 75.0, 65.0)","(13.0, 15.5, 14.77)","(7.0, 8.6, 8.5)"
07-01-2023 19:21:16.861661,"(20.0, 27.0, 26.583333333333332)","(16.0, 20.0, 19.4)","(5.0, 6.8, 6.432978723404256)","(6.5, 8.6, 8.441666666666666)","(5.5, 6.8, 6.730612244897959)","(15.0, 17.5, 17.075757575757574)","(5.0, 6.4, 6.341904761904762)","(11.0, 14.5, 14.48404255319149)","(61.0, 110.0, 105.0)","(41.0, 75.0, 65.0)","(13.0, 15.5, 14.77)","(7.0, 8.6, 8.5)"
07-01-2023 19:21:18.383296,"(20.0, 27.0, 26.583333333333332)","(16.0, 20.0, 19.347826086956523)","(5.0, 6.8, 6.432978723404256)","(6.5, 8.6, 8.441666666666666)","(5.5, 6.8, 6.730612244897959)","(15.0, 17.5, 17.075757575757574)","(5.0, 6.4, 6.341904761904762)","(11.0, 14.5, 14.48404255319149)","(61.0, 110.0, 105.0)","(41.0, 75.0, 65.0)","(13.0, 15.5, 15.097222222222221)","(7.0, 8.6, 8.5)"
07-01-2023 19:21:19.974077,"(20.0, 27.0, 26.583333333333332)","(16.0, 20.0, 19.347826086956523)","(5.0, 6.8, 6.432978723404256)","(6.5, 8.6, 8.441666666666666)","(5.5, 6.8, 6.743820224719101)","(15.0, 17.5, 17.352941176470587)","(5.0, 6.4, 6.341904761904762)","(11.0, 14.5, 14.614864864864865)","(61.0, 110.0, 105.0)","(41.0, 75.0, 65.0)","(13.0, 15.5, 15.081395348837209)","(7.0, 8.6, 8.474509803921569)"
07-01-2023 19:21:21.573481,"(20.0, 27.0, 26.583333333333332)","(16.0, 20.0, 19.347826086956523)","(5.0, 6.8, 6.287804878048781)","(6.5, 8.6, 8.492857142857144)","(5.5, 6.8, 6.730555555555555)","(15.0, 17.5, 17.352941176470587)","(5.0, 6.4, 6.341904761904762)","(11.0, 15.0, 14.614864864864865)","(61.0, 110.0, 105.0)","(41.0, 75.0, 65.0)","(13.0, 15.5, 15.1375)","(7.0, 8.6, 8.487719298245613)"
07-01-2023 19:21:23.306936,"(20.0, 27.0, 26.583333333333332)","(16.0, 20.0, 19.166666666666668)","(5.0, 6.4, 6.269767441860465)","(6.5, 8.6, 8.624)","(5.5, 6.8, 6.730555555555555)","(15.0, 17.5, 17.291666666666668)","(5.0, 6.4, 6.341904761904762)","(11.0, 15.0, 14.614864864864865)","(61.0, 110.0, 105.0)","(41.0, 75.0, 65.0)","(13.0, 15.5, 15.117021276595745)","(7.0, 8.6, 8.487719298245613)"
07-01-2023 19:21:24.848570,"(20.0, 27.0, 26.583333333333332)","(16.0, 20.0, 19.166666666666668)","(5.0, 6.4, 6.269767441860465)","(6.5, 8.8, 8.624)","(5.5, 6.8, 6.730555555555555)","(15.0, 17.5, 17.291666666666668)","(5.0, 6.4, 6.341904761904762)","(11.0, 15.0, 14.614864864864865)","(61.0, 110.0, 105.0)","(41.0, 75.0, 65.0)","(13.0, 15.5, 15.117021276595745)","(7.0, 8.6, 8.463829787234042)"
07-01-2023 19:21:26.378331,"(20.0, 27.0, 26.583333333333332)","(16.0, 20.0, 19.166666666666668)","(5.0, 6.4, 6.226666666666667)","(6.5, 8.8, 8.629787234042553)","(5.5, 6.8, 6.730555555555555)","(15.0, 17.5, 17.291666666666668)","(5.0, 6.4, 6.341904761904762)","(11.0, 15.0, 14.614864864864865)","(61.0, 110.0, 105.0)","(41.0, 75.0, 65.0)","(13.0, 15.5, 15.117021276595745)","(7.0, 8.6, 8.463829787234042)"
07-01-2023 19:21:28.001901,"(20.0, 27.0, 26.583333333333332)","(16.0, 20.0, 19.166666666666668)","(5.0, 6.4, 6.034782608695652)","(6.5, 8.8, 8.629787234042553)","(5.5, 6.8, 6.730555555555555)","(15.0, 17.5, 17.233333333333334)","(5.0, 6.4, 6.341904761904762)","(11.0, 15.0, 14.614864864864865)","(61.0, 110.0, 105.0)","(41.0, 75.0, 65.0)","(13.0, 16.0, 15.526315789473685)","(7.0, 8.6, 8.384615384615383)"
07-01-2023 19:21:29.631649,"(20.0, 27.0, 26.583333333333332)","(16.0, 20.0, 19.166666666666668)","(5.0, 6.4, 6.034782608695652)","(6.5, 8.8, 8.629787234042553)","(5.5, 6.8, 6.730555555555555)","(15.0, 17.5, 17.233333333333334)","(5.0, 6.4, 6.341904761904762)","(11.0, 15.0, 14.614864864864865)","(61.0, 110.0, 105.0)","(41.0, 75.0, 65.0)","(13.0, 16.0, 15.52)","(7.0, 8.6, 8.384615384615383)"
07-01-2023 19:21:31.261230,"(20.0, 27.0, 26.583333333333332)","(16.0, 20.0, 19.166666666666668)","(5.0, 6.4, 6.032876712328767)","(6.5, 8.8, 8.629787234042553)","(5.5, 6.8, 6.751351351351351)","(15.0, 17.5, 17.233333333333334)","(5.0, 6.4, 6.341904761904762)","(11.0, 15.0, 14.614864864864865)","(61.0, 110.0, 91.30434782608695)","(41.0, 75.0, 65.0)","(13.0, 16.0, 15.52)","(7.0, 8.6, 8.384615384615383)"
07-01-2023 19:21:33.138224,"(20.0, 27.0, 26.75)","(16.0, 20.0, 19.166666666666668)","(5.0, 6.4, 6.032876712328767)","(6.5, 8.8, 8.629787234042553)","(5.5, 6.8, 6.75)","(15.0, 17.5, 17.233333333333334)","(5.0, 6.4, 6.3416267942583735)","(11.0, 15.0, 14.614864864864865)","(61.0, 100.0, 91.30434782608695)","(41.0, 75.0, 65.0)","(13.0, 16.0, 15.52)","(7.0, 8.6, 8.384615384615383)"
07-01-2023 19:21:34.983950,"(20.0, 27.0, 26.96)","(16.0, 20.0, 19.3)","(5.0, 6.4, 6.032876712328767)","(6.5, 8.8, 8.495238095238095)","(5.5, 6.8, 6.75)","(15.0, 17.5, 17.233333333333334)","(5.0, 6.4, 6.3416267942583735)","(11.0, 15.0, 14.614864864864865)","(61.0, 100.0, 91.30434782608695)","(41.0, 75.0, 65.0)","(13.0, 16.0, 15.52)","(7.0, 8.6, 8.384615384615383)"
07-01-2023 19:21:36.954857,"(20.0, 28.0, 26.96)","(16.0, 20.0, 19.3)","(5.0, 6.4, 6.032876712328767)","(6.5, 8.8, 8.495238095238095)","(5.5, 6.8, 6.75)","(15.0, 17.5, 17.233333333333334)","(5.0, 6.4, 6.3416267942583735)","(11.0, 15.0, 14.614864864864865)","(61.0, 100.0, 91.66666666666667)","(41.0, 75.0, 73.33333333333333)","(13.0, 15.5, 15.3125)","(7.0, 8.6, 8.384615384615383)"
07-01-2023 19:21:38.889578,"(20.0, 28.0, 27.25)","(16.0, 20.0, 19.272727272727273)","(5.0, 6.4, 6.0200000000000005)","(6.5, 8.8, 8.487179487179487)","(5.5, 6.8, 6.728260869565217)","(15.0, 17.5, 17.25)","(5.0, 6.4, 6.639175257731958)","(11.0, 15.0, 14.631944444444445)","(61.0, 100.0, 91.73913043478261)","(41.0, 80.0, 76.0)","(13.0, 15.5, 15.142857142857142)","(7.0, 8.6, 8.376271186440677)"
07-01-2023 19:21:40.467210,"(20.0, 28.0, 27.25)","(16.0, 20.0, 19.272727272727273)","(5.0, 6.2, 6.0200000000000005)","(6.5, 8.6, 8.487179487179487)","(5.5, 7.0, 6.728260869565217)","(15.0, 17.5, 17.25)","(5.0, 6.8, 6.642222222222222)","(11.0, 15.0, 14.631944444444445)","(61.0, 100.0, 88.6)","(41.0, 80.0, 76.0)","(13.0, 15.5, 15.142857142857142)","(7.0, 8.6, 8.376271186440677)"
07-01-2023 19:21:41.954567,"(20.0, 28.0, 27.25)","(16.0, 20.0, 19.272727272727273)","(5.0, 6.2, 6.041176470588235)","(6.5, 8.6, 8.584)","(5.5, 7.0, 6.728260869565217)","(15.0, 17.5, 17.25)","(5.0, 6.8, 6.65360824742268)","(11.0, 15.0, 14.631944444444445)","(61.0, 100.0, 88.46153846153847)","(41.0, 80.0, 76.0)","(13.0, 15.5, 15.142857142857142)","(7.0, 8.6, 8.341176470588234)"
07-01-2023 19:21:43.482533,"(20.0, 28.0, 27.25)","(16.0, 20.0, 19.272727272727273)","(5.0, 5.9, 5.833333333333333)","(6.5, 8.6, 8.58)","(5.5, 7.0, 6.728260869565217)","(15.0, 17.5, 17.25)","(5.0, 6.8, 6.654166666666667)","(11.0, 15.0, 14.631944444444445)","(61.0, 100.0, 88.46153846153847)","(41.0, 80.0, 80.0)","(13.0, 15.5, 15.142857142857142)","(7.0, 8.6, 8.341176470588234)"
07-01-2023 19:21:45.048377,"(20.0, 28.0, 27.25)","(16.0, 20.0, 19.272727272727273)","(5.0, 5.9, 5.82051282051282)","(6.5, 8.6, 8.60470588235294)","(5.5, 7.0, 6.8062015503875966)","(15.0, 17.5, 17.28125)","(5.0, 6.8, 6.646153846153846)","(11.0, 15.0, 14.518181818181818)","(61.0, 100.0, 88.46153846153847)","(41.0, 85.0, 80.0)","(13.0, 15.5, 15.133333333333333)","(7.0, 8.6, 8.416666666666668)"
07-01-2023 19:21:46.780220,"(20.0, 28.0, 26.2)","(16.0, 20.0, 19.555555555555557)","(5.0, 5.9, 5.847058823529411)","(6.5, 8.8, 8.621782178217822)","(5.5, 7.0, 6.822695035460993)","(15.0, 17.5, 17.208333333333332)","(5.0, 6.8, 6.646153846153846)","(11.0, 15.0, 14.518181818181818)","(61.0, 100.0, 88.46153846153847)","(41.0, 85.0, 80.83333333333334)","(13.0, 15.5, 15.045454545454545)","(7.0, 8.6, 8.416666666666668)"
07-01-2023 19:21:48.304017,"(20.0, 28.0, 27.1)","(16.0, 20.0, 19.555555555555557)","(5.0, 5.9, 5.847058823529411)","(6.5, 8.8, 8.447058823529412)","(5.5, 7.0, 6.801587301587301)","(15.0, 17.5, 16.75)","(5.0, 6.8, 6.66)","(11.0, 15.0, 15.107142857142858)","(61.0, 100.0, 88.46153846153847)","(41.0, 85.0, 80.83333333333334)","(13.0, 15.5, 15.045454545454545)","(7.0, 8.6, 8.52)"
07-01-2023 19:21:49.789480,"(20.0, 28.0, 27.1)","(16.0, 20.0, 19.555555555555557)","(5.0, 5.9, 5.847058823529411)","(6.5, 8.8, 8.447058823529412)","(5.5, 7.0, 6.801587301587301)","(15.0, 17.5, 16.125)","(5.0, 6.8, 6.66)","(11.0, 15.5, 15.264705882352942)","(61.0, 100.0, 88.46153846153847)","(41.0, 85.0, 80.83333333333334)","(13.0, 15.5, 15.045454545454545)","(7.0, 8.6, 8.52)"
07-01-2023 19:21:51.335339,"(20.0, 28.0, 27.1)","(16.0, 20.0, 19.555555555555557)","(5.0, 5.9, 5.804545454545455)","(6.5, 8.8, 8.447058823529412)","(5.5, 7.0, 6.801587301587301)","(15.0, 17.5, 16.125)","(5.0, 6.8, 6.652631578947368)","(11.0, 15.5, 15.142857142857142)","(61.0, 100.0, 88.46153846153847)","(41.0, 85.0, 80.83333333333334)","(13.0, 15.5, 15.045454545454545)","(7.0, 8.6, 8.52)"
07-01-2023 19:21:52.863785,"(20.0, 28.0, 27.1)","(16.0, 20.0, 19.555555555555557)","(5.0, 5.9, 5.804545454545455)","(6.5, 8.8, 8.447058823529412)","(5.5, 7.0, 6.801587301587301)","(15.0, 17.5, 16.125)","(5.0, 6.8, 6.652631578947368)","(11.0, 16.0, 15.114754098360656)","(61.0, 100.0, 88.46153846153847)","(41.0, 85.0, 80.83333333333334)","(13.0, 15.5, 15.045454545454545)","(7.0, 8.6, 8.52)"
07-01-2023 19:21:54.461173,"(20.0, 28.0, 27.1)","(16.0, 20.0, 19.555555555555557)","(5.0, 5.9, 5.804545454545455)","(6.5, 8.8, 8.447058823529412)","(5.5, 7.0, 6.801587301587301)","(15.0, 17.5, 15.95)","(5.0, 6.8, 6.640909090909091)","(11.0, 16.0, 15.114754098360656)","(61.0, 100.0, 90.47619047619048)","(41.0, 85.0, 80.83333333333334)","(13.0, 15.5, 15.045454545454545)","(7.0, 8.6, 8.52)"
07-01-2023 19:21:55.906891,"(20.0, 28.0, 27.1)","(16.0, 20.0, 19.555555555555557)","(5.0, 5.9, 5.804545454545455)","(6.5, 8.8, 8.447058823529412)","(5.5, 7.0, 6.801587301587301)","(15.0, 17.0, 16.142857142857142)","(5.0, 6.8, 6.625)","(11.0, 16.0, 15.114754098360656)","(61.0, 100.0, 90.47619047619048)","(41.0, 85.0, 80.83333333333334)","(13.0, 15.5, 15.045454545454545)","(7.0, 8.6, 8.52)"
07-01-2023 19:21:57.430951,"(20.0, 28.0, 27.1)","(16.0, 20.0, 19.555555555555557)","(5.0, 5.9, 5.804545454545455)","(6.5, 8.8, 8.447058823529412)","(5.5, 7.0, 6.801587301587301)","(15.0, 17.0, 16.142857142857142)","(5.0, 6.8, 6.625)","(11.0, 16.0, 15.114754098360656)","(61.0, 100.0, 90.47619047619048)","(41.0, 85.0, 80.83333333333334)","(13.0, 15.5, 15.045454545454545)","(7.0, 8.6, 8.52)"
07-01-2023 19:21:58.855041,"(20.0, 28.0, 27.1)","(16.0, 20.0, 19.555555555555557)","(5.0, 5.9, 5.825)","(6.5, 8.8, 8.463551401869159)","(5.5, 7.0, 6.801587301587301)","(15.0, 17.0, 15.9)","(5.0, 6.8, 6.625)","(11.0, 16.0, 15.114754098360656)","(61.0, 100.0, 92.0)","(41.0, 85.0, 80.83333333333334)","(13.0, 15.5, 14.91304347826087)","(7.0, 8.6, 8.52)"
07-01-2023 19:22:00.322782,"(20.0, 28.0, 27.1)","(16.0, 20.0, 19.555555555555557)","(5.0, 5.9, 5.825)","(6.5, 8.8, 8.463551401869159)","(5.5, 7.0, 6.801587301587301)","(15.0, 16.0, 15.9)","(5.0, 6.8, 6.481818181818182)","(11.0, 16.0, 15.169230769230769)","(61.0, 100.0, 92.08333333333333)","(41.0, 85.0, 75.0)","(13.0, 15.0, 15.155172413793103)","(7.0, 8.6, 8.525)"
07-01-2023 19:22:01.684944,"(20.0, 28.0, 27.1)","(16.0, 20.0, 19.555555555555557)","(5.0, 5.9, 5.825)","(6.5, 8.8, 8.463551401869159)","(5.5, 7.0, 6.801587301587301)","(15.0, 16.0, 15.9)","(5.0, 6.8, 6.481818181818182)","(11.0, 16.0, 15.169230769230769)","(61.0, 100.0, 92.08333333333333)","(41.0, 85.0, 75.0)","(13.0, 15.5, 15.178571428571429)","(7.0, 8.6, 8.525)"
07-01-2023 19:22:03.118300,"(20.0, 28.0, 27.1)","(16.0, 20.0, 19.555555555555557)","(5.0, 5.9, 5.814285714285714)","(6.5, 8.8, 8.463551401869159)","(5.5, 7.0, 6.655172413793103)","(15.0, 16.0, 15.9)","(5.0, 6.8, 6.633333333333333)","(11.0, 16.0, 15.169230769230769)","(61.0, 100.0, 92.08333333333333)","(41.0, 85.0, 75.0)","(13.0, 15.5, 15.178571428571429)","(7.0, 8.6, 8.5)"
07-01-2023 19:22:04.611703,"(20.0, 28.0, 27.1)","(16.0, 20.0, 19.555555555555557)","(5.0, 5.9, 5.814285714285714)","(6.5, 8.8, 8.463551401869159)","(5.5, 7.0, 6.655172413793103)","(15.0, 16.0, 16.166666666666668)","(5.0, 6.8, 6.622784810126582)","(11.0, 16.0, 15.169230769230769)","(61.0, 100.0, 92.08333333333333)","(41.0, 85.0, 75.0)","(13.0, 15.5, 15.178571428571429)","(7.0, 8.6, 8.5)"
07-01-2023 19:22:06.130843,"(20.0, 28.0, 27.1)","(16.0, 20.0, 19.555555555555557)","(5.0, 5.9, 5.814285714285714)","(6.5, 8.8, 8.463551401869159)","(5.5, 7.0, 6.655172413793103)","(15.0, 17.0, 16.166666666666668)","(5.0, 6.8, 6.622784810126582)","(11.0, 16.0, 15.129032258064516)","(61.0, 100.0, 92.08333333333333)","(41.0, 85.0, 75.0)","(13.0, 15.5, 15.178571428571429)","(7.0, 8.6, 8.5)"
07-01-2023 19:22:07.507925,"(20.0, 28.0, 27.1)","(16.0, 20.0, 19.555555555555557)","(5.0, 5.9, 5.825)","(6.5, 8.8, 8.463551401869159)","(5.5, 7.0, 6.655172413793103)","(15.0, 17.0, 16.166666666666668)","(5.0, 6.8, 6.464285714285714)","(11.0, 16.0, 15.129032258064516)","(61.0, 100.0, 92.08333333333333)","(41.0, 85.0, 75.0)","(13.0, 15.5, 15.108695652173914)","(7.0, 8.6, 8.5)"
07-01-2023 19:22:08.840410,"(20.0, 28.0, 27.1)","(16.0, 20.0, 19.555555555555557)","(5.0, 5.9, 5.825)","(6.5, 8.8, 8.463551401869159)","(5.5, 7.0, 6.655172413793103)","(15.0, 17.0, 16.166666666666668)","(5.0, 6.6, 6.448)","(11.0, 16.0, 15.129032258064516)","(61.0, 100.0, 92.08333333333333)","(41.0, 85.0, 75.0)","(13.0, 15.5, 15.108695652173914)","(7.0, 8.6, 8.5)"
07-01-2023 19:22:10.180883,"(20.0, 28.0, 27.1)","(16.0, 20.0, 19.555555555555557)","(5.0, 5.9, 5.870967741935484)","(6.5, 8.8, 8.463551401869159)","(5.5, 7.0, 6.655172413793103)","(15.0, 17.0, 16.166666666666668)","(5.0, 6.6, 6.448)","(11.0, 16.0, 15.129032258064516)","(61.0, 100.0, 92.08333333333333)","(41.0, 85.0, 75.0)","(13.0, 15.5, 15.108695652173914)","(7.0, 8.6, 8.5)"
07-01-2023 19:22:11.571279,"(20.0, 28.0, 27.1)","(16.0, 20.0, 19.692307692307693)","(5.0, 5.9, 5.876315789473685)","(6.5, 8.8, 8.437837837837838)","(5.5, 7.0, 6.688235294117646)","(15.0, 17.0, 16.166666666666668)","(5.0, 6.6, 6.448)","(11.0, 16.0, 15.129032258064516)","(61.0, 100.0, 92.08333333333333)","(41.0, 85.0, 75.0)","(13.0, 15.5, 14.878378378378379)","(7.0, 8.6, 8.542857142857143)"
07-01-2023 19:22:12.895008,"(20.0, 28.0, 27.1)","(16.0, 20.0, 19.692307692307693)","(5.0, 5.9, 5.876315789473685)","(6.5, 8.6, 8.299999999999999)","(5.5, 6.8, 6.688235294117646)","(15.0, 17.0, 16.166666666666668)","(5.0, 6.6, 6.4051282051282055)","(11.0, 16.0, 15.129032258064516)","(61.0, 100.0, 92.08333333333333)","(41.0, 85.0, 75.0)","(13.0, 15.5, 14.878378378378379)","(7.0, 9.0, 8.879999999999999)"
07-01-2023 19:22:14.326790,"(20.0, 28.0, 27.1)","(16.0, 20.0, 19.77777777777778)","(5.0, 5.9, 5.890625)","(6.5, 8.6, 8.444444444444445)","(5.5, 6.8, 6.72972972972973)","(15.0, 17.0, 14.375)","(5.0, 6.6, 6.423255813953489)","(11.0, 16.0, 15.50909090909091)","(61.0, 100.0, 92.08333333333333)","(41.0, 85.0, 75.0)","(13.0, 15.5, 15.089285714285714)","(7.0, 9.0, 8.88421052631579)"
07-01-2023 19:22:15.850742,"(20.0, 28.0, 27.11111111111111)","(16.0, 20.0, 19.714285714285715)","(5.0, 5.9, 5.893750000000001)","(6.5, 8.6, 8.444444444444445)","(5.5, 6.8, 6.72972972972973)","(15.0, 14.5, 14.375)","(5.0, 6.6, 6.423255813953489)","(11.0, 16.0, 15.50909090909091)","(61.0, 100.0, 92.08333333333333)","(41.0, 85.0, 75.0)","(13.0, 15.5, 15.089285714285714)","(7.0, 9.0, 8.925)"
07-01-2023 19:22:17.288621,"(20.0, 28.0, 27.11111111111111)","(16.0, 20.0, 19.714285714285715)","(5.0, 6.2, 6.022222222222222)","(6.5, 8.6, 8.442105263157895)","(5.5, 6.6, 6.442424242424242)","(15.0, 15.0, 14.23913043478261)","(5.0, 6.6, 6.525531914893617)","(11.0, 16.0, 15.204081632653061)","(61.0, 100.0, 92.08333333333333)","(41.0, 90.0, 69.16666666666667)","(13.0, 15.5, 15.08)","(7.0, 9.2, 8.925)"
07-01-2023 19:22:18.678154,"(20.0, 28.0, 27.5)","(16.0, 20.0, 19.714285714285715)","(5.0, 6.2, 6.082926829268293)","(6.5, 8.6, 8.239252336448597)","(5.5, 6.6, 6.445714285714286)","(15.0, 15.0, 14.195402298850574)","(5.0, 6.6, 6.527083333333333)","(11.0, 16.0, 15.204081632653061)","(61.0, 100.0, 92.08333333333333)","(41.0, 90.0, 75.0)","(13.0, 15.5, 15.08)","(7.0, 9.2, 8.925)"
07-01-2023 19:22:20.035907,"(20.0, 28.0, 27.5)","(16.0, 20.0, 19.714285714285715)","(5.0, 6.2, 6.082926829268293)","(6.5, 8.4, 8.239252336448597)","(5.5, 6.6, 6.445714285714286)","(15.0, 15.0, 14.392857142857142)","(5.5, 6.6, 6.523497267759563)","(11.0, 16.0, 15.1875)","(61.0, 100.0, 92.08333333333333)","(41.0, 85.0, 75.0)","(13.0, 15.5, 15.08)","(7.0, 9.2, 9.242276422764228)"
07-01-2023 19:22:21.357977,"(20.0, 28.0, 27.466666666666665)","(16.0, 20.0, 19.714285714285715)","(5.0, 6.2, 6.111111111111112)","(6.5, 8.4, 8.228571428571428)","(5.5, 6.6, 6.445714285714286)","(15.0, 14.5, 14.392857142857142)","(5.5, 6.6, 6.523497267759563)","(11.0, 16.0, 15.1875)","(61.0, 100.0, 92.08333333333333)","(41.0, 85.0, 75.0)","(13.0, 15.5, 15.08)","(7.0, 9.4, 9.242276422764228)"
07-01-2023 19:22:22.740092,"(20.0, 28.0, 27.0)","(16.0, 20.0, 19.714285714285715)","(5.0, 6.2, 6.0)","(6.5, 8.4, 8.052631578947368)","(5.5, 6.6, 6.450691244239631)","(15.0, 14.5, 14.392857142857142)","(5.5, 6.6, 6.433333333333334)","(11.0, 16.0, 15.235294117647058)","(61.0, 100.0, 92.08333333333333)","(41.0, 85.0, 75.0)","(13.0, 15.5, 15.08)","(7.0, 9.4, 9.242276422764228)"
07-01-2023 19:22:24.164707,"(20.0, 28.0, 27.0)","(16.0, 20.0, 19.90909090909091)","(5.0, 6.2, 6.2125)","(6.5, 8.2, 8.04931506849315)","(5.5, 6.6, 6.28974358974359)","(15.0, 14.5, 14.18421052631579)","(5.5, 6.6, 6.457894736842105)","(11.0, 16.0, 15.209302325581396)","(61.0, 100.0, 92.08333333333333)","(41.0, 85.0, 69.16666666666667)","(13.0, 15.5, 15.090909090909092)","(7.0, 9.4, 9.057894736842105)"
07-01-2023 19:22:25.730813,"(20.0, 28.0, 27.142857142857142)","(16.0, 20.0, 19.970588235294116)","(5.0, 6.4, 6.214084507042254)","(6.5, 8.2, 8.04931506849315)","(5.5, 6.4, 6.263013698630137)","(15.0, 14.5, 14.342105263157894)","(5.5, 6.6, 6.4363636363636365)","(11.0, 16.0, 15.291666666666666)","(61.0, 100.0, 92.08333333333333)","(41.0, 90.0, 69.16666666666667)","(13.0, 15.5, 15.090909090909092)","(7.0, 9.4, 9.057894736842105)"
07-01-2023 19:22:27.101445,"(20.0, 28.0, 27.142857142857142)","(16.0, 20.0, 20.045454545454547)","(5.0, 6.4, 6.1702970297029704)","(6.5, 8.2, 8.01967213114754)","(5.5, 6.4, 6.258156028368795)","(15.0, 14.5, 14.342105263157894)","(5.5, 6.6, 6.43125)","(11.0, 16.0, 15.291666666666666)","(61.0, 100.0, 92.08333333333333)","(41.0, 90.0, 69.16666666666667)","(13.0, 15.5, 15.090909090909092)","(7.0, 9.4, 9.03888888888889)"
07-01-2023 19:22:28.478477,"(20.0, 28.0, 27.142857142857142)","(16.0, 21.0, 19.74)","(5.0, 6.4, 6.1702970297029704)","(6.5, 8.2, 8.01967213114754)","(5.5, 6.4, 6.248484848484849)","(15.0, 14.5, 14.342105263157894)","(5.5, 6.6, 6.43125)","(11.0, 16.0, 15.291666666666666)","(61.0, 100.0, 91.73913043478261)","(41.0, 90.0, 69.16666666666667)","(13.0, 15.5, 15.05)","(7.0, 9.4, 9.03888888888889)"
07-01-2023 19:22:29.833013,"(20.0, 28.0, 27.142857142857142)","(16.0, 21.0, 20.275862068965516)","(5.0, 6.4, 6.1702970297029704)","(6.5, 8.2, 8.01967213114754)","(5.5, 6.4, 6.248484848484849)","(15.0, 14.5, 14.342105263157894)","(5.5, 6.6, 6.4799999999999995)","(11.0, 16.0, 15.291666666666666)","(61.0, 100.0, 91.73913043478261)","(41.0, 90.0, 69.16666666666667)","(13.0, 15.5, 15.05)","(7.0, 9.4, 9.03888888888889)"
07-01-2023 19:22:31.189436,"(20.0, 28.0, 27.142857142857142)","(16.0, 21.0, 20.517241379310345)","(5.0, 6.4, 6.1702970297029704)","(6.5, 8.2, 8.01967213114754)","(5.5, 6.4, 6.248484848484849)","(15.0, 14.5, 14.342105263157894)","(5.5, 6.6, 6.4799999999999995)","(11.0, 16.0, 15.291666666666666)","(61.0, 100.0, 91.73913043478261)","(41.0, 90.0, 69.16666666666667)","(13.0, 15.5, 15.05)","(7.0, 9.4, 9.03888888888889)"
07-01-2023 19:22:32.590097,"(20.0, 28.0, 26.90909090909091)","(16.0, 21.0, 20.517241379310345)","(5.0, 6.4, 6.1702970297029704)","(6.5, 8.2, 8.024324324324324)","(5.5, 6.4, 6.136470588235294)","(15.0, 14.5, 14.483333333333333)","(5.5, 6.6, 6.501818181818182)","(11.0, 16.0, 15.514285714285714)","(61.0, 100.0, 91.73913043478261)","(41.0, 90.0, 69.16666666666667)","(13.0, 15.5, 15.071428571428571)","(7.0, 9.4, 9.20597014925373)"
07-01-2023 19:22:34.109215,"(20.0, 28.0, 27.0)","(16.0, 21.0, 20.522727272727273)","(5.0, 6.4, 6.3623529411764705)","(6.5, 8.2, 8.016901408450703)","(5.5, 6.2, 6.36969696969697)","(15.0, 14.5, 14.652173913043478)","(5.5, 6.6, 6.342857142857143)","(11.0, 16.0, 15.113821138211382)","(61.0, 100.0, 96.83333333333333)","(41.0, 90.0, 66.33333333333333)","(13.0, 15.5, 14.644144144144144)","(7.0, 9.4, 8.953846153846154)"
07-01-2023 19:22:35.500564,"(20.0, 28.0, 26.90909090909091)","(16.0, 21.0, 20.517241379310345)","(5.0, 6.4, 6.3623529411764705)","(6.5, 8.2, 8.016901408450703)","(5.5, 6.6, 6.343478260869565)","(15.0, 15.0, 14.643835616438356)","(5.5, 6.4, 6.342857142857143)","(11.0, 16.0, 15.113821138211382)","(61.0, 100.0, 96.93548387096774)","(41.0, 85.0, 66.33333333333333)","(13.0, 15.5, 14.644144144144144)","(7.0, 9.2, 8.953846153846154)"
