,Zoutons,Jaazeb,Cork Harbour,Devils Rain,Huntley Lady,Lil Piper,Syncretism,Miss Miduki,Opal Beach,Isa Secret,Tea Rav
07-01-2023 16:35:06.795103,"(9.0, 13.5, 12.145833333333334)","(8.0, 10.5, 9.543750000000001)","(18.0, 32.0, 30.333333333333332)","(21.0, 32.0, 29.142857142857142)","(2.6, 3.2, 3.0846153846153843)","(18.0, 21.0, 19.115384615384617)","(6.0, 9.4, 8.928571428571429)","(4.2, 4.3, 4.168181818181818)","(31.0, 85.0, 57.0)","(41.0, 180.0, 135.0)","(101.0, 140.0, 125.0)"
07-01-2023 16:35:08.489439,"(9.0, 13.5, 12.145833333333334)","(8.0, 10.5, 9.543750000000001)","(18.0, 32.0, 30.333333333333332)","(21.0, 32.0, 29.142857142857142)","(2.6, 3.2, 3.1333333333333333)","(18.0, 21.0, 19.115384615384617)","(6.0, 9.4, 8.96)","(4.2, 4.3, 4.212121212121212)","(31.0, 85.0, 57.0)","(41.0, 180.0, 135.0)","(101.0, 140.0, 125.0)"
07-01-2023 16:35:10.042945,"(9.0, 13.5, 11.642857142857142)","(8.0, 10.5, 9.136363636363637)","(18.0, 32.0, 30.333333333333332)","(21.0, 32.0, 29.142857142857142)","(2.6, 3.2, 3.1416666666666666)","(18.0, 21.0, 18.735294117647058)","(6.0, 9.4, 8.96)","(4.2, 4.3, 4.223684210526316)","(31.0, 85.0, 57.0)","(41.0, 180.0, 112.5)","(101.0, 140.0, 125.0)"
07-01-2023 16:35:11.770830,"(9.0, 13.5, 12.777777777777779)","(8.0, 10.5, 9.428571428571429)","(18.0, 32.0, 30.333333333333332)","(21.0, 32.0, 29.142857142857142)","(2.6, 3.2, 3.1625)","(18.0, 21.0, 18.375)","(6.0, 9.4, 9.35)","(4.2, 4.3, 4.142857142857143)","(31.0, 85.0, 57.0)","(41.0, 180.0, 112.5)","(101.0, 140.0, 114.28571428571429)"
07-01-2023 16:35:13.478929,"(9.0, 13.5, 12.777777777777779)","(8.0, 10.5, 9.366666666666667)","(18.0, 32.0, 30.333333333333332)","(21.0, 32.0, 29.142857142857142)","(2.6, 3.25, 3.1625)","(18.0, 21.0, 19.6)","(6.0, 9.6, 9.35)","(4.2, 4.2, 4.142857142857143)","(31.0, 85.0, 57.0)","(41.0, 180.0, 141.42857142857144)","(101.0, 140.0, 114.28571428571429)"
07-01-2023 16:35:15.157894,"(9.0, 13.5, 12.5)","(8.0, 10.5, 9.555555555555555)","(18.0, 32.0, 30.0)","(21.0, 32.0, 29.0)","(2.6, 3.25, 3.1625)","(18.0, 21.0, 19.055555555555557)","(6.0, 9.6, 9.35)","(4.2, 4.2, 4.142857142857143)","(31.0, 85.0, 57.0)","(41.0, 180.0, 129.0)","(101.0, 140.0, 114.28571428571429)"
07-01-2023 16:35:16.732085,"(9.0, 13.0, 12.5)","(8.0, 10.5, 9.555555555555555)","(18.0, 32.0, 27.416666666666664)","(21.0, 30.0, 29.0)","(2.6, 3.25, 3.1625)","(18.0, 21.0, 19.055555555555557)","(6.0, 9.6, 9.35)","(4.2, 4.2, 4.142857142857143)","(31.0, 85.0, 57.0)","(41.0, 180.0, 129.0)","(101.0, 140.0, 114.28571428571429)"
07-01-2023 16:35:18.376619,"(9.0, 13.0, 12.5)","(8.0, 10.5, 9.364705882352942)","(18.0, 32.0, 28.333333333333332)","(21.0, 30.0, 29.0)","(2.6, 3.25, 3.1625)","(18.0, 21.0, 19.541666666666668)","(6.0, 9.6, 9.4)","(4.2, 4.2, 4.142857142857143)","(31.0, 85.0, 57.0)","(41.0, 180.0, 129.0)","(101.0, 140.0, 114.28571428571429)"
07-01-2023 16:35:20.008505,"(9.0, 13.0, 12.5)","(8.0, 10.0, 9.364705882352942)","(17.0, 32.0, 26.0)","(21.0, 30.0, 29.0)","(2.6, 3.25, 3.1625)","(18.0, 21.0, 19.055555555555557)","(6.0, 9.6, 9.423529411764706)","(4.0, 4.2, 4.142857142857143)","(31.0, 85.0, 57.0)","(51.0, 180.0, 129.0)","(101.0, 140.0, 114.28571428571429)"
07-01-2023 16:35:21.536419,"(9.0, 13.0, 12.9)","(8.0, 10.0, 9.8)","(17.0, 30.0, 26.869565217391305)","(21.0, 30.0, 29.0)","(2.6, 3.25, 3.1916666666666664)","(18.0, 21.0, 19.055555555555557)","(6.0, 9.6, 9.36923076923077)","(4.0, 4.2, 4.142857142857143)","(31.0, 85.0, 55.833333333333336)","(51.0, 180.0, 126.66666666666667)","(101.0, 140.0, 114.28571428571429)"
07-01-2023 16:35:23.055906,"(9.0, 13.0, 12.923076923076923)","(8.0, 10.0, 9.8)","(17.0, 30.0, 27.333333333333332)","(21.0, 30.0, 29.0)","(2.6, 3.25, 3.1916666666666664)","(18.0, 21.0, 21.416666666666668)","(6.0, 9.6, 9.36923076923077)","(4.0, 4.2, 4.142857142857143)","(31.0, 85.0, 55.833333333333336)","(51.0, 180.0, 120.0)","(101.0, 140.0, 115.0)"
07-01-2023 16:35:24.506997,"(9.0, 13.0, 12.923076923076923)","(8.0, 10.0, 9.8)","(17.0, 30.0, 27.333333333333332)","(21.0, 30.0, 29.0)","(2.6, 3.25, 3.1625)","(18.0, 22.0, 21.416666666666668)","(6.0, 9.6, 9.36923076923077)","(4.0, 4.2, 4.125)","(31.0, 85.0, 55.833333333333336)","(51.0, 180.0, 120.0)","(101.0, 140.0, 115.0)"
07-01-2023 16:35:25.930564,"(9.0, 13.0, 12.923076923076923)","(8.0, 10.0, 9.8)","(17.0, 30.0, 25.8)","(21.0, 30.0, 28.8)","(2.6, 3.25, 3.1625)","(18.0, 22.0, 21.416666666666668)","(6.0, 9.6, 9.36923076923077)","(4.0, 4.2, 4.125)","(31.0, 85.0, 55.833333333333336)","(51.0, 180.0, 126.66666666666667)","(101.0, 140.0, 115.0)"
07-01-2023 16:35:27.333273,"(9.0, 13.0, 12.923076923076923)","(8.0, 10.0, 9.8)","(17.0, 30.0, 27.666666666666668)","(21.0, 30.0, 28.8)","(2.6, 3.25, 3.1454545454545455)","(18.0, 22.0, 21.416666666666668)","(6.0, 9.6, 9.36923076923077)","(4.0, 4.2, 4.125)","(31.0, 85.0, 55.833333333333336)","(51.0, 180.0, 126.66666666666667)","(101.0, 140.0, 115.0)"
07-01-2023 16:35:28.738630,"(9.0, 13.0, 12.923076923076923)","(8.0, 10.0, 9.657142857142857)","(17.0, 30.0, 27.666666666666668)","(21.0, 30.0, 28.8)","(2.6, 3.2, 3.1454545454545455)","(18.0, 22.0, 21.416666666666668)","(6.0, 9.6, 9.36923076923077)","(4.0, 4.2, 4.125)","(31.0, 85.0, 55.833333333333336)","(51.0, 180.0, 126.66666666666667)","(101.0, 140.0, 115.0)"
07-01-2023 16:35:30.447731,"(9.0, 13.0, 12.923076923076923)","(8.0, 10.0, 9.657142857142857)","(17.0, 30.0, 27.666666666666668)","(21.0, 30.0, 28.8)","(2.6, 3.2, 3.1454545454545455)","(18.0, 22.0, 21.416666666666668)","(6.0, 9.6, 9.36923076923077)","(4.0, 4.2, 4.125)","(31.0, 85.0, 55.833333333333336)","(51.0, 180.0, 126.66666666666667)","(101.0, 140.0, 115.0)"
07-01-2023 16:35:32.025057,"(9.0, 13.0, 12.923076923076923)","(8.0, 10.0, 9.657142857142857)","(17.0, 30.0, 26.0)","(21.0, 30.0, 28.8)","(2.6, 3.2, 3.1454545454545455)","(18.0, 22.0, 21.416666666666668)","(6.0, 9.6, 9.36923076923077)","(4.0, 4.2, 4.157894736842105)","(31.0, 85.0, 55.833333333333336)","(51.0, 180.0, 126.66666666666667)","(101.0, 140.0, 115.0)"
07-01-2023 16:35:33.689656,"(9.0, 13.0, 12.923076923076923)","(8.0, 10.0, 9.657142857142857)","(17.0, 30.0, 27.666666666666664)","(21.0, 30.0, 28.444444444444443)","(2.6, 3.2, 3.1454545454545455)","(18.0, 22.0, 21.416666666666668)","(6.0, 9.6, 9.36923076923077)","(4.0, 4.3, 4.1625000000000005)","(31.0, 85.0, 57.0)","(51.0, 180.0, 126.66666666666667)","(101.0, 140.0, 115.0)"
07-01-2023 16:35:35.282337,"(9.0, 13.0, 12.923076923076923)","(8.0, 10.0, 9.657142857142857)","(17.0, 30.0, 27.666666666666664)","(21.0, 30.0, 28.444444444444443)","(2.6, 3.2, 3.1454545454545455)","(18.0, 22.0, 21.416666666666668)","(6.0, 9.6, 9.36923076923077)","(4.0, 4.2, 4.1625000000000005)","(31.0, 85.0, 57.0)","(51.0, 180.0, 126.66666666666667)","(101.0, 140.0, 115.0)"
07-01-2023 16:35:36.700032,"(9.0, 13.0, 12.923076923076923)","(8.0, 10.0, 9.657142857142857)","(17.0, 30.0, 27.333333333333332)","(21.0, 30.0, 28.444444444444443)","(2.6, 3.2, 3.1454545454545455)","(18.0, 22.0, 21.416666666666668)","(6.0, 9.6, 9.36923076923077)","(4.0, 4.2, 4.1)","(31.0, 85.0, 57.0)","(51.0, 180.0, 126.66666666666667)","(101.0, 140.0, 115.0)"
07-01-2023 16:35:38.104360,"(9.0, 13.0, 12.923076923076923)","(8.0, 10.0, 9.657142857142857)","(17.0, 30.0, 27.333333333333332)","(21.0, 30.0, 28.444444444444443)","(2.6, 3.2, 3.1454545454545455)","(18.0, 22.0, 21.416666666666668)","(6.0, 9.6, 9.36923076923077)","(4.0, 4.2, 4.0375)","(31.0, 85.0, 57.0)","(51.0, 180.0, 126.66666666666667)","(101.0, 140.0, 115.0)"
07-01-2023 16:35:40.114938,"(9.0, 13.0, 12.928571428571429)","(8.0, 10.0, 9.7)","(17.0, 30.0, 27.333333333333332)","(21.0, 30.0, 28.444444444444443)","(2.6, 3.2, 3.1625)","(18.0, 22.0, 21.416666666666668)","(6.0, 9.6, 9.35)","(4.0, 4.2, 4.047058823529412)","(31.0, 85.0, 57.0)","(51.0, 180.0, 126.66666666666667)","(101.0, 140.0, 114.28571428571429)"
07-01-2023 16:35:42.714629,"(9.0, 13.0, 12.928571428571429)","(8.0, 10.0, 9.7)","(18.0, 30.0, 27.333333333333332)","(21.0, 30.0, 28.444444444444443)","(2.6, 3.25, 3.1625)","(18.0, 22.0, 21.416666666666668)","(6.0, 9.8, 9.35)","(3.9, 4.2, 4.047058823529412)","(31.0, 85.0, 57.0)","(51.0, 180.0, 126.66666666666667)","(101.0, 130.0, 120.0)"
07-01-2023 16:35:44.634013,"(9.0, 13.0, 13.045454545454545)","(8.0, 10.0, 9.7)","(18.0, 30.0, 26.727272727272727)","(21.0, 30.0, 28.571428571428573)","(2.6, 3.25, 3.1625)","(18.0, 22.0, 21.125)","(6.0, 9.8, 9.35)","(3.9, 4.2, 4.047058823529412)","(31.0, 85.0, 57.0)","(51.0, 180.0, 126.66666666666667)","(101.0, 130.0, 120.0)"
07-01-2023 16:35:46.058955,"(9.0, 13.5, 12.98)","(8.0, 10.0, 9.7)","(18.0, 30.0, 25.5)","(21.0, 30.0, 28.571428571428573)","(2.6, 3.25, 3.20625)","(18.0, 22.0, 20.4375)","(6.0, 9.8, 9.35)","(3.9, 4.2, 4.047058823529412)","(31.0, 85.0, 57.0)","(51.0, 180.0, 126.66666666666667)","(101.0, 140.0, 125.0)"
07-01-2023 16:35:47.452496,"(9.0, 13.5, 12.98)","(8.0, 10.0, 9.7)","(18.0, 30.0, 25.5)","(21.0, 30.0, 28.571428571428573)","(2.6, 3.25, 3.20625)","(18.0, 22.0, 20.4375)","(6.0, 9.8, 9.35)","(3.9, 4.2, 4.047058823529412)","(31.0, 85.0, 57.0)","(51.0, 180.0, 126.66666666666667)","(101.0, 140.0, 125.0)"
07-01-2023 16:35:48.855395,"(9.0, 13.5, 12.98)","(8.0, 10.0, 9.7)","(18.0, 30.0, 25.5)","(21.0, 30.0, 28.571428571428573)","(2.6, 3.25, 3.20625)","(18.0, 22.0, 20.863636363636363)","(6.0, 9.8, 9.35)","(3.9, 4.2, 4.047058823529412)","(31.0, 85.0, 57.0)","(51.0, 180.0, 126.66666666666667)","(101.0, 140.0, 125.0)"
07-01-2023 16:35:50.353243,"(9.0, 13.5, 12.98)","(8.0, 10.0, 9.399999999999999)","(19.0, 30.0, 25.5)","(21.0, 30.0, 28.571428571428573)","(2.6, 3.25, 3.20625)","(18.0, 22.0, 20.863636363636363)","(6.5, 9.8, 9.35)","(3.9, 4.2, 4.047058823529412)","(31.0, 85.0, 57.0)","(51.0, 180.0, 126.66666666666667)","(101.0, 140.0, 125.0)"
07-01-2023 16:35:51.854231,"(9.0, 13.5, 12.98)","(8.0, 10.0, 9.399999999999999)","(19.0, 30.0, 25.5)","(21.0, 30.0, 28.571428571428573)","(2.6, 3.25, 3.20625)","(18.0, 22.0, 20.863636363636363)","(6.5, 9.8, 9.35)","(3.9, 4.2, 4.047058823529412)","(31.0, 85.0, 57.0)","(51.0, 180.0, 126.66666666666667)","(101.0, 140.0, 125.0)"
07-01-2023 16:35:53.853289,"(9.0, 13.5, 12.98)","(8.0, 10.0, 9.399999999999999)","(19.0, 29.0, 23.46153846153846)","(21.0, 30.0, 29.333333333333332)","(2.6, 3.25, 3.20625)","(18.0, 22.0, 20.863636363636363)","(6.5, 9.8, 9.35)","(3.9, 4.2, 4.047058823529412)","(31.0, 85.0, 57.0)","(51.0, 180.0, 126.66666666666667)","(101.0, 140.0, 125.0)"
07-01-2023 16:35:55.291178,"(9.0, 13.5, 12.98)","(8.0, 10.0, 9.399999999999999)","(19.0, 29.0, 23.46153846153846)","(21.0, 30.0, 29.333333333333332)","(2.6, 3.25, 3.20625)","(18.0, 22.0, 20.863636363636363)","(6.5, 9.8, 9.35)","(3.9, 4.2, 4.047058823529412)","(31.0, 85.0, 57.0)","(51.0, 180.0, 126.66666666666667)","(101.0, 140.0, 125.71428571428571)"
07-01-2023 16:35:57.004631,"(10.0, 13.5, 12.98)","(8.0, 10.0, 9.399999999999999)","(18.0, 29.0, 25.0)","(21.0, 30.0, 30.666666666666668)","(2.6, 3.25, 3.20625)","(18.0, 22.0, 20.863636363636363)","(6.5, 9.8, 9.35)","(3.9, 4.2, 4.047058823529412)","(31.0, 85.0, 57.0)","(51.0, 180.0, 126.66666666666667)","(91.0, 140.0, 125.71428571428571)"
07-01-2023 16:35:58.630232,"(10.0, 13.5, 12.98)","(8.0, 10.0, 9.399999999999999)","(18.0, 29.0, 25.0)","(21.0, 32.0, 29.142857142857142)","(2.6, 3.25, 3.20625)","(18.0, 22.0, 20.863636363636363)","(6.5, 9.8, 9.35)","(3.9, 4.2, 4.047058823529412)","(31.0, 85.0, 57.0)","(51.0, 180.0, 126.66666666666667)","(91.0, 140.0, 125.71428571428571)"
07-01-2023 16:36:00.279226,"(10.0, 13.5, 12.98)","(8.0, 10.0, 9.399999999999999)","(18.0, 29.0, 25.0)","(21.0, 32.0, 29.142857142857142)","(2.6, 3.25, 3.20625)","(18.0, 22.0, 20.863636363636363)","(6.5, 9.8, 9.35)","(3.9, 4.2, 4.047058823529412)","(31.0, 80.0, 65.0)","(51.0, 180.0, 126.66666666666667)","(91.0, 140.0, 125.71428571428571)"
07-01-2023 16:36:01.865778,"(10.0, 13.5, 12.98)","(8.0, 10.0, 9.399999999999999)","(18.0, 29.0, 25.0)","(21.0, 32.0, 29.142857142857142)","(2.6, 3.25, 3.20625)","(18.0, 22.0, 20.863636363636363)","(6.5, 9.8, 9.35)","(3.9, 4.2, 4.047058823529412)","(31.0, 80.0, 65.0)","(51.0, 180.0, 126.66666666666667)","(91.0, 140.0, 125.71428571428571)"
07-01-2023 16:36:03.362128,"(10.0, 13.5, 12.98)","(8.0, 10.0, 9.7)","(18.0, 29.0, 25.0)","(21.0, 32.0, 29.142857142857142)","(2.6, 3.25, 3.20625)","(18.0, 22.0, 21.642857142857142)","(6.5, 9.8, 9.35)","(3.9, 4.2, 4.047058823529412)","(31.0, 80.0, 65.0)","(51.0, 180.0, 126.66666666666667)","(91.0, 140.0, 125.71428571428571)"
07-01-2023 16:36:04.809723,"(10.0, 13.5, 13.045454545454545)","(8.0, 10.0, 9.7)","(18.0, 29.0, 25.0)","(21.0, 32.0, 29.142857142857142)","(2.6, 3.25, 3.20625)","(18.0, 22.0, 21.642857142857142)","(6.5, 9.8, 9.35)","(3.9, 4.2, 4.086956521739131)","(31.0, 80.0, 65.0)","(51.0, 180.0, 126.66666666666667)","(91.0, 140.0, 125.71428571428571)"
07-01-2023 16:36:06.632180,"(10.0, 13.5, 13.045454545454545)","(8.0, 10.0, 9.7)","(18.0, 29.0, 25.0)","(21.0, 32.0, 29.142857142857142)","(2.6, 3.25, 3.20625)","(18.0, 22.0, 21.642857142857142)","(6.5, 9.8, 9.35)","(3.9, 4.2, 4.086956521739131)","(31.0, 80.0, 65.0)","(51.0, 180.0, 126.66666666666667)","(91.0, 140.0, 125.71428571428571)"
07-01-2023 16:36:08.211853,"(10.0, 13.5, 13.045454545454545)","(8.0, 10.0, 9.7)","(18.0, 29.0, 26.6)","(21.0, 32.0, 31.57142857142857)","(2.6, 3.25, 3.151190476190476)","(18.0, 22.0, 21.642857142857142)","(6.5, 9.8, 9.35)","(3.9, 4.2, 4.086956521739131)","(31.0, 80.0, 65.0)","(51.0, 180.0, 126.66666666666667)","(91.0, 140.0, 125.71428571428571)"
07-01-2023 16:36:09.761393,"(10.0, 13.5, 13.045454545454545)","(8.0, 10.0, 9.8875)","(18.0, 29.0, 26.6)","(21.0, 32.0, 31.57142857142857)","(2.6, 3.2, 3.151190476190476)","(18.0, 22.0, 21.642857142857142)","(6.5, 9.8, 9.35)","(3.9, 4.2, 4.086956521739131)","(31.0, 80.0, 65.0)","(51.0, 180.0, 126.66666666666667)","(91.0, 140.0, 125.71428571428571)"
07-01-2023 16:36:11.379934,"(10.0, 13.5, 13.045454545454545)","(8.0, 10.5, 10.15)","(18.0, 29.0, 27.153846153846153)","(21.0, 32.0, 31.57142857142857)","(2.6, 3.2, 3.151086956521739)","(18.0, 22.0, 21.642857142857142)","(6.5, 9.8, 9.35)","(3.9, 4.0, 3.9527586206896554)","(31.0, 80.0, 65.0)","(51.0, 180.0, 126.66666666666667)","(91.0, 140.0, 125.71428571428571)"
07-01-2023 16:36:13.168490,"(10.0, 13.5, 13.045454545454545)","(8.0, 10.5, 10.15)","(18.0, 29.0, 27.153846153846153)","(21.0, 32.0, 31.57142857142857)","(2.6, 3.2, 3.151086956521739)","(18.0, 22.0, 21.642857142857142)","(6.5, 9.8, 9.6)","(3.9, 4.0, 3.9520979020979023)","(31.0, 80.0, 72.5)","(51.0, 180.0, 135.0)","(91.0, 140.0, 127.5)"
07-01-2023 16:36:14.765014,"(10.0, 13.5, 13.166666666666666)","(8.0, 10.0, 9.893333333333333)","(18.0, 29.0, 27.8)","(21.0, 32.0, 31.25)","(2.6, 3.15, 3.1543478260869566)","(18.0, 21.0, 20.785714285714285)","(6.5, 9.8, 9.6)","(3.9, 4.0, 3.9221590909090907)","(31.0, 80.0, 72.5)","(51.0, 170.0, 135.0)","(91.0, 140.0, 127.5)"
07-01-2023 16:36:16.673888,"(10.0, 13.5, 13.166666666666666)","(8.0, 10.0, 9.893333333333333)","(18.0, 29.0, 27.8)","(21.0, 32.0, 28.0)","(2.6, 3.2, 3.1543478260869566)","(18.0, 21.0, 20.785714285714285)","(7.0, 9.8, 9.6)","(3.9, 4.0, 3.9221590909090907)","(31.0, 80.0, 72.5)","(41.0, 170.0, 135.0)","(91.0, 140.0, 127.5)"
07-01-2023 16:36:18.474268,"(10.0, 13.5, 13.166666666666666)","(8.0, 10.0, 9.893333333333333)","(18.0, 29.0, 27.666666666666664)","(21.0, 32.0, 27.764705882352942)","(2.6, 3.2, 3.137837837837838)","(18.0, 21.0, 20.785714285714285)","(7.0, 9.8, 9.6)","(3.9, 4.0, 3.862828947368421)","(31.0, 80.0, 72.5)","(41.0, 170.0, 135.0)","(91.0, 140.0, 127.5)"
07-01-2023 16:36:20.270257,"(10.0, 13.5, 13.130434782608695)","(8.0, 10.0, 9.89090909090909)","(18.0, 29.0, 25.666666666666668)","(21.0, 32.0, 29.136363636363637)","(2.6, 3.15, 3.151724137931035)","(18.0, 21.0, 20.666666666666668)","(7.0, 9.8, 9.76)","(3.9, 4.0, 3.9180555555555556)","(31.0, 80.0, 67.5)","(41.0, 170.0, 130.0)","(91.0, 140.0, 127.5)"
07-01-2023 16:36:22.082191,"(10.0, 13.5, 13.130434782608695)","(8.0, 10.0, 9.89090909090909)","(18.0, 29.0, 25.666666666666668)","(21.0, 32.0, 26.272727272727273)","(2.6, 3.2, 3.151724137931035)","(18.0, 21.0, 20.666666666666668)","(7.0, 10.0, 9.76)","(3.9, 3.95, 3.9180555555555556)","(31.0, 80.0, 67.5)","(41.0, 170.0, 130.0)","(91.0, 140.0, 122.22222222222223)"
07-01-2023 16:36:23.972848,"(10.0, 13.5, 13.19047619047619)","(8.0, 10.0, 9.89090909090909)","(18.0, 29.0, 27.18181818181818)","(21.0, 32.0, 26.272727272727273)","(2.6, 3.2, 3.151724137931035)","(18.0, 21.0, 20.666666666666668)","(7.0, 10.0, 10.015384615384615)","(3.9, 3.95, 3.9232558139534883)","(31.0, 80.0, 67.5)","(41.0, 170.0, 130.0)","(91.0, 140.0, 123.33333333333333)"
07-01-2023 16:36:25.836067,"(10.0, 13.5, 13.130434782608695)","(8.0, 10.0, 9.907692307692308)","(18.0, 29.0, 26.5)","(21.0, 32.0, 26.272727272727273)","(2.6, 3.2, 3.151724137931035)","(18.0, 21.0, 20.666666666666668)","(7.0, 10.5, 9.887500000000001)","(3.9, 3.95, 3.9232558139534883)","(31.0, 80.0, 67.5)","(41.0, 170.0, 130.0)","(91.0, 140.0, 122.85714285714286)"
07-01-2023 16:36:28.080802,"(10.0, 13.5, 13.19047619047619)","(8.0, 10.0, 9.907692307692308)","(18.0, 29.0, 26.5)","(21.0, 32.0, 26.272727272727273)","(2.6, 3.2, 3.151724137931035)","(18.0, 21.0, 18.5)","(7.0, 10.5, 9.887500000000001)","(3.9, 3.95, 3.921276595744681)","(31.0, 80.0, 67.5)","(41.0, 170.0, 130.0)","(91.0, 140.0, 122.0)"
07-01-2023 16:36:30.356949,"(10.0, 13.5, 13.130434782608695)","(8.0, 10.0, 9.907692307692308)","(18.0, 29.0, 27.157894736842106)","(21.0, 32.0, 28.684210526315788)","(2.6, 3.2, 3.151724137931035)","(18.0, 21.0, 20.318181818181817)","(7.0, 10.5, 10.0)","(3.9, 3.95, 3.91625)","(31.0, 80.0, 67.5)","(41.0, 170.0, 130.0)","(91.0, 140.0, 122.0)"
07-01-2023 16:36:32.488331,"(10.0, 13.5, 13.130434782608695)","(8.0, 10.0, 9.907692307692308)","(18.0, 29.0, 27.75)","(21.0, 32.0, 28.684210526315788)","(2.6, 3.2, 3.151724137931035)","(18.0, 21.0, 20.318181818181817)","(7.0, 11.0, 10.2125)","(3.9, 3.95, 3.91625)","(31.0, 80.0, 67.5)","(41.0, 170.0, 130.0)","(91.0, 140.0, 122.0)"
07-01-2023 16:36:34.553683,"(10.0, 13.5, 13.130434782608695)","(8.0, 10.0, 9.907692307692308)","(18.0, 29.0, 27.75)","(21.0, 32.0, 28.684210526315788)","(2.6, 3.2, 3.151724137931035)","(18.0, 21.0, 20.318181818181817)","(7.0, 11.0, 10.2125)","(3.9, 3.95, 3.91625)","(31.0, 80.0, 67.5)","(41.0, 170.0, 130.0)","(91.0, 140.0, 122.0)"
07-01-2023 16:36:36.180435,"(10.0, 13.5, 13.130434782608695)","(8.0, 10.0, 9.907692307692308)","(18.0, 29.0, 27.75)","(21.0, 32.0, 28.684210526315788)","(2.6, 3.2, 3.151724137931035)","(18.0, 21.0, 20.318181818181817)","(7.0, 11.0, 10.2125)","(3.9, 3.95, 3.91625)","(31.0, 80.0, 67.5)","(41.0, 170.0, 130.0)","(91.0, 140.0, 122.0)"
07-01-2023 16:36:37.874222,"(10.0, 13.5, 13.130434782608695)","(8.0, 10.0, 9.907692307692308)","(18.0, 29.0, 27.75)","(21.0, 32.0, 28.684210526315788)","(2.6, 3.2, 3.151724137931035)","(18.0, 21.0, 20.318181818181817)","(7.0, 11.0, 10.2125)","(3.9, 3.95, 3.91625)","(31.0, 80.0, 67.5)","(41.0, 170.0, 130.0)","(91.0, 140.0, 122.0)"
07-01-2023 16:36:39.403573,"(10.0, 13.5, 13.130434782608695)","(8.0, 10.0, 9.925)","(18.0, 29.0, 27.75)","(21.0, 32.0, 28.684210526315788)","(2.6, 3.2, 3.151724137931035)","(18.0, 21.0, 20.318181818181817)","(7.0, 11.0, 10.2125)","(3.9, 3.95, 3.91625)","(31.0, 80.0, 67.5)","(41.0, 170.0, 130.0)","(91.0, 140.0, 122.5)"
07-01-2023 16:36:41.063517,"(10.0, 13.5, 12.85)","(8.0, 10.0, 9.925)","(18.0, 29.0, 27.75)","(21.0, 32.0, 28.684210526315788)","(2.6, 3.2, 3.151724137931035)","(18.0, 21.0, 20.318181818181817)","(7.0, 11.0, 10.2125)","(3.9, 3.95, 3.91625)","(31.0, 80.0, 67.5)","(41.0, 170.0, 130.0)","(91.0, 140.0, 122.5)"
07-01-2023 16:36:42.886545,"(10.0, 13.0, 12.85)","(8.0, 10.0, 9.925)","(18.0, 29.0, 27.75)","(21.0, 32.0, 28.684210526315788)","(2.6, 3.2, 3.151724137931035)","(18.0, 21.0, 20.318181818181817)","(7.0, 11.0, 10.2125)","(3.9, 3.95, 3.91625)","(31.0, 80.0, 67.5)","(41.0, 170.0, 130.0)","(91.0, 140.0, 122.5)"
07-01-2023 16:36:44.878703,"(10.0, 13.0, 12.85)","(8.0, 10.0, 9.925)","(18.0, 29.0, 27.75)","(21.0, 32.0, 27.09090909090909)","(2.6, 3.2, 3.151724137931035)","(18.0, 21.0, 20.318181818181817)","(7.0, 11.0, 10.2125)","(3.9, 3.95, 3.9254545454545453)","(31.0, 80.0, 67.5)","(41.0, 170.0, 130.0)","(91.0, 140.0, 122.5)"
07-01-2023 16:36:46.569285,"(10.0, 13.0, 12.85)","(8.0, 10.0, 9.7)","(18.0, 29.0, 27.75)","(21.0, 32.0, 27.09090909090909)","(2.6, 3.2, 3.151724137931035)","(18.0, 21.0, 20.318181818181817)","(7.0, 11.0, 10.2125)","(3.9, 3.95, 3.9254545454545453)","(31.0, 80.0, 67.5)","(41.0, 170.0, 130.0)","(91.0, 140.0, 122.5)"
07-01-2023 16:36:48.251333,"(10.0, 13.0, 12.85)","(8.0, 10.0, 9.784615384615385)","(18.0, 29.0, 27.75)","(21.0, 32.0, 27.09090909090909)","(2.6, 3.2, 3.19375)","(18.0, 21.0, 20.318181818181817)","(7.0, 11.0, 10.258823529411764)","(3.9, 3.95, 3.9254545454545453)","(31.0, 80.0, 67.5)","(41.0, 170.0, 130.0)","(91.0, 140.0, 122.5)"
07-01-2023 16:36:49.946069,"(10.0, 13.0, 12.85)","(8.0, 10.0, 9.784615384615385)","(18.0, 29.0, 27.75)","(21.0, 32.0, 27.09090909090909)","(2.6, 3.2, 3.216666666666667)","(18.0, 21.0, 20.318181818181817)","(7.0, 11.0, 10.258823529411764)","(3.9, 3.95, 3.91625)","(31.0, 80.0, 67.5)","(41.0, 170.0, 130.0)","(91.0, 140.0, 122.5)"
07-01-2023 16:36:51.792073,"(10.0, 13.0, 12.85)","(8.0, 10.0, 8.981818181818182)","(18.0, 29.0, 27.75)","(21.0, 32.0, 27.09090909090909)","(2.6, 3.25, 3.216666666666667)","(18.0, 21.0, 20.318181818181817)","(7.0, 11.0, 10.258823529411764)","(3.9, 3.95, 3.9079136690647482)","(31.0, 80.0, 67.5)","(41.0, 170.0, 130.0)","(91.0, 140.0, 122.5)"
