,Targan Bale,Ibrox Cooper,Slingshot Flare,Luxuriate,Who Told John,Chasing Jimmy,Inga Leah,Liberty Pop
12-01-2023 17:22:14.962588,"(2.15, 3.2, 2.241777777777778)","(5.0, 8.8, 5.94)","(4.4, 7.4, 5.066666666666667)","(9.0, 18.5, 13.65)","(16.0, 38.0, 24.5625)","(17.0, 42.0, 26.0625)","(26.0, 230.0, 84.28571428571428)","(6.5, 10.5, 6.63)"
12-01-2023 17:22:16.032963,"(2.15, 3.2, 2.241777777777778)","(5.0, 8.8, 5.94)","(4.4, 7.4, 5.066666666666667)","(9.0, 18.5, 13.65)","(16.0, 38.0, 24.5625)","(17.0, 42.0, 26.0625)","(26.0, 230.0, 84.28571428571428)","(6.5, 10.5, 6.63)"
12-01-2023 17:22:17.059218,"(2.15, 3.2, 2.241777777777778)","(5.0, 8.8, 5.94)","(4.4, 7.4, 5.066666666666667)","(9.0, 18.5, 13.65)","(16.0, 38.0, 24.5625)","(17.0, 42.0, 26.0625)","(26.0, 230.0, 84.28571428571428)","(6.5, 10.5, 6.63)"
12-01-2023 17:22:18.102377,"(2.15, 3.2, 2.241777777777778)","(5.0, 8.8, 5.94)","(4.4, 7.4, 5.066666666666667)","(9.0, 18.5, 13.65)","(16.0, 38.0, 24.5625)","(17.0, 42.0, 26.0625)","(26.0, 230.0, 84.28571428571428)","(6.5, 10.5, 6.63)"
12-01-2023 17:22:19.220080,"(2.15, 3.2, 2.241777777777778)","(5.0, 8.8, 5.94)","(4.4, 7.4, 5.066666666666667)","(9.0, 18.5, 13.65)","(16.0, 38.0, 24.5625)","(17.0, 42.0, 26.0625)","(26.0, 230.0, 84.28571428571428)","(6.5, 10.5, 6.63)"
12-01-2023 17:22:20.267647,"(2.15, 3.2, 2.241777777777778)","(5.0, 8.8, 5.94)","(4.4, 7.4, 5.066666666666667)","(9.0, 18.5, 13.65)","(16.0, 38.0, 24.5625)","(17.0, 42.0, 26.0625)","(26.0, 230.0, 84.28571428571428)","(6.5, 10.5, 6.63)"
12-01-2023 17:22:21.280051,"(2.15, 3.2, 2.241777777777778)","(5.0, 8.8, 5.94)","(4.4, 7.4, 5.066666666666667)","(9.0, 18.5, 13.65)","(16.0, 38.0, 24.5625)","(17.0, 42.0, 26.0625)","(26.0, 230.0, 84.28571428571428)","(6.5, 10.5, 6.63)"
12-01-2023 17:22:22.315556,"(2.15, 3.2, 2.241777777777778)","(5.0, 8.8, 5.94)","(4.4, 7.4, 5.066666666666667)","(9.0, 18.5, 13.65)","(16.0, 38.0, 24.5625)","(17.0, 42.0, 26.0625)","(26.0, 230.0, 84.28571428571428)","(6.5, 10.5, 6.63)"
12-01-2023 17:22:23.384888,"(2.15, 3.2, 2.241777777777778)","(5.0, 8.8, 5.94)","(4.4, 7.4, 5.066666666666667)","(9.0, 18.5, 13.65)","(16.0, 38.0, 24.5625)","(17.0, 42.0, 26.0625)","(26.0, 230.0, 84.28571428571428)","(6.5, 10.5, 6.63)"
12-01-2023 17:22:24.525700,"(2.15, 3.2, 2.241777777777778)","(5.0, 8.8, 5.94)","(4.4, 7.4, 5.066666666666667)","(9.0, 18.5, 13.65)","(16.0, 38.0, 24.5625)","(17.0, 42.0, 26.0625)","(26.0, 230.0, 84.28571428571428)","(6.5, 10.5, 6.63)"
12-01-2023 17:22:25.554052,"(2.15, 3.2, 2.241777777777778)","(5.0, 8.8, 5.94)","(4.4, 7.4, 5.066666666666667)","(9.0, 18.5, 13.65)","(16.0, 38.0, 24.5625)","(17.0, 42.0, 26.0625)","(26.0, 230.0, 84.28571428571428)","(6.5, 10.5, 6.63)"
12-01-2023 17:22:26.587496,"(2.15, 3.2, 2.241777777777778)","(5.0, 8.8, 5.94)","(4.4, 7.4, 5.066666666666667)","(9.0, 18.5, 13.65)","(16.0, 38.0, 24.5625)","(17.0, 42.0, 26.0625)","(26.0, 230.0, 84.28571428571428)","(6.5, 10.5, 6.63)"
12-01-2023 17:22:27.564287,"(2.15, 3.2, 2.241777777777778)","(5.0, 8.8, 5.94)","(4.4, 7.4, 5.066666666666667)","(9.0, 18.5, 13.65)","(16.0, 38.0, 24.5625)","(17.0, 42.0, 26.0625)","(26.0, 230.0, 84.28571428571428)","(6.5, 10.5, 6.63)"
12-01-2023 17:22:28.564279,"(2.15, 3.2, 2.241777777777778)","(5.0, 8.8, 5.94)","(4.4, 7.4, 5.066666666666667)","(9.0, 18.5, 13.65)","(16.0, 38.0, 24.5625)","(17.0, 42.0, 26.0625)","(26.0, 230.0, 84.28571428571428)","(6.5, 10.5, 6.63)"
12-01-2023 17:22:29.621421,"(2.15, 3.2, 2.241777777777778)","(5.0, 8.8, 5.94)","(4.4, 7.4, 5.066666666666667)","(9.0, 18.5, 13.65)","(16.0, 38.0, 24.5625)","(17.0, 42.0, 26.0625)","(26.0, 230.0, 84.28571428571428)","(6.5, 10.5, 6.63)"
12-01-2023 17:22:30.691623,"(2.15, 3.2, 2.241777777777778)","(5.0, 8.8, 5.94)","(4.4, 7.4, 5.066666666666667)","(9.0, 18.5, 13.65)","(16.0, 38.0, 26.055555555555557)","(17.0, 42.0, 27.833333333333336)","(26.0, 230.0, 84.28571428571428)","(6.5, 10.5, 6.63)"
12-01-2023 17:22:31.787152,"(2.15, 3.2, 2.241777777777778)","(5.0, 8.8, 5.94)","(4.4, 7.4, 5.066666666666667)","(9.0, 18.5, 13.65)","(16.0, 38.0, 26.055555555555557)","(17.0, 42.0, 27.833333333333336)","(26.0, 230.0, 84.28571428571428)","(6.5, 10.5, 6.63)"
12-01-2023 17:22:32.958835,"(2.15, 3.2, 2.241777777777778)","(5.0, 8.8, 5.94)","(4.4, 7.4, 5.066666666666667)","(9.0, 18.5, 13.65)","(16.0, 38.0, 26.055555555555557)","(17.0, 42.0, 27.833333333333336)","(26.0, 230.0, 84.28571428571428)","(6.5, 10.5, 6.63)"
12-01-2023 17:22:34.131337,"(2.15, 3.2, 2.241777777777778)","(5.0, 8.8, 5.94)","(4.4, 7.4, 5.066666666666667)","(9.0, 18.5, 13.65)","(16.0, 38.0, 26.055555555555557)","(17.0, 42.0, 27.833333333333336)","(26.0, 230.0, 84.28571428571428)","(6.5, 10.5, 6.63)"
12-01-2023 17:22:35.224410,"(2.15, 3.2, 2.241777777777778)","(5.0, 8.8, 5.94)","(4.4, 7.4, 5.066666666666667)","(9.0, 18.5, 13.65)","(16.0, 38.0, 26.055555555555557)","(17.0, 42.0, 27.833333333333336)","(26.0, 230.0, 84.28571428571428)","(6.5, 10.5, 6.63)"
12-01-2023 17:22:36.260910,"(2.15, 3.2, 2.241777777777778)","(5.0, 8.8, 5.94)","(4.4, 7.4, 5.066666666666667)","(9.0, 18.5, 13.65)","(16.0, 38.0, 26.055555555555557)","(17.0, 42.0, 27.833333333333336)","(26.0, 230.0, 84.28571428571428)","(6.5, 10.5, 6.63)"
12-01-2023 17:22:37.294098,"(2.15, 3.2, 2.241777777777778)","(5.0, 8.8, 5.94)","(4.4, 7.4, 5.066666666666667)","(9.0, 18.5, 13.65)","(16.0, 38.0, 26.055555555555557)","(17.0, 42.0, 27.833333333333336)","(26.0, 230.0, 84.28571428571428)","(6.5, 10.5, 6.63)"
12-01-2023 17:22:38.368191,"(2.15, 3.2, 2.241777777777778)","(5.0, 8.8, 5.94)","(4.4, 7.4, 5.066666666666667)","(9.0, 18.5, 13.65)","(16.0, 38.0, 26.055555555555557)","(17.0, 42.0, 27.833333333333336)","(26.0, 230.0, 84.28571428571428)","(6.5, 10.5, 6.63)"
12-01-2023 17:22:39.464534,"(2.15, 3.2, 2.241777777777778)","(5.0, 8.8, 5.94)","(4.4, 7.4, 5.066666666666667)","(9.0, 18.5, 13.65)","(16.0, 38.0, 26.055555555555557)","(17.0, 42.0, 27.833333333333336)","(26.0, 230.0, 84.28571428571428)","(6.5, 10.5, 6.63)"
12-01-2023 17:22:40.472870,"(2.15, 3.2, 2.241777777777778)","(5.0, 8.8, 5.94)","(4.4, 7.4, 5.066666666666667)","(9.0, 18.5, 13.65)","(16.0, 38.0, 26.055555555555557)","(17.0, 42.0, 27.833333333333336)","(26.0, 230.0, 84.28571428571428)","(6.5, 10.5, 6.63)"
12-01-2023 17:22:41.539686,"(2.15, 3.2, 2.241777777777778)","(5.0, 8.8, 5.94)","(4.4, 7.4, 5.066666666666667)","(9.0, 18.5, 13.65)","(16.0, 38.0, 26.055555555555557)","(17.0, 42.0, 27.833333333333336)","(26.0, 230.0, 84.28571428571428)","(6.5, 10.5, 6.63)"
12-01-2023 17:22:42.607256,"(2.15, 3.2, 2.241777777777778)","(5.0, 8.8, 5.94)","(4.4, 7.4, 5.066666666666667)","(9.0, 18.5, 13.65)","(16.0, 38.0, 26.055555555555557)","(17.0, 42.0, 27.833333333333336)","(26.0, 230.0, 84.28571428571428)","(6.5, 10.5, 6.63)"
12-01-2023 17:22:43.716325,"(2.15, 3.2, 2.241777777777778)","(5.0, 8.8, 5.94)","(4.4, 7.4, 5.066666666666667)","(9.0, 18.5, 13.65)","(16.0, 38.0, 26.055555555555557)","(17.0, 42.0, 27.833333333333336)","(26.0, 230.0, 84.28571428571428)","(6.5, 10.5, 6.63)"
12-01-2023 17:22:44.769076,"(2.15, 3.2, 2.241777777777778)","(5.0, 8.8, 5.94)","(4.4, 7.4, 5.066666666666667)","(9.0, 18.5, 13.65)","(16.0, 38.0, 26.055555555555557)","(17.0, 42.0, 27.833333333333336)","(26.0, 230.0, 84.28571428571428)","(6.5, 10.5, 6.63)"
12-01-2023 17:22:45.768045,"(2.15, 3.15, 2.3233333333333337)","(5.0, 8.8, 5.94)","(4.4, 7.4, 5.066666666666667)","(9.0, 18.5, 13.65)","(16.0, 38.0, 26.055555555555557)","(17.0, 42.0, 27.833333333333336)","(26.0, 230.0, 84.28571428571428)","(6.5, 10.5, 6.63)"
12-01-2023 17:22:46.867005,"(2.15, 3.15, 2.3233333333333337)","(5.0, 8.8, 5.94)","(4.4, 7.4, 5.066666666666667)","(9.0, 18.5, 13.65)","(16.0, 38.0, 26.055555555555557)","(17.0, 42.0, 27.833333333333336)","(26.0, 230.0, 84.28571428571428)","(6.5, 10.5, 6.63)"
12-01-2023 17:22:47.953881,"(2.15, 3.15, 2.3233333333333337)","(5.0, 8.8, 5.94)","(4.4, 7.4, 5.066666666666667)","(9.0, 18.5, 13.65)","(16.0, 38.0, 26.055555555555557)","(17.0, 42.0, 27.833333333333336)","(26.0, 230.0, 84.28571428571428)","(6.5, 10.5, 6.63)"
12-01-2023 17:22:49.103194,"(2.15, 3.15, 2.3233333333333337)","(5.0, 8.8, 5.94)","(4.4, 7.4, 5.066666666666667)","(9.0, 18.5, 13.65)","(16.0, 38.0, 26.055555555555557)","(17.0, 42.0, 27.833333333333336)","(26.0, 230.0, 84.28571428571428)","(6.5, 10.5, 6.63)"
12-01-2023 17:22:50.226598,"(2.15, 3.15, 2.3233333333333337)","(5.0, 8.8, 5.94)","(4.4, 7.4, 5.066666666666667)","(9.0, 18.5, 13.65)","(16.0, 38.0, 26.055555555555557)","(17.0, 42.0, 27.833333333333336)","(26.0, 230.0, 84.28571428571428)","(6.5, 10.5, 6.63)"
12-01-2023 17:22:51.340317,"(2.15, 3.15, 2.3233333333333337)","(5.0, 8.8, 5.94)","(4.4, 7.4, 5.066666666666667)","(9.0, 18.5, 13.65)","(16.0, 38.0, 26.055555555555557)","(17.0, 42.0, 27.833333333333336)","(26.0, 230.0, 84.28571428571428)","(6.5, 10.5, 6.63)"
12-01-2023 17:22:52.456694,"(2.15, 3.15, 2.3233333333333337)","(5.0, 8.8, 5.94)","(4.4, 7.4, 5.066666666666667)","(9.0, 18.5, 13.65)","(16.0, 38.0, 26.055555555555557)","(17.0, 42.0, 27.833333333333336)","(26.0, 230.0, 84.28571428571428)","(6.5, 10.5, 6.63)"
12-01-2023 17:22:53.545291,"(2.15, 3.15, 2.3233333333333337)","(5.0, 8.8, 5.94)","(4.4, 7.4, 5.066666666666667)","(9.0, 18.5, 13.65)","(16.0, 38.0, 26.055555555555557)","(17.0, 42.0, 27.833333333333336)","(26.0, 230.0, 84.28571428571428)","(6.5, 10.5, 6.63)"
12-01-2023 17:22:54.601838,"(2.15, 3.15, 2.3233333333333337)","(5.0, 8.8, 5.94)","(4.4, 7.4, 5.066666666666667)","(9.0, 18.5, 13.65)","(16.0, 38.0, 26.055555555555557)","(17.0, 42.0, 27.833333333333336)","(26.0, 230.0, 84.28571428571428)","(6.5, 10.5, 6.63)"
12-01-2023 17:22:55.659271,"(2.15, 3.15, 2.3233333333333337)","(5.0, 8.8, 5.94)","(4.4, 7.4, 5.066666666666667)","(9.0, 18.5, 13.65)","(16.0, 38.0, 26.055555555555557)","(17.0, 42.0, 27.833333333333336)","(26.0, 230.0, 84.28571428571428)","(6.5, 10.5, 6.63)"
12-01-2023 17:22:56.686401,"(2.15, 3.15, 2.3233333333333337)","(5.0, 8.8, 5.94)","(4.4, 7.4, 5.066666666666667)","(9.0, 18.5, 13.65)","(16.0, 38.0, 26.055555555555557)","(17.0, 42.0, 27.833333333333336)","(26.0, 230.0, 84.28571428571428)","(6.5, 10.5, 6.63)"
12-01-2023 17:22:57.717203,"(2.15, 3.15, 2.3233333333333337)","(5.0, 8.8, 5.94)","(4.4, 7.4, 5.066666666666667)","(9.0, 18.5, 13.65)","(16.0, 38.0, 26.055555555555557)","(17.0, 42.0, 27.833333333333336)","(26.0, 230.0, 84.28571428571428)","(6.5, 10.5, 6.63)"
12-01-2023 17:22:58.739828,"(2.15, 3.15, 2.3233333333333337)","(5.0, 8.8, 5.94)","(4.4, 7.4, 5.066666666666667)","(9.0, 18.5, 13.65)","(16.0, 38.0, 26.055555555555557)","(17.0, 42.0, 27.833333333333336)","(26.0, 230.0, 84.28571428571428)","(6.5, 10.5, 6.63)"
12-01-2023 17:22:59.857716,"(2.15, 3.15, 2.3233333333333337)","(5.0, 8.8, 5.94)","(4.4, 7.4, 5.066666666666667)","(9.0, 18.5, 13.65)","(16.0, 38.0, 26.055555555555557)","(17.0, 42.0, 27.833333333333336)","(26.0, 230.0, 84.28571428571428)","(6.5, 10.5, 6.63)"
12-01-2023 17:23:00.862117,"(2.15, 3.15, 2.3233333333333337)","(5.0, 8.8, 5.94)","(4.4, 7.4, 5.066666666666667)","(9.0, 18.5, 13.65)","(16.0, 38.0, 26.055555555555557)","(17.0, 42.0, 27.833333333333336)","(26.0, 230.0, 84.28571428571428)","(6.5, 10.5, 6.63)"
12-01-2023 17:23:01.931317,"(2.15, 3.15, 2.3233333333333337)","(5.0, 8.8, 5.94)","(4.4, 7.4, 5.066666666666667)","(9.0, 18.5, 13.65)","(16.0, 38.0, 26.055555555555557)","(17.0, 42.0, 27.833333333333336)","(26.0, 230.0, 84.28571428571428)","(6.5, 10.5, 6.63)"
12-01-2023 17:23:03.068345,"(2.15, 3.15, 2.3233333333333337)","(5.0, 8.8, 5.94)","(4.4, 7.4, 5.066666666666667)","(9.0, 18.5, 13.65)","(16.0, 38.0, 26.055555555555557)","(17.0, 42.0, 27.833333333333336)","(26.0, 230.0, 84.28571428571428)","(6.5, 10.5, 6.63)"
12-01-2023 17:23:04.268427,"(2.15, 3.15, 2.3233333333333337)","(5.0, 8.8, 5.94)","(4.4, 7.4, 5.066666666666667)","(9.0, 18.5, 13.65)","(16.0, 38.0, 26.055555555555557)","(17.0, 42.0, 27.833333333333336)","(26.0, 230.0, 84.28571428571428)","(6.5, 10.5, 6.63)"
12-01-2023 17:23:05.371826,"(2.15, 3.15, 2.3233333333333337)","(5.0, 8.8, 5.94)","(4.4, 7.4, 5.066666666666667)","(9.0, 18.5, 13.65)","(16.0, 38.0, 26.055555555555557)","(17.0, 42.0, 27.833333333333336)","(26.0, 230.0, 84.28571428571428)","(6.5, 10.5, 6.63)"
12-01-2023 17:23:06.426269,"(2.15, 3.15, 2.3233333333333337)","(5.0, 8.8, 5.94)","(4.4, 7.4, 5.066666666666667)","(9.0, 18.5, 13.65)","(16.0, 38.0, 26.055555555555557)","(17.0, 42.0, 27.833333333333336)","(26.0, 230.0, 84.28571428571428)","(6.5, 10.5, 6.63)"
12-01-2023 17:23:07.463589,"(2.15, 3.15, 2.3233333333333337)","(5.0, 8.8, 5.94)","(4.4, 7.4, 5.066666666666667)","(9.0, 18.5, 13.65)","(16.0, 38.0, 26.055555555555557)","(17.0, 42.0, 27.833333333333336)","(26.0, 230.0, 84.28571428571428)","(6.5, 10.5, 6.63)"
12-01-2023 17:23:08.447840,"(2.15, 3.15, 2.3233333333333337)","(5.0, 8.8, 5.94)","(4.4, 7.4, 5.066666666666667)","(9.0, 18.5, 13.65)","(16.0, 38.0, 26.055555555555557)","(17.0, 42.0, 27.833333333333336)","(26.0, 230.0, 84.28571428571428)","(6.5, 10.5, 6.63)"
12-01-2023 17:23:09.801704,"(2.15, 3.15, 2.3233333333333337)","(5.0, 8.8, 5.94)","(4.4, 7.4, 5.066666666666667)","(9.0, 18.5, 13.65)","(16.0, 38.0, 26.055555555555557)","(17.0, 42.0, 27.833333333333336)","(26.0, 230.0, 84.28571428571428)","(6.5, 10.5, 6.63)"
12-01-2023 17:23:10.900728,"(2.15, 3.15, 2.3233333333333337)","(5.0, 8.8, 5.94)","(4.4, 7.4, 5.066666666666667)","(9.0, 18.5, 13.65)","(16.0, 38.0, 26.055555555555557)","(17.0, 42.0, 27.833333333333336)","(26.0, 230.0, 84.28571428571428)","(6.5, 10.5, 6.63)"
12-01-2023 17:23:12.071944,"(2.15, 3.15, 2.3233333333333337)","(5.0, 8.8, 5.94)","(4.4, 7.4, 5.066666666666667)","(9.0, 18.5, 13.65)","(16.0, 38.0, 26.055555555555557)","(17.0, 42.0, 27.833333333333336)","(26.0, 230.0, 84.28571428571428)","(6.5, 10.5, 6.63)"
12-01-2023 17:23:13.172404,"(2.15, 3.15, 2.3233333333333337)","(5.0, 8.8, 5.94)","(4.4, 7.4, 5.066666666666667)","(9.0, 18.5, 13.65)","(16.0, 38.0, 26.055555555555557)","(17.0, 42.0, 27.833333333333336)","(26.0, 230.0, 84.28571428571428)","(6.5, 10.5, 6.63)"
12-01-2023 17:23:14.198664,"(2.15, 3.15, 2.3233333333333337)","(5.0, 8.8, 5.94)","(4.4, 7.4, 5.066666666666667)","(9.0, 18.5, 13.65)","(16.0, 38.0, 26.055555555555557)","(17.0, 42.0, 27.833333333333336)","(26.0, 230.0, 84.28571428571428)","(6.5, 10.5, 6.63)"
12-01-2023 17:23:15.261626,"(2.15, 3.15, 2.3233333333333337)","(5.0, 8.8, 5.94)","(4.4, 7.4, 5.066666666666667)","(9.0, 18.5, 13.65)","(16.0, 38.0, 26.055555555555557)","(17.0, 42.0, 27.833333333333336)","(26.0, 230.0, 84.28571428571428)","(6.5, 10.5, 6.63)"
12-01-2023 17:23:16.507997,"(2.15, 3.15, 2.3233333333333337)","(5.0, 8.8, 5.94)","(4.4, 7.4, 5.066666666666667)","(9.0, 18.5, 13.65)","(16.0, 38.0, 26.055555555555557)","(17.0, 42.0, 27.833333333333336)","(26.0, 230.0, 84.28571428571428)","(6.5, 10.5, 6.63)"
12-01-2023 17:23:17.645200,"(2.15, 3.15, 2.3233333333333337)","(5.0, 8.8, 5.94)","(4.4, 7.4, 5.066666666666667)","(9.0, 18.5, 13.65)","(16.0, 38.0, 26.055555555555557)","(17.0, 42.0, 27.833333333333336)","(26.0, 230.0, 84.28571428571428)","(6.5, 10.5, 6.63)"
12-01-2023 17:23:18.601748,"(2.15, 3.15, 2.3233333333333337)","(5.0, 8.8, 5.94)","(4.4, 7.4, 5.066666666666667)","(9.0, 18.5, 13.65)","(16.0, 38.0, 26.055555555555557)","(17.0, 42.0, 27.833333333333336)","(26.0, 230.0, 84.28571428571428)","(6.5, 10.5, 6.63)"
12-01-2023 17:23:19.667391,"(2.15, 3.15, 2.3233333333333337)","(5.0, 8.8, 5.94)","(4.4, 7.4, 5.066666666666667)","(9.0, 18.5, 13.65)","(16.0, 38.0, 26.055555555555557)","(17.0, 42.0, 27.833333333333336)","(26.0, 230.0, 84.28571428571428)","(6.5, 10.5, 6.63)"
12-01-2023 17:23:20.642147,"(2.15, 3.15, 2.3233333333333337)","(5.0, 8.8, 5.94)","(4.4, 7.4, 5.066666666666667)","(9.0, 18.5, 13.65)","(16.0, 38.0, 26.055555555555557)","(17.0, 42.0, 27.833333333333336)","(26.0, 230.0, 84.28571428571428)","(6.5, 10.5, 6.63)"
12-01-2023 17:23:21.704502,"(2.15, 3.15, 2.3233333333333337)","(5.0, 8.8, 5.94)","(4.4, 7.4, 5.066666666666667)","(9.0, 18.5, 13.65)","(16.0, 38.0, 26.055555555555557)","(17.0, 42.0, 27.833333333333336)","(26.0, 230.0, 84.28571428571428)","(6.5, 10.5, 6.63)"
12-01-2023 17:23:22.792373,"(2.15, 3.15, 2.3233333333333337)","(5.0, 8.8, 5.94)","(4.4, 7.4, 5.066666666666667)","(9.0, 18.5, 13.65)","(16.0, 38.0, 26.055555555555557)","(17.0, 42.0, 27.833333333333336)","(26.0, 230.0, 84.28571428571428)","(6.5, 10.5, 6.63)"
12-01-2023 17:23:23.938059,"(2.15, 3.15, 2.3233333333333337)","(5.0, 8.8, 5.94)","(4.4, 7.4, 5.066666666666667)","(9.0, 18.5, 13.65)","(16.0, 38.0, 26.055555555555557)","(17.0, 42.0, 27.833333333333336)","(26.0, 230.0, 84.28571428571428)","(6.5, 10.5, 6.63)"
12-01-2023 17:23:24.968310,"(2.15, 3.15, 2.3233333333333337)","(5.0, 8.8, 5.94)","(4.4, 7.4, 5.066666666666667)","(9.0, 18.5, 13.65)","(16.0, 38.0, 26.055555555555557)","(17.0, 42.0, 27.833333333333336)","(26.0, 230.0, 84.28571428571428)","(6.5, 10.5, 6.63)"
12-01-2023 17:23:26.019667,"(2.15, 3.15, 2.3233333333333337)","(5.0, 8.8, 5.94)","(4.4, 7.4, 5.066666666666667)","(9.0, 18.5, 13.65)","(16.0, 38.0, 26.055555555555557)","(17.0, 42.0, 27.833333333333336)","(26.0, 230.0, 84.28571428571428)","(6.5, 10.5, 6.63)"
12-01-2023 17:23:27.223300,"(2.15, 3.15, 2.3233333333333337)","(5.0, 8.8, 5.94)","(4.4, 7.4, 5.066666666666667)","(9.0, 18.5, 13.65)","(16.0, 38.0, 26.055555555555557)","(17.0, 42.0, 27.833333333333336)","(26.0, 230.0, 84.28571428571428)","(6.5, 10.5, 6.63)"
12-01-2023 17:23:28.266463,"(2.15, 3.15, 2.3233333333333337)","(5.0, 8.8, 5.94)","(4.4, 7.4, 5.066666666666667)","(9.0, 18.5, 13.65)","(16.0, 38.0, 26.055555555555557)","(17.0, 42.0, 27.833333333333336)","(26.0, 230.0, 84.28571428571428)","(6.5, 10.5, 6.63)"
12-01-2023 17:23:29.355581,"(2.15, 3.15, 2.3233333333333337)","(5.0, 8.8, 5.94)","(4.4, 7.4, 5.066666666666667)","(9.0, 18.5, 13.65)","(16.0, 38.0, 26.055555555555557)","(17.0, 42.0, 27.833333333333336)","(26.0, 230.0, 84.28571428571428)","(6.5, 10.5, 6.63)"
12-01-2023 17:23:30.597900,"(2.15, 3.15, 2.3233333333333337)","(5.0, 8.8, 5.94)","(4.4, 7.4, 5.066666666666667)","(9.0, 18.5, 13.65)","(16.0, 38.0, 26.055555555555557)","(17.0, 42.0, 27.833333333333336)","(26.0, 230.0, 84.28571428571428)","(6.5, 10.5, 6.63)"
12-01-2023 17:23:31.736370,"(2.15, 3.15, 2.3233333333333337)","(5.0, 8.8, 5.94)","(4.4, 7.4, 5.066666666666667)","(9.0, 18.5, 13.65)","(16.0, 38.0, 26.055555555555557)","(17.0, 42.0, 27.833333333333336)","(26.0, 230.0, 84.28571428571428)","(6.5, 10.5, 6.63)"
12-01-2023 17:23:32.888900,"(2.15, 3.15, 2.3233333333333337)","(5.0, 8.8, 5.94)","(4.4, 7.4, 5.066666666666667)","(9.0, 18.5, 13.65)","(16.0, 38.0, 26.055555555555557)","(17.0, 42.0, 27.833333333333336)","(26.0, 230.0, 84.28571428571428)","(6.5, 10.5, 6.63)"
12-01-2023 17:23:34.101331,"(2.15, 3.15, 2.3233333333333337)","(5.0, 8.8, 5.94)","(4.4, 7.4, 5.066666666666667)","(9.0, 18.5, 13.65)","(16.0, 38.0, 26.055555555555557)","(17.0, 42.0, 27.833333333333336)","(26.0, 230.0, 84.28571428571428)","(6.5, 10.5, 6.63)"
12-01-2023 17:23:35.264932,"(2.15, 3.15, 2.3233333333333337)","(5.0, 8.8, 5.94)","(4.4, 7.4, 5.066666666666667)","(9.0, 18.5, 13.65)","(16.0, 38.0, 26.055555555555557)","(17.0, 42.0, 27.833333333333336)","(26.0, 230.0, 84.28571428571428)","(6.5, 10.5, 6.63)"
12-01-2023 17:23:36.425998,"(2.15, 3.15, 2.3233333333333337)","(5.0, 8.8, 5.94)","(4.4, 7.4, 5.066666666666667)","(9.0, 18.5, 13.65)","(16.0, 38.0, 26.055555555555557)","(17.0, 42.0, 27.833333333333336)","(26.0, 230.0, 84.28571428571428)","(6.5, 10.5, 6.63)"
12-01-2023 17:23:37.507828,"(2.15, 3.15, 2.3233333333333337)","(5.0, 8.8, 5.94)","(4.4, 7.4, 5.066666666666667)","(9.0, 18.5, 13.65)","(16.0, 38.0, 26.055555555555557)","(17.0, 42.0, 27.833333333333336)","(26.0, 230.0, 84.28571428571428)","(6.5, 10.5, 6.63)"
12-01-2023 17:23:38.560460,"(2.15, 3.15, 2.3233333333333337)","(5.0, 8.8, 5.94)","(4.4, 7.4, 5.066666666666667)","(9.0, 18.5, 13.65)","(16.0, 38.0, 26.055555555555557)","(17.0, 42.0, 27.833333333333336)","(26.0, 230.0, 84.28571428571428)","(6.5, 10.5, 6.63)"
12-01-2023 17:23:39.574788,"(2.15, 3.15, 2.3233333333333337)","(5.0, 8.8, 5.94)","(4.4, 7.4, 5.066666666666667)","(9.0, 18.5, 13.65)","(16.0, 38.0, 26.055555555555557)","(17.0, 42.0, 27.833333333333336)","(26.0, 230.0, 84.28571428571428)","(6.5, 10.5, 6.63)"
12-01-2023 17:23:40.562978,"(2.15, 3.15, 2.3233333333333337)","(5.0, 8.8, 5.94)","(4.4, 7.4, 5.066666666666667)","(9.0, 18.5, 13.65)","(16.0, 38.0, 23.666666666666668)","(17.0, 42.0, 27.833333333333336)","(26.0, 230.0, 113.42857142857143)","(6.5, 10.5, 6.63)"
12-01-2023 17:23:41.579731,"(2.15, 3.15, 2.3233333333333337)","(5.0, 8.8, 5.94)","(4.4, 7.4, 5.066666666666667)","(9.0, 18.5, 12.53076923076923)","(16.0, 38.0, 22.363636363636363)","(17.0, 42.0, 26.0625)","(26.0, 230.0, 113.42857142857143)","(6.5, 10.5, 6.63)"
12-01-2023 17:23:42.779478,"(2.15, 3.15, 2.3233333333333337)","(5.0, 8.8, 5.94)","(4.4, 7.4, 5.066666666666667)","(9.0, 18.5, 12.53076923076923)","(16.0, 38.0, 23.666666666666668)","(17.0, 42.0, 27.833333333333336)","(26.0, 230.0, 113.42857142857143)","(6.5, 10.5, 6.63)"
12-01-2023 17:23:43.930254,"(2.15, 3.15, 2.3233333333333337)","(5.0, 8.8, 5.94)","(4.4, 7.4, 5.066666666666667)","(9.0, 18.5, 12.53076923076923)","(16.0, 38.0, 23.666666666666668)","(17.0, 42.0, 27.833333333333336)","(26.0, 230.0, 113.42857142857143)","(6.5, 10.5, 6.63)"
12-01-2023 17:23:45.071012,"(2.15, 3.15, 2.3233333333333337)","(5.0, 8.8, 5.94)","(4.4, 7.4, 5.066666666666667)","(9.0, 18.5, 12.53076923076923)","(16.0, 38.0, 23.666666666666668)","(17.0, 42.0, 27.833333333333336)","(26.0, 230.0, 113.42857142857143)","(6.5, 10.5, 6.63)"
