,Hedaresthedevil,Muletrain,Russet Moon,Triple,Johnny Jude,Production Time,Saber Storm,Gray Dane,Smarty Ridge,Bad Decisions
16-12-2022 12:35:04.254055,"(10.0, 14.0, 12.928571428571429)","(12.0, 22.0, 18.666666666666668)","(6.5, 9.8, 9.4)","(26.0, 65.0, 51.0)","(26.0, 95.0, 80.11111111111111)","(7.0, 8.4, 8.1)","(16.0, 30.0, 26.375)","(12.0, 15.0, 13.333333333333334)","(31.0, 330.0, 163.33333333333331)","(1.85, 2.26, 2.176)"
16-12-2022 12:35:05.463959,"(10.0, 14.0, 12.928571428571429)","(12.0, 22.0, 18.666666666666668)","(6.5, 9.8, 9.4)","(26.0, 65.0, 57.54545454545455)","(26.0, 95.0, 80.11111111111111)","(7.0, 8.4, 8.1)","(16.0, 30.0, 26.375)","(12.0, 15.0, 13.333333333333334)","(31.0, 330.0, 163.33333333333331)","(1.85, 2.26, 2.1999999999999997)"
16-12-2022 12:35:06.624700,"(10.0, 14.0, 12.928571428571429)","(12.0, 22.0, 18.666666666666668)","(6.5, 9.8, 9.4)","(26.0, 65.0, 57.54545454545455)","(26.0, 95.0, 80.11111111111111)","(7.0, 8.4, 8.1)","(16.0, 30.0, 26.375)","(12.0, 15.0, 13.333333333333334)","(31.0, 330.0, 163.33333333333331)","(1.85, 2.26, 2.1999999999999997)"
16-12-2022 12:35:07.857956,"(10.0, 14.0, 12.928571428571429)","(12.0, 22.0, 18.666666666666668)","(6.5, 9.8, 9.4)","(26.0, 65.0, 57.54545454545455)","(26.0, 95.0, 80.11111111111111)","(7.0, 8.4, 8.1)","(16.0, 30.0, 26.375)","(12.0, 15.0, 13.333333333333334)","(31.0, 330.0, 163.33333333333331)","(1.85, 2.26, 2.197)"
16-12-2022 12:35:09.056578,"(10.0, 14.0, 12.928571428571429)","(12.0, 22.0, 18.666666666666668)","(6.5, 9.8, 9.4)","(26.0, 65.0, 57.54545454545455)","(26.0, 95.0, 62.0)","(7.0, 8.4, 8.1)","(16.0, 30.0, 23.0)","(12.0, 15.0, 13.333333333333334)","(31.0, 330.0, 163.33333333333331)","(1.85, 2.26, 2.197)"
16-12-2022 12:35:10.270787,"(10.0, 14.0, 12.928571428571429)","(12.0, 22.0, 18.666666666666668)","(6.5, 9.8, 9.4)","(26.0, 65.0, 57.54545454545455)","(26.0, 95.0, 62.0)","(7.0, 8.4, 8.1)","(16.0, 30.0, 23.0)","(12.0, 15.0, 13.333333333333334)","(31.0, 330.0, 163.33333333333331)","(1.85, 2.26, 2.197)"
16-12-2022 12:35:11.443079,"(10.0, 14.0, 12.928571428571429)","(12.0, 22.0, 18.666666666666668)","(6.5, 9.8, 9.4)","(26.0, 65.0, 57.54545454545455)","(26.0, 95.0, 62.0)","(7.0, 8.4, 8.1)","(16.0, 30.0, 23.0)","(12.0, 15.0, 13.333333333333334)","(31.0, 330.0, 163.33333333333331)","(1.85, 2.26, 2.197)"
16-12-2022 12:35:12.577200,"(10.0, 14.0, 12.928571428571429)","(12.0, 22.0, 18.666666666666668)","(6.5, 9.8, 9.4)","(26.0, 65.0, 57.54545454545455)","(26.0, 95.0, 62.0)","(7.0, 8.4, 8.1)","(16.0, 30.0, 23.0)","(12.0, 15.0, 14.23076923076923)","(31.0, 330.0, 163.33333333333331)","(1.85, 2.26, 2.197)"
16-12-2022 12:35:13.733392,"(10.0, 14.0, 12.928571428571429)","(12.0, 22.0, 18.666666666666668)","(6.5, 9.8, 9.4)","(26.0, 65.0, 57.54545454545455)","(26.0, 95.0, 62.0)","(7.0, 8.4, 8.1)","(16.0, 30.0, 23.0)","(12.0, 15.0, 14.23076923076923)","(31.0, 330.0, 163.33333333333331)","(1.85, 2.26, 2.197)"
16-12-2022 12:35:14.872851,"(10.0, 14.0, 12.928571428571429)","(12.0, 22.0, 18.666666666666668)","(6.5, 9.8, 9.4)","(26.0, 65.0, 57.54545454545455)","(26.0, 95.0, 62.0)","(7.0, 8.4, 8.1)","(16.0, 30.0, 23.0)","(12.0, 15.0, 14.23076923076923)","(31.0, 330.0, 163.33333333333331)","(1.85, 2.26, 2.197)"
16-12-2022 12:35:16.169413,"(10.0, 14.0, 12.928571428571429)","(12.0, 22.0, 18.666666666666668)","(6.5, 9.8, 9.133333333333335)","(26.0, 65.0, 35.0)","(26.0, 95.0, 66.71428571428572)","(7.0, 8.4, 8.1)","(16.0, 30.0, 25.333333333333336)","(12.0, 15.0, 14.23076923076923)","(31.0, 330.0, 142.5)","(1.85, 2.26, 2.197)"
16-12-2022 12:35:17.355372,"(10.0, 14.0, 12.928571428571429)","(12.0, 22.0, 18.666666666666668)","(6.5, 9.8, 9.133333333333335)","(26.0, 65.0, 35.0)","(26.0, 95.0, 66.71428571428572)","(7.0, 8.4, 8.1)","(16.0, 30.0, 25.333333333333336)","(12.0, 15.0, 13.857142857142858)","(31.0, 330.0, 142.5)","(1.85, 2.26, 2.197)"
16-12-2022 12:35:18.553321,"(10.0, 14.0, 12.928571428571429)","(12.0, 22.0, 18.666666666666668)","(6.5, 9.8, 9.133333333333335)","(26.0, 65.0, 35.0)","(26.0, 95.0, 66.71428571428572)","(7.0, 8.4, 8.1)","(16.0, 30.0, 25.333333333333336)","(12.0, 15.0, 13.857142857142858)","(31.0, 330.0, 142.5)","(1.85, 2.26, 2.197)"
16-12-2022 12:35:19.902527,"(10.0, 14.0, 12.928571428571429)","(12.0, 22.0, 18.666666666666668)","(6.5, 9.8, 9.133333333333335)","(26.0, 65.0, 35.0)","(26.0, 95.0, 56.0)","(7.0, 8.4, 8.1)","(16.0, 30.0, 25.333333333333336)","(12.0, 15.0, 13.857142857142858)","(31.0, 330.0, 142.5)","(1.85, 2.26, 2.197)"
16-12-2022 12:35:21.158766,"(10.0, 14.0, 12.928571428571429)","(12.0, 22.0, 18.666666666666668)","(6.5, 9.8, 9.133333333333335)","(26.0, 65.0, 35.0)","(26.0, 95.0, 56.0)","(7.0, 8.4, 8.1)","(16.0, 30.0, 25.333333333333336)","(12.0, 15.0, 13.857142857142858)","(31.0, 330.0, 142.5)","(1.85, 2.26, 2.197)"
16-12-2022 12:35:22.289442,"(10.0, 14.0, 12.928571428571429)","(12.0, 22.0, 18.666666666666668)","(6.5, 9.8, 9.133333333333335)","(26.0, 65.0, 35.0)","(26.0, 95.0, 56.0)","(7.0, 8.4, 8.1)","(16.0, 30.0, 25.333333333333336)","(11.0, 15.0, 13.857142857142858)","(31.0, 330.0, 142.5)","(1.85, 2.26, 2.197)"
16-12-2022 12:35:23.533183,"(10.0, 14.0, 12.928571428571429)","(12.0, 22.0, 18.666666666666668)","(6.5, 9.8, 9.133333333333335)","(26.0, 65.0, 35.0)","(26.0, 95.0, 56.0)","(7.0, 8.4, 8.1)","(16.0, 30.0, 25.333333333333336)","(11.0, 15.0, 13.857142857142858)","(31.0, 330.0, 142.5)","(1.85, 2.26, 2.197)"
16-12-2022 12:35:24.875519,"(10.0, 14.0, 12.928571428571429)","(12.0, 22.0, 18.666666666666668)","(6.5, 9.8, 9.133333333333335)","(26.0, 65.0, 35.0)","(26.0, 95.0, 56.0)","(7.0, 8.4, 8.1)","(16.0, 30.0, 25.333333333333336)","(11.0, 15.0, 13.857142857142858)","(31.0, 330.0, 142.5)","(1.85, 2.26, 2.197)"
16-12-2022 12:35:26.129075,"(10.0, 14.0, 12.928571428571429)","(12.0, 22.0, 18.666666666666668)","(6.5, 9.8, 9.133333333333335)","(26.0, 65.0, 35.0)","(26.0, 95.0, 56.0)","(7.0, 8.4, 8.1)","(16.0, 30.0, 25.333333333333336)","(11.0, 15.0, 13.857142857142858)","(31.0, 330.0, 142.5)","(1.85, 2.26, 2.197)"
16-12-2022 12:35:27.423194,"(10.0, 14.0, 12.928571428571429)","(12.0, 22.0, 18.666666666666668)","(6.5, 9.8, 9.133333333333335)","(26.0, 65.0, 35.0)","(26.0, 95.0, 56.0)","(7.0, 8.4, 8.1)","(16.0, 30.0, 25.333333333333336)","(11.0, 15.0, 13.857142857142858)","(31.0, 330.0, 142.5)","(1.85, 2.26, 2.197)"
16-12-2022 12:35:28.691448,"(10.0, 14.0, 12.333333333333334)","(12.0, 22.0, 18.666666666666668)","(6.5, 9.8, 9.133333333333335)","(26.0, 65.0, 35.0)","(26.0, 95.0, 56.0)","(7.0, 8.4, 8.1)","(16.0, 30.0, 25.333333333333336)","(11.0, 15.0, 13.857142857142858)","(31.0, 330.0, 142.5)","(1.85, 2.26, 2.197)"
16-12-2022 12:35:29.960703,"(10.0, 14.0, 12.333333333333334)","(12.0, 22.0, 18.666666666666668)","(6.5, 9.8, 9.133333333333335)","(26.0, 65.0, 35.0)","(26.0, 95.0, 56.0)","(7.0, 8.4, 8.1)","(16.0, 30.0, 25.333333333333336)","(11.0, 15.0, 13.857142857142858)","(31.0, 330.0, 142.5)","(1.85, 2.26, 2.197)"
16-12-2022 12:35:31.249941,"(10.0, 14.0, 13.23076923076923)","(12.0, 22.0, 18.666666666666668)","(6.5, 9.8, 9.133333333333335)","(26.0, 65.0, 35.0)","(26.0, 95.0, 62.5)","(7.0, 8.4, 8.1)","(16.0, 30.0, 23.0)","(11.0, 15.0, 13.857142857142858)","(31.0, 330.0, 163.33333333333331)","(1.85, 2.26, 2.197)"
16-12-2022 12:35:32.486866,"(10.0, 14.0, 13.23076923076923)","(12.0, 22.0, 18.666666666666668)","(6.5, 9.8, 9.2)","(26.0, 65.0, 48.599999999999994)","(26.0, 95.0, 62.5)","(7.0, 8.4, 8.1)","(16.0, 30.0, 23.0)","(11.0, 15.0, 13.857142857142858)","(31.0, 330.0, 163.33333333333331)","(1.85, 2.26, 2.197)"
16-12-2022 12:35:33.809779,"(10.0, 14.0, 12.928571428571429)","(12.0, 22.0, 18.666666666666668)","(6.5, 9.6, 9.2)","(26.0, 65.0, 48.599999999999994)","(26.0, 95.0, 62.5)","(7.0, 8.4, 8.1)","(16.0, 30.0, 23.0)","(11.0, 15.0, 13.857142857142858)","(31.0, 330.0, 163.33333333333331)","(1.85, 2.26, 2.197)"
16-12-2022 12:35:35.058983,"(10.0, 14.0, 12.928571428571429)","(12.0, 22.0, 18.666666666666668)","(6.5, 9.6, 9.2)","(26.0, 65.0, 48.599999999999994)","(26.0, 95.0, 62.5)","(7.0, 8.4, 8.1)","(16.0, 30.0, 23.0)","(11.0, 15.0, 13.857142857142858)","(31.0, 330.0, 163.33333333333331)","(1.85, 2.26, 2.197)"
16-12-2022 12:35:36.364058,"(10.0, 14.0, 12.928571428571429)","(12.0, 22.0, 18.666666666666668)","(6.5, 9.6, 9.2)","(26.0, 65.0, 48.599999999999994)","(26.0, 95.0, 62.5)","(7.0, 8.4, 8.1)","(16.0, 30.0, 23.0)","(11.0, 15.0, 13.857142857142858)","(31.0, 330.0, 163.33333333333331)","(1.85, 2.26, 2.197)"
16-12-2022 12:35:37.697661,"(10.0, 14.0, 12.928571428571429)","(12.0, 22.0, 18.666666666666668)","(6.5, 9.6, 9.2)","(26.0, 65.0, 56.8)","(26.0, 95.0, 62.5)","(7.0, 8.4, 8.1)","(16.0, 30.0, 23.0)","(11.0, 15.0, 13.857142857142858)","(31.0, 330.0, 163.33333333333331)","(1.85, 2.26, 2.197)"
16-12-2022 12:35:38.914646,"(10.0, 14.0, 12.928571428571429)","(12.0, 22.0, 18.666666666666668)","(6.5, 9.6, 9.2)","(26.0, 65.0, 56.8)","(26.0, 95.0, 62.5)","(7.0, 8.4, 8.1)","(16.0, 30.0, 23.0)","(11.0, 15.0, 13.857142857142858)","(31.0, 330.0, 163.33333333333331)","(1.85, 2.26, 2.197)"
16-12-2022 12:35:40.087295,"(10.0, 14.0, 13.107142857142858)","(12.0, 22.0, 18.666666666666668)","(6.5, 9.8, 9.2)","(26.0, 65.0, 56.8)","(26.0, 95.0, 62.5)","(7.0, 8.4, 8.1)","(16.0, 30.0, 23.0)","(11.0, 15.0, 13.857142857142858)","(31.0, 330.0, 163.33333333333331)","(1.85, 2.26, 2.197)"
16-12-2022 12:35:41.277293,"(10.0, 14.0, 13.107142857142858)","(12.0, 22.0, 18.666666666666668)","(6.5, 9.8, 9.654545454545456)","(26.0, 65.0, 57.54545454545455)","(26.0, 95.0, 62.5)","(7.0, 8.4, 8.1)","(16.0, 30.0, 23.0)","(11.0, 15.0, 13.857142857142858)","(31.0, 330.0, 163.33333333333331)","(1.85, 2.26, 2.197)"
16-12-2022 12:35:42.500747,"(10.0, 14.0, 13.107142857142858)","(12.0, 22.0, 18.666666666666668)","(6.5, 9.8, 9.654545454545456)","(26.0, 65.0, 38.333333333333336)","(26.0, 95.0, 62.5)","(7.0, 8.4, 8.1)","(16.0, 30.0, 23.0)","(11.0, 15.0, 13.857142857142858)","(31.0, 330.0, 163.33333333333331)","(1.85, 2.26, 2.197)"
16-12-2022 12:35:43.844066,"(10.0, 14.0, 13.107142857142858)","(12.0, 22.0, 18.666666666666668)","(6.5, 9.8, 8.899999999999999)","(26.0, 65.0, 38.333333333333336)","(26.0, 95.0, 62.5)","(7.0, 8.4, 8.1)","(16.0, 30.0, 23.0)","(11.0, 15.0, 13.857142857142858)","(31.0, 330.0, 163.33333333333331)","(1.85, 2.26, 2.197)"
16-12-2022 12:35:45.050697,"(10.0, 14.0, 12.571428571428571)","(12.0, 22.0, 18.666666666666668)","(6.5, 9.6, 9.0)","(26.0, 65.0, 38.333333333333336)","(26.0, 95.0, 62.5)","(7.0, 8.4, 8.1)","(16.0, 30.0, 23.0)","(11.0, 15.0, 13.857142857142858)","(31.0, 330.0, 163.33333333333331)","(1.85, 2.26, 2.197)"
16-12-2022 12:35:46.342174,"(10.0, 14.0, 13.23076923076923)","(12.0, 22.0, 18.666666666666668)","(6.5, 9.6, 9.0)","(26.0, 65.0, 45.0)","(26.0, 95.0, 67.14285714285714)","(7.0, 8.4, 8.1)","(16.0, 30.0, 25.333333333333336)","(11.0, 15.0, 13.857142857142858)","(31.0, 330.0, 142.5)","(1.85, 2.26, 2.197)"
16-12-2022 12:35:47.590347,"(10.0, 14.0, 12.928571428571429)","(12.0, 22.0, 18.666666666666668)","(6.5, 9.4, 9.0)","(26.0, 65.0, 45.0)","(26.0, 95.0, 67.14285714285714)","(7.0, 8.4, 8.1)","(16.0, 30.0, 25.333333333333336)","(11.0, 15.0, 13.857142857142858)","(31.0, 330.0, 142.5)","(1.85, 2.26, 2.197)"
16-12-2022 12:35:48.843441,"(10.0, 14.0, 12.928571428571429)","(12.0, 22.0, 18.666666666666668)","(6.5, 9.4, 9.0)","(26.0, 65.0, 45.0)","(26.0, 95.0, 67.14285714285714)","(7.0, 8.4, 8.1)","(16.0, 30.0, 25.333333333333336)","(11.0, 15.0, 13.857142857142858)","(31.0, 330.0, 142.5)","(1.85, 2.26, 2.197)"
16-12-2022 12:35:50.150933,"(10.0, 14.0, 12.928571428571429)","(12.0, 22.0, 18.666666666666668)","(6.5, 9.4, 9.0)","(26.0, 65.0, 49.0)","(26.0, 95.0, 67.14285714285714)","(7.0, 8.4, 8.1)","(16.0, 30.0, 25.333333333333336)","(11.0, 15.0, 13.857142857142858)","(31.0, 330.0, 142.5)","(1.85, 2.26, 2.197)"
16-12-2022 12:35:51.504081,"(10.0, 14.0, 12.928571428571429)","(12.0, 22.0, 18.666666666666668)","(6.5, 9.4, 9.0)","(26.0, 65.0, 49.0)","(26.0, 95.0, 67.14285714285714)","(7.0, 8.4, 8.1)","(16.0, 30.0, 25.333333333333336)","(11.0, 15.0, 13.857142857142858)","(31.0, 330.0, 142.5)","(1.85, 2.26, 2.197)"
16-12-2022 12:35:52.889607,"(10.0, 14.0, 12.928571428571429)","(12.0, 22.0, 18.666666666666668)","(6.5, 9.4, 9.0)","(26.0, 65.0, 49.0)","(26.0, 95.0, 67.14285714285714)","(7.0, 8.4, 8.1)","(16.0, 30.0, 24.6)","(11.0, 15.0, 13.857142857142858)","(31.0, 330.0, 142.5)","(1.85, 2.26, 2.197)"
16-12-2022 12:35:54.279528,"(10.0, 14.0, 13.09090909090909)","(12.0, 22.0, 18.666666666666668)","(6.5, 9.4, 9.0)","(26.0, 65.0, 56.111111111111114)","(26.0, 95.0, 67.14285714285714)","(7.0, 8.4, 8.1)","(16.0, 30.0, 24.6)","(11.0, 15.0, 13.857142857142858)","(31.0, 330.0, 142.5)","(1.85, 2.26, 2.197)"
16-12-2022 12:35:55.543216,"(10.0, 14.0, 12.333333333333334)","(12.0, 22.0, 18.666666666666668)","(6.5, 9.4, 9.0)","(26.0, 65.0, 56.111111111111114)","(26.0, 95.0, 67.14285714285714)","(7.0, 8.4, 8.1)","(16.0, 30.0, 24.6)","(11.0, 15.0, 13.857142857142858)","(31.0, 330.0, 142.5)","(1.85, 2.26, 2.197)"
16-12-2022 12:35:56.842963,"(10.0, 14.0, 12.928571428571429)","(12.0, 22.0, 18.666666666666668)","(6.5, 9.4, 9.0)","(26.0, 65.0, 56.111111111111114)","(26.0, 95.0, 67.14285714285714)","(7.0, 8.4, 8.1)","(16.0, 30.0, 24.6)","(11.0, 15.0, 13.857142857142858)","(31.0, 330.0, 142.5)","(1.85, 2.26, 2.197)"
16-12-2022 12:35:58.093337,"(10.0, 14.0, 12.928571428571429)","(12.0, 22.0, 18.666666666666668)","(6.5, 9.4, 9.0)","(26.0, 65.0, 56.111111111111114)","(26.0, 95.0, 67.14285714285714)","(7.0, 8.4, 8.1)","(16.0, 30.0, 24.6)","(11.0, 15.0, 13.857142857142858)","(31.0, 330.0, 142.5)","(1.85, 2.26, 2.197)"
16-12-2022 12:35:59.340387,"(10.0, 14.0, 12.928571428571429)","(12.0, 22.0, 18.666666666666668)","(6.5, 9.4, 9.0)","(26.0, 65.0, 56.111111111111114)","(26.0, 95.0, 67.14285714285714)","(7.0, 8.4, 8.1)","(16.0, 30.0, 24.6)","(11.0, 15.0, 13.857142857142858)","(31.0, 330.0, 142.5)","(1.85, 2.26, 2.197)"
16-12-2022 12:36:00.595800,"(10.0, 14.0, 12.928571428571429)","(12.0, 22.0, 18.666666666666668)","(6.5, 9.4, 9.0)","(26.0, 65.0, 56.111111111111114)","(26.0, 95.0, 57.2)","(7.0, 8.4, 8.1)","(16.0, 30.0, 24.6)","(11.0, 15.0, 13.857142857142858)","(31.0, 330.0, 142.5)","(1.85, 2.26, 2.197)"
16-12-2022 12:36:01.896523,"(10.0, 14.0, 12.928571428571429)","(12.0, 22.0, 18.0)","(6.5, 9.4, 9.0)","(26.0, 65.0, 55.0)","(26.0, 95.0, 69.8)","(7.0, 8.4, 8.1)","(16.0, 30.0, 25.5)","(11.0, 15.0, 13.857142857142858)","(31.0, 330.0, 163.33333333333331)","(1.85, 2.26, 2.197)"
16-12-2022 12:36:03.273362,"(10.0, 14.0, 12.958333333333334)","(12.0, 22.0, 18.0)","(6.5, 9.4, 9.0)","(26.0, 65.0, 55.0)","(26.0, 95.0, 69.8)","(7.0, 8.4, 8.1)","(16.0, 30.0, 25.5)","(11.0, 15.0, 13.857142857142858)","(31.0, 330.0, 163.33333333333331)","(1.85, 2.26, 2.2034782608695656)"
16-12-2022 12:36:04.590640,"(10.0, 14.0, 13.107142857142858)","(12.0, 22.0, 18.0)","(6.5, 9.4, 9.0)","(26.0, 65.0, 55.0)","(26.0, 95.0, 74.66666666666666)","(7.0, 8.4, 8.1)","(16.0, 30.0, 27.4)","(11.0, 15.0, 14.11111111111111)","(31.0, 330.0, 166.66666666666669)","(1.85, 2.24, 2.2034782608695656)"
16-12-2022 12:36:05.861395,"(10.0, 14.0, 13.107142857142858)","(12.0, 22.0, 18.0)","(6.5, 9.4, 9.0)","(26.0, 65.0, 55.0)","(26.0, 95.0, 74.66666666666666)","(7.0, 8.4, 8.1)","(16.0, 30.0, 27.4)","(11.0, 15.0, 14.11111111111111)","(31.0, 330.0, 163.33333333333331)","(1.85, 2.24, 2.2034782608695656)"
16-12-2022 12:36:07.151509,"(10.0, 14.0, 13.107142857142858)","(12.0, 22.0, 18.0)","(6.5, 9.4, 9.0)","(26.0, 65.0, 55.0)","(26.0, 95.0, 74.66666666666666)","(7.0, 8.4, 8.1)","(16.0, 30.0, 27.4)","(11.0, 15.0, 14.11111111111111)","(31.0, 330.0, 163.33333333333331)","(1.85, 2.24, 2.2034782608695656)"
16-12-2022 12:36:08.380425,"(10.0, 14.0, 12.571428571428571)","(12.0, 22.0, 20.77777777777778)","(6.5, 9.4, 9.0)","(26.0, 65.0, 55.0)","(26.0, 95.0, 74.66666666666666)","(7.0, 8.4, 8.1)","(16.0, 30.0, 27.4)","(11.0, 15.0, 14.11111111111111)","(31.0, 330.0, 163.33333333333331)","(1.85, 2.24, 2.2034782608695656)"
16-12-2022 12:36:09.694658,"(10.0, 14.0, 12.571428571428571)","(12.0, 22.0, 18.0)","(6.5, 9.4, 9.0)","(26.0, 65.0, 55.0)","(26.0, 95.0, 74.66666666666666)","(7.0, 8.4, 8.1)","(16.0, 30.0, 21.333333333333332)","(11.0, 15.0, 14.11111111111111)","(31.0, 330.0, 205.0)","(1.85, 2.24, 2.145)"
16-12-2022 12:36:10.980832,"(10.0, 14.0, 12.571428571428571)","(12.0, 22.0, 18.0)","(6.5, 9.4, 9.0)","(26.0, 65.0, 55.0)","(26.0, 95.0, 54.33333333333333)","(7.0, 8.4, 8.1)","(16.0, 30.0, 21.333333333333332)","(11.0, 15.0, 13.666666666666666)","(31.0, 330.0, 163.33333333333331)","(1.85, 2.24, 2.145)"
16-12-2022 12:36:12.325475,"(10.0, 14.0, 12.571428571428571)","(12.0, 22.0, 18.0)","(6.5, 9.4, 9.0)","(26.0, 65.0, 49.4)","(26.0, 95.0, 54.33333333333333)","(7.0, 8.4, 8.1)","(16.0, 30.0, 21.333333333333332)","(11.0, 15.0, 13.666666666666666)","(31.0, 330.0, 163.33333333333331)","(1.85, 2.24, 2.145)"
16-12-2022 12:36:13.669864,"(10.0, 14.0, 12.571428571428571)","(12.0, 22.0, 18.0)","(6.5, 9.4, 9.0)","(26.0, 65.0, 49.4)","(26.0, 95.0, 54.33333333333333)","(7.0, 8.4, 8.1)","(16.0, 30.0, 21.333333333333332)","(11.0, 15.0, 13.666666666666666)","(31.0, 330.0, 163.33333333333331)","(1.85, 2.24, 2.1488)"
16-12-2022 12:36:14.984906,"(10.0, 14.0, 12.571428571428571)","(12.0, 22.0, 18.0)","(6.5, 9.4, 9.0)","(26.0, 65.0, 49.4)","(26.0, 95.0, 54.33333333333333)","(7.0, 8.4, 8.05)","(16.0, 30.0, 21.333333333333332)","(11.0, 15.0, 13.666666666666666)","(31.0, 330.0, 163.33333333333331)","(1.85, 2.24, 2.1488)"
16-12-2022 12:36:16.312468,"(10.0, 14.0, 12.571428571428571)","(12.0, 22.0, 18.0)","(6.5, 9.4, 9.0)","(26.0, 65.0, 39.666666666666664)","(26.0, 95.0, 49.25)","(7.0, 8.8, 8.68)","(16.0, 30.0, 21.333333333333332)","(11.0, 15.0, 13.666666666666666)","(31.0, 330.0, 142.5)","(1.85, 2.24, 2.1488)"
16-12-2022 12:36:17.583740,"(10.0, 14.0, 12.571428571428571)","(12.0, 22.0, 19.6)","(6.5, 9.4, 9.0)","(26.0, 65.0, 39.666666666666664)","(26.0, 95.0, 49.25)","(7.0, 9.0, 8.68)","(16.0, 30.0, 21.333333333333332)","(11.0, 15.0, 13.666666666666666)","(31.0, 330.0, 142.5)","(1.85, 2.24, 2.1488)"
16-12-2022 12:36:19.078312,"(10.0, 14.0, 12.571428571428571)","(12.0, 22.0, 19.6)","(6.5, 9.4, 9.0)","(26.0, 65.0, 39.666666666666664)","(26.0, 95.0, 49.25)","(7.0, 9.0, 8.68)","(16.0, 30.0, 21.333333333333332)","(11.0, 15.0, 13.666666666666666)","(31.0, 330.0, 142.5)","(1.85, 2.24, 2.1488)"
16-12-2022 12:36:20.490603,"(10.0, 14.0, 12.571428571428571)","(12.0, 22.0, 19.6)","(6.5, 9.4, 9.0)","(26.0, 65.0, 39.666666666666664)","(26.0, 95.0, 49.25)","(7.0, 9.0, 8.68)","(16.0, 30.0, 21.333333333333332)","(11.0, 15.0, 13.666666666666666)","(31.0, 330.0, 142.5)","(1.85, 2.24, 2.1488)"
16-12-2022 12:36:21.938028,"(10.0, 14.0, 12.571428571428571)","(12.0, 22.0, 19.6)","(6.5, 9.4, 9.0)","(26.0, 65.0, 39.666666666666664)","(26.0, 95.0, 49.25)","(7.0, 9.0, 8.76)","(16.0, 30.0, 21.333333333333332)","(11.0, 15.0, 13.666666666666666)","(31.0, 330.0, 142.5)","(1.85, 2.24, 2.1488)"
16-12-2022 12:36:23.292559,"(10.0, 14.0, 12.571428571428571)","(12.0, 22.0, 19.6)","(6.5, 9.4, 9.0)","(26.0, 65.0, 39.666666666666664)","(26.0, 95.0, 46.25)","(7.0, 9.0, 8.76)","(16.0, 30.0, 20.666666666666668)","(11.0, 15.0, 13.909090909090908)","(31.0, 330.0, 142.5)","(1.85, 2.24, 2.202)"
16-12-2022 12:36:24.695566,"(10.0, 14.0, 12.571428571428571)","(12.0, 22.0, 19.6)","(6.5, 9.4, 9.0)","(26.0, 65.0, 39.666666666666664)","(26.0, 95.0, 46.25)","(7.0, 9.0, 8.76)","(16.0, 30.0, 20.666666666666668)","(11.0, 15.0, 13.75)","(31.0, 330.0, 142.5)","(1.85, 2.24, 2.2011111111111115)"
16-12-2022 12:36:26.068912,"(10.0, 13.5, 13.0)","(12.0, 22.0, 19.6)","(6.5, 9.4, 9.0)","(26.0, 65.0, 39.666666666666664)","(26.0, 95.0, 46.25)","(7.0, 9.0, 8.76)","(16.0, 30.0, 20.666666666666668)","(11.0, 15.0, 13.75)","(31.0, 330.0, 142.5)","(1.85, 2.24, 2.2025352112676058)"
16-12-2022 12:36:27.336485,"(10.0, 13.5, 13.0)","(12.0, 22.0, 19.6)","(6.5, 9.4, 9.0)","(26.0, 65.0, 39.666666666666664)","(26.0, 95.0, 46.25)","(7.0, 9.0, 8.76)","(16.0, 30.0, 25.333333333333336)","(11.0, 15.0, 13.75)","(31.0, 330.0, 142.5)","(1.85, 2.24, 2.2025352112676058)"
16-12-2022 12:36:28.611552,"(10.0, 13.5, 13.0)","(12.0, 22.0, 19.6)","(6.5, 9.4, 9.0)","(26.0, 65.0, 39.666666666666664)","(26.0, 95.0, 46.25)","(7.0, 9.0, 8.76)","(16.0, 30.0, 25.333333333333336)","(11.0, 15.0, 13.75)","(31.0, 330.0, 142.5)","(1.85, 2.24, 2.2025352112676058)"
16-12-2022 12:36:30.180200,"(10.0, 13.5, 13.0)","(12.0, 22.0, 19.6)","(6.5, 9.4, 9.0)","(26.0, 65.0, 39.666666666666664)","(26.0, 95.0, 46.25)","(7.0, 9.0, 8.76)","(16.0, 30.0, 25.333333333333336)","(11.0, 15.0, 13.75)","(31.0, 330.0, 142.5)","(1.85, 2.24, 2.2025352112676058)"
16-12-2022 12:36:31.684102,"(10.0, 13.5, 12.5)","(12.0, 22.0, 18.0)","(6.5, 9.4, 9.0)","(26.0, 65.0, 39.0)","(26.0, 95.0, 51.66666666666667)","(7.0, 9.0, 8.76)","(16.0, 30.0, 23.25)","(11.0, 15.0, 13.75)","(31.0, 330.0, 163.33333333333331)","(1.85, 2.24, 2.145)"
16-12-2022 12:36:33.356599,"(10.0, 14.0, 12.333333333333334)","(12.0, 22.0, 18.0)","(6.5, 9.4, 9.0)","(26.0, 65.0, 39.0)","(26.0, 95.0, 51.66666666666667)","(7.0, 9.0, 8.76)","(16.0, 30.0, 23.25)","(11.0, 15.0, 13.75)","(31.0, 330.0, 163.33333333333331)","(1.85, 2.24, 2.145)"
