,Appealing Road,Awesome Moon,Odina,Jumpin Jack Brass,Jubaslilballerina,Ellies At Windsor,S S Frontier Angel,Grey Flamingo,Van Hook,La Maddalena
07-01-2023 11:03:15.263237,"(11.0, 230.0, 175.0)","(19.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(3.7, 4.9, 4.557142857142857)","(15.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(19.0, 230.0, 175.125)","(9.0, 230.0, 175.0)","(3.2, 12.0, 6.566666666666666)","(4.4, 220.0, 206.34125)"
07-01-2023 11:03:16.502411,"(11.0, 230.0, 175.0)","(19.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(3.7, 4.9, 4.557142857142857)","(15.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(19.0, 230.0, 175.125)","(9.0, 230.0, 175.0)","(3.2, 12.0, 6.566666666666666)","(4.4, 220.0, 206.34125)"
07-01-2023 11:03:17.678233,"(11.0, 230.0, 175.0)","(19.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(3.7, 4.9, 4.557142857142857)","(15.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(19.0, 230.0, 175.125)","(9.0, 230.0, 175.0)","(3.2, 12.0, 6.566666666666666)","(4.4, 220.0, 206.34125)"
07-01-2023 11:03:18.901578,"(11.0, 230.0, 175.0)","(19.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(3.7, 4.9, 4.557142857142857)","(15.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(19.0, 230.0, 175.125)","(9.0, 230.0, 175.0)","(3.2, 12.0, 6.566666666666666)","(4.4, 220.0, 206.34125)"
07-01-2023 11:03:20.171880,"(11.0, 230.0, 175.0)","(19.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(3.7, 4.9, 4.557142857142857)","(15.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(19.0, 230.0, 175.125)","(9.0, 230.0, 175.0)","(3.2, 12.0, 6.566666666666666)","(4.4, 220.0, 206.34125)"
07-01-2023 11:03:21.398592,"(11.0, 230.0, 175.0)","(19.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(3.7, 4.9, 4.557142857142857)","(15.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(19.0, 230.0, 175.125)","(9.0, 230.0, 175.0)","(3.2, 12.0, 6.566666666666666)","(4.4, 220.0, 206.34125)"
07-01-2023 11:03:22.561680,"(11.0, 230.0, 175.0)","(19.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(3.7, 4.9, 4.557142857142857)","(15.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(19.0, 230.0, 175.125)","(9.0, 230.0, 175.0)","(3.2, 12.0, 6.566666666666666)","(4.4, 220.0, 206.34125)"
07-01-2023 11:03:23.707816,"(11.0, 230.0, 175.0)","(19.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(3.7, 4.9, 4.557142857142857)","(15.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(19.0, 230.0, 175.125)","(9.0, 230.0, 175.0)","(3.2, 12.0, 6.566666666666666)","(4.4, 220.0, 206.34125)"
07-01-2023 11:03:24.846124,"(11.0, 230.0, 175.0)","(19.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(3.7, 4.9, 4.557142857142857)","(15.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(19.0, 230.0, 175.125)","(9.0, 230.0, 175.0)","(3.2, 12.0, 6.566666666666666)","(4.4, 220.0, 206.34125)"
07-01-2023 11:03:26.041092,"(11.0, 230.0, 175.0)","(19.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(3.7, 4.9, 4.557142857142857)","(15.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(19.0, 230.0, 175.125)","(9.0, 230.0, 175.0)","(3.2, 12.0, 6.566666666666666)","(4.4, 220.0, 206.34125)"
07-01-2023 11:03:27.276003,"(11.0, 230.0, 175.0)","(19.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(3.7, 4.9, 4.557142857142857)","(15.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(19.0, 230.0, 175.125)","(9.0, 230.0, 175.0)","(3.2, 12.0, 6.566666666666666)","(4.4, 220.0, 206.34125)"
07-01-2023 11:03:28.474982,"(11.0, 230.0, 175.0)","(19.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(3.7, 4.9, 4.557142857142857)","(15.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(19.0, 230.0, 175.125)","(9.0, 230.0, 175.0)","(3.2, 12.0, 6.566666666666666)","(4.4, 220.0, 206.34125)"
07-01-2023 11:03:29.652434,"(11.0, 230.0, 175.0)","(19.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(3.7, 4.9, 4.557142857142857)","(15.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(19.0, 230.0, 175.125)","(9.0, 230.0, 175.0)","(3.2, 12.0, 6.566666666666666)","(4.4, 220.0, 206.34125)"
07-01-2023 11:03:30.844245,"(11.0, 230.0, 175.0)","(19.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(3.7, 4.9, 4.557142857142857)","(15.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(19.0, 230.0, 175.125)","(9.0, 230.0, 175.0)","(3.2, 12.0, 6.566666666666666)","(4.4, 220.0, 206.34125)"
07-01-2023 11:03:32.109129,"(11.0, 230.0, 175.0)","(19.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(3.7, 4.9, 4.557142857142857)","(15.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(19.0, 230.0, 175.125)","(9.0, 230.0, 175.0)","(3.2, 12.0, 6.566666666666666)","(4.4, 220.0, 206.34125)"
07-01-2023 11:03:33.318298,"(11.0, 230.0, 175.0)","(19.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(3.7, 4.9, 4.557142857142857)","(15.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(19.0, 230.0, 175.125)","(9.0, 230.0, 175.0)","(3.2, 12.0, 6.566666666666666)","(4.4, 220.0, 206.34125)"
07-01-2023 11:03:34.574040,"(11.0, 230.0, 175.0)","(19.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(3.7, 4.9, 4.557142857142857)","(15.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(19.0, 230.0, 175.125)","(9.0, 230.0, 175.0)","(3.2, 12.0, 6.566666666666666)","(4.4, 220.0, 206.34125)"
07-01-2023 11:03:35.746569,"(11.0, 230.0, 175.0)","(19.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(3.7, 4.9, 4.557142857142857)","(15.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(19.0, 230.0, 175.125)","(9.0, 230.0, 175.0)","(3.2, 12.0, 6.566666666666666)","(4.4, 220.0, 206.34125)"
07-01-2023 11:03:36.946418,"(11.0, 230.0, 175.0)","(19.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(3.7, 4.9, 4.557142857142857)","(15.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(19.0, 230.0, 175.125)","(9.0, 230.0, 175.0)","(3.2, 12.0, 6.566666666666666)","(4.4, 220.0, 206.34125)"
07-01-2023 11:03:38.133033,"(11.0, 230.0, 175.0)","(19.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(3.7, 4.9, 4.557142857142857)","(15.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(19.0, 230.0, 175.125)","(9.0, 230.0, 175.0)","(3.2, 12.0, 6.566666666666666)","(4.4, 220.0, 206.34125)"
07-01-2023 11:03:39.346045,"(11.0, 230.0, 175.0)","(19.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(3.7, 4.9, 4.557142857142857)","(15.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(19.0, 230.0, 175.125)","(9.0, 230.0, 175.0)","(3.2, 12.0, 6.566666666666666)","(4.4, 220.0, 206.34125)"
07-01-2023 11:03:40.556716,"(11.0, 230.0, 175.0)","(19.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(3.7, 4.9, 4.557142857142857)","(15.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(19.0, 230.0, 175.125)","(9.0, 230.0, 175.0)","(3.2, 12.0, 6.566666666666666)","(4.4, 220.0, 206.34125)"
07-01-2023 11:03:41.730506,"(11.0, 230.0, 175.0)","(19.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(3.7, 4.9, 4.557142857142857)","(15.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(19.0, 230.0, 175.125)","(9.0, 230.0, 175.0)","(3.2, 12.0, 6.566666666666666)","(4.4, 220.0, 206.34125)"
07-01-2023 11:03:42.859140,"(11.0, 230.0, 175.0)","(19.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(3.7, 4.9, 4.557142857142857)","(15.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(19.0, 230.0, 175.125)","(9.0, 230.0, 175.0)","(3.2, 12.0, 6.566666666666666)","(4.4, 220.0, 206.34125)"
07-01-2023 11:03:44.058400,"(11.0, 230.0, 175.0)","(19.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(3.7, 4.9, 4.557142857142857)","(15.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(19.0, 230.0, 175.125)","(9.0, 230.0, 175.0)","(3.2, 12.0, 6.566666666666666)","(4.4, 220.0, 206.34125)"
07-01-2023 11:03:45.273805,"(11.0, 230.0, 175.0)","(19.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(3.7, 4.9, 4.557142857142857)","(15.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(19.0, 230.0, 175.125)","(9.0, 230.0, 175.0)","(3.2, 12.0, 6.566666666666666)","(4.4, 220.0, 206.34125)"
07-01-2023 11:03:46.515009,"(11.0, 230.0, 175.0)","(19.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(3.7, 4.9, 4.557142857142857)","(15.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(19.0, 230.0, 175.125)","(9.0, 230.0, 175.0)","(3.2, 12.0, 6.566666666666666)","(4.4, 220.0, 206.34125)"
07-01-2023 11:03:47.816686,"(11.0, 230.0, 175.0)","(19.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(3.7, 4.9, 4.557142857142857)","(15.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(19.0, 230.0, 175.125)","(9.0, 230.0, 175.0)","(3.2, 12.0, 6.566666666666666)","(4.4, 220.0, 206.34125)"
07-01-2023 11:03:49.013347,"(11.0, 230.0, 175.0)","(19.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(3.7, 4.9, 4.557142857142857)","(15.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(19.0, 230.0, 175.125)","(9.0, 230.0, 175.0)","(3.2, 12.0, 6.566666666666666)","(4.4, 220.0, 206.34125)"
07-01-2023 11:03:50.173804,"(11.0, 230.0, 175.0)","(19.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(3.7, 4.9, 4.557142857142857)","(15.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(19.0, 230.0, 175.125)","(9.0, 230.0, 175.0)","(3.2, 12.0, 6.566666666666666)","(4.4, 220.0, 206.34125)"
07-01-2023 11:03:51.322222,"(11.0, 230.0, 175.0)","(19.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(3.7, 4.9, 4.557142857142857)","(15.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(19.0, 230.0, 175.125)","(9.0, 230.0, 175.0)","(3.2, 12.0, 6.566666666666666)","(4.4, 220.0, 206.34125)"
07-01-2023 11:03:52.491038,"(11.0, 230.0, 175.0)","(19.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(3.7, 4.9, 4.557142857142857)","(15.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(19.0, 230.0, 175.125)","(9.0, 230.0, 175.0)","(3.2, 12.0, 6.566666666666666)","(4.4, 220.0, 206.34125)"
07-01-2023 11:03:53.688982,"(11.0, 230.0, 175.0)","(19.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(3.7, 4.9, 4.557142857142857)","(15.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(19.0, 230.0, 175.125)","(9.0, 230.0, 175.0)","(3.2, 12.0, 6.566666666666666)","(4.4, 220.0, 206.34125)"
07-01-2023 11:03:54.824402,"(11.0, 230.0, 175.0)","(19.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(3.7, 4.9, 4.557142857142857)","(15.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(19.0, 230.0, 175.125)","(9.0, 230.0, 175.0)","(3.2, 12.0, 6.566666666666666)","(4.4, 220.0, 206.34125)"
07-01-2023 11:03:55.968999,"(11.0, 230.0, 175.0)","(19.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(3.7, 4.9, 4.557142857142857)","(15.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(19.0, 230.0, 175.125)","(9.0, 230.0, 175.0)","(3.2, 12.0, 6.566666666666666)","(4.4, 220.0, 206.34125)"
07-01-2023 11:03:57.173443,"(11.0, 230.0, 175.0)","(19.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(3.7, 4.9, 4.557142857142857)","(15.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(19.0, 230.0, 175.125)","(9.0, 230.0, 175.0)","(3.2, 12.0, 6.566666666666666)","(4.4, 220.0, 206.34125)"
07-01-2023 11:03:58.479196,"(11.0, 230.0, 175.0)","(19.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(3.7, 4.9, 4.557142857142857)","(15.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(19.0, 230.0, 175.125)","(9.0, 230.0, 175.0)","(3.2, 12.0, 6.566666666666666)","(4.4, 220.0, 206.34125)"
07-01-2023 11:03:59.762816,"(11.0, 230.0, 175.0)","(19.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(3.7, 4.9, 4.557142857142857)","(15.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(19.0, 230.0, 175.125)","(9.0, 230.0, 175.0)","(3.2, 12.0, 6.566666666666666)","(4.4, 220.0, 206.34125)"
07-01-2023 11:04:00.959534,"(11.0, 230.0, 175.0)","(19.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(3.7, 4.9, 4.557142857142857)","(15.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(19.0, 230.0, 175.125)","(9.0, 230.0, 175.0)","(3.2, 12.0, 6.566666666666666)","(4.4, 220.0, 206.34125)"
07-01-2023 11:04:02.090487,"(11.0, 230.0, 175.0)","(19.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(3.7, 4.9, 4.557142857142857)","(15.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(19.0, 230.0, 175.125)","(9.0, 230.0, 175.0)","(3.2, 12.0, 6.566666666666666)","(4.4, 220.0, 206.34125)"
07-01-2023 11:04:03.222429,"(11.0, 230.0, 175.0)","(19.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(3.7, 4.9, 4.557142857142857)","(15.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(19.0, 230.0, 175.125)","(9.0, 230.0, 175.0)","(3.2, 12.0, 6.566666666666666)","(4.4, 220.0, 206.34125)"
07-01-2023 11:04:04.405604,"(11.0, 230.0, 175.0)","(19.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(3.7, 4.9, 4.557142857142857)","(15.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(19.0, 230.0, 175.125)","(9.0, 230.0, 175.0)","(3.2, 12.0, 6.566666666666666)","(4.4, 220.0, 206.34125)"
07-01-2023 11:04:05.609200,"(11.0, 230.0, 175.0)","(19.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(3.7, 4.9, 4.557142857142857)","(15.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(19.0, 230.0, 175.125)","(9.0, 230.0, 175.0)","(3.2, 12.0, 6.566666666666666)","(4.4, 220.0, 206.34125)"
07-01-2023 11:04:06.783118,"(11.0, 230.0, 175.0)","(19.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(3.7, 4.9, 4.557142857142857)","(15.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(19.0, 230.0, 175.125)","(9.0, 230.0, 175.0)","(3.2, 12.0, 6.566666666666666)","(4.4, 220.0, 206.34125)"
07-01-2023 11:04:07.973465,"(11.0, 230.0, 175.0)","(19.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(3.7, 4.9, 4.557142857142857)","(15.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(19.0, 230.0, 175.125)","(9.0, 230.0, 175.0)","(3.2, 12.0, 6.566666666666666)","(4.4, 220.0, 206.34125)"
07-01-2023 11:04:09.200233,"(11.0, 230.0, 175.0)","(19.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(3.7, 4.9, 4.557142857142857)","(15.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(19.0, 230.0, 175.125)","(9.0, 230.0, 175.0)","(3.2, 12.0, 6.566666666666666)","(4.4, 220.0, 206.34125)"
07-01-2023 11:04:10.410941,"(11.0, 230.0, 175.0)","(19.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(3.7, 4.9, 4.557142857142857)","(15.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(19.0, 230.0, 175.125)","(9.0, 230.0, 175.0)","(3.2, 12.0, 6.566666666666666)","(4.4, 220.0, 206.34125)"
07-01-2023 11:04:11.654852,"(11.0, 230.0, 175.0)","(19.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(3.7, 4.9, 4.557142857142857)","(15.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(19.0, 230.0, 175.125)","(9.0, 230.0, 175.0)","(3.2, 12.0, 6.566666666666666)","(4.4, 220.0, 206.34125)"
07-01-2023 11:04:12.882323,"(11.0, 230.0, 175.0)","(19.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(3.7, 4.9, 4.557142857142857)","(15.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(19.0, 230.0, 175.125)","(9.0, 230.0, 175.0)","(3.2, 12.0, 6.566666666666666)","(4.4, 220.0, 206.34125)"
07-01-2023 11:04:14.060559,"(11.0, 230.0, 175.0)","(19.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(3.7, 4.9, 4.557142857142857)","(15.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(19.0, 230.0, 175.125)","(9.0, 230.0, 175.0)","(3.2, 12.0, 6.566666666666666)","(4.4, 220.0, 206.34125)"
07-01-2023 11:04:15.237624,"(11.0, 230.0, 175.0)","(19.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(3.7, 4.9, 4.557142857142857)","(15.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(19.0, 230.0, 175.125)","(9.0, 230.0, 175.0)","(3.2, 12.0, 6.566666666666666)","(4.4, 220.0, 206.34125)"
07-01-2023 11:04:16.441513,"(11.0, 230.0, 175.0)","(19.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(3.7, 4.9, 4.557142857142857)","(15.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(19.0, 230.0, 175.125)","(9.0, 230.0, 175.0)","(3.2, 12.0, 6.566666666666666)","(4.4, 220.0, 206.34125)"
07-01-2023 11:04:17.648825,"(11.0, 230.0, 175.0)","(19.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(3.7, 4.9, 4.557142857142857)","(15.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(19.0, 230.0, 175.125)","(9.0, 230.0, 175.0)","(3.2, 12.0, 6.566666666666666)","(4.4, 220.0, 206.34125)"
07-01-2023 11:04:18.832047,"(11.0, 230.0, 175.0)","(19.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(3.7, 4.9, 4.557142857142857)","(15.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(19.0, 230.0, 175.125)","(9.0, 230.0, 175.0)","(3.2, 12.0, 6.566666666666666)","(4.4, 220.0, 206.34125)"
07-01-2023 11:04:19.976963,"(11.0, 230.0, 175.0)","(19.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(3.7, 4.9, 4.557142857142857)","(15.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(19.0, 230.0, 175.125)","(9.0, 230.0, 175.0)","(3.2, 12.0, 6.566666666666666)","(4.4, 220.0, 206.34125)"
07-01-2023 11:04:21.113569,"(11.0, 230.0, 175.0)","(19.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(3.7, 4.9, 4.557142857142857)","(15.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(19.0, 230.0, 175.125)","(9.0, 230.0, 175.0)","(3.2, 12.0, 6.566666666666666)","(4.4, 220.0, 206.34125)"
07-01-2023 11:04:22.336798,"(11.0, 230.0, 175.0)","(19.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(3.7, 4.9, 4.557142857142857)","(15.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(19.0, 230.0, 175.125)","(9.0, 230.0, 175.0)","(3.2, 12.0, 6.566666666666666)","(4.4, 220.0, 206.34125)"
07-01-2023 11:04:23.548076,"(11.0, 230.0, 175.0)","(19.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(3.7, 4.9, 4.557142857142857)","(15.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(19.0, 230.0, 175.125)","(9.0, 230.0, 175.0)","(3.2, 12.0, 6.566666666666666)","(4.4, 220.0, 206.34125)"
07-01-2023 11:04:24.746703,"(11.0, 230.0, 175.0)","(19.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(3.7, 4.9, 4.557142857142857)","(15.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(19.0, 230.0, 175.125)","(9.0, 230.0, 175.0)","(3.2, 12.0, 6.566666666666666)","(4.4, 220.0, 206.34125)"
07-01-2023 11:04:25.969815,"(11.0, 230.0, 175.0)","(19.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(3.7, 4.9, 4.557142857142857)","(15.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(19.0, 230.0, 175.125)","(9.0, 230.0, 175.0)","(3.2, 12.0, 6.566666666666666)","(4.4, 220.0, 206.34125)"
07-01-2023 11:04:27.173255,"(11.0, 230.0, 175.0)","(19.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(3.7, 4.9, 4.557142857142857)","(15.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(19.0, 230.0, 175.125)","(9.0, 230.0, 175.0)","(3.2, 12.0, 6.566666666666666)","(4.4, 220.0, 206.34125)"
07-01-2023 11:04:28.394397,"(11.0, 230.0, 175.0)","(19.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(3.7, 4.9, 4.557142857142857)","(15.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(19.0, 230.0, 175.125)","(9.0, 230.0, 175.0)","(3.2, 12.0, 6.566666666666666)","(4.4, 220.0, 206.34125)"
07-01-2023 11:04:29.636776,"(11.0, 230.0, 175.0)","(19.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(3.7, 4.9, 4.557142857142857)","(15.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(19.0, 230.0, 175.125)","(9.0, 230.0, 175.0)","(3.2, 12.0, 6.566666666666666)","(4.4, 220.0, 206.34125)"
07-01-2023 11:04:30.821207,"(11.0, 230.0, 175.0)","(19.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(3.7, 4.9, 4.557142857142857)","(15.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(19.0, 230.0, 175.125)","(9.0, 230.0, 175.0)","(3.2, 12.0, 6.566666666666666)","(4.4, 220.0, 206.34125)"
07-01-2023 11:04:31.955606,"(11.0, 230.0, 175.0)","(19.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(3.7, 4.9, 4.557142857142857)","(15.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(19.0, 230.0, 175.125)","(9.0, 230.0, 175.0)","(3.2, 12.0, 6.566666666666666)","(4.4, 220.0, 206.34125)"
07-01-2023 11:04:33.046512,"(11.0, 230.0, 175.0)","(19.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(3.7, 4.9, 4.557142857142857)","(15.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(19.0, 230.0, 175.125)","(9.0, 230.0, 175.0)","(3.2, 12.0, 6.566666666666666)","(4.4, 220.0, 206.34125)"
07-01-2023 11:04:34.194398,"(11.0, 230.0, 175.0)","(19.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(3.7, 4.9, 4.557142857142857)","(15.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(19.0, 230.0, 175.125)","(9.0, 230.0, 175.0)","(3.2, 12.0, 6.566666666666666)","(4.4, 220.0, 206.34125)"
07-01-2023 11:04:35.381918,"(11.0, 230.0, 175.0)","(19.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(3.7, 4.9, 4.557142857142857)","(15.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(19.0, 230.0, 175.125)","(9.0, 230.0, 175.0)","(3.2, 12.0, 6.566666666666666)","(4.4, 220.0, 206.34125)"
07-01-2023 11:04:36.625681,"(11.0, 230.0, 175.0)","(19.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(3.7, 4.9, 4.557142857142857)","(15.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(19.0, 230.0, 175.125)","(9.0, 230.0, 175.0)","(3.2, 12.0, 6.566666666666666)","(4.4, 220.0, 206.34125)"
07-01-2023 11:04:37.812272,"(11.0, 230.0, 175.0)","(19.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(3.7, 4.9, 4.557142857142857)","(15.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(19.0, 230.0, 175.125)","(9.0, 230.0, 175.0)","(3.2, 12.0, 6.566666666666666)","(4.4, 220.0, 206.34125)"
07-01-2023 11:04:39.079299,"(11.0, 230.0, 175.0)","(19.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(3.7, 4.9, 4.557142857142857)","(15.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(19.0, 230.0, 175.125)","(9.0, 230.0, 175.0)","(3.2, 12.0, 6.566666666666666)","(4.4, 220.0, 206.34125)"
07-01-2023 11:04:40.310564,"(11.0, 230.0, 175.0)","(19.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(3.7, 4.9, 4.557142857142857)","(15.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(19.0, 230.0, 175.125)","(9.0, 230.0, 175.0)","(3.2, 12.0, 6.566666666666666)","(4.4, 220.0, 206.34125)"
07-01-2023 11:04:41.501631,"(11.0, 230.0, 175.0)","(19.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(3.7, 4.9, 4.557142857142857)","(15.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(19.0, 230.0, 175.125)","(9.0, 230.0, 175.0)","(3.2, 12.0, 6.566666666666666)","(4.4, 220.0, 206.34125)"
07-01-2023 11:04:42.709408,"(11.0, 230.0, 175.0)","(19.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(3.7, 4.9, 4.557142857142857)","(15.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(19.0, 230.0, 175.125)","(9.0, 230.0, 175.0)","(3.2, 12.0, 6.566666666666666)","(4.4, 220.0, 206.34125)"
