,Goldstar Shaggy,Sinha Man,Barber Cubed,Mighty Mccook,Alhambra,Impressive Sonic,Diamond Georgio,Cupids Day
05-01-2023 16:31:54.321015,"(3.5, 5.6, 4.5)","(3.9, 12.5, 11.431250000000002)","(7.5, 13.5, 13.0)","(8.0, 14.0, 13.45)","(4.6, 15.5, 10.6875)","(21.0, 220.0, 121.0)","(4.4, 9.0, 8.4375)","(41.0, 210.0, 61.66666666666667)"
05-01-2023 16:31:55.479655,"(3.5, 5.6, 4.345833333333333)","(3.9, 12.5, 11.431250000000002)","(7.5, 13.5, 13.0)","(8.0, 14.0, 13.45)","(4.6, 15.5, 10.6875)","(21.0, 220.0, 121.0)","(4.4, 9.0, 8.4375)","(41.0, 210.0, 61.66666666666667)"
05-01-2023 16:31:56.594413,"(3.5, 5.6, 4.345833333333333)","(3.9, 12.5, 11.431250000000002)","(7.5, 13.5, 13.0)","(8.0, 14.0, 13.45)","(4.6, 15.5, 10.6875)","(21.0, 220.0, 121.0)","(4.4, 9.0, 8.4375)","(41.0, 210.0, 61.66666666666667)"
05-01-2023 16:31:57.722989,"(3.5, 5.6, 4.345833333333333)","(3.9, 12.5, 11.431250000000002)","(7.5, 13.5, 13.0)","(8.0, 14.0, 13.45)","(4.6, 15.5, 10.6875)","(21.0, 220.0, 121.0)","(4.4, 9.0, 8.4375)","(41.0, 210.0, 61.66666666666667)"
05-01-2023 16:31:58.833543,"(3.5, 5.6, 4.345833333333333)","(3.9, 12.5, 11.431250000000002)","(7.5, 13.5, 13.0)","(8.0, 14.0, 13.45)","(4.6, 15.5, 10.6875)","(21.0, 220.0, 121.0)","(4.4, 9.0, 8.4375)","(41.0, 210.0, 61.66666666666667)"
05-01-2023 16:31:59.907040,"(3.5, 5.6, 4.345833333333333)","(3.9, 12.5, 11.431250000000002)","(7.5, 13.5, 13.0)","(8.0, 14.0, 13.45)","(4.6, 15.5, 10.6875)","(21.0, 220.0, 121.0)","(4.4, 9.0, 8.4375)","(41.0, 210.0, 61.66666666666667)"
05-01-2023 16:32:00.947932,"(3.5, 5.6, 4.345833333333333)","(3.9, 12.5, 11.431250000000002)","(7.5, 13.5, 13.0)","(8.0, 14.0, 13.45)","(4.6, 15.5, 10.6875)","(21.0, 220.0, 121.0)","(4.4, 9.0, 8.4375)","(41.0, 210.0, 61.66666666666667)"
05-01-2023 16:32:01.983034,"(3.5, 5.6, 4.345833333333333)","(3.9, 12.5, 11.431250000000002)","(7.5, 13.5, 13.0)","(8.0, 14.0, 13.45)","(4.6, 15.5, 10.6875)","(21.0, 220.0, 121.0)","(4.4, 9.0, 8.4375)","(41.0, 210.0, 61.66666666666667)"
05-01-2023 16:32:03.021340,"(3.5, 5.6, 4.345833333333333)","(3.9, 12.5, 11.431250000000002)","(7.5, 13.5, 13.0)","(8.0, 14.0, 13.45)","(4.6, 15.5, 10.6875)","(21.0, 220.0, 121.0)","(4.4, 9.0, 8.4375)","(41.0, 210.0, 61.66666666666667)"
05-01-2023 16:32:04.080178,"(3.5, 5.6, 4.345833333333333)","(3.9, 12.5, 11.431250000000002)","(7.5, 13.5, 13.0)","(8.0, 14.0, 13.45)","(4.6, 15.5, 10.6875)","(21.0, 220.0, 121.0)","(4.4, 9.0, 8.4375)","(41.0, 210.0, 61.66666666666667)"
05-01-2023 16:32:05.255245,"(3.5, 5.6, 4.345833333333333)","(3.9, 12.5, 11.431250000000002)","(7.5, 13.5, 13.0)","(8.0, 14.0, 13.45)","(4.6, 15.5, 10.6875)","(21.0, 220.0, 121.0)","(4.4, 9.0, 8.4375)","(41.0, 210.0, 61.66666666666667)"
05-01-2023 16:32:06.368877,"(3.5, 5.6, 4.345833333333333)","(3.9, 12.5, 11.431250000000002)","(7.5, 13.5, 13.0)","(8.0, 14.0, 13.45)","(4.6, 15.5, 10.6875)","(21.0, 220.0, 121.0)","(4.4, 9.0, 8.4375)","(41.0, 210.0, 61.66666666666667)"
05-01-2023 16:32:07.436537,"(3.5, 5.6, 5.185526315789474)","(3.9, 12.5, 11.431250000000002)","(7.5, 13.5, 13.0)","(8.0, 14.0, 13.45)","(4.6, 15.5, 10.6875)","(21.0, 220.0, 121.0)","(4.4, 9.0, 8.4375)","(41.0, 210.0, 61.66666666666667)"
05-01-2023 16:32:08.473318,"(3.5, 5.6, 4.5)","(3.9, 12.5, 11.431250000000002)","(7.5, 13.5, 13.0)","(8.0, 14.0, 13.45)","(4.6, 15.5, 10.6875)","(21.0, 220.0, 121.0)","(4.4, 9.0, 8.4375)","(41.0, 210.0, 61.66666666666667)"
05-01-2023 16:32:09.448634,"(3.5, 5.6, 4.5)","(3.9, 12.5, 11.431250000000002)","(7.5, 13.5, 13.0)","(8.0, 14.0, 13.45)","(4.6, 15.5, 10.6875)","(21.0, 220.0, 121.0)","(4.4, 9.0, 8.4375)","(41.0, 210.0, 61.66666666666667)"
05-01-2023 16:32:10.553342,"(3.5, 5.6, 4.5)","(3.9, 12.5, 11.431250000000002)","(7.5, 13.5, 13.0)","(8.0, 14.0, 13.45)","(4.6, 15.5, 10.6875)","(21.0, 220.0, 121.0)","(4.4, 9.0, 8.4375)","(41.0, 210.0, 61.66666666666667)"
05-01-2023 16:32:11.581443,"(3.5, 5.6, 4.5)","(3.9, 12.5, 11.431250000000002)","(7.5, 13.5, 13.0)","(8.0, 14.0, 13.45)","(4.6, 15.5, 10.6875)","(21.0, 220.0, 121.0)","(4.4, 9.0, 8.4375)","(41.0, 210.0, 61.66666666666667)"
05-01-2023 16:32:12.643139,"(3.5, 5.6, 4.5)","(3.9, 12.5, 11.431250000000002)","(7.5, 13.5, 13.0)","(8.0, 14.0, 13.45)","(4.6, 15.5, 10.6875)","(21.0, 220.0, 121.0)","(4.4, 9.0, 8.4375)","(41.0, 210.0, 61.66666666666667)"
05-01-2023 16:32:13.678058,"(3.5, 5.6, 4.5)","(3.9, 12.5, 11.431250000000002)","(7.5, 13.5, 13.0)","(8.0, 14.0, 13.45)","(4.6, 15.5, 10.6875)","(21.0, 220.0, 121.0)","(4.4, 9.0, 8.4375)","(41.0, 210.0, 61.66666666666667)"
05-01-2023 16:32:14.670516,"(3.5, 5.6, 4.5)","(3.9, 12.5, 11.431250000000002)","(7.5, 13.5, 13.0)","(8.0, 14.0, 13.45)","(4.6, 15.5, 10.6875)","(21.0, 220.0, 121.0)","(4.4, 9.0, 8.4375)","(41.0, 210.0, 61.66666666666667)"
05-01-2023 16:32:15.687629,"(3.5, 5.6, 4.5)","(3.9, 12.5, 11.431250000000002)","(7.5, 13.5, 13.0)","(8.0, 14.0, 13.45)","(4.6, 15.5, 10.6875)","(21.0, 220.0, 121.0)","(4.4, 9.0, 8.4375)","(41.0, 210.0, 61.66666666666667)"
05-01-2023 16:32:16.730329,"(3.5, 5.6, 4.345833333333333)","(3.9, 12.5, 11.431250000000002)","(7.5, 13.5, 13.0)","(8.0, 14.0, 13.45)","(4.6, 15.5, 10.6875)","(21.0, 220.0, 121.0)","(4.4, 9.0, 8.4375)","(41.0, 210.0, 61.66666666666667)"
05-01-2023 16:32:17.829276,"(3.5, 5.6, 4.345833333333333)","(3.9, 12.5, 11.431250000000002)","(7.5, 13.5, 13.0)","(8.0, 14.0, 13.45)","(4.6, 15.5, 10.6875)","(21.0, 220.0, 121.0)","(4.4, 9.0, 8.4375)","(41.0, 210.0, 61.66666666666667)"
05-01-2023 16:32:18.897846,"(3.5, 5.6, 4.345833333333333)","(3.9, 12.5, 11.431250000000002)","(7.5, 13.5, 13.0)","(8.0, 14.0, 13.45)","(4.6, 15.5, 10.6875)","(21.0, 220.0, 121.0)","(4.4, 9.0, 8.4375)","(41.0, 210.0, 61.66666666666667)"
05-01-2023 16:32:20.027555,"(3.5, 5.6, 4.345833333333333)","(3.9, 12.5, 11.431250000000002)","(7.5, 13.5, 13.0)","(8.0, 14.0, 13.45)","(4.6, 15.5, 10.6875)","(21.0, 220.0, 121.0)","(4.4, 9.0, 8.4375)","(41.0, 210.0, 61.66666666666667)"
05-01-2023 16:32:21.104774,"(3.5, 5.6, 4.345833333333333)","(3.9, 12.5, 11.431250000000002)","(7.5, 13.5, 13.0)","(8.0, 14.0, 13.45)","(4.6, 15.5, 10.6875)","(21.0, 220.0, 121.0)","(4.4, 9.0, 8.4375)","(41.0, 210.0, 61.66666666666667)"
05-01-2023 16:32:22.142312,"(3.5, 5.6, 4.345833333333333)","(3.9, 12.5, 11.431250000000002)","(7.5, 13.5, 13.0)","(8.0, 14.0, 13.45)","(4.6, 15.5, 10.6875)","(21.0, 220.0, 121.0)","(4.4, 9.0, 7.9)","(41.0, 210.0, 61.66666666666667)"
05-01-2023 16:32:23.168529,"(3.5, 5.6, 4.345833333333333)","(3.9, 12.5, 11.431250000000002)","(7.5, 13.5, 11.4)","(8.0, 14.0, 10.8)","(4.6, 15.5, 10.6875)","(21.0, 220.0, 121.0)","(4.4, 9.0, 7.9)","(41.0, 210.0, 61.66666666666667)"
05-01-2023 16:32:24.235941,"(3.5, 5.6, 4.345833333333333)","(3.9, 12.5, 11.431250000000002)","(7.5, 13.5, 11.4)","(8.0, 14.0, 10.8)","(4.6, 15.5, 10.6875)","(21.0, 220.0, 121.0)","(4.4, 9.0, 7.9)","(41.0, 210.0, 61.66666666666667)"
05-01-2023 16:32:25.263201,"(3.5, 5.6, 5.185526315789474)","(3.9, 12.5, 11.431250000000002)","(7.5, 13.5, 11.4)","(8.0, 14.0, 10.8)","(4.6, 15.5, 10.6875)","(21.0, 220.0, 121.0)","(4.4, 9.0, 7.9)","(41.0, 210.0, 61.66666666666667)"
05-01-2023 16:32:26.338707,"(3.5, 5.6, 4.5)","(3.9, 12.5, 11.431250000000002)","(7.5, 13.5, 11.4)","(8.0, 14.0, 10.8)","(4.6, 15.5, 10.6875)","(21.0, 220.0, 121.0)","(4.4, 9.0, 7.9)","(41.0, 210.0, 61.66666666666667)"
05-01-2023 16:32:27.443945,"(3.5, 5.6, 4.5)","(3.9, 12.5, 11.431250000000002)","(7.5, 13.5, 11.4)","(8.0, 14.0, 10.8)","(4.6, 15.5, 10.6875)","(21.0, 220.0, 121.0)","(4.4, 9.0, 7.9)","(41.0, 210.0, 61.66666666666667)"
05-01-2023 16:32:28.534184,"(3.5, 5.6, 4.5)","(3.9, 12.5, 11.431250000000002)","(7.5, 13.5, 11.4)","(8.0, 14.0, 10.8)","(4.6, 15.5, 10.6875)","(21.0, 220.0, 121.0)","(4.4, 9.0, 7.9)","(41.0, 210.0, 61.66666666666667)"
05-01-2023 16:32:29.591868,"(3.5, 5.6, 4.5)","(3.9, 12.5, 10.375)","(7.5, 13.5, 11.4)","(8.0, 14.0, 10.8)","(4.6, 15.5, 10.6875)","(21.0, 220.0, 121.0)","(4.4, 9.0, 7.9)","(41.0, 210.0, 61.66666666666667)"
05-01-2023 16:32:30.599712,"(3.5, 5.6, 4.5)","(3.9, 12.5, 10.375)","(7.5, 13.5, 11.4)","(8.0, 14.0, 10.8)","(4.6, 15.5, 10.6875)","(21.0, 220.0, 121.0)","(4.4, 9.0, 7.9)","(41.0, 210.0, 61.66666666666667)"
05-01-2023 16:32:31.667845,"(3.5, 5.6, 4.5)","(3.9, 12.5, 10.375)","(7.5, 13.5, 11.4)","(8.0, 14.0, 10.8)","(4.6, 15.5, 10.6875)","(21.0, 220.0, 121.0)","(4.4, 9.0, 7.9)","(41.0, 210.0, 61.66666666666667)"
05-01-2023 16:32:32.703381,"(3.5, 5.6, 4.5)","(3.9, 12.5, 10.375)","(7.5, 13.5, 11.4)","(8.0, 14.0, 10.8)","(4.6, 15.5, 10.6875)","(21.0, 220.0, 121.0)","(4.4, 9.0, 7.9)","(41.0, 210.0, 61.66666666666667)"
05-01-2023 16:32:33.754336,"(3.5, 5.6, 4.5)","(3.9, 12.5, 10.375)","(7.5, 13.5, 11.4)","(8.0, 14.0, 10.8)","(4.6, 15.5, 10.05)","(21.0, 220.0, 121.0)","(4.4, 9.0, 7.9)","(41.0, 210.0, 61.66666666666667)"
05-01-2023 16:32:34.818075,"(3.5, 5.6, 4.345833333333333)","(3.9, 12.5, 10.375)","(7.5, 13.5, 11.4)","(8.0, 14.0, 10.8)","(4.6, 15.5, 10.05)","(21.0, 220.0, 121.0)","(4.4, 9.0, 7.9)","(41.0, 210.0, 61.66666666666667)"
05-01-2023 16:32:35.881379,"(3.5, 5.6, 4.345833333333333)","(3.9, 12.5, 10.375)","(7.5, 13.5, 11.4)","(8.0, 14.0, 10.8)","(4.6, 15.5, 10.05)","(21.0, 220.0, 121.0)","(4.4, 9.0, 7.9)","(41.0, 210.0, 61.66666666666667)"
05-01-2023 16:32:36.945809,"(3.5, 5.6, 4.345833333333333)","(3.9, 12.5, 10.375)","(7.5, 13.5, 11.4)","(8.0, 14.0, 10.8)","(4.6, 15.5, 10.05)","(21.0, 220.0, 121.0)","(4.4, 9.0, 7.9)","(41.0, 210.0, 61.66666666666667)"
05-01-2023 16:32:37.996951,"(3.5, 5.6, 4.345833333333333)","(3.9, 12.5, 10.375)","(7.5, 13.5, 11.4)","(8.0, 14.0, 10.8)","(4.6, 15.5, 10.05)","(21.0, 220.0, 121.0)","(4.4, 9.0, 7.9)","(41.0, 210.0, 61.66666666666667)"
05-01-2023 16:32:39.014680,"(3.5, 5.6, 4.345833333333333)","(3.9, 12.5, 10.375)","(7.5, 13.5, 11.4)","(8.0, 14.0, 10.8)","(4.6, 15.5, 10.05)","(21.0, 220.0, 121.0)","(4.4, 9.0, 7.9)","(41.0, 210.0, 61.66666666666667)"
05-01-2023 16:32:39.998420,"(3.5, 5.6, 4.345833333333333)","(3.9, 12.5, 10.375)","(7.5, 13.5, 11.4)","(8.0, 14.0, 10.8)","(4.6, 15.5, 10.05)","(21.0, 220.0, 121.0)","(4.4, 9.0, 7.9)","(41.0, 210.0, 61.66666666666667)"
05-01-2023 16:32:41.038415,"(3.5, 5.6, 4.345833333333333)","(3.9, 12.5, 10.375)","(7.5, 13.5, 11.4)","(8.0, 14.0, 10.8)","(4.6, 15.5, 10.05)","(21.0, 220.0, 121.0)","(4.4, 9.0, 7.9)","(41.0, 210.0, 61.66666666666667)"
05-01-2023 16:32:42.146385,"(3.5, 5.6, 4.345833333333333)","(3.9, 12.5, 10.375)","(7.5, 13.5, 11.4)","(8.0, 14.0, 10.8)","(4.6, 15.5, 10.05)","(21.0, 220.0, 121.0)","(4.4, 9.0, 7.9)","(41.0, 210.0, 61.66666666666667)"
05-01-2023 16:32:43.178874,"(3.5, 5.6, 4.345833333333333)","(3.9, 12.5, 10.375)","(7.5, 13.5, 11.4)","(8.0, 14.0, 10.8)","(4.6, 15.5, 10.05)","(21.0, 220.0, 121.0)","(4.4, 9.0, 7.9)","(41.0, 210.0, 61.66666666666667)"
05-01-2023 16:32:44.188977,"(3.5, 5.6, 4.345833333333333)","(3.9, 12.5, 10.375)","(7.5, 13.5, 11.4)","(8.0, 14.0, 10.8)","(4.6, 15.5, 10.05)","(21.0, 220.0, 121.0)","(4.4, 9.0, 7.9)","(41.0, 210.0, 61.66666666666667)"
05-01-2023 16:32:45.166122,"(3.5, 5.6, 4.345833333333333)","(3.9, 12.5, 10.375)","(7.5, 13.5, 11.4)","(8.0, 14.0, 10.8)","(4.6, 15.5, 10.05)","(21.0, 220.0, 121.0)","(4.4, 9.0, 7.9)","(41.0, 210.0, 61.66666666666667)"
05-01-2023 16:32:46.154481,"(3.5, 5.6, 4.345833333333333)","(3.9, 12.5, 10.375)","(7.5, 13.5, 11.4)","(8.0, 14.0, 10.8)","(4.6, 15.5, 10.05)","(21.0, 220.0, 121.0)","(4.4, 9.0, 7.9)","(41.0, 210.0, 61.66666666666667)"
05-01-2023 16:32:47.184125,"(3.5, 5.6, 4.345833333333333)","(3.9, 12.5, 10.375)","(7.5, 13.5, 11.4)","(8.0, 14.0, 10.8)","(4.6, 15.5, 10.05)","(21.0, 220.0, 121.0)","(4.4, 9.0, 7.9)","(41.0, 210.0, 61.66666666666667)"
05-01-2023 16:32:48.361569,"(3.5, 5.6, 4.345833333333333)","(3.9, 12.5, 10.375)","(7.5, 13.5, 11.4)","(8.0, 14.0, 10.8)","(4.6, 15.5, 10.05)","(21.0, 220.0, 121.0)","(4.4, 9.0, 7.9)","(41.0, 210.0, 61.66666666666667)"
05-01-2023 16:32:49.513492,"(3.5, 5.6, 4.345833333333333)","(3.9, 12.5, 10.375)","(7.5, 13.5, 11.4)","(8.0, 14.0, 10.8)","(4.6, 15.5, 10.05)","(21.0, 220.0, 121.0)","(4.4, 9.0, 7.9)","(41.0, 210.0, 61.66666666666667)"
05-01-2023 16:32:50.590041,"(3.5, 5.6, 4.345833333333333)","(3.9, 12.5, 10.375)","(7.5, 13.5, 11.4)","(8.0, 14.0, 10.8)","(4.6, 15.5, 10.32)","(21.0, 220.0, 121.0)","(4.4, 9.0, 7.9)","(41.0, 210.0, 61.66666666666667)"
05-01-2023 16:32:51.740500,"(3.5, 5.6, 4.345833333333333)","(3.9, 12.5, 10.375)","(7.5, 13.5, 11.4)","(8.0, 14.0, 10.8)","(4.6, 15.5, 10.32)","(21.0, 220.0, 121.0)","(4.4, 9.0, 7.9)","(41.0, 210.0, 61.66666666666667)"
05-01-2023 16:32:52.944139,"(3.5, 5.6, 4.345833333333333)","(3.9, 12.5, 10.375)","(7.5, 13.5, 11.4)","(8.0, 14.0, 10.8)","(4.6, 15.5, 10.32)","(21.0, 220.0, 121.0)","(4.4, 9.0, 7.9)","(41.0, 210.0, 61.66666666666667)"
05-01-2023 16:32:54.095446,"(3.5, 5.6, 4.345833333333333)","(3.9, 12.5, 10.375)","(7.5, 13.5, 11.4)","(8.0, 14.0, 10.8)","(4.6, 15.5, 10.32)","(21.0, 220.0, 121.0)","(4.4, 9.0, 7.9)","(41.0, 210.0, 61.66666666666667)"
05-01-2023 16:32:55.269431,"(3.5, 5.6, 4.345833333333333)","(3.9, 12.5, 10.375)","(7.5, 13.5, 11.4)","(8.0, 14.0, 10.8)","(4.6, 15.5, 10.32)","(21.0, 220.0, 121.0)","(4.4, 9.0, 7.9)","(41.0, 210.0, 61.66666666666667)"
05-01-2023 16:32:56.357784,"(3.5, 5.6, 4.345833333333333)","(3.9, 12.5, 10.375)","(7.5, 13.5, 11.4)","(8.0, 14.0, 10.8)","(4.6, 15.5, 10.32)","(21.0, 220.0, 121.0)","(4.4, 9.0, 7.9)","(41.0, 210.0, 61.66666666666667)"
05-01-2023 16:32:57.506660,"(3.5, 5.6, 4.345833333333333)","(3.9, 12.5, 10.375)","(7.5, 13.5, 11.4)","(8.0, 14.0, 10.8)","(4.6, 15.5, 10.32)","(21.0, 220.0, 121.0)","(4.4, 9.0, 7.9)","(41.0, 210.0, 61.66666666666667)"
05-01-2023 16:32:58.679281,"(3.5, 5.6, 4.345833333333333)","(3.9, 12.5, 10.375)","(7.5, 13.5, 11.4)","(8.0, 14.0, 10.8)","(4.6, 15.5, 10.32)","(21.0, 220.0, 121.0)","(4.4, 9.0, 7.9)","(41.0, 210.0, 61.66666666666667)"
05-01-2023 16:32:59.849777,"(3.5, 5.6, 4.345833333333333)","(3.9, 12.5, 10.375)","(7.5, 13.5, 11.4)","(8.0, 14.0, 10.8)","(4.6, 15.5, 10.32)","(21.0, 220.0, 121.0)","(4.4, 9.0, 7.9)","(41.0, 210.0, 61.66666666666667)"
05-01-2023 16:33:01.174299,"(3.5, 5.6, 4.345833333333333)","(3.9, 12.5, 10.375)","(7.5, 13.5, 11.4)","(8.0, 14.0, 10.8)","(4.6, 15.5, 10.32)","(21.0, 220.0, 121.0)","(4.4, 9.0, 7.9)","(41.0, 210.0, 61.66666666666667)"
05-01-2023 16:33:02.340346,"(3.5, 5.6, 4.345833333333333)","(3.9, 12.5, 10.375)","(7.5, 13.5, 11.4)","(8.0, 14.0, 10.8)","(4.6, 15.5, 10.32)","(21.0, 220.0, 121.0)","(4.4, 9.0, 7.9)","(41.0, 210.0, 61.66666666666667)"
05-01-2023 16:33:03.471721,"(3.5, 5.6, 4.345833333333333)","(3.9, 12.5, 10.375)","(7.5, 13.5, 11.4)","(8.0, 14.0, 10.8)","(4.6, 15.5, 10.32)","(21.0, 220.0, 121.0)","(4.4, 9.0, 7.9)","(41.0, 210.0, 61.66666666666667)"
05-01-2023 16:33:04.582034,"(3.5, 5.2, 4.1230769230769235)","(3.9, 12.5, 10.375)","(7.5, 13.5, 11.4)","(8.0, 14.0, 10.8)","(4.6, 15.5, 10.32)","(21.0, 220.0, 121.0)","(4.4, 9.0, 7.9)","(41.0, 210.0, 61.66666666666667)"
05-01-2023 16:33:05.627220,"(3.5, 5.2, 4.552380952380952)","(3.9, 12.5, 11.853846153846154)","(7.5, 13.5, 11.4)","(8.0, 14.0, 10.8)","(4.6, 15.5, 10.32)","(21.0, 220.0, 121.0)","(4.4, 9.0, 7.9)","(41.0, 210.0, 61.66666666666667)"
05-01-2023 16:33:06.637499,"(3.5, 5.2, 4.581818181818182)","(3.9, 12.5, 11.853846153846154)","(7.5, 13.5, 11.4)","(8.0, 14.0, 10.8)","(4.6, 15.5, 10.32)","(21.0, 220.0, 121.0)","(4.4, 9.0, 7.9)","(41.0, 210.0, 61.66666666666667)"
05-01-2023 16:33:07.704574,"(3.5, 5.2, 4.581818181818182)","(3.9, 12.5, 11.853846153846154)","(7.5, 13.5, 11.4)","(8.0, 14.0, 10.8)","(4.6, 15.5, 9.576923076923077)","(21.0, 220.0, 121.0)","(4.4, 9.0, 7.9)","(41.0, 210.0, 61.66666666666667)"
05-01-2023 16:33:08.750337,"(3.5, 5.2, 4.581818181818182)","(3.9, 12.5, 11.853846153846154)","(7.5, 13.5, 11.4)","(8.0, 14.0, 10.8)","(4.6, 15.5, 9.576923076923077)","(21.0, 220.0, 121.0)","(4.4, 9.0, 7.9)","(41.0, 210.0, 61.66666666666667)"
05-01-2023 16:33:09.829778,"(3.5, 5.2, 4.581818181818182)","(3.9, 12.5, 11.853846153846154)","(7.5, 13.5, 11.4)","(8.0, 14.0, 10.8)","(4.6, 15.5, 9.576923076923077)","(21.0, 220.0, 121.0)","(4.4, 9.0, 7.9)","(41.0, 210.0, 61.66666666666667)"
05-01-2023 16:33:10.903760,"(3.5, 5.2, 4.581818181818182)","(3.9, 12.5, 11.853846153846154)","(7.5, 13.5, 11.4)","(8.0, 14.0, 10.8)","(4.6, 15.5, 9.576923076923077)","(21.0, 220.0, 121.0)","(4.4, 9.0, 7.9)","(41.0, 210.0, 61.66666666666667)"
05-01-2023 16:33:11.955236,"(3.5, 5.2, 4.581818181818182)","(3.9, 12.5, 11.853846153846154)","(7.5, 13.5, 11.4)","(8.0, 14.0, 10.8)","(4.6, 15.5, 9.576923076923077)","(21.0, 220.0, 121.0)","(4.4, 9.0, 8.815384615384616)","(41.0, 210.0, 61.66666666666667)"
05-01-2023 16:33:13.006985,"(3.5, 5.2, 4.581818181818182)","(3.9, 12.5, 11.853846153846154)","(7.5, 13.5, 11.4)","(8.0, 14.0, 10.8)","(4.6, 15.5, 9.576923076923077)","(21.0, 220.0, 121.0)","(4.4, 9.0, 7.925)","(41.0, 210.0, 61.66666666666667)"
05-01-2023 16:33:14.222895,"(3.5, 5.2, 4.581818181818182)","(3.9, 12.5, 11.853846153846154)","(7.5, 13.5, 11.4)","(8.0, 14.0, 10.8)","(4.6, 15.5, 9.576923076923077)","(21.0, 220.0, 121.0)","(4.4, 9.0, 7.925)","(41.0, 210.0, 61.66666666666667)"
05-01-2023 16:33:15.318253,"(3.5, 5.2, 4.581818181818182)","(3.9, 12.5, 11.853846153846154)","(7.5, 13.5, 11.4)","(8.0, 14.0, 10.8)","(4.6, 15.5, 9.576923076923077)","(21.0, 220.0, 121.0)","(4.4, 9.0, 7.925)","(41.0, 210.0, 61.66666666666667)"
05-01-2023 16:33:16.401271,"(3.5, 5.2, 4.581818181818182)","(3.9, 12.5, 11.853846153846154)","(7.5, 13.5, 11.4)","(8.0, 14.0, 10.8)","(4.6, 15.5, 9.576923076923077)","(21.0, 220.0, 121.0)","(4.4, 9.0, 7.925)","(41.0, 210.0, 61.66666666666667)"
05-01-2023 16:33:17.586098,"(3.5, 5.2, 4.581818181818182)","(3.9, 12.5, 11.853846153846154)","(7.5, 13.5, 11.4)","(8.0, 14.0, 10.8)","(4.6, 15.5, 9.576923076923077)","(21.0, 220.0, 121.0)","(4.4, 9.0, 7.925)","(41.0, 210.0, 61.66666666666667)"
05-01-2023 16:33:18.695153,"(3.5, 5.2, 4.581818181818182)","(3.9, 12.5, 11.853846153846154)","(7.5, 13.5, 11.4)","(8.0, 14.0, 10.8)","(4.6, 15.5, 9.576923076923077)","(21.0, 220.0, 121.0)","(4.4, 9.0, 7.925)","(41.0, 210.0, 61.66666666666667)"
05-01-2023 16:33:19.829598,"(3.5, 5.2, 4.581818181818182)","(3.9, 12.5, 10.45)","(7.5, 13.5, 11.4)","(8.0, 14.0, 10.8)","(4.6, 15.5, 8.563636363636363)","(21.0, 220.0, 121.0)","(4.4, 9.0, 7.925)","(41.0, 210.0, 61.66666666666667)"
05-01-2023 16:33:21.037637,"(3.5, 5.2, 4.581818181818182)","(3.9, 12.5, 10.45)","(7.5, 13.5, 11.4)","(8.0, 14.0, 10.8)","(4.6, 15.5, 8.563636363636363)","(21.0, 220.0, 121.0)","(4.4, 9.0, 7.925)","(41.0, 210.0, 61.66666666666667)"
05-01-2023 16:33:22.193624,"(3.5, 5.2, 4.581818181818182)","(3.9, 12.5, 10.45)","(7.5, 13.5, 11.4)","(8.0, 14.0, 10.8)","(4.6, 15.5, 8.563636363636363)","(21.0, 220.0, 121.0)","(4.4, 9.0, 6.9714285714285715)","(41.0, 210.0, 61.66666666666667)"
05-01-2023 16:33:23.317073,"(3.5, 5.2, 4.608695652173913)","(3.9, 12.5, 10.45)","(7.5, 13.5, 11.4)","(8.0, 14.0, 10.8)","(4.6, 15.5, 8.563636363636363)","(21.0, 220.0, 121.0)","(4.4, 10.0, 6.466666666666667)","(41.0, 210.0, 61.66666666666667)"
05-01-2023 16:33:24.432813,"(3.5, 5.2, 4.608695652173913)","(3.9, 12.5, 10.45)","(7.5, 13.5, 11.4)","(8.0, 14.0, 10.8)","(4.6, 15.5, 8.563636363636363)","(21.0, 220.0, 121.0)","(4.4, 10.0, 6.29)","(41.0, 210.0, 61.66666666666667)"
05-01-2023 16:33:25.491189,"(3.5, 5.2, 4.608695652173913)","(3.9, 12.5, 10.45)","(7.5, 13.5, 11.4)","(8.0, 14.0, 10.8)","(4.6, 15.5, 8.563636363636363)","(21.0, 220.0, 121.0)","(4.4, 10.0, 6.29)","(41.0, 210.0, 61.66666666666667)"
05-01-2023 16:33:26.554124,"(3.5, 5.2, 4.608695652173913)","(3.9, 12.5, 10.45)","(7.5, 13.5, 11.4)","(8.0, 14.0, 10.8)","(4.6, 15.5, 8.563636363636363)","(21.0, 220.0, 121.0)","(4.4, 10.0, 6.29)","(41.0, 210.0, 61.66666666666667)"
05-01-2023 16:33:27.679678,"(3.5, 5.2, 4.608695652173913)","(3.9, 12.5, 10.45)","(7.5, 13.5, 11.4)","(8.0, 14.0, 10.8)","(4.6, 15.5, 8.563636363636363)","(21.0, 220.0, 121.0)","(4.4, 10.0, 6.29)","(41.0, 210.0, 61.66666666666667)"
05-01-2023 16:33:28.800658,"(3.5, 5.2, 4.608695652173913)","(3.9, 12.5, 10.45)","(7.5, 13.5, 11.4)","(8.0, 14.0, 10.8)","(4.6, 15.5, 8.563636363636363)","(21.0, 220.0, 121.0)","(4.4, 10.0, 6.29)","(41.0, 210.0, 61.66666666666667)"
