,Raging Romeo,Athabascan,Seeknyoushallfind,Star Armbro,Destined To Rule,Bellezza Nera,Sidstrepo,Heza Head Honcho Nz,Boston Rob,Ultimate Rocker Nz,Tepelo Star
10-01-2023 19:24:53.389507,"(8.5, 13.5, 11.833333333333334)","(1.26, 1.5, 1.4961111111111112)","(41.0, 95.0, 83.88888888888889)","(12.0, 18.5, 17.833333333333332)","(31.0, 36.0, 34.42857142857143)","(21.0, 42.0, 33.666666666666664)","(17.0, 28.0, 25.0)","(26.0, 99999, 99990)","(91.0, 140.0, 117.5)","(15.0, 99999, 99990)","(101.0, 230.0, 223.33333333333334)"
10-01-2023 19:24:54.738404,"(8.5, 13.5, 11.833333333333334)","(1.26, 1.5, 1.4961111111111112)","(41.0, 95.0, 86.66666666666667)","(12.0, 18.5, 17.0)","(31.0, 36.0, 34.333333333333336)","(21.0, 42.0, 33.666666666666664)","(17.0, 27.0, 23.8)","(26.0, 99999, 99990)","(91.0, 140.0, 117.5)","(15.0, 99999, 99990)","(101.0, 230.0, 223.33333333333334)"
10-01-2023 19:24:56.020546,"(8.5, 13.5, 11.833333333333334)","(1.26, 1.5, 1.4755555555555555)","(41.0, 95.0, 80.0)","(12.0, 18.0, 16.25)","(31.0, 36.0, 34.42857142857143)","(21.0, 42.0, 34.666666666666664)","(17.0, 27.0, 24.6)","(26.0, 99999, 99990)","(91.0, 140.0, 117.5)","(15.0, 99999, 99990)","(101.0, 230.0, 223.33333333333334)"
10-01-2023 19:24:57.332129,"(8.5, 13.5, 11.833333333333334)","(1.26, 1.5, 1.4925333333333333)","(41.0, 100.0, 81.25)","(12.0, 18.0, 16.25)","(31.0, 36.0, 34.42857142857143)","(21.0, 40.0, 34.0)","(17.0, 27.0, 24.0)","(26.0, 99999, 99990)","(91.0, 140.0, 117.5)","(15.0, 99999, 99990)","(101.0, 230.0, 223.33333333333334)"
10-01-2023 19:24:58.633672,"(8.5, 13.5, 11.833333333333334)","(1.26, 1.5, 1.4925333333333333)","(41.0, 100.0, 85.0)","(12.0, 18.0, 16.25)","(31.0, 36.0, 32.857142857142854)","(21.0, 38.0, 31.333333333333332)","(17.0, 29.0, 24.0)","(26.0, 99999, 99990)","(91.0, 140.0, 117.5)","(15.0, 99999, 99990)","(101.0, 230.0, 223.33333333333334)"
10-01-2023 19:24:59.926824,"(8.5, 13.5, 11.833333333333334)","(1.26, 1.5, 1.4925333333333333)","(41.0, 95.0, 89.0)","(12.0, 18.0, 16.25)","(31.0, 36.0, 30.375)","(21.0, 38.0, 31.333333333333332)","(17.0, 29.0, 26.0)","(26.0, 99999, 99990)","(91.0, 140.0, 117.5)","(15.0, 99999, 99990)","(101.0, 230.0, 223.33333333333334)"
10-01-2023 19:25:01.220297,"(8.5, 13.5, 11.833333333333334)","(1.26, 1.46, 1.4565317919075145)","(41.0, 95.0, 92.0)","(12.0, 18.0, 16.333333333333332)","(31.0, 36.0, 34.37837837837838)","(21.0, 38.0, 31.333333333333332)","(17.0, 29.0, 24.0)","(26.0, 99999, 99990)","(91.0, 140.0, 117.5)","(15.0, 99999, 99990)","(101.0, 230.0, 223.33333333333334)"
10-01-2023 19:25:02.522185,"(8.5, 13.5, 12.25)","(1.26, 1.46, 1.4565317919075145)","(41.0, 100.0, 86.66666666666667)","(12.0, 18.0, 16.5)","(31.0, 36.0, 34.37837837837838)","(21.0, 38.0, 31.333333333333332)","(17.0, 29.0, 24.0)","(26.0, 99999, 99990)","(91.0, 140.0, 117.5)","(15.0, 99999, 99990)","(101.0, 230.0, 223.33333333333334)"
10-01-2023 19:25:03.854069,"(8.5, 13.5, 12.25)","(1.26, 1.46, 1.4448101265822784)","(41.0, 100.0, 86.66666666666667)","(12.0, 18.0, 16.5)","(31.0, 36.0, 34.666666666666664)","(21.0, 38.0, 31.333333333333332)","(17.0, 29.0, 26.692307692307693)","(26.0, 99999, 99990)","(91.0, 140.0, 117.5)","(15.0, 99999, 99990)","(101.0, 230.0, 223.33333333333334)"
10-01-2023 19:25:05.166222,"(8.5, 13.5, 12.25)","(1.26, 1.46, 1.4448101265822784)","(41.0, 100.0, 86.66666666666667)","(12.0, 18.0, 16.333333333333332)","(31.0, 36.0, 34.37837837837838)","(21.0, 38.0, 31.333333333333332)","(17.0, 29.0, 26.5)","(26.0, 99999, 99990)","(91.0, 140.0, 117.5)","(15.0, 99999, 99990)","(101.0, 230.0, 223.33333333333334)"
10-01-2023 19:25:06.492330,"(8.5, 13.5, 12.25)","(1.26, 1.46, 1.4448101265822784)","(41.0, 100.0, 86.66666666666667)","(12.0, 18.0, 16.333333333333332)","(31.0, 36.0, 34.37837837837838)","(21.0, 38.0, 31.333333333333332)","(17.0, 29.0, 26.5)","(26.0, 99999, 99990)","(91.0, 140.0, 117.5)","(15.0, 99999, 99990)","(101.0, 230.0, 223.33333333333334)"
10-01-2023 19:25:07.776410,"(8.5, 13.5, 12.25)","(1.26, 1.46, 1.444)","(41.0, 100.0, 86.66666666666667)","(12.0, 18.0, 16.0)","(31.0, 36.0, 34.37837837837838)","(21.0, 38.0, 31.333333333333332)","(17.0, 29.0, 24.833333333333332)","(26.0, 99999, 99990)","(91.0, 140.0, 117.5)","(15.0, 99999, 99990)","(101.0, 230.0, 223.33333333333334)"
10-01-2023 19:25:09.153087,"(8.5, 13.5, 12.25)","(1.26, 1.46, 1.4448101265822784)","(41.0, 100.0, 86.66666666666667)","(12.0, 18.0, 16.0)","(31.0, 36.0, 34.666666666666664)","(21.0, 38.0, 31.333333333333332)","(17.0, 29.0, 26.5)","(26.0, 99999, 99990)","(91.0, 140.0, 117.5)","(15.0, 99999, 99990)","(101.0, 230.0, 223.33333333333334)"
10-01-2023 19:25:10.452384,"(8.5, 13.5, 12.25)","(1.26, 1.46, 1.4438888888888888)","(41.0, 100.0, 86.66666666666667)","(12.0, 17.5, 16.875)","(31.0, 36.0, 32.08695652173913)","(21.0, 38.0, 31.333333333333332)","(17.0, 29.0, 25.666666666666668)","(26.0, 99999, 99990)","(91.0, 140.0, 117.5)","(15.0, 99999, 99990)","(101.0, 230.0, 223.33333333333334)"
10-01-2023 19:25:11.897203,"(8.5, 13.5, 12.1)","(1.26, 1.45, 1.4438888888888888)","(41.0, 100.0, 86.66666666666667)","(12.0, 17.5, 16.3)","(31.0, 36.0, 32.666666666666664)","(21.0, 38.0, 32.5)","(17.0, 29.0, 25.428571428571427)","(26.0, 99999, 99990)","(91.0, 140.0, 117.5)","(15.0, 99999, 99990)","(101.0, 230.0, 223.33333333333334)"
10-01-2023 19:25:13.323118,"(8.5, 13.5, 11.961538461538462)","(1.26, 1.45, 1.4449999999999998)","(41.0, 100.0, 86.66666666666667)","(12.0, 17.5, 16.3)","(31.0, 36.0, 32.666666666666664)","(21.0, 34.0, 29.0)","(17.0, 29.0, 26.916666666666668)","(26.0, 99999, 99990)","(91.0, 140.0, 117.5)","(15.0, 99999, 99990)","(101.0, 230.0, 223.33333333333334)"
10-01-2023 19:25:14.923577,"(8.5, 13.5, 12.25)","(1.26, 1.45, 1.4445)","(41.0, 100.0, 88.0)","(12.0, 17.5, 15.625)","(31.0, 36.0, 32.8421052631579)","(21.0, 34.0, 26.666666666666668)","(17.0, 29.0, 28.375)","(26.0, 99999, 99990)","(91.0, 140.0, 117.5)","(15.0, 99999, 99990)","(101.0, 230.0, 223.33333333333334)"
10-01-2023 19:25:16.450918,"(8.5, 13.5, 12.722222222222221)","(1.26, 1.45, 1.4445)","(41.0, 100.0, 88.0)","(12.0, 17.5, 16.818181818181817)","(31.0, 36.0, 32.8421052631579)","(21.0, 32.0, 26.0)","(17.0, 29.0, 26.5)","(26.0, 99999, 99990)","(91.0, 140.0, 117.5)","(15.0, 99999, 99990)","(101.0, 230.0, 223.33333333333334)"
10-01-2023 19:25:17.961096,"(8.5, 13.5, 12.722222222222221)","(1.26, 1.45, 1.4447619047619047)","(41.0, 100.0, 88.0)","(12.0, 17.5, 16.818181818181817)","(31.0, 36.0, 32.8421052631579)","(21.0, 30.0, 25.5)","(17.0, 29.0, 26.5)","(26.0, 99999, 99990)","(91.0, 140.0, 117.5)","(15.0, 99999, 99990)","(101.0, 230.0, 223.33333333333334)"
10-01-2023 19:25:19.248211,"(8.5, 13.5, 12.722222222222221)","(1.26, 1.45, 1.4447619047619047)","(41.0, 100.0, 88.0)","(12.0, 17.5, 16.818181818181817)","(31.0, 36.0, 32.25)","(21.0, 30.0, 26.25)","(17.0, 29.0, 27.5)","(26.0, 99999, 99990)","(91.0, 140.0, 117.5)","(15.0, 99999, 99990)","(101.0, 230.0, 223.33333333333334)"
10-01-2023 19:25:20.521099,"(8.5, 13.5, 12.722222222222221)","(1.26, 1.45, 1.4447619047619047)","(41.0, 100.0, 88.0)","(12.0, 17.5, 16.818181818181817)","(31.0, 36.0, 32.25)","(21.0, 30.0, 26.25)","(17.0, 29.0, 27.5)","(26.0, 99999, 99990)","(91.0, 140.0, 117.5)","(15.0, 99999, 99990)","(101.0, 230.0, 223.33333333333334)"
10-01-2023 19:25:21.876327,"(8.5, 13.5, 12.722222222222221)","(1.26, 1.45, 1.4453571428571428)","(41.0, 100.0, 88.0)","(12.0, 17.5, 16.818181818181817)","(31.0, 36.0, 32.25)","(21.0, 30.0, 26.25)","(17.0, 29.0, 27.5)","(26.0, 99999, 99990)","(91.0, 140.0, 117.5)","(15.0, 99999, 99990)","(101.0, 230.0, 223.33333333333334)"
10-01-2023 19:25:23.211576,"(8.5, 13.5, 12.722222222222221)","(1.26, 1.45, 1.4432967032967032)","(41.0, 100.0, 88.0)","(12.0, 17.5, 16.818181818181817)","(31.0, 36.0, 32.25)","(21.0, 30.0, 26.25)","(17.0, 29.0, 27.5)","(26.0, 99999, 99990)","(91.0, 140.0, 117.5)","(15.0, 99999, 99990)","(101.0, 230.0, 223.33333333333334)"
10-01-2023 19:25:24.569181,"(8.5, 14.0, 13.5625)","(1.26, 1.44, 1.4312244897959183)","(41.0, 100.0, 88.0)","(12.0, 17.5, 16.818181818181817)","(31.0, 36.0, 32.25)","(21.0, 30.0, 27.0)","(17.0, 29.0, 28.25)","(26.0, 99999, 99990)","(91.0, 140.0, 117.5)","(15.0, 99999, 99990)","(101.0, 230.0, 223.33333333333334)"
10-01-2023 19:25:25.862129,"(8.5, 13.0, 12.708333333333334)","(1.26, 1.44, 1.430851063829787)","(41.0, 100.0, 88.0)","(12.0, 17.5, 16.818181818181817)","(31.0, 36.0, 32.25)","(21.0, 30.0, 27.0)","(17.0, 29.0, 28.25)","(26.0, 99999, 99990)","(91.0, 140.0, 117.5)","(15.0, 99999, 99990)","(101.0, 230.0, 223.33333333333334)"
10-01-2023 19:25:27.089375,"(8.5, 13.0, 12.61111111111111)","(1.26, 1.44, 1.430851063829787)","(41.0, 100.0, 88.0)","(12.0, 17.5, 16.818181818181817)","(31.0, 36.0, 32.25)","(20.0, 30.0, 27.0)","(17.0, 29.0, 28.25)","(26.0, 99999, 99990)","(91.0, 140.0, 117.5)","(15.0, 99999, 99990)","(101.0, 230.0, 223.33333333333334)"
10-01-2023 19:25:28.441011,"(8.5, 13.0, 12.61111111111111)","(1.26, 1.44, 1.4305181347150258)","(41.0, 100.0, 88.0)","(12.0, 18.5, 18.428571428571427)","(31.0, 36.0, 32.25)","(20.0, 30.0, 27.0)","(17.0, 29.0, 27.125)","(26.0, 99999, 99990)","(91.0, 140.0, 117.5)","(15.0, 99999, 99990)","(101.0, 230.0, 223.33333333333334)"
10-01-2023 19:25:29.786346,"(8.5, 13.0, 12.61111111111111)","(1.26, 1.44, 1.4300552486187845)","(41.0, 100.0, 88.0)","(12.0, 18.5, 18.428571428571427)","(31.0, 36.0, 32.25)","(20.0, 30.0, 27.0)","(17.0, 29.0, 27.125)","(26.0, 99999, 99990)","(91.0, 140.0, 117.5)","(15.0, 99999, 99990)","(101.0, 230.0, 223.33333333333334)"
10-01-2023 19:25:31.135755,"(8.5, 13.0, 12.61111111111111)","(1.26, 1.43, 1.4216326530612244)","(41.0, 100.0, 88.0)","(12.0, 18.5, 18.428571428571427)","(31.0, 36.0, 32.25)","(20.0, 30.0, 27.0)","(17.0, 29.0, 27.5)","(26.0, 99999, 99990)","(91.0, 140.0, 117.5)","(15.0, 99999, 99990)","(101.0, 230.0, 223.33333333333334)"
10-01-2023 19:25:32.413425,"(9.0, 13.0, 12.61111111111111)","(1.24, 1.43, 1.4216326530612244)","(41.0, 100.0, 88.0)","(13.0, 18.5, 18.428571428571427)","(26.0, 36.0, 32.8421052631579)","(21.0, 30.0, 27.0)","(17.0, 29.0, 25.666666666666668)","(31.0, 99999, 99990)","(81.0, 140.0, 117.5)","(16.0, 99999, 99990)","(101.0, 230.0, 223.33333333333334)"
10-01-2023 19:25:33.632645,"(9.0, 13.0, 12.61111111111111)","(1.24, 1.43, 1.4222857142857142)","(41.0, 100.0, 88.0)","(13.0, 18.5, 18.428571428571427)","(26.0, 36.0, 32.25)","(21.0, 30.0, 27.0)","(17.0, 29.0, 25.666666666666668)","(31.0, 99999, 99990)","(81.0, 140.0, 117.5)","(16.0, 99999, 99990)","(101.0, 230.0, 223.33333333333334)"
10-01-2023 19:25:34.898376,"(9.0, 13.0, 12.61111111111111)","(1.24, 1.43, 1.4222857142857142)","(41.0, 100.0, 88.0)","(13.0, 18.5, 18.452380952380953)","(26.0, 36.0, 32.25)","(21.0, 30.0, 27.0)","(17.0, 29.0, 25.666666666666668)","(31.0, 99999, 99990)","(81.0, 140.0, 117.5)","(16.0, 99999, 99990)","(101.0, 230.0, 223.33333333333334)"
10-01-2023 19:25:36.206295,"(9.0, 13.0, 12.61111111111111)","(1.24, 1.43, 1.4222857142857142)","(41.0, 100.0, 90.0)","(13.0, 18.5, 18.452380952380953)","(26.0, 36.0, 32.25)","(21.0, 30.0, 27.0)","(17.0, 29.0, 25.666666666666668)","(31.0, 99999, 99990)","(81.0, 140.0, 117.5)","(16.0, 99999, 99990)","(101.0, 230.0, 223.33333333333334)"
10-01-2023 19:25:37.521970,"(9.0, 13.0, 12.642857142857142)","(1.24, 1.43, 1.4223529411764706)","(41.0, 100.0, 90.0)","(13.0, 18.5, 19.11111111111111)","(26.0, 36.0, 32.25)","(21.0, 30.0, 27.0)","(17.0, 29.0, 25.666666666666668)","(31.0, 99999, 99990)","(81.0, 140.0, 117.5)","(16.0, 99999, 99990)","(101.0, 230.0, 223.33333333333334)"
10-01-2023 19:25:38.824118,"(9.0, 13.0, 12.615384615384615)","(1.24, 1.43, 1.415)","(41.0, 100.0, 90.0)","(13.0, 20.0, 20.18181818181818)","(26.0, 36.0, 32.25)","(21.0, 30.0, 27.75)","(17.0, 29.0, 25.666666666666668)","(31.0, 99999, 99990)","(81.0, 140.0, 117.5)","(16.0, 99999, 99990)","(101.0, 230.0, 228.75)"
10-01-2023 19:25:40.075263,"(9.0, 13.0, 12.615384615384615)","(1.24, 1.43, 1.4198245614035088)","(41.0, 100.0, 92.3076923076923)","(13.0, 21.0, 20.4)","(26.0, 36.0, 32.25)","(21.0, 30.0, 27.75)","(17.0, 29.0, 26.333333333333332)","(31.0, 99999, 99990)","(81.0, 140.0, 117.5)","(16.0, 99999, 99990)","(101.0, 230.0, 228.75)"
10-01-2023 19:25:41.262303,"(9.0, 13.0, 12.615384615384615)","(1.24, 1.43, 1.4198245614035088)","(41.0, 120.0, 92.3076923076923)","(13.0, 21.0, 20.4)","(26.0, 36.0, 32.25)","(21.0, 30.0, 28.2)","(17.0, 29.0, 26.333333333333332)","(31.0, 99999, 99990)","(81.0, 140.0, 117.5)","(16.0, 99999, 99990)","(101.0, 230.0, 255.0)"
10-01-2023 19:25:42.535874,"(9.0, 13.0, 12.615384615384615)","(1.24, 1.43, 1.4198245614035088)","(41.0, 120.0, 92.3076923076923)","(13.0, 21.0, 20.4)","(26.0, 36.0, 32.25)","(21.0, 30.0, 28.2)","(17.0, 29.0, 26.333333333333332)","(31.0, 99999, 99990)","(81.0, 140.0, 117.5)","(16.0, 99999, 99990)","(101.0, 270.0, 255.0)"
10-01-2023 19:25:43.795747,"(9.0, 13.0, 12.615384615384615)","(1.24, 1.43, 1.4192592592592592)","(41.0, 120.0, 92.3076923076923)","(13.0, 22.0, 21.65)","(26.0, 36.0, 32.25)","(21.0, 30.0, 28.2)","(17.0, 29.0, 26.333333333333332)","(31.0, 99999, 99990)","(81.0, 140.0, 117.5)","(16.0, 99999, 99990)","(101.0, 270.0, 255.0)"
10-01-2023 19:25:45.044572,"(9.0, 13.0, 12.615384615384615)","(1.24, 1.43, 1.4195808383233532)","(41.0, 120.0, 92.3076923076923)","(13.0, 22.0, 21.75)","(26.0, 36.0, 32.25)","(21.0, 30.0, 28.2)","(17.0, 29.0, 26.333333333333332)","(31.0, 99999, 99990)","(81.0, 140.0, 117.5)","(16.0, 99999, 99990)","(101.0, 270.0, 255.0)"
10-01-2023 19:25:46.286589,"(9.0, 13.0, 12.615384615384615)","(1.24, 1.43, 1.4201136363636362)","(41.0, 120.0, 92.3076923076923)","(13.0, 22.0, 21.333333333333332)","(26.0, 36.0, 32.25)","(21.0, 30.0, 28.2)","(17.0, 29.0, 26.333333333333332)","(31.0, 99999, 99990)","(81.0, 140.0, 117.5)","(16.0, 99999, 99990)","(101.0, 270.0, 255.0)"
10-01-2023 19:25:47.467274,"(9.0, 13.0, 12.615384615384615)","(1.24, 1.43, 1.4201136363636362)","(41.0, 120.0, 92.3076923076923)","(13.0, 22.0, 20.823529411764707)","(26.0, 36.0, 32.25)","(21.0, 30.0, 28.2)","(17.0, 29.0, 28.333333333333332)","(31.0, 99999, 99990)","(81.0, 140.0, 117.5)","(16.0, 99999, 99990)","(101.0, 270.0, 255.0)"
10-01-2023 19:25:48.679678,"(9.0, 13.0, 12.615384615384615)","(1.24, 1.43, 1.4201136363636362)","(41.0, 120.0, 100.0)","(13.0, 22.0, 20.823529411764707)","(26.0, 36.0, 32.25)","(21.0, 30.0, 28.2)","(17.0, 29.0, 27.0)","(31.0, 99999, 99990)","(81.0, 140.0, 117.5)","(16.0, 99999, 99990)","(101.0, 270.0, 255.0)"
10-01-2023 19:25:49.917047,"(9.0, 13.5, 13.35)","(1.24, 1.43, 1.4131067961165047)","(41.0, 120.0, 100.0)","(13.0, 22.0, 20.823529411764707)","(26.0, 36.0, 32.666666666666664)","(21.0, 30.0, 28.2)","(17.0, 29.0, 27.0)","(31.0, 99999, 99990)","(81.0, 140.0, 117.5)","(16.0, 99999, 99990)","(101.0, 270.0, 255.0)"
10-01-2023 19:25:51.191226,"(9.0, 14.0, 12.947368421052632)","(1.24, 1.43, 1.4131067961165047)","(41.0, 120.0, 100.0)","(13.0, 22.0, 21.0)","(26.0, 36.0, 33.391304347826086)","(21.0, 30.0, 39.2)","(17.0, 29.0, 27.0)","(31.0, 99999, 99990)","(81.0, 140.0, 117.5)","(16.0, 99999, 99990)","(101.0, 270.0, 255.0)"
10-01-2023 19:25:52.467720,"(9.0, 12.0, 11.7)","(1.24, 1.43, 1.4131067961165047)","(41.0, 120.0, 93.75)","(13.0, 22.0, 21.0)","(26.0, 36.0, 33.391304347826086)","(21.0, 42.0, 30.571428571428573)","(17.0, 29.0, 27.0)","(31.0, 99999, 99990)","(81.0, 140.0, 117.5)","(16.0, 99999, 99990)","(101.0, 270.0, 255.0)"
10-01-2023 19:25:53.680528,"(9.0, 12.0, 11.7)","(1.24, 1.43, 1.4131067961165047)","(41.0, 120.0, 93.75)","(13.0, 22.0, 20.545454545454547)","(26.0, 36.0, 33.523809523809526)","(21.0, 40.0, 30.571428571428573)","(17.0, 29.0, 27.0)","(31.0, 99999, 99990)","(81.0, 140.0, 117.5)","(16.0, 99999, 99990)","(101.0, 270.0, 255.0)"
10-01-2023 19:25:54.851546,"(9.0, 12.0, 11.7)","(1.24, 1.43, 1.4136134453781513)","(41.0, 120.0, 93.75)","(13.0, 22.0, 21.11111111111111)","(26.0, 36.0, 33.4)","(21.0, 40.0, 31.75)","(17.0, 29.0, 27.0)","(31.0, 99999, 99990)","(81.0, 140.0, 117.5)","(16.0, 99999, 99990)","(101.0, 270.0, 255.0)"
10-01-2023 19:25:56.085283,"(9.0, 12.0, 11.7)","(1.24, 1.43, 1.4138842975206611)","(41.0, 120.0, 93.75)","(13.0, 21.0, 20.333333333333332)","(26.0, 36.0, 33.4)","(21.0, 40.0, 31.75)","(17.0, 29.0, 28.0)","(31.0, 99999, 99990)","(81.0, 140.0, 117.5)","(16.0, 99999, 99990)","(101.0, 270.0, 473.75)"
10-01-2023 19:25:57.438465,"(9.0, 12.0, 11.85)","(1.24, 1.43, 1.4152272727272726)","(41.0, 120.0, 93.75)","(13.0, 21.0, 18.0)","(26.0, 36.0, 33.77777777777778)","(21.0, 40.0, 31.428571428571427)","(17.0, 29.0, 28.7)","(31.0, 99999, 99990)","(81.0, 140.0, 117.5)","(16.0, 99999, 99990)","(101.0, 510.0, 486.0)"
10-01-2023 19:25:58.807783,"(9.0, 12.0, 11.85)","(1.24, 1.43, 1.4223636363636363)","(41.0, 120.0, 93.75)","(13.0, 20.0, 16.625)","(26.0, 36.0, 34.095238095238095)","(21.0, 40.0, 30.833333333333332)","(17.0, 29.0, 34.57142857142857)","(31.0, 99999, 99990)","(81.0, 140.0, 117.5)","(16.0, 99999, 99990)","(101.0, 600.0, 486.0)"
10-01-2023 19:26:00.085999,"(9.0, 12.0, 11.85)","(1.24, 1.43, 1.4220754716981132)","(41.0, 120.0, 93.75)","(13.0, 20.0, 18.3)","(26.0, 36.0, 34.095238095238095)","(21.0, 40.0, 32.0)","(17.0, 38.0, 33.69230769230769)","(31.0, 99999, 99990)","(81.0, 140.0, 117.5)","(16.0, 99999, 99990)","(101.0, 600.0, 486.0)"
10-01-2023 19:26:01.330734,"(9.0, 12.0, 11.85)","(1.24, 1.43, 1.4220754716981132)","(41.0, 120.0, 93.75)","(13.0, 19.0, 17.653846153846153)","(26.0, 36.0, 34.095238095238095)","(21.0, 40.0, 33.0)","(17.0, 38.0, 33.69230769230769)","(31.0, 99999, 99990)","(81.0, 140.0, 117.5)","(16.0, 99999, 99990)","(101.0, 600.0, 486.0)"
10-01-2023 19:26:02.590499,"(9.0, 12.0, 11.85)","(1.24, 1.43, 1.4220754716981132)","(41.0, 120.0, 93.75)","(13.0, 19.0, 17.653846153846153)","(26.0, 36.0, 34.095238095238095)","(21.0, 40.0, 33.142857142857146)","(17.0, 38.0, 33.69230769230769)","(31.0, 99999, 99990)","(81.0, 140.0, 117.5)","(16.0, 99999, 99990)","(101.0, 600.0, 322.5)"
10-01-2023 19:26:03.872689,"(9.0, 12.0, 11.85)","(1.24, 1.43, 1.4220754716981132)","(41.0, 120.0, 93.75)","(13.0, 19.0, 17.653846153846153)","(26.0, 36.0, 33.91304347826087)","(21.0, 40.0, 33.142857142857146)","(17.0, 38.0, 33.69230769230769)","(31.0, 99999, 99990)","(81.0, 140.0, 117.5)","(16.0, 99999, 99990)","(101.0, 600.0, 360.0)"
10-01-2023 19:26:05.197045,"(9.0, 12.0, 11.833333333333334)","(1.24, 1.43, 1.4216)","(41.0, 120.0, 89.375)","(13.0, 19.0, 17.653846153846153)","(26.0, 36.0, 33.69230769230769)","(21.0, 40.0, 34.0)","(17.0, 38.0, 33.69230769230769)","(31.0, 99999, 99990)","(81.0, 140.0, 117.5)","(16.0, 99999, 99990)","(101.0, 600.0, 425.0)"
10-01-2023 19:26:06.553933,"(9.0, 12.0, 11.7)","(1.24, 1.43, 1.422)","(41.0, 120.0, 89.375)","(13.0, 19.0, 17.653846153846153)","(26.0, 36.0, 33.69230769230769)","(21.0, 40.0, 34.0)","(17.0, 38.0, 33.333333333333336)","(31.0, 99999, 99990)","(81.0, 140.0, 117.5)","(16.0, 99999, 99990)","(101.0, 610.0, 425.0)"
10-01-2023 19:26:07.813777,"(9.0, 12.0, 11.7)","(1.24, 1.43, 1.422)","(41.0, 120.0, 87.6923076923077)","(13.0, 19.0, 17.653846153846153)","(26.0, 36.0, 33.5)","(21.0, 40.0, 34.0)","(17.0, 38.0, 33.333333333333336)","(31.0, 99999, 99990)","(81.0, 140.0, 114.28571428571429)","(16.0, 99999, 99990)","(101.0, 610.0, 425.0)"
10-01-2023 19:26:09.092260,"(9.0, 12.0, 11.7)","(1.22, 1.43, 1.4242857142857142)","(51.0, 120.0, 87.6923076923077)","(13.0, 19.0, 17.653846153846153)","(26.0, 36.0, 33.5)","(21.0, 40.0, 34.0)","(19.0, 38.0, 33.333333333333336)","(31.0, 99999, 99990)","(81.0, 140.0, 114.28571428571429)","(16.0, 99999, 99990)","(101.0, 610.0, 425.0)"
10-01-2023 19:26:10.372053,"(9.0, 14.5, 12.1)","(1.22, 1.43, 1.4214285714285713)","(51.0, 120.0, 87.6923076923077)","(13.0, 19.0, 16.59090909090909)","(26.0, 36.0, 33.5)","(21.0, 40.0, 34.0)","(19.0, 38.0, 33.333333333333336)","(31.0, 99999, 99990)","(81.0, 140.0, 114.28571428571429)","(16.0, 99999, 99990)","(101.0, 610.0, 360.0)"
10-01-2023 19:26:11.620476,"(9.0, 14.5, 12.85)","(1.22, 1.43, 1.4214285714285713)","(51.0, 120.0, 87.6923076923077)","(13.0, 18.5, 16.59090909090909)","(26.0, 36.0, 33.5)","(21.0, 40.0, 36.0)","(19.0, 38.0, 33.333333333333336)","(31.0, 99999, 99990)","(81.0, 140.0, 114.28571428571429)","(16.0, 99999, 99990)","(101.0, 600.0, 360.0)"
10-01-2023 19:26:13.000917,"(9.0, 14.5, 12.384615384615385)","(1.22, 1.43, 1.415)","(51.0, 120.0, 89.375)","(13.0, 18.5, 17.0)","(26.0, 36.0, 33.5)","(21.0, 40.0, 37.81818181818182)","(19.0, 38.0, 33.333333333333336)","(31.0, 99999, 99990)","(81.0, 140.0, 114.28571428571429)","(16.0, 99999, 99990)","(101.0, 600.0, 360.0)"
10-01-2023 19:26:14.353806,"(9.0, 14.5, 12.294117647058824)","(1.22, 1.43, 1.415)","(51.0, 120.0, 89.375)","(13.0, 18.5, 16.833333333333332)","(26.0, 36.0, 33.05882352941177)","(21.0, 40.0, 37.81818181818182)","(19.0, 38.0, 33.333333333333336)","(31.0, 99999, 99990)","(81.0, 140.0, 114.28571428571429)","(16.0, 99999, 99990)","(101.0, 600.0, 360.0)"
10-01-2023 19:26:15.629373,"(9.0, 14.5, 12.294117647058824)","(1.22, 1.43, 1.415)","(51.0, 120.0, 89.375)","(13.0, 18.5, 16.833333333333332)","(26.0, 34.0, 33.05882352941177)","(21.0, 40.0, 37.81818181818182)","(20.0, 38.0, 35.0)","(31.0, 99999, 99990)","(81.0, 140.0, 114.28571428571429)","(16.0, 99999, 99990)","(101.0, 600.0, 360.0)"
10-01-2023 19:26:16.924664,"(9.0, 14.5, 12.277777777777779)","(1.22, 1.43, 1.4324999999999999)","(51.0, 120.0, 89.375)","(13.0, 18.5, 16.5)","(26.0, 34.0, 32.61538461538461)","(21.0, 40.0, 37.81818181818182)","(20.0, 38.0, 36.0)","(31.0, 99999, 99990)","(81.0, 140.0, 114.28571428571429)","(16.0, 99999, 99990)","(101.0, 600.0, 360.0)"
10-01-2023 19:26:18.215921,"(9.0, 14.5, 12.277777777777779)","(1.22, 1.45, 1.446)","(51.0, 120.0, 89.375)","(13.0, 18.5, 15.954545454545455)","(26.0, 34.0, 32.5)","(21.0, 40.0, 37.81818181818182)","(20.0, 38.0, 36.0)","(31.0, 99999, 99990)","(81.0, 140.0, 114.28571428571429)","(16.0, 99999, 99990)","(101.0, 600.0, 360.0)"
