,Cronk,Anikitos,Luckyspeed,Flying Flynn,Kyvalley Helen,Whats The Tea,Antisocial,Maori Muscle,Dona Amalia,Hurricane Jane,Dynamic Star
12-01-2023 17:50:39.435952,"(21.0, 42.0, 30.666666666666668)","(19.0, 34.0, 24.666666666666668)","(16.0, 32.0, 27.166666666666664)","(15.0, 28.0, 20.666666666666668)","(1.75, 2.48, 2.3987499999999997)","(26.0, 50.0, 45.4)","(41.0, 95.0, 85.2)","(4.2, 6.0, 5.088888888888889)","(6.5, 9.8, 8.825000000000001)","(26.0, 48.0, 42.0)","(31.0, 70.0, 42.666666666666664)"
12-01-2023 17:50:40.945013,"(21.0, 42.0, 30.666666666666668)","(19.0, 34.0, 24.666666666666668)","(16.0, 32.0, 27.166666666666664)","(15.0, 28.0, 20.666666666666668)","(1.75, 2.48, 2.3987499999999997)","(26.0, 50.0, 45.4)","(41.0, 95.0, 85.2)","(4.2, 6.0, 5.088888888888889)","(6.5, 9.8, 8.825000000000001)","(26.0, 48.0, 42.0)","(31.0, 70.0, 42.666666666666664)"
12-01-2023 17:50:42.439018,"(21.0, 42.0, 30.666666666666668)","(19.0, 34.0, 24.666666666666668)","(16.0, 32.0, 22.0)","(15.0, 28.0, 20.666666666666668)","(1.75, 2.48, 2.3987499999999997)","(26.0, 50.0, 45.4)","(41.0, 95.0, 85.2)","(4.2, 6.0, 5.088888888888889)","(6.5, 9.8, 8.825000000000001)","(26.0, 48.0, 42.0)","(31.0, 70.0, 42.666666666666664)"
12-01-2023 17:50:43.941336,"(21.0, 42.0, 30.666666666666668)","(19.0, 34.0, 24.666666666666668)","(16.0, 32.0, 22.0)","(15.0, 28.0, 20.666666666666668)","(1.75, 2.48, 2.3987499999999997)","(26.0, 50.0, 45.4)","(41.0, 95.0, 85.2)","(4.2, 6.0, 5.088888888888889)","(6.5, 9.8, 8.825000000000001)","(26.0, 48.0, 42.0)","(31.0, 70.0, 42.666666666666664)"
12-01-2023 17:50:45.395409,"(21.0, 42.0, 30.666666666666668)","(19.0, 34.0, 24.666666666666668)","(16.0, 32.0, 22.0)","(15.0, 28.0, 20.666666666666668)","(1.75, 2.48, 2.3987499999999997)","(26.0, 50.0, 45.4)","(41.0, 95.0, 85.2)","(4.2, 6.0, 5.088888888888889)","(6.5, 9.8, 8.825000000000001)","(26.0, 48.0, 42.0)","(31.0, 70.0, 42.666666666666664)"
12-01-2023 17:50:46.839943,"(21.0, 42.0, 30.666666666666668)","(19.0, 34.0, 24.666666666666668)","(16.0, 32.0, 22.0)","(15.0, 28.0, 20.666666666666668)","(1.75, 2.48, 2.3987499999999997)","(26.0, 50.0, 45.4)","(41.0, 95.0, 85.2)","(4.2, 6.0, 5.088888888888889)","(6.5, 9.8, 8.825000000000001)","(26.0, 48.0, 42.0)","(31.0, 70.0, 42.666666666666664)"
12-01-2023 17:50:48.231923,"(21.0, 42.0, 30.666666666666668)","(19.0, 34.0, 24.666666666666668)","(16.0, 32.0, 22.0)","(15.0, 28.0, 20.666666666666668)","(1.75, 2.48, 2.3987499999999997)","(26.0, 50.0, 45.4)","(41.0, 95.0, 85.2)","(4.2, 6.0, 5.088888888888889)","(6.5, 9.8, 8.825000000000001)","(26.0, 48.0, 42.0)","(31.0, 70.0, 42.666666666666664)"
12-01-2023 17:50:49.690175,"(21.0, 42.0, 30.666666666666668)","(19.0, 34.0, 24.666666666666668)","(16.0, 32.0, 22.0)","(15.0, 28.0, 20.666666666666668)","(1.75, 2.48, 2.3987499999999997)","(26.0, 50.0, 45.4)","(41.0, 95.0, 85.2)","(4.2, 6.0, 5.088888888888889)","(6.5, 9.8, 8.825000000000001)","(26.0, 48.0, 38.0)","(31.0, 70.0, 42.666666666666664)"
12-01-2023 17:50:51.125745,"(21.0, 42.0, 30.666666666666668)","(19.0, 34.0, 24.666666666666668)","(16.0, 32.0, 22.0)","(15.0, 28.0, 20.666666666666668)","(1.75, 2.48, 2.3987499999999997)","(26.0, 50.0, 45.4)","(41.0, 95.0, 85.2)","(4.2, 6.0, 5.088888888888889)","(6.5, 9.8, 8.825000000000001)","(26.0, 48.0, 38.0)","(31.0, 70.0, 42.666666666666664)"
12-01-2023 17:50:52.610151,"(21.0, 42.0, 30.666666666666668)","(19.0, 34.0, 24.666666666666668)","(16.0, 32.0, 22.0)","(15.0, 28.0, 20.666666666666668)","(1.75, 2.48, 2.3987499999999997)","(26.0, 50.0, 45.4)","(41.0, 95.0, 85.2)","(4.2, 6.0, 5.088888888888889)","(6.5, 9.8, 8.825000000000001)","(26.0, 48.0, 38.0)","(31.0, 70.0, 42.666666666666664)"
12-01-2023 17:50:54.039439,"(21.0, 42.0, 30.666666666666668)","(19.0, 34.0, 24.666666666666668)","(16.0, 32.0, 22.0)","(15.0, 28.0, 20.666666666666668)","(1.75, 2.48, 2.3987499999999997)","(26.0, 50.0, 45.4)","(41.0, 95.0, 85.2)","(4.2, 6.0, 5.088888888888889)","(6.5, 9.8, 8.825000000000001)","(26.0, 48.0, 38.0)","(31.0, 70.0, 42.666666666666664)"
12-01-2023 17:50:55.586608,"(21.0, 42.0, 30.666666666666668)","(19.0, 34.0, 24.666666666666668)","(16.0, 32.0, 22.0)","(15.0, 28.0, 20.666666666666668)","(1.75, 2.48, 2.3987499999999997)","(26.0, 50.0, 45.81818181818181)","(41.0, 95.0, 85.2)","(4.2, 6.0, 5.088888888888889)","(6.5, 9.8, 8.825000000000001)","(26.0, 48.0, 38.0)","(31.0, 70.0, 42.666666666666664)"
12-01-2023 17:50:57.093837,"(21.0, 42.0, 30.666666666666668)","(19.0, 34.0, 24.666666666666668)","(16.0, 32.0, 22.0)","(15.0, 28.0, 20.666666666666668)","(1.75, 2.48, 2.3987499999999997)","(26.0, 50.0, 45.81818181818181)","(41.0, 95.0, 85.2)","(4.2, 6.0, 5.088888888888889)","(6.5, 9.8, 8.825000000000001)","(26.0, 48.0, 38.0)","(31.0, 70.0, 42.666666666666664)"
12-01-2023 17:50:58.570514,"(21.0, 42.0, 30.666666666666668)","(19.0, 34.0, 24.666666666666668)","(16.0, 32.0, 22.0)","(15.0, 28.0, 20.666666666666668)","(1.75, 2.48, 2.3987499999999997)","(26.0, 50.0, 45.81818181818181)","(41.0, 95.0, 85.2)","(4.2, 6.0, 5.088888888888889)","(6.5, 9.8, 8.825000000000001)","(26.0, 48.0, 38.0)","(31.0, 70.0, 42.666666666666664)"
12-01-2023 17:50:59.999677,"(21.0, 42.0, 30.666666666666668)","(19.0, 34.0, 24.666666666666668)","(16.0, 32.0, 22.0)","(15.0, 28.0, 20.666666666666668)","(1.75, 2.48, 2.3987499999999997)","(26.0, 50.0, 45.81818181818181)","(41.0, 95.0, 85.2)","(4.2, 6.0, 5.088888888888889)","(6.5, 9.8, 8.825000000000001)","(26.0, 48.0, 38.0)","(31.0, 70.0, 42.666666666666664)"
12-01-2023 17:51:01.432911,"(21.0, 42.0, 30.666666666666668)","(19.0, 34.0, 24.666666666666668)","(16.0, 32.0, 22.0)","(15.0, 28.0, 20.666666666666668)","(1.75, 2.48, 2.3987499999999997)","(26.0, 50.0, 45.81818181818181)","(41.0, 95.0, 85.2)","(4.2, 6.0, 5.088888888888889)","(6.5, 9.8, 8.825000000000001)","(26.0, 48.0, 38.0)","(31.0, 70.0, 42.666666666666664)"
12-01-2023 17:51:02.895006,"(21.0, 42.0, 30.666666666666668)","(19.0, 34.0, 24.666666666666668)","(16.0, 32.0, 22.0)","(15.0, 28.0, 20.666666666666668)","(1.75, 2.48, 2.3987499999999997)","(26.0, 50.0, 41.6)","(41.0, 95.0, 87.16666666666666)","(4.2, 6.0, 5.088888888888889)","(6.5, 9.8, 8.825000000000001)","(26.0, 48.0, 43.55555555555556)","(31.0, 70.0, 42.666666666666664)"
12-01-2023 17:51:04.349836,"(21.0, 42.0, 30.666666666666668)","(19.0, 34.0, 24.666666666666668)","(16.0, 32.0, 22.0)","(15.0, 28.0, 20.666666666666668)","(1.75, 2.48, 2.3987499999999997)","(26.0, 50.0, 41.6)","(41.0, 95.0, 87.16666666666666)","(4.2, 6.0, 5.088888888888889)","(6.5, 9.8, 8.825000000000001)","(26.0, 48.0, 43.55555555555556)","(31.0, 70.0, 42.666666666666664)"
12-01-2023 17:51:05.809681,"(21.0, 42.0, 30.666666666666668)","(19.0, 34.0, 24.666666666666668)","(16.0, 32.0, 22.0)","(15.0, 28.0, 20.666666666666668)","(1.75, 2.48, 2.3987499999999997)","(26.0, 50.0, 41.6)","(41.0, 95.0, 87.16666666666666)","(4.2, 6.0, 5.088888888888889)","(6.5, 9.8, 8.825000000000001)","(26.0, 48.0, 43.55555555555556)","(31.0, 70.0, 42.666666666666664)"
12-01-2023 17:51:07.204213,"(21.0, 42.0, 30.666666666666668)","(19.0, 34.0, 24.666666666666668)","(16.0, 32.0, 22.0)","(15.0, 28.0, 20.666666666666668)","(1.75, 2.48, 2.3987499999999997)","(26.0, 50.0, 41.6)","(41.0, 95.0, 87.16666666666666)","(4.2, 6.0, 5.088888888888889)","(6.5, 9.8, 8.825000000000001)","(26.0, 48.0, 43.55555555555556)","(31.0, 70.0, 42.666666666666664)"
12-01-2023 17:51:08.585192,"(21.0, 42.0, 30.666666666666668)","(19.0, 34.0, 24.666666666666668)","(16.0, 32.0, 22.0)","(15.0, 28.0, 20.666666666666668)","(1.75, 2.48, 2.3987499999999997)","(26.0, 50.0, 41.6)","(41.0, 95.0, 83.75)","(4.2, 6.0, 5.088888888888889)","(6.5, 9.8, 8.825000000000001)","(26.0, 48.0, 43.55555555555556)","(31.0, 70.0, 42.666666666666664)"
12-01-2023 17:51:09.966862,"(21.0, 42.0, 30.666666666666668)","(19.0, 34.0, 24.666666666666668)","(16.0, 32.0, 22.0)","(15.0, 28.0, 20.666666666666668)","(1.75, 2.48, 2.3987499999999997)","(26.0, 50.0, 41.6)","(41.0, 95.0, 83.75)","(4.2, 6.0, 5.088888888888889)","(6.5, 9.8, 8.825000000000001)","(26.0, 48.0, 43.55555555555556)","(31.0, 70.0, 42.666666666666664)"
12-01-2023 17:51:11.333957,"(21.0, 42.0, 30.666666666666668)","(19.0, 34.0, 24.666666666666668)","(16.0, 32.0, 22.0)","(15.0, 28.0, 20.666666666666668)","(1.75, 2.48, 2.3987499999999997)","(26.0, 50.0, 41.6)","(41.0, 95.0, 83.75)","(4.2, 6.0, 5.088888888888889)","(6.5, 9.8, 8.825000000000001)","(26.0, 48.0, 43.55555555555556)","(31.0, 70.0, 42.666666666666664)"
12-01-2023 17:51:12.645225,"(21.0, 42.0, 30.666666666666668)","(19.0, 34.0, 24.666666666666668)","(16.0, 32.0, 22.0)","(15.0, 28.0, 20.666666666666668)","(1.75, 2.48, 2.3987499999999997)","(26.0, 50.0, 41.6)","(41.0, 95.0, 83.75)","(4.2, 6.0, 5.088888888888889)","(6.5, 9.8, 8.825000000000001)","(26.0, 48.0, 43.55555555555556)","(31.0, 70.0, 42.666666666666664)"
12-01-2023 17:51:13.983854,"(21.0, 42.0, 30.666666666666668)","(19.0, 34.0, 24.666666666666668)","(16.0, 32.0, 22.0)","(15.0, 28.0, 20.666666666666668)","(1.75, 2.48, 2.3987499999999997)","(26.0, 50.0, 41.6)","(41.0, 95.0, 83.75)","(4.2, 6.0, 5.088888888888889)","(6.5, 9.8, 8.825000000000001)","(26.0, 48.0, 43.55555555555556)","(31.0, 70.0, 42.666666666666664)"
12-01-2023 17:51:15.362872,"(21.0, 42.0, 30.666666666666668)","(19.0, 34.0, 24.666666666666668)","(16.0, 32.0, 22.0)","(15.0, 28.0, 20.666666666666668)","(1.75, 2.48, 2.3987499999999997)","(26.0, 50.0, 41.6)","(41.0, 95.0, 83.75)","(4.2, 6.0, 5.088888888888889)","(6.5, 9.8, 8.825000000000001)","(26.0, 48.0, 43.55555555555556)","(31.0, 70.0, 42.666666666666664)"
12-01-2023 17:51:16.752793,"(21.0, 42.0, 30.666666666666668)","(19.0, 34.0, 24.666666666666668)","(16.0, 32.0, 22.0)","(15.0, 28.0, 20.666666666666668)","(1.75, 2.48, 2.3987499999999997)","(26.0, 50.0, 41.6)","(41.0, 95.0, 83.75)","(4.2, 6.0, 5.088888888888889)","(6.5, 9.8, 8.825000000000001)","(26.0, 48.0, 43.55555555555556)","(31.0, 70.0, 42.666666666666664)"
12-01-2023 17:51:18.068846,"(21.0, 42.0, 30.666666666666668)","(19.0, 34.0, 24.666666666666668)","(16.0, 32.0, 22.0)","(15.0, 28.0, 20.666666666666668)","(1.75, 2.48, 2.3987499999999997)","(26.0, 50.0, 41.6)","(41.0, 95.0, 83.75)","(4.2, 6.0, 5.088888888888889)","(6.5, 9.8, 8.825000000000001)","(26.0, 48.0, 43.55555555555556)","(31.0, 70.0, 42.666666666666664)"
12-01-2023 17:51:19.389790,"(21.0, 42.0, 30.666666666666668)","(19.0, 34.0, 24.666666666666668)","(16.0, 32.0, 22.0)","(15.0, 28.0, 20.666666666666668)","(1.75, 2.48, 2.3987499999999997)","(26.0, 50.0, 41.6)","(41.0, 95.0, 83.75)","(4.2, 6.0, 5.088888888888889)","(6.5, 9.8, 8.825000000000001)","(26.0, 48.0, 43.55555555555556)","(31.0, 70.0, 42.666666666666664)"
12-01-2023 17:51:20.723467,"(21.0, 42.0, 30.666666666666668)","(19.0, 34.0, 24.666666666666668)","(16.0, 32.0, 22.0)","(15.0, 28.0, 20.666666666666668)","(1.75, 2.48, 2.3987499999999997)","(26.0, 50.0, 41.6)","(41.0, 95.0, 83.75)","(4.2, 6.0, 5.088888888888889)","(6.5, 9.8, 8.825000000000001)","(26.0, 48.0, 43.55555555555556)","(31.0, 70.0, 42.666666666666664)"
12-01-2023 17:51:22.123286,"(21.0, 42.0, 30.666666666666668)","(19.0, 34.0, 24.666666666666668)","(16.0, 32.0, 22.0)","(15.0, 28.0, 20.666666666666668)","(1.75, 2.48, 2.3987499999999997)","(26.0, 50.0, 41.6)","(41.0, 95.0, 83.75)","(4.2, 6.0, 5.088888888888889)","(6.5, 9.8, 8.825000000000001)","(26.0, 48.0, 43.55555555555556)","(31.0, 70.0, 42.666666666666664)"
12-01-2023 17:51:23.473031,"(21.0, 42.0, 30.666666666666668)","(19.0, 34.0, 24.666666666666668)","(16.0, 32.0, 22.0)","(15.0, 28.0, 20.666666666666668)","(1.75, 2.48, 2.3987499999999997)","(26.0, 50.0, 41.6)","(41.0, 95.0, 83.75)","(4.2, 6.0, 5.088888888888889)","(6.5, 9.8, 8.825000000000001)","(26.0, 48.0, 43.55555555555556)","(31.0, 70.0, 42.666666666666664)"
12-01-2023 17:51:24.801614,"(21.0, 42.0, 39.16666666666667)","(19.0, 34.0, 24.666666666666668)","(16.0, 32.0, 22.0)","(15.0, 28.0, 20.666666666666668)","(1.75, 2.48, 2.3987499999999997)","(26.0, 50.0, 41.6)","(41.0, 95.0, 83.75)","(4.2, 6.0, 5.088888888888889)","(6.5, 9.8, 8.825000000000001)","(26.0, 48.0, 43.55555555555556)","(31.0, 70.0, 42.666666666666664)"
12-01-2023 17:51:26.147008,"(21.0, 42.0, 39.16666666666667)","(19.0, 34.0, 24.666666666666668)","(16.0, 32.0, 22.0)","(15.0, 28.0, 20.666666666666668)","(1.75, 2.48, 2.3987499999999997)","(26.0, 50.0, 41.6)","(41.0, 95.0, 83.75)","(4.2, 6.0, 5.088888888888889)","(6.5, 9.8, 8.825000000000001)","(26.0, 48.0, 43.55555555555556)","(31.0, 70.0, 42.666666666666664)"
12-01-2023 17:51:27.527993,"(21.0, 42.0, 39.16666666666667)","(19.0, 34.0, 24.666666666666668)","(16.0, 32.0, 22.0)","(15.0, 28.0, 20.666666666666668)","(1.75, 2.48, 2.3987499999999997)","(26.0, 50.0, 41.6)","(41.0, 95.0, 83.75)","(4.2, 6.0, 5.088888888888889)","(6.5, 9.8, 8.825000000000001)","(26.0, 48.0, 43.55555555555556)","(31.0, 70.0, 42.666666666666664)"
12-01-2023 17:51:28.896226,"(21.0, 42.0, 39.16666666666667)","(19.0, 34.0, 24.666666666666668)","(16.0, 32.0, 22.0)","(15.0, 28.0, 20.666666666666668)","(1.75, 2.48, 2.3987499999999997)","(26.0, 50.0, 41.6)","(41.0, 95.0, 83.75)","(4.2, 6.0, 5.088888888888889)","(6.5, 9.8, 8.825000000000001)","(26.0, 48.0, 43.55555555555556)","(31.0, 70.0, 42.666666666666664)"
12-01-2023 17:51:30.296239,"(21.0, 42.0, 39.16666666666667)","(19.0, 34.0, 24.666666666666668)","(16.0, 32.0, 22.0)","(15.0, 28.0, 20.666666666666668)","(1.75, 2.48, 2.3987499999999997)","(26.0, 50.0, 41.6)","(41.0, 95.0, 83.75)","(4.2, 6.0, 5.088888888888889)","(6.5, 9.8, 8.825000000000001)","(26.0, 48.0, 43.55555555555556)","(31.0, 70.0, 42.666666666666664)"
12-01-2023 17:51:31.665854,"(21.0, 42.0, 39.16666666666667)","(19.0, 34.0, 24.666666666666668)","(16.0, 32.0, 22.0)","(15.0, 28.0, 20.666666666666668)","(1.75, 2.48, 2.3987499999999997)","(26.0, 50.0, 41.6)","(41.0, 95.0, 83.75)","(4.2, 6.0, 5.088888888888889)","(6.5, 9.8, 8.825000000000001)","(26.0, 48.0, 43.55555555555556)","(31.0, 70.0, 42.666666666666664)"
12-01-2023 17:51:33.031633,"(21.0, 42.0, 39.16666666666667)","(19.0, 34.0, 24.666666666666668)","(16.0, 32.0, 22.0)","(15.0, 28.0, 20.666666666666668)","(1.75, 2.48, 2.3987499999999997)","(26.0, 50.0, 41.6)","(41.0, 95.0, 83.75)","(4.2, 6.0, 5.088888888888889)","(6.5, 9.8, 8.825000000000001)","(26.0, 48.0, 43.55555555555556)","(31.0, 70.0, 42.666666666666664)"
12-01-2023 17:51:34.478975,"(21.0, 42.0, 39.16666666666667)","(19.0, 34.0, 24.666666666666668)","(16.0, 32.0, 22.0)","(15.0, 28.0, 20.666666666666668)","(1.75, 2.48, 2.3987499999999997)","(26.0, 50.0, 41.6)","(41.0, 95.0, 83.75)","(4.2, 6.0, 5.088888888888889)","(6.5, 9.8, 8.825000000000001)","(26.0, 48.0, 43.55555555555556)","(31.0, 70.0, 42.666666666666664)"
12-01-2023 17:51:35.909862,"(21.0, 42.0, 39.16666666666667)","(19.0, 34.0, 24.666666666666668)","(16.0, 32.0, 22.0)","(15.0, 28.0, 20.666666666666668)","(1.75, 2.48, 2.3987499999999997)","(26.0, 50.0, 41.6)","(41.0, 95.0, 83.75)","(4.2, 6.0, 5.088888888888889)","(6.5, 9.8, 8.825000000000001)","(26.0, 48.0, 43.55555555555556)","(31.0, 70.0, 42.666666666666664)"
12-01-2023 17:51:37.297432,"(21.0, 42.0, 39.16666666666667)","(19.0, 34.0, 24.666666666666668)","(16.0, 32.0, 22.0)","(15.0, 28.0, 20.666666666666668)","(1.75, 2.48, 2.3987499999999997)","(26.0, 50.0, 41.6)","(41.0, 95.0, 83.75)","(4.2, 6.0, 5.088888888888889)","(6.5, 9.8, 8.825000000000001)","(26.0, 48.0, 43.55555555555556)","(31.0, 70.0, 42.666666666666664)"
12-01-2023 17:51:38.641518,"(21.0, 42.0, 39.16666666666667)","(19.0, 34.0, 24.666666666666668)","(16.0, 32.0, 22.0)","(15.0, 28.0, 20.666666666666668)","(1.75, 2.48, 2.3987499999999997)","(26.0, 50.0, 41.6)","(41.0, 95.0, 83.75)","(4.2, 6.0, 5.088888888888889)","(6.5, 9.8, 8.825000000000001)","(26.0, 48.0, 43.55555555555556)","(31.0, 70.0, 42.666666666666664)"
12-01-2023 17:51:40.105691,"(21.0, 42.0, 39.16666666666667)","(19.0, 34.0, 24.666666666666668)","(16.0, 32.0, 22.0)","(15.0, 28.0, 20.666666666666668)","(1.75, 2.48, 2.3987499999999997)","(26.0, 50.0, 41.6)","(41.0, 95.0, 83.75)","(4.2, 6.0, 5.088888888888889)","(6.5, 9.8, 8.825000000000001)","(26.0, 48.0, 43.55555555555556)","(31.0, 70.0, 42.666666666666664)"
12-01-2023 17:51:41.753544,"(21.0, 42.0, 39.16666666666667)","(19.0, 34.0, 24.666666666666668)","(16.0, 32.0, 22.0)","(15.0, 28.0, 20.666666666666668)","(1.75, 2.48, 2.3987499999999997)","(26.0, 50.0, 41.6)","(41.0, 95.0, 83.75)","(4.2, 6.0, 5.088888888888889)","(6.5, 9.8, 8.825000000000001)","(26.0, 48.0, 43.55555555555556)","(31.0, 70.0, 42.666666666666664)"
12-01-2023 17:51:43.309495,"(21.0, 42.0, 30.666666666666668)","(19.0, 34.0, 24.666666666666668)","(16.0, 32.0, 22.0)","(15.0, 28.0, 20.666666666666668)","(1.75, 2.48, 2.3987499999999997)","(26.0, 50.0, 46.0)","(41.0, 95.0, 90.55555555555556)","(4.2, 6.0, 5.088888888888889)","(6.5, 9.8, 8.825000000000001)","(26.0, 48.0, 43.55555555555556)","(31.0, 70.0, 42.666666666666664)"
12-01-2023 17:51:44.869181,"(21.0, 42.0, 30.666666666666668)","(19.0, 34.0, 24.666666666666668)","(16.0, 32.0, 22.0)","(15.0, 28.0, 20.666666666666668)","(1.75, 2.48, 2.3987499999999997)","(26.0, 50.0, 46.0)","(41.0, 95.0, 90.55555555555556)","(4.2, 6.0, 5.088888888888889)","(6.5, 9.8, 8.825000000000001)","(26.0, 48.0, 43.55555555555556)","(31.0, 70.0, 42.666666666666664)"
12-01-2023 17:51:46.445222,"(21.0, 42.0, 30.666666666666668)","(19.0, 34.0, 24.666666666666668)","(16.0, 32.0, 22.0)","(15.0, 28.0, 20.666666666666668)","(1.75, 2.48, 2.3987499999999997)","(26.0, 50.0, 46.0)","(41.0, 95.0, 90.55555555555556)","(4.2, 6.0, 5.088888888888889)","(6.5, 9.8, 8.825000000000001)","(26.0, 48.0, 43.55555555555556)","(31.0, 70.0, 42.666666666666664)"
12-01-2023 17:51:48.127083,"(21.0, 42.0, 30.666666666666668)","(19.0, 34.0, 24.666666666666668)","(16.0, 32.0, 22.0)","(15.0, 28.0, 20.666666666666668)","(1.75, 2.48, 2.3987499999999997)","(26.0, 50.0, 46.0)","(41.0, 95.0, 90.55555555555556)","(4.2, 6.0, 5.088888888888889)","(6.5, 9.8, 8.825000000000001)","(26.0, 48.0, 43.55555555555556)","(31.0, 70.0, 42.666666666666664)"
12-01-2023 17:51:49.508520,"(21.0, 42.0, 30.666666666666668)","(19.0, 34.0, 24.666666666666668)","(16.0, 32.0, 22.0)","(15.0, 28.0, 20.666666666666668)","(1.75, 2.48, 2.3987499999999997)","(26.0, 50.0, 46.36363636363636)","(41.0, 95.0, 90.55555555555556)","(4.2, 6.0, 5.088888888888889)","(6.5, 9.8, 8.825000000000001)","(26.0, 48.0, 43.55555555555556)","(31.0, 70.0, 42.666666666666664)"
12-01-2023 17:51:50.914897,"(21.0, 42.0, 30.666666666666668)","(19.0, 34.0, 24.666666666666668)","(16.0, 32.0, 22.0)","(15.0, 28.0, 20.666666666666668)","(1.75, 2.48, 2.3987499999999997)","(26.0, 50.0, 46.36363636363636)","(41.0, 95.0, 90.55555555555556)","(4.2, 6.0, 5.088888888888889)","(6.5, 9.8, 8.825000000000001)","(26.0, 48.0, 43.55555555555556)","(31.0, 70.0, 42.666666666666664)"
12-01-2023 17:51:52.262221,"(21.0, 42.0, 30.666666666666668)","(19.0, 34.0, 24.666666666666668)","(16.0, 32.0, 22.0)","(15.0, 28.0, 20.666666666666668)","(1.75, 2.48, 2.3987499999999997)","(26.0, 50.0, 46.36363636363636)","(41.0, 95.0, 90.55555555555556)","(4.2, 6.0, 5.088888888888889)","(6.5, 9.8, 8.825000000000001)","(26.0, 48.0, 43.55555555555556)","(31.0, 70.0, 42.666666666666664)"
12-01-2023 17:51:53.656431,"(21.0, 42.0, 30.666666666666668)","(19.0, 34.0, 24.666666666666668)","(16.0, 32.0, 22.0)","(15.0, 28.0, 20.666666666666668)","(1.75, 2.48, 2.3987499999999997)","(26.0, 50.0, 44.285714285714285)","(41.0, 95.0, 88.33333333333334)","(4.2, 6.0, 5.088888888888889)","(6.5, 9.8, 8.825000000000001)","(26.0, 48.0, 43.55555555555556)","(31.0, 70.0, 42.666666666666664)"
12-01-2023 17:51:55.047457,"(21.0, 42.0, 30.666666666666668)","(19.0, 34.0, 24.666666666666668)","(16.0, 32.0, 22.0)","(15.0, 28.0, 20.666666666666668)","(1.75, 2.48, 2.3987499999999997)","(26.0, 50.0, 44.285714285714285)","(41.0, 95.0, 88.33333333333334)","(4.2, 6.0, 5.088888888888889)","(6.5, 9.8, 8.825000000000001)","(26.0, 48.0, 43.55555555555556)","(31.0, 70.0, 42.666666666666664)"
12-01-2023 17:51:56.377406,"(21.0, 42.0, 30.666666666666668)","(19.0, 34.0, 24.666666666666668)","(16.0, 32.0, 22.0)","(15.0, 28.0, 20.666666666666668)","(1.75, 2.48, 2.3987499999999997)","(26.0, 50.0, 44.285714285714285)","(41.0, 95.0, 88.33333333333334)","(4.2, 6.0, 5.088888888888889)","(6.5, 9.8, 8.825000000000001)","(26.0, 48.0, 43.55555555555556)","(31.0, 70.0, 42.666666666666664)"
12-01-2023 17:51:57.724858,"(21.0, 42.0, 30.666666666666668)","(19.0, 34.0, 24.666666666666668)","(16.0, 32.0, 22.0)","(15.0, 28.0, 20.666666666666668)","(1.75, 2.48, 2.3987499999999997)","(26.0, 50.0, 44.285714285714285)","(41.0, 95.0, 88.33333333333334)","(4.2, 6.0, 5.088888888888889)","(6.5, 9.8, 8.825000000000001)","(26.0, 48.0, 43.55555555555556)","(31.0, 70.0, 42.666666666666664)"
12-01-2023 17:51:59.101162,"(21.0, 42.0, 30.666666666666668)","(19.0, 34.0, 24.666666666666668)","(16.0, 32.0, 22.0)","(15.0, 28.0, 20.666666666666668)","(1.75, 2.48, 2.3987499999999997)","(26.0, 50.0, 44.285714285714285)","(41.0, 95.0, 88.33333333333334)","(4.2, 6.0, 5.088888888888889)","(6.5, 9.8, 8.825000000000001)","(26.0, 48.0, 43.55555555555556)","(31.0, 70.0, 42.666666666666664)"
12-01-2023 17:52:00.430417,"(21.0, 42.0, 30.666666666666668)","(19.0, 34.0, 24.666666666666668)","(16.0, 32.0, 22.0)","(15.0, 28.0, 20.666666666666668)","(1.75, 2.48, 2.3987499999999997)","(26.0, 50.0, 44.285714285714285)","(41.0, 95.0, 88.33333333333334)","(4.2, 6.0, 5.088888888888889)","(6.5, 9.8, 8.825000000000001)","(26.0, 48.0, 43.55555555555556)","(31.0, 70.0, 42.666666666666664)"
12-01-2023 17:52:01.786895,"(21.0, 42.0, 30.666666666666668)","(19.0, 34.0, 24.666666666666668)","(16.0, 32.0, 22.0)","(15.0, 28.0, 20.666666666666668)","(1.75, 2.48, 2.3987499999999997)","(26.0, 50.0, 44.285714285714285)","(41.0, 95.0, 88.33333333333334)","(4.2, 6.0, 5.088888888888889)","(6.5, 9.8, 8.825000000000001)","(26.0, 48.0, 43.55555555555556)","(31.0, 70.0, 42.666666666666664)"
12-01-2023 17:52:03.090832,"(21.0, 42.0, 30.666666666666668)","(19.0, 34.0, 24.666666666666668)","(16.0, 32.0, 22.0)","(15.0, 28.0, 20.666666666666668)","(1.75, 2.48, 2.3987499999999997)","(26.0, 50.0, 42.85714285714286)","(41.0, 95.0, 71.5)","(4.2, 6.0, 5.088888888888889)","(6.5, 9.8, 8.825000000000001)","(26.0, 48.0, 38.0)","(31.0, 70.0, 42.666666666666664)"
