,Wild Express,Dashyns Dream,Mendis Girl,Marebell,Our Davina,Rye Munny,Watch Out Now,Destron Bay
15-12-2022 12:27:17.652429,"(3.7, 4.8, 4.541379310344827)","(6.0, 7.4, 6.8352941176470585)","(4.4, 5.8, 5.464)","(21.0, 32.0, 28.5)","(5.0, 6.8, 6.5)","(6.5, 8.0, 7.785714285714286)","(7.5, 9.8, 9.333333333333334)","(31.0, 100.0, 72.0)"
15-12-2022 12:27:18.790609,"(3.7, 4.8, 4.541379310344827)","(6.0, 7.4, 6.8352941176470585)","(4.4, 5.8, 5.464)","(21.0, 32.0, 28.5)","(5.0, 6.8, 6.5)","(6.5, 8.0, 7.785714285714286)","(7.5, 9.8, 9.333333333333334)","(31.0, 100.0, 72.0)"
15-12-2022 12:27:19.906104,"(3.7, 4.8, 4.541379310344827)","(6.0, 7.4, 6.8352941176470585)","(4.4, 5.7, 5.571428571428572)","(21.0, 32.0, 28.5)","(5.0, 6.8, 6.5)","(6.5, 8.0, 7.785714285714286)","(7.5, 9.8, 9.256)","(31.0, 100.0, 72.0)"
15-12-2022 12:27:21.081924,"(3.7, 4.8, 4.541379310344827)","(6.0, 7.6, 6.847058823529411)","(4.4, 5.7, 5.571428571428572)","(21.0, 32.0, 28.5)","(5.0, 6.8, 6.5)","(6.5, 8.0, 7.785714285714286)","(7.5, 9.6, 9.363636363636363)","(31.0, 100.0, 66.4)"
15-12-2022 12:27:22.224275,"(3.7, 4.8, 4.541379310344827)","(6.0, 7.6, 6.838095238095238)","(4.4, 5.7, 5.571428571428572)","(21.0, 32.0, 28.5)","(5.0, 6.8, 6.5)","(6.5, 8.0, 7.785714285714286)","(7.5, 9.6, 9.666666666666668)","(31.0, 100.0, 66.4)"
15-12-2022 12:27:23.337543,"(3.7, 4.8, 4.541379310344827)","(6.0, 7.6, 6.838095238095238)","(4.4, 5.7, 5.6000000000000005)","(21.0, 32.0, 28.5)","(5.0, 6.8, 6.5)","(6.5, 8.0, 7.785714285714286)","(7.5, 9.8, 9.666666666666668)","(31.0, 100.0, 66.4)"
15-12-2022 12:27:24.658760,"(3.7, 4.8, 4.541379310344827)","(6.0, 7.4, 6.822222222222222)","(4.4, 5.9, 5.533333333333333)","(21.0, 32.0, 28.5)","(5.0, 6.8, 6.5)","(6.5, 8.0, 7.785714285714286)","(7.5, 9.8, 9.363636363636363)","(31.0, 100.0, 66.4)"
15-12-2022 12:27:25.902918,"(3.7, 4.8, 4.5375)","(6.0, 7.4, 6.8545454545454545)","(4.4, 6.0, 5.525)","(21.0, 32.0, 28.11111111111111)","(5.0, 6.8, 6.5)","(6.5, 8.0, 7.785714285714286)","(7.5, 9.8, 9.6)","(31.0, 100.0, 66.4)"
15-12-2022 12:27:27.049286,"(3.7, 4.8, 4.5375)","(6.0, 7.4, 6.8545454545454545)","(4.4, 5.9, 5.525)","(21.0, 32.0, 28.11111111111111)","(5.0, 6.8, 6.5)","(6.5, 8.0, 7.75)","(7.5, 10.5, 9.8)","(31.0, 100.0, 66.4)"
15-12-2022 12:27:28.188758,"(3.7, 4.8, 4.5375)","(6.0, 7.4, 7.0)","(4.4, 5.9, 5.483333333333333)","(21.0, 32.0, 28.11111111111111)","(5.0, 6.8, 6.5)","(6.5, 8.0, 7.75)","(7.5, 10.0, 10.2)","(31.0, 100.0, 66.4)"
15-12-2022 12:27:29.334785,"(3.7, 4.8, 4.5375)","(6.0, 7.4, 7.0)","(4.4, 5.9, 5.483333333333333)","(21.0, 32.0, 28.11111111111111)","(5.0, 6.8, 6.5)","(6.5, 8.0, 7.75)","(7.5, 10.5, 10.15)","(31.0, 100.0, 79.75)"
15-12-2022 12:27:30.441913,"(3.7, 4.8, 4.5375)","(6.0, 7.4, 7.0)","(4.4, 5.8, 5.455172413793104)","(21.0, 32.0, 28.11111111111111)","(5.0, 6.8, 6.5)","(6.5, 8.0, 7.75)","(7.5, 10.5, 10.15)","(31.0, 100.0, 79.75)"
15-12-2022 12:27:31.528461,"(3.7, 4.8, 4.5375)","(6.0, 7.4, 7.0)","(4.4, 5.8, 5.455172413793104)","(21.0, 32.0, 28.333333333333332)","(5.0, 6.8, 6.5)","(6.5, 8.0, 7.75)","(7.5, 10.5, 9.92)","(31.0, 100.0, 79.75)"
15-12-2022 12:27:32.632489,"(3.7, 4.8, 4.5375)","(6.0, 7.6, 7.199999999999999)","(4.4, 5.8, 5.6)","(21.0, 30.0, 27.0)","(5.0, 6.8, 6.5)","(6.5, 8.0, 7.621052631578948)","(7.5, 10.0, 9.71875)","(31.0, 100.0, 84.57142857142857)"
15-12-2022 12:27:38.000448,"(3.7, 4.8, 4.5375)","(6.0, 7.4, 7.199999999999999)","(4.4, 5.8, 5.455172413793104)","(21.0, 29.0, 27.0)","(5.0, 6.8, 6.5)","(6.5, 8.0, 7.7)","(7.5, 10.0, 9.92)","(31.0, 100.0, 84.57142857142857)"
15-12-2022 12:27:39.213636,"(3.7, 4.8, 4.5375)","(6.0, 7.6, 7.199999999999999)","(4.4, 5.8, 5.455172413793104)","(21.0, 29.0, 27.0)","(5.0, 6.8, 6.5)","(6.5, 8.0, 7.7)","(7.5, 10.0, 9.92)","(31.0, 100.0, 84.57142857142857)"
15-12-2022 12:27:40.335072,"(3.7, 4.8, 4.5375)","(6.0, 7.6, 7.0)","(4.4, 5.8, 5.545454545454546)","(20.0, 29.0, 27.0)","(5.0, 6.8, 6.5)","(6.0, 8.0, 7.7)","(7.5, 10.0, 9.92)","(26.0, 120.0, 76.83333333333334)"
15-12-2022 12:27:41.446702,"(3.7, 4.8, 4.5375)","(6.0, 7.4, 6.8315789473684205)","(4.4, 5.6, 5.514285714285714)","(20.0, 29.0, 27.0)","(5.0, 6.8, 6.5)","(6.0, 8.0, 7.7)","(7.5, 10.0, 9.92)","(26.0, 120.0, 76.83333333333334)"
15-12-2022 12:27:42.550278,"(3.7, 4.8, 4.5375)","(6.0, 7.4, 7.0)","(4.4, 5.6, 5.514285714285714)","(20.0, 29.0, 27.0)","(5.0, 6.8, 6.5)","(6.0, 8.0, 7.7)","(7.5, 10.0, 9.92)","(26.0, 120.0, 76.83333333333334)"
15-12-2022 12:27:43.641500,"(3.7, 4.8, 4.5375)","(6.0, 7.4, 7.0)","(4.4, 5.6, 5.514285714285714)","(20.0, 29.0, 27.0)","(5.0, 6.8, 6.5)","(6.0, 8.0, 7.7)","(7.5, 10.0, 9.751724137931035)","(26.0, 120.0, 76.83333333333334)"
15-12-2022 12:27:44.778557,"(3.7, 4.8, 4.5375)","(6.0, 7.4, 7.0)","(4.4, 5.6, 5.514285714285714)","(20.0, 29.0, 27.0)","(5.0, 6.8, 6.5)","(6.0, 8.0, 7.7)","(7.5, 10.0, 9.9)","(26.0, 120.0, 76.83333333333334)"
15-12-2022 12:27:45.854433,"(3.7, 4.7, 4.614285714285715)","(6.0, 7.4, 7.0)","(4.4, 6.0, 5.533333333333333)","(20.0, 29.0, 27.0)","(5.0, 6.8, 6.5)","(6.0, 8.0, 7.7)","(7.5, 10.0, 9.6)","(26.0, 120.0, 76.83333333333334)"
15-12-2022 12:27:46.988231,"(3.7, 4.7, 4.614285714285715)","(6.0, 7.4, 7.0)","(4.4, 5.9, 5.466666666666667)","(20.0, 29.0, 27.0)","(5.0, 6.8, 6.5)","(6.0, 8.0, 7.7)","(7.5, 10.0, 9.76774193548387)","(26.0, 120.0, 79.0)"
15-12-2022 12:27:48.066683,"(3.7, 4.7, 4.614285714285715)","(6.0, 7.4, 7.0)","(4.4, 5.9, 5.466666666666667)","(20.0, 29.0, 27.0)","(5.0, 6.8, 6.5)","(6.0, 8.0, 7.633333333333334)","(7.5, 10.0, 9.7375)","(26.0, 110.0, 74.0)"
15-12-2022 12:27:49.200245,"(3.7, 4.8, 4.65)","(6.0, 7.6, 7.199999999999999)","(4.4, 5.8, 5.6)","(20.0, 29.0, 27.0)","(5.0, 6.8, 6.5)","(6.0, 8.0, 7.633333333333334)","(7.5, 10.0, 10.3)","(26.0, 100.0, 74.0)"
15-12-2022 12:27:50.390917,"(3.7, 4.8, 4.65)","(6.0, 7.4, 6.8352941176470585)","(4.4, 5.8, 5.455172413793104)","(20.0, 29.0, 27.0)","(5.0, 6.8, 6.5)","(6.0, 8.0, 7.633333333333334)","(7.5, 10.5, 10.3)","(26.0, 100.0, 74.0)"
15-12-2022 12:27:51.562639,"(3.7, 4.8, 4.65)","(6.0, 7.4, 6.847058823529411)","(4.4, 5.8, 5.455172413793104)","(20.0, 29.0, 27.0)","(5.0, 6.8, 6.5)","(6.0, 8.0, 7.633333333333334)","(7.5, 10.5, 9.7375)","(26.0, 100.0, 74.0)"
15-12-2022 12:27:52.665657,"(3.7, 4.8, 4.65)","(6.0, 7.6, 6.847058823529411)","(4.4, 5.8, 5.455172413793104)","(20.0, 29.0, 27.0)","(5.0, 6.8, 6.5)","(6.0, 8.0, 7.633333333333334)","(7.5, 10.0, 9.921052631578947)","(26.0, 100.0, 74.0)"
15-12-2022 12:27:53.831562,"(3.7, 4.8, 4.65)","(6.0, 7.6, 7.199999999999999)","(4.4, 5.8, 5.455172413793104)","(20.0, 29.0, 27.0)","(5.0, 6.8, 6.5)","(6.0, 8.0, 7.633333333333334)","(7.5, 10.5, 9.921052631578947)","(26.0, 100.0, 74.0)"
15-12-2022 12:27:55.026434,"(3.7, 4.8, 4.65)","(6.0, 7.6, 7.066666666666666)","(4.4, 5.8, 5.455172413793104)","(20.0, 29.0, 24.5)","(5.0, 6.8, 6.5)","(6.0, 8.0, 7.67)","(7.5, 10.5, 9.89090909090909)","(26.0, 100.0, 74.0)"
15-12-2022 12:27:56.091713,"(3.7, 4.8, 4.65)","(6.0, 7.4, 7.0)","(4.4, 5.8, 5.455172413793104)","(20.0, 29.0, 24.5)","(5.0, 6.8, 6.5)","(6.0, 8.0, 7.67)","(7.5, 10.0, 9.7)","(26.0, 100.0, 74.0)"
15-12-2022 12:27:57.182809,"(3.7, 4.8, 4.65)","(6.0, 7.4, 6.8315789473684205)","(4.4, 5.7, 5.492307692307692)","(20.0, 29.0, 24.5)","(5.0, 6.8, 6.5)","(6.0, 8.0, 7.785714285714286)","(7.5, 10.0, 9.957142857142857)","(26.0, 100.0, 74.0)"
15-12-2022 12:27:58.297370,"(3.7, 4.8, 4.65)","(6.0, 7.4, 6.8315789473684205)","(4.4, 5.7, 5.492307692307692)","(18.0, 29.0, 24.5)","(5.0, 6.8, 6.5)","(6.0, 8.0, 7.785714285714286)","(7.5, 10.0, 9.957142857142857)","(26.0, 100.0, 74.0)"
15-12-2022 12:27:59.507255,"(3.7, 4.8, 4.65)","(6.0, 7.4, 6.8315789473684205)","(4.4, 5.7, 5.514285714285714)","(18.0, 29.0, 24.5)","(5.0, 6.8, 6.5)","(6.0, 8.0, 7.544827586206897)","(7.5, 10.0, 9.845714285714285)","(26.0, 100.0, 74.0)"
15-12-2022 12:28:00.736471,"(3.7, 4.8, 4.65)","(6.0, 7.4, 6.8315789473684205)","(4.4, 6.0, 5.525)","(18.0, 29.0, 24.5)","(5.0, 6.8, 6.5)","(6.0, 8.0, 7.544827586206897)","(7.5, 10.0, 9.957142857142857)","(26.0, 100.0, 74.0)"
15-12-2022 12:28:01.862626,"(3.7, 4.8, 4.65)","(6.0, 7.4, 6.8315789473684205)","(4.4, 5.9, 5.525)","(18.0, 29.0, 24.5)","(5.0, 6.8, 6.5)","(6.0, 8.0, 7.511111111111111)","(7.5, 10.0, 9.957142857142857)","(26.0, 100.0, 84.57142857142857)"
15-12-2022 12:28:03.023340,"(3.7, 4.8, 4.65)","(6.0, 7.4, 6.903448275862069)","(4.4, 5.9, 5.525)","(18.0, 29.0, 23.857142857142858)","(5.0, 6.8, 6.5)","(6.0, 8.0, 7.511111111111111)","(7.5, 10.0, 10.741935483870968)","(26.0, 100.0, 65.33333333333333)"
15-12-2022 12:28:04.153278,"(3.7, 4.8, 4.65)","(6.0, 7.4, 6.8315789473684205)","(4.4, 5.8, 5.628571428571429)","(18.0, 28.0, 26.4)","(5.0, 6.8, 6.575)","(6.0, 8.0, 7.511111111111111)","(7.5, 11.0, 10.363636363636363)","(26.0, 100.0, 65.33333333333333)"
15-12-2022 12:28:05.267979,"(3.7, 4.8, 4.65)","(6.0, 7.4, 6.822222222222222)","(4.4, 5.8, 5.4941176470588236)","(18.0, 28.0, 26.666666666666668)","(5.0, 6.8, 6.575)","(6.0, 8.0, 7.544827586206897)","(7.5, 10.5, 10.745454545454546)","(26.0, 100.0, 65.33333333333333)"
15-12-2022 12:28:06.296264,"(3.7, 4.8, 4.65)","(6.0, 7.4, 6.8545454545454545)","(4.4, 5.8, 5.628571428571429)","(18.0, 30.0, 26.666666666666668)","(5.0, 6.8, 6.575)","(6.0, 8.0, 7.544827586206897)","(7.5, 11.0, 10.745454545454546)","(26.0, 100.0, 65.33333333333333)"
15-12-2022 12:28:07.381694,"(3.7, 4.8, 4.65)","(6.0, 7.4, 7.0)","(4.4, 5.8, 5.4941176470588236)","(18.0, 28.0, 27.46153846153846)","(5.0, 6.8, 6.575)","(6.0, 7.8, 7.586666666666667)","(7.5, 11.0, 11.216666666666667)","(26.0, 100.0, 65.33333333333333)"
15-12-2022 12:28:08.455252,"(3.7, 4.8, 4.65)","(6.0, 7.4, 7.0)","(4.4, 5.8, 5.628571428571429)","(18.0, 30.0, 26.0)","(5.0, 6.8, 6.575)","(6.0, 7.8, 7.586666666666667)","(7.5, 11.5, 11.216666666666667)","(26.0, 100.0, 63.666666666666664)"
15-12-2022 12:28:09.495542,"(3.7, 4.8, 4.65)","(6.0, 7.4, 7.0)","(4.4, 5.8, 5.4941176470588236)","(18.0, 29.0, 25.5)","(5.0, 6.8, 6.575)","(6.0, 7.8, 7.586666666666667)","(7.5, 11.5, 10.8)","(26.0, 95.0, 63.666666666666664)"
15-12-2022 12:28:10.570151,"(3.7, 4.8, 4.65)","(6.0, 7.4, 7.0)","(4.4, 5.8, 5.628571428571429)","(17.0, 29.0, 25.5)","(5.0, 6.8, 6.575)","(6.0, 7.8, 7.586666666666667)","(7.5, 11.0, 10.8)","(26.0, 95.0, 63.666666666666664)"
15-12-2022 12:28:11.642726,"(3.7, 4.8, 4.65)","(6.0, 7.4, 7.0)","(4.4, 5.8, 5.628571428571429)","(17.0, 29.0, 25.5)","(5.0, 6.8, 6.575)","(6.0, 7.8, 7.586666666666667)","(7.5, 11.0, 10.8)","(26.0, 95.0, 63.666666666666664)"
15-12-2022 12:28:12.739193,"(3.7, 4.8, 4.65)","(6.0, 7.4, 7.0)","(4.4, 5.8, 5.628571428571429)","(17.0, 29.0, 27.4)","(5.0, 6.8, 6.575)","(6.0, 7.8, 7.5473684210526315)","(7.5, 11.0, 10.8)","(26.0, 95.0, 69.0)"
15-12-2022 12:28:13.892289,"(3.7, 4.8, 4.65)","(6.0, 7.8, 6.866666666666666)","(4.4, 5.8, 5.485714285714286)","(17.0, 28.0, 27.4)","(5.0, 6.8, 6.575)","(6.0, 7.8, 7.5473684210526315)","(7.5, 11.0, 10.8)","(26.0, 90.0, 69.0)"
15-12-2022 12:28:15.018505,"(3.7, 4.8, 4.65)","(6.0, 7.4, 6.866666666666666)","(4.4, 5.7, 5.485714285714286)","(17.0, 28.0, 27.4)","(5.0, 6.8, 6.575)","(6.0, 7.8, 7.2250000000000005)","(7.5, 11.0, 10.82857142857143)","(26.0, 90.0, 69.0)"
15-12-2022 12:28:16.115300,"(3.7, 4.8, 4.65)","(6.0, 7.6, 6.88)","(4.4, 5.9, 5.542857142857144)","(17.0, 28.0, 27.4)","(5.0, 6.8, 6.575)","(6.0, 7.8, 7.2250000000000005)","(7.5, 11.0, 10.82857142857143)","(26.0, 90.0, 69.0)"
15-12-2022 12:28:17.251326,"(3.7, 4.8, 4.65)","(6.0, 7.6, 6.88)","(4.4, 5.9, 5.517647058823529)","(17.0, 30.0, 27.25)","(5.0, 6.8, 6.575)","(6.0, 7.8, 7.25)","(7.5, 11.0, 10.89090909090909)","(26.0, 90.0, 69.0)"
15-12-2022 12:28:18.446384,"(3.7, 4.8, 4.65)","(6.0, 7.6, 6.88)","(4.4, 5.9, 5.488888888888889)","(17.0, 29.0, 26.6)","(5.0, 6.8, 6.575)","(6.0, 7.8, 7.25)","(7.5, 11.0, 11.125)","(26.0, 90.0, 76.0)"
15-12-2022 12:28:19.654376,"(3.7, 4.8, 4.65)","(6.0, 7.6, 6.88)","(4.4, 5.8, 5.488888888888889)","(17.0, 29.0, 26.6)","(5.0, 6.8, 6.575)","(6.0, 7.8, 7.25)","(7.5, 11.5, 11.125)","(26.0, 90.0, 76.0)"
15-12-2022 12:28:20.822273,"(3.7, 4.8, 4.65)","(6.0, 7.6, 6.88)","(4.4, 5.8, 5.488888888888889)","(17.0, 29.0, 26.6)","(5.0, 6.8, 6.575)","(6.0, 7.8, 7.25)","(7.5, 11.5, 11.125)","(26.0, 90.0, 76.0)"
15-12-2022 12:28:21.974196,"(3.7, 4.8, 4.65)","(6.0, 7.6, 6.88)","(4.4, 5.8, 5.488888888888889)","(17.0, 29.0, 26.6)","(5.0, 6.8, 6.575)","(6.0, 7.8, 7.25)","(7.5, 11.5, 11.125)","(26.0, 90.0, 76.0)"
15-12-2022 12:28:23.148634,"(3.7, 4.8, 4.65)","(6.0, 7.6, 6.88)","(4.4, 5.8, 5.488888888888889)","(17.0, 29.0, 26.6)","(5.0, 6.8, 6.575)","(6.0, 7.8, 7.25)","(7.5, 11.5, 11.23846153846154)","(26.0, 90.0, 76.0)"
15-12-2022 12:28:24.189892,"(3.7, 4.8, 4.65)","(6.0, 7.6, 6.88)","(4.4, 5.8, 5.488888888888889)","(17.0, 29.0, 26.6)","(5.0, 6.8, 6.575)","(6.0, 7.8, 7.25)","(7.5, 11.5, 11.23846153846154)","(26.0, 90.0, 76.0)"
15-12-2022 12:28:25.217496,"(3.7, 4.8, 4.65)","(6.0, 7.6, 6.88)","(4.4, 5.8, 5.488888888888889)","(17.0, 29.0, 26.6)","(5.0, 6.8, 6.575)","(6.0, 7.8, 7.25)","(7.5, 11.5, 11.23846153846154)","(26.0, 90.0, 76.0)"
15-12-2022 12:28:26.324220,"(3.7, 4.8, 4.65)","(6.0, 7.6, 6.88)","(4.4, 5.8, 5.488888888888889)","(17.0, 29.0, 26.6)","(5.0, 6.8, 6.575)","(6.0, 7.8, 7.25)","(7.5, 11.5, 11.3125)","(26.0, 90.0, 76.0)"
15-12-2022 12:28:27.562286,"(3.6, 4.8, 4.65)","(6.0, 7.6, 6.88)","(4.4, 5.8, 5.488888888888889)","(17.0, 29.0, 27.444444444444443)","(5.0, 6.8, 6.575)","(6.0, 7.8, 7.223529411764706)","(7.5, 11.5, 11.414285714285715)","(31.0, 90.0, 76.0)"
15-12-2022 12:28:28.827143,"(3.6, 4.8, 4.65)","(6.0, 7.6, 6.88)","(4.4, 5.8, 5.488888888888889)","(17.0, 29.0, 27.444444444444443)","(5.0, 6.8, 6.575)","(6.0, 7.6, 7.223529411764706)","(7.5, 11.5, 11.414285714285715)","(31.0, 90.0, 76.0)"
15-12-2022 12:28:30.021292,"(3.6, 4.8, 4.65)","(6.0, 7.6, 6.88)","(4.4, 5.8, 5.488888888888889)","(17.0, 29.0, 27.444444444444443)","(5.0, 6.8, 6.575)","(6.0, 7.6, 7.2)","(7.5, 11.5, 11.414285714285715)","(31.0, 90.0, 76.0)"
15-12-2022 12:28:31.101388,"(3.6, 4.8, 4.65)","(6.0, 7.6, 6.88)","(4.4, 5.8, 5.488888888888889)","(17.0, 29.0, 26.2)","(5.0, 6.8, 6.575)","(6.0, 7.6, 7.2)","(7.5, 11.5, 11.414285714285715)","(31.0, 90.0, 76.0)"
15-12-2022 12:28:32.228965,"(3.6, 4.8, 4.65)","(6.0, 7.6, 6.96)","(4.4, 5.8, 5.488888888888889)","(17.0, 29.0, 28.0)","(5.0, 6.8, 6.575)","(6.0, 7.6, 7.1395348837209305)","(7.5, 11.5, 11.421052631578947)","(31.0, 90.0, 81.25)"
15-12-2022 12:28:33.371771,"(3.6, 4.8, 4.65)","(6.0, 7.4, 6.92)","(4.4, 5.8, 5.488888888888889)","(17.0, 29.0, 28.0)","(5.0, 6.8, 6.575)","(6.0, 7.6, 7.1395348837209305)","(7.5, 11.5, 11.421052631578947)","(31.0, 90.0, 81.25)"
15-12-2022 12:28:34.584983,"(3.6, 4.8, 4.65)","(6.0, 7.4, 6.846153846153846)","(4.4, 5.8, 5.488888888888889)","(17.0, 29.0, 28.0)","(5.0, 6.8, 6.575)","(6.0, 7.6, 7.1395348837209305)","(7.5, 11.5, 11.421052631578947)","(31.0, 90.0, 81.25)"
15-12-2022 12:28:35.808615,"(3.6, 4.8, 4.65)","(6.0, 7.4, 6.846153846153846)","(4.4, 5.8, 5.488888888888889)","(17.0, 29.0, 28.0)","(5.0, 6.8, 6.575)","(6.0, 7.6, 7.1395348837209305)","(7.5, 11.5, 11.421052631578947)","(31.0, 90.0, 81.25)"
15-12-2022 12:28:37.040649,"(3.6, 4.8, 4.65)","(6.0, 7.4, 6.846153846153846)","(4.4, 5.8, 5.488888888888889)","(17.0, 29.0, 28.0)","(5.0, 6.8, 6.575)","(6.0, 7.6, 7.1875)","(7.5, 11.5, 11.40909090909091)","(31.0, 90.0, 81.25)"
15-12-2022 12:28:38.304979,"(3.6, 4.8, 4.65)","(6.0, 7.4, 6.846153846153846)","(4.4, 5.8, 5.488888888888889)","(17.0, 29.0, 28.0)","(5.0, 6.8, 6.575)","(6.0, 7.6, 7.1875)","(7.5, 11.5, 11.40909090909091)","(31.0, 90.0, 81.25)"
15-12-2022 12:28:39.432983,"(3.6, 4.8, 4.65)","(6.0, 7.4, 6.846153846153846)","(4.4, 5.8, 5.488888888888889)","(17.0, 29.0, 28.0)","(5.0, 6.8, 6.575)","(6.0, 7.6, 7.1875)","(7.5, 11.5, 11.40909090909091)","(31.0, 90.0, 81.25)"
15-12-2022 12:28:40.616572,"(3.6, 4.8, 4.525)","(6.0, 7.4, 6.8428571428571425)","(4.4, 5.8, 5.488888888888889)","(17.0, 29.0, 28.0)","(5.0, 6.8, 6.5)","(6.0, 7.6, 7.1875)","(7.5, 11.5, 11.5)","(31.0, 90.0, 81.25)"
15-12-2022 12:28:41.733863,"(3.6, 4.8, 4.523529411764706)","(6.0, 7.4, 6.8428571428571425)","(4.4, 5.8, 5.488888888888889)","(17.0, 29.0, 28.0)","(5.0, 6.8, 6.5)","(6.0, 7.6, 7.1875)","(7.5, 12.0, 11.5)","(31.0, 90.0, 81.25)"
15-12-2022 12:28:43.085812,"(3.6, 4.8, 4.523529411764706)","(6.0, 7.4, 6.8428571428571425)","(4.4, 5.8, 5.488888888888889)","(17.0, 29.0, 28.0)","(5.0, 6.8, 6.5)","(6.0, 7.6, 7.1875)","(7.5, 12.0, 11.5)","(31.0, 90.0, 81.25)"
15-12-2022 12:28:44.503539,"(3.6, 4.8, 4.531578947368421)","(6.0, 7.4, 6.8428571428571425)","(4.4, 5.8, 5.488888888888889)","(17.0, 29.0, 28.0)","(5.0, 6.8, 6.5)","(6.0, 7.6, 7.181818181818182)","(7.5, 12.0, 11.5)","(31.0, 90.0, 74.5)"
15-12-2022 12:28:45.846211,"(3.6, 4.7, 4.66)","(6.0, 7.4, 6.8374999999999995)","(4.4, 5.8, 5.48)","(17.0, 29.0, 27.4)","(5.0, 6.8, 6.5)","(6.0, 7.6, 7.181818181818182)","(7.5, 12.0, 11.5)","(31.0, 120.0, 74.5)"
15-12-2022 12:28:47.169198,"(3.6, 4.7, 4.66)","(6.0, 7.4, 6.875)","(4.4, 5.8, 5.48)","(17.0, 29.0, 27.4)","(5.0, 6.8, 6.5)","(6.0, 7.6, 7.2727272727272725)","(7.5, 12.0, 11.68421052631579)","(31.0, 120.0, 93.33333333333334)"
15-12-2022 12:28:48.541939,"(3.6, 4.7, 4.66)","(6.0, 7.4, 7.0)","(4.4, 5.8, 5.48)","(17.0, 29.0, 27.4)","(5.0, 6.8, 6.430769230769231)","(6.0, 7.6, 7.046153846153846)","(7.5, 12.0, 11.75)","(31.0, 110.0, 86.66666666666667)"
15-12-2022 12:28:49.900515,"(3.6, 4.7, 4.66)","(6.0, 7.4, 7.1)","(4.4, 5.8, 5.48)","(17.0, 29.0, 28.0)","(5.0, 6.8, 6.430769230769231)","(6.0, 7.6, 7.046153846153846)","(7.5, 12.0, 11.75)","(31.0, 100.0, 86.66666666666667)"
15-12-2022 12:28:51.398054,"(3.6, 4.7, 4.66)","(6.0, 7.4, 7.1)","(4.4, 5.8, 5.48421052631579)","(17.0, 29.0, 26.333333333333332)","(5.0, 6.8, 6.430769230769231)","(6.0, 7.6, 7.085714285714285)","(7.5, 12.0, 11.75)","(31.0, 100.0, 86.66666666666667)"
15-12-2022 12:28:53.153873,"(3.6, 4.7, 4.66)","(6.0, 7.4, 7.1)","(4.4, 5.8, 5.48421052631579)","(17.0, 29.0, 26.333333333333332)","(5.0, 6.8, 6.430769230769231)","(6.0, 7.6, 7.05)","(7.5, 12.0, 11.75)","(31.0, 100.0, 86.66666666666667)"
15-12-2022 12:28:54.753671,"(3.6, 4.7, 4.66)","(6.0, 7.4, 7.345454545454546)","(4.4, 5.8, 5.48421052631579)","(18.0, 29.0, 26.333333333333332)","(5.0, 6.8, 6.430769230769231)","(6.0, 7.6, 7.05)","(8.0, 12.0, 11.75)","(31.0, 100.0, 80.0)"
15-12-2022 12:28:56.186837,"(3.7, 4.7, 4.66)","(6.0, 7.4, 7.345454545454546)","(4.4, 5.8, 5.48421052631579)","(18.0, 29.0, 26.333333333333332)","(5.0, 6.8, 6.430769230769231)","(6.0, 7.6, 7.285714285714286)","(8.0, 12.0, 11.75)","(31.0, 100.0, 80.0)"
15-12-2022 12:28:57.476754,"(3.7, 4.7, 4.66)","(6.0, 7.4, 7.300000000000001)","(4.4, 5.8, 5.48421052631579)","(18.0, 29.0, 26.333333333333332)","(5.0, 6.8, 6.430769230769231)","(6.0, 7.6, 7.285714285714286)","(8.0, 12.0, 11.839285714285714)","(31.0, 100.0, 80.0)"
15-12-2022 12:28:58.716484,"(3.7, 4.7, 4.66)","(6.0, 7.4, 7.300000000000001)","(4.4, 5.8, 5.48421052631579)","(18.0, 29.0, 26.333333333333332)","(5.0, 6.8, 6.430769230769231)","(6.0, 7.6, 7.285714285714286)","(8.0, 12.0, 11.795454545454545)","(31.0, 100.0, 80.0)"
15-12-2022 12:28:59.970689,"(3.7, 4.7, 4.66)","(6.0, 7.4, 7.300000000000001)","(4.4, 5.8, 5.48421052631579)","(18.0, 29.0, 26.333333333333332)","(5.0, 6.8, 6.430769230769231)","(6.0, 7.6, 7.285714285714286)","(8.0, 12.0, 11.795454545454545)","(31.0, 100.0, 80.0)"
15-12-2022 12:29:01.223908,"(3.7, 4.7, 4.66)","(6.0, 7.4, 7.300000000000001)","(4.4, 5.8, 5.48421052631579)","(18.0, 29.0, 26.333333333333332)","(5.0, 6.8, 6.430769230769231)","(6.0, 7.6, 7.285714285714286)","(8.0, 12.0, 11.795454545454545)","(31.0, 100.0, 80.0)"
15-12-2022 12:29:02.491153,"(3.7, 4.7, 4.66)","(6.0, 7.4, 7.300000000000001)","(4.4, 5.8, 5.488888888888889)","(18.0, 29.0, 25.8)","(5.0, 6.8, 6.363636363636363)","(6.0, 7.6, 7.3)","(8.0, 12.0, 11.795454545454545)","(31.0, 100.0, 75.0)"
15-12-2022 12:29:03.727666,"(3.7, 4.8, 4.532432432432432)","(6.0, 7.6, 7.266666666666667)","(4.4, 5.8, 5.488888888888889)","(18.0, 29.0, 25.8)","(5.0, 6.8, 6.363636363636363)","(6.0, 7.6, 7.36)","(8.0, 12.0, 11.804347826086957)","(31.0, 100.0, 65.0)"
