,Tiggerlong Sassy,Hilton Hawk,Golden Avatar,Arch See All,Irish Hope,Nova Star,Our Winnie
10-01-2023 16:44:05.156879,"(2.25, 2.88, 2.6799999999999997)","(12.0, 25.0, 24.055555555555557)","(21.0, 65.0, 45.0)","(3.5, 4.5, 4.073333333333333)","(4.0, 5.9, 5.54)","(12.0, 25.0, 17.666666666666668)","(9.0, 20.0, 15.5)"
10-01-2023 16:44:06.259980,"(2.25, 2.88, 2.8225)","(12.0, 25.0, 24.0)","(21.0, 65.0, 45.0)","(3.5, 4.5, 3.8333333333333335)","(4.0, 5.9, 5.54)","(12.0, 25.0, 17.666666666666668)","(9.0, 20.0, 15.5)"
10-01-2023 16:44:07.385484,"(2.25, 2.9, 2.5027272727272725)","(12.0, 25.0, 24.0)","(21.0, 65.0, 45.0)","(3.5, 4.5, 3.8333333333333335)","(4.0, 5.9, 5.54)","(12.0, 25.0, 17.666666666666668)","(9.0, 20.0, 15.5)"
10-01-2023 16:44:08.606467,"(2.25, 2.88, 2.7196363636363636)","(12.0, 25.0, 24.11111111111111)","(21.0, 65.0, 45.0)","(3.5, 4.5, 4.025)","(4.0, 5.9, 5.572727272727273)","(12.0, 25.0, 19.5)","(9.0, 20.0, 15.5)"
10-01-2023 16:44:09.819147,"(2.25, 2.88, 2.58)","(12.0, 25.0, 24.11111111111111)","(21.0, 65.0, 45.0)","(3.5, 4.3, 3.805)","(4.0, 5.9, 5.572727272727273)","(12.0, 25.0, 19.5)","(9.0, 20.0, 15.5)"
10-01-2023 16:44:10.988173,"(2.25, 2.88, 2.565)","(12.0, 25.0, 24.11111111111111)","(21.0, 65.0, 45.0)","(3.5, 4.3, 3.805)","(4.0, 5.9, 5.572727272727273)","(12.0, 25.0, 19.5)","(9.0, 20.0, 15.5)"
10-01-2023 16:44:12.145933,"(2.25, 2.88, 2.6215384615384614)","(12.0, 25.0, 24.11111111111111)","(21.0, 65.0, 45.0)","(3.5, 4.3, 3.805)","(4.0, 5.9, 5.572727272727273)","(12.0, 25.0, 17.666666666666668)","(9.0, 20.0, 15.75)"
10-01-2023 16:44:13.409043,"(2.25, 2.88, 2.631111111111111)","(12.0, 25.0, 24.11111111111111)","(21.0, 65.0, 45.0)","(3.5, 4.3, 3.805)","(4.0, 5.9, 5.572727272727273)","(12.0, 25.0, 16.5)","(9.0, 20.0, 15.75)"
10-01-2023 16:44:14.627535,"(2.25, 2.88, 2.6538461538461537)","(12.0, 25.0, 24.11111111111111)","(21.0, 65.0, 45.0)","(3.5, 4.3, 3.805)","(4.0, 5.9, 5.572727272727273)","(12.0, 24.0, 20.0)","(9.0, 20.0, 15.75)"
10-01-2023 16:44:15.895767,"(2.25, 2.86, 2.6885714285714286)","(12.0, 25.0, 24.11111111111111)","(21.0, 65.0, 45.0)","(3.5, 4.3, 3.841666666666667)","(4.0, 5.9, 5.572727272727273)","(12.0, 23.0, 17.333333333333332)","(9.0, 20.0, 15.75)"
10-01-2023 16:44:17.087936,"(2.25, 2.86, 2.6885714285714286)","(12.0, 25.0, 24.11111111111111)","(21.0, 65.0, 45.0)","(3.5, 4.3, 3.841666666666667)","(4.0, 5.9, 5.45)","(12.0, 24.0, 16.22222222222222)","(9.0, 20.0, 15.75)"
10-01-2023 16:44:18.281796,"(2.25, 2.86, 2.6885714285714286)","(12.0, 25.0, 24.11111111111111)","(21.0, 65.0, 45.0)","(3.5, 4.3, 3.841666666666667)","(4.0, 5.9, 5.3)","(12.0, 24.0, 16.75)","(9.0, 20.0, 15.75)"
10-01-2023 16:44:19.534701,"(2.25, 2.86, 2.652)","(12.0, 25.0, 24.11111111111111)","(21.0, 65.0, 45.0)","(3.5, 4.3, 3.841666666666667)","(4.0, 5.9, 5.3)","(12.0, 25.0, 19.0)","(9.0, 20.0, 15.75)"
10-01-2023 16:44:20.797099,"(2.25, 2.86, 2.652)","(12.0, 25.0, 24.11111111111111)","(21.0, 65.0, 45.0)","(3.5, 4.3, 3.841666666666667)","(4.0, 5.9, 5.3)","(12.0, 24.0, 19.0)","(9.0, 20.0, 15.75)"
10-01-2023 16:44:22.019981,"(2.25, 2.86, 2.6273684210526316)","(12.0, 25.0, 24.11111111111111)","(21.0, 65.0, 45.0)","(3.5, 4.3, 3.805)","(4.0, 5.9, 5.3)","(12.0, 24.0, 19.0)","(9.0, 20.0, 15.75)"
10-01-2023 16:44:23.274192,"(2.25, 2.84, 2.6042105263157893)","(12.0, 25.0, 24.11111111111111)","(21.0, 65.0, 45.0)","(3.5, 4.3, 3.805)","(4.0, 5.9, 5.3)","(12.0, 24.0, 19.0)","(9.0, 20.0, 15.75)"
10-01-2023 16:44:24.436968,"(2.25, 2.8, 2.593793103448276)","(12.0, 25.0, 24.11111111111111)","(21.0, 65.0, 45.0)","(3.5, 4.3, 3.805)","(4.0, 5.9, 5.233333333333333)","(12.0, 24.0, 19.0)","(9.0, 20.0, 15.75)"
10-01-2023 16:44:25.602296,"(2.25, 2.78, 2.57375)","(12.0, 25.0, 24.11111111111111)","(21.0, 65.0, 45.0)","(3.5, 4.3, 3.841666666666667)","(4.0, 5.7, 5.053846153846154)","(12.0, 24.0, 19.0)","(9.0, 20.0, 15.75)"
10-01-2023 16:44:26.858617,"(2.25, 2.78, 2.675)","(12.0, 25.0, 24.0625)","(21.0, 65.0, 45.0)","(3.5, 4.3, 3.841666666666667)","(4.0, 5.7, 5.166666666666667)","(12.0, 24.0, 19.0)","(9.0, 20.0, 15.75)"
10-01-2023 16:44:28.069587,"(2.25, 2.78, 2.675)","(12.0, 25.0, 24.0625)","(21.0, 65.0, 45.0)","(3.5, 4.3, 3.841666666666667)","(4.0, 5.5, 5.0625)","(12.0, 24.0, 19.0)","(9.0, 20.0, 15.75)"
10-01-2023 16:44:29.159331,"(2.25, 2.76, 2.7066666666666666)","(12.0, 25.0, 24.0625)","(21.0, 65.0, 45.0)","(3.5, 4.3, 3.841666666666667)","(4.0, 5.5, 5.0625)","(12.0, 24.0, 19.0)","(9.0, 20.0, 15.75)"
10-01-2023 16:44:30.290404,"(2.25, 2.76, 2.7399999999999998)","(12.0, 25.0, 24.0625)","(21.0, 65.0, 45.0)","(3.5, 4.3, 3.8833333333333333)","(4.0, 5.5, 5.0625)","(12.0, 24.0, 19.0)","(9.0, 20.0, 15.75)"
10-01-2023 16:44:31.519207,"(2.25, 2.78, 2.6675)","(12.0, 25.0, 24.0625)","(21.0, 65.0, 45.0)","(3.5, 4.3, 3.8833333333333333)","(4.0, 5.5, 5.0625)","(12.0, 24.0, 19.0)","(9.0, 20.0, 15.75)"
10-01-2023 16:44:32.813080,"(2.25, 2.78, 2.706153846153846)","(12.0, 25.0, 23.6)","(21.0, 65.0, 45.0)","(3.5, 4.3, 3.8833333333333333)","(4.0, 5.5, 5.1)","(12.0, 24.0, 19.0)","(9.0, 20.0, 15.75)"
10-01-2023 16:44:34.077871,"(2.25, 2.78, 2.6446153846153844)","(12.0, 25.0, 23.6)","(21.0, 65.0, 45.0)","(3.5, 4.3, 3.8833333333333333)","(4.0, 5.5, 5.1)","(12.0, 24.0, 19.0)","(9.0, 20.0, 15.75)"
10-01-2023 16:44:35.323102,"(2.25, 2.78, 2.615)","(12.0, 25.0, 23.6)","(21.0, 65.0, 58.333333333333336)","(3.5, 4.3, 3.8833333333333333)","(4.0, 5.5, 5.1)","(12.0, 24.0, 19.0)","(9.0, 20.0, 15.75)"
10-01-2023 16:44:36.460959,"(2.25, 2.78, 2.615)","(12.0, 25.0, 23.6)","(21.0, 65.0, 58.333333333333336)","(3.5, 4.3, 3.8833333333333333)","(4.0, 5.5, 5.1)","(12.0, 24.0, 19.0)","(9.0, 20.0, 15.75)"
10-01-2023 16:44:37.630299,"(2.25, 2.78, 2.615)","(12.0, 25.0, 23.6)","(21.0, 65.0, 58.333333333333336)","(3.5, 4.3, 3.8833333333333333)","(4.0, 5.5, 5.1)","(12.0, 24.0, 19.0)","(9.0, 20.0, 15.75)"
10-01-2023 16:44:38.781968,"(2.25, 2.78, 2.615)","(12.0, 25.0, 23.6)","(21.0, 65.0, 58.333333333333336)","(3.5, 4.3, 3.8833333333333333)","(4.0, 5.5, 5.1)","(12.0, 24.0, 19.0)","(9.0, 20.0, 15.75)"
10-01-2023 16:44:39.969252,"(2.25, 2.76, 2.650909090909091)","(12.0, 25.0, 23.6)","(21.0, 65.0, 45.0)","(3.5, 4.3, 3.8833333333333333)","(4.0, 5.5, 5.1)","(12.0, 24.0, 19.0)","(9.0, 20.0, 15.75)"
10-01-2023 16:44:41.151879,"(2.25, 2.76, 2.6206060606060606)","(12.0, 25.0, 23.6)","(21.0, 65.0, 45.0)","(3.5, 4.3, 3.8833333333333333)","(4.0, 5.5, 5.1)","(12.0, 24.0, 19.0)","(9.0, 20.0, 15.75)"
10-01-2023 16:44:42.350740,"(2.25, 2.76, 2.6206060606060606)","(12.0, 25.0, 23.6)","(21.0, 65.0, 45.0)","(3.5, 4.3, 3.8833333333333333)","(4.0, 5.5, 5.1)","(12.0, 24.0, 19.0)","(9.0, 20.0, 15.75)"
10-01-2023 16:44:43.668521,"(2.25, 2.76, 2.6206060606060606)","(12.0, 25.0, 23.6)","(21.0, 65.0, 45.0)","(3.5, 4.3, 3.8833333333333333)","(4.0, 5.5, 5.1)","(12.0, 24.0, 19.0)","(9.0, 20.0, 15.75)"
10-01-2023 16:44:44.910216,"(2.25, 2.76, 2.6206060606060606)","(12.0, 25.0, 23.6)","(21.0, 65.0, 45.0)","(3.5, 4.3, 3.8833333333333333)","(4.0, 5.5, 5.1)","(12.0, 24.0, 19.0)","(9.0, 20.0, 15.75)"
10-01-2023 16:44:46.029645,"(2.25, 2.74, 2.67)","(12.0, 25.0, 23.6)","(21.0, 65.0, 34.166666666666664)","(3.5, 4.3, 3.8833333333333333)","(4.0, 5.5, 5.1)","(12.0, 24.0, 19.0)","(9.0, 20.0, 15.75)"
10-01-2023 16:44:47.081921,"(2.25, 2.74, 2.64625)","(12.0, 26.0, 23.333333333333332)","(21.0, 80.0, 34.166666666666664)","(3.5, 4.3, 3.8833333333333333)","(4.0, 5.5, 5.1)","(12.0, 24.0, 19.0)","(9.0, 20.0, 15.75)"
10-01-2023 16:44:48.220640,"(2.25, 2.74, 2.64625)","(12.0, 26.0, 23.333333333333332)","(21.0, 80.0, 34.166666666666664)","(3.5, 4.3, 3.8833333333333333)","(4.0, 5.5, 5.1)","(12.0, 24.0, 19.0)","(9.0, 20.0, 15.75)"
10-01-2023 16:44:49.484018,"(2.25, 2.74, 2.64625)","(12.0, 26.0, 23.333333333333332)","(21.0, 80.0, 34.166666666666664)","(3.5, 4.3, 3.8833333333333333)","(4.0, 5.5, 5.1)","(12.0, 24.0, 19.0)","(9.0, 20.0, 15.75)"
10-01-2023 16:44:50.774242,"(2.25, 2.74, 2.64625)","(12.0, 26.0, 23.333333333333332)","(21.0, 80.0, 34.166666666666664)","(3.5, 4.3, 3.8833333333333333)","(4.0, 5.5, 5.1)","(12.0, 24.0, 19.0)","(9.0, 20.0, 15.75)"
10-01-2023 16:44:51.970264,"(2.25, 2.74, 2.64625)","(12.0, 26.0, 23.333333333333332)","(21.0, 80.0, 34.166666666666664)","(3.5, 4.3, 3.8833333333333333)","(4.0, 5.5, 5.1)","(12.0, 24.0, 19.0)","(9.0, 20.0, 15.75)"
10-01-2023 16:44:53.132679,"(2.25, 2.74, 2.5860000000000003)","(12.0, 26.0, 23.333333333333332)","(21.0, 80.0, 34.166666666666664)","(3.5, 4.3, 3.8833333333333333)","(4.0, 5.5, 5.1)","(12.0, 24.0, 19.0)","(9.0, 20.0, 15.75)"
10-01-2023 16:44:54.286845,"(2.25, 2.74, 2.5525)","(12.0, 26.0, 23.333333333333332)","(21.0, 80.0, 34.166666666666664)","(3.5, 4.3, 3.8833333333333333)","(4.0, 5.5, 5.1)","(12.0, 24.0, 19.0)","(9.0, 20.0, 15.75)"
10-01-2023 16:44:55.496624,"(2.25, 2.74, 2.5525)","(12.0, 26.0, 23.333333333333332)","(21.0, 80.0, 34.166666666666664)","(3.5, 4.3, 3.8833333333333333)","(4.0, 5.5, 5.1)","(12.0, 24.0, 19.0)","(9.0, 20.0, 15.75)"
10-01-2023 16:44:56.781489,"(2.25, 2.74, 2.5525)","(12.0, 26.0, 23.333333333333332)","(21.0, 80.0, 34.166666666666664)","(3.5, 4.3, 3.8833333333333333)","(4.0, 5.5, 5.1)","(12.0, 24.0, 19.0)","(9.0, 20.0, 15.75)"
10-01-2023 16:44:58.051043,"(2.25, 2.74, 2.5971428571428574)","(12.0, 26.0, 23.333333333333332)","(21.0, 80.0, 52.5)","(3.5, 4.3, 3.8833333333333333)","(4.0, 5.5, 5.1)","(12.0, 24.0, 19.0)","(9.0, 20.0, 19.055555555555557)"
10-01-2023 16:44:59.318305,"(2.25, 2.74, 2.59)","(12.0, 26.0, 23.333333333333332)","(21.0, 80.0, 52.5)","(3.5, 4.3, 3.8833333333333333)","(4.0, 5.5, 5.1)","(12.0, 24.0, 19.0)","(9.0, 20.0, 18.785714285714285)"
10-01-2023 16:45:00.444249,"(2.25, 2.74, 2.59)","(12.0, 26.0, 23.333333333333332)","(21.0, 80.0, 52.5)","(3.5, 4.3, 3.8833333333333333)","(4.0, 5.5, 5.1)","(12.0, 24.0, 19.0)","(9.0, 20.0, 18.785714285714285)"
10-01-2023 16:45:01.541114,"(2.25, 2.74, 2.59)","(12.0, 26.0, 23.333333333333332)","(21.0, 80.0, 66.66666666666667)","(3.5, 4.3, 3.8833333333333333)","(4.0, 5.5, 5.1)","(12.0, 24.0, 19.0)","(9.0, 20.0, 18.785714285714285)"
10-01-2023 16:45:02.796387,"(2.25, 2.74, 2.59)","(12.0, 26.0, 23.6)","(21.0, 75.0, 68.75)","(3.5, 4.3, 3.8833333333333333)","(4.0, 5.5, 5.025)","(12.0, 24.0, 20.0)","(9.0, 20.0, 18.4)"
10-01-2023 16:45:03.966696,"(2.25, 2.74, 2.59)","(12.0, 25.0, 23.6)","(21.0, 75.0, 62.33333333333333)","(3.5, 4.3, 3.8833333333333333)","(4.0, 5.4, 5.1)","(12.0, 23.0, 20.0)","(9.0, 20.0, 18.4)"
10-01-2023 16:45:05.248242,"(2.25, 2.74, 2.68)","(12.0, 25.0, 23.6)","(21.0, 65.0, 54.473684210526315)","(3.5, 4.3, 3.8833333333333333)","(4.0, 5.3, 5.06)","(12.0, 23.0, 15.2)","(9.0, 20.0, 18.4)"
10-01-2023 16:45:06.467038,"(2.25, 2.74, 2.64)","(12.0, 25.0, 23.6)","(21.0, 65.0, 57.66666666666667)","(3.5, 4.3, 3.8833333333333333)","(4.0, 5.3, 5.0375)","(12.0, 23.0, 16.666666666666668)","(9.0, 20.0, 18.4)"
10-01-2023 16:45:07.609334,"(2.25, 2.74, 2.6)","(12.0, 25.0, 23.6)","(21.0, 60.0, 57.66666666666667)","(3.5, 4.3, 3.8833333333333333)","(4.0, 5.3, 5.0375)","(12.0, 22.0, 16.666666666666668)","(9.0, 20.0, 18.4)"
10-01-2023 16:45:08.815269,"(2.25, 2.74, 2.6)","(12.0, 25.0, 23.6)","(21.0, 60.0, 53.0)","(3.5, 4.3, 3.8833333333333333)","(4.0, 5.3, 5.008333333333334)","(12.0, 22.0, 14.761904761904763)","(9.0, 20.0, 18.4)"
10-01-2023 16:45:10.033765,"(2.25, 2.74, 2.5971428571428574)","(12.0, 25.0, 23.6)","(21.0, 55.0, 53.0)","(3.5, 4.3, 3.8833333333333333)","(4.0, 5.3, 5.008333333333334)","(12.0, 22.0, 14.761904761904763)","(9.0, 20.0, 18.4)"
10-01-2023 16:45:11.293718,"(2.25, 2.74, 2.636842105263158)","(12.0, 25.0, 23.6)","(21.0, 55.0, 48.333333333333336)","(3.5, 4.3, 3.8833333333333333)","(4.0, 5.3, 5.016666666666667)","(12.0, 22.0, 14.761904761904763)","(9.0, 20.0, 18.4)"
10-01-2023 16:45:12.515642,"(2.25, 2.74, 2.628)","(12.0, 25.0, 23.6)","(21.0, 55.0, 48.333333333333336)","(3.5, 4.3, 3.8833333333333333)","(4.0, 5.2, 5.016666666666667)","(12.0, 22.0, 14.761904761904763)","(9.0, 20.0, 18.4)"
10-01-2023 16:45:13.755370,"(2.25, 2.74, 2.628)","(12.0, 25.0, 23.6)","(21.0, 50.0, 48.333333333333336)","(3.5, 4.3, 3.8833333333333333)","(4.0, 5.2, 5.022222222222222)","(12.0, 22.0, 14.761904761904763)","(9.0, 20.0, 18.4)"
10-01-2023 16:45:14.895040,"(2.25, 2.74, 2.628)","(12.0, 25.0, 23.6)","(21.0, 50.0, 43.421052631578945)","(3.5, 4.3, 3.8833333333333333)","(4.0, 5.2, 5.005714285714285)","(12.0, 22.0, 14.761904761904763)","(9.0, 20.0, 18.4)"
10-01-2023 16:45:16.169007,"(2.25, 2.74, 2.628)","(12.0, 25.0, 23.6)","(21.0, 50.0, 43.421052631578945)","(3.5, 4.3, 3.8833333333333333)","(4.0, 5.2, 5.005714285714285)","(12.0, 22.0, 14.761904761904763)","(9.0, 20.0, 18.4)"
10-01-2023 16:45:17.518126,"(2.25, 2.74, 2.68)","(12.0, 25.0, 23.6)","(21.0, 50.0, 43.421052631578945)","(3.5, 4.3, 3.8833333333333333)","(4.0, 5.2, 5.005714285714285)","(12.0, 22.0, 15.666666666666666)","(9.0, 20.0, 18.4)"
10-01-2023 16:45:18.809133,"(2.25, 2.76, 2.688)","(12.0, 25.0, 23.6)","(21.0, 50.0, 43.421052631578945)","(3.5, 4.3, 3.8833333333333333)","(4.0, 5.2, 5.005714285714285)","(12.0, 22.0, 14.761904761904763)","(9.0, 20.0, 18.4)"
10-01-2023 16:45:20.128019,"(2.25, 2.76, 2.688)","(12.0, 25.0, 23.6)","(21.0, 50.0, 43.421052631578945)","(3.5, 4.3, 3.8833333333333333)","(4.0, 5.2, 5.005714285714285)","(12.0, 22.0, 15.804347826086957)","(9.0, 20.0, 18.4)"
10-01-2023 16:45:21.423671,"(2.25, 2.76, 2.688)","(12.0, 25.0, 23.6)","(21.0, 50.0, 43.421052631578945)","(3.5, 4.3, 3.8833333333333333)","(4.0, 5.2, 5.005714285714285)","(12.0, 22.0, 16.51923076923077)","(9.0, 20.0, 18.4)"
10-01-2023 16:45:22.680380,"(2.25, 2.76, 2.688)","(12.0, 25.0, 23.6)","(21.0, 50.0, 43.421052631578945)","(3.5, 4.3, 3.8833333333333333)","(4.0, 5.2, 5.005714285714285)","(12.0, 22.0, 17.708333333333332)","(9.0, 20.0, 18.4)"
10-01-2023 16:45:23.964639,"(2.25, 2.74, 2.6875)","(12.0, 25.0, 23.6)","(21.0, 50.0, 43.421052631578945)","(3.5, 4.3, 3.8833333333333333)","(4.0, 5.2, 5.005714285714285)","(12.0, 20.0, 17.708333333333332)","(9.0, 20.0, 18.4)"
10-01-2023 16:45:25.251209,"(2.25, 2.74, 2.606666666666667)","(12.0, 25.0, 23.6)","(21.0, 50.0, 43.421052631578945)","(3.5, 4.3, 3.8833333333333333)","(4.0, 5.2, 5.005714285714285)","(12.0, 20.0, 17.708333333333332)","(9.0, 20.0, 18.4)"
10-01-2023 16:45:26.585124,"(2.25, 2.74, 2.6733333333333333)","(12.0, 25.0, 23.6)","(21.0, 50.0, 43.421052631578945)","(3.5, 4.3, 3.8833333333333333)","(4.0, 5.2, 5.005714285714285)","(12.0, 20.0, 15.925925925925926)","(9.0, 20.0, 18.4)"
10-01-2023 16:45:27.915359,"(2.25, 2.74, 2.62)","(12.0, 25.0, 23.6)","(21.0, 50.0, 43.421052631578945)","(3.5, 4.3, 3.8625)","(4.0, 5.2, 4.714285714285714)","(12.0, 20.0, 18.875)","(9.0, 20.0, 18.4)"
10-01-2023 16:45:29.215837,"(2.25, 2.74, 2.6885714285714286)","(12.0, 25.0, 24.0)","(21.0, 50.0, 42.64705882352941)","(3.5, 4.3, 3.8625)","(4.0, 5.2, 4.722727272727273)","(12.0, 19.5, 18.875)","(9.0, 20.0, 18.4)"
10-01-2023 16:45:30.488087,"(2.25, 2.74, 2.7114285714285717)","(12.0, 25.0, 24.333333333333332)","(21.0, 50.0, 42.64705882352941)","(3.5, 4.3, 3.8625)","(4.0, 5.2, 4.722727272727273)","(12.0, 19.5, 18.875)","(9.0, 20.0, 18.4)"
10-01-2023 16:45:31.673929,"(2.25, 2.74, 2.686666666666667)","(12.0, 25.0, 23.444444444444443)","(21.0, 50.0, 42.64705882352941)","(3.5, 4.3, 3.8625)","(4.0, 5.2, 4.722727272727273)","(12.0, 19.5, 15.925925925925926)","(9.0, 20.0, 18.4)"
10-01-2023 16:45:32.846018,"(2.25, 2.74, 2.7222222222222223)","(12.0, 24.0, 22.636363636363637)","(21.0, 50.0, 42.64705882352941)","(3.5, 4.3, 3.8625)","(4.0, 5.2, 4.722727272727273)","(12.0, 20.0, 15.925925925925926)","(9.0, 20.0, 18.4)"
10-01-2023 16:45:34.084858,"(2.25, 2.74, 2.7254545454545456)","(12.0, 24.0, 20.666666666666668)","(21.0, 50.0, 42.64705882352941)","(3.5, 4.3, 3.90625)","(4.0, 5.2, 4.722727272727273)","(12.0, 20.0, 15.925925925925926)","(9.0, 20.0, 18.4)"
10-01-2023 16:45:35.353848,"(2.25, 2.74, 2.7254545454545456)","(12.0, 24.0, 19.789473684210527)","(21.0, 50.0, 42.64705882352941)","(3.5, 4.3, 3.90625)","(4.0, 5.2, 4.722727272727273)","(12.0, 20.0, 15.925925925925926)","(9.0, 20.0, 18.4)"
10-01-2023 16:45:36.695674,"(2.25, 2.74, 2.722857142857143)","(12.0, 24.0, 19.789473684210527)","(21.0, 50.0, 42.64705882352941)","(3.5, 4.3, 3.90625)","(4.0, 5.2, 4.9461538461538455)","(12.0, 20.0, 15.925925925925926)","(9.0, 20.0, 18.4)"
10-01-2023 16:45:38.034617,"(2.25, 2.74, 2.722857142857143)","(12.0, 24.0, 19.789473684210527)","(21.0, 50.0, 42.64705882352941)","(3.5, 4.3, 3.90625)","(4.0, 5.1, 4.9461538461538455)","(12.0, 20.0, 15.925925925925926)","(9.0, 20.0, 18.4)"
10-01-2023 16:45:39.331435,"(2.25, 2.74, 2.722857142857143)","(12.0, 24.0, 19.789473684210527)","(21.0, 50.0, 42.64705882352941)","(3.5, 4.3, 3.90625)","(4.0, 5.1, 4.9461538461538455)","(12.0, 20.0, 15.925925925925926)","(9.0, 20.0, 18.4)"
10-01-2023 16:45:40.459776,"(2.25, 2.74, 2.722857142857143)","(12.0, 24.0, 19.789473684210527)","(21.0, 50.0, 42.64705882352941)","(3.5, 4.3, 3.90625)","(4.0, 5.1, 4.8307692307692305)","(12.0, 20.0, 15.925925925925926)","(9.0, 20.0, 18.4)"
10-01-2023 16:45:41.701464,"(2.25, 2.76, 2.728695652173913)","(12.0, 24.0, 19.789473684210527)","(21.0, 50.0, 35.0)","(3.5, 4.3, 3.90625)","(4.0, 5.1, 4.8307692307692305)","(12.0, 20.0, 15.925925925925926)","(9.0, 20.0, 18.4)"
10-01-2023 16:45:43.028293,"(2.25, 2.74, 2.718571428571429)","(12.0, 24.0, 19.789473684210527)","(21.0, 50.0, 39.54545454545455)","(3.5, 4.3, 3.90625)","(4.0, 5.1, 4.68108108108108)","(12.0, 20.0, 15.925925925925926)","(9.0, 20.0, 18.4)"
10-01-2023 16:45:44.306362,"(2.25, 2.76, 2.7178947368421054)","(12.0, 24.0, 19.789473684210527)","(21.0, 50.0, 40.41666666666667)","(3.5, 4.3, 3.90625)","(4.0, 5.1, 4.68108108108108)","(12.0, 20.0, 15.925925925925926)","(9.0, 20.0, 18.4)"
10-01-2023 16:45:45.558762,"(2.25, 2.76, 2.7178947368421054)","(12.0, 24.0, 19.789473684210527)","(21.0, 50.0, 40.41666666666667)","(3.5, 4.3, 3.90625)","(4.0, 5.1, 4.68108108108108)","(12.0, 20.0, 15.925925925925926)","(9.0, 20.0, 18.4)"
10-01-2023 16:45:46.612575,"(2.25, 2.76, 2.7199999999999998)","(12.0, 24.0, 19.789473684210527)","(21.0, 50.0, 44.25)","(3.5, 4.3, 3.90625)","(4.0, 5.1, 4.68108108108108)","(12.0, 20.0, 15.925925925925926)","(9.0, 20.0, 18.4)"
10-01-2023 16:45:47.786705,"(2.25, 2.76, 2.7199999999999998)","(12.0, 24.0, 19.789473684210527)","(21.0, 50.0, 44.25)","(3.5, 4.3, 3.90625)","(4.0, 5.1, 4.68108108108108)","(12.0, 20.0, 15.925925925925926)","(9.0, 20.0, 18.4)"
10-01-2023 16:45:49.087302,"(2.25, 2.76, 2.7199999999999998)","(12.0, 24.0, 19.789473684210527)","(21.0, 50.0, 44.25)","(3.5, 4.3, 3.90625)","(4.0, 5.1, 4.68108108108108)","(12.0, 20.0, 15.925925925925926)","(9.0, 20.0, 18.4)"
10-01-2023 16:45:50.348303,"(2.25, 2.76, 2.7199999999999998)","(12.0, 24.0, 19.789473684210527)","(21.0, 50.0, 44.25)","(3.5, 4.3, 3.90625)","(4.0, 5.1, 4.68108108108108)","(12.0, 20.0, 15.925925925925926)","(9.0, 20.0, 18.4)"
10-01-2023 16:45:51.673881,"(2.25, 2.76, 2.7199999999999998)","(12.0, 24.0, 19.789473684210527)","(21.0, 50.0, 31.666666666666668)","(3.5, 4.3, 3.90625)","(4.0, 5.1, 4.68108108108108)","(12.0, 20.0, 15.925925925925926)","(9.0, 20.0, 18.4)"
10-01-2023 16:45:52.936372,"(2.25, 2.76, 2.7199999999999998)","(12.0, 24.0, 19.789473684210527)","(21.0, 50.0, 31.666666666666668)","(3.5, 4.3, 3.90625)","(4.0, 5.1, 4.68108108108108)","(12.0, 20.0, 15.925925925925926)","(9.0, 20.0, 18.4)"
10-01-2023 16:45:54.184345,"(2.25, 2.76, 2.728695652173913)","(12.0, 24.0, 19.789473684210527)","(21.0, 50.0, 40.45454545454545)","(3.5, 4.3, 3.90625)","(4.0, 5.1, 4.68108108108108)","(12.0, 20.0, 15.925925925925926)","(9.0, 20.0, 18.4)"
10-01-2023 16:45:55.683581,"(2.25, 2.76, 2.728695652173913)","(12.0, 24.0, 19.789473684210527)","(21.0, 50.0, 36.875)","(3.5, 4.3, 3.90625)","(4.0, 5.1, 4.68108108108108)","(12.0, 20.0, 15.925925925925926)","(9.0, 20.0, 18.4)"
10-01-2023 16:45:57.031094,"(2.25, 2.76, 2.728695652173913)","(12.0, 24.0, 19.789473684210527)","(21.0, 50.0, 42.5)","(3.5, 4.3, 3.90625)","(4.0, 5.1, 4.68108108108108)","(12.0, 20.0, 15.925925925925926)","(9.0, 20.0, 18.4)"
10-01-2023 16:45:58.341266,"(2.25, 2.76, 2.715)","(12.0, 24.0, 19.789473684210527)","(21.0, 50.0, 42.5)","(3.5, 4.3, 3.90625)","(4.0, 5.1, 4.68108108108108)","(12.0, 20.0, 15.925925925925926)","(9.0, 20.0, 18.4)"
10-01-2023 16:45:59.643395,"(2.25, 2.8, 2.747826086956522)","(12.0, 24.0, 19.789473684210527)","(21.0, 50.0, 42.5)","(3.5, 4.3, 3.90625)","(4.0, 5.1, 4.68108108108108)","(12.0, 20.0, 15.925925925925926)","(9.0, 20.0, 18.4)"
10-01-2023 16:46:00.991127,"(2.25, 2.8, 2.7466666666666666)","(12.0, 24.0, 19.789473684210527)","(21.0, 50.0, 42.5)","(3.5, 4.3, 3.90625)","(4.0, 5.1, 4.68108108108108)","(12.0, 20.0, 15.925925925925926)","(9.0, 20.0, 18.4)"
10-01-2023 16:46:02.348288,"(2.25, 2.8, 2.7466666666666666)","(12.0, 24.0, 19.789473684210527)","(21.0, 50.0, 42.5)","(3.5, 4.3, 3.90625)","(4.0, 5.1, 4.68108108108108)","(12.0, 20.0, 15.925925925925926)","(9.0, 20.0, 18.4)"
