,Jamboree June,Quorra Bale,Zipper It Man,Henry The Hawk,More Issues,Sweet Tooth,Dana Rocket,Sweet Laurel Lyn
10-01-2023 13:53:57.416506,"(5.0, 7.4, 6.25)","(21.0, 75.0, 66.33333333333333)","(1.8, 2.58, 2.284)","(8.5, 36.0, 29.333333333333336)","(14.0, 30.0, 23.0)","(31.0, 240.0, 227.0)","(5.0, 7.6, 7.333333333333333)","(11.0, 25.0, 16.75)"
10-01-2023 13:53:58.594785,"(5.0, 7.4, 6.25)","(21.0, 75.0, 66.33333333333333)","(1.8, 2.58, 2.284)","(8.5, 36.0, 29.333333333333336)","(14.0, 30.0, 23.0)","(31.0, 240.0, 227.0)","(5.0, 7.6, 7.333333333333333)","(11.0, 25.0, 16.75)"
10-01-2023 13:53:59.778201,"(5.0, 7.4, 6.25)","(21.0, 75.0, 66.33333333333333)","(1.8, 2.58, 2.284)","(8.5, 36.0, 29.333333333333336)","(14.0, 30.0, 23.0)","(31.0, 240.0, 227.0)","(5.0, 7.6, 7.333333333333333)","(11.0, 25.0, 16.75)"
10-01-2023 13:54:00.900079,"(5.0, 7.4, 6.25)","(21.0, 75.0, 66.33333333333333)","(1.8, 2.58, 2.284)","(8.5, 36.0, 29.333333333333336)","(14.0, 30.0, 23.0)","(31.0, 240.0, 227.0)","(5.0, 7.6, 7.333333333333333)","(11.0, 25.0, 16.75)"
10-01-2023 13:54:02.050271,"(5.0, 7.4, 6.25)","(21.0, 75.0, 66.33333333333333)","(1.8, 2.58, 2.284)","(8.5, 36.0, 29.333333333333336)","(14.0, 30.0, 23.0)","(31.0, 240.0, 227.0)","(5.0, 7.6, 7.333333333333333)","(11.0, 25.0, 16.75)"
10-01-2023 13:54:03.258143,"(5.0, 7.4, 6.25)","(21.0, 75.0, 66.33333333333333)","(1.8, 2.58, 2.284)","(8.5, 36.0, 29.333333333333336)","(14.0, 30.0, 23.0)","(31.0, 240.0, 227.0)","(5.0, 7.6, 7.333333333333333)","(11.0, 25.0, 16.75)"
10-01-2023 13:54:04.312397,"(5.0, 7.4, 6.25)","(21.0, 75.0, 66.33333333333333)","(1.8, 2.58, 2.284)","(8.5, 36.0, 29.333333333333336)","(14.0, 30.0, 23.0)","(31.0, 240.0, 227.0)","(5.0, 7.6, 5.957142857142857)","(11.0, 25.0, 16.75)"
10-01-2023 13:54:05.495209,"(5.0, 7.4, 6.25)","(21.0, 75.0, 66.33333333333333)","(1.8, 2.58, 2.284)","(8.5, 36.0, 29.333333333333336)","(14.0, 30.0, 23.0)","(31.0, 240.0, 227.0)","(5.0, 7.6, 5.957142857142857)","(11.0, 25.0, 16.75)"
10-01-2023 13:54:06.639699,"(5.0, 7.4, 6.25)","(21.0, 75.0, 66.33333333333333)","(1.8, 2.58, 2.284)","(8.5, 36.0, 29.333333333333336)","(14.0, 30.0, 23.0)","(31.0, 240.0, 227.0)","(5.0, 7.6, 5.957142857142857)","(11.0, 25.0, 16.75)"
10-01-2023 13:54:07.777493,"(5.0, 7.4, 6.25)","(21.0, 75.0, 64.8)","(1.8, 2.58, 2.284)","(8.5, 36.0, 29.333333333333336)","(14.0, 30.0, 23.0)","(31.0, 240.0, 227.0)","(5.0, 7.6, 5.957142857142857)","(11.0, 25.0, 16.75)"
10-01-2023 13:54:08.843430,"(5.0, 7.2, 5.7)","(21.0, 75.0, 64.8)","(1.8, 2.58, 2.284)","(8.5, 36.0, 31.0)","(14.0, 30.0, 23.0)","(31.0, 240.0, 142.0)","(5.0, 7.6, 5.825)","(11.0, 25.0, 16.75)"
10-01-2023 13:54:09.972661,"(5.0, 7.2, 5.7)","(21.0, 75.0, 64.8)","(1.8, 2.58, 2.284)","(8.5, 36.0, 31.125)","(14.0, 30.0, 23.0)","(31.0, 230.0, 142.625)","(5.0, 7.4, 5.825)","(11.0, 25.0, 16.75)"
10-01-2023 13:54:11.173622,"(5.0, 7.2, 5.7)","(21.0, 75.0, 64.8)","(1.8, 2.58, 2.284)","(8.5, 36.0, 31.125)","(14.0, 30.0, 23.0)","(31.0, 150.0, 142.625)","(5.0, 7.4, 5.825)","(11.0, 25.0, 16.75)"
10-01-2023 13:54:12.324664,"(5.0, 7.2, 5.866666666666667)","(21.0, 75.0, 64.8)","(1.8, 2.58, 2.284)","(8.5, 36.0, 31.125)","(14.0, 30.0, 23.0)","(31.0, 150.0, 142.625)","(5.0, 7.4, 5.825)","(11.0, 25.0, 16.75)"
10-01-2023 13:54:13.458764,"(5.0, 7.2, 5.866666666666667)","(21.0, 75.0, 69.22222222222223)","(1.8, 2.58, 2.284)","(8.5, 36.0, 31.125)","(14.0, 30.0, 23.0)","(31.0, 150.0, 142.625)","(5.0, 7.4, 5.825)","(11.0, 25.0, 16.75)"
10-01-2023 13:54:14.630525,"(5.0, 7.2, 5.866666666666667)","(21.0, 75.0, 69.22222222222223)","(1.8, 2.58, 2.284)","(8.5, 36.0, 31.125)","(14.0, 30.0, 23.0)","(31.0, 150.0, 142.625)","(5.0, 7.4, 5.825)","(11.0, 25.0, 16.75)"
10-01-2023 13:54:15.850507,"(5.0, 7.2, 5.866666666666667)","(21.0, 75.0, 69.22222222222223)","(1.8, 2.58, 2.284)","(8.5, 36.0, 31.125)","(14.0, 30.0, 23.0)","(31.0, 150.0, 142.625)","(5.0, 7.4, 5.825)","(11.0, 25.0, 16.75)"
10-01-2023 13:54:17.068067,"(5.0, 7.2, 5.866666666666667)","(21.0, 75.0, 57.666666666666664)","(1.8, 2.58, 2.284)","(8.5, 36.0, 31.125)","(14.0, 30.0, 23.0)","(31.0, 150.0, 142.625)","(5.0, 7.4, 5.825)","(11.0, 25.0, 16.75)"
10-01-2023 13:54:18.266433,"(5.0, 7.2, 5.866666666666667)","(21.0, 75.0, 57.666666666666664)","(1.8, 2.58, 2.284)","(8.5, 36.0, 29.333333333333336)","(14.0, 30.0, 23.0)","(31.0, 150.0, 142.625)","(5.0, 7.4, 5.825)","(11.0, 25.0, 16.75)"
10-01-2023 13:54:19.447775,"(5.0, 7.2, 5.866666666666667)","(21.0, 75.0, 57.666666666666664)","(1.8, 2.58, 2.284)","(8.5, 36.0, 29.333333333333336)","(14.0, 30.0, 23.0)","(31.0, 150.0, 142.625)","(5.0, 7.4, 5.825)","(11.0, 25.0, 16.75)"
10-01-2023 13:54:20.642507,"(5.0, 7.2, 5.866666666666667)","(21.0, 75.0, 57.666666666666664)","(1.8, 2.58, 2.284)","(8.5, 36.0, 29.333333333333336)","(14.0, 30.0, 23.0)","(31.0, 150.0, 142.625)","(5.0, 7.4, 5.825)","(11.0, 25.0, 16.75)"
10-01-2023 13:54:21.817202,"(5.0, 7.2, 5.866666666666667)","(21.0, 75.0, 57.666666666666664)","(1.8, 2.58, 2.284)","(8.5, 36.0, 29.333333333333336)","(14.0, 30.0, 23.0)","(31.0, 150.0, 142.625)","(5.0, 7.4, 5.825)","(11.0, 25.0, 16.75)"
10-01-2023 13:54:23.057759,"(5.0, 7.2, 5.866666666666667)","(21.0, 75.0, 57.666666666666664)","(1.8, 2.58, 2.284)","(8.5, 36.0, 29.333333333333336)","(14.0, 30.0, 23.0)","(31.0, 150.0, 142.625)","(5.0, 7.4, 5.825)","(11.0, 25.0, 16.75)"
10-01-2023 13:54:24.193858,"(5.0, 7.2, 5.866666666666667)","(21.0, 75.0, 57.666666666666664)","(1.8, 2.58, 2.284)","(8.5, 34.0, 21.142857142857142)","(14.0, 30.0, 23.0)","(31.0, 150.0, 142.625)","(5.0, 7.4, 5.825)","(11.0, 25.0, 16.75)"
10-01-2023 13:54:25.334871,"(5.0, 7.2, 5.866666666666667)","(21.0, 75.0, 57.666666666666664)","(1.8, 2.58, 2.284)","(8.5, 34.0, 21.142857142857142)","(14.0, 30.0, 23.0)","(31.0, 150.0, 142.625)","(5.0, 7.4, 5.825)","(11.0, 25.0, 16.75)"
10-01-2023 13:54:26.570896,"(5.0, 7.2, 5.866666666666667)","(21.0, 75.0, 57.666666666666664)","(1.8, 2.58, 2.284)","(8.5, 34.0, 21.142857142857142)","(14.0, 30.0, 23.0)","(31.0, 150.0, 142.625)","(5.0, 7.4, 5.825)","(11.0, 25.0, 16.75)"
10-01-2023 13:54:27.831527,"(5.0, 7.2, 5.866666666666667)","(21.0, 75.0, 57.666666666666664)","(1.8, 2.58, 2.284)","(8.5, 34.0, 21.142857142857142)","(14.0, 30.0, 23.0)","(31.0, 150.0, 208.25)","(5.0, 7.4, 5.825)","(11.0, 25.0, 16.75)"
10-01-2023 13:54:29.099588,"(5.0, 7.2, 5.866666666666667)","(21.0, 75.0, 57.666666666666664)","(1.8, 2.58, 2.284)","(8.5, 34.0, 21.142857142857142)","(14.0, 30.0, 23.0)","(31.0, 220.0, 208.25)","(5.0, 7.4, 5.825)","(11.0, 25.0, 16.75)"
10-01-2023 13:54:30.315294,"(5.0, 7.2, 5.866666666666667)","(21.0, 75.0, 57.666666666666664)","(1.8, 2.58, 2.284)","(8.5, 34.0, 21.142857142857142)","(14.0, 30.0, 23.0)","(31.0, 220.0, 208.25)","(5.0, 7.4, 5.825)","(11.0, 25.0, 16.75)"
10-01-2023 13:54:31.450621,"(5.0, 7.2, 5.866666666666667)","(21.0, 75.0, 57.666666666666664)","(1.8, 2.58, 2.284)","(8.5, 34.0, 21.142857142857142)","(14.0, 30.0, 23.0)","(31.0, 220.0, 208.25)","(5.0, 7.4, 5.825)","(11.0, 25.0, 16.75)"
10-01-2023 13:54:32.619721,"(5.0, 7.0, 5.8)","(21.0, 75.0, 57.666666666666664)","(1.8, 2.58, 2.284)","(8.5, 34.0, 21.142857142857142)","(14.0, 30.0, 23.0)","(31.0, 220.0, 208.25)","(5.0, 7.4, 5.825)","(11.0, 25.0, 16.75)"
