,Not Even Owl,Big Time Taniwha,Big Time Raider,Oscars Reality,Big Time Roman,Allegro Smudge
04-01-2023 11:09:03.014374,"(3.6, 5.6, 4.375)","(10.0, 32.0, 29.294117647058826)","(3.7, 5.4, 4.323076923076923)","(26.0, 250.0, 212.0)","(3.2, 4.6, 3.7562499999999996)","(3.6, 5.2, 4.392307692307693)"
04-01-2023 11:09:03.921933,"(3.6, 5.6, 4.375)","(10.0, 32.0, 29.294117647058826)","(3.7, 5.4, 4.323076923076923)","(26.0, 250.0, 212.0)","(3.2, 4.6, 3.7562499999999996)","(3.6, 5.2, 4.392307692307693)"
04-01-2023 11:09:04.817358,"(3.6, 5.6, 4.375)","(10.0, 32.0, 29.294117647058826)","(3.7, 5.4, 4.323076923076923)","(26.0, 250.0, 212.0)","(3.2, 4.6, 3.7562499999999996)","(3.6, 5.2, 4.392307692307693)"
04-01-2023 11:09:05.683967,"(3.6, 5.6, 4.375)","(10.0, 32.0, 29.294117647058826)","(3.7, 5.4, 4.323076923076923)","(26.0, 250.0, 212.0)","(3.2, 4.6, 3.7562499999999996)","(3.6, 5.2, 4.392307692307693)"
04-01-2023 11:09:06.532968,"(3.6, 5.6, 4.375)","(10.0, 32.0, 29.294117647058826)","(3.7, 5.4, 4.323076923076923)","(26.0, 250.0, 212.0)","(3.2, 4.6, 3.7562499999999996)","(3.6, 5.2, 4.392307692307693)"
04-01-2023 11:09:07.389147,"(3.6, 5.6, 4.375)","(10.0, 32.0, 29.294117647058826)","(3.7, 5.4, 4.323076923076923)","(26.0, 250.0, 212.0)","(3.2, 4.6, 3.7562499999999996)","(3.6, 5.2, 4.392307692307693)"
04-01-2023 11:09:08.251703,"(3.6, 5.6, 4.375)","(10.0, 32.0, 24.4)","(3.7, 5.4, 4.323076923076923)","(26.0, 250.0, 212.0)","(3.2, 4.6, 3.7562499999999996)","(3.6, 5.2, 4.392307692307693)"
04-01-2023 11:09:09.157209,"(3.6, 5.6, 4.375)","(10.0, 32.0, 16.933333333333334)","(3.7, 5.4, 4.323076923076923)","(26.0, 250.0, 212.0)","(3.2, 4.6, 3.7562499999999996)","(3.6, 5.2, 4.392307692307693)"
04-01-2023 11:09:10.052481,"(3.6, 5.6, 4.375)","(10.0, 32.0, 16.933333333333334)","(3.7, 5.4, 4.323076923076923)","(26.0, 250.0, 212.0)","(3.2, 4.6, 3.7562499999999996)","(3.6, 5.2, 4.392307692307693)"
04-01-2023 11:09:10.924480,"(3.6, 5.6, 4.375)","(10.0, 32.0, 16.933333333333334)","(3.7, 5.4, 4.323076923076923)","(26.0, 250.0, 212.0)","(3.2, 4.6, 3.7562499999999996)","(3.6, 5.2, 4.392307692307693)"
04-01-2023 11:09:11.827580,"(3.6, 5.6, 4.375)","(10.0, 32.0, 16.933333333333334)","(3.7, 5.4, 4.323076923076923)","(26.0, 250.0, 212.0)","(3.2, 4.6, 3.7562499999999996)","(3.6, 5.2, 4.392307692307693)"
04-01-2023 11:09:12.764300,"(3.6, 5.6, 4.375)","(10.0, 32.0, 16.933333333333334)","(3.7, 5.4, 4.323076923076923)","(26.0, 250.0, 212.0)","(3.2, 4.6, 3.7562499999999996)","(3.6, 5.2, 4.392307692307693)"
04-01-2023 11:09:13.684976,"(3.6, 5.6, 4.375)","(10.0, 32.0, 16.933333333333334)","(3.7, 5.4, 4.323076923076923)","(26.0, 250.0, 212.0)","(3.2, 4.6, 3.7562499999999996)","(3.6, 5.2, 4.392307692307693)"
04-01-2023 11:09:14.589199,"(3.6, 5.6, 4.375)","(10.0, 32.0, 16.933333333333334)","(3.7, 5.4, 4.323076923076923)","(26.0, 250.0, 212.0)","(3.2, 4.6, 3.7562499999999996)","(3.6, 5.2, 4.392307692307693)"
04-01-2023 11:09:15.525237,"(3.6, 5.6, 4.375)","(10.0, 32.0, 16.933333333333334)","(3.7, 5.4, 4.323076923076923)","(26.0, 250.0, 212.0)","(3.2, 4.6, 3.7562499999999996)","(3.6, 5.2, 4.392307692307693)"
04-01-2023 11:09:16.441575,"(3.6, 5.6, 4.375)","(10.0, 32.0, 16.933333333333334)","(3.7, 5.4, 4.323076923076923)","(26.0, 250.0, 212.0)","(3.2, 4.6, 3.7562499999999996)","(3.6, 5.2, 4.392307692307693)"
04-01-2023 11:09:17.365688,"(3.6, 5.6, 4.375)","(10.0, 32.0, 16.933333333333334)","(3.7, 5.4, 4.323076923076923)","(26.0, 250.0, 212.0)","(3.2, 4.6, 3.7562499999999996)","(3.6, 5.2, 4.392307692307693)"
04-01-2023 11:09:18.304559,"(3.6, 5.6, 4.375)","(10.0, 32.0, 16.933333333333334)","(3.7, 5.4, 4.323076923076923)","(26.0, 250.0, 212.0)","(3.2, 4.6, 3.7562499999999996)","(3.6, 5.2, 4.392307692307693)"
04-01-2023 11:09:19.254076,"(3.6, 5.6, 4.8475)","(10.0, 32.0, 16.933333333333334)","(3.7, 5.4, 4.323076923076923)","(26.0, 250.0, 212.0)","(3.2, 4.6, 3.7562499999999996)","(3.6, 5.2, 4.392307692307693)"
04-01-2023 11:09:20.177141,"(3.6, 5.6, 5.0625)","(10.0, 32.0, 16.933333333333334)","(3.7, 5.4, 4.323076923076923)","(26.0, 250.0, 212.0)","(3.2, 4.6, 3.7562499999999996)","(3.6, 5.2, 4.392307692307693)"
04-01-2023 11:09:21.086985,"(3.6, 5.6, 5.0625)","(10.0, 32.0, 16.933333333333334)","(3.7, 5.4, 4.323076923076923)","(26.0, 250.0, 212.0)","(3.2, 4.6, 3.7562499999999996)","(3.6, 5.2, 4.392307692307693)"
04-01-2023 11:09:21.993438,"(3.6, 5.6, 5.0625)","(10.0, 32.0, 16.933333333333334)","(3.7, 5.4, 4.323076923076923)","(26.0, 250.0, 212.0)","(3.2, 4.6, 3.7562499999999996)","(3.6, 5.2, 4.392307692307693)"
04-01-2023 11:09:22.830532,"(3.6, 5.6, 5.0625)","(10.0, 32.0, 16.933333333333334)","(3.7, 5.4, 4.323076923076923)","(26.0, 250.0, 212.0)","(3.2, 4.6, 3.7562499999999996)","(3.6, 5.2, 4.392307692307693)"
04-01-2023 11:09:23.682859,"(3.6, 5.6, 5.0625)","(10.0, 32.0, 16.933333333333334)","(3.7, 5.4, 4.323076923076923)","(26.0, 250.0, 212.0)","(3.2, 4.6, 3.7562499999999996)","(3.6, 5.2, 4.392307692307693)"
04-01-2023 11:09:24.537221,"(3.6, 5.6, 5.0625)","(10.0, 32.0, 16.933333333333334)","(3.7, 5.4, 4.323076923076923)","(26.0, 250.0, 212.0)","(3.2, 4.6, 3.7562499999999996)","(3.6, 5.2, 4.392307692307693)"
04-01-2023 11:09:25.364406,"(3.6, 5.6, 5.0625)","(10.0, 32.0, 16.933333333333334)","(3.7, 5.4, 4.323076923076923)","(26.0, 250.0, 212.0)","(3.2, 4.6, 3.7562499999999996)","(3.6, 5.2, 4.392307692307693)"
04-01-2023 11:09:26.226643,"(3.6, 5.6, 5.0625)","(10.0, 32.0, 16.933333333333334)","(3.7, 5.4, 4.323076923076923)","(26.0, 250.0, 212.0)","(3.2, 4.6, 3.7562499999999996)","(3.6, 5.2, 4.392307692307693)"
04-01-2023 11:09:27.071671,"(3.6, 5.6, 5.0625)","(10.0, 32.0, 16.933333333333334)","(3.7, 5.4, 4.323076923076923)","(26.0, 250.0, 212.0)","(3.2, 4.6, 3.7562499999999996)","(3.6, 5.2, 4.392307692307693)"
04-01-2023 11:09:27.893814,"(3.6, 5.6, 5.0625)","(10.0, 32.0, 16.933333333333334)","(3.7, 5.4, 4.323076923076923)","(26.0, 250.0, 212.0)","(3.2, 4.6, 3.7562499999999996)","(3.6, 5.2, 4.392307692307693)"
04-01-2023 11:09:28.795179,"(3.6, 5.6, 5.0625)","(10.0, 32.0, 16.933333333333334)","(3.7, 5.4, 4.323076923076923)","(26.0, 250.0, 212.0)","(3.2, 4.6, 3.7562499999999996)","(3.6, 5.2, 4.392307692307693)"
04-01-2023 11:09:29.645470,"(3.6, 5.6, 5.0625)","(10.0, 32.0, 16.933333333333334)","(3.7, 5.4, 4.323076923076923)","(26.0, 250.0, 212.0)","(3.2, 4.6, 3.7562499999999996)","(3.6, 5.2, 4.392307692307693)"
04-01-2023 11:09:30.507837,"(3.6, 5.6, 5.0625)","(10.0, 32.0, 16.933333333333334)","(3.7, 5.4, 4.323076923076923)","(26.0, 250.0, 212.0)","(3.2, 4.6, 3.7562499999999996)","(3.6, 5.2, 4.392307692307693)"
04-01-2023 11:09:31.370221,"(3.6, 5.6, 5.0625)","(10.0, 32.0, 16.933333333333334)","(3.7, 5.4, 4.323076923076923)","(26.0, 250.0, 212.0)","(3.2, 4.6, 3.7562499999999996)","(3.6, 5.2, 4.392307692307693)"
04-01-2023 11:09:32.221250,"(3.6, 5.6, 5.0625)","(10.0, 32.0, 16.933333333333334)","(3.7, 5.4, 4.323076923076923)","(26.0, 250.0, 212.0)","(3.2, 4.6, 3.7562499999999996)","(3.6, 5.2, 4.392307692307693)"
04-01-2023 11:09:33.068594,"(3.6, 5.6, 5.0625)","(10.0, 32.0, 16.933333333333334)","(3.7, 5.4, 4.323076923076923)","(26.0, 250.0, 212.0)","(3.2, 4.6, 3.7562499999999996)","(3.6, 5.2, 4.392307692307693)"
04-01-2023 11:09:33.912854,"(3.6, 5.6, 5.0625)","(10.0, 32.0, 16.933333333333334)","(3.7, 5.4, 4.323076923076923)","(26.0, 250.0, 212.0)","(3.2, 4.6, 3.7562499999999996)","(3.6, 5.2, 4.392307692307693)"
04-01-2023 11:09:34.763941,"(3.6, 5.6, 5.0625)","(10.0, 32.0, 16.933333333333334)","(3.7, 5.4, 4.323076923076923)","(26.0, 250.0, 212.0)","(3.2, 4.6, 4.1499999999999995)","(3.6, 5.2, 4.392307692307693)"
04-01-2023 11:09:35.611076,"(3.6, 5.6, 5.0625)","(10.0, 32.0, 16.933333333333334)","(3.7, 5.4, 4.323076923076923)","(26.0, 250.0, 212.0)","(3.2, 4.6, 4.1499999999999995)","(3.6, 5.2, 4.392307692307693)"
04-01-2023 11:09:36.483827,"(3.6, 5.6, 5.0625)","(10.0, 32.0, 16.933333333333334)","(3.7, 5.4, 4.323076923076923)","(26.0, 250.0, 212.0)","(3.2, 4.6, 4.1499999999999995)","(3.6, 5.2, 4.392307692307693)"
04-01-2023 11:09:37.389871,"(3.6, 5.6, 5.0625)","(10.0, 32.0, 16.933333333333334)","(3.7, 5.4, 4.323076923076923)","(26.0, 250.0, 212.0)","(3.2, 4.6, 4.1499999999999995)","(3.6, 5.2, 4.392307692307693)"
04-01-2023 11:09:38.288505,"(3.6, 5.6, 5.0625)","(10.0, 32.0, 16.933333333333334)","(3.7, 5.4, 4.323076923076923)","(26.0, 250.0, 212.0)","(3.2, 4.6, 4.1499999999999995)","(3.6, 5.2, 4.392307692307693)"
04-01-2023 11:09:39.220463,"(3.6, 5.6, 5.0625)","(10.0, 32.0, 16.933333333333334)","(3.7, 5.4, 4.323076923076923)","(26.0, 250.0, 212.0)","(3.2, 4.6, 4.1499999999999995)","(3.6, 5.2, 4.675)"
04-01-2023 11:09:40.125679,"(3.6, 5.6, 4.15625)","(10.0, 32.0, 16.933333333333334)","(3.7, 5.4, 4.5630434782608695)","(26.0, 250.0, 212.0)","(3.2, 4.6, 3.5527777777777776)","(3.6, 5.2, 4.663157894736843)"
04-01-2023 11:09:41.090906,"(3.6, 5.5, 4.269230769230769)","(10.0, 32.0, 16.933333333333334)","(3.7, 5.4, 4.5630434782608695)","(26.0, 250.0, 212.0)","(3.2, 4.6, 3.5527777777777776)","(3.6, 5.2, 4.663157894736843)"
04-01-2023 11:09:42.004953,"(3.6, 5.5, 4.269230769230769)","(10.0, 32.0, 16.933333333333334)","(3.7, 5.4, 4.5630434782608695)","(26.0, 250.0, 212.0)","(3.2, 4.6, 3.5527777777777776)","(3.6, 5.2, 4.663157894736843)"
04-01-2023 11:09:42.927580,"(3.6, 5.5, 4.269230769230769)","(10.0, 32.0, 16.933333333333334)","(3.7, 5.4, 4.5630434782608695)","(26.0, 250.0, 212.0)","(3.2, 4.6, 3.5527777777777776)","(3.6, 5.2, 4.663157894736843)"
04-01-2023 11:09:43.828238,"(3.6, 5.5, 4.269230769230769)","(10.0, 32.0, 16.933333333333334)","(3.7, 5.4, 4.5630434782608695)","(26.0, 250.0, 212.0)","(3.2, 4.6, 3.5527777777777776)","(3.6, 5.2, 4.663157894736843)"
04-01-2023 11:09:44.728229,"(3.6, 5.5, 4.269230769230769)","(10.0, 32.0, 16.933333333333334)","(3.7, 5.4, 4.5630434782608695)","(26.0, 250.0, 212.0)","(3.2, 4.6, 3.5527777777777776)","(3.6, 5.2, 4.663157894736843)"
04-01-2023 11:09:45.624831,"(3.6, 5.5, 4.269230769230769)","(10.0, 32.0, 16.933333333333334)","(3.7, 5.4, 4.5630434782608695)","(26.0, 250.0, 212.0)","(3.2, 4.6, 3.5527777777777776)","(3.6, 5.2, 4.663157894736843)"
04-01-2023 11:09:46.522448,"(3.6, 5.5, 4.269230769230769)","(10.0, 32.0, 16.933333333333334)","(3.7, 5.4, 4.5630434782608695)","(26.0, 250.0, 212.0)","(3.2, 4.6, 3.5527777777777776)","(3.6, 5.2, 4.663157894736843)"
04-01-2023 11:09:47.418224,"(3.6, 5.5, 4.269230769230769)","(10.0, 32.0, 16.933333333333334)","(3.7, 5.4, 4.5630434782608695)","(26.0, 250.0, 212.0)","(3.2, 4.6, 3.5527777777777776)","(3.6, 5.2, 4.663157894736843)"
04-01-2023 11:09:48.327128,"(3.6, 5.5, 4.269230769230769)","(10.0, 32.0, 16.933333333333334)","(3.7, 5.4, 4.5630434782608695)","(26.0, 250.0, 212.0)","(3.2, 4.6, 3.5527777777777776)","(3.6, 5.2, 4.663157894736843)"
04-01-2023 11:09:49.212548,"(3.6, 5.5, 4.269230769230769)","(10.0, 32.0, 16.933333333333334)","(3.7, 5.4, 4.5630434782608695)","(26.0, 250.0, 212.0)","(3.2, 4.6, 3.5527777777777776)","(3.6, 5.2, 4.663157894736843)"
04-01-2023 11:09:50.089506,"(3.6, 5.5, 4.269230769230769)","(10.0, 32.0, 16.933333333333334)","(3.7, 5.4, 4.5630434782608695)","(26.0, 250.0, 212.0)","(3.2, 4.6, 3.5527777777777776)","(3.6, 5.2, 4.663157894736843)"
04-01-2023 11:09:50.968038,"(3.6, 5.5, 4.269230769230769)","(10.0, 32.0, 16.933333333333334)","(3.7, 5.4, 4.5630434782608695)","(26.0, 250.0, 212.0)","(3.2, 4.6, 3.5527777777777776)","(3.6, 5.2, 4.663157894736843)"
04-01-2023 11:09:51.830570,"(3.6, 5.5, 4.269230769230769)","(10.0, 32.0, 16.933333333333334)","(3.7, 5.4, 4.5630434782608695)","(26.0, 250.0, 212.0)","(3.2, 4.6, 3.5527777777777776)","(3.6, 5.2, 4.663157894736843)"
04-01-2023 11:09:52.705162,"(3.6, 5.5, 4.269230769230769)","(10.0, 32.0, 16.933333333333334)","(3.7, 5.4, 4.5630434782608695)","(26.0, 250.0, 212.0)","(3.2, 4.6, 3.5527777777777776)","(3.6, 5.2, 4.663157894736843)"
04-01-2023 11:09:53.586525,"(3.6, 5.5, 4.269230769230769)","(10.0, 32.0, 16.933333333333334)","(3.7, 5.4, 4.5630434782608695)","(26.0, 250.0, 212.0)","(3.2, 4.6, 3.5527777777777776)","(3.6, 5.2, 4.663157894736843)"
04-01-2023 11:09:54.468168,"(3.6, 5.5, 4.269230769230769)","(10.0, 32.0, 16.933333333333334)","(3.7, 5.4, 4.5630434782608695)","(26.0, 250.0, 212.0)","(3.2, 4.6, 3.5527777777777776)","(3.6, 5.2, 4.663157894736843)"
04-01-2023 11:09:55.348402,"(3.6, 5.5, 4.269230769230769)","(10.0, 32.0, 16.933333333333334)","(3.7, 5.4, 4.5630434782608695)","(26.0, 250.0, 212.0)","(3.2, 4.6, 3.5527777777777776)","(3.6, 5.2, 4.663157894736843)"
04-01-2023 11:09:56.215878,"(3.6, 5.5, 4.269230769230769)","(10.0, 32.0, 16.933333333333334)","(3.7, 5.4, 4.5630434782608695)","(26.0, 250.0, 212.0)","(3.2, 4.6, 3.5527777777777776)","(3.6, 5.2, 4.663157894736843)"
04-01-2023 11:09:57.117625,"(3.6, 5.5, 4.269230769230769)","(10.0, 32.0, 16.933333333333334)","(3.7, 5.4, 4.5630434782608695)","(26.0, 250.0, 212.0)","(3.2, 4.6, 3.5527777777777776)","(3.6, 5.2, 4.415384615384616)"
04-01-2023 11:09:57.989708,"(3.6, 5.5, 4.088235294117647)","(10.0, 32.0, 16.933333333333334)","(3.7, 5.4, 4.5630434782608695)","(26.0, 250.0, 212.0)","(3.2, 4.6, 3.5527777777777776)","(3.6, 5.2, 4.438461538461539)"
04-01-2023 11:09:58.863318,"(3.6, 5.5, 4.088235294117647)","(10.0, 32.0, 16.933333333333334)","(3.7, 5.4, 4.5630434782608695)","(26.0, 250.0, 212.0)","(3.2, 4.6, 3.5527777777777776)","(3.6, 5.2, 4.438461538461539)"
04-01-2023 11:09:59.753716,"(3.6, 5.5, 4.088235294117647)","(10.0, 32.0, 16.933333333333334)","(3.7, 5.4, 4.5630434782608695)","(26.0, 250.0, 212.0)","(3.2, 4.6, 3.5527777777777776)","(3.6, 5.2, 4.438461538461539)"
04-01-2023 11:10:00.650239,"(3.6, 5.5, 4.088235294117647)","(10.0, 32.0, 16.933333333333334)","(3.7, 5.4, 4.5630434782608695)","(26.0, 250.0, 212.0)","(3.2, 4.6, 3.5527777777777776)","(3.6, 5.2, 4.438461538461539)"
04-01-2023 11:10:01.546566,"(3.6, 5.5, 4.088235294117647)","(10.0, 32.0, 16.933333333333334)","(3.7, 5.4, 4.5630434782608695)","(26.0, 250.0, 212.0)","(3.2, 4.6, 3.5527777777777776)","(3.6, 5.2, 4.438461538461539)"
04-01-2023 11:10:02.421906,"(3.6, 5.5, 4.088235294117647)","(10.0, 32.0, 16.933333333333334)","(3.7, 5.4, 4.5630434782608695)","(26.0, 250.0, 212.0)","(3.2, 4.6, 3.5527777777777776)","(3.6, 5.2, 4.438461538461539)"
04-01-2023 11:10:03.318414,"(3.6, 5.5, 4.088235294117647)","(10.0, 32.0, 16.933333333333334)","(3.7, 5.4, 4.5630434782608695)","(26.0, 250.0, 212.0)","(3.2, 4.6, 3.5527777777777776)","(3.6, 5.2, 4.438461538461539)"
04-01-2023 11:10:04.232945,"(3.6, 5.5, 4.088235294117647)","(10.0, 32.0, 16.933333333333334)","(3.7, 5.4, 4.5630434782608695)","(26.0, 250.0, 212.0)","(3.2, 4.6, 3.5527777777777776)","(3.6, 5.2, 4.438461538461539)"
04-01-2023 11:10:05.129598,"(3.6, 5.5, 4.088235294117647)","(10.0, 32.0, 16.933333333333334)","(3.7, 5.4, 4.5630434782608695)","(26.0, 250.0, 212.0)","(3.2, 4.6, 3.5527777777777776)","(3.6, 5.2, 4.438461538461539)"
04-01-2023 11:10:06.045080,"(3.6, 5.5, 4.088235294117647)","(10.0, 32.0, 16.933333333333334)","(3.7, 5.4, 4.5630434782608695)","(26.0, 250.0, 212.0)","(3.2, 4.6, 3.5527777777777776)","(3.6, 5.2, 4.438461538461539)"
04-01-2023 11:10:06.939005,"(3.6, 5.5, 4.088235294117647)","(10.0, 32.0, 16.933333333333334)","(3.7, 5.4, 4.5630434782608695)","(26.0, 250.0, 212.0)","(3.2, 4.6, 3.5527777777777776)","(3.6, 5.2, 4.438461538461539)"
04-01-2023 11:10:07.845359,"(3.6, 5.5, 4.088235294117647)","(10.0, 32.0, 16.933333333333334)","(3.7, 5.4, 4.5630434782608695)","(26.0, 250.0, 212.0)","(3.2, 4.6, 3.5527777777777776)","(3.6, 5.2, 4.438461538461539)"
04-01-2023 11:10:08.739864,"(3.6, 5.5, 4.088235294117647)","(10.0, 32.0, 16.933333333333334)","(3.7, 5.4, 4.5630434782608695)","(26.0, 250.0, 212.0)","(3.2, 4.6, 3.5527777777777776)","(3.6, 5.2, 4.438461538461539)"
04-01-2023 11:10:09.652026,"(3.6, 5.5, 4.088235294117647)","(10.0, 32.0, 16.933333333333334)","(3.7, 5.4, 4.5630434782608695)","(26.0, 250.0, 212.0)","(3.2, 4.6, 3.5527777777777776)","(3.6, 5.2, 4.438461538461539)"
04-01-2023 11:10:10.553401,"(3.6, 5.5, 4.088235294117647)","(10.0, 32.0, 16.933333333333334)","(3.7, 5.4, 4.5630434782608695)","(26.0, 250.0, 212.0)","(3.2, 4.6, 3.5527777777777776)","(3.6, 5.2, 4.438461538461539)"
04-01-2023 11:10:11.433940,"(3.6, 5.5, 4.088235294117647)","(10.0, 32.0, 16.933333333333334)","(3.7, 5.4, 4.5630434782608695)","(26.0, 250.0, 212.0)","(3.2, 4.6, 3.5527777777777776)","(3.6, 5.2, 4.438461538461539)"
04-01-2023 11:10:12.324628,"(3.6, 5.5, 4.088235294117647)","(10.0, 32.0, 16.933333333333334)","(3.7, 5.4, 4.5630434782608695)","(26.0, 250.0, 212.0)","(3.2, 4.6, 3.5527777777777776)","(3.6, 5.2, 4.438461538461539)"
04-01-2023 11:10:13.149548,"(3.6, 5.5, 4.088235294117647)","(10.0, 32.0, 16.933333333333334)","(3.7, 5.4, 4.5630434782608695)","(26.0, 250.0, 212.0)","(3.2, 4.6, 3.5527777777777776)","(3.6, 5.2, 4.438461538461539)"
04-01-2023 11:10:13.967533,"(3.6, 5.5, 4.088235294117647)","(10.0, 32.0, 16.933333333333334)","(3.7, 5.4, 4.5630434782608695)","(26.0, 250.0, 212.0)","(3.2, 4.6, 3.5527777777777776)","(3.6, 5.2, 4.438461538461539)"
04-01-2023 11:10:14.836129,"(3.6, 5.5, 4.088235294117647)","(10.0, 32.0, 16.933333333333334)","(3.7, 5.4, 4.5630434782608695)","(26.0, 250.0, 212.0)","(3.2, 4.6, 3.5527777777777776)","(3.6, 5.2, 4.438461538461539)"
04-01-2023 11:10:15.662517,"(3.6, 5.5, 4.088235294117647)","(10.0, 32.0, 16.933333333333334)","(3.7, 5.4, 4.5630434782608695)","(26.0, 250.0, 212.0)","(3.2, 4.6, 3.5527777777777776)","(3.6, 5.2, 4.438461538461539)"
04-01-2023 11:10:16.587457,"(3.6, 5.5, 4.088235294117647)","(10.0, 32.0, 16.933333333333334)","(3.7, 5.4, 4.5630434782608695)","(26.0, 250.0, 212.0)","(3.2, 4.6, 3.5527777777777776)","(3.6, 5.2, 4.438461538461539)"
04-01-2023 11:10:17.477180,"(3.6, 5.5, 4.088235294117647)","(10.0, 32.0, 16.933333333333334)","(3.7, 5.4, 4.5630434782608695)","(26.0, 250.0, 212.0)","(3.2, 4.6, 3.5527777777777776)","(3.6, 5.2, 4.438461538461539)"
04-01-2023 11:10:18.361276,"(3.6, 5.5, 4.088235294117647)","(10.0, 32.0, 16.933333333333334)","(3.7, 5.4, 4.5630434782608695)","(26.0, 250.0, 212.0)","(3.2, 4.6, 3.5527777777777776)","(3.6, 5.2, 4.438461538461539)"
04-01-2023 11:10:19.308875,"(3.6, 5.5, 4.088235294117647)","(10.0, 32.0, 16.933333333333334)","(3.7, 5.4, 4.5630434782608695)","(26.0, 250.0, 212.0)","(3.2, 4.6, 3.5527777777777776)","(3.6, 5.2, 4.438461538461539)"
04-01-2023 11:10:20.189406,"(3.6, 5.5, 4.088235294117647)","(10.0, 32.0, 16.933333333333334)","(3.7, 5.4, 4.5630434782608695)","(26.0, 250.0, 212.0)","(3.2, 4.6, 3.5527777777777776)","(3.6, 5.2, 4.438461538461539)"
04-01-2023 11:10:21.110714,"(3.6, 5.5, 4.088235294117647)","(10.0, 32.0, 16.933333333333334)","(3.7, 5.4, 4.5630434782608695)","(26.0, 250.0, 212.0)","(3.2, 4.6, 3.5527777777777776)","(3.6, 5.2, 4.438461538461539)"
04-01-2023 11:10:21.995539,"(3.6, 5.5, 4.088235294117647)","(10.0, 32.0, 16.933333333333334)","(3.7, 5.4, 4.5630434782608695)","(26.0, 250.0, 212.0)","(3.2, 4.6, 3.5527777777777776)","(3.6, 5.2, 4.438461538461539)"
04-01-2023 11:10:22.896760,"(3.6, 5.5, 4.088235294117647)","(10.0, 32.0, 16.933333333333334)","(3.7, 5.4, 4.5630434782608695)","(26.0, 250.0, 212.0)","(3.2, 4.6, 3.5527777777777776)","(3.6, 5.2, 4.438461538461539)"
04-01-2023 11:10:23.783702,"(3.6, 5.5, 4.088235294117647)","(10.0, 32.0, 16.933333333333334)","(3.7, 5.4, 4.5630434782608695)","(26.0, 250.0, 212.0)","(3.2, 4.6, 3.5527777777777776)","(3.6, 5.2, 4.438461538461539)"
04-01-2023 11:10:24.664103,"(3.6, 5.5, 4.088235294117647)","(10.0, 32.0, 16.933333333333334)","(3.7, 5.4, 4.5630434782608695)","(26.0, 250.0, 212.0)","(3.2, 4.6, 3.5527777777777776)","(3.6, 5.2, 4.438461538461539)"
04-01-2023 11:10:25.532656,"(3.6, 5.5, 4.088235294117647)","(10.0, 32.0, 16.933333333333334)","(3.7, 5.4, 4.5630434782608695)","(26.0, 250.0, 212.0)","(3.2, 4.6, 3.5527777777777776)","(3.6, 5.2, 4.438461538461539)"
04-01-2023 11:10:26.420421,"(3.6, 5.5, 4.088235294117647)","(10.0, 32.0, 16.933333333333334)","(3.7, 5.4, 4.5630434782608695)","(26.0, 250.0, 212.0)","(3.2, 4.6, 3.5527777777777776)","(3.6, 5.2, 4.438461538461539)"
04-01-2023 11:10:27.323220,"(3.6, 5.5, 4.088235294117647)","(10.0, 32.0, 16.933333333333334)","(3.7, 5.4, 4.5630434782608695)","(26.0, 250.0, 212.0)","(3.2, 4.6, 3.5527777777777776)","(3.6, 5.2, 4.438461538461539)"
04-01-2023 11:10:28.215237,"(3.6, 5.5, 4.088235294117647)","(10.0, 32.0, 16.933333333333334)","(3.7, 5.4, 4.5630434782608695)","(26.0, 250.0, 212.0)","(3.2, 4.6, 3.5527777777777776)","(3.6, 5.2, 4.438461538461539)"
04-01-2023 11:10:29.108255,"(3.6, 5.5, 4.088235294117647)","(10.0, 32.0, 16.933333333333334)","(3.7, 5.4, 4.5630434782608695)","(26.0, 250.0, 212.0)","(3.2, 4.6, 3.5527777777777776)","(3.6, 5.2, 4.438461538461539)"
04-01-2023 11:10:30.077430,"(3.6, 5.5, 4.088235294117647)","(10.0, 32.0, 16.933333333333334)","(3.7, 5.4, 4.5630434782608695)","(26.0, 250.0, 212.0)","(3.2, 4.6, 3.5527777777777776)","(3.6, 5.2, 4.438461538461539)"
04-01-2023 11:10:30.970693,"(3.6, 5.5, 4.088235294117647)","(10.0, 32.0, 16.933333333333334)","(3.7, 5.4, 4.5630434782608695)","(26.0, 250.0, 212.0)","(3.2, 4.6, 3.5527777777777776)","(3.6, 5.2, 4.438461538461539)"
04-01-2023 11:10:31.901439,"(3.6, 5.5, 4.088235294117647)","(10.0, 32.0, 16.933333333333334)","(3.7, 5.4, 4.5630434782608695)","(26.0, 250.0, 212.0)","(3.2, 4.6, 3.5527777777777776)","(3.6, 5.2, 4.438461538461539)"
04-01-2023 11:10:32.831334,"(3.6, 5.5, 4.088235294117647)","(10.0, 32.0, 16.933333333333334)","(3.7, 5.4, 4.5630434782608695)","(26.0, 250.0, 212.0)","(3.2, 4.6, 3.5527777777777776)","(3.6, 5.2, 4.438461538461539)"
04-01-2023 11:10:33.778824,"(3.6, 5.5, 4.088235294117647)","(10.0, 32.0, 16.933333333333334)","(3.7, 5.4, 4.5630434782608695)","(26.0, 250.0, 212.0)","(3.2, 4.6, 3.5527777777777776)","(3.6, 5.2, 4.438461538461539)"
04-01-2023 11:10:34.696403,"(3.6, 5.5, 4.088235294117647)","(10.0, 32.0, 16.933333333333334)","(3.7, 5.4, 4.5630434782608695)","(26.0, 250.0, 212.0)","(3.2, 4.6, 3.5527777777777776)","(3.6, 5.2, 4.438461538461539)"
