,Butter Up Again,Aces Are Trumps,Aston Dijon,Immense,Deadly Redeemer,Winkler,Elegant Bix,Lagoon Dark Eyes
10-01-2023 12:34:25.555833,"(26.0, 65.0, 53.333333333333336)","(4.6, 5.4, 5.220000000000001)","(5.5, 8.8, 8.775)","(11.0, 23.0, 21.0)","(3.7, 4.9, 4.893650793650794)","(20.0, 40.0, 38.529411764705884)","(3.8, 4.2, 4.057142857142857)","(6.0, 7.6, 7.5)"
10-01-2023 12:34:26.629380,"(26.0, 65.0, 53.333333333333336)","(4.6, 5.4, 5.220000000000001)","(5.5, 8.8, 8.775)","(11.0, 24.0, 21.0)","(3.7, 4.9, 4.893650793650794)","(20.0, 40.0, 38.333333333333336)","(3.8, 4.2, 4.016176470588236)","(6.0, 7.6, 7.5)"
10-01-2023 12:34:27.672387,"(26.0, 65.0, 53.333333333333336)","(4.6, 5.4, 5.220000000000001)","(5.5, 8.8, 8.775)","(11.0, 24.0, 21.0)","(3.7, 4.9, 4.893650793650794)","(20.0, 40.0, 38.333333333333336)","(3.8, 4.2, 4.016176470588236)","(6.0, 7.6, 7.5)"
10-01-2023 12:34:28.770228,"(26.0, 65.0, 53.333333333333336)","(4.6, 5.4, 5.220000000000001)","(5.5, 8.8, 8.775)","(11.0, 24.0, 21.0)","(3.7, 4.9, 4.893650793650794)","(20.0, 40.0, 38.333333333333336)","(3.8, 4.2, 4.016176470588236)","(6.0, 7.6, 7.5)"
10-01-2023 12:34:29.866739,"(26.0, 65.0, 53.333333333333336)","(4.6, 5.4, 5.220000000000001)","(5.5, 8.8, 8.775)","(11.0, 24.0, 21.0)","(3.7, 4.9, 4.893650793650794)","(20.0, 40.0, 38.333333333333336)","(3.8, 4.2, 4.103846153846154)","(6.0, 7.6, 7.5)"
10-01-2023 12:34:30.914783,"(26.0, 65.0, 53.333333333333336)","(4.6, 5.4, 5.220000000000001)","(5.5, 8.8, 8.775)","(11.0, 24.0, 21.0)","(3.7, 4.9, 4.893650793650794)","(20.0, 40.0, 38.333333333333336)","(3.8, 4.2, 4.058181818181819)","(6.0, 7.6, 7.5)"
10-01-2023 12:34:32.007339,"(26.0, 65.0, 53.333333333333336)","(4.6, 5.4, 5.220000000000001)","(5.5, 8.8, 8.775)","(11.0, 24.0, 23.7)","(3.7, 4.9, 4.893650793650794)","(20.0, 40.0, 38.333333333333336)","(3.8, 4.2, 4.058181818181819)","(6.0, 7.6, 7.5)"
10-01-2023 12:34:33.104902,"(26.0, 65.0, 53.333333333333336)","(4.6, 5.4, 5.220000000000001)","(5.5, 8.8, 8.775)","(11.0, 24.0, 21.25)","(3.7, 4.9, 4.893650793650794)","(20.0, 40.0, 38.333333333333336)","(3.8, 4.2, 4.058181818181819)","(6.0, 7.6, 7.5)"
10-01-2023 12:34:34.245239,"(26.0, 65.0, 53.333333333333336)","(4.6, 5.4, 5.220000000000001)","(5.5, 8.8, 8.775)","(11.0, 24.0, 21.25)","(3.7, 4.9, 4.893650793650794)","(20.0, 40.0, 38.333333333333336)","(3.8, 4.2, 4.058181818181819)","(6.0, 7.6, 7.5)"
10-01-2023 12:34:35.350559,"(26.0, 65.0, 53.333333333333336)","(4.6, 5.4, 5.220000000000001)","(5.5, 8.8, 8.775)","(11.0, 24.0, 21.25)","(3.7, 4.9, 4.893650793650794)","(20.0, 40.0, 38.333333333333336)","(3.8, 4.2, 4.058181818181819)","(6.0, 7.6, 7.5)"
10-01-2023 12:34:36.525801,"(26.0, 65.0, 53.333333333333336)","(4.6, 5.4, 5.220000000000001)","(5.5, 8.8, 8.775)","(11.0, 24.0, 21.25)","(3.7, 4.9, 4.893650793650794)","(20.0, 40.0, 33.333333333333336)","(3.8, 4.2, 4.058181818181819)","(6.0, 7.6, 7.5)"
10-01-2023 12:34:37.684665,"(26.0, 65.0, 53.333333333333336)","(4.6, 5.4, 5.220000000000001)","(5.5, 8.8, 8.775)","(11.0, 24.0, 21.25)","(3.7, 4.9, 4.893650793650794)","(20.0, 40.0, 36.0)","(3.8, 4.2, 4.058181818181819)","(6.0, 7.6, 7.5)"
10-01-2023 12:34:38.825737,"(26.0, 65.0, 53.333333333333336)","(4.6, 5.4, 5.220000000000001)","(5.5, 8.8, 8.775)","(11.0, 24.0, 21.5)","(3.7, 4.9, 4.893650793650794)","(20.0, 40.0, 36.0)","(3.8, 4.2, 4.058181818181819)","(6.0, 7.6, 7.5)"
10-01-2023 12:34:39.955175,"(26.0, 65.0, 53.333333333333336)","(4.6, 5.4, 5.220000000000001)","(5.5, 8.8, 8.775)","(11.0, 24.0, 21.5)","(3.7, 4.9, 4.893650793650794)","(20.0, 40.0, 36.0)","(3.8, 4.2, 4.055357142857143)","(6.0, 7.6, 7.5)"
10-01-2023 12:34:41.091476,"(26.0, 65.0, 53.333333333333336)","(4.6, 5.4, 5.220000000000001)","(5.5, 8.8, 8.775)","(11.0, 24.0, 21.5)","(3.7, 4.9, 4.893650793650794)","(20.0, 40.0, 38.666666666666664)","(3.8, 4.2, 4.055357142857143)","(6.0, 7.6, 7.5)"
10-01-2023 12:34:42.183608,"(26.0, 65.0, 53.333333333333336)","(4.6, 5.4, 5.220000000000001)","(5.5, 8.8, 8.775)","(11.0, 24.0, 22.5)","(3.7, 4.9, 4.893650793650794)","(20.0, 40.0, 38.666666666666664)","(3.8, 4.2, 4.055357142857143)","(6.0, 7.6, 7.5)"
10-01-2023 12:34:43.199333,"(26.0, 65.0, 53.333333333333336)","(4.6, 5.4, 5.220000000000001)","(5.5, 8.8, 8.775)","(11.0, 26.0, 22.5)","(3.7, 4.9, 4.8933333333333335)","(20.0, 40.0, 38.666666666666664)","(3.8, 4.2, 4.05)","(6.0, 7.6, 7.5)"
10-01-2023 12:34:44.259347,"(26.0, 65.0, 53.333333333333336)","(4.6, 5.4, 5.220000000000001)","(5.5, 8.8, 8.775)","(11.0, 26.0, 22.5)","(3.7, 4.9, 4.8933333333333335)","(20.0, 40.0, 38.666666666666664)","(3.8, 4.2, 4.05)","(6.0, 7.6, 7.5)"
10-01-2023 12:34:45.328554,"(26.0, 65.0, 53.333333333333336)","(4.6, 5.4, 5.220000000000001)","(5.5, 8.8, 8.775)","(11.0, 26.0, 22.5)","(3.7, 4.9, 4.8933333333333335)","(20.0, 40.0, 38.666666666666664)","(3.8, 4.2, 4.05)","(6.0, 7.6, 7.5)"
10-01-2023 12:34:46.388987,"(26.0, 65.0, 53.333333333333336)","(4.6, 5.4, 5.220000000000001)","(5.5, 8.8, 8.774193548387098)","(11.0, 26.0, 22.5)","(3.7, 4.9, 4.8933333333333335)","(20.0, 40.0, 38.666666666666664)","(3.7, 4.2, 4.05)","(6.0, 7.6, 7.5)"
10-01-2023 12:34:47.503728,"(26.0, 65.0, 53.333333333333336)","(4.6, 5.4, 5.220000000000001)","(5.5, 8.8, 8.774193548387098)","(11.0, 26.0, 22.5)","(3.7, 4.9, 4.8933333333333335)","(20.0, 40.0, 38.666666666666664)","(3.7, 4.2, 4.05)","(6.0, 7.6, 7.5)"
10-01-2023 12:34:48.621341,"(26.0, 65.0, 53.333333333333336)","(4.6, 5.4, 5.220000000000001)","(5.5, 8.8, 8.774193548387098)","(11.0, 26.0, 22.75)","(3.7, 4.9, 4.8933333333333335)","(20.0, 40.0, 38.666666666666664)","(3.7, 4.2, 4.05)","(6.0, 7.6, 7.5)"
10-01-2023 12:34:49.783077,"(26.0, 65.0, 53.333333333333336)","(4.6, 5.4, 5.220000000000001)","(5.5, 8.8, 8.9)","(11.0, 26.0, 20.5625)","(3.7, 4.9, 4.8933333333333335)","(20.0, 40.0, 38.666666666666664)","(3.7, 4.2, 4.05)","(6.0, 7.6, 7.5)"
10-01-2023 12:34:50.912732,"(26.0, 65.0, 53.333333333333336)","(4.6, 5.4, 5.220000000000001)","(5.5, 9.0, 8.933333333333334)","(11.0, 28.0, 21.38888888888889)","(3.7, 4.9, 4.8933333333333335)","(20.0, 40.0, 38.666666666666664)","(3.7, 4.2, 4.0928571428571425)","(6.0, 7.6, 7.5)"
10-01-2023 12:34:52.007010,"(26.0, 65.0, 53.333333333333336)","(4.6, 5.4, 5.220000000000001)","(5.5, 9.0, 8.933333333333334)","(11.0, 28.0, 21.38888888888889)","(3.7, 4.9, 4.8933333333333335)","(20.0, 40.0, 38.666666666666664)","(3.7, 4.1, 4.093333333333333)","(6.0, 7.6, 7.5)"
10-01-2023 12:34:53.153536,"(26.0, 65.0, 53.333333333333336)","(4.6, 5.4, 5.220000000000001)","(5.5, 9.0, 9.144444444444444)","(11.0, 28.0, 21.38888888888889)","(3.7, 4.9, 4.8933333333333335)","(20.0, 40.0, 38.666666666666664)","(3.7, 4.1, 4.093333333333333)","(6.0, 7.6, 7.5)"
10-01-2023 12:34:54.242627,"(26.0, 65.0, 53.333333333333336)","(4.6, 5.4, 5.220000000000001)","(5.5, 9.2, 9.164285714285713)","(11.0, 28.0, 20.5625)","(3.7, 4.9, 4.89344262295082)","(20.0, 40.0, 38.666666666666664)","(3.7, 4.1, 4.093333333333333)","(6.0, 7.6, 7.5)"
10-01-2023 12:34:55.317586,"(26.0, 65.0, 53.333333333333336)","(4.6, 5.4, 5.220000000000001)","(5.5, 9.2, 9.075675675675676)","(11.0, 28.0, 21.38888888888889)","(3.7, 4.9, 4.892727272727273)","(20.0, 40.0, 38.666666666666664)","(3.7, 4.1, 4.093333333333333)","(6.0, 7.6, 7.5)"
10-01-2023 12:34:56.368988,"(26.0, 65.0, 53.333333333333336)","(4.6, 5.3, 5.253846153846154)","(5.5, 9.4, 9.075675675675676)","(11.0, 28.0, 21.38888888888889)","(3.7, 4.9, 4.892727272727273)","(20.0, 40.0, 38.666666666666664)","(3.7, 4.1, 4.088235294117647)","(6.0, 7.6, 7.5)"
10-01-2023 12:34:57.455282,"(26.0, 65.0, 53.333333333333336)","(4.6, 5.3, 5.20204081632653)","(5.5, 9.6, 9.522222222222222)","(11.0, 28.0, 26.423076923076923)","(3.7, 4.9, 4.892727272727273)","(20.0, 40.0, 38.666666666666664)","(3.7, 4.1, 4.025)","(6.0, 7.6, 7.5)"
10-01-2023 12:34:58.499040,"(26.0, 65.0, 53.333333333333336)","(4.6, 5.3, 5.20204081632653)","(5.5, 9.6, 9.522222222222222)","(11.0, 27.0, 26.423076923076923)","(3.7, 4.9, 4.892727272727273)","(20.0, 40.0, 38.666666666666664)","(3.7, 4.2, 4.025)","(6.0, 7.6, 7.5)"
10-01-2023 12:34:59.577594,"(26.0, 65.0, 53.333333333333336)","(4.6, 5.3, 5.20204081632653)","(5.5, 9.6, 9.509677419354839)","(11.0, 27.0, 26.024390243902438)","(3.7, 4.9, 4.892727272727273)","(20.0, 40.0, 38.666666666666664)","(3.7, 4.1, 4.0874999999999995)","(6.0, 7.6, 7.5)"
10-01-2023 12:35:00.690577,"(26.0, 65.0, 53.333333333333336)","(4.6, 5.3, 5.20204081632653)","(5.5, 9.6, 9.509677419354839)","(11.0, 27.0, 26.024390243902438)","(3.7, 4.9, 4.892727272727273)","(20.0, 40.0, 38.666666666666664)","(3.7, 4.1, 4.066666666666666)","(6.0, 7.6, 7.5)"
10-01-2023 12:35:01.756634,"(26.0, 60.0, 54.666666666666664)","(4.6, 5.3, 5.20204081632653)","(5.5, 10.5, 10.423333333333334)","(11.0, 27.0, 26.024390243902438)","(3.7, 4.9, 4.848387096774194)","(20.0, 40.0, 38.666666666666664)","(3.7, 4.1, 4.05)","(6.0, 7.6, 7.5)"
10-01-2023 12:35:02.795168,"(26.0, 60.0, 54.666666666666664)","(4.6, 5.3, 5.20204081632653)","(5.5, 10.5, 10.423333333333334)","(11.0, 27.0, 26.024390243902438)","(3.7, 4.9, 4.848387096774194)","(20.0, 40.0, 38.666666666666664)","(3.7, 4.2, 4.05)","(6.0, 7.6, 7.5)"
10-01-2023 12:35:03.951007,"(26.0, 60.0, 54.666666666666664)","(4.6, 5.3, 5.165517241379311)","(5.5, 10.5, 10.423333333333334)","(11.0, 27.0, 25.476190476190474)","(3.7, 4.9, 4.848387096774194)","(20.0, 40.0, 38.666666666666664)","(3.7, 4.2, 4.084615384615384)","(6.0, 7.6, 7.5)"
10-01-2023 12:35:05.041327,"(26.0, 60.0, 54.666666666666664)","(4.6, 5.3, 5.165517241379311)","(5.5, 10.5, 10.423333333333334)","(11.0, 27.0, 26.11111111111111)","(3.7, 4.9, 4.848387096774194)","(20.0, 40.0, 38.666666666666664)","(3.7, 4.2, 4.084615384615384)","(6.0, 7.6, 7.466666666666667)"
10-01-2023 12:35:06.099260,"(26.0, 60.0, 54.666666666666664)","(4.6, 5.3, 5.165517241379311)","(5.5, 10.5, 10.423333333333334)","(11.0, 27.0, 26.11111111111111)","(3.7, 4.9, 4.848387096774194)","(20.0, 40.0, 38.666666666666664)","(3.7, 4.2, 4.0375)","(6.0, 7.6, 7.466666666666667)"
10-01-2023 12:35:07.113699,"(26.0, 60.0, 54.666666666666664)","(4.6, 5.3, 5.089189189189189)","(5.5, 10.5, 10.284375)","(11.0, 27.0, 26.058823529411764)","(3.7, 4.9, 4.848387096774194)","(20.0, 40.0, 38.666666666666664)","(3.7, 4.3, 4.09)","(6.0, 7.6, 7.52)"
10-01-2023 12:35:08.126573,"(26.0, 60.0, 54.666666666666664)","(4.6, 5.3, 5.089189189189189)","(5.5, 10.5, 10.284375)","(11.0, 27.0, 26.058823529411764)","(3.7, 4.9, 4.848387096774194)","(20.0, 40.0, 38.666666666666664)","(3.7, 4.3, 4.09)","(6.0, 7.6, 7.52)"
10-01-2023 12:35:09.203623,"(26.0, 60.0, 54.666666666666664)","(4.6, 5.3, 5.046875)","(5.5, 10.5, 10.284375)","(11.0, 27.0, 26.03030303030303)","(3.7, 4.9, 4.848387096774194)","(20.0, 40.0, 38.75)","(3.7, 4.3, 4.008333333333334)","(6.0, 7.6, 7.52)"
10-01-2023 12:35:10.324769,"(26.0, 60.0, 54.666666666666664)","(4.6, 5.3, 5.020689655172414)","(5.5, 10.5, 10.10625)","(11.0, 27.0, 26.03030303030303)","(3.7, 4.9, 4.848387096774194)","(20.0, 40.0, 38.75)","(3.7, 4.3, 4.093181818181818)","(6.0, 7.6, 7.52)"
10-01-2023 12:35:11.426399,"(26.0, 60.0, 54.666666666666664)","(4.4, 5.3, 4.741379310344827)","(5.5, 10.5, 9.233333333333333)","(14.0, 27.0, 26.03030303030303)","(3.7, 4.9, 4.848387096774194)","(21.0, 40.0, 38.75)","(3.5, 4.3, 4.093181818181818)","(6.0, 7.6, 7.52)"
10-01-2023 12:35:12.507178,"(26.0, 65.0, 53.333333333333336)","(4.4, 5.2, 5.010526315789473)","(5.5, 10.5, 9.809090909090909)","(14.0, 27.0, 26.03030303030303)","(3.7, 4.9, 4.848387096774194)","(21.0, 40.0, 38.75)","(3.5, 4.3, 4.075)","(6.0, 7.6, 7.542857142857143)"
10-01-2023 12:35:13.667062,"(26.0, 65.0, 53.333333333333336)","(4.4, 5.2, 4.771428571428571)","(5.5, 10.5, 9.74)","(14.0, 27.0, 26.03030303030303)","(3.7, 4.9, 4.848387096774194)","(21.0, 40.0, 38.75)","(3.5, 4.3, 4.075)","(6.0, 7.6, 7.542857142857143)"
10-01-2023 12:35:14.755915,"(26.0, 65.0, 53.333333333333336)","(4.4, 5.2, 4.771428571428571)","(5.5, 10.5, 10.218518518518518)","(14.0, 27.0, 26.03030303030303)","(3.7, 4.9, 4.848387096774194)","(21.0, 40.0, 38.75)","(3.5, 4.3, 4.075)","(6.0, 7.6, 7.542857142857143)"
10-01-2023 12:35:15.788270,"(26.0, 65.0, 53.333333333333336)","(4.4, 5.2, 4.72)","(5.5, 10.5, 10.218518518518518)","(14.0, 27.0, 26.03030303030303)","(3.7, 4.9, 4.848387096774194)","(21.0, 40.0, 38.75)","(3.5, 4.3, 4.075)","(6.0, 7.6, 7.542857142857143)"
10-01-2023 12:35:16.822930,"(26.0, 65.0, 53.333333333333336)","(4.4, 5.2, 4.72)","(5.5, 10.5, 10.218518518518518)","(14.0, 27.0, 26.03030303030303)","(3.7, 4.9, 4.848387096774194)","(21.0, 40.0, 39.44827586206897)","(3.5, 4.3, 4.075)","(6.0, 7.6, 7.542857142857143)"
10-01-2023 12:35:17.906643,"(26.0, 65.0, 53.333333333333336)","(4.2, 5.2, 4.72)","(6.0, 10.5, 10.014285714285714)","(14.0, 27.0, 26.03030303030303)","(3.7, 4.9, 4.848387096774194)","(21.0, 40.0, 39.44827586206897)","(3.5, 4.3, 4.075)","(6.0, 7.6, 7.542857142857143)"
10-01-2023 12:35:19.115276,"(26.0, 65.0, 53.333333333333336)","(4.2, 5.2, 4.72)","(6.0, 10.5, 9.3)","(14.0, 27.0, 26.03030303030303)","(3.7, 4.9, 4.848387096774194)","(21.0, 40.0, 39.44827586206897)","(3.5, 4.3, 4.059375)","(6.0, 7.6, 7.56)"
10-01-2023 12:35:20.212996,"(26.0, 65.0, 53.333333333333336)","(4.2, 5.1, 4.736363636363636)","(6.0, 10.5, 10.23913043478261)","(14.0, 27.0, 26.03030303030303)","(3.7, 4.9, 4.844615384615385)","(21.0, 40.0, 39.44827586206897)","(3.5, 4.3, 4.059375)","(6.0, 7.6, 7.747826086956522)"
10-01-2023 12:35:21.407751,"(26.0, 65.0, 53.333333333333336)","(4.2, 5.1, 4.719047619047619)","(6.0, 10.5, 10.055555555555555)","(14.0, 27.0, 26.03030303030303)","(3.7, 4.9, 4.844615384615385)","(21.0, 40.0, 39.44827586206897)","(3.5, 4.3, 4.059375)","(6.0, 7.8, 6.817777777777778)"
10-01-2023 12:35:22.591556,"(26.0, 65.0, 53.333333333333336)","(4.2, 5.1, 4.719047619047619)","(6.0, 10.5, 10.055555555555555)","(14.0, 27.0, 26.03030303030303)","(3.7, 4.9, 4.844615384615385)","(21.0, 40.0, 39.44827586206897)","(3.5, 4.3, 4.07962962962963)","(6.0, 7.6, 7.0)"
10-01-2023 12:35:23.718552,"(26.0, 65.0, 53.333333333333336)","(4.2, 5.0, 4.822222222222222)","(6.0, 10.5, 10.263157894736842)","(14.0, 27.0, 26.03030303030303)","(3.7, 4.9, 4.866666666666667)","(21.0, 40.0, 39.44827586206897)","(3.5, 4.3, 4.125)","(6.0, 7.2, 7.0)"
10-01-2023 12:35:24.818521,"(26.0, 70.0, 47.851851851851855)","(4.2, 5.0, 4.766666666666667)","(6.0, 10.5, 10.227272727272727)","(14.0, 27.0, 26.03030303030303)","(3.7, 4.9, 4.866666666666667)","(21.0, 40.0, 39.44827586206897)","(3.5, 4.3, 4.125)","(6.0, 7.2, 7.0)"
10-01-2023 12:35:26.148914,"(26.0, 70.0, 48.642857142857146)","(4.2, 5.0, 4.883333333333333)","(6.0, 10.5, 10.39655172413793)","(14.0, 27.0, 26.03030303030303)","(3.7, 4.9, 4.866666666666667)","(21.0, 40.0, 39.44827586206897)","(3.5, 4.3, 4.125)","(6.0, 7.2, 6.933333333333334)"
10-01-2023 12:35:27.246238,"(26.0, 70.0, 50.06666666666666)","(4.2, 5.0, 4.883333333333333)","(6.0, 10.5, 10.39655172413793)","(15.0, 27.0, 26.03030303030303)","(3.7, 4.9, 4.866666666666667)","(21.0, 40.0, 39.44827586206897)","(3.5, 4.3, 4.125)","(6.0, 7.2, 6.933333333333334)"
10-01-2023 12:35:28.314150,"(26.0, 70.0, 50.06666666666666)","(4.2, 4.9, 4.8500000000000005)","(6.0, 10.5, 9.972972972972974)","(15.0, 27.0, 26.03030303030303)","(3.7, 4.9, 4.866666666666667)","(21.0, 40.0, 39.44827586206897)","(3.5, 4.3, 4.148333333333333)","(6.0, 7.2, 6.8)"
10-01-2023 12:35:29.309462,"(26.0, 70.0, 50.06666666666666)","(4.2, 4.9, 4.728571428571429)","(6.0, 10.5, 9.972972972972974)","(15.0, 27.0, 26.03030303030303)","(3.7, 4.9, 4.867213114754099)","(21.0, 40.0, 39.44827586206897)","(3.5, 4.3, 4.148333333333333)","(6.0, 7.0, 7.0)"
10-01-2023 12:35:30.318946,"(26.0, 70.0, 50.06666666666666)","(4.2, 4.9, 4.728571428571429)","(6.0, 10.5, 9.972972972972974)","(15.0, 27.0, 26.03030303030303)","(3.7, 4.9, 4.867213114754099)","(21.0, 40.0, 39.44827586206897)","(3.5, 4.3, 4.148333333333333)","(6.0, 7.2, 7.114285714285714)"
10-01-2023 12:35:31.296461,"(26.0, 70.0, 50.06666666666666)","(4.2, 4.9, 4.711764705882353)","(6.0, 10.5, 9.972972972972974)","(15.0, 27.0, 26.03030303030303)","(3.7, 4.9, 4.867213114754099)","(21.0, 40.0, 39.44827586206897)","(3.5, 4.3, 4.143103448275862)","(6.0, 7.2, 7.0)"
10-01-2023 12:35:32.329999,"(26.0, 65.0, 57.36363636363636)","(4.2, 4.9, 4.711764705882353)","(6.0, 10.5, 9.972972972972974)","(15.0, 27.0, 23.0)","(3.7, 4.9, 4.873333333333334)","(21.0, 40.0, 39.44827586206897)","(3.5, 4.3, 4.227777777777778)","(6.0, 7.2, 6.846153846153846)"
10-01-2023 12:35:33.373787,"(26.0, 65.0, 57.36363636363636)","(4.2, 4.9, 4.711111111111111)","(6.0, 10.5, 10.0)","(15.0, 23.0, 22.181818181818183)","(3.7, 4.9, 4.873333333333334)","(21.0, 40.0, 38.75)","(3.5, 4.3, 4.143103448275862)","(6.0, 7.4, 6.846153846153846)"
10-01-2023 12:35:34.398903,"(26.0, 65.0, 57.36363636363636)","(4.2, 4.9, 4.646875)","(6.0, 10.5, 10.0)","(15.0, 23.0, 21.25)","(3.7, 4.9, 4.873333333333334)","(21.0, 40.0, 38.75)","(3.5, 4.3, 4.143103448275862)","(6.0, 7.4, 6.846153846153846)"
10-01-2023 12:35:35.411341,"(26.0, 65.0, 57.36363636363636)","(4.2, 4.9, 4.681081081081081)","(6.0, 10.5, 10.0)","(15.0, 23.0, 21.25)","(3.7, 4.9, 4.873333333333334)","(21.0, 40.0, 38.75)","(3.5, 4.3, 4.188571428571429)","(6.0, 7.4, 6.833333333333333)"
10-01-2023 12:35:36.451134,"(26.0, 65.0, 57.36363636363636)","(4.2, 4.9, 4.681081081081081)","(6.0, 10.5, 9.922222222222222)","(15.0, 23.0, 21.6)","(3.7, 4.9, 4.873333333333334)","(21.0, 40.0, 38.75)","(3.5, 4.3, 4.147058823529411)","(6.0, 7.4, 6.846153846153846)"
10-01-2023 12:35:37.463147,"(26.0, 65.0, 57.36363636363636)","(4.2, 4.9, 4.646875)","(6.0, 10.5, 10.078378378378378)","(15.0, 23.0, 21.6)","(3.7, 4.9, 4.873333333333334)","(21.0, 40.0, 38.75)","(3.5, 4.3, 4.147058823529411)","(6.0, 7.4, 6.846153846153846)"
10-01-2023 12:35:38.469793,"(26.0, 65.0, 57.36363636363636)","(4.2, 4.9, 4.646875)","(6.0, 11.0, 9.613333333333333)","(15.0, 25.0, 23.46153846153846)","(3.7, 4.9, 4.873333333333334)","(21.0, 40.0, 38.333333333333336)","(3.5, 4.3, 4.176923076923076)","(6.0, 7.4, 6.846153846153846)"
10-01-2023 12:35:39.517346,"(26.0, 65.0, 57.36363636363636)","(4.2, 4.9, 4.646875)","(6.0, 11.0, 10.168)","(15.0, 25.0, 23.0)","(3.7, 4.9, 4.873333333333334)","(21.0, 40.0, 38.333333333333336)","(3.5, 4.3, 4.205882352941177)","(6.0, 7.4, 6.846153846153846)"
10-01-2023 12:35:40.614005,"(26.0, 65.0, 57.36363636363636)","(4.2, 4.9, 4.646875)","(6.0, 11.0, 10.168)","(15.0, 25.0, 23.0)","(3.7, 4.9, 4.873333333333334)","(21.0, 40.0, 38.92857142857143)","(3.5, 4.2, 4.033333333333333)","(6.0, 7.4, 6.846153846153846)"
10-01-2023 12:35:41.649089,"(26.0, 65.0, 57.36363636363636)","(4.2, 4.9, 4.681081081081081)","(6.0, 11.0, 10.168)","(15.0, 25.0, 23.571428571428573)","(3.7, 4.9, 4.873333333333334)","(21.0, 40.0, 38.92857142857143)","(3.5, 4.2, 4.033333333333333)","(6.0, 7.4, 6.846153846153846)"
10-01-2023 12:35:42.728714,"(26.0, 65.0, 57.36363636363636)","(4.2, 4.8, 4.684444444444444)","(6.0, 11.0, 10.2)","(15.0, 25.0, 22.941176470588236)","(3.7, 4.9, 4.8500000000000005)","(21.0, 40.0, 38.92857142857143)","(3.5, 4.2, 4.033333333333333)","(6.0, 7.4, 6.85)"
10-01-2023 12:35:43.786006,"(26.0, 65.0, 57.36363636363636)","(4.2, 4.9, 4.74)","(6.0, 11.0, 10.168)","(15.0, 25.0, 22.941176470588236)","(3.7, 4.9, 4.884615384615385)","(21.0, 40.0, 38.92857142857143)","(3.5, 4.2, 4.0285714285714285)","(6.0, 7.4, 6.85)"
10-01-2023 12:35:44.962645,"(26.0, 65.0, 57.36363636363636)","(4.2, 4.9, 4.82)","(6.0, 11.0, 10.405714285714286)","(15.0, 25.0, 22.941176470588236)","(3.7, 4.9, 4.884615384615385)","(21.0, 40.0, 38.92857142857143)","(3.5, 4.2, 4.0285714285714285)","(6.0, 7.4, 6.85)"
10-01-2023 12:35:46.004924,"(26.0, 65.0, 57.36363636363636)","(4.2, 4.9, 4.74)","(6.0, 11.0, 10.405714285714286)","(15.0, 25.0, 22.941176470588236)","(3.7, 4.9, 4.882352941176471)","(21.0, 40.0, 38.92857142857143)","(3.5, 4.2, 4.0285714285714285)","(6.0, 7.4, 6.85)"
10-01-2023 12:35:47.042105,"(26.0, 65.0, 57.36363636363636)","(4.2, 4.9, 4.833333333333334)","(6.0, 11.0, 10.405714285714286)","(15.0, 25.0, 22.77777777777778)","(3.7, 4.9, 4.888888888888889)","(21.0, 40.0, 37.5)","(3.5, 4.2, 4.0285714285714285)","(6.0, 7.4, 6.98)"
10-01-2023 12:35:48.086720,"(26.0, 65.0, 57.36363636363636)","(4.2, 4.9, 4.785714285714286)","(6.5, 11.0, 10.405714285714286)","(14.0, 25.0, 22.77777777777778)","(3.7, 4.9, 4.888888888888889)","(21.0, 40.0, 38.4)","(3.5, 4.2, 4.125)","(6.0, 7.4, 6.98)"
10-01-2023 12:35:49.071054,"(26.0, 65.0, 57.36363636363636)","(4.2, 4.9, 4.785714285714286)","(6.5, 11.0, 10.35135135135135)","(14.0, 25.0, 22.77777777777778)","(3.7, 4.9, 4.888888888888889)","(21.0, 40.0, 39.0)","(3.5, 4.2, 4.0285714285714285)","(6.0, 7.4, 6.98)"
10-01-2023 12:35:50.047117,"(26.0, 65.0, 57.36363636363636)","(4.2, 4.9, 4.833333333333334)","(6.5, 10.5, 10.452173913043477)","(14.0, 25.0, 22.77777777777778)","(3.7, 4.9, 4.888888888888889)","(21.0, 40.0, 38.4)","(3.5, 4.2, 4.0285714285714285)","(6.0, 7.4, 6.98)"
10-01-2023 12:35:51.071877,"(26.0, 65.0, 57.36363636363636)","(4.2, 4.9, 4.775)","(6.5, 10.5, 10.430769230769231)","(14.0, 25.0, 22.77777777777778)","(3.7, 4.9, 4.888888888888889)","(21.0, 40.0, 39.0)","(3.5, 4.2, 4.0285714285714285)","(6.0, 7.4, 6.98)"
10-01-2023 12:35:52.082641,"(26.0, 65.0, 57.36363636363636)","(4.2, 4.9, 4.823076923076924)","(6.5, 10.5, 10.430769230769231)","(14.0, 25.0, 22.77777777777778)","(3.7, 4.9, 4.888888888888889)","(21.0, 40.0, 39.28)","(3.5, 4.2, 4.0285714285714285)","(6.0, 7.4, 6.98)"
10-01-2023 12:35:53.068280,"(26.0, 65.0, 57.36363636363636)","(4.2, 4.9, 4.823076923076924)","(6.5, 10.5, 10.430769230769231)","(14.0, 25.0, 22.5)","(3.7, 4.9, 4.888888888888889)","(21.0, 40.0, 39.28)","(3.5, 4.2, 4.016666666666667)","(6.0, 7.4, 6.859999999999999)"
