,The Big One,Renato,Trespassing,Altomega,Eye Opener,Scenic Ruler,Supersession,My Top Secret,Rising Commodity,Cherry Bay,Prinsessa Anja,Marmooga
11-01-2023 16:17:52.695760,"(12.0, 18.0, 17.679012345679013)","(9.0, 11.5, 11.212230215827338)","(3.0, 3.35, 3.3257377049180326)","(101.0, 310.0, 303.3333333333333)","(26.0, 38.0, 37.52)","(101.0, 450.0, 405.0)","(5.0, 6.0, 5.971917808219178)","(101.0, 210.0, 192.22222222222223)","(101.0, 470.0, 410.0)","(61.0, 110.0, 92.3529411764706)","(101.0, 460.0, 334.0)","(2.7, 2.98, 2.9581196581196583)"
11-01-2023 16:17:54.194150,"(12.0, 18.0, 17.679012345679013)","(9.0, 11.5, 11.026785714285714)","(3.0, 3.35, 3.3)","(101.0, 310.0, 310.0)","(26.0, 38.0, 37.93103448275862)","(101.0, 450.0, 405.0)","(5.0, 6.0, 5.988235294117647)","(101.0, 210.0, 188.75)","(101.0, 470.0, 430.0)","(61.0, 100.0, 95.66666666666667)","(101.0, 460.0, 335.55555555555554)","(2.7, 2.98, 3.005442804428044)"
11-01-2023 16:17:55.789781,"(12.0, 18.0, 17.580645161290324)","(9.0, 11.0, 10.903381642512077)","(3.0, 3.3, 3.291898148148148)","(101.0, 340.0, 310.0)","(26.0, 38.0, 36.0)","(101.0, 450.0, 405.0)","(5.0, 6.0, 5.988235294117647)","(101.0, 200.0, 182.0)","(101.0, 510.0, 430.0)","(61.0, 100.0, 95.35714285714286)","(101.0, 460.0, 334.0)","(2.7, 3.05, 3.005442804428044)"
11-01-2023 16:17:57.223829,"(12.0, 18.0, 17.580645161290324)","(9.0, 11.0, 10.903381642512077)","(3.0, 3.3, 3.291898148148148)","(101.0, 340.0, 310.0)","(26.0, 38.0, 32.8)","(101.0, 450.0, 405.0)","(5.0, 6.0, 6.04452296819788)","(101.0, 200.0, 165.71428571428572)","(101.0, 510.0, 430.0)","(61.0, 100.0, 95.35714285714286)","(101.0, 460.0, 334.0)","(2.7, 3.05, 3.0033783783783785)"
11-01-2023 16:17:58.680697,"(12.0, 18.0, 17.580645161290324)","(9.0, 11.0, 10.853813559322035)","(3.0, 3.35, 3.2928909952606635)","(101.0, 340.0, 310.0)","(26.0, 34.0, 32.61538461538461)","(101.0, 450.0, 405.0)","(5.0, 6.2, 6.046153846153846)","(101.0, 200.0, 163.33333333333334)","(101.0, 510.0, 430.0)","(61.0, 100.0, 95.35714285714286)","(101.0, 460.0, 380.0)","(2.7, 3.05, 3.003275529865125)"
11-01-2023 16:18:00.268819,"(12.0, 18.0, 17.613636363636363)","(9.0, 11.0, 10.83404255319149)","(3.0, 3.3, 3.2928909952606635)","(101.0, 340.0, 310.0)","(26.0, 34.0, 33.142857142857146)","(101.0, 450.0, 405.0)","(5.0, 6.2, 6.046153846153846)","(101.0, 190.0, 163.33333333333334)","(101.0, 510.0, 430.0)","(61.0, 100.0, 95.35714285714286)","(101.0, 440.0, 385.0)","(2.7, 3.05, 3.0035490605427975)"
11-01-2023 16:18:02.060778,"(12.0, 18.0, 17.54494382022472)","(9.0, 11.0, 10.804020100502512)","(3.0, 3.3, 3.2944717444717444)","(101.0, 340.0, 310.0)","(26.0, 34.0, 33.26829268292683)","(101.0, 450.0, 405.0)","(5.0, 6.2, 6.060759493670886)","(101.0, 190.0, 166.0)","(101.0, 510.0, 430.0)","(61.0, 100.0, 89.16666666666667)","(101.0, 450.0, 338.57142857142856)","(2.7, 3.0, 2.989818181818182)"
11-01-2023 16:18:03.555554,"(12.0, 18.0, 17.54494382022472)","(9.0, 11.0, 10.837988826815643)","(3.0, 3.3, 3.281021897810219)","(101.0, 340.0, 327.5)","(26.0, 34.0, 33.925925925925924)","(101.0, 450.0, 543.3333333333333)","(5.0, 6.2, 6.101340482573726)","(101.0, 190.0, 178.75)","(101.0, 510.0, 384.2857142857143)","(61.0, 100.0, 91.0)","(101.0, 450.0, 344.0)","(2.7, 3.0, 3.0208974358974356)"
11-01-2023 16:18:05.001543,"(12.0, 17.5, 17.176)","(9.0, 11.0, 10.873913043478261)","(3.0, 3.3, 3.281021897810219)","(101.0, 340.0, 327.5)","(26.0, 36.0, 33.925925925925924)","(101.0, 580.0, 405.0)","(5.0, 6.2, 6.15125)","(101.0, 190.0, 172.5)","(101.0, 590.0, 407.5)","(61.0, 95.0, 91.0)","(101.0, 440.0, 420.0)","(2.7, 3.05, 3.0221664275466282)"
11-01-2023 16:18:06.772366,"(12.0, 17.0, 16.977272727272727)","(9.0, 11.0, 10.87659574468085)","(3.0, 3.3, 3.278975265017668)","(101.0, 340.0, 323.3333333333333)","(26.0, 34.0, 32.78947368421053)","(101.0, 580.0, 460.0)","(5.0, 6.2, 6.151552795031056)","(101.0, 190.0, 172.5)","(101.0, 580.0, 381.42857142857144)","(61.0, 95.0, 89.28571428571429)","(101.0, 440.0, 420.0)","(2.7, 3.05, 3.022238163558106)"
11-01-2023 16:18:08.583383,"(12.0, 17.5, 17.192307692307693)","(9.0, 11.0, 10.883268482490273)","(3.0, 3.3, 3.2864772727272724)","(101.0, 340.0, 334.44444444444446)","(26.0, 34.0, 29.578125)","(101.0, 580.0, 480.0)","(5.0, 6.2, 6.153846153846154)","(101.0, 190.0, 178.75)","(101.0, 570.0, 413.3333333333333)","(61.0, 95.0, 92.14285714285714)","(101.0, 440.0, 420.0)","(2.7, 3.05, 3.033333333333333)"
11-01-2023 16:18:10.217810,"(12.0, 17.5, 17.158536585365855)","(9.0, 11.0, 10.863013698630137)","(3.0, 3.3, 3.2775179856115106)","(101.0, 340.0, 334.44444444444446)","(26.0, 30.0, 31.632653061224488)","(101.0, 570.0, 503.3333333333333)","(5.0, 6.2, 6.138364779874214)","(101.0, 190.0, 163.75)","(101.0, 560.0, 361.42857142857144)","(61.0, 95.0, 86.13636363636364)","(101.0, 440.0, 420.0)","(2.7, 3.05, 3.0777286135693216)"
11-01-2023 16:18:11.939486,"(12.0, 17.5, 17.1697247706422)","(9.0, 11.0, 10.849056603773585)","(3.0, 3.3, 3.278692493946731)","(101.0, 340.0, 335.0)","(26.0, 34.0, 31.589041095890412)","(101.0, 560.0, 484.44444444444446)","(5.0, 6.2, 6.133875338753388)","(101.0, 190.0, 162.0)","(101.0, 550.0, 357.5)","(61.0, 95.0, 87.2)","(101.0, 440.0, 422.8571428571429)","(2.7, 3.1, 3.0806410256410257)"
11-01-2023 16:18:13.524483,"(12.0, 17.5, 17.1697247706422)","(9.0, 11.0, 10.911877394636015)","(3.0, 3.3, 3.280095541401274)","(101.0, 340.0, 335.0)","(26.0, 34.0, 31.14814814814815)","(101.0, 560.0, 504.2857142857143)","(5.0, 6.2, 6.133875338753388)","(101.0, 180.0, 162.0)","(101.0, 550.0, 357.5)","(61.0, 95.0, 87.2)","(101.0, 440.0, 422.8571428571429)","(2.7, 3.1, 3.0775345622119814)"
11-01-2023 16:18:15.145659,"(12.0, 17.5, 17.21900826446281)","(9.0, 11.0, 10.911196911196912)","(3.0, 3.3, 3.2811178247734136)","(101.0, 340.0, 335.0)","(26.0, 32.0, 30.3)","(101.0, 550.0, 286.6666666666667)","(5.0, 6.2, 6.1320334261838445)","(101.0, 180.0, 165.0)","(101.0, 550.0, 357.5)","(61.0, 95.0, 87.2)","(101.0, 440.0, 422.8571428571429)","(2.7, 3.1, 3.0775345622119814)"
11-01-2023 16:18:16.743562,"(12.0, 17.5, 17.21900826446281)","(9.0, 11.0, 10.911196911196912)","(3.0, 3.3, 3.2811178247734136)","(101.0, 340.0, 334.44444444444446)","(26.0, 32.0, 31.466666666666665)","(101.0, 300.0, 265.7142857142857)","(5.0, 6.2, 6.133146067415731)","(101.0, 180.0, 165.0)","(101.0, 550.0, 357.5)","(61.0, 95.0, 87.05882352941177)","(101.0, 440.0, 440.0)","(2.7, 3.1, 3.0772196261682243)"
11-01-2023 16:18:18.350522,"(12.0, 17.5, 17.21900826446281)","(9.0, 11.0, 10.893145161290322)","(3.0, 3.3, 3.280031948881789)","(101.0, 340.0, 334.44444444444446)","(26.0, 32.0, 31.2)","(101.0, 300.0, 270.0)","(5.0, 6.2, 6.124444444444444)","(101.0, 180.0, 165.0)","(101.0, 550.0, 357.5)","(61.0, 90.0, 87.05882352941177)","(101.0, 460.0, 440.0)","(2.7, 3.1, 3.075563909774436)"
11-01-2023 16:18:19.839441,"(13.0, 17.5, 17.02112676056338)","(9.0, 11.0, 10.868852459016393)","(2.9, 3.3, 3.280031948881789)","(101.0, 340.0, 334.44444444444446)","(26.0, 32.0, 31.2)","(101.0, 300.0, 270.0)","(5.0, 6.2, 6.124444444444444)","(101.0, 180.0, 165.0)","(101.0, 550.0, 357.5)","(61.0, 90.0, 87.05882352941177)","(101.0, 460.0, 440.0)","(2.6, 3.1, 3.075563909774436)"
11-01-2023 16:18:21.328771,"(13.0, 17.5, 17.02112676056338)","(9.0, 11.0, 10.868852459016393)","(2.9, 3.3, 3.280031948881789)","(101.0, 340.0, 334.44444444444446)","(26.0, 32.0, 31.2)","(101.0, 300.0, 270.0)","(5.0, 6.2, 6.124444444444444)","(101.0, 180.0, 165.0)","(101.0, 550.0, 357.5)","(61.0, 90.0, 87.05882352941177)","(101.0, 460.0, 440.0)","(2.6, 3.1, 3.075563909774436)"
11-01-2023 16:18:22.861069,"(13.0, 18.0, 17.55128205128205)","(9.0, 11.0, 10.87037037037037)","(2.9, 3.3, 3.2908212560386474)","(101.0, 340.0, 334.44444444444446)","(26.0, 32.0, 31.294117647058822)","(101.0, 300.0, 270.0)","(5.0, 6.2, 6.184860557768925)","(101.0, 180.0, 161.66666666666666)","(101.0, 520.0, 380.0)","(61.0, 90.0, 87.6470588235294)","(101.0, 450.0, 412.8571428571429)","(2.6, 3.1, 3.079299363057325)"
11-01-2023 16:18:24.448538,"(13.0, 18.0, 17.57777777777778)","(9.0, 11.0, 10.851694915254237)","(2.9, 3.25, 3.220673712021136)","(101.0, 340.0, 335.0)","(26.0, 32.0, 31.454545454545453)","(101.0, 300.0, 282.85714285714283)","(5.0, 6.2, 6.282051282051282)","(101.0, 170.0, 161.66666666666666)","(101.0, 500.0, 369.09090909090907)","(61.0, 90.0, 87.6470588235294)","(101.0, 450.0, 370.0)","(2.6, 3.1, 3.102813067150635)"
11-01-2023 16:18:26.051517,"(13.0, 18.0, 17.52409638554217)","(9.0, 11.0, 10.82258064516129)","(2.9, 3.2, 3.187345679012346)","(101.0, 340.0, 488.0)","(26.0, 34.0, 32.41379310344828)","(101.0, 300.0, 291.42857142857144)","(5.0, 6.4, 6.295454545454546)","(101.0, 170.0, 162.72727272727272)","(101.0, 500.0, 365.0)","(61.0, 90.0, 87.6470588235294)","(101.0, 450.0, 370.0)","(2.6, 3.15, 3.1280516431924883)"
11-01-2023 16:18:27.651998,"(13.0, 18.0, 18.045454545454547)","(9.0, 11.0, 11.211764705882352)","(2.9, 3.15, 3.0418552036199094)","(101.0, 510.0, 612.0)","(26.0, 34.0, 30.65)","(101.0, 300.0, 293.3333333333333)","(5.0, 6.4, 6.333766233766234)","(101.0, 170.0, 181.42857142857142)","(101.0, 500.0, 396.6666666666667)","(61.0, 90.0, 89.54545454545455)","(101.0, 450.0, 382.3076923076923)","(2.6, 3.15, 3.1743055555555557)"
11-01-2023 16:18:29.246655,"(13.0, 18.5, 18.045454545454547)","(9.0, 11.5, 11.211764705882352)","(2.9, 3.05, 3.0439778129952453)","(101.0, 690.0, 604.0)","(26.0, 32.0, 29.904109589041095)","(101.0, 300.0, 291.6666666666667)","(5.0, 6.4, 6.35036496350365)","(101.0, 190.0, 179.41176470588235)","(101.0, 490.0, 385.0)","(61.0, 90.0, 90.26315789473684)","(101.0, 450.0, 401.875)","(2.6, 3.2, 3.180755395683453)"
11-01-2023 16:18:30.935938,"(13.0, 18.5, 17.660377358490567)","(9.0, 11.5, 11.334302325581396)","(2.9, 3.05, 3.0368577075098813)","(101.0, 800.0, 510.0)","(26.0, 32.0, 30.04255319148936)","(101.0, 300.0, 291.6666666666667)","(5.0, 6.4, 6.371559633027523)","(101.0, 190.0, 182.17391304347825)","(101.0, 490.0, 412.0)","(61.0, 95.0, 91.08695652173913)","(101.0, 450.0, 401.875)","(2.6, 3.2, 3.193290734824281)"
11-01-2023 16:18:32.480852,"(13.0, 18.0, 17.660377358490567)","(9.0, 11.5, 11.346385542168674)","(2.9, 3.1, 3.0538461538461537)","(101.0, 530.0, 578.3333333333333)","(26.0, 32.0, 30.413793103448278)","(101.0, 300.0, 292.0)","(5.0, 6.4, 6.184709480122324)","(101.0, 190.0, 176.1904761904762)","(101.0, 490.0, 430.0)","(61.0, 95.0, 91.66666666666667)","(101.0, 450.0, 407.22222222222223)","(2.6, 3.2, 3.1767281105990786)"
11-01-2023 16:18:34.063094,"(13.0, 18.0, 17.520833333333332)","(9.0, 11.5, 11.567099567099568)","(2.9, 3.1, 3.0665584415584415)","(101.0, 630.0, 636.6666666666667)","(26.0, 32.0, 31.107692307692307)","(101.0, 300.0, 295.0)","(5.0, 6.2, 6.176170212765958)","(101.0, 180.0, 175.55555555555554)","(101.0, 490.0, 420.0)","(61.0, 95.0, 90.625)","(101.0, 450.0, 441.25)","(2.6, 3.2, 3.176968503937008)"
11-01-2023 16:18:35.607892,"(13.0, 18.0, 17.625)","(9.0, 12.0, 11.727777777777778)","(2.9, 3.1, 3.073471615720524)","(101.0, 790.0, 560.0)","(26.0, 32.0, 32.41975308641975)","(101.0, 300.0, 292.72727272727275)","(5.0, 6.2, 6.139130434782609)","(101.0, 180.0, 173.33333333333334)","(101.0, 490.0, 370.0)","(61.0, 95.0, 91.81818181818181)","(101.0, 450.0, 435.0)","(2.6, 3.2, 3.18560411311054)"
11-01-2023 16:18:37.152428,"(13.0, 18.0, 17.729885057471265)","(9.0, 11.5, 11.352272727272727)","(2.9, 3.1, 3.0612096774193547)","(101.0, 790.0, 540.0)","(26.0, 34.0, 32.340425531914896)","(101.0, 300.0, 294.0)","(5.0, 6.2, 6.1013605442176875)","(101.0, 180.0, 175.0)","(101.0, 490.0, 415.0)","(61.0, 95.0, 91.11111111111111)","(101.0, 450.0, 415.0)","(2.6, 3.2, 3.183939393939394)"
11-01-2023 16:18:38.667013,"(13.0, 18.5, 18.145454545454545)","(9.0, 11.5, 11.356353591160222)","(2.9, 3.1, 3.0612096774193547)","(101.0, 750.0, 416.0)","(26.0, 34.0, 32.30434782608695)","(101.0, 300.0, 293.3333333333333)","(5.0, 6.2, 6.113677811550152)","(101.0, 180.0, 176.66666666666666)","(101.0, 480.0, 385.0)","(61.0, 95.0, 92.5)","(101.0, 460.0, 394.0)","(2.6, 3.2, 3.1533557046979865)"
11-01-2023 16:18:40.293599,"(13.0, 18.5, 18.29874213836478)","(9.0, 11.5, 11.13671875)","(2.9, 3.1, 3.0673701298701297)","(101.0, 760.0, 540.0)","(26.0, 34.0, 31.872340425531917)","(101.0, 300.0, 281.25)","(5.0, 6.2, 6.116911764705883)","(101.0, 180.0, 176.66666666666666)","(101.0, 490.0, 385.0)","(61.0, 95.0, 92.91666666666667)","(101.0, 490.0, 425.0)","(2.6, 3.2, 3.228046421663443)"
11-01-2023 16:18:41.792866,"(13.0, 18.5, 18.29874213836478)","(9.0, 11.5, 11.13671875)","(2.9, 3.1, 3.059006211180124)","(101.0, 750.0, 470.0)","(26.0, 32.0, 31.073170731707318)","(101.0, 300.0, 310.0)","(5.0, 6.2, 6.066028708133971)","(101.0, 180.0, 176.66666666666666)","(101.0, 490.0, 470.0)","(61.0, 95.0, 92.91666666666667)","(101.0, 480.0, 425.0)","(2.6, 3.25, 3.210452961672474)"
11-01-2023 16:18:43.438082,"(13.0, 18.5, 18.435114503816795)","(9.0, 11.0, 10.90625)","(2.9, 3.1, 3.1156903765690376)","(101.0, 750.0, 470.0)","(26.0, 32.0, 31.30909090909091)","(101.0, 370.0, 283.3333333333333)","(5.0, 6.2, 6.101408450704225)","(101.0, 180.0, 177.33333333333334)","(101.0, 490.0, 440.0)","(61.0, 95.0, 99.28571428571429)","(101.0, 480.0, 435.0)","(2.6, 3.25, 3.1840753424657535)"
11-01-2023 16:18:45.031451,"(13.0, 18.5, 18.448818897637796)","(9.0, 11.0, 10.9140625)","(2.8, 3.15, 3.1534883720930234)","(101.0, 750.0, 540.0)","(26.0, 32.0, 29.979591836734695)","(101.0, 300.0, 286.6666666666667)","(5.5, 6.2, 5.987272727272727)","(101.0, 180.0, 178.23529411764707)","(101.0, 490.0, 440.0)","(61.0, 110.0, 98.07692307692308)","(101.0, 500.0, 321.42857142857144)","(2.7, 3.2, 3.165158371040724)"
11-01-2023 16:18:46.752799,"(13.0, 18.5, 18.428571428571427)","(9.0, 11.0, 10.655555555555555)","(2.8, 3.2, 3.118359375)","(101.0, 750.0, 680.0)","(26.0, 32.0, 35.38461538461539)","(101.0, 300.0, 327.14285714285717)","(5.5, 6.0, 5.9308571428571435)","(101.0, 180.0, 176.66666666666666)","(101.0, 490.0, 516.0)","(61.0, 100.0, 105.71428571428571)","(101.0, 330.0, 390.0)","(2.7, 3.2, 3.136059907834101)"
11-01-2023 16:18:48.282039,"(13.0, 19.0, 18.945652173913043)","(9.0, 11.5, 11.077777777777778)","(2.8, 3.15, 3.118359375)","(101.0, 750.0, 550.0)","(26.0, 36.0, 35.25)","(101.0, 370.0, 294.0)","(5.0, 6.0, 5.943003412969284)","(101.0, 180.0, 177.77777777777777)","(101.0, 600.0, 516.0)","(61.0, 110.0, 108.46153846153847)","(101.0, 450.0, 354.2857142857143)","(2.7, 3.15, 3.132375478927203)"
11-01-2023 16:18:50.000597,"(13.0, 18.5, 18.352941176470587)","(9.0, 11.5, 11.11)","(2.8, 3.15, 3.115359477124183)","(101.0, 760.0, 620.0)","(26.0, 36.0, 35.25)","(101.0, 350.0, 294.0)","(5.0, 6.0, 5.980645161290322)","(101.0, 180.0, 168.07692307692307)","(101.0, 600.0, 532.5)","(61.0, 110.0, 102.72727272727273)","(101.0, 500.0, 354.2857142857143)","(2.7, 3.15, 3.1324590163934425)"
11-01-2023 16:18:51.588999,"(13.0, 19.0, 18.28125)","(9.0, 11.0, 10.926829268292684)","(2.8, 3.15, 3.1490458015267175)","(101.0, 760.0, 720.7142857142858)","(26.0, 36.0, 35.38461538461539)","(101.0, 350.0, 299.09090909090907)","(5.0, 6.0, 5.983229813664597)","(101.0, 170.0, 168.21428571428572)","(101.0, 600.0, 510.0)","(61.0, 120.0, 104.8)","(101.0, 500.0, 354.2857142857143)","(2.7, 3.15, 3.133227848101266)"
11-01-2023 16:18:53.181081,"(13.0, 19.0, 18.53968253968254)","(9.0, 11.5, 11.3)","(2.8, 3.15, 3.157795698924731)","(101.0, 750.0, 407.14285714285717)","(26.0, 36.0, 35.6)","(101.0, 350.0, 310.0)","(5.0, 6.0, 5.990243902439024)","(101.0, 170.0, 162.30769230769232)","(101.0, 590.0, 498.1818181818182)","(61.0, 120.0, 105.51724137931035)","(101.0, 500.0, 387.5)","(2.7, 3.15, 3.135902777777778)"
11-01-2023 16:18:54.747229,"(13.0, 18.5, 18.465753424657535)","(9.0, 11.0, 10.857446808510637)","(2.8, 3.2, 3.1567365269461076)","(101.0, 630.0, 407.14285714285717)","(26.0, 36.0, 35.733333333333334)","(101.0, 330.0, 310.0)","(5.0, 6.0, 5.986915887850468)","(101.0, 170.0, 165.45454545454547)","(101.0, 580.0, 516.3636363636364)","(61.0, 110.0, 105.80645161290323)","(101.0, 500.0, 387.5)","(2.6, 3.15, 3.137822878228782)"
11-01-2023 16:18:56.399462,"(13.0, 18.5, 18.4609375)","(9.0, 11.0, 10.857446808510637)","(2.8, 3.2, 3.1576013513513512)","(101.0, 630.0, 407.14285714285717)","(26.0, 36.0, 35.77777777777778)","(101.0, 330.0, 315.7142857142857)","(5.0, 6.0, 5.948062015503877)","(101.0, 170.0, 164.0)","(101.0, 580.0, 540.0)","(61.0, 110.0, 105.80645161290323)","(101.0, 500.0, 400.0)","(2.6, 3.15, 3.143528183716075)"
11-01-2023 16:18:57.923619,"(13.0, 18.0, 17.75187969924812)","(9.0, 11.0, 10.442567567567568)","(2.7, 3.2, 3.1820234113712376)","(101.0, 630.0, 556.3636363636364)","(26.0, 36.0, 35.77272727272727)","(101.0, 330.0, 322.1428571428571)","(5.0, 6.0, 5.949370277078086)","(101.0, 180.0, 165.0)","(101.0, 590.0, 521.8181818181818)","(61.0, 110.0, 105.9375)","(101.0, 500.0, 410.0)","(2.6, 3.15, 3.1489754098360656)"
11-01-2023 16:18:59.568581,"(13.0, 18.0, 17.75187969924812)","(9.0, 10.5, 10.514388489208633)","(2.7, 3.2, 3.203684210526316)","(101.0, 630.0, 593.1818181818182)","(26.0, 36.0, 37.391304347826086)","(101.0, 330.0, 310.0)","(5.0, 6.0, 5.865277777777778)","(101.0, 180.0, 167.64705882352942)","(101.0, 590.0, 530.0)","(61.0, 110.0, 106.76470588235294)","(101.0, 500.0, 437.3913043478261)","(2.6, 3.15, 3.1718464351005484)"
11-01-2023 16:19:01.122038,"(13.0, 17.5, 17.15714285714286)","(9.0, 11.0, 10.72008547008547)","(2.7, 3.25, 3.203543913713405)","(101.0, 630.0, 582.3529411764706)","(26.0, 38.0, 35.07692307692308)","(101.0, 340.0, 300.0)","(5.0, 5.9, 5.865568862275449)","(101.0, 180.0, 168.94736842105263)","(101.0, 590.0, 552.5)","(61.0, 110.0, 107.17948717948718)","(101.0, 500.0, 434.54545454545456)","(2.6, 3.2, 3.1514981273408242)"
11-01-2023 16:19:02.656441,"(13.0, 17.5, 17.15714285714286)","(9.0, 11.0, 10.821969696969697)","(2.7, 3.25, 3.2170745920745922)","(101.0, 630.0, 540.0)","(26.0, 36.0, 31.53846153846154)","(101.0, 340.0, 280.0)","(5.0, 5.9, 5.864951768488746)","(101.0, 180.0, 166.95652173913044)","(101.0, 590.0, 515.0)","(71.0, 110.0, 106.12244897959184)","(101.0, 500.0, 437.3913043478261)","(2.7, 3.2, 3.1601926163723917)"
11-01-2023 16:19:04.180184,"(14.0, 17.5, 17.269801980198018)","(10.0, 11.0, 10.815909090909091)","(2.8, 3.25, 3.211406025824964)","(101.0, 630.0, 560.9090909090909)","(26.0, 34.0, 32.666666666666664)","(101.0, 340.0, 268.0)","(5.5, 5.9, 5.866564417177914)","(101.0, 180.0, 167.5)","(101.0, 590.0, 544.5454545454545)","(71.0, 110.0, 106.34615384615384)","(101.0, 500.0, 479.375)","(2.7, 3.2, 3.137749287749288)"
11-01-2023 16:19:05.806332,"(14.0, 17.5, 17.212244897959184)","(10.0, 11.0, 10.86150234741784)","(2.8, 3.25, 3.2075039494470774)","(101.0, 620.0, 596.8421052631579)","(31.0, 34.0, 32.18181818181818)","(101.0, 340.0, 288.57142857142856)","(5.5, 5.9, 5.870710059171598)","(101.0, 180.0, 170.66666666666666)","(101.0, 590.0, 545.0)","(71.0, 110.0, 105.83333333333333)","(101.0, 490.0, 479.375)","(2.8, 3.15, 3.1415162454873644)"
11-01-2023 16:19:07.356196,"(13.0, 17.5, 17.228813559322035)","(10.0, 11.0, 10.956204379562044)","(2.8, 3.25, 3.217979002624672)","(101.0, 610.0, 596.8421052631579)","(26.0, 34.0, 26.38095238095238)","(101.0, 340.0, 320.0)","(5.5, 5.9, 5.8800518134715025)","(101.0, 180.0, 170.71428571428572)","(101.0, 600.0, 517.5)","(71.0, 110.0, 106.19047619047619)","(101.0, 490.0, 358.3333333333333)","(2.8, 3.15, 3.1630368098159507)"
11-01-2023 16:19:08.892472,"(13.0, 17.5, 17.329819277108435)","(10.0, 11.0, 11.291066282420749)","(2.8, 3.25, 3.184920634920635)","(101.0, 610.0, 607.0)","(26.0, 28.0, 27.96969696969697)","(101.0, 340.0, 355.0)","(5.5, 5.9, 5.915642458100559)","(101.0, 180.0, 175.2941176470588)","(101.0, 600.0, 546.6666666666666)","(71.0, 110.0, 108.16326530612245)","(101.0, 500.0, 491.42857142857144)","(2.8, 3.2, 3.1940329218106998)"
11-01-2023 16:19:10.387589,"(13.0, 17.5, 17.32686567164179)","(10.0, 11.5, 11.339403973509933)","(2.8, 3.2, 3.184272997032641)","(101.0, 620.0, 587.5)","(26.0, 28.0, 28.16949152542373)","(101.0, 370.0, 233.75)","(5.5, 6.0, 6.040273037542662)","(101.0, 180.0, 164.0)","(101.0, 600.0, 489.4117647058824)","(71.0, 110.0, 107.89473684210526)","(101.0, 500.0, 340.90909090909093)","(2.8, 3.2, 3.1996732026143793)"
11-01-2023 16:19:11.950463,"(13.0, 17.5, 17.324242424242424)","(10.0, 11.5, 11.406746031746032)","(2.8, 3.2, 3.183659638554217)","(101.0, 620.0, 598.3333333333334)","(26.0, 29.0, 28.571428571428573)","(101.0, 240.0, 233.75)","(5.5, 6.2, 6.068987341772152)","(101.0, 180.0, 167.14285714285714)","(101.0, 640.0, 506.6666666666667)","(71.0, 110.0, 107.83783783783784)","(101.0, 360.0, 346.0)","(2.8, 3.2, 3.1930084745762715)"
11-01-2023 16:19:13.491747,"(13.0, 17.5, 16.896341463414632)","(10.0, 11.5, 11.412962962962963)","(2.8, 3.2, 3.1895473251028807)","(101.0, 620.0, 548.5714285714286)","(26.0, 29.0, 28.705882352941178)","(101.0, 240.0, 233.75)","(5.5, 6.2, 6.091011235955056)","(101.0, 170.0, 167.5)","(101.0, 640.0, 506.6666666666667)","(71.0, 110.0, 105.26315789473685)","(101.0, 360.0, 346.0)","(2.8, 3.2, 3.192198581560284)"
11-01-2023 16:19:15.079299,"(13.0, 17.0, 16.842105263157894)","(10.0, 11.5, 11.39018691588785)","(2.8, 3.2, 3.1824134705332088)","(101.0, 600.0, 546.6666666666667)","(26.0, 30.0, 28.6)","(101.0, 240.0, 233.75)","(5.5, 6.2, 6.09054441260745)","(101.0, 170.0, 168.1818181818182)","(101.0, 640.0, 522.3529411764706)","(71.0, 110.0, 105.26315789473685)","(101.0, 360.0, 345.2631578947368)","(2.8, 3.2, 3.1862500000000002)"
11-01-2023 16:19:16.592052,"(13.0, 17.0, 16.815277777777776)","(10.0, 11.5, 11.393719806763285)","(2.8, 3.2, 3.188840399002494)","(101.0, 600.0, 546.6666666666667)","(26.0, 29.0, 30.22222222222222)","(101.0, 240.0, 233.75)","(5.5, 6.2, 6.1245360824742265)","(101.0, 170.0, 168.1818181818182)","(101.0, 640.0, 522.3529411764706)","(71.0, 110.0, 105.26315789473685)","(101.0, 360.0, 348.2352941176471)","(2.8, 3.2, 3.1826315789473685)"
11-01-2023 16:19:18.176741,"(13.0, 17.0, 16.794198895027623)","(10.0, 11.5, 11.28826530612245)","(2.8, 3.2, 3.205150976909414)","(101.0, 600.0, 546.6666666666667)","(26.0, 32.0, 28.384615384615383)","(101.0, 240.0, 234.11764705882354)","(5.5, 6.2, 6.105426356589147)","(101.0, 170.0, 163.7037037037037)","(101.0, 640.0, 518.7878787878788)","(71.0, 110.0, 104.06976744186046)","(101.0, 360.0, 348.2352941176471)","(2.8, 3.2, 3.1815217391304347)"
11-01-2023 16:19:19.792174,"(13.0, 17.0, 16.794198895027623)","(10.0, 11.5, 11.298882681564246)","(2.8, 3.25, 3.219690265486726)","(101.0, 600.0, 506.6666666666667)","(26.0, 29.0, 27.791666666666668)","(101.0, 240.0, 228.57142857142858)","(5.5, 6.2, 6.100272479564032)","(101.0, 170.0, 162.94117647058823)","(101.0, 640.0, 497.14285714285717)","(71.0, 110.0, 104.06976744186046)","(101.0, 360.0, 348.0)","(2.8, 3.2, 3.183084577114428)"
