,Devon Lass,Hurricane Max,Wagner Bale,Indigo Indy,Hurricane Miami,My Dilemma,California Blond,Captain Cruiser
40,"[datetime.datetime(2022, 11, 28, 14, 49, 12, 949155), 3.4, 5.5]","[datetime.datetime(2022, 11, 28, 14, 49, 12, 949155), 3.7, 3.9]","[datetime.datetime(2022, 11, 28, 14, 49, 12, 949155), 4.6, 8.2]","[datetime.datetime(2022, 11, 28, 14, 49, 12, 949155), 31.0, 330.0]","[datetime.datetime(2022, 11, 28, 14, 49, 12, 949155), 31.0, 120.0]","[datetime.datetime(2022, 11, 28, 14, 49, 12, 949155), 31.0, 130.0]","[datetime.datetime(2022, 11, 28, 14, 49, 12, 949155), 3.9, 6.8]","[datetime.datetime(2022, 11, 28, 14, 49, 12, 949155), 5.5, 8.8]"
41,"[datetime.datetime(2022, 11, 28, 14, 49, 14, 78198), 3.4, 5.5]","[datetime.datetime(2022, 11, 28, 14, 49, 14, 78198), 3.7, 3.9]","[datetime.datetime(2022, 11, 28, 14, 49, 14, 78198), 4.6, 8.2]","[datetime.datetime(2022, 11, 28, 14, 49, 14, 78198), 31.0, 330.0]","[datetime.datetime(2022, 11, 28, 14, 49, 14, 78198), 31.0, 120.0]","[datetime.datetime(2022, 11, 28, 14, 49, 14, 78198), 31.0, 130.0]","[datetime.datetime(2022, 11, 28, 14, 49, 14, 78198), 3.9, 6.8]","[datetime.datetime(2022, 11, 28, 14, 49, 14, 78198), 5.5, 8.8]"
42,"[datetime.datetime(2022, 11, 28, 14, 49, 15, 207847), 3.4, 5.5]","[datetime.datetime(2022, 11, 28, 14, 49, 15, 207847), 3.7, 3.9]","[datetime.datetime(2022, 11, 28, 14, 49, 15, 207847), 4.6, 8.2]","[datetime.datetime(2022, 11, 28, 14, 49, 15, 207847), 31.0, 330.0]","[datetime.datetime(2022, 11, 28, 14, 49, 15, 207847), 31.0, 120.0]","[datetime.datetime(2022, 11, 28, 14, 49, 15, 207847), 31.0, 130.0]","[datetime.datetime(2022, 11, 28, 14, 49, 15, 207847), 3.9, 6.8]","[datetime.datetime(2022, 11, 28, 14, 49, 15, 207847), 5.5, 8.8]"
43,"[datetime.datetime(2022, 11, 28, 14, 49, 16, 334221), 3.4, 5.5]","[datetime.datetime(2022, 11, 28, 14, 49, 16, 334221), 3.7, 3.9]","[datetime.datetime(2022, 11, 28, 14, 49, 16, 334221), 4.6, 8.2]","[datetime.datetime(2022, 11, 28, 14, 49, 16, 334221), 31.0, 330.0]","[datetime.datetime(2022, 11, 28, 14, 49, 16, 334221), 31.0, 120.0]","[datetime.datetime(2022, 11, 28, 14, 49, 16, 334221), 31.0, 130.0]","[datetime.datetime(2022, 11, 28, 14, 49, 16, 334221), 3.9, 6.8]","[datetime.datetime(2022, 11, 28, 14, 49, 16, 334221), 5.5, 8.8]"
44,"[datetime.datetime(2022, 11, 28, 14, 49, 17, 469579), 3.4, 5.5]","[datetime.datetime(2022, 11, 28, 14, 49, 17, 469579), 3.7, 3.9]","[datetime.datetime(2022, 11, 28, 14, 49, 17, 469579), 4.6, 8.2]","[datetime.datetime(2022, 11, 28, 14, 49, 17, 469579), 31.0, 330.0]","[datetime.datetime(2022, 11, 28, 14, 49, 17, 469579), 31.0, 120.0]","[datetime.datetime(2022, 11, 28, 14, 49, 17, 469579), 31.0, 130.0]","[datetime.datetime(2022, 11, 28, 14, 49, 17, 469579), 3.9, 6.8]","[datetime.datetime(2022, 11, 28, 14, 49, 17, 469579), 5.5, 8.8]"
45,"[datetime.datetime(2022, 11, 28, 14, 49, 18, 606205), 3.4, 5.5]","[datetime.datetime(2022, 11, 28, 14, 49, 18, 606205), 3.7, 3.9]","[datetime.datetime(2022, 11, 28, 14, 49, 18, 606205), 4.6, 8.2]","[datetime.datetime(2022, 11, 28, 14, 49, 18, 606205), 31.0, 330.0]","[datetime.datetime(2022, 11, 28, 14, 49, 18, 606205), 31.0, 120.0]","[datetime.datetime(2022, 11, 28, 14, 49, 18, 606205), 31.0, 130.0]","[datetime.datetime(2022, 11, 28, 14, 49, 18, 606205), 3.9, 6.8]","[datetime.datetime(2022, 11, 28, 14, 49, 18, 606205), 5.5, 8.8]"
46,"[datetime.datetime(2022, 11, 28, 14, 49, 19, 747063), 3.4, 5.5]","[datetime.datetime(2022, 11, 28, 14, 49, 19, 747063), 3.7, 3.9]","[datetime.datetime(2022, 11, 28, 14, 49, 19, 747063), 4.6, 8.2]","[datetime.datetime(2022, 11, 28, 14, 49, 19, 747063), 31.0, 330.0]","[datetime.datetime(2022, 11, 28, 14, 49, 19, 747063), 31.0, 120.0]","[datetime.datetime(2022, 11, 28, 14, 49, 19, 747063), 31.0, 130.0]","[datetime.datetime(2022, 11, 28, 14, 49, 19, 747063), 3.9, 6.8]","[datetime.datetime(2022, 11, 28, 14, 49, 19, 747063), 5.5, 8.8]"
47,"[datetime.datetime(2022, 11, 28, 14, 49, 20, 872811), 3.4, 5.5]","[datetime.datetime(2022, 11, 28, 14, 49, 20, 872811), 3.7, 3.9]","[datetime.datetime(2022, 11, 28, 14, 49, 20, 872811), 4.6, 8.2]","[datetime.datetime(2022, 11, 28, 14, 49, 20, 872811), 31.0, 330.0]","[datetime.datetime(2022, 11, 28, 14, 49, 20, 872811), 31.0, 120.0]","[datetime.datetime(2022, 11, 28, 14, 49, 20, 872811), 31.0, 130.0]","[datetime.datetime(2022, 11, 28, 14, 49, 20, 872811), 3.9, 6.8]","[datetime.datetime(2022, 11, 28, 14, 49, 20, 872811), 5.5, 8.8]"
48,"[datetime.datetime(2022, 11, 28, 14, 49, 22, 11616), 3.4, 5.5]","[datetime.datetime(2022, 11, 28, 14, 49, 22, 11616), 3.7, 3.9]","[datetime.datetime(2022, 11, 28, 14, 49, 22, 11616), 4.6, 8.2]","[datetime.datetime(2022, 11, 28, 14, 49, 22, 11616), 31.0, 330.0]","[datetime.datetime(2022, 11, 28, 14, 49, 22, 11616), 31.0, 120.0]","[datetime.datetime(2022, 11, 28, 14, 49, 22, 11616), 31.0, 130.0]","[datetime.datetime(2022, 11, 28, 14, 49, 22, 11616), 3.9, 6.8]","[datetime.datetime(2022, 11, 28, 14, 49, 22, 11616), 5.5, 8.8]"
49,"[datetime.datetime(2022, 11, 28, 14, 49, 23, 150210), 3.4, 5.5]","[datetime.datetime(2022, 11, 28, 14, 49, 23, 150210), 3.7, 3.9]","[datetime.datetime(2022, 11, 28, 14, 49, 23, 150210), 4.6, 8.2]","[datetime.datetime(2022, 11, 28, 14, 49, 23, 150210), 31.0, 330.0]","[datetime.datetime(2022, 11, 28, 14, 49, 23, 150210), 31.0, 120.0]","[datetime.datetime(2022, 11, 28, 14, 49, 23, 150210), 31.0, 130.0]","[datetime.datetime(2022, 11, 28, 14, 49, 23, 150210), 3.9, 6.8]","[datetime.datetime(2022, 11, 28, 14, 49, 23, 150210), 5.5, 8.8]"
50,"[datetime.datetime(2022, 11, 28, 14, 49, 24, 310080), 3.4, 5.5]","[datetime.datetime(2022, 11, 28, 14, 49, 24, 310080), 3.7, 3.9]","[datetime.datetime(2022, 11, 28, 14, 49, 24, 310080), 4.6, 8.2]","[datetime.datetime(2022, 11, 28, 14, 49, 24, 310080), 31.0, 330.0]","[datetime.datetime(2022, 11, 28, 14, 49, 24, 310080), 31.0, 120.0]","[datetime.datetime(2022, 11, 28, 14, 49, 24, 310080), 31.0, 130.0]","[datetime.datetime(2022, 11, 28, 14, 49, 24, 310080), 3.9, 6.8]","[datetime.datetime(2022, 11, 28, 14, 49, 24, 310080), 5.5, 8.8]"
51,"[datetime.datetime(2022, 11, 28, 14, 49, 25, 443706), 3.4, 5.5]","[datetime.datetime(2022, 11, 28, 14, 49, 25, 443706), 3.7, 3.9]","[datetime.datetime(2022, 11, 28, 14, 49, 25, 443706), 4.6, 8.2]","[datetime.datetime(2022, 11, 28, 14, 49, 25, 443706), 31.0, 330.0]","[datetime.datetime(2022, 11, 28, 14, 49, 25, 443706), 31.0, 120.0]","[datetime.datetime(2022, 11, 28, 14, 49, 25, 443706), 31.0, 130.0]","[datetime.datetime(2022, 11, 28, 14, 49, 25, 443706), 3.9, 6.8]","[datetime.datetime(2022, 11, 28, 14, 49, 25, 443706), 5.5, 8.8]"
52,"[datetime.datetime(2022, 11, 28, 14, 49, 26, 572325), 3.4, 5.5]","[datetime.datetime(2022, 11, 28, 14, 49, 26, 572325), 3.7, 3.9]","[datetime.datetime(2022, 11, 28, 14, 49, 26, 572325), 4.6, 8.2]","[datetime.datetime(2022, 11, 28, 14, 49, 26, 572325), 31.0, 330.0]","[datetime.datetime(2022, 11, 28, 14, 49, 26, 572325), 31.0, 120.0]","[datetime.datetime(2022, 11, 28, 14, 49, 26, 572325), 31.0, 130.0]","[datetime.datetime(2022, 11, 28, 14, 49, 26, 572325), 3.9, 6.8]","[datetime.datetime(2022, 11, 28, 14, 49, 26, 572325), 5.5, 8.8]"
53,"[datetime.datetime(2022, 11, 28, 14, 49, 27, 700171), 3.4, 5.5]","[datetime.datetime(2022, 11, 28, 14, 49, 27, 700171), 3.7, 3.9]","[datetime.datetime(2022, 11, 28, 14, 49, 27, 700171), 4.6, 8.2]","[datetime.datetime(2022, 11, 28, 14, 49, 27, 700171), 31.0, 330.0]","[datetime.datetime(2022, 11, 28, 14, 49, 27, 700171), 31.0, 120.0]","[datetime.datetime(2022, 11, 28, 14, 49, 27, 700171), 31.0, 130.0]","[datetime.datetime(2022, 11, 28, 14, 49, 27, 700171), 3.9, 6.8]","[datetime.datetime(2022, 11, 28, 14, 49, 27, 700171), 5.5, 8.8]"
54,"[datetime.datetime(2022, 11, 28, 14, 49, 28, 827488), 3.4, 5.5]","[datetime.datetime(2022, 11, 28, 14, 49, 28, 827488), 3.7, 3.9]","[datetime.datetime(2022, 11, 28, 14, 49, 28, 827488), 4.6, 8.2]","[datetime.datetime(2022, 11, 28, 14, 49, 28, 827488), 31.0, 330.0]","[datetime.datetime(2022, 11, 28, 14, 49, 28, 827488), 31.0, 120.0]","[datetime.datetime(2022, 11, 28, 14, 49, 28, 827488), 31.0, 130.0]","[datetime.datetime(2022, 11, 28, 14, 49, 28, 827488), 3.9, 6.8]","[datetime.datetime(2022, 11, 28, 14, 49, 28, 827488), 5.5, 8.8]"
55,"[datetime.datetime(2022, 11, 28, 14, 49, 29, 959373), 3.4, 5.5]","[datetime.datetime(2022, 11, 28, 14, 49, 29, 959373), 3.7, 3.9]","[datetime.datetime(2022, 11, 28, 14, 49, 29, 959373), 4.6, 8.2]","[datetime.datetime(2022, 11, 28, 14, 49, 29, 959373), 31.0, 330.0]","[datetime.datetime(2022, 11, 28, 14, 49, 29, 959373), 31.0, 120.0]","[datetime.datetime(2022, 11, 28, 14, 49, 29, 959373), 31.0, 130.0]","[datetime.datetime(2022, 11, 28, 14, 49, 29, 959373), 3.9, 6.8]","[datetime.datetime(2022, 11, 28, 14, 49, 29, 959373), 5.5, 8.8]"
56,"[datetime.datetime(2022, 11, 28, 14, 49, 31, 82489), 3.4, 5.5]","[datetime.datetime(2022, 11, 28, 14, 49, 31, 82489), 3.7, 3.9]","[datetime.datetime(2022, 11, 28, 14, 49, 31, 82489), 4.6, 8.2]","[datetime.datetime(2022, 11, 28, 14, 49, 31, 82489), 31.0, 330.0]","[datetime.datetime(2022, 11, 28, 14, 49, 31, 82489), 31.0, 120.0]","[datetime.datetime(2022, 11, 28, 14, 49, 31, 82489), 31.0, 130.0]","[datetime.datetime(2022, 11, 28, 14, 49, 31, 82489), 3.9, 6.8]","[datetime.datetime(2022, 11, 28, 14, 49, 31, 82489), 5.5, 8.8]"
57,"[datetime.datetime(2022, 11, 28, 14, 49, 32, 217035), 3.4, 5.5]","[datetime.datetime(2022, 11, 28, 14, 49, 32, 217035), 3.7, 3.9]","[datetime.datetime(2022, 11, 28, 14, 49, 32, 217035), 4.6, 8.2]","[datetime.datetime(2022, 11, 28, 14, 49, 32, 217035), 31.0, 330.0]","[datetime.datetime(2022, 11, 28, 14, 49, 32, 217035), 31.0, 120.0]","[datetime.datetime(2022, 11, 28, 14, 49, 32, 217035), 31.0, 130.0]","[datetime.datetime(2022, 11, 28, 14, 49, 32, 217035), 3.9, 6.8]","[datetime.datetime(2022, 11, 28, 14, 49, 32, 217035), 5.5, 8.8]"
58,"[datetime.datetime(2022, 11, 28, 14, 49, 33, 344185), 3.4, 5.5]","[datetime.datetime(2022, 11, 28, 14, 49, 33, 344185), 3.7, 3.9]","[datetime.datetime(2022, 11, 28, 14, 49, 33, 344185), 4.6, 8.2]","[datetime.datetime(2022, 11, 28, 14, 49, 33, 344185), 31.0, 330.0]","[datetime.datetime(2022, 11, 28, 14, 49, 33, 344185), 31.0, 120.0]","[datetime.datetime(2022, 11, 28, 14, 49, 33, 344185), 31.0, 130.0]","[datetime.datetime(2022, 11, 28, 14, 49, 33, 344185), 3.9, 6.8]","[datetime.datetime(2022, 11, 28, 14, 49, 33, 344185), 5.5, 8.8]"
59,"[datetime.datetime(2022, 11, 28, 14, 49, 34, 474021), 3.4, 5.5]","[datetime.datetime(2022, 11, 28, 14, 49, 34, 474021), 3.7, 3.9]","[datetime.datetime(2022, 11, 28, 14, 49, 34, 474021), 4.6, 8.2]","[datetime.datetime(2022, 11, 28, 14, 49, 34, 474021), 31.0, 330.0]","[datetime.datetime(2022, 11, 28, 14, 49, 34, 474021), 31.0, 120.0]","[datetime.datetime(2022, 11, 28, 14, 49, 34, 474021), 31.0, 130.0]","[datetime.datetime(2022, 11, 28, 14, 49, 34, 474021), 3.9, 6.8]","[datetime.datetime(2022, 11, 28, 14, 49, 34, 474021), 5.5, 8.8]"
60,"[datetime.datetime(2022, 11, 28, 14, 49, 35, 597551), 3.4, 5.5]","[datetime.datetime(2022, 11, 28, 14, 49, 35, 597551), 3.7, 3.9]","[datetime.datetime(2022, 11, 28, 14, 49, 35, 597551), 4.6, 8.2]","[datetime.datetime(2022, 11, 28, 14, 49, 35, 597551), 31.0, 330.0]","[datetime.datetime(2022, 11, 28, 14, 49, 35, 597551), 31.0, 120.0]","[datetime.datetime(2022, 11, 28, 14, 49, 35, 597551), 31.0, 130.0]","[datetime.datetime(2022, 11, 28, 14, 49, 35, 597551), 3.9, 6.8]","[datetime.datetime(2022, 11, 28, 14, 49, 35, 597551), 5.5, 8.8]"
61,"[datetime.datetime(2022, 11, 28, 14, 49, 36, 728043), 3.4, 5.5]","[datetime.datetime(2022, 11, 28, 14, 49, 36, 728043), 3.7, 3.9]","[datetime.datetime(2022, 11, 28, 14, 49, 36, 728043), 4.6, 8.2]","[datetime.datetime(2022, 11, 28, 14, 49, 36, 728043), 31.0, 330.0]","[datetime.datetime(2022, 11, 28, 14, 49, 36, 728043), 31.0, 120.0]","[datetime.datetime(2022, 11, 28, 14, 49, 36, 728043), 31.0, 130.0]","[datetime.datetime(2022, 11, 28, 14, 49, 36, 728043), 3.9, 6.8]","[datetime.datetime(2022, 11, 28, 14, 49, 36, 728043), 5.5, 8.8]"
62,"[datetime.datetime(2022, 11, 28, 14, 49, 37, 850800), 3.4, 5.5]","[datetime.datetime(2022, 11, 28, 14, 49, 37, 850800), 3.7, 3.9]","[datetime.datetime(2022, 11, 28, 14, 49, 37, 850800), 4.6, 8.2]","[datetime.datetime(2022, 11, 28, 14, 49, 37, 850800), 31.0, 330.0]","[datetime.datetime(2022, 11, 28, 14, 49, 37, 850800), 31.0, 120.0]","[datetime.datetime(2022, 11, 28, 14, 49, 37, 850800), 31.0, 130.0]","[datetime.datetime(2022, 11, 28, 14, 49, 37, 850800), 3.9, 6.8]","[datetime.datetime(2022, 11, 28, 14, 49, 37, 850800), 5.5, 8.8]"
63,"[datetime.datetime(2022, 11, 28, 14, 49, 38, 983537), 3.4, 5.5]","[datetime.datetime(2022, 11, 28, 14, 49, 38, 983537), 3.7, 3.9]","[datetime.datetime(2022, 11, 28, 14, 49, 38, 983537), 4.6, 8.2]","[datetime.datetime(2022, 11, 28, 14, 49, 38, 983537), 31.0, 330.0]","[datetime.datetime(2022, 11, 28, 14, 49, 38, 983537), 31.0, 120.0]","[datetime.datetime(2022, 11, 28, 14, 49, 38, 983537), 31.0, 130.0]","[datetime.datetime(2022, 11, 28, 14, 49, 38, 983537), 3.9, 6.8]","[datetime.datetime(2022, 11, 28, 14, 49, 38, 983537), 5.5, 8.8]"
64,"[datetime.datetime(2022, 11, 28, 14, 49, 40, 109689), 3.4, 5.5]","[datetime.datetime(2022, 11, 28, 14, 49, 40, 109689), 3.7, 3.9]","[datetime.datetime(2022, 11, 28, 14, 49, 40, 109689), 4.6, 8.2]","[datetime.datetime(2022, 11, 28, 14, 49, 40, 109689), 31.0, 330.0]","[datetime.datetime(2022, 11, 28, 14, 49, 40, 109689), 31.0, 120.0]","[datetime.datetime(2022, 11, 28, 14, 49, 40, 109689), 31.0, 130.0]","[datetime.datetime(2022, 11, 28, 14, 49, 40, 109689), 3.9, 6.8]","[datetime.datetime(2022, 11, 28, 14, 49, 40, 109689), 5.5, 8.8]"
65,"[datetime.datetime(2022, 11, 28, 14, 49, 41, 230634), 3.4, 5.5]","[datetime.datetime(2022, 11, 28, 14, 49, 41, 230634), 3.7, 3.9]","[datetime.datetime(2022, 11, 28, 14, 49, 41, 230634), 4.6, 8.2]","[datetime.datetime(2022, 11, 28, 14, 49, 41, 230634), 31.0, 330.0]","[datetime.datetime(2022, 11, 28, 14, 49, 41, 230634), 31.0, 120.0]","[datetime.datetime(2022, 11, 28, 14, 49, 41, 230634), 31.0, 130.0]","[datetime.datetime(2022, 11, 28, 14, 49, 41, 230634), 3.9, 6.8]","[datetime.datetime(2022, 11, 28, 14, 49, 41, 230634), 5.5, 8.8]"
66,"[datetime.datetime(2022, 11, 28, 14, 49, 42, 360828), 3.4, 5.5]","[datetime.datetime(2022, 11, 28, 14, 49, 42, 360828), 3.7, 3.9]","[datetime.datetime(2022, 11, 28, 14, 49, 42, 360828), 4.6, 8.2]","[datetime.datetime(2022, 11, 28, 14, 49, 42, 360828), 31.0, 330.0]","[datetime.datetime(2022, 11, 28, 14, 49, 42, 360828), 31.0, 120.0]","[datetime.datetime(2022, 11, 28, 14, 49, 42, 360828), 31.0, 130.0]","[datetime.datetime(2022, 11, 28, 14, 49, 42, 360828), 3.9, 6.8]","[datetime.datetime(2022, 11, 28, 14, 49, 42, 360828), 5.5, 8.8]"
67,"[datetime.datetime(2022, 11, 28, 14, 49, 43, 483591), 3.4, 5.5]","[datetime.datetime(2022, 11, 28, 14, 49, 43, 483591), 3.7, 3.9]","[datetime.datetime(2022, 11, 28, 14, 49, 43, 483591), 4.6, 8.2]","[datetime.datetime(2022, 11, 28, 14, 49, 43, 483591), 31.0, 330.0]","[datetime.datetime(2022, 11, 28, 14, 49, 43, 483591), 31.0, 120.0]","[datetime.datetime(2022, 11, 28, 14, 49, 43, 483591), 31.0, 130.0]","[datetime.datetime(2022, 11, 28, 14, 49, 43, 483591), 3.9, 6.8]","[datetime.datetime(2022, 11, 28, 14, 49, 43, 483591), 5.5, 8.8]"
68,"[datetime.datetime(2022, 11, 28, 14, 49, 44, 611068), 3.4, 5.5]","[datetime.datetime(2022, 11, 28, 14, 49, 44, 611068), 3.7, 3.9]","[datetime.datetime(2022, 11, 28, 14, 49, 44, 611068), 4.6, 8.2]","[datetime.datetime(2022, 11, 28, 14, 49, 44, 611068), 31.0, 330.0]","[datetime.datetime(2022, 11, 28, 14, 49, 44, 611068), 31.0, 120.0]","[datetime.datetime(2022, 11, 28, 14, 49, 44, 611068), 31.0, 130.0]","[datetime.datetime(2022, 11, 28, 14, 49, 44, 612069), 3.9, 6.8]","[datetime.datetime(2022, 11, 28, 14, 49, 44, 612069), 5.5, 8.8]"
69,"[datetime.datetime(2022, 11, 28, 14, 49, 45, 735008), 3.4, 5.5]","[datetime.datetime(2022, 11, 28, 14, 49, 45, 735008), 3.7, 3.9]","[datetime.datetime(2022, 11, 28, 14, 49, 45, 735008), 4.6, 8.2]","[datetime.datetime(2022, 11, 28, 14, 49, 45, 735008), 31.0, 330.0]","[datetime.datetime(2022, 11, 28, 14, 49, 45, 735008), 31.0, 120.0]","[datetime.datetime(2022, 11, 28, 14, 49, 45, 735008), 31.0, 130.0]","[datetime.datetime(2022, 11, 28, 14, 49, 45, 735008), 3.9, 6.8]","[datetime.datetime(2022, 11, 28, 14, 49, 45, 735008), 5.5, 8.8]"
70,"[datetime.datetime(2022, 11, 28, 14, 49, 46, 862681), 3.4, 5.5]","[datetime.datetime(2022, 11, 28, 14, 49, 46, 862681), 3.7, 3.9]","[datetime.datetime(2022, 11, 28, 14, 49, 46, 862681), 4.6, 8.2]","[datetime.datetime(2022, 11, 28, 14, 49, 46, 862681), 31.0, 330.0]","[datetime.datetime(2022, 11, 28, 14, 49, 46, 862681), 31.0, 120.0]","[datetime.datetime(2022, 11, 28, 14, 49, 46, 862681), 31.0, 130.0]","[datetime.datetime(2022, 11, 28, 14, 49, 46, 862681), 3.9, 6.8]","[datetime.datetime(2022, 11, 28, 14, 49, 46, 862681), 5.5, 8.8]"
71,"[datetime.datetime(2022, 11, 28, 14, 49, 47, 995300), 3.4, 5.5]","[datetime.datetime(2022, 11, 28, 14, 49, 47, 995300), 3.7, 3.9]","[datetime.datetime(2022, 11, 28, 14, 49, 47, 995300), 4.6, 8.2]","[datetime.datetime(2022, 11, 28, 14, 49, 47, 995300), 31.0, 330.0]","[datetime.datetime(2022, 11, 28, 14, 49, 47, 995300), 31.0, 120.0]","[datetime.datetime(2022, 11, 28, 14, 49, 47, 995300), 31.0, 130.0]","[datetime.datetime(2022, 11, 28, 14, 49, 47, 995300), 3.9, 6.8]","[datetime.datetime(2022, 11, 28, 14, 49, 47, 995300), 5.5, 8.8]"
72,"[datetime.datetime(2022, 11, 28, 14, 49, 49, 141771), 3.4, 5.5]","[datetime.datetime(2022, 11, 28, 14, 49, 49, 141771), 3.7, 3.9]","[datetime.datetime(2022, 11, 28, 14, 49, 49, 141771), 4.6, 8.2]","[datetime.datetime(2022, 11, 28, 14, 49, 49, 141771), 31.0, 330.0]","[datetime.datetime(2022, 11, 28, 14, 49, 49, 141771), 31.0, 120.0]","[datetime.datetime(2022, 11, 28, 14, 49, 49, 141771), 31.0, 130.0]","[datetime.datetime(2022, 11, 28, 14, 49, 49, 141771), 3.9, 6.8]","[datetime.datetime(2022, 11, 28, 14, 49, 49, 141771), 5.5, 8.8]"
73,"[datetime.datetime(2022, 11, 28, 14, 49, 50, 293123), 3.4, 5.5]","[datetime.datetime(2022, 11, 28, 14, 49, 50, 293123), 3.7, 3.9]","[datetime.datetime(2022, 11, 28, 14, 49, 50, 293123), 4.6, 8.2]","[datetime.datetime(2022, 11, 28, 14, 49, 50, 293123), 31.0, 330.0]","[datetime.datetime(2022, 11, 28, 14, 49, 50, 293123), 31.0, 120.0]","[datetime.datetime(2022, 11, 28, 14, 49, 50, 293123), 31.0, 130.0]","[datetime.datetime(2022, 11, 28, 14, 49, 50, 293123), 3.9, 6.8]","[datetime.datetime(2022, 11, 28, 14, 49, 50, 293123), 5.5, 8.8]"
74,"[datetime.datetime(2022, 11, 28, 14, 49, 51, 456601), 3.4, 5.5]","[datetime.datetime(2022, 11, 28, 14, 49, 51, 456601), 3.7, 3.9]","[datetime.datetime(2022, 11, 28, 14, 49, 51, 456601), 4.6, 8.2]","[datetime.datetime(2022, 11, 28, 14, 49, 51, 456601), 31.0, 330.0]","[datetime.datetime(2022, 11, 28, 14, 49, 51, 456601), 31.0, 120.0]","[datetime.datetime(2022, 11, 28, 14, 49, 51, 456601), 31.0, 130.0]","[datetime.datetime(2022, 11, 28, 14, 49, 51, 456601), 3.9, 6.8]","[datetime.datetime(2022, 11, 28, 14, 49, 51, 456601), 5.5, 8.8]"
75,"[datetime.datetime(2022, 11, 28, 14, 49, 52, 621479), 3.4, 5.5]","[datetime.datetime(2022, 11, 28, 14, 49, 52, 621479), 3.7, 3.9]","[datetime.datetime(2022, 11, 28, 14, 49, 52, 621479), 4.6, 8.2]","[datetime.datetime(2022, 11, 28, 14, 49, 52, 621479), 31.0, 330.0]","[datetime.datetime(2022, 11, 28, 14, 49, 52, 621479), 31.0, 120.0]","[datetime.datetime(2022, 11, 28, 14, 49, 52, 621479), 31.0, 130.0]","[datetime.datetime(2022, 11, 28, 14, 49, 52, 621479), 3.9, 6.8]","[datetime.datetime(2022, 11, 28, 14, 49, 52, 621479), 5.5, 8.8]"
76,"[datetime.datetime(2022, 11, 28, 14, 49, 53, 767634), 3.4, 5.5]","[datetime.datetime(2022, 11, 28, 14, 49, 53, 767634), 3.7, 3.9]","[datetime.datetime(2022, 11, 28, 14, 49, 53, 767634), 4.6, 8.2]","[datetime.datetime(2022, 11, 28, 14, 49, 53, 767634), 31.0, 330.0]","[datetime.datetime(2022, 11, 28, 14, 49, 53, 767634), 31.0, 120.0]","[datetime.datetime(2022, 11, 28, 14, 49, 53, 767634), 31.0, 130.0]","[datetime.datetime(2022, 11, 28, 14, 49, 53, 767634), 3.9, 6.8]","[datetime.datetime(2022, 11, 28, 14, 49, 53, 767634), 5.5, 8.8]"
77,"[datetime.datetime(2022, 11, 28, 14, 49, 54, 901330), 3.4, 5.5]","[datetime.datetime(2022, 11, 28, 14, 49, 54, 901330), 3.7, 3.9]","[datetime.datetime(2022, 11, 28, 14, 49, 54, 901330), 4.6, 8.2]","[datetime.datetime(2022, 11, 28, 14, 49, 54, 901330), 31.0, 330.0]","[datetime.datetime(2022, 11, 28, 14, 49, 54, 901330), 31.0, 120.0]","[datetime.datetime(2022, 11, 28, 14, 49, 54, 901330), 31.0, 130.0]","[datetime.datetime(2022, 11, 28, 14, 49, 54, 901330), 3.9, 6.8]","[datetime.datetime(2022, 11, 28, 14, 49, 54, 901330), 5.5, 8.8]"
78,"[datetime.datetime(2022, 11, 28, 14, 49, 56, 33264), 3.4, 5.5]","[datetime.datetime(2022, 11, 28, 14, 49, 56, 33264), 3.7, 3.9]","[datetime.datetime(2022, 11, 28, 14, 49, 56, 33264), 4.6, 8.2]","[datetime.datetime(2022, 11, 28, 14, 49, 56, 33264), 31.0, 330.0]","[datetime.datetime(2022, 11, 28, 14, 49, 56, 33264), 31.0, 120.0]","[datetime.datetime(2022, 11, 28, 14, 49, 56, 33264), 31.0, 130.0]","[datetime.datetime(2022, 11, 28, 14, 49, 56, 33264), 3.9, 6.8]","[datetime.datetime(2022, 11, 28, 14, 49, 56, 33264), 5.5, 8.8]"
79,"[datetime.datetime(2022, 11, 28, 14, 49, 57, 163785), 3.4, 5.5]","[datetime.datetime(2022, 11, 28, 14, 49, 57, 163785), 3.7, 3.9]","[datetime.datetime(2022, 11, 28, 14, 49, 57, 163785), 4.6, 8.2]","[datetime.datetime(2022, 11, 28, 14, 49, 57, 163785), 31.0, 330.0]","[datetime.datetime(2022, 11, 28, 14, 49, 57, 163785), 31.0, 120.0]","[datetime.datetime(2022, 11, 28, 14, 49, 57, 163785), 31.0, 130.0]","[datetime.datetime(2022, 11, 28, 14, 49, 57, 163785), 3.9, 6.8]","[datetime.datetime(2022, 11, 28, 14, 49, 57, 163785), 5.5, 8.8]"
