,Triumph,Electra Glide,Jagger Bale,Lala Reindeer,Reiko Bolt,Nicki Whoop,Kanji Giant,Super Marli
14-12-2022 19:11:40.501565,"(1.28, 1.35, 1.2866037735849056)","(21.0, 100.0, 85.0)","(91.0, 610.0, 540.0)","(10.0, 18.5, 17.0)","(71.0, 540.0, 450.0)","(13.0, 25.0, 24.25)","(4.8, 12.0, 11.266666666666667)","(21.0, 60.0, 47.2)"
14-12-2022 19:11:41.614271,"(1.28, 1.35, 1.2866037735849056)","(21.0, 100.0, 85.0)","(91.0, 610.0, 540.0)","(10.0, 18.5, 17.0)","(71.0, 540.0, 450.0)","(13.0, 25.0, 23.666666666666668)","(4.8, 12.0, 11.266666666666667)","(21.0, 60.0, 47.2)"
14-12-2022 19:11:42.702276,"(1.28, 1.35, 1.2866037735849056)","(21.0, 100.0, 85.0)","(91.0, 610.0, 540.0)","(10.0, 19.5, 16.75)","(71.0, 540.0, 450.0)","(13.0, 27.0, 26.655172413793103)","(4.8, 12.0, 11.057142857142857)","(21.0, 60.0, 47.2)"
14-12-2022 19:11:43.807129,"(1.28, 1.35, 1.2866037735849056)","(21.0, 100.0, 85.0)","(91.0, 610.0, 540.0)","(10.0, 19.5, 16.75)","(71.0, 540.0, 450.0)","(13.0, 27.0, 26.655172413793103)","(4.8, 12.0, 11.25)","(21.0, 60.0, 36.0)"
14-12-2022 19:11:44.879775,"(1.28, 1.28, 1.2701275045537341)","(21.0, 100.0, 85.0)","(91.0, 610.0, 540.0)","(10.0, 19.5, 17.5)","(71.0, 540.0, 450.0)","(13.0, 27.0, 26.397435897435898)","(4.8, 12.0, 11.76923076923077)","(21.0, 60.0, 36.0)"
14-12-2022 19:11:45.968492,"(1.28, 1.28, 1.2701275045537341)","(21.0, 100.0, 85.0)","(91.0, 610.0, 540.0)","(10.0, 18.5, 15.73076923076923)","(71.0, 540.0, 450.0)","(13.0, 28.0, 26.397435897435898)","(4.8, 12.0, 11.777777777777779)","(21.0, 60.0, 36.0)"
14-12-2022 19:11:47.115262,"(1.28, 1.28, 1.2701275045537341)","(21.0, 100.0, 80.71428571428572)","(91.0, 610.0, 540.0)","(10.0, 18.5, 15.59090909090909)","(71.0, 540.0, 206.25)","(13.0, 28.0, 26.397435897435898)","(4.8, 12.0, 11.777777777777779)","(21.0, 60.0, 37.6)"
14-12-2022 19:11:48.189898,"(1.28, 1.28, 1.2701275045537341)","(21.0, 95.0, 77.5)","(91.0, 610.0, 540.0)","(10.0, 18.5, 15.59090909090909)","(71.0, 540.0, 206.25)","(13.0, 28.0, 26.397435897435898)","(4.8, 12.0, 11.777777777777779)","(21.0, 60.0, 37.6)"
14-12-2022 19:11:49.387934,"(1.28, 1.28, 1.2701275045537341)","(21.0, 95.0, 91.5)","(91.0, 610.0, 540.0)","(10.0, 18.5, 15.59090909090909)","(71.0, 540.0, 349.2857142857143)","(13.0, 28.0, 26.397435897435898)","(4.8, 12.0, 11.777777777777779)","(21.0, 60.0, 37.6)"
14-12-2022 19:11:50.550609,"(1.28, 1.28, 1.2700550458715596)","(21.0, 95.0, 91.5)","(91.0, 610.0, 540.0)","(10.0, 18.5, 15.59090909090909)","(71.0, 540.0, 349.2857142857143)","(13.0, 28.0, 26.397435897435898)","(4.8, 12.0, 11.057142857142857)","(21.0, 60.0, 46.22222222222222)"
14-12-2022 19:11:51.680048,"(1.28, 1.29, 1.2807692307692309)","(21.0, 95.0, 91.5)","(91.0, 610.0, 540.0)","(10.0, 18.5, 15.125)","(71.0, 540.0, 349.2857142857143)","(13.0, 28.0, 26.397435897435898)","(4.8, 12.0, 11.057142857142857)","(21.0, 60.0, 46.22222222222222)"
14-12-2022 19:11:52.759773,"(1.28, 1.29, 1.2875)","(21.0, 95.0, 91.11111111111111)","(91.0, 610.0, 540.0)","(10.0, 18.5, 15.125)","(71.0, 540.0, 349.2857142857143)","(13.0, 28.0, 26.397435897435898)","(4.8, 12.0, 11.057142857142857)","(21.0, 60.0, 46.22222222222222)"
14-12-2022 19:11:53.875165,"(1.28, 1.29, 1.2875)","(21.0, 95.0, 91.5)","(91.0, 610.0, 540.0)","(10.0, 18.5, 15.125)","(71.0, 540.0, 349.2857142857143)","(13.0, 28.0, 26.397435897435898)","(4.8, 12.0, 11.057142857142857)","(21.0, 60.0, 46.22222222222222)"
14-12-2022 19:11:55.190045,"(1.28, 1.29, 1.2875)","(21.0, 95.0, 91.5)","(91.0, 610.0, 540.0)","(10.0, 18.5, 15.125)","(71.0, 540.0, 349.2857142857143)","(13.0, 28.0, 26.397435897435898)","(4.8, 12.0, 11.057142857142857)","(21.0, 60.0, 46.22222222222222)"
14-12-2022 19:11:56.379687,"(1.28, 1.29, 1.2875)","(21.0, 95.0, 91.5)","(91.0, 610.0, 540.0)","(10.0, 18.5, 15.0)","(71.0, 540.0, 349.2857142857143)","(13.0, 28.0, 26.397435897435898)","(4.8, 12.0, 11.057142857142857)","(21.0, 60.0, 46.22222222222222)"
14-12-2022 19:11:57.633584,"(1.28, 1.29, 1.2875)","(21.0, 95.0, 91.5)","(91.0, 610.0, 540.0)","(10.0, 18.0, 16.625)","(71.0, 540.0, 349.2857142857143)","(13.0, 28.0, 26.271604938271604)","(4.8, 12.0, 11.057142857142857)","(21.0, 60.0, 46.22222222222222)"
14-12-2022 19:11:58.880743,"(1.28, 1.31, 1.3096296296296297)","(21.0, 95.0, 91.5)","(91.0, 610.0, 540.0)","(10.0, 17.5, 16.625)","(71.0, 540.0, 349.2857142857143)","(13.0, 28.0, 26.271604938271604)","(4.8, 12.0, 11.057142857142857)","(21.0, 60.0, 46.22222222222222)"
14-12-2022 19:12:00.017971,"(1.28, 1.31, 1.3096385542168676)","(21.0, 95.0, 91.5)","(91.0, 610.0, 540.0)","(10.0, 17.5, 16.9)","(71.0, 540.0, 349.2857142857143)","(13.0, 28.0, 26.271604938271604)","(4.8, 12.0, 10.75)","(21.0, 60.0, 46.22222222222222)"
14-12-2022 19:12:01.138368,"(1.28, 1.31, 1.308)","(21.0, 95.0, 81.875)","(91.0, 610.0, 540.0)","(10.0, 17.5, 16.9)","(71.0, 540.0, 206.25)","(13.0, 28.0, 26.271604938271604)","(4.8, 11.5, 10.818181818181818)","(21.0, 60.0, 46.22222222222222)"
14-12-2022 19:12:02.266411,"(1.28, 1.31, 1.3092307692307692)","(21.0, 95.0, 81.875)","(91.0, 610.0, 540.0)","(10.0, 17.0, 16.0)","(71.0, 540.0, 480.0)","(13.0, 28.0, 26.271604938271604)","(4.8, 11.5, 11.045454545454545)","(21.0, 60.0, 44.5)"
14-12-2022 19:12:03.421075,"(1.28, 1.31, 1.309090909090909)","(21.0, 95.0, 80.0)","(91.0, 610.0, 540.0)","(10.0, 17.0, 16.0)","(71.0, 540.0, 480.0)","(13.0, 28.0, 26.271604938271604)","(4.8, 11.5, 11.045454545454545)","(21.0, 60.0, 44.5)"
14-12-2022 19:12:04.465504,"(1.28, 1.31, 1.309090909090909)","(21.0, 95.0, 80.0)","(91.0, 610.0, 540.0)","(10.0, 17.0, 16.0)","(71.0, 540.0, 480.0)","(13.0, 28.0, 26.271604938271604)","(4.8, 11.5, 11.045454545454545)","(21.0, 60.0, 44.5)"
14-12-2022 19:12:05.595730,"(1.28, 1.31, 1.309090909090909)","(21.0, 95.0, 80.0)","(91.0, 610.0, 540.0)","(10.0, 17.0, 16.0)","(71.0, 540.0, 480.0)","(13.0, 28.0, 26.271604938271604)","(4.8, 11.5, 11.045454545454545)","(21.0, 60.0, 44.5)"
14-12-2022 19:12:06.748066,"(1.28, 1.31, 1.309090909090909)","(21.0, 95.0, 80.0)","(91.0, 610.0, 540.0)","(10.0, 18.0, 16.714285714285715)","(71.0, 540.0, 458.18181818181813)","(13.0, 28.0, 26.271604938271604)","(4.8, 11.5, 11.625)","(21.0, 60.0, 44.5)"
14-12-2022 19:12:07.973099,"(1.28, 1.29, 1.280886699507389)","(21.0, 95.0, 80.0)","(91.0, 610.0, 540.0)","(10.0, 19.5, 18.6)","(71.0, 540.0, 458.18181818181813)","(13.0, 28.0, 26.271604938271604)","(4.8, 12.0, 11.625)","(21.0, 60.0, 44.5)"
14-12-2022 19:12:09.240574,"(1.28, 1.29, 1.280856672158155)","(21.0, 95.0, 80.0)","(91.0, 610.0, 540.0)","(10.0, 19.5, 18.428571428571427)","(71.0, 540.0, 458.18181818181813)","(13.0, 28.0, 26.397435897435898)","(4.8, 12.0, 11.5)","(21.0, 60.0, 44.5)"
14-12-2022 19:12:10.504466,"(1.28, 1.29, 1.280856672158155)","(21.0, 95.0, 92.0)","(91.0, 610.0, 540.0)","(10.0, 19.0, 18.636363636363637)","(71.0, 540.0, 441.81818181818187)","(13.0, 28.0, 25.36842105263158)","(4.8, 12.0, 11.5)","(21.0, 60.0, 44.5)"
14-12-2022 19:12:11.692934,"(1.28, 1.29, 1.280856672158155)","(21.0, 100.0, 92.0)","(91.0, 610.0, 330.0)","(10.0, 19.0, 18.23076923076923)","(71.0, 520.0, 441.81818181818187)","(13.0, 28.0, 25.115384615384617)","(4.8, 12.0, 12.433333333333334)","(21.0, 60.0, 46.66666666666667)"
14-12-2022 19:12:12.763462,"(1.28, 1.27, 1.26098)","(21.0, 100.0, 92.0)","(91.0, 600.0, 325.7142857142857)","(10.0, 18.5, 18.23076923076923)","(71.0, 520.0, 441.81818181818187)","(13.0, 28.0, 25.115384615384617)","(4.8, 12.5, 12.441176470588236)","(21.0, 60.0, 46.0)"
14-12-2022 19:12:13.838370,"(1.28, 1.27, 1.26098)","(21.0, 100.0, 76.66666666666667)","(91.0, 590.0, 472.5)","(10.0, 18.5, 17.75)","(71.0, 520.0, 477.0)","(13.0, 28.0, 25.115384615384617)","(4.8, 12.5, 12.441176470588236)","(21.0, 60.0, 46.0)"
14-12-2022 19:12:15.024707,"(1.28, 1.27, 1.261150234741784)","(21.0, 100.0, 76.66666666666667)","(91.0, 590.0, 485.55555555555554)","(10.0, 18.5, 17.923076923076923)","(71.0, 520.0, 477.0)","(13.0, 28.0, 25.115384615384617)","(4.8, 12.5, 12.441176470588236)","(21.0, 60.0, 46.0)"
14-12-2022 19:12:16.176714,"(1.28, 1.27, 1.261150234741784)","(21.0, 100.0, 76.66666666666667)","(91.0, 590.0, 485.55555555555554)","(10.0, 18.5, 17.923076923076923)","(71.0, 520.0, 477.0)","(13.0, 28.0, 25.115384615384617)","(4.8, 12.5, 12.45)","(21.0, 60.0, 46.0)"
14-12-2022 19:12:17.318135,"(1.28, 1.27, 1.261150234741784)","(21.0, 100.0, 76.66666666666667)","(91.0, 590.0, 485.55555555555554)","(10.0, 18.5, 17.923076923076923)","(71.0, 520.0, 366.42857142857144)","(13.0, 28.0, 25.115384615384617)","(4.8, 12.5, 12.382352941176471)","(21.0, 60.0, 50.4)"
14-12-2022 19:12:18.377171,"(1.28, 1.28, 1.279047619047619)","(21.0, 100.0, 76.66666666666667)","(91.0, 590.0, 485.55555555555554)","(10.0, 18.5, 17.964285714285715)","(71.0, 520.0, 216.42857142857144)","(13.0, 28.0, 25.115384615384617)","(4.8, 12.5, 12.382352941176471)","(21.0, 60.0, 52.61538461538461)"
14-12-2022 19:12:19.405183,"(1.28, 1.28, 1.279375)","(21.0, 100.0, 76.66666666666667)","(91.0, 590.0, 485.55555555555554)","(10.0, 18.5, 17.964285714285715)","(71.0, 520.0, 216.42857142857144)","(13.0, 28.0, 25.115384615384617)","(4.8, 12.5, 12.382352941176471)","(21.0, 60.0, 53.14285714285714)"
14-12-2022 19:12:20.469486,"(1.28, 1.29, 1.2869565217391306)","(21.0, 100.0, 76.66666666666667)","(91.0, 590.0, 485.55555555555554)","(10.0, 19.0, 17.5)","(71.0, 520.0, 216.42857142857144)","(13.0, 28.0, 25.115384615384617)","(4.8, 12.5, 12.382352941176471)","(21.0, 60.0, 54.352941176470594)"
14-12-2022 19:12:21.586670,"(1.28, 1.29, 1.2854838709677419)","(21.0, 100.0, 76.66666666666667)","(91.0, 590.0, 485.55555555555554)","(10.0, 19.0, 17.894736842105264)","(71.0, 520.0, 297.5)","(13.0, 28.0, 25.115384615384617)","(4.8, 12.5, 12.382352941176471)","(21.0, 60.0, 54.352941176470594)"
14-12-2022 19:12:22.638182,"(1.28, 1.29, 1.2854838709677419)","(21.0, 100.0, 76.66666666666667)","(91.0, 590.0, 485.55555555555554)","(10.0, 19.0, 17.894736842105264)","(71.0, 500.0, 297.5)","(13.0, 28.0, 25.115384615384617)","(4.8, 12.5, 12.382352941176471)","(21.0, 60.0, 54.352941176470594)"
14-12-2022 19:12:23.714648,"(1.28, 1.29, 1.2884615384615385)","(21.0, 100.0, 76.66666666666667)","(91.0, 580.0, 388.33333333333337)","(10.0, 19.0, 17.894736842105264)","(71.0, 500.0, 297.5)","(13.0, 28.0, 25.115384615384617)","(4.8, 12.5, 12.382352941176471)","(21.0, 60.0, 54.94736842105263)"
14-12-2022 19:12:24.792669,"(1.28, 1.29, 1.2880952380952382)","(21.0, 100.0, 76.66666666666667)","(91.0, 570.0, 470.0)","(10.0, 19.0, 17.894736842105264)","(71.0, 500.0, 297.5)","(13.0, 28.0, 25.115384615384617)","(4.8, 12.5, 12.382352941176471)","(21.0, 60.0, 54.94736842105263)"
14-12-2022 19:12:25.946972,"(1.28, 1.29, 1.2880952380952382)","(21.0, 100.0, 76.66666666666667)","(91.0, 570.0, 470.0)","(10.0, 19.0, 17.894736842105264)","(71.0, 500.0, 297.5)","(13.0, 28.0, 25.115384615384617)","(4.8, 12.5, 12.382352941176471)","(21.0, 60.0, 54.94736842105263)"
14-12-2022 19:12:27.322899,"(1.28, 1.29, 1.2880952380952382)","(21.0, 100.0, 76.66666666666667)","(91.0, 570.0, 470.0)","(10.0, 19.0, 17.764705882352942)","(71.0, 500.0, 297.5)","(13.0, 28.0, 25.115384615384617)","(4.8, 12.5, 12.382352941176471)","(21.0, 60.0, 54.94736842105263)"
14-12-2022 19:12:28.648043,"(1.28, 1.29, 1.2880952380952382)","(21.0, 100.0, 76.66666666666667)","(91.0, 570.0, 470.0)","(10.0, 19.0, 17.970588235294116)","(71.0, 500.0, 297.5)","(13.0, 28.0, 25.115384615384617)","(4.8, 12.5, 12.382352941176471)","(21.0, 60.0, 54.94736842105263)"
14-12-2022 19:12:29.855159,"(1.28, 1.29, 1.2880952380952382)","(21.0, 100.0, 76.66666666666667)","(91.0, 570.0, 470.0)","(10.0, 19.0, 17.25)","(71.0, 500.0, 297.5)","(13.0, 28.0, 25.115384615384617)","(4.8, 12.5, 12.382352941176471)","(21.0, 60.0, 54.94736842105263)"
14-12-2022 19:12:31.000030,"(1.28, 1.29, 1.286)","(21.0, 100.0, 76.66666666666667)","(91.0, 570.0, 470.0)","(10.0, 19.0, 17.25)","(71.0, 500.0, 297.5)","(13.0, 28.0, 25.115384615384617)","(4.8, 12.5, 12.382352941176471)","(21.0, 60.0, 54.94736842105263)"
14-12-2022 19:12:32.031644,"(1.28, 1.29, 1.2880952380952382)","(21.0, 110.0, 80.0)","(91.0, 570.0, 470.0)","(10.0, 22.0, 21.444444444444443)","(71.0, 500.0, 297.5)","(13.0, 28.0, 25.115384615384617)","(4.8, 12.5, 12.382352941176471)","(21.0, 60.0, 54.94736842105263)"
14-12-2022 19:12:33.161437,"(1.28, 1.29, 1.2880952380952382)","(21.0, 110.0, 98.75)","(91.0, 570.0, 470.0)","(10.0, 20.0, 20.555555555555557)","(71.0, 500.0, 347.14285714285717)","(13.0, 28.0, 25.115384615384617)","(4.8, 12.5, 12.382352941176471)","(21.0, 60.0, 42.4)"
14-12-2022 19:12:34.359323,"(1.28, 1.27, 1.2617931034482759)","(21.0, 110.0, 98.75)","(91.0, 570.0, 470.0)","(10.0, 21.0, 20.555555555555557)","(71.0, 490.0, 360.0)","(13.0, 28.0, 25.115384615384617)","(4.8, 12.5, 12.382352941176471)","(21.0, 60.0, 42.4)"
14-12-2022 19:12:35.535948,"(1.28, 1.27, 1.2613559322033898)","(21.0, 110.0, 98.75)","(91.0, 570.0, 470.0)","(10.0, 21.0, 20.555555555555557)","(71.0, 480.0, 360.0)","(13.0, 28.0, 25.115384615384617)","(4.8, 12.5, 12.382352941176471)","(21.0, 60.0, 53.333333333333336)"
14-12-2022 19:12:36.667122,"(1.28, 1.27, 1.260798969072165)","(21.0, 110.0, 98.75)","(91.0, 550.0, 454.44444444444446)","(10.0, 21.0, 19.823529411764707)","(71.0, 480.0, 360.0)","(13.0, 28.0, 25.115384615384617)","(4.8, 12.5, 12.382352941176471)","(21.0, 60.0, 54.666666666666664)"
14-12-2022 19:12:37.803911,"(1.28, 1.27, 1.2602724795640328)","(21.0, 110.0, 98.75)","(91.0, 550.0, 454.44444444444446)","(10.0, 21.0, 19.823529411764707)","(71.0, 480.0, 360.0)","(13.0, 28.0, 25.115384615384617)","(4.8, 12.5, 12.382352941176471)","(21.0, 60.0, 54.666666666666664)"
14-12-2022 19:12:38.910838,"(1.28, 1.28, 1.2766666666666666)","(21.0, 110.0, 98.75)","(91.0, 550.0, 454.44444444444446)","(10.0, 21.0, 19.4)","(71.0, 480.0, 360.0)","(13.0, 28.0, 25.115384615384617)","(4.8, 12.5, 12.285714285714285)","(21.0, 60.0, 54.666666666666664)"
14-12-2022 19:12:40.159670,"(1.28, 1.26, 1.2548657187993681)","(21.0, 110.0, 92.0)","(91.0, 550.0, 454.44444444444446)","(10.0, 20.0, 19.18181818181818)","(71.0, 480.0, 360.0)","(13.0, 28.0, 27.42528735632184)","(4.8, 12.5, 12.285714285714285)","(21.0, 60.0, 54.666666666666664)"
14-12-2022 19:12:41.355661,"(1.28, 1.26, 1.2546369636963697)","(21.0, 110.0, 92.0)","(91.0, 550.0, 454.44444444444446)","(10.0, 20.0, 19.18181818181818)","(71.0, 480.0, 360.0)","(13.0, 28.0, 27.03846153846154)","(4.8, 12.5, 12.285714285714285)","(21.0, 60.0, 58.11764705882353)"
14-12-2022 19:12:42.500121,"(1.28, 1.26, 1.2546369636963697)","(21.0, 110.0, 92.0)","(91.0, 550.0, 454.44444444444446)","(10.0, 20.0, 19.4)","(71.0, 480.0, 360.0)","(13.0, 28.0, 27.03846153846154)","(4.8, 12.5, 12.285714285714285)","(21.0, 60.0, 58.315789473684205)"
14-12-2022 19:12:43.578283,"(1.28, 1.26, 1.2546369636963697)","(21.0, 110.0, 92.0)","(91.0, 550.0, 454.44444444444446)","(10.0, 20.0, 19.57142857142857)","(71.0, 480.0, 360.0)","(13.0, 28.0, 27.03846153846154)","(4.8, 12.5, 12.382352941176471)","(21.0, 60.0, 58.875)"
14-12-2022 19:12:44.724811,"(1.28, 1.28, 1.2797879858657244)","(21.0, 110.0, 92.0)","(91.0, 550.0, 454.44444444444446)","(10.0, 20.0, 19.8)","(71.0, 480.0, 285.0)","(13.0, 28.0, 27.03846153846154)","(4.8, 12.5, 12.382352941176471)","(21.0, 65.0, 59.16666666666667)"
14-12-2022 19:12:45.798136,"(1.28, 1.28, 1.2682758620689656)","(21.0, 110.0, 92.0)","(91.0, 550.0, 454.44444444444446)","(10.0, 20.0, 19.8)","(81.0, 480.0, 285.0)","(13.0, 28.0, 27.03846153846154)","(4.8, 12.5, 12.382352941176471)","(21.0, 65.0, 59.16666666666667)"
14-12-2022 19:12:46.932368,"(1.26, 1.28, 1.2690322580645161)","(21.0, 110.0, 92.0)","(91.0, 550.0, 454.44444444444446)","(10.0, 21.0, 20.733333333333334)","(81.0, 480.0, 285.0)","(14.0, 28.0, 27.03846153846154)","(5.0, 12.5, 12.382352941176471)","(21.0, 65.0, 59.16666666666667)"
14-12-2022 19:12:48.081991,"(1.26, 1.28, 1.2682758620689656)","(21.0, 100.0, 91.25)","(91.0, 530.0, 438.8888888888889)","(10.0, 21.0, 20.733333333333334)","(81.0, 460.0, 199.28571428571428)","(14.0, 28.0, 27.03846153846154)","(5.0, 12.5, 12.382352941176471)","(21.0, 65.0, 60.22727272727273)"
14-12-2022 19:12:49.263270,"(1.26, 1.28, 1.2682758620689656)","(21.0, 100.0, 91.25)","(91.0, 530.0, 438.8888888888889)","(10.0, 21.0, 20.733333333333334)","(81.0, 460.0, 199.28571428571428)","(14.0, 28.0, 27.03846153846154)","(5.0, 12.5, 11.357142857142858)","(21.0, 65.0, 59.16666666666667)"
14-12-2022 19:12:50.457138,"(1.26, 1.28, 1.2780952380952382)","(21.0, 100.0, 91.25)","(91.0, 550.0, 370.83333333333337)","(10.0, 21.0, 20.733333333333334)","(81.0, 460.0, 199.28571428571428)","(14.0, 28.0, 27.03846153846154)","(5.0, 12.0, 11.357142857142858)","(21.0, 65.0, 59.16666666666667)"
14-12-2022 19:12:51.499245,"(1.26, 1.28, 1.2794202898550724)","(21.0, 100.0, 91.25)","(91.0, 540.0, 446.66666666666663)","(10.0, 21.0, 20.733333333333334)","(81.0, 460.0, 199.28571428571428)","(14.0, 28.0, 27.03846153846154)","(5.0, 12.0, 11.289473684210526)","(21.0, 65.0, 60.22727272727273)"
14-12-2022 19:12:52.471368,"(1.26, 1.28, 1.2794444444444444)","(21.0, 100.0, 91.25)","(91.0, 540.0, 446.66666666666663)","(10.0, 21.0, 19.94736842105263)","(81.0, 460.0, 199.28571428571428)","(14.0, 28.0, 27.03846153846154)","(5.0, 12.0, 11.289473684210526)","(21.0, 65.0, 59.16666666666667)"
14-12-2022 19:12:53.534257,"(1.26, 1.28, 1.2794444444444444)","(21.0, 100.0, 91.25)","(91.0, 540.0, 446.66666666666663)","(10.0, 21.0, 19.94736842105263)","(81.0, 460.0, 199.28571428571428)","(14.0, 28.0, 27.03846153846154)","(5.0, 12.0, 11.711538461538462)","(21.0, 65.0, 59.16666666666667)"
14-12-2022 19:12:54.640583,"(1.26, 1.26, 1.2570780856423174)","(21.0, 100.0, 91.25)","(91.0, 540.0, 446.66666666666663)","(10.0, 21.0, 19.09090909090909)","(81.0, 460.0, 199.28571428571428)","(14.0, 28.0, 27.03846153846154)","(5.0, 12.0, 11.741379310344827)","(21.0, 65.0, 57.91666666666667)"
14-12-2022 19:12:55.869093,"(1.26, 1.26, 1.2510077519379845)","(21.0, 100.0, 91.25)","(91.0, 540.0, 487.5)","(10.0, 21.0, 19.09090909090909)","(81.0, 460.0, 199.28571428571428)","(14.0, 28.0, 27.03846153846154)","(5.0, 12.0, 11.447368421052632)","(21.0, 65.0, 57.91666666666667)"
14-12-2022 19:12:56.991332,"(1.26, 1.26, 1.2510077519379845)","(21.0, 100.0, 91.25)","(91.0, 540.0, 487.5)","(10.0, 21.0, 19.09090909090909)","(81.0, 460.0, 199.28571428571428)","(14.0, 28.0, 27.03846153846154)","(5.0, 12.0, 11.447368421052632)","(21.0, 65.0, 57.91666666666667)"
14-12-2022 19:12:58.170470,"(1.26, 1.26, 1.2510077519379845)","(21.0, 100.0, 91.25)","(91.0, 540.0, 487.5)","(10.0, 21.0, 19.09090909090909)","(81.0, 460.0, 199.28571428571428)","(14.0, 28.0, 27.043478260869566)","(5.0, 12.0, 11.1)","(21.0, 65.0, 58.81818181818182)"
14-12-2022 19:12:59.317078,"(1.26, 1.28, 1.276923076923077)","(21.0, 100.0, 91.25)","(91.0, 540.0, 487.5)","(10.0, 21.0, 19.875)","(81.0, 460.0, 199.28571428571428)","(14.0, 28.0, 27.066666666666666)","(5.0, 12.0, 10.954545454545455)","(21.0, 65.0, 63.583333333333336)"
14-12-2022 19:13:00.542422,"(1.26, 1.28, 1.276923076923077)","(21.0, 100.0, 95.0)","(91.0, 540.0, 335.0)","(10.0, 21.0, 20.7)","(81.0, 460.0, 235.0)","(14.0, 28.0, 27.066666666666666)","(5.0, 12.0, 10.954545454545455)","(21.0, 65.0, 63.583333333333336)"
14-12-2022 19:13:01.658568,"(1.26, 1.28, 1.2642307692307693)","(21.0, 100.0, 95.0)","(91.0, 540.0, 335.0)","(10.0, 21.0, 20.7)","(81.0, 460.0, 310.0)","(14.0, 28.0, 27.066666666666666)","(5.0, 12.0, 10.941176470588236)","(21.0, 65.0, 63.583333333333336)"
14-12-2022 19:13:02.813523,"(1.26, 1.28, 1.2644444444444445)","(21.0, 110.0, 101.11111111111111)","(91.0, 520.0, 325.0)","(10.0, 21.0, 20.7)","(81.0, 460.0, 210.0)","(14.0, 28.0, 27.77777777777778)","(5.0, 12.0, 10.939024390243903)","(21.0, 65.0, 63.583333333333336)"
14-12-2022 19:13:03.891247,"(1.26, 1.28, 1.2644444444444445)","(21.0, 110.0, 101.11111111111111)","(91.0, 520.0, 325.0)","(10.0, 21.0, 20.7)","(81.0, 460.0, 210.0)","(14.0, 28.0, 27.77777777777778)","(5.0, 12.0, 10.939024390243903)","(21.0, 65.0, 63.583333333333336)"
14-12-2022 19:13:04.970290,"(1.26, 1.27, 1.2614516129032258)","(21.0, 110.0, 96.36363636363636)","(91.0, 520.0, 488.0)","(10.0, 21.0, 20.75)","(81.0, 460.0, 352.3076923076923)","(14.0, 28.0, 27.81081081081081)","(5.0, 12.0, 11.147058823529411)","(21.0, 70.0, 67.5)"
14-12-2022 19:13:05.992797,"(1.26, 1.27, 1.260921052631579)","(21.0, 110.0, 96.36363636363636)","(91.0, 520.0, 488.0)","(10.0, 21.0, 20.75)","(81.0, 460.0, 352.3076923076923)","(14.0, 28.0, 27.81081081081081)","(5.0, 12.0, 11.15625)","(21.0, 70.0, 64.78260869565217)"
14-12-2022 19:13:07.030058,"(1.26, 1.27, 1.253170731707317)","(21.0, 110.0, 96.36363636363636)","(91.0, 520.0, 488.0)","(10.0, 22.0, 20.75)","(81.0, 450.0, 360.0)","(14.0, 28.0, 27.81081081081081)","(5.0, 12.0, 11.15625)","(21.0, 70.0, 67.5)"
14-12-2022 19:13:08.033235,"(1.26, 1.27, 1.253170731707317)","(21.0, 110.0, 96.36363636363636)","(91.0, 520.0, 488.0)","(10.0, 22.0, 20.46153846153846)","(81.0, 440.0, 369.0909090909091)","(14.0, 28.0, 27.81081081081081)","(5.0, 12.0, 10.78125)","(21.0, 70.0, 65.0)"
14-12-2022 19:13:09.058769,"(1.26, 1.27, 1.2555)","(21.0, 110.0, 80.0)","(91.0, 520.0, 474.2857142857143)","(10.0, 22.0, 20.5)","(81.0, 430.0, 348.57142857142856)","(14.0, 28.0, 27.77777777777778)","(5.0, 12.0, 11.025)","(21.0, 70.0, 61.81818181818182)"
14-12-2022 19:13:10.071492,"(1.26, 1.27, 1.256875)","(21.0, 110.0, 86.66666666666667)","(91.0, 520.0, 474.2857142857143)","(10.0, 22.0, 20.571428571428573)","(81.0, 420.0, 348.57142857142856)","(14.0, 28.0, 27.77777777777778)","(5.0, 12.0, 11.025)","(21.0, 70.0, 61.81818181818182)"
14-12-2022 19:13:11.092262,"(1.26, 1.27, 1.2561971830985916)","(21.0, 110.0, 100.0)","(91.0, 520.0, 474.2857142857143)","(10.0, 22.0, 20.928571428571427)","(81.0, 420.0, 326.25)","(14.0, 28.0, 27.77777777777778)","(5.0, 12.0, 11.15625)","(21.0, 70.0, 61.81818181818182)"
14-12-2022 19:13:12.118031,"(1.26, 1.27, 1.2561971830985916)","(21.0, 110.0, 100.0)","(91.0, 520.0, 474.2857142857143)","(10.0, 22.0, 20.42105263157895)","(81.0, 420.0, 326.25)","(14.0, 28.0, 27.77777777777778)","(5.0, 12.0, 11.15625)","(21.0, 70.0, 61.81818181818182)"
14-12-2022 19:13:13.194684,"(1.26, 1.26, 1.25325)","(21.0, 130.0, 118.57142857142857)","(91.0, 520.0, 487.1428571428571)","(10.0, 22.0, 21.333333333333332)","(81.0, 420.0, 330.0)","(14.0, 28.0, 27.923076923076923)","(5.0, 12.0, 11.25)","(21.0, 70.0, 68.0)"
