,Collays Spirit,My Snow Queen,Paperclip,Bandit,Chilliwack,Gulf Of Saros,He Knows,Tranquil Bay,Neds Gully,Sacca,Michigan,Cracking Thunder
08-01-2023 15:42:10.571199,"(12.0, 17.5, 16.477272727272727)","(15.0, 25.0, 21.5)","(10.0, 13.0, 12.5)","(91.0, 200.0, 150.71428571428572)","(11.0, 20.0, 17.75)","(11.0, 16.5, 15.5)","(31.0, 75.0, 67.66666666666666)","(5.0, 5.2, 5.14375)","(4.2, 5.9, 5.848387096774194)","(4.4, 5.8, 5.62)","(7.5, 9.6, 8.850000000000001)","(41.0, 180.0, 131.66666666666669)"
08-01-2023 15:42:11.890163,"(12.0, 17.5, 16.477272727272727)","(15.0, 25.0, 21.5)","(10.0, 13.0, 12.5)","(91.0, 200.0, 150.71428571428572)","(11.0, 20.0, 17.75)","(11.0, 16.5, 15.61111111111111)","(31.0, 75.0, 67.66666666666666)","(5.0, 5.2, 5.14375)","(4.2, 5.9, 5.848387096774194)","(4.4, 5.8, 5.62)","(7.5, 9.6, 8.933333333333334)","(41.0, 170.0, 131.66666666666669)"
08-01-2023 15:42:13.185993,"(12.0, 17.5, 16.477272727272727)","(15.0, 25.0, 21.5)","(10.0, 13.0, 12.5)","(91.0, 200.0, 150.71428571428572)","(11.0, 20.0, 17.75)","(11.0, 16.5, 15.61111111111111)","(31.0, 75.0, 67.66666666666666)","(5.0, 5.2, 5.14375)","(4.2, 5.9, 5.848387096774194)","(4.4, 5.8, 5.62)","(7.5, 9.6, 8.933333333333334)","(41.0, 170.0, 131.66666666666669)"
08-01-2023 15:42:14.434260,"(12.0, 17.5, 16.477272727272727)","(15.0, 25.0, 21.5)","(10.0, 13.0, 12.5)","(91.0, 200.0, 150.71428571428572)","(11.0, 20.0, 17.75)","(11.0, 16.5, 15.61111111111111)","(31.0, 75.0, 67.66666666666666)","(5.0, 5.2, 5.14375)","(4.2, 5.9, 5.848387096774194)","(4.4, 5.8, 5.62)","(7.5, 9.6, 8.933333333333334)","(41.0, 170.0, 131.66666666666669)"
08-01-2023 15:42:15.737381,"(12.0, 17.5, 16.477272727272727)","(15.0, 25.0, 21.5)","(10.0, 13.0, 12.5)","(91.0, 200.0, 150.71428571428572)","(11.0, 20.0, 17.75)","(11.0, 16.5, 15.61111111111111)","(31.0, 75.0, 67.66666666666666)","(5.0, 5.2, 5.14375)","(4.2, 5.9, 5.848387096774194)","(4.4, 5.8, 5.7)","(7.5, 9.6, 8.933333333333334)","(41.0, 170.0, 131.66666666666669)"
08-01-2023 15:42:17.042821,"(12.0, 17.5, 16.477272727272727)","(15.0, 25.0, 21.5)","(10.0, 13.0, 12.5)","(91.0, 200.0, 150.71428571428572)","(11.0, 20.0, 17.75)","(11.0, 16.5, 15.61111111111111)","(31.0, 75.0, 67.66666666666666)","(5.0, 5.2, 5.14375)","(4.2, 5.9, 5.848387096774194)","(4.4, 5.9, 5.7)","(7.5, 9.6, 8.933333333333334)","(41.0, 170.0, 131.66666666666669)"
08-01-2023 15:42:18.309941,"(12.0, 17.5, 15.0)","(15.0, 25.0, 21.5)","(10.0, 13.0, 12.5)","(91.0, 200.0, 150.71428571428572)","(11.0, 20.0, 17.75)","(11.0, 16.5, 15.61111111111111)","(31.0, 75.0, 67.66666666666666)","(5.0, 5.2, 5.14375)","(4.2, 5.9, 5.848387096774194)","(4.4, 5.9, 5.7)","(7.5, 9.6, 8.933333333333334)","(41.0, 170.0, 131.66666666666669)"
08-01-2023 15:42:19.713147,"(12.0, 17.5, 15.0)","(15.0, 25.0, 21.5)","(10.0, 13.0, 12.5)","(91.0, 200.0, 150.71428571428572)","(11.0, 20.0, 17.75)","(11.0, 16.5, 16.055555555555557)","(31.0, 75.0, 69.92307692307692)","(5.0, 5.2, 5.14375)","(4.2, 5.9, 5.848387096774194)","(4.4, 5.9, 5.7)","(7.5, 9.6, 8.933333333333334)","(41.0, 170.0, 131.66666666666669)"
08-01-2023 15:42:21.016014,"(12.0, 17.5, 15.0)","(15.0, 25.0, 21.5)","(10.0, 13.0, 12.795454545454545)","(91.0, 200.0, 150.71428571428572)","(11.0, 20.0, 17.75)","(11.0, 16.5, 16.055555555555557)","(31.0, 75.0, 69.92307692307692)","(5.0, 5.2, 5.14375)","(4.2, 5.9, 5.848387096774194)","(4.4, 5.9, 5.7)","(7.5, 9.6, 8.933333333333334)","(41.0, 170.0, 131.66666666666669)"
08-01-2023 15:42:22.369079,"(12.0, 17.5, 15.0)","(15.0, 25.0, 21.5)","(10.0, 13.0, 12.795454545454545)","(91.0, 200.0, 150.71428571428572)","(11.0, 20.0, 17.75)","(11.0, 16.5, 16.055555555555557)","(31.0, 75.0, 69.92307692307692)","(5.0, 5.2, 5.14375)","(4.2, 5.9, 5.848387096774194)","(4.4, 5.9, 5.7)","(7.5, 9.6, 8.933333333333334)","(41.0, 170.0, 131.66666666666669)"
08-01-2023 15:42:23.753757,"(12.0, 17.5, 15.0)","(15.0, 25.0, 21.5)","(10.0, 13.0, 12.795454545454545)","(91.0, 200.0, 150.71428571428572)","(11.0, 20.0, 17.75)","(11.0, 16.5, 16.055555555555557)","(31.0, 75.0, 69.92307692307692)","(5.0, 5.2, 5.14375)","(4.2, 5.9, 5.848387096774194)","(4.4, 5.9, 5.7)","(7.5, 9.6, 8.933333333333334)","(41.0, 170.0, 131.66666666666669)"
08-01-2023 15:42:25.056315,"(12.0, 17.5, 15.0)","(15.0, 25.0, 23.09090909090909)","(10.0, 13.0, 12.795454545454545)","(91.0, 200.0, 150.71428571428572)","(11.0, 20.0, 17.75)","(11.0, 16.5, 16.055555555555557)","(31.0, 75.0, 69.92307692307692)","(5.0, 5.2, 5.14375)","(4.2, 5.9, 5.848387096774194)","(4.4, 5.9, 5.7)","(7.5, 9.6, 8.933333333333334)","(41.0, 170.0, 125.76923076923077)"
08-01-2023 15:42:26.434479,"(12.0, 17.5, 15.0)","(15.0, 25.0, 23.09090909090909)","(10.0, 13.0, 12.795454545454545)","(91.0, 200.0, 150.71428571428572)","(11.0, 20.0, 17.75)","(11.0, 16.5, 16.055555555555557)","(31.0, 75.0, 69.92307692307692)","(5.0, 5.2, 5.14375)","(4.2, 5.9, 5.848387096774194)","(4.4, 5.9, 5.7)","(7.5, 9.6, 8.933333333333334)","(41.0, 170.0, 125.76923076923077)"
08-01-2023 15:42:27.756095,"(12.0, 17.5, 15.0)","(15.0, 25.0, 23.09090909090909)","(10.0, 13.0, 12.795454545454545)","(91.0, 200.0, 150.71428571428572)","(11.0, 20.0, 17.75)","(11.0, 16.5, 16.055555555555557)","(31.0, 75.0, 69.92307692307692)","(5.0, 5.2, 5.14375)","(4.2, 5.9, 5.848387096774194)","(4.4, 5.9, 5.7)","(7.5, 9.6, 8.933333333333334)","(41.0, 170.0, 138.63636363636363)"
08-01-2023 15:42:29.125321,"(12.0, 17.5, 15.0)","(15.0, 25.0, 23.09090909090909)","(10.0, 13.0, 12.795454545454545)","(91.0, 200.0, 150.71428571428572)","(11.0, 20.0, 17.75)","(11.0, 16.5, 16.055555555555557)","(31.0, 75.0, 69.92307692307692)","(5.0, 5.2, 5.14375)","(4.2, 5.9, 5.848387096774194)","(4.4, 5.9, 5.7)","(7.5, 9.6, 8.933333333333334)","(41.0, 170.0, 138.63636363636363)"
08-01-2023 15:42:30.480419,"(12.0, 17.5, 15.0)","(15.0, 25.0, 23.09090909090909)","(10.0, 13.0, 12.795454545454545)","(91.0, 200.0, 150.71428571428572)","(11.0, 20.0, 17.75)","(11.0, 16.5, 16.055555555555557)","(31.0, 75.0, 69.92307692307692)","(5.0, 5.2, 5.14375)","(4.2, 5.9, 5.848387096774194)","(4.4, 5.9, 5.7)","(7.5, 9.6, 8.933333333333334)","(41.0, 170.0, 138.63636363636363)"
08-01-2023 15:42:31.746619,"(12.0, 17.5, 15.0)","(15.0, 25.0, 23.09090909090909)","(10.0, 13.0, 12.795454545454545)","(91.0, 200.0, 150.71428571428572)","(11.0, 20.0, 17.75)","(11.0, 16.5, 16.055555555555557)","(31.0, 75.0, 69.92307692307692)","(5.0, 5.2, 5.14375)","(4.2, 5.9, 5.848387096774194)","(4.4, 5.9, 5.7)","(7.5, 9.6, 8.933333333333334)","(41.0, 170.0, 138.63636363636363)"
08-01-2023 15:42:33.044930,"(12.0, 17.5, 15.0)","(15.0, 25.0, 23.09090909090909)","(10.0, 13.0, 12.795454545454545)","(91.0, 200.0, 150.71428571428572)","(11.0, 20.0, 17.75)","(11.0, 16.5, 16.055555555555557)","(31.0, 75.0, 69.92307692307692)","(5.0, 5.2, 5.14375)","(4.2, 5.9, 5.848387096774194)","(4.4, 5.9, 5.7)","(7.5, 9.6, 8.933333333333334)","(41.0, 170.0, 138.63636363636363)"
08-01-2023 15:42:34.322081,"(12.0, 17.5, 15.0)","(15.0, 25.0, 23.09090909090909)","(10.0, 13.0, 12.795454545454545)","(91.0, 200.0, 150.71428571428572)","(11.0, 20.0, 17.75)","(11.0, 16.5, 16.055555555555557)","(31.0, 75.0, 66.14285714285714)","(5.0, 5.2, 5.14375)","(4.2, 5.9, 5.848387096774194)","(4.4, 5.9, 5.62)","(7.5, 9.6, 8.933333333333334)","(41.0, 170.0, 138.63636363636363)"
08-01-2023 15:42:35.658376,"(12.0, 17.5, 15.0)","(15.0, 25.0, 23.09090909090909)","(10.0, 13.0, 12.795454545454545)","(91.0, 200.0, 150.71428571428572)","(11.0, 20.0, 17.75)","(11.0, 16.5, 16.055555555555557)","(31.0, 75.0, 66.14285714285714)","(5.0, 5.2, 5.14375)","(4.2, 5.9, 5.848387096774194)","(4.4, 5.8, 5.62)","(7.5, 9.6, 8.933333333333334)","(41.0, 170.0, 138.63636363636363)"
08-01-2023 15:42:36.909866,"(12.0, 17.5, 15.0)","(15.0, 25.0, 23.09090909090909)","(10.0, 13.0, 12.795454545454545)","(91.0, 200.0, 150.71428571428572)","(11.0, 20.0, 17.75)","(11.0, 16.5, 16.055555555555557)","(31.0, 75.0, 66.14285714285714)","(5.0, 5.2, 5.14375)","(4.2, 5.9, 5.848387096774194)","(4.4, 5.8, 5.62)","(7.5, 9.6, 8.933333333333334)","(41.0, 170.0, 138.63636363636363)"
08-01-2023 15:42:38.227143,"(12.0, 17.5, 15.0)","(15.0, 25.0, 23.09090909090909)","(10.0, 13.0, 12.419354838709678)","(91.0, 200.0, 150.71428571428572)","(11.0, 20.0, 16.653846153846153)","(11.0, 16.5, 16.071428571428573)","(31.0, 75.0, 69.83333333333334)","(5.0, 5.2, 4.983333333333333)","(4.2, 5.9, 5.833333333333333)","(4.4, 5.8, 5.699999999999999)","(7.5, 9.6, 9.070588235294117)","(41.0, 170.0, 121.0)"
08-01-2023 15:42:39.537003,"(12.0, 17.5, 17.727272727272727)","(15.0, 23.0, 20.857142857142858)","(10.0, 12.5, 12.112903225806452)","(91.0, 200.0, 150.71428571428572)","(11.0, 18.5, 16.653846153846153)","(11.0, 16.5, 16.1)","(31.0, 75.0, 69.83333333333334)","(5.0, 5.1, 4.934883720930233)","(4.2, 6.0, 5.84)","(4.4, 5.8, 5.714285714285714)","(7.5, 9.6, 9.1)","(41.0, 220.0, 121.0)"
08-01-2023 15:42:40.806499,"(12.0, 18.0, 17.727272727272727)","(15.0, 23.0, 20.857142857142858)","(10.0, 12.5, 12.112903225806452)","(91.0, 200.0, 150.71428571428572)","(11.0, 18.5, 16.653846153846153)","(11.0, 16.5, 16.26)","(31.0, 75.0, 70.86666666666667)","(5.0, 5.1, 4.953571428571429)","(4.2, 6.0, 5.84)","(4.4, 5.8, 5.714285714285714)","(7.5, 9.6, 9.1)","(41.0, 220.0, 121.0)"
08-01-2023 15:42:42.110020,"(12.0, 23.0, 22.0)","(15.0, 23.0, 21.636363636363637)","(10.0, 12.5, 12.112903225806452)","(91.0, 200.0, 150.71428571428572)","(11.0, 18.5, 16.653846153846153)","(11.0, 16.5, 16.26)","(31.0, 75.0, 70.86666666666667)","(5.0, 5.1, 4.953571428571429)","(4.2, 6.0, 5.84)","(4.4, 5.8, 5.714285714285714)","(7.5, 9.6, 9.1)","(41.0, 220.0, 167.72727272727275)"
08-01-2023 15:42:43.404188,"(12.0, 22.0, 21.125)","(15.0, 23.0, 21.636363636363637)","(10.0, 12.5, 12.112903225806452)","(91.0, 200.0, 150.71428571428572)","(11.0, 18.5, 16.4375)","(11.0, 16.5, 16.43181818181818)","(31.0, 75.0, 55.666666666666664)","(5.0, 5.1, 4.953571428571429)","(4.2, 6.0, 5.84)","(4.4, 5.8, 5.714285714285714)","(7.5, 9.6, 9.1)","(41.0, 210.0, 137.66666666666669)"
08-01-2023 15:42:44.665203,"(12.0, 21.0, 20.25)","(15.0, 23.0, 20.0)","(10.0, 12.5, 12.112903225806452)","(91.0, 200.0, 150.71428571428572)","(11.0, 18.5, 16.4375)","(11.0, 16.5, 16.62962962962963)","(31.0, 75.0, 55.666666666666664)","(5.0, 5.1, 4.953571428571429)","(4.2, 6.0, 5.84)","(4.4, 5.8, 5.714285714285714)","(7.5, 9.6, 9.1)","(41.0, 210.0, 132.5)"
08-01-2023 15:42:46.001137,"(12.0, 20.0, 18.684210526315788)","(15.0, 23.0, 20.0)","(10.0, 12.5, 12.112903225806452)","(91.0, 200.0, 150.71428571428572)","(11.0, 18.5, 16.4375)","(11.0, 17.0, 16.62962962962963)","(31.0, 75.0, 55.666666666666664)","(5.0, 5.1, 4.953571428571429)","(4.2, 6.0, 5.84)","(4.4, 5.8, 5.714285714285714)","(7.5, 9.6, 9.1)","(41.0, 210.0, 132.5)"
08-01-2023 15:42:47.296586,"(12.0, 20.0, 18.684210526315788)","(15.0, 23.0, 20.0)","(10.0, 12.5, 12.112903225806452)","(91.0, 200.0, 150.71428571428572)","(11.0, 18.5, 16.4375)","(11.0, 17.0, 16.62962962962963)","(31.0, 75.0, 55.666666666666664)","(5.0, 5.1, 4.953571428571429)","(4.2, 6.0, 5.84)","(4.4, 5.8, 5.714285714285714)","(7.5, 9.6, 9.1)","(41.0, 210.0, 132.5)"
08-01-2023 15:42:48.597262,"(12.0, 20.0, 18.684210526315788)","(15.0, 23.0, 20.0)","(10.0, 12.5, 12.112903225806452)","(91.0, 200.0, 150.71428571428572)","(11.0, 18.5, 16.4375)","(11.0, 17.0, 16.62962962962963)","(31.0, 75.0, 55.666666666666664)","(5.0, 5.1, 4.953571428571429)","(4.2, 6.0, 5.84)","(4.4, 5.8, 5.714285714285714)","(7.5, 9.6, 9.1)","(41.0, 210.0, 132.5)"
08-01-2023 15:42:49.870195,"(12.0, 20.0, 18.684210526315788)","(15.0, 23.0, 20.0)","(10.0, 12.5, 12.112903225806452)","(91.0, 200.0, 150.71428571428572)","(11.0, 18.5, 16.4375)","(11.0, 17.0, 16.62962962962963)","(31.0, 75.0, 55.666666666666664)","(5.0, 5.1, 4.953571428571429)","(4.2, 6.0, 5.84)","(4.4, 5.8, 5.714285714285714)","(7.5, 9.6, 9.1)","(41.0, 210.0, 132.5)"
08-01-2023 15:42:51.218374,"(12.0, 20.0, 18.684210526315788)","(15.0, 23.0, 20.0)","(10.0, 12.5, 12.112903225806452)","(91.0, 200.0, 131.0)","(11.0, 18.5, 16.75)","(11.0, 17.0, 16.62962962962963)","(31.0, 75.0, 55.666666666666664)","(5.0, 5.1, 4.953571428571429)","(4.2, 6.0, 5.84)","(4.4, 5.8, 5.8)","(7.5, 9.6, 9.1)","(41.0, 210.0, 106.66666666666666)"
08-01-2023 15:42:52.539445,"(12.0, 19.5, 19.17857142857143)","(15.0, 23.0, 20.0)","(10.0, 12.5, 12.112903225806452)","(91.0, 200.0, 131.0)","(11.0, 18.0, 16.75)","(11.0, 17.0, 16.62962962962963)","(31.0, 75.0, 55.666666666666664)","(5.0, 5.1, 4.953571428571429)","(4.2, 6.0, 5.84)","(4.4, 5.9, 5.814285714285714)","(7.5, 9.6, 9.1)","(41.0, 210.0, 106.66666666666666)"
08-01-2023 15:42:53.836235,"(12.0, 19.5, 19.17857142857143)","(15.0, 23.0, 20.0)","(10.0, 12.5, 12.112903225806452)","(91.0, 200.0, 131.0)","(11.0, 18.0, 16.25)","(11.0, 17.0, 16.62962962962963)","(31.0, 75.0, 55.666666666666664)","(5.0, 5.1, 4.953571428571429)","(4.2, 6.0, 5.84)","(4.4, 5.9, 5.814285714285714)","(7.5, 9.6, 9.1)","(41.0, 210.0, 106.66666666666666)"
08-01-2023 15:42:55.157769,"(12.0, 19.5, 19.17857142857143)","(15.0, 23.0, 20.0)","(10.0, 12.5, 12.112903225806452)","(91.0, 200.0, 131.0)","(11.0, 17.0, 16.571428571428573)","(11.0, 17.0, 16.62962962962963)","(31.0, 75.0, 55.666666666666664)","(5.0, 5.1, 4.953571428571429)","(4.2, 6.0, 5.84)","(4.4, 5.9, 5.814285714285714)","(7.5, 9.6, 9.1)","(41.0, 210.0, 106.66666666666666)"
08-01-2023 15:42:56.490050,"(12.0, 19.5, 19.17857142857143)","(15.0, 23.0, 20.0)","(10.0, 12.5, 12.112903225806452)","(91.0, 200.0, 131.0)","(11.0, 17.0, 16.571428571428573)","(11.0, 17.0, 16.62962962962963)","(31.0, 75.0, 55.666666666666664)","(5.0, 5.1, 4.953571428571429)","(4.2, 6.0, 5.84)","(4.4, 5.9, 5.814285714285714)","(7.5, 9.6, 9.1)","(41.0, 210.0, 106.66666666666666)"
08-01-2023 15:42:57.789034,"(12.0, 19.0, 18.714285714285715)","(15.0, 23.0, 20.0)","(10.0, 12.5, 12.112903225806452)","(91.0, 200.0, 131.0)","(11.0, 17.0, 16.0)","(11.0, 17.0, 16.62962962962963)","(31.0, 75.0, 55.666666666666664)","(5.0, 5.1, 4.953571428571429)","(4.2, 6.0, 5.84)","(4.4, 5.9, 5.814285714285714)","(7.5, 9.6, 9.1)","(41.0, 210.0, 106.66666666666666)"
08-01-2023 15:42:59.059467,"(12.0, 19.0, 18.714285714285715)","(15.0, 23.0, 20.0)","(10.0, 12.5, 12.112903225806452)","(91.0, 200.0, 131.0)","(11.0, 17.0, 16.0)","(11.0, 17.0, 16.62962962962963)","(31.0, 75.0, 55.666666666666664)","(5.0, 5.1, 4.953571428571429)","(4.2, 6.0, 5.84)","(4.4, 5.9, 5.814285714285714)","(7.5, 9.6, 9.1)","(41.0, 210.0, 106.66666666666666)"
08-01-2023 15:43:00.344051,"(12.0, 19.0, 18.714285714285715)","(15.0, 23.0, 20.0)","(10.0, 12.5, 12.112903225806452)","(91.0, 200.0, 131.0)","(11.0, 17.0, 16.0)","(11.0, 17.0, 16.62962962962963)","(31.0, 75.0, 55.666666666666664)","(5.0, 5.1, 4.937142857142858)","(4.2, 6.0, 5.84)","(4.4, 5.9, 5.814285714285714)","(7.5, 9.6, 9.1)","(41.0, 210.0, 106.66666666666666)"
08-01-2023 15:43:01.643563,"(12.0, 19.0, 18.714285714285715)","(15.0, 23.0, 20.0)","(10.0, 12.5, 12.112903225806452)","(91.0, 200.0, 131.0)","(11.0, 17.0, 13.0)","(11.0, 17.0, 16.62962962962963)","(31.0, 75.0, 55.666666666666664)","(5.0, 5.0, 4.937142857142858)","(4.2, 6.0, 5.84)","(4.4, 5.9, 5.814285714285714)","(7.5, 9.6, 9.1)","(41.0, 210.0, 72.22222222222223)"
08-01-2023 15:43:02.910817,"(12.0, 19.0, 18.714285714285715)","(15.0, 23.0, 20.0)","(10.0, 12.5, 12.112903225806452)","(91.0, 200.0, 150.71428571428572)","(11.0, 17.0, 12.5625)","(11.0, 17.0, 16.62962962962963)","(31.0, 75.0, 67.75)","(5.0, 5.0, 4.937142857142858)","(4.2, 6.0, 5.888888888888888)","(4.4, 5.9, 5.866666666666667)","(7.5, 9.6, 9.1)","(41.0, 210.0, 114.61538461538461)"
08-01-2023 15:43:04.191862,"(12.0, 19.0, 18.714285714285715)","(15.0, 23.0, 20.0)","(10.0, 12.5, 12.112903225806452)","(91.0, 200.0, 150.71428571428572)","(11.0, 16.5, 13.333333333333334)","(11.0, 17.0, 16.62962962962963)","(31.0, 75.0, 67.75)","(5.0, 5.0, 4.937142857142858)","(4.2, 6.0, 5.888888888888888)","(4.4, 5.9, 5.800000000000001)","(7.5, 9.6, 9.1)","(41.0, 210.0, 114.61538461538461)"
08-01-2023 15:43:05.460431,"(12.0, 19.0, 18.714285714285715)","(15.0, 23.0, 20.0)","(10.0, 12.5, 12.112903225806452)","(91.0, 200.0, 150.71428571428572)","(11.0, 16.0, 14.666666666666666)","(11.0, 17.0, 16.62962962962963)","(31.0, 75.0, 67.75)","(5.0, 5.0, 4.937142857142858)","(4.2, 6.0, 5.888888888888888)","(4.4, 5.9, 5.800000000000001)","(7.5, 9.6, 9.1)","(41.0, 210.0, 114.61538461538461)"
08-01-2023 15:43:06.758630,"(12.0, 19.0, 18.714285714285715)","(15.0, 23.0, 20.0)","(10.0, 12.5, 12.112903225806452)","(91.0, 200.0, 150.71428571428572)","(11.0, 16.0, 15.0)","(11.0, 17.0, 16.62962962962963)","(31.0, 75.0, 67.75)","(5.0, 5.0, 4.937142857142858)","(4.2, 6.0, 5.888888888888888)","(4.4, 5.9, 5.800000000000001)","(7.5, 9.6, 9.1)","(41.0, 210.0, 114.61538461538461)"
08-01-2023 15:43:08.047397,"(12.0, 19.0, 18.714285714285715)","(15.0, 23.0, 20.0)","(10.0, 12.5, 12.112903225806452)","(91.0, 200.0, 150.71428571428572)","(11.0, 16.5, 13.5)","(11.0, 17.0, 16.62962962962963)","(31.0, 75.0, 67.75)","(5.0, 5.0, 4.937142857142858)","(4.2, 6.0, 5.888888888888888)","(4.4, 5.9, 5.800000000000001)","(7.5, 9.6, 9.375)","(41.0, 210.0, 127.5)"
08-01-2023 15:43:09.311143,"(12.0, 19.0, 18.714285714285715)","(15.0, 23.0, 20.0)","(10.0, 12.5, 12.112903225806452)","(91.0, 200.0, 150.71428571428572)","(11.0, 16.5, 13.5)","(11.0, 17.0, 16.62962962962963)","(31.0, 75.0, 67.75)","(5.0, 5.0, 4.937142857142858)","(4.2, 6.0, 5.888888888888888)","(4.4, 5.9, 5.800000000000001)","(7.5, 11.0, 9.9)","(41.0, 200.0, 115.41666666666667)"
08-01-2023 15:43:10.644309,"(12.0, 19.0, 18.714285714285715)","(15.0, 23.0, 20.0)","(10.0, 12.5, 12.112903225806452)","(91.0, 200.0, 150.71428571428572)","(11.0, 16.5, 12.5625)","(11.0, 17.0, 16.62962962962963)","(31.0, 75.0, 67.75)","(5.0, 5.0, 4.986666666666666)","(4.2, 6.0, 5.888888888888888)","(4.4, 5.9, 5.800000000000001)","(7.5, 10.5, 9.5)","(41.0, 200.0, 115.41666666666667)"
08-01-2023 15:43:11.987452,"(12.0, 19.0, 18.714285714285715)","(15.0, 23.0, 20.0)","(10.0, 12.5, 12.112903225806452)","(91.0, 200.0, 150.71428571428572)","(11.0, 16.5, 13.333333333333334)","(11.0, 17.0, 16.62962962962963)","(31.0, 75.0, 67.75)","(5.0, 5.0, 4.986666666666666)","(4.2, 6.0, 5.888888888888888)","(4.4, 5.9, 6.548387096774193)","(7.5, 10.0, 9.5)","(41.0, 200.0, 115.41666666666667)"
08-01-2023 15:43:13.309572,"(12.0, 19.0, 18.714285714285715)","(15.0, 23.0, 20.0)","(10.0, 12.5, 12.112903225806452)","(91.0, 200.0, 131.0)","(11.0, 16.0, 13.333333333333334)","(11.0, 17.0, 16.62962962962963)","(31.0, 75.0, 55.666666666666664)","(5.0, 5.0, 4.937142857142858)","(4.2, 6.0, 5.888888888888888)","(4.4, 7.0, 6.664)","(7.5, 10.0, 9.5)","(41.0, 200.0, 73.125)"
08-01-2023 15:43:14.605752,"(12.0, 19.0, 18.714285714285715)","(15.0, 23.0, 20.0)","(10.0, 12.5, 12.112903225806452)","(91.0, 200.0, 131.0)","(11.0, 16.0, 13.333333333333334)","(11.0, 17.0, 16.62962962962963)","(31.0, 75.0, 55.666666666666664)","(5.0, 5.0, 4.937142857142858)","(4.2, 6.0, 5.928571428571429)","(4.4, 7.0, 6.664)","(7.5, 10.0, 9.5)","(41.0, 200.0, 100.0)"
08-01-2023 15:43:15.953461,"(12.0, 19.0, 18.714285714285715)","(15.0, 23.0, 20.0)","(10.0, 12.5, 12.112903225806452)","(91.0, 200.0, 131.0)","(11.0, 16.0, 13.333333333333334)","(11.0, 17.0, 16.62962962962963)","(31.0, 75.0, 55.666666666666664)","(5.0, 5.0, 4.937142857142858)","(4.2, 6.0, 5.928571428571429)","(4.4, 7.0, 6.664)","(7.5, 10.0, 9.5)","(41.0, 190.0, 77.5)"
08-01-2023 15:43:17.279577,"(12.0, 19.0, 17.88888888888889)","(15.0, 23.0, 20.0)","(10.0, 12.5, 12.112903225806452)","(91.0, 200.0, 131.0)","(11.0, 16.0, 13.333333333333334)","(11.0, 17.0, 16.62962962962963)","(31.0, 75.0, 55.666666666666664)","(5.0, 5.0, 4.937142857142858)","(4.2, 6.0, 5.933333333333334)","(4.4, 7.0, 6.664)","(7.5, 10.0, 9.5)","(41.0, 190.0, 77.5)"
08-01-2023 15:43:18.605479,"(12.0, 19.0, 17.88888888888889)","(15.0, 23.0, 20.0)","(10.0, 12.5, 12.112903225806452)","(91.0, 200.0, 131.0)","(11.0, 16.0, 13.333333333333334)","(11.0, 17.0, 16.62962962962963)","(31.0, 75.0, 67.28571428571428)","(5.0, 5.0, 4.937142857142858)","(4.2, 6.0, 5.933333333333334)","(4.4, 7.0, 6.664)","(7.5, 10.0, 9.5)","(41.0, 190.0, 77.5)"
08-01-2023 15:43:19.896042,"(12.0, 19.0, 17.88888888888889)","(15.0, 23.0, 20.0)","(10.0, 12.5, 12.112903225806452)","(91.0, 200.0, 131.0)","(11.0, 16.0, 13.333333333333334)","(11.0, 17.0, 16.62962962962963)","(31.0, 75.0, 67.28571428571428)","(5.0, 5.0, 4.937142857142858)","(4.2, 6.0, 5.933333333333334)","(4.4, 7.0, 6.664)","(7.5, 10.0, 9.5)","(41.0, 190.0, 77.5)"
08-01-2023 15:43:21.202786,"(12.0, 19.0, 17.88888888888889)","(15.0, 23.0, 20.0)","(10.0, 12.5, 12.112903225806452)","(91.0, 200.0, 131.0)","(11.0, 16.0, 13.333333333333334)","(11.0, 17.0, 16.62962962962963)","(31.0, 75.0, 58.333333333333336)","(5.0, 5.0, 4.937142857142858)","(4.2, 6.0, 5.933333333333334)","(4.4, 7.0, 6.664)","(7.5, 10.0, 9.25)","(41.0, 190.0, 77.5)"
08-01-2023 15:43:22.551448,"(12.0, 19.0, 17.88888888888889)","(15.0, 23.0, 20.0)","(10.0, 12.5, 12.112903225806452)","(91.0, 200.0, 131.0)","(11.0, 16.0, 13.333333333333334)","(11.0, 17.0, 16.62962962962963)","(31.0, 75.0, 58.333333333333336)","(5.0, 5.0, 4.937142857142858)","(4.2, 6.0, 5.933333333333334)","(4.4, 7.0, 6.664)","(7.5, 10.0, 9.25)","(41.0, 190.0, 77.5)"
08-01-2023 15:43:23.800818,"(12.0, 19.0, 17.88888888888889)","(15.0, 23.0, 20.0)","(10.0, 12.5, 12.112903225806452)","(91.0, 200.0, 131.0)","(11.0, 16.0, 13.333333333333334)","(11.0, 17.0, 16.62962962962963)","(31.0, 75.0, 58.333333333333336)","(5.0, 5.0, 5.076470588235294)","(4.2, 6.0, 5.951219512195122)","(4.4, 7.0, 6.72)","(7.5, 10.0, 9.25)","(41.0, 190.0, 77.5)"
