,Loco Tonto,Indy Korie,Orson Thunder,Wheelin In,Kepler Bale,Watch The Clock,My Boy Charlott,Kinson Bale
10-01-2023 16:49:31.140271,"(21.0, 29.0, 28.896551724137932)","(5.5, 6.8, 6.685714285714285)","(7.5, 10.0, 9.804444444444444)","(20.0, 28.0, 26.695652173913043)","(6.0, 7.6, 7.37936507936508)","(12.0, 14.5, 14.488636363636363)","(11.0, 13.0, 12.077777777777778)","(2.05, 2.58, 2.5710233393177737)"
10-01-2023 16:49:32.316712,"(21.0, 29.0, 28.896551724137932)","(5.5, 6.8, 6.672413793103448)","(7.5, 10.0, 9.804444444444444)","(20.0, 28.0, 26.571428571428573)","(6.0, 7.4, 7.391071428571429)","(12.0, 14.5, 14.451612903225806)","(11.0, 13.0, 12.077777777777778)","(2.05, 2.58, 2.5705303030303033)"
10-01-2023 16:49:33.594554,"(21.0, 29.0, 28.833333333333332)","(5.5, 6.8, 6.651999999999999)","(7.5, 10.0, 9.8125)","(20.0, 28.0, 27.272727272727273)","(6.0, 7.4, 7.391304347826087)","(12.0, 14.5, 14.23076923076923)","(11.0, 13.0, 12.056818181818182)","(2.05, 2.58, 2.5700596421471174)"
10-01-2023 16:49:34.806407,"(21.0, 29.0, 28.833333333333332)","(5.5, 6.8, 6.651999999999999)","(7.5, 10.0, 9.817351598173516)","(20.0, 28.0, 27.08955223880597)","(6.0, 7.4, 7.392982456140351)","(12.0, 14.5, 13.8)","(11.0, 13.0, 12.175)","(2.05, 2.58, 2.5737587006960556)"
10-01-2023 16:49:36.123835,"(21.0, 29.0, 28.833333333333332)","(5.5, 6.8, 6.648648648648648)","(7.5, 10.0, 9.817351598173516)","(20.0, 29.0, 26.9)","(6.0, 7.4, 7.393220338983051)","(12.0, 14.5, 13.81578947368421)","(10.0, 12.5, 12.375)","(2.1, 2.58, 2.5737587006960556)"
10-01-2023 16:49:37.376272,"(21.0, 29.0, 28.833333333333332)","(5.5, 6.8, 6.648648648648648)","(7.5, 10.0, 9.785263157894736)","(20.0, 27.0, 25.9375)","(6.0, 7.4, 7.392982456140351)","(12.0, 14.5, 14.948275862068966)","(10.0, 12.5, 12.458333333333334)","(2.1, 2.58, 2.577068214804064)"
10-01-2023 16:49:38.605929,"(21.0, 29.0, 28.833333333333332)","(5.5, 6.8, 6.751515151515151)","(7.5, 10.0, 9.791836734693877)","(20.0, 26.0, 26.5)","(6.0, 7.4, 7.392982456140351)","(12.0, 15.0, 14.763157894736842)","(10.0, 12.5, 12.458333333333334)","(2.1, 2.58, 2.577033773861968)"
10-01-2023 16:49:39.644892,"(21.0, 29.0, 28.896551724137932)","(5.5, 6.6, 6.575757575757575)","(7.5, 10.0, 9.791836734693877)","(20.0, 27.0, 26.5)","(6.0, 7.4, 7.392982456140351)","(12.0, 15.0, 14.82)","(10.0, 12.5, 12.464285714285714)","(2.1, 2.58, 2.5771851851851855)"
10-01-2023 16:49:40.771751,"(21.0, 29.0, 28.896551724137932)","(5.5, 6.6, 6.575757575757575)","(7.5, 10.0, 9.791836734693877)","(20.0, 27.0, 25.823529411764707)","(6.0, 7.4, 7.392982456140351)","(12.0, 15.0, 14.82)","(10.0, 12.5, 12.464285714285714)","(2.1, 2.58, 2.574586894586895)"
10-01-2023 16:49:41.958591,"(21.0, 29.0, 28.833333333333332)","(5.5, 6.6, 6.54375)","(7.5, 10.0, 9.76969696969697)","(20.0, 27.0, 26.0)","(6.0, 7.4, 7.37741935483871)","(12.0, 15.0, 14.333333333333334)","(10.0, 12.5, 12.314814814814815)","(2.1, 2.58, 2.629677419354839)"
10-01-2023 16:49:43.169603,"(21.0, 29.0, 28.833333333333332)","(5.5, 6.6, 6.56140350877193)","(7.5, 9.8, 9.676923076923076)","(20.0, 27.0, 25.82758620689655)","(6.0, 7.4, 7.392982456140351)","(12.0, 15.0, 14.382352941176471)","(10.0, 12.5, 12.314814814814815)","(2.1, 2.64, 2.614705882352941)"
10-01-2023 16:49:44.511675,"(21.0, 29.0, 28.833333333333332)","(5.5, 6.6, 6.57037037037037)","(7.5, 9.8, 9.676923076923076)","(20.0, 27.0, 25.82758620689655)","(6.0, 7.4, 7.392982456140351)","(12.0, 15.0, 14.382352941176471)","(10.0, 12.5, 12.222222222222221)","(2.1, 2.62, 2.6164705882352943)"
10-01-2023 16:49:45.994239,"(21.0, 29.0, 28.285714285714285)","(5.5, 6.6, 6.2713615023474185)","(7.5, 9.8, 9.353846153846154)","(20.0, 27.0, 26.166666666666668)","(6.0, 7.4, 7.507692307692308)","(12.0, 15.0, 14.580645161290322)","(10.0, 12.5, 12.222222222222221)","(2.1, 2.64, 2.6193548387096777)"
10-01-2023 16:49:47.314097,"(21.0, 29.0, 28.285714285714285)","(5.5, 6.4, 6.179710144927537)","(7.0, 9.4, 9.361445783132531)","(20.0, 27.0, 26.166666666666668)","(6.0, 7.8, 7.529411764705882)","(12.0, 15.0, 14.620689655172415)","(10.0, 12.5, 12.222222222222221)","(2.1, 2.64, 2.6295890410958904)"
10-01-2023 16:49:48.627148,"(21.0, 29.0, 28.23076923076923)","(5.5, 6.2, 6.106437768240343)","(7.0, 9.4, 9.32)","(20.0, 27.0, 26.166666666666668)","(6.0, 7.8, 7.5125)","(12.0, 15.0, 14.620689655172415)","(10.0, 12.5, 12.466666666666667)","(2.1, 2.64, 2.632727272727273)"
10-01-2023 16:49:49.912425,"(21.0, 29.0, 28.23076923076923)","(5.5, 6.4, 6.064705882352941)","(7.0, 9.4, 9.352941176470589)","(20.0, 27.0, 26.217391304347828)","(6.0, 7.8, 7.564102564102564)","(12.0, 15.0, 14.545454545454545)","(10.0, 12.5, 12.325581395348838)","(2.1, 2.64, 2.632727272727273)"
10-01-2023 16:49:51.196173,"(21.0, 29.0, 28.444444444444443)","(5.5, 6.4, 6.064705882352941)","(7.0, 9.4, 9.352941176470589)","(20.0, 27.0, 26.217391304347828)","(6.0, 7.8, 7.5756097560975615)","(12.0, 15.0, 14.545454545454545)","(10.0, 13.0, 12.325581395348838)","(2.1, 2.64, 2.6254901960784314)"
10-01-2023 16:49:52.446660,"(21.0, 29.0, 28.857142857142858)","(5.5, 6.2, 6.065454545454545)","(7.0, 9.4, 9.29126213592233)","(20.0, 27.0, 26.217391304347828)","(6.0, 7.8, 7.6)","(12.0, 15.0, 15.310344827586206)","(10.0, 13.0, 12.325581395348838)","(2.1, 2.64, 2.6254901960784314)"
10-01-2023 16:49:53.537759,"(21.0, 29.0, 28.875)","(5.5, 6.2, 6.065454545454545)","(7.0, 9.4, 9.29126213592233)","(20.0, 27.0, 26.217391304347828)","(6.0, 7.8, 7.6)","(12.0, 15.5, 15.316666666666666)","(10.0, 13.0, 12.325581395348838)","(2.1, 2.64, 2.6254901960784314)"
10-01-2023 16:49:54.754574,"(21.0, 29.0, 28.875)","(5.5, 6.2, 6.065454545454545)","(7.0, 9.4, 9.32258064516129)","(20.0, 27.0, 26.217391304347828)","(6.0, 7.8, 7.6)","(12.0, 15.5, 15.362068965517242)","(10.0, 13.0, 12.325581395348838)","(2.1, 2.64, 2.6254901960784314)"
10-01-2023 16:49:56.155746,"(21.0, 30.0, 28.266666666666666)","(5.5, 6.2, 6.087804878048781)","(7.0, 9.4, 9.32258064516129)","(20.0, 27.0, 26.217391304347828)","(6.0, 7.8, 7.6)","(12.0, 15.5, 15.375)","(10.0, 13.0, 12.325581395348838)","(2.1, 2.64, 2.6254901960784314)"
10-01-2023 16:49:57.682190,"(21.0, 29.0, 28.6)","(5.5, 6.2, 6.087804878048781)","(7.0, 9.4, 9.32258064516129)","(20.0, 27.0, 27.076923076923077)","(6.0, 7.6, 7.428571428571428)","(12.0, 15.5, 15.444444444444445)","(10.0, 13.0, 12.325581395348838)","(2.15, 2.64, 2.629117647058824)"
10-01-2023 16:49:59.083687,"(21.0, 29.0, 28.571428571428573)","(5.5, 6.2, 6.109803921568628)","(7.0, 9.4, 9.283333333333333)","(20.0, 28.0, 27.076923076923077)","(6.0, 7.6, 7.211428571428572)","(12.0, 15.5, 15.444444444444445)","(10.0, 13.0, 12.078947368421053)","(2.15, 2.64, 2.6358620689655172)"
10-01-2023 16:50:00.499941,"(21.0, 29.0, 28.444444444444443)","(5.5, 6.2, 6.109803921568628)","(7.0, 9.4, 9.283333333333333)","(20.0, 28.0, 27.076923076923077)","(6.0, 7.6, 7.209756097560976)","(12.0, 15.5, 15.444444444444445)","(10.0, 12.5, 12.078947368421053)","(2.15, 2.64, 2.6366666666666667)"
10-01-2023 16:50:01.809109,"(21.0, 29.0, 28.444444444444443)","(5.5, 6.2, 6.109803921568628)","(7.0, 9.4, 9.283333333333333)","(20.0, 28.0, 27.076923076923077)","(6.0, 7.6, 7.202941176470588)","(12.0, 15.5, 15.48)","(10.0, 12.5, 12.078947368421053)","(2.15, 2.64, 2.636)"
10-01-2023 16:50:03.011306,"(21.0, 29.0, 28.444444444444443)","(5.5, 6.2, 6.111538461538462)","(7.0, 9.4, 9.283333333333333)","(20.0, 28.0, 27.076923076923077)","(6.0, 7.4, 7.2956521739130435)","(12.0, 15.5, 15.707317073170731)","(10.0, 12.5, 12.078947368421053)","(2.15, 2.64, 2.633793103448276)"
10-01-2023 16:50:04.146967,"(21.0, 29.0, 28.529411764705884)","(5.5, 6.2, 6.126315789473685)","(7.0, 9.4, 9.283333333333333)","(20.0, 28.0, 27.076923076923077)","(6.0, 7.6, 7.1625)","(12.0, 16.0, 15.707317073170731)","(10.0, 12.5, 12.078947368421053)","(2.15, 2.64, 2.6314285714285717)"
10-01-2023 16:50:05.330015,"(21.0, 29.0, 28.529411764705884)","(5.5, 6.2, 6.125)","(7.0, 9.4, 9.336363636363636)","(20.0, 28.0, 26.476190476190474)","(6.0, 7.6, 7.208695652173914)","(12.0, 16.0, 15.707317073170731)","(10.0, 12.5, 12.071428571428571)","(2.15, 2.64, 2.6471428571428572)"
10-01-2023 16:50:06.581577,"(21.0, 29.0, 28.0)","(5.5, 6.2, 6.102941176470589)","(7.0, 9.4, 9.302040816326532)","(20.0, 28.0, 26.47761194029851)","(6.0, 7.4, 7.08421052631579)","(12.0, 16.0, 15.727272727272727)","(10.0, 12.5, 12.0625)","(2.15, 2.66, 2.6930735930735934)"
10-01-2023 16:50:07.885452,"(21.0, 28.0, 27.916666666666668)","(5.5, 6.2, 6.1)","(7.0, 9.4, 9.302040816326532)","(20.0, 28.0, 26.47761194029851)","(6.0, 7.4, 7.08421052631579)","(12.0, 16.0, 15.727272727272727)","(10.0, 12.5, 12.043478260869565)","(2.15, 2.7, 2.697159090909091)"
10-01-2023 16:50:09.111050,"(21.0, 29.0, 28.529411764705884)","(5.5, 6.2, 6.1)","(7.0, 9.4, 9.302040816326532)","(20.0, 28.0, 26.5)","(6.0, 7.4, 7.08421052631579)","(12.0, 16.0, 15.707317073170731)","(10.0, 12.5, 12.043478260869565)","(2.15, 2.7, 2.697076023391813)"
10-01-2023 16:50:10.317301,"(21.0, 29.0, 28.529411764705884)","(5.5, 6.2, 6.1)","(7.0, 9.4, 9.302040816326532)","(20.0, 28.0, 26.5)","(6.0, 7.4, 7.08421052631579)","(12.0, 16.0, 15.68421052631579)","(10.0, 12.5, 12.043478260869565)","(2.2, 2.7, 2.6845454545454546)"
10-01-2023 16:50:11.553737,"(21.0, 28.0, 27.9)","(5.5, 6.2, 6.128571428571429)","(7.0, 9.4, 9.336363636363636)","(20.0, 28.0, 26.523076923076925)","(6.0, 7.4, 7.08421052631579)","(12.0, 16.0, 15.68421052631579)","(10.0, 12.5, 12.043478260869565)","(2.2, 2.7, 2.6704761904761907)"
10-01-2023 16:50:12.830132,"(21.0, 28.0, 27.88888888888889)","(5.5, 6.2, 6.128571428571429)","(7.0, 9.4, 9.336363636363636)","(20.0, 28.0, 28.193548387096776)","(6.0, 7.4, 7.08421052631579)","(12.0, 16.0, 15.783783783783784)","(10.0, 12.5, 12.043478260869565)","(2.2, 2.68, 2.6624719101123597)"
10-01-2023 16:50:14.134472,"(21.0, 28.0, 27.857142857142858)","(5.5, 6.2, 6.131707317073171)","(7.0, 9.4, 9.311578947368421)","(20.0, 29.0, 28.305555555555557)","(6.0, 7.4, 7.08421052631579)","(12.0, 16.0, 15.68421052631579)","(10.0, 12.5, 12.043478260869565)","(2.2, 2.68, 2.6611764705882353)"
10-01-2023 16:50:15.390651,"(21.0, 28.0, 27.857142857142858)","(5.5, 6.4, 6.19291553133515)","(7.0, 9.4, 9.293069306930693)","(20.0, 29.0, 28.23913043478261)","(6.0, 7.4, 7.08421052631579)","(12.0, 16.0, 15.68421052631579)","(10.0, 12.5, 12.043478260869565)","(2.2, 2.68, 2.670588235294118)"
10-01-2023 16:50:16.663439,"(21.0, 28.0, 27.857142857142858)","(5.5, 6.4, 6.197333333333334)","(7.0, 9.4, 9.293069306930693)","(20.0, 29.0, 28.11904761904762)","(6.0, 7.4, 7.08421052631579)","(12.0, 16.0, 15.68421052631579)","(10.0, 12.5, 12.08)","(2.2, 2.7, 2.662666666666667)"
10-01-2023 16:50:17.915398,"(21.0, 29.0, 28.142857142857142)","(5.5, 6.4, 6.020304568527918)","(7.0, 9.4, 9.293069306930693)","(20.0, 29.0, 28.195652173913043)","(6.0, 7.4, 7.118518518518519)","(12.0, 16.0, 15.764705882352942)","(10.0, 12.5, 12.08)","(2.2, 2.7, 2.6725000000000003)"
10-01-2023 16:50:19.181779,"(21.0, 29.0, 28.333333333333332)","(5.5, 6.4, 6.211299435028248)","(7.0, 9.4, 9.293069306930693)","(20.0, 29.0, 28.195652173913043)","(6.0, 7.4, 7.118518518518519)","(12.0, 16.0, 15.612903225806452)","(10.0, 12.5, 12.08)","(2.2, 2.68, 2.650588235294118)"
10-01-2023 16:50:20.414104,"(21.0, 29.0, 28.2)","(5.5, 6.4, 6.18625)","(7.0, 9.4, 9.293069306930693)","(20.0, 29.0, 28.195652173913043)","(6.0, 7.4, 7.118518518518519)","(12.0, 16.0, 15.612903225806452)","(10.0, 12.5, 12.08)","(2.25, 2.68, 2.6595744680851063)"
10-01-2023 16:50:21.720259,"(21.0, 29.0, 28.2)","(5.5, 6.4, 6.198823529411765)","(7.0, 9.4, 9.305154639175258)","(20.0, 29.0, 28.195652173913043)","(6.0, 7.4, 7.118518518518519)","(12.0, 16.0, 15.612903225806452)","(10.0, 12.5, 12.08)","(2.25, 2.68, 2.658181818181818)"
10-01-2023 16:50:22.999687,"(21.0, 29.0, 28.2)","(5.5, 6.4, 6.198823529411765)","(7.0, 9.4, 9.328888888888889)","(20.0, 29.0, 28.192307692307693)","(6.0, 7.4, 7.118518518518519)","(12.0, 16.0, 15.612903225806452)","(10.0, 12.5, 12.08)","(2.25, 2.68, 2.658181818181818)"
10-01-2023 16:50:24.247998,"(21.0, 29.0, 28.2)","(5.5, 6.4, 6.174226804123712)","(7.0, 9.4, 9.328888888888889)","(20.0, 29.0, 28.192307692307693)","(6.0, 7.4, 7.118518518518519)","(12.0, 16.0, 15.612903225806452)","(10.0, 12.5, 12.08)","(2.25, 2.68, 2.658181818181818)"
10-01-2023 16:50:25.446861,"(21.0, 29.0, 28.2)","(5.5, 6.2, 6.174226804123712)","(7.0, 9.4, 9.328888888888889)","(20.0, 29.0, 28.208333333333332)","(6.0, 7.4, 7.118518518518519)","(12.0, 16.0, 15.612903225806452)","(10.0, 12.5, 12.08)","(2.25, 2.68, 2.659130434782609)"
10-01-2023 16:50:26.543680,"(21.0, 29.0, 28.2)","(5.5, 6.4, 6.20179104477612)","(7.0, 9.4, 9.328888888888889)","(20.0, 29.0, 28.321428571428573)","(6.0, 7.4, 7.118518518518519)","(12.0, 16.0, 15.612903225806452)","(10.0, 12.5, 12.08)","(2.25, 2.68, 2.658181818181818)"
10-01-2023 16:50:27.694303,"(21.0, 29.0, 28.2)","(5.5, 6.4, 6.20179104477612)","(7.0, 9.4, 9.328888888888889)","(20.0, 29.0, 28.321428571428573)","(6.0, 7.4, 7.118518518518519)","(12.0, 16.0, 15.612903225806452)","(10.0, 12.5, 12.08)","(2.25, 2.68, 2.6702702702702705)"
10-01-2023 16:50:29.020512,"(21.0, 29.0, 28.2)","(5.5, 6.4, 6.196941896024465)","(7.0, 9.4, 9.333333333333334)","(20.0, 29.0, 28.321428571428573)","(6.0, 7.4, 7.118518518518519)","(12.0, 16.0, 15.703703703703704)","(10.0, 12.5, 12.08)","(2.25, 2.68, 2.658181818181818)"
10-01-2023 16:50:30.369069,"(21.0, 29.0, 28.2)","(5.5, 6.4, 6.190536277602524)","(7.0, 9.4, 9.333333333333334)","(20.0, 29.0, 28.321428571428573)","(6.0, 7.4, 7.118518518518519)","(12.0, 16.0, 15.791666666666666)","(10.0, 12.5, 12.08)","(2.25, 2.68, 2.6653061224489796)"
10-01-2023 16:50:31.720523,"(21.0, 29.0, 28.2)","(5.5, 6.4, 6.190536277602524)","(7.0, 9.4, 9.351648351648352)","(20.0, 29.0, 28.321428571428573)","(6.0, 7.4, 7.118518518518519)","(12.0, 16.0, 15.791666666666666)","(10.0, 12.5, 12.08)","(2.25, 2.68, 2.6653061224489796)"
10-01-2023 16:50:33.036558,"(21.0, 29.0, 28.2)","(5.5, 6.4, 6.190536277602524)","(7.0, 9.4, 9.351648351648352)","(20.0, 29.0, 28.366666666666667)","(6.0, 7.4, 7.118518518518519)","(12.0, 16.0, 15.916666666666666)","(10.0, 12.5, 12.08)","(2.25, 2.68, 2.672340425531915)"
10-01-2023 16:50:34.271073,"(21.0, 29.0, 28.333333333333332)","(5.5, 6.4, 6.185113268608414)","(7.0, 9.4, 9.251851851851852)","(20.0, 29.0, 27.88888888888889)","(6.0, 7.4, 7.118518518518519)","(12.0, 16.0, 15.291666666666666)","(10.0, 12.5, 12.08)","(2.25, 2.68, 2.6682608695652177)"
10-01-2023 16:50:35.510115,"(21.0, 29.0, 28.2)","(5.5, 6.4, 6.185113268608414)","(7.0, 9.4, 9.251851851851852)","(20.0, 29.0, 27.88888888888889)","(6.0, 7.4, 7.118518518518519)","(12.0, 16.0, 15.241379310344827)","(10.0, 12.5, 12.08)","(2.25, 2.68, 2.662)"
10-01-2023 16:50:36.791307,"(21.0, 29.0, 28.2)","(5.5, 6.4, 6.185113268608414)","(7.0, 9.4, 9.251851851851852)","(20.0, 29.0, 27.88888888888889)","(6.0, 7.4, 7.118518518518519)","(12.0, 16.0, 15.241379310344827)","(10.0, 12.5, 12.08)","(2.25, 2.68, 2.656)"
10-01-2023 16:50:38.086639,"(21.0, 29.0, 28.2)","(5.5, 6.4, 6.184415584415585)","(7.0, 9.4, 9.251851851851852)","(20.0, 29.0, 28.333333333333332)","(6.0, 7.4, 7.118518518518519)","(12.0, 16.0, 15.241379310344827)","(10.0, 12.5, 12.08)","(2.25, 2.68, 2.6716279069767443)"
10-01-2023 16:50:39.415895,"(21.0, 29.0, 28.2)","(5.5, 6.4, 6.184415584415585)","(7.0, 9.4, 9.251851851851852)","(20.0, 29.0, 28.2)","(6.0, 7.4, 7.118518518518519)","(12.0, 16.0, 15.26086956521739)","(10.0, 12.5, 12.08)","(2.25, 2.68, 2.6693333333333333)"
10-01-2023 16:50:40.658673,"(21.0, 29.0, 28.2)","(5.5, 6.4, 6.184415584415585)","(7.0, 9.4, 9.251851851851852)","(20.0, 29.0, 28.024390243902438)","(6.0, 7.4, 7.118518518518519)","(12.0, 16.0, 15.26086956521739)","(10.0, 12.5, 12.225)","(2.25, 2.68, 2.672857142857143)"
10-01-2023 16:50:41.860500,"(21.0, 29.0, 28.2)","(5.5, 6.4, 6.184415584415585)","(7.0, 9.4, 9.251851851851852)","(20.0, 29.0, 28.024390243902438)","(6.0, 7.4, 7.118518518518519)","(12.0, 16.0, 15.26086956521739)","(10.0, 12.5, 12.3125)","(2.25, 2.68, 2.6734782608695653)"
10-01-2023 16:50:43.039223,"(21.0, 29.0, 28.2)","(5.5, 6.4, 6.184415584415585)","(7.0, 9.4, 9.251851851851852)","(20.0, 29.0, 28.024390243902438)","(6.0, 7.4, 7.118518518518519)","(12.0, 16.0, 15.26086956521739)","(10.0, 12.5, 12.3125)","(2.25, 2.68, 2.66)"
10-01-2023 16:50:44.300046,"(21.0, 29.0, 28.2)","(5.5, 6.4, 6.184415584415585)","(7.0, 9.4, 9.251851851851852)","(20.0, 29.0, 28.024390243902438)","(6.0, 7.4, 7.082051282051282)","(12.0, 16.0, 15.222222222222221)","(10.0, 12.5, 12.263157894736842)","(2.25, 2.68, 2.6635714285714287)"
10-01-2023 16:50:45.593556,"(21.0, 29.0, 28.2)","(5.5, 6.4, 6.184415584415585)","(7.0, 9.4, 9.251851851851852)","(20.0, 29.0, 28.024390243902438)","(6.0, 7.4, 7.035294117647059)","(12.0, 16.0, 15.222222222222221)","(10.0, 12.5, 12.263157894736842)","(2.25, 2.7, 2.668085106382979)"
10-01-2023 16:50:46.937664,"(21.0, 29.0, 28.2)","(5.5, 6.4, 6.184415584415585)","(7.0, 9.4, 9.251851851851852)","(20.0, 29.0, 28.024390243902438)","(6.0, 7.4, 7.035294117647059)","(12.0, 16.0, 15.75)","(10.0, 12.5, 12.2)","(2.25, 2.7, 2.66)"
10-01-2023 16:50:48.255882,"(21.0, 29.0, 27.96)","(5.5, 6.4, 6.184415584415585)","(7.0, 9.4, 9.251851851851852)","(20.0, 29.0, 28.024390243902438)","(6.0, 7.4, 7.035294117647059)","(12.0, 16.0, 15.75)","(10.0, 12.5, 12.2)","(2.25, 2.68, 2.666666666666667)"
10-01-2023 16:50:49.445172,"(21.0, 29.0, 27.96)","(5.5, 6.4, 6.184415584415585)","(7.0, 9.4, 9.251851851851852)","(20.0, 29.0, 28.024390243902438)","(6.0, 7.4, 7.035294117647059)","(12.0, 16.0, 15.75)","(10.0, 12.5, 12.2)","(2.25, 2.68, 2.6576)"
10-01-2023 16:50:50.689681,"(21.0, 29.0, 28.363636363636363)","(5.5, 6.4, 6.184415584415585)","(7.0, 9.4, 9.251851851851852)","(20.0, 29.0, 28.402985074626866)","(6.0, 7.4, 7.035294117647059)","(12.0, 16.0, 15.85)","(10.0, 12.5, 12.2)","(2.25, 2.68, 2.655294117647059)"
10-01-2023 16:50:51.934494,"(21.0, 29.0, 28.363636363636363)","(5.5, 6.4, 6.184415584415585)","(7.0, 9.4, 9.275)","(20.0, 29.0, 28.45)","(6.0, 7.4, 7.035294117647059)","(12.0, 16.0, 15.85)","(10.0, 12.5, 12.2)","(2.25, 2.68, 2.6576)"
10-01-2023 16:50:53.220554,"(21.0, 29.0, 28.363636363636363)","(5.5, 6.2, 6.036065573770492)","(7.0, 9.4, 9.275)","(20.0, 29.0, 28.45)","(6.0, 7.4, 7.035294117647059)","(12.0, 16.0, 15.85)","(10.0, 12.5, 12.2)","(2.25, 2.68, 2.662)"
10-01-2023 16:50:54.519628,"(21.0, 29.0, 28.428571428571427)","(5.5, 6.2, 6.037931034482758)","(7.0, 9.4, 9.275)","(20.0, 29.0, 28.45)","(6.0, 7.4, 7.035294117647059)","(12.0, 16.0, 15.85)","(10.0, 12.5, 12.2)","(2.25, 2.68, 2.662)"
10-01-2023 16:50:55.847819,"(21.0, 30.0, 29.214285714285715)","(5.5, 6.2, 6.07027027027027)","(7.0, 9.4, 9.3)","(20.0, 29.0, 29.2)","(6.0, 7.4, 7.23448275862069)","(12.0, 16.0, 15.794117647058824)","(10.0, 12.5, 12.36111111111111)","(2.25, 2.68, 2.6180000000000003)"
10-01-2023 16:50:57.138310,"(21.0, 30.0, 29.5)","(5.5, 6.2, 6.076470588235294)","(7.0, 9.4, 9.3)","(20.0, 30.0, 29.307692307692307)","(6.0, 7.4, 7.2505263157894735)","(12.0, 16.5, 15.725806451612904)","(10.0, 12.5, 12.21311475409836)","(2.25, 2.64, 2.6094736842105264)"
10-01-2023 16:50:58.505001,"(21.0, 30.0, 29.5)","(5.5, 6.2, 6.076470588235294)","(7.0, 9.4, 9.3)","(20.0, 30.0, 29.857142857142858)","(6.0, 7.6, 7.381132075471698)","(12.0, 16.5, 15.725806451612904)","(10.0, 13.0, 12.56060606060606)","(2.25, 2.62, 2.5904347826086958)"
10-01-2023 16:50:59.849120,"(21.0, 30.0, 30.5)","(5.5, 6.2, 6.076470588235294)","(7.0, 9.4, 9.3)","(20.0, 30.0, 29.8)","(6.0, 7.6, 7.388235294117647)","(12.0, 16.5, 15.833333333333334)","(10.0, 13.0, 12.568965517241379)","(2.25, 2.6, 2.5808695652173914)"
10-01-2023 16:51:01.194143,"(21.0, 32.0, 31.0)","(5.5, 6.2, 6.076470588235294)","(7.0, 9.4, 9.3)","(20.0, 30.0, 29.571428571428573)","(6.0, 7.6, 7.3545454545454545)","(12.0, 16.5, 15.916666666666666)","(10.0, 13.0, 12.568965517241379)","(2.25, 2.6, 2.5703797468354432)"
10-01-2023 16:51:02.724774,"(21.0, 32.0, 31.2)","(5.5, 6.2, 6.076470588235294)","(7.0, 9.4, 9.3)","(20.0, 30.0, 29.8)","(6.0, 7.6, 7.3545454545454545)","(12.0, 16.5, 15.916666666666666)","(10.0, 13.0, 12.568965517241379)","(2.25, 2.6, 2.566086956521739)"
10-01-2023 16:51:04.131592,"(21.0, 32.0, 30.8)","(5.5, 6.2, 6.076470588235294)","(7.0, 9.4, 9.266666666666666)","(20.0, 30.0, 29.833333333333332)","(6.0, 7.6, 7.325714285714286)","(12.0, 16.5, 15.88888888888889)","(10.0, 13.0, 12.418604651162791)","(2.25, 2.6, 2.5724324324324326)"
10-01-2023 16:51:05.571213,"(21.0, 32.0, 30.571428571428573)","(5.5, 6.2, 6.076470588235294)","(7.0, 9.4, 9.266666666666666)","(20.0, 30.0, 29.976190476190474)","(6.0, 7.6, 7.325714285714286)","(12.0, 16.5, 15.88888888888889)","(10.0, 13.0, 12.418604651162791)","(2.25, 2.58, 2.566086956521739)"
10-01-2023 16:51:06.839792,"(21.0, 32.0, 30.571428571428573)","(5.5, 6.2, 6.076470588235294)","(7.0, 9.4, 9.266666666666666)","(20.0, 30.0, 30.25)","(6.0, 7.6, 7.135483870967742)","(12.0, 16.5, 15.88888888888889)","(10.0, 13.0, 12.418604651162791)","(2.25, 2.6, 2.5689655172413794)"
10-01-2023 16:51:08.070421,"(21.0, 32.0, 31.11764705882353)","(5.5, 6.2, 6.076470588235294)","(7.0, 9.4, 9.266666666666666)","(20.0, 32.0, 30.25)","(6.0, 7.6, 7.12)","(12.0, 16.5, 16.0)","(10.0, 13.0, 12.418604651162791)","(2.25, 2.58, 2.573684210526316)"
10-01-2023 16:51:09.273963,"(21.0, 32.0, 30.333333333333332)","(5.5, 6.2, 6.076470588235294)","(7.0, 9.4, 9.266666666666666)","(20.0, 32.0, 30.25)","(6.0, 7.6, 7.12)","(12.0, 16.5, 16.0)","(10.0, 13.0, 12.418604651162791)","(2.25, 2.58, 2.573684210526316)"
10-01-2023 16:51:10.647100,"(21.0, 32.0, 30.333333333333332)","(5.5, 6.2, 6.076470588235294)","(7.0, 9.4, 9.266666666666666)","(20.0, 32.0, 30.25)","(6.0, 7.6, 7.12)","(12.0, 16.5, 16.0)","(10.0, 13.0, 12.418604651162791)","(2.25, 2.58, 2.5562857142857145)"
10-01-2023 16:51:12.024291,"(21.0, 32.0, 30.333333333333332)","(5.5, 6.2, 6.038461538461538)","(7.0, 9.4, 9.266666666666666)","(20.0, 32.0, 30.25)","(6.0, 7.6, 7.294117647058823)","(12.0, 16.5, 16.0)","(10.0, 13.0, 12.418604651162791)","(2.25, 2.6, 2.5562857142857145)"
10-01-2023 16:51:13.374481,"(21.0, 32.0, 31.11764705882353)","(5.5, 6.2, 6.038461538461538)","(7.0, 9.4, 9.266666666666666)","(20.0, 32.0, 30.25)","(6.0, 7.6, 7.257142857142857)","(12.0, 16.5, 16.34090909090909)","(10.0, 13.0, 12.418604651162791)","(2.25, 2.6, 2.5615094339622644)"
