,What A Knight,Ibiza,Ready To Raid,Mister Brockie,Fernando Rocker,Tinker Train,Whiskey Cobbler,Targaryen Jewel
682,"[datetime.datetime(2022, 11, 28, 19, 2, 42, 911337), 21.0, 44.0]","[datetime.datetime(2022, 11, 28, 19, 2, 42, 911337), 15.0, 24.0]","[datetime.datetime(2022, 11, 28, 19, 2, 42, 911337), 12.0, 18.0]","[datetime.datetime(2022, 11, 28, 19, 2, 42, 911337), 3.1, 4.0]","[datetime.datetime(2022, 11, 28, 19, 2, 42, 911337), 2.35, 2.92]","[datetime.datetime(2022, 11, 28, 19, 2, 42, 911337), 41.0, 260.0]","[datetime.datetime(2022, 11, 28, 19, 2, 42, 911337), 3.9, 4.6]","[datetime.datetime(2022, 11, 28, 19, 2, 42, 911337), 26.0, 75.0]"
683,"[datetime.datetime(2022, 11, 28, 19, 2, 44, 63011), 21.0, 44.0]","[datetime.datetime(2022, 11, 28, 19, 2, 44, 63011), 15.0, 24.0]","[datetime.datetime(2022, 11, 28, 19, 2, 44, 63011), 12.0, 18.0]","[datetime.datetime(2022, 11, 28, 19, 2, 44, 63011), 3.1, 4.0]","[datetime.datetime(2022, 11, 28, 19, 2, 44, 63011), 2.35, 3.0]","[datetime.datetime(2022, 11, 28, 19, 2, 44, 63011), 41.0, 260.0]","[datetime.datetime(2022, 11, 28, 19, 2, 44, 63011), 3.9, 4.6]","[datetime.datetime(2022, 11, 28, 19, 2, 44, 63011), 26.0, 75.0]"
684,"[datetime.datetime(2022, 11, 28, 19, 2, 45, 211994), 21.0, 44.0]","[datetime.datetime(2022, 11, 28, 19, 2, 45, 211994), 15.0, 24.0]","[datetime.datetime(2022, 11, 28, 19, 2, 45, 211994), 12.0, 18.0]","[datetime.datetime(2022, 11, 28, 19, 2, 45, 211994), 3.1, 4.0]","[datetime.datetime(2022, 11, 28, 19, 2, 45, 211994), 2.35, 3.0]","[datetime.datetime(2022, 11, 28, 19, 2, 45, 211994), 41.0, 260.0]","[datetime.datetime(2022, 11, 28, 19, 2, 45, 211994), 3.9, 4.6]","[datetime.datetime(2022, 11, 28, 19, 2, 45, 211994), 26.0, 75.0]"
685,"[datetime.datetime(2022, 11, 28, 19, 2, 46, 350812), 21.0, 44.0]","[datetime.datetime(2022, 11, 28, 19, 2, 46, 350812), 15.0, 24.0]","[datetime.datetime(2022, 11, 28, 19, 2, 46, 350812), 12.0, 18.0]","[datetime.datetime(2022, 11, 28, 19, 2, 46, 350812), 3.1, 4.1]","[datetime.datetime(2022, 11, 28, 19, 2, 46, 350812), 2.35, 3.05]","[datetime.datetime(2022, 11, 28, 19, 2, 46, 350812), 41.0, 260.0]","[datetime.datetime(2022, 11, 28, 19, 2, 46, 350812), 3.9, 4.6]","[datetime.datetime(2022, 11, 28, 19, 2, 46, 350812), 26.0, 75.0]"
686,"[datetime.datetime(2022, 11, 28, 19, 2, 47, 488544), 21.0, 44.0]","[datetime.datetime(2022, 11, 28, 19, 2, 47, 489544), 15.0, 24.0]","[datetime.datetime(2022, 11, 28, 19, 2, 47, 489544), 12.0, 18.0]","[datetime.datetime(2022, 11, 28, 19, 2, 47, 489544), 3.1, 4.0]","[datetime.datetime(2022, 11, 28, 19, 2, 47, 489544), 2.35, 3.05]","[datetime.datetime(2022, 11, 28, 19, 2, 47, 489544), 41.0, 260.0]","[datetime.datetime(2022, 11, 28, 19, 2, 47, 489544), 3.9, 4.6]","[datetime.datetime(2022, 11, 28, 19, 2, 47, 489544), 26.0, 75.0]"
687,"[datetime.datetime(2022, 11, 28, 19, 2, 48, 623744), 21.0, 44.0]","[datetime.datetime(2022, 11, 28, 19, 2, 48, 623744), 15.0, 24.0]","[datetime.datetime(2022, 11, 28, 19, 2, 48, 623744), 12.0, 18.0]","[datetime.datetime(2022, 11, 28, 19, 2, 48, 623744), 3.1, 4.0]","[datetime.datetime(2022, 11, 28, 19, 2, 48, 623744), 2.35, 3.05]","[datetime.datetime(2022, 11, 28, 19, 2, 48, 623744), 41.0, 260.0]","[datetime.datetime(2022, 11, 28, 19, 2, 48, 623744), 3.9, 4.6]","[datetime.datetime(2022, 11, 28, 19, 2, 48, 623744), 26.0, 75.0]"
688,"[datetime.datetime(2022, 11, 28, 19, 2, 49, 758382), 21.0, 44.0]","[datetime.datetime(2022, 11, 28, 19, 2, 49, 758382), 15.0, 24.0]","[datetime.datetime(2022, 11, 28, 19, 2, 49, 758382), 12.0, 18.0]","[datetime.datetime(2022, 11, 28, 19, 2, 49, 758382), 3.1, 4.0]","[datetime.datetime(2022, 11, 28, 19, 2, 49, 758382), 2.35, 3.05]","[datetime.datetime(2022, 11, 28, 19, 2, 49, 758382), 41.0, 260.0]","[datetime.datetime(2022, 11, 28, 19, 2, 49, 758382), 3.9, 4.6]","[datetime.datetime(2022, 11, 28, 19, 2, 49, 758382), 26.0, 75.0]"
689,"[datetime.datetime(2022, 11, 28, 19, 2, 50, 891505), 21.0, 44.0]","[datetime.datetime(2022, 11, 28, 19, 2, 50, 891505), 15.0, 24.0]","[datetime.datetime(2022, 11, 28, 19, 2, 50, 891505), 12.0, 18.0]","[datetime.datetime(2022, 11, 28, 19, 2, 50, 891505), 3.1, 3.95]","[datetime.datetime(2022, 11, 28, 19, 2, 50, 891505), 2.35, 3.05]","[datetime.datetime(2022, 11, 28, 19, 2, 50, 891505), 41.0, 260.0]","[datetime.datetime(2022, 11, 28, 19, 2, 50, 891505), 3.9, 4.6]","[datetime.datetime(2022, 11, 28, 19, 2, 50, 891505), 26.0, 75.0]"
690,"[datetime.datetime(2022, 11, 28, 19, 2, 52, 22451), 21.0, 44.0]","[datetime.datetime(2022, 11, 28, 19, 2, 52, 22451), 15.0, 24.0]","[datetime.datetime(2022, 11, 28, 19, 2, 52, 22451), 12.0, 18.0]","[datetime.datetime(2022, 11, 28, 19, 2, 52, 22451), 3.1, 3.95]","[datetime.datetime(2022, 11, 28, 19, 2, 52, 22451), 2.35, 3.05]","[datetime.datetime(2022, 11, 28, 19, 2, 52, 22451), 41.0, 260.0]","[datetime.datetime(2022, 11, 28, 19, 2, 52, 22451), 3.9, 4.6]","[datetime.datetime(2022, 11, 28, 19, 2, 52, 22451), 26.0, 75.0]"
691,"[datetime.datetime(2022, 11, 28, 19, 2, 53, 147627), 21.0, 44.0]","[datetime.datetime(2022, 11, 28, 19, 2, 53, 147627), 15.0, 24.0]","[datetime.datetime(2022, 11, 28, 19, 2, 53, 147627), 12.0, 18.0]","[datetime.datetime(2022, 11, 28, 19, 2, 53, 147627), 3.1, 3.95]","[datetime.datetime(2022, 11, 28, 19, 2, 53, 147627), 2.35, 3.05]","[datetime.datetime(2022, 11, 28, 19, 2, 53, 147627), 41.0, 260.0]","[datetime.datetime(2022, 11, 28, 19, 2, 53, 147627), 3.9, 4.6]","[datetime.datetime(2022, 11, 28, 19, 2, 53, 147627), 26.0, 75.0]"
692,"[datetime.datetime(2022, 11, 28, 19, 2, 54, 280457), 21.0, 44.0]","[datetime.datetime(2022, 11, 28, 19, 2, 54, 280457), 15.0, 24.0]","[datetime.datetime(2022, 11, 28, 19, 2, 54, 280457), 12.0, 18.0]","[datetime.datetime(2022, 11, 28, 19, 2, 54, 280457), 3.1, 3.95]","[datetime.datetime(2022, 11, 28, 19, 2, 54, 280457), 2.35, 3.05]","[datetime.datetime(2022, 11, 28, 19, 2, 54, 280457), 41.0, 260.0]","[datetime.datetime(2022, 11, 28, 19, 2, 54, 280457), 3.9, 4.6]","[datetime.datetime(2022, 11, 28, 19, 2, 54, 280457), 26.0, 75.0]"
693,"[datetime.datetime(2022, 11, 28, 19, 2, 55, 413576), 21.0, 44.0]","[datetime.datetime(2022, 11, 28, 19, 2, 55, 413576), 15.0, 24.0]","[datetime.datetime(2022, 11, 28, 19, 2, 55, 413576), 12.0, 18.0]","[datetime.datetime(2022, 11, 28, 19, 2, 55, 413576), 3.1, 3.95]","[datetime.datetime(2022, 11, 28, 19, 2, 55, 413576), 2.35, 3.05]","[datetime.datetime(2022, 11, 28, 19, 2, 55, 413576), 41.0, 260.0]","[datetime.datetime(2022, 11, 28, 19, 2, 55, 413576), 3.9, 4.6]","[datetime.datetime(2022, 11, 28, 19, 2, 55, 413576), 26.0, 75.0]"
694,"[datetime.datetime(2022, 11, 28, 19, 2, 56, 540874), 21.0, 44.0]","[datetime.datetime(2022, 11, 28, 19, 2, 56, 540874), 15.0, 24.0]","[datetime.datetime(2022, 11, 28, 19, 2, 56, 540874), 12.0, 18.0]","[datetime.datetime(2022, 11, 28, 19, 2, 56, 540874), 3.1, 3.9]","[datetime.datetime(2022, 11, 28, 19, 2, 56, 540874), 2.35, 3.05]","[datetime.datetime(2022, 11, 28, 19, 2, 56, 540874), 41.0, 260.0]","[datetime.datetime(2022, 11, 28, 19, 2, 56, 540874), 3.9, 4.6]","[datetime.datetime(2022, 11, 28, 19, 2, 56, 540874), 26.0, 75.0]"
695,"[datetime.datetime(2022, 11, 28, 19, 2, 57, 672025), 21.0, 44.0]","[datetime.datetime(2022, 11, 28, 19, 2, 57, 672025), 15.0, 24.0]","[datetime.datetime(2022, 11, 28, 19, 2, 57, 672025), 12.0, 18.0]","[datetime.datetime(2022, 11, 28, 19, 2, 57, 672025), 3.1, 3.9]","[datetime.datetime(2022, 11, 28, 19, 2, 57, 672025), 2.35, 3.05]","[datetime.datetime(2022, 11, 28, 19, 2, 57, 672025), 41.0, 260.0]","[datetime.datetime(2022, 11, 28, 19, 2, 57, 672025), 3.9, 4.6]","[datetime.datetime(2022, 11, 28, 19, 2, 57, 672025), 26.0, 75.0]"
696,"[datetime.datetime(2022, 11, 28, 19, 2, 58, 858424), 21.0, 44.0]","[datetime.datetime(2022, 11, 28, 19, 2, 58, 858424), 15.0, 24.0]","[datetime.datetime(2022, 11, 28, 19, 2, 58, 858424), 12.0, 17.5]","[datetime.datetime(2022, 11, 28, 19, 2, 58, 858424), 3.1, 3.9]","[datetime.datetime(2022, 11, 28, 19, 2, 58, 858424), 2.35, 3.05]","[datetime.datetime(2022, 11, 28, 19, 2, 58, 858424), 41.0, 260.0]","[datetime.datetime(2022, 11, 28, 19, 2, 58, 858424), 3.9, 4.6]","[datetime.datetime(2022, 11, 28, 19, 2, 58, 858424), 26.0, 75.0]"
697,"[datetime.datetime(2022, 11, 28, 19, 3, 0, 47537), 21.0, 44.0]","[datetime.datetime(2022, 11, 28, 19, 3, 0, 47537), 15.0, 25.0]","[datetime.datetime(2022, 11, 28, 19, 3, 0, 47537), 12.0, 17.5]","[datetime.datetime(2022, 11, 28, 19, 3, 0, 47537), 3.1, 3.9]","[datetime.datetime(2022, 11, 28, 19, 3, 0, 47537), 2.35, 3.05]","[datetime.datetime(2022, 11, 28, 19, 3, 0, 47537), 41.0, 260.0]","[datetime.datetime(2022, 11, 28, 19, 3, 0, 47537), 3.9, 4.6]","[datetime.datetime(2022, 11, 28, 19, 3, 0, 47537), 26.0, 75.0]"
698,"[datetime.datetime(2022, 11, 28, 19, 3, 1, 184351), 21.0, 44.0]","[datetime.datetime(2022, 11, 28, 19, 3, 1, 184351), 15.0, 25.0]","[datetime.datetime(2022, 11, 28, 19, 3, 1, 184351), 12.0, 17.5]","[datetime.datetime(2022, 11, 28, 19, 3, 1, 184351), 3.1, 3.9]","[datetime.datetime(2022, 11, 28, 19, 3, 1, 184351), 2.35, 3.05]","[datetime.datetime(2022, 11, 28, 19, 3, 1, 184351), 41.0, 260.0]","[datetime.datetime(2022, 11, 28, 19, 3, 1, 184351), 3.9, 4.6]","[datetime.datetime(2022, 11, 28, 19, 3, 1, 184351), 26.0, 75.0]"
699,"[datetime.datetime(2022, 11, 28, 19, 3, 2, 325528), 21.0, 44.0]","[datetime.datetime(2022, 11, 28, 19, 3, 2, 325528), 15.0, 25.0]","[datetime.datetime(2022, 11, 28, 19, 3, 2, 325528), 12.0, 17.5]","[datetime.datetime(2022, 11, 28, 19, 3, 2, 325528), 3.1, 3.9]","[datetime.datetime(2022, 11, 28, 19, 3, 2, 325528), 2.35, 3.05]","[datetime.datetime(2022, 11, 28, 19, 3, 2, 325528), 41.0, 260.0]","[datetime.datetime(2022, 11, 28, 19, 3, 2, 325528), 3.9, 4.6]","[datetime.datetime(2022, 11, 28, 19, 3, 2, 325528), 26.0, 75.0]"
700,"[datetime.datetime(2022, 11, 28, 19, 3, 3, 480299), 21.0, 44.0]","[datetime.datetime(2022, 11, 28, 19, 3, 3, 480299), 15.0, 25.0]","[datetime.datetime(2022, 11, 28, 19, 3, 3, 480299), 12.0, 17.5]","[datetime.datetime(2022, 11, 28, 19, 3, 3, 480299), 3.1, 3.9]","[datetime.datetime(2022, 11, 28, 19, 3, 3, 480299), 2.35, 3.05]","[datetime.datetime(2022, 11, 28, 19, 3, 3, 480299), 41.0, 260.0]","[datetime.datetime(2022, 11, 28, 19, 3, 3, 480299), 3.9, 4.6]","[datetime.datetime(2022, 11, 28, 19, 3, 3, 480299), 26.0, 75.0]"
701,"[datetime.datetime(2022, 11, 28, 19, 3, 4, 620529), 21.0, 44.0]","[datetime.datetime(2022, 11, 28, 19, 3, 4, 620529), 15.0, 25.0]","[datetime.datetime(2022, 11, 28, 19, 3, 4, 620529), 12.0, 17.5]","[datetime.datetime(2022, 11, 28, 19, 3, 4, 620529), 3.1, 3.9]","[datetime.datetime(2022, 11, 28, 19, 3, 4, 620529), 2.35, 3.05]","[datetime.datetime(2022, 11, 28, 19, 3, 4, 620529), 41.0, 230.0]","[datetime.datetime(2022, 11, 28, 19, 3, 4, 620529), 3.9, 4.6]","[datetime.datetime(2022, 11, 28, 19, 3, 4, 620529), 26.0, 75.0]"
702,"[datetime.datetime(2022, 11, 28, 19, 3, 5, 748101), 21.0, 44.0]","[datetime.datetime(2022, 11, 28, 19, 3, 5, 748101), 15.0, 25.0]","[datetime.datetime(2022, 11, 28, 19, 3, 5, 748101), 12.0, 17.5]","[datetime.datetime(2022, 11, 28, 19, 3, 5, 748101), 3.1, 3.9]","[datetime.datetime(2022, 11, 28, 19, 3, 5, 748101), 2.35, 3.05]","[datetime.datetime(2022, 11, 28, 19, 3, 5, 748101), 41.0, 230.0]","[datetime.datetime(2022, 11, 28, 19, 3, 5, 748101), 3.9, 4.6]","[datetime.datetime(2022, 11, 28, 19, 3, 5, 748101), 26.0, 75.0]"
703,"[datetime.datetime(2022, 11, 28, 19, 3, 6, 907637), 21.0, 44.0]","[datetime.datetime(2022, 11, 28, 19, 3, 6, 907637), 15.0, 25.0]","[datetime.datetime(2022, 11, 28, 19, 3, 6, 907637), 12.0, 17.5]","[datetime.datetime(2022, 11, 28, 19, 3, 6, 907637), 3.1, 3.9]","[datetime.datetime(2022, 11, 28, 19, 3, 6, 907637), 2.35, 3.05]","[datetime.datetime(2022, 11, 28, 19, 3, 6, 907637), 41.0, 230.0]","[datetime.datetime(2022, 11, 28, 19, 3, 6, 907637), 3.9, 4.5]","[datetime.datetime(2022, 11, 28, 19, 3, 6, 907637), 26.0, 75.0]"
704,"[datetime.datetime(2022, 11, 28, 19, 3, 8, 67269), 21.0, 44.0]","[datetime.datetime(2022, 11, 28, 19, 3, 8, 67269), 15.0, 25.0]","[datetime.datetime(2022, 11, 28, 19, 3, 8, 67269), 12.0, 17.5]","[datetime.datetime(2022, 11, 28, 19, 3, 8, 67269), 3.1, 3.9]","[datetime.datetime(2022, 11, 28, 19, 3, 8, 67269), 2.35, 3.05]","[datetime.datetime(2022, 11, 28, 19, 3, 8, 67269), 41.0, 230.0]","[datetime.datetime(2022, 11, 28, 19, 3, 8, 67269), 3.9, 4.4]","[datetime.datetime(2022, 11, 28, 19, 3, 8, 67269), 26.0, 75.0]"
705,"[datetime.datetime(2022, 11, 28, 19, 3, 9, 304177), 21.0, 44.0]","[datetime.datetime(2022, 11, 28, 19, 3, 9, 304177), 15.0, 25.0]","[datetime.datetime(2022, 11, 28, 19, 3, 9, 304177), 12.0, 17.5]","[datetime.datetime(2022, 11, 28, 19, 3, 9, 304177), 3.1, 3.85]","[datetime.datetime(2022, 11, 28, 19, 3, 9, 304177), 2.35, 3.05]","[datetime.datetime(2022, 11, 28, 19, 3, 9, 304177), 41.0, 230.0]","[datetime.datetime(2022, 11, 28, 19, 3, 9, 304177), 3.9, 4.4]","[datetime.datetime(2022, 11, 28, 19, 3, 9, 304177), 26.0, 75.0]"
706,"[datetime.datetime(2022, 11, 28, 19, 3, 10, 486880), 21.0, 44.0]","[datetime.datetime(2022, 11, 28, 19, 3, 10, 486880), 15.0, 25.0]","[datetime.datetime(2022, 11, 28, 19, 3, 10, 486880), 12.0, 17.5]","[datetime.datetime(2022, 11, 28, 19, 3, 10, 486880), 3.1, 3.85]","[datetime.datetime(2022, 11, 28, 19, 3, 10, 486880), 2.35, 3.05]","[datetime.datetime(2022, 11, 28, 19, 3, 10, 486880), 41.0, 230.0]","[datetime.datetime(2022, 11, 28, 19, 3, 10, 486880), 3.9, 4.4]","[datetime.datetime(2022, 11, 28, 19, 3, 10, 486880), 26.0, 75.0]"
707,"[datetime.datetime(2022, 11, 28, 19, 3, 11, 626274), 21.0, 44.0]","[datetime.datetime(2022, 11, 28, 19, 3, 11, 626274), 15.0, 25.0]","[datetime.datetime(2022, 11, 28, 19, 3, 11, 626274), 12.0, 17.5]","[datetime.datetime(2022, 11, 28, 19, 3, 11, 626274), 3.1, 3.85]","[datetime.datetime(2022, 11, 28, 19, 3, 11, 626274), 2.35, 3.05]","[datetime.datetime(2022, 11, 28, 19, 3, 11, 626274), 41.0, 230.0]","[datetime.datetime(2022, 11, 28, 19, 3, 11, 626274), 3.9, 4.4]","[datetime.datetime(2022, 11, 28, 19, 3, 11, 626274), 26.0, 75.0]"
708,"[datetime.datetime(2022, 11, 28, 19, 3, 12, 790599), 21.0, 44.0]","[datetime.datetime(2022, 11, 28, 19, 3, 12, 790599), 15.0, 25.0]","[datetime.datetime(2022, 11, 28, 19, 3, 12, 790599), 12.0, 17.5]","[datetime.datetime(2022, 11, 28, 19, 3, 12, 790599), 3.1, 3.85]","[datetime.datetime(2022, 11, 28, 19, 3, 12, 790599), 2.35, 3.05]","[datetime.datetime(2022, 11, 28, 19, 3, 12, 790599), 41.0, 230.0]","[datetime.datetime(2022, 11, 28, 19, 3, 12, 790599), 3.9, 4.4]","[datetime.datetime(2022, 11, 28, 19, 3, 12, 790599), 26.0, 75.0]"
709,"[datetime.datetime(2022, 11, 28, 19, 3, 13, 938469), 21.0, 46.0]","[datetime.datetime(2022, 11, 28, 19, 3, 13, 938469), 15.0, 25.0]","[datetime.datetime(2022, 11, 28, 19, 3, 13, 938469), 12.0, 17.5]","[datetime.datetime(2022, 11, 28, 19, 3, 13, 938469), 3.1, 3.85]","[datetime.datetime(2022, 11, 28, 19, 3, 13, 938469), 2.35, 3.05]","[datetime.datetime(2022, 11, 28, 19, 3, 13, 938469), 41.0, 200.0]","[datetime.datetime(2022, 11, 28, 19, 3, 13, 938469), 3.9, 4.4]","[datetime.datetime(2022, 11, 28, 19, 3, 13, 938469), 26.0, 75.0]"
710,"[datetime.datetime(2022, 11, 28, 19, 3, 15, 96598), 21.0, 46.0]","[datetime.datetime(2022, 11, 28, 19, 3, 15, 96598), 15.0, 25.0]","[datetime.datetime(2022, 11, 28, 19, 3, 15, 96598), 12.0, 17.5]","[datetime.datetime(2022, 11, 28, 19, 3, 15, 96598), 3.1, 3.85]","[datetime.datetime(2022, 11, 28, 19, 3, 15, 96598), 2.35, 3.05]","[datetime.datetime(2022, 11, 28, 19, 3, 15, 96598), 41.0, 190.0]","[datetime.datetime(2022, 11, 28, 19, 3, 15, 96598), 3.9, 4.4]","[datetime.datetime(2022, 11, 28, 19, 3, 15, 96598), 26.0, 75.0]"
711,"[datetime.datetime(2022, 11, 28, 19, 3, 16, 233821), 21.0, 46.0]","[datetime.datetime(2022, 11, 28, 19, 3, 16, 233821), 15.0, 25.0]","[datetime.datetime(2022, 11, 28, 19, 3, 16, 233821), 12.0, 17.5]","[datetime.datetime(2022, 11, 28, 19, 3, 16, 233821), 3.1, 3.85]","[datetime.datetime(2022, 11, 28, 19, 3, 16, 233821), 2.35, 3.05]","[datetime.datetime(2022, 11, 28, 19, 3, 16, 233821), 41.0, 180.0]","[datetime.datetime(2022, 11, 28, 19, 3, 16, 233821), 3.9, 4.4]","[datetime.datetime(2022, 11, 28, 19, 3, 16, 233821), 26.0, 75.0]"
712,"[datetime.datetime(2022, 11, 28, 19, 3, 17, 397189), 21.0, 46.0]","[datetime.datetime(2022, 11, 28, 19, 3, 17, 397189), 15.0, 25.0]","[datetime.datetime(2022, 11, 28, 19, 3, 17, 397189), 12.0, 17.5]","[datetime.datetime(2022, 11, 28, 19, 3, 17, 397189), 3.1, 3.85]","[datetime.datetime(2022, 11, 28, 19, 3, 17, 397189), 2.35, 3.05]","[datetime.datetime(2022, 11, 28, 19, 3, 17, 397189), 41.0, 170.0]","[datetime.datetime(2022, 11, 28, 19, 3, 17, 397189), 3.9, 4.4]","[datetime.datetime(2022, 11, 28, 19, 3, 17, 397189), 26.0, 75.0]"
713,"[datetime.datetime(2022, 11, 28, 19, 3, 18, 570212), 21.0, 46.0]","[datetime.datetime(2022, 11, 28, 19, 3, 18, 570212), 15.0, 25.0]","[datetime.datetime(2022, 11, 28, 19, 3, 18, 570212), 12.0, 17.5]","[datetime.datetime(2022, 11, 28, 19, 3, 18, 570212), 3.1, 3.85]","[datetime.datetime(2022, 11, 28, 19, 3, 18, 570212), 2.35, 3.05]","[datetime.datetime(2022, 11, 28, 19, 3, 18, 570212), 41.0, 170.0]","[datetime.datetime(2022, 11, 28, 19, 3, 18, 570212), 3.9, 4.4]","[datetime.datetime(2022, 11, 28, 19, 3, 18, 570212), 26.0, 75.0]"
714,"[datetime.datetime(2022, 11, 28, 19, 3, 19, 755016), 21.0, 46.0]","[datetime.datetime(2022, 11, 28, 19, 3, 19, 755016), 15.0, 25.0]","[datetime.datetime(2022, 11, 28, 19, 3, 19, 755016), 12.0, 17.5]","[datetime.datetime(2022, 11, 28, 19, 3, 19, 755016), 3.1, 3.85]","[datetime.datetime(2022, 11, 28, 19, 3, 19, 755016), 2.35, 3.05]","[datetime.datetime(2022, 11, 28, 19, 3, 19, 755016), 41.0, 170.0]","[datetime.datetime(2022, 11, 28, 19, 3, 19, 755016), 3.9, 4.4]","[datetime.datetime(2022, 11, 28, 19, 3, 19, 755016), 26.0, 75.0]"
715,"[datetime.datetime(2022, 11, 28, 19, 3, 20, 924403), 21.0, 46.0]","[datetime.datetime(2022, 11, 28, 19, 3, 20, 924403), 15.0, 25.0]","[datetime.datetime(2022, 11, 28, 19, 3, 20, 924403), 12.0, 17.5]","[datetime.datetime(2022, 11, 28, 19, 3, 20, 924403), 3.1, 3.85]","[datetime.datetime(2022, 11, 28, 19, 3, 20, 924403), 2.35, 2.98]","[datetime.datetime(2022, 11, 28, 19, 3, 20, 924403), 41.0, 150.0]","[datetime.datetime(2022, 11, 28, 19, 3, 20, 924403), 3.9, 4.4]","[datetime.datetime(2022, 11, 28, 19, 3, 20, 924403), 26.0, 75.0]"
716,"[datetime.datetime(2022, 11, 28, 19, 3, 22, 121140), 21.0, 46.0]","[datetime.datetime(2022, 11, 28, 19, 3, 22, 121140), 15.0, 25.0]","[datetime.datetime(2022, 11, 28, 19, 3, 22, 121140), 12.0, 17.5]","[datetime.datetime(2022, 11, 28, 19, 3, 22, 121140), 3.1, 3.85]","[datetime.datetime(2022, 11, 28, 19, 3, 22, 121140), 2.35, 2.98]","[datetime.datetime(2022, 11, 28, 19, 3, 22, 121140), 41.0, 150.0]","[datetime.datetime(2022, 11, 28, 19, 3, 22, 121140), 3.9, 4.4]","[datetime.datetime(2022, 11, 28, 19, 3, 22, 121140), 26.0, 75.0]"
717,"[datetime.datetime(2022, 11, 28, 19, 3, 23, 309100), 21.0, 46.0]","[datetime.datetime(2022, 11, 28, 19, 3, 23, 309100), 15.0, 25.0]","[datetime.datetime(2022, 11, 28, 19, 3, 23, 309100), 12.0, 17.5]","[datetime.datetime(2022, 11, 28, 19, 3, 23, 309100), 3.1, 3.85]","[datetime.datetime(2022, 11, 28, 19, 3, 23, 309100), 2.35, 2.98]","[datetime.datetime(2022, 11, 28, 19, 3, 23, 309100), 41.0, 150.0]","[datetime.datetime(2022, 11, 28, 19, 3, 23, 309100), 3.9, 4.4]","[datetime.datetime(2022, 11, 28, 19, 3, 23, 309100), 26.0, 75.0]"
718,"[datetime.datetime(2022, 11, 28, 19, 3, 24, 474651), 21.0, 46.0]","[datetime.datetime(2022, 11, 28, 19, 3, 24, 474651), 15.0, 25.0]","[datetime.datetime(2022, 11, 28, 19, 3, 24, 474651), 12.0, 17.5]","[datetime.datetime(2022, 11, 28, 19, 3, 24, 474651), 3.1, 3.85]","[datetime.datetime(2022, 11, 28, 19, 3, 24, 474651), 2.35, 2.98]","[datetime.datetime(2022, 11, 28, 19, 3, 24, 474651), 41.0, 150.0]","[datetime.datetime(2022, 11, 28, 19, 3, 24, 474651), 3.9, 4.4]","[datetime.datetime(2022, 11, 28, 19, 3, 24, 474651), 26.0, 75.0]"
719,"[datetime.datetime(2022, 11, 28, 19, 3, 25, 651076), 21.0, 46.0]","[datetime.datetime(2022, 11, 28, 19, 3, 25, 651076), 15.0, 26.0]","[datetime.datetime(2022, 11, 28, 19, 3, 25, 651076), 12.0, 17.5]","[datetime.datetime(2022, 11, 28, 19, 3, 25, 651076), 3.1, 3.85]","[datetime.datetime(2022, 11, 28, 19, 3, 25, 651076), 2.35, 2.98]","[datetime.datetime(2022, 11, 28, 19, 3, 25, 651076), 41.0, 150.0]","[datetime.datetime(2022, 11, 28, 19, 3, 25, 651076), 3.9, 4.4]","[datetime.datetime(2022, 11, 28, 19, 3, 25, 651076), 26.0, 75.0]"
720,"[datetime.datetime(2022, 11, 28, 19, 3, 26, 796859), 21.0, 46.0]","[datetime.datetime(2022, 11, 28, 19, 3, 26, 796859), 15.0, 26.0]","[datetime.datetime(2022, 11, 28, 19, 3, 26, 796859), 12.0, 17.5]","[datetime.datetime(2022, 11, 28, 19, 3, 26, 796859), 3.1, 3.85]","[datetime.datetime(2022, 11, 28, 19, 3, 26, 796859), 2.35, 2.98]","[datetime.datetime(2022, 11, 28, 19, 3, 26, 796859), 41.0, 150.0]","[datetime.datetime(2022, 11, 28, 19, 3, 26, 796859), 3.9, 4.4]","[datetime.datetime(2022, 11, 28, 19, 3, 26, 796859), 26.0, 75.0]"
721,"[datetime.datetime(2022, 11, 28, 19, 3, 27, 957630), 21.0, 46.0]","[datetime.datetime(2022, 11, 28, 19, 3, 27, 957630), 15.0, 26.0]","[datetime.datetime(2022, 11, 28, 19, 3, 27, 957630), 12.0, 17.5]","[datetime.datetime(2022, 11, 28, 19, 3, 27, 957630), 3.1, 3.85]","[datetime.datetime(2022, 11, 28, 19, 3, 27, 957630), 2.35, 2.98]","[datetime.datetime(2022, 11, 28, 19, 3, 27, 957630), 41.0, 150.0]","[datetime.datetime(2022, 11, 28, 19, 3, 27, 957630), 3.9, 4.4]","[datetime.datetime(2022, 11, 28, 19, 3, 27, 957630), 26.0, 75.0]"
