,Vale Orchard,Discrepancy,Harvard Scholar,Golden State,Hotspot Hero,Mepunga Roz,Axel Coaster
04-01-2023 11:06:54.652680,"(12.0, 17.0, 11.93421052631579)","(4.0, 7.6, 7.054545454545455)","(11.0, 22.0, 14.8)","(6.0, 11.0, 7.482352941176471)","(6.0, 7.0, 6.16)","(2.0, 2.5, 2.44)","(13.0, 19.5, 13.2)"
04-01-2023 11:06:55.574594,"(12.0, 17.0, 11.93421052631579)","(4.0, 7.6, 7.054545454545455)","(11.0, 22.0, 14.8)","(6.0, 11.0, 7.482352941176471)","(6.0, 7.0, 6.16)","(2.0, 2.5, 2.44)","(13.0, 19.5, 13.2)"
04-01-2023 11:06:56.487849,"(12.0, 17.0, 11.93421052631579)","(4.0, 7.6, 7.054545454545455)","(11.0, 22.0, 14.8)","(6.0, 11.0, 7.482352941176471)","(6.0, 7.0, 6.16)","(2.0, 2.5, 2.44)","(13.0, 19.5, 13.2)"
04-01-2023 11:06:57.435085,"(12.0, 17.0, 11.93421052631579)","(4.0, 7.6, 7.054545454545455)","(11.0, 22.0, 14.8)","(6.0, 11.0, 7.482352941176471)","(6.0, 7.0, 6.16)","(2.0, 2.5, 2.44)","(13.0, 19.5, 13.2)"
04-01-2023 11:06:58.347927,"(12.0, 17.0, 11.93421052631579)","(4.0, 7.6, 7.054545454545455)","(11.0, 22.0, 14.8)","(6.0, 11.0, 7.482352941176471)","(6.0, 7.0, 6.16)","(2.0, 2.5, 2.44)","(13.0, 19.5, 13.2)"
04-01-2023 11:06:59.327188,"(12.0, 17.0, 11.93421052631579)","(4.0, 7.6, 7.054545454545455)","(11.0, 22.0, 14.8)","(6.0, 11.0, 7.482352941176471)","(6.0, 7.0, 6.16)","(2.0, 2.5, 2.44)","(13.0, 19.5, 13.2)"
04-01-2023 11:07:00.247348,"(12.0, 17.0, 11.93421052631579)","(4.0, 7.6, 7.054545454545455)","(11.0, 22.0, 14.8)","(6.0, 11.0, 7.482352941176471)","(6.0, 7.0, 6.16)","(2.0, 2.5, 2.44)","(13.0, 19.5, 13.2)"
04-01-2023 11:07:01.189600,"(12.0, 17.0, 11.93421052631579)","(4.0, 7.6, 7.054545454545455)","(11.0, 22.0, 14.8)","(6.0, 11.0, 7.482352941176471)","(6.0, 7.0, 6.16)","(2.0, 2.5, 2.44)","(13.0, 19.5, 13.2)"
04-01-2023 11:07:02.106317,"(12.0, 17.0, 11.93421052631579)","(4.0, 7.6, 7.054545454545455)","(11.0, 22.0, 14.8)","(6.0, 11.0, 7.482352941176471)","(6.0, 7.0, 6.16)","(2.0, 2.5, 2.44)","(13.0, 19.5, 13.2)"
04-01-2023 11:07:03.047340,"(12.0, 17.0, 11.93421052631579)","(4.0, 7.6, 7.054545454545455)","(11.0, 22.0, 14.8)","(6.0, 11.0, 7.482352941176471)","(6.0, 7.0, 6.16)","(2.0, 2.5, 2.44)","(13.0, 19.5, 13.2)"
04-01-2023 11:07:03.982594,"(12.0, 17.0, 11.93421052631579)","(4.0, 7.6, 7.054545454545455)","(11.0, 22.0, 14.8)","(6.0, 11.0, 7.482352941176471)","(6.0, 7.0, 6.16)","(2.0, 2.5, 2.44)","(13.0, 19.5, 13.2)"
04-01-2023 11:07:04.877458,"(12.0, 17.0, 11.93421052631579)","(4.0, 7.6, 7.054545454545455)","(11.0, 22.0, 14.8)","(6.0, 11.0, 7.482352941176471)","(6.0, 7.0, 6.16)","(2.0, 2.5, 2.44)","(13.0, 19.5, 13.2)"
04-01-2023 11:07:05.768318,"(12.0, 17.0, 11.93421052631579)","(4.0, 7.6, 7.054545454545455)","(11.0, 22.0, 14.8)","(6.0, 11.0, 7.482352941176471)","(6.0, 7.0, 6.16)","(2.0, 2.5, 2.44)","(13.0, 19.5, 13.2)"
04-01-2023 11:07:06.716154,"(12.0, 17.0, 11.93421052631579)","(4.0, 7.6, 7.054545454545455)","(11.0, 22.0, 14.8)","(6.0, 11.0, 7.482352941176471)","(6.0, 7.0, 6.16)","(2.0, 2.5, 2.44)","(13.0, 19.5, 13.2)"
04-01-2023 11:07:07.673385,"(12.0, 17.0, 11.93421052631579)","(4.0, 7.6, 7.054545454545455)","(11.0, 22.0, 14.8)","(6.0, 11.0, 7.482352941176471)","(6.0, 7.0, 6.16)","(2.0, 2.5, 2.44)","(13.0, 19.5, 13.2)"
04-01-2023 11:07:08.620766,"(12.0, 17.0, 11.93421052631579)","(4.0, 7.6, 7.054545454545455)","(11.0, 22.0, 13.0)","(6.0, 11.0, 7.482352941176471)","(6.0, 7.0, 6.16)","(2.0, 2.5, 2.44)","(13.0, 19.5, 13.2)"
04-01-2023 11:07:09.611329,"(12.0, 17.0, 11.93421052631579)","(4.0, 7.6, 7.054545454545455)","(11.0, 22.0, 13.0)","(6.0, 11.0, 7.482352941176471)","(6.0, 7.0, 6.16)","(2.0, 2.5, 2.44)","(13.0, 19.5, 13.2)"
04-01-2023 11:07:10.598577,"(12.0, 17.0, 11.93421052631579)","(4.0, 7.6, 7.054545454545455)","(11.0, 22.0, 13.0)","(6.0, 11.0, 7.482352941176471)","(6.0, 7.0, 6.16)","(2.0, 2.5, 2.44)","(13.0, 19.5, 13.2)"
04-01-2023 11:07:11.607222,"(12.0, 17.0, 11.93421052631579)","(4.0, 7.6, 7.054545454545455)","(11.0, 22.0, 13.0)","(6.0, 11.0, 7.482352941176471)","(6.0, 7.0, 6.16)","(2.0, 2.5, 2.44)","(13.0, 19.5, 13.2)"
04-01-2023 11:07:12.628647,"(12.0, 17.0, 11.93421052631579)","(4.0, 7.6, 7.054545454545455)","(11.0, 22.0, 13.0)","(6.0, 11.0, 7.482352941176471)","(6.0, 7.0, 6.16)","(2.0, 2.5, 2.44)","(13.0, 19.5, 13.2)"
04-01-2023 11:07:13.623823,"(12.0, 17.0, 11.93421052631579)","(4.0, 7.6, 7.054545454545455)","(11.0, 22.0, 13.0)","(6.0, 11.0, 7.482352941176471)","(6.0, 7.0, 6.16)","(2.0, 2.5, 2.44)","(13.0, 19.5, 13.2)"
04-01-2023 11:07:14.615408,"(12.0, 17.0, 11.93421052631579)","(4.0, 7.6, 7.054545454545455)","(11.0, 22.0, 13.0)","(6.0, 11.0, 7.482352941176471)","(6.0, 7.0, 6.16)","(2.0, 2.5, 2.44)","(13.0, 19.5, 13.2)"
04-01-2023 11:07:15.610460,"(12.0, 17.0, 11.93421052631579)","(4.0, 7.6, 7.054545454545455)","(11.0, 22.0, 13.0)","(6.0, 11.0, 7.482352941176471)","(6.0, 7.0, 6.16)","(2.0, 2.5, 2.44)","(13.0, 19.5, 13.2)"
04-01-2023 11:07:16.601781,"(12.0, 17.0, 11.93421052631579)","(4.0, 7.6, 7.054545454545455)","(11.0, 22.0, 13.0)","(6.0, 11.0, 7.482352941176471)","(6.0, 7.0, 6.16)","(2.0, 2.5, 2.44)","(13.0, 19.5, 13.2)"
04-01-2023 11:07:17.615769,"(12.0, 17.0, 11.93421052631579)","(4.0, 7.6, 7.054545454545455)","(11.0, 22.0, 13.0)","(6.0, 11.0, 7.482352941176471)","(6.0, 7.0, 6.16)","(2.0, 2.5, 2.44)","(13.0, 19.5, 13.2)"
04-01-2023 11:07:18.642553,"(12.0, 17.0, 11.93421052631579)","(4.0, 7.6, 7.054545454545455)","(11.0, 22.0, 13.0)","(6.0, 11.0, 7.482352941176471)","(6.0, 7.0, 6.16)","(2.0, 2.5, 2.44)","(13.0, 19.5, 13.2)"
04-01-2023 11:07:19.601284,"(12.0, 17.0, 11.93421052631579)","(4.0, 7.6, 7.054545454545455)","(11.0, 22.0, 13.0)","(6.0, 11.0, 7.482352941176471)","(6.0, 7.0, 6.16)","(2.0, 2.5, 2.44)","(13.0, 19.5, 13.2)"
04-01-2023 11:07:20.629764,"(12.0, 17.0, 11.93421052631579)","(4.0, 7.6, 7.054545454545455)","(11.0, 22.0, 13.0)","(6.0, 11.0, 7.482352941176471)","(6.0, 7.0, 6.16)","(2.0, 2.5, 2.44)","(13.0, 19.5, 13.2)"
04-01-2023 11:07:21.612458,"(12.0, 17.0, 11.93421052631579)","(4.0, 7.6, 7.054545454545455)","(11.0, 22.0, 13.0)","(6.0, 11.0, 7.482352941176471)","(6.0, 7.0, 6.16)","(2.0, 2.5, 2.44)","(13.0, 19.5, 13.2)"
04-01-2023 11:07:22.617003,"(12.0, 17.0, 11.93421052631579)","(4.0, 7.6, 7.054545454545455)","(11.0, 22.0, 13.0)","(6.0, 11.0, 7.482352941176471)","(6.0, 7.0, 6.16)","(2.0, 2.5, 2.44)","(13.0, 19.5, 13.2)"
04-01-2023 11:07:23.582189,"(12.0, 17.0, 11.93421052631579)","(4.0, 7.6, 7.054545454545455)","(11.0, 22.0, 13.0)","(6.0, 11.0, 7.482352941176471)","(6.0, 7.0, 6.16)","(2.0, 2.5, 2.44)","(13.0, 19.5, 13.2)"
04-01-2023 11:07:24.591872,"(12.0, 17.0, 11.93421052631579)","(4.0, 7.6, 7.054545454545455)","(11.0, 22.0, 13.0)","(6.0, 11.0, 7.482352941176471)","(6.0, 7.0, 6.16)","(2.0, 2.5, 2.44)","(13.0, 19.5, 13.2)"
04-01-2023 11:07:25.607543,"(12.0, 17.0, 11.93421052631579)","(4.0, 7.6, 7.054545454545455)","(11.0, 22.0, 13.0)","(6.0, 11.0, 7.482352941176471)","(6.0, 7.0, 6.16)","(2.0, 2.5, 2.44)","(13.0, 19.5, 13.2)"
04-01-2023 11:07:26.628448,"(12.0, 17.0, 11.93421052631579)","(4.0, 7.6, 7.054545454545455)","(11.0, 22.0, 13.0)","(6.0, 11.0, 7.482352941176471)","(6.0, 7.0, 6.16)","(2.0, 2.5, 2.44)","(13.0, 19.5, 13.2)"
04-01-2023 11:07:27.655531,"(12.0, 17.0, 11.93421052631579)","(4.0, 7.6, 7.054545454545455)","(11.0, 22.0, 13.0)","(6.0, 11.0, 7.482352941176471)","(6.0, 7.0, 6.16)","(2.0, 2.5, 2.44)","(13.0, 19.5, 13.2)"
04-01-2023 11:07:28.760073,"(12.0, 17.0, 11.93421052631579)","(4.0, 7.6, 7.054545454545455)","(11.0, 22.0, 13.0)","(6.0, 11.0, 7.482352941176471)","(6.0, 7.0, 6.16)","(2.0, 2.5, 2.44)","(13.0, 19.5, 13.2)"
04-01-2023 11:07:29.887380,"(12.0, 17.0, 11.93421052631579)","(4.0, 7.6, 7.054545454545455)","(11.0, 22.0, 13.0)","(6.0, 11.0, 7.482352941176471)","(6.0, 7.0, 6.16)","(2.0, 2.5, 2.44)","(13.0, 19.5, 13.2)"
04-01-2023 11:07:30.985036,"(12.0, 17.0, 11.93421052631579)","(4.0, 7.6, 7.054545454545455)","(11.0, 22.0, 13.0)","(6.0, 11.0, 7.482352941176471)","(6.0, 7.0, 6.16)","(2.0, 2.5, 2.44)","(13.0, 19.5, 13.2)"
04-01-2023 11:07:32.127650,"(12.0, 17.0, 11.93421052631579)","(4.0, 7.6, 7.054545454545455)","(11.0, 22.0, 13.0)","(6.0, 11.0, 7.482352941176471)","(6.0, 7.0, 6.16)","(2.0, 2.5, 2.44)","(13.0, 19.5, 13.2)"
04-01-2023 11:07:33.223525,"(12.0, 17.0, 11.93421052631579)","(4.0, 7.6, 7.054545454545455)","(11.0, 22.0, 13.0)","(6.0, 11.0, 7.482352941176471)","(6.0, 7.0, 6.16)","(2.0, 2.5, 2.44)","(13.0, 19.5, 13.2)"
04-01-2023 11:07:34.342669,"(12.0, 17.0, 11.93421052631579)","(4.0, 7.6, 7.054545454545455)","(11.0, 22.0, 13.0)","(6.0, 11.0, 7.482352941176471)","(6.0, 7.0, 6.16)","(2.0, 2.5, 2.44)","(13.0, 19.5, 13.2)"
04-01-2023 11:07:35.381071,"(12.0, 17.0, 11.93421052631579)","(4.0, 7.6, 7.054545454545455)","(11.0, 22.0, 13.0)","(6.0, 11.0, 7.482352941176471)","(6.0, 7.0, 6.16)","(2.0, 2.5, 2.44)","(13.0, 19.5, 13.2)"
04-01-2023 11:07:36.440583,"(12.0, 17.0, 11.93421052631579)","(4.0, 7.6, 7.054545454545455)","(11.0, 22.0, 13.0)","(6.0, 11.0, 7.482352941176471)","(6.0, 7.0, 6.16)","(2.0, 2.5, 2.44)","(13.0, 19.5, 13.2)"
04-01-2023 11:07:37.511488,"(12.0, 17.0, 11.93421052631579)","(4.0, 7.6, 7.054545454545455)","(11.0, 22.0, 13.0)","(6.0, 11.0, 7.482352941176471)","(6.0, 7.0, 6.16)","(2.0, 2.5, 2.44)","(13.0, 19.5, 13.2)"
04-01-2023 11:07:38.606138,"(12.0, 17.0, 11.93421052631579)","(4.0, 7.6, 7.054545454545455)","(11.0, 22.0, 13.0)","(6.0, 11.0, 7.482352941176471)","(6.0, 7.0, 6.16)","(2.0, 2.5, 2.44)","(13.0, 19.5, 13.2)"
04-01-2023 11:07:39.594219,"(12.0, 17.0, 11.93421052631579)","(4.0, 7.6, 7.054545454545455)","(11.0, 22.0, 13.0)","(6.0, 11.0, 7.482352941176471)","(6.0, 7.0, 6.16)","(2.0, 2.5, 2.44)","(13.0, 19.5, 13.2)"
04-01-2023 11:07:40.639575,"(12.0, 17.0, 11.93421052631579)","(4.0, 7.6, 7.054545454545455)","(11.0, 22.0, 13.0)","(6.0, 11.0, 7.482352941176471)","(6.0, 7.0, 6.16)","(2.0, 2.5, 2.44)","(13.0, 19.5, 13.2)"
04-01-2023 11:07:41.672643,"(12.0, 17.0, 11.93421052631579)","(4.0, 7.6, 7.054545454545455)","(11.0, 22.0, 13.0)","(6.0, 11.0, 7.482352941176471)","(6.0, 7.0, 6.16)","(2.0, 2.5, 2.44)","(13.0, 19.5, 13.2)"
04-01-2023 11:07:42.717318,"(12.0, 17.0, 11.93421052631579)","(4.0, 7.6, 7.054545454545455)","(11.0, 22.0, 13.0)","(6.0, 11.0, 7.482352941176471)","(6.0, 7.0, 6.16)","(2.0, 2.5, 2.44)","(13.0, 19.5, 12.0625)"
04-01-2023 11:07:43.781972,"(12.0, 17.0, 11.93421052631579)","(4.0, 7.6, 7.054545454545455)","(11.0, 22.0, 11.384615384615385)","(6.0, 11.0, 7.1866666666666665)","(6.0, 7.0, 6.16)","(2.0, 2.5, 2.44)","(13.0, 19.5, 12.0625)"
04-01-2023 11:07:44.786362,"(12.0, 17.0, 11.93421052631579)","(4.0, 7.6, 7.054545454545455)","(11.0, 22.0, 11.384615384615385)","(6.0, 11.0, 7.1866666666666665)","(6.0, 7.0, 6.16)","(2.0, 2.5, 2.44)","(13.0, 19.5, 12.0625)"
04-01-2023 11:07:45.828349,"(12.0, 17.0, 11.93421052631579)","(4.0, 7.6, 7.054545454545455)","(11.0, 22.0, 11.384615384615385)","(6.0, 11.0, 7.1866666666666665)","(6.0, 7.0, 6.16)","(2.0, 2.5, 2.44)","(13.0, 19.5, 12.0625)"
04-01-2023 11:07:46.906728,"(12.0, 17.0, 11.93421052631579)","(4.0, 7.6, 7.054545454545455)","(11.0, 22.0, 11.384615384615385)","(6.0, 11.0, 7.1866666666666665)","(6.0, 7.0, 6.16)","(2.0, 2.5, 2.48)","(13.0, 19.5, 12.0625)"
04-01-2023 11:07:47.960278,"(12.0, 17.0, 11.93421052631579)","(4.0, 8.0, 6.7)","(11.0, 22.0, 11.384615384615385)","(6.0, 11.0, 7.333333333333333)","(6.0, 7.0, 6.16)","(2.0, 2.5, 2.442857142857143)","(13.0, 19.5, 12.0625)"
04-01-2023 11:07:49.055547,"(12.0, 17.0, 11.93421052631579)","(4.0, 7.4, 6.775)","(11.0, 22.0, 11.384615384615385)","(6.0, 11.0, 7.333333333333333)","(6.0, 7.0, 6.16)","(2.0, 2.5, 2.4586206896551723)","(13.0, 19.5, 12.0625)"
04-01-2023 11:07:50.189420,"(12.0, 17.0, 11.93421052631579)","(4.0, 7.4, 6.65)","(11.0, 22.0, 11.384615384615385)","(6.0, 11.0, 7.333333333333333)","(6.0, 7.0, 6.16)","(2.0, 2.5, 2.442857142857143)","(13.0, 19.5, 12.0625)"
04-01-2023 11:07:51.305619,"(12.0, 17.0, 11.93421052631579)","(4.0, 7.4, 7.16)","(11.0, 22.0, 11.384615384615385)","(6.0, 11.0, 7.333333333333333)","(6.0, 7.0, 6.16)","(2.0, 2.5, 2.442857142857143)","(13.0, 19.5, 12.0625)"
04-01-2023 11:07:52.418397,"(12.0, 17.0, 11.93421052631579)","(4.0, 7.4, 7.2)","(11.0, 22.0, 11.384615384615385)","(6.0, 11.0, 7.333333333333333)","(6.0, 7.0, 6.16)","(2.0, 2.5, 2.442857142857143)","(13.0, 19.5, 12.0625)"
04-01-2023 11:07:53.523645,"(12.0, 17.0, 11.93421052631579)","(4.0, 7.4, 7.16)","(11.0, 22.0, 11.384615384615385)","(6.0, 11.0, 7.333333333333333)","(6.0, 7.0, 6.16)","(2.0, 2.5, 2.442857142857143)","(13.0, 19.5, 12.0625)"
04-01-2023 11:07:54.610870,"(12.0, 17.0, 11.93421052631579)","(4.0, 7.4, 7.16)","(11.0, 22.0, 11.384615384615385)","(6.0, 11.0, 7.333333333333333)","(6.0, 7.0, 6.16)","(2.0, 2.5, 2.442857142857143)","(13.0, 19.5, 12.0625)"
04-01-2023 11:07:55.698008,"(12.0, 17.0, 11.93421052631579)","(4.0, 7.4, 7.16)","(11.0, 22.0, 11.384615384615385)","(6.0, 11.0, 7.333333333333333)","(6.0, 7.0, 6.16)","(2.0, 2.5, 2.442857142857143)","(13.0, 19.5, 12.0625)"
04-01-2023 11:07:56.762108,"(12.0, 17.0, 11.93421052631579)","(4.0, 7.4, 7.16)","(11.0, 22.0, 11.384615384615385)","(6.0, 11.0, 7.333333333333333)","(6.0, 7.0, 6.16)","(2.0, 2.5, 2.442857142857143)","(13.0, 19.5, 12.0625)"
04-01-2023 11:07:58.006953,"(12.0, 17.0, 11.93421052631579)","(4.0, 7.4, 7.085714285714285)","(11.0, 22.0, 11.384615384615385)","(6.0, 11.0, 7.333333333333333)","(6.0, 7.0, 6.16)","(2.0, 2.5, 2.431)","(13.0, 19.5, 12.0625)"
04-01-2023 11:07:59.191297,"(12.0, 17.0, 14.5)","(4.0, 8.0, 6.933333333333334)","(11.0, 22.0, 14.0)","(6.0, 11.0, 8.55)","(6.0, 7.0, 6.16)","(2.0, 2.5, 2.2753846153846156)","(13.0, 19.5, 13.666666666666666)"
04-01-2023 11:08:00.275281,"(12.0, 16.5, 14.5)","(4.0, 8.0, 6.933333333333334)","(11.0, 21.0, 14.0)","(6.0, 10.5, 8.55)","(6.0, 7.0, 6.16)","(2.0, 2.48, 2.2393548387096773)","(13.0, 19.0, 13.666666666666666)"
04-01-2023 11:08:01.434553,"(12.0, 16.5, 14.5)","(4.0, 8.0, 6.933333333333334)","(11.0, 21.0, 14.0)","(6.0, 10.5, 8.55)","(6.0, 7.0, 6.16)","(2.0, 2.46, 2.2393548387096773)","(13.0, 19.0, 13.666666666666666)"
04-01-2023 11:08:02.584748,"(12.0, 16.5, 14.5)","(4.0, 8.0, 7.885714285714286)","(11.0, 21.0, 14.0)","(6.0, 10.5, 8.55)","(6.0, 7.0, 6.16)","(2.0, 2.46, 2.2393548387096773)","(13.0, 19.0, 13.666666666666666)"
04-01-2023 11:08:03.693427,"(12.0, 16.5, 14.5)","(4.0, 8.0, 7.885714285714286)","(11.0, 21.0, 14.0)","(6.0, 10.5, 8.55)","(6.0, 7.0, 6.16)","(2.0, 2.46, 2.2393548387096773)","(13.0, 19.0, 13.666666666666666)"
04-01-2023 11:08:04.814566,"(12.0, 16.5, 14.5)","(4.0, 8.0, 7.885714285714286)","(11.0, 21.0, 14.0)","(6.0, 10.5, 8.55)","(6.0, 7.0, 6.16)","(2.0, 2.46, 2.2270967741935483)","(13.0, 19.0, 13.666666666666666)"
04-01-2023 11:08:05.881836,"(12.0, 16.5, 14.5)","(4.0, 8.2, 8.042105263157893)","(11.0, 21.0, 14.0)","(6.0, 10.5, 8.55)","(6.0, 7.0, 6.16)","(2.0, 2.46, 2.35)","(13.0, 19.0, 13.666666666666666)"
04-01-2023 11:08:06.932628,"(12.0, 16.5, 14.5)","(4.0, 8.2, 8.042105263157893)","(11.0, 21.0, 14.0)","(6.0, 10.5, 8.55)","(6.0, 7.0, 6.16)","(2.0, 2.44, 2.35)","(13.0, 19.0, 13.666666666666666)"
04-01-2023 11:08:07.973753,"(12.0, 16.5, 14.5)","(4.0, 8.2, 8.042105263157893)","(11.0, 21.0, 14.0)","(6.0, 10.5, 8.55)","(6.0, 7.0, 6.16)","(2.0, 2.44, 2.35)","(13.0, 19.0, 13.666666666666666)"
04-01-2023 11:08:09.021503,"(12.0, 16.5, 14.5)","(4.0, 8.2, 8.042105263157893)","(11.0, 21.0, 14.0)","(6.0, 10.5, 8.55)","(6.0, 7.0, 6.16)","(2.0, 2.44, 2.35)","(13.0, 19.0, 13.666666666666666)"
04-01-2023 11:08:10.091829,"(12.0, 16.5, 14.5)","(4.0, 8.2, 8.042105263157893)","(11.0, 21.0, 14.0)","(6.0, 10.5, 8.55)","(6.0, 7.0, 6.16)","(2.0, 2.44, 2.36)","(13.0, 19.0, 13.666666666666666)"
04-01-2023 11:08:11.108511,"(12.0, 16.5, 14.5)","(4.0, 7.6, 7.511111111111111)","(11.0, 21.0, 14.0)","(6.0, 10.5, 8.55)","(6.0, 7.0, 6.16)","(2.0, 2.44, 2.36)","(13.0, 19.0, 13.666666666666666)"
04-01-2023 11:08:12.195929,"(12.0, 16.5, 14.5)","(4.0, 7.6, 7.511111111111111)","(11.0, 21.0, 14.0)","(6.0, 10.5, 8.55)","(6.0, 7.0, 6.16)","(2.0, 2.44, 2.36)","(13.0, 19.0, 13.666666666666666)"
04-01-2023 11:08:13.390375,"(12.0, 16.5, 14.5)","(4.0, 7.6, 7.511111111111111)","(11.0, 21.0, 14.0)","(6.0, 10.5, 8.55)","(6.0, 7.0, 6.16)","(2.0, 2.44, 2.36)","(13.0, 19.0, 13.666666666666666)"
04-01-2023 11:08:14.525311,"(12.0, 16.5, 14.5)","(4.0, 7.6, 7.511111111111111)","(11.0, 21.0, 14.0)","(6.0, 10.5, 8.55)","(6.0, 7.0, 6.16)","(2.0, 2.44, 2.36)","(13.0, 19.0, 13.666666666666666)"
04-01-2023 11:08:15.672910,"(12.0, 16.5, 14.5)","(4.0, 7.6, 7.511111111111111)","(11.0, 21.0, 14.0)","(6.0, 10.5, 8.55)","(6.0, 7.0, 6.16)","(2.0, 2.44, 2.36)","(13.0, 19.0, 13.666666666666666)"
04-01-2023 11:08:17.018395,"(12.0, 16.5, 14.5)","(4.0, 7.6, 7.511111111111111)","(11.0, 21.0, 14.0)","(6.0, 10.5, 8.55)","(6.0, 7.0, 6.16)","(2.0, 2.44, 2.36)","(13.0, 19.0, 13.666666666666666)"
04-01-2023 11:08:18.169578,"(12.0, 16.5, 14.5)","(4.0, 7.6, 7.511111111111111)","(11.0, 21.0, 14.0)","(6.0, 10.5, 8.55)","(6.0, 7.0, 6.16)","(2.0, 2.44, 2.36)","(13.0, 19.0, 13.666666666666666)"
04-01-2023 11:08:19.421734,"(12.0, 16.5, 14.5)","(4.0, 7.6, 7.511111111111111)","(11.0, 21.0, 14.0)","(6.0, 10.5, 8.55)","(6.0, 7.0, 6.16)","(2.0, 2.44, 2.36)","(13.0, 19.0, 13.666666666666666)"
04-01-2023 11:08:20.520985,"(12.0, 16.5, 14.5)","(4.0, 7.6, 7.511111111111111)","(11.0, 21.0, 14.0)","(6.0, 10.5, 8.55)","(6.0, 7.0, 6.16)","(2.0, 2.44, 2.36)","(13.0, 19.0, 13.666666666666666)"
04-01-2023 11:08:21.697371,"(12.0, 16.5, 14.5)","(4.0, 7.6, 7.511111111111111)","(11.0, 21.0, 14.0)","(6.0, 10.5, 8.55)","(6.0, 7.0, 6.16)","(2.0, 2.44, 2.36)","(13.0, 19.0, 13.666666666666666)"
04-01-2023 11:08:22.943280,"(12.0, 16.5, 14.5)","(4.0, 7.6, 7.511111111111111)","(11.0, 21.0, 14.0)","(6.0, 10.5, 8.55)","(6.0, 7.0, 6.16)","(2.0, 2.44, 2.36)","(13.0, 19.0, 13.666666666666666)"
04-01-2023 11:08:24.073761,"(12.0, 16.5, 14.5)","(4.0, 7.6, 7.511111111111111)","(11.0, 21.0, 14.0)","(6.0, 10.5, 8.55)","(6.0, 7.0, 6.16)","(2.0, 2.44, 2.36)","(13.0, 19.0, 13.666666666666666)"
04-01-2023 11:08:25.154796,"(12.0, 16.5, 14.5)","(4.0, 7.6, 7.511111111111111)","(11.0, 21.0, 14.0)","(6.0, 10.5, 8.55)","(6.0, 7.0, 6.16)","(2.0, 2.44, 2.36)","(13.0, 19.0, 13.666666666666666)"
04-01-2023 11:08:26.225487,"(12.0, 16.5, 14.5)","(4.0, 7.6, 7.511111111111111)","(11.0, 21.0, 14.0)","(6.0, 10.5, 8.55)","(6.0, 7.0, 6.16)","(2.0, 2.44, 2.36)","(13.0, 19.0, 13.666666666666666)"
04-01-2023 11:08:27.260874,"(12.0, 16.5, 14.5)","(4.0, 7.6, 7.511111111111111)","(11.0, 21.0, 14.0)","(6.0, 10.5, 8.55)","(6.0, 7.0, 6.16)","(2.0, 2.44, 2.36)","(13.0, 19.0, 13.666666666666666)"
04-01-2023 11:08:28.283340,"(12.0, 16.5, 14.5)","(4.0, 7.6, 7.511111111111111)","(11.0, 21.0, 14.0)","(6.0, 10.5, 8.55)","(6.0, 7.0, 6.16)","(2.0, 2.44, 2.36)","(13.0, 19.0, 13.666666666666666)"
04-01-2023 11:08:29.334889,"(12.0, 16.5, 14.5)","(4.0, 7.6, 7.511111111111111)","(11.0, 21.0, 14.0)","(6.0, 10.5, 8.55)","(6.0, 7.0, 6.16)","(2.0, 2.44, 2.36)","(13.0, 19.0, 13.666666666666666)"
04-01-2023 11:08:30.399711,"(12.0, 16.5, 14.5)","(4.0, 7.6, 7.511111111111111)","(11.0, 21.0, 14.0)","(6.0, 10.5, 8.55)","(6.0, 7.0, 6.16)","(2.0, 2.44, 2.36)","(13.0, 19.0, 13.666666666666666)"
04-01-2023 11:08:31.618682,"(12.0, 16.5, 14.5)","(4.0, 7.6, 7.511111111111111)","(11.0, 21.0, 14.0)","(6.0, 10.5, 8.55)","(6.0, 7.0, 6.16)","(2.0, 2.44, 2.36)","(13.0, 19.0, 13.666666666666666)"
04-01-2023 11:08:32.860387,"(12.0, 16.5, 14.5)","(4.0, 7.6, 7.511111111111111)","(11.0, 21.0, 14.0)","(6.0, 10.5, 8.55)","(6.0, 7.0, 6.16)","(2.0, 2.44, 2.36)","(13.0, 19.0, 13.666666666666666)"
04-01-2023 11:08:33.901201,"(12.0, 16.5, 14.5)","(4.0, 7.6, 7.511111111111111)","(11.0, 21.0, 14.0)","(6.0, 10.5, 8.55)","(6.0, 7.0, 6.16)","(2.0, 2.44, 2.36)","(13.0, 19.0, 13.666666666666666)"
04-01-2023 11:08:34.960766,"(12.0, 16.5, 14.5)","(4.0, 7.6, 7.511111111111111)","(11.0, 21.0, 14.0)","(6.0, 10.5, 8.55)","(6.0, 7.0, 6.16)","(2.0, 2.44, 2.36)","(13.0, 19.0, 13.666666666666666)"
04-01-2023 11:08:36.004710,"(12.0, 16.5, 14.5)","(4.0, 7.6, 7.511111111111111)","(11.0, 21.0, 14.0)","(6.0, 10.5, 8.55)","(6.0, 7.0, 6.16)","(2.0, 2.44, 2.36)","(13.0, 19.0, 13.666666666666666)"
04-01-2023 11:08:37.080497,"(12.0, 16.5, 14.5)","(4.0, 7.6, 7.511111111111111)","(11.0, 21.0, 14.0)","(6.0, 10.5, 8.55)","(6.0, 7.0, 6.16)","(2.0, 2.44, 2.36)","(13.0, 19.0, 13.666666666666666)"
