,Haveyoucheckedin,Rakasharp Nz,Timely Sovereign,Swedish Meatballs,The Poobah,Outside Fighter,El Jacob,Some Chevron Nz,Classicmajor,Daggy Lamb Nz
10-01-2023 16:36:03.344066,"(4.0, 5.1, 5.045454545454545)","(101.0, 99999, 99990)","(31.0, 55.0, 50.833333333333336)","(9.0, 10.5, 9.942187500000001)","(16.0, 21.0, 18.608695652173914)","(3.1, 3.85, 3.689887640449438)","(21.0, 36.0, 30.75)","(5.0, 99999, 99990)","(7.0, 8.0, 7.928571428571429)","(11.0, 99999, 99990)"
10-01-2023 16:36:04.668973,"(4.0, 5.1, 5.068421052631579)","(101.0, 99999, 99990)","(31.0, 55.0, 50.833333333333336)","(9.0, 10.5, 9.942187500000001)","(16.0, 19.5, 18.608695652173914)","(3.1, 3.85, 3.689887640449438)","(21.0, 36.0, 30.75)","(5.0, 99999, 99990)","(7.0, 8.0, 7.817391304347826)","(11.0, 99999, 99990)"
10-01-2023 16:36:06.026766,"(4.0, 5.1, 5.072727272727272)","(101.0, 99999, 99990)","(31.0, 55.0, 51.25)","(9.0, 10.5, 9.822580645161292)","(16.0, 19.5, 18.546511627906977)","(3.1, 3.8, 3.6693548387096775)","(21.0, 36.0, 30.75)","(5.0, 99999, 99990)","(7.0, 8.0, 8.048421052631578)","(11.0, 99999, 99990)"
10-01-2023 16:36:07.454779,"(4.0, 5.1, 5.072727272727272)","(101.0, 99999, 99990)","(31.0, 55.0, 51.25)","(9.0, 10.5, 10.084615384615384)","(16.0, 19.5, 18.523809523809526)","(3.1, 3.85, 3.624193548387097)","(21.0, 36.0, 32.57142857142857)","(5.0, 99999, 99990)","(7.0, 8.2, 7.818181818181818)","(11.0, 99999, 99990)"
10-01-2023 16:36:08.920695,"(4.0, 5.1, 5.078571428571428)","(101.0, 99999, 99990)","(31.0, 55.0, 51.25)","(8.5, 10.5, 9.9)","(16.0, 19.5, 18.523809523809526)","(3.1, 3.85, 3.7)","(21.0, 36.0, 33.473684210526315)","(5.5, 99999, 99990)","(7.0, 8.0, 7.819047619047619)","(11.0, 99999, 99990)"
10-01-2023 16:36:10.305159,"(4.0, 5.1, 5.078571428571428)","(101.0, 99999, 99990)","(31.0, 55.0, 51.25)","(8.5, 10.5, 9.834782608695653)","(16.0, 19.5, 18.523809523809526)","(3.1, 3.75, 3.6310344827586207)","(21.0, 36.0, 33.473684210526315)","(5.5, 99999, 99990)","(7.0, 8.0, 7.819047619047619)","(11.0, 99999, 99990)"
10-01-2023 16:36:11.689458,"(4.0, 5.4, 5.2)","(101.0, 99999, 99990)","(31.0, 55.0, 52.5)","(8.5, 10.0, 9.844897959183672)","(14.0, 19.5, 18.608695652173914)","(3.1, 3.75, 3.7055555555555557)","(21.0, 36.0, 33.375)","(5.5, 99999, 99990)","(7.0, 8.0, 7.718518518518518)","(11.0, 99999, 99990)"
10-01-2023 16:36:13.027147,"(4.0, 5.4, 5.388888888888889)","(101.0, 99999, 99990)","(31.0, 55.0, 52.5)","(8.5, 10.0, 9.5)","(14.0, 19.5, 17.61627906976744)","(3.1, 3.75, 3.6790697674418604)","(21.0, 36.0, 33.375)","(5.5, 99999, 99990)","(7.0, 8.0, 7.707692307692308)","(11.0, 99999, 99990)"
10-01-2023 16:36:14.289881,"(4.0, 5.4, 5.388888888888889)","(101.0, 99999, 99990)","(31.0, 55.0, 52.5)","(8.5, 9.6, 9.466666666666667)","(14.0, 18.5, 17.61627906976744)","(3.1, 3.75, 3.6790697674418604)","(21.0, 36.0, 33.375)","(5.5, 99999, 99990)","(7.0, 8.0, 7.707692307692308)","(11.0, 99999, 99990)"
10-01-2023 16:36:15.562586,"(4.0, 5.4, 5.388888888888889)","(101.0, 99999, 99990)","(31.0, 55.0, 52.5)","(8.5, 9.6, 9.466666666666667)","(14.0, 18.5, 17.61627906976744)","(3.1, 3.75, 3.6112359550561797)","(21.0, 36.0, 33.9)","(5.5, 99999, 99990)","(7.0, 8.0, 7.707692307692308)","(11.0, 99999, 99990)"
10-01-2023 16:36:17.082736,"(4.0, 6.2, 5.670588235294118)","(101.0, 99999, 99990)","(31.0, 55.0, 53.63636363636363)","(8.5, 9.6, 9.48235294117647)","(14.0, 18.5, 17.184210526315788)","(3.1, 3.65, 3.5023809523809524)","(21.0, 36.0, 33.375)","(5.5, 99999, 99990)","(7.0, 8.0, 7.772549019607843)","(11.0, 99999, 99990)"
10-01-2023 16:36:18.786194,"(4.0, 6.0, 5.714285714285714)","(101.0, 99999, 99990)","(31.0, 55.0, 53.63636363636363)","(8.5, 9.8, 9.414285714285715)","(14.0, 17.5, 17.0)","(3.1, 3.55, 3.466666666666667)","(21.0, 36.0, 33.375)","(5.5, 99999, 99990)","(7.0, 8.4, 8.118518518518519)","(11.0, 99999, 99990)"
10-01-2023 16:36:20.428802,"(4.0, 6.0, 5.699999999999999)","(101.0, 99999, 99990)","(31.0, 55.0, 58.0)","(8.5, 9.8, 9.533333333333333)","(14.0, 17.5, 17.5)","(3.1, 3.55, 3.4349397590361446)","(21.0, 36.0, 34.8)","(5.5, 99999, 99990)","(7.0, 8.4, 8.28888888888889)","(11.0, 99999, 99990)"
10-01-2023 16:36:22.116917,"(4.2, 5.8, 5.5)","(101.0, 99999, 99990)","(31.0, 60.0, 58.0)","(8.5, 9.8, 9.423529411764706)","(14.0, 18.0, 17.5)","(3.1, 3.45, 3.433974358974359)","(21.0, 46.0, 37.45454545454545)","(5.5, 99999, 99990)","(7.0, 8.4, 8.236363636363636)","(11.0, 99999, 99990)"
10-01-2023 16:36:23.649051,"(4.2, 5.8, 5.333333333333333)","(101.0, 99999, 99990)","(31.0, 60.0, 58.0)","(8.5, 9.8, 9.423529411764706)","(14.0, 18.0, 20.166666666666668)","(3.1, 3.45, 3.4198795180722894)","(21.0, 44.0, 34.857142857142854)","(5.5, 99999, 99990)","(7.0, 8.4, 8.256)","(11.0, 99999, 99990)"
10-01-2023 16:36:25.092538,"(4.2, 4.8, 5.029411764705882)","(101.0, 99999, 99990)","(31.0, 60.0, 62.5)","(8.5, 9.8, 9.41)","(14.0, 21.0, 18.75)","(3.1, 3.45, 3.411538461538462)","(21.0, 42.0, 35.0)","(5.5, 99999, 99990)","(7.0, 8.4, 8.304761904761905)","(11.0, 99999, 99990)"
10-01-2023 16:36:26.482246,"(4.2, 5.4, 5.290909090909091)","(101.0, 99999, 99990)","(31.0, 65.0, 62.5)","(8.5, 9.6, 9.41)","(14.0, 20.0, 18.75)","(3.1, 3.45, 3.3515625)","(21.0, 42.0, 35.0)","(5.5, 99999, 99990)","(7.0, 8.4, 8.325925925925926)","(11.0, 99999, 99990)"
10-01-2023 16:36:27.905094,"(4.2, 5.4, 5.290909090909091)","(101.0, 99999, 99990)","(31.0, 65.0, 58.0)","(8.5, 9.6, 9.41)","(14.0, 20.0, 18.75)","(3.1, 3.45, 3.3515625)","(21.0, 42.0, 35.0)","(5.5, 99999, 99990)","(7.0, 8.4, 8.325925925925926)","(11.0, 99999, 99990)"
10-01-2023 16:36:29.354936,"(4.2, 5.4, 5.290909090909091)","(101.0, 99999, 99990)","(31.0, 60.0, 58.0)","(8.5, 9.6, 9.41)","(14.0, 20.0, 18.875)","(3.1, 3.45, 3.3375)","(21.0, 42.0, 34.54545454545455)","(5.5, 99999, 99990)","(7.0, 8.4, 8.325925925925926)","(11.0, 99999, 99990)"
10-01-2023 16:36:30.800830,"(4.2, 5.4, 5.284615384615385)","(101.0, 99999, 99990)","(31.0, 60.0, 55.38461538461539)","(8.5, 9.6, 9.41)","(14.0, 20.0, 18.875)","(3.1, 3.4, 3.3779411764705882)","(21.0, 40.0, 34.4)","(5.5, 99999, 99990)","(7.0, 8.4, 8.325925925925926)","(12.0, 99999, 99990)"
10-01-2023 16:36:32.292807,"(4.2, 5.4, 5.284615384615385)","(101.0, 99999, 99990)","(31.0, 60.0, 53.888888888888886)","(8.5, 9.6, 9.41)","(14.0, 20.0, 18.875)","(3.1, 3.4, 3.3779411764705882)","(21.0, 38.0, 35.0)","(5.5, 99999, 99990)","(7.0, 8.4, 8.342857142857143)","(12.0, 99999, 99990)"
10-01-2023 16:36:33.692235,"(4.2, 5.4, 5.284615384615385)","(101.0, 99999, 99990)","(31.0, 55.0, 53.888888888888886)","(8.5, 9.6, 9.41)","(14.0, 20.0, 18.875)","(3.1, 3.4, 3.340909090909091)","(21.0, 38.0, 31.0)","(5.5, 99999, 99990)","(7.0, 8.4, 8.486486486486486)","(12.0, 99999, 99990)"
10-01-2023 16:36:35.133949,"(4.2, 5.4, 5.284615384615385)","(101.0, 99999, 99990)","(31.0, 55.0, 53.888888888888886)","(8.5, 9.6, 9.41)","(14.0, 20.0, 18.875)","(3.1, 3.35, 3.340909090909091)","(21.0, 34.0, 31.0)","(5.5, 99999, 99990)","(7.0, 8.6, 8.384615384615383)","(12.0, 99999, 99990)"
10-01-2023 16:36:36.549617,"(4.2, 5.4, 5.284615384615385)","(101.0, 99999, 99990)","(31.0, 55.0, 53.75)","(8.5, 9.6, 9.41)","(14.0, 20.0, 18.875)","(3.1, 3.35, 3.340909090909091)","(21.0, 34.0, 31.0)","(5.5, 99999, 99990)","(7.0, 8.6, 8.384615384615383)","(12.0, 99999, 99990)"
10-01-2023 16:36:38.015757,"(4.2, 5.4, 5.284615384615385)","(101.0, 99999, 99990)","(31.0, 65.0, 63.125)","(8.5, 9.6, 9.41)","(14.0, 20.0, 18.875)","(3.1, 3.35, 3.3447368421052635)","(21.0, 34.0, 31.0)","(5.5, 99999, 99990)","(7.0, 8.6, 8.10625)","(12.0, 99999, 99990)"
10-01-2023 16:36:39.504534,"(4.2, 5.4, 5.228571428571429)","(101.0, 99999, 99990)","(31.0, 70.0, 61.66666666666667)","(8.5, 10.0, 9.82962962962963)","(14.0, 20.0, 16.543243243243243)","(3.1, 3.35, 3.314285714285714)","(21.0, 34.0, 31.333333333333332)","(5.5, 99999, 99990)","(7.0, 8.2, 8.057142857142857)","(12.0, 99999, 99990)"
10-01-2023 16:36:40.940943,"(4.2, 4.9, 5.142857142857143)","(101.0, 99999, 99990)","(31.0, 70.0, 61.25)","(8.5, 10.0, 9.799999999999999)","(14.0, 17.5, 20.285714285714285)","(3.1, 3.35, 3.296969696969697)","(21.0, 32.0, 24.027027027027028)","(5.5, 99999, 99990)","(7.0, 8.2, 8.03720930232558)","(12.0, 99999, 99990)"
10-01-2023 16:36:42.390878,"(4.2, 5.4, 5.330769230769231)","(101.0, 99999, 99990)","(31.0, 65.0, 58.75)","(8.5, 10.0, 9.819607843137256)","(14.0, 21.0, 18.428571428571427)","(3.0, 3.35, 3.30625)","(21.0, 25.0, 24.1)","(5.5, 99999, 99990)","(7.0, 8.2, 8.049462365591397)","(12.0, 99999, 99990)"
10-01-2023 16:36:43.889950,"(4.2, 5.4, 5.330769230769231)","(101.0, 99999, 99990)","(31.0, 65.0, 58.75)","(8.5, 10.0, 9.819607843137256)","(14.0, 19.0, 18.0)","(3.0, 3.35, 3.2863636363636366)","(21.0, 25.0, 24.1)","(5.5, 99999, 99990)","(7.0, 8.2, 8.049462365591397)","(12.0, 99999, 99990)"
10-01-2023 16:36:45.311066,"(4.2, 5.4, 5.211111111111111)","(101.0, 99999, 99990)","(31.0, 65.0, 55.833333333333336)","(8.5, 10.0, 10.913793103448276)","(14.0, 19.0, 18.071428571428573)","(3.0, 3.35, 3.2648148148148146)","(21.0, 25.0, 24.1)","(5.5, 99999, 99990)","(7.0, 8.2, 8.495238095238095)","(12.0, 99999, 99990)"
10-01-2023 16:36:46.704607,"(4.2, 5.4, 5.211111111111111)","(101.0, 99999, 99990)","(31.0, 60.0, 55.833333333333336)","(8.5, 11.0, 11.067901234567902)","(14.0, 18.5, 18.5)","(3.0, 3.3, 3.273972602739726)","(21.0, 25.0, 23.75)","(5.5, 99999, 99990)","(7.0, 9.0, 8.495238095238095)","(12.0, 99999, 99990)"
10-01-2023 16:36:48.183921,"(4.2, 5.4, 5.211111111111111)","(101.0, 99999, 99990)","(31.0, 60.0, 55.833333333333336)","(8.5, 11.5, 11.067901234567902)","(14.0, 23.0, 18.95)","(3.0, 3.3, 3.2595744680851064)","(21.0, 30.0, 23.0)","(5.5, 99999, 99990)","(7.0, 9.0, 8.485057471264367)","(12.0, 99999, 99990)"
10-01-2023 16:36:49.593065,"(4.2, 5.4, 5.211111111111111)","(101.0, 99999, 99990)","(31.0, 60.0, 53.888888888888886)","(8.5, 11.5, 11.045454545454545)","(14.0, 20.0, 18.61764705882353)","(3.0, 3.3, 3.2595744680851064)","(21.0, 29.0, 25.81818181818182)","(5.5, 99999, 99990)","(7.0, 9.0, 8.485057471264367)","(12.0, 99999, 99990)"
10-01-2023 16:36:51.129501,"(4.2, 5.4, 5.300000000000001)","(101.0, 99999, 99990)","(31.0, 55.0, 53.888888888888886)","(8.5, 11.5, 11.045454545454545)","(14.0, 19.5, 18.264705882352942)","(3.0, 3.3, 3.26)","(21.0, 28.0, 24.307692307692307)","(5.5, 99999, 99990)","(7.0, 9.0, 8.550943396226415)","(12.0, 99999, 99990)"
10-01-2023 16:36:52.540662,"(4.2, 5.4, 5.317241379310345)","(101.0, 99999, 99990)","(31.0, 55.0, 53.888888888888886)","(8.5, 11.5, 11.045454545454545)","(14.0, 19.0, 18.264705882352942)","(3.0, 3.3, 3.2704918032786883)","(21.0, 27.0, 24.307692307692307)","(5.5, 99999, 99990)","(7.0, 8.8, 8.550943396226415)","(12.0, 99999, 99990)"
10-01-2023 16:36:54.053126,"(4.2, 5.4, 5.327272727272727)","(101.0, 99999, 99990)","(31.0, 55.0, 63.125)","(8.5, 11.5, 11.045454545454545)","(14.0, 19.0, 17.727272727272727)","(3.0, 3.3, 3.266153846153846)","(21.0, 27.0, 23.692307692307693)","(5.5, 99999, 99990)","(7.0, 8.8, 7.953846153846154)","(12.0, 99999, 99990)"
10-01-2023 16:36:55.532093,"(4.2, 5.4, 5.315789473684211)","(101.0, 99999, 99990)","(31.0, 65.0, 63.125)","(8.5, 11.5, 11.05421686746988)","(14.0, 18.0, 17.375)","(2.9, 3.3, 3.265625)","(21.0, 26.0, 23.692307692307693)","(5.5, 99999, 99990)","(7.0, 8.8, 8.041379310344828)","(12.0, 99999, 99990)"
10-01-2023 16:36:56.981071,"(4.2, 5.4, 5.324137931034483)","(101.0, 99999, 99990)","(31.0, 65.0, 60.5)","(8.5, 11.5, 10.177536231884059)","(14.0, 18.5, 17.3)","(2.9, 3.3, 3.3515)","(21.0, 26.0, 23.0)","(5.5, 99999, 99990)","(7.0, 8.8, 8.014285714285714)","(12.0, 99999, 99990)"
10-01-2023 16:36:58.477823,"(4.2, 5.4, 5.324137931034483)","(101.0, 99999, 99990)","(31.0, 65.0, 58.07692307692308)","(8.5, 10.5, 10.177536231884059)","(14.0, 18.5, 17.375)","(2.9, 3.4, 3.38)","(21.0, 26.0, 23.0)","(5.5, 99999, 99990)","(7.0, 8.8, 8.034782608695652)","(12.0, 99999, 99990)"
10-01-2023 16:36:59.889417,"(4.2, 5.4, 5.333333333333334)","(101.0, 99999, 99990)","(31.0, 65.0, 58.07692307692308)","(8.5, 10.5, 10.177536231884059)","(14.0, 18.5, 17.375)","(2.9, 3.45, 3.2661921708185053)","(21.0, 26.0, 23.571428571428573)","(5.5, 99999, 99990)","(7.0, 8.8, 8.034782608695652)","(12.0, 99999, 99990)"
10-01-2023 16:37:01.346252,"(4.2, 5.4, 5.318918918918919)","(101.0, 99999, 99990)","(31.0, 65.0, 57.69230769230769)","(8.5, 10.5, 10.195205479452055)","(14.0, 18.5, 18.333333333333332)","(2.9, 3.3, 3.3436708860759494)","(21.0, 25.0, 22.5)","(5.5, 99999, 99990)","(7.0, 8.8, 8.25)","(12.0, 99999, 99990)"
10-01-2023 16:37:02.725508,"(4.2, 6.2, 5.4125)","(101.0, 99999, 99990)","(31.0, 60.0, 57.69230769230769)","(8.5, 10.5, 10.195205479452055)","(14.0, 21.0, 18.333333333333332)","(2.9, 3.35, 3.3436708860759494)","(21.0, 25.0, 22.5)","(5.5, 99999, 99990)","(7.0, 8.8, 8.275862068965518)","(12.0, 99999, 99990)"
10-01-2023 16:37:04.121788,"(4.2, 5.7, 5.5285714285714285)","(101.0, 99999, 99990)","(31.0, 65.0, 61.25)","(8.5, 10.5, 10.193877551020408)","(14.0, 19.5, 18.954545454545453)","(2.9, 3.35, 3.287333333333333)","(21.0, 25.0, 23.5)","(5.5, 99999, 99990)","(7.0, 8.8, 8.275862068965518)","(12.0, 99999, 99990)"
10-01-2023 16:37:05.545154,"(4.2, 5.7, 5.692105263157895)","(101.0, 99999, 99990)","(31.0, 65.0, 60.38461538461539)","(8.5, 10.5, 10.173758865248226)","(14.0, 19.5, 18.954545454545453)","(2.9, 3.3, 3.287333333333333)","(21.0, 25.0, 23.5)","(5.5, 99999, 99990)","(7.0, 8.8, 7.973913043478261)","(12.0, 99999, 99990)"
10-01-2023 16:37:06.998791,"(4.2, 5.6, 5.575182481751825)","(101.0, 99999, 99990)","(31.0, 65.0, 61.25)","(8.5, 10.5, 10.173758865248226)","(14.0, 19.5, 18.954545454545453)","(2.9, 3.3, 3.2876623376623377)","(21.0, 25.0, 22.666666666666668)","(6.0, 99999, 99990)","(7.0, 8.8, 8.557446808510639)","(13.0, 99999, 99990)"
10-01-2023 16:37:08.459514,"(4.2, 5.6, 5.434146341463414)","(101.0, 99999, 99990)","(31.0, 65.0, 61.25)","(8.0, 10.5, 10.067307692307692)","(13.0, 19.5, 18.954545454545453)","(2.8, 3.3, 3.2870748299319725)","(20.0, 24.0, 22.666666666666668)","(6.0, 99999, 99990)","(7.0, 8.8, 8.557446808510639)","(13.0, 99999, 99990)"
10-01-2023 16:37:09.914936,"(4.2, 5.6, 5.466666666666667)","(101.0, 99999, 99990)","(31.0, 65.0, 53.47826086956522)","(8.0, 10.5, 10.067307692307692)","(13.0, 19.5, 17.875)","(2.8, 3.3, 3.287162162162162)","(20.0, 24.0, 23.2)","(6.0, 99999, 99990)","(7.0, 8.8, 8.580769230769231)","(13.0, 99999, 99990)"
10-01-2023 16:37:11.343012,"(4.2, 5.5, 5.425)","(101.0, 99999, 99990)","(31.0, 60.0, 53.47826086956522)","(8.0, 10.5, 10.01086956521739)","(13.0, 19.5, 17.875)","(2.8, 3.3, 3.287333333333333)","(20.0, 24.0, 23.2)","(6.0, 99999, 99990)","(7.0, 8.8, 8.580769230769231)","(13.0, 99999, 99990)"
10-01-2023 16:37:12.732166,"(4.2, 5.5, 5.2318181818181815)","(101.0, 99999, 99990)","(31.0, 60.0, 53.47826086956522)","(8.0, 10.5, 10.01086956521739)","(13.0, 19.5, 17.642857142857142)","(2.8, 3.3, 3.287333333333333)","(20.0, 24.0, 24.0)","(6.0, 99999, 99990)","(7.0, 8.8, 8.528571428571428)","(13.0, 99999, 99990)"
10-01-2023 16:37:14.134446,"(4.2, 5.3, 5.2318181818181815)","(101.0, 99999, 99990)","(31.0, 60.0, 53.47826086956522)","(8.0, 10.5, 9.857142857142858)","(13.0, 19.5, 17.857142857142858)","(2.8, 3.3, 3.287333333333333)","(20.0, 28.0, 23.666666666666668)","(6.0, 99999, 99990)","(7.0, 8.8, 8.528571428571428)","(13.0, 99999, 99990)"
10-01-2023 16:37:15.628811,"(4.2, 5.3, 5.2318181818181815)","(101.0, 99999, 99990)","(31.0, 60.0, 52.10526315789474)","(8.0, 10.5, 9.857142857142858)","(13.0, 19.0, 18.227272727272727)","(2.8, 3.3, 3.407142857142857)","(20.0, 27.0, 24.714285714285715)","(6.0, 99999, 99990)","(7.0, 8.8, 8.507692307692308)","(13.0, 99999, 99990)"
10-01-2023 16:37:17.102698,"(4.2, 5.3, 5.2318181818181815)","(101.0, 99999, 99990)","(31.0, 60.0, 52.10526315789474)","(8.5, 10.5, 10.045454545454545)","(13.0, 18.5, 18.071428571428573)","(3.0, 3.45, 3.4189655172413795)","(20.0, 27.0, 24.714285714285715)","(6.0, 99999, 99990)","(7.0, 8.8, 8.507692307692308)","(13.0, 99999, 99990)"
10-01-2023 16:37:18.586007,"(4.2, 5.3, 5.2318181818181815)","(101.0, 99999, 99990)","(31.0, 60.0, 52.10526315789474)","(8.5, 11.5, 10.22340425531915)","(13.0, 18.5, 17.75)","(3.0, 3.45, 3.2874999999999996)","(20.0, 27.0, 23.285714285714285)","(6.0, 99999, 99990)","(7.0, 8.8, 8.528571428571428)","(13.0, 99999, 99990)"
10-01-2023 16:37:19.994171,"(4.2, 5.3, 5.425)","(101.0, 99999, 99990)","(31.0, 60.0, 52.10526315789474)","(8.5, 11.5, 10.777777777777779)","(13.0, 18.5, 17.75)","(2.9, 3.3, 3.273262032085561)","(18.0, 25.0, 22.75)","(6.5, 99999, 99990)","(6.5, 8.8, 8.462857142857143)","(14.0, 99999, 99990)"
10-01-2023 16:37:21.458816,"(4.2, 5.5, 5.425)","(101.0, 99999, 99990)","(31.0, 60.0, 52.10526315789474)","(8.5, 11.0, 10.777777777777779)","(13.0, 18.5, 17.857142857142858)","(2.9, 3.3, 3.283606557377049)","(18.0, 25.0, 22.75)","(6.5, 99999, 99990)","(6.5, 8.6, 8.462857142857143)","(14.0, 99999, 99990)"
10-01-2023 16:37:22.898901,"(4.2, 5.5, 5.366666666666666)","(101.0, 99999, 99990)","(31.0, 60.0, 52.10526315789474)","(8.5, 11.0, 10.777777777777779)","(13.0, 18.5, 17.23076923076923)","(2.9, 3.3, 3.3197674418604652)","(18.0, 25.0, 22.0)","(6.5, 99999, 99990)","(6.5, 8.6, 8.535135135135135)","(14.0, 99999, 99990)"
10-01-2023 16:37:24.263880,"(4.2, 5.5, 5.429411764705883)","(101.0, 99999, 99990)","(31.0, 60.0, 52.10526315789474)","(8.5, 11.0, 10.777777777777779)","(13.0, 18.5, 17.23076923076923)","(2.9, 3.4, 3.3323529411764703)","(18.0, 25.0, 22.0)","(6.5, 99999, 99990)","(6.5, 8.6, 8.535135135135135)","(14.0, 99999, 99990)"
10-01-2023 16:37:25.774808,"(4.2, 5.5, 5.4)","(101.0, 99999, 99990)","(31.0, 60.0, 52.10526315789474)","(8.5, 11.0, 10.236842105263158)","(13.0, 18.5, 15.535971223021583)","(2.9, 3.4, 3.3323529411764703)","(18.0, 25.0, 18.75)","(6.5, 99999, 99990)","(6.5, 8.6, 8.535135135135135)","(14.0, 99999, 99990)"
10-01-2023 16:37:27.279250,"(4.2, 5.5, 5.371428571428572)","(101.0, 99999, 99990)","(31.0, 60.0, 52.10526315789474)","(8.5, 11.5, 10.928571428571429)","(13.0, 16.0, 17.0)","(2.9, 3.4, 3.3323529411764703)","(18.0, 19.0, 18.75)","(6.5, 99999, 99990)","(6.5, 8.6, 8.507692307692308)","(14.0, 99999, 99990)"
10-01-2023 16:37:29.009744,"(4.2, 5.5, 5.452)","(101.0, 99999, 99990)","(31.0, 60.0, 44.1)","(8.5, 11.0, 10.818181818181818)","(13.0, 17.5, 16.833333333333332)","(2.9, 3.4, 3.2887096774193547)","(18.0, 19.0, 18.75)","(6.5, 99999, 99990)","(6.5, 8.6, 8.50204081632653)","(14.0, 99999, 99990)"
10-01-2023 16:37:30.576301,"(4.2, 5.5, 5.188)","(91.0, 99999, 99990)","(31.0, 46.0, 47.2)","(8.5, 11.0, 10.333333333333334)","(13.0, 17.5, 17.0)","(2.9, 3.4, 3.35)","(18.0, 19.0, 18.75)","(6.5, 99999, 99990)","(6.5, 8.6, 8.50204081632653)","(14.0, 99999, 99990)"
10-01-2023 16:37:32.117068,"(4.2, 5.2, 5.15)","(81.0, 99999, 99990)","(31.0, 55.0, 47.2)","(8.5, 11.0, 10.333333333333334)","(13.0, 17.5, 17.0)","(2.9, 3.45, 3.331451612903226)","(18.0, 19.0, 18.833333333333332)","(6.5, 99999, 99990)","(6.5, 8.6, 8.511111111111111)","(14.0, 99999, 99990)"
10-01-2023 16:37:33.575074,"(4.2, 5.3, 5.2)","(81.0, 99999, 99990)","(31.0, 55.0, 48.4)","(8.5, 11.0, 10.75)","(13.0, 17.5, 17.3)","(2.9, 3.45, 3.331451612903226)","(18.0, 19.0, 18.833333333333332)","(6.5, 99999, 99990)","(6.5, 8.6, 8.511111111111111)","(14.0, 99999, 99990)"
10-01-2023 16:37:34.933442,"(4.2, 5.3, 5.2)","(81.0, 99999, 99990)","(31.0, 55.0, 52.25)","(8.5, 11.0, 10.75)","(13.0, 17.5, 17.0)","(2.9, 3.45, 3.333333333333333)","(18.0, 19.0, 18.833333333333332)","(6.5, 99999, 99990)","(6.5, 8.6, 8.511111111111111)","(14.0, 99999, 99990)"
10-01-2023 16:37:36.344039,"(4.2, 5.3, 5.264705882352941)","(81.0, 99999, 99990)","(31.0, 55.0, 52.46153846153846)","(8.5, 11.0, 10.75)","(13.0, 17.5, 17.25)","(2.9, 3.45, 3.3734375)","(18.0, 19.0, 18.96153846153846)","(6.5, 99999, 99990)","(6.5, 8.6, 8.458823529411765)","(14.0, 99999, 99990)"
10-01-2023 16:37:37.699990,"(4.2, 5.3, 5.264705882352941)","(81.0, 99999, 99990)","(31.0, 55.0, 50.5)","(8.5, 11.0, 10.540816326530612)","(13.0, 17.5, 17.125)","(2.9, 3.45, 3.3779411764705882)","(18.0, 19.0, 19.38235294117647)","(6.5, 99999, 99990)","(6.5, 8.6, 8.503448275862068)","(14.0, 99999, 99990)"
10-01-2023 16:37:39.049005,"(4.2, 5.3, 5.264705882352941)","(81.0, 99999, 99990)","(31.0, 55.0, 51.4)","(8.5, 11.5, 10.547619047619047)","(13.0, 17.5, 17.125)","(2.9, 3.45, 3.370967741935484)","(18.0, 26.0, 20.473684210526315)","(6.5, 99999, 99990)","(6.5, 8.6, 8.503448275862068)","(13.0, 99999, 99990)"
10-01-2023 16:37:40.472870,"(4.2, 5.5, 5.429411764705883)","(81.0, 99999, 99990)","(31.0, 55.0, 47.666666666666664)","(8.5, 11.5, 10.166666666666666)","(13.0, 17.5, 17.125)","(2.9, 3.45, 3.400649350649351)","(18.0, 26.0, 20.642857142857142)","(6.5, 99999, 99990)","(6.5, 8.6, 8.06829268292683)","(13.0, 99999, 99990)"
10-01-2023 16:37:41.989649,"(4.2, 5.5, 5.242857142857143)","(81.0, 99999, 99990)","(31.0, 55.0, 48.93333333333334)","(8.5, 11.5, 10.408333333333333)","(13.0, 17.5, 16.4)","(2.9, 3.45, 3.3695652173913047)","(18.0, 26.0, 19.38235294117647)","(6.5, 99999, 99990)","(6.5, 8.2, 8.05945945945946)","(13.0, 99999, 99990)"
10-01-2023 16:37:43.416134,"(4.2, 5.6, 5.242857142857143)","(81.0, 99999, 99990)","(31.0, 55.0, 46.333333333333336)","(8.5, 10.5, 9.768749999999999)","(13.0, 17.0, 16.2)","(2.9, 3.45, 3.570505617977528)","(18.0, 26.0, 21.0)","(6.5, 99999, 99990)","(6.5, 8.2, 7.921212121212121)","(13.0, 99999, 99990)"
10-01-2023 16:37:45.046632,"(4.2, 5.5, 5.3125)","(81.0, 99999, 99990)","(31.0, 55.0, 46.333333333333336)","(8.5, 10.5, 9.99)","(13.0, 17.0, 16.47826086956522)","(2.9, 3.6, 3.546551724137931)","(18.0, 26.0, 19.466666666666665)","(6.5, 99999, 99990)","(7.0, 8.0, 7.961061946902655)","(13.0, 99999, 99990)"
10-01-2023 16:37:46.570885,"(4.2, 5.5, 4.95)","(81.0, 99999, 99990)","(31.0, 55.0, 44.666666666666664)","(8.5, 10.5, 10.017857142857142)","(13.0, 17.0, 17.157894736842106)","(2.9, 3.6, 3.730578512396694)","(18.0, 26.0, 19.384615384615383)","(6.5, 99999, 99990)","(7.0, 8.0, 7.955555555555556)","(13.0, 99999, 99990)"
