,Beauty You,Silver Lad,Silver Scars,Bettys Star,Runs Like Bluey,Speed Craze,Sapphire Pixie,Bag The Cash
04-01-2023 11:39:36.287626,"(1.45, 1.97, 1.5616666666666665)","(8.0, 15.5, 10.024999999999999)","(31.0, 320.0, 66.2)","(16.0, 40.0, 24.666666666666668)","(11.0, 26.0, 15.875)","(5.0, 7.8, 6.514285714285714)","(21.0, 70.0, 33.63636363636364)","(11.0, 38.0, 29.5)"
04-01-2023 11:39:37.478681,"(1.45, 1.97, 1.5616666666666665)","(8.0, 15.5, 11.85)","(31.0, 320.0, 66.2)","(16.0, 40.0, 26.153846153846153)","(11.0, 26.0, 15.875)","(5.0, 7.8, 6.557142857142857)","(21.0, 70.0, 26.444444444444443)","(11.0, 38.0, 35.875)"
04-01-2023 11:39:38.704683,"(1.45, 1.97, 1.5616666666666665)","(8.0, 15.5, 11.85)","(31.0, 320.0, 66.2)","(16.0, 40.0, 26.153846153846153)","(11.0, 26.0, 17.9)","(5.0, 7.8, 5.7)","(21.0, 70.0, 26.444444444444443)","(11.0, 38.0, 35.875)"
04-01-2023 11:39:39.839043,"(1.45, 1.97, 1.5616666666666665)","(8.0, 15.5, 11.85)","(31.0, 320.0, 66.2)","(16.0, 40.0, 26.153846153846153)","(11.0, 26.0, 17.9)","(5.0, 7.8, 5.7)","(21.0, 70.0, 26.444444444444443)","(11.0, 38.0, 35.875)"
04-01-2023 11:39:40.999647,"(1.45, 1.97, 1.5616666666666665)","(8.0, 15.5, 11.85)","(31.0, 320.0, 66.2)","(16.0, 40.0, 26.153846153846153)","(11.0, 26.0, 17.9)","(5.0, 7.8, 5.7)","(21.0, 70.0, 26.444444444444443)","(11.0, 38.0, 35.875)"
04-01-2023 11:39:42.163089,"(1.45, 1.97, 1.5616666666666665)","(8.0, 15.5, 11.85)","(31.0, 320.0, 66.2)","(16.0, 40.0, 26.153846153846153)","(11.0, 26.0, 17.9)","(5.0, 7.8, 5.7)","(21.0, 70.0, 26.444444444444443)","(11.0, 38.0, 35.875)"
04-01-2023 11:39:43.399964,"(1.45, 1.97, 1.5616666666666665)","(8.0, 15.5, 11.85)","(31.0, 320.0, 66.2)","(16.0, 40.0, 26.153846153846153)","(11.0, 26.0, 17.9)","(5.0, 7.8, 5.7)","(21.0, 70.0, 26.444444444444443)","(11.0, 38.0, 36.111111111111114)"
04-01-2023 11:39:44.553465,"(1.45, 1.97, 1.5616666666666665)","(8.0, 15.5, 11.85)","(31.0, 320.0, 66.2)","(16.0, 40.0, 26.153846153846153)","(11.0, 26.0, 17.9)","(5.0, 7.8, 5.7)","(21.0, 70.0, 26.444444444444443)","(11.0, 38.0, 36.111111111111114)"
04-01-2023 11:39:45.686244,"(1.45, 1.97, 1.5616666666666665)","(8.0, 15.5, 11.85)","(31.0, 320.0, 66.2)","(16.0, 40.0, 26.153846153846153)","(11.0, 26.0, 17.9)","(5.0, 7.8, 5.7)","(21.0, 70.0, 26.444444444444443)","(11.0, 38.0, 36.111111111111114)"
04-01-2023 11:39:46.994965,"(1.45, 1.97, 1.5616666666666665)","(8.0, 15.5, 10.799999999999999)","(31.0, 320.0, 85.0)","(16.0, 40.0, 21.25)","(11.0, 26.0, 15.136363636363637)","(5.0, 7.8, 5.7)","(21.0, 70.0, 29.166666666666664)","(11.0, 38.0, 35.16666666666667)"
04-01-2023 11:39:48.152961,"(1.45, 1.97, 1.5616666666666665)","(8.0, 16.0, 10.799999999999999)","(31.0, 320.0, 85.0)","(16.0, 40.0, 21.25)","(11.0, 27.0, 15.136363636363637)","(5.0, 7.8, 5.7)","(21.0, 70.0, 29.166666666666664)","(11.0, 38.0, 35.16666666666667)"
04-01-2023 11:39:49.282686,"(1.45, 1.97, 1.5616666666666665)","(8.0, 16.0, 10.799999999999999)","(31.0, 320.0, 85.0)","(16.0, 40.0, 21.25)","(11.0, 27.0, 15.136363636363637)","(5.0, 7.8, 5.7)","(21.0, 70.0, 29.166666666666664)","(11.0, 38.0, 35.16666666666667)"
04-01-2023 11:39:50.425445,"(1.45, 1.97, 1.5616666666666665)","(8.0, 16.0, 10.799999999999999)","(31.0, 320.0, 85.0)","(16.0, 40.0, 21.25)","(11.0, 27.0, 15.136363636363637)","(5.0, 7.8, 5.7)","(21.0, 70.0, 29.166666666666664)","(11.0, 38.0, 35.16666666666667)"
04-01-2023 11:39:51.586042,"(1.45, 1.97, 1.5616666666666665)","(8.0, 16.0, 10.799999999999999)","(31.0, 320.0, 85.0)","(16.0, 40.0, 21.25)","(11.0, 27.0, 15.136363636363637)","(5.0, 7.8, 5.7)","(21.0, 70.0, 29.166666666666664)","(11.0, 38.0, 35.16666666666667)"
04-01-2023 11:39:52.974440,"(1.45, 1.97, 1.5616666666666665)","(8.0, 16.0, 10.799999999999999)","(31.0, 320.0, 85.0)","(16.0, 40.0, 21.25)","(11.0, 27.0, 15.136363636363637)","(5.0, 7.8, 5.7)","(21.0, 70.0, 29.166666666666664)","(11.0, 38.0, 35.16666666666667)"
04-01-2023 11:39:54.380595,"(1.45, 1.97, 1.5616666666666665)","(8.0, 16.0, 10.799999999999999)","(31.0, 320.0, 85.0)","(16.0, 40.0, 21.25)","(11.0, 27.0, 15.136363636363637)","(5.0, 7.8, 5.7)","(21.0, 70.0, 29.166666666666664)","(11.0, 38.0, 35.16666666666667)"
04-01-2023 11:39:55.722065,"(1.45, 1.97, 1.5616666666666665)","(8.0, 16.0, 10.799999999999999)","(31.0, 320.0, 85.0)","(16.0, 40.0, 21.25)","(11.0, 27.0, 15.136363636363637)","(5.0, 7.8, 5.7)","(21.0, 70.0, 29.166666666666664)","(11.0, 38.0, 35.16666666666667)"
04-01-2023 11:39:57.003334,"(1.45, 1.97, 1.5616666666666665)","(8.0, 16.0, 10.799999999999999)","(31.0, 320.0, 80.0)","(16.0, 40.0, 20.0)","(11.0, 27.0, 15.136363636363637)","(5.0, 7.8, 5.7)","(21.0, 70.0, 29.166666666666664)","(11.0, 38.0, 35.16666666666667)"
04-01-2023 11:39:58.244386,"(1.45, 1.97, 1.5616666666666665)","(8.0, 16.0, 10.799999999999999)","(31.0, 320.0, 80.0)","(16.0, 40.0, 20.0)","(11.0, 27.0, 15.136363636363637)","(5.0, 7.8, 5.7)","(21.0, 70.0, 29.166666666666664)","(11.0, 38.0, 35.16666666666667)"
04-01-2023 11:39:59.464611,"(1.45, 1.97, 1.5616666666666665)","(8.0, 16.0, 10.799999999999999)","(31.0, 320.0, 80.0)","(16.0, 40.0, 20.0)","(11.0, 27.0, 15.136363636363637)","(5.0, 7.8, 5.7)","(21.0, 70.0, 29.166666666666664)","(11.0, 38.0, 35.16666666666667)"
04-01-2023 11:40:00.651913,"(1.45, 1.97, 1.5616666666666665)","(8.0, 16.0, 10.799999999999999)","(31.0, 320.0, 80.0)","(16.0, 40.0, 20.0)","(11.0, 27.0, 15.136363636363637)","(5.0, 7.8, 5.7)","(21.0, 70.0, 29.166666666666664)","(11.0, 38.0, 35.16666666666667)"
04-01-2023 11:40:01.889863,"(1.45, 1.97, 1.5616666666666665)","(8.0, 16.0, 10.799999999999999)","(31.0, 320.0, 80.0)","(16.0, 40.0, 20.0)","(11.0, 27.0, 15.136363636363637)","(5.0, 7.8, 5.7)","(21.0, 70.0, 29.166666666666664)","(11.0, 38.0, 35.16666666666667)"
04-01-2023 11:40:03.112148,"(1.45, 1.97, 1.5616666666666665)","(8.0, 16.0, 10.799999999999999)","(31.0, 320.0, 80.0)","(16.0, 40.0, 20.0)","(11.0, 27.0, 15.136363636363637)","(5.0, 7.8, 5.7)","(21.0, 70.0, 29.166666666666664)","(11.0, 38.0, 35.16666666666667)"
04-01-2023 11:40:04.399863,"(1.45, 1.97, 1.5616666666666665)","(8.0, 16.0, 10.799999999999999)","(31.0, 320.0, 80.0)","(16.0, 40.0, 20.0)","(11.0, 27.0, 15.136363636363637)","(5.0, 7.8, 5.7)","(21.0, 70.0, 29.166666666666664)","(11.0, 38.0, 35.16666666666667)"
04-01-2023 11:40:05.910948,"(1.45, 1.97, 1.5616666666666665)","(8.0, 16.0, 10.799999999999999)","(31.0, 320.0, 80.0)","(16.0, 40.0, 20.0)","(11.0, 27.0, 15.136363636363637)","(5.0, 7.8, 5.7)","(21.0, 70.0, 29.166666666666664)","(11.0, 38.0, 35.16666666666667)"
04-01-2023 11:40:07.341727,"(1.45, 1.97, 1.5616666666666665)","(8.0, 16.0, 10.799999999999999)","(31.0, 320.0, 80.0)","(16.0, 40.0, 20.0)","(11.0, 27.0, 15.136363636363637)","(5.0, 7.8, 5.7)","(21.0, 70.0, 29.166666666666664)","(11.0, 38.0, 35.16666666666667)"
04-01-2023 11:40:08.718475,"(1.45, 1.97, 1.5616666666666665)","(8.0, 16.0, 10.799999999999999)","(31.0, 320.0, 80.0)","(16.0, 40.0, 20.0)","(11.0, 27.0, 15.136363636363637)","(5.0, 7.8, 5.7)","(21.0, 70.0, 29.166666666666664)","(11.0, 38.0, 35.16666666666667)"
04-01-2023 11:40:09.965698,"(1.45, 1.97, 1.5616666666666665)","(8.0, 16.0, 10.799999999999999)","(31.0, 320.0, 80.0)","(16.0, 40.0, 20.0)","(11.0, 27.0, 15.136363636363637)","(5.0, 7.8, 5.7)","(21.0, 70.0, 29.166666666666664)","(11.0, 38.0, 35.16666666666667)"
04-01-2023 11:40:11.340966,"(1.45, 1.97, 1.5616666666666665)","(8.0, 16.0, 10.799999999999999)","(31.0, 320.0, 80.0)","(16.0, 40.0, 20.0)","(11.0, 27.0, 15.136363636363637)","(5.0, 7.8, 5.7)","(21.0, 70.0, 29.166666666666664)","(11.0, 38.0, 35.16666666666667)"
04-01-2023 11:40:12.890369,"(1.45, 1.97, 1.5616666666666665)","(8.0, 16.0, 10.799999999999999)","(31.0, 320.0, 80.0)","(16.0, 40.0, 20.0)","(11.0, 27.0, 15.136363636363637)","(5.0, 7.8, 5.7)","(21.0, 70.0, 29.166666666666664)","(11.0, 38.0, 35.16666666666667)"
04-01-2023 11:40:14.190361,"(1.45, 1.97, 1.5616666666666665)","(8.0, 16.0, 10.799999999999999)","(31.0, 320.0, 73.14285714285714)","(16.0, 40.0, 20.0)","(11.0, 27.0, 15.136363636363637)","(5.0, 7.8, 6.557142857142857)","(21.0, 70.0, 29.166666666666664)","(11.0, 38.0, 35.16666666666667)"
04-01-2023 11:40:15.669618,"(1.45, 1.97, 1.5616666666666665)","(8.0, 16.0, 10.799999999999999)","(31.0, 320.0, 73.14285714285714)","(16.0, 40.0, 20.0)","(11.0, 27.0, 15.136363636363637)","(5.0, 7.8, 5.7)","(21.0, 70.0, 29.166666666666664)","(11.0, 38.0, 35.16666666666667)"
04-01-2023 11:40:17.003237,"(1.45, 1.97, 1.5616666666666665)","(8.0, 16.0, 10.799999999999999)","(31.0, 320.0, 73.14285714285714)","(16.0, 40.0, 20.0)","(11.0, 27.0, 15.136363636363637)","(5.0, 7.8, 5.7)","(21.0, 70.0, 29.166666666666664)","(11.0, 38.0, 35.16666666666667)"
04-01-2023 11:40:18.261673,"(1.45, 1.97, 1.5616666666666665)","(8.0, 16.0, 10.799999999999999)","(31.0, 320.0, 73.14285714285714)","(16.0, 40.0, 20.0)","(11.0, 27.0, 15.136363636363637)","(5.0, 7.8, 5.7)","(21.0, 70.0, 29.166666666666664)","(11.0, 38.0, 35.16666666666667)"
04-01-2023 11:40:19.543543,"(1.45, 1.97, 1.5616666666666665)","(8.0, 16.0, 10.799999999999999)","(31.0, 320.0, 73.14285714285714)","(16.0, 40.0, 20.0)","(11.0, 27.0, 15.136363636363637)","(5.0, 7.8, 5.7)","(21.0, 70.0, 29.166666666666664)","(11.0, 38.0, 35.16666666666667)"
04-01-2023 11:40:20.835214,"(1.45, 1.97, 1.5616666666666665)","(8.0, 16.0, 10.799999999999999)","(31.0, 320.0, 80.0)","(16.0, 40.0, 20.0)","(11.0, 27.0, 15.136363636363637)","(5.0, 7.8, 5.7)","(21.0, 70.0, 29.166666666666664)","(11.0, 38.0, 35.16666666666667)"
04-01-2023 11:40:22.160101,"(1.45, 1.97, 1.5616666666666665)","(8.0, 16.0, 10.799999999999999)","(31.0, 320.0, 80.0)","(16.0, 40.0, 20.0)","(11.0, 27.0, 15.136363636363637)","(5.0, 7.8, 5.7)","(21.0, 70.0, 29.166666666666664)","(11.0, 38.0, 35.16666666666667)"
04-01-2023 11:40:23.503691,"(1.45, 1.97, 1.5616666666666665)","(8.0, 16.0, 10.799999999999999)","(31.0, 320.0, 80.0)","(16.0, 40.0, 20.0)","(11.0, 27.0, 15.136363636363637)","(5.0, 7.8, 5.7)","(21.0, 70.0, 29.166666666666664)","(11.0, 38.0, 35.16666666666667)"
04-01-2023 11:40:24.924236,"(1.45, 1.97, 1.5616666666666665)","(8.0, 16.0, 10.799999999999999)","(31.0, 320.0, 80.0)","(16.0, 40.0, 20.0)","(11.0, 27.0, 15.136363636363637)","(5.0, 7.8, 5.7)","(21.0, 70.0, 29.166666666666664)","(11.0, 38.0, 35.16666666666667)"
04-01-2023 11:40:26.312605,"(1.45, 1.97, 1.5616666666666665)","(8.0, 16.0, 10.799999999999999)","(31.0, 320.0, 73.14285714285714)","(16.0, 40.0, 20.0)","(11.0, 27.0, 15.136363636363637)","(5.0, 7.8, 5.7)","(21.0, 70.0, 29.166666666666664)","(11.0, 38.0, 35.16666666666667)"
04-01-2023 11:40:27.816073,"(1.45, 1.97, 1.5616666666666665)","(8.0, 16.0, 10.799999999999999)","(31.0, 320.0, 73.14285714285714)","(16.0, 40.0, 20.0)","(11.0, 27.0, 15.136363636363637)","(5.0, 7.8, 5.7)","(21.0, 70.0, 29.166666666666664)","(11.0, 38.0, 35.16666666666667)"
04-01-2023 11:40:29.061979,"(1.45, 1.97, 1.5616666666666665)","(8.0, 16.0, 10.799999999999999)","(31.0, 320.0, 73.14285714285714)","(16.0, 40.0, 20.0)","(11.0, 27.0, 15.136363636363637)","(5.0, 7.8, 5.7)","(21.0, 70.0, 29.166666666666664)","(11.0, 38.0, 35.16666666666667)"
04-01-2023 11:40:30.316236,"(1.45, 1.97, 1.5616666666666665)","(8.0, 16.0, 10.799999999999999)","(31.0, 320.0, 73.14285714285714)","(16.0, 40.0, 20.0)","(11.0, 27.0, 15.136363636363637)","(5.0, 7.8, 5.7)","(21.0, 70.0, 29.166666666666664)","(11.0, 38.0, 35.16666666666667)"
04-01-2023 11:40:31.499334,"(1.45, 1.97, 1.5616666666666665)","(8.0, 16.0, 10.799999999999999)","(31.0, 320.0, 73.14285714285714)","(16.0, 40.0, 20.0)","(11.0, 27.0, 15.136363636363637)","(5.0, 7.8, 5.7)","(21.0, 70.0, 29.166666666666664)","(11.0, 38.0, 35.16666666666667)"
04-01-2023 11:40:32.692188,"(1.45, 1.97, 1.5616666666666665)","(8.0, 16.0, 10.799999999999999)","(31.0, 320.0, 73.14285714285714)","(16.0, 40.0, 20.0)","(11.0, 27.0, 15.136363636363637)","(5.0, 7.8, 5.7)","(21.0, 70.0, 29.166666666666664)","(11.0, 38.0, 35.16666666666667)"
04-01-2023 11:40:33.934962,"(1.45, 1.97, 1.5616666666666665)","(8.0, 16.0, 10.799999999999999)","(31.0, 320.0, 73.14285714285714)","(16.0, 40.0, 20.0)","(11.0, 27.0, 15.136363636363637)","(5.0, 7.8, 5.7)","(21.0, 70.0, 29.166666666666664)","(11.0, 38.0, 35.16666666666667)"
04-01-2023 11:40:35.097418,"(1.45, 1.97, 1.5616666666666665)","(8.0, 16.0, 10.799999999999999)","(31.0, 320.0, 73.14285714285714)","(16.0, 40.0, 20.0)","(11.0, 27.0, 15.136363636363637)","(5.0, 7.8, 5.7)","(21.0, 70.0, 29.166666666666664)","(11.0, 38.0, 35.16666666666667)"
04-01-2023 11:40:36.202336,"(1.45, 1.97, 1.5616666666666665)","(8.0, 16.0, 10.799999999999999)","(31.0, 320.0, 73.14285714285714)","(16.0, 40.0, 20.0)","(11.0, 27.0, 15.136363636363637)","(5.0, 7.8, 5.7)","(21.0, 70.0, 29.166666666666664)","(11.0, 38.0, 35.16666666666667)"
04-01-2023 11:40:37.367097,"(1.45, 1.97, 1.5616666666666665)","(8.0, 16.0, 10.799999999999999)","(31.0, 320.0, 73.14285714285714)","(16.0, 40.0, 20.0)","(11.0, 27.0, 15.136363636363637)","(5.0, 7.8, 5.7)","(21.0, 70.0, 29.166666666666664)","(11.0, 38.0, 35.16666666666667)"
04-01-2023 11:40:38.665646,"(1.45, 1.97, 1.5616666666666665)","(8.0, 16.0, 10.799999999999999)","(31.0, 320.0, 73.14285714285714)","(16.0, 40.0, 20.0)","(11.0, 27.0, 15.136363636363637)","(5.0, 7.8, 5.7)","(21.0, 70.0, 29.166666666666664)","(11.0, 38.0, 35.16666666666667)"
04-01-2023 11:40:39.851350,"(1.45, 1.97, 1.5616666666666665)","(8.0, 16.0, 10.799999999999999)","(31.0, 320.0, 73.14285714285714)","(16.0, 40.0, 20.0)","(11.0, 27.0, 15.136363636363637)","(5.0, 7.8, 5.7)","(21.0, 70.0, 29.166666666666664)","(11.0, 38.0, 35.16666666666667)"
04-01-2023 11:40:41.068322,"(1.45, 1.97, 1.5616666666666665)","(8.0, 16.0, 10.799999999999999)","(31.0, 320.0, 73.14285714285714)","(16.0, 40.0, 20.0)","(11.0, 27.0, 15.136363636363637)","(5.0, 7.8, 5.7)","(21.0, 70.0, 29.166666666666664)","(11.0, 38.0, 35.16666666666667)"
04-01-2023 11:40:42.341557,"(1.45, 1.97, 1.5616666666666665)","(8.0, 16.0, 10.799999999999999)","(31.0, 320.0, 73.14285714285714)","(16.0, 40.0, 20.0)","(11.0, 27.0, 15.136363636363637)","(5.0, 7.8, 5.7)","(21.0, 70.0, 29.166666666666664)","(11.0, 38.0, 35.16666666666667)"
04-01-2023 11:40:43.438232,"(1.45, 1.97, 1.5616666666666665)","(8.0, 16.0, 10.799999999999999)","(31.0, 320.0, 73.14285714285714)","(16.0, 40.0, 20.0)","(11.0, 27.0, 15.136363636363637)","(5.0, 7.8, 5.7)","(21.0, 70.0, 29.166666666666664)","(11.0, 38.0, 35.16666666666667)"
04-01-2023 11:40:44.566914,"(1.45, 1.97, 1.5616666666666665)","(8.0, 16.0, 10.799999999999999)","(31.0, 320.0, 73.14285714285714)","(16.0, 40.0, 20.0)","(11.0, 27.0, 15.136363636363637)","(5.0, 7.8, 5.7)","(21.0, 70.0, 29.166666666666664)","(11.0, 38.0, 35.16666666666667)"
04-01-2023 11:40:45.626019,"(1.45, 1.97, 1.5616666666666665)","(8.0, 16.0, 10.799999999999999)","(31.0, 320.0, 73.14285714285714)","(16.0, 40.0, 20.0)","(11.0, 27.0, 15.136363636363637)","(5.0, 7.8, 5.7)","(21.0, 70.0, 29.166666666666664)","(11.0, 38.0, 35.16666666666667)"
04-01-2023 11:40:46.709383,"(1.45, 1.97, 1.5616666666666665)","(8.0, 16.0, 10.799999999999999)","(31.0, 320.0, 73.14285714285714)","(16.0, 40.0, 22.857142857142858)","(11.0, 27.0, 15.136363636363637)","(5.0, 7.8, 5.7)","(21.0, 70.0, 29.166666666666664)","(11.0, 38.0, 35.16666666666667)"
04-01-2023 11:40:47.784126,"(1.45, 1.97, 1.5616666666666665)","(8.0, 16.0, 10.799999999999999)","(31.0, 320.0, 80.0)","(16.0, 40.0, 22.857142857142858)","(11.0, 27.0, 15.136363636363637)","(5.0, 7.8, 5.7)","(21.0, 70.0, 29.166666666666664)","(11.0, 38.0, 35.16666666666667)"
04-01-2023 11:40:48.929166,"(1.45, 1.97, 1.5616666666666665)","(8.0, 16.0, 10.799999999999999)","(31.0, 320.0, 73.14285714285714)","(16.0, 40.0, 22.857142857142858)","(11.0, 27.0, 15.136363636363637)","(5.0, 7.8, 5.7)","(21.0, 70.0, 29.166666666666664)","(11.0, 38.0, 35.16666666666667)"
04-01-2023 11:40:49.976749,"(1.45, 1.97, 1.5616666666666665)","(8.0, 16.0, 10.799999999999999)","(31.0, 320.0, 73.14285714285714)","(16.0, 40.0, 22.857142857142858)","(11.0, 27.0, 15.136363636363637)","(5.0, 7.8, 5.7)","(21.0, 70.0, 29.166666666666664)","(11.0, 38.0, 35.16666666666667)"
04-01-2023 11:40:51.101885,"(1.45, 1.97, 1.5616666666666665)","(8.0, 16.0, 10.799999999999999)","(31.0, 320.0, 73.14285714285714)","(16.0, 40.0, 22.857142857142858)","(11.0, 27.0, 15.136363636363637)","(5.0, 7.8, 5.7)","(21.0, 70.0, 29.166666666666664)","(11.0, 38.0, 35.16666666666667)"
04-01-2023 11:40:52.196943,"(1.45, 1.97, 1.5616666666666665)","(8.0, 16.0, 10.799999999999999)","(31.0, 320.0, 73.14285714285714)","(16.0, 40.0, 22.857142857142858)","(11.0, 27.0, 15.136363636363637)","(5.0, 7.8, 5.7)","(21.0, 70.0, 29.166666666666664)","(11.0, 38.0, 35.16666666666667)"
04-01-2023 11:40:53.451566,"(1.45, 1.97, 1.5616666666666665)","(8.0, 16.0, 10.799999999999999)","(31.0, 320.0, 73.14285714285714)","(16.0, 40.0, 22.857142857142858)","(11.0, 27.0, 15.136363636363637)","(5.0, 7.8, 5.7)","(21.0, 70.0, 29.166666666666664)","(11.0, 38.0, 35.16666666666667)"
04-01-2023 11:40:54.568570,"(1.45, 1.97, 1.5616666666666665)","(8.0, 16.0, 10.799999999999999)","(31.0, 320.0, 73.14285714285714)","(16.0, 40.0, 22.857142857142858)","(11.0, 27.0, 15.136363636363637)","(5.0, 7.8, 5.7)","(21.0, 70.0, 29.166666666666664)","(11.0, 38.0, 35.16666666666667)"
04-01-2023 11:40:55.656473,"(1.45, 1.97, 1.5616666666666665)","(8.0, 16.0, 10.799999999999999)","(31.0, 320.0, 73.14285714285714)","(16.0, 40.0, 22.857142857142858)","(11.0, 27.0, 15.136363636363637)","(5.0, 7.8, 5.7)","(21.0, 70.0, 29.166666666666664)","(11.0, 38.0, 35.16666666666667)"
04-01-2023 11:40:56.709822,"(1.45, 1.97, 1.5616666666666665)","(8.0, 16.0, 10.799999999999999)","(31.0, 320.0, 73.14285714285714)","(16.0, 40.0, 22.857142857142858)","(11.0, 27.0, 15.136363636363637)","(5.0, 7.8, 5.7)","(21.0, 70.0, 29.166666666666664)","(11.0, 38.0, 35.16666666666667)"
04-01-2023 11:40:57.912169,"(1.45, 1.97, 1.5616666666666665)","(8.0, 16.0, 10.799999999999999)","(31.0, 320.0, 73.14285714285714)","(16.0, 40.0, 22.857142857142858)","(11.0, 27.0, 15.136363636363637)","(5.0, 7.8, 5.7)","(21.0, 70.0, 29.166666666666664)","(11.0, 38.0, 35.16666666666667)"
04-01-2023 11:40:59.165522,"(1.45, 1.97, 1.5616666666666665)","(8.0, 16.0, 10.799999999999999)","(31.0, 320.0, 73.14285714285714)","(16.0, 40.0, 22.857142857142858)","(11.0, 27.0, 15.136363636363637)","(5.0, 7.8, 5.7)","(21.0, 70.0, 29.166666666666664)","(11.0, 38.0, 35.16666666666667)"
04-01-2023 11:41:00.370707,"(1.45, 1.97, 1.5616666666666665)","(8.0, 16.0, 10.799999999999999)","(31.0, 320.0, 73.14285714285714)","(16.0, 40.0, 22.857142857142858)","(11.0, 27.0, 15.136363636363637)","(5.0, 7.8, 5.7)","(21.0, 70.0, 29.166666666666664)","(11.0, 38.0, 35.16666666666667)"
04-01-2023 11:41:01.710743,"(1.45, 1.97, 1.5616666666666665)","(8.0, 16.0, 10.799999999999999)","(31.0, 320.0, 76.57142857142857)","(16.0, 40.0, 22.857142857142858)","(11.0, 27.0, 15.136363636363637)","(5.0, 7.8, 5.7)","(21.0, 70.0, 63.142857142857146)","(11.0, 38.0, 27.333333333333332)"
04-01-2023 11:41:02.883585,"(1.45, 1.97, 1.5616666666666665)","(8.0, 16.0, 10.799999999999999)","(31.0, 320.0, 76.57142857142857)","(16.0, 40.0, 22.857142857142858)","(11.0, 27.0, 15.136363636363637)","(5.0, 7.8, 5.7)","(21.0, 70.0, 30.833333333333332)","(11.0, 38.0, 27.333333333333332)"
04-01-2023 11:41:03.995723,"(1.45, 1.97, 1.5616666666666665)","(8.0, 16.0, 10.799999999999999)","(31.0, 320.0, 76.57142857142857)","(16.0, 40.0, 22.857142857142858)","(11.0, 27.0, 15.136363636363637)","(5.0, 7.8, 5.7)","(21.0, 70.0, 32.5)","(11.0, 38.0, 27.333333333333332)"
04-01-2023 11:41:05.186059,"(1.45, 1.97, 1.5616666666666665)","(8.0, 16.0, 10.799999999999999)","(31.0, 320.0, 76.57142857142857)","(16.0, 40.0, 22.857142857142858)","(11.0, 27.0, 15.136363636363637)","(5.0, 7.8, 5.7)","(21.0, 70.0, 32.5)","(11.0, 38.0, 27.333333333333332)"
04-01-2023 11:41:06.331015,"(1.45, 1.97, 1.5616666666666665)","(8.0, 16.0, 10.799999999999999)","(31.0, 320.0, 76.57142857142857)","(16.0, 40.0, 22.857142857142858)","(11.0, 27.0, 15.136363636363637)","(5.0, 7.8, 6.8625)","(21.0, 70.0, 45.0)","(11.0, 38.0, 27.333333333333332)"
04-01-2023 11:41:07.482565,"(1.45, 1.95, 1.5583333333333333)","(8.0, 16.0, 10.799999999999999)","(31.0, 320.0, 76.57142857142857)","(16.0, 40.0, 22.857142857142858)","(11.0, 27.0, 15.136363636363637)","(5.0, 7.8, 6.0)","(21.0, 70.0, 45.0)","(11.0, 38.0, 27.333333333333332)"
04-01-2023 11:41:08.604652,"(1.45, 1.95, 1.5583333333333333)","(8.0, 16.0, 10.799999999999999)","(31.0, 320.0, 76.57142857142857)","(16.0, 40.0, 22.857142857142858)","(11.0, 27.0, 15.136363636363637)","(5.0, 7.8, 6.0)","(21.0, 70.0, 45.0)","(11.0, 38.0, 27.333333333333332)"
04-01-2023 11:41:09.762033,"(1.45, 1.95, 1.5583333333333333)","(8.0, 16.0, 10.799999999999999)","(31.0, 320.0, 76.57142857142857)","(16.0, 40.0, 22.857142857142858)","(11.0, 27.0, 15.136363636363637)","(5.0, 7.8, 6.0)","(21.0, 70.0, 45.0)","(11.0, 38.0, 27.333333333333332)"
04-01-2023 11:41:10.846044,"(1.45, 1.95, 1.5583333333333333)","(8.0, 16.0, 10.799999999999999)","(31.0, 320.0, 83.33333333333334)","(16.0, 40.0, 22.857142857142858)","(11.0, 27.0, 15.136363636363637)","(5.0, 7.8, 6.0)","(21.0, 70.0, 45.0)","(11.0, 38.0, 27.333333333333332)"
04-01-2023 11:41:11.954583,"(1.45, 1.95, 1.5583333333333333)","(8.0, 16.0, 12.1)","(31.0, 320.0, 87.63636363636363)","(16.0, 40.0, 20.8)","(11.0, 27.0, 21.0)","(5.0, 7.8, 6.0)","(21.0, 70.0, 46.0)","(11.0, 38.0, 28.0)"
04-01-2023 11:41:13.050181,"(1.45, 1.95, 1.5583333333333333)","(8.0, 15.5, 11.85)","(31.0, 320.0, 87.63636363636363)","(16.0, 40.0, 20.8)","(11.0, 25.0, 17.333333333333332)","(5.0, 7.8, 7.0)","(21.0, 70.0, 46.0)","(11.0, 38.0, 28.0)"
04-01-2023 11:41:14.192311,"(1.45, 1.97, 1.5245454545454544)","(8.0, 15.5, 11.85)","(31.0, 320.0, 87.63636363636363)","(16.0, 40.0, 20.8)","(11.0, 25.0, 17.333333333333332)","(5.0, 7.8, 7.0)","(21.0, 70.0, 46.0)","(11.0, 38.0, 28.0)"
04-01-2023 11:41:15.393620,"(1.45, 1.97, 1.5245454545454544)","(8.0, 15.5, 11.85)","(31.0, 320.0, 87.63636363636363)","(16.0, 40.0, 20.8)","(11.0, 25.0, 17.333333333333332)","(5.0, 7.8, 7.0)","(21.0, 70.0, 46.0)","(11.0, 38.0, 28.0)"
