,Identity Thief,Rolling Start,My Gal Cookie,Alpha Humbug,Booming Boo Boo,Spring Acer,Farmor Pizazz,My Melanie
07-01-2023 20:53:46.364410,"(3.9, 5.6, 4.7384615384615385)","(4.6, 8.0, 5.2)","(26.0, 130.0, 78.5)","(18.0, 25.0, 19.9)","(3.3, 5.5, 3.9642857142857144)","(7.0, 12.0, 9.975)","(10.0, 17.5, 13.84375)","(5.0, 9.6, 6.623529411764705)"
07-01-2023 20:53:47.519539,"(3.9, 5.6, 4.7384615384615385)","(4.6, 8.0, 5.2)","(26.0, 130.0, 78.5)","(18.0, 25.0, 19.9)","(3.3, 5.5, 3.9642857142857144)","(7.0, 12.0, 9.975)","(10.0, 17.5, 13.84375)","(5.0, 9.6, 6.623529411764705)"
07-01-2023 20:53:48.718356,"(3.9, 5.6, 4.7384615384615385)","(4.6, 8.0, 5.2)","(26.0, 130.0, 78.5)","(18.0, 25.0, 19.9)","(3.3, 5.5, 3.9642857142857144)","(7.0, 12.0, 9.975)","(10.0, 17.5, 13.84375)","(5.0, 9.6, 6.623529411764705)"
07-01-2023 20:53:49.875173,"(3.9, 5.6, 4.7384615384615385)","(4.6, 8.0, 5.2)","(26.0, 130.0, 78.5)","(18.0, 25.0, 19.9)","(3.3, 5.5, 3.9642857142857144)","(7.0, 12.0, 9.975)","(10.0, 17.5, 13.84375)","(5.0, 9.6, 6.623529411764705)"
07-01-2023 20:53:51.029924,"(3.9, 5.6, 4.7384615384615385)","(4.6, 8.0, 5.2)","(26.0, 130.0, 78.5)","(18.0, 25.0, 19.9)","(3.3, 5.5, 3.9642857142857144)","(7.0, 12.0, 9.975)","(10.0, 17.5, 13.84375)","(5.0, 9.6, 6.623529411764705)"
07-01-2023 20:53:52.183219,"(3.9, 5.6, 4.7384615384615385)","(4.6, 8.0, 5.2)","(26.0, 130.0, 78.5)","(18.0, 25.0, 19.9)","(3.3, 5.5, 3.9642857142857144)","(7.0, 12.0, 9.975)","(10.0, 17.5, 13.84375)","(5.0, 9.6, 6.623529411764705)"
07-01-2023 20:53:53.322342,"(3.9, 5.6, 4.7384615384615385)","(4.6, 8.0, 5.2)","(26.0, 130.0, 78.5)","(18.0, 25.0, 19.9)","(3.3, 5.5, 3.9642857142857144)","(7.0, 12.0, 9.975)","(10.0, 17.5, 13.84375)","(5.0, 9.6, 6.623529411764705)"
07-01-2023 20:53:54.408090,"(3.9, 5.6, 4.7384615384615385)","(4.6, 8.0, 5.2)","(26.0, 130.0, 78.5)","(18.0, 25.0, 19.9)","(3.3, 5.5, 3.9642857142857144)","(7.0, 12.0, 9.975)","(10.0, 17.5, 13.84375)","(5.0, 9.6, 6.623529411764705)"
07-01-2023 20:53:55.499141,"(3.9, 5.6, 4.7384615384615385)","(4.6, 8.0, 5.2)","(26.0, 130.0, 78.5)","(18.0, 25.0, 19.9)","(3.3, 5.5, 3.9642857142857144)","(7.0, 12.0, 9.975)","(10.0, 17.5, 13.84375)","(5.0, 9.6, 6.623529411764705)"
07-01-2023 20:53:56.534104,"(3.9, 5.6, 4.7384615384615385)","(4.6, 8.0, 5.2)","(26.0, 130.0, 78.5)","(18.0, 25.0, 19.9)","(3.3, 5.5, 3.9642857142857144)","(7.0, 12.0, 9.975)","(10.0, 17.5, 13.84375)","(5.0, 9.6, 6.623529411764705)"
07-01-2023 20:53:57.682620,"(3.9, 5.6, 4.7384615384615385)","(4.6, 8.0, 5.2)","(26.0, 130.0, 78.5)","(18.0, 25.0, 19.9)","(3.3, 5.5, 3.9642857142857144)","(7.0, 12.0, 9.975)","(10.0, 17.5, 13.84375)","(5.0, 9.6, 6.623529411764705)"
07-01-2023 20:53:58.798551,"(3.9, 5.6, 4.7384615384615385)","(4.6, 8.0, 5.2)","(26.0, 130.0, 78.5)","(18.0, 25.0, 19.9)","(3.3, 5.5, 3.9642857142857144)","(7.0, 12.0, 9.975)","(10.0, 17.5, 13.84375)","(5.0, 9.6, 6.623529411764705)"
07-01-2023 20:53:59.891971,"(3.9, 5.6, 4.7384615384615385)","(4.6, 8.0, 5.2)","(26.0, 130.0, 78.5)","(18.0, 25.0, 19.9)","(3.3, 5.5, 3.9642857142857144)","(7.0, 12.0, 9.975)","(10.0, 17.5, 13.84375)","(5.0, 9.6, 6.623529411764705)"
07-01-2023 20:54:01.055540,"(3.9, 5.6, 4.7384615384615385)","(4.6, 8.0, 5.2)","(26.0, 130.0, 78.5)","(18.0, 25.0, 19.9)","(3.3, 5.5, 3.9642857142857144)","(7.0, 12.0, 9.975)","(10.0, 17.5, 13.84375)","(5.0, 9.6, 6.623529411764705)"
07-01-2023 20:54:02.235601,"(3.9, 5.6, 4.7384615384615385)","(4.6, 8.0, 5.2)","(26.0, 130.0, 78.5)","(18.0, 25.0, 19.9)","(3.3, 5.5, 3.9642857142857144)","(7.0, 12.0, 9.975)","(10.0, 17.5, 13.84375)","(5.0, 9.6, 6.623529411764705)"
07-01-2023 20:54:03.391018,"(3.9, 5.6, 4.7384615384615385)","(4.6, 8.0, 5.2)","(26.0, 130.0, 78.5)","(18.0, 25.0, 19.9)","(3.3, 5.5, 3.9642857142857144)","(7.0, 12.0, 9.975)","(10.0, 17.5, 13.84375)","(5.0, 9.6, 6.623529411764705)"
07-01-2023 20:54:04.547883,"(3.9, 5.6, 4.7384615384615385)","(4.6, 8.0, 5.2)","(26.0, 130.0, 78.5)","(18.0, 25.0, 19.9)","(3.3, 5.5, 3.9642857142857144)","(7.0, 12.0, 9.975)","(10.0, 17.5, 13.84375)","(5.0, 9.6, 6.623529411764705)"
07-01-2023 20:54:05.700099,"(3.9, 5.6, 4.7384615384615385)","(4.6, 8.0, 5.2)","(26.0, 130.0, 78.5)","(18.0, 25.0, 19.9)","(3.3, 5.5, 3.9642857142857144)","(7.0, 12.0, 9.975)","(10.0, 17.5, 13.84375)","(5.0, 9.6, 6.623529411764705)"
07-01-2023 20:54:06.935718,"(3.9, 5.6, 4.7384615384615385)","(4.6, 8.0, 5.2)","(26.0, 130.0, 78.5)","(18.0, 25.0, 19.9)","(3.3, 5.5, 3.9642857142857144)","(7.0, 12.0, 9.975)","(10.0, 17.5, 13.84375)","(5.0, 9.6, 6.623529411764705)"
07-01-2023 20:54:08.136978,"(3.9, 5.6, 4.7384615384615385)","(4.6, 8.0, 5.2)","(26.0, 130.0, 78.5)","(18.0, 25.0, 19.9)","(3.3, 5.5, 3.9642857142857144)","(7.0, 12.0, 9.975)","(10.0, 17.5, 13.84375)","(5.0, 9.6, 6.623529411764705)"
07-01-2023 20:54:09.335123,"(3.9, 5.6, 4.7384615384615385)","(4.6, 8.0, 5.2)","(26.0, 130.0, 78.5)","(18.0, 25.0, 19.9)","(3.3, 5.5, 3.9642857142857144)","(7.0, 12.0, 9.975)","(10.0, 17.5, 13.84375)","(5.0, 9.6, 6.623529411764705)"
07-01-2023 20:54:10.493582,"(3.9, 5.6, 4.7384615384615385)","(4.6, 8.0, 5.2)","(26.0, 130.0, 78.5)","(18.0, 25.0, 19.9)","(3.3, 5.5, 3.9642857142857144)","(7.0, 12.0, 9.975)","(10.0, 17.5, 13.84375)","(5.0, 9.6, 6.623529411764705)"
07-01-2023 20:54:11.648235,"(3.9, 5.6, 4.7384615384615385)","(4.6, 8.0, 5.2)","(26.0, 130.0, 78.5)","(18.0, 25.0, 19.9)","(3.3, 5.5, 3.9642857142857144)","(7.0, 12.0, 9.975)","(10.0, 17.5, 13.84375)","(5.0, 9.6, 6.623529411764705)"
07-01-2023 20:54:12.783533,"(3.9, 5.6, 4.7384615384615385)","(4.6, 8.0, 5.2)","(26.0, 130.0, 78.5)","(18.0, 25.0, 19.9)","(3.3, 5.5, 3.9642857142857144)","(7.0, 12.0, 9.975)","(10.0, 17.5, 13.84375)","(5.0, 9.6, 6.623529411764705)"
07-01-2023 20:54:13.931250,"(3.9, 5.6, 4.7384615384615385)","(4.6, 8.0, 5.2)","(26.0, 130.0, 78.5)","(18.0, 25.0, 19.9)","(3.3, 5.5, 3.9642857142857144)","(7.0, 12.0, 9.975)","(10.0, 17.5, 13.84375)","(5.0, 9.6, 6.623529411764705)"
07-01-2023 20:54:15.106706,"(3.9, 5.6, 4.7384615384615385)","(4.6, 8.0, 5.2)","(26.0, 130.0, 78.5)","(18.0, 25.0, 19.9)","(3.3, 5.5, 3.9642857142857144)","(7.0, 12.0, 9.975)","(10.0, 17.5, 13.84375)","(5.0, 9.6, 6.623529411764705)"
07-01-2023 20:54:16.330908,"(3.9, 5.6, 4.7384615384615385)","(4.6, 8.0, 5.2)","(26.0, 130.0, 78.5)","(18.0, 25.0, 19.9)","(3.3, 5.5, 3.9642857142857144)","(7.0, 12.0, 9.975)","(10.0, 17.5, 13.84375)","(5.0, 9.6, 6.623529411764705)"
07-01-2023 20:54:17.463174,"(3.9, 5.6, 4.7384615384615385)","(4.6, 8.0, 5.2)","(26.0, 130.0, 78.5)","(18.0, 25.0, 19.9)","(3.3, 5.5, 3.9642857142857144)","(7.0, 12.0, 9.975)","(10.0, 17.5, 13.84375)","(5.0, 9.6, 6.623529411764705)"
07-01-2023 20:54:18.602239,"(3.9, 5.6, 4.7384615384615385)","(4.6, 8.0, 5.2)","(26.0, 130.0, 78.5)","(18.0, 25.0, 19.9)","(3.3, 5.5, 3.9642857142857144)","(7.0, 12.0, 9.975)","(10.0, 17.5, 13.84375)","(5.0, 9.6, 6.623529411764705)"
07-01-2023 20:54:19.734736,"(3.9, 5.6, 4.7384615384615385)","(4.6, 8.0, 5.2)","(26.0, 130.0, 78.5)","(18.0, 25.0, 19.9)","(3.3, 5.5, 3.9642857142857144)","(7.0, 12.0, 9.975)","(10.0, 17.5, 13.84375)","(5.0, 9.6, 6.623529411764705)"
07-01-2023 20:54:20.950771,"(3.9, 5.6, 4.7384615384615385)","(4.6, 8.0, 5.2)","(26.0, 130.0, 78.5)","(18.0, 25.0, 19.9)","(3.3, 5.5, 3.9642857142857144)","(7.0, 12.0, 9.975)","(10.0, 17.5, 13.84375)","(5.0, 9.6, 6.623529411764705)"
07-01-2023 20:54:22.156254,"(3.9, 5.6, 4.7384615384615385)","(4.6, 8.0, 5.2)","(26.0, 130.0, 78.5)","(18.0, 25.0, 19.9)","(3.3, 5.5, 3.9642857142857144)","(7.0, 12.0, 9.975)","(10.0, 17.5, 13.84375)","(5.0, 9.6, 6.623529411764705)"
07-01-2023 20:54:23.284351,"(3.9, 5.6, 4.7384615384615385)","(4.6, 8.0, 5.2)","(26.0, 130.0, 78.5)","(18.0, 25.0, 19.9)","(3.3, 5.5, 3.9642857142857144)","(7.0, 12.0, 9.975)","(10.0, 17.5, 13.84375)","(5.0, 9.6, 6.623529411764705)"
07-01-2023 20:54:24.436703,"(3.9, 5.6, 4.7384615384615385)","(4.6, 8.0, 5.2)","(26.0, 130.0, 78.5)","(18.0, 25.0, 19.9)","(3.3, 5.5, 3.9642857142857144)","(7.0, 12.0, 9.975)","(10.0, 17.5, 13.84375)","(5.0, 9.6, 6.623529411764705)"
07-01-2023 20:54:25.761337,"(3.9, 5.6, 4.7384615384615385)","(4.6, 8.0, 5.2)","(26.0, 130.0, 78.5)","(18.0, 25.0, 19.9)","(3.3, 5.5, 3.9642857142857144)","(7.0, 12.0, 9.975)","(10.0, 17.5, 13.84375)","(5.0, 9.6, 6.623529411764705)"
07-01-2023 20:54:27.073882,"(3.9, 5.6, 4.7384615384615385)","(4.6, 8.0, 5.2)","(26.0, 130.0, 78.5)","(18.0, 25.0, 19.9)","(3.3, 5.5, 3.9642857142857144)","(7.0, 12.0, 9.975)","(10.0, 17.5, 13.84375)","(5.0, 9.6, 6.623529411764705)"
07-01-2023 20:54:28.302581,"(3.9, 5.6, 4.7384615384615385)","(4.6, 8.0, 5.2)","(26.0, 130.0, 78.5)","(18.0, 25.0, 19.9)","(3.3, 5.5, 3.9642857142857144)","(7.0, 12.0, 9.975)","(10.0, 17.5, 13.84375)","(5.0, 9.6, 6.623529411764705)"
07-01-2023 20:54:29.535554,"(3.9, 5.6, 4.7384615384615385)","(4.6, 8.0, 5.2)","(26.0, 130.0, 78.5)","(18.0, 25.0, 19.9)","(3.3, 5.5, 3.9642857142857144)","(7.0, 12.0, 9.975)","(10.0, 17.5, 13.84375)","(5.0, 9.6, 6.623529411764705)"
07-01-2023 20:54:30.827235,"(3.9, 5.6, 4.7384615384615385)","(4.6, 8.0, 5.2)","(26.0, 130.0, 78.5)","(18.0, 25.0, 19.9)","(3.3, 5.5, 3.9642857142857144)","(7.0, 12.0, 9.975)","(10.0, 17.5, 13.84375)","(5.0, 9.6, 6.623529411764705)"
07-01-2023 20:54:32.151917,"(3.9, 5.6, 4.7384615384615385)","(4.6, 8.0, 5.2)","(26.0, 130.0, 78.5)","(18.0, 25.0, 19.9)","(3.3, 5.5, 3.9642857142857144)","(7.0, 12.0, 9.975)","(10.0, 17.5, 13.84375)","(5.0, 9.6, 6.623529411764705)"
07-01-2023 20:54:33.387624,"(3.9, 5.6, 4.7384615384615385)","(4.6, 8.0, 5.2)","(26.0, 130.0, 78.5)","(18.0, 25.0, 19.9)","(3.3, 5.5, 3.9642857142857144)","(7.0, 12.0, 9.975)","(10.0, 17.5, 13.84375)","(5.0, 9.6, 6.623529411764705)"
07-01-2023 20:54:34.614572,"(3.9, 5.6, 4.7384615384615385)","(4.6, 8.0, 5.2)","(26.0, 130.0, 78.5)","(18.0, 25.0, 19.9)","(3.3, 5.5, 3.9642857142857144)","(7.0, 12.0, 9.975)","(10.0, 17.5, 13.84375)","(5.0, 9.6, 6.623529411764705)"
07-01-2023 20:54:35.794908,"(3.9, 5.6, 4.7384615384615385)","(4.6, 8.0, 5.2)","(26.0, 130.0, 78.5)","(18.0, 25.0, 19.9)","(3.3, 5.5, 3.9642857142857144)","(7.0, 12.0, 9.975)","(10.0, 17.5, 13.84375)","(5.0, 9.6, 6.623529411764705)"
07-01-2023 20:54:36.993008,"(3.9, 5.6, 4.7384615384615385)","(4.6, 8.0, 5.2)","(26.0, 130.0, 78.5)","(18.0, 25.0, 19.9)","(3.3, 5.5, 3.9642857142857144)","(7.0, 12.0, 9.975)","(10.0, 17.5, 13.84375)","(5.0, 9.6, 6.623529411764705)"
07-01-2023 20:54:38.207932,"(3.9, 5.6, 4.7384615384615385)","(4.6, 8.0, 5.2)","(26.0, 130.0, 78.5)","(18.0, 25.0, 19.9)","(3.3, 5.5, 3.9642857142857144)","(7.0, 12.0, 9.975)","(10.0, 17.5, 13.84375)","(5.0, 9.6, 6.623529411764705)"
07-01-2023 20:54:39.472600,"(3.9, 5.6, 4.7384615384615385)","(4.6, 8.0, 5.2)","(26.0, 130.0, 78.5)","(18.0, 25.0, 19.9)","(3.3, 5.5, 3.9642857142857144)","(7.0, 12.0, 9.975)","(10.0, 17.5, 13.84375)","(5.0, 9.6, 6.623529411764705)"
07-01-2023 20:54:40.773478,"(3.9, 5.6, 4.7384615384615385)","(4.6, 8.0, 5.2)","(26.0, 130.0, 78.5)","(18.0, 25.0, 19.9)","(3.3, 5.5, 3.9642857142857144)","(7.0, 12.0, 9.975)","(10.0, 17.5, 13.84375)","(5.0, 9.6, 6.623529411764705)"
07-01-2023 20:54:41.964747,"(3.9, 5.6, 4.7384615384615385)","(4.6, 8.0, 5.2)","(26.0, 130.0, 78.5)","(18.0, 25.0, 19.9)","(3.3, 5.5, 3.9642857142857144)","(7.0, 12.0, 9.975)","(10.0, 17.5, 13.84375)","(5.0, 9.6, 6.623529411764705)"
07-01-2023 20:54:43.135619,"(3.9, 5.6, 4.7384615384615385)","(4.6, 8.0, 5.2)","(26.0, 130.0, 78.5)","(18.0, 25.0, 19.9)","(3.3, 5.5, 3.9642857142857144)","(7.0, 12.0, 9.975)","(10.0, 17.5, 13.84375)","(5.0, 9.6, 6.623529411764705)"
07-01-2023 20:54:44.351830,"(3.9, 5.6, 4.7384615384615385)","(4.6, 8.0, 5.2)","(26.0, 130.0, 78.5)","(18.0, 25.0, 19.9)","(3.3, 5.5, 3.9642857142857144)","(7.0, 12.0, 9.975)","(10.0, 17.5, 13.84375)","(5.0, 9.6, 6.623529411764705)"
07-01-2023 20:54:45.713065,"(3.9, 5.6, 4.7384615384615385)","(4.6, 8.0, 5.2)","(26.0, 130.0, 78.5)","(18.0, 25.0, 19.9)","(3.3, 5.5, 3.9642857142857144)","(7.0, 12.0, 9.975)","(10.0, 17.5, 13.84375)","(5.0, 9.6, 6.623529411764705)"
07-01-2023 20:54:47.164490,"(3.9, 5.6, 4.7384615384615385)","(4.6, 8.0, 5.2)","(26.0, 130.0, 78.5)","(18.0, 25.0, 19.9)","(3.3, 5.5, 3.9642857142857144)","(7.0, 12.0, 9.975)","(10.0, 17.5, 13.84375)","(5.0, 9.6, 6.623529411764705)"
07-01-2023 20:54:48.467893,"(3.9, 5.6, 4.7384615384615385)","(4.6, 8.0, 5.2)","(26.0, 130.0, 78.5)","(18.0, 25.0, 19.9)","(3.3, 5.5, 3.9642857142857144)","(7.0, 12.0, 9.975)","(10.0, 17.5, 13.84375)","(5.0, 9.6, 6.623529411764705)"
07-01-2023 20:54:49.865740,"(3.9, 5.6, 4.7384615384615385)","(4.6, 8.0, 5.2)","(26.0, 130.0, 78.5)","(18.0, 25.0, 19.9)","(3.3, 5.5, 3.9642857142857144)","(7.0, 12.0, 9.975)","(10.0, 17.5, 13.84375)","(5.0, 9.6, 6.623529411764705)"
07-01-2023 20:54:51.170969,"(3.9, 5.6, 4.7384615384615385)","(4.6, 8.0, 5.2)","(26.0, 130.0, 78.5)","(18.0, 25.0, 19.9)","(3.3, 5.5, 3.9642857142857144)","(7.0, 12.0, 9.975)","(10.0, 17.5, 13.84375)","(5.0, 9.6, 6.623529411764705)"
07-01-2023 20:54:52.413385,"(3.9, 5.6, 4.7384615384615385)","(4.6, 8.0, 5.2)","(26.0, 130.0, 78.5)","(18.0, 25.0, 19.9)","(3.3, 5.5, 3.9642857142857144)","(7.0, 12.0, 9.975)","(10.0, 17.5, 13.84375)","(5.0, 9.6, 6.623529411764705)"
07-01-2023 20:54:53.692814,"(3.9, 5.6, 4.7384615384615385)","(4.6, 8.0, 5.2)","(26.0, 130.0, 78.5)","(18.0, 25.0, 19.9)","(3.3, 5.5, 3.9642857142857144)","(7.0, 12.0, 9.975)","(10.0, 17.5, 13.84375)","(5.0, 9.6, 6.623529411764705)"
07-01-2023 20:54:54.922610,"(3.9, 5.6, 4.7384615384615385)","(4.6, 8.0, 5.2)","(26.0, 130.0, 78.5)","(18.0, 25.0, 19.9)","(3.3, 5.5, 3.9642857142857144)","(7.0, 12.0, 9.975)","(10.0, 17.5, 13.84375)","(5.0, 9.6, 6.623529411764705)"
07-01-2023 20:54:56.232035,"(3.9, 5.6, 4.7384615384615385)","(4.6, 8.0, 5.2)","(26.0, 130.0, 78.5)","(18.0, 25.0, 19.9)","(3.3, 5.5, 3.9642857142857144)","(7.0, 12.0, 9.975)","(10.0, 17.5, 13.84375)","(5.0, 9.6, 6.623529411764705)"
07-01-2023 20:54:57.446447,"(3.9, 5.6, 4.7384615384615385)","(4.6, 8.0, 5.2)","(26.0, 130.0, 78.5)","(18.0, 25.0, 19.9)","(3.3, 5.5, 3.9642857142857144)","(7.0, 12.0, 9.975)","(10.0, 17.5, 13.84375)","(5.0, 9.6, 6.623529411764705)"
07-01-2023 20:54:58.711000,"(3.9, 5.6, 4.7384615384615385)","(4.6, 8.0, 5.2)","(26.0, 130.0, 78.5)","(18.0, 25.0, 19.9)","(3.3, 5.5, 3.9642857142857144)","(7.0, 12.0, 9.975)","(10.0, 17.5, 13.84375)","(5.0, 9.6, 6.623529411764705)"
07-01-2023 20:55:00.006405,"(3.9, 5.6, 4.7384615384615385)","(4.6, 8.0, 5.2)","(26.0, 130.0, 78.5)","(18.0, 25.0, 19.9)","(3.3, 5.5, 3.9642857142857144)","(7.0, 12.0, 9.975)","(10.0, 17.5, 13.84375)","(5.0, 9.6, 6.623529411764705)"
07-01-2023 20:55:01.252349,"(3.9, 5.6, 4.7384615384615385)","(4.6, 8.0, 5.2)","(26.0, 130.0, 78.5)","(18.0, 25.0, 19.666666666666668)","(3.3, 5.5, 3.9642857142857144)","(7.0, 12.0, 9.975)","(10.0, 17.5, 13.0)","(5.0, 9.6, 6.623529411764705)"
07-01-2023 20:55:02.495158,"(3.9, 5.6, 4.7384615384615385)","(4.6, 8.0, 5.2)","(26.0, 130.0, 78.5)","(18.0, 25.0, 19.666666666666668)","(3.3, 5.5, 3.9642857142857144)","(7.0, 12.0, 9.975)","(10.0, 17.5, 13.0)","(5.0, 9.6, 6.623529411764705)"
07-01-2023 20:55:03.778227,"(3.9, 5.6, 4.7384615384615385)","(4.6, 8.0, 5.2)","(26.0, 130.0, 78.5)","(18.0, 25.0, 20.0)","(3.3, 5.5, 3.9642857142857144)","(7.0, 12.0, 9.975)","(10.0, 17.5, 11.725000000000001)","(5.0, 9.6, 6.623529411764705)"
07-01-2023 20:55:04.993331,"(3.9, 5.6, 4.7384615384615385)","(4.6, 8.0, 5.2)","(26.0, 130.0, 78.5)","(18.0, 25.0, 20.0)","(3.3, 5.5, 3.9642857142857144)","(7.0, 12.0, 9.975)","(10.0, 17.5, 11.725000000000001)","(5.0, 9.6, 6.623529411764705)"
07-01-2023 20:55:06.231998,"(3.9, 5.6, 4.7384615384615385)","(4.6, 8.0, 5.2)","(26.0, 130.0, 78.5)","(18.0, 25.0, 20.0)","(3.3, 5.5, 3.9642857142857144)","(7.0, 12.0, 9.975)","(10.0, 17.5, 12.307692307692307)","(5.0, 9.6, 6.623529411764705)"
07-01-2023 20:55:07.441838,"(3.9, 5.6, 4.7384615384615385)","(4.6, 8.0, 5.2)","(26.0, 130.0, 78.5)","(18.0, 25.0, 20.0)","(3.3, 5.5, 3.9642857142857144)","(7.0, 12.0, 9.975)","(10.0, 17.5, 12.307692307692307)","(5.0, 9.6, 6.623529411764705)"
07-01-2023 20:55:08.665716,"(3.9, 5.6, 4.7384615384615385)","(4.6, 8.0, 5.2)","(26.0, 130.0, 78.5)","(18.0, 25.0, 20.0)","(3.3, 5.5, 3.9642857142857144)","(7.0, 12.0, 9.975)","(10.0, 17.5, 12.307692307692307)","(5.0, 9.6, 6.623529411764705)"
07-01-2023 20:55:09.911194,"(3.9, 5.6, 4.7384615384615385)","(4.6, 8.0, 5.2)","(26.0, 130.0, 78.5)","(18.0, 25.0, 20.0)","(3.3, 5.5, 3.9642857142857144)","(7.0, 12.0, 9.975)","(10.0, 17.5, 12.307692307692307)","(5.0, 9.6, 6.623529411764705)"
07-01-2023 20:55:11.130593,"(3.9, 5.6, 4.7384615384615385)","(4.6, 8.0, 5.2)","(26.0, 130.0, 78.5)","(18.0, 25.0, 20.0)","(3.3, 5.5, 3.9642857142857144)","(7.0, 12.0, 9.975)","(10.0, 17.5, 12.307692307692307)","(5.0, 9.6, 6.623529411764705)"
07-01-2023 20:55:12.476755,"(3.9, 5.6, 4.7384615384615385)","(4.6, 8.0, 5.2)","(26.0, 130.0, 78.5)","(18.0, 25.0, 20.0)","(3.3, 5.5, 3.9642857142857144)","(7.0, 12.0, 9.975)","(10.0, 17.5, 12.307692307692307)","(5.0, 9.6, 6.623529411764705)"
07-01-2023 20:55:13.817391,"(3.9, 5.6, 4.7384615384615385)","(4.6, 8.0, 5.2)","(26.0, 130.0, 78.5)","(18.0, 25.0, 20.0)","(3.3, 5.5, 3.9642857142857144)","(7.0, 12.0, 9.975)","(10.0, 17.5, 12.307692307692307)","(5.0, 9.6, 6.623529411764705)"
07-01-2023 20:55:15.069324,"(3.9, 5.6, 4.7384615384615385)","(4.6, 8.0, 5.2)","(26.0, 130.0, 78.5)","(18.0, 25.0, 20.0)","(3.3, 5.5, 3.9642857142857144)","(7.0, 12.0, 9.975)","(10.0, 17.5, 12.307692307692307)","(5.0, 9.6, 6.623529411764705)"
07-01-2023 20:55:16.547490,"(3.9, 5.6, 4.7384615384615385)","(4.6, 8.0, 5.2)","(26.0, 130.0, 78.5)","(18.0, 25.0, 20.0)","(3.3, 5.5, 3.9642857142857144)","(7.0, 12.0, 9.975)","(10.0, 17.5, 12.307692307692307)","(5.0, 9.6, 6.623529411764705)"
07-01-2023 20:55:18.015412,"(3.9, 5.6, 4.7384615384615385)","(4.6, 8.0, 5.2)","(26.0, 130.0, 78.5)","(18.0, 25.0, 20.0)","(3.3, 5.5, 3.9642857142857144)","(7.0, 12.0, 9.975)","(10.0, 17.5, 12.307692307692307)","(5.0, 9.6, 6.623529411764705)"
07-01-2023 20:55:19.212991,"(3.9, 5.6, 4.7384615384615385)","(4.6, 8.0, 5.2)","(26.0, 130.0, 78.5)","(18.0, 25.0, 20.0)","(3.3, 5.5, 3.9642857142857144)","(7.0, 12.0, 9.975)","(10.0, 17.5, 12.307692307692307)","(5.0, 9.6, 6.623529411764705)"
07-01-2023 20:55:20.375844,"(3.9, 5.6, 4.7384615384615385)","(4.6, 8.0, 5.2)","(26.0, 130.0, 78.5)","(18.0, 25.0, 20.0)","(3.3, 5.5, 3.9642857142857144)","(7.0, 12.0, 9.975)","(10.0, 17.5, 12.307692307692307)","(5.0, 9.6, 6.623529411764705)"
07-01-2023 20:55:21.487641,"(3.9, 5.6, 4.7384615384615385)","(4.6, 8.0, 5.2)","(26.0, 130.0, 78.5)","(18.0, 25.0, 20.0)","(3.3, 5.5, 3.9642857142857144)","(7.0, 12.0, 9.975)","(10.0, 17.5, 12.307692307692307)","(5.0, 9.6, 6.623529411764705)"
07-01-2023 20:55:22.649929,"(3.9, 5.6, 4.7384615384615385)","(4.6, 8.0, 5.2)","(26.0, 130.0, 78.5)","(18.0, 25.0, 20.0)","(3.3, 5.5, 3.9642857142857144)","(7.0, 12.0, 9.975)","(10.0, 17.5, 12.307692307692307)","(5.0, 9.6, 6.623529411764705)"
07-01-2023 20:55:23.852596,"(3.9, 5.6, 4.7384615384615385)","(4.6, 8.0, 5.2)","(26.0, 130.0, 78.5)","(18.0, 25.0, 20.0)","(3.3, 5.5, 3.9642857142857144)","(7.0, 12.0, 9.975)","(10.0, 17.5, 12.307692307692307)","(5.0, 9.6, 6.623529411764705)"
07-01-2023 20:55:25.004156,"(3.9, 5.6, 4.7384615384615385)","(4.6, 8.0, 5.2)","(26.0, 130.0, 78.5)","(18.0, 25.0, 20.0)","(3.3, 5.5, 3.9642857142857144)","(7.0, 12.0, 9.975)","(10.0, 17.5, 12.307692307692307)","(5.0, 9.6, 6.623529411764705)"
07-01-2023 20:55:26.197841,"(3.9, 5.6, 4.7384615384615385)","(4.6, 8.0, 5.2)","(26.0, 130.0, 78.5)","(18.0, 25.0, 20.0)","(3.3, 5.5, 3.9642857142857144)","(7.0, 12.0, 9.975)","(10.0, 17.5, 12.307692307692307)","(5.0, 9.6, 6.623529411764705)"
07-01-2023 20:55:27.450997,"(3.9, 5.6, 4.7384615384615385)","(4.6, 8.0, 5.2)","(26.0, 130.0, 78.5)","(18.0, 25.0, 20.0)","(3.3, 5.5, 3.9642857142857144)","(7.0, 12.0, 9.975)","(10.0, 17.5, 12.307692307692307)","(5.0, 9.6, 6.623529411764705)"
07-01-2023 20:55:28.640989,"(3.9, 5.6, 4.7384615384615385)","(4.6, 8.0, 5.2)","(26.0, 130.0, 78.5)","(18.0, 25.0, 20.0)","(3.3, 5.5, 3.9642857142857144)","(7.0, 12.0, 9.975)","(10.0, 17.5, 12.307692307692307)","(5.0, 9.6, 6.623529411764705)"
07-01-2023 20:55:29.858519,"(3.9, 5.6, 4.7384615384615385)","(4.6, 8.0, 5.2)","(26.0, 130.0, 78.5)","(18.0, 25.0, 20.0)","(3.3, 5.5, 3.9642857142857144)","(7.0, 12.0, 9.975)","(10.0, 17.5, 12.307692307692307)","(5.0, 9.6, 6.623529411764705)"
