,Crystals Dream,Megami,Wozzeck,West Coast Warrior,Yarralea,Tropical Sun
11-01-2023 15:31:02.067879,"(1.75, 2.02, 2.010666666666667)","(4.4, 5.5, 5.208823529411765)","(11.0, 17.5, 15.5)","(12.0, 20.0, 17.0)","(4.8, 5.9, 5.7)","(41.0, 95.0, 75.0)"
11-01-2023 15:31:03.259690,"(1.75, 2.02, 2.0072727272727273)","(4.4, 5.5, 5.208823529411765)","(11.0, 17.0, 15.5)","(12.0, 20.0, 18.2)","(4.8, 5.9, 5.7)","(41.0, 95.0, 75.0)"
11-01-2023 15:31:04.421344,"(1.75, 2.02, 2.0072727272727273)","(4.4, 5.5, 5.208823529411765)","(11.0, 17.0, 15.5)","(12.0, 20.0, 18.2)","(4.8, 5.9, 5.7)","(41.0, 95.0, 75.0)"
11-01-2023 15:31:05.671240,"(1.75, 2.02, 2.0072727272727273)","(4.4, 5.5, 5.208823529411765)","(11.0, 17.0, 15.5)","(12.0, 20.0, 18.2)","(4.8, 5.9, 5.7)","(41.0, 95.0, 75.0)"
11-01-2023 15:31:06.837910,"(1.75, 2.02, 2.0072727272727273)","(4.4, 5.5, 5.208823529411765)","(11.0, 17.0, 15.5)","(12.0, 20.0, 18.2)","(4.8, 5.9, 5.7)","(41.0, 95.0, 75.0)"
11-01-2023 15:31:07.929049,"(1.75, 2.02, 1.9742307692307692)","(4.4, 5.5, 5.208823529411765)","(11.0, 17.0, 15.5)","(12.0, 20.0, 18.2)","(4.8, 5.9, 5.7)","(41.0, 95.0, 75.0)"
11-01-2023 15:31:08.998541,"(1.75, 2.02, 1.9703225806451612)","(4.4, 5.5, 5.208823529411765)","(11.0, 17.0, 15.5)","(12.0, 20.0, 18.2)","(4.8, 5.9, 5.7)","(41.0, 95.0, 75.0)"
11-01-2023 15:31:10.099137,"(1.75, 2.02, 1.9703225806451612)","(4.4, 5.5, 5.208823529411765)","(11.0, 17.0, 15.5)","(12.0, 20.0, 18.2)","(4.8, 5.9, 5.7)","(41.0, 95.0, 75.0)"
11-01-2023 15:31:11.320035,"(1.75, 2.02, 1.9703225806451612)","(4.4, 5.5, 5.208823529411765)","(11.0, 17.0, 15.5)","(12.0, 20.0, 18.2)","(4.8, 5.9, 5.7)","(41.0, 95.0, 75.0)"
11-01-2023 15:31:12.433914,"(1.75, 2.02, 1.9703225806451612)","(4.4, 5.5, 5.208823529411765)","(11.0, 17.0, 15.5)","(12.0, 20.0, 18.2)","(4.8, 5.9, 5.7)","(41.0, 95.0, 75.0)"
11-01-2023 15:31:13.529715,"(1.75, 2.02, 1.9703225806451612)","(4.4, 5.5, 5.208823529411765)","(11.0, 17.0, 15.5)","(12.0, 20.0, 18.2)","(4.8, 5.9, 5.7)","(41.0, 95.0, 75.0)"
11-01-2023 15:31:14.649642,"(1.75, 2.02, 1.9703225806451612)","(4.4, 5.5, 5.208823529411765)","(11.0, 17.0, 15.5)","(12.0, 20.0, 18.2)","(4.8, 5.9, 5.7)","(41.0, 95.0, 75.0)"
11-01-2023 15:31:15.811048,"(1.75, 2.02, 1.9703225806451612)","(4.4, 5.5, 5.208823529411765)","(11.0, 17.0, 15.5)","(12.0, 20.0, 18.2)","(4.8, 5.9, 5.7)","(41.0, 95.0, 75.0)"
11-01-2023 15:31:16.991390,"(1.75, 2.02, 1.9703225806451612)","(4.4, 5.5, 5.208823529411765)","(11.0, 17.0, 15.5)","(12.0, 20.0, 18.2)","(4.8, 5.9, 5.7)","(41.0, 95.0, 75.0)"
11-01-2023 15:31:18.033656,"(1.75, 2.02, 1.9703225806451612)","(4.4, 5.5, 5.208823529411765)","(11.0, 17.0, 14.7)","(12.0, 20.0, 18.5)","(4.8, 5.9, 5.7)","(41.0, 95.0, 81.66666666666667)"
11-01-2023 15:31:19.222684,"(1.75, 2.02, 1.9703225806451612)","(4.4, 5.5, 5.208823529411765)","(11.0, 17.5, 14.7)","(12.0, 20.0, 18.5)","(4.8, 5.9, 5.7)","(41.0, 95.0, 81.66666666666667)"
11-01-2023 15:31:20.386854,"(1.75, 2.02, 1.9696875)","(4.4, 5.5, 5.208823529411765)","(11.0, 17.5, 14.7)","(12.0, 20.0, 18.5)","(4.8, 5.9, 5.7)","(41.0, 95.0, 81.66666666666667)"
11-01-2023 15:31:21.542993,"(1.75, 2.02, 1.9655555555555555)","(4.4, 5.5, 5.208823529411765)","(11.0, 17.5, 14.7)","(12.0, 20.0, 18.5)","(4.8, 5.9, 5.7)","(41.0, 95.0, 81.66666666666667)"
11-01-2023 15:31:22.734857,"(1.75, 2.02, 1.9655555555555555)","(4.4, 5.5, 5.208823529411765)","(11.0, 17.5, 14.7)","(12.0, 20.0, 18.5)","(4.8, 5.9, 5.7)","(41.0, 95.0, 81.66666666666667)"
11-01-2023 15:31:23.812823,"(1.75, 2.02, 1.9655555555555555)","(4.4, 5.5, 5.208823529411765)","(11.0, 17.5, 14.7)","(13.0, 20.0, 18.5)","(4.8, 5.9, 5.7)","(41.0, 95.0, 81.66666666666667)"
11-01-2023 15:31:24.880749,"(1.75, 2.02, 1.9655555555555555)","(4.4, 5.5, 5.208823529411765)","(11.0, 17.5, 14.7)","(13.0, 20.0, 18.5)","(4.8, 5.9, 5.7)","(41.0, 95.0, 81.66666666666667)"
11-01-2023 15:31:26.021646,"(1.75, 2.02, 1.9644827586206897)","(4.4, 5.5, 5.208823529411765)","(11.0, 17.5, 14.7)","(13.0, 20.0, 18.5)","(4.8, 5.9, 5.7)","(41.0, 95.0, 81.66666666666667)"
11-01-2023 15:31:27.257900,"(1.75, 2.02, 1.9644827586206897)","(4.4, 5.5, 5.208823529411765)","(11.0, 17.5, 14.7)","(13.0, 20.0, 18.5)","(4.8, 5.9, 5.7)","(41.0, 95.0, 81.66666666666667)"
11-01-2023 15:31:28.499377,"(1.75, 2.02, 1.9644827586206897)","(4.4, 5.5, 5.208823529411765)","(11.0, 17.5, 14.7)","(13.0, 20.0, 18.5)","(4.8, 5.9, 5.7)","(41.0, 95.0, 81.66666666666667)"
11-01-2023 15:31:29.671666,"(1.75, 2.02, 1.9644827586206897)","(4.4, 5.5, 5.208823529411765)","(11.0, 17.5, 14.7)","(13.0, 20.0, 18.5)","(4.8, 5.9, 5.7)","(41.0, 95.0, 81.66666666666667)"
11-01-2023 15:31:30.813628,"(1.75, 2.02, 1.9644827586206897)","(4.4, 5.5, 5.208823529411765)","(11.0, 17.5, 14.7)","(13.0, 20.0, 18.5)","(4.8, 5.9, 5.7)","(41.0, 95.0, 81.66666666666667)"
11-01-2023 15:31:31.926299,"(1.75, 2.02, 1.9644827586206897)","(4.4, 5.5, 5.208823529411765)","(11.0, 17.5, 14.7)","(13.0, 20.0, 18.071428571428573)","(4.8, 5.9, 5.7)","(41.0, 95.0, 86.0)"
11-01-2023 15:31:33.101253,"(1.75, 2.02, 1.9644827586206897)","(4.4, 5.5, 5.208823529411765)","(11.0, 17.5, 14.7)","(13.0, 20.0, 18.071428571428573)","(4.8, 5.9, 5.7)","(41.0, 95.0, 86.0)"
11-01-2023 15:31:34.258547,"(1.75, 2.02, 1.9644827586206897)","(4.4, 5.5, 5.266666666666667)","(11.0, 17.5, 15.75)","(13.0, 20.0, 18.5)","(4.8, 5.9, 5.7)","(41.0, 95.0, 86.0)"
11-01-2023 15:31:35.413456,"(1.75, 2.02, 1.9644827586206897)","(4.4, 5.4, 5.266666666666667)","(11.0, 17.5, 15.75)","(13.0, 20.0, 18.5)","(4.8, 5.9, 5.7)","(41.0, 95.0, 86.0)"
11-01-2023 15:31:36.609986,"(1.75, 2.02, 1.9644827586206897)","(4.4, 5.4, 5.266666666666667)","(11.0, 17.5, 15.75)","(13.0, 20.0, 18.5)","(4.8, 5.9, 5.7)","(41.0, 95.0, 86.0)"
11-01-2023 15:31:37.688293,"(1.75, 2.02, 1.9644827586206897)","(4.4, 5.4, 5.266666666666667)","(11.0, 17.5, 15.75)","(13.0, 20.0, 18.5)","(4.8, 5.9, 5.7)","(41.0, 95.0, 86.0)"
11-01-2023 15:31:38.870477,"(1.75, 2.02, 1.9644827586206897)","(4.4, 5.4, 5.25)","(11.0, 17.5, 15.75)","(13.0, 20.0, 18.5)","(4.8, 5.9, 5.7)","(41.0, 95.0, 86.0)"
11-01-2023 15:31:39.946667,"(1.75, 2.02, 1.9644827586206897)","(4.4, 5.9, 5.876470588235295)","(11.0, 17.5, 15.75)","(13.0, 20.0, 18.5)","(4.8, 5.9, 5.7)","(41.0, 95.0, 86.0)"
11-01-2023 15:31:41.087326,"(1.75, 2.02, 1.992537313432836)","(4.4, 5.9, 5.876470588235295)","(11.0, 17.5, 15.75)","(13.0, 20.0, 18.5)","(4.8, 5.9, 5.7)","(41.0, 95.0, 86.0)"
11-01-2023 15:31:42.252855,"(1.75, 2.02, 1.992537313432836)","(4.4, 5.9, 5.876470588235295)","(11.0, 17.5, 15.75)","(13.0, 20.0, 18.5)","(4.8, 5.9, 5.7)","(41.0, 95.0, 86.0)"
11-01-2023 15:31:43.484023,"(1.75, 2.02, 1.992537313432836)","(4.4, 5.9, 5.876470588235295)","(11.0, 17.5, 15.75)","(13.0, 20.0, 18.5)","(4.8, 5.9, 5.7)","(41.0, 95.0, 86.0)"
11-01-2023 15:31:44.862726,"(1.75, 2.02, 1.992537313432836)","(4.4, 5.9, 5.876470588235295)","(11.0, 17.5, 15.75)","(13.0, 20.0, 18.5)","(4.8, 5.9, 5.7)","(41.0, 95.0, 86.0)"
11-01-2023 15:31:46.139320,"(1.75, 2.02, 1.992537313432836)","(4.4, 5.9, 5.876470588235295)","(11.0, 17.5, 15.75)","(13.0, 20.0, 18.5)","(4.8, 5.9, 5.7)","(41.0, 95.0, 86.0)"
11-01-2023 15:31:47.349517,"(1.75, 2.02, 1.992537313432836)","(4.4, 5.9, 5.876470588235295)","(11.0, 17.5, 15.75)","(13.0, 20.0, 18.5)","(4.8, 5.9, 5.7)","(41.0, 95.0, 86.0)"
11-01-2023 15:31:48.569481,"(1.75, 2.02, 1.992537313432836)","(4.4, 5.9, 5.876470588235295)","(11.0, 17.5, 15.75)","(13.0, 20.0, 18.5)","(4.8, 5.9, 5.7)","(41.0, 95.0, 86.0)"
11-01-2023 15:31:49.798635,"(1.75, 2.02, 1.969090909090909)","(4.4, 5.9, 5.876470588235295)","(11.0, 17.5, 15.75)","(13.0, 20.0, 18.5)","(4.8, 5.9, 5.7)","(41.0, 95.0, 86.0)"
11-01-2023 15:31:51.069107,"(1.75, 1.95, 1.9439639639639639)","(4.4, 5.9, 5.876470588235295)","(11.0, 17.5, 15.75)","(13.0, 20.0, 18.5)","(4.8, 5.9, 5.7)","(41.0, 95.0, 86.0)"
11-01-2023 15:31:52.317271,"(1.75, 1.95, 1.9439639639639639)","(4.4, 5.9, 5.876470588235295)","(11.0, 17.5, 15.75)","(13.0, 20.0, 18.5)","(4.8, 5.9, 5.7)","(41.0, 95.0, 86.0)"
11-01-2023 15:31:53.519846,"(1.75, 1.95, 1.9439639639639639)","(4.4, 5.9, 5.876470588235295)","(11.0, 17.5, 15.75)","(13.0, 20.0, 18.5)","(4.8, 5.9, 5.7)","(41.0, 95.0, 86.0)"
11-01-2023 15:31:54.557809,"(1.75, 1.95, 1.9439639639639639)","(4.4, 5.9, 5.876470588235295)","(11.0, 17.5, 15.75)","(13.0, 20.0, 18.5)","(4.8, 5.9, 5.7)","(41.0, 95.0, 86.0)"
11-01-2023 15:31:55.684550,"(1.75, 1.95, 1.9439639639639639)","(4.4, 5.9, 5.876470588235295)","(11.0, 17.5, 15.75)","(13.0, 20.0, 18.5)","(4.8, 5.9, 5.7)","(41.0, 95.0, 86.0)"
11-01-2023 15:31:56.880718,"(1.75, 1.95, 1.943859649122807)","(4.4, 5.9, 5.876470588235295)","(11.0, 17.5, 15.75)","(13.0, 20.0, 18.5)","(4.8, 5.9, 5.7)","(41.0, 95.0, 86.0)"
11-01-2023 15:31:58.218618,"(1.75, 1.95, 1.943859649122807)","(4.4, 5.9, 5.876470588235295)","(11.0, 17.5, 15.75)","(13.0, 20.0, 20.0)","(4.8, 5.9, 5.7)","(41.0, 95.0, 86.0)"
11-01-2023 15:32:00.269152,"(1.75, 1.95, 1.940909090909091)","(4.4, 5.9, 5.830769230769231)","(11.0, 17.5, 15.75)","(13.0, 22.0, 18.666666666666668)","(4.8, 5.9, 5.7)","(41.0, 95.0, 86.0)"
11-01-2023 15:32:01.436248,"(1.75, 1.95, 1.940909090909091)","(4.4, 5.9, 5.830769230769231)","(11.0, 17.5, 15.75)","(13.0, 22.0, 18.666666666666668)","(4.8, 5.9, 5.7)","(41.0, 95.0, 80.0)"
11-01-2023 15:32:02.667921,"(1.75, 1.95, 1.940909090909091)","(4.4, 5.9, 5.830769230769231)","(11.0, 17.5, 15.166666666666666)","(13.0, 22.0, 18.666666666666668)","(4.8, 5.9, 5.7)","(41.0, 95.0, 75.0)"
11-01-2023 15:32:03.787331,"(1.75, 1.95, 1.940909090909091)","(4.4, 5.9, 5.830769230769231)","(11.0, 17.5, 15.166666666666666)","(13.0, 22.0, 18.666666666666668)","(4.8, 5.9, 5.7)","(41.0, 95.0, 75.0)"
11-01-2023 15:32:04.939152,"(1.75, 1.95, 1.9160194174757281)","(4.4, 6.2, 5.781818181818181)","(11.0, 17.5, 15.166666666666666)","(13.0, 22.0, 18.666666666666668)","(4.8, 5.9, 5.7)","(41.0, 95.0, 75.0)"
11-01-2023 15:32:06.130387,"(1.75, 1.95, 1.9139175257731957)","(4.4, 6.2, 5.707142857142857)","(11.0, 17.5, 15.166666666666666)","(13.0, 22.0, 18.666666666666668)","(4.8, 5.9, 5.7)","(41.0, 95.0, 75.0)"
11-01-2023 15:32:07.311300,"(1.75, 1.95, 1.9139175257731957)","(4.4, 6.2, 5.707142857142857)","(11.0, 17.5, 15.166666666666666)","(13.0, 22.0, 18.666666666666668)","(4.8, 5.9, 5.7)","(41.0, 95.0, 75.0)"
11-01-2023 15:32:08.530799,"(1.75, 1.95, 1.9139175257731957)","(4.4, 6.2, 5.707142857142857)","(11.0, 17.5, 15.166666666666666)","(13.0, 22.0, 18.666666666666668)","(4.8, 5.9, 5.7)","(41.0, 95.0, 75.0)"
11-01-2023 15:32:09.718430,"(1.75, 1.95, 1.9139175257731957)","(4.4, 6.2, 5.707142857142857)","(11.0, 17.5, 15.166666666666666)","(13.0, 22.0, 19.4)","(4.8, 5.9, 5.7)","(41.0, 95.0, 75.0)"
11-01-2023 15:32:10.913920,"(1.75, 1.95, 1.9139175257731957)","(4.4, 6.2, 5.707142857142857)","(11.0, 17.5, 15.166666666666666)","(13.0, 21.0, 19.4)","(4.8, 5.9, 5.7)","(41.0, 95.0, 75.0)"
11-01-2023 15:32:12.074673,"(1.75, 1.95, 1.9139175257731957)","(4.4, 6.2, 5.707142857142857)","(11.0, 17.5, 15.166666666666666)","(13.0, 21.0, 19.4)","(4.8, 5.9, 5.7)","(41.0, 95.0, 75.0)"
11-01-2023 15:32:13.124825,"(1.75, 1.95, 1.9139175257731957)","(4.4, 6.2, 5.707142857142857)","(11.0, 17.5, 15.166666666666666)","(13.0, 21.0, 19.4)","(4.8, 5.9, 5.7)","(41.0, 95.0, 75.0)"
11-01-2023 15:32:14.351084,"(1.75, 1.95, 1.9139175257731957)","(4.4, 6.2, 5.707142857142857)","(11.0, 17.5, 15.166666666666666)","(13.0, 21.0, 19.4)","(4.8, 5.9, 5.620689655172414)","(41.0, 95.0, 75.0)"
11-01-2023 15:32:15.525801,"(1.75, 1.95, 1.9139175257731957)","(4.4, 6.2, 5.707142857142857)","(11.0, 17.5, 15.166666666666666)","(13.0, 21.0, 19.4)","(4.8, 6.2, 5.675)","(41.0, 95.0, 75.0)"
11-01-2023 15:32:16.782714,"(1.75, 1.95, 1.9139175257731957)","(4.4, 6.2, 5.707142857142857)","(11.0, 17.5, 15.166666666666666)","(13.0, 21.0, 19.4)","(4.8, 6.2, 5.675)","(41.0, 95.0, 81.66666666666667)"
11-01-2023 15:32:18.002702,"(1.75, 1.95, 1.9139175257731957)","(4.4, 6.2, 5.707142857142857)","(11.0, 17.5, 15.0)","(13.0, 21.0, 17.11111111111111)","(4.8, 6.2, 5.857142857142857)","(41.0, 95.0, 81.66666666666667)"
11-01-2023 15:32:19.155311,"(1.75, 1.95, 1.9139175257731957)","(4.4, 6.2, 5.707142857142857)","(11.0, 17.0, 14.833333333333334)","(13.0, 21.0, 17.11111111111111)","(4.8, 6.0, 5.857142857142857)","(41.0, 95.0, 81.66666666666667)"
11-01-2023 15:32:20.286001,"(1.75, 1.95, 1.9139175257731957)","(4.4, 6.2, 5.707142857142857)","(11.0, 16.5, 14.833333333333334)","(13.0, 21.0, 17.11111111111111)","(4.8, 6.0, 5.857142857142857)","(41.0, 95.0, 81.66666666666667)"
11-01-2023 15:32:21.434956,"(1.75, 1.95, 1.9139175257731957)","(4.4, 6.2, 5.707142857142857)","(11.0, 16.5, 14.833333333333334)","(13.0, 21.0, 17.11111111111111)","(4.8, 6.0, 5.857142857142857)","(41.0, 95.0, 81.66666666666667)"
11-01-2023 15:32:22.661621,"(1.75, 1.95, 1.9139175257731957)","(4.4, 6.2, 5.707142857142857)","(11.0, 16.5, 14.833333333333334)","(13.0, 21.0, 17.11111111111111)","(4.8, 6.0, 5.857142857142857)","(41.0, 95.0, 81.66666666666667)"
11-01-2023 15:32:23.904131,"(1.75, 1.95, 1.9139175257731957)","(4.4, 6.2, 5.707142857142857)","(11.0, 16.5, 14.833333333333334)","(13.0, 21.0, 17.11111111111111)","(4.8, 6.0, 5.857142857142857)","(41.0, 95.0, 81.66666666666667)"
11-01-2023 15:32:25.036152,"(1.75, 1.95, 1.9139175257731957)","(4.4, 6.2, 5.707142857142857)","(11.0, 16.5, 14.833333333333334)","(13.0, 21.0, 17.11111111111111)","(4.8, 6.0, 5.857142857142857)","(41.0, 95.0, 81.66666666666667)"
11-01-2023 15:32:26.319241,"(1.75, 1.95, 1.9139175257731957)","(4.4, 6.2, 5.707142857142857)","(11.0, 16.5, 14.833333333333334)","(13.0, 21.0, 17.11111111111111)","(4.8, 6.0, 5.857142857142857)","(41.0, 95.0, 81.66666666666667)"
11-01-2023 15:32:27.449538,"(1.75, 1.95, 1.9139175257731957)","(4.4, 6.2, 5.603703703703704)","(11.0, 16.5, 14.833333333333334)","(13.0, 21.0, 17.11111111111111)","(4.8, 6.0, 5.857142857142857)","(41.0, 95.0, 81.66666666666667)"
11-01-2023 15:32:28.871634,"(1.75, 1.95, 1.891304347826087)","(4.4, 6.2, 5.977777777777778)","(11.0, 16.5, 14.833333333333334)","(13.0, 21.0, 19.40909090909091)","(4.8, 6.0, 5.857142857142857)","(41.0, 95.0, 89.28571428571428)"
11-01-2023 15:32:30.087381,"(1.75, 1.9, 1.891304347826087)","(4.4, 6.2, 5.7)","(11.0, 16.5, 14.833333333333334)","(13.0, 21.0, 20.375)","(4.8, 6.0, 5.857142857142857)","(41.0, 95.0, 86.25)"
11-01-2023 15:32:31.354679,"(1.75, 1.9, 1.856521739130435)","(4.4, 6.2, 5.991044776119403)","(11.0, 16.5, 14.833333333333334)","(13.0, 21.0, 20.375)","(4.8, 6.0, 5.9)","(41.0, 95.0, 86.25)"
11-01-2023 15:32:32.573601,"(1.75, 1.9, 1.856521739130435)","(4.6, 6.2, 5.991044776119403)","(11.0, 16.5, 14.833333333333334)","(13.0, 21.0, 20.565217391304348)","(4.8, 6.0, 5.9)","(41.0, 95.0, 86.25)"
11-01-2023 15:32:33.962107,"(1.75, 1.9, 1.8534883720930233)","(4.6, 6.2, 5.974193548387097)","(11.0, 16.5, 14.833333333333334)","(13.0, 21.0, 20.565217391304348)","(4.8, 6.0, 5.9)","(41.0, 95.0, 91.0)"
11-01-2023 15:32:35.196022,"(1.75, 1.9, 1.8534883720930233)","(4.6, 6.2, 5.974193548387097)","(11.0, 16.5, 14.833333333333334)","(13.0, 21.0, 20.565217391304348)","(4.8, 6.0, 5.9)","(41.0, 95.0, 91.0)"
11-01-2023 15:32:36.526107,"(1.75, 1.9, 1.8534883720930233)","(4.6, 6.2, 5.681481481481481)","(11.0, 16.5, 14.833333333333334)","(13.0, 21.0, 20.565217391304348)","(4.8, 6.0, 5.9)","(41.0, 95.0, 91.0)"
11-01-2023 15:32:37.637852,"(1.75, 1.9, 1.8534883720930233)","(4.6, 6.2, 5.681481481481481)","(11.0, 16.5, 14.833333333333334)","(13.0, 21.0, 20.565217391304348)","(4.8, 6.0, 5.9)","(41.0, 95.0, 91.0)"
11-01-2023 15:32:38.799482,"(1.75, 1.9, 1.8534883720930233)","(4.6, 6.2, 5.616666666666667)","(11.0, 16.5, 14.833333333333334)","(13.0, 21.0, 20.565217391304348)","(4.8, 6.0, 5.9)","(41.0, 95.0, 91.0)"
11-01-2023 15:32:40.055162,"(1.75, 1.9, 1.8534883720930233)","(4.6, 6.2, 5.96271186440678)","(11.0, 16.5, 15.75)","(13.0, 21.0, 19.0)","(4.8, 6.0, 5.7)","(41.0, 95.0, 83.33333333333333)"
11-01-2023 15:32:41.308832,"(1.75, 1.9, 1.8534883720930233)","(4.6, 6.2, 5.533333333333333)","(11.0, 17.5, 15.75)","(13.0, 21.0, 19.666666666666668)","(4.8, 6.2, 5.963380281690141)","(41.0, 95.0, 89.16666666666666)"
11-01-2023 15:32:42.505515,"(1.75, 1.9, 1.8534883720930233)","(4.6, 6.2, 5.533333333333333)","(11.0, 17.5, 15.75)","(13.0, 21.0, 20.529411764705884)","(4.8, 6.2, 6.0181818181818185)","(41.0, 95.0, 89.16666666666666)"
11-01-2023 15:32:43.645960,"(1.75, 1.9, 1.8534883720930233)","(4.6, 6.2, 5.533333333333333)","(11.0, 17.5, 15.75)","(13.0, 21.0, 19.666666666666668)","(4.8, 6.2, 6.0181818181818185)","(41.0, 95.0, 89.16666666666666)"
11-01-2023 15:32:44.762278,"(1.75, 1.9, 1.8534883720930233)","(4.6, 6.2, 5.591304347826087)","(11.0, 17.5, 15.75)","(13.0, 21.0, 20.529411764705884)","(4.8, 6.2, 5.783333333333333)","(41.0, 95.0, 89.16666666666666)"
11-01-2023 15:32:45.965403,"(1.75, 1.9, 1.8534883720930233)","(4.6, 6.2, 5.591304347826087)","(11.0, 17.5, 15.75)","(13.0, 21.0, 20.529411764705884)","(4.8, 6.2, 5.72)","(41.0, 95.0, 89.16666666666666)"
11-01-2023 15:32:47.142207,"(1.75, 1.9, 1.8534883720930233)","(4.6, 6.2, 5.591304347826087)","(11.0, 17.5, 15.75)","(13.0, 21.0, 19.0)","(4.8, 6.2, 5.72)","(41.0, 95.0, 89.16666666666666)"
11-01-2023 15:32:48.306339,"(1.75, 1.9, 1.8534883720930233)","(4.6, 6.2, 5.591304347826087)","(11.0, 17.5, 15.75)","(13.0, 21.0, 19.0)","(4.8, 6.2, 5.72)","(41.0, 95.0, 89.16666666666666)"
11-01-2023 15:32:49.512200,"(1.75, 1.9, 1.8534883720930233)","(4.6, 6.2, 5.654545454545454)","(11.0, 17.5, 15.75)","(13.0, 21.0, 19.0)","(4.8, 6.2, 5.72)","(41.0, 95.0, 89.16666666666666)"
11-01-2023 15:32:50.689122,"(1.75, 1.9, 1.8534883720930233)","(4.6, 6.2, 5.654545454545454)","(11.0, 17.5, 15.75)","(13.0, 21.0, 19.0)","(4.8, 6.2, 5.72)","(41.0, 95.0, 89.16666666666666)"
11-01-2023 15:32:51.874328,"(1.75, 1.9, 1.8534883720930233)","(4.6, 6.2, 5.654545454545454)","(11.0, 17.5, 15.75)","(13.0, 21.0, 19.0)","(4.8, 6.2, 5.72)","(41.0, 95.0, 89.16666666666666)"
11-01-2023 15:32:53.032919,"(1.75, 1.9, 1.8534883720930233)","(4.6, 6.2, 5.654545454545454)","(11.0, 17.5, 15.75)","(13.0, 21.0, 19.0)","(4.8, 6.2, 5.72)","(41.0, 95.0, 89.16666666666666)"
11-01-2023 15:32:54.225912,"(1.75, 1.9, 1.8534883720930233)","(4.6, 6.2, 5.654545454545454)","(11.0, 17.5, 15.75)","(13.0, 21.0, 19.0)","(4.8, 6.2, 5.72)","(41.0, 95.0, 89.16666666666666)"
11-01-2023 15:32:55.366964,"(1.75, 1.9, 1.8534883720930233)","(4.6, 6.2, 5.654545454545454)","(11.0, 17.5, 15.75)","(13.0, 21.0, 19.0)","(4.8, 6.2, 5.72)","(41.0, 95.0, 89.16666666666666)"
11-01-2023 15:32:56.463995,"(1.75, 1.9, 1.8534883720930233)","(4.6, 6.2, 5.977777777777778)","(11.0, 17.5, 15.75)","(13.0, 21.0, 19.0)","(4.8, 6.2, 5.723809523809524)","(41.0, 95.0, 90.0)"
11-01-2023 15:32:57.682593,"(1.75, 1.9, 1.8534883720930233)","(4.6, 6.2, 5.833333333333333)","(11.0, 17.5, 15.75)","(13.0, 21.0, 19.0)","(4.8, 6.2, 5.723809523809524)","(41.0, 95.0, 89.16666666666666)"
11-01-2023 15:32:58.896025,"(1.75, 1.9, 1.8534883720930233)","(4.6, 6.0, 5.714285714285714)","(11.0, 17.5, 15.75)","(13.0, 21.0, 19.0)","(4.8, 6.2, 5.723809523809524)","(41.0, 95.0, 77.5)"
11-01-2023 15:33:00.020657,"(1.75, 1.9, 1.8534883720930233)","(4.6, 6.0, 5.714285714285714)","(11.0, 17.5, 15.75)","(13.0, 21.0, 19.0)","(4.8, 6.2, 5.723809523809524)","(41.0, 95.0, 77.5)"
11-01-2023 15:33:01.128115,"(1.75, 1.9, 1.8534883720930233)","(4.6, 6.0, 5.714285714285714)","(11.0, 17.5, 15.75)","(13.0, 21.0, 19.0)","(4.8, 6.2, 5.723809523809524)","(41.0, 95.0, 77.5)"
11-01-2023 15:33:02.213374,"(1.75, 1.9, 1.8534883720930233)","(4.6, 6.0, 5.714285714285714)","(11.0, 17.5, 15.166666666666666)","(13.0, 21.0, 19.0)","(4.8, 6.2, 5.723809523809524)","(41.0, 95.0, 77.5)"
11-01-2023 15:33:03.434038,"(1.75, 1.9, 1.8534883720930233)","(4.6, 6.0, 5.82)","(11.0, 17.5, 15.166666666666666)","(13.0, 21.0, 19.0)","(4.8, 6.2, 5.723809523809524)","(41.0, 95.0, 77.5)"
11-01-2023 15:33:04.586990,"(1.75, 1.9, 1.8534883720930233)","(4.6, 6.0, 5.82)","(11.0, 17.5, 15.166666666666666)","(13.0, 21.0, 19.0)","(4.8, 6.2, 5.723809523809524)","(41.0, 95.0, 77.5)"
11-01-2023 15:33:05.729897,"(1.75, 1.9, 1.8534883720930233)","(4.6, 6.0, 5.742857142857143)","(11.0, 17.5, 15.166666666666666)","(13.0, 21.0, 19.0)","(4.8, 6.2, 5.723809523809524)","(41.0, 95.0, 77.5)"
11-01-2023 15:33:06.833801,"(1.75, 1.9, 1.8534883720930233)","(4.6, 6.0, 5.742857142857143)","(11.0, 17.5, 15.166666666666666)","(13.0, 21.0, 19.0)","(4.8, 6.2, 5.723809523809524)","(41.0, 95.0, 75.0)"
11-01-2023 15:33:07.928944,"(1.75, 1.9, 1.8534883720930233)","(4.6, 6.0, 5.742857142857143)","(11.0, 17.5, 15.166666666666666)","(13.0, 21.0, 20.72222222222222)","(4.8, 6.2, 5.723809523809524)","(41.0, 95.0, 72.77777777777777)"
11-01-2023 15:33:09.187666,"(1.75, 1.9, 1.8534883720930233)","(4.6, 5.9, 5.4125)","(11.0, 17.5, 15.166666666666666)","(13.0, 21.0, 20.72222222222222)","(4.8, 6.2, 5.723809523809524)","(41.0, 95.0, 72.5)"
11-01-2023 15:33:10.253584,"(1.75, 1.9, 1.8534883720930233)","(4.6, 5.9, 5.4125)","(11.0, 17.5, 15.166666666666666)","(13.0, 21.0, 20.72222222222222)","(4.8, 6.2, 5.723809523809524)","(41.0, 95.0, 70.0)"
