,Slingshot Snoop,Aston Esme,Rock Icon,Conor Pass,Dollar Signs,My Names Lyn,Smiling Quartile,Midnight Marilyn
04-01-2023 14:06:37.020069,"(1.8, 2.26, 2.1799999999999997)","(11.0, 24.0, 13.583333333333334)","(8.5, 17.5, 10.416666666666666)","(11.0, 25.0, 13.333333333333334)","(3.3, 5.3, 3.455)","(20.0, 80.0, 51.0)","(16.0, 48.0, 30.22222222222222)","(21.0, 80.0, 51.0)"
04-01-2023 14:06:38.083011,"(1.8, 2.26, 2.1624999999999996)","(11.0, 24.0, 13.583333333333334)","(8.5, 17.5, 10.416666666666666)","(11.0, 25.0, 13.333333333333334)","(3.3, 5.3, 3.455)","(20.0, 80.0, 51.0)","(16.0, 48.0, 30.22222222222222)","(21.0, 80.0, 51.0)"
04-01-2023 14:06:39.164880,"(1.8, 2.26, 2.1624999999999996)","(11.0, 24.0, 13.583333333333334)","(8.5, 17.5, 10.416666666666666)","(11.0, 25.0, 13.333333333333334)","(3.3, 5.3, 3.455)","(20.0, 80.0, 51.0)","(16.0, 48.0, 30.22222222222222)","(21.0, 80.0, 51.0)"
04-01-2023 14:06:40.237360,"(1.8, 2.26, 2.19)","(11.0, 24.0, 13.583333333333334)","(8.5, 17.5, 10.416666666666666)","(11.0, 25.0, 13.333333333333334)","(3.3, 5.3, 3.455)","(20.0, 80.0, 51.0)","(16.0, 48.0, 30.22222222222222)","(21.0, 80.0, 51.0)"
04-01-2023 14:06:41.267162,"(1.8, 2.26, 2.19)","(11.0, 24.0, 13.583333333333334)","(8.5, 17.5, 10.416666666666666)","(11.0, 25.0, 12.4)","(3.3, 5.3, 3.455)","(20.0, 80.0, 51.0)","(16.0, 48.0, 30.22222222222222)","(21.0, 80.0, 51.0)"
04-01-2023 14:06:42.250665,"(1.8, 2.26, 2.178)","(11.0, 23.0, 14.375)","(8.5, 17.5, 10.416666666666666)","(11.0, 25.0, 16.0)","(3.3, 5.3, 3.455)","(20.0, 80.0, 51.0)","(16.0, 48.0, 30.22222222222222)","(21.0, 80.0, 51.0)"
04-01-2023 14:06:43.283243,"(1.8, 2.26, 2.1599999999999997)","(11.0, 23.0, 14.375)","(8.5, 17.5, 10.416666666666666)","(11.0, 25.0, 16.0)","(3.3, 5.3, 3.455)","(20.0, 80.0, 51.0)","(16.0, 48.0, 30.22222222222222)","(21.0, 80.0, 51.0)"
04-01-2023 14:06:44.643584,"(1.8, 2.26, 2.1599999999999997)","(11.0, 23.0, 14.375)","(8.5, 17.5, 10.416666666666666)","(11.0, 25.0, 16.0)","(3.3, 5.3, 3.455)","(20.0, 80.0, 51.0)","(16.0, 48.0, 30.22222222222222)","(21.0, 80.0, 51.0)"
04-01-2023 14:06:45.906403,"(1.8, 2.26, 2.1599999999999997)","(11.0, 23.0, 14.375)","(8.5, 17.5, 10.416666666666666)","(11.0, 25.0, 14.875)","(3.3, 5.3, 3.455)","(20.0, 80.0, 51.0)","(16.0, 48.0, 30.22222222222222)","(21.0, 80.0, 51.0)"
04-01-2023 14:06:47.027487,"(1.8, 2.26, 2.05)","(11.0, 23.0, 18.6875)","(8.5, 17.5, 10.416666666666666)","(11.0, 25.0, 13.444444444444445)","(3.3, 5.3, 3.455)","(20.0, 80.0, 51.0)","(16.0, 48.0, 28.0)","(21.0, 80.0, 51.0)"
04-01-2023 14:06:48.365876,"(1.8, 2.26, 2.05)","(11.0, 23.0, 19.863636363636363)","(8.5, 17.5, 10.416666666666666)","(11.0, 25.0, 13.3)","(3.3, 5.3, 3.9)","(20.0, 80.0, 51.0)","(16.0, 48.0, 28.0)","(21.0, 80.0, 51.0)"
04-01-2023 14:06:49.533512,"(1.8, 2.26, 2.1999999999999997)","(11.0, 23.0, 19.863636363636363)","(8.5, 17.5, 10.416666666666666)","(11.0, 25.0, 13.3)","(3.3, 5.2, 3.933333333333333)","(20.0, 80.0, 51.0)","(16.0, 48.0, 30.22222222222222)","(21.0, 80.0, 51.0)"
04-01-2023 14:06:50.615119,"(1.8, 2.26, 2.1574999999999998)","(11.0, 23.0, 19.863636363636363)","(8.5, 17.5, 10.416666666666666)","(11.0, 25.0, 13.3)","(3.3, 5.3, 3.933333333333333)","(20.0, 80.0, 51.0)","(16.0, 48.0, 30.22222222222222)","(21.0, 80.0, 51.0)"
04-01-2023 14:06:51.691465,"(1.8, 2.26, 2.1574999999999998)","(11.0, 23.0, 19.863636363636363)","(8.5, 17.5, 10.416666666666666)","(11.0, 25.0, 13.3)","(3.3, 5.3, 3.933333333333333)","(20.0, 80.0, 41.33333333333333)","(16.0, 48.0, 30.22222222222222)","(21.0, 80.0, 51.0)"
04-01-2023 14:06:52.776632,"(1.8, 2.26, 2.1574999999999998)","(11.0, 23.0, 19.863636363636363)","(8.5, 17.5, 10.416666666666666)","(11.0, 25.0, 13.3)","(3.3, 5.3, 3.933333333333333)","(20.0, 80.0, 41.33333333333333)","(16.0, 48.0, 30.22222222222222)","(21.0, 80.0, 51.0)"
04-01-2023 14:06:53.898667,"(1.8, 2.26, 2.1799999999999997)","(11.0, 23.0, 19.863636363636363)","(8.5, 17.5, 10.416666666666666)","(11.0, 25.0, 13.3)","(3.3, 5.3, 3.933333333333333)","(20.0, 80.0, 41.33333333333333)","(16.0, 48.0, 30.22222222222222)","(21.0, 80.0, 51.0)"
04-01-2023 14:06:54.937082,"(1.8, 2.26, 2.1624999999999996)","(11.0, 23.0, 19.863636363636363)","(8.5, 17.5, 10.416666666666666)","(11.0, 25.0, 13.3)","(3.3, 5.3, 3.933333333333333)","(20.0, 80.0, 41.33333333333333)","(16.0, 48.0, 30.22222222222222)","(21.0, 80.0, 51.0)"
04-01-2023 14:06:55.965757,"(1.8, 2.26, 2.1624999999999996)","(11.0, 23.0, 19.863636363636363)","(8.5, 17.5, 10.416666666666666)","(11.0, 25.0, 13.3)","(3.3, 5.3, 3.933333333333333)","(20.0, 80.0, 41.33333333333333)","(16.0, 48.0, 30.22222222222222)","(21.0, 80.0, 51.0)"
04-01-2023 14:06:57.031591,"(1.8, 2.26, 2.05)","(11.0, 23.0, 19.863636363636363)","(8.5, 17.5, 10.416666666666666)","(11.0, 25.0, 13.3)","(3.3, 5.3, 3.933333333333333)","(20.0, 80.0, 41.33333333333333)","(16.0, 48.0, 30.22222222222222)","(21.0, 80.0, 51.0)"
04-01-2023 14:06:58.175260,"(1.8, 2.26, 2.05)","(11.0, 23.0, 19.863636363636363)","(8.5, 17.5, 10.416666666666666)","(11.0, 25.0, 13.3)","(3.3, 5.3, 3.933333333333333)","(20.0, 80.0, 41.33333333333333)","(16.0, 48.0, 30.22222222222222)","(21.0, 80.0, 51.0)"
04-01-2023 14:06:59.372672,"(1.8, 2.26, 2.05)","(11.0, 23.0, 19.863636363636363)","(8.5, 17.5, 10.416666666666666)","(11.0, 25.0, 13.3)","(3.3, 5.3, 3.933333333333333)","(20.0, 80.0, 41.33333333333333)","(16.0, 48.0, 30.22222222222222)","(21.0, 80.0, 51.0)"
04-01-2023 14:07:00.509601,"(1.8, 2.26, 2.1999999999999997)","(11.0, 23.0, 19.863636363636363)","(8.5, 17.5, 10.416666666666666)","(11.0, 25.0, 13.3)","(3.3, 5.3, 3.477777777777778)","(20.0, 80.0, 41.33333333333333)","(16.0, 48.0, 30.22222222222222)","(21.0, 80.0, 51.0)"
04-01-2023 14:07:01.563381,"(1.8, 2.26, 2.1574999999999998)","(11.0, 23.0, 19.863636363636363)","(8.5, 17.5, 10.416666666666666)","(11.0, 25.0, 13.3)","(3.3, 5.3, 3.477777777777778)","(20.0, 80.0, 41.33333333333333)","(16.0, 48.0, 30.22222222222222)","(21.0, 80.0, 51.0)"
04-01-2023 14:07:02.614326,"(1.8, 2.26, 2.1574999999999998)","(11.0, 23.0, 19.863636363636363)","(8.5, 17.5, 10.416666666666666)","(11.0, 25.0, 13.3)","(3.3, 5.3, 3.477777777777778)","(20.0, 80.0, 41.33333333333333)","(16.0, 48.0, 30.22222222222222)","(21.0, 80.0, 51.0)"
04-01-2023 14:07:03.774975,"(1.8, 2.26, 2.1574999999999998)","(11.0, 23.0, 19.863636363636363)","(8.5, 17.5, 10.416666666666666)","(11.0, 25.0, 13.3)","(3.3, 5.3, 3.477777777777778)","(20.0, 80.0, 41.33333333333333)","(16.0, 48.0, 30.22222222222222)","(21.0, 80.0, 51.0)"
04-01-2023 14:07:04.805502,"(1.8, 2.26, 2.05)","(11.0, 23.0, 19.863636363636363)","(8.5, 17.5, 10.416666666666666)","(11.0, 25.0, 13.3)","(3.3, 5.3, 3.477777777777778)","(20.0, 80.0, 41.33333333333333)","(16.0, 48.0, 30.22222222222222)","(21.0, 80.0, 51.0)"
04-01-2023 14:07:05.813310,"(1.8, 2.26, 2.1999999999999997)","(11.0, 23.0, 19.863636363636363)","(8.5, 17.5, 10.416666666666666)","(11.0, 25.0, 13.3)","(3.3, 5.3, 3.477777777777778)","(20.0, 80.0, 41.33333333333333)","(16.0, 48.0, 30.22222222222222)","(21.0, 80.0, 51.0)"
04-01-2023 14:07:06.847239,"(1.8, 2.26, 2.1574999999999998)","(11.0, 23.0, 19.863636363636363)","(8.5, 17.5, 10.416666666666666)","(11.0, 25.0, 13.3)","(3.3, 5.3, 3.477777777777778)","(20.0, 80.0, 41.33333333333333)","(16.0, 48.0, 30.22222222222222)","(21.0, 80.0, 51.0)"
04-01-2023 14:07:07.954284,"(1.8, 2.26, 2.1574999999999998)","(11.0, 23.0, 19.863636363636363)","(8.5, 17.5, 10.416666666666666)","(11.0, 25.0, 13.3)","(3.3, 5.3, 3.477777777777778)","(20.0, 80.0, 41.33333333333333)","(16.0, 48.0, 30.22222222222222)","(21.0, 80.0, 51.0)"
04-01-2023 14:07:09.031778,"(1.8, 2.26, 2.1574999999999998)","(11.0, 23.0, 19.863636363636363)","(8.5, 17.5, 10.416666666666666)","(11.0, 25.0, 13.3)","(3.3, 5.3, 3.477777777777778)","(20.0, 80.0, 41.33333333333333)","(16.0, 48.0, 30.22222222222222)","(21.0, 80.0, 51.0)"
04-01-2023 14:07:10.064732,"(1.8, 2.26, 2.05)","(11.0, 23.0, 19.863636363636363)","(8.5, 17.5, 10.416666666666666)","(11.0, 25.0, 13.3)","(3.3, 5.3, 3.477777777777778)","(20.0, 80.0, 41.33333333333333)","(16.0, 48.0, 30.22222222222222)","(21.0, 80.0, 51.0)"
04-01-2023 14:07:11.168624,"(1.8, 2.26, 2.1999999999999997)","(11.0, 23.0, 19.863636363636363)","(8.5, 17.5, 10.416666666666666)","(11.0, 25.0, 13.3)","(3.3, 5.3, 3.477777777777778)","(20.0, 80.0, 41.33333333333333)","(16.0, 48.0, 30.22222222222222)","(21.0, 80.0, 51.0)"
04-01-2023 14:07:12.199454,"(1.8, 2.26, 2.1574999999999998)","(11.0, 23.0, 19.863636363636363)","(8.5, 17.5, 10.416666666666666)","(11.0, 25.0, 13.3)","(3.3, 5.3, 3.477777777777778)","(20.0, 80.0, 41.33333333333333)","(16.0, 48.0, 30.22222222222222)","(21.0, 80.0, 51.0)"
04-01-2023 14:07:13.288590,"(1.8, 2.26, 2.1574999999999998)","(11.0, 23.0, 19.863636363636363)","(8.5, 17.5, 10.416666666666666)","(11.0, 25.0, 13.3)","(3.3, 5.3, 3.477777777777778)","(20.0, 80.0, 41.33333333333333)","(16.0, 48.0, 30.22222222222222)","(21.0, 80.0, 51.0)"
04-01-2023 14:07:14.386895,"(1.8, 2.26, 2.05)","(11.0, 23.0, 19.863636363636363)","(8.5, 17.5, 10.416666666666666)","(11.0, 25.0, 13.3)","(3.3, 5.3, 3.477777777777778)","(20.0, 80.0, 41.33333333333333)","(16.0, 48.0, 30.22222222222222)","(21.0, 80.0, 51.0)"
04-01-2023 14:07:15.507118,"(1.8, 2.26, 2.05)","(11.0, 23.0, 19.863636363636363)","(8.5, 17.5, 10.416666666666666)","(11.0, 25.0, 13.3)","(3.3, 5.3, 3.477777777777778)","(20.0, 80.0, 41.33333333333333)","(16.0, 48.0, 30.22222222222222)","(21.0, 80.0, 51.0)"
04-01-2023 14:07:16.644204,"(1.8, 2.26, 2.1999999999999997)","(11.0, 23.0, 19.863636363636363)","(8.5, 17.5, 10.416666666666666)","(11.0, 25.0, 13.3)","(3.3, 5.3, 3.477777777777778)","(20.0, 80.0, 41.33333333333333)","(16.0, 48.0, 28.0)","(21.0, 80.0, 51.0)"
04-01-2023 14:07:17.712133,"(1.8, 2.26, 2.1999999999999997)","(11.0, 23.0, 19.863636363636363)","(8.5, 17.5, 10.416666666666666)","(11.0, 25.0, 13.3)","(3.3, 5.3, 3.477777777777778)","(20.0, 80.0, 41.33333333333333)","(16.0, 48.0, 30.22222222222222)","(21.0, 80.0, 51.0)"
04-01-2023 14:07:18.742291,"(1.8, 2.26, 2.1574999999999998)","(11.0, 23.0, 19.863636363636363)","(8.5, 17.5, 10.416666666666666)","(11.0, 25.0, 13.3)","(3.3, 5.3, 3.477777777777778)","(20.0, 80.0, 41.33333333333333)","(16.0, 48.0, 30.22222222222222)","(21.0, 80.0, 51.0)"
04-01-2023 14:07:19.843486,"(1.8, 2.26, 2.1574999999999998)","(11.0, 23.0, 19.863636363636363)","(8.5, 17.5, 10.416666666666666)","(11.0, 25.0, 13.3)","(3.3, 5.3, 3.477777777777778)","(20.0, 80.0, 41.33333333333333)","(16.0, 48.0, 30.22222222222222)","(21.0, 80.0, 51.0)"
04-01-2023 14:07:21.087793,"(1.8, 2.26, 2.1999999999999997)","(11.0, 23.0, 19.863636363636363)","(8.5, 17.5, 10.416666666666666)","(11.0, 25.0, 13.3)","(3.3, 5.3, 3.477777777777778)","(20.0, 80.0, 41.33333333333333)","(16.0, 48.0, 30.22222222222222)","(21.0, 80.0, 51.0)"
04-01-2023 14:07:22.193959,"(1.8, 2.26, 2.1999999999999997)","(11.0, 23.0, 19.863636363636363)","(8.5, 17.5, 10.416666666666666)","(11.0, 25.0, 12.65)","(3.3, 5.3, 3.477777777777778)","(20.0, 80.0, 41.33333333333333)","(16.0, 48.0, 30.22222222222222)","(21.0, 80.0, 51.0)"
04-01-2023 14:07:23.298382,"(1.8, 2.26, 2.1999999999999997)","(11.0, 23.0, 19.863636363636363)","(8.5, 17.5, 10.416666666666666)","(11.0, 25.0, 12.65)","(3.3, 5.3, 3.477777777777778)","(20.0, 80.0, 41.33333333333333)","(16.0, 48.0, 30.22222222222222)","(21.0, 80.0, 51.0)"
04-01-2023 14:07:24.331292,"(1.8, 2.26, 2.1574999999999998)","(11.0, 23.0, 19.863636363636363)","(8.5, 17.5, 10.416666666666666)","(11.0, 25.0, 18.0)","(3.3, 5.3, 3.477777777777778)","(20.0, 80.0, 41.33333333333333)","(16.0, 48.0, 30.22222222222222)","(21.0, 80.0, 51.0)"
04-01-2023 14:07:25.394551,"(1.8, 2.26, 2.1574999999999998)","(11.0, 23.0, 19.863636363636363)","(8.5, 17.5, 10.416666666666666)","(11.0, 24.0, 18.0)","(3.3, 5.3, 3.477777777777778)","(20.0, 80.0, 41.33333333333333)","(16.0, 48.0, 30.22222222222222)","(21.0, 80.0, 51.0)"
04-01-2023 14:07:26.450606,"(1.8, 2.26, 2.1574999999999998)","(11.0, 23.0, 19.863636363636363)","(8.5, 17.5, 10.416666666666666)","(11.0, 24.0, 18.0)","(3.3, 5.3, 3.477777777777778)","(20.0, 80.0, 41.33333333333333)","(16.0, 48.0, 30.22222222222222)","(21.0, 80.0, 51.0)"
04-01-2023 14:07:27.514156,"(1.8, 2.26, 2.1574999999999998)","(11.0, 23.0, 19.863636363636363)","(8.5, 17.5, 10.416666666666666)","(11.0, 24.0, 18.0)","(3.3, 5.3, 3.477777777777778)","(20.0, 80.0, 41.33333333333333)","(16.0, 48.0, 30.22222222222222)","(21.0, 80.0, 51.0)"
04-01-2023 14:07:28.647106,"(1.8, 2.26, 2.05)","(11.0, 23.0, 19.863636363636363)","(8.5, 17.5, 10.416666666666666)","(11.0, 24.0, 18.0)","(3.3, 5.3, 3.477777777777778)","(20.0, 80.0, 41.33333333333333)","(16.0, 48.0, 30.22222222222222)","(21.0, 80.0, 51.0)"
04-01-2023 14:07:29.759545,"(1.8, 2.26, 2.1999999999999997)","(11.0, 23.0, 19.863636363636363)","(8.5, 17.5, 10.416666666666666)","(11.0, 24.0, 18.0)","(3.3, 5.3, 3.477777777777778)","(20.0, 80.0, 41.33333333333333)","(16.0, 48.0, 30.22222222222222)","(21.0, 80.0, 51.0)"
04-01-2023 14:07:30.894916,"(1.8, 2.26, 2.1574999999999998)","(11.0, 23.0, 19.863636363636363)","(8.5, 17.5, 10.416666666666666)","(11.0, 24.0, 18.0)","(3.3, 5.3, 3.477777777777778)","(20.0, 80.0, 41.33333333333333)","(16.0, 48.0, 30.22222222222222)","(21.0, 80.0, 51.0)"
04-01-2023 14:07:32.042599,"(1.8, 2.26, 2.1574999999999998)","(11.0, 23.0, 19.863636363636363)","(8.5, 17.5, 10.416666666666666)","(11.0, 24.0, 18.0)","(3.3, 5.3, 3.477777777777778)","(20.0, 80.0, 41.33333333333333)","(16.0, 48.0, 30.22222222222222)","(21.0, 80.0, 51.0)"
04-01-2023 14:07:33.182168,"(1.8, 2.26, 2.05)","(11.0, 23.0, 19.863636363636363)","(8.5, 17.5, 10.416666666666666)","(11.0, 24.0, 18.0)","(3.3, 5.3, 3.477777777777778)","(20.0, 80.0, 41.33333333333333)","(16.0, 48.0, 30.22222222222222)","(21.0, 80.0, 51.0)"
04-01-2023 14:07:34.360402,"(1.8, 2.26, 2.05)","(11.0, 23.0, 19.863636363636363)","(8.5, 17.5, 10.416666666666666)","(11.0, 24.0, 18.0)","(3.3, 5.3, 3.477777777777778)","(20.0, 80.0, 41.33333333333333)","(16.0, 48.0, 30.22222222222222)","(21.0, 80.0, 51.0)"
04-01-2023 14:07:35.480296,"(1.8, 2.26, 2.1574999999999998)","(11.0, 23.0, 19.863636363636363)","(8.5, 17.5, 10.416666666666666)","(11.0, 24.0, 18.0)","(3.3, 5.3, 3.477777777777778)","(20.0, 80.0, 41.33333333333333)","(16.0, 48.0, 30.22222222222222)","(21.0, 80.0, 51.0)"
04-01-2023 14:07:36.558585,"(1.8, 2.26, 2.1574999999999998)","(11.0, 23.0, 19.863636363636363)","(8.5, 17.5, 10.416666666666666)","(11.0, 24.0, 18.0)","(3.3, 5.3, 3.477777777777778)","(20.0, 80.0, 41.33333333333333)","(16.0, 48.0, 30.22222222222222)","(21.0, 80.0, 51.0)"
04-01-2023 14:07:37.605131,"(1.8, 2.26, 2.1574999999999998)","(11.0, 23.0, 19.863636363636363)","(8.5, 17.5, 10.416666666666666)","(11.0, 24.0, 18.0)","(3.3, 5.3, 3.477777777777778)","(20.0, 80.0, 41.33333333333333)","(16.0, 48.0, 30.22222222222222)","(21.0, 80.0, 51.0)"
04-01-2023 14:07:38.575058,"(1.8, 2.26, 2.1799999999999997)","(11.0, 23.0, 19.863636363636363)","(8.5, 17.5, 10.416666666666666)","(11.0, 24.0, 18.0)","(3.3, 5.3, 3.477777777777778)","(20.0, 80.0, 41.33333333333333)","(16.0, 48.0, 30.22222222222222)","(21.0, 80.0, 51.0)"
04-01-2023 14:07:39.597878,"(1.8, 2.26, 2.1624999999999996)","(11.0, 23.0, 19.863636363636363)","(8.5, 17.5, 10.416666666666666)","(11.0, 24.0, 18.0)","(3.3, 5.3, 3.477777777777778)","(20.0, 80.0, 41.33333333333333)","(16.0, 48.0, 30.22222222222222)","(21.0, 80.0, 51.0)"
04-01-2023 14:07:40.672132,"(1.8, 2.26, 2.1624999999999996)","(11.0, 23.0, 19.863636363636363)","(8.5, 17.5, 10.416666666666666)","(11.0, 24.0, 18.0)","(3.3, 5.3, 3.477777777777778)","(20.0, 80.0, 41.33333333333333)","(16.0, 48.0, 30.22222222222222)","(21.0, 80.0, 51.0)"
04-01-2023 14:07:41.796173,"(1.8, 2.26, 2.1624999999999996)","(11.0, 23.0, 19.863636363636363)","(8.5, 17.5, 10.416666666666666)","(11.0, 24.0, 18.0)","(3.3, 5.3, 3.477777777777778)","(20.0, 80.0, 41.33333333333333)","(16.0, 48.0, 30.22222222222222)","(21.0, 80.0, 51.0)"
04-01-2023 14:07:42.940732,"(1.8, 2.26, 2.1624999999999996)","(11.0, 24.0, 17.75)","(8.5, 17.5, 10.416666666666666)","(11.0, 24.0, 18.0)","(3.3, 5.3, 3.477777777777778)","(20.0, 80.0, 41.33333333333333)","(16.0, 48.0, 30.22222222222222)","(21.0, 80.0, 51.0)"
04-01-2023 14:07:44.080217,"(1.8, 2.26, 2.19)","(11.0, 24.0, 17.75)","(8.5, 17.5, 10.416666666666666)","(11.0, 24.0, 18.0)","(3.3, 5.3, 3.477777777777778)","(20.0, 80.0, 41.33333333333333)","(16.0, 48.0, 30.22222222222222)","(21.0, 80.0, 51.0)"
04-01-2023 14:07:45.204915,"(1.8, 2.26, 2.19)","(11.0, 24.0, 17.75)","(8.5, 17.5, 10.416666666666666)","(11.0, 24.0, 18.0)","(3.3, 5.3, 3.477777777777778)","(20.0, 80.0, 41.33333333333333)","(16.0, 48.0, 30.22222222222222)","(21.0, 80.0, 51.0)"
04-01-2023 14:07:46.398532,"(1.8, 2.26, 2.1599999999999997)","(11.0, 24.0, 17.75)","(8.5, 17.5, 10.416666666666666)","(11.0, 24.0, 18.0)","(3.3, 5.3, 3.477777777777778)","(20.0, 80.0, 41.33333333333333)","(16.0, 48.0, 30.22222222222222)","(21.0, 80.0, 51.0)"
04-01-2023 14:07:47.602386,"(1.8, 2.26, 2.1599999999999997)","(11.0, 24.0, 17.75)","(8.5, 17.5, 10.416666666666666)","(11.0, 24.0, 18.0)","(3.3, 5.3, 3.477777777777778)","(20.0, 80.0, 41.33333333333333)","(16.0, 48.0, 30.22222222222222)","(21.0, 80.0, 51.0)"
04-01-2023 14:07:48.734108,"(1.8, 2.26, 2.1999999999999997)","(11.0, 24.0, 17.75)","(8.5, 17.5, 10.416666666666666)","(11.0, 24.0, 18.0)","(3.3, 5.3, 4.325)","(20.0, 80.0, 41.33333333333333)","(16.0, 48.0, 30.22222222222222)","(21.0, 80.0, 51.0)"
04-01-2023 14:07:49.838788,"(1.8, 2.26, 2.1574999999999998)","(11.0, 24.0, 17.75)","(8.5, 17.5, 10.416666666666666)","(11.0, 24.0, 18.0)","(3.3, 5.4, 3.477777777777778)","(20.0, 80.0, 41.33333333333333)","(16.0, 48.0, 30.22222222222222)","(21.0, 80.0, 51.0)"
04-01-2023 14:07:50.960704,"(1.8, 2.26, 2.1574999999999998)","(11.0, 24.0, 17.75)","(8.5, 17.5, 10.416666666666666)","(11.0, 24.0, 18.0)","(3.3, 5.3, 3.477777777777778)","(20.0, 80.0, 41.33333333333333)","(16.0, 48.0, 30.22222222222222)","(21.0, 80.0, 51.0)"
04-01-2023 14:07:52.148566,"(1.8, 2.26, 2.1574999999999998)","(11.0, 24.0, 17.75)","(8.5, 17.5, 10.416666666666666)","(11.0, 24.0, 18.0)","(3.3, 5.3, 3.477777777777778)","(20.0, 80.0, 41.33333333333333)","(16.0, 48.0, 29.333333333333336)","(21.0, 80.0, 51.0)"
04-01-2023 14:07:53.256386,"(1.8, 2.26, 2.05)","(11.0, 24.0, 17.75)","(8.5, 17.5, 10.416666666666666)","(11.0, 24.0, 18.0)","(3.3, 5.3, 3.477777777777778)","(20.0, 80.0, 41.33333333333333)","(16.0, 46.0, 29.333333333333336)","(21.0, 80.0, 51.0)"
04-01-2023 14:07:54.431790,"(1.8, 2.26, 2.1999999999999997)","(11.0, 24.0, 17.75)","(8.5, 17.5, 10.416666666666666)","(11.0, 24.0, 18.0)","(3.3, 5.3, 3.477777777777778)","(20.0, 80.0, 41.33333333333333)","(16.0, 46.0, 29.333333333333336)","(21.0, 80.0, 51.0)"
04-01-2023 14:07:55.678828,"(1.8, 2.26, 2.1574999999999998)","(11.0, 24.0, 17.75)","(8.5, 17.5, 11.428571428571429)","(11.0, 24.0, 18.0)","(3.3, 5.3, 3.477777777777778)","(20.0, 80.0, 41.33333333333333)","(16.0, 46.0, 29.333333333333336)","(21.0, 80.0, 51.0)"
04-01-2023 14:07:56.858937,"(1.8, 2.26, 2.05)","(11.0, 24.0, 14.0)","(8.5, 17.5, 11.428571428571429)","(11.0, 24.0, 20.0)","(3.3, 5.3, 3.477777777777778)","(20.0, 80.0, 28.18181818181818)","(16.0, 46.0, 24.92857142857143)","(21.0, 80.0, 51.0)"
04-01-2023 14:07:58.103838,"(1.8, 2.26, 2.05)","(11.0, 24.0, 14.0)","(8.5, 17.5, 11.428571428571429)","(11.0, 24.0, 20.0)","(3.3, 5.3, 3.477777777777778)","(20.0, 80.0, 28.18181818181818)","(16.0, 46.0, 24.92857142857143)","(21.0, 80.0, 32.5)"
04-01-2023 14:07:59.393676,"(1.8, 2.26, 2.1574999999999998)","(11.0, 24.0, 14.0)","(8.5, 17.5, 11.428571428571429)","(11.0, 24.0, 20.0)","(3.3, 5.3, 3.477777777777778)","(20.0, 80.0, 28.18181818181818)","(16.0, 46.0, 24.92857142857143)","(21.0, 80.0, 32.5)"
04-01-2023 14:08:00.554236,"(1.8, 2.26, 2.1574999999999998)","(11.0, 24.0, 14.0)","(8.5, 17.5, 11.428571428571429)","(11.0, 24.0, 20.0)","(3.3, 5.3, 3.477777777777778)","(20.0, 80.0, 28.18181818181818)","(16.0, 46.0, 24.92857142857143)","(21.0, 80.0, 32.5)"
04-01-2023 14:08:01.694498,"(1.8, 2.26, 2.05)","(11.0, 24.0, 14.0)","(8.5, 17.5, 11.428571428571429)","(11.0, 24.0, 20.0)","(3.3, 5.3, 3.477777777777778)","(20.0, 80.0, 28.18181818181818)","(16.0, 46.0, 24.92857142857143)","(21.0, 80.0, 32.5)"
04-01-2023 14:08:02.778073,"(1.8, 2.26, 2.05)","(11.0, 24.0, 14.0)","(8.5, 17.5, 11.428571428571429)","(11.0, 24.0, 20.0)","(3.3, 5.3, 3.477777777777778)","(20.0, 80.0, 28.18181818181818)","(16.0, 46.0, 24.92857142857143)","(21.0, 80.0, 32.5)"
04-01-2023 14:08:03.820180,"(1.8, 2.26, 2.1574999999999998)","(11.0, 24.0, 14.0)","(8.5, 17.5, 11.428571428571429)","(11.0, 24.0, 20.0)","(3.3, 5.3, 3.477777777777778)","(20.0, 80.0, 28.18181818181818)","(16.0, 46.0, 24.92857142857143)","(21.0, 80.0, 32.5)"
04-01-2023 14:08:04.960468,"(1.8, 2.26, 2.1574999999999998)","(11.0, 24.0, 14.0)","(8.5, 17.5, 11.428571428571429)","(11.0, 24.0, 20.0)","(3.3, 5.3, 3.477777777777778)","(20.0, 80.0, 28.18181818181818)","(16.0, 46.0, 24.92857142857143)","(21.0, 80.0, 32.5)"
04-01-2023 14:08:06.182615,"(1.8, 2.26, 2.1574999999999998)","(11.0, 24.0, 14.0)","(8.5, 17.5, 11.428571428571429)","(11.0, 24.0, 20.0)","(3.3, 5.3, 3.477777777777778)","(20.0, 80.0, 28.18181818181818)","(16.0, 46.0, 24.92857142857143)","(21.0, 80.0, 32.5)"
04-01-2023 14:08:07.327683,"(1.8, 2.26, 2.05)","(11.0, 24.0, 14.0)","(8.5, 17.5, 11.428571428571429)","(11.0, 24.0, 20.0)","(3.3, 5.3, 3.477777777777778)","(20.0, 80.0, 28.18181818181818)","(16.0, 46.0, 24.92857142857143)","(21.0, 80.0, 32.5)"
04-01-2023 14:08:08.482134,"(1.8, 2.26, 2.05)","(11.0, 24.0, 14.0)","(8.5, 17.5, 11.428571428571429)","(11.0, 24.0, 20.0)","(3.3, 5.3, 3.477777777777778)","(20.0, 80.0, 28.18181818181818)","(16.0, 46.0, 24.92857142857143)","(21.0, 80.0, 32.5)"
