,Homebush Jaxon,Homebush Macho,Homebush Leana,Mulberry Queen,Homebush Ice,Daisy Bee,Optional Extra
46,"[datetime.datetime(2022, 11, 28, 10, 43, 16, 555649), 2.8, 5.7]","[datetime.datetime(2022, 11, 28, 10, 43, 16, 555649), 7.0, 19.0]","[datetime.datetime(2022, 11, 28, 10, 43, 16, 555649), 15.0, 170.0]","[datetime.datetime(2022, 11, 28, 10, 43, 16, 555649), 4.0, 6.2]","[datetime.datetime(2022, 11, 28, 10, 43, 16, 555649), 19.0, 170.0]","[datetime.datetime(2022, 11, 28, 10, 43, 16, 555649), 6.0, 11.5]","[datetime.datetime(2022, 11, 28, 10, 43, 16, 555649), 3.4, 9.6]"
47,"[datetime.datetime(2022, 11, 28, 10, 43, 17, 671099), 2.8, 5.7]","[datetime.datetime(2022, 11, 28, 10, 43, 17, 671099), 7.0, 19.0]","[datetime.datetime(2022, 11, 28, 10, 43, 17, 671099), 15.0, 170.0]","[datetime.datetime(2022, 11, 28, 10, 43, 17, 671099), 4.0, 6.2]","[datetime.datetime(2022, 11, 28, 10, 43, 17, 671099), 19.0, 170.0]","[datetime.datetime(2022, 11, 28, 10, 43, 17, 671099), 6.0, 11.5]","[datetime.datetime(2022, 11, 28, 10, 43, 17, 671099), 3.4, 9.6]"
48,"[datetime.datetime(2022, 11, 28, 10, 43, 18, 793334), 2.8, 5.7]","[datetime.datetime(2022, 11, 28, 10, 43, 18, 793334), 7.0, 19.0]","[datetime.datetime(2022, 11, 28, 10, 43, 18, 793334), 15.0, 170.0]","[datetime.datetime(2022, 11, 28, 10, 43, 18, 793334), 4.0, 6.2]","[datetime.datetime(2022, 11, 28, 10, 43, 18, 793334), 19.0, 170.0]","[datetime.datetime(2022, 11, 28, 10, 43, 18, 793334), 6.0, 11.5]","[datetime.datetime(2022, 11, 28, 10, 43, 18, 793334), 3.4, 9.6]"
49,"[datetime.datetime(2022, 11, 28, 10, 43, 19, 903441), 2.8, 5.7]","[datetime.datetime(2022, 11, 28, 10, 43, 19, 903441), 7.0, 19.0]","[datetime.datetime(2022, 11, 28, 10, 43, 19, 903441), 15.0, 170.0]","[datetime.datetime(2022, 11, 28, 10, 43, 19, 903441), 4.0, 6.2]","[datetime.datetime(2022, 11, 28, 10, 43, 19, 903441), 19.0, 170.0]","[datetime.datetime(2022, 11, 28, 10, 43, 19, 903441), 6.0, 11.5]","[datetime.datetime(2022, 11, 28, 10, 43, 19, 903441), 3.4, 9.6]"
50,"[datetime.datetime(2022, 11, 28, 10, 43, 21, 24793), 2.8, 5.7]","[datetime.datetime(2022, 11, 28, 10, 43, 21, 24793), 7.0, 19.0]","[datetime.datetime(2022, 11, 28, 10, 43, 21, 24793), 15.0, 170.0]","[datetime.datetime(2022, 11, 28, 10, 43, 21, 24793), 4.0, 6.2]","[datetime.datetime(2022, 11, 28, 10, 43, 21, 24793), 19.0, 170.0]","[datetime.datetime(2022, 11, 28, 10, 43, 21, 24793), 6.0, 11.5]","[datetime.datetime(2022, 11, 28, 10, 43, 21, 24793), 3.4, 9.6]"
51,"[datetime.datetime(2022, 11, 28, 10, 43, 22, 141616), 2.8, 5.7]","[datetime.datetime(2022, 11, 28, 10, 43, 22, 141616), 7.0, 19.0]","[datetime.datetime(2022, 11, 28, 10, 43, 22, 141616), 15.0, 170.0]","[datetime.datetime(2022, 11, 28, 10, 43, 22, 141616), 4.0, 6.2]","[datetime.datetime(2022, 11, 28, 10, 43, 22, 141616), 19.0, 170.0]","[datetime.datetime(2022, 11, 28, 10, 43, 22, 141616), 6.0, 11.5]","[datetime.datetime(2022, 11, 28, 10, 43, 22, 141616), 3.4, 9.6]"
52,"[datetime.datetime(2022, 11, 28, 10, 43, 23, 266491), 2.8, 5.7]","[datetime.datetime(2022, 11, 28, 10, 43, 23, 266491), 7.0, 19.0]","[datetime.datetime(2022, 11, 28, 10, 43, 23, 266491), 15.0, 170.0]","[datetime.datetime(2022, 11, 28, 10, 43, 23, 266491), 4.0, 6.2]","[datetime.datetime(2022, 11, 28, 10, 43, 23, 266491), 19.0, 170.0]","[datetime.datetime(2022, 11, 28, 10, 43, 23, 266491), 6.0, 11.5]","[datetime.datetime(2022, 11, 28, 10, 43, 23, 266491), 3.4, 9.6]"
53,"[datetime.datetime(2022, 11, 28, 10, 43, 24, 381349), 2.8, 5.7]","[datetime.datetime(2022, 11, 28, 10, 43, 24, 381349), 7.0, 19.0]","[datetime.datetime(2022, 11, 28, 10, 43, 24, 381349), 15.0, 170.0]","[datetime.datetime(2022, 11, 28, 10, 43, 24, 381349), 4.0, 6.2]","[datetime.datetime(2022, 11, 28, 10, 43, 24, 381349), 19.0, 170.0]","[datetime.datetime(2022, 11, 28, 10, 43, 24, 381349), 6.0, 11.5]","[datetime.datetime(2022, 11, 28, 10, 43, 24, 381349), 3.4, 9.6]"
54,"[datetime.datetime(2022, 11, 28, 10, 43, 25, 498887), 2.8, 5.7]","[datetime.datetime(2022, 11, 28, 10, 43, 25, 498887), 7.0, 19.0]","[datetime.datetime(2022, 11, 28, 10, 43, 25, 498887), 15.0, 170.0]","[datetime.datetime(2022, 11, 28, 10, 43, 25, 498887), 4.0, 6.2]","[datetime.datetime(2022, 11, 28, 10, 43, 25, 498887), 19.0, 170.0]","[datetime.datetime(2022, 11, 28, 10, 43, 25, 498887), 6.0, 11.5]","[datetime.datetime(2022, 11, 28, 10, 43, 25, 498887), 3.4, 9.6]"
55,"[datetime.datetime(2022, 11, 28, 10, 43, 26, 607753), 2.8, 5.7]","[datetime.datetime(2022, 11, 28, 10, 43, 26, 607753), 7.0, 19.0]","[datetime.datetime(2022, 11, 28, 10, 43, 26, 607753), 15.0, 170.0]","[datetime.datetime(2022, 11, 28, 10, 43, 26, 607753), 4.0, 6.2]","[datetime.datetime(2022, 11, 28, 10, 43, 26, 607753), 19.0, 170.0]","[datetime.datetime(2022, 11, 28, 10, 43, 26, 607753), 6.0, 11.5]","[datetime.datetime(2022, 11, 28, 10, 43, 26, 607753), 3.4, 9.6]"
56,"[datetime.datetime(2022, 11, 28, 10, 43, 27, 721908), 2.8, 5.7]","[datetime.datetime(2022, 11, 28, 10, 43, 27, 721908), 7.0, 19.0]","[datetime.datetime(2022, 11, 28, 10, 43, 27, 721908), 15.0, 170.0]","[datetime.datetime(2022, 11, 28, 10, 43, 27, 721908), 4.0, 6.2]","[datetime.datetime(2022, 11, 28, 10, 43, 27, 721908), 19.0, 170.0]","[datetime.datetime(2022, 11, 28, 10, 43, 27, 721908), 6.0, 11.5]","[datetime.datetime(2022, 11, 28, 10, 43, 27, 721908), 3.4, 9.6]"
57,"[datetime.datetime(2022, 11, 28, 10, 43, 28, 830750), 2.8, 5.7]","[datetime.datetime(2022, 11, 28, 10, 43, 28, 830750), 7.0, 19.0]","[datetime.datetime(2022, 11, 28, 10, 43, 28, 830750), 15.0, 170.0]","[datetime.datetime(2022, 11, 28, 10, 43, 28, 830750), 4.0, 6.2]","[datetime.datetime(2022, 11, 28, 10, 43, 28, 830750), 19.0, 170.0]","[datetime.datetime(2022, 11, 28, 10, 43, 28, 830750), 6.0, 11.5]","[datetime.datetime(2022, 11, 28, 10, 43, 28, 830750), 3.4, 9.6]"
58,"[datetime.datetime(2022, 11, 28, 10, 43, 29, 943897), 2.8, 5.7]","[datetime.datetime(2022, 11, 28, 10, 43, 29, 943897), 7.0, 19.0]","[datetime.datetime(2022, 11, 28, 10, 43, 29, 943897), 15.0, 170.0]","[datetime.datetime(2022, 11, 28, 10, 43, 29, 943897), 4.0, 6.2]","[datetime.datetime(2022, 11, 28, 10, 43, 29, 943897), 19.0, 170.0]","[datetime.datetime(2022, 11, 28, 10, 43, 29, 943897), 6.0, 11.5]","[datetime.datetime(2022, 11, 28, 10, 43, 29, 943897), 3.4, 9.6]"
59,"[datetime.datetime(2022, 11, 28, 10, 43, 31, 51982), 2.8, 5.7]","[datetime.datetime(2022, 11, 28, 10, 43, 31, 51982), 7.0, 19.0]","[datetime.datetime(2022, 11, 28, 10, 43, 31, 51982), 15.0, 170.0]","[datetime.datetime(2022, 11, 28, 10, 43, 31, 51982), 4.0, 6.2]","[datetime.datetime(2022, 11, 28, 10, 43, 31, 51982), 19.0, 170.0]","[datetime.datetime(2022, 11, 28, 10, 43, 31, 51982), 6.0, 11.5]","[datetime.datetime(2022, 11, 28, 10, 43, 31, 51982), 3.4, 9.6]"
60,"[datetime.datetime(2022, 11, 28, 10, 43, 32, 166872), 2.8, 5.7]","[datetime.datetime(2022, 11, 28, 10, 43, 32, 166872), 7.0, 19.0]","[datetime.datetime(2022, 11, 28, 10, 43, 32, 166872), 15.0, 170.0]","[datetime.datetime(2022, 11, 28, 10, 43, 32, 166872), 4.0, 6.2]","[datetime.datetime(2022, 11, 28, 10, 43, 32, 166872), 19.0, 170.0]","[datetime.datetime(2022, 11, 28, 10, 43, 32, 166872), 6.0, 11.5]","[datetime.datetime(2022, 11, 28, 10, 43, 32, 166872), 3.4, 9.6]"
61,"[datetime.datetime(2022, 11, 28, 10, 43, 33, 278649), 2.8, 5.7]","[datetime.datetime(2022, 11, 28, 10, 43, 33, 278649), 7.0, 19.0]","[datetime.datetime(2022, 11, 28, 10, 43, 33, 278649), 15.0, 170.0]","[datetime.datetime(2022, 11, 28, 10, 43, 33, 278649), 4.0, 6.2]","[datetime.datetime(2022, 11, 28, 10, 43, 33, 278649), 19.0, 170.0]","[datetime.datetime(2022, 11, 28, 10, 43, 33, 278649), 6.0, 11.5]","[datetime.datetime(2022, 11, 28, 10, 43, 33, 278649), 3.4, 9.6]"
62,"[datetime.datetime(2022, 11, 28, 10, 43, 34, 391036), 2.8, 5.7]","[datetime.datetime(2022, 11, 28, 10, 43, 34, 391036), 7.0, 19.0]","[datetime.datetime(2022, 11, 28, 10, 43, 34, 391036), 15.0, 170.0]","[datetime.datetime(2022, 11, 28, 10, 43, 34, 391036), 4.0, 6.2]","[datetime.datetime(2022, 11, 28, 10, 43, 34, 391036), 19.0, 170.0]","[datetime.datetime(2022, 11, 28, 10, 43, 34, 391036), 6.0, 11.5]","[datetime.datetime(2022, 11, 28, 10, 43, 34, 391036), 3.4, 9.6]"
63,"[datetime.datetime(2022, 11, 28, 10, 43, 35, 503024), 2.8, 5.7]","[datetime.datetime(2022, 11, 28, 10, 43, 35, 503024), 7.0, 19.0]","[datetime.datetime(2022, 11, 28, 10, 43, 35, 503024), 15.0, 170.0]","[datetime.datetime(2022, 11, 28, 10, 43, 35, 503024), 4.0, 6.2]","[datetime.datetime(2022, 11, 28, 10, 43, 35, 503024), 19.0, 170.0]","[datetime.datetime(2022, 11, 28, 10, 43, 35, 503024), 6.0, 11.5]","[datetime.datetime(2022, 11, 28, 10, 43, 35, 503024), 3.4, 9.6]"
64,"[datetime.datetime(2022, 11, 28, 10, 43, 36, 614846), 2.8, 5.7]","[datetime.datetime(2022, 11, 28, 10, 43, 36, 614846), 7.0, 19.0]","[datetime.datetime(2022, 11, 28, 10, 43, 36, 614846), 15.0, 170.0]","[datetime.datetime(2022, 11, 28, 10, 43, 36, 614846), 4.0, 6.2]","[datetime.datetime(2022, 11, 28, 10, 43, 36, 614846), 19.0, 170.0]","[datetime.datetime(2022, 11, 28, 10, 43, 36, 614846), 6.0, 11.5]","[datetime.datetime(2022, 11, 28, 10, 43, 36, 614846), 3.4, 9.6]"
65,"[datetime.datetime(2022, 11, 28, 10, 43, 37, 724002), 2.8, 5.7]","[datetime.datetime(2022, 11, 28, 10, 43, 37, 724002), 7.0, 19.0]","[datetime.datetime(2022, 11, 28, 10, 43, 37, 724002), 15.0, 170.0]","[datetime.datetime(2022, 11, 28, 10, 43, 37, 724002), 4.0, 6.2]","[datetime.datetime(2022, 11, 28, 10, 43, 37, 724002), 19.0, 170.0]","[datetime.datetime(2022, 11, 28, 10, 43, 37, 724002), 6.0, 11.5]","[datetime.datetime(2022, 11, 28, 10, 43, 37, 724002), 3.4, 9.6]"
66,"[datetime.datetime(2022, 11, 28, 10, 43, 38, 837308), 2.8, 5.7]","[datetime.datetime(2022, 11, 28, 10, 43, 38, 837308), 7.0, 19.0]","[datetime.datetime(2022, 11, 28, 10, 43, 38, 837308), 15.0, 170.0]","[datetime.datetime(2022, 11, 28, 10, 43, 38, 837308), 4.0, 6.2]","[datetime.datetime(2022, 11, 28, 10, 43, 38, 837308), 19.0, 170.0]","[datetime.datetime(2022, 11, 28, 10, 43, 38, 837308), 6.0, 11.5]","[datetime.datetime(2022, 11, 28, 10, 43, 38, 837308), 3.4, 9.6]"
67,"[datetime.datetime(2022, 11, 28, 10, 43, 39, 959072), 2.8, 5.7]","[datetime.datetime(2022, 11, 28, 10, 43, 39, 959072), 7.0, 19.0]","[datetime.datetime(2022, 11, 28, 10, 43, 39, 959072), 15.0, 170.0]","[datetime.datetime(2022, 11, 28, 10, 43, 39, 959072), 4.0, 6.2]","[datetime.datetime(2022, 11, 28, 10, 43, 39, 959072), 19.0, 170.0]","[datetime.datetime(2022, 11, 28, 10, 43, 39, 959072), 6.0, 11.5]","[datetime.datetime(2022, 11, 28, 10, 43, 39, 959072), 3.4, 9.6]"
68,"[datetime.datetime(2022, 11, 28, 10, 43, 41, 73072), 2.8, 5.7]","[datetime.datetime(2022, 11, 28, 10, 43, 41, 73072), 7.0, 19.0]","[datetime.datetime(2022, 11, 28, 10, 43, 41, 73072), 15.0, 170.0]","[datetime.datetime(2022, 11, 28, 10, 43, 41, 73072), 4.0, 6.2]","[datetime.datetime(2022, 11, 28, 10, 43, 41, 73072), 19.0, 170.0]","[datetime.datetime(2022, 11, 28, 10, 43, 41, 73072), 6.0, 11.5]","[datetime.datetime(2022, 11, 28, 10, 43, 41, 73072), 3.4, 9.6]"
69,"[datetime.datetime(2022, 11, 28, 10, 43, 42, 191507), 2.8, 5.7]","[datetime.datetime(2022, 11, 28, 10, 43, 42, 191507), 7.0, 19.0]","[datetime.datetime(2022, 11, 28, 10, 43, 42, 191507), 15.0, 170.0]","[datetime.datetime(2022, 11, 28, 10, 43, 42, 191507), 4.0, 6.2]","[datetime.datetime(2022, 11, 28, 10, 43, 42, 191507), 19.0, 170.0]","[datetime.datetime(2022, 11, 28, 10, 43, 42, 191507), 6.0, 11.5]","[datetime.datetime(2022, 11, 28, 10, 43, 42, 191507), 3.4, 9.6]"
70,"[datetime.datetime(2022, 11, 28, 10, 43, 43, 305770), 2.8, 5.7]","[datetime.datetime(2022, 11, 28, 10, 43, 43, 305770), 7.0, 19.0]","[datetime.datetime(2022, 11, 28, 10, 43, 43, 305770), 15.0, 170.0]","[datetime.datetime(2022, 11, 28, 10, 43, 43, 305770), 4.0, 6.2]","[datetime.datetime(2022, 11, 28, 10, 43, 43, 305770), 19.0, 170.0]","[datetime.datetime(2022, 11, 28, 10, 43, 43, 305770), 6.0, 11.5]","[datetime.datetime(2022, 11, 28, 10, 43, 43, 305770), 3.4, 9.6]"
71,"[datetime.datetime(2022, 11, 28, 10, 43, 44, 420081), 2.8, 5.7]","[datetime.datetime(2022, 11, 28, 10, 43, 44, 420081), 7.0, 19.0]","[datetime.datetime(2022, 11, 28, 10, 43, 44, 420081), 15.0, 170.0]","[datetime.datetime(2022, 11, 28, 10, 43, 44, 420081), 4.0, 6.2]","[datetime.datetime(2022, 11, 28, 10, 43, 44, 420081), 19.0, 170.0]","[datetime.datetime(2022, 11, 28, 10, 43, 44, 420081), 6.0, 11.5]","[datetime.datetime(2022, 11, 28, 10, 43, 44, 420081), 3.4, 9.6]"
72,"[datetime.datetime(2022, 11, 28, 10, 43, 45, 533020), 2.8, 5.7]","[datetime.datetime(2022, 11, 28, 10, 43, 45, 533020), 7.0, 19.0]","[datetime.datetime(2022, 11, 28, 10, 43, 45, 533020), 15.0, 170.0]","[datetime.datetime(2022, 11, 28, 10, 43, 45, 533020), 4.0, 6.2]","[datetime.datetime(2022, 11, 28, 10, 43, 45, 533020), 19.0, 170.0]","[datetime.datetime(2022, 11, 28, 10, 43, 45, 533020), 6.0, 11.5]","[datetime.datetime(2022, 11, 28, 10, 43, 45, 533020), 3.4, 9.6]"
73,"[datetime.datetime(2022, 11, 28, 10, 43, 46, 653400), 2.8, 5.7]","[datetime.datetime(2022, 11, 28, 10, 43, 46, 653400), 7.0, 19.0]","[datetime.datetime(2022, 11, 28, 10, 43, 46, 653400), 15.0, 170.0]","[datetime.datetime(2022, 11, 28, 10, 43, 46, 653400), 4.0, 6.2]","[datetime.datetime(2022, 11, 28, 10, 43, 46, 653400), 19.0, 170.0]","[datetime.datetime(2022, 11, 28, 10, 43, 46, 653400), 6.0, 11.5]","[datetime.datetime(2022, 11, 28, 10, 43, 46, 653400), 3.4, 9.6]"
74,"[datetime.datetime(2022, 11, 28, 10, 43, 47, 770294), 2.8, 5.7]","[datetime.datetime(2022, 11, 28, 10, 43, 47, 770294), 7.0, 19.0]","[datetime.datetime(2022, 11, 28, 10, 43, 47, 770294), 15.0, 170.0]","[datetime.datetime(2022, 11, 28, 10, 43, 47, 770294), 4.0, 6.2]","[datetime.datetime(2022, 11, 28, 10, 43, 47, 770294), 19.0, 170.0]","[datetime.datetime(2022, 11, 28, 10, 43, 47, 770294), 6.0, 11.5]","[datetime.datetime(2022, 11, 28, 10, 43, 47, 770294), 3.4, 9.6]"
75,"[datetime.datetime(2022, 11, 28, 10, 43, 48, 890499), 2.8, 5.7]","[datetime.datetime(2022, 11, 28, 10, 43, 48, 890499), 7.0, 19.0]","[datetime.datetime(2022, 11, 28, 10, 43, 48, 890499), 15.0, 170.0]","[datetime.datetime(2022, 11, 28, 10, 43, 48, 890499), 4.0, 6.2]","[datetime.datetime(2022, 11, 28, 10, 43, 48, 890499), 19.0, 170.0]","[datetime.datetime(2022, 11, 28, 10, 43, 48, 890499), 6.0, 11.5]","[datetime.datetime(2022, 11, 28, 10, 43, 48, 890499), 3.4, 9.6]"
76,"[datetime.datetime(2022, 11, 28, 10, 43, 50, 1588), 2.8, 5.7]","[datetime.datetime(2022, 11, 28, 10, 43, 50, 1588), 7.0, 19.0]","[datetime.datetime(2022, 11, 28, 10, 43, 50, 1588), 15.0, 170.0]","[datetime.datetime(2022, 11, 28, 10, 43, 50, 1588), 4.0, 6.2]","[datetime.datetime(2022, 11, 28, 10, 43, 50, 1588), 19.0, 170.0]","[datetime.datetime(2022, 11, 28, 10, 43, 50, 1588), 6.0, 11.5]","[datetime.datetime(2022, 11, 28, 10, 43, 50, 1588), 3.4, 9.6]"
77,"[datetime.datetime(2022, 11, 28, 10, 43, 51, 112532), 2.8, 5.7]","[datetime.datetime(2022, 11, 28, 10, 43, 51, 112532), 7.0, 19.0]","[datetime.datetime(2022, 11, 28, 10, 43, 51, 112532), 15.0, 170.0]","[datetime.datetime(2022, 11, 28, 10, 43, 51, 112532), 4.0, 6.2]","[datetime.datetime(2022, 11, 28, 10, 43, 51, 112532), 19.0, 170.0]","[datetime.datetime(2022, 11, 28, 10, 43, 51, 112532), 6.0, 11.5]","[datetime.datetime(2022, 11, 28, 10, 43, 51, 112532), 3.4, 9.6]"
78,"[datetime.datetime(2022, 11, 28, 10, 43, 52, 231307), 2.8, 5.7]","[datetime.datetime(2022, 11, 28, 10, 43, 52, 231307), 7.0, 19.0]","[datetime.datetime(2022, 11, 28, 10, 43, 52, 231307), 15.0, 170.0]","[datetime.datetime(2022, 11, 28, 10, 43, 52, 231307), 4.0, 6.2]","[datetime.datetime(2022, 11, 28, 10, 43, 52, 231307), 19.0, 170.0]","[datetime.datetime(2022, 11, 28, 10, 43, 52, 231307), 6.0, 11.5]","[datetime.datetime(2022, 11, 28, 10, 43, 52, 231307), 3.4, 9.6]"
79,"[datetime.datetime(2022, 11, 28, 10, 43, 53, 350956), 2.8, 5.7]","[datetime.datetime(2022, 11, 28, 10, 43, 53, 350956), 7.0, 19.0]","[datetime.datetime(2022, 11, 28, 10, 43, 53, 350956), 15.0, 170.0]","[datetime.datetime(2022, 11, 28, 10, 43, 53, 350956), 4.0, 6.2]","[datetime.datetime(2022, 11, 28, 10, 43, 53, 350956), 19.0, 170.0]","[datetime.datetime(2022, 11, 28, 10, 43, 53, 350956), 6.0, 11.5]","[datetime.datetime(2022, 11, 28, 10, 43, 53, 350956), 3.4, 9.6]"
80,"[datetime.datetime(2022, 11, 28, 10, 43, 54, 464548), 2.8, 5.7]","[datetime.datetime(2022, 11, 28, 10, 43, 54, 464548), 7.0, 19.0]","[datetime.datetime(2022, 11, 28, 10, 43, 54, 464548), 15.0, 170.0]","[datetime.datetime(2022, 11, 28, 10, 43, 54, 464548), 4.0, 6.2]","[datetime.datetime(2022, 11, 28, 10, 43, 54, 464548), 19.0, 170.0]","[datetime.datetime(2022, 11, 28, 10, 43, 54, 464548), 6.0, 11.5]","[datetime.datetime(2022, 11, 28, 10, 43, 54, 464548), 3.4, 9.6]"
81,"[datetime.datetime(2022, 11, 28, 10, 43, 55, 580082), 2.8, 5.7]","[datetime.datetime(2022, 11, 28, 10, 43, 55, 580082), 7.0, 19.0]","[datetime.datetime(2022, 11, 28, 10, 43, 55, 580082), 15.0, 170.0]","[datetime.datetime(2022, 11, 28, 10, 43, 55, 580082), 4.0, 6.2]","[datetime.datetime(2022, 11, 28, 10, 43, 55, 580082), 19.0, 170.0]","[datetime.datetime(2022, 11, 28, 10, 43, 55, 580082), 6.0, 11.5]","[datetime.datetime(2022, 11, 28, 10, 43, 55, 580082), 3.4, 9.6]"
82,"[datetime.datetime(2022, 11, 28, 10, 43, 56, 711909), 2.8, 5.7]","[datetime.datetime(2022, 11, 28, 10, 43, 56, 711909), 7.0, 19.0]","[datetime.datetime(2022, 11, 28, 10, 43, 56, 711909), 15.0, 170.0]","[datetime.datetime(2022, 11, 28, 10, 43, 56, 711909), 4.0, 6.2]","[datetime.datetime(2022, 11, 28, 10, 43, 56, 711909), 19.0, 170.0]","[datetime.datetime(2022, 11, 28, 10, 43, 56, 711909), 6.0, 11.5]","[datetime.datetime(2022, 11, 28, 10, 43, 56, 711909), 3.4, 9.6]"
83,"[datetime.datetime(2022, 11, 28, 10, 43, 57, 835087), 2.8, 5.7]","[datetime.datetime(2022, 11, 28, 10, 43, 57, 835087), 7.0, 19.0]","[datetime.datetime(2022, 11, 28, 10, 43, 57, 835087), 15.0, 170.0]","[datetime.datetime(2022, 11, 28, 10, 43, 57, 835087), 4.0, 6.2]","[datetime.datetime(2022, 11, 28, 10, 43, 57, 835087), 19.0, 170.0]","[datetime.datetime(2022, 11, 28, 10, 43, 57, 835087), 6.0, 11.5]","[datetime.datetime(2022, 11, 28, 10, 43, 57, 835087), 3.4, 9.6]"
84,"[datetime.datetime(2022, 11, 28, 10, 43, 58, 963018), 2.8, 5.7]","[datetime.datetime(2022, 11, 28, 10, 43, 58, 963018), 7.0, 19.0]","[datetime.datetime(2022, 11, 28, 10, 43, 58, 963018), 15.0, 170.0]","[datetime.datetime(2022, 11, 28, 10, 43, 58, 963018), 4.0, 6.2]","[datetime.datetime(2022, 11, 28, 10, 43, 58, 963018), 19.0, 170.0]","[datetime.datetime(2022, 11, 28, 10, 43, 58, 963018), 6.0, 11.5]","[datetime.datetime(2022, 11, 28, 10, 43, 58, 963018), 3.4, 9.6]"
85,"[datetime.datetime(2022, 11, 28, 10, 44, 0, 89017), 2.8, 5.7]","[datetime.datetime(2022, 11, 28, 10, 44, 0, 89017), 7.0, 19.0]","[datetime.datetime(2022, 11, 28, 10, 44, 0, 89017), 15.0, 170.0]","[datetime.datetime(2022, 11, 28, 10, 44, 0, 89017), 4.0, 6.2]","[datetime.datetime(2022, 11, 28, 10, 44, 0, 89017), 19.0, 170.0]","[datetime.datetime(2022, 11, 28, 10, 44, 0, 89017), 6.0, 11.5]","[datetime.datetime(2022, 11, 28, 10, 44, 0, 89017), 3.4, 9.6]"
86,"[datetime.datetime(2022, 11, 28, 10, 44, 1, 216587), 2.8, 5.7]","[datetime.datetime(2022, 11, 28, 10, 44, 1, 216587), 7.0, 19.0]","[datetime.datetime(2022, 11, 28, 10, 44, 1, 216587), 15.0, 170.0]","[datetime.datetime(2022, 11, 28, 10, 44, 1, 216587), 4.0, 6.2]","[datetime.datetime(2022, 11, 28, 10, 44, 1, 216587), 19.0, 170.0]","[datetime.datetime(2022, 11, 28, 10, 44, 1, 216587), 6.0, 11.5]","[datetime.datetime(2022, 11, 28, 10, 44, 1, 216587), 3.4, 9.6]"
87,"[datetime.datetime(2022, 11, 28, 10, 44, 2, 333066), 2.8, 5.7]","[datetime.datetime(2022, 11, 28, 10, 44, 2, 333066), 7.0, 19.0]","[datetime.datetime(2022, 11, 28, 10, 44, 2, 333066), 15.0, 170.0]","[datetime.datetime(2022, 11, 28, 10, 44, 2, 333066), 4.0, 6.2]","[datetime.datetime(2022, 11, 28, 10, 44, 2, 333066), 19.0, 170.0]","[datetime.datetime(2022, 11, 28, 10, 44, 2, 333066), 6.0, 11.5]","[datetime.datetime(2022, 11, 28, 10, 44, 2, 333066), 3.4, 9.6]"
88,"[datetime.datetime(2022, 11, 28, 10, 44, 3, 493549), 2.8, 5.7]","[datetime.datetime(2022, 11, 28, 10, 44, 3, 493549), 7.0, 19.0]","[datetime.datetime(2022, 11, 28, 10, 44, 3, 493549), 15.0, 170.0]","[datetime.datetime(2022, 11, 28, 10, 44, 3, 493549), 4.0, 6.2]","[datetime.datetime(2022, 11, 28, 10, 44, 3, 493549), 19.0, 170.0]","[datetime.datetime(2022, 11, 28, 10, 44, 3, 493549), 6.0, 11.5]","[datetime.datetime(2022, 11, 28, 10, 44, 3, 493549), 3.4, 9.6]"
89,"[datetime.datetime(2022, 11, 28, 10, 44, 4, 606224), 2.8, 5.7]","[datetime.datetime(2022, 11, 28, 10, 44, 4, 606224), 7.0, 19.0]","[datetime.datetime(2022, 11, 28, 10, 44, 4, 606224), 15.0, 170.0]","[datetime.datetime(2022, 11, 28, 10, 44, 4, 606224), 4.0, 6.2]","[datetime.datetime(2022, 11, 28, 10, 44, 4, 606224), 19.0, 170.0]","[datetime.datetime(2022, 11, 28, 10, 44, 4, 606224), 6.0, 11.5]","[datetime.datetime(2022, 11, 28, 10, 44, 4, 606224), 3.4, 9.6]"
90,"[datetime.datetime(2022, 11, 28, 10, 44, 5, 727469), 2.8, 5.7]","[datetime.datetime(2022, 11, 28, 10, 44, 5, 727469), 7.0, 19.0]","[datetime.datetime(2022, 11, 28, 10, 44, 5, 727469), 15.0, 170.0]","[datetime.datetime(2022, 11, 28, 10, 44, 5, 727469), 4.0, 6.2]","[datetime.datetime(2022, 11, 28, 10, 44, 5, 727469), 19.0, 170.0]","[datetime.datetime(2022, 11, 28, 10, 44, 5, 727469), 6.0, 11.5]","[datetime.datetime(2022, 11, 28, 10, 44, 5, 727469), 3.4, 9.6]"
91,"[datetime.datetime(2022, 11, 28, 10, 44, 6, 845727), 2.8, 5.7]","[datetime.datetime(2022, 11, 28, 10, 44, 6, 845727), 7.0, 19.0]","[datetime.datetime(2022, 11, 28, 10, 44, 6, 845727), 15.0, 170.0]","[datetime.datetime(2022, 11, 28, 10, 44, 6, 845727), 4.0, 6.2]","[datetime.datetime(2022, 11, 28, 10, 44, 6, 845727), 19.0, 170.0]","[datetime.datetime(2022, 11, 28, 10, 44, 6, 845727), 6.0, 11.5]","[datetime.datetime(2022, 11, 28, 10, 44, 6, 845727), 3.4, 9.6]"
