,Sweet Silver,Churn It Up,Blue Cod,Miss Fischer,Boudicca
04-01-2023 10:19:53.417728,"(3.3, 5.1, 4.433333333333334)","(1.5, 2.4, 2.30768115942029)","(14.0, 32.0, 29.666666666666668)","(16.0, 36.0, 32.785714285714285)","(7.5, 17.0, 15.586666666666668)"
04-01-2023 10:19:54.290366,"(3.3, 5.1, 4.433333333333334)","(1.5, 2.4, 2.30768115942029)","(14.0, 32.0, 29.666666666666668)","(16.0, 36.0, 32.785714285714285)","(7.5, 17.0, 15.586666666666668)"
04-01-2023 10:19:55.154565,"(3.3, 5.1, 4.433333333333334)","(1.5, 2.4, 2.30768115942029)","(14.0, 32.0, 29.666666666666668)","(16.0, 36.0, 32.785714285714285)","(7.5, 17.0, 15.586666666666668)"
04-01-2023 10:19:55.948115,"(3.3, 5.1, 4.433333333333334)","(1.5, 2.4, 2.30768115942029)","(14.0, 32.0, 29.666666666666668)","(16.0, 36.0, 32.785714285714285)","(7.5, 17.0, 15.586666666666668)"
04-01-2023 10:19:56.759151,"(3.3, 5.1, 4.433333333333334)","(1.5, 2.4, 2.30768115942029)","(14.0, 32.0, 29.666666666666668)","(16.0, 36.0, 32.785714285714285)","(7.5, 17.0, 15.586666666666668)"
04-01-2023 10:19:57.655028,"(3.3, 5.1, 4.433333333333334)","(1.5, 2.4, 2.30768115942029)","(14.0, 32.0, 29.666666666666668)","(16.0, 36.0, 32.785714285714285)","(7.5, 17.0, 15.586666666666668)"
04-01-2023 10:19:58.498019,"(3.3, 5.1, 4.433333333333334)","(1.5, 2.4, 2.30768115942029)","(14.0, 32.0, 29.666666666666668)","(16.0, 36.0, 32.785714285714285)","(7.5, 17.0, 15.586666666666668)"
04-01-2023 10:19:59.373712,"(3.3, 5.1, 4.433333333333334)","(1.5, 2.4, 2.30768115942029)","(14.0, 32.0, 29.666666666666668)","(16.0, 36.0, 32.785714285714285)","(7.5, 17.0, 15.586666666666668)"
04-01-2023 10:20:00.237349,"(3.3, 5.1, 4.433333333333334)","(1.5, 2.4, 2.30768115942029)","(14.0, 32.0, 29.666666666666668)","(16.0, 36.0, 32.785714285714285)","(7.5, 17.0, 15.586666666666668)"
04-01-2023 10:20:01.047242,"(3.3, 5.1, 4.433333333333334)","(1.5, 2.4, 2.30768115942029)","(14.0, 32.0, 29.666666666666668)","(16.0, 36.0, 32.785714285714285)","(7.5, 17.0, 15.586666666666668)"
04-01-2023 10:20:01.867486,"(3.3, 5.1, 4.433333333333334)","(1.5, 2.4, 2.30768115942029)","(14.0, 32.0, 29.666666666666668)","(16.0, 36.0, 32.785714285714285)","(7.5, 17.0, 15.586666666666668)"
04-01-2023 10:20:02.729710,"(3.3, 5.1, 4.433333333333334)","(1.5, 2.4, 2.30768115942029)","(14.0, 32.0, 29.666666666666668)","(16.0, 36.0, 32.785714285714285)","(7.5, 17.0, 15.586666666666668)"
04-01-2023 10:20:03.544837,"(3.3, 5.1, 4.433333333333334)","(1.5, 2.4, 2.30768115942029)","(14.0, 32.0, 29.666666666666668)","(16.0, 36.0, 32.785714285714285)","(7.5, 17.0, 15.586666666666668)"
04-01-2023 10:20:04.418342,"(3.3, 5.1, 4.433333333333334)","(1.5, 2.4, 2.30768115942029)","(14.0, 32.0, 29.666666666666668)","(16.0, 36.0, 32.785714285714285)","(7.5, 17.0, 15.586666666666668)"
04-01-2023 10:20:05.285985,"(3.3, 5.1, 4.433333333333334)","(1.5, 2.4, 2.30768115942029)","(14.0, 32.0, 29.666666666666668)","(16.0, 36.0, 32.785714285714285)","(7.5, 17.0, 15.586666666666668)"
04-01-2023 10:20:06.116908,"(3.3, 5.1, 4.433333333333334)","(1.5, 2.4, 2.30768115942029)","(14.0, 32.0, 29.666666666666668)","(16.0, 36.0, 32.785714285714285)","(7.5, 17.0, 15.586666666666668)"
04-01-2023 10:20:06.944768,"(3.3, 5.1, 4.433333333333334)","(1.5, 2.4, 2.30768115942029)","(14.0, 32.0, 29.666666666666668)","(16.0, 36.0, 32.785714285714285)","(7.5, 17.0, 15.586666666666668)"
04-01-2023 10:20:07.752405,"(3.3, 5.1, 4.433333333333334)","(1.5, 2.4, 2.30768115942029)","(14.0, 32.0, 29.666666666666668)","(16.0, 36.0, 32.785714285714285)","(7.5, 17.0, 15.586666666666668)"
04-01-2023 10:20:08.568669,"(3.3, 5.1, 4.433333333333334)","(1.5, 2.4, 2.30768115942029)","(14.0, 32.0, 29.666666666666668)","(16.0, 36.0, 32.785714285714285)","(7.5, 17.0, 15.586666666666668)"
04-01-2023 10:20:09.398598,"(3.3, 5.1, 4.433333333333334)","(1.5, 2.4, 2.30768115942029)","(14.0, 32.0, 29.666666666666668)","(16.0, 36.0, 32.785714285714285)","(7.5, 17.0, 15.586666666666668)"
04-01-2023 10:20:10.315385,"(3.3, 5.1, 4.433333333333334)","(1.5, 2.4, 2.30768115942029)","(14.0, 32.0, 29.666666666666668)","(16.0, 36.0, 32.785714285714285)","(7.5, 17.0, 15.586666666666668)"
04-01-2023 10:20:11.190027,"(3.3, 5.1, 4.433333333333334)","(1.5, 2.4, 2.30768115942029)","(14.0, 32.0, 29.666666666666668)","(16.0, 36.0, 32.785714285714285)","(7.5, 17.0, 15.586666666666668)"
04-01-2023 10:20:12.057244,"(3.3, 5.1, 4.433333333333334)","(1.5, 2.4, 2.30768115942029)","(14.0, 32.0, 29.666666666666668)","(16.0, 36.0, 32.785714285714285)","(7.5, 17.0, 15.586666666666668)"
04-01-2023 10:20:12.924806,"(3.3, 5.1, 4.433333333333334)","(1.5, 2.4, 2.30768115942029)","(14.0, 32.0, 29.666666666666668)","(16.0, 36.0, 32.785714285714285)","(7.5, 17.0, 15.586666666666668)"
04-01-2023 10:20:13.738288,"(3.3, 5.1, 4.433333333333334)","(1.5, 2.4, 2.30768115942029)","(14.0, 32.0, 29.666666666666668)","(16.0, 36.0, 32.785714285714285)","(7.5, 17.0, 15.586666666666668)"
04-01-2023 10:20:14.571558,"(3.3, 5.1, 4.433333333333334)","(1.5, 2.4, 2.30768115942029)","(14.0, 32.0, 29.666666666666668)","(16.0, 36.0, 32.785714285714285)","(7.5, 17.0, 15.586666666666668)"
04-01-2023 10:20:15.411849,"(3.3, 5.1, 4.433333333333334)","(1.5, 2.4, 2.30768115942029)","(14.0, 32.0, 29.666666666666668)","(16.0, 36.0, 32.785714285714285)","(7.5, 17.0, 15.586666666666668)"
04-01-2023 10:20:16.218086,"(3.3, 5.1, 4.433333333333334)","(1.5, 2.4, 2.30768115942029)","(14.0, 32.0, 29.666666666666668)","(16.0, 36.0, 32.785714285714285)","(7.5, 17.0, 15.586666666666668)"
04-01-2023 10:20:17.082361,"(3.3, 5.1, 4.433333333333334)","(1.5, 2.4, 2.30768115942029)","(14.0, 32.0, 29.666666666666668)","(16.0, 36.0, 32.785714285714285)","(7.5, 17.0, 15.586666666666668)"
04-01-2023 10:20:17.975209,"(3.3, 5.1, 4.433333333333334)","(1.5, 2.4, 2.30768115942029)","(14.0, 32.0, 29.666666666666668)","(16.0, 36.0, 32.785714285714285)","(7.5, 17.0, 15.586666666666668)"
04-01-2023 10:20:18.825599,"(3.3, 5.1, 4.433333333333334)","(1.5, 2.4, 2.30768115942029)","(14.0, 32.0, 29.666666666666668)","(16.0, 36.0, 32.785714285714285)","(7.5, 17.0, 15.586666666666668)"
04-01-2023 10:20:19.721326,"(3.3, 5.1, 4.433333333333334)","(1.5, 2.4, 2.30768115942029)","(14.0, 32.0, 29.666666666666668)","(16.0, 36.0, 32.785714285714285)","(7.5, 17.0, 15.586666666666668)"
04-01-2023 10:20:20.565765,"(3.3, 5.1, 4.433333333333334)","(1.5, 2.4, 2.30768115942029)","(14.0, 32.0, 29.666666666666668)","(16.0, 36.0, 32.785714285714285)","(7.5, 17.0, 15.586666666666668)"
04-01-2023 10:20:21.371777,"(3.3, 5.1, 4.433333333333334)","(1.5, 2.4, 2.30768115942029)","(14.0, 32.0, 29.666666666666668)","(16.0, 36.0, 32.785714285714285)","(7.5, 17.0, 15.586666666666668)"
04-01-2023 10:20:22.175266,"(3.3, 5.1, 4.433333333333334)","(1.5, 2.4, 2.30768115942029)","(14.0, 32.0, 29.666666666666668)","(16.0, 36.0, 32.785714285714285)","(7.5, 17.0, 15.586666666666668)"
04-01-2023 10:20:22.967282,"(3.3, 5.1, 4.433333333333334)","(1.5, 2.4, 2.30768115942029)","(14.0, 32.0, 29.666666666666668)","(16.0, 36.0, 32.785714285714285)","(7.5, 17.0, 15.586666666666668)"
04-01-2023 10:20:23.770619,"(3.3, 5.1, 4.433333333333334)","(1.5, 2.4, 2.30768115942029)","(14.0, 32.0, 29.666666666666668)","(16.0, 36.0, 32.785714285714285)","(7.5, 17.0, 15.586666666666668)"
04-01-2023 10:20:24.664311,"(3.3, 5.1, 4.433333333333334)","(1.5, 2.4, 2.30768115942029)","(14.0, 32.0, 29.666666666666668)","(16.0, 36.0, 32.785714285714285)","(7.5, 17.0, 15.586666666666668)"
04-01-2023 10:20:25.697299,"(3.3, 5.1, 4.433333333333334)","(1.5, 2.4, 2.30768115942029)","(14.0, 32.0, 29.666666666666668)","(16.0, 36.0, 32.785714285714285)","(7.5, 17.0, 15.586666666666668)"
04-01-2023 10:20:26.763054,"(3.3, 5.1, 4.433333333333334)","(1.5, 2.4, 2.30768115942029)","(14.0, 32.0, 29.666666666666668)","(16.0, 36.0, 32.785714285714285)","(7.5, 17.0, 15.586666666666668)"
04-01-2023 10:20:27.731677,"(3.3, 5.1, 4.433333333333334)","(1.5, 2.4, 2.30768115942029)","(14.0, 32.0, 29.666666666666668)","(16.0, 36.0, 32.785714285714285)","(7.5, 17.0, 15.586666666666668)"
04-01-2023 10:20:28.612132,"(3.3, 5.1, 4.433333333333334)","(1.5, 2.4, 2.30768115942029)","(14.0, 32.0, 29.666666666666668)","(16.0, 36.0, 32.785714285714285)","(7.5, 17.0, 15.586666666666668)"
04-01-2023 10:20:29.548826,"(3.3, 5.1, 4.433333333333334)","(1.5, 2.4, 2.30768115942029)","(14.0, 32.0, 29.666666666666668)","(16.0, 36.0, 32.785714285714285)","(7.5, 17.0, 15.586666666666668)"
04-01-2023 10:20:30.433965,"(3.3, 5.1, 4.433333333333334)","(1.5, 2.4, 2.30768115942029)","(14.0, 32.0, 29.666666666666668)","(16.0, 36.0, 32.785714285714285)","(7.5, 17.0, 15.586666666666668)"
04-01-2023 10:20:31.326389,"(3.3, 5.1, 4.433333333333334)","(1.5, 2.4, 2.30768115942029)","(14.0, 32.0, 29.666666666666668)","(16.0, 36.0, 32.785714285714285)","(7.5, 17.0, 15.586666666666668)"
04-01-2023 10:20:32.216445,"(3.3, 5.1, 4.433333333333334)","(1.5, 2.4, 2.30768115942029)","(14.0, 32.0, 29.666666666666668)","(16.0, 36.0, 32.785714285714285)","(7.5, 17.0, 15.586666666666668)"
04-01-2023 10:20:33.104891,"(3.3, 5.1, 4.433333333333334)","(1.5, 2.4, 2.30768115942029)","(14.0, 32.0, 29.666666666666668)","(16.0, 36.0, 32.785714285714285)","(7.5, 17.0, 15.586666666666668)"
04-01-2023 10:20:33.977204,"(3.3, 5.1, 4.433333333333334)","(1.5, 2.4, 2.30768115942029)","(14.0, 32.0, 29.666666666666668)","(16.0, 36.0, 32.785714285714285)","(7.5, 17.0, 15.586666666666668)"
04-01-2023 10:20:34.824490,"(3.3, 5.1, 4.433333333333334)","(1.5, 2.4, 2.30768115942029)","(14.0, 32.0, 29.666666666666668)","(16.0, 36.0, 32.785714285714285)","(7.5, 17.0, 15.586666666666668)"
04-01-2023 10:20:35.624865,"(3.3, 5.1, 4.433333333333334)","(1.5, 2.4, 2.30768115942029)","(14.0, 32.0, 29.666666666666668)","(16.0, 36.0, 32.785714285714285)","(7.5, 17.0, 15.586666666666668)"
04-01-2023 10:20:36.455987,"(3.3, 5.1, 4.433333333333334)","(1.5, 2.4, 2.30768115942029)","(14.0, 32.0, 29.666666666666668)","(16.0, 36.0, 32.785714285714285)","(7.5, 17.0, 15.586666666666668)"
04-01-2023 10:20:37.363438,"(3.3, 5.1, 4.433333333333334)","(1.5, 2.4, 2.30768115942029)","(14.0, 32.0, 29.666666666666668)","(16.0, 36.0, 32.785714285714285)","(7.5, 17.0, 15.586666666666668)"
04-01-2023 10:20:38.271124,"(3.3, 5.1, 4.433333333333334)","(1.5, 2.4, 2.30768115942029)","(14.0, 32.0, 29.666666666666668)","(16.0, 36.0, 32.785714285714285)","(7.5, 17.0, 15.586666666666668)"
04-01-2023 10:20:39.264166,"(3.3, 5.1, 4.433333333333334)","(1.5, 2.4, 2.30768115942029)","(14.0, 32.0, 29.666666666666668)","(16.0, 36.0, 32.785714285714285)","(7.5, 17.0, 15.586666666666668)"
04-01-2023 10:20:40.228899,"(3.3, 5.1, 4.433333333333334)","(1.5, 2.4, 2.30768115942029)","(14.0, 32.0, 29.666666666666668)","(16.0, 36.0, 32.785714285714285)","(7.5, 17.0, 15.586666666666668)"
04-01-2023 10:20:41.150667,"(3.3, 5.1, 4.433333333333334)","(1.5, 2.4, 2.30768115942029)","(14.0, 32.0, 29.666666666666668)","(16.0, 36.0, 32.785714285714285)","(7.5, 17.0, 15.586666666666668)"
04-01-2023 10:20:42.157296,"(3.3, 5.1, 4.433333333333334)","(1.5, 2.4, 2.30768115942029)","(14.0, 32.0, 29.666666666666668)","(16.0, 36.0, 32.785714285714285)","(7.5, 17.0, 15.586666666666668)"
04-01-2023 10:20:43.091945,"(3.3, 5.1, 4.433333333333334)","(1.5, 2.4, 2.30768115942029)","(14.0, 32.0, 29.666666666666668)","(16.0, 36.0, 32.785714285714285)","(7.5, 17.0, 15.586666666666668)"
04-01-2023 10:20:44.174779,"(3.3, 5.1, 4.433333333333334)","(1.5, 2.4, 2.30768115942029)","(14.0, 32.0, 29.666666666666668)","(16.0, 36.0, 32.785714285714285)","(7.5, 17.0, 15.586666666666668)"
04-01-2023 10:20:45.125073,"(3.3, 5.1, 4.433333333333334)","(1.5, 2.4, 2.30768115942029)","(14.0, 32.0, 29.666666666666668)","(16.0, 36.0, 32.785714285714285)","(7.5, 17.0, 15.586666666666668)"
04-01-2023 10:20:46.054396,"(3.3, 5.1, 4.433333333333334)","(1.5, 2.4, 2.30768115942029)","(14.0, 32.0, 29.666666666666668)","(16.0, 36.0, 32.785714285714285)","(7.5, 17.0, 15.586666666666668)"
04-01-2023 10:20:46.915527,"(3.3, 5.1, 4.433333333333334)","(1.5, 2.4, 2.30768115942029)","(14.0, 32.0, 29.666666666666668)","(16.0, 36.0, 32.785714285714285)","(7.5, 17.0, 15.586666666666668)"
04-01-2023 10:20:47.791065,"(3.3, 5.1, 4.433333333333334)","(1.5, 2.4, 2.30768115942029)","(14.0, 32.0, 29.666666666666668)","(16.0, 36.0, 32.785714285714285)","(7.5, 17.0, 15.586666666666668)"
04-01-2023 10:20:48.642929,"(3.3, 5.1, 4.433333333333334)","(1.5, 2.4, 2.30768115942029)","(14.0, 32.0, 29.666666666666668)","(16.0, 36.0, 32.785714285714285)","(7.5, 17.0, 15.586666666666668)"
04-01-2023 10:20:49.517046,"(3.3, 5.1, 4.433333333333334)","(1.5, 2.4, 2.30768115942029)","(14.0, 32.0, 29.666666666666668)","(16.0, 36.0, 32.785714285714285)","(7.5, 17.0, 15.586666666666668)"
04-01-2023 10:20:50.410929,"(3.3, 5.1, 4.433333333333334)","(1.5, 2.4, 2.30768115942029)","(14.0, 32.0, 29.666666666666668)","(16.0, 36.0, 32.785714285714285)","(7.5, 17.0, 15.586666666666668)"
04-01-2023 10:20:51.322525,"(3.3, 5.1, 4.433333333333334)","(1.5, 2.4, 2.30768115942029)","(14.0, 32.0, 29.666666666666668)","(16.0, 36.0, 32.785714285714285)","(7.5, 17.0, 15.586666666666668)"
04-01-2023 10:20:52.227266,"(3.3, 5.1, 4.433333333333334)","(1.5, 2.4, 2.30768115942029)","(14.0, 32.0, 29.666666666666668)","(16.0, 36.0, 32.785714285714285)","(7.5, 17.0, 15.586666666666668)"
04-01-2023 10:20:53.146665,"(3.3, 5.1, 4.433333333333334)","(1.5, 2.4, 2.30768115942029)","(14.0, 32.0, 29.666666666666668)","(16.0, 36.0, 32.785714285714285)","(7.5, 17.0, 15.586666666666668)"
04-01-2023 10:20:53.968565,"(3.3, 5.1, 4.433333333333334)","(1.5, 2.4, 2.30768115942029)","(14.0, 32.0, 29.666666666666668)","(16.0, 36.0, 32.785714285714285)","(7.5, 17.0, 15.586666666666668)"
04-01-2023 10:20:54.784258,"(3.3, 5.1, 4.433333333333334)","(1.5, 2.4, 2.30768115942029)","(14.0, 32.0, 29.666666666666668)","(16.0, 36.0, 32.785714285714285)","(7.5, 17.0, 15.586666666666668)"
04-01-2023 10:20:55.624934,"(3.3, 5.1, 4.433333333333334)","(1.5, 2.4, 2.30768115942029)","(14.0, 32.0, 29.666666666666668)","(16.0, 36.0, 32.785714285714285)","(7.5, 17.0, 15.586666666666668)"
04-01-2023 10:20:56.539563,"(3.3, 5.1, 4.433333333333334)","(1.5, 2.4, 2.30768115942029)","(14.0, 32.0, 29.666666666666668)","(16.0, 36.0, 32.785714285714285)","(7.5, 17.0, 15.586666666666668)"
04-01-2023 10:20:57.486752,"(3.3, 5.1, 4.433333333333334)","(1.5, 2.4, 2.30768115942029)","(14.0, 32.0, 29.666666666666668)","(16.0, 36.0, 32.785714285714285)","(7.5, 17.0, 15.586666666666668)"
04-01-2023 10:20:58.391122,"(3.3, 5.1, 4.433333333333334)","(1.5, 2.4, 2.30768115942029)","(14.0, 32.0, 29.666666666666668)","(16.0, 36.0, 32.785714285714285)","(7.5, 17.0, 15.586666666666668)"
04-01-2023 10:20:59.277262,"(3.3, 5.1, 4.433333333333334)","(1.5, 2.4, 2.30768115942029)","(14.0, 32.0, 29.666666666666668)","(16.0, 36.0, 32.785714285714285)","(7.5, 17.0, 15.586666666666668)"
04-01-2023 10:21:00.118244,"(3.3, 5.1, 4.433333333333334)","(1.5, 2.4, 2.30768115942029)","(14.0, 32.0, 29.666666666666668)","(16.0, 36.0, 32.785714285714285)","(7.5, 17.0, 15.586666666666668)"
04-01-2023 10:21:00.933769,"(3.3, 5.1, 4.433333333333334)","(1.5, 2.4, 2.30768115942029)","(14.0, 32.0, 29.666666666666668)","(16.0, 36.0, 32.785714285714285)","(7.5, 17.0, 15.586666666666668)"
04-01-2023 10:21:01.782429,"(3.3, 5.1, 4.433333333333334)","(1.5, 2.4, 2.30768115942029)","(14.0, 32.0, 29.666666666666668)","(16.0, 36.0, 32.785714285714285)","(7.5, 17.0, 15.586666666666668)"
04-01-2023 10:21:02.648944,"(3.3, 5.1, 4.433333333333334)","(1.5, 2.4, 2.30768115942029)","(14.0, 32.0, 29.666666666666668)","(16.0, 36.0, 32.785714285714285)","(7.5, 17.0, 15.586666666666668)"
04-01-2023 10:21:03.530586,"(3.3, 5.1, 4.433333333333334)","(1.5, 2.4, 2.30768115942029)","(14.0, 32.0, 29.666666666666668)","(16.0, 36.0, 32.785714285714285)","(7.5, 17.0, 15.586666666666668)"
04-01-2023 10:21:04.454906,"(3.3, 5.1, 4.433333333333334)","(1.5, 2.4, 2.30768115942029)","(14.0, 32.0, 29.666666666666668)","(16.0, 36.0, 32.785714285714285)","(7.5, 17.0, 15.586666666666668)"
04-01-2023 10:21:05.363529,"(3.3, 5.1, 4.433333333333334)","(1.5, 2.4, 2.30768115942029)","(14.0, 32.0, 29.666666666666668)","(16.0, 36.0, 32.785714285714285)","(7.5, 17.0, 15.586666666666668)"
04-01-2023 10:21:06.284336,"(3.3, 5.1, 4.433333333333334)","(1.5, 2.4, 2.30768115942029)","(14.0, 32.0, 29.666666666666668)","(16.0, 36.0, 32.785714285714285)","(7.5, 17.0, 15.586666666666668)"
04-01-2023 10:21:07.084304,"(3.3, 5.1, 4.433333333333334)","(1.5, 2.4, 2.30768115942029)","(14.0, 32.0, 29.666666666666668)","(16.0, 36.0, 32.785714285714285)","(7.5, 17.0, 15.586666666666668)"
04-01-2023 10:21:07.873631,"(3.3, 5.1, 4.433333333333334)","(1.5, 2.4, 2.30768115942029)","(14.0, 32.0, 29.666666666666668)","(16.0, 36.0, 32.785714285714285)","(7.5, 17.0, 15.586666666666668)"
04-01-2023 10:21:08.692851,"(3.3, 5.1, 4.433333333333334)","(1.5, 2.4, 2.30768115942029)","(14.0, 32.0, 29.666666666666668)","(16.0, 36.0, 32.785714285714285)","(7.5, 17.0, 15.586666666666668)"
04-01-2023 10:21:09.570488,"(3.3, 5.1, 4.433333333333334)","(1.5, 2.4, 2.30768115942029)","(14.0, 32.0, 29.666666666666668)","(16.0, 36.0, 32.785714285714285)","(7.5, 17.0, 15.586666666666668)"
04-01-2023 10:21:10.471484,"(3.3, 5.1, 4.433333333333334)","(1.5, 2.4, 2.30768115942029)","(14.0, 32.0, 29.666666666666668)","(16.0, 36.0, 32.785714285714285)","(7.5, 17.0, 15.586666666666668)"
04-01-2023 10:21:11.358236,"(3.3, 5.1, 4.433333333333334)","(1.5, 2.4, 2.30768115942029)","(14.0, 32.0, 29.666666666666668)","(16.0, 36.0, 32.785714285714285)","(7.5, 17.0, 15.586666666666668)"
04-01-2023 10:21:12.204670,"(3.3, 5.1, 4.433333333333334)","(1.5, 2.4, 2.30768115942029)","(14.0, 32.0, 29.666666666666668)","(16.0, 36.0, 32.785714285714285)","(7.5, 17.0, 15.586666666666668)"
04-01-2023 10:21:13.027693,"(3.3, 5.1, 4.433333333333334)","(1.5, 2.4, 2.30768115942029)","(14.0, 32.0, 29.666666666666668)","(16.0, 36.0, 32.785714285714285)","(7.5, 17.0, 15.586666666666668)"
04-01-2023 10:21:13.845465,"(3.3, 5.1, 4.433333333333334)","(1.5, 2.4, 2.30768115942029)","(14.0, 32.0, 29.666666666666668)","(16.0, 36.0, 32.785714285714285)","(7.5, 17.0, 15.586666666666668)"
04-01-2023 10:21:14.649179,"(3.3, 5.1, 4.433333333333334)","(1.5, 2.4, 2.30768115942029)","(14.0, 32.0, 29.666666666666668)","(16.0, 36.0, 32.785714285714285)","(7.5, 17.0, 15.586666666666668)"
04-01-2023 10:21:15.495546,"(3.3, 5.1, 4.433333333333334)","(1.5, 2.4, 2.30768115942029)","(14.0, 32.0, 29.666666666666668)","(16.0, 36.0, 32.785714285714285)","(7.5, 17.0, 15.586666666666668)"
04-01-2023 10:21:16.370726,"(3.3, 5.1, 4.433333333333334)","(1.5, 2.4, 2.30768115942029)","(14.0, 32.0, 29.666666666666668)","(16.0, 36.0, 32.785714285714285)","(7.5, 17.0, 15.586666666666668)"
04-01-2023 10:21:17.289181,"(3.3, 5.1, 4.433333333333334)","(1.5, 2.4, 2.30768115942029)","(14.0, 32.0, 29.666666666666668)","(16.0, 36.0, 32.785714285714285)","(7.5, 17.0, 15.586666666666668)"
04-01-2023 10:21:18.158920,"(3.3, 5.1, 4.433333333333334)","(1.5, 2.4, 2.30768115942029)","(14.0, 32.0, 29.666666666666668)","(16.0, 36.0, 32.785714285714285)","(7.5, 17.0, 15.586666666666668)"
04-01-2023 10:21:19.196846,"(3.3, 5.1, 4.433333333333334)","(1.5, 2.4, 2.30768115942029)","(14.0, 32.0, 29.666666666666668)","(16.0, 36.0, 32.785714285714285)","(7.5, 17.0, 15.586666666666668)"
04-01-2023 10:21:20.252503,"(3.3, 5.1, 4.433333333333334)","(1.5, 2.4, 2.30768115942029)","(14.0, 32.0, 29.666666666666668)","(16.0, 36.0, 32.785714285714285)","(7.5, 17.0, 15.586666666666668)"
04-01-2023 10:21:21.176700,"(3.3, 5.1, 4.433333333333334)","(1.5, 2.4, 2.30768115942029)","(14.0, 32.0, 29.666666666666668)","(16.0, 36.0, 32.785714285714285)","(7.5, 17.0, 15.586666666666668)"
04-01-2023 10:21:22.128213,"(3.3, 5.1, 4.433333333333334)","(1.5, 2.4, 2.30768115942029)","(14.0, 32.0, 29.666666666666668)","(16.0, 36.0, 32.785714285714285)","(7.5, 17.0, 15.586666666666668)"
04-01-2023 10:21:23.066673,"(3.3, 5.1, 4.433333333333334)","(1.5, 2.4, 2.30768115942029)","(14.0, 32.0, 29.666666666666668)","(16.0, 36.0, 32.785714285714285)","(7.5, 17.0, 15.586666666666668)"
04-01-2023 10:21:23.966408,"(3.3, 5.1, 4.433333333333334)","(1.5, 2.4, 2.30768115942029)","(14.0, 32.0, 29.666666666666668)","(16.0, 36.0, 32.785714285714285)","(7.5, 17.0, 15.586666666666668)"
04-01-2023 10:21:24.822335,"(3.3, 5.1, 4.433333333333334)","(1.5, 2.4, 2.30768115942029)","(14.0, 32.0, 29.666666666666668)","(16.0, 36.0, 32.785714285714285)","(7.5, 17.0, 15.586666666666668)"
04-01-2023 10:21:25.717342,"(3.3, 5.1, 4.433333333333334)","(1.5, 2.4, 2.30768115942029)","(14.0, 32.0, 29.666666666666668)","(16.0, 36.0, 32.785714285714285)","(7.5, 17.0, 15.586666666666668)"
04-01-2023 10:21:26.569615,"(3.3, 5.1, 4.433333333333334)","(1.5, 2.4, 2.30768115942029)","(14.0, 32.0, 29.666666666666668)","(16.0, 36.0, 32.785714285714285)","(7.5, 17.0, 15.586666666666668)"
04-01-2023 10:21:27.380529,"(3.3, 5.1, 4.433333333333334)","(1.5, 2.4, 2.30768115942029)","(14.0, 32.0, 29.666666666666668)","(16.0, 36.0, 32.785714285714285)","(7.5, 17.0, 15.586666666666668)"
04-01-2023 10:21:28.241101,"(3.3, 5.1, 4.433333333333334)","(1.5, 2.4, 2.30768115942029)","(14.0, 32.0, 29.666666666666668)","(16.0, 36.0, 32.785714285714285)","(7.5, 17.0, 15.586666666666668)"
04-01-2023 10:21:29.044926,"(3.3, 5.1, 4.433333333333334)","(1.5, 2.4, 2.30768115942029)","(14.0, 32.0, 29.666666666666668)","(16.0, 36.0, 32.785714285714285)","(7.5, 17.0, 15.586666666666668)"
04-01-2023 10:21:29.839535,"(3.3, 5.1, 4.433333333333334)","(1.5, 2.4, 2.30768115942029)","(14.0, 32.0, 29.666666666666668)","(16.0, 36.0, 32.785714285714285)","(7.5, 17.0, 15.586666666666668)"
04-01-2023 10:21:30.670972,"(3.3, 5.1, 4.433333333333334)","(1.5, 2.4, 2.30768115942029)","(14.0, 32.0, 29.666666666666668)","(16.0, 36.0, 32.785714285714285)","(7.5, 17.0, 15.586666666666668)"
04-01-2023 10:21:31.552868,"(3.3, 5.1, 4.433333333333334)","(1.5, 2.4, 2.30768115942029)","(14.0, 32.0, 29.666666666666668)","(16.0, 36.0, 32.785714285714285)","(7.5, 17.0, 15.586666666666668)"
04-01-2023 10:21:32.536544,"(3.3, 5.1, 4.433333333333334)","(1.5, 2.4, 2.30768115942029)","(14.0, 32.0, 29.666666666666668)","(16.0, 36.0, 32.785714285714285)","(7.5, 17.0, 15.586666666666668)"
