,Kendys Butterfly,Feisty Phoebe,Real Dash Nz,Lightning Jash,Guaranteed Secret,Filcarlo,Shadow Terror,Sir Roman
1485,"[datetime.datetime(2022, 11, 28, 19, 15, 12, 931703), 3.9, 5.8]","[datetime.datetime(2022, 11, 28, 19, 15, 12, 931703), 5.0, 7.4]","[datetime.datetime(2022, 11, 28, 19, 15, 12, 931703), 26.0, 99999]","[datetime.datetime(2022, 11, 28, 19, 15, 12, 931703), 2.0, 2.12]","[datetime.datetime(2022, 11, 28, 19, 15, 12, 931703), 41.0, 75.0]","[datetime.datetime(2022, 11, 28, 19, 15, 12, 931703), 101.0, 280.0]","[datetime.datetime(2022, 11, 28, 19, 15, 12, 931703), 11.0, 27.0]","[datetime.datetime(2022, 11, 28, 19, 15, 12, 931703), 5.5, 9.4]"
1486,"[datetime.datetime(2022, 11, 28, 19, 15, 14, 216123), 3.9, 5.8]","[datetime.datetime(2022, 11, 28, 19, 15, 14, 216123), 5.0, 7.4]","[datetime.datetime(2022, 11, 28, 19, 15, 14, 216123), 26.0, 99999]","[datetime.datetime(2022, 11, 28, 19, 15, 14, 216123), 2.0, 2.12]","[datetime.datetime(2022, 11, 28, 19, 15, 14, 216123), 41.0, 75.0]","[datetime.datetime(2022, 11, 28, 19, 15, 14, 216123), 101.0, 280.0]","[datetime.datetime(2022, 11, 28, 19, 15, 14, 216123), 11.0, 27.0]","[datetime.datetime(2022, 11, 28, 19, 15, 14, 216123), 5.5, 9.4]"
1487,"[datetime.datetime(2022, 11, 28, 19, 15, 15, 462025), 3.9, 5.8]","[datetime.datetime(2022, 11, 28, 19, 15, 15, 462025), 5.0, 7.4]","[datetime.datetime(2022, 11, 28, 19, 15, 15, 462025), 26.0, 99999]","[datetime.datetime(2022, 11, 28, 19, 15, 15, 462025), 2.0, 2.12]","[datetime.datetime(2022, 11, 28, 19, 15, 15, 462025), 41.0, 75.0]","[datetime.datetime(2022, 11, 28, 19, 15, 15, 462025), 101.0, 280.0]","[datetime.datetime(2022, 11, 28, 19, 15, 15, 462025), 11.0, 27.0]","[datetime.datetime(2022, 11, 28, 19, 15, 15, 462025), 5.5, 9.4]"
1488,"[datetime.datetime(2022, 11, 28, 19, 15, 16, 706589), 3.9, 5.8]","[datetime.datetime(2022, 11, 28, 19, 15, 16, 706589), 5.0, 7.4]","[datetime.datetime(2022, 11, 28, 19, 15, 16, 706589), 26.0, 99999]","[datetime.datetime(2022, 11, 28, 19, 15, 16, 706589), 2.0, 2.16]","[datetime.datetime(2022, 11, 28, 19, 15, 16, 706589), 41.0, 70.0]","[datetime.datetime(2022, 11, 28, 19, 15, 16, 706589), 101.0, 280.0]","[datetime.datetime(2022, 11, 28, 19, 15, 16, 706589), 11.0, 27.0]","[datetime.datetime(2022, 11, 28, 19, 15, 16, 706589), 5.5, 9.4]"
1489,"[datetime.datetime(2022, 11, 28, 19, 15, 17, 966828), 3.9, 5.8]","[datetime.datetime(2022, 11, 28, 19, 15, 17, 966828), 5.0, 7.4]","[datetime.datetime(2022, 11, 28, 19, 15, 17, 966828), 26.0, 99999]","[datetime.datetime(2022, 11, 28, 19, 15, 17, 966828), 2.0, 2.16]","[datetime.datetime(2022, 11, 28, 19, 15, 17, 966828), 41.0, 70.0]","[datetime.datetime(2022, 11, 28, 19, 15, 17, 966828), 101.0, 280.0]","[datetime.datetime(2022, 11, 28, 19, 15, 17, 966828), 11.0, 27.0]","[datetime.datetime(2022, 11, 28, 19, 15, 17, 966828), 5.5, 9.4]"
1490,"[datetime.datetime(2022, 11, 28, 19, 15, 19, 240415), 3.9, 5.8]","[datetime.datetime(2022, 11, 28, 19, 15, 19, 240415), 5.0, 7.4]","[datetime.datetime(2022, 11, 28, 19, 15, 19, 240415), 26.0, 99999]","[datetime.datetime(2022, 11, 28, 19, 15, 19, 240415), 2.0, 2.16]","[datetime.datetime(2022, 11, 28, 19, 15, 19, 240415), 41.0, 70.0]","[datetime.datetime(2022, 11, 28, 19, 15, 19, 240415), 101.0, 280.0]","[datetime.datetime(2022, 11, 28, 19, 15, 19, 240415), 11.0, 27.0]","[datetime.datetime(2022, 11, 28, 19, 15, 19, 240415), 5.5, 9.4]"
1491,"[datetime.datetime(2022, 11, 28, 19, 15, 20, 475529), 3.9, 5.9]","[datetime.datetime(2022, 11, 28, 19, 15, 20, 475529), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 19, 15, 20, 475529), 26.0, 99999]","[datetime.datetime(2022, 11, 28, 19, 15, 20, 475529), 2.0, 2.16]","[datetime.datetime(2022, 11, 28, 19, 15, 20, 475529), 41.0, 70.0]","[datetime.datetime(2022, 11, 28, 19, 15, 20, 475529), 101.0, 280.0]","[datetime.datetime(2022, 11, 28, 19, 15, 20, 475529), 11.0, 27.0]","[datetime.datetime(2022, 11, 28, 19, 15, 20, 475529), 5.5, 9.4]"
1492,"[datetime.datetime(2022, 11, 28, 19, 15, 21, 733388), 3.9, 5.9]","[datetime.datetime(2022, 11, 28, 19, 15, 21, 733388), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 19, 15, 21, 733388), 26.0, 99999]","[datetime.datetime(2022, 11, 28, 19, 15, 21, 733388), 2.0, 2.16]","[datetime.datetime(2022, 11, 28, 19, 15, 21, 734387), 41.0, 70.0]","[datetime.datetime(2022, 11, 28, 19, 15, 21, 734387), 101.0, 280.0]","[datetime.datetime(2022, 11, 28, 19, 15, 21, 734387), 11.0, 27.0]","[datetime.datetime(2022, 11, 28, 19, 15, 21, 734387), 5.5, 9.4]"
1493,"[datetime.datetime(2022, 11, 28, 19, 15, 22, 972331), 3.9, 5.9]","[datetime.datetime(2022, 11, 28, 19, 15, 22, 972331), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 19, 15, 22, 972331), 26.0, 99999]","[datetime.datetime(2022, 11, 28, 19, 15, 22, 972331), 2.0, 2.16]","[datetime.datetime(2022, 11, 28, 19, 15, 22, 972331), 41.0, 70.0]","[datetime.datetime(2022, 11, 28, 19, 15, 22, 972331), 101.0, 280.0]","[datetime.datetime(2022, 11, 28, 19, 15, 22, 972331), 11.0, 27.0]","[datetime.datetime(2022, 11, 28, 19, 15, 22, 972331), 5.5, 9.2]"
1494,"[datetime.datetime(2022, 11, 28, 19, 15, 24, 227634), 3.9, 5.9]","[datetime.datetime(2022, 11, 28, 19, 15, 24, 227634), 5.0, 7.4]","[datetime.datetime(2022, 11, 28, 19, 15, 24, 227634), 26.0, 99999]","[datetime.datetime(2022, 11, 28, 19, 15, 24, 227634), 2.0, 2.22]","[datetime.datetime(2022, 11, 28, 19, 15, 24, 227634), 41.0, 70.0]","[datetime.datetime(2022, 11, 28, 19, 15, 24, 227634), 101.0, 280.0]","[datetime.datetime(2022, 11, 28, 19, 15, 24, 227634), 11.0, 27.0]","[datetime.datetime(2022, 11, 28, 19, 15, 24, 227634), 5.5, 9.2]"
1495,"[datetime.datetime(2022, 11, 28, 19, 15, 25, 508326), 3.9, 5.8]","[datetime.datetime(2022, 11, 28, 19, 15, 25, 508326), 5.0, 7.2]","[datetime.datetime(2022, 11, 28, 19, 15, 25, 508326), 26.0, 99999]","[datetime.datetime(2022, 11, 28, 19, 15, 25, 508326), 2.0, 2.26]","[datetime.datetime(2022, 11, 28, 19, 15, 25, 508326), 41.0, 70.0]","[datetime.datetime(2022, 11, 28, 19, 15, 25, 508326), 101.0, 280.0]","[datetime.datetime(2022, 11, 28, 19, 15, 25, 508326), 11.0, 27.0]","[datetime.datetime(2022, 11, 28, 19, 15, 25, 508326), 5.5, 9.2]"
1496,"[datetime.datetime(2022, 11, 28, 19, 15, 26, 729653), 3.9, 5.8]","[datetime.datetime(2022, 11, 28, 19, 15, 26, 729653), 5.0, 7.2]","[datetime.datetime(2022, 11, 28, 19, 15, 26, 729653), 26.0, 99999]","[datetime.datetime(2022, 11, 28, 19, 15, 26, 729653), 2.0, 2.26]","[datetime.datetime(2022, 11, 28, 19, 15, 26, 729653), 41.0, 70.0]","[datetime.datetime(2022, 11, 28, 19, 15, 26, 729653), 101.0, 280.0]","[datetime.datetime(2022, 11, 28, 19, 15, 26, 729653), 11.0, 27.0]","[datetime.datetime(2022, 11, 28, 19, 15, 26, 729653), 5.5, 9.2]"
1497,"[datetime.datetime(2022, 11, 28, 19, 15, 28, 28895), 4.0, 5.8]","[datetime.datetime(2022, 11, 28, 19, 15, 28, 28895), 5.0, 7.2]","[datetime.datetime(2022, 11, 28, 19, 15, 28, 28895), 21.0, 99999]","[datetime.datetime(2022, 11, 28, 19, 15, 28, 28895), 2.0, 2.26]","[datetime.datetime(2022, 11, 28, 19, 15, 28, 28895), 41.0, 70.0]","[datetime.datetime(2022, 11, 28, 19, 15, 28, 28895), 101.0, 280.0]","[datetime.datetime(2022, 11, 28, 19, 15, 28, 28895), 11.0, 27.0]","[datetime.datetime(2022, 11, 28, 19, 15, 28, 28895), 5.5, 9.2]"
1498,"[datetime.datetime(2022, 11, 28, 19, 15, 29, 311433), 4.0, 5.8]","[datetime.datetime(2022, 11, 28, 19, 15, 29, 311433), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 19, 15, 29, 311433), 21.0, 99999]","[datetime.datetime(2022, 11, 28, 19, 15, 29, 311433), 2.0, 2.26]","[datetime.datetime(2022, 11, 28, 19, 15, 29, 311433), 41.0, 70.0]","[datetime.datetime(2022, 11, 28, 19, 15, 29, 311433), 101.0, 280.0]","[datetime.datetime(2022, 11, 28, 19, 15, 29, 311433), 11.0, 27.0]","[datetime.datetime(2022, 11, 28, 19, 15, 29, 311433), 5.5, 9.2]"
1499,"[datetime.datetime(2022, 11, 28, 19, 15, 30, 542295), 4.0, 5.8]","[datetime.datetime(2022, 11, 28, 19, 15, 30, 542295), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 19, 15, 30, 542295), 21.0, 99999]","[datetime.datetime(2022, 11, 28, 19, 15, 30, 542295), 2.0, 2.26]","[datetime.datetime(2022, 11, 28, 19, 15, 30, 542295), 41.0, 70.0]","[datetime.datetime(2022, 11, 28, 19, 15, 30, 542295), 101.0, 280.0]","[datetime.datetime(2022, 11, 28, 19, 15, 30, 542295), 11.0, 27.0]","[datetime.datetime(2022, 11, 28, 19, 15, 30, 542295), 5.5, 9.2]"
1500,"[datetime.datetime(2022, 11, 28, 19, 15, 31, 800177), 4.0, 5.8]","[datetime.datetime(2022, 11, 28, 19, 15, 31, 800177), 5.0, 7.4]","[datetime.datetime(2022, 11, 28, 19, 15, 31, 800177), 21.0, 99999]","[datetime.datetime(2022, 11, 28, 19, 15, 31, 800177), 2.0, 2.26]","[datetime.datetime(2022, 11, 28, 19, 15, 31, 800177), 41.0, 70.0]","[datetime.datetime(2022, 11, 28, 19, 15, 31, 800177), 101.0, 280.0]","[datetime.datetime(2022, 11, 28, 19, 15, 31, 800177), 11.0, 27.0]","[datetime.datetime(2022, 11, 28, 19, 15, 31, 800177), 5.5, 9.2]"
1501,"[datetime.datetime(2022, 11, 28, 19, 15, 33, 43134), 4.0, 5.8]","[datetime.datetime(2022, 11, 28, 19, 15, 33, 43134), 5.0, 6.8]","[datetime.datetime(2022, 11, 28, 19, 15, 33, 43134), 21.0, 99999]","[datetime.datetime(2022, 11, 28, 19, 15, 33, 43134), 2.0, 2.26]","[datetime.datetime(2022, 11, 28, 19, 15, 33, 43134), 41.0, 70.0]","[datetime.datetime(2022, 11, 28, 19, 15, 33, 43134), 101.0, 280.0]","[datetime.datetime(2022, 11, 28, 19, 15, 33, 43134), 11.0, 27.0]","[datetime.datetime(2022, 11, 28, 19, 15, 33, 43134), 5.5, 9.2]"
1502,"[datetime.datetime(2022, 11, 28, 19, 15, 34, 295437), 4.0, 5.8]","[datetime.datetime(2022, 11, 28, 19, 15, 34, 295437), 5.0, 6.8]","[datetime.datetime(2022, 11, 28, 19, 15, 34, 295437), 21.0, 99999]","[datetime.datetime(2022, 11, 28, 19, 15, 34, 295437), 2.0, 2.26]","[datetime.datetime(2022, 11, 28, 19, 15, 34, 295437), 41.0, 70.0]","[datetime.datetime(2022, 11, 28, 19, 15, 34, 295437), 101.0, 280.0]","[datetime.datetime(2022, 11, 28, 19, 15, 34, 295437), 11.0, 27.0]","[datetime.datetime(2022, 11, 28, 19, 15, 34, 295437), 5.5, 9.2]"
1503,"[datetime.datetime(2022, 11, 28, 19, 15, 35, 622224), 4.0, 5.8]","[datetime.datetime(2022, 11, 28, 19, 15, 35, 622224), 5.0, 6.8]","[datetime.datetime(2022, 11, 28, 19, 15, 35, 622224), 21.0, 99999]","[datetime.datetime(2022, 11, 28, 19, 15, 35, 622224), 2.0, 2.26]","[datetime.datetime(2022, 11, 28, 19, 15, 35, 622224), 41.0, 70.0]","[datetime.datetime(2022, 11, 28, 19, 15, 35, 622224), 101.0, 280.0]","[datetime.datetime(2022, 11, 28, 19, 15, 35, 622224), 11.0, 27.0]","[datetime.datetime(2022, 11, 28, 19, 15, 35, 622224), 5.5, 9.2]"
1504,"[datetime.datetime(2022, 11, 28, 19, 15, 36, 913415), 4.0, 5.8]","[datetime.datetime(2022, 11, 28, 19, 15, 36, 913415), 5.0, 6.8]","[datetime.datetime(2022, 11, 28, 19, 15, 36, 913415), 21.0, 99999]","[datetime.datetime(2022, 11, 28, 19, 15, 36, 913415), 2.0, 2.26]","[datetime.datetime(2022, 11, 28, 19, 15, 36, 913415), 41.0, 70.0]","[datetime.datetime(2022, 11, 28, 19, 15, 36, 913415), 101.0, 280.0]","[datetime.datetime(2022, 11, 28, 19, 15, 36, 913415), 11.0, 27.0]","[datetime.datetime(2022, 11, 28, 19, 15, 36, 913415), 5.5, 9.2]"
1505,"[datetime.datetime(2022, 11, 28, 19, 15, 38, 255321), 4.0, 5.8]","[datetime.datetime(2022, 11, 28, 19, 15, 38, 255321), 5.0, 6.8]","[datetime.datetime(2022, 11, 28, 19, 15, 38, 255321), 21.0, 99999]","[datetime.datetime(2022, 11, 28, 19, 15, 38, 255321), 2.0, 2.26]","[datetime.datetime(2022, 11, 28, 19, 15, 38, 255321), 41.0, 70.0]","[datetime.datetime(2022, 11, 28, 19, 15, 38, 255321), 101.0, 280.0]","[datetime.datetime(2022, 11, 28, 19, 15, 38, 255321), 11.0, 27.0]","[datetime.datetime(2022, 11, 28, 19, 15, 38, 255321), 5.5, 9.2]"
1506,"[datetime.datetime(2022, 11, 28, 19, 15, 39, 521349), 4.0, 5.8]","[datetime.datetime(2022, 11, 28, 19, 15, 39, 521349), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 19, 15, 39, 521349), 21.0, 99999]","[datetime.datetime(2022, 11, 28, 19, 15, 39, 521349), 2.0, 2.26]","[datetime.datetime(2022, 11, 28, 19, 15, 39, 521349), 41.0, 70.0]","[datetime.datetime(2022, 11, 28, 19, 15, 39, 521349), 101.0, 280.0]","[datetime.datetime(2022, 11, 28, 19, 15, 39, 521349), 11.0, 27.0]","[datetime.datetime(2022, 11, 28, 19, 15, 39, 521349), 5.5, 8.8]"
1507,"[datetime.datetime(2022, 11, 28, 19, 15, 40, 778403), 4.0, 5.7]","[datetime.datetime(2022, 11, 28, 19, 15, 40, 778403), 5.0, 7.4]","[datetime.datetime(2022, 11, 28, 19, 15, 40, 778403), 21.0, 99999]","[datetime.datetime(2022, 11, 28, 19, 15, 40, 778403), 2.0, 2.26]","[datetime.datetime(2022, 11, 28, 19, 15, 40, 778403), 41.0, 70.0]","[datetime.datetime(2022, 11, 28, 19, 15, 40, 778403), 101.0, 280.0]","[datetime.datetime(2022, 11, 28, 19, 15, 40, 778403), 11.0, 27.0]","[datetime.datetime(2022, 11, 28, 19, 15, 40, 778403), 5.5, 9.6]"
1508,"[datetime.datetime(2022, 11, 28, 19, 15, 42, 25165), 4.0, 5.8]","[datetime.datetime(2022, 11, 28, 19, 15, 42, 25165), 5.0, 7.2]","[datetime.datetime(2022, 11, 28, 19, 15, 42, 25165), 21.0, 99999]","[datetime.datetime(2022, 11, 28, 19, 15, 42, 25165), 2.0, 2.26]","[datetime.datetime(2022, 11, 28, 19, 15, 42, 25165), 41.0, 70.0]","[datetime.datetime(2022, 11, 28, 19, 15, 42, 25165), 101.0, 280.0]","[datetime.datetime(2022, 11, 28, 19, 15, 42, 25165), 11.0, 27.0]","[datetime.datetime(2022, 11, 28, 19, 15, 42, 25165), 5.5, 9.6]"
1509,"[datetime.datetime(2022, 11, 28, 19, 15, 43, 291955), 4.0, 5.7]","[datetime.datetime(2022, 11, 28, 19, 15, 43, 291955), 5.0, 7.2]","[datetime.datetime(2022, 11, 28, 19, 15, 43, 291955), 21.0, 99999]","[datetime.datetime(2022, 11, 28, 19, 15, 43, 291955), 2.0, 2.26]","[datetime.datetime(2022, 11, 28, 19, 15, 43, 291955), 41.0, 70.0]","[datetime.datetime(2022, 11, 28, 19, 15, 43, 291955), 101.0, 280.0]","[datetime.datetime(2022, 11, 28, 19, 15, 43, 291955), 11.0, 27.0]","[datetime.datetime(2022, 11, 28, 19, 15, 43, 291955), 5.5, 9.6]"
1510,"[datetime.datetime(2022, 11, 28, 19, 15, 44, 522231), 4.0, 5.8]","[datetime.datetime(2022, 11, 28, 19, 15, 44, 522231), 5.0, 6.8]","[datetime.datetime(2022, 11, 28, 19, 15, 44, 522231), 21.0, 99999]","[datetime.datetime(2022, 11, 28, 19, 15, 44, 522231), 2.0, 2.26]","[datetime.datetime(2022, 11, 28, 19, 15, 44, 522231), 41.0, 70.0]","[datetime.datetime(2022, 11, 28, 19, 15, 44, 522231), 101.0, 350.0]","[datetime.datetime(2022, 11, 28, 19, 15, 44, 522231), 11.0, 27.0]","[datetime.datetime(2022, 11, 28, 19, 15, 44, 522231), 5.5, 9.4]"
1511,"[datetime.datetime(2022, 11, 28, 19, 15, 45, 778499), 4.0, 5.8]","[datetime.datetime(2022, 11, 28, 19, 15, 45, 778499), 5.0, 6.8]","[datetime.datetime(2022, 11, 28, 19, 15, 45, 778499), 21.0, 99999]","[datetime.datetime(2022, 11, 28, 19, 15, 45, 778499), 2.0, 2.24]","[datetime.datetime(2022, 11, 28, 19, 15, 45, 778499), 41.0, 70.0]","[datetime.datetime(2022, 11, 28, 19, 15, 45, 778499), 101.0, 330.0]","[datetime.datetime(2022, 11, 28, 19, 15, 45, 778499), 11.0, 27.0]","[datetime.datetime(2022, 11, 28, 19, 15, 45, 778499), 5.5, 9.4]"
1512,"[datetime.datetime(2022, 11, 28, 19, 15, 47, 67471), 4.0, 5.8]","[datetime.datetime(2022, 11, 28, 19, 15, 47, 67471), 5.0, 6.8]","[datetime.datetime(2022, 11, 28, 19, 15, 47, 67471), 21.0, 99999]","[datetime.datetime(2022, 11, 28, 19, 15, 47, 67471), 2.0, 2.26]","[datetime.datetime(2022, 11, 28, 19, 15, 47, 67471), 41.0, 90.0]","[datetime.datetime(2022, 11, 28, 19, 15, 47, 67471), 101.0, 320.0]","[datetime.datetime(2022, 11, 28, 19, 15, 47, 67471), 11.0, 27.0]","[datetime.datetime(2022, 11, 28, 19, 15, 47, 67471), 5.5, 9.6]"
1513,"[datetime.datetime(2022, 11, 28, 19, 15, 48, 328489), 4.0, 5.8]","[datetime.datetime(2022, 11, 28, 19, 15, 48, 328489), 5.0, 6.8]","[datetime.datetime(2022, 11, 28, 19, 15, 48, 328489), 21.0, 99999]","[datetime.datetime(2022, 11, 28, 19, 15, 48, 328489), 2.0, 2.26]","[datetime.datetime(2022, 11, 28, 19, 15, 48, 328489), 41.0, 90.0]","[datetime.datetime(2022, 11, 28, 19, 15, 48, 328489), 101.0, 330.0]","[datetime.datetime(2022, 11, 28, 19, 15, 48, 328489), 11.0, 27.0]","[datetime.datetime(2022, 11, 28, 19, 15, 48, 328489), 5.5, 9.6]"
1514,"[datetime.datetime(2022, 11, 28, 19, 15, 49, 614507), 4.0, 5.8]","[datetime.datetime(2022, 11, 28, 19, 15, 49, 614507), 5.0, 6.8]","[datetime.datetime(2022, 11, 28, 19, 15, 49, 614507), 21.0, 99999]","[datetime.datetime(2022, 11, 28, 19, 15, 49, 614507), 2.0, 2.26]","[datetime.datetime(2022, 11, 28, 19, 15, 49, 614507), 41.0, 90.0]","[datetime.datetime(2022, 11, 28, 19, 15, 49, 614507), 101.0, 320.0]","[datetime.datetime(2022, 11, 28, 19, 15, 49, 614507), 11.0, 27.0]","[datetime.datetime(2022, 11, 28, 19, 15, 49, 614507), 5.5, 9.6]"
1515,"[datetime.datetime(2022, 11, 28, 19, 15, 50, 963040), 4.0, 5.8]","[datetime.datetime(2022, 11, 28, 19, 15, 50, 963040), 5.0, 6.8]","[datetime.datetime(2022, 11, 28, 19, 15, 50, 963040), 21.0, 99999]","[datetime.datetime(2022, 11, 28, 19, 15, 50, 963040), 2.0, 2.28]","[datetime.datetime(2022, 11, 28, 19, 15, 50, 963040), 41.0, 85.0]","[datetime.datetime(2022, 11, 28, 19, 15, 50, 963040), 101.0, 320.0]","[datetime.datetime(2022, 11, 28, 19, 15, 50, 963040), 11.0, 27.0]","[datetime.datetime(2022, 11, 28, 19, 15, 50, 963040), 5.5, 9.6]"
1516,"[datetime.datetime(2022, 11, 28, 19, 15, 52, 257312), 4.0, 5.6]","[datetime.datetime(2022, 11, 28, 19, 15, 52, 257312), 5.0, 6.8]","[datetime.datetime(2022, 11, 28, 19, 15, 52, 257312), 21.0, 99999]","[datetime.datetime(2022, 11, 28, 19, 15, 52, 257312), 2.0, 2.28]","[datetime.datetime(2022, 11, 28, 19, 15, 52, 257312), 41.0, 85.0]","[datetime.datetime(2022, 11, 28, 19, 15, 52, 257312), 101.0, 320.0]","[datetime.datetime(2022, 11, 28, 19, 15, 52, 257312), 11.0, 27.0]","[datetime.datetime(2022, 11, 28, 19, 15, 52, 257312), 5.5, 9.6]"
1517,"[datetime.datetime(2022, 11, 28, 19, 15, 53, 743487), 4.0, 5.6]","[datetime.datetime(2022, 11, 28, 19, 15, 53, 743487), 5.0, 6.8]","[datetime.datetime(2022, 11, 28, 19, 15, 53, 743487), 21.0, 99999]","[datetime.datetime(2022, 11, 28, 19, 15, 53, 743487), 2.0, 2.28]","[datetime.datetime(2022, 11, 28, 19, 15, 53, 743487), 41.0, 85.0]","[datetime.datetime(2022, 11, 28, 19, 15, 53, 743487), 101.0, 320.0]","[datetime.datetime(2022, 11, 28, 19, 15, 53, 743487), 11.0, 27.0]","[datetime.datetime(2022, 11, 28, 19, 15, 53, 743487), 5.5, 9.6]"
1518,"[datetime.datetime(2022, 11, 28, 19, 15, 55, 26341), 4.0, 5.6]","[datetime.datetime(2022, 11, 28, 19, 15, 55, 26341), 5.0, 6.8]","[datetime.datetime(2022, 11, 28, 19, 15, 55, 26341), 21.0, 99999]","[datetime.datetime(2022, 11, 28, 19, 15, 55, 26341), 2.0, 2.28]","[datetime.datetime(2022, 11, 28, 19, 15, 55, 26341), 41.0, 85.0]","[datetime.datetime(2022, 11, 28, 19, 15, 55, 26341), 101.0, 320.0]","[datetime.datetime(2022, 11, 28, 19, 15, 55, 26341), 11.0, 27.0]","[datetime.datetime(2022, 11, 28, 19, 15, 55, 26341), 5.5, 9.6]"
1519,"[datetime.datetime(2022, 11, 28, 19, 15, 56, 256050), 4.0, 5.6]","[datetime.datetime(2022, 11, 28, 19, 15, 56, 256050), 5.0, 6.8]","[datetime.datetime(2022, 11, 28, 19, 15, 56, 256050), 21.0, 99999]","[datetime.datetime(2022, 11, 28, 19, 15, 56, 256050), 2.0, 2.28]","[datetime.datetime(2022, 11, 28, 19, 15, 56, 256050), 41.0, 85.0]","[datetime.datetime(2022, 11, 28, 19, 15, 56, 256050), 101.0, 320.0]","[datetime.datetime(2022, 11, 28, 19, 15, 56, 256050), 11.0, 27.0]","[datetime.datetime(2022, 11, 28, 19, 15, 56, 256050), 5.5, 9.6]"
1520,"[datetime.datetime(2022, 11, 28, 19, 15, 57, 545182), 4.0, 5.6]","[datetime.datetime(2022, 11, 28, 19, 15, 57, 545182), 5.0, 6.8]","[datetime.datetime(2022, 11, 28, 19, 15, 57, 545182), 21.0, 99999]","[datetime.datetime(2022, 11, 28, 19, 15, 57, 545182), 2.0, 2.34]","[datetime.datetime(2022, 11, 28, 19, 15, 57, 545182), 41.0, 85.0]","[datetime.datetime(2022, 11, 28, 19, 15, 57, 545182), 101.0, 320.0]","[datetime.datetime(2022, 11, 28, 19, 15, 57, 545182), 11.0, 27.0]","[datetime.datetime(2022, 11, 28, 19, 15, 57, 545182), 5.5, 9.6]"
1521,"[datetime.datetime(2022, 11, 28, 19, 15, 58, 793354), 4.0, 5.6]","[datetime.datetime(2022, 11, 28, 19, 15, 58, 793354), 5.0, 6.8]","[datetime.datetime(2022, 11, 28, 19, 15, 58, 793354), 21.0, 99999]","[datetime.datetime(2022, 11, 28, 19, 15, 58, 793354), 2.0, 2.34]","[datetime.datetime(2022, 11, 28, 19, 15, 58, 793354), 41.0, 85.0]","[datetime.datetime(2022, 11, 28, 19, 15, 58, 793354), 101.0, 320.0]","[datetime.datetime(2022, 11, 28, 19, 15, 58, 793354), 11.0, 27.0]","[datetime.datetime(2022, 11, 28, 19, 15, 58, 793354), 5.5, 9.6]"
1522,"[datetime.datetime(2022, 11, 28, 19, 16, 0, 15606), 4.0, 5.6]","[datetime.datetime(2022, 11, 28, 19, 16, 0, 15606), 5.0, 6.8]","[datetime.datetime(2022, 11, 28, 19, 16, 0, 15606), 21.0, 99999]","[datetime.datetime(2022, 11, 28, 19, 16, 0, 15606), 2.0, 2.34]","[datetime.datetime(2022, 11, 28, 19, 16, 0, 15606), 41.0, 85.0]","[datetime.datetime(2022, 11, 28, 19, 16, 0, 15606), 101.0, 320.0]","[datetime.datetime(2022, 11, 28, 19, 16, 0, 15606), 11.0, 27.0]","[datetime.datetime(2022, 11, 28, 19, 16, 0, 15606), 5.5, 9.6]"
1523,"[datetime.datetime(2022, 11, 28, 19, 16, 1, 246357), 4.0, 5.6]","[datetime.datetime(2022, 11, 28, 19, 16, 1, 246357), 5.0, 6.8]","[datetime.datetime(2022, 11, 28, 19, 16, 1, 246357), 21.0, 99999]","[datetime.datetime(2022, 11, 28, 19, 16, 1, 246357), 2.0, 2.34]","[datetime.datetime(2022, 11, 28, 19, 16, 1, 246357), 41.0, 85.0]","[datetime.datetime(2022, 11, 28, 19, 16, 1, 246357), 101.0, 320.0]","[datetime.datetime(2022, 11, 28, 19, 16, 1, 246357), 11.0, 27.0]","[datetime.datetime(2022, 11, 28, 19, 16, 1, 246357), 5.5, 9.6]"
1524,"[datetime.datetime(2022, 11, 28, 19, 16, 2, 479100), 4.0, 5.6]","[datetime.datetime(2022, 11, 28, 19, 16, 2, 479100), 5.0, 6.8]","[datetime.datetime(2022, 11, 28, 19, 16, 2, 479100), 21.0, 99999]","[datetime.datetime(2022, 11, 28, 19, 16, 2, 479100), 2.0, 2.36]","[datetime.datetime(2022, 11, 28, 19, 16, 2, 479100), 41.0, 85.0]","[datetime.datetime(2022, 11, 28, 19, 16, 2, 479100), 101.0, 320.0]","[datetime.datetime(2022, 11, 28, 19, 16, 2, 479100), 11.0, 27.0]","[datetime.datetime(2022, 11, 28, 19, 16, 2, 479100), 5.5, 9.4]"
