,Son Of Haka,Smoking Sophie,Its Your Shout,Annas Spark,By The Dram,Sky Stone
08-01-2023 17:41:11.462178,"(19.0, 40.0, 38.5)","(41.0, 110.0, 102.64705882352942)","(6.5, 8.8, 8.76)","(7.5, 11.5, 11.241379310344827)","(16.0, 23.0, 22.894736842105264)","(1.24, 1.4, 1.3878313253012047)"
08-01-2023 17:41:12.540738,"(19.0, 40.0, 38.5)","(41.0, 110.0, 102.64705882352942)","(6.5, 8.8, 8.76)","(7.5, 11.5, 11.265625)","(16.0, 23.0, 22.894736842105264)","(1.24, 1.4, 1.3878313253012047)"
08-01-2023 17:41:13.649470,"(19.0, 40.0, 38.5)","(41.0, 110.0, 102.64705882352942)","(6.5, 8.8, 8.76)","(7.5, 11.5, 11.265625)","(16.0, 23.0, 22.894736842105264)","(1.24, 1.4, 1.3878313253012047)"
08-01-2023 17:41:14.786263,"(19.0, 40.0, 38.5)","(41.0, 110.0, 102.64705882352942)","(6.5, 8.8, 8.76)","(7.5, 11.5, 11.265625)","(16.0, 23.0, 22.894736842105264)","(1.24, 1.4, 1.3878313253012047)"
08-01-2023 17:41:16.031445,"(19.0, 40.0, 38.5)","(41.0, 110.0, 102.64705882352942)","(6.5, 8.8, 8.771428571428572)","(7.5, 11.5, 11.272727272727273)","(16.0, 23.0, 23.85)","(1.24, 1.4, 1.3881690140845069)"
08-01-2023 17:41:17.472952,"(19.0, 40.0, 38.5)","(41.0, 110.0, 102.64705882352942)","(6.5, 8.8, 8.771428571428572)","(7.5, 11.5, 11.272727272727273)","(16.0, 24.0, 23.666666666666668)","(1.24, 1.39, 1.3881690140845069)"
08-01-2023 17:41:18.615997,"(19.0, 40.0, 38.5)","(41.0, 110.0, 102.64705882352942)","(6.5, 8.8, 8.771428571428572)","(7.5, 11.5, 11.25)","(16.0, 24.0, 23.9)","(1.24, 1.39, 1.3881690140845069)"
08-01-2023 17:41:19.844837,"(19.0, 40.0, 38.0)","(41.0, 110.0, 102.64705882352942)","(6.5, 8.8, 8.771428571428572)","(7.5, 11.5, 11.258064516129032)","(16.0, 24.0, 23.9)","(1.24, 1.39, 1.3881690140845069)"
08-01-2023 17:41:21.066137,"(19.0, 40.0, 37.86666666666667)","(41.0, 110.0, 102.64705882352942)","(6.5, 8.8, 8.771428571428572)","(7.5, 11.5, 11.272727272727273)","(16.0, 24.0, 23.9)","(1.24, 1.39, 1.3881690140845069)"
08-01-2023 17:41:22.178775,"(19.0, 40.0, 37.84615384615385)","(41.0, 110.0, 102.64705882352942)","(6.5, 8.8, 8.771428571428572)","(7.5, 11.5, 11.272727272727273)","(16.0, 24.0, 23.9)","(1.24, 1.39, 1.3881690140845069)"
08-01-2023 17:41:23.296990,"(19.0, 40.0, 36.57142857142857)","(41.0, 110.0, 102.64705882352942)","(6.5, 8.8, 8.771428571428572)","(7.5, 11.5, 11.272727272727273)","(16.0, 24.0, 23.9)","(1.24, 1.39, 1.3881690140845069)"
08-01-2023 17:41:24.420715,"(19.0, 40.0, 36.5)","(41.0, 110.0, 102.64705882352942)","(6.5, 8.8, 8.771428571428572)","(7.5, 11.5, 11.272727272727273)","(16.0, 24.0, 23.9)","(1.24, 1.39, 1.3878873239436618)"
08-01-2023 17:41:25.520140,"(19.0, 40.0, 36.5)","(41.0, 110.0, 102.64705882352942)","(6.5, 8.8, 8.771428571428572)","(7.5, 11.5, 11.272727272727273)","(16.0, 24.0, 23.9)","(1.24, 1.39, 1.3878873239436618)"
08-01-2023 17:41:26.623837,"(19.0, 40.0, 36.5)","(41.0, 110.0, 102.64705882352942)","(6.5, 8.8, 8.771428571428572)","(7.5, 11.5, 11.25)","(16.0, 24.0, 23.9)","(1.24, 1.39, 1.3878873239436618)"
08-01-2023 17:41:27.716763,"(19.0, 40.0, 37.666666666666664)","(41.0, 110.0, 102.64705882352942)","(6.5, 8.8, 8.695238095238095)","(7.5, 11.5, 11.116666666666667)","(16.0, 24.0, 23.875)","(1.24, 1.39, 1.3832692307692307)"
08-01-2023 17:41:28.799362,"(19.0, 40.0, 36.5)","(41.0, 110.0, 102.64705882352942)","(6.5, 9.0, 8.695238095238095)","(7.5, 11.5, 11.116666666666667)","(16.0, 24.0, 23.875)","(1.24, 1.39, 1.3849367088607594)"
08-01-2023 17:41:29.878760,"(19.0, 40.0, 36.5)","(41.0, 110.0, 102.64705882352942)","(6.5, 9.0, 8.727272727272727)","(7.5, 11.5, 11.128787878787879)","(16.0, 24.0, 23.875)","(1.24, 1.39, 1.3884905660377358)"
08-01-2023 17:41:31.047071,"(20.0, 40.0, 37.84615384615385)","(51.0, 110.0, 95.71428571428571)","(6.5, 9.0, 8.727272727272727)","(8.0, 11.5, 11.128787878787879)","(16.0, 24.0, 23.7)","(1.24, 1.39, 1.386081081081081)"
08-01-2023 17:41:32.048319,"(20.0, 40.0, 37.84615384615385)","(51.0, 110.0, 103.05555555555556)","(6.5, 9.0, 8.727272727272727)","(8.0, 11.5, 11.128787878787879)","(16.0, 24.0, 23.823529411764707)","(1.24, 1.39, 1.3888392857142857)"
08-01-2023 17:41:33.157818,"(20.0, 40.0, 37.333333333333336)","(51.0, 110.0, 103.05555555555556)","(6.5, 9.0, 8.76)","(8.0, 11.5, 10.96236559139785)","(16.0, 23.0, 22.941176470588236)","(1.24, 1.39, 1.3898666666666666)"
08-01-2023 17:41:34.270339,"(20.0, 40.0, 38.4)","(51.0, 100.0, 97.1875)","(6.5, 9.0, 8.73913043478261)","(8.0, 11.5, 11.01923076923077)","(16.0, 23.0, 22.869565217391305)","(1.24, 1.39, 1.3899295774647886)"
08-01-2023 17:41:35.549383,"(20.0, 40.0, 37.333333333333336)","(51.0, 100.0, 108.21428571428572)","(6.5, 9.0, 8.73913043478261)","(8.0, 11.5, 11.01923076923077)","(16.0, 23.0, 22.869565217391305)","(1.24, 1.39, 1.3899295774647886)"
08-01-2023 17:41:36.751258,"(20.0, 40.0, 36.8)","(51.0, 110.0, 104.11764705882354)","(6.5, 9.0, 8.486486486486486)","(8.0, 11.5, 11.068965517241379)","(16.0, 23.0, 22.869565217391305)","(1.24, 1.39, 1.3937692307692306)"
08-01-2023 17:41:38.262320,"(20.0, 40.0, 37.714285714285715)","(51.0, 110.0, 94.0)","(6.5, 8.8, 8.635294117647058)","(8.0, 11.5, 11.045454545454545)","(16.0, 22.0, 21.875)","(1.24, 1.41, 1.4025581395348836)"
08-01-2023 17:41:39.416639,"(20.0, 38.0, 37.714285714285715)","(51.0, 110.0, 94.0)","(6.5, 8.8, 8.66)","(8.0, 11.5, 10.977272727272727)","(16.0, 22.0, 21.866666666666667)","(1.24, 1.41, 1.404457831325301)"
08-01-2023 17:41:40.592257,"(21.0, 40.0, 39.63636363636364)","(51.0, 110.0, 94.0)","(7.0, 8.8, 8.772727272727273)","(8.5, 11.0, 10.942105263157895)","(17.0, 22.0, 22.8)","(1.24, 1.41, 1.4078723404255318)"
08-01-2023 17:41:41.718235,"(21.0, 42.0, 39.75)","(51.0, 120.0, 97.5)","(7.0, 8.8, 8.772727272727273)","(8.5, 11.5, 10.96236559139785)","(17.0, 23.0, 22.8)","(1.24, 1.41, 1.402967032967033)"
08-01-2023 17:41:42.850137,"(21.0, 42.0, 40.285714285714285)","(51.0, 130.0, 115.88235294117646)","(7.0, 8.6, 8.487499999999999)","(8.5, 11.5, 10.95360824742268)","(17.0, 23.0, 21.866666666666667)","(1.24, 1.41, 1.4082291666666666)"
08-01-2023 17:41:43.904962,"(21.0, 42.0, 39.333333333333336)","(51.0, 130.0, 116.66666666666667)","(7.0, 8.6, 8.487499999999999)","(8.5, 11.5, 10.95360824742268)","(17.0, 22.0, 21.866666666666667)","(1.24, 1.41, 1.4060526315789472)"
08-01-2023 17:41:44.916504,"(21.0, 42.0, 39.69230769230769)","(51.0, 130.0, 116.66666666666667)","(7.0, 8.6, 8.487499999999999)","(8.5, 11.5, 10.95360824742268)","(17.0, 22.0, 21.866666666666667)","(1.24, 1.41, 1.4079012345679012)"
08-01-2023 17:41:45.963846,"(21.0, 42.0, 39.42857142857143)","(51.0, 130.0, 116.66666666666667)","(7.0, 8.6, 8.413333333333334)","(8.5, 11.0, 10.75)","(17.0, 22.0, 22.41176470588235)","(1.24, 1.41, 1.4081666666666666)"
08-01-2023 17:41:47.050043,"(21.0, 42.0, 38.666666666666664)","(51.0, 130.0, 100.0)","(7.0, 8.6, 8.475)","(8.5, 11.0, 10.576923076923077)","(17.0, 23.0, 22.333333333333332)","(1.24, 1.41, 1.4056521739130434)"
08-01-2023 17:41:48.020349,"(21.0, 42.0, 40.0)","(51.0, 130.0, 100.0)","(7.0, 8.6, 8.52)","(8.5, 11.0, 10.558823529411764)","(17.0, 23.0, 22.333333333333332)","(1.24, 1.41, 1.4024242424242424)"
08-01-2023 17:41:49.053022,"(21.0, 42.0, 40.46153846153846)","(51.0, 130.0, 100.0)","(7.0, 8.6, 8.577777777777778)","(8.5, 11.0, 10.64)","(17.0, 23.0, 22.36842105263158)","(1.24, 1.41, 1.4024242424242424)"
08-01-2023 17:41:50.128974,"(21.0, 42.0, 40.46153846153846)","(51.0, 130.0, 100.0)","(7.0, 8.6, 8.577777777777778)","(8.5, 11.0, 10.55)","(17.0, 23.0, 22.36842105263158)","(1.24, 1.41, 1.4024242424242424)"
08-01-2023 17:41:51.179531,"(21.0, 42.0, 40.46153846153846)","(51.0, 130.0, 100.0)","(7.0, 8.6, 8.578947368421053)","(8.5, 11.0, 10.64)","(17.0, 23.0, 22.36842105263158)","(1.24, 1.41, 1.4024242424242424)"
08-01-2023 17:41:52.270938,"(21.0, 42.0, 40.46153846153846)","(51.0, 130.0, 100.0)","(7.0, 8.6, 8.544827586206896)","(8.5, 11.0, 10.583333333333334)","(17.0, 23.0, 22.142857142857142)","(1.24, 1.41, 1.4073099415204677)"
08-01-2023 17:41:53.384834,"(21.0, 42.0, 39.5)","(51.0, 130.0, 115.88235294117646)","(7.0, 8.6, 8.181818181818182)","(8.5, 11.0, 10.391891891891891)","(17.0, 23.0, 21.75)","(1.24, 1.45, 1.426)"
08-01-2023 17:41:54.372536,"(21.0, 42.0, 39.5)","(51.0, 130.0, 115.0)","(7.0, 8.4, 8.181818181818182)","(8.5, 10.5, 10.454545454545455)","(17.0, 23.0, 21.75)","(1.24, 1.43, 1.4231372549019607)"
08-01-2023 17:41:55.425233,"(21.0, 42.0, 39.857142857142854)","(51.0, 130.0, 110.9090909090909)","(7.0, 8.2, 8.033333333333333)","(8.5, 11.0, 10.787878787878787)","(17.0, 23.0, 21.75)","(1.24, 1.43, 1.4220454545454544)"
08-01-2023 17:41:56.444466,"(21.0, 42.0, 39.857142857142854)","(51.0, 130.0, 117.14285714285714)","(7.0, 8.2, 8.007407407407406)","(8.5, 11.0, 10.787878787878787)","(17.0, 23.0, 21.82608695652174)","(1.24, 1.43, 1.422112676056338)"
08-01-2023 17:41:57.460743,"(21.0, 42.0, 38.666666666666664)","(51.0, 130.0, 117.14285714285714)","(7.0, 8.2, 7.992)","(8.5, 11.0, 10.81578947368421)","(17.0, 23.0, 21.75)","(1.24, 1.43, 1.422112676056338)"
08-01-2023 17:41:58.890344,"(21.0, 42.0, 39.714285714285715)","(51.0, 130.0, 100.0)","(7.0, 8.2, 7.976)","(8.0, 11.0, 10.617647058823529)","(17.0, 22.0, 21.82608695652174)","(1.24, 1.43, 1.4284848484848485)"
08-01-2023 17:41:59.945165,"(21.0, 42.0, 39.714285714285715)","(51.0, 130.0, 100.0)","(7.0, 8.0, 7.976)","(8.0, 11.0, 10.777777777777779)","(17.0, 23.0, 21.866666666666667)","(1.24, 1.43, 1.423)"
08-01-2023 17:42:00.942545,"(21.0, 42.0, 39.714285714285715)","(51.0, 120.0, 114.70588235294117)","(7.0, 8.2, 8.042857142857143)","(8.0, 11.0, 10.75)","(17.0, 22.0, 21.555555555555557)","(1.24, 1.43, 1.423)"
08-01-2023 17:42:02.025161,"(21.0, 42.0, 40.0)","(51.0, 120.0, 114.70588235294117)","(7.0, 8.2, 8.060869565217391)","(8.0, 11.0, 10.75)","(17.0, 22.0, 21.652173913043477)","(1.24, 1.43, 1.4236559139784946)"
08-01-2023 17:42:03.149672,"(21.0, 42.0, 38.8)","(51.0, 130.0, 118.75)","(7.0, 8.2, 8.026415094339622)","(8.0, 11.0, 10.795454545454545)","(17.0, 22.0, 22.6)","(1.24, 1.43, 1.4194520547945204)"
08-01-2023 17:42:04.157877,"(21.0, 42.0, 38.8)","(51.0, 130.0, 116.66666666666667)","(7.0, 8.2, 8.026415094339622)","(8.0, 11.0, 10.754901960784313)","(17.0, 23.0, 22.5)","(1.24, 1.42, 1.4168999999999998)"
08-01-2023 17:42:05.209416,"(21.0, 42.0, 40.666666666666664)","(51.0, 130.0, 116.66666666666667)","(7.0, 8.2, 8.01090909090909)","(8.0, 11.0, 10.754901960784313)","(17.0, 23.0, 22.142857142857142)","(1.24, 1.42, 1.4212857142857143)"
08-01-2023 17:42:06.211376,"(21.0, 42.0, 40.666666666666664)","(51.0, 130.0, 121.42857142857143)","(7.0, 8.0, 7.993333333333333)","(8.0, 11.0, 10.722222222222221)","(17.0, 23.0, 22.142857142857142)","(1.24, 1.43, 1.4225333333333332)"
08-01-2023 17:42:07.242502,"(21.0, 42.0, 40.666666666666664)","(51.0, 130.0, 116.66666666666667)","(7.0, 8.0, 8.111538461538462)","(8.0, 11.0, 10.754901960784313)","(17.0, 23.0, 21.81818181818182)","(1.24, 1.43, 1.4212751677852349)"
08-01-2023 17:42:08.558236,"(21.0, 42.0, 40.857142857142854)","(51.0, 130.0, 121.42857142857143)","(7.0, 8.2, 8.11320754716981)","(8.0, 11.0, 10.754901960784313)","(17.0, 22.0, 21.84)","(1.24, 1.43, 1.420845070422535)"
08-01-2023 17:42:09.699688,"(21.0, 42.0, 40.857142857142854)","(51.0, 130.0, 121.42857142857143)","(7.0, 8.2, 8.11320754716981)","(8.0, 11.0, 10.722222222222221)","(17.0, 22.0, 21.84)","(1.24, 1.43, 1.4221212121212121)"
08-01-2023 17:42:10.765788,"(21.0, 42.0, 40.666666666666664)","(51.0, 130.0, 115.0)","(7.0, 8.2, 8.11320754716981)","(8.0, 11.0, 10.744897959183673)","(17.0, 22.0, 21.545454545454547)","(1.24, 1.43, 1.4226553672316384)"
08-01-2023 17:42:11.950761,"(21.0, 42.0, 40.666666666666664)","(51.0, 130.0, 115.0)","(7.0, 8.2, 8.11320754716981)","(8.0, 11.0, 10.768518518518519)","(17.0, 23.0, 21.714285714285715)","(1.24, 1.43, 1.4223529411764706)"
08-01-2023 17:42:13.111664,"(21.0, 42.0, 40.857142857142854)","(51.0, 130.0, 120.76923076923077)","(7.0, 8.2, 8.11320754716981)","(8.0, 11.0, 10.768518518518519)","(17.0, 23.0, 21.952380952380953)","(1.24, 1.43, 1.4223076923076923)"
08-01-2023 17:42:14.318551,"(21.0, 40.0, 39.81818181818182)","(51.0, 130.0, 115.0)","(7.0, 8.2, 8.121311475409836)","(8.0, 11.0, 10.744897959183673)","(17.0, 23.0, 21.952380952380953)","(1.24, 1.43, 1.421156462585034)"
08-01-2023 17:42:15.393950,"(21.0, 42.0, 40.46153846153846)","(51.0, 130.0, 115.0)","(7.0, 8.2, 8.121311475409836)","(8.0, 11.0, 10.744897959183673)","(17.0, 23.0, 21.818181818181817)","(1.24, 1.43, 1.4215584415584415)"
08-01-2023 17:42:16.470018,"(21.0, 42.0, 40.46153846153846)","(51.0, 130.0, 120.76923076923077)","(7.0, 8.2, 8.121311475409836)","(8.0, 11.0, 10.744897959183673)","(17.0, 22.0, 21.272727272727273)","(1.24, 1.43, 1.4222155688622753)"
08-01-2023 17:42:17.513449,"(21.0, 42.0, 40.666666666666664)","(51.0, 130.0, 115.0)","(7.0, 8.2, 8.126315789473685)","(8.0, 11.0, 10.791666666666666)","(17.0, 22.0, 21.272727272727273)","(1.24, 1.43, 1.422289156626506)"
08-01-2023 17:42:18.637851,"(21.0, 42.0, 40.666666666666664)","(51.0, 130.0, 115.0)","(7.0, 8.2, 8.126315789473685)","(8.0, 11.0, 10.777777777777779)","(17.0, 22.0, 21.5)","(1.24, 1.43, 1.422289156626506)"
08-01-2023 17:42:19.774342,"(21.0, 42.0, 40.46153846153846)","(51.0, 130.0, 120.76923076923077)","(7.0, 8.2, 8.0)","(8.0, 11.0, 10.47972972972973)","(17.0, 22.0, 20.75)","(1.24, 1.43, 1.4393779904306219)"
08-01-2023 17:42:20.982099,"(21.0, 38.0, 35.09090909090909)","(51.0, 130.0, 119.0909090909091)","(7.0, 8.0, 7.914285714285715)","(8.0, 10.5, 10.73076923076923)","(17.0, 21.0, 21.161290322580644)","(1.24, 1.45, 1.4391379310344827)"
08-01-2023 17:42:22.013380,"(21.0, 38.0, 35.333333333333336)","(51.0, 130.0, 112.85714285714286)","(7.0, 8.0, 7.914285714285715)","(8.0, 11.0, 10.73076923076923)","(17.0, 22.0, 21.161290322580644)","(1.24, 1.44, 1.4380869565217391)"
08-01-2023 17:42:23.062885,"(21.0, 38.0, 36.0)","(51.0, 130.0, 113.63636363636364)","(7.0, 8.0, 7.838095238095238)","(8.0, 11.0, 10.725806451612904)","(17.0, 22.0, 20.90909090909091)","(1.24, 1.45, 1.4387704918032787)"
08-01-2023 17:42:24.121854,"(21.0, 38.0, 37.0)","(51.0, 110.0, 95.0)","(7.0, 7.8, 7.742857142857143)","(8.0, 11.0, 10.706896551724139)","(17.0, 22.0, 20.956521739130434)","(1.24, 1.45, 1.438995983935743)"
08-01-2023 17:42:25.033026,"(21.0, 38.0, 36.0)","(51.0, 110.0, 104.0)","(7.0, 7.8, 7.739393939393939)","(8.0, 11.0, 10.706896551724139)","(17.0, 22.0, 20.956521739130434)","(1.24, 1.45, 1.438995983935743)"
08-01-2023 17:42:26.047549,"(21.0, 38.0, 37.0)","(51.0, 110.0, 91.25)","(7.0, 7.8, 7.751515151515151)","(8.0, 11.0, 10.534246575342465)","(17.0, 22.0, 20.916666666666668)","(1.24, 1.45, 1.4386776859504131)"
08-01-2023 17:42:27.051479,"(21.0, 38.0, 37.0)","(51.0, 100.0, 88.75)","(7.0, 8.0, 7.7368421052631575)","(8.0, 11.0, 10.615384615384615)","(17.0, 22.0, 21.77777777777778)","(1.24, 1.45, 1.4384033613445377)"
08-01-2023 17:42:28.061859,"(21.0, 38.0, 36.0)","(51.0, 100.0, 91.0)","(7.0, 8.0, 7.803921568627451)","(8.0, 11.0, 10.625)","(17.0, 22.0, 21.77777777777778)","(1.24, 1.44, 1.4495138888888888)"
08-01-2023 17:42:29.132191,"(21.0, 36.0, 35.45454545454545)","(51.0, 100.0, 95.9090909090909)","(7.0, 7.8, 7.751724137931034)","(8.0, 11.0, 10.642857142857142)","(17.0, 22.0, 21.48148148148148)","(1.24, 1.45, 1.4520704845814978)"
08-01-2023 17:42:30.197753,"(21.0, 38.0, 37.27272727272727)","(51.0, 120.0, 109.5)","(6.5, 8.0, 7.8428571428571425)","(8.0, 11.0, 10.55813953488372)","(17.0, 22.0, 21.428571428571427)","(1.26, 1.46, 1.4550666666666667)"
08-01-2023 17:42:31.179905,"(21.0, 38.0, 37.27272727272727)","(51.0, 110.0, 95.0)","(6.5, 8.0, 7.804651162790697)","(8.0, 10.5, 10.247787610619469)","(17.0, 22.0, 21.428571428571427)","(1.26, 1.46, 1.4550666666666667)"
08-01-2023 17:42:32.220736,"(21.0, 34.0, 33.63636363636364)","(51.0, 110.0, 95.0)","(6.5, 7.8, 7.75)","(8.0, 10.5, 10.23936170212766)","(17.0, 22.0, 20.785714285714285)","(1.26, 1.47, 1.4593181818181817)"
08-01-2023 17:42:33.280838,"(21.0, 34.0, 33.63636363636364)","(51.0, 100.0, 95.0)","(6.5, 7.8, 7.7368421052631575)","(8.0, 10.5, 10.23936170212766)","(17.0, 21.0, 20.333333333333332)","(1.26, 1.47, 1.4611475409836066)"
08-01-2023 17:42:34.280761,"(21.0, 34.0, 33.63636363636364)","(51.0, 100.0, 92.5)","(6.5, 7.8, 7.725)","(8.0, 10.5, 10.154929577464788)","(17.0, 21.0, 20.48076923076923)","(1.26, 1.47, 1.461098901098901)"
08-01-2023 17:42:35.320068,"(21.0, 34.0, 33.63636363636364)","(51.0, 100.0, 95.5)","(6.5, 7.8, 7.72)","(8.0, 10.5, 10.154929577464788)","(17.0, 21.0, 20.48076923076923)","(1.26, 1.47, 1.462394366197183)"
08-01-2023 17:42:36.325144,"(21.0, 34.0, 33.63636363636364)","(51.0, 95.0, 89.0)","(6.5, 7.8, 7.699999999999999)","(8.0, 10.5, 10.164383561643836)","(17.0, 21.0, 20.48076923076923)","(1.26, 1.47, 1.462394366197183)"
08-01-2023 17:42:37.340764,"(21.0, 34.0, 33.63636363636364)","(51.0, 95.0, 92.0)","(6.5, 7.8, 7.699999999999999)","(8.0, 10.5, 10.208333333333334)","(17.0, 21.0, 20.125)","(1.26, 1.47, 1.4619444444444445)"
08-01-2023 17:42:38.336855,"(21.0, 34.0, 33.63636363636364)","(51.0, 100.0, 91.0)","(6.5, 7.8, 7.699999999999999)","(8.0, 10.5, 10.2)","(17.0, 21.0, 19.95)","(1.26, 1.47, 1.4582727272727272)"
08-01-2023 17:42:39.334356,"(21.0, 34.0, 33.63636363636364)","(51.0, 110.0, 99.58333333333333)","(6.5, 8.2, 8.041379310344828)","(8.0, 10.5, 10.191780821917808)","(17.0, 20.0, 19.95)","(1.26, 1.47, 1.4582727272727272)"
08-01-2023 17:42:40.414372,"(21.0, 34.0, 33.5)","(51.0, 110.0, 102.5)","(6.5, 8.2, 8.153086419753086)","(8.0, 10.5, 10.191780821917808)","(17.0, 19.5, 19.38095238095238)","(1.26, 1.47, 1.4585840707964601)"
08-01-2023 17:42:41.400997,"(21.0, 34.0, 33.5)","(51.0, 110.0, 95.0)","(6.5, 8.2, 8.163218390804596)","(8.0, 10.5, 10.205479452054794)","(17.0, 19.0, 18.5)","(1.26, 1.47, 1.4587962962962964)"
08-01-2023 17:42:42.454599,"(21.0, 34.0, 32.333333333333336)","(51.0, 110.0, 90.0)","(6.5, 8.2, 8.16470588235294)","(8.0, 10.5, 10.192857142857143)","(17.0, 19.0, 18.296296296296298)","(1.26, 1.47, 1.457127659574468)"
08-01-2023 17:42:43.426699,"(21.0, 34.0, 32.333333333333336)","(51.0, 110.0, 90.0)","(6.5, 8.2, 8.16470588235294)","(8.0, 10.5, 10.213333333333333)","(17.0, 19.0, 17.9)","(1.26, 1.47, 1.4582926829268292)"
08-01-2023 17:42:44.492244,"(21.0, 34.0, 32.333333333333336)","(51.0, 110.0, 78.88888888888889)","(6.5, 8.2, 8.332584269662922)","(8.0, 10.5, 10.222222222222221)","(17.0, 18.5, 17.916666666666668)","(1.26, 1.47, 1.4540893470790377)"
08-01-2023 17:42:45.488096,"(21.0, 36.0, 33.333333333333336)","(51.0, 110.0, 92.5)","(6.5, 8.4, 8.30625)","(8.0, 10.5, 10.222222222222221)","(17.0, 18.5, 18.0)","(1.26, 1.46, 1.4535820895522387)"
08-01-2023 17:42:46.382938,"(21.0, 36.0, 32.666666666666664)","(51.0, 110.0, 82.0)","(6.5, 8.4, 8.258064516129032)","(8.0, 10.5, 10.222222222222221)","(17.0, 18.5, 18.0)","(1.26, 1.46, 1.4535820895522387)"
08-01-2023 17:42:47.301977,"(21.0, 36.0, 32.666666666666664)","(51.0, 110.0, 91.33333333333334)","(6.5, 8.4, 8.258064516129032)","(8.0, 10.5, 10.222222222222221)","(17.0, 18.5, 17.9375)","(1.26, 1.46, 1.4539007092198581)"
08-01-2023 17:42:48.256544,"(21.0, 36.0, 34.857142857142854)","(51.0, 110.0, 94.0909090909091)","(6.5, 8.6, 8.432558139534883)","(8.0, 11.0, 10.576923076923077)","(17.0, 18.5, 18.390625)","(1.26, 1.44, 1.4336781609195401)"
08-01-2023 17:42:49.256418,"(21.0, 36.0, 34.285714285714285)","(51.0, 110.0, 98.33333333333333)","(6.5, 8.6, 8.49090909090909)","(8.0, 11.0, 10.56)","(17.0, 19.0, 18.390625)","(1.26, 1.44, 1.4341558441558442)"
08-01-2023 17:42:50.259270,"(21.0, 36.0, 34.285714285714285)","(51.0, 110.0, 92.5)","(6.5, 8.6, 8.571428571428571)","(8.0, 11.0, 10.576923076923077)","(17.0, 19.5, 18.642857142857142)","(1.26, 1.43, 1.4273287671232877)"
08-01-2023 17:42:51.191686,"(21.0, 36.0, 34.285714285714285)","(51.0, 110.0, 98.33333333333333)","(6.5, 8.6, 8.571428571428571)","(8.0, 11.0, 10.576923076923077)","(16.0, 19.5, 18.576923076923077)","(1.26, 1.43, 1.4316939890710383)"
08-01-2023 17:42:52.127157,"(21.0, 36.0, 34.285714285714285)","(51.0, 110.0, 94.0909090909091)","(6.5, 8.6, 8.571428571428571)","(8.0, 11.0, 10.56)","(16.0, 19.5, 18.576923076923077)","(1.26, 1.44, 1.4316939890710383)"
08-01-2023 17:42:53.144409,"(21.0, 36.0, 33.6)","(51.0, 100.0, 88.0)","(6.5, 8.6, 8.571428571428571)","(8.0, 11.0, 10.60344827586207)","(16.0, 20.0, 19.11764705882353)","(1.26, 1.44, 1.4279396984924622)"
08-01-2023 17:42:54.079699,"(21.0, 36.0, 32.5)","(51.0, 95.0, 88.33333333333333)","(6.5, 8.6, 8.515384615384615)","(8.0, 11.0, 10.60344827586207)","(16.0, 20.0, 19.11764705882353)","(1.26, 1.44, 1.4308965517241379)"
08-01-2023 17:42:54.997574,"(21.0, 34.0, 33.80952380952381)","(51.0, 95.0, 86.66666666666667)","(6.5, 8.6, 8.48)","(8.0, 11.0, 10.79126213592233)","(16.0, 20.0, 19.0625)","(1.26, 1.44, 1.44464)"
08-01-2023 17:42:55.965063,"(21.0, 36.0, 34.92307692307692)","(51.0, 95.0, 84.28571428571429)","(6.5, 8.6, 8.48)","(8.0, 11.0, 10.788461538461538)","(16.0, 20.0, 19.25)","(1.26, 1.45, 1.4442105263157894)"
08-01-2023 17:42:56.902899,"(21.0, 36.0, 34.92307692307692)","(51.0, 95.0, 80.71428571428571)","(6.5, 8.6, 8.44390243902439)","(8.0, 11.0, 10.78)","(16.0, 20.0, 19.1)","(1.26, 1.45, 1.444862385321101)"
08-01-2023 17:42:57.923530,"(21.0, 36.0, 35.172413793103445)","(51.0, 95.0, 78.33333333333333)","(6.5, 8.4, 8.25)","(8.0, 11.0, 10.75)","(16.0, 20.0, 19.4)","(1.26, 1.45, 1.444862385321101)"
08-01-2023 17:42:58.933151,"(21.0, 34.0, 33.39393939393939)","(51.0, 95.0, 85.0)","(6.5, 8.4, 8.24)","(8.0, 11.0, 10.818548387096774)","(16.0, 20.0, 19.606060606060606)","(1.26, 1.45, 1.444862385321101)"
08-01-2023 17:42:59.888016,"(21.0, 34.0, 33.375)","(51.0, 95.0, 87.72727272727272)","(6.5, 8.4, 8.24)","(8.0, 11.0, 10.818548387096774)","(16.0, 20.0, 19.869565217391305)","(1.26, 1.45, 1.4407178631051751)"
08-01-2023 17:43:00.928132,"(21.0, 34.0, 33.375)","(51.0, 95.0, 87.72727272727272)","(6.5, 8.4, 8.253333333333332)","(8.0, 11.0, 10.818548387096774)","(16.0, 20.0, 20.272727272727273)","(1.26, 1.45, 1.444040632054176)"
08-01-2023 17:43:02.186810,"(21.0, 34.0, 33.13513513513514)","(51.0, 95.0, 90.0)","(6.5, 8.4, 8.253333333333332)","(8.0, 11.0, 10.794776119402986)","(16.0, 21.0, 20.352941176470587)","(1.26, 1.45, 1.4388101983002832)"
08-01-2023 17:43:03.239452,"(21.0, 34.0, 33.13513513513514)","(51.0, 100.0, 90.0)","(6.5, 8.4, 8.253333333333332)","(8.0, 11.0, 10.794776119402986)","(16.0, 21.0, 20.5625)","(1.26, 1.44, 1.43888)"
