,Fabios Ethics,Good Odds Carla,Boa Vista,Allowed To Dream,Why So Serious,Optimus Eli,Unacceptable Les,Kalyara
08-01-2023 18:20:37.897379,"(7.5, 9.4, 9.021739130434783)","(2.6, 3.4, 3.309375)","(2.2, 2.78, 2.769333333333333)","(5.0, 6.8, 6.723809523809524)","(31.0, 120.0, 93.33333333333333)","(61.0, 130.0, 112.5)","(19.0, 29.0, 26.0)","(31.0, 80.0, 71.11111111111111)"
08-01-2023 18:20:39.006851,"(7.5, 9.4, 9.021739130434783)","(2.6, 3.4, 3.309375)","(2.2, 2.78, 2.769333333333333)","(5.0, 6.8, 6.661538461538462)","(31.0, 120.0, 93.33333333333333)","(61.0, 130.0, 112.5)","(19.0, 29.0, 26.0)","(31.0, 80.0, 71.11111111111111)"
08-01-2023 18:20:40.075933,"(7.5, 9.4, 9.021739130434783)","(2.6, 3.4, 3.309375)","(2.2, 2.78, 2.769333333333333)","(5.0, 6.8, 6.723809523809524)","(31.0, 120.0, 93.33333333333333)","(61.0, 130.0, 112.5)","(19.0, 29.0, 26.0)","(31.0, 80.0, 71.11111111111111)"
08-01-2023 18:20:41.079706,"(7.5, 9.4, 9.021739130434783)","(2.6, 3.4, 3.309375)","(2.2, 2.78, 2.769333333333333)","(5.0, 6.8, 6.723809523809524)","(31.0, 120.0, 93.33333333333333)","(61.0, 130.0, 110.0)","(19.0, 29.0, 26.0)","(31.0, 80.0, 71.11111111111111)"
08-01-2023 18:20:42.072954,"(7.5, 9.4, 9.021739130434783)","(2.6, 3.4, 3.310769230769231)","(2.2, 2.78, 2.769333333333333)","(5.0, 6.8, 6.661538461538462)","(31.0, 120.0, 93.33333333333333)","(61.0, 140.0, 110.0)","(19.0, 29.0, 26.0)","(31.0, 80.0, 71.11111111111111)"
08-01-2023 18:20:43.068024,"(7.5, 9.4, 9.021739130434783)","(2.6, 3.4, 3.310769230769231)","(2.2, 2.78, 2.769333333333333)","(5.0, 6.8, 6.661538461538462)","(31.0, 120.0, 93.33333333333333)","(61.0, 140.0, 110.0)","(19.0, 29.0, 26.0)","(31.0, 80.0, 71.11111111111111)"
08-01-2023 18:20:44.130592,"(7.5, 9.4, 9.021739130434783)","(2.6, 3.4, 3.310769230769231)","(2.2, 2.78, 2.769333333333333)","(5.0, 6.8, 6.661538461538462)","(31.0, 120.0, 93.33333333333333)","(61.0, 140.0, 112.5)","(19.0, 29.0, 26.0)","(31.0, 80.0, 71.11111111111111)"
08-01-2023 18:20:45.214871,"(7.5, 9.4, 9.021739130434783)","(2.6, 3.4, 3.310769230769231)","(2.2, 2.78, 2.769333333333333)","(5.0, 6.8, 6.661538461538462)","(31.0, 120.0, 93.33333333333333)","(61.0, 130.0, 112.5)","(19.0, 29.0, 26.0)","(31.0, 80.0, 71.11111111111111)"
08-01-2023 18:20:46.281966,"(7.5, 9.4, 9.021739130434783)","(2.7, 3.4, 3.310769230769231)","(2.25, 2.78, 2.769333333333333)","(5.0, 6.8, 6.723809523809524)","(41.0, 120.0, 93.33333333333333)","(61.0, 130.0, 112.5)","(19.0, 29.0, 26.0)","(31.0, 80.0, 71.11111111111111)"
08-01-2023 18:20:47.350361,"(7.5, 9.4, 9.021739130434783)","(2.7, 3.4, 3.310769230769231)","(2.25, 2.78, 2.769333333333333)","(5.0, 6.8, 6.661538461538462)","(41.0, 120.0, 93.33333333333333)","(61.0, 130.0, 112.5)","(19.0, 29.0, 26.0)","(31.0, 80.0, 71.11111111111111)"
08-01-2023 18:20:48.476178,"(7.5, 9.4, 9.021739130434783)","(2.7, 3.4, 3.310769230769231)","(2.25, 2.78, 2.769333333333333)","(5.0, 6.8, 6.584615384615384)","(41.0, 120.0, 84.0)","(61.0, 130.0, 124.375)","(19.0, 29.0, 26.0)","(31.0, 80.0, 71.11111111111111)"
08-01-2023 18:20:49.543780,"(7.5, 9.4, 9.021739130434783)","(2.6, 3.4, 3.310769230769231)","(2.25, 2.78, 2.769333333333333)","(5.0, 6.6, 6.584615384615384)","(41.0, 120.0, 84.0)","(61.0, 130.0, 124.375)","(19.0, 29.0, 26.0)","(31.0, 80.0, 71.11111111111111)"
08-01-2023 18:20:50.821003,"(7.5, 9.4, 9.021739130434783)","(2.6, 3.4, 3.310769230769231)","(2.25, 2.78, 2.769333333333333)","(5.0, 6.8, 6.7)","(41.0, 120.0, 84.0)","(61.0, 140.0, 106.66666666666667)","(19.0, 29.0, 26.0)","(31.0, 80.0, 71.11111111111111)"
08-01-2023 18:20:52.148207,"(7.5, 9.4, 9.021739130434783)","(2.6, 3.4, 3.310769230769231)","(2.25, 2.78, 2.769333333333333)","(5.0, 6.8, 6.7)","(41.0, 120.0, 84.0)","(61.0, 140.0, 110.0)","(19.0, 29.0, 26.0)","(31.0, 80.0, 71.11111111111111)"
08-01-2023 18:20:53.375318,"(7.5, 9.4, 9.021739130434783)","(2.6, 3.4, 3.310769230769231)","(2.25, 2.78, 2.769333333333333)","(5.0, 6.8, 6.628571428571429)","(41.0, 120.0, 96.66666666666667)","(61.0, 130.0, 100.0)","(19.0, 29.0, 26.0)","(31.0, 80.0, 58.07692307692308)"
08-01-2023 18:20:54.633501,"(7.5, 9.4, 9.021739130434783)","(2.6, 3.4, 3.310769230769231)","(2.25, 2.78, 2.769333333333333)","(5.0, 6.8, 6.628571428571429)","(41.0, 120.0, 89.375)","(61.0, 110.0, 100.0)","(19.0, 29.0, 26.0)","(31.0, 60.0, 58.214285714285715)"
08-01-2023 18:20:55.707104,"(7.5, 9.4, 9.021739130434783)","(2.6, 3.4, 3.3457943925233646)","(2.25, 2.78, 2.769333333333333)","(5.0, 6.8, 6.628571428571429)","(41.0, 120.0, 89.375)","(61.0, 110.0, 100.0)","(19.0, 29.0, 26.0)","(31.0, 60.0, 58.214285714285715)"
08-01-2023 18:20:56.743542,"(7.5, 9.4, 9.021739130434783)","(2.6, 3.4, 3.3482142857142856)","(2.25, 2.78, 2.769333333333333)","(5.0, 6.8, 6.628571428571429)","(41.0, 120.0, 89.375)","(61.0, 110.0, 100.0)","(19.0, 29.0, 26.0)","(31.0, 60.0, 52.72727272727273)"
08-01-2023 18:20:57.880823,"(7.5, 9.4, 9.021739130434783)","(2.6, 3.4, 3.3482142857142856)","(2.25, 2.78, 2.769333333333333)","(5.0, 6.8, 6.682352941176471)","(41.0, 120.0, 89.375)","(61.0, 110.0, 106.66666666666667)","(19.0, 29.0, 26.0)","(31.0, 60.0, 52.72727272727273)"
08-01-2023 18:20:58.934686,"(7.5, 9.4, 9.021739130434783)","(2.6, 3.4, 3.3482142857142856)","(2.25, 2.78, 2.769333333333333)","(5.0, 6.8, 6.682352941176471)","(41.0, 120.0, 89.375)","(61.0, 140.0, 106.66666666666667)","(19.0, 29.0, 26.0)","(31.0, 60.0, 52.72727272727273)"
08-01-2023 18:21:00.104517,"(7.5, 9.4, 9.021739130434783)","(2.6, 3.4, 3.3482142857142856)","(2.25, 2.78, 2.769333333333333)","(5.0, 6.8, 6.628571428571429)","(41.0, 120.0, 89.375)","(61.0, 140.0, 106.66666666666667)","(19.0, 29.0, 26.0)","(31.0, 60.0, 52.72727272727273)"
08-01-2023 18:21:01.380810,"(7.5, 9.4, 9.021739130434783)","(2.6, 3.4, 3.3482142857142856)","(2.25, 2.78, 2.769333333333333)","(5.0, 6.8, 6.7)","(41.0, 120.0, 89.375)","(61.0, 140.0, 100.0)","(19.0, 29.0, 26.23076923076923)","(31.0, 60.0, 55.55555555555556)"
08-01-2023 18:21:02.651987,"(7.5, 9.4, 9.021739130434783)","(2.6, 3.4, 3.3482142857142856)","(2.25, 2.78, 2.769333333333333)","(5.0, 6.8, 6.7)","(41.0, 120.0, 89.375)","(61.0, 110.0, 100.0)","(19.0, 29.0, 26.0)","(31.0, 60.0, 55.55555555555556)"
08-01-2023 18:21:03.848526,"(7.5, 9.4, 9.021739130434783)","(2.6, 3.4, 3.3482142857142856)","(2.25, 2.78, 2.769333333333333)","(5.0, 6.8, 6.628571428571429)","(41.0, 120.0, 89.375)","(61.0, 110.0, 100.0)","(19.0, 29.0, 26.0)","(31.0, 60.0, 53.75)"
08-01-2023 18:21:04.941007,"(7.5, 9.4, 9.10909090909091)","(2.6, 3.4, 3.3482142857142856)","(2.25, 2.78, 2.769333333333333)","(5.0, 6.8, 6.7)","(41.0, 120.0, 89.375)","(61.0, 110.0, 106.875)","(19.0, 29.0, 26.0)","(31.0, 60.0, 53.75)"
08-01-2023 18:21:05.941822,"(7.5, 9.4, 9.10909090909091)","(2.6, 3.4, 3.3482142857142856)","(2.25, 2.78, 2.769333333333333)","(5.0, 6.8, 6.7)","(41.0, 120.0, 89.375)","(61.0, 110.0, 106.66666666666667)","(19.0, 29.0, 25.727272727272727)","(31.0, 60.0, 53.75)"
08-01-2023 18:21:07.276031,"(7.5, 9.4, 9.10909090909091)","(2.6, 3.4, 3.2555555555555555)","(2.25, 2.78, 2.7611764705882353)","(5.0, 6.8, 6.542857142857143)","(41.0, 120.0, 89.375)","(61.0, 140.0, 113.33333333333333)","(19.0, 29.0, 25.571428571428573)","(31.0, 60.0, 56.42857142857143)"
08-01-2023 18:21:08.361620,"(7.5, 9.4, 9.176744186046513)","(2.6, 3.4, 3.2555555555555555)","(2.25, 2.78, 2.7611764705882353)","(5.0, 6.8, 6.542857142857143)","(41.0, 120.0, 89.375)","(61.0, 140.0, 113.33333333333333)","(19.0, 29.0, 25.571428571428573)","(31.0, 60.0, 56.42857142857143)"
08-01-2023 18:21:09.452624,"(7.5, 9.4, 9.195121951219512)","(2.6, 3.4, 3.2555555555555555)","(2.25, 2.78, 2.7611764705882353)","(5.0, 6.8, 6.266666666666667)","(41.0, 120.0, 89.375)","(61.0, 140.0, 116.66666666666667)","(19.0, 29.0, 26.428571428571427)","(31.0, 60.0, 56.42857142857143)"
08-01-2023 18:21:10.560385,"(7.5, 9.4, 9.195121951219512)","(2.7, 3.4, 3.2555555555555555)","(2.25, 2.78, 2.7611764705882353)","(5.0, 6.8, 6.15)","(41.0, 120.0, 89.375)","(61.0, 120.0, 116.66666666666667)","(19.0, 29.0, 26.428571428571427)","(31.0, 60.0, 56.42857142857143)"
08-01-2023 18:21:11.779927,"(7.5, 9.4, 9.195121951219512)","(2.7, 3.4, 3.2555555555555555)","(2.25, 2.78, 2.7611764705882353)","(5.0, 6.8, 6.15)","(41.0, 120.0, 89.375)","(61.0, 120.0, 116.66666666666667)","(19.0, 29.0, 26.428571428571427)","(31.0, 60.0, 56.42857142857143)"
08-01-2023 18:21:13.411093,"(7.5, 9.4, 9.195121951219512)","(2.7, 3.4, 3.222857142857143)","(2.25, 2.78, 2.75)","(5.0, 6.8, 6.184615384615385)","(41.0, 120.0, 89.375)","(61.0, 120.0, 116.66666666666667)","(19.0, 29.0, 26.428571428571427)","(31.0, 60.0, 57.27272727272727)"
08-01-2023 18:21:14.696298,"(7.5, 9.4, 9.166666666666666)","(2.7, 3.4, 3.325)","(2.25, 2.78, 2.7649999999999997)","(5.0, 6.8, 6.45)","(41.0, 120.0, 89.375)","(61.0, 120.0, 120.0)","(19.0, 29.0, 25.571428571428573)","(31.0, 60.0, 57.27272727272727)"
08-01-2023 18:21:15.801075,"(7.5, 9.4, 9.166666666666666)","(2.7, 3.35, 3.325)","(2.25, 2.78, 2.7649999999999997)","(5.0, 7.2, 6.441379310344828)","(41.0, 120.0, 89.375)","(61.0, 140.0, 120.0)","(19.0, 29.0, 25.571428571428573)","(31.0, 60.0, 57.27272727272727)"
08-01-2023 18:21:17.198424,"(7.5, 9.4, 9.263414634146342)","(2.7, 3.3, 3.246153846153846)","(2.25, 2.78, 2.764)","(5.0, 7.2, 6.385185185185185)","(41.0, 120.0, 94.54545454545455)","(61.0, 140.0, 127.77777777777777)","(19.0, 29.0, 25.727272727272727)","(31.0, 60.0, 56.666666666666664)"
08-01-2023 18:21:18.475530,"(7.5, 9.8, 9.625)","(2.7, 3.25, 3.246153846153846)","(2.25, 2.78, 2.7785714285714285)","(5.0, 7.2, 6.384615384615385)","(41.0, 120.0, 87.77777777777777)","(61.0, 140.0, 106.875)","(19.0, 29.0, 26.0)","(31.0, 60.0, 56.666666666666664)"
08-01-2023 18:21:19.692954,"(7.5, 9.8, 9.5)","(2.7, 3.25, 3.246153846153846)","(2.25, 2.8, 2.782)","(5.0, 7.0, 6.408695652173913)","(41.0, 110.0, 83.33333333333333)","(61.0, 110.0, 106.875)","(19.0, 28.0, 25.75)","(31.0, 60.0, 56.666666666666664)"
08-01-2023 18:21:20.896645,"(7.5, 9.8, 9.48421052631579)","(2.7, 3.25, 3.2444444444444445)","(2.25, 2.8, 2.7657142857142856)","(5.0, 7.0, 6.32)","(41.0, 110.0, 83.33333333333333)","(61.0, 110.0, 106.875)","(19.0, 28.0, 25.428571428571427)","(31.0, 60.0, 56.666666666666664)"
08-01-2023 18:21:21.976684,"(7.5, 9.8, 9.48421052631579)","(2.7, 3.25, 3.2342105263157896)","(2.25, 2.8, 2.7657142857142856)","(5.0, 7.0, 6.32)","(41.0, 110.0, 86.66666666666667)","(61.0, 110.0, 106.875)","(19.0, 28.0, 25.428571428571427)","(31.0, 60.0, 56.666666666666664)"
08-01-2023 18:21:23.035369,"(7.5, 9.8, 9.628571428571428)","(2.7, 3.25, 3.1957142857142857)","(2.25, 2.8, 2.7657142857142856)","(5.0, 7.0, 6.32)","(41.0, 110.0, 87.77777777777777)","(61.0, 110.0, 106.875)","(19.0, 28.0, 25.428571428571427)","(31.0, 60.0, 56.666666666666664)"
08-01-2023 18:21:24.142410,"(7.5, 9.8, 9.628571428571428)","(2.7, 3.25, 3.1855555555555557)","(2.25, 2.8, 2.7626666666666666)","(5.0, 7.0, 6.5600000000000005)","(41.0, 110.0, 87.77777777777777)","(61.0, 110.0, 126.25)","(19.0, 28.0, 25.0)","(31.0, 60.0, 56.666666666666664)"
08-01-2023 18:21:25.237222,"(7.5, 9.8, 9.466666666666667)","(2.7, 3.25, 3.1855555555555557)","(2.25, 2.8, 2.7626666666666666)","(5.0, 7.0, 6.5600000000000005)","(41.0, 110.0, 87.77777777777777)","(61.0, 140.0, 125.0)","(19.0, 28.0, 25.0)","(31.0, 60.0, 56.666666666666664)"
08-01-2023 18:21:26.449622,"(7.5, 9.8, 9.514285714285714)","(2.7, 3.25, 3.1855555555555557)","(2.25, 2.8, 2.7475)","(5.0, 7.0, 6.633333333333334)","(41.0, 110.0, 87.77777777777777)","(61.0, 130.0, 107.22222222222223)","(19.0, 28.0, 25.857142857142858)","(31.0, 60.0, 56.666666666666664)"
08-01-2023 18:21:27.650143,"(7.5, 9.8, 9.514285714285714)","(2.7, 3.25, 3.1855555555555557)","(2.25, 2.8, 2.7475)","(5.0, 7.0, 6.633333333333334)","(41.0, 110.0, 87.77777777777777)","(61.0, 110.0, 100.0)","(19.0, 28.0, 25.857142857142858)","(31.0, 60.0, 57.85714285714286)"
08-01-2023 18:21:28.826554,"(7.5, 9.8, 9.514285714285714)","(2.7, 3.25, 3.1855555555555557)","(2.25, 2.8, 2.7475)","(5.0, 7.0, 6.723076923076923)","(41.0, 110.0, 87.77777777777777)","(61.0, 110.0, 103.33333333333333)","(19.0, 28.0, 26.928571428571427)","(31.0, 60.0, 57.85714285714286)"
08-01-2023 18:21:29.965122,"(7.5, 9.8, 9.67878787878788)","(2.7, 3.25, 3.194230769230769)","(2.25, 2.8, 2.7475)","(5.0, 7.0, 6.723076923076923)","(41.0, 110.0, 87.77777777777777)","(61.0, 110.0, 103.33333333333333)","(19.0, 28.0, 26.928571428571427)","(31.0, 60.0, 57.85714285714286)"
08-01-2023 18:21:31.047930,"(7.5, 9.8, 9.67878787878788)","(2.7, 3.25, 3.195098039215686)","(2.25, 2.8, 2.7756521739130435)","(5.0, 7.0, 6.781818181818182)","(41.0, 110.0, 87.77777777777777)","(61.0, 110.0, 103.33333333333333)","(19.0, 28.0, 26.928571428571427)","(31.0, 60.0, 57.85714285714286)"
08-01-2023 18:21:32.198954,"(7.5, 9.8, 9.67878787878788)","(2.7, 3.25, 3.195098039215686)","(2.25, 2.8, 2.7756521739130435)","(5.0, 7.0, 6.85)","(41.0, 110.0, 87.77777777777777)","(61.0, 110.0, 106.66666666666667)","(19.0, 28.0, 26.636363636363637)","(31.0, 60.0, 57.85714285714286)"
08-01-2023 18:21:33.320043,"(7.5, 9.8, 9.67878787878788)","(2.7, 3.25, 3.195098039215686)","(2.25, 2.8, 2.7475)","(5.0, 7.0, 6.885714285714285)","(41.0, 110.0, 87.77777777777777)","(61.0, 140.0, 106.66666666666667)","(19.0, 28.0, 26.636363636363637)","(31.0, 60.0, 57.85714285714286)"
08-01-2023 18:21:34.522593,"(7.5, 9.8, 9.67878787878788)","(2.7, 3.25, 3.195098039215686)","(2.25, 2.8, 2.7600000000000002)","(5.0, 7.0, 6.905882352941177)","(41.0, 110.0, 87.77777777777777)","(61.0, 140.0, 116.66666666666667)","(19.0, 28.0, 26.636363636363637)","(31.0, 60.0, 57.85714285714286)"
08-01-2023 18:21:35.695807,"(7.5, 9.8, 9.67878787878788)","(2.7, 3.25, 3.193396226415094)","(2.25, 2.78, 2.7729411764705882)","(5.0, 7.0, 6.905882352941177)","(41.0, 110.0, 87.77777777777777)","(61.0, 130.0, 110.0)","(19.0, 28.0, 26.571428571428573)","(31.0, 60.0, 57.85714285714286)"
08-01-2023 18:21:36.798514,"(7.5, 9.8, 9.653333333333334)","(2.7, 3.25, 3.193396226415094)","(2.25, 2.8, 2.772173913043478)","(5.0, 7.0, 6.905882352941177)","(41.0, 110.0, 87.77777777777777)","(61.0, 130.0, 106.66666666666667)","(19.0, 28.0, 26.571428571428573)","(31.0, 60.0, 57.85714285714286)"
08-01-2023 18:21:37.804168,"(7.5, 9.8, 9.666666666666668)","(2.7, 3.25, 3.193396226415094)","(2.25, 2.8, 2.772173913043478)","(5.0, 7.0, 6.905882352941177)","(41.0, 110.0, 87.77777777777777)","(61.0, 140.0, 106.66666666666667)","(19.0, 28.0, 26.571428571428573)","(31.0, 60.0, 57.85714285714286)"
08-01-2023 18:21:38.936323,"(7.5, 9.8, 9.666666666666668)","(2.6, 3.25, 3.193396226415094)","(2.25, 2.8, 2.772173913043478)","(5.0, 7.0, 6.905882352941177)","(41.0, 110.0, 87.77777777777777)","(61.0, 140.0, 116.66666666666667)","(19.0, 28.0, 26.571428571428573)","(31.0, 60.0, 57.85714285714286)"
08-01-2023 18:21:40.335747,"(7.5, 9.8, 9.666666666666668)","(2.6, 3.25, 3.193396226415094)","(2.25, 2.78, 2.768)","(5.0, 7.0, 6.905882352941177)","(41.0, 110.0, 87.77777777777777)","(61.0, 130.0, 116.66666666666667)","(19.0, 28.0, 26.571428571428573)","(31.0, 60.0, 57.85714285714286)"
08-01-2023 18:21:41.509493,"(7.5, 9.8, 9.666666666666668)","(2.6, 3.25, 3.193396226415094)","(2.25, 2.78, 2.768)","(5.0, 7.0, 6.905882352941177)","(41.0, 110.0, 87.77777777777777)","(61.0, 130.0, 104.0)","(19.0, 28.0, 26.18181818181818)","(31.0, 60.0, 57.85714285714286)"
08-01-2023 18:21:42.691768,"(7.5, 9.8, 9.666666666666668)","(2.6, 3.25, 3.191176470588235)","(2.25, 2.78, 2.772)","(5.0, 7.0, 6.905882352941177)","(41.0, 110.0, 87.77777777777777)","(61.0, 140.0, 104.0)","(19.0, 28.0, 26.18181818181818)","(31.0, 60.0, 57.85714285714286)"
08-01-2023 18:21:43.787914,"(7.5, 9.8, 9.67878787878788)","(2.6, 3.25, 3.191176470588235)","(2.25, 2.78, 2.772)","(5.0, 7.0, 6.8933333333333335)","(41.0, 110.0, 87.77777777777777)","(61.0, 140.0, 112.5)","(19.0, 28.0, 25.5)","(31.0, 60.0, 57.85714285714286)"
08-01-2023 18:21:44.797427,"(7.5, 10.0, 9.98)","(2.6, 3.25, 3.193939393939394)","(2.25, 2.78, 2.7666666666666666)","(5.0, 7.0, 6.8933333333333335)","(41.0, 110.0, 87.77777777777777)","(61.0, 130.0, 106.66666666666667)","(19.0, 28.0, 25.5)","(31.0, 60.0, 57.85714285714286)"
08-01-2023 18:21:45.850705,"(7.5, 10.0, 9.98)","(2.6, 3.25, 3.193939393939394)","(2.25, 2.76, 2.754285714285714)","(5.0, 7.0, 6.8933333333333335)","(41.0, 110.0, 87.77777777777777)","(61.0, 130.0, 106.66666666666667)","(19.0, 28.0, 25.5)","(31.0, 60.0, 57.85714285714286)"
08-01-2023 18:21:46.992905,"(7.5, 10.0, 9.98)","(2.6, 3.25, 3.193939393939394)","(2.25, 2.76, 2.752)","(5.0, 7.0, 6.485714285714286)","(41.0, 110.0, 87.77777777777777)","(61.0, 130.0, 123.33333333333334)","(19.0, 28.0, 25.5)","(31.0, 60.0, 57.85714285714286)"
08-01-2023 18:21:48.156119,"(7.5, 10.0, 9.98)","(2.6, 3.25, 3.193939393939394)","(2.25, 2.76, 2.752)","(5.0, 7.0, 6.4)","(41.0, 110.0, 87.77777777777777)","(61.0, 130.0, 123.33333333333334)","(19.0, 28.0, 25.5)","(31.0, 60.0, 57.85714285714286)"
08-01-2023 18:21:49.431879,"(7.5, 10.5, 9.965789473684211)","(2.6, 3.25, 3.193939393939394)","(2.25, 2.8, 2.784)","(5.0, 6.4, 6.290909090909091)","(41.0, 110.0, 87.77777777777777)","(61.0, 130.0, 117.77777777777777)","(19.0, 28.0, 26.18181818181818)","(31.0, 60.0, 57.85714285714286)"
08-01-2023 18:21:50.472382,"(7.5, 10.5, 10.017857142857142)","(2.6, 3.25, 3.1953125)","(2.25, 2.78, 2.772)","(5.0, 6.8, 6.3538461538461535)","(41.0, 110.0, 87.77777777777777)","(61.0, 140.0, 123.33333333333334)","(19.0, 28.0, 26.18181818181818)","(31.0, 60.0, 57.85714285714286)"
08-01-2023 18:21:51.522437,"(7.5, 10.5, 10.017857142857142)","(2.6, 3.25, 3.1953125)","(2.25, 2.78, 2.76)","(5.0, 6.6, 6.4399999999999995)","(41.0, 110.0, 87.77777777777777)","(61.0, 130.0, 118.57142857142857)","(19.0, 28.0, 25.866666666666667)","(31.0, 60.0, 57.85714285714286)"
08-01-2023 18:21:52.708770,"(7.5, 10.5, 10.017857142857142)","(2.6, 3.25, 3.1953125)","(2.25, 2.8, 2.776)","(5.0, 6.6, 6.407142857142857)","(41.0, 110.0, 87.77777777777777)","(61.0, 130.0, 123.33333333333334)","(19.0, 28.0, 25.866666666666667)","(31.0, 60.0, 57.85714285714286)"
08-01-2023 18:21:53.855992,"(7.5, 10.5, 10.017857142857142)","(2.6, 3.25, 3.1953125)","(2.25, 2.8, 2.776)","(5.0, 6.6, 6.485714285714286)","(41.0, 110.0, 87.77777777777777)","(61.0, 130.0, 123.33333333333334)","(19.0, 28.0, 25.866666666666667)","(31.0, 60.0, 57.85714285714286)"
08-01-2023 18:21:55.004952,"(7.5, 10.5, 10.017857142857142)","(2.6, 3.25, 3.1953125)","(2.25, 2.8, 2.776)","(5.0, 6.6, 6.485714285714286)","(41.0, 110.0, 87.77777777777777)","(61.0, 130.0, 123.33333333333334)","(19.0, 28.0, 25.866666666666667)","(31.0, 60.0, 57.85714285714286)"
08-01-2023 18:21:56.157157,"(7.5, 10.5, 10.017857142857142)","(2.6, 3.25, 3.1953125)","(2.25, 2.8, 2.776)","(5.0, 6.6, 6.329032258064516)","(41.0, 110.0, 93.33333333333333)","(61.0, 130.0, 112.5)","(19.0, 28.0, 25.4)","(31.0, 60.0, 58.421052631578945)"
08-01-2023 18:21:57.208130,"(7.5, 10.5, 10.015151515151516)","(2.6, 3.25, 3.1992753623188404)","(2.25, 2.8, 2.8575)","(5.0, 6.6, 6.329032258064516)","(41.0, 110.0, 93.33333333333333)","(61.0, 130.0, 104.0)","(19.0, 28.0, 25.263157894736842)","(31.0, 60.0, 58.421052631578945)"
08-01-2023 18:21:58.402103,"(7.5, 10.5, 10.015151515151516)","(2.6, 3.25, 3.197222222222222)","(2.25, 2.86, 2.8575)","(5.0, 6.6, 6.329032258064516)","(41.0, 110.0, 87.77777777777777)","(61.0, 140.0, 104.0)","(19.0, 28.0, 25.263157894736842)","(31.0, 60.0, 58.421052631578945)"
08-01-2023 18:21:59.592679,"(7.5, 9.6, 9.5)","(2.6, 3.25, 3.197222222222222)","(2.25, 2.88, 2.8866666666666667)","(5.0, 6.6, 6.325925925925926)","(41.0, 110.0, 93.33333333333333)","(61.0, 140.0, 115.0)","(19.0, 28.0, 25.263157894736842)","(31.0, 60.0, 58.421052631578945)"
08-01-2023 18:22:00.803148,"(7.5, 9.4, 9.35)","(2.6, 3.25, 3.197222222222222)","(2.25, 2.94, 2.87)","(5.0, 6.8, 6.3052631578947365)","(41.0, 110.0, 93.33333333333333)","(61.0, 130.0, 106.66666666666667)","(19.0, 28.0, 25.263157894736842)","(31.0, 60.0, 58.421052631578945)"
08-01-2023 18:22:02.030870,"(7.5, 9.8, 9.51764705882353)","(2.6, 3.2, 3.1778688524590164)","(2.25, 2.96, 2.92)","(5.0, 6.6, 6.3052631578947365)","(41.0, 110.0, 87.77777777777777)","(61.0, 130.0, 106.66666666666667)","(19.0, 28.0, 25.214285714285715)","(31.0, 60.0, 57.85714285714286)"
08-01-2023 18:22:03.151947,"(7.5, 9.8, 9.48)","(2.6, 3.2, 3.1771186440677965)","(2.25, 2.94, 2.92)","(5.0, 6.6, 6.3052631578947365)","(41.0, 110.0, 87.77777777777777)","(61.0, 130.0, 112.5)","(19.0, 28.0, 25.214285714285715)","(31.0, 60.0, 57.85714285714286)"
08-01-2023 18:22:04.264986,"(7.5, 9.8, 9.523076923076923)","(2.6, 3.2, 3.1758928571428573)","(2.25, 2.94, 2.9070588235294115)","(5.0, 6.6, 6.45)","(41.0, 110.0, 93.33333333333333)","(61.0, 130.0, 112.5)","(19.0, 28.0, 25.214285714285715)","(31.0, 60.0, 57.85714285714286)"
08-01-2023 18:22:05.466378,"(7.5, 9.6, 9.483333333333333)","(2.6, 3.2, 3.1771186440677965)","(2.25, 2.94, 2.9059999999999997)","(5.0, 6.6, 6.366666666666666)","(41.0, 110.0, 87.77777777777777)","(61.0, 130.0, 112.5)","(19.0, 28.0, 25.214285714285715)","(31.0, 60.0, 57.85714285714286)"
08-01-2023 18:22:06.626417,"(7.5, 9.6, 9.483333333333333)","(2.6, 3.2, 3.185714285714286)","(2.25, 2.92, 2.9070588235294115)","(5.0, 6.6, 6.325)","(41.0, 110.0, 87.77777777777777)","(61.0, 130.0, 104.0)","(19.0, 28.0, 25.214285714285715)","(31.0, 60.0, 57.85714285714286)"
08-01-2023 18:22:07.819171,"(7.5, 9.6, 9.483333333333333)","(2.6, 3.2, 3.185714285714286)","(2.25, 2.94, 2.9070588235294115)","(5.0, 6.6, 6.325)","(41.0, 110.0, 93.33333333333333)","(61.0, 140.0, 104.0)","(19.0, 28.0, 25.214285714285715)","(31.0, 60.0, 57.85714285714286)"
08-01-2023 18:22:08.986627,"(7.5, 9.4, 9.384615384615385)","(2.6, 3.2, 3.185714285714286)","(2.25, 2.94, 2.9026666666666667)","(5.0, 6.6, 6.220000000000001)","(41.0, 110.0, 87.77777777777777)","(61.0, 140.0, 104.0)","(19.0, 28.0, 25.214285714285715)","(31.0, 60.0, 57.85714285714286)"
08-01-2023 18:22:10.099913,"(7.5, 9.6, 9.452631578947368)","(2.6, 3.25, 3.232222222222222)","(2.25, 2.94, 2.9026666666666667)","(5.0, 6.4, 6.275862068965518)","(41.0, 110.0, 93.33333333333333)","(61.0, 140.0, 106.25)","(19.0, 28.0, 25.214285714285715)","(31.0, 60.0, 57.85714285714286)"
