,Cosmic Leilani,Who Told Sarah,Speedy Quokka,Dr Dulcie,Boo Boos Better,Stars Hope,Gucci Giblet,Agnes
1232,"[datetime.datetime(2022, 11, 28, 15, 5, 25, 474318), 7.0, 8.8]","[datetime.datetime(2022, 11, 28, 15, 5, 25, 474318), 4.2, 5.3]","[datetime.datetime(2022, 11, 28, 15, 5, 25, 474318), 4.6, 6.0]","[datetime.datetime(2022, 11, 28, 15, 5, 25, 474318), 6.5, 8.0]","[datetime.datetime(2022, 11, 28, 15, 5, 25, 474318), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 15, 5, 25, 474318), 5.0, 5.8]","[datetime.datetime(2022, 11, 28, 15, 5, 25, 474318), 4.0, 5.1]","[datetime.datetime(2022, 11, 28, 15, 5, 25, 474318), 61.0, 130.0]"
1233,"[datetime.datetime(2022, 11, 28, 15, 5, 26, 604657), 7.0, 8.8]","[datetime.datetime(2022, 11, 28, 15, 5, 26, 604657), 4.2, 5.3]","[datetime.datetime(2022, 11, 28, 15, 5, 26, 604657), 4.6, 6.2]","[datetime.datetime(2022, 11, 28, 15, 5, 26, 604657), 6.5, 8.0]","[datetime.datetime(2022, 11, 28, 15, 5, 26, 604657), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 15, 5, 26, 604657), 5.0, 5.8]","[datetime.datetime(2022, 11, 28, 15, 5, 26, 604657), 4.0, 5.1]","[datetime.datetime(2022, 11, 28, 15, 5, 26, 604657), 61.0, 130.0]"
1234,"[datetime.datetime(2022, 11, 28, 15, 5, 27, 740724), 7.0, 8.8]","[datetime.datetime(2022, 11, 28, 15, 5, 27, 740724), 4.2, 5.3]","[datetime.datetime(2022, 11, 28, 15, 5, 27, 740724), 4.6, 6.2]","[datetime.datetime(2022, 11, 28, 15, 5, 27, 740724), 6.5, 8.0]","[datetime.datetime(2022, 11, 28, 15, 5, 27, 740724), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 15, 5, 27, 740724), 5.0, 5.9]","[datetime.datetime(2022, 11, 28, 15, 5, 27, 740724), 4.2, 5.1]","[datetime.datetime(2022, 11, 28, 15, 5, 27, 740724), 61.0, 130.0]"
1235,"[datetime.datetime(2022, 11, 28, 15, 5, 28, 873199), 7.0, 8.8]","[datetime.datetime(2022, 11, 28, 15, 5, 28, 873199), 4.2, 5.3]","[datetime.datetime(2022, 11, 28, 15, 5, 28, 873199), 4.6, 6.2]","[datetime.datetime(2022, 11, 28, 15, 5, 28, 873199), 6.5, 8.0]","[datetime.datetime(2022, 11, 28, 15, 5, 28, 873199), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 15, 5, 28, 873199), 5.0, 5.9]","[datetime.datetime(2022, 11, 28, 15, 5, 28, 873199), 4.2, 5.1]","[datetime.datetime(2022, 11, 28, 15, 5, 28, 873199), 61.0, 130.0]"
1236,"[datetime.datetime(2022, 11, 28, 15, 5, 30, 3928), 7.0, 8.8]","[datetime.datetime(2022, 11, 28, 15, 5, 30, 3928), 4.2, 5.3]","[datetime.datetime(2022, 11, 28, 15, 5, 30, 3928), 4.6, 6.2]","[datetime.datetime(2022, 11, 28, 15, 5, 30, 3928), 6.5, 8.0]","[datetime.datetime(2022, 11, 28, 15, 5, 30, 3928), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 15, 5, 30, 3928), 5.0, 5.8]","[datetime.datetime(2022, 11, 28, 15, 5, 30, 3928), 4.2, 5.0]","[datetime.datetime(2022, 11, 28, 15, 5, 30, 3928), 61.0, 130.0]"
1237,"[datetime.datetime(2022, 11, 28, 15, 5, 31, 138321), 7.0, 8.8]","[datetime.datetime(2022, 11, 28, 15, 5, 31, 138321), 4.2, 5.3]","[datetime.datetime(2022, 11, 28, 15, 5, 31, 138321), 4.6, 6.2]","[datetime.datetime(2022, 11, 28, 15, 5, 31, 138321), 6.5, 8.0]","[datetime.datetime(2022, 11, 28, 15, 5, 31, 138321), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 15, 5, 31, 138321), 5.0, 5.8]","[datetime.datetime(2022, 11, 28, 15, 5, 31, 138321), 4.2, 5.1]","[datetime.datetime(2022, 11, 28, 15, 5, 31, 138321), 61.0, 130.0]"
1238,"[datetime.datetime(2022, 11, 28, 15, 5, 32, 262147), 7.0, 9.0]","[datetime.datetime(2022, 11, 28, 15, 5, 32, 262147), 4.2, 5.3]","[datetime.datetime(2022, 11, 28, 15, 5, 32, 262147), 4.6, 6.2]","[datetime.datetime(2022, 11, 28, 15, 5, 32, 262147), 6.5, 8.0]","[datetime.datetime(2022, 11, 28, 15, 5, 32, 262147), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 15, 5, 32, 262147), 5.0, 5.8]","[datetime.datetime(2022, 11, 28, 15, 5, 32, 262147), 4.2, 5.1]","[datetime.datetime(2022, 11, 28, 15, 5, 32, 262147), 61.0, 130.0]"
1239,"[datetime.datetime(2022, 11, 28, 15, 5, 33, 392195), 7.0, 9.2]","[datetime.datetime(2022, 11, 28, 15, 5, 33, 392195), 4.2, 5.2]","[datetime.datetime(2022, 11, 28, 15, 5, 33, 392195), 4.6, 6.0]","[datetime.datetime(2022, 11, 28, 15, 5, 33, 392195), 6.5, 7.8]","[datetime.datetime(2022, 11, 28, 15, 5, 33, 392195), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 15, 5, 33, 392195), 5.0, 5.8]","[datetime.datetime(2022, 11, 28, 15, 5, 33, 392195), 4.2, 5.2]","[datetime.datetime(2022, 11, 28, 15, 5, 33, 392195), 61.0, 130.0]"
1240,"[datetime.datetime(2022, 11, 28, 15, 5, 34, 523848), 7.0, 9.2]","[datetime.datetime(2022, 11, 28, 15, 5, 34, 523848), 4.2, 5.2]","[datetime.datetime(2022, 11, 28, 15, 5, 34, 523848), 4.6, 6.0]","[datetime.datetime(2022, 11, 28, 15, 5, 34, 523848), 6.5, 7.8]","[datetime.datetime(2022, 11, 28, 15, 5, 34, 523848), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 15, 5, 34, 523848), 5.0, 5.8]","[datetime.datetime(2022, 11, 28, 15, 5, 34, 523848), 4.2, 5.1]","[datetime.datetime(2022, 11, 28, 15, 5, 34, 523848), 61.0, 130.0]"
1241,"[datetime.datetime(2022, 11, 28, 15, 5, 35, 650660), 7.0, 9.0]","[datetime.datetime(2022, 11, 28, 15, 5, 35, 650660), 4.2, 5.2]","[datetime.datetime(2022, 11, 28, 15, 5, 35, 650660), 4.6, 6.2]","[datetime.datetime(2022, 11, 28, 15, 5, 35, 650660), 6.5, 8.0]","[datetime.datetime(2022, 11, 28, 15, 5, 35, 650660), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 15, 5, 35, 650660), 5.0, 5.7]","[datetime.datetime(2022, 11, 28, 15, 5, 35, 650660), 4.2, 5.2]","[datetime.datetime(2022, 11, 28, 15, 5, 35, 650660), 61.0, 130.0]"
1242,"[datetime.datetime(2022, 11, 28, 15, 5, 36, 780695), 7.0, 9.0]","[datetime.datetime(2022, 11, 28, 15, 5, 36, 780695), 4.2, 5.2]","[datetime.datetime(2022, 11, 28, 15, 5, 36, 780695), 4.6, 6.2]","[datetime.datetime(2022, 11, 28, 15, 5, 36, 780695), 6.5, 8.0]","[datetime.datetime(2022, 11, 28, 15, 5, 36, 780695), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 15, 5, 36, 780695), 5.0, 5.8]","[datetime.datetime(2022, 11, 28, 15, 5, 36, 780695), 4.2, 5.2]","[datetime.datetime(2022, 11, 28, 15, 5, 36, 780695), 61.0, 130.0]"
1243,"[datetime.datetime(2022, 11, 28, 15, 5, 37, 908136), 7.0, 9.0]","[datetime.datetime(2022, 11, 28, 15, 5, 37, 908136), 4.2, 5.2]","[datetime.datetime(2022, 11, 28, 15, 5, 37, 908136), 4.6, 6.2]","[datetime.datetime(2022, 11, 28, 15, 5, 37, 908136), 6.5, 8.0]","[datetime.datetime(2022, 11, 28, 15, 5, 37, 908136), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 15, 5, 37, 908136), 5.0, 5.7]","[datetime.datetime(2022, 11, 28, 15, 5, 37, 908136), 4.2, 5.2]","[datetime.datetime(2022, 11, 28, 15, 5, 37, 908136), 61.0, 130.0]"
1244,"[datetime.datetime(2022, 11, 28, 15, 5, 39, 37588), 7.0, 9.0]","[datetime.datetime(2022, 11, 28, 15, 5, 39, 37588), 4.2, 5.2]","[datetime.datetime(2022, 11, 28, 15, 5, 39, 37588), 4.6, 6.2]","[datetime.datetime(2022, 11, 28, 15, 5, 39, 37588), 6.5, 7.8]","[datetime.datetime(2022, 11, 28, 15, 5, 39, 37588), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 15, 5, 39, 37588), 5.0, 5.7]","[datetime.datetime(2022, 11, 28, 15, 5, 39, 37588), 4.2, 5.2]","[datetime.datetime(2022, 11, 28, 15, 5, 39, 37588), 61.0, 130.0]"
1245,"[datetime.datetime(2022, 11, 28, 15, 5, 40, 164195), 7.0, 9.0]","[datetime.datetime(2022, 11, 28, 15, 5, 40, 164195), 4.2, 5.2]","[datetime.datetime(2022, 11, 28, 15, 5, 40, 164195), 4.6, 6.2]","[datetime.datetime(2022, 11, 28, 15, 5, 40, 164195), 6.5, 7.8]","[datetime.datetime(2022, 11, 28, 15, 5, 40, 164195), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 15, 5, 40, 164195), 5.0, 5.7]","[datetime.datetime(2022, 11, 28, 15, 5, 40, 164195), 4.2, 5.2]","[datetime.datetime(2022, 11, 28, 15, 5, 40, 164195), 61.0, 130.0]"
1246,"[datetime.datetime(2022, 11, 28, 15, 5, 41, 291185), 7.0, 9.0]","[datetime.datetime(2022, 11, 28, 15, 5, 41, 291185), 4.2, 5.2]","[datetime.datetime(2022, 11, 28, 15, 5, 41, 291185), 4.6, 6.2]","[datetime.datetime(2022, 11, 28, 15, 5, 41, 291185), 6.5, 7.8]","[datetime.datetime(2022, 11, 28, 15, 5, 41, 291185), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 15, 5, 41, 291185), 5.0, 5.7]","[datetime.datetime(2022, 11, 28, 15, 5, 41, 291185), 4.2, 5.2]","[datetime.datetime(2022, 11, 28, 15, 5, 41, 291185), 61.0, 130.0]"
1247,"[datetime.datetime(2022, 11, 28, 15, 5, 42, 425710), 7.0, 9.0]","[datetime.datetime(2022, 11, 28, 15, 5, 42, 425710), 4.2, 5.2]","[datetime.datetime(2022, 11, 28, 15, 5, 42, 425710), 4.6, 6.2]","[datetime.datetime(2022, 11, 28, 15, 5, 42, 425710), 6.5, 7.8]","[datetime.datetime(2022, 11, 28, 15, 5, 42, 425710), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 15, 5, 42, 425710), 5.0, 5.5]","[datetime.datetime(2022, 11, 28, 15, 5, 42, 425710), 4.2, 5.3]","[datetime.datetime(2022, 11, 28, 15, 5, 42, 425710), 61.0, 130.0]"
1248,"[datetime.datetime(2022, 11, 28, 15, 5, 43, 555600), 7.0, 9.0]","[datetime.datetime(2022, 11, 28, 15, 5, 43, 555600), 4.2, 5.2]","[datetime.datetime(2022, 11, 28, 15, 5, 43, 555600), 4.6, 6.2]","[datetime.datetime(2022, 11, 28, 15, 5, 43, 555600), 6.5, 7.8]","[datetime.datetime(2022, 11, 28, 15, 5, 43, 555600), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 15, 5, 43, 555600), 5.0, 5.6]","[datetime.datetime(2022, 11, 28, 15, 5, 43, 555600), 4.2, 5.3]","[datetime.datetime(2022, 11, 28, 15, 5, 43, 555600), 61.0, 130.0]"
1249,"[datetime.datetime(2022, 11, 28, 15, 5, 44, 688117), 7.0, 9.0]","[datetime.datetime(2022, 11, 28, 15, 5, 44, 688117), 4.2, 5.2]","[datetime.datetime(2022, 11, 28, 15, 5, 44, 688117), 4.6, 6.2]","[datetime.datetime(2022, 11, 28, 15, 5, 44, 688117), 6.5, 7.8]","[datetime.datetime(2022, 11, 28, 15, 5, 44, 688117), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 15, 5, 44, 688117), 5.0, 5.5]","[datetime.datetime(2022, 11, 28, 15, 5, 44, 688117), 4.2, 5.3]","[datetime.datetime(2022, 11, 28, 15, 5, 44, 688117), 61.0, 130.0]"
1250,"[datetime.datetime(2022, 11, 28, 15, 5, 45, 811307), 7.0, 9.0]","[datetime.datetime(2022, 11, 28, 15, 5, 45, 811307), 4.2, 5.2]","[datetime.datetime(2022, 11, 28, 15, 5, 45, 811307), 4.6, 6.2]","[datetime.datetime(2022, 11, 28, 15, 5, 45, 811307), 6.5, 7.8]","[datetime.datetime(2022, 11, 28, 15, 5, 45, 811307), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 15, 5, 45, 811307), 5.0, 5.6]","[datetime.datetime(2022, 11, 28, 15, 5, 45, 811307), 4.2, 5.3]","[datetime.datetime(2022, 11, 28, 15, 5, 45, 811307), 61.0, 130.0]"
1251,"[datetime.datetime(2022, 11, 28, 15, 5, 46, 939036), 7.0, 9.0]","[datetime.datetime(2022, 11, 28, 15, 5, 46, 939036), 4.2, 5.2]","[datetime.datetime(2022, 11, 28, 15, 5, 46, 939036), 4.6, 6.2]","[datetime.datetime(2022, 11, 28, 15, 5, 46, 939036), 6.5, 7.8]","[datetime.datetime(2022, 11, 28, 15, 5, 46, 939036), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 15, 5, 46, 939036), 5.0, 5.5]","[datetime.datetime(2022, 11, 28, 15, 5, 46, 939036), 4.2, 5.3]","[datetime.datetime(2022, 11, 28, 15, 5, 46, 939036), 61.0, 130.0]"
1252,"[datetime.datetime(2022, 11, 28, 15, 5, 48, 69012), 7.0, 8.8]","[datetime.datetime(2022, 11, 28, 15, 5, 48, 69012), 4.2, 5.2]","[datetime.datetime(2022, 11, 28, 15, 5, 48, 69012), 4.6, 6.2]","[datetime.datetime(2022, 11, 28, 15, 5, 48, 69012), 6.5, 8.2]","[datetime.datetime(2022, 11, 28, 15, 5, 48, 69012), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 15, 5, 48, 69012), 5.0, 5.6]","[datetime.datetime(2022, 11, 28, 15, 5, 48, 69012), 4.2, 5.3]","[datetime.datetime(2022, 11, 28, 15, 5, 48, 69012), 61.0, 130.0]"
1253,"[datetime.datetime(2022, 11, 28, 15, 5, 49, 209155), 7.0, 9.0]","[datetime.datetime(2022, 11, 28, 15, 5, 49, 209155), 4.2, 5.1]","[datetime.datetime(2022, 11, 28, 15, 5, 49, 209155), 4.6, 6.2]","[datetime.datetime(2022, 11, 28, 15, 5, 49, 209155), 6.5, 8.2]","[datetime.datetime(2022, 11, 28, 15, 5, 49, 209155), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 15, 5, 49, 209155), 5.0, 5.6]","[datetime.datetime(2022, 11, 28, 15, 5, 49, 209155), 4.2, 5.3]","[datetime.datetime(2022, 11, 28, 15, 5, 49, 209155), 61.0, 130.0]"
1254,"[datetime.datetime(2022, 11, 28, 15, 5, 50, 345002), 7.0, 9.0]","[datetime.datetime(2022, 11, 28, 15, 5, 50, 345002), 4.2, 5.2]","[datetime.datetime(2022, 11, 28, 15, 5, 50, 345002), 4.6, 6.2]","[datetime.datetime(2022, 11, 28, 15, 5, 50, 345002), 6.5, 8.4]","[datetime.datetime(2022, 11, 28, 15, 5, 50, 345002), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 15, 5, 50, 345002), 5.0, 5.5]","[datetime.datetime(2022, 11, 28, 15, 5, 50, 345002), 4.2, 5.3]","[datetime.datetime(2022, 11, 28, 15, 5, 50, 345002), 61.0, 130.0]"
1255,"[datetime.datetime(2022, 11, 28, 15, 5, 51, 495203), 7.0, 8.8]","[datetime.datetime(2022, 11, 28, 15, 5, 51, 495203), 4.2, 5.2]","[datetime.datetime(2022, 11, 28, 15, 5, 51, 495203), 4.6, 6.2]","[datetime.datetime(2022, 11, 28, 15, 5, 51, 495203), 6.5, 8.6]","[datetime.datetime(2022, 11, 28, 15, 5, 51, 495203), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 15, 5, 51, 495203), 5.0, 5.5]","[datetime.datetime(2022, 11, 28, 15, 5, 51, 495203), 4.2, 5.4]","[datetime.datetime(2022, 11, 28, 15, 5, 51, 495203), 61.0, 130.0]"
1256,"[datetime.datetime(2022, 11, 28, 15, 5, 52, 654665), 7.0, 8.6]","[datetime.datetime(2022, 11, 28, 15, 5, 52, 654665), 4.2, 5.2]","[datetime.datetime(2022, 11, 28, 15, 5, 52, 654665), 4.8, 6.2]","[datetime.datetime(2022, 11, 28, 15, 5, 52, 654665), 6.5, 8.6]","[datetime.datetime(2022, 11, 28, 15, 5, 52, 654665), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 15, 5, 52, 654665), 4.8, 5.5]","[datetime.datetime(2022, 11, 28, 15, 5, 52, 654665), 4.2, 5.4]","[datetime.datetime(2022, 11, 28, 15, 5, 52, 654665), 61.0, 130.0]"
1257,"[datetime.datetime(2022, 11, 28, 15, 5, 53, 784606), 7.0, 8.8]","[datetime.datetime(2022, 11, 28, 15, 5, 53, 784606), 4.2, 5.1]","[datetime.datetime(2022, 11, 28, 15, 5, 53, 784606), 4.8, 5.8]","[datetime.datetime(2022, 11, 28, 15, 5, 53, 784606), 6.5, 8.6]","[datetime.datetime(2022, 11, 28, 15, 5, 53, 784606), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 15, 5, 53, 784606), 4.8, 5.6]","[datetime.datetime(2022, 11, 28, 15, 5, 53, 784606), 4.2, 5.4]","[datetime.datetime(2022, 11, 28, 15, 5, 53, 784606), 61.0, 130.0]"
1258,"[datetime.datetime(2022, 11, 28, 15, 5, 54, 913554), 7.0, 8.8]","[datetime.datetime(2022, 11, 28, 15, 5, 54, 913554), 4.2, 5.1]","[datetime.datetime(2022, 11, 28, 15, 5, 54, 913554), 4.8, 5.8]","[datetime.datetime(2022, 11, 28, 15, 5, 54, 913554), 6.5, 8.8]","[datetime.datetime(2022, 11, 28, 15, 5, 54, 913554), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 15, 5, 54, 913554), 4.8, 5.6]","[datetime.datetime(2022, 11, 28, 15, 5, 54, 913554), 4.2, 5.5]","[datetime.datetime(2022, 11, 28, 15, 5, 54, 913554), 61.0, 130.0]"
1259,"[datetime.datetime(2022, 11, 28, 15, 5, 56, 40821), 7.0, 9.0]","[datetime.datetime(2022, 11, 28, 15, 5, 56, 40821), 4.2, 5.1]","[datetime.datetime(2022, 11, 28, 15, 5, 56, 40821), 4.8, 5.8]","[datetime.datetime(2022, 11, 28, 15, 5, 56, 40821), 6.5, 8.8]","[datetime.datetime(2022, 11, 28, 15, 5, 56, 40821), 31.0, 55.0]","[datetime.datetime(2022, 11, 28, 15, 5, 56, 40821), 4.8, 5.6]","[datetime.datetime(2022, 11, 28, 15, 5, 56, 40821), 4.2, 5.5]","[datetime.datetime(2022, 11, 28, 15, 5, 56, 40821), 61.0, 130.0]"
1260,"[datetime.datetime(2022, 11, 28, 15, 5, 57, 166534), 7.0, 9.0]","[datetime.datetime(2022, 11, 28, 15, 5, 57, 166534), 4.2, 5.1]","[datetime.datetime(2022, 11, 28, 15, 5, 57, 166534), 4.8, 5.8]","[datetime.datetime(2022, 11, 28, 15, 5, 57, 166534), 6.5, 8.8]","[datetime.datetime(2022, 11, 28, 15, 5, 57, 166534), 31.0, 55.0]","[datetime.datetime(2022, 11, 28, 15, 5, 57, 166534), 4.8, 5.6]","[datetime.datetime(2022, 11, 28, 15, 5, 57, 166534), 4.2, 5.4]","[datetime.datetime(2022, 11, 28, 15, 5, 57, 166534), 61.0, 130.0]"
1261,"[datetime.datetime(2022, 11, 28, 15, 5, 58, 302501), 7.0, 9.0]","[datetime.datetime(2022, 11, 28, 15, 5, 58, 302501), 4.2, 5.2]","[datetime.datetime(2022, 11, 28, 15, 5, 58, 302501), 4.8, 5.8]","[datetime.datetime(2022, 11, 28, 15, 5, 58, 302501), 6.5, 8.0]","[datetime.datetime(2022, 11, 28, 15, 5, 58, 302501), 31.0, 55.0]","[datetime.datetime(2022, 11, 28, 15, 5, 58, 302501), 4.8, 5.6]","[datetime.datetime(2022, 11, 28, 15, 5, 58, 302501), 4.2, 5.5]","[datetime.datetime(2022, 11, 28, 15, 5, 58, 302501), 61.0, 130.0]"
1262,"[datetime.datetime(2022, 11, 28, 15, 5, 59, 426957), 7.0, 9.0]","[datetime.datetime(2022, 11, 28, 15, 5, 59, 426957), 4.2, 5.2]","[datetime.datetime(2022, 11, 28, 15, 5, 59, 426957), 4.8, 5.9]","[datetime.datetime(2022, 11, 28, 15, 5, 59, 426957), 6.5, 7.6]","[datetime.datetime(2022, 11, 28, 15, 5, 59, 426957), 31.0, 55.0]","[datetime.datetime(2022, 11, 28, 15, 5, 59, 426957), 4.8, 5.6]","[datetime.datetime(2022, 11, 28, 15, 5, 59, 426957), 4.2, 5.5]","[datetime.datetime(2022, 11, 28, 15, 5, 59, 426957), 61.0, 130.0]"
1263,"[datetime.datetime(2022, 11, 28, 15, 6, 0, 557958), 7.0, 9.0]","[datetime.datetime(2022, 11, 28, 15, 6, 0, 557958), 4.2, 5.2]","[datetime.datetime(2022, 11, 28, 15, 6, 0, 557958), 4.8, 5.9]","[datetime.datetime(2022, 11, 28, 15, 6, 0, 557958), 6.5, 7.8]","[datetime.datetime(2022, 11, 28, 15, 6, 0, 557958), 31.0, 55.0]","[datetime.datetime(2022, 11, 28, 15, 6, 0, 557958), 4.8, 5.6]","[datetime.datetime(2022, 11, 28, 15, 6, 0, 557958), 4.2, 5.6]","[datetime.datetime(2022, 11, 28, 15, 6, 0, 557958), 61.0, 130.0]"
1264,"[datetime.datetime(2022, 11, 28, 15, 6, 1, 681643), 7.0, 9.0]","[datetime.datetime(2022, 11, 28, 15, 6, 1, 681643), 4.2, 5.2]","[datetime.datetime(2022, 11, 28, 15, 6, 1, 681643), 4.8, 5.9]","[datetime.datetime(2022, 11, 28, 15, 6, 1, 681643), 6.5, 7.8]","[datetime.datetime(2022, 11, 28, 15, 6, 1, 681643), 31.0, 55.0]","[datetime.datetime(2022, 11, 28, 15, 6, 1, 681643), 4.8, 5.6]","[datetime.datetime(2022, 11, 28, 15, 6, 1, 681643), 4.2, 5.5]","[datetime.datetime(2022, 11, 28, 15, 6, 1, 681643), 61.0, 130.0]"
1265,"[datetime.datetime(2022, 11, 28, 15, 6, 2, 807236), 7.0, 8.8]","[datetime.datetime(2022, 11, 28, 15, 6, 2, 807236), 4.2, 5.2]","[datetime.datetime(2022, 11, 28, 15, 6, 2, 807236), 4.8, 6.0]","[datetime.datetime(2022, 11, 28, 15, 6, 2, 807236), 6.5, 7.8]","[datetime.datetime(2022, 11, 28, 15, 6, 2, 807236), 31.0, 55.0]","[datetime.datetime(2022, 11, 28, 15, 6, 2, 807236), 4.8, 5.6]","[datetime.datetime(2022, 11, 28, 15, 6, 2, 807236), 4.2, 5.5]","[datetime.datetime(2022, 11, 28, 15, 6, 2, 807236), 61.0, 130.0]"
1266,"[datetime.datetime(2022, 11, 28, 15, 6, 3, 939764), 7.0, 8.8]","[datetime.datetime(2022, 11, 28, 15, 6, 3, 939764), 4.2, 5.2]","[datetime.datetime(2022, 11, 28, 15, 6, 3, 939764), 4.8, 6.0]","[datetime.datetime(2022, 11, 28, 15, 6, 3, 939764), 7.0, 7.8]","[datetime.datetime(2022, 11, 28, 15, 6, 3, 939764), 31.0, 55.0]","[datetime.datetime(2022, 11, 28, 15, 6, 3, 939764), 4.8, 5.4]","[datetime.datetime(2022, 11, 28, 15, 6, 3, 939764), 4.2, 5.5]","[datetime.datetime(2022, 11, 28, 15, 6, 3, 939764), 61.0, 130.0]"
1267,"[datetime.datetime(2022, 11, 28, 15, 6, 5, 64644), 7.0, 8.8]","[datetime.datetime(2022, 11, 28, 15, 6, 5, 64644), 4.2, 5.2]","[datetime.datetime(2022, 11, 28, 15, 6, 5, 64644), 4.8, 6.0]","[datetime.datetime(2022, 11, 28, 15, 6, 5, 64644), 7.0, 7.8]","[datetime.datetime(2022, 11, 28, 15, 6, 5, 64644), 31.0, 55.0]","[datetime.datetime(2022, 11, 28, 15, 6, 5, 64644), 4.8, 5.5]","[datetime.datetime(2022, 11, 28, 15, 6, 5, 64644), 4.2, 5.4]","[datetime.datetime(2022, 11, 28, 15, 6, 5, 64644), 61.0, 130.0]"
1268,"[datetime.datetime(2022, 11, 28, 15, 6, 6, 201040), 7.0, 8.8]","[datetime.datetime(2022, 11, 28, 15, 6, 6, 201040), 4.2, 5.2]","[datetime.datetime(2022, 11, 28, 15, 6, 6, 201040), 4.8, 6.0]","[datetime.datetime(2022, 11, 28, 15, 6, 6, 201040), 7.0, 7.8]","[datetime.datetime(2022, 11, 28, 15, 6, 6, 201040), 31.0, 55.0]","[datetime.datetime(2022, 11, 28, 15, 6, 6, 201040), 4.8, 5.5]","[datetime.datetime(2022, 11, 28, 15, 6, 6, 201040), 4.2, 5.4]","[datetime.datetime(2022, 11, 28, 15, 6, 6, 201040), 61.0, 130.0]"
1269,"[datetime.datetime(2022, 11, 28, 15, 6, 7, 326469), 7.0, 8.8]","[datetime.datetime(2022, 11, 28, 15, 6, 7, 326469), 4.2, 5.2]","[datetime.datetime(2022, 11, 28, 15, 6, 7, 326469), 4.8, 6.0]","[datetime.datetime(2022, 11, 28, 15, 6, 7, 326469), 7.0, 7.8]","[datetime.datetime(2022, 11, 28, 15, 6, 7, 326469), 31.0, 55.0]","[datetime.datetime(2022, 11, 28, 15, 6, 7, 326469), 4.8, 5.7]","[datetime.datetime(2022, 11, 28, 15, 6, 7, 326469), 4.2, 5.6]","[datetime.datetime(2022, 11, 28, 15, 6, 7, 326469), 61.0, 130.0]"
1270,"[datetime.datetime(2022, 11, 28, 15, 6, 8, 462795), 7.0, 8.8]","[datetime.datetime(2022, 11, 28, 15, 6, 8, 462795), 4.2, 5.2]","[datetime.datetime(2022, 11, 28, 15, 6, 8, 462795), 4.8, 5.9]","[datetime.datetime(2022, 11, 28, 15, 6, 8, 462795), 7.0, 7.8]","[datetime.datetime(2022, 11, 28, 15, 6, 8, 462795), 31.0, 55.0]","[datetime.datetime(2022, 11, 28, 15, 6, 8, 462795), 4.8, 5.7]","[datetime.datetime(2022, 11, 28, 15, 6, 8, 462795), 4.2, 5.5]","[datetime.datetime(2022, 11, 28, 15, 6, 8, 462795), 61.0, 130.0]"
1271,"[datetime.datetime(2022, 11, 28, 15, 6, 9, 625045), 7.0, 8.8]","[datetime.datetime(2022, 11, 28, 15, 6, 9, 625045), 4.2, 5.2]","[datetime.datetime(2022, 11, 28, 15, 6, 9, 625045), 4.8, 6.0]","[datetime.datetime(2022, 11, 28, 15, 6, 9, 625045), 7.0, 7.8]","[datetime.datetime(2022, 11, 28, 15, 6, 9, 625045), 31.0, 55.0]","[datetime.datetime(2022, 11, 28, 15, 6, 9, 625045), 4.8, 5.7]","[datetime.datetime(2022, 11, 28, 15, 6, 9, 625045), 4.2, 5.4]","[datetime.datetime(2022, 11, 28, 15, 6, 9, 625045), 61.0, 130.0]"
