,Terrific Keith,Lochinvar Jazz,Hannele Bale,Daksha Bale,Gotham Diva,Long Shadow,Vance Bale,Dr Ronald
11-01-2023 19:49:31.835988,"(2.0, 3.35, 3.2607142857142857)","(12.0, 24.0, 19.0)","(7.5, 9.4, 8.816666666666666)","(8.0, 9.6, 9.0)","(31.0, 100.0, 88.75)","(21.0, 44.0, 29.333333333333332)","(2.8, 3.05, 2.83125)","(41.0, 310.0, 255.71428571428572)"
11-01-2023 19:49:33.194075,"(2.0, 3.35, 3.2607142857142857)","(12.0, 24.0, 19.0)","(7.5, 9.4, 8.816666666666666)","(8.0, 9.6, 9.0)","(31.0, 100.0, 95.0)","(21.0, 44.0, 29.333333333333332)","(2.8, 3.05, 2.979230769230769)","(41.0, 310.0, 255.71428571428572)"
11-01-2023 19:49:34.548246,"(2.0, 3.35, 3.2323529411764707)","(12.0, 24.0, 19.0)","(7.5, 9.4, 8.816666666666666)","(8.0, 9.6, 9.0)","(31.0, 100.0, 95.5)","(21.0, 44.0, 29.333333333333332)","(2.8, 3.05, 2.979230769230769)","(41.0, 310.0, 255.71428571428572)"
11-01-2023 19:49:35.872929,"(2.0, 3.35, 3.1961538461538463)","(12.0, 24.0, 19.0)","(7.5, 9.4, 8.816666666666666)","(8.0, 9.6, 9.0)","(31.0, 100.0, 92.0)","(21.0, 44.0, 36.666666666666664)","(2.8, 3.05, 2.98)","(41.0, 310.0, 255.71428571428572)"
11-01-2023 19:49:37.170230,"(2.0, 3.35, 3.1961538461538463)","(12.0, 24.0, 19.0)","(7.5, 9.4, 8.816666666666666)","(8.0, 9.6, 9.0)","(31.0, 100.0, 94.16666666666666)","(21.0, 44.0, 29.333333333333332)","(2.8, 3.05, 2.98)","(41.0, 310.0, 262.5)"
11-01-2023 19:49:38.451148,"(2.0, 3.35, 3.1961538461538463)","(12.0, 24.0, 19.0)","(7.5, 9.4, 8.816666666666666)","(8.0, 9.6, 9.0)","(31.0, 100.0, 95.0)","(21.0, 44.0, 29.333333333333332)","(2.8, 3.05, 2.98)","(41.0, 310.0, 262.5)"
11-01-2023 19:49:39.763388,"(2.0, 3.35, 3.1961538461538463)","(12.0, 24.0, 19.0)","(7.5, 9.4, 8.816666666666666)","(8.0, 9.6, 9.0)","(31.0, 100.0, 94.0)","(21.0, 44.0, 29.333333333333332)","(2.8, 3.05, 2.98)","(41.0, 310.0, 220.0)"
11-01-2023 19:49:41.106009,"(2.0, 3.35, 3.2547619047619047)","(12.0, 24.0, 19.0)","(7.5, 9.4, 8.816666666666666)","(8.0, 9.6, 9.0)","(31.0, 100.0, 94.0)","(21.0, 44.0, 29.333333333333332)","(2.8, 3.05, 2.98)","(41.0, 310.0, 220.0)"
11-01-2023 19:49:42.365851,"(2.0, 3.35, 3.2357142857142858)","(12.0, 24.0, 19.0)","(7.5, 9.4, 8.816666666666666)","(8.0, 9.6, 9.0)","(31.0, 100.0, 96.66666666666667)","(21.0, 44.0, 29.333333333333332)","(2.8, 3.05, 2.98)","(41.0, 310.0, 225.0)"
11-01-2023 19:49:43.653683,"(2.0, 3.35, 3.1961538461538463)","(12.0, 24.0, 19.0)","(7.5, 9.4, 8.816666666666666)","(8.0, 9.6, 9.0)","(31.0, 110.0, 101.25)","(21.0, 44.0, 29.333333333333332)","(2.8, 3.05, 2.9046153846153846)","(41.0, 310.0, 225.0)"
11-01-2023 19:49:44.902716,"(2.0, 3.35, 3.1961538461538463)","(12.0, 24.0, 19.0)","(7.5, 9.4, 8.816666666666666)","(8.0, 9.6, 9.0)","(31.0, 110.0, 103.63636363636363)","(21.0, 44.0, 29.333333333333332)","(2.8, 3.05, 2.9046153846153846)","(41.0, 310.0, 225.0)"
11-01-2023 19:49:46.221587,"(2.0, 3.35, 3.1961538461538463)","(12.0, 24.0, 19.0)","(7.5, 9.4, 8.816666666666666)","(8.0, 9.6, 9.0)","(31.0, 110.0, 103.63636363636363)","(21.0, 44.0, 29.333333333333332)","(2.8, 3.05, 2.9046153846153846)","(41.0, 310.0, 225.0)"
11-01-2023 19:49:47.566214,"(2.0, 3.35, 3.1961538461538463)","(12.0, 24.0, 19.0)","(7.5, 9.4, 8.816666666666666)","(8.0, 9.6, 9.0)","(31.0, 110.0, 103.63636363636363)","(21.0, 44.0, 29.333333333333332)","(2.8, 3.05, 2.9046153846153846)","(41.0, 310.0, 225.0)"
11-01-2023 19:49:48.968149,"(2.0, 3.35, 3.1961538461538463)","(12.0, 24.0, 19.0)","(7.5, 9.4, 8.816666666666666)","(8.0, 9.6, 9.0)","(31.0, 110.0, 105.33333333333334)","(21.0, 44.0, 29.333333333333332)","(2.8, 3.05, 2.878181818181818)","(41.0, 310.0, 225.0)"
11-01-2023 19:49:50.414307,"(2.0, 3.35, 3.1961538461538463)","(12.0, 24.0, 19.0)","(7.5, 9.4, 8.816666666666666)","(8.0, 9.6, 9.0)","(31.0, 110.0, 105.33333333333334)","(21.0, 44.0, 29.333333333333332)","(2.8, 3.05, 2.878181818181818)","(41.0, 310.0, 225.0)"
11-01-2023 19:49:51.905719,"(2.0, 3.35, 3.1961538461538463)","(12.0, 24.0, 19.0)","(7.5, 9.4, 8.816666666666666)","(8.0, 9.6, 9.0)","(31.0, 110.0, 105.33333333333334)","(21.0, 44.0, 29.333333333333332)","(2.8, 3.05, 2.878181818181818)","(41.0, 310.0, 225.0)"
11-01-2023 19:49:53.583993,"(2.0, 3.35, 3.1961538461538463)","(12.0, 24.0, 19.0)","(7.5, 9.4, 8.816666666666666)","(8.0, 9.6, 9.0)","(31.0, 110.0, 105.33333333333334)","(21.0, 44.0, 29.333333333333332)","(2.8, 3.05, 2.878181818181818)","(41.0, 310.0, 253.33333333333331)"
11-01-2023 19:49:54.996357,"(2.0, 3.35, 3.1961538461538463)","(12.0, 24.0, 19.0)","(7.5, 9.4, 8.816666666666666)","(8.0, 9.6, 9.0)","(31.0, 110.0, 105.33333333333334)","(21.0, 44.0, 29.333333333333332)","(2.8, 3.05, 2.878181818181818)","(41.0, 310.0, 253.33333333333331)"
11-01-2023 19:49:56.398145,"(2.0, 3.35, 3.2041666666666666)","(12.0, 24.0, 19.0)","(7.5, 9.4, 8.816666666666666)","(8.0, 9.6, 9.0)","(31.0, 110.0, 105.33333333333334)","(21.0, 44.0, 29.333333333333332)","(2.8, 3.05, 2.875)","(41.0, 310.0, 276.0)"
11-01-2023 19:49:57.821328,"(2.0, 3.35, 3.2625)","(12.0, 24.0, 19.0)","(7.5, 9.4, 8.816666666666666)","(8.0, 9.6, 9.0)","(31.0, 110.0, 105.33333333333334)","(21.0, 44.0, 29.333333333333332)","(2.8, 3.05, 2.8434782608695652)","(41.0, 310.0, 256.6666666666667)"
11-01-2023 19:49:59.081439,"(2.0, 3.35, 3.2625)","(12.0, 24.0, 19.0)","(7.5, 9.4, 8.816666666666666)","(8.0, 9.6, 9.0)","(31.0, 110.0, 105.33333333333334)","(21.0, 44.0, 29.333333333333332)","(2.8, 3.0, 2.86)","(41.0, 310.0, 256.6666666666667)"
11-01-2023 19:50:00.324407,"(2.0, 3.35, 3.2625)","(12.0, 24.0, 19.0)","(7.5, 9.4, 8.816666666666666)","(8.0, 9.6, 9.0)","(31.0, 110.0, 118.57142857142857)","(21.0, 44.0, 29.333333333333332)","(2.8, 2.98, 2.84)","(41.0, 310.0, 256.6666666666667)"
11-01-2023 19:50:01.527085,"(2.0, 3.35, 3.305555555555556)","(12.0, 24.0, 19.0)","(7.5, 9.4, 8.816666666666666)","(8.0, 9.6, 9.0)","(31.0, 170.0, 123.63636363636363)","(21.0, 44.0, 37.714285714285715)","(2.8, 2.98, 2.84)","(41.0, 310.0, 290.0)"
11-01-2023 19:50:02.739375,"(2.0, 3.35, 3.305555555555556)","(12.0, 23.0, 18.5)","(7.5, 9.4, 8.816666666666666)","(8.0, 9.6, 9.0)","(31.0, 160.0, 120.0)","(21.0, 44.0, 37.714285714285715)","(2.8, 2.98, 2.84)","(41.0, 360.0, 255.0)"
11-01-2023 19:50:04.016016,"(2.0, 3.35, 3.3166666666666664)","(12.0, 23.0, 15.285714285714286)","(7.5, 9.4, 8.816666666666666)","(8.0, 9.6, 9.0)","(31.0, 160.0, 112.0)","(21.0, 44.0, 37.714285714285715)","(2.8, 2.98, 2.84)","(41.0, 360.0, 255.0)"
11-01-2023 19:50:05.285827,"(2.0, 3.35, 3.305555555555556)","(12.0, 23.0, 15.285714285714286)","(7.5, 9.4, 8.816666666666666)","(8.0, 9.6, 9.0)","(31.0, 160.0, 131.42857142857144)","(21.0, 44.0, 37.0)","(2.8, 2.98, 2.84)","(41.0, 360.0, 255.0)"
11-01-2023 19:50:06.994827,"(2.0, 3.35, 3.2794117647058822)","(12.0, 23.0, 18.0)","(7.5, 9.4, 8.816666666666666)","(8.0, 9.6, 9.0)","(31.0, 140.0, 108.42105263157895)","(21.0, 44.0, 30.0)","(2.8, 2.98, 2.84)","(41.0, 370.0, 260.0)"
11-01-2023 19:50:08.404765,"(2.0, 3.35, 3.2794117647058822)","(12.0, 22.0, 18.0)","(7.5, 9.4, 8.816666666666666)","(8.0, 9.6, 9.0)","(31.0, 140.0, 110.0)","(21.0, 44.0, 30.0)","(2.8, 2.98, 2.84)","(41.0, 370.0, 260.0)"
11-01-2023 19:50:09.673579,"(2.0, 3.35, 3.21875)","(12.0, 22.0, 18.0)","(7.5, 9.4, 8.816666666666666)","(8.0, 9.6, 9.0)","(31.0, 140.0, 110.0)","(21.0, 44.0, 40.769230769230774)","(2.8, 2.98, 2.84)","(41.0, 370.0, 260.0)"
11-01-2023 19:50:11.027109,"(2.0, 3.35, 3.21875)","(12.0, 22.0, 18.0)","(7.5, 9.4, 8.816666666666666)","(8.0, 9.6, 9.0)","(31.0, 140.0, 102.5)","(21.0, 44.0, 40.769230769230774)","(2.8, 2.98, 2.86)","(41.0, 370.0, 260.0)"
11-01-2023 19:50:12.295602,"(2.0, 3.35, 3.245)","(12.0, 22.0, 18.0)","(7.5, 9.4, 8.816666666666666)","(8.0, 9.6, 9.4)","(31.0, 130.0, 116.0)","(21.0, 44.0, 40.769230769230774)","(2.8, 2.98, 2.86)","(41.0, 370.0, 270.0)"
11-01-2023 19:50:13.746220,"(2.0, 3.35, 3.25)","(12.0, 22.0, 18.0)","(7.5, 9.4, 8.816666666666666)","(8.0, 9.6, 8.899999999999999)","(31.0, 120.0, 112.72727272727272)","(21.0, 44.0, 40.769230769230774)","(2.8, 2.98, 2.86)","(41.0, 390.0, 236.66666666666669)"
11-01-2023 19:50:15.063473,"(2.0, 3.35, 3.25)","(12.0, 22.0, 18.0)","(7.5, 9.4, 8.816666666666666)","(8.0, 9.6, 8.899999999999999)","(31.0, 120.0, 112.72727272727272)","(21.0, 44.0, 40.769230769230774)","(2.8, 2.98, 2.86)","(41.0, 390.0, 236.66666666666669)"
11-01-2023 19:50:16.394579,"(2.0, 3.35, 3.266)","(12.0, 22.0, 18.0)","(7.5, 9.4, 8.816666666666666)","(8.0, 9.6, 8.899999999999999)","(31.0, 120.0, 112.72727272727272)","(21.0, 44.0, 40.769230769230774)","(2.8, 2.98, 2.86)","(41.0, 390.0, 298.0)"
11-01-2023 19:50:17.557912,"(2.0, 3.35, 3.266)","(12.0, 22.0, 18.0)","(7.5, 9.4, 8.816666666666666)","(8.0, 9.6, 8.899999999999999)","(31.0, 120.0, 112.72727272727272)","(21.0, 44.0, 40.769230769230774)","(2.8, 2.98, 2.86)","(41.0, 390.0, 332.5)"
11-01-2023 19:50:18.696611,"(2.0, 3.35, 3.266)","(12.0, 22.0, 18.0)","(7.5, 9.4, 8.816666666666666)","(8.0, 9.6, 8.899999999999999)","(31.0, 120.0, 100.0)","(21.0, 44.0, 40.769230769230774)","(2.8, 2.98, 2.86)","(41.0, 390.0, 298.0)"
11-01-2023 19:50:19.980992,"(2.0, 3.35, 3.25)","(12.0, 22.0, 17.5)","(7.5, 9.4, 9.0)","(8.0, 9.6, 8.899999999999999)","(31.0, 130.0, 101.875)","(21.0, 44.0, 40.769230769230774)","(2.8, 2.98, 2.86)","(41.0, 390.0, 298.0)"
11-01-2023 19:50:21.264684,"(2.0, 3.35, 3.21875)","(12.0, 21.0, 15.0)","(7.5, 9.2, 8.923076923076923)","(8.0, 9.6, 8.899999999999999)","(31.0, 130.0, 101.875)","(21.0, 44.0, 40.769230769230774)","(2.8, 2.98, 2.86)","(41.0, 390.0, 317.5)"
11-01-2023 19:50:22.589028,"(2.0, 3.35, 3.245)","(12.0, 21.0, 15.0)","(7.5, 9.2, 8.923076923076923)","(8.0, 9.6, 8.899999999999999)","(31.0, 130.0, 101.875)","(21.0, 44.0, 40.769230769230774)","(2.8, 2.98, 2.86)","(41.0, 370.0, 286.0)"
11-01-2023 19:50:23.904019,"(2.0, 3.35, 3.245)","(12.0, 21.0, 14.368421052631579)","(7.5, 9.2, 8.923076923076923)","(8.0, 9.6, 8.899999999999999)","(31.0, 130.0, 101.875)","(21.0, 44.0, 40.769230769230774)","(2.8, 2.98, 2.86)","(41.0, 370.0, 286.0)"
11-01-2023 19:50:25.048208,"(2.0, 3.35, 3.245)","(12.0, 21.0, 14.368421052631579)","(7.5, 9.2, 8.923076923076923)","(8.0, 9.6, 8.899999999999999)","(31.0, 130.0, 101.875)","(21.0, 44.0, 40.769230769230774)","(2.8, 2.98, 2.86)","(41.0, 370.0, 286.0)"
11-01-2023 19:50:26.141003,"(2.0, 3.35, 3.245)","(12.0, 21.0, 14.368421052631579)","(7.5, 9.2, 8.923076923076923)","(8.0, 9.6, 8.899999999999999)","(31.0, 130.0, 101.875)","(21.0, 44.0, 40.769230769230774)","(2.8, 2.98, 2.86)","(41.0, 370.0, 286.0)"
11-01-2023 19:50:27.652566,"(2.0, 3.35, 3.245)","(12.0, 21.0, 14.368421052631579)","(7.5, 9.2, 8.923076923076923)","(8.0, 9.6, 8.899999999999999)","(31.0, 130.0, 101.875)","(21.0, 44.0, 40.769230769230774)","(2.8, 2.98, 2.86)","(41.0, 370.0, 265.0)"
11-01-2023 19:50:28.843422,"(2.0, 3.35, 3.245)","(12.0, 21.0, 14.368421052631579)","(7.5, 9.2, 8.923076923076923)","(8.0, 9.6, 8.899999999999999)","(31.0, 130.0, 105.0)","(21.0, 44.0, 40.769230769230774)","(2.8, 2.98, 2.86)","(41.0, 370.0, 286.0)"
11-01-2023 19:50:30.087585,"(2.0, 3.35, 3.2333333333333334)","(12.0, 21.0, 15.0)","(7.5, 9.2, 8.923076923076923)","(8.0, 9.6, 8.899999999999999)","(31.0, 130.0, 105.0)","(21.0, 44.0, 34.0)","(2.8, 2.98, 2.86)","(41.0, 370.0, 270.0)"
11-01-2023 19:50:31.567287,"(2.0, 3.35, 3.21875)","(12.0, 21.0, 15.458333333333334)","(7.5, 9.2, 8.923076923076923)","(8.0, 9.6, 8.666666666666666)","(31.0, 130.0, 105.0)","(21.0, 44.0, 38.285714285714285)","(2.8, 2.98, 2.86)","(41.0, 370.0, 270.0)"
11-01-2023 19:50:33.007960,"(2.0, 3.35, 3.245)","(12.0, 21.0, 15.458333333333334)","(7.5, 9.2, 8.84)","(8.0, 9.6, 8.399999999999999)","(31.0, 130.0, 100.0)","(21.0, 44.0, 39.55555555555556)","(2.8, 2.98, 2.872)","(41.0, 370.0, 270.0)"
11-01-2023 19:50:34.402768,"(2.0, 3.35, 3.245)","(12.0, 21.0, 15.458333333333334)","(7.5, 9.2, 8.84)","(8.0, 9.6, 8.8)","(31.0, 130.0, 110.0)","(21.0, 44.0, 40.8)","(2.8, 2.98, 2.84)","(41.0, 370.0, 270.0)"
11-01-2023 19:50:35.765483,"(2.0, 3.35, 3.245)","(12.0, 21.0, 15.386363636363637)","(7.5, 9.2, 8.84)","(8.0, 9.4, 8.8)","(31.0, 130.0, 110.0)","(21.0, 42.0, 40.8)","(2.8, 2.96, 2.8228571428571425)","(41.0, 370.0, 270.0)"
11-01-2023 19:50:36.984639,"(2.0, 3.35, 3.245)","(12.0, 21.0, 15.386363636363637)","(7.5, 9.2, 8.84)","(8.0, 9.4, 8.8)","(31.0, 130.0, 114.0)","(21.0, 42.0, 36.6)","(2.8, 2.96, 2.84)","(41.0, 370.0, 270.0)"
11-01-2023 19:50:38.133858,"(2.0, 3.35, 3.245)","(12.0, 21.0, 16.06)","(7.5, 9.2, 8.84)","(8.0, 9.4, 8.399999999999999)","(31.0, 130.0, 108.46153846153847)","(21.0, 42.0, 36.6)","(2.8, 2.96, 2.88)","(41.0, 370.0, 270.0)"
11-01-2023 19:50:39.239411,"(2.0, 3.35, 3.21)","(12.0, 19.5, 18.875)","(7.5, 9.2, 8.84)","(8.0, 9.4, 8.399999999999999)","(31.0, 130.0, 114.0)","(21.0, 42.0, 29.25)","(2.8, 2.96, 2.88)","(41.0, 370.0, 280.0)"
11-01-2023 19:50:40.410828,"(2.0, 3.35, 3.159090909090909)","(12.0, 19.5, 18.0)","(7.5, 9.2, 8.84)","(8.0, 9.4, 8.244444444444444)","(31.0, 130.0, 114.0)","(21.0, 42.0, 29.25)","(2.8, 2.96, 2.88)","(41.0, 390.0, 280.0)"
11-01-2023 19:50:41.736575,"(2.0, 3.35, 3.15)","(12.0, 19.5, 17.875)","(7.0, 9.2, 8.6)","(8.0, 9.4, 8.244444444444444)","(31.0, 130.0, 114.0)","(21.0, 42.0, 29.25)","(2.8, 2.96, 2.88)","(41.0, 390.0, 280.0)"
11-01-2023 19:50:42.985097,"(2.0, 3.35, 3.15)","(12.0, 19.0, 17.875)","(7.0, 9.2, 8.6)","(8.0, 9.4, 8.239999999999998)","(31.0, 130.0, 114.0)","(21.0, 42.0, 29.25)","(2.8, 2.96, 2.9476923076923076)","(41.0, 390.0, 243.33333333333331)"
11-01-2023 19:50:44.168683,"(2.0, 3.35, 3.015909090909091)","(12.0, 19.0, 17.875)","(7.0, 9.2, 8.84)","(8.0, 9.4, 8.239999999999998)","(31.0, 130.0, 114.0)","(21.0, 42.0, 35.625)","(2.8, 2.96, 2.9476923076923076)","(41.0, 390.0, 280.0)"
11-01-2023 19:50:45.353758,"(2.0, 3.3, 3.088235294117647)","(12.0, 18.5, 17.5)","(7.0, 9.2, 8.84)","(8.0, 9.4, 8.296969696969697)","(31.0, 130.0, 112.22222222222223)","(21.0, 42.0, 35.625)","(2.8, 2.96, 2.9476923076923076)","(41.0, 390.0, 280.0)"
11-01-2023 19:50:46.442978,"(2.0, 3.3, 3.088235294117647)","(12.0, 18.5, 17.5)","(7.0, 9.2, 8.84)","(8.0, 9.4, 8.296969696969697)","(31.0, 130.0, 112.22222222222223)","(21.0, 42.0, 27.428571428571427)","(2.8, 2.96, 2.9476923076923076)","(41.0, 390.0, 250.0)"
11-01-2023 19:50:47.541759,"(2.0, 3.3, 3.088235294117647)","(12.0, 18.5, 17.833333333333332)","(7.0, 9.2, 8.84)","(8.0, 9.4, 8.254545454545454)","(31.0, 130.0, 114.0)","(21.0, 42.0, 28.285714285714285)","(2.8, 2.96, 2.9466666666666668)","(41.0, 390.0, 250.0)"
11-01-2023 19:50:48.701514,"(2.0, 3.3, 3.174193548387097)","(12.0, 18.5, 17.357142857142858)","(7.0, 9.2, 8.84)","(8.0, 9.4, 8.430769230769231)","(31.0, 130.0, 110.0)","(21.0, 42.0, 28.666666666666668)","(2.8, 2.96, 2.873333333333333)","(41.0, 390.0, 285.0)"
11-01-2023 19:50:49.976555,"(2.0, 3.25, 3.1725)","(12.0, 18.5, 16.72222222222222)","(7.0, 9.2, 8.84)","(8.0, 9.4, 8.430769230769231)","(31.0, 130.0, 106.66666666666667)","(21.0, 42.0, 39.33333333333333)","(2.8, 2.96, 2.918461538461538)","(41.0, 390.0, 256.6666666666667)"
11-01-2023 19:50:51.208914,"(2.0, 3.25, 3.072857142857143)","(12.0, 18.0, 17.416666666666668)","(7.0, 9.2, 8.84)","(8.0, 9.4, 8.430769230769231)","(31.0, 130.0, 107.5)","(21.0, 46.0, 41.0)","(2.8, 2.94, 2.918461538461538)","(41.0, 390.0, 256.6666666666667)"
11-01-2023 19:50:52.376960,"(2.0, 3.25, 3.072857142857143)","(12.0, 18.0, 17.416666666666668)","(7.0, 9.2, 8.84)","(8.0, 9.4, 8.430769230769231)","(31.0, 120.0, 107.5)","(21.0, 44.0, 41.0)","(2.8, 2.94, 2.918461538461538)","(41.0, 390.0, 295.0)"
11-01-2023 19:50:53.502943,"(2.0, 3.25, 3.072857142857143)","(12.0, 18.0, 17.416666666666668)","(7.0, 9.2, 8.84)","(8.0, 9.4, 8.430769230769231)","(31.0, 120.0, 122.5)","(21.0, 44.0, 41.0)","(2.8, 2.94, 2.918461538461538)","(41.0, 390.0, 263.3333333333333)"
11-01-2023 19:50:54.616214,"(2.0, 3.25, 3.0996969696969696)","(12.0, 18.0, 17.416666666666668)","(7.0, 9.2, 8.84)","(8.0, 9.4, 8.430769230769231)","(31.0, 150.0, 122.5)","(21.0, 44.0, 41.0)","(2.8, 2.94, 2.918461538461538)","(41.0, 390.0, 263.3333333333333)"
11-01-2023 19:50:55.785210,"(2.0, 3.25, 3.0996969696969696)","(12.0, 18.0, 17.416666666666668)","(7.0, 9.2, 8.84)","(8.0, 9.4, 8.430769230769231)","(31.0, 150.0, 117.5)","(21.0, 44.0, 41.0)","(2.8, 2.94, 2.918461538461538)","(41.0, 390.0, 263.3333333333333)"
11-01-2023 19:50:56.929006,"(2.0, 3.25, 3.0996969696969696)","(12.0, 18.0, 17.416666666666668)","(7.0, 9.2, 8.84)","(8.0, 9.4, 8.430769230769231)","(31.0, 140.0, 117.5)","(21.0, 44.0, 41.0)","(2.8, 2.94, 2.918461538461538)","(41.0, 390.0, 263.3333333333333)"
11-01-2023 19:50:58.109469,"(2.0, 3.25, 3.0996969696969696)","(12.0, 18.0, 17.416666666666668)","(7.0, 9.2, 8.84)","(8.0, 9.4, 8.430769230769231)","(31.0, 140.0, 112.5)","(21.0, 44.0, 41.0)","(2.8, 2.94, 2.918461538461538)","(41.0, 390.0, 263.3333333333333)"
11-01-2023 19:50:59.308090,"(2.0, 3.25, 3.0996969696969696)","(12.0, 18.0, 17.416666666666668)","(7.0, 9.2, 8.84)","(8.0, 9.4, 8.430769230769231)","(31.0, 130.0, 112.5)","(21.0, 44.0, 41.0)","(2.8, 2.94, 2.918461538461538)","(41.0, 390.0, 263.3333333333333)"
11-01-2023 19:51:00.479965,"(2.0, 3.25, 3.072857142857143)","(12.0, 18.0, 17.416666666666668)","(7.0, 9.2, 8.84)","(8.0, 9.4, 8.430769230769231)","(31.0, 130.0, 112.5)","(21.0, 44.0, 41.0)","(2.8, 2.94, 2.918461538461538)","(41.0, 390.0, 295.0)"
11-01-2023 19:51:01.675338,"(2.0, 3.25, 3.1046153846153848)","(12.0, 18.0, 17.416666666666668)","(7.0, 9.2, 8.84)","(8.0, 9.4, 8.5)","(31.0, 130.0, 112.5)","(21.0, 44.0, 41.0)","(2.8, 2.94, 2.918461538461538)","(41.0, 390.0, 256.6666666666667)"
11-01-2023 19:51:02.781318,"(2.0, 3.25, 3.07)","(12.0, 18.0, 17.416666666666668)","(7.0, 9.2, 8.84)","(8.0, 9.4, 8.5)","(31.0, 130.0, 112.5)","(21.0, 44.0, 42.0)","(2.8, 2.94, 2.893333333333333)","(41.0, 370.0, 290.0)"
11-01-2023 19:51:03.899932,"(2.0, 3.25, 3.07)","(12.0, 18.0, 17.125)","(7.0, 9.2, 8.84)","(8.0, 9.4, 8.5)","(31.0, 130.0, 112.5)","(21.0, 44.0, 42.0)","(2.8, 2.94, 2.893333333333333)","(41.0, 380.0, 253.33333333333334)"
11-01-2023 19:51:05.070239,"(2.0, 3.25, 3.061)","(12.0, 18.0, 17.125)","(7.0, 9.2, 8.84)","(8.0, 9.4, 8.5)","(31.0, 130.0, 112.5)","(21.0, 44.0, 42.0)","(2.8, 2.94, 2.893333333333333)","(41.0, 380.0, 266.6666666666667)"
11-01-2023 19:51:06.301738,"(2.0, 3.25, 3.0652631578947367)","(12.0, 18.0, 17.125)","(7.0, 9.2, 8.84)","(8.0, 9.4, 8.5)","(31.0, 130.0, 112.5)","(21.0, 44.0, 42.0)","(2.8, 2.94, 2.893333333333333)","(41.0, 380.0, 295.0)"
11-01-2023 19:51:07.510099,"(2.0, 3.25, 3.0652631578947367)","(12.0, 18.0, 17.125)","(7.0, 9.2, 8.84)","(8.0, 9.4, 8.470967741935484)","(31.0, 130.0, 112.5)","(21.0, 44.0, 42.0)","(2.8, 2.94, 2.893333333333333)","(41.0, 380.0, 300.0)"
11-01-2023 19:51:08.652902,"(2.0, 3.25, 3.0694444444444446)","(12.0, 18.0, 17.125)","(7.0, 9.2, 8.84)","(8.0, 9.4, 8.470967741935484)","(31.0, 130.0, 112.5)","(21.0, 44.0, 40.22222222222222)","(2.8, 2.94, 2.893333333333333)","(41.0, 390.0, 310.0)"
11-01-2023 19:51:09.858670,"(2.0, 3.25, 3.0694444444444446)","(12.0, 18.0, 17.125)","(7.0, 9.2, 8.84)","(8.0, 9.4, 8.470967741935484)","(31.0, 130.0, 112.5)","(21.0, 42.0, 40.22222222222222)","(2.8, 2.94, 2.893333333333333)","(41.0, 400.0, 310.0)"
11-01-2023 19:51:11.193495,"(2.0, 3.25, 3.0694444444444446)","(12.0, 18.0, 17.125)","(7.0, 9.2, 8.84)","(8.0, 9.4, 8.62)","(31.0, 130.0, 112.5)","(21.0, 42.0, 40.22222222222222)","(2.8, 2.94, 2.893333333333333)","(41.0, 400.0, 310.0)"
11-01-2023 19:51:12.703308,"(2.0, 3.25, 3.0694444444444446)","(12.0, 18.0, 17.125)","(7.0, 9.2, 8.84)","(8.0, 9.4, 8.62)","(31.0, 130.0, 112.5)","(21.0, 42.0, 40.22222222222222)","(2.8, 2.94, 2.893333333333333)","(41.0, 400.0, 310.0)"
11-01-2023 19:51:14.105303,"(2.0, 3.25, 3.0694444444444446)","(12.0, 18.0, 17.125)","(7.0, 9.2, 8.84)","(8.0, 9.4, 8.642105263157895)","(31.0, 130.0, 112.5)","(21.0, 42.0, 40.22222222222222)","(2.8, 2.94, 2.893333333333333)","(41.0, 400.0, 310.0)"
11-01-2023 19:51:15.513768,"(2.0, 3.25, 3.0694444444444446)","(12.0, 18.0, 17.125)","(7.0, 9.2, 8.84)","(8.0, 9.4, 8.642105263157895)","(31.0, 130.0, 112.5)","(21.0, 42.0, 40.22222222222222)","(2.8, 2.94, 2.893333333333333)","(41.0, 400.0, 310.0)"
11-01-2023 19:51:16.903074,"(2.0, 3.25, 3.0694444444444446)","(12.0, 18.0, 17.125)","(7.0, 9.2, 8.84)","(8.0, 9.4, 8.642105263157895)","(31.0, 130.0, 101.875)","(21.0, 42.0, 30.0)","(2.8, 2.94, 2.893333333333333)","(41.0, 400.0, 310.0)"
11-01-2023 19:51:18.225664,"(2.0, 3.25, 3.0694444444444446)","(12.0, 18.0, 17.125)","(7.0, 9.2, 8.84)","(8.0, 9.4, 8.642105263157895)","(31.0, 150.0, 107.22222222222223)","(21.0, 42.0, 38.7)","(2.8, 2.94, 2.893333333333333)","(41.0, 400.0, 310.0)"
11-01-2023 19:51:19.472954,"(2.0, 3.25, 3.0694444444444446)","(12.0, 18.0, 17.125)","(7.0, 9.2, 8.84)","(8.0, 9.4, 8.642105263157895)","(31.0, 150.0, 107.22222222222223)","(21.0, 40.0, 38.7)","(2.8, 2.94, 2.893333333333333)","(41.0, 400.0, 310.0)"
11-01-2023 19:51:20.713452,"(2.0, 3.25, 3.0694444444444446)","(12.0, 18.0, 17.125)","(7.0, 9.2, 8.84)","(8.0, 9.4, 8.642105263157895)","(31.0, 150.0, 107.22222222222223)","(21.0, 40.0, 38.7)","(2.8, 2.94, 2.893333333333333)","(41.0, 400.0, 287.5)"
