,Tap Out Lucy,Leapling,Zipping Supremo,Tap Out Sniper,Anjo Typhoon,Golden Light,Draco,Sooky Lala
11-01-2023 16:45:01.858168,"(3.1, 3.75, 3.6605263157894736)","(7.5, 12.0, 11.993150684931507)","(6.0, 8.8, 8.7)","(19.0, 32.0, 31.545454545454547)","(7.5, 9.2, 8.514285714285714)","(5.0, 6.4, 6.355555555555556)","(16.0, 23.0, 21.62857142857143)","(5.0, 6.0, 5.85)"
11-01-2023 16:45:02.781526,"(3.1, 3.7, 3.6504950495049506)","(7.5, 12.0, 11.96103896103896)","(6.0, 9.0, 8.9)","(19.0, 32.0, 31.545454545454547)","(7.5, 9.2, 8.514285714285714)","(5.0, 6.4, 6.375)","(16.0, 23.0, 21.62857142857143)","(5.0, 6.0, 5.885185185185185)"
11-01-2023 16:45:03.691900,"(3.1, 3.6, 3.559090909090909)","(7.5, 12.0, 11.993150684931507)","(6.0, 9.2, 9.052631578947368)","(19.0, 32.0, 31.615384615384617)","(7.5, 9.2, 8.514285714285714)","(5.0, 6.4, 6.365217391304348)","(16.0, 23.0, 21.62857142857143)","(5.0, 6.2, 5.892307692307693)"
11-01-2023 16:45:04.605363,"(3.1, 3.55, 3.532142857142857)","(7.5, 12.0, 11.961538461538462)","(6.0, 9.2, 9.066666666666666)","(19.0, 32.0, 31.615384615384617)","(7.5, 9.2, 8.514285714285714)","(5.0, 6.4, 6.365217391304348)","(16.0, 23.0, 21.62857142857143)","(5.0, 6.2, 5.892307692307693)"
11-01-2023 16:45:05.520938,"(3.1, 3.6, 3.525)","(7.5, 12.0, 11.993150684931507)","(6.0, 9.2, 9.07027027027027)","(19.0, 32.0, 31.615384615384617)","(7.5, 9.2, 8.514285714285714)","(5.0, 6.4, 6.4222222222222225)","(16.0, 23.0, 21.448275862068964)","(5.0, 6.2, 5.892307692307693)"
11-01-2023 16:45:06.457229,"(3.1, 3.6, 3.5238095238095237)","(7.5, 12.5, 12.435064935064934)","(6.0, 9.0, 8.984615384615385)","(20.0, 32.0, 31.615384615384617)","(7.5, 9.2, 8.514285714285714)","(5.0, 6.6, 6.4222222222222225)","(16.0, 23.0, 22.2)","(5.0, 6.2, 5.892307692307693)"
11-01-2023 16:45:07.371481,"(3.1, 3.6, 3.5384615384615383)","(7.5, 12.5, 12.438271604938272)","(6.0, 8.4, 8.222222222222223)","(20.0, 32.0, 31.615384615384617)","(7.5, 9.2, 8.933333333333334)","(5.0, 6.6, 6.654545454545454)","(16.0, 23.0, 22.2)","(5.0, 6.2, 5.95)"
11-01-2023 16:45:08.292196,"(3.1, 3.6, 3.5357142857142856)","(7.5, 12.5, 12.373563218390805)","(6.0, 8.0, 7.95)","(20.0, 32.0, 31.615384615384617)","(7.5, 9.2, 8.933333333333334)","(5.0, 6.8, 6.773333333333333)","(16.0, 23.0, 22.2)","(5.0, 6.0, 5.909090909090909)"
11-01-2023 16:45:09.210229,"(3.1, 3.6, 3.5357142857142856)","(7.5, 12.5, 12.373563218390805)","(6.0, 8.0, 7.8)","(20.0, 32.0, 31.615384615384617)","(7.5, 9.2, 8.933333333333334)","(5.0, 6.8, 6.773333333333333)","(16.0, 23.0, 22.2)","(5.0, 6.2, 5.944)"
11-01-2023 16:45:10.139215,"(3.0, 3.6, 3.5357142857142856)","(8.0, 12.5, 12.373563218390805)","(6.0, 8.0, 7.8352941176470585)","(20.0, 32.0, 31.615384615384617)","(7.5, 9.2, 8.933333333333334)","(5.0, 6.8, 6.773333333333333)","(16.0, 23.0, 22.2)","(5.0, 6.2, 5.963636363636364)"
11-01-2023 16:45:11.053969,"(3.0, 3.6, 3.5357142857142856)","(8.0, 12.5, 12.373563218390805)","(6.0, 8.0, 7.8352941176470585)","(20.0, 32.0, 31.615384615384617)","(7.5, 9.2, 8.933333333333334)","(5.0, 6.8, 6.927272727272727)","(16.0, 23.0, 22.2)","(5.0, 6.2, 5.984615384615385)"
11-01-2023 16:45:11.961646,"(3.0, 3.6, 3.56)","(8.0, 12.5, 12.373563218390805)","(6.0, 7.8, 7.754545454545454)","(20.0, 32.0, 31.615384615384617)","(7.5, 9.2, 8.933333333333334)","(5.0, 7.0, 6.96)","(16.0, 23.0, 22.2)","(5.0, 6.2, 5.984615384615385)"
11-01-2023 16:45:12.881663,"(3.0, 3.6, 3.56)","(8.0, 12.5, 12.373563218390805)","(6.0, 8.0, 7.8125)","(20.0, 32.0, 31.615384615384617)","(7.5, 9.2, 8.933333333333334)","(5.0, 7.0, 6.973333333333334)","(16.0, 23.0, 22.2)","(5.0, 6.2, 5.984615384615385)"
11-01-2023 16:45:13.796662,"(3.0, 3.6, 3.56)","(8.0, 12.5, 12.370588235294118)","(6.0, 8.0, 7.8)","(20.0, 32.0, 31.615384615384617)","(7.5, 9.2, 9.008)","(5.0, 7.0, 6.973333333333334)","(16.0, 23.0, 22.2)","(5.0, 6.2, 5.984615384615385)"
11-01-2023 16:45:14.720530,"(3.0, 3.6, 3.56)","(8.0, 12.5, 12.373563218390805)","(6.0, 8.0, 7.818181818181818)","(20.0, 32.0, 31.615384615384617)","(7.5, 9.2, 8.947368421052632)","(5.0, 7.0, 6.973333333333334)","(16.0, 23.0, 22.2)","(5.0, 6.2, 5.984615384615385)"
11-01-2023 16:45:15.638543,"(3.0, 3.6, 3.56)","(8.0, 12.5, 12.367469879518072)","(6.0, 8.0, 7.851851851851852)","(20.0, 32.0, 31.615384615384617)","(7.5, 9.2, 8.947368421052632)","(5.0, 7.0, 6.973333333333334)","(16.0, 23.0, 22.2)","(5.0, 6.2, 5.984615384615385)"
11-01-2023 16:45:16.549341,"(3.0, 3.6, 3.56)","(8.0, 12.5, 12.372093023255815)","(6.0, 8.0, 7.818181818181818)","(20.0, 30.0, 29.76923076923077)","(7.5, 9.2, 8.947368421052632)","(5.0, 7.0, 6.96)","(16.0, 23.0, 22.2)","(5.0, 6.2, 5.992)"
11-01-2023 16:45:17.484546,"(3.0, 3.6, 3.5375)","(8.0, 12.5, 12.372093023255815)","(6.0, 8.0, 7.818181818181818)","(20.0, 30.0, 29.76923076923077)","(7.5, 9.2, 8.947368421052632)","(5.0, 7.0, 6.96)","(16.0, 23.0, 22.2)","(5.0, 6.2, 6.007407407407407)"
11-01-2023 16:45:18.387170,"(3.0, 3.6, 3.5375)","(8.0, 12.5, 12.372093023255815)","(6.0, 8.0, 7.851851851851852)","(20.0, 32.0, 31.428571428571427)","(7.5, 9.2, 8.947368421052632)","(5.0, 7.0, 6.92)","(16.0, 23.0, 22.2)","(5.0, 6.2, 6.007407407407407)"
11-01-2023 16:45:19.302625,"(3.0, 3.6, 3.5375)","(8.0, 12.5, 12.372093023255815)","(6.0, 8.0, 7.851851851851852)","(20.0, 32.0, 31.333333333333332)","(7.5, 9.2, 8.947368421052632)","(5.0, 7.0, 6.92)","(16.0, 23.0, 22.2)","(5.0, 6.2, 5.986666666666666)"
11-01-2023 16:45:20.218629,"(3.0, 3.55, 3.51)","(8.0, 12.5, 12.372093023255815)","(6.0, 8.0, 7.8)","(20.0, 32.0, 31.636363636363637)","(7.5, 9.2, 8.947368421052632)","(5.0, 7.0, 7.075)","(16.0, 23.0, 22.2)","(5.0, 6.0, 5.986666666666666)"
11-01-2023 16:45:21.139774,"(3.0, 3.55, 3.4884615384615385)","(8.0, 12.5, 12.372093023255815)","(6.0, 8.0, 7.826086956521739)","(20.0, 32.0, 31.333333333333332)","(7.5, 9.2, 9.043478260869565)","(5.0, 7.2, 7.075)","(16.0, 23.0, 22.2)","(5.0, 6.0, 5.986666666666666)"
11-01-2023 16:45:22.055825,"(3.1, 3.55, 3.4884615384615385)","(8.5, 12.5, 12.372093023255815)","(6.0, 8.0, 7.826086956521739)","(20.0, 32.0, 31.636363636363637)","(7.5, 9.2, 9.043478260869565)","(5.0, 7.0, 6.9)","(17.0, 23.0, 22.2)","(5.0, 6.0, 6.286956521739131)"
11-01-2023 16:45:22.978290,"(3.1, 3.5, 3.4615384615384617)","(8.5, 12.5, 12.372093023255815)","(6.0, 8.0, 7.826086956521739)","(20.0, 32.0, 31.2)","(7.5, 9.2, 9.056)","(5.0, 7.0, 6.9)","(17.0, 23.0, 22.2)","(5.0, 6.4, 6.36)"
11-01-2023 16:45:23.891425,"(3.1, 3.55, 3.4899999999999998)","(8.5, 12.5, 12.372093023255815)","(6.0, 8.0, 7.826086956521739)","(20.0, 32.0, 31.333333333333332)","(7.5, 9.2, 8.799999999999999)","(5.0, 7.0, 6.75)","(17.0, 23.0, 22.2)","(5.0, 6.4, 6.423076923076923)"
11-01-2023 16:45:24.809318,"(3.1, 3.5, 3.481818181818182)","(8.5, 12.5, 12.372093023255815)","(6.0, 8.0, 7.826086956521739)","(20.0, 32.0, 31.333333333333332)","(7.5, 9.2, 8.947368421052632)","(5.0, 6.8, 6.75)","(17.0, 23.0, 22.11111111111111)","(5.0, 6.6, 6.355555555555556)"
11-01-2023 16:45:25.728778,"(3.1, 3.55, 3.4583333333333335)","(8.5, 12.5, 12.370588235294118)","(6.0, 8.4, 8.0)","(20.0, 30.0, 29.6)","(7.5, 9.2, 9.0)","(5.0, 6.8, 6.75)","(17.0, 23.0, 22.11111111111111)","(5.0, 6.4, 6.433333333333334)"
11-01-2023 16:45:26.657527,"(3.1, 3.55, 3.4642857142857144)","(8.5, 12.5, 12.372093023255815)","(6.0, 8.4, 8.04)","(20.0, 30.0, 29.8)","(7.5, 9.2, 9.069565217391304)","(5.0, 6.8, 6.75)","(17.0, 23.0, 22.11111111111111)","(5.0, 6.6, 6.433333333333334)"
11-01-2023 16:45:27.571308,"(3.1, 3.55, 3.4583333333333335)","(8.5, 12.5, 12.372093023255815)","(6.0, 8.4, 8.04)","(20.0, 32.0, 31.333333333333332)","(7.5, 9.2, 8.9)","(5.0, 6.8, 6.6)","(17.0, 23.0, 22.11111111111111)","(5.0, 6.6, 6.4399999999999995)"
11-01-2023 16:45:28.494524,"(3.1, 3.55, 3.4642857142857144)","(8.5, 12.5, 12.372093023255815)","(6.0, 8.4, 8.04)","(20.0, 32.0, 31.636363636363637)","(7.5, 9.2, 9.028571428571428)","(5.0, 6.8, 6.6)","(17.0, 23.0, 22.11111111111111)","(5.0, 6.6, 6.390000000000001)"
11-01-2023 16:45:29.406966,"(3.1, 3.55, 3.4642857142857144)","(8.5, 12.5, 12.372093023255815)","(6.0, 8.4, 8.120000000000001)","(20.0, 32.0, 31.333333333333332)","(7.5, 9.2, 9.054545454545455)","(5.0, 6.8, 6.6)","(17.0, 23.0, 22.11111111111111)","(5.0, 6.4, 6.390476190476191)"
11-01-2023 16:45:30.327972,"(3.1, 3.55, 3.456666666666667)","(8.5, 12.5, 12.372093023255815)","(6.0, 8.4, 8.225)","(20.0, 30.0, 29.8)","(7.5, 9.2, 9.054545454545455)","(5.0, 6.8, 6.6)","(17.0, 23.0, 22.11111111111111)","(5.0, 6.4, 6.352)"
11-01-2023 16:45:31.255289,"(3.1, 3.55, 3.456666666666667)","(8.5, 12.5, 12.372093023255815)","(6.0, 8.6, 8.31764705882353)","(20.0, 30.0, 29.6)","(7.5, 9.2, 8.983783783783784)","(5.0, 6.8, 6.6)","(17.0, 23.0, 22.11111111111111)","(5.0, 6.4, 6.352)"
11-01-2023 16:45:32.153305,"(3.1, 3.5, 3.4625000000000004)","(8.5, 12.5, 12.372093023255815)","(6.0, 8.6, 8.31764705882353)","(20.0, 32.0, 31.636363636363637)","(7.5, 9.2, 8.983783783783784)","(5.0, 6.8, 6.6)","(17.0, 23.0, 22.11111111111111)","(5.0, 6.4, 6.352)"
11-01-2023 16:45:33.072933,"(3.1, 3.5, 3.4785714285714286)","(8.5, 12.5, 12.372093023255815)","(6.0, 8.6, 8.2)","(20.0, 32.0, 31.727272727272727)","(7.5, 9.2, 8.983783783783784)","(5.0, 6.8, 6.628571428571429)","(17.0, 23.0, 22.11111111111111)","(5.0, 6.4, 6.752631578947368)"
11-01-2023 16:45:33.988147,"(3.1, 3.55, 3.469047619047619)","(8.5, 12.5, 12.372093023255815)","(6.0, 8.6, 8.23076923076923)","(20.0, 32.0, 31.727272727272727)","(7.5, 9.2, 8.983783783783784)","(5.0, 6.8, 6.628571428571429)","(17.0, 23.0, 22.11111111111111)","(5.0, 6.8, 6.488888888888889)"
11-01-2023 16:45:34.914211,"(3.1, 3.5, 3.480769230769231)","(8.5, 12.0, 11.993421052631579)","(6.0, 8.6, 8.2625)","(20.0, 32.0, 31.727272727272727)","(7.5, 8.8, 8.761904761904763)","(5.0, 6.8, 6.628571428571429)","(17.0, 23.0, 22.11111111111111)","(5.0, 6.4, 6.3304347826086955)"
11-01-2023 16:45:35.829225,"(3.1, 3.55, 3.4727272727272727)","(8.5, 12.0, 11.993421052631579)","(6.0, 8.6, 8.15)","(20.0, 34.0, 32.125)","(7.5, 9.0, 8.952)","(5.0, 6.8, 6.628571428571429)","(17.0, 23.0, 22.11111111111111)","(5.0, 6.4, 6.333333333333334)"
11-01-2023 16:45:36.753783,"(3.1, 3.55, 3.469047619047619)","(8.5, 12.0, 11.993421052631579)","(6.0, 8.6, 8.097674418604651)","(20.0, 34.0, 31.941176470588236)","(7.5, 9.0, 8.952)","(5.0, 6.8, 6.7555555555555555)","(17.0, 23.0, 21.90909090909091)","(5.0, 6.4, 6.406896551724138)"
11-01-2023 16:45:37.664136,"(3.1, 3.55, 3.47)","(8.5, 12.0, 11.993421052631579)","(6.0, 8.6, 8.031578947368422)","(20.0, 29.0, 27.4)","(7.5, 9.0, 8.952)","(5.0, 6.8, 6.628571428571429)","(17.0, 23.0, 22.11111111111111)","(5.0, 6.6, 6.3875)"
11-01-2023 16:45:38.579729,"(3.1, 3.55, 3.4558823529411766)","(8.5, 12.0, 11.993421052631579)","(6.0, 8.6, 8.047368421052632)","(20.0, 34.0, 27.875)","(7.5, 9.0, 8.952)","(5.0, 6.8, 6.6909090909090905)","(17.0, 23.0, 22.11111111111111)","(5.0, 6.4, 6.388888888888889)"
11-01-2023 16:45:39.500376,"(3.1, 3.5, 3.4583333333333335)","(8.5, 12.5, 12.291666666666666)","(6.0, 8.6, 8.184615384615384)","(20.0, 34.0, 27.875)","(7.5, 9.0, 8.92)","(5.0, 6.8, 6.6909090909090905)","(17.0, 23.0, 22.11111111111111)","(5.0, 6.4, 6.388888888888889)"
11-01-2023 16:45:40.427523,"(3.1, 3.5, 3.4625000000000004)","(8.5, 12.5, 12.411764705882353)","(6.0, 8.6, 8.141176470588235)","(20.0, 34.0, 27.875)","(7.5, 9.0, 8.92)","(5.0, 6.8, 6.6909090909090905)","(17.0, 23.0, 22.11111111111111)","(5.0, 6.4, 6.3875)"
11-01-2023 16:45:41.343721,"(3.1, 3.5, 3.4555555555555557)","(8.5, 12.5, 12.318181818181818)","(6.5, 8.6, 8.228571428571428)","(21.0, 34.0, 27.875)","(7.5, 9.0, 8.92)","(5.5, 6.8, 6.6909090909090905)","(17.0, 23.0, 22.11111111111111)","(5.0, 6.4, 6.3882352941176475)"
11-01-2023 16:45:42.267185,"(3.1, 3.5, 3.4625000000000004)","(8.5, 12.5, 12.25925925925926)","(6.5, 8.6, 8.141176470588235)","(21.0, 34.0, 27.875)","(7.5, 9.0, 8.945454545454545)","(5.5, 6.8, 6.6)","(17.0, 23.0, 22.11111111111111)","(5.0, 6.4, 6.3882352941176475)"
11-01-2023 16:45:43.188633,"(3.1, 3.5, 3.4555555555555557)","(8.5, 12.5, 12.21875)","(6.5, 8.6, 8.245454545454546)","(21.0, 34.0, 27.875)","(7.5, 9.0, 8.945454545454545)","(5.5, 6.8, 6.7555555555555555)","(17.0, 23.0, 22.11111111111111)","(5.0, 6.4, 6.413333333333333)"
11-01-2023 16:45:44.105464,"(3.1, 3.5, 3.4625000000000004)","(8.5, 12.5, 12.21875)","(6.5, 8.6, 8.245454545454546)","(21.0, 34.0, 27.875)","(7.5, 9.0, 8.907692307692308)","(5.5, 6.8, 6.7555555555555555)","(17.0, 23.0, 22.11111111111111)","(5.0, 6.6, 6.413333333333333)"
11-01-2023 16:45:45.019222,"(3.1, 3.5, 3.4571428571428573)","(8.5, 12.5, 12.21875)","(6.5, 8.6, 8.245454545454546)","(21.0, 34.0, 27.875)","(7.5, 9.0, 8.933333333333334)","(5.5, 6.8, 6.7555555555555555)","(17.0, 23.0, 22.11111111111111)","(5.0, 6.6, 6.413333333333333)"
11-01-2023 16:45:45.938650,"(3.1, 3.5, 3.4571428571428573)","(8.5, 12.5, 12.21875)","(6.5, 8.6, 8.245454545454546)","(21.0, 34.0, 27.875)","(7.5, 9.0, 8.933333333333334)","(5.5, 6.8, 6.6909090909090905)","(17.0, 23.0, 22.11111111111111)","(5.0, 6.6, 6.576470588235294)"
11-01-2023 16:45:46.849293,"(3.1, 3.6, 3.557894736842105)","(8.5, 12.5, 12.178571428571429)","(6.5, 8.6, 8.209999999999999)","(21.0, 34.0, 32.44444444444444)","(7.5, 9.0, 8.933333333333334)","(5.5, 6.8, 6.6909090909090905)","(17.0, 23.0, 22.0)","(5.0, 6.4, 6.322222222222223)"
11-01-2023 16:45:47.777378,"(3.1, 3.55, 3.5420454545454545)","(8.5, 12.5, 12.333333333333334)","(6.5, 8.6, 8.08)","(21.0, 34.0, 32.5)","(7.5, 9.0, 8.933333333333334)","(5.5, 6.8, 6.628571428571429)","(17.0, 23.0, 22.0)","(5.0, 6.4, 6.322222222222223)"
11-01-2023 16:45:48.685971,"(3.1, 3.55, 3.5382978723404253)","(8.5, 12.5, 12.454545454545455)","(6.5, 8.6, 8.08)","(21.0, 34.0, 32.5)","(7.5, 9.0, 8.933333333333334)","(5.5, 6.8, 6.68)","(17.0, 23.0, 22.0)","(5.0, 6.4, 6.2250000000000005)"
11-01-2023 16:45:49.608043,"(3.1, 3.6, 3.568)","(8.5, 12.0, 11.818627450980392)","(6.5, 8.6, 8.189473684210526)","(21.0, 34.0, 32.5)","(7.5, 9.0, 8.927272727272728)","(5.5, 6.8, 6.615384615384616)","(17.0, 23.0, 24.5)","(5.0, 6.4, 6.24)"
11-01-2023 16:45:50.523070,"(3.1, 3.6, 3.591666666666667)","(8.5, 11.5, 11.4)","(6.5, 8.6, 8.141176470588235)","(21.0, 34.0, 32.5)","(7.5, 9.0, 8.927272727272728)","(5.5, 6.8, 6.615384615384616)","(17.0, 29.0, 24.5)","(5.0, 6.4, 6.24)"
11-01-2023 16:45:51.449190,"(3.1, 3.6, 3.5880952380952382)","(8.5, 11.0, 10.535714285714286)","(6.5, 8.6, 8.228571428571428)","(21.0, 34.0, 32.5)","(7.5, 9.0, 8.815384615384616)","(5.5, 6.8, 6.574999999999999)","(17.0, 29.0, 26.6)","(5.0, 6.4, 6.24)"
11-01-2023 16:45:52.360577,"(3.1, 3.6, 3.590909090909091)","(8.5, 11.0, 10.566666666666666)","(6.5, 8.6, 8.141176470588235)","(21.0, 34.0, 32.5)","(7.5, 9.0, 8.82857142857143)","(5.5, 6.6, 6.574999999999999)","(17.0, 29.0, 27.4)","(5.0, 6.4, 6.300000000000001)"
11-01-2023 16:45:53.279789,"(3.1, 3.6, 3.578125)","(8.5, 11.0, 10.575)","(6.5, 8.6, 8.141176470588235)","(21.0, 34.0, 32.5)","(7.5, 8.8, 8.729411764705883)","(5.5, 6.6, 6.574999999999999)","(17.0, 29.0, 23.6)","(5.0, 6.4, 6.060869565217391)"
11-01-2023 16:45:54.197504,"(3.1, 3.65, 3.5978260869565215)","(8.5, 11.0, 10.538461538461538)","(6.5, 8.6, 8.228571428571428)","(21.0, 34.0, 32.5)","(7.5, 8.8, 8.72)","(5.5, 6.6, 6.574999999999999)","(17.0, 24.0, 23.6)","(5.0, 6.2, 5.933333333333334)"
11-01-2023 16:45:55.118803,"(3.1, 3.65, 3.5999999999999996)","(8.5, 11.0, 10.578947368421053)","(6.5, 8.6, 8.228571428571428)","(21.0, 34.0, 32.5)","(7.5, 8.8, 8.600000000000001)","(5.5, 6.6, 6.574999999999999)","(17.0, 24.0, 23.6)","(5.0, 6.2, 6.015384615384615)"
11-01-2023 16:45:56.041371,"(3.1, 3.65, 3.6055555555555556)","(8.5, 11.0, 10.53125)","(6.5, 8.8, 8.226086956521739)","(21.0, 34.0, 32.72727272727273)","(7.5, 8.8, 8.72)","(5.5, 6.6, 6.574999999999999)","(17.0, 24.0, 23.6)","(5.0, 6.2, 6.017857142857143)"
11-01-2023 16:45:56.961938,"(3.1, 3.65, 3.6055555555555556)","(8.5, 11.0, 10.328358208955224)","(6.5, 8.8, 8.226086956521739)","(21.0, 34.0, 32.72727272727273)","(7.5, 8.8, 8.600000000000001)","(5.5, 6.6, 6.75)","(17.0, 24.0, 23.6)","(5.0, 6.2, 5.9375)"
11-01-2023 16:45:57.876846,"(3.1, 3.65, 3.6416666666666666)","(8.5, 11.0, 10.189655172413794)","(6.5, 8.8, 8.228571428571428)","(21.0, 34.0, 32.76470588235294)","(7.5, 9.0, 8.82)","(5.5, 6.8, 6.75)","(17.0, 24.0, 23.6)","(5.0, 6.0, 5.9375)"
11-01-2023 16:45:58.796382,"(3.1, 3.65, 3.614705882352941)","(8.5, 11.0, 10.196428571428571)","(6.5, 8.8, 8.228571428571428)","(21.0, 34.0, 32.76470588235294)","(7.5, 8.8, 8.666666666666668)","(5.5, 6.8, 6.75)","(17.0, 24.0, 26.666666666666668)","(5.0, 6.0, 5.929411764705883)"
11-01-2023 16:45:59.722007,"(3.1, 3.65, 3.6346153846153846)","(8.5, 11.0, 10.192982456140351)","(6.5, 8.8, 8.433333333333334)","(21.0, 34.0, 32.76470588235294)","(7.5, 9.0, 8.88888888888889)","(5.5, 6.8, 6.75)","(17.0, 27.0, 25.76923076923077)","(5.0, 6.0, 5.9875)"
11-01-2023 16:46:00.638546,"(3.1, 3.65, 3.620967741935484)","(8.5, 10.5, 10.270833333333334)","(6.5, 8.8, 8.433333333333334)","(21.0, 34.0, 32.72727272727273)","(7.5, 9.0, 8.95)","(5.5, 6.6, 6.574999999999999)","(17.0, 26.0, 25.76923076923077)","(5.0, 6.0, 6.175)"
11-01-2023 16:46:01.554019,"(3.1, 3.65, 3.6346153846153846)","(8.5, 10.5, 10.270833333333334)","(6.5, 8.8, 8.433333333333334)","(21.0, 34.0, 32.72727272727273)","(7.5, 9.0, 8.914285714285715)","(5.5, 6.6, 6.574999999999999)","(17.0, 26.0, 25.76923076923077)","(5.0, 6.2, 6.166666666666667)"
11-01-2023 16:46:02.488210,"(3.1, 3.6, 3.59375)","(8.0, 10.5, 10.303571428571429)","(6.5, 8.8, 8.433333333333334)","(21.0, 34.0, 32.72727272727273)","(7.5, 9.0, 8.95)","(5.5, 6.6, 6.5)","(18.0, 26.0, 25.76923076923077)","(5.0, 6.2, 6.0888888888888895)"
11-01-2023 16:46:03.404116,"(3.1, 3.65, 3.5999999999999996)","(8.0, 10.5, 10.222222222222221)","(6.5, 8.8, 8.421052631578947)","(21.0, 34.0, 32.72727272727273)","(7.5, 9.0, 8.914285714285715)","(5.5, 6.6, 6.5)","(18.0, 26.0, 25.76923076923077)","(5.0, 6.2, 6.01)"
11-01-2023 16:46:04.327358,"(3.1, 3.6, 3.5879310344827586)","(8.0, 10.5, 10.222222222222221)","(6.5, 8.8, 8.436363636363637)","(21.0, 32.0, 31.35483870967742)","(7.5, 9.2, 8.963636363636363)","(5.5, 6.6, 6.49)","(18.0, 26.0, 25.85)","(5.0, 6.2, 6.08)"
11-01-2023 16:46:05.239633,"(3.1, 3.6, 3.5977272727272727)","(8.0, 10.5, 10.25)","(6.5, 8.8, 8.466666666666667)","(21.0, 32.0, 31.35483870967742)","(7.5, 9.2, 8.992)","(5.5, 6.6, 6.453333333333333)","(18.0, 26.0, 25.85)","(5.0, 6.2, 6.08)"
11-01-2023 16:46:06.161081,"(3.1, 3.6, 3.58125)","(8.0, 10.5, 10.233333333333333)","(6.5, 8.8, 8.466666666666667)","(21.0, 32.0, 31.35483870967742)","(7.5, 9.2, 8.992)","(5.5, 6.6, 6.484210526315789)","(18.0, 26.0, 25.85)","(5.0, 6.2, 6.08)"
11-01-2023 16:46:07.084283,"(3.1, 3.6, 3.5592592592592593)","(8.0, 10.5, 10.225806451612904)","(6.5, 8.8, 8.55)","(21.0, 32.0, 31.35483870967742)","(7.5, 9.2, 8.992)","(5.5, 6.6, 6.484210526315789)","(18.0, 26.0, 26.272727272727273)","(5.0, 6.2, 5.9714285714285715)"
11-01-2023 16:46:07.990933,"(3.1, 3.6, 3.58125)","(8.0, 10.5, 10.194444444444445)","(6.5, 8.8, 8.662068965517243)","(21.0, 32.0, 31.375)","(7.5, 9.2, 9.056)","(5.5, 6.6, 6.453333333333333)","(18.0, 27.0, 26.272727272727273)","(5.0, 6.0, 5.9714285714285715)"
11-01-2023 16:46:08.913091,"(3.1, 3.65, 3.5971698113207546)","(8.0, 10.5, 10.21875)","(6.5, 8.8, 8.675)","(21.0, 32.0, 31.612903225806452)","(7.5, 9.2, 8.942857142857143)","(5.5, 6.6, 6.453333333333333)","(18.0, 27.0, 26.5625)","(5.0, 6.0, 5.9135135135135135)"
11-01-2023 16:46:09.835045,"(3.1, 3.65, 3.5971698113207546)","(8.0, 10.5, 10.21875)","(6.5, 8.8, 8.675)","(21.0, 32.0, 30.714285714285715)","(7.5, 9.0, 8.973333333333333)","(5.5, 6.6, 6.484210526315789)","(18.0, 27.0, 26.5625)","(5.0, 6.0, 5.9135135135135135)"
11-01-2023 16:46:10.758836,"(3.1, 3.65, 3.5916666666666663)","(8.0, 10.5, 10.26923076923077)","(6.5, 8.8, 8.675)","(21.0, 32.0, 31.18181818181818)","(7.5, 9.0, 8.973333333333333)","(5.5, 6.6, 6.484210526315789)","(18.0, 27.0, 26.5625)","(5.0, 6.0, 5.92)"
11-01-2023 16:46:11.678388,"(3.1, 3.65, 3.5916666666666663)","(8.0, 10.5, 10.304347826086957)","(6.5, 8.8, 8.592592592592593)","(21.0, 32.0, 31.18181818181818)","(7.5, 9.0, 8.973333333333333)","(5.5, 6.6, 6.442857142857143)","(18.0, 27.0, 26.5625)","(5.0, 6.0, 5.884)"
11-01-2023 16:46:12.597028,"(3.1, 3.65, 3.5971698113207546)","(8.0, 10.5, 10.26923076923077)","(6.5, 8.8, 8.488888888888889)","(21.0, 32.0, 31.25)","(7.5, 9.0, 8.975)","(5.5, 6.8, 6.76)","(18.0, 27.0, 26.724137931034484)","(5.0, 6.0, 5.884)"
11-01-2023 16:46:13.513926,"(3.1, 3.65, 3.5971698113207546)","(8.0, 10.5, 10.26923076923077)","(6.5, 8.8, 8.469565217391304)","(21.0, 32.0, 31.25)","(7.5, 9.0, 8.95)","(5.5, 6.8, 6.779999999999999)","(18.0, 27.0, 26.724137931034484)","(5.0, 6.0, 5.884)"
11-01-2023 16:46:14.430464,"(3.1, 3.65, 3.5971698113207546)","(8.0, 10.5, 10.26923076923077)","(6.5, 8.8, 8.55)","(21.0, 32.0, 31.25)","(7.5, 8.8, 8.784615384615385)","(5.5, 6.8, 6.779999999999999)","(18.0, 27.0, 26.612903225806452)","(5.0, 6.0, 5.8933333333333335)"
11-01-2023 16:46:15.354157,"(3.1, 3.65, 3.603333333333333)","(8.0, 10.5, 10.304347826086957)","(6.5, 8.8, 8.672)","(21.0, 32.0, 31.25)","(7.5, 8.4, 8.327272727272728)","(5.5, 6.8, 6.651428571428571)","(18.0, 27.0, 26.612903225806452)","(5.0, 6.0, 5.770967741935484)"
11-01-2023 16:46:16.280953,"(3.1, 3.65, 3.5887755102040817)","(8.0, 10.5, 10.326923076923077)","(6.5, 8.8, 8.65)","(21.0, 36.0, 34.76470588235294)","(7.5, 9.2, 9.169230769230769)","(5.5, 6.8, 6.651428571428571)","(18.0, 27.0, 26.757575757575758)","(5.0, 5.9, 5.76)"
