,Zipping Ontario,Dembe,Zipping Tracker,Mrs Chinn,Opawa Conan,Gitan
12-01-2023 16:14:09.212106,"(7.5, 16.0, 14.571428571428571)","(4.8, 7.8, 6.919047619047619)","(21.0, 160.0, 106.15384615384616)","(8.5, 16.0, 14.676923076923078)","(4.6, 10.5, 8.64)","(1.8, 2.88, 2.5692)"
12-01-2023 16:14:10.366724,"(7.5, 16.0, 14.571428571428571)","(4.8, 7.8, 6.919047619047619)","(21.0, 160.0, 106.15384615384616)","(8.5, 16.0, 14.676923076923078)","(4.6, 10.5, 8.64)","(1.8, 2.88, 2.5692)"
12-01-2023 16:14:11.697777,"(7.5, 16.0, 14.571428571428571)","(4.8, 7.8, 6.919047619047619)","(21.0, 160.0, 106.15384615384616)","(8.5, 16.0, 14.676923076923078)","(4.6, 10.5, 9.489473684210527)","(1.8, 2.88, 2.5692)"
12-01-2023 16:14:13.104795,"(7.5, 16.0, 14.571428571428571)","(4.8, 7.8, 6.919047619047619)","(21.0, 160.0, 106.15384615384616)","(8.5, 16.0, 14.676923076923078)","(4.6, 10.5, 9.489473684210527)","(1.8, 2.88, 2.5692)"
12-01-2023 16:14:14.432699,"(7.5, 16.0, 14.571428571428571)","(4.8, 7.8, 6.919047619047619)","(21.0, 160.0, 106.15384615384616)","(8.5, 16.0, 14.676923076923078)","(4.6, 10.5, 9.489473684210527)","(1.8, 2.88, 2.5692)"
12-01-2023 16:14:15.696815,"(7.5, 16.0, 14.571428571428571)","(4.8, 7.8, 6.919047619047619)","(21.0, 160.0, 106.15384615384616)","(8.5, 16.0, 14.676923076923078)","(4.6, 10.5, 9.909375)","(1.8, 2.88, 2.5692)"
12-01-2023 16:14:16.947189,"(7.5, 16.0, 14.571428571428571)","(4.8, 7.8, 6.919047619047619)","(21.0, 160.0, 106.15384615384616)","(8.5, 16.0, 14.676923076923078)","(4.6, 10.5, 8.64)","(1.8, 2.88, 2.5692)"
12-01-2023 16:14:18.257424,"(7.5, 16.0, 14.571428571428571)","(4.8, 7.8, 6.919047619047619)","(21.0, 160.0, 106.15384615384616)","(8.5, 16.0, 14.676923076923078)","(4.6, 10.5, 8.64)","(1.8, 2.88, 2.5919230769230768)"
12-01-2023 16:14:19.623255,"(7.5, 16.0, 14.571428571428571)","(4.8, 7.8, 6.919047619047619)","(21.0, 160.0, 106.15384615384616)","(8.5, 16.0, 14.676923076923078)","(4.6, 10.5, 9.26)","(1.8, 2.88, 2.5919230769230768)"
12-01-2023 16:14:20.862663,"(7.5, 16.0, 14.571428571428571)","(4.8, 7.8, 6.919047619047619)","(21.0, 160.0, 106.15384615384616)","(8.5, 16.0, 14.676923076923078)","(4.6, 10.5, 9.26)","(1.8, 2.88, 2.5919230769230768)"
12-01-2023 16:14:22.304627,"(7.5, 16.0, 14.571428571428571)","(4.8, 7.8, 6.919047619047619)","(21.0, 160.0, 106.15384615384616)","(8.5, 16.0, 14.676923076923078)","(4.6, 10.5, 9.26)","(1.8, 2.88, 2.5919230769230768)"
12-01-2023 16:14:23.623943,"(7.5, 16.0, 14.571428571428571)","(4.8, 7.8, 6.919047619047619)","(21.0, 160.0, 106.15384615384616)","(8.5, 16.0, 14.676923076923078)","(4.6, 10.5, 7.842857142857143)","(1.8, 2.88, 2.5919230769230768)"
12-01-2023 16:14:25.066222,"(7.5, 16.0, 14.571428571428571)","(4.8, 7.8, 6.919047619047619)","(21.0, 160.0, 106.15384615384616)","(8.5, 16.0, 14.676923076923078)","(4.6, 10.5, 7.842857142857143)","(1.8, 2.88, 2.5919230769230768)"
12-01-2023 16:14:26.411462,"(7.5, 16.0, 14.571428571428571)","(4.8, 7.8, 6.919047619047619)","(21.0, 160.0, 106.15384615384616)","(8.5, 16.0, 14.676923076923078)","(4.6, 10.5, 7.842857142857143)","(1.8, 2.88, 2.5919230769230768)"
12-01-2023 16:14:27.665171,"(7.5, 16.0, 14.571428571428571)","(4.8, 7.8, 6.919047619047619)","(21.0, 160.0, 106.15384615384616)","(8.5, 16.0, 14.676923076923078)","(4.6, 10.5, 9.822222222222223)","(1.8, 2.88, 2.5919230769230768)"
12-01-2023 16:14:28.843858,"(7.5, 16.0, 14.571428571428571)","(4.8, 7.8, 6.919047619047619)","(21.0, 160.0, 106.15384615384616)","(8.5, 16.0, 14.676923076923078)","(4.6, 10.5, 9.822222222222223)","(1.8, 2.88, 2.5919230769230768)"
12-01-2023 16:14:30.000026,"(7.5, 16.0, 14.571428571428571)","(4.8, 7.8, 6.919047619047619)","(21.0, 160.0, 106.15384615384616)","(8.5, 16.0, 14.676923076923078)","(4.6, 10.5, 9.822222222222223)","(1.8, 2.88, 2.5919230769230768)"
12-01-2023 16:14:31.196764,"(7.5, 16.0, 14.571428571428571)","(4.8, 7.8, 6.919047619047619)","(21.0, 160.0, 106.15384615384616)","(8.5, 16.0, 14.676923076923078)","(4.6, 10.5, 9.822222222222223)","(1.8, 2.88, 2.5919230769230768)"
12-01-2023 16:14:32.530144,"(7.5, 16.0, 14.571428571428571)","(4.8, 7.8, 6.919047619047619)","(21.0, 160.0, 106.15384615384616)","(8.5, 16.0, 14.676923076923078)","(4.6, 10.5, 9.822222222222223)","(1.8, 2.88, 2.5919230769230768)"
12-01-2023 16:14:33.902887,"(7.5, 16.0, 14.571428571428571)","(4.8, 7.8, 6.919047619047619)","(21.0, 160.0, 106.15384615384616)","(8.5, 16.0, 14.676923076923078)","(4.6, 10.5, 9.822222222222223)","(1.8, 2.88, 2.5919230769230768)"
12-01-2023 16:14:35.141259,"(7.5, 16.0, 14.571428571428571)","(4.8, 7.8, 6.919047619047619)","(21.0, 160.0, 106.15384615384616)","(8.5, 16.0, 14.676923076923078)","(4.6, 10.5, 9.822222222222223)","(1.8, 2.88, 2.5919230769230768)"
12-01-2023 16:14:36.430158,"(7.5, 16.0, 14.571428571428571)","(4.8, 7.8, 6.919047619047619)","(21.0, 160.0, 106.15384615384616)","(8.5, 16.0, 14.676923076923078)","(4.6, 10.5, 9.822222222222223)","(1.8, 2.88, 2.5919230769230768)"
12-01-2023 16:14:37.842291,"(7.5, 16.0, 14.571428571428571)","(4.8, 7.8, 6.919047619047619)","(21.0, 160.0, 106.15384615384616)","(8.5, 16.0, 14.676923076923078)","(4.6, 10.5, 9.822222222222223)","(1.8, 2.88, 2.5919230769230768)"
12-01-2023 16:14:39.182296,"(7.5, 16.0, 14.571428571428571)","(4.8, 7.8, 6.919047619047619)","(21.0, 160.0, 106.15384615384616)","(8.5, 16.0, 14.676923076923078)","(4.6, 10.5, 9.822222222222223)","(1.8, 2.88, 2.5919230769230768)"
12-01-2023 16:14:40.519170,"(7.5, 16.0, 14.571428571428571)","(4.8, 7.8, 6.919047619047619)","(21.0, 160.0, 106.15384615384616)","(8.5, 16.0, 14.676923076923078)","(4.6, 10.5, 9.822222222222223)","(1.8, 2.88, 2.5919230769230768)"
12-01-2023 16:14:41.716780,"(7.5, 16.0, 14.571428571428571)","(4.8, 7.8, 6.919047619047619)","(21.0, 160.0, 106.15384615384616)","(8.5, 16.0, 14.676923076923078)","(4.6, 10.5, 9.822222222222223)","(1.8, 2.88, 2.5919230769230768)"
12-01-2023 16:14:42.916279,"(7.5, 16.0, 14.571428571428571)","(4.8, 7.8, 6.919047619047619)","(21.0, 160.0, 106.15384615384616)","(8.5, 16.0, 14.676923076923078)","(4.6, 10.5, 9.822222222222223)","(1.8, 2.88, 2.5919230769230768)"
12-01-2023 16:14:44.083574,"(7.5, 16.0, 14.571428571428571)","(4.8, 7.8, 6.919047619047619)","(21.0, 160.0, 106.15384615384616)","(8.5, 16.0, 14.676923076923078)","(4.6, 10.5, 9.822222222222223)","(1.8, 2.88, 2.5919230769230768)"
12-01-2023 16:14:45.248058,"(7.5, 16.0, 14.571428571428571)","(4.8, 7.8, 6.919047619047619)","(21.0, 160.0, 106.15384615384616)","(8.5, 16.0, 14.676923076923078)","(4.6, 10.5, 9.822222222222223)","(1.8, 2.88, 2.5919230769230768)"
12-01-2023 16:14:46.448837,"(7.5, 16.0, 14.571428571428571)","(4.8, 7.8, 6.919047619047619)","(21.0, 160.0, 106.15384615384616)","(8.5, 16.0, 14.676923076923078)","(4.6, 10.5, 9.489473684210527)","(1.8, 2.88, 2.5919230769230768)"
12-01-2023 16:14:47.533322,"(7.5, 16.0, 14.571428571428571)","(4.8, 7.8, 6.919047619047619)","(21.0, 160.0, 106.15384615384616)","(8.5, 16.0, 14.676923076923078)","(4.6, 10.5, 9.489473684210527)","(1.8, 2.88, 2.5919230769230768)"
12-01-2023 16:14:48.773228,"(7.5, 16.0, 14.571428571428571)","(4.8, 7.8, 6.919047619047619)","(21.0, 160.0, 106.15384615384616)","(8.5, 16.0, 14.676923076923078)","(4.6, 10.5, 9.489473684210527)","(1.8, 2.88, 2.5919230769230768)"
12-01-2023 16:14:49.973972,"(7.5, 16.0, 14.571428571428571)","(4.8, 7.8, 6.919047619047619)","(21.0, 160.0, 106.15384615384616)","(8.5, 16.0, 14.676923076923078)","(4.6, 10.5, 9.489473684210527)","(1.8, 2.88, 2.5919230769230768)"
12-01-2023 16:14:51.108972,"(7.5, 16.0, 14.571428571428571)","(4.8, 7.8, 6.919047619047619)","(21.0, 160.0, 106.15384615384616)","(8.5, 16.0, 14.676923076923078)","(4.6, 10.5, 9.489473684210527)","(1.8, 2.88, 2.5919230769230768)"
12-01-2023 16:14:52.355276,"(7.5, 16.0, 14.571428571428571)","(4.8, 7.8, 6.919047619047619)","(21.0, 160.0, 106.15384615384616)","(8.5, 16.0, 14.676923076923078)","(4.6, 10.5, 9.909375)","(1.8, 2.88, 2.5919230769230768)"
12-01-2023 16:14:53.545731,"(7.5, 16.0, 14.571428571428571)","(4.8, 7.8, 6.919047619047619)","(21.0, 160.0, 106.15384615384616)","(8.5, 16.0, 14.676923076923078)","(4.6, 10.5, 8.64)","(1.8, 2.88, 2.5919230769230768)"
12-01-2023 16:14:54.819908,"(7.5, 16.0, 14.571428571428571)","(4.8, 7.8, 6.919047619047619)","(21.0, 160.0, 106.15384615384616)","(8.5, 16.0, 14.676923076923078)","(4.6, 10.5, 8.64)","(1.8, 2.88, 2.5919230769230768)"
12-01-2023 16:14:56.082133,"(7.5, 16.0, 14.571428571428571)","(4.8, 7.8, 6.919047619047619)","(21.0, 160.0, 106.15384615384616)","(8.5, 16.0, 14.676923076923078)","(4.6, 10.5, 8.64)","(1.8, 2.88, 2.5919230769230768)"
12-01-2023 16:14:57.213137,"(7.5, 16.0, 14.571428571428571)","(4.8, 7.8, 6.919047619047619)","(21.0, 160.0, 106.15384615384616)","(8.5, 16.0, 14.676923076923078)","(4.6, 10.5, 8.64)","(1.8, 2.88, 2.5919230769230768)"
12-01-2023 16:14:58.368967,"(7.5, 16.0, 14.571428571428571)","(4.8, 7.8, 6.919047619047619)","(21.0, 160.0, 106.15384615384616)","(8.5, 16.0, 14.676923076923078)","(4.6, 10.5, 8.64)","(1.8, 2.88, 2.5919230769230768)"
12-01-2023 16:14:59.565269,"(7.5, 16.0, 14.571428571428571)","(4.8, 7.8, 6.919047619047619)","(21.0, 160.0, 106.15384615384616)","(8.5, 16.0, 14.676923076923078)","(4.6, 10.5, 9.489473684210527)","(1.8, 2.88, 2.5919230769230768)"
12-01-2023 16:15:00.783608,"(7.5, 16.0, 14.571428571428571)","(4.8, 7.8, 6.919047619047619)","(21.0, 160.0, 106.15384615384616)","(8.5, 16.0, 14.676923076923078)","(4.6, 10.5, 9.489473684210527)","(1.8, 2.88, 2.5919230769230768)"
12-01-2023 16:15:01.938006,"(7.5, 16.0, 14.571428571428571)","(4.8, 7.8, 6.919047619047619)","(21.0, 160.0, 106.15384615384616)","(8.5, 16.0, 14.676923076923078)","(4.6, 10.5, 9.489473684210527)","(1.8, 2.88, 2.5919230769230768)"
12-01-2023 16:15:03.114243,"(7.5, 16.0, 14.571428571428571)","(4.8, 7.8, 6.919047619047619)","(21.0, 160.0, 106.15384615384616)","(8.5, 16.0, 14.676923076923078)","(4.6, 10.5, 9.489473684210527)","(1.8, 2.88, 2.5919230769230768)"
12-01-2023 16:15:04.274263,"(7.5, 16.0, 14.571428571428571)","(4.8, 7.8, 6.919047619047619)","(21.0, 160.0, 106.15384615384616)","(8.5, 16.0, 14.676923076923078)","(4.6, 10.5, 9.909375)","(1.8, 2.88, 2.5919230769230768)"
12-01-2023 16:15:05.442605,"(7.5, 16.0, 14.571428571428571)","(4.8, 8.2, 7.379999999999999)","(21.0, 160.0, 106.15384615384616)","(8.5, 16.0, 14.676923076923078)","(4.6, 10.5, 8.64)","(1.8, 2.88, 2.5919230769230768)"
12-01-2023 16:15:06.685445,"(7.5, 16.0, 14.571428571428571)","(4.8, 8.2, 7.379999999999999)","(21.0, 160.0, 106.15384615384616)","(8.5, 16.0, 14.676923076923078)","(4.6, 10.5, 8.64)","(1.8, 2.88, 2.5919230769230768)"
12-01-2023 16:15:07.808361,"(7.5, 16.0, 14.571428571428571)","(4.8, 8.2, 7.379999999999999)","(21.0, 160.0, 106.15384615384616)","(8.5, 16.0, 14.676923076923078)","(4.6, 10.5, 9.26)","(1.8, 2.88, 2.5919230769230768)"
12-01-2023 16:15:08.985053,"(7.5, 16.0, 14.571428571428571)","(4.8, 8.2, 7.379999999999999)","(21.0, 160.0, 106.15384615384616)","(8.5, 16.0, 14.676923076923078)","(4.6, 10.5, 9.26)","(1.8, 2.88, 2.5919230769230768)"
12-01-2023 16:15:10.207180,"(7.5, 16.0, 14.571428571428571)","(4.8, 8.2, 7.379999999999999)","(21.0, 160.0, 106.15384615384616)","(8.5, 16.0, 14.676923076923078)","(4.6, 10.5, 9.26)","(1.8, 2.88, 2.5919230769230768)"
12-01-2023 16:15:11.386601,"(7.5, 16.0, 14.571428571428571)","(4.8, 8.2, 7.379999999999999)","(21.0, 160.0, 106.15384615384616)","(8.5, 16.0, 14.676923076923078)","(4.6, 10.5, 7.842857142857143)","(1.8, 2.88, 2.5919230769230768)"
12-01-2023 16:15:12.541162,"(7.5, 16.0, 14.571428571428571)","(4.8, 8.2, 7.379999999999999)","(21.0, 160.0, 106.15384615384616)","(8.5, 16.0, 14.676923076923078)","(4.6, 10.5, 7.842857142857143)","(1.8, 2.88, 2.5919230769230768)"
12-01-2023 16:15:13.671494,"(7.5, 16.0, 14.571428571428571)","(4.8, 8.2, 7.379999999999999)","(21.0, 160.0, 106.15384615384616)","(8.5, 16.0, 14.676923076923078)","(4.6, 10.5, 7.842857142857143)","(1.8, 2.88, 2.7890804597701147)"
12-01-2023 16:15:14.868987,"(7.5, 16.0, 14.571428571428571)","(4.8, 8.2, 7.379999999999999)","(21.0, 160.0, 106.15384615384616)","(8.5, 16.0, 14.676923076923078)","(4.6, 10.5, 9.822222222222223)","(1.8, 2.88, 2.7890804597701147)"
12-01-2023 16:15:16.089385,"(7.5, 16.0, 14.571428571428571)","(4.8, 8.2, 7.379999999999999)","(21.0, 160.0, 106.15384615384616)","(8.5, 16.0, 14.676923076923078)","(4.6, 10.5, 9.822222222222223)","(1.8, 2.88, 2.7890804597701147)"
12-01-2023 16:15:17.223661,"(7.5, 16.0, 14.571428571428571)","(4.8, 8.2, 7.379999999999999)","(21.0, 160.0, 106.15384615384616)","(8.5, 16.0, 14.676923076923078)","(4.6, 10.5, 9.822222222222223)","(1.8, 2.88, 2.7890804597701147)"
12-01-2023 16:15:18.501195,"(7.5, 16.0, 14.571428571428571)","(4.8, 8.2, 7.379999999999999)","(21.0, 160.0, 106.15384615384616)","(8.5, 16.0, 14.676923076923078)","(4.6, 10.5, 9.822222222222223)","(1.8, 2.88, 2.7890804597701147)"
12-01-2023 16:15:19.849981,"(7.5, 16.0, 14.571428571428571)","(4.8, 8.2, 7.379999999999999)","(21.0, 160.0, 106.15384615384616)","(8.5, 16.0, 14.676923076923078)","(4.6, 10.5, 9.822222222222223)","(1.8, 2.88, 2.5784615384615384)"
12-01-2023 16:15:21.687038,"(7.5, 16.0, 14.571428571428571)","(4.8, 8.2, 7.379999999999999)","(21.0, 160.0, 106.15384615384616)","(8.5, 16.0, 14.676923076923078)","(4.6, 10.5, 9.822222222222223)","(1.8, 2.88, 2.5784615384615384)"
12-01-2023 16:15:23.051638,"(7.5, 16.0, 14.571428571428571)","(4.8, 8.2, 7.379999999999999)","(21.0, 160.0, 106.15384615384616)","(8.5, 16.0, 14.676923076923078)","(4.6, 10.5, 9.822222222222223)","(1.8, 2.88, 2.5784615384615384)"
12-01-2023 16:15:24.416668,"(7.5, 16.0, 14.571428571428571)","(4.8, 8.2, 7.379999999999999)","(21.0, 160.0, 106.15384615384616)","(8.5, 16.0, 14.676923076923078)","(4.6, 10.5, 9.822222222222223)","(1.8, 2.88, 2.5784615384615384)"
12-01-2023 16:15:25.848004,"(7.5, 16.0, 14.571428571428571)","(4.8, 8.2, 7.379999999999999)","(21.0, 160.0, 106.15384615384616)","(8.5, 16.0, 14.676923076923078)","(4.6, 10.5, 9.822222222222223)","(1.8, 2.88, 2.5784615384615384)"
12-01-2023 16:15:27.239298,"(7.5, 16.0, 14.571428571428571)","(4.8, 8.2, 7.379999999999999)","(21.0, 160.0, 106.15384615384616)","(8.5, 16.0, 14.676923076923078)","(4.6, 10.5, 9.822222222222223)","(1.8, 2.88, 2.5784615384615384)"
12-01-2023 16:15:28.444253,"(7.5, 16.0, 14.571428571428571)","(4.8, 8.2, 7.379999999999999)","(21.0, 160.0, 106.15384615384616)","(8.5, 16.0, 14.676923076923078)","(4.6, 10.5, 9.822222222222223)","(1.8, 2.88, 2.707333333333333)"
12-01-2023 16:15:29.705972,"(7.5, 16.0, 14.571428571428571)","(4.8, 8.2, 7.379999999999999)","(21.0, 160.0, 106.15384615384616)","(8.5, 16.0, 14.676923076923078)","(4.6, 10.5, 9.822222222222223)","(1.8, 2.88, 2.707333333333333)"
12-01-2023 16:15:30.879084,"(7.5, 16.0, 14.571428571428571)","(4.8, 8.2, 7.379999999999999)","(21.0, 160.0, 106.15384615384616)","(8.5, 16.0, 14.676923076923078)","(4.6, 10.5, 9.822222222222223)","(1.8, 2.88, 2.707333333333333)"
12-01-2023 16:15:32.056283,"(7.5, 16.0, 14.571428571428571)","(4.8, 8.2, 7.379999999999999)","(21.0, 160.0, 106.15384615384616)","(8.5, 16.0, 14.676923076923078)","(4.6, 10.5, 9.822222222222223)","(1.8, 2.88, 2.707333333333333)"
12-01-2023 16:15:33.278264,"(7.5, 16.0, 14.571428571428571)","(4.8, 8.2, 7.379999999999999)","(21.0, 160.0, 106.15384615384616)","(8.5, 16.0, 14.676923076923078)","(4.6, 10.5, 9.822222222222223)","(1.8, 2.88, 2.707333333333333)"
12-01-2023 16:15:34.516562,"(7.5, 16.0, 14.571428571428571)","(4.8, 8.2, 7.379999999999999)","(21.0, 160.0, 106.15384615384616)","(8.5, 16.0, 14.676923076923078)","(4.6, 10.5, 9.822222222222223)","(1.8, 2.88, 2.707333333333333)"
12-01-2023 16:15:35.822371,"(7.5, 16.0, 14.571428571428571)","(4.8, 8.2, 7.379999999999999)","(21.0, 160.0, 106.15384615384616)","(8.5, 16.0, 14.676923076923078)","(4.6, 10.5, 9.489473684210527)","(1.8, 2.88, 2.5784615384615384)"
12-01-2023 16:15:37.056934,"(7.5, 16.0, 14.571428571428571)","(4.8, 8.2, 7.379999999999999)","(21.0, 160.0, 106.15384615384616)","(8.5, 16.0, 14.676923076923078)","(4.6, 10.5, 9.489473684210527)","(1.8, 2.88, 2.5784615384615384)"
12-01-2023 16:15:38.275592,"(7.5, 16.0, 14.571428571428571)","(4.8, 8.2, 7.379999999999999)","(21.0, 160.0, 106.15384615384616)","(8.5, 16.0, 14.676923076923078)","(4.6, 10.5, 9.489473684210527)","(1.8, 2.88, 2.5784615384615384)"
12-01-2023 16:15:39.567358,"(7.5, 16.0, 14.571428571428571)","(4.8, 8.2, 7.379999999999999)","(21.0, 160.0, 106.15384615384616)","(8.5, 16.0, 14.676923076923078)","(4.6, 10.5, 9.489473684210527)","(1.8, 2.88, 2.5784615384615384)"
12-01-2023 16:15:40.749582,"(7.5, 16.0, 14.571428571428571)","(4.8, 8.2, 7.379999999999999)","(21.0, 160.0, 106.15384615384616)","(8.5, 16.0, 14.676923076923078)","(4.6, 10.5, 9.489473684210527)","(1.8, 2.88, 2.5784615384615384)"
12-01-2023 16:15:41.908928,"(7.5, 16.0, 14.571428571428571)","(4.8, 8.2, 6.1499999999999995)","(21.0, 160.0, 106.15384615384616)","(8.5, 16.0, 14.676923076923078)","(4.6, 10.5, 9.909375)","(1.8, 2.88, 2.707333333333333)"
12-01-2023 16:15:43.182261,"(7.5, 16.0, 14.571428571428571)","(4.8, 8.2, 6.1499999999999995)","(21.0, 160.0, 106.15384615384616)","(8.5, 16.0, 14.676923076923078)","(4.6, 10.5, 9.909375)","(1.8, 2.88, 2.707333333333333)"
12-01-2023 16:15:44.353064,"(7.5, 16.0, 14.571428571428571)","(4.8, 8.2, 6.1499999999999995)","(21.0, 160.0, 106.15384615384616)","(8.5, 16.0, 14.676923076923078)","(4.6, 10.5, 8.64)","(1.8, 2.88, 2.707333333333333)"
12-01-2023 16:15:45.622854,"(7.5, 16.0, 14.571428571428571)","(4.8, 8.2, 6.1499999999999995)","(21.0, 160.0, 106.15384615384616)","(8.5, 16.0, 14.676923076923078)","(4.6, 10.5, 8.64)","(1.8, 2.88, 2.707333333333333)"
12-01-2023 16:15:46.764950,"(7.5, 16.0, 14.571428571428571)","(4.8, 8.2, 6.1499999999999995)","(21.0, 160.0, 106.15384615384616)","(8.5, 16.0, 14.676923076923078)","(4.6, 10.5, 8.64)","(1.8, 2.88, 2.707333333333333)"
12-01-2023 16:15:47.912099,"(7.5, 16.0, 14.571428571428571)","(4.8, 8.2, 6.1499999999999995)","(21.0, 160.0, 106.15384615384616)","(8.5, 16.0, 14.676923076923078)","(4.6, 10.5, 8.64)","(1.8, 2.88, 2.707333333333333)"
12-01-2023 16:15:49.253385,"(7.5, 16.0, 14.571428571428571)","(4.8, 8.2, 6.1499999999999995)","(21.0, 160.0, 106.15384615384616)","(8.5, 16.0, 14.676923076923078)","(4.6, 10.5, 8.64)","(1.8, 2.88, 2.707333333333333)"
12-01-2023 16:15:50.612742,"(7.5, 16.0, 14.571428571428571)","(4.8, 8.2, 6.1499999999999995)","(21.0, 160.0, 106.15384615384616)","(8.5, 16.0, 14.676923076923078)","(4.6, 10.5, 9.489473684210527)","(1.8, 2.88, 2.707333333333333)"
12-01-2023 16:15:51.813039,"(7.5, 16.0, 14.571428571428571)","(4.8, 8.2, 6.1499999999999995)","(21.0, 160.0, 106.15384615384616)","(8.5, 16.0, 14.676923076923078)","(4.6, 10.5, 9.489473684210527)","(1.8, 2.88, 2.707333333333333)"
12-01-2023 16:15:53.116479,"(7.5, 16.0, 14.571428571428571)","(4.8, 8.2, 6.1499999999999995)","(21.0, 160.0, 106.15384615384616)","(8.5, 16.0, 14.676923076923078)","(4.6, 10.5, 9.489473684210527)","(1.8, 2.88, 2.707333333333333)"
12-01-2023 16:15:54.465536,"(7.5, 16.0, 14.571428571428571)","(4.8, 8.2, 6.1499999999999995)","(21.0, 160.0, 106.15384615384616)","(8.5, 16.0, 14.676923076923078)","(4.6, 10.5, 9.909375)","(1.8, 2.88, 2.707333333333333)"
12-01-2023 16:15:55.930604,"(7.5, 16.0, 14.571428571428571)","(4.8, 8.2, 6.1499999999999995)","(21.0, 160.0, 106.15384615384616)","(8.5, 16.0, 14.676923076923078)","(4.6, 10.5, 7.842857142857143)","(1.8, 2.88, 2.707333333333333)"
12-01-2023 16:15:57.636755,"(7.5, 16.0, 14.571428571428571)","(4.8, 8.2, 6.1499999999999995)","(21.0, 160.0, 106.15384615384616)","(8.5, 16.0, 14.676923076923078)","(4.6, 10.5, 7.842857142857143)","(1.8, 2.88, 2.707333333333333)"
12-01-2023 16:15:58.955510,"(7.5, 16.0, 14.571428571428571)","(4.8, 8.2, 6.1499999999999995)","(21.0, 160.0, 106.15384615384616)","(8.5, 16.0, 14.676923076923078)","(4.6, 10.5, 7.842857142857143)","(1.8, 2.88, 2.707333333333333)"
12-01-2023 16:16:00.384790,"(7.5, 16.0, 14.571428571428571)","(4.8, 8.2, 6.1499999999999995)","(21.0, 160.0, 106.15384615384616)","(8.5, 16.0, 14.676923076923078)","(4.6, 10.5, 7.842857142857143)","(1.8, 2.88, 2.8166141732283467)"
12-01-2023 16:16:01.745615,"(7.5, 16.0, 14.571428571428571)","(4.8, 8.2, 6.1499999999999995)","(21.0, 160.0, 106.15384615384616)","(8.5, 16.0, 14.676923076923078)","(4.6, 10.5, 7.842857142857143)","(1.8, 2.88, 2.8166141732283467)"
12-01-2023 16:16:03.081124,"(7.5, 16.0, 14.571428571428571)","(4.8, 8.2, 6.1499999999999995)","(21.0, 160.0, 106.15384615384616)","(8.5, 16.0, 14.676923076923078)","(4.6, 10.5, 7.842857142857143)","(1.8, 2.88, 2.8166141732283467)"
12-01-2023 16:16:04.235526,"(7.5, 16.0, 14.571428571428571)","(4.8, 8.2, 6.1499999999999995)","(21.0, 160.0, 106.15384615384616)","(8.5, 16.0, 14.676923076923078)","(4.6, 10.5, 7.842857142857143)","(1.8, 2.88, 2.8166141732283467)"
12-01-2023 16:16:05.365605,"(7.5, 16.0, 14.571428571428571)","(4.8, 8.2, 6.1499999999999995)","(21.0, 160.0, 106.15384615384616)","(8.5, 16.0, 14.676923076923078)","(4.6, 10.5, 8.472727272727273)","(1.8, 2.88, 2.592222222222222)"
12-01-2023 16:16:06.581534,"(7.5, 16.0, 14.571428571428571)","(4.8, 8.2, 6.1499999999999995)","(21.0, 160.0, 106.15384615384616)","(8.5, 16.0, 14.676923076923078)","(4.6, 10.0, 8.472727272727273)","(1.8, 2.88, 2.592222222222222)"
12-01-2023 16:16:07.735447,"(7.5, 16.0, 14.571428571428571)","(4.8, 8.2, 6.1499999999999995)","(21.0, 160.0, 106.15384615384616)","(8.5, 16.0, 14.676923076923078)","(4.6, 10.0, 8.472727272727273)","(1.8, 2.88, 2.592222222222222)"
12-01-2023 16:16:08.946695,"(7.5, 16.0, 14.571428571428571)","(4.8, 8.2, 6.1499999999999995)","(21.0, 160.0, 106.15384615384616)","(8.5, 16.0, 14.676923076923078)","(4.6, 10.0, 8.472727272727273)","(1.8, 2.88, 2.592222222222222)"
12-01-2023 16:16:10.059497,"(7.5, 16.0, 14.571428571428571)","(4.8, 8.2, 6.1499999999999995)","(21.0, 160.0, 106.15384615384616)","(8.5, 16.0, 14.676923076923078)","(4.6, 10.0, 8.472727272727273)","(1.8, 2.88, 2.592222222222222)"
12-01-2023 16:16:11.234476,"(7.5, 16.0, 14.571428571428571)","(4.8, 8.2, 6.1499999999999995)","(21.0, 160.0, 106.15384615384616)","(8.5, 16.0, 15.523076923076923)","(4.8, 10.0, 8.472727272727273)","(1.85, 2.88, 2.592222222222222)"
12-01-2023 16:16:12.600982,"(7.5, 16.0, 14.571428571428571)","(4.2, 8.2, 6.1499999999999995)","(21.0, 160.0, 106.15384615384616)","(9.0, 17.0, 15.523076923076923)","(4.8, 10.0, 8.472727272727273)","(1.85, 2.88, 2.592222222222222)"
