,Paramount Ace,Bold Onyx,Tennessee Jacks,Racey Kasey,Koepka,Victa Makayla
08-01-2023 18:45:44.429129,"(3.1, 4.0, 3.3666666666666667)","(2.3, 3.6, 2.888888888888889)","(8.0, 15.0, 12.533333333333333)","(11.0, 27.0, 24.0)","(7.0, 17.0, 8.833333333333334)","(7.0, 12.0, 9.11111111111111)"
08-01-2023 18:45:45.701202,"(3.1, 4.0, 3.3666666666666667)","(2.3, 3.6, 2.888888888888889)","(8.0, 15.0, 12.533333333333333)","(11.0, 27.0, 24.0)","(7.0, 17.0, 8.833333333333334)","(7.0, 12.0, 9.11111111111111)"
08-01-2023 18:45:46.744681,"(3.1, 4.0, 3.3666666666666667)","(2.3, 3.6, 2.888888888888889)","(8.0, 15.0, 12.533333333333333)","(11.0, 27.0, 24.0)","(7.0, 17.0, 8.833333333333334)","(7.0, 12.0, 9.11111111111111)"
08-01-2023 18:45:47.662610,"(3.1, 4.0, 3.3666666666666667)","(2.3, 3.6, 2.888888888888889)","(8.0, 15.0, 12.533333333333333)","(11.0, 27.0, 24.0)","(7.0, 17.0, 8.833333333333334)","(7.0, 12.0, 9.11111111111111)"
08-01-2023 18:45:48.867081,"(3.1, 4.0, 3.3666666666666667)","(2.3, 3.6, 2.888888888888889)","(8.0, 15.0, 12.533333333333333)","(11.0, 27.0, 24.0)","(7.0, 17.0, 8.833333333333334)","(7.0, 12.0, 9.11111111111111)"
08-01-2023 18:45:50.135038,"(3.1, 4.0, 3.3666666666666667)","(2.3, 3.6, 2.888888888888889)","(8.0, 15.0, 12.719999999999999)","(11.0, 27.0, 19.2)","(7.0, 17.0, 8.833333333333334)","(7.0, 12.0, 9.11111111111111)"
08-01-2023 18:45:51.223516,"(3.1, 4.0, 3.3666666666666667)","(2.3, 3.6, 2.888888888888889)","(8.0, 14.0, 12.719999999999999)","(11.0, 21.0, 19.2)","(7.0, 17.0, 8.833333333333334)","(7.0, 12.0, 9.11111111111111)"
08-01-2023 18:45:52.361433,"(3.1, 4.0, 3.3666666666666667)","(2.3, 3.6, 2.888888888888889)","(8.0, 14.0, 12.719999999999999)","(11.0, 21.0, 19.2)","(7.0, 17.0, 8.833333333333334)","(7.0, 12.0, 9.11111111111111)"
08-01-2023 18:45:53.901914,"(3.1, 4.0, 3.3666666666666667)","(2.3, 3.6, 2.888888888888889)","(8.0, 14.0, 12.719999999999999)","(11.0, 21.0, 19.2)","(7.0, 17.0, 8.833333333333334)","(7.0, 12.0, 9.11111111111111)"
08-01-2023 18:45:55.836314,"(3.1, 4.0, 3.3666666666666667)","(2.3, 3.6, 2.888888888888889)","(8.0, 14.0, 12.719999999999999)","(11.0, 21.0, 19.2)","(7.0, 17.0, 8.833333333333334)","(7.0, 12.0, 8.4)"
08-01-2023 18:45:56.938649,"(3.1, 4.0, 3.3666666666666667)","(2.3, 3.6, 2.888888888888889)","(8.0, 14.0, 12.719999999999999)","(11.0, 21.0, 19.2)","(7.0, 17.0, 10.0)","(7.0, 12.0, 8.4)"
08-01-2023 18:45:58.072287,"(3.1, 4.0, 3.3666666666666667)","(2.3, 3.6, 2.888888888888889)","(8.0, 14.0, 12.719999999999999)","(11.0, 21.0, 19.2)","(7.0, 17.0, 9.0)","(7.0, 12.0, 8.4)"
08-01-2023 18:45:59.123028,"(3.1, 4.0, 3.117857142857143)","(2.3, 3.6, 2.888888888888889)","(8.0, 14.0, 12.719999999999999)","(11.0, 21.0, 19.2)","(7.0, 17.0, 9.0)","(7.0, 12.0, 8.4)"
08-01-2023 18:46:00.083628,"(3.1, 4.0, 3.117857142857143)","(2.3, 3.6, 2.888888888888889)","(8.0, 14.0, 12.719999999999999)","(11.0, 21.0, 19.2)","(7.0, 17.0, 9.0)","(7.0, 12.0, 8.4)"
08-01-2023 18:46:01.148264,"(3.1, 4.0, 3.117857142857143)","(2.3, 3.6, 2.888888888888889)","(8.0, 14.0, 12.719999999999999)","(11.0, 21.0, 18.285714285714285)","(7.0, 17.0, 9.0)","(7.0, 12.0, 8.4)"
08-01-2023 18:46:02.209457,"(3.1, 4.0, 3.117857142857143)","(2.3, 3.6, 2.888888888888889)","(8.0, 14.0, 12.719999999999999)","(11.0, 23.0, 21.272727272727273)","(7.0, 17.0, 9.0)","(7.0, 12.0, 8.4)"
08-01-2023 18:46:03.129608,"(3.1, 4.0, 3.117857142857143)","(2.3, 3.6, 2.888888888888889)","(8.0, 14.0, 12.719999999999999)","(11.0, 29.0, 21.272727272727273)","(7.0, 17.0, 9.0)","(7.0, 12.0, 8.4)"
08-01-2023 18:46:04.242853,"(3.1, 4.0, 3.117857142857143)","(2.3, 3.6, 2.888888888888889)","(8.0, 14.0, 12.719999999999999)","(11.0, 32.0, 22.909090909090907)","(7.0, 17.0, 9.0)","(7.0, 12.0, 8.4)"
08-01-2023 18:46:05.327966,"(3.1, 4.0, 3.117857142857143)","(2.3, 3.6, 2.888888888888889)","(8.0, 14.0, 12.719999999999999)","(11.0, 32.0, 22.909090909090907)","(7.0, 17.0, 9.0)","(7.0, 12.0, 8.4)"
08-01-2023 18:46:06.268260,"(3.1, 4.0, 3.117857142857143)","(2.3, 3.6, 2.888888888888889)","(8.0, 14.0, 12.719999999999999)","(11.0, 32.0, 22.909090909090907)","(7.0, 17.0, 9.0)","(7.0, 12.0, 8.4)"
08-01-2023 18:46:07.253619,"(3.1, 4.0, 3.117857142857143)","(2.3, 3.6, 2.888888888888889)","(8.0, 14.0, 12.719999999999999)","(11.0, 32.0, 22.909090909090907)","(7.0, 17.0, 9.0)","(7.0, 12.0, 8.4)"
08-01-2023 18:46:08.309186,"(3.1, 3.95, 3.23)","(2.3, 3.6, 2.888888888888889)","(8.0, 14.0, 12.719999999999999)","(11.0, 32.0, 20.57142857142857)","(7.0, 17.0, 9.0)","(7.0, 12.0, 8.4)"
08-01-2023 18:46:09.341642,"(3.1, 3.95, 3.23)","(2.3, 3.6, 2.888888888888889)","(8.0, 14.0, 12.719999999999999)","(11.0, 32.0, 20.57142857142857)","(7.0, 17.0, 9.0)","(7.0, 12.0, 8.4)"
08-01-2023 18:46:10.370340,"(3.1, 3.95, 3.23)","(2.3, 3.6, 2.888888888888889)","(8.0, 14.0, 12.719999999999999)","(11.0, 32.0, 22.909090909090907)","(7.0, 17.0, 9.0)","(7.0, 12.0, 8.4)"
08-01-2023 18:46:11.385158,"(3.1, 3.95, 3.23)","(2.3, 3.6, 2.888888888888889)","(8.0, 14.0, 12.719999999999999)","(11.0, 32.0, 22.285714285714285)","(7.0, 17.0, 9.0)","(7.0, 12.0, 8.4)"
08-01-2023 18:46:12.427652,"(3.1, 3.95, 3.23)","(2.3, 3.6, 2.888888888888889)","(8.0, 14.0, 12.719999999999999)","(11.0, 24.0, 22.285714285714285)","(7.0, 17.0, 9.0)","(7.0, 12.0, 8.4)"
08-01-2023 18:46:13.428693,"(3.1, 3.95, 3.23)","(2.3, 3.6, 2.888888888888889)","(8.0, 14.0, 12.719999999999999)","(11.0, 24.0, 22.285714285714285)","(7.0, 17.0, 9.0)","(7.0, 12.0, 8.4)"
08-01-2023 18:46:14.389830,"(3.1, 3.95, 3.23)","(2.3, 3.6, 2.888888888888889)","(8.0, 14.0, 12.719999999999999)","(11.0, 24.0, 22.285714285714285)","(7.0, 17.0, 9.0)","(7.0, 12.0, 8.4)"
08-01-2023 18:46:15.411766,"(3.1, 3.95, 3.23)","(2.3, 3.6, 2.888888888888889)","(8.0, 14.0, 12.719999999999999)","(11.0, 24.0, 22.285714285714285)","(7.0, 17.0, 9.0)","(7.0, 12.0, 8.4)"
08-01-2023 18:46:16.508664,"(3.1, 3.95, 3.23)","(2.3, 3.6, 2.888888888888889)","(8.0, 14.0, 12.719999999999999)","(11.0, 24.0, 22.285714285714285)","(7.0, 17.0, 9.0)","(7.0, 12.0, 8.4)"
08-01-2023 18:46:17.552135,"(3.1, 3.95, 3.23)","(2.3, 3.6, 2.888888888888889)","(8.0, 14.0, 12.719999999999999)","(11.0, 24.0, 22.285714285714285)","(7.0, 17.0, 9.0)","(7.0, 12.0, 8.4)"
08-01-2023 18:46:18.557237,"(3.1, 3.95, 3.23)","(2.3, 3.6, 2.888888888888889)","(8.0, 14.0, 12.719999999999999)","(11.0, 24.0, 22.285714285714285)","(7.0, 17.0, 9.0)","(7.0, 12.0, 8.4)"
08-01-2023 18:46:19.579376,"(3.1, 3.95, 3.23)","(2.3, 3.6, 2.888888888888889)","(8.0, 14.0, 12.719999999999999)","(11.0, 24.0, 22.285714285714285)","(7.0, 17.0, 9.0)","(7.0, 12.0, 8.4)"
08-01-2023 18:46:20.661392,"(3.1, 3.95, 3.23)","(2.3, 3.6, 2.888888888888889)","(8.0, 14.0, 12.719999999999999)","(11.0, 24.0, 22.285714285714285)","(7.0, 17.0, 9.0)","(7.0, 12.0, 8.4)"
08-01-2023 18:46:21.691705,"(3.1, 3.95, 3.23)","(2.3, 3.6, 2.888888888888889)","(8.0, 14.0, 12.719999999999999)","(11.0, 24.0, 22.285714285714285)","(7.0, 17.0, 9.0)","(7.0, 12.0, 8.4)"
08-01-2023 18:46:22.729402,"(3.1, 3.95, 3.23)","(2.3, 3.6, 2.888888888888889)","(8.0, 14.0, 12.719999999999999)","(11.0, 24.0, 22.285714285714285)","(7.0, 17.0, 9.0)","(7.0, 12.0, 8.4)"
08-01-2023 18:46:23.831427,"(3.1, 3.9, 3.1107142857142858)","(2.3, 3.55, 3.1399999999999997)","(8.0, 14.0, 12.719999999999999)","(11.0, 24.0, 22.285714285714285)","(7.0, 17.0, 9.0)","(7.0, 12.0, 8.4)"
08-01-2023 18:46:24.907705,"(3.1, 3.9, 3.1107142857142858)","(2.3, 3.55, 3.2066666666666666)","(8.0, 14.0, 12.719999999999999)","(11.0, 24.0, 22.285714285714285)","(7.0, 17.0, 9.0)","(7.0, 12.0, 8.4)"
08-01-2023 18:46:25.954157,"(3.1, 3.9, 3.1107142857142858)","(2.3, 3.65, 3.2066666666666666)","(8.0, 14.0, 12.719999999999999)","(11.0, 24.0, 22.285714285714285)","(7.0, 17.0, 9.0)","(7.0, 12.0, 8.4)"
08-01-2023 18:46:26.928078,"(3.1, 3.9, 3.1107142857142858)","(2.3, 3.65, 2.6746666666666665)","(8.0, 14.0, 12.719999999999999)","(11.0, 24.0, 22.285714285714285)","(7.0, 17.0, 9.0)","(7.0, 12.0, 8.4)"
08-01-2023 18:46:27.899493,"(3.1, 3.9, 3.1107142857142858)","(2.3, 3.6, 2.888888888888889)","(8.0, 14.0, 12.719999999999999)","(11.0, 24.0, 22.285714285714285)","(7.0, 17.0, 9.0)","(7.0, 12.0, 8.4)"
08-01-2023 18:46:28.988900,"(3.1, 3.9, 3.1107142857142858)","(2.3, 3.6, 2.888888888888889)","(8.0, 14.0, 12.719999999999999)","(11.0, 24.0, 22.285714285714285)","(7.0, 17.0, 9.0)","(7.0, 12.0, 8.4)"
08-01-2023 18:46:30.075326,"(3.1, 3.9, 3.1107142857142858)","(2.3, 3.6, 2.888888888888889)","(8.0, 14.0, 12.719999999999999)","(11.0, 24.0, 22.285714285714285)","(7.0, 17.0, 9.0)","(7.0, 12.0, 8.4)"
08-01-2023 18:46:31.174139,"(3.1, 3.9, 3.1107142857142858)","(2.3, 3.6, 2.888888888888889)","(8.0, 14.0, 12.719999999999999)","(11.0, 24.0, 22.285714285714285)","(7.0, 17.0, 9.0)","(7.0, 12.0, 8.4)"
08-01-2023 18:46:32.326252,"(3.1, 3.9, 3.1107142857142858)","(2.3, 3.6, 2.888888888888889)","(8.0, 14.0, 12.719999999999999)","(11.0, 24.0, 22.285714285714285)","(7.0, 17.0, 9.0)","(7.0, 12.0, 8.4)"
08-01-2023 18:46:33.444211,"(3.1, 3.9, 3.1107142857142858)","(2.3, 3.6, 2.888888888888889)","(8.0, 14.0, 12.719999999999999)","(11.0, 24.0, 22.285714285714285)","(7.0, 17.0, 9.0)","(7.0, 12.0, 8.4)"
08-01-2023 18:46:34.398115,"(3.1, 3.9, 3.1107142857142858)","(2.3, 3.6, 2.888888888888889)","(8.0, 14.0, 12.719999999999999)","(11.0, 24.0, 22.285714285714285)","(7.0, 17.0, 9.0)","(7.0, 12.0, 8.4)"
08-01-2023 18:46:35.488744,"(3.1, 3.9, 3.1107142857142858)","(2.3, 3.6, 2.888888888888889)","(8.0, 14.0, 12.719999999999999)","(11.0, 24.0, 22.285714285714285)","(7.0, 17.0, 9.0)","(7.0, 12.0, 8.4)"
08-01-2023 18:46:36.577245,"(3.1, 3.9, 3.1107142857142858)","(2.3, 3.6, 2.888888888888889)","(8.0, 14.0, 12.719999999999999)","(11.0, 24.0, 22.285714285714285)","(7.0, 17.0, 11.444444444444445)","(7.0, 12.0, 8.4)"
08-01-2023 18:46:37.664446,"(3.1, 3.9, 3.1107142857142858)","(2.3, 3.6, 2.888888888888889)","(8.0, 14.0, 12.719999999999999)","(11.0, 24.0, 22.285714285714285)","(7.0, 17.0, 8.833333333333334)","(7.0, 12.0, 8.4)"
08-01-2023 18:46:38.758441,"(3.1, 4.5, 3.140625)","(2.3, 3.6, 2.888888888888889)","(8.0, 14.0, 12.719999999999999)","(11.0, 24.0, 22.285714285714285)","(7.0, 17.0, 8.833333333333334)","(7.0, 12.0, 8.4)"
08-01-2023 18:46:39.910959,"(3.1, 4.4, 3.1999999999999997)","(2.3, 3.6, 2.888888888888889)","(8.0, 14.0, 12.719999999999999)","(11.0, 24.0, 22.285714285714285)","(7.0, 17.0, 8.833333333333334)","(7.0, 12.0, 8.4)"
08-01-2023 18:46:41.012536,"(3.1, 4.3, 3.4666666666666663)","(2.3, 3.6, 2.888888888888889)","(8.0, 14.0, 12.719999999999999)","(11.0, 24.0, 22.285714285714285)","(7.0, 17.0, 8.833333333333334)","(7.0, 12.0, 8.4)"
08-01-2023 18:46:42.212552,"(3.1, 4.1, 3.4)","(2.3, 3.6, 2.888888888888889)","(8.0, 14.0, 12.719999999999999)","(11.0, 24.0, 22.285714285714285)","(7.0, 17.0, 8.833333333333334)","(7.0, 12.0, 8.4)"
08-01-2023 18:46:43.328092,"(3.1, 4.1, 3.4)","(2.3, 3.6, 2.888888888888889)","(8.0, 14.0, 12.719999999999999)","(11.0, 24.0, 22.285714285714285)","(7.0, 17.0, 8.833333333333334)","(7.0, 12.0, 8.4)"
08-01-2023 18:46:44.494663,"(3.1, 4.1, 3.4)","(2.3, 3.6, 2.888888888888889)","(8.0, 14.0, 12.719999999999999)","(11.0, 24.0, 22.285714285714285)","(7.0, 17.0, 8.833333333333334)","(7.0, 12.0, 8.4)"
08-01-2023 18:46:45.805883,"(3.1, 4.1, 3.4)","(2.3, 3.6, 2.888888888888889)","(8.0, 14.0, 12.719999999999999)","(11.0, 24.0, 22.285714285714285)","(7.0, 17.0, 8.833333333333334)","(7.0, 12.0, 8.4)"
08-01-2023 18:46:47.349963,"(3.1, 4.1, 3.4)","(2.3, 3.6, 2.888888888888889)","(8.0, 14.0, 12.719999999999999)","(11.0, 24.0, 22.285714285714285)","(7.0, 17.0, 8.833333333333334)","(7.0, 12.0, 8.4)"
08-01-2023 18:46:48.614291,"(3.1, 4.1, 3.4)","(2.3, 3.6, 2.888888888888889)","(8.0, 14.0, 12.719999999999999)","(11.0, 24.0, 22.285714285714285)","(7.0, 17.0, 8.833333333333334)","(7.0, 12.0, 8.4)"
08-01-2023 18:46:49.785295,"(3.1, 4.1, 3.4)","(2.3, 3.6, 2.888888888888889)","(8.0, 14.0, 12.719999999999999)","(11.0, 24.0, 22.285714285714285)","(7.0, 17.0, 8.67142857142857)","(7.0, 12.0, 9.11111111111111)"
08-01-2023 18:46:51.104311,"(3.1, 4.1, 3.4)","(2.3, 3.6, 2.888888888888889)","(8.0, 14.0, 11.866666666666667)","(11.0, 24.0, 22.285714285714285)","(7.0, 17.5, 8.67142857142857)","(7.0, 12.0, 9.11111111111111)"
08-01-2023 18:46:52.274918,"(3.1, 4.1, 3.4)","(2.3, 3.6, 2.888888888888889)","(8.0, 14.0, 11.866666666666667)","(11.0, 24.0, 22.285714285714285)","(7.0, 17.5, 8.67142857142857)","(7.0, 12.0, 9.11111111111111)"
08-01-2023 18:46:53.567491,"(3.1, 4.1, 3.4)","(2.3, 3.6, 2.888888888888889)","(8.0, 14.0, 11.866666666666667)","(11.0, 24.0, 22.285714285714285)","(7.0, 17.5, 8.67142857142857)","(7.0, 12.0, 9.11111111111111)"
08-01-2023 18:46:54.697665,"(3.1, 4.1, 3.4)","(2.3, 3.6, 2.888888888888889)","(8.0, 14.0, 11.866666666666667)","(11.0, 24.0, 22.285714285714285)","(7.0, 17.5, 8.67142857142857)","(7.0, 12.0, 9.11111111111111)"
08-01-2023 18:46:55.748127,"(3.1, 4.1, 3.4)","(2.3, 3.6, 2.888888888888889)","(8.0, 14.0, 11.866666666666667)","(11.0, 24.0, 22.285714285714285)","(7.0, 17.5, 8.67142857142857)","(7.0, 12.0, 9.11111111111111)"
08-01-2023 18:46:56.835698,"(3.1, 4.1, 3.4)","(2.3, 3.6, 2.888888888888889)","(8.0, 14.0, 11.866666666666667)","(11.0, 24.0, 22.285714285714285)","(7.0, 17.5, 8.67142857142857)","(7.0, 12.0, 9.11111111111111)"
08-01-2023 18:46:57.977298,"(3.1, 4.1, 3.4)","(2.3, 3.6, 2.888888888888889)","(8.0, 14.0, 11.866666666666667)","(11.0, 24.0, 22.285714285714285)","(7.0, 17.5, 8.67142857142857)","(7.0, 12.0, 9.11111111111111)"
08-01-2023 18:46:59.047423,"(3.1, 4.1, 3.4)","(2.3, 3.6, 2.888888888888889)","(8.0, 14.0, 11.866666666666667)","(11.0, 24.0, 22.285714285714285)","(7.0, 17.5, 8.67142857142857)","(7.0, 12.0, 9.11111111111111)"
08-01-2023 18:47:00.176141,"(3.1, 4.1, 3.4)","(2.3, 3.6, 2.888888888888889)","(8.0, 14.0, 11.866666666666667)","(11.0, 24.0, 22.285714285714285)","(7.0, 17.5, 8.67142857142857)","(7.0, 12.0, 9.11111111111111)"
08-01-2023 18:47:01.329315,"(3.1, 4.1, 3.4)","(2.3, 3.6, 2.888888888888889)","(8.0, 14.0, 11.866666666666667)","(11.0, 24.0, 22.285714285714285)","(7.0, 17.5, 8.67142857142857)","(7.0, 12.0, 9.11111111111111)"
08-01-2023 18:47:02.355808,"(3.1, 4.1, 3.4)","(2.3, 3.6, 2.888888888888889)","(8.0, 14.0, 11.866666666666667)","(11.0, 24.0, 22.285714285714285)","(7.0, 17.5, 8.67142857142857)","(7.0, 12.0, 9.11111111111111)"
08-01-2023 18:47:03.415561,"(3.1, 4.1, 3.1156249999999996)","(2.3, 3.6, 2.888888888888889)","(8.0, 14.0, 11.866666666666667)","(11.0, 24.0, 22.285714285714285)","(7.0, 17.5, 8.67142857142857)","(7.0, 12.0, 9.11111111111111)"
08-01-2023 18:47:04.480530,"(3.1, 4.1, 3.1156249999999996)","(2.3, 3.6, 2.888888888888889)","(8.0, 14.0, 11.866666666666667)","(11.0, 24.0, 22.285714285714285)","(7.0, 17.5, 8.67142857142857)","(7.0, 12.0, 9.11111111111111)"
08-01-2023 18:47:05.562328,"(3.1, 4.1, 3.1156249999999996)","(2.3, 3.6, 2.888888888888889)","(8.0, 14.0, 11.866666666666667)","(11.0, 24.0, 22.285714285714285)","(7.0, 17.5, 8.67142857142857)","(7.0, 12.0, 9.11111111111111)"
08-01-2023 18:47:06.652872,"(3.1, 4.1, 3.1156249999999996)","(2.3, 3.6, 2.888888888888889)","(8.0, 14.0, 11.866666666666667)","(11.0, 24.0, 22.285714285714285)","(7.0, 17.5, 8.67142857142857)","(7.0, 12.0, 9.11111111111111)"
08-01-2023 18:47:07.767003,"(3.1, 4.1, 3.1156249999999996)","(2.3, 3.6, 2.888888888888889)","(8.0, 14.0, 11.866666666666667)","(11.0, 24.0, 22.285714285714285)","(7.0, 17.5, 8.67142857142857)","(7.0, 12.0, 9.11111111111111)"
08-01-2023 18:47:08.761935,"(3.1, 4.1, 3.1156249999999996)","(2.3, 3.6, 2.888888888888889)","(8.0, 14.0, 11.866666666666667)","(11.0, 24.0, 22.285714285714285)","(7.0, 17.5, 8.67142857142857)","(7.0, 12.0, 9.11111111111111)"
08-01-2023 18:47:09.840791,"(3.1, 4.1, 3.1156249999999996)","(2.3, 3.6, 2.888888888888889)","(8.0, 14.0, 11.866666666666667)","(11.0, 24.0, 22.285714285714285)","(7.0, 17.5, 8.67142857142857)","(7.0, 12.0, 9.11111111111111)"
08-01-2023 18:47:10.861906,"(3.1, 4.0, 3.123076923076923)","(2.3, 3.6, 2.888888888888889)","(8.0, 14.0, 11.866666666666667)","(11.0, 24.0, 22.285714285714285)","(7.0, 17.5, 8.67142857142857)","(7.0, 12.0, 9.11111111111111)"
08-01-2023 18:47:11.861232,"(3.1, 4.0, 3.123076923076923)","(2.3, 3.6, 2.888888888888889)","(8.0, 14.0, 11.866666666666667)","(11.0, 24.0, 22.285714285714285)","(7.0, 17.5, 8.67142857142857)","(7.0, 12.0, 9.11111111111111)"
08-01-2023 18:47:12.990296,"(3.1, 4.0, 3.123076923076923)","(2.3, 3.6, 2.888888888888889)","(8.0, 14.0, 11.866666666666667)","(11.0, 24.0, 22.285714285714285)","(7.0, 17.5, 8.67142857142857)","(7.0, 12.0, 9.11111111111111)"
08-01-2023 18:47:14.056242,"(3.1, 4.0, 3.123076923076923)","(2.3, 3.6, 2.888888888888889)","(8.0, 14.0, 11.866666666666667)","(11.0, 24.0, 22.285714285714285)","(7.0, 17.5, 8.67142857142857)","(7.0, 12.0, 9.11111111111111)"
08-01-2023 18:47:15.103577,"(3.1, 4.0, 3.123076923076923)","(2.3, 3.6, 2.6044444444444443)","(8.0, 14.0, 11.866666666666667)","(11.0, 24.0, 22.285714285714285)","(7.0, 17.5, 8.67142857142857)","(7.0, 12.0, 9.11111111111111)"
08-01-2023 18:47:16.073764,"(3.1, 4.0, 3.123076923076923)","(2.3, 3.6, 2.6044444444444443)","(8.0, 14.0, 11.866666666666667)","(11.0, 24.0, 22.285714285714285)","(7.0, 17.5, 8.67142857142857)","(7.0, 12.0, 9.11111111111111)"
08-01-2023 18:47:17.166197,"(3.1, 4.0, 3.123076923076923)","(2.3, 3.6, 2.6044444444444443)","(8.0, 14.0, 11.866666666666667)","(11.0, 24.0, 22.285714285714285)","(7.0, 17.5, 8.67142857142857)","(7.0, 12.0, 9.11111111111111)"
08-01-2023 18:47:18.157568,"(3.1, 4.0, 3.123076923076923)","(2.3, 3.6, 2.6044444444444443)","(8.0, 14.0, 11.866666666666667)","(11.0, 24.0, 22.285714285714285)","(7.0, 17.5, 8.67142857142857)","(7.0, 12.0, 9.11111111111111)"
08-01-2023 18:47:19.240543,"(3.1, 4.0, 3.123076923076923)","(2.3, 3.6, 2.6044444444444443)","(8.0, 14.0, 11.866666666666667)","(11.0, 24.0, 22.285714285714285)","(7.0, 17.5, 8.67142857142857)","(7.0, 12.0, 9.11111111111111)"
08-01-2023 18:47:20.341537,"(3.1, 4.0, 3.123076923076923)","(2.3, 3.6, 2.6044444444444443)","(8.0, 14.0, 11.866666666666667)","(11.0, 24.0, 22.285714285714285)","(7.0, 17.5, 8.67142857142857)","(7.0, 12.0, 9.11111111111111)"
08-01-2023 18:47:21.409668,"(3.1, 4.0, 3.123076923076923)","(2.3, 3.6, 2.6044444444444443)","(8.0, 14.0, 11.866666666666667)","(11.0, 24.0, 22.285714285714285)","(7.0, 17.5, 8.67142857142857)","(7.0, 12.0, 9.11111111111111)"
08-01-2023 18:47:22.474677,"(3.1, 4.0, 3.123076923076923)","(2.3, 3.6, 2.6044444444444443)","(8.0, 14.0, 11.866666666666667)","(11.0, 24.0, 22.285714285714285)","(7.0, 17.5, 8.67142857142857)","(7.0, 12.0, 9.11111111111111)"
08-01-2023 18:47:23.417137,"(3.1, 4.0, 3.123076923076923)","(2.3, 3.6, 2.6044444444444443)","(8.0, 14.0, 11.866666666666667)","(11.0, 24.0, 22.285714285714285)","(7.0, 17.5, 8.67142857142857)","(7.0, 12.0, 9.11111111111111)"
08-01-2023 18:47:24.461424,"(3.1, 4.0, 3.123076923076923)","(2.3, 3.6, 2.6044444444444443)","(8.0, 14.0, 11.866666666666667)","(11.0, 24.0, 22.285714285714285)","(7.0, 17.5, 8.67142857142857)","(7.0, 12.0, 9.11111111111111)"
08-01-2023 18:47:25.380271,"(3.1, 4.0, 3.123076923076923)","(2.3, 3.6, 2.6044444444444443)","(8.0, 14.0, 11.866666666666667)","(11.0, 24.0, 22.285714285714285)","(7.0, 17.5, 8.67142857142857)","(7.0, 12.0, 9.11111111111111)"
08-01-2023 18:47:26.338623,"(3.1, 4.0, 3.123076923076923)","(2.3, 3.6, 2.6044444444444443)","(8.0, 14.0, 11.866666666666667)","(11.0, 24.0, 22.285714285714285)","(7.0, 17.5, 8.67142857142857)","(7.0, 12.0, 9.11111111111111)"
08-01-2023 18:47:27.336709,"(3.1, 4.0, 3.123076923076923)","(2.3, 3.6, 2.6044444444444443)","(8.0, 14.0, 11.866666666666667)","(11.0, 24.0, 22.285714285714285)","(7.0, 17.5, 8.67142857142857)","(7.0, 12.0, 9.11111111111111)"
08-01-2023 18:47:28.391905,"(3.1, 4.0, 3.123076923076923)","(2.3, 3.6, 2.6044444444444443)","(8.0, 14.0, 11.866666666666667)","(11.0, 24.0, 22.285714285714285)","(7.0, 17.5, 8.67142857142857)","(7.0, 12.0, 9.11111111111111)"
08-01-2023 18:47:29.399725,"(3.1, 4.0, 3.123076923076923)","(2.3, 3.6, 2.6044444444444443)","(8.0, 14.0, 11.866666666666667)","(11.0, 24.0, 22.285714285714285)","(7.0, 17.5, 8.67142857142857)","(7.0, 12.0, 9.11111111111111)"
08-01-2023 18:47:30.357799,"(3.1, 4.0, 3.123076923076923)","(2.3, 3.6, 2.6044444444444443)","(8.0, 14.0, 11.866666666666667)","(11.0, 24.0, 22.285714285714285)","(7.0, 17.5, 8.67142857142857)","(7.0, 12.0, 9.11111111111111)"
08-01-2023 18:47:31.342794,"(3.1, 4.0, 3.123076923076923)","(2.3, 3.6, 2.6044444444444443)","(8.0, 14.0, 11.866666666666667)","(11.0, 24.0, 22.285714285714285)","(7.0, 17.5, 8.67142857142857)","(7.0, 12.0, 9.11111111111111)"
08-01-2023 18:47:32.309411,"(3.1, 4.0, 3.123076923076923)","(2.3, 3.6, 2.6044444444444443)","(8.0, 14.0, 11.866666666666667)","(11.0, 24.0, 22.285714285714285)","(7.0, 17.5, 8.67142857142857)","(7.0, 12.0, 9.11111111111111)"
08-01-2023 18:47:33.352821,"(3.1, 3.95, 3.1142857142857143)","(2.3, 3.6, 2.6044444444444443)","(8.0, 14.0, 11.866666666666667)","(11.0, 24.0, 22.285714285714285)","(7.0, 17.5, 8.67142857142857)","(7.0, 12.0, 9.11111111111111)"
08-01-2023 18:47:34.404386,"(3.1, 3.95, 3.1142857142857143)","(2.3, 3.6, 2.6044444444444443)","(8.0, 14.0, 11.866666666666667)","(11.0, 24.0, 22.285714285714285)","(7.0, 17.5, 8.67142857142857)","(7.0, 12.0, 9.11111111111111)"
08-01-2023 18:47:35.393492,"(3.1, 3.95, 3.1142857142857143)","(2.3, 3.6, 2.6044444444444443)","(8.0, 14.0, 11.866666666666667)","(11.0, 24.0, 22.285714285714285)","(7.0, 17.5, 8.67142857142857)","(7.0, 12.0, 9.11111111111111)"
08-01-2023 18:47:36.481127,"(3.1, 3.95, 3.1142857142857143)","(2.3, 3.6, 2.6044444444444443)","(8.0, 14.0, 11.866666666666667)","(11.0, 24.0, 22.285714285714285)","(7.0, 17.5, 8.67142857142857)","(7.0, 12.0, 9.11111111111111)"
