,Ocean Girl,Letter To You,Hurricane Daisy,Behind Greywalls,Gethsemane,Wolf,Queen Zipper
08-12-2022 14:49:20.463629,"(15.0, 44.0, 35.0)","(5.5, 11.0, 10.052631578947368)","(5.0, 8.2, 7.3478260869565215)","(5.5, 6.6, 5.5200000000000005)","(15.0, 32.0, 30.0)","(1.8, 2.02, 1.8840000000000001)","(18.0, 75.0, 58.8125)"
08-12-2022 14:49:21.451333,"(15.0, 44.0, 35.0)","(5.5, 11.0, 10.052631578947368)","(5.0, 8.2, 7.3478260869565215)","(5.5, 6.6, 5.5200000000000005)","(15.0, 32.0, 30.0)","(1.8, 2.02, 1.8840000000000001)","(18.0, 75.0, 58.8125)"
08-12-2022 14:49:22.637352,"(15.0, 44.0, 35.0)","(5.5, 11.0, 10.052631578947368)","(5.0, 8.2, 7.3478260869565215)","(5.5, 6.6, 5.5200000000000005)","(15.0, 32.0, 30.0)","(1.8, 2.0, 1.9683333333333333)","(18.0, 75.0, 58.8125)"
08-12-2022 14:49:23.862539,"(15.0, 44.0, 35.0)","(5.5, 11.0, 10.052631578947368)","(5.0, 8.2, 7.3478260869565215)","(5.5, 6.6, 5.5200000000000005)","(15.0, 32.0, 30.0)","(1.8, 1.99, 1.9683333333333333)","(18.0, 75.0, 58.8125)"
08-12-2022 14:49:25.033228,"(15.0, 44.0, 35.0)","(5.5, 11.0, 10.052631578947368)","(5.0, 8.2, 7.3478260869565215)","(5.5, 6.6, 5.5200000000000005)","(15.0, 32.0, 30.0)","(1.8, 1.99, 1.94)","(18.0, 75.0, 58.8125)"
08-12-2022 14:49:26.249912,"(15.0, 44.0, 35.0)","(5.5, 11.0, 10.052631578947368)","(5.0, 8.2, 7.3478260869565215)","(5.5, 6.6, 5.5200000000000005)","(15.0, 32.0, 30.0)","(1.8, 1.99, 1.9823529411764707)","(18.0, 75.0, 58.8125)"
08-12-2022 14:49:27.443141,"(15.0, 44.0, 35.0)","(5.5, 11.0, 10.052631578947368)","(5.0, 8.2, 7.3478260869565215)","(5.5, 6.6, 5.5200000000000005)","(15.0, 32.0, 30.0)","(1.8, 1.99, 1.9823529411764707)","(18.0, 75.0, 58.8125)"
08-12-2022 14:49:28.647385,"(15.0, 44.0, 35.0)","(5.5, 10.5, 10.056666666666667)","(5.0, 8.2, 7.3478260869565215)","(5.5, 6.6, 5.5200000000000005)","(15.0, 32.0, 30.0)","(1.8, 1.99, 1.9856666666666667)","(18.0, 75.0, 58.8125)"
08-12-2022 14:49:29.838332,"(15.0, 44.0, 35.0)","(5.5, 10.5, 10.056666666666667)","(5.0, 8.2, 7.3478260869565215)","(5.5, 6.6, 5.5200000000000005)","(15.0, 32.0, 30.0)","(1.8, 1.99, 1.9848)","(18.0, 75.0, 58.8125)"
08-12-2022 14:49:30.950976,"(15.0, 44.0, 35.0)","(5.5, 10.5, 10.056666666666667)","(5.0, 8.2, 7.3478260869565215)","(5.5, 6.6, 5.5200000000000005)","(15.0, 32.0, 30.0)","(1.8, 1.99, 1.978)","(18.0, 75.0, 58.8125)"
08-12-2022 14:49:31.995235,"(15.0, 44.0, 35.0)","(5.5, 10.5, 9.848571428571429)","(5.0, 8.2, 7.3478260869565215)","(5.5, 6.6, 5.5200000000000005)","(15.0, 32.0, 30.0)","(1.8, 1.99, 1.978)","(18.0, 75.0, 61.785714285714285)"
08-12-2022 14:49:33.191435,"(15.0, 44.0, 35.0)","(5.5, 10.5, 9.848571428571429)","(5.0, 8.2, 7.3478260869565215)","(5.5, 6.6, 5.5200000000000005)","(15.0, 32.0, 30.0)","(1.8, 1.99, 1.978)","(18.0, 75.0, 61.785714285714285)"
08-12-2022 14:49:34.453712,"(15.0, 44.0, 35.0)","(5.5, 10.5, 9.848571428571429)","(5.0, 8.2, 7.3478260869565215)","(5.5, 6.6, 5.5200000000000005)","(15.0, 32.0, 30.0)","(1.8, 1.99, 1.9868571428571429)","(18.0, 75.0, 61.785714285714285)"
08-12-2022 14:49:35.651542,"(15.0, 44.0, 35.0)","(5.5, 10.5, 9.848571428571429)","(5.0, 8.2, 7.3478260869565215)","(5.5, 6.6, 5.5200000000000005)","(15.0, 32.0, 30.0)","(1.8, 1.99, 1.9868571428571429)","(18.0, 75.0, 61.785714285714285)"
08-12-2022 14:49:36.789735,"(15.0, 44.0, 35.0)","(5.5, 10.5, 9.848571428571429)","(5.0, 8.2, 7.3478260869565215)","(5.5, 6.6, 5.5200000000000005)","(15.0, 32.0, 30.0)","(1.8, 1.99, 1.9868571428571429)","(18.0, 75.0, 61.785714285714285)"
08-12-2022 14:49:37.962858,"(15.0, 44.0, 35.0)","(5.5, 10.5, 9.848571428571429)","(5.0, 8.2, 7.3478260869565215)","(5.5, 6.6, 5.5200000000000005)","(15.0, 32.0, 30.0)","(1.8, 1.99, 1.9449999999999998)","(18.0, 75.0, 61.785714285714285)"
08-12-2022 14:49:39.155308,"(16.0, 44.0, 35.0)","(5.5, 10.5, 9.848571428571429)","(5.0, 8.2, 7.3478260869565215)","(5.5, 6.6, 5.5200000000000005)","(16.0, 32.0, 30.0)","(1.8, 2.0, 1.9449999999999998)","(19.0, 75.0, 61.785714285714285)"
08-12-2022 14:49:40.343110,"(16.0, 44.0, 35.0)","(5.5, 10.5, 9.848571428571429)","(5.0, 8.2, 7.3478260869565215)","(5.5, 6.6, 5.5200000000000005)","(16.0, 32.0, 30.0)","(1.8, 2.0, 1.9449999999999998)","(19.0, 75.0, 61.785714285714285)"
08-12-2022 14:49:41.443406,"(16.0, 44.0, 35.0)","(5.5, 10.5, 10.218518518518518)","(5.0, 8.2, 7.3478260869565215)","(5.5, 6.6, 5.5200000000000005)","(16.0, 32.0, 30.0)","(1.8, 2.0, 1.968)","(19.0, 75.0, 61.785714285714285)"
08-12-2022 14:49:42.587045,"(16.0, 44.0, 35.0)","(5.5, 11.0, 10.50344827586207)","(5.0, 8.2, 7.3478260869565215)","(5.5, 6.6, 5.5200000000000005)","(16.0, 32.0, 30.0)","(1.8, 1.99, 1.968)","(19.0, 75.0, 61.785714285714285)"
08-12-2022 14:49:43.804309,"(16.0, 44.0, 35.0)","(5.5, 11.0, 10.50344827586207)","(5.0, 8.2, 7.3478260869565215)","(5.5, 6.6, 5.5200000000000005)","(16.0, 32.0, 30.0)","(1.8, 1.99, 1.9449999999999998)","(19.0, 75.0, 61.785714285714285)"
08-12-2022 14:49:45.081950,"(16.0, 44.0, 35.0)","(5.5, 11.0, 10.50344827586207)","(5.0, 8.2, 7.3478260869565215)","(5.5, 6.6, 5.52972972972973)","(16.0, 32.0, 30.0)","(1.8, 2.0, 1.9449999999999998)","(19.0, 75.0, 61.785714285714285)"
08-12-2022 14:49:46.314004,"(16.0, 44.0, 35.0)","(5.5, 11.0, 10.50344827586207)","(5.0, 8.2, 7.3478260869565215)","(5.5, 6.6, 5.52972972972973)","(16.0, 32.0, 30.0)","(1.8, 2.0, 1.968)","(19.0, 75.0, 61.785714285714285)"
08-12-2022 14:49:47.531508,"(16.0, 44.0, 35.0)","(5.5, 11.0, 9.114285714285716)","(5.0, 8.2, 7.3478260869565215)","(5.5, 6.6, 5.52972972972973)","(16.0, 32.0, 30.0)","(1.8, 1.99, 1.968)","(19.0, 75.0, 61.785714285714285)"
08-12-2022 14:49:48.726665,"(16.0, 44.0, 35.0)","(5.5, 11.5, 9.957142857142857)","(5.0, 8.2, 7.3478260869565215)","(5.5, 6.6, 5.52972972972973)","(16.0, 32.0, 30.0)","(1.8, 1.99, 1.9449999999999998)","(19.0, 75.0, 61.785714285714285)"
08-12-2022 14:49:49.958796,"(16.0, 44.0, 35.0)","(5.5, 11.5, 9.957142857142857)","(5.0, 8.2, 7.3478260869565215)","(5.5, 6.6, 5.52972972972973)","(16.0, 32.0, 30.0)","(1.8, 2.0, 1.9449999999999998)","(19.0, 75.0, 61.785714285714285)"
08-12-2022 14:49:51.180882,"(16.0, 44.0, 35.0)","(5.5, 11.5, 9.957142857142857)","(5.0, 8.2, 7.475)","(5.5, 6.6, 5.52972972972973)","(16.0, 32.0, 30.0)","(1.8, 2.0, 1.9333333333333333)","(19.0, 75.0, 61.785714285714285)"
08-12-2022 14:49:52.414152,"(16.0, 44.0, 35.0)","(5.5, 11.5, 10.864705882352942)","(5.0, 8.0, 7.475)","(5.5, 6.6, 5.52972972972973)","(16.0, 32.0, 30.0)","(1.8, 2.0, 1.968)","(19.0, 75.0, 61.785714285714285)"
08-12-2022 14:49:53.614337,"(16.0, 44.0, 35.0)","(5.5, 11.5, 10.864705882352942)","(5.0, 8.0, 7.475)","(5.5, 6.6, 5.52972972972973)","(16.0, 32.0, 30.0)","(1.8, 1.99, 1.9449999999999998)","(19.0, 75.0, 61.785714285714285)"
08-12-2022 14:49:54.861238,"(16.0, 44.0, 35.0)","(5.5, 11.5, 10.864705882352942)","(5.0, 8.0, 7.475)","(5.5, 6.6, 5.52972972972973)","(16.0, 32.0, 30.0)","(1.8, 2.0, 1.9449999999999998)","(19.0, 75.0, 61.785714285714285)"
08-12-2022 14:49:56.111116,"(16.0, 44.0, 35.0)","(5.5, 11.5, 10.864705882352942)","(5.0, 8.0, 7.475)","(5.5, 6.6, 5.52972972972973)","(16.0, 32.0, 30.0)","(1.8, 2.0, 1.9449999999999998)","(19.0, 75.0, 61.785714285714285)"
08-12-2022 14:49:57.420275,"(16.0, 44.0, 35.0)","(5.5, 11.5, 10.864705882352942)","(5.0, 8.0, 7.475)","(5.5, 6.6, 5.52972972972973)","(16.0, 32.0, 30.0)","(1.8, 2.0, 1.968)","(19.0, 75.0, 61.785714285714285)"
08-12-2022 14:49:58.718799,"(16.0, 44.0, 35.0)","(5.5, 11.5, 10.864705882352942)","(5.0, 8.0, 7.475)","(5.5, 6.6, 5.52972972972973)","(16.0, 32.0, 30.0)","(1.8, 1.99, 1.968)","(19.0, 75.0, 61.785714285714285)"
08-12-2022 14:49:59.985285,"(16.0, 44.0, 35.0)","(5.5, 11.5, 10.864705882352942)","(5.0, 8.0, 7.7)","(5.5, 6.6, 5.52972972972973)","(16.0, 32.0, 30.0)","(1.8, 1.99, 1.9449999999999998)","(19.0, 75.0, 61.785714285714285)"
08-12-2022 14:50:01.265062,"(16.0, 44.0, 35.0)","(5.5, 11.5, 10.864705882352942)","(5.0, 8.0, 7.7)","(5.5, 6.6, 5.52972972972973)","(16.0, 32.0, 30.0)","(1.8, 2.0, 1.9449999999999998)","(19.0, 75.0, 61.785714285714285)"
08-12-2022 14:50:02.541627,"(16.0, 44.0, 35.0)","(5.5, 11.5, 10.864705882352942)","(5.0, 8.0, 7.7)","(5.5, 6.6, 5.52972972972973)","(16.0, 32.0, 30.0)","(1.8, 2.0, 1.9449999999999998)","(19.0, 75.0, 61.785714285714285)"
08-12-2022 14:50:03.776715,"(16.0, 44.0, 35.0)","(5.5, 11.5, 10.864705882352942)","(5.0, 8.0, 7.7)","(5.5, 6.6, 5.52972972972973)","(16.0, 32.0, 30.0)","(1.8, 2.0, 1.968)","(19.0, 75.0, 61.785714285714285)"
08-12-2022 14:50:05.065001,"(16.0, 44.0, 35.0)","(5.5, 11.5, 10.864705882352942)","(5.0, 8.0, 7.7)","(5.5, 6.6, 5.52972972972973)","(16.0, 32.0, 30.0)","(1.8, 1.99, 1.97)","(19.0, 75.0, 61.785714285714285)"
08-12-2022 14:50:06.272109,"(16.0, 44.0, 35.0)","(5.5, 11.5, 10.864705882352942)","(5.0, 8.0, 7.7)","(5.5, 6.6, 5.52972972972973)","(16.0, 32.0, 30.0)","(1.8, 1.99, 1.9388888888888889)","(19.0, 75.0, 64.18181818181819)"
08-12-2022 14:50:07.398266,"(16.0, 44.0, 35.0)","(5.5, 11.5, 10.864705882352942)","(5.0, 8.0, 7.7)","(5.5, 6.6, 5.52972972972973)","(16.0, 32.0, 30.0)","(1.8, 2.0, 1.9388888888888889)","(19.0, 70.0, 64.18181818181819)"
08-12-2022 14:50:08.543468,"(16.0, 44.0, 35.0)","(5.5, 11.5, 10.864705882352942)","(5.0, 8.0, 7.7)","(5.5, 6.6, 5.52972972972973)","(16.0, 32.0, 30.0)","(1.8, 2.0, 1.968)","(19.0, 70.0, 64.18181818181819)"
08-12-2022 14:50:09.829051,"(16.0, 44.0, 35.0)","(5.5, 11.5, 10.864705882352942)","(5.0, 8.0, 7.7)","(5.5, 6.6, 5.534375)","(16.0, 32.0, 30.0)","(1.8, 1.99, 1.9733333333333334)","(19.0, 70.0, 56.0)"
08-12-2022 14:50:11.050122,"(16.0, 44.0, 35.0)","(5.5, 11.5, 10.864705882352942)","(5.0, 8.0, 7.7)","(5.5, 6.6, 5.534375)","(16.0, 32.0, 30.0)","(1.8, 1.99, 1.9449999999999998)","(19.0, 70.0, 59.5)"
08-12-2022 14:50:12.310613,"(16.0, 44.0, 35.0)","(5.5, 11.5, 10.864705882352942)","(5.0, 8.0, 7.7)","(5.5, 6.6, 5.6257142857142854)","(16.0, 32.0, 30.0)","(1.8, 2.0, 1.9449999999999998)","(19.0, 70.0, 64.0)"
08-12-2022 14:50:13.567123,"(16.0, 44.0, 35.0)","(5.5, 11.5, 10.864705882352942)","(5.0, 8.0, 7.7)","(5.5, 6.6, 6.014285714285714)","(16.0, 32.0, 30.0)","(1.8, 2.0, 1.968)","(19.0, 70.0, 64.0)"
08-12-2022 14:50:14.827703,"(16.0, 44.0, 35.0)","(5.5, 11.5, 10.864705882352942)","(5.0, 8.0, 7.7)","(5.5, 6.4, 5.6125)","(16.0, 32.0, 30.0)","(1.8, 1.99, 1.9733333333333334)","(19.0, 70.0, 62.36363636363636)"
08-12-2022 14:50:16.242503,"(16.0, 44.0, 35.0)","(5.5, 11.5, 10.864705882352942)","(5.0, 8.0, 7.7)","(5.5, 6.4, 5.5321428571428575)","(16.0, 32.0, 30.0)","(1.8, 1.99, 1.9449999999999998)","(19.0, 70.0, 62.36363636363636)"
08-12-2022 14:50:17.652212,"(16.0, 44.0, 35.0)","(5.5, 11.5, 10.864705882352942)","(5.0, 8.0, 7.7)","(5.5, 6.4, 5.530434782608696)","(16.0, 32.0, 30.0)","(1.8, 2.0, 1.9449999999999998)","(19.0, 70.0, 62.36363636363636)"
08-12-2022 14:50:18.960785,"(16.0, 44.0, 35.0)","(5.5, 11.5, 10.864705882352942)","(5.0, 8.0, 7.7)","(5.5, 6.2, 5.517948717948718)","(16.0, 32.0, 30.0)","(1.8, 2.0, 1.968)","(19.0, 70.0, 62.36363636363636)"
08-12-2022 14:50:20.800442,"(16.0, 44.0, 35.0)","(5.5, 11.5, 10.864705882352942)","(5.0, 8.0, 7.7)","(5.5, 6.2, 5.517948717948718)","(16.0, 32.0, 30.0)","(1.8, 2.0, 1.9449999999999998)","(19.0, 70.0, 65.66666666666667)"
08-12-2022 14:50:22.343395,"(16.0, 44.0, 35.0)","(5.5, 11.5, 10.864705882352942)","(5.0, 8.0, 7.7)","(5.5, 6.2, 5.566666666666666)","(16.0, 32.0, 30.0)","(1.8, 2.0, 1.9449999999999998)","(19.0, 70.0, 58.0)"
08-12-2022 14:50:23.871426,"(16.0, 44.0, 35.0)","(5.5, 11.5, 10.864705882352942)","(5.0, 8.0, 7.7)","(5.5, 6.2, 5.524137931034483)","(16.0, 32.0, 30.0)","(1.8, 2.0, 1.968)","(19.0, 70.0, 64.0)"
08-12-2022 14:50:25.454813,"(16.0, 44.0, 35.0)","(5.5, 11.5, 10.864705882352942)","(5.0, 8.0, 7.7)","(5.5, 6.2, 5.524137931034483)","(16.0, 32.0, 30.0)","(1.8, 1.99, 1.968)","(19.0, 70.0, 64.0)"
08-12-2022 14:50:26.789355,"(16.0, 44.0, 35.0)","(5.5, 11.5, 10.864705882352942)","(5.0, 8.0, 7.7)","(5.5, 6.2, 5.524137931034483)","(16.0, 32.0, 30.0)","(1.8, 1.99, 1.968)","(19.0, 70.0, 64.0)"
08-12-2022 14:50:28.042164,"(16.0, 44.0, 35.0)","(5.5, 11.5, 10.864705882352942)","(5.0, 8.0, 7.7)","(5.5, 6.2, 5.524137931034483)","(16.0, 32.0, 30.0)","(1.8, 1.99, 1.9449999999999998)","(19.0, 70.0, 64.0)"
08-12-2022 14:50:29.306341,"(16.0, 44.0, 35.0)","(5.5, 11.5, 9.833333333333334)","(5.0, 8.0, 7.7)","(5.5, 6.2, 5.524137931034483)","(16.0, 32.0, 30.0)","(1.8, 2.0, 1.9449999999999998)","(19.0, 70.0, 64.0)"
08-12-2022 14:50:30.523837,"(16.0, 44.0, 35.0)","(5.5, 11.5, 9.833333333333334)","(5.0, 8.0, 7.7)","(5.5, 6.2, 5.5875)","(16.0, 32.0, 30.0)","(1.8, 2.0, 1.9449999999999998)","(19.0, 70.0, 64.0)"
08-12-2022 14:50:31.787275,"(16.0, 44.0, 35.0)","(5.5, 11.5, 10.833333333333334)","(5.0, 8.0, 7.7)","(5.5, 6.2, 5.5875)","(16.0, 32.0, 30.0)","(1.8, 2.0, 1.9449999999999998)","(19.0, 70.0, 64.0)"
08-12-2022 14:50:33.041179,"(16.0, 44.0, 35.0)","(5.5, 11.5, 10.833333333333334)","(5.0, 8.0, 7.7)","(5.5, 6.2, 5.524137931034483)","(16.0, 32.0, 30.0)","(1.8, 2.0, 1.9449999999999998)","(19.0, 70.0, 64.0)"
08-12-2022 14:50:34.227420,"(16.0, 44.0, 35.0)","(5.5, 11.5, 10.833333333333334)","(5.0, 8.0, 7.7)","(5.5, 6.2, 5.524137931034483)","(16.0, 32.0, 30.0)","(1.8, 2.0, 1.9449999999999998)","(19.0, 70.0, 64.0)"
08-12-2022 14:50:35.389741,"(16.0, 44.0, 35.0)","(5.5, 11.5, 10.833333333333334)","(5.0, 8.0, 7.7)","(5.5, 6.2, 5.524137931034483)","(16.0, 32.0, 30.0)","(1.8, 2.0, 1.968)","(19.0, 70.0, 64.0)"
08-12-2022 14:50:36.590779,"(16.0, 44.0, 35.0)","(5.5, 11.5, 10.833333333333334)","(5.0, 8.0, 7.7)","(5.5, 6.2, 5.524137931034483)","(16.0, 32.0, 30.0)","(1.8, 1.99, 1.968)","(19.0, 70.0, 64.0)"
08-12-2022 14:50:37.833582,"(16.0, 44.0, 35.0)","(5.5, 11.5, 10.833333333333334)","(5.0, 8.0, 7.7)","(5.5, 6.2, 5.524137931034483)","(16.0, 32.0, 30.0)","(1.8, 1.99, 1.9733333333333334)","(19.0, 70.0, 64.0)"
08-12-2022 14:50:39.067408,"(16.0, 44.0, 35.0)","(5.5, 11.5, 10.833333333333334)","(5.0, 8.0, 7.7)","(5.5, 6.2, 5.5875)","(16.0, 32.0, 30.0)","(1.8, 1.99, 1.9449999999999998)","(19.0, 70.0, 64.0)"
08-12-2022 14:50:40.342326,"(16.0, 44.0, 35.0)","(5.5, 11.5, 10.833333333333334)","(5.0, 8.0, 7.7)","(5.5, 6.2, 5.5875)","(16.0, 32.0, 30.0)","(1.8, 2.0, 1.9449999999999998)","(19.0, 70.0, 64.0)"
08-12-2022 14:50:41.545942,"(16.0, 44.0, 35.0)","(5.5, 11.5, 10.833333333333334)","(5.0, 8.0, 7.7)","(5.5, 6.2, 5.524137931034483)","(16.0, 32.0, 30.0)","(1.8, 2.0, 1.9333333333333333)","(19.0, 70.0, 64.0)"
08-12-2022 14:50:42.728999,"(16.0, 44.0, 35.0)","(5.5, 11.5, 10.833333333333334)","(5.0, 8.0, 7.7)","(5.5, 6.2, 5.524137931034483)","(16.0, 32.0, 30.0)","(1.8, 2.0, 1.968)","(19.0, 70.0, 64.0)"
08-12-2022 14:50:43.938743,"(16.0, 44.0, 35.0)","(5.5, 11.5, 10.833333333333334)","(5.0, 8.0, 7.7)","(5.5, 6.2, 5.524137931034483)","(16.0, 32.0, 30.0)","(1.8, 1.99, 1.968)","(19.0, 70.0, 64.0)"
08-12-2022 14:50:45.122431,"(16.0, 44.0, 35.0)","(5.5, 11.5, 10.833333333333334)","(5.0, 8.0, 7.7)","(5.5, 6.2, 5.524137931034483)","(16.0, 32.0, 30.0)","(1.8, 1.99, 1.9449999999999998)","(19.0, 70.0, 64.0)"
08-12-2022 14:50:46.254302,"(16.0, 44.0, 35.0)","(5.5, 11.5, 10.833333333333334)","(5.0, 8.0, 7.7)","(5.5, 6.2, 5.524137931034483)","(16.0, 32.0, 30.0)","(1.8, 2.0, 1.9449999999999998)","(19.0, 70.0, 64.0)"
08-12-2022 14:50:47.324984,"(16.0, 44.0, 35.0)","(5.5, 11.0, 10.76)","(5.0, 8.0, 7.7)","(5.5, 6.2, 5.5875)","(16.0, 32.0, 30.0)","(1.8, 2.0, 1.9449999999999998)","(19.0, 70.0, 64.0)"
08-12-2022 14:50:48.441013,"(16.0, 44.0, 35.0)","(5.5, 11.0, 10.76)","(5.0, 8.0, 7.7)","(5.5, 6.2, 5.5875)","(16.0, 32.0, 30.0)","(1.8, 2.0, 1.968)","(19.0, 70.0, 64.0)"
08-12-2022 14:50:49.653721,"(16.0, 44.0, 35.0)","(5.5, 11.0, 10.76)","(5.0, 8.0, 7.7)","(5.5, 6.2, 5.5875)","(16.0, 32.0, 30.0)","(1.8, 1.99, 1.9449999999999998)","(19.0, 70.0, 64.0)"
08-12-2022 14:50:50.886225,"(16.0, 44.0, 35.0)","(5.5, 11.0, 10.76)","(5.0, 8.0, 7.7)","(5.5, 6.2, 5.524137931034483)","(16.0, 32.0, 30.0)","(1.8, 2.0, 1.9449999999999998)","(19.0, 70.0, 64.0)"
08-12-2022 14:50:52.082137,"(16.0, 44.0, 35.0)","(5.5, 11.0, 10.76)","(5.0, 8.0, 7.7)","(5.5, 6.2, 5.524137931034483)","(16.0, 32.0, 30.0)","(1.8, 2.0, 1.9449999999999998)","(19.0, 70.0, 64.0)"
08-12-2022 14:50:53.326796,"(16.0, 44.0, 35.0)","(5.5, 11.0, 10.714285714285714)","(5.0, 8.0, 7.7)","(5.5, 6.2, 5.524137931034483)","(16.0, 32.0, 30.0)","(1.85, 2.0, 1.968)","(19.0, 70.0, 64.0)"
08-12-2022 14:50:54.486422,"(16.0, 44.0, 35.0)","(5.5, 11.0, 10.714285714285714)","(5.0, 8.0, 7.7)","(5.0, 6.2, 5.5875)","(15.0, 32.0, 30.0)","(1.85, 1.99, 1.968)","(19.0, 70.0, 64.0)"
08-12-2022 14:50:55.614739,"(16.0, 44.0, 35.0)","(5.5, 11.0, 10.714285714285714)","(5.0, 8.0, 7.7)","(5.0, 6.2, 5.5875)","(15.0, 32.0, 30.0)","(1.85, 1.99, 1.9449999999999998)","(19.0, 70.0, 64.0)"
08-12-2022 14:50:56.727588,"(16.0, 44.0, 35.0)","(5.5, 11.0, 10.714285714285714)","(5.0, 8.0, 7.7)","(5.0, 6.2, 5.524137931034483)","(15.0, 32.0, 30.0)","(1.85, 2.0, 1.9449999999999998)","(19.0, 70.0, 64.0)"
08-12-2022 14:50:57.797940,"(16.0, 44.0, 35.0)","(5.5, 11.0, 10.714285714285714)","(5.0, 8.0, 7.7)","(5.0, 6.2, 5.524137931034483)","(15.0, 32.0, 30.0)","(1.85, 2.0, 1.9449999999999998)","(19.0, 70.0, 64.0)"
08-12-2022 14:50:58.869242,"(16.0, 44.0, 35.0)","(5.5, 11.0, 10.714285714285714)","(5.0, 8.0, 7.7)","(5.0, 6.2, 5.524137931034483)","(15.0, 32.0, 30.0)","(1.85, 2.0, 1.968)","(19.0, 70.0, 64.0)"
08-12-2022 14:51:00.021585,"(16.0, 44.0, 35.0)","(5.5, 11.0, 10.714285714285714)","(5.0, 8.0, 7.7)","(5.0, 6.2, 5.5875)","(15.0, 32.0, 30.0)","(1.85, 1.99, 1.9733333333333334)","(19.0, 70.0, 64.0)"
08-12-2022 14:51:01.376547,"(16.0, 44.0, 35.0)","(5.5, 11.0, 10.714285714285714)","(5.0, 8.0, 7.7)","(5.0, 6.2, 5.5875)","(15.0, 32.0, 30.0)","(1.85, 1.99, 1.9449999999999998)","(19.0, 70.0, 64.0)"
08-12-2022 14:51:02.810359,"(16.0, 44.0, 35.0)","(5.5, 11.0, 10.241379310344827)","(5.0, 8.0, 7.7)","(5.0, 6.2, 5.524137931034483)","(15.0, 32.0, 30.0)","(1.85, 2.0, 1.9449999999999998)","(19.0, 70.0, 64.0)"
08-12-2022 14:51:04.127119,"(16.0, 44.0, 35.0)","(5.5, 11.0, 10.058823529411764)","(5.0, 8.0, 7.475)","(5.0, 6.2, 5.524137931034483)","(15.0, 32.0, 30.0)","(1.85, 2.0, 1.968)","(19.0, 70.0, 64.0)"
08-12-2022 14:51:05.373799,"(16.0, 44.0, 35.0)","(5.5, 11.0, 10.058823529411764)","(5.0, 8.0, 7.475)","(5.0, 6.2, 5.524137931034483)","(15.0, 32.0, 30.0)","(1.85, 1.99, 1.968)","(19.0, 70.0, 64.0)"
08-12-2022 14:51:06.555310,"(16.0, 44.0, 35.0)","(5.5, 11.0, 10.058823529411764)","(5.0, 8.0, 7.475)","(5.0, 6.2, 5.5875)","(15.0, 32.0, 30.0)","(1.85, 1.99, 1.9449999999999998)","(19.0, 70.0, 64.0)"
08-12-2022 14:51:07.726326,"(16.0, 44.0, 35.0)","(5.5, 11.0, 10.058823529411764)","(5.0, 8.0, 7.571428571428571)","(5.0, 6.2, 5.5875)","(15.0, 32.0, 30.0)","(1.85, 2.0, 1.9449999999999998)","(19.0, 70.0, 64.0)"
08-12-2022 14:51:08.934813,"(16.0, 44.0, 35.0)","(5.5, 11.0, 10.058823529411764)","(5.0, 8.0, 7.7272727272727275)","(5.0, 6.2, 5.524137931034483)","(15.0, 32.0, 30.0)","(1.85, 2.0, 1.9449999999999998)","(19.0, 70.0, 64.0)"
08-12-2022 14:51:10.094456,"(16.0, 44.0, 35.0)","(5.5, 11.0, 10.058823529411764)","(5.0, 8.0, 7.7272727272727275)","(5.0, 6.2, 5.545454545454546)","(15.0, 32.0, 30.0)","(1.85, 2.0, 1.968)","(19.0, 70.0, 64.0)"
08-12-2022 14:51:11.188281,"(16.0, 44.0, 35.0)","(5.5, 11.0, 10.058823529411764)","(5.0, 8.0, 7.7272727272727275)","(5.0, 6.0, 5.53125)","(15.0, 32.0, 30.0)","(1.85, 1.99, 1.9449999999999998)","(19.0, 70.0, 64.0)"
08-12-2022 14:51:12.164367,"(16.0, 44.0, 35.0)","(5.5, 11.0, 10.058823529411764)","(5.0, 8.0, 7.7272727272727275)","(5.0, 6.0, 5.516666666666667)","(15.0, 32.0, 30.0)","(1.85, 2.0, 1.9449999999999998)","(19.0, 70.0, 64.0)"
08-12-2022 14:51:13.225111,"(16.0, 44.0, 35.0)","(5.5, 11.0, 10.058823529411764)","(5.0, 8.0, 7.7272727272727275)","(5.5, 6.0, 5.525)","(15.0, 32.0, 30.0)","(1.8, 2.0, 1.9449999999999998)","(19.0, 70.0, 64.0)"
08-12-2022 14:51:14.363174,"(16.0, 44.0, 35.0)","(5.5, 11.0, 10.058823529411764)","(5.0, 8.0, 7.7272727272727275)","(5.5, 6.0, 5.525)","(15.0, 32.0, 30.0)","(1.8, 2.0, 1.9449999999999998)","(19.0, 70.0, 64.0)"
08-12-2022 14:51:15.605549,"(16.0, 44.0, 35.0)","(5.5, 11.0, 10.058823529411764)","(5.0, 8.0, 7.7272727272727275)","(5.5, 6.0, 5.525)","(15.0, 32.0, 30.0)","(1.8, 2.0, 1.968)","(19.0, 70.0, 64.0)"
08-12-2022 14:51:16.856814,"(16.0, 44.0, 35.0)","(5.5, 11.0, 10.058823529411764)","(5.0, 8.0, 7.7272727272727275)","(5.5, 6.0, 5.511111111111111)","(15.0, 32.0, 30.0)","(1.8, 1.99, 1.9449999999999998)","(19.0, 70.0, 60.4)"
