,Dr Nightingale,Dan Dan,Big Buddha,Phelan Seedy,Dr Rogan,Irish,Style Key,Fun Idol
07-12-2022 19:34:00.291986,"(12.0, 26.0, 20.6)","(7.0, 10.5, 10.175)","(19.0, 55.0, 39.421052631578945)","(5.0, 8.6, 5.857142857142858)","(5.0, 7.8, 7.4875)","(3.1, 4.9, 4.046666666666667)","(31.0, 100.0, 88.0)","(3.4, 6.2, 4.485714285714286)"
07-12-2022 19:34:01.662749,"(12.0, 26.0, 16.666666666666668)","(7.0, 10.5, 10.175)","(19.0, 55.0, 39.421052631578945)","(5.0, 8.6, 5.857142857142858)","(5.0, 7.8, 7.4875)","(3.1, 4.9, 4.046666666666667)","(31.0, 100.0, 88.0)","(3.4, 6.2, 4.485714285714286)"
07-12-2022 19:34:03.012735,"(12.0, 26.0, 16.666666666666668)","(7.0, 10.5, 10.175)","(19.0, 55.0, 39.421052631578945)","(5.0, 8.6, 5.857142857142858)","(5.0, 7.8, 7.4875)","(3.1, 4.9, 4.046666666666667)","(31.0, 100.0, 61.5)","(3.4, 6.2, 5.300000000000001)"
07-12-2022 19:34:04.316427,"(12.0, 26.0, 16.666666666666668)","(7.0, 10.5, 10.175)","(19.0, 55.0, 39.421052631578945)","(5.0, 8.6, 5.857142857142858)","(5.0, 7.8, 7.4875)","(3.1, 4.9, 4.046666666666667)","(31.0, 95.0, 69.0)","(3.4, 6.2, 5.133333333333333)"
07-12-2022 19:34:05.629350,"(12.0, 26.0, 16.666666666666668)","(7.0, 10.5, 10.175)","(19.0, 55.0, 39.421052631578945)","(5.0, 8.6, 5.857142857142858)","(5.0, 7.8, 7.4875)","(3.1, 4.9, 4.046666666666667)","(31.0, 110.0, 65.27272727272728)","(3.4, 6.2, 5.0)"
07-12-2022 19:34:06.942800,"(12.0, 26.0, 16.666666666666668)","(7.0, 10.5, 10.175)","(19.0, 55.0, 39.421052631578945)","(5.0, 8.6, 5.857142857142858)","(5.0, 7.8, 7.3)","(3.1, 4.9, 4.046666666666667)","(31.0, 110.0, 73.0)","(3.4, 6.2, 5.066666666666666)"
07-12-2022 19:34:08.181583,"(12.0, 26.0, 16.666666666666668)","(7.0, 10.5, 10.175)","(19.0, 55.0, 39.421052631578945)","(5.0, 8.6, 5.857142857142858)","(5.0, 7.8, 7.3)","(3.1, 4.9, 4.046666666666667)","(31.0, 100.0, 88.0)","(3.4, 6.2, 4.933333333333334)"
07-12-2022 19:34:09.495229,"(12.0, 26.0, 16.666666666666668)","(7.0, 10.5, 10.175)","(19.0, 55.0, 39.421052631578945)","(5.0, 8.6, 5.857142857142858)","(5.0, 7.8, 7.4875)","(3.1, 4.9, 4.046666666666667)","(31.0, 100.0, 88.0)","(3.4, 6.2, 5.2727272727272725)"
07-12-2022 19:34:10.847417,"(12.0, 26.0, 16.666666666666668)","(7.0, 10.5, 10.175)","(19.0, 55.0, 39.421052631578945)","(5.0, 8.6, 5.857142857142858)","(5.0, 7.8, 7.4875)","(3.1, 4.9, 4.046666666666667)","(31.0, 100.0, 88.0)","(3.4, 6.2, 5.2727272727272725)"
07-12-2022 19:34:12.183618,"(12.0, 26.0, 16.666666666666668)","(7.0, 10.5, 10.175)","(19.0, 55.0, 39.421052631578945)","(5.0, 8.6, 5.857142857142858)","(5.0, 7.8, 6.942857142857142)","(3.1, 4.9, 4.046666666666667)","(31.0, 100.0, 88.0)","(3.4, 6.2, 5.066666666666666)"
07-12-2022 19:34:13.554836,"(12.0, 26.0, 16.666666666666668)","(7.0, 10.5, 10.175)","(19.0, 55.0, 39.421052631578945)","(5.0, 8.6, 5.857142857142858)","(5.0, 7.8, 6.942857142857142)","(3.1, 4.9, 4.046666666666667)","(31.0, 100.0, 88.0)","(3.4, 6.2, 5.525)"
07-12-2022 19:34:14.961571,"(12.0, 26.0, 16.666666666666668)","(7.0, 10.5, 10.175)","(19.0, 55.0, 22.555555555555557)","(5.0, 8.6, 5.857142857142858)","(5.0, 7.8, 7.175)","(3.1, 4.9, 4.046666666666667)","(31.0, 100.0, 88.0)","(3.4, 6.2, 5.4714285714285715)"
07-12-2022 19:34:16.338536,"(12.0, 26.0, 16.666666666666668)","(7.0, 10.5, 10.175)","(19.0, 55.0, 22.555555555555557)","(5.0, 8.6, 5.857142857142858)","(5.0, 7.8, 7.199999999999999)","(3.1, 4.9, 4.046666666666667)","(31.0, 100.0, 88.0)","(3.4, 6.2, 5.2727272727272725)"
07-12-2022 19:34:17.713429,"(12.0, 26.0, 16.666666666666668)","(7.0, 10.5, 10.175)","(19.0, 55.0, 22.555555555555557)","(5.0, 8.6, 5.857142857142858)","(5.0, 7.6, 7.0)","(3.1, 4.9, 4.046666666666667)","(31.0, 100.0, 88.0)","(3.4, 6.2, 4.828571428571428)"
07-12-2022 19:34:19.064275,"(12.0, 26.0, 16.666666666666668)","(7.0, 10.5, 10.175)","(19.0, 55.0, 22.555555555555557)","(5.0, 8.6, 5.857142857142858)","(5.0, 7.6, 7.0)","(3.1, 4.9, 4.046666666666667)","(31.0, 100.0, 88.0)","(3.4, 6.2, 4.828571428571428)"
07-12-2022 19:34:20.474699,"(12.0, 26.0, 16.666666666666668)","(7.0, 10.5, 9.266666666666666)","(19.0, 55.0, 22.555555555555557)","(5.0, 8.6, 5.857142857142858)","(5.0, 7.6, 5.98)","(3.1, 4.9, 4.046666666666667)","(31.0, 100.0, 88.0)","(3.4, 6.2, 4.809523809523809)"
07-12-2022 19:34:21.827831,"(12.0, 26.0, 16.666666666666668)","(7.0, 10.5, 7.6)","(19.0, 55.0, 22.555555555555557)","(5.0, 8.6, 5.857142857142858)","(5.0, 7.6, 6.671428571428571)","(3.1, 4.9, 4.046666666666667)","(31.0, 100.0, 88.0)","(3.4, 6.8, 4.809523809523809)"
07-12-2022 19:34:23.208983,"(12.0, 26.0, 16.666666666666668)","(7.0, 10.0, 7.6)","(19.0, 55.0, 22.555555555555557)","(5.0, 8.6, 5.857142857142858)","(5.0, 7.6, 6.0375)","(3.1, 4.9, 4.351428571428572)","(31.0, 100.0, 88.0)","(3.4, 6.8, 4.809523809523809)"
07-12-2022 19:34:24.517324,"(12.0, 26.0, 16.666666666666668)","(7.0, 10.0, 7.6)","(19.0, 55.0, 22.555555555555557)","(5.0, 8.6, 5.857142857142858)","(5.0, 7.6, 6.0375)","(3.1, 4.9, 4.351428571428572)","(31.0, 100.0, 88.0)","(3.4, 6.8, 4.809523809523809)"
07-12-2022 19:34:25.855971,"(12.0, 26.0, 16.666666666666668)","(7.0, 10.0, 7.6)","(19.0, 55.0, 22.555555555555557)","(5.0, 8.6, 5.857142857142858)","(5.0, 7.6, 6.0375)","(3.1, 4.9, 4.351428571428572)","(31.0, 100.0, 88.0)","(3.4, 6.8, 4.809523809523809)"
07-12-2022 19:34:27.151193,"(12.0, 26.0, 16.666666666666668)","(7.0, 10.0, 7.6)","(19.0, 55.0, 22.555555555555557)","(5.0, 8.6, 5.857142857142858)","(5.0, 7.6, 6.671428571428571)","(3.1, 4.9, 4.351428571428572)","(31.0, 100.0, 88.0)","(3.4, 6.8, 4.809523809523809)"
07-12-2022 19:34:28.505517,"(12.0, 26.0, 16.666666666666668)","(7.0, 10.0, 7.6)","(19.0, 55.0, 22.555555555555557)","(5.0, 8.6, 5.857142857142858)","(5.0, 7.6, 6.671428571428571)","(3.1, 4.9, 4.351428571428572)","(31.0, 100.0, 88.0)","(3.4, 6.8, 4.809523809523809)"
07-12-2022 19:34:29.913482,"(12.0, 26.0, 16.666666666666668)","(7.0, 10.0, 8.3)","(19.0, 55.0, 22.555555555555557)","(5.0, 8.6, 5.857142857142858)","(5.0, 7.6, 6.671428571428571)","(3.1, 4.9, 4.351428571428572)","(31.0, 100.0, 88.0)","(3.4, 6.8, 4.809523809523809)"
07-12-2022 19:34:31.345205,"(12.0, 26.0, 16.666666666666668)","(7.0, 9.8, 8.3)","(19.0, 55.0, 22.555555555555557)","(5.0, 8.6, 5.857142857142858)","(5.0, 7.6, 6.0375)","(3.1, 4.9, 4.351428571428572)","(31.0, 100.0, 53.769230769230774)","(3.4, 6.8, 4.809523809523809)"
07-12-2022 19:34:32.685790,"(12.0, 26.0, 16.666666666666668)","(7.0, 9.8, 8.3)","(19.0, 55.0, 22.555555555555557)","(5.0, 8.6, 5.857142857142858)","(5.0, 7.6, 6.0375)","(3.1, 4.9, 4.351428571428572)","(31.0, 95.0, 53.769230769230774)","(3.4, 6.8, 4.809523809523809)"
07-12-2022 19:34:34.053389,"(12.0, 26.0, 16.666666666666668)","(7.0, 9.8, 8.3)","(19.0, 55.0, 22.555555555555557)","(5.0, 8.6, 5.857142857142858)","(5.0, 7.6, 6.671428571428571)","(3.1, 4.9, 4.351428571428572)","(31.0, 95.0, 53.769230769230774)","(3.4, 6.8, 4.809523809523809)"
07-12-2022 19:34:35.489307,"(12.0, 26.0, 16.666666666666668)","(7.0, 9.8, 8.3)","(19.0, 55.0, 22.555555555555557)","(5.0, 8.6, 5.857142857142858)","(5.0, 7.6, 6.707142857142857)","(3.1, 4.9, 4.351428571428572)","(31.0, 95.0, 53.769230769230774)","(3.4, 6.8, 4.809523809523809)"
07-12-2022 19:34:36.876536,"(12.0, 26.0, 16.666666666666668)","(7.0, 9.8, 9.266666666666666)","(19.0, 55.0, 22.555555555555557)","(5.0, 8.6, 5.857142857142858)","(5.0, 7.6, 6.707142857142857)","(3.1, 4.9, 4.351428571428572)","(31.0, 95.0, 53.769230769230774)","(3.4, 6.8, 4.809523809523809)"
07-12-2022 19:34:38.256198,"(12.0, 26.0, 14.0)","(7.0, 10.5, 9.266666666666666)","(19.0, 55.0, 22.555555555555557)","(5.0, 8.6, 6.0)","(5.0, 7.6, 6.707142857142857)","(3.1, 4.9, 4.351428571428572)","(31.0, 95.0, 53.769230769230774)","(3.4, 6.8, 4.809523809523809)"
07-12-2022 19:34:39.601859,"(12.0, 25.0, 13.857142857142858)","(7.0, 10.5, 9.266666666666666)","(19.0, 55.0, 22.555555555555557)","(5.0, 8.4, 5.828571428571429)","(5.0, 7.6, 6.715384615384615)","(3.1, 4.9, 4.351428571428572)","(31.0, 95.0, 53.769230769230774)","(3.4, 6.8, 4.809523809523809)"
07-12-2022 19:34:41.051812,"(12.0, 25.0, 13.857142857142858)","(7.0, 10.5, 9.266666666666666)","(19.0, 55.0, 22.555555555555557)","(5.0, 8.4, 5.828571428571429)","(5.0, 7.6, 6.715384615384615)","(3.1, 4.9, 4.351428571428572)","(31.0, 95.0, 65.27272727272728)","(3.4, 6.8, 4.809523809523809)"
07-12-2022 19:34:42.489294,"(12.0, 25.0, 13.857142857142858)","(7.0, 10.5, 9.266666666666666)","(19.0, 55.0, 22.555555555555557)","(5.0, 8.4, 5.828571428571429)","(5.0, 7.6, 7.175757575757576)","(3.1, 4.9, 4.351428571428572)","(31.0, 110.0, 65.27272727272728)","(3.4, 6.8, 4.809523809523809)"
07-12-2022 19:34:43.927459,"(12.0, 25.0, 13.857142857142858)","(7.0, 10.5, 8.2)","(19.0, 55.0, 22.555555555555557)","(5.0, 8.4, 5.828571428571429)","(5.0, 7.6, 6.7875)","(3.1, 4.9, 4.351428571428572)","(31.0, 110.0, 65.27272727272728)","(3.4, 6.8, 4.809523809523809)"
07-12-2022 19:34:45.330275,"(12.0, 25.0, 14.285714285714286)","(7.0, 11.0, 8.0)","(19.0, 55.0, 22.555555555555557)","(5.0, 8.4, 5.828571428571429)","(5.0, 7.6, 6.742857142857143)","(3.1, 4.9, 4.351428571428572)","(31.0, 110.0, 73.0)","(3.4, 6.8, 4.809523809523809)"
07-12-2022 19:34:46.830223,"(12.0, 25.0, 14.285714285714286)","(7.0, 11.0, 8.0)","(19.0, 55.0, 22.555555555555557)","(5.0, 8.4, 5.828571428571429)","(5.0, 7.6, 6.742857142857143)","(3.1, 4.9, 4.351428571428572)","(31.0, 100.0, 88.0)","(3.4, 6.8, 4.809523809523809)"
07-12-2022 19:34:48.248212,"(12.0, 25.0, 14.285714285714286)","(7.0, 11.0, 9.25)","(19.0, 55.0, 32.53846153846153)","(5.0, 8.4, 5.828571428571429)","(5.0, 7.6, 6.322222222222222)","(3.1, 4.9, 3.95)","(31.0, 100.0, 88.0)","(3.4, 6.8, 4.809523809523809)"
07-12-2022 19:34:49.722778,"(12.0, 25.0, 18.75)","(7.0, 11.0, 8.5)","(19.0, 55.0, 32.53846153846153)","(5.0, 8.4, 5.828571428571429)","(5.0, 7.6, 6.322222222222222)","(3.1, 4.9, 3.842857142857143)","(31.0, 100.0, 88.0)","(3.4, 6.8, 4.809523809523809)"
07-12-2022 19:34:51.173662,"(12.0, 24.0, 18.25)","(7.0, 11.0, 9.181818181818182)","(19.0, 55.0, 32.53846153846153)","(5.0, 8.4, 5.828571428571429)","(5.0, 7.6, 6.322222222222222)","(3.1, 4.9, 4.16)","(31.0, 100.0, 88.0)","(3.4, 6.8, 4.805)"
07-12-2022 19:34:52.532256,"(12.0, 24.0, 18.25)","(7.0, 11.0, 10.428571428571429)","(19.0, 55.0, 32.53846153846153)","(5.0, 8.4, 5.828571428571429)","(5.0, 7.6, 6.322222222222222)","(3.1, 4.9, 3.842857142857143)","(31.0, 100.0, 88.0)","(3.4, 6.8, 4.805)"
07-12-2022 19:34:53.954091,"(12.0, 24.0, 18.25)","(7.0, 11.0, 10.0)","(19.0, 55.0, 32.53846153846153)","(5.0, 8.4, 5.828571428571429)","(5.0, 7.6, 6.792307692307692)","(3.1, 4.9, 3.842857142857143)","(31.0, 100.0, 88.0)","(3.4, 6.8, 4.805)"
07-12-2022 19:34:55.342601,"(12.0, 24.0, 18.25)","(7.0, 11.0, 9.666666666666666)","(19.0, 55.0, 32.53846153846153)","(5.0, 8.4, 5.828571428571429)","(5.0, 7.6, 6.792307692307692)","(3.1, 4.9, 3.842857142857143)","(31.0, 100.0, 88.0)","(3.4, 6.8, 4.805)"
07-12-2022 19:34:56.768909,"(12.0, 24.0, 18.25)","(7.0, 11.0, 9.666666666666666)","(20.0, 55.0, 32.53846153846153)","(5.0, 8.4, 5.828571428571429)","(5.0, 7.6, 6.792307692307692)","(3.1, 4.9, 3.842857142857143)","(31.0, 100.0, 88.0)","(3.4, 6.8, 4.805)"
07-12-2022 19:34:58.158772,"(12.0, 24.0, 18.25)","(7.0, 11.0, 10.0)","(20.0, 55.0, 32.53846153846153)","(5.0, 8.4, 5.828571428571429)","(5.0, 7.6, 6.671428571428571)","(3.1, 4.9, 3.842857142857143)","(31.0, 100.0, 88.0)","(3.4, 6.8, 4.805)"
07-12-2022 19:34:59.630902,"(12.0, 24.0, 18.25)","(7.0, 11.0, 10.399999999999999)","(20.0, 55.0, 32.53846153846153)","(5.0, 8.4, 5.828571428571429)","(5.0, 7.6, 6.671428571428571)","(3.1, 4.9, 3.842857142857143)","(31.0, 100.0, 88.0)","(3.4, 6.8, 4.805)"
07-12-2022 19:35:01.093463,"(12.0, 24.0, 18.25)","(7.0, 11.0, 10.120000000000001)","(20.0, 55.0, 32.53846153846153)","(5.0, 8.4, 5.828571428571429)","(5.0, 7.6, 6.742857142857143)","(3.1, 4.9, 3.842857142857143)","(31.0, 100.0, 61.5)","(3.4, 6.8, 4.805)"
07-12-2022 19:35:02.621083,"(12.0, 24.0, 18.25)","(7.0, 11.0, 10.0)","(20.0, 55.0, 32.53846153846153)","(5.0, 8.4, 5.828571428571429)","(5.0, 7.6, 6.742857142857143)","(3.1, 4.9, 3.842857142857143)","(31.0, 95.0, 69.0)","(3.4, 6.8, 4.805)"
07-12-2022 19:35:04.096756,"(12.0, 24.0, 18.25)","(7.0, 11.0, 10.399999999999999)","(20.0, 55.0, 32.53846153846153)","(5.0, 8.4, 5.828571428571429)","(5.0, 7.6, 6.671428571428571)","(3.1, 4.9, 3.842857142857143)","(31.0, 110.0, 65.27272727272728)","(3.4, 6.8, 4.805)"
07-12-2022 19:35:05.542343,"(12.0, 24.0, 18.25)","(7.0, 11.0, 10.120000000000001)","(20.0, 55.0, 32.53846153846153)","(5.0, 8.4, 5.828571428571429)","(5.0, 7.6, 6.7875)","(3.1, 4.9, 3.842857142857143)","(31.0, 110.0, 65.27272727272728)","(3.4, 6.8, 4.805)"
07-12-2022 19:35:07.099640,"(12.0, 24.0, 18.25)","(7.0, 11.0, 10.633333333333333)","(20.0, 55.0, 32.53846153846153)","(5.0, 8.4, 5.828571428571429)","(5.0, 7.6, 6.7875)","(3.1, 4.9, 3.842857142857143)","(31.0, 110.0, 64.0)","(3.4, 6.8, 4.805)"
07-12-2022 19:35:08.548904,"(12.0, 24.0, 18.25)","(7.0, 11.0, 10.633333333333333)","(20.0, 55.0, 32.53846153846153)","(5.0, 8.4, 5.828571428571429)","(5.0, 7.6, 6.7875)","(3.1, 4.9, 3.842857142857143)","(31.0, 100.0, 64.0)","(3.4, 6.8, 4.805)"
07-12-2022 19:35:10.120550,"(12.0, 24.0, 18.25)","(7.0, 11.0, 10.0)","(20.0, 55.0, 32.53846153846153)","(5.0, 8.4, 5.828571428571429)","(5.0, 7.6, 6.85)","(3.1, 4.9, 3.871428571428572)","(31.0, 100.0, 64.0)","(3.4, 6.8, 4.805)"
07-12-2022 19:35:11.810448,"(12.0, 24.0, 18.25)","(7.0, 11.0, 10.08)","(20.0, 55.0, 32.53846153846153)","(5.0, 8.4, 5.828571428571429)","(5.0, 7.6, 6.1625)","(3.1, 4.9, 3.871428571428572)","(31.0, 100.0, 88.0)","(3.4, 6.8, 4.805)"
07-12-2022 19:35:13.460134,"(12.0, 24.0, 18.25)","(7.0, 11.0, 10.0)","(20.0, 55.0, 32.53846153846153)","(5.0, 8.4, 5.828571428571429)","(5.0, 7.6, 6.6)","(3.1, 4.9, 4.140000000000001)","(31.0, 100.0, 88.0)","(3.4, 6.8, 4.805)"
07-12-2022 19:35:14.940578,"(12.0, 24.0, 22.666666666666664)","(7.0, 11.0, 10.399999999999999)","(20.0, 55.0, 32.53846153846153)","(5.0, 8.4, 5.828571428571429)","(5.0, 7.6, 6.776470588235294)","(3.1, 4.9, 4.477777777777778)","(31.0, 100.0, 88.0)","(3.4, 6.8, 4.805)"
07-12-2022 19:35:16.455316,"(12.0, 24.0, 22.666666666666664)","(7.0, 11.0, 10.0)","(20.0, 55.0, 32.53846153846153)","(5.0, 8.4, 5.828571428571429)","(5.0, 7.6, 6.7875)","(3.1, 4.9, 4.477777777777778)","(31.0, 100.0, 88.0)","(3.4, 6.8, 4.805)"
07-12-2022 19:35:18.098778,"(12.0, 24.0, 22.666666666666664)","(7.0, 11.0, 10.633333333333333)","(20.0, 55.0, 32.53846153846153)","(5.0, 8.4, 5.828571428571429)","(5.0, 7.6, 6.7875)","(3.1, 4.9, 4.477777777777778)","(31.0, 100.0, 88.0)","(3.4, 6.8, 4.805)"
07-12-2022 19:35:19.633018,"(12.0, 24.0, 22.666666666666664)","(7.0, 11.0, 10.633333333333333)","(20.0, 55.0, 32.53846153846153)","(5.0, 8.4, 5.828571428571429)","(5.0, 7.6, 6.7875)","(3.1, 4.9, 4.477777777777778)","(31.0, 100.0, 88.0)","(3.4, 6.8, 4.805)"
07-12-2022 19:35:21.122797,"(12.0, 24.0, 22.666666666666664)","(7.0, 11.0, 10.633333333333333)","(20.0, 55.0, 35.8)","(5.0, 8.4, 5.828571428571429)","(5.0, 7.6, 6.7875)","(3.1, 4.9, 4.477777777777778)","(31.0, 100.0, 88.0)","(3.4, 6.8, 4.805)"
07-12-2022 19:35:22.685874,"(12.0, 24.0, 22.666666666666664)","(7.0, 11.0, 10.633333333333333)","(20.0, 55.0, 35.8)","(5.0, 8.4, 5.828571428571429)","(5.0, 7.6, 6.742857142857143)","(3.1, 4.9, 4.477777777777778)","(31.0, 100.0, 88.0)","(3.4, 6.8, 4.71)"
07-12-2022 19:35:24.289143,"(12.0, 24.0, 22.666666666666664)","(7.0, 11.0, 10.633333333333333)","(20.0, 55.0, 35.8)","(5.0, 8.4, 5.828571428571429)","(5.0, 7.6, 6.15)","(3.1, 4.9, 4.477777777777778)","(31.0, 100.0, 88.0)","(3.4, 6.8, 4.71)"
07-12-2022 19:35:25.792721,"(12.0, 24.0, 22.666666666666664)","(7.0, 11.0, 10.633333333333333)","(20.0, 55.0, 35.8)","(5.0, 8.4, 5.828571428571429)","(5.0, 7.6, 6.776470588235294)","(3.1, 4.9, 4.477777777777778)","(31.0, 100.0, 88.0)","(3.4, 6.8, 4.71)"
07-12-2022 19:35:27.255391,"(12.0, 24.0, 22.666666666666664)","(7.0, 11.0, 10.633333333333333)","(20.0, 55.0, 35.8)","(5.0, 8.4, 5.828571428571429)","(5.0, 7.6, 6.776470588235294)","(3.1, 4.9, 3.871428571428572)","(31.0, 100.0, 88.0)","(3.4, 6.8, 4.71)"
07-12-2022 19:35:28.701287,"(12.0, 24.0, 18.857142857142858)","(7.0, 11.0, 10.633333333333333)","(20.0, 55.0, 22.555555555555557)","(5.0, 8.4, 5.828571428571429)","(5.0, 7.6, 6.776470588235294)","(3.1, 4.9, 3.871428571428572)","(31.0, 100.0, 53.769230769230774)","(3.4, 6.8, 4.71)"
07-12-2022 19:35:30.171257,"(12.0, 24.0, 18.857142857142858)","(7.0, 11.0, 10.633333333333333)","(20.0, 55.0, 22.555555555555557)","(5.0, 8.4, 5.828571428571429)","(5.0, 7.6, 6.776470588235294)","(3.1, 4.9, 3.871428571428572)","(31.0, 95.0, 53.769230769230774)","(3.4, 6.8, 4.71)"
07-12-2022 19:35:31.617118,"(12.0, 24.0, 18.857142857142858)","(7.0, 11.0, 10.633333333333333)","(20.0, 55.0, 22.555555555555557)","(5.0, 8.4, 5.828571428571429)","(5.0, 7.6, 6.864705882352941)","(3.1, 4.9, 3.871428571428572)","(31.0, 95.0, 53.769230769230774)","(3.4, 6.8, 4.71)"
07-12-2022 19:35:33.073096,"(12.0, 24.0, 18.857142857142858)","(7.0, 11.0, 10.633333333333333)","(20.0, 55.0, 22.555555555555557)","(5.0, 8.4, 5.828571428571429)","(5.0, 7.6, 6.942105263157894)","(3.1, 4.9, 3.871428571428572)","(31.0, 95.0, 53.769230769230774)","(3.4, 6.8, 4.71)"
07-12-2022 19:35:34.527546,"(12.0, 24.0, 18.857142857142858)","(7.0, 11.0, 10.633333333333333)","(20.0, 55.0, 22.555555555555557)","(5.0, 8.4, 5.828571428571429)","(5.0, 7.6, 6.81875)","(3.1, 4.9, 3.871428571428572)","(31.0, 95.0, 53.769230769230774)","(3.4, 6.8, 4.71)"
07-12-2022 19:35:35.940161,"(12.0, 24.0, 18.857142857142858)","(7.0, 11.0, 10.633333333333333)","(20.0, 55.0, 22.555555555555557)","(5.0, 8.4, 5.828571428571429)","(5.0, 7.6, 6.81875)","(3.1, 4.9, 3.871428571428572)","(31.0, 95.0, 53.769230769230774)","(3.4, 6.8, 4.71)"
07-12-2022 19:35:37.339133,"(12.0, 24.0, 18.857142857142858)","(7.0, 11.0, 10.633333333333333)","(20.0, 55.0, 22.555555555555557)","(5.0, 8.4, 5.828571428571429)","(5.0, 7.6, 6.81875)","(3.1, 4.9, 4.18)","(31.0, 95.0, 53.769230769230774)","(3.4, 6.8, 4.72)"
07-12-2022 19:35:38.703005,"(12.0, 24.0, 18.857142857142858)","(7.0, 11.0, 9.6)","(20.0, 55.0, 22.555555555555557)","(5.0, 8.4, 5.828571428571429)","(5.0, 7.6, 6.81875)","(3.1, 4.9, 4.18)","(31.0, 95.0, 69.0)","(3.4, 7.0, 4.72)"
07-12-2022 19:35:40.070111,"(12.0, 24.0, 18.857142857142858)","(7.0, 11.0, 8.2)","(20.0, 55.0, 22.555555555555557)","(5.0, 8.4, 5.828571428571429)","(5.0, 7.6, 6.715384615384615)","(3.1, 4.9, 4.18)","(31.0, 110.0, 65.27272727272728)","(3.4, 7.0, 4.72)"
07-12-2022 19:35:41.473956,"(12.0, 24.0, 18.857142857142858)","(7.0, 11.0, 8.2)","(20.0, 55.0, 22.555555555555557)","(5.0, 8.4, 5.828571428571429)","(5.0, 7.6, 6.715384615384615)","(3.1, 4.9, 4.18)","(31.0, 110.0, 65.27272727272728)","(3.4, 7.0, 4.72)"
07-12-2022 19:35:42.882402,"(12.0, 24.0, 18.857142857142858)","(7.0, 11.0, 7.857142857142857)","(20.0, 55.0, 35.266666666666666)","(5.0, 8.4, 5.828571428571429)","(5.0, 7.6, 6.8999999999999995)","(3.1, 4.9, 4.18)","(31.0, 110.0, 65.27272727272728)","(3.4, 7.0, 4.72)"
07-12-2022 19:35:44.296969,"(12.0, 24.0, 18.857142857142858)","(7.0, 10.5, 8.1875)","(20.0, 55.0, 32.53846153846153)","(5.0, 8.4, 5.828571428571429)","(5.0, 7.6, 7.384615384615384)","(3.1, 4.9, 4.025)","(31.0, 110.0, 88.0)","(3.4, 7.0, 4.72)"
07-12-2022 19:35:45.705142,"(12.0, 24.0, 13.13888888888889)","(7.0, 10.5, 8.90909090909091)","(20.0, 55.0, 32.53846153846153)","(5.0, 8.4, 5.828571428571429)","(5.0, 7.6, 7.384615384615384)","(3.1, 4.9, 4.220000000000001)","(31.0, 100.0, 88.0)","(3.4, 7.0, 4.72)"
07-12-2022 19:35:47.245417,"(12.0, 24.0, 13.13888888888889)","(7.0, 10.5, 10.0)","(20.0, 55.0, 32.53846153846153)","(5.0, 8.4, 5.828571428571429)","(5.0, 7.6, 6.35)","(3.1, 4.9, 4.220000000000001)","(31.0, 100.0, 88.0)","(3.4, 7.0, 4.72)"
07-12-2022 19:35:48.629592,"(12.0, 24.0, 13.13888888888889)","(7.0, 10.5, 10.399999999999999)","(20.0, 55.0, 32.53846153846153)","(5.0, 8.4, 5.828571428571429)","(5.0, 7.8, 6.95625)","(3.1, 4.9, 4.140000000000001)","(31.0, 100.0, 88.0)","(3.4, 7.0, 4.72)"
07-12-2022 19:35:50.019519,"(12.0, 24.0, 13.13888888888889)","(7.0, 11.0, 7.488888888888889)","(20.0, 55.0, 32.53846153846153)","(5.0, 8.4, 5.828571428571429)","(5.0, 7.8, 7.089473684210526)","(3.1, 4.9, 4.140000000000001)","(31.0, 100.0, 88.0)","(3.4, 7.0, 4.72)"
07-12-2022 19:35:51.369903,"(12.0, 24.0, 13.13888888888889)","(7.0, 8.6, 7.488888888888889)","(20.0, 55.0, 23.88888888888889)","(5.0, 8.4, 5.828571428571429)","(5.0, 7.8, 7.089473684210526)","(3.1, 4.9, 4.477777777777778)","(31.0, 100.0, 88.0)","(3.4, 7.0, 4.72)"
07-12-2022 19:35:52.628003,"(12.0, 24.0, 13.13888888888889)","(7.0, 8.6, 7.488888888888889)","(20.0, 55.0, 23.88888888888889)","(5.0, 8.4, 5.828571428571429)","(5.0, 7.8, 6.95625)","(3.1, 4.9, 4.477777777777778)","(31.0, 100.0, 88.0)","(3.4, 7.0, 4.72)"
07-12-2022 19:35:53.967751,"(12.0, 24.0, 13.13888888888889)","(7.0, 8.6, 9.09090909090909)","(20.0, 55.0, 23.88888888888889)","(5.0, 8.4, 5.828571428571429)","(5.0, 7.8, 6.925)","(3.1, 4.9, 4.477777777777778)","(31.0, 100.0, 88.0)","(3.4, 7.0, 4.72)"
07-12-2022 19:35:55.387815,"(12.0, 24.0, 13.13888888888889)","(7.0, 11.0, 8.444444444444445)","(20.0, 55.0, 23.88888888888889)","(5.0, 8.4, 5.828571428571429)","(5.0, 7.8, 6.925)","(3.1, 4.9, 4.477777777777778)","(31.0, 100.0, 88.0)","(3.4, 7.0, 4.72)"
07-12-2022 19:35:56.714353,"(12.0, 24.0, 13.13888888888889)","(7.0, 11.0, 8.444444444444445)","(20.0, 55.0, 23.88888888888889)","(5.0, 8.4, 5.828571428571429)","(5.0, 7.8, 6.925)","(3.1, 4.9, 4.477777777777778)","(31.0, 100.0, 88.0)","(3.4, 7.0, 4.72)"
