,Maybe Tomorrow,Yamazaki Riot,Blocked Knows,Smell Like Beans,Slingshot Xena,Slingshot Sneaky
869,"[datetime.datetime(2022, 11, 28, 19, 52, 27, 86120), 21.0, 23.0]","[datetime.datetime(2022, 11, 28, 19, 52, 27, 86120), 14.0, 16.5]","[datetime.datetime(2022, 11, 28, 19, 52, 27, 86120), 2.2, 4.7]","[datetime.datetime(2022, 11, 28, 19, 52, 27, 86120), 4.8, 4.9]","[datetime.datetime(2022, 11, 28, 19, 52, 27, 86120), 4.8, 5.0]","[datetime.datetime(2022, 11, 28, 19, 52, 27, 86120), 3.8, 4.3]"
870,"[datetime.datetime(2022, 11, 28, 19, 52, 28, 185018), 21.0, 23.0]","[datetime.datetime(2022, 11, 28, 19, 52, 28, 185018), 14.0, 16.5]","[datetime.datetime(2022, 11, 28, 19, 52, 28, 185018), 2.2, 4.7]","[datetime.datetime(2022, 11, 28, 19, 52, 28, 185018), 4.8, 4.9]","[datetime.datetime(2022, 11, 28, 19, 52, 28, 185018), 4.8, 5.0]","[datetime.datetime(2022, 11, 28, 19, 52, 28, 185018), 3.8, 4.3]"
871,"[datetime.datetime(2022, 11, 28, 19, 52, 29, 285604), 21.0, 23.0]","[datetime.datetime(2022, 11, 28, 19, 52, 29, 285604), 14.0, 15.0]","[datetime.datetime(2022, 11, 28, 19, 52, 29, 285604), 2.2, 4.7]","[datetime.datetime(2022, 11, 28, 19, 52, 29, 285604), 4.8, 4.9]","[datetime.datetime(2022, 11, 28, 19, 52, 29, 285604), 4.8, 5.0]","[datetime.datetime(2022, 11, 28, 19, 52, 29, 285604), 3.8, 4.3]"
872,"[datetime.datetime(2022, 11, 28, 19, 52, 30, 379465), 21.0, 23.0]","[datetime.datetime(2022, 11, 28, 19, 52, 30, 379465), 14.0, 15.0]","[datetime.datetime(2022, 11, 28, 19, 52, 30, 379465), 2.2, 4.7]","[datetime.datetime(2022, 11, 28, 19, 52, 30, 379465), 4.8, 4.9]","[datetime.datetime(2022, 11, 28, 19, 52, 30, 379465), 4.8, 5.0]","[datetime.datetime(2022, 11, 28, 19, 52, 30, 379465), 3.8, 4.3]"
873,"[datetime.datetime(2022, 11, 28, 19, 52, 31, 474939), 21.0, 23.0]","[datetime.datetime(2022, 11, 28, 19, 52, 31, 474939), 14.0, 15.0]","[datetime.datetime(2022, 11, 28, 19, 52, 31, 474939), 2.2, 4.7]","[datetime.datetime(2022, 11, 28, 19, 52, 31, 474939), 4.8, 4.9]","[datetime.datetime(2022, 11, 28, 19, 52, 31, 474939), 4.8, 5.0]","[datetime.datetime(2022, 11, 28, 19, 52, 31, 474939), 3.8, 4.3]"
874,"[datetime.datetime(2022, 11, 28, 19, 52, 32, 577548), 21.0, 23.0]","[datetime.datetime(2022, 11, 28, 19, 52, 32, 577548), 14.0, 15.0]","[datetime.datetime(2022, 11, 28, 19, 52, 32, 577548), 2.2, 4.7]","[datetime.datetime(2022, 11, 28, 19, 52, 32, 577548), 4.8, 4.9]","[datetime.datetime(2022, 11, 28, 19, 52, 32, 577548), 4.8, 5.0]","[datetime.datetime(2022, 11, 28, 19, 52, 32, 577548), 3.8, 4.3]"
875,"[datetime.datetime(2022, 11, 28, 19, 52, 33, 677586), 21.0, 23.0]","[datetime.datetime(2022, 11, 28, 19, 52, 33, 677586), 14.0, 15.0]","[datetime.datetime(2022, 11, 28, 19, 52, 33, 677586), 2.2, 4.7]","[datetime.datetime(2022, 11, 28, 19, 52, 33, 677586), 4.8, 4.9]","[datetime.datetime(2022, 11, 28, 19, 52, 33, 677586), 4.8, 5.0]","[datetime.datetime(2022, 11, 28, 19, 52, 33, 677586), 3.8, 4.3]"
876,"[datetime.datetime(2022, 11, 28, 19, 52, 34, 782712), 21.0, 23.0]","[datetime.datetime(2022, 11, 28, 19, 52, 34, 782712), 14.0, 15.0]","[datetime.datetime(2022, 11, 28, 19, 52, 34, 782712), 2.2, 4.7]","[datetime.datetime(2022, 11, 28, 19, 52, 34, 782712), 4.8, 4.9]","[datetime.datetime(2022, 11, 28, 19, 52, 34, 782712), 4.8, 5.0]","[datetime.datetime(2022, 11, 28, 19, 52, 34, 782712), 3.8, 4.3]"
877,"[datetime.datetime(2022, 11, 28, 19, 52, 35, 888755), 21.0, 22.0]","[datetime.datetime(2022, 11, 28, 19, 52, 35, 888755), 14.0, 15.0]","[datetime.datetime(2022, 11, 28, 19, 52, 35, 888755), 2.2, 4.7]","[datetime.datetime(2022, 11, 28, 19, 52, 35, 888755), 4.8, 4.9]","[datetime.datetime(2022, 11, 28, 19, 52, 35, 888755), 4.8, 5.0]","[datetime.datetime(2022, 11, 28, 19, 52, 35, 888755), 3.8, 4.3]"
878,"[datetime.datetime(2022, 11, 28, 19, 52, 37, 4029), 21.0, 22.0]","[datetime.datetime(2022, 11, 28, 19, 52, 37, 4029), 14.0, 15.0]","[datetime.datetime(2022, 11, 28, 19, 52, 37, 4029), 2.2, 4.7]","[datetime.datetime(2022, 11, 28, 19, 52, 37, 4029), 4.8, 4.9]","[datetime.datetime(2022, 11, 28, 19, 52, 37, 4029), 4.8, 5.0]","[datetime.datetime(2022, 11, 28, 19, 52, 37, 4029), 3.8, 4.3]"
879,"[datetime.datetime(2022, 11, 28, 19, 52, 38, 123000), 21.0, 22.0]","[datetime.datetime(2022, 11, 28, 19, 52, 38, 123000), 14.0, 14.5]","[datetime.datetime(2022, 11, 28, 19, 52, 38, 123000), 2.2, 4.7]","[datetime.datetime(2022, 11, 28, 19, 52, 38, 123000), 4.8, 4.9]","[datetime.datetime(2022, 11, 28, 19, 52, 38, 123000), 4.8, 5.0]","[datetime.datetime(2022, 11, 28, 19, 52, 38, 123000), 3.8, 4.2]"
880,"[datetime.datetime(2022, 11, 28, 19, 52, 39, 225141), 21.0, 22.0]","[datetime.datetime(2022, 11, 28, 19, 52, 39, 225141), 14.0, 14.5]","[datetime.datetime(2022, 11, 28, 19, 52, 39, 225141), 2.2, 4.7]","[datetime.datetime(2022, 11, 28, 19, 52, 39, 225141), 4.8, 4.9]","[datetime.datetime(2022, 11, 28, 19, 52, 39, 225141), 4.8, 5.0]","[datetime.datetime(2022, 11, 28, 19, 52, 39, 225141), 3.8, 4.2]"
881,"[datetime.datetime(2022, 11, 28, 19, 52, 40, 329823), 21.0, 22.0]","[datetime.datetime(2022, 11, 28, 19, 52, 40, 329823), 14.0, 14.5]","[datetime.datetime(2022, 11, 28, 19, 52, 40, 329823), 2.2, 4.7]","[datetime.datetime(2022, 11, 28, 19, 52, 40, 329823), 4.8, 4.9]","[datetime.datetime(2022, 11, 28, 19, 52, 40, 329823), 4.8, 5.0]","[datetime.datetime(2022, 11, 28, 19, 52, 40, 329823), 3.8, 4.2]"
882,"[datetime.datetime(2022, 11, 28, 19, 52, 41, 427615), 21.0, 22.0]","[datetime.datetime(2022, 11, 28, 19, 52, 41, 427615), 14.0, 14.5]","[datetime.datetime(2022, 11, 28, 19, 52, 41, 427615), 2.2, 4.7]","[datetime.datetime(2022, 11, 28, 19, 52, 41, 427615), 4.8, 4.9]","[datetime.datetime(2022, 11, 28, 19, 52, 41, 427615), 4.8, 5.0]","[datetime.datetime(2022, 11, 28, 19, 52, 41, 427615), 3.8, 4.2]"
883,"[datetime.datetime(2022, 11, 28, 19, 52, 42, 526153), 18.0, 22.0]","[datetime.datetime(2022, 11, 28, 19, 52, 42, 526153), 13.0, 14.5]","[datetime.datetime(2022, 11, 28, 19, 52, 42, 526153), 2.5, 4.7]","[datetime.datetime(2022, 11, 28, 19, 52, 42, 526153), 4.4, 4.9]","[datetime.datetime(2022, 11, 28, 19, 52, 42, 526153), 4.8, 5.0]","[datetime.datetime(2022, 11, 28, 19, 52, 42, 526153), 3.7, 4.2]"
884,"[datetime.datetime(2022, 11, 28, 19, 52, 43, 633754), 18.0, 22.0]","[datetime.datetime(2022, 11, 28, 19, 52, 43, 633754), 13.0, 14.5]","[datetime.datetime(2022, 11, 28, 19, 52, 43, 633754), 2.5, 4.7]","[datetime.datetime(2022, 11, 28, 19, 52, 43, 633754), 4.4, 5.1]","[datetime.datetime(2022, 11, 28, 19, 52, 43, 633754), 4.8, 5.3]","[datetime.datetime(2022, 11, 28, 19, 52, 43, 633754), 3.7, 4.2]"
885,"[datetime.datetime(2022, 11, 28, 19, 52, 44, 734271), 18.0, 22.0]","[datetime.datetime(2022, 11, 28, 19, 52, 44, 734271), 13.0, 14.5]","[datetime.datetime(2022, 11, 28, 19, 52, 44, 734271), 2.5, 4.7]","[datetime.datetime(2022, 11, 28, 19, 52, 44, 734271), 4.4, 5.1]","[datetime.datetime(2022, 11, 28, 19, 52, 44, 734271), 4.8, 5.3]","[datetime.datetime(2022, 11, 28, 19, 52, 44, 734271), 3.7, 4.2]"
886,"[datetime.datetime(2022, 11, 28, 19, 52, 45, 838997), 18.0, 22.0]","[datetime.datetime(2022, 11, 28, 19, 52, 45, 838997), 13.0, 14.5]","[datetime.datetime(2022, 11, 28, 19, 52, 45, 838997), 2.5, 4.7]","[datetime.datetime(2022, 11, 28, 19, 52, 45, 838997), 4.4, 5.1]","[datetime.datetime(2022, 11, 28, 19, 52, 45, 838997), 4.8, 5.2]","[datetime.datetime(2022, 11, 28, 19, 52, 45, 838997), 3.7, 4.2]"
887,"[datetime.datetime(2022, 11, 28, 19, 52, 46, 941144), 18.0, 22.0]","[datetime.datetime(2022, 11, 28, 19, 52, 46, 941144), 13.0, 14.5]","[datetime.datetime(2022, 11, 28, 19, 52, 46, 941144), 2.5, 4.7]","[datetime.datetime(2022, 11, 28, 19, 52, 46, 941144), 4.4, 5.1]","[datetime.datetime(2022, 11, 28, 19, 52, 46, 941144), 4.8, 5.2]","[datetime.datetime(2022, 11, 28, 19, 52, 46, 941144), 3.7, 4.2]"
888,"[datetime.datetime(2022, 11, 28, 19, 52, 48, 41714), 18.0, 22.0]","[datetime.datetime(2022, 11, 28, 19, 52, 48, 41714), 13.0, 14.5]","[datetime.datetime(2022, 11, 28, 19, 52, 48, 41714), 2.5, 4.7]","[datetime.datetime(2022, 11, 28, 19, 52, 48, 41714), 4.4, 5.1]","[datetime.datetime(2022, 11, 28, 19, 52, 48, 41714), 4.8, 5.1]","[datetime.datetime(2022, 11, 28, 19, 52, 48, 41714), 3.7, 4.2]"
889,"[datetime.datetime(2022, 11, 28, 19, 52, 49, 145970), 18.0, 22.0]","[datetime.datetime(2022, 11, 28, 19, 52, 49, 145970), 13.0, 14.0]","[datetime.datetime(2022, 11, 28, 19, 52, 49, 145970), 2.5, 4.7]","[datetime.datetime(2022, 11, 28, 19, 52, 49, 145970), 4.4, 5.1]","[datetime.datetime(2022, 11, 28, 19, 52, 49, 145970), 4.8, 5.1]","[datetime.datetime(2022, 11, 28, 19, 52, 49, 145970), 3.7, 4.2]"
890,"[datetime.datetime(2022, 11, 28, 19, 52, 50, 242972), 18.0, 22.0]","[datetime.datetime(2022, 11, 28, 19, 52, 50, 242972), 13.0, 14.0]","[datetime.datetime(2022, 11, 28, 19, 52, 50, 242972), 2.5, 4.7]","[datetime.datetime(2022, 11, 28, 19, 52, 50, 242972), 4.4, 5.1]","[datetime.datetime(2022, 11, 28, 19, 52, 50, 242972), 4.8, 5.1]","[datetime.datetime(2022, 11, 28, 19, 52, 50, 242972), 3.7, 4.2]"
891,"[datetime.datetime(2022, 11, 28, 19, 52, 51, 344971), 18.0, 22.0]","[datetime.datetime(2022, 11, 28, 19, 52, 51, 344971), 13.0, 14.0]","[datetime.datetime(2022, 11, 28, 19, 52, 51, 344971), 2.5, 4.7]","[datetime.datetime(2022, 11, 28, 19, 52, 51, 344971), 4.4, 5.1]","[datetime.datetime(2022, 11, 28, 19, 52, 51, 344971), 4.8, 5.1]","[datetime.datetime(2022, 11, 28, 19, 52, 51, 344971), 3.7, 4.2]"
892,"[datetime.datetime(2022, 11, 28, 19, 52, 52, 443102), 18.0, 22.0]","[datetime.datetime(2022, 11, 28, 19, 52, 52, 443102), 13.0, 16.5]","[datetime.datetime(2022, 11, 28, 19, 52, 52, 443102), 2.5, 4.7]","[datetime.datetime(2022, 11, 28, 19, 52, 52, 443102), 4.4, 5.1]","[datetime.datetime(2022, 11, 28, 19, 52, 52, 443102), 4.8, 5.1]","[datetime.datetime(2022, 11, 28, 19, 52, 52, 443102), 3.7, 4.2]"
893,"[datetime.datetime(2022, 11, 28, 19, 52, 53, 546967), 18.0, 22.0]","[datetime.datetime(2022, 11, 28, 19, 52, 53, 546967), 13.0, 16.5]","[datetime.datetime(2022, 11, 28, 19, 52, 53, 546967), 2.5, 4.7]","[datetime.datetime(2022, 11, 28, 19, 52, 53, 546967), 4.4, 5.1]","[datetime.datetime(2022, 11, 28, 19, 52, 53, 546967), 4.8, 5.1]","[datetime.datetime(2022, 11, 28, 19, 52, 53, 546967), 3.7, 4.2]"
894,"[datetime.datetime(2022, 11, 28, 19, 52, 54, 648287), 18.0, 22.0]","[datetime.datetime(2022, 11, 28, 19, 52, 54, 648287), 13.0, 15.0]","[datetime.datetime(2022, 11, 28, 19, 52, 54, 648287), 2.5, 4.7]","[datetime.datetime(2022, 11, 28, 19, 52, 54, 648287), 4.4, 4.9]","[datetime.datetime(2022, 11, 28, 19, 52, 54, 648287), 4.8, 5.1]","[datetime.datetime(2022, 11, 28, 19, 52, 54, 648287), 3.7, 4.2]"
895,"[datetime.datetime(2022, 11, 28, 19, 52, 55, 758780), 18.0, 22.0]","[datetime.datetime(2022, 11, 28, 19, 52, 55, 758780), 13.0, 15.0]","[datetime.datetime(2022, 11, 28, 19, 52, 55, 758780), 2.5, 4.7]","[datetime.datetime(2022, 11, 28, 19, 52, 55, 758780), 4.4, 4.9]","[datetime.datetime(2022, 11, 28, 19, 52, 55, 758780), 4.8, 5.1]","[datetime.datetime(2022, 11, 28, 19, 52, 55, 758780), 3.7, 4.2]"
896,"[datetime.datetime(2022, 11, 28, 19, 52, 56, 900391), 18.0, 22.0]","[datetime.datetime(2022, 11, 28, 19, 52, 56, 900391), 13.0, 15.0]","[datetime.datetime(2022, 11, 28, 19, 52, 56, 900391), 2.5, 4.7]","[datetime.datetime(2022, 11, 28, 19, 52, 56, 900391), 4.4, 5.1]","[datetime.datetime(2022, 11, 28, 19, 52, 56, 900391), 4.8, 5.2]","[datetime.datetime(2022, 11, 28, 19, 52, 56, 900391), 3.7, 4.3]"
897,"[datetime.datetime(2022, 11, 28, 19, 52, 58, 7931), 18.0, 22.0]","[datetime.datetime(2022, 11, 28, 19, 52, 58, 7931), 13.0, 15.0]","[datetime.datetime(2022, 11, 28, 19, 52, 58, 7931), 2.5, 4.7]","[datetime.datetime(2022, 11, 28, 19, 52, 58, 7931), 4.4, 5.1]","[datetime.datetime(2022, 11, 28, 19, 52, 58, 7931), 4.8, 5.1]","[datetime.datetime(2022, 11, 28, 19, 52, 58, 7931), 3.7, 4.3]"
898,"[datetime.datetime(2022, 11, 28, 19, 52, 59, 129338), 18.0, 22.0]","[datetime.datetime(2022, 11, 28, 19, 52, 59, 129338), 13.0, 15.0]","[datetime.datetime(2022, 11, 28, 19, 52, 59, 129338), 2.5, 4.7]","[datetime.datetime(2022, 11, 28, 19, 52, 59, 129338), 4.4, 5.1]","[datetime.datetime(2022, 11, 28, 19, 52, 59, 129338), 4.8, 5.1]","[datetime.datetime(2022, 11, 28, 19, 52, 59, 129338), 3.7, 4.3]"
899,"[datetime.datetime(2022, 11, 28, 19, 53, 0, 240506), 18.0, 22.0]","[datetime.datetime(2022, 11, 28, 19, 53, 0, 240506), 13.0, 15.5]","[datetime.datetime(2022, 11, 28, 19, 53, 0, 240506), 2.5, 4.7]","[datetime.datetime(2022, 11, 28, 19, 53, 0, 240506), 4.4, 5.1]","[datetime.datetime(2022, 11, 28, 19, 53, 0, 240506), 4.8, 5.1]","[datetime.datetime(2022, 11, 28, 19, 53, 0, 240506), 3.7, 4.3]"
900,"[datetime.datetime(2022, 11, 28, 19, 53, 1, 352223), 18.0, 22.0]","[datetime.datetime(2022, 11, 28, 19, 53, 1, 352223), 13.0, 15.5]","[datetime.datetime(2022, 11, 28, 19, 53, 1, 352223), 2.5, 4.6]","[datetime.datetime(2022, 11, 28, 19, 53, 1, 352223), 4.4, 5.0]","[datetime.datetime(2022, 11, 28, 19, 53, 1, 352223), 4.8, 5.0]","[datetime.datetime(2022, 11, 28, 19, 53, 1, 352223), 3.7, 4.3]"
901,"[datetime.datetime(2022, 11, 28, 19, 53, 2, 456107), 18.0, 22.0]","[datetime.datetime(2022, 11, 28, 19, 53, 2, 456107), 13.0, 15.5]","[datetime.datetime(2022, 11, 28, 19, 53, 2, 456107), 2.5, 4.6]","[datetime.datetime(2022, 11, 28, 19, 53, 2, 456107), 4.4, 5.0]","[datetime.datetime(2022, 11, 28, 19, 53, 2, 456107), 4.8, 5.0]","[datetime.datetime(2022, 11, 28, 19, 53, 2, 456107), 3.7, 4.3]"
902,"[datetime.datetime(2022, 11, 28, 19, 53, 3, 554942), 18.0, 22.0]","[datetime.datetime(2022, 11, 28, 19, 53, 3, 554942), 13.0, 15.5]","[datetime.datetime(2022, 11, 28, 19, 53, 3, 554942), 2.5, 4.6]","[datetime.datetime(2022, 11, 28, 19, 53, 3, 554942), 4.4, 5.0]","[datetime.datetime(2022, 11, 28, 19, 53, 3, 554942), 4.8, 4.9]","[datetime.datetime(2022, 11, 28, 19, 53, 3, 554942), 3.7, 4.2]"
903,"[datetime.datetime(2022, 11, 28, 19, 53, 4, 656571), 18.0, 22.0]","[datetime.datetime(2022, 11, 28, 19, 53, 4, 656571), 13.0, 15.5]","[datetime.datetime(2022, 11, 28, 19, 53, 4, 656571), 2.5, 4.2]","[datetime.datetime(2022, 11, 28, 19, 53, 4, 656571), 4.4, 5.2]","[datetime.datetime(2022, 11, 28, 19, 53, 4, 656571), 4.8, 5.1]","[datetime.datetime(2022, 11, 28, 19, 53, 4, 656571), 3.7, 4.2]"
904,"[datetime.datetime(2022, 11, 28, 19, 53, 5, 768225), 18.0, 22.0]","[datetime.datetime(2022, 11, 28, 19, 53, 5, 768225), 13.0, 15.5]","[datetime.datetime(2022, 11, 28, 19, 53, 5, 768225), 2.5, 4.2]","[datetime.datetime(2022, 11, 28, 19, 53, 5, 768225), 4.4, 5.2]","[datetime.datetime(2022, 11, 28, 19, 53, 5, 768225), 4.8, 5.2]","[datetime.datetime(2022, 11, 28, 19, 53, 5, 768225), 3.7, 4.2]"
905,"[datetime.datetime(2022, 11, 28, 19, 53, 6, 870991), 18.0, 22.0]","[datetime.datetime(2022, 11, 28, 19, 53, 6, 870991), 13.0, 15.5]","[datetime.datetime(2022, 11, 28, 19, 53, 6, 870991), 2.5, 4.2]","[datetime.datetime(2022, 11, 28, 19, 53, 6, 870991), 4.4, 5.2]","[datetime.datetime(2022, 11, 28, 19, 53, 6, 870991), 4.8, 5.3]","[datetime.datetime(2022, 11, 28, 19, 53, 6, 870991), 3.7, 4.2]"
906,"[datetime.datetime(2022, 11, 28, 19, 53, 7, 972566), 18.0, 22.0]","[datetime.datetime(2022, 11, 28, 19, 53, 7, 972566), 13.0, 15.5]","[datetime.datetime(2022, 11, 28, 19, 53, 7, 972566), 2.5, 4.2]","[datetime.datetime(2022, 11, 28, 19, 53, 7, 972566), 4.4, 5.3]","[datetime.datetime(2022, 11, 28, 19, 53, 7, 972566), 4.8, 5.3]","[datetime.datetime(2022, 11, 28, 19, 53, 7, 972566), 3.7, 4.2]"
907,"[datetime.datetime(2022, 11, 28, 19, 53, 9, 68918), 18.0, 22.0]","[datetime.datetime(2022, 11, 28, 19, 53, 9, 68918), 13.0, 15.5]","[datetime.datetime(2022, 11, 28, 19, 53, 9, 68918), 2.5, 4.2]","[datetime.datetime(2022, 11, 28, 19, 53, 9, 68918), 4.4, 5.3]","[datetime.datetime(2022, 11, 28, 19, 53, 9, 68918), 4.8, 5.3]","[datetime.datetime(2022, 11, 28, 19, 53, 9, 68918), 3.7, 4.2]"
908,"[datetime.datetime(2022, 11, 28, 19, 53, 10, 172374), 18.0, 22.0]","[datetime.datetime(2022, 11, 28, 19, 53, 10, 172374), 13.0, 15.5]","[datetime.datetime(2022, 11, 28, 19, 53, 10, 172374), 2.5, 4.2]","[datetime.datetime(2022, 11, 28, 19, 53, 10, 172374), 4.4, 5.3]","[datetime.datetime(2022, 11, 28, 19, 53, 10, 172374), 4.8, 5.3]","[datetime.datetime(2022, 11, 28, 19, 53, 10, 172374), 3.7, 4.3]"
909,"[datetime.datetime(2022, 11, 28, 19, 53, 11, 272169), 18.0, 22.0]","[datetime.datetime(2022, 11, 28, 19, 53, 11, 272169), 13.0, 15.0]","[datetime.datetime(2022, 11, 28, 19, 53, 11, 272169), 2.5, 4.2]","[datetime.datetime(2022, 11, 28, 19, 53, 11, 272169), 4.4, 5.3]","[datetime.datetime(2022, 11, 28, 19, 53, 11, 272169), 4.8, 5.2]","[datetime.datetime(2022, 11, 28, 19, 53, 11, 272169), 3.7, 4.2]"
910,"[datetime.datetime(2022, 11, 28, 19, 53, 12, 383555), 18.0, 22.0]","[datetime.datetime(2022, 11, 28, 19, 53, 12, 383555), 13.0, 15.0]","[datetime.datetime(2022, 11, 28, 19, 53, 12, 383555), 2.5, 4.2]","[datetime.datetime(2022, 11, 28, 19, 53, 12, 383555), 4.4, 5.3]","[datetime.datetime(2022, 11, 28, 19, 53, 12, 383555), 4.8, 5.2]","[datetime.datetime(2022, 11, 28, 19, 53, 12, 383555), 3.7, 4.2]"
911,"[datetime.datetime(2022, 11, 28, 19, 53, 13, 484207), 18.0, 22.0]","[datetime.datetime(2022, 11, 28, 19, 53, 13, 484207), 13.0, 15.0]","[datetime.datetime(2022, 11, 28, 19, 53, 13, 484207), 2.5, 4.2]","[datetime.datetime(2022, 11, 28, 19, 53, 13, 484207), 4.4, 5.3]","[datetime.datetime(2022, 11, 28, 19, 53, 13, 484207), 4.8, 5.2]","[datetime.datetime(2022, 11, 28, 19, 53, 13, 484207), 3.7, 4.2]"
912,"[datetime.datetime(2022, 11, 28, 19, 53, 14, 602230), 18.0, 22.0]","[datetime.datetime(2022, 11, 28, 19, 53, 14, 602230), 13.0, 15.0]","[datetime.datetime(2022, 11, 28, 19, 53, 14, 602230), 2.5, 4.2]","[datetime.datetime(2022, 11, 28, 19, 53, 14, 602230), 4.4, 5.3]","[datetime.datetime(2022, 11, 28, 19, 53, 14, 602230), 4.8, 5.3]","[datetime.datetime(2022, 11, 28, 19, 53, 14, 602230), 3.7, 4.2]"
913,"[datetime.datetime(2022, 11, 28, 19, 53, 15, 704923), 18.0, 22.0]","[datetime.datetime(2022, 11, 28, 19, 53, 15, 704923), 13.0, 15.0]","[datetime.datetime(2022, 11, 28, 19, 53, 15, 704923), 2.5, 4.1]","[datetime.datetime(2022, 11, 28, 19, 53, 15, 704923), 4.4, 5.3]","[datetime.datetime(2022, 11, 28, 19, 53, 15, 704923), 4.8, 5.3]","[datetime.datetime(2022, 11, 28, 19, 53, 15, 704923), 3.7, 4.2]"
914,"[datetime.datetime(2022, 11, 28, 19, 53, 16, 818018), 18.0, 22.0]","[datetime.datetime(2022, 11, 28, 19, 53, 16, 818018), 13.0, 15.5]","[datetime.datetime(2022, 11, 28, 19, 53, 16, 818018), 2.5, 4.1]","[datetime.datetime(2022, 11, 28, 19, 53, 16, 818018), 4.4, 5.3]","[datetime.datetime(2022, 11, 28, 19, 53, 16, 818018), 4.8, 5.3]","[datetime.datetime(2022, 11, 28, 19, 53, 16, 818018), 3.7, 4.2]"
915,"[datetime.datetime(2022, 11, 28, 19, 53, 17, 922383), 18.0, 22.0]","[datetime.datetime(2022, 11, 28, 19, 53, 17, 922383), 13.0, 15.5]","[datetime.datetime(2022, 11, 28, 19, 53, 17, 922383), 2.5, 4.1]","[datetime.datetime(2022, 11, 28, 19, 53, 17, 922383), 4.4, 5.3]","[datetime.datetime(2022, 11, 28, 19, 53, 17, 922383), 4.8, 5.3]","[datetime.datetime(2022, 11, 28, 19, 53, 17, 922383), 3.7, 4.2]"
916,"[datetime.datetime(2022, 11, 28, 19, 53, 19, 18233), 18.0, 22.0]","[datetime.datetime(2022, 11, 28, 19, 53, 19, 18233), 13.0, 15.5]","[datetime.datetime(2022, 11, 28, 19, 53, 19, 18233), 2.5, 4.1]","[datetime.datetime(2022, 11, 28, 19, 53, 19, 18233), 4.4, 5.3]","[datetime.datetime(2022, 11, 28, 19, 53, 19, 18233), 4.8, 5.3]","[datetime.datetime(2022, 11, 28, 19, 53, 19, 18233), 3.7, 4.2]"
917,"[datetime.datetime(2022, 11, 28, 19, 53, 20, 121095), 18.0, 22.0]","[datetime.datetime(2022, 11, 28, 19, 53, 20, 121095), 13.0, 15.5]","[datetime.datetime(2022, 11, 28, 19, 53, 20, 121095), 2.5, 3.95]","[datetime.datetime(2022, 11, 28, 19, 53, 20, 121095), 4.4, 5.3]","[datetime.datetime(2022, 11, 28, 19, 53, 20, 121095), 4.8, 5.3]","[datetime.datetime(2022, 11, 28, 19, 53, 20, 121095), 3.7, 4.2]"
918,"[datetime.datetime(2022, 11, 28, 19, 53, 21, 216538), 18.0, 22.0]","[datetime.datetime(2022, 11, 28, 19, 53, 21, 216538), 13.0, 15.5]","[datetime.datetime(2022, 11, 28, 19, 53, 21, 216538), 2.5, 3.95]","[datetime.datetime(2022, 11, 28, 19, 53, 21, 216538), 4.4, 5.3]","[datetime.datetime(2022, 11, 28, 19, 53, 21, 216538), 4.8, 5.3]","[datetime.datetime(2022, 11, 28, 19, 53, 21, 216538), 3.7, 4.2]"
919,"[datetime.datetime(2022, 11, 28, 19, 53, 22, 333893), 18.0, 22.0]","[datetime.datetime(2022, 11, 28, 19, 53, 22, 333893), 13.0, 15.5]","[datetime.datetime(2022, 11, 28, 19, 53, 22, 333893), 2.5, 3.95]","[datetime.datetime(2022, 11, 28, 19, 53, 22, 333893), 4.4, 5.3]","[datetime.datetime(2022, 11, 28, 19, 53, 22, 333893), 4.8, 5.3]","[datetime.datetime(2022, 11, 28, 19, 53, 22, 333893), 3.7, 4.2]"
920,"[datetime.datetime(2022, 11, 28, 19, 53, 23, 452475), 18.0, 22.0]","[datetime.datetime(2022, 11, 28, 19, 53, 23, 452475), 13.0, 15.5]","[datetime.datetime(2022, 11, 28, 19, 53, 23, 452475), 2.5, 3.95]","[datetime.datetime(2022, 11, 28, 19, 53, 23, 452475), 4.4, 5.3]","[datetime.datetime(2022, 11, 28, 19, 53, 23, 452475), 4.6, 5.3]","[datetime.datetime(2022, 11, 28, 19, 53, 23, 452475), 3.7, 4.2]"
921,"[datetime.datetime(2022, 11, 28, 19, 53, 24, 554568), 18.0, 22.0]","[datetime.datetime(2022, 11, 28, 19, 53, 24, 554568), 13.0, 15.5]","[datetime.datetime(2022, 11, 28, 19, 53, 24, 554568), 2.5, 3.95]","[datetime.datetime(2022, 11, 28, 19, 53, 24, 554568), 4.4, 5.3]","[datetime.datetime(2022, 11, 28, 19, 53, 24, 554568), 4.6, 5.3]","[datetime.datetime(2022, 11, 28, 19, 53, 24, 554568), 3.7, 4.2]"
922,"[datetime.datetime(2022, 11, 28, 19, 53, 25, 657944), 18.0, 22.0]","[datetime.datetime(2022, 11, 28, 19, 53, 25, 657944), 13.0, 15.5]","[datetime.datetime(2022, 11, 28, 19, 53, 25, 657944), 2.5, 3.95]","[datetime.datetime(2022, 11, 28, 19, 53, 25, 657944), 4.4, 5.3]","[datetime.datetime(2022, 11, 28, 19, 53, 25, 657944), 4.6, 5.3]","[datetime.datetime(2022, 11, 28, 19, 53, 25, 657944), 3.7, 4.2]"
