,Hange Zoe,Luke Warm Lager,Johanna Jewel,Lightning Fiamma,Skedaddle Amber,Regal Melody,Pandas Buddy,Pockets Pontoon
1055,"[datetime.datetime(2022, 11, 28, 20, 21, 23, 18831), 17.0, 19.5]","[datetime.datetime(2022, 11, 28, 20, 21, 23, 18831), 12.0, 18.0]","[datetime.datetime(2022, 11, 28, 20, 21, 23, 18831), 12.0, 18.0]","[datetime.datetime(2022, 11, 28, 20, 21, 23, 18831), 3.3, 4.0]","[datetime.datetime(2022, 11, 28, 20, 21, 23, 18831), 11.0, 17.0]","[datetime.datetime(2022, 11, 28, 20, 21, 23, 18831), 3.6, 4.2]","[datetime.datetime(2022, 11, 28, 20, 21, 23, 18831), 3.3, 3.75]","[datetime.datetime(2022, 11, 28, 20, 21, 23, 18831), 31.0, 75.0]"
1056,"[datetime.datetime(2022, 11, 28, 20, 21, 24, 142584), 17.0, 19.5]","[datetime.datetime(2022, 11, 28, 20, 21, 24, 142584), 12.0, 18.0]","[datetime.datetime(2022, 11, 28, 20, 21, 24, 142584), 12.0, 18.0]","[datetime.datetime(2022, 11, 28, 20, 21, 24, 142584), 3.3, 4.0]","[datetime.datetime(2022, 11, 28, 20, 21, 24, 142584), 11.0, 17.5]","[datetime.datetime(2022, 11, 28, 20, 21, 24, 142584), 3.6, 4.2]","[datetime.datetime(2022, 11, 28, 20, 21, 24, 142584), 3.3, 3.75]","[datetime.datetime(2022, 11, 28, 20, 21, 24, 142584), 31.0, 75.0]"
1057,"[datetime.datetime(2022, 11, 28, 20, 21, 25, 274423), 17.0, 19.5]","[datetime.datetime(2022, 11, 28, 20, 21, 25, 274423), 12.0, 18.0]","[datetime.datetime(2022, 11, 28, 20, 21, 25, 274423), 12.0, 18.0]","[datetime.datetime(2022, 11, 28, 20, 21, 25, 274423), 3.3, 4.0]","[datetime.datetime(2022, 11, 28, 20, 21, 25, 274423), 11.0, 17.5]","[datetime.datetime(2022, 11, 28, 20, 21, 25, 274423), 3.6, 4.2]","[datetime.datetime(2022, 11, 28, 20, 21, 25, 274423), 3.3, 3.75]","[datetime.datetime(2022, 11, 28, 20, 21, 25, 274423), 31.0, 75.0]"
1058,"[datetime.datetime(2022, 11, 28, 20, 21, 26, 401891), 17.0, 19.5]","[datetime.datetime(2022, 11, 28, 20, 21, 26, 401891), 12.0, 18.0]","[datetime.datetime(2022, 11, 28, 20, 21, 26, 401891), 12.0, 18.0]","[datetime.datetime(2022, 11, 28, 20, 21, 26, 401891), 3.3, 4.0]","[datetime.datetime(2022, 11, 28, 20, 21, 26, 401891), 11.0, 17.5]","[datetime.datetime(2022, 11, 28, 20, 21, 26, 401891), 3.6, 4.2]","[datetime.datetime(2022, 11, 28, 20, 21, 26, 401891), 3.3, 3.75]","[datetime.datetime(2022, 11, 28, 20, 21, 26, 401891), 31.0, 75.0]"
1059,"[datetime.datetime(2022, 11, 28, 20, 21, 27, 574058), 17.0, 19.5]","[datetime.datetime(2022, 11, 28, 20, 21, 27, 574058), 12.0, 18.0]","[datetime.datetime(2022, 11, 28, 20, 21, 27, 574058), 12.0, 17.5]","[datetime.datetime(2022, 11, 28, 20, 21, 27, 574058), 3.3, 4.1]","[datetime.datetime(2022, 11, 28, 20, 21, 27, 574058), 11.0, 17.5]","[datetime.datetime(2022, 11, 28, 20, 21, 27, 574058), 3.6, 4.2]","[datetime.datetime(2022, 11, 28, 20, 21, 27, 574058), 3.3, 3.7]","[datetime.datetime(2022, 11, 28, 20, 21, 27, 574058), 31.0, 75.0]"
1060,"[datetime.datetime(2022, 11, 28, 20, 21, 28, 715660), 17.0, 19.5]","[datetime.datetime(2022, 11, 28, 20, 21, 28, 715660), 12.0, 18.5]","[datetime.datetime(2022, 11, 28, 20, 21, 28, 715660), 12.0, 17.5]","[datetime.datetime(2022, 11, 28, 20, 21, 28, 715660), 3.3, 4.0]","[datetime.datetime(2022, 11, 28, 20, 21, 28, 715660), 11.0, 17.5]","[datetime.datetime(2022, 11, 28, 20, 21, 28, 715660), 3.6, 4.2]","[datetime.datetime(2022, 11, 28, 20, 21, 28, 715660), 3.3, 3.75]","[datetime.datetime(2022, 11, 28, 20, 21, 28, 715660), 31.0, 75.0]"
1061,"[datetime.datetime(2022, 11, 28, 20, 21, 29, 844932), 17.0, 19.5]","[datetime.datetime(2022, 11, 28, 20, 21, 29, 844932), 12.0, 18.5]","[datetime.datetime(2022, 11, 28, 20, 21, 29, 844932), 12.0, 17.5]","[datetime.datetime(2022, 11, 28, 20, 21, 29, 844932), 3.3, 4.1]","[datetime.datetime(2022, 11, 28, 20, 21, 29, 844932), 11.0, 17.0]","[datetime.datetime(2022, 11, 28, 20, 21, 29, 844932), 3.6, 4.2]","[datetime.datetime(2022, 11, 28, 20, 21, 29, 844932), 3.3, 3.75]","[datetime.datetime(2022, 11, 28, 20, 21, 29, 844932), 31.0, 75.0]"
1062,"[datetime.datetime(2022, 11, 28, 20, 21, 30, 973255), 17.0, 19.5]","[datetime.datetime(2022, 11, 28, 20, 21, 30, 973255), 12.0, 18.5]","[datetime.datetime(2022, 11, 28, 20, 21, 30, 973255), 12.0, 17.0]","[datetime.datetime(2022, 11, 28, 20, 21, 30, 973255), 3.3, 4.0]","[datetime.datetime(2022, 11, 28, 20, 21, 30, 973255), 11.0, 17.0]","[datetime.datetime(2022, 11, 28, 20, 21, 30, 973255), 3.6, 4.2]","[datetime.datetime(2022, 11, 28, 20, 21, 30, 973255), 3.3, 3.85]","[datetime.datetime(2022, 11, 28, 20, 21, 30, 973255), 31.0, 75.0]"
1063,"[datetime.datetime(2022, 11, 28, 20, 21, 32, 97505), 17.0, 19.0]","[datetime.datetime(2022, 11, 28, 20, 21, 32, 97505), 12.0, 18.5]","[datetime.datetime(2022, 11, 28, 20, 21, 32, 97505), 12.0, 16.5]","[datetime.datetime(2022, 11, 28, 20, 21, 32, 97505), 3.3, 4.1]","[datetime.datetime(2022, 11, 28, 20, 21, 32, 97505), 11.0, 16.5]","[datetime.datetime(2022, 11, 28, 20, 21, 32, 97505), 3.6, 4.2]","[datetime.datetime(2022, 11, 28, 20, 21, 32, 97505), 3.3, 3.85]","[datetime.datetime(2022, 11, 28, 20, 21, 32, 97505), 31.0, 75.0]"
1064,"[datetime.datetime(2022, 11, 28, 20, 21, 33, 225818), 17.0, 18.0]","[datetime.datetime(2022, 11, 28, 20, 21, 33, 225818), 12.0, 18.5]","[datetime.datetime(2022, 11, 28, 20, 21, 33, 225818), 12.0, 16.5]","[datetime.datetime(2022, 11, 28, 20, 21, 33, 225818), 3.3, 4.1]","[datetime.datetime(2022, 11, 28, 20, 21, 33, 225818), 11.0, 16.5]","[datetime.datetime(2022, 11, 28, 20, 21, 33, 225818), 3.6, 4.2]","[datetime.datetime(2022, 11, 28, 20, 21, 33, 225818), 3.3, 3.85]","[datetime.datetime(2022, 11, 28, 20, 21, 33, 225818), 31.0, 70.0]"
1065,"[datetime.datetime(2022, 11, 28, 20, 21, 34, 363508), 17.0, 17.5]","[datetime.datetime(2022, 11, 28, 20, 21, 34, 363508), 12.0, 18.5]","[datetime.datetime(2022, 11, 28, 20, 21, 34, 363508), 12.0, 16.5]","[datetime.datetime(2022, 11, 28, 20, 21, 34, 363508), 3.3, 4.1]","[datetime.datetime(2022, 11, 28, 20, 21, 34, 363508), 11.0, 16.5]","[datetime.datetime(2022, 11, 28, 20, 21, 34, 363508), 3.6, 4.2]","[datetime.datetime(2022, 11, 28, 20, 21, 34, 363508), 3.3, 3.85]","[datetime.datetime(2022, 11, 28, 20, 21, 34, 363508), 31.0, 70.0]"
1066,"[datetime.datetime(2022, 11, 28, 20, 21, 35, 489779), 17.0, 17.5]","[datetime.datetime(2022, 11, 28, 20, 21, 35, 489779), 12.0, 18.5]","[datetime.datetime(2022, 11, 28, 20, 21, 35, 489779), 12.0, 16.0]","[datetime.datetime(2022, 11, 28, 20, 21, 35, 489779), 3.3, 4.1]","[datetime.datetime(2022, 11, 28, 20, 21, 35, 489779), 11.0, 16.5]","[datetime.datetime(2022, 11, 28, 20, 21, 35, 489779), 3.6, 4.2]","[datetime.datetime(2022, 11, 28, 20, 21, 35, 489779), 3.3, 3.85]","[datetime.datetime(2022, 11, 28, 20, 21, 35, 489779), 31.0, 70.0]"
1067,"[datetime.datetime(2022, 11, 28, 20, 21, 36, 628152), 17.0, 18.0]","[datetime.datetime(2022, 11, 28, 20, 21, 36, 628152), 12.0, 18.5]","[datetime.datetime(2022, 11, 28, 20, 21, 36, 628152), 12.0, 16.0]","[datetime.datetime(2022, 11, 28, 20, 21, 36, 628152), 3.3, 4.1]","[datetime.datetime(2022, 11, 28, 20, 21, 36, 628152), 11.0, 16.5]","[datetime.datetime(2022, 11, 28, 20, 21, 36, 628152), 3.6, 4.2]","[datetime.datetime(2022, 11, 28, 20, 21, 36, 628152), 3.3, 3.85]","[datetime.datetime(2022, 11, 28, 20, 21, 36, 628152), 31.0, 75.0]"
1068,"[datetime.datetime(2022, 11, 28, 20, 21, 37, 763845), 17.0, 18.0]","[datetime.datetime(2022, 11, 28, 20, 21, 37, 763845), 12.0, 18.5]","[datetime.datetime(2022, 11, 28, 20, 21, 37, 763845), 12.0, 16.5]","[datetime.datetime(2022, 11, 28, 20, 21, 37, 763845), 3.3, 4.1]","[datetime.datetime(2022, 11, 28, 20, 21, 37, 763845), 11.0, 16.5]","[datetime.datetime(2022, 11, 28, 20, 21, 37, 763845), 3.6, 4.2]","[datetime.datetime(2022, 11, 28, 20, 21, 37, 763845), 3.3, 3.85]","[datetime.datetime(2022, 11, 28, 20, 21, 37, 763845), 31.0, 75.0]"
1069,"[datetime.datetime(2022, 11, 28, 20, 21, 38, 905525), 17.0, 17.5]","[datetime.datetime(2022, 11, 28, 20, 21, 38, 905525), 12.0, 18.5]","[datetime.datetime(2022, 11, 28, 20, 21, 38, 905525), 12.0, 16.0]","[datetime.datetime(2022, 11, 28, 20, 21, 38, 905525), 3.3, 4.1]","[datetime.datetime(2022, 11, 28, 20, 21, 38, 905525), 11.0, 16.5]","[datetime.datetime(2022, 11, 28, 20, 21, 38, 905525), 3.6, 4.2]","[datetime.datetime(2022, 11, 28, 20, 21, 38, 905525), 3.3, 3.85]","[datetime.datetime(2022, 11, 28, 20, 21, 38, 905525), 31.0, 75.0]"
1070,"[datetime.datetime(2022, 11, 28, 20, 21, 40, 48607), 15.0, 17.5]","[datetime.datetime(2022, 11, 28, 20, 21, 40, 48607), 12.0, 18.5]","[datetime.datetime(2022, 11, 28, 20, 21, 40, 48607), 12.0, 16.5]","[datetime.datetime(2022, 11, 28, 20, 21, 40, 48607), 3.3, 4.2]","[datetime.datetime(2022, 11, 28, 20, 21, 40, 48607), 12.0, 16.5]","[datetime.datetime(2022, 11, 28, 20, 21, 40, 48607), 3.6, 4.2]","[datetime.datetime(2022, 11, 28, 20, 21, 40, 48607), 3.2, 3.85]","[datetime.datetime(2022, 11, 28, 20, 21, 40, 48607), 41.0, 70.0]"
1071,"[datetime.datetime(2022, 11, 28, 20, 21, 41, 179445), 15.0, 17.5]","[datetime.datetime(2022, 11, 28, 20, 21, 41, 179445), 12.0, 18.5]","[datetime.datetime(2022, 11, 28, 20, 21, 41, 179445), 12.0, 17.0]","[datetime.datetime(2022, 11, 28, 20, 21, 41, 179445), 3.4, 4.2]","[datetime.datetime(2022, 11, 28, 20, 21, 41, 179445), 12.0, 16.5]","[datetime.datetime(2022, 11, 28, 20, 21, 41, 179445), 3.6, 4.2]","[datetime.datetime(2022, 11, 28, 20, 21, 41, 179445), 3.2, 3.85]","[datetime.datetime(2022, 11, 28, 20, 21, 41, 179445), 41.0, 75.0]"
1072,"[datetime.datetime(2022, 11, 28, 20, 21, 42, 314438), 15.0, 17.5]","[datetime.datetime(2022, 11, 28, 20, 21, 42, 314438), 12.0, 18.5]","[datetime.datetime(2022, 11, 28, 20, 21, 42, 314438), 12.0, 17.0]","[datetime.datetime(2022, 11, 28, 20, 21, 42, 314438), 3.4, 4.2]","[datetime.datetime(2022, 11, 28, 20, 21, 42, 314438), 12.0, 16.5]","[datetime.datetime(2022, 11, 28, 20, 21, 42, 314438), 3.6, 4.2]","[datetime.datetime(2022, 11, 28, 20, 21, 42, 314438), 3.2, 3.8]","[datetime.datetime(2022, 11, 28, 20, 21, 42, 314438), 41.0, 75.0]"
1073,"[datetime.datetime(2022, 11, 28, 20, 21, 43, 436116), 15.0, 18.0]","[datetime.datetime(2022, 11, 28, 20, 21, 43, 436116), 12.0, 18.5]","[datetime.datetime(2022, 11, 28, 20, 21, 43, 436116), 12.0, 17.5]","[datetime.datetime(2022, 11, 28, 20, 21, 43, 436116), 3.4, 4.2]","[datetime.datetime(2022, 11, 28, 20, 21, 43, 436116), 12.0, 16.5]","[datetime.datetime(2022, 11, 28, 20, 21, 43, 436116), 3.6, 4.2]","[datetime.datetime(2022, 11, 28, 20, 21, 43, 436116), 3.2, 3.8]","[datetime.datetime(2022, 11, 28, 20, 21, 43, 436116), 41.0, 75.0]"
1074,"[datetime.datetime(2022, 11, 28, 20, 21, 44, 566931), 15.0, 18.0]","[datetime.datetime(2022, 11, 28, 20, 21, 44, 566931), 12.0, 18.5]","[datetime.datetime(2022, 11, 28, 20, 21, 44, 566931), 12.0, 17.5]","[datetime.datetime(2022, 11, 28, 20, 21, 44, 566931), 3.4, 4.2]","[datetime.datetime(2022, 11, 28, 20, 21, 44, 566931), 12.0, 16.5]","[datetime.datetime(2022, 11, 28, 20, 21, 44, 566931), 3.6, 4.2]","[datetime.datetime(2022, 11, 28, 20, 21, 44, 566931), 3.2, 3.7]","[datetime.datetime(2022, 11, 28, 20, 21, 44, 566931), 41.0, 75.0]"
1075,"[datetime.datetime(2022, 11, 28, 20, 21, 45, 689198), 15.0, 18.0]","[datetime.datetime(2022, 11, 28, 20, 21, 45, 689198), 12.0, 18.5]","[datetime.datetime(2022, 11, 28, 20, 21, 45, 689198), 12.0, 17.5]","[datetime.datetime(2022, 11, 28, 20, 21, 45, 689198), 3.4, 4.2]","[datetime.datetime(2022, 11, 28, 20, 21, 45, 689198), 12.0, 16.5]","[datetime.datetime(2022, 11, 28, 20, 21, 45, 689198), 3.6, 4.2]","[datetime.datetime(2022, 11, 28, 20, 21, 45, 689198), 3.2, 3.65]","[datetime.datetime(2022, 11, 28, 20, 21, 45, 689198), 41.0, 75.0]"
1076,"[datetime.datetime(2022, 11, 28, 20, 21, 46, 815253), 15.0, 18.0]","[datetime.datetime(2022, 11, 28, 20, 21, 46, 815253), 12.0, 18.5]","[datetime.datetime(2022, 11, 28, 20, 21, 46, 815253), 12.0, 17.5]","[datetime.datetime(2022, 11, 28, 20, 21, 46, 815253), 3.4, 4.2]","[datetime.datetime(2022, 11, 28, 20, 21, 46, 815253), 12.0, 17.0]","[datetime.datetime(2022, 11, 28, 20, 21, 46, 815253), 3.6, 4.2]","[datetime.datetime(2022, 11, 28, 20, 21, 46, 815253), 3.2, 3.7]","[datetime.datetime(2022, 11, 28, 20, 21, 46, 815253), 41.0, 75.0]"
1077,"[datetime.datetime(2022, 11, 28, 20, 21, 47, 941112), 15.0, 18.0]","[datetime.datetime(2022, 11, 28, 20, 21, 47, 941112), 12.0, 18.5]","[datetime.datetime(2022, 11, 28, 20, 21, 47, 941112), 12.0, 17.5]","[datetime.datetime(2022, 11, 28, 20, 21, 47, 941112), 3.4, 4.1]","[datetime.datetime(2022, 11, 28, 20, 21, 47, 941112), 12.0, 17.0]","[datetime.datetime(2022, 11, 28, 20, 21, 47, 941112), 3.6, 4.3]","[datetime.datetime(2022, 11, 28, 20, 21, 47, 941112), 3.2, 3.7]","[datetime.datetime(2022, 11, 28, 20, 21, 47, 941112), 41.0, 75.0]"
1078,"[datetime.datetime(2022, 11, 28, 20, 21, 49, 73201), 15.0, 18.0]","[datetime.datetime(2022, 11, 28, 20, 21, 49, 73201), 12.0, 18.5]","[datetime.datetime(2022, 11, 28, 20, 21, 49, 73201), 12.0, 17.5]","[datetime.datetime(2022, 11, 28, 20, 21, 49, 73201), 3.4, 4.2]","[datetime.datetime(2022, 11, 28, 20, 21, 49, 73201), 12.0, 17.0]","[datetime.datetime(2022, 11, 28, 20, 21, 49, 73201), 3.6, 4.3]","[datetime.datetime(2022, 11, 28, 20, 21, 49, 73201), 3.2, 3.7]","[datetime.datetime(2022, 11, 28, 20, 21, 49, 73201), 41.0, 75.0]"
1079,"[datetime.datetime(2022, 11, 28, 20, 21, 50, 203949), 15.0, 18.0]","[datetime.datetime(2022, 11, 28, 20, 21, 50, 203949), 12.0, 18.5]","[datetime.datetime(2022, 11, 28, 20, 21, 50, 203949), 12.0, 17.5]","[datetime.datetime(2022, 11, 28, 20, 21, 50, 203949), 3.4, 4.2]","[datetime.datetime(2022, 11, 28, 20, 21, 50, 203949), 12.0, 17.0]","[datetime.datetime(2022, 11, 28, 20, 21, 50, 203949), 3.6, 4.3]","[datetime.datetime(2022, 11, 28, 20, 21, 50, 203949), 3.2, 3.7]","[datetime.datetime(2022, 11, 28, 20, 21, 50, 203949), 41.0, 75.0]"
1080,"[datetime.datetime(2022, 11, 28, 20, 21, 51, 332110), 15.0, 18.0]","[datetime.datetime(2022, 11, 28, 20, 21, 51, 332110), 12.0, 18.5]","[datetime.datetime(2022, 11, 28, 20, 21, 51, 332110), 12.0, 17.5]","[datetime.datetime(2022, 11, 28, 20, 21, 51, 332110), 3.4, 4.2]","[datetime.datetime(2022, 11, 28, 20, 21, 51, 332110), 12.0, 17.0]","[datetime.datetime(2022, 11, 28, 20, 21, 51, 332110), 3.6, 4.3]","[datetime.datetime(2022, 11, 28, 20, 21, 51, 332110), 3.2, 3.75]","[datetime.datetime(2022, 11, 28, 20, 21, 51, 332110), 41.0, 70.0]"
1081,"[datetime.datetime(2022, 11, 28, 20, 21, 52, 471922), 15.0, 17.5]","[datetime.datetime(2022, 11, 28, 20, 21, 52, 471922), 12.0, 18.5]","[datetime.datetime(2022, 11, 28, 20, 21, 52, 471922), 12.0, 17.5]","[datetime.datetime(2022, 11, 28, 20, 21, 52, 471922), 3.4, 4.2]","[datetime.datetime(2022, 11, 28, 20, 21, 52, 471922), 12.0, 16.5]","[datetime.datetime(2022, 11, 28, 20, 21, 52, 471922), 3.6, 4.3]","[datetime.datetime(2022, 11, 28, 20, 21, 52, 471922), 3.2, 3.8]","[datetime.datetime(2022, 11, 28, 20, 21, 52, 471922), 41.0, 70.0]"
1082,"[datetime.datetime(2022, 11, 28, 20, 21, 53, 598721), 15.0, 17.0]","[datetime.datetime(2022, 11, 28, 20, 21, 53, 598721), 12.0, 18.5]","[datetime.datetime(2022, 11, 28, 20, 21, 53, 598721), 12.0, 17.5]","[datetime.datetime(2022, 11, 28, 20, 21, 53, 598721), 3.4, 4.2]","[datetime.datetime(2022, 11, 28, 20, 21, 53, 598721), 12.0, 16.5]","[datetime.datetime(2022, 11, 28, 20, 21, 53, 598721), 3.6, 4.3]","[datetime.datetime(2022, 11, 28, 20, 21, 53, 598721), 3.2, 3.8]","[datetime.datetime(2022, 11, 28, 20, 21, 53, 598721), 41.0, 70.0]"
1083,"[datetime.datetime(2022, 11, 28, 20, 21, 54, 725939), 15.0, 17.0]","[datetime.datetime(2022, 11, 28, 20, 21, 54, 725939), 12.0, 18.0]","[datetime.datetime(2022, 11, 28, 20, 21, 54, 725939), 12.0, 17.5]","[datetime.datetime(2022, 11, 28, 20, 21, 54, 725939), 3.4, 4.2]","[datetime.datetime(2022, 11, 28, 20, 21, 54, 725939), 12.0, 16.0]","[datetime.datetime(2022, 11, 28, 20, 21, 54, 725939), 3.6, 4.3]","[datetime.datetime(2022, 11, 28, 20, 21, 54, 725939), 3.2, 3.8]","[datetime.datetime(2022, 11, 28, 20, 21, 54, 725939), 41.0, 70.0]"
1084,"[datetime.datetime(2022, 11, 28, 20, 21, 55, 847431), 15.0, 17.5]","[datetime.datetime(2022, 11, 28, 20, 21, 55, 847431), 12.0, 18.0]","[datetime.datetime(2022, 11, 28, 20, 21, 55, 847431), 12.0, 18.0]","[datetime.datetime(2022, 11, 28, 20, 21, 55, 847431), 3.4, 4.2]","[datetime.datetime(2022, 11, 28, 20, 21, 55, 847431), 12.0, 16.0]","[datetime.datetime(2022, 11, 28, 20, 21, 55, 847431), 3.6, 4.3]","[datetime.datetime(2022, 11, 28, 20, 21, 55, 847431), 3.2, 3.8]","[datetime.datetime(2022, 11, 28, 20, 21, 55, 847431), 41.0, 70.0]"
1085,"[datetime.datetime(2022, 11, 28, 20, 21, 56, 973534), 15.0, 17.5]","[datetime.datetime(2022, 11, 28, 20, 21, 56, 973534), 12.0, 18.0]","[datetime.datetime(2022, 11, 28, 20, 21, 56, 973534), 12.0, 18.0]","[datetime.datetime(2022, 11, 28, 20, 21, 56, 973534), 3.4, 4.2]","[datetime.datetime(2022, 11, 28, 20, 21, 56, 973534), 12.0, 16.0]","[datetime.datetime(2022, 11, 28, 20, 21, 56, 973534), 3.6, 4.3]","[datetime.datetime(2022, 11, 28, 20, 21, 56, 973534), 3.2, 3.8]","[datetime.datetime(2022, 11, 28, 20, 21, 56, 973534), 41.0, 70.0]"
1086,"[datetime.datetime(2022, 11, 28, 20, 21, 58, 110432), 15.0, 17.0]","[datetime.datetime(2022, 11, 28, 20, 21, 58, 110432), 12.0, 18.0]","[datetime.datetime(2022, 11, 28, 20, 21, 58, 110432), 12.0, 18.5]","[datetime.datetime(2022, 11, 28, 20, 21, 58, 110432), 3.4, 4.2]","[datetime.datetime(2022, 11, 28, 20, 21, 58, 110432), 12.0, 16.0]","[datetime.datetime(2022, 11, 28, 20, 21, 58, 110432), 3.6, 4.2]","[datetime.datetime(2022, 11, 28, 20, 21, 58, 110432), 3.2, 3.8]","[datetime.datetime(2022, 11, 28, 20, 21, 58, 110432), 41.0, 75.0]"
1087,"[datetime.datetime(2022, 11, 28, 20, 21, 59, 234606), 15.0, 17.0]","[datetime.datetime(2022, 11, 28, 20, 21, 59, 234606), 12.0, 18.0]","[datetime.datetime(2022, 11, 28, 20, 21, 59, 234606), 12.0, 18.5]","[datetime.datetime(2022, 11, 28, 20, 21, 59, 234606), 3.4, 4.2]","[datetime.datetime(2022, 11, 28, 20, 21, 59, 234606), 12.0, 16.0]","[datetime.datetime(2022, 11, 28, 20, 21, 59, 234606), 3.6, 4.2]","[datetime.datetime(2022, 11, 28, 20, 21, 59, 234606), 3.2, 3.8]","[datetime.datetime(2022, 11, 28, 20, 21, 59, 234606), 41.0, 75.0]"
1088,"[datetime.datetime(2022, 11, 28, 20, 22, 0, 385077), 15.0, 17.0]","[datetime.datetime(2022, 11, 28, 20, 22, 0, 385077), 12.0, 18.0]","[datetime.datetime(2022, 11, 28, 20, 22, 0, 385077), 12.0, 18.5]","[datetime.datetime(2022, 11, 28, 20, 22, 0, 385077), 3.4, 4.2]","[datetime.datetime(2022, 11, 28, 20, 22, 0, 385077), 12.0, 16.5]","[datetime.datetime(2022, 11, 28, 20, 22, 0, 385077), 3.6, 4.2]","[datetime.datetime(2022, 11, 28, 20, 22, 0, 385077), 3.2, 3.8]","[datetime.datetime(2022, 11, 28, 20, 22, 0, 385077), 41.0, 75.0]"
1089,"[datetime.datetime(2022, 11, 28, 20, 22, 1, 510926), 15.0, 17.0]","[datetime.datetime(2022, 11, 28, 20, 22, 1, 510926), 12.0, 18.0]","[datetime.datetime(2022, 11, 28, 20, 22, 1, 510926), 12.0, 19.5]","[datetime.datetime(2022, 11, 28, 20, 22, 1, 510926), 3.4, 4.2]","[datetime.datetime(2022, 11, 28, 20, 22, 1, 510926), 12.0, 16.5]","[datetime.datetime(2022, 11, 28, 20, 22, 1, 510926), 3.6, 4.2]","[datetime.datetime(2022, 11, 28, 20, 22, 1, 510926), 3.2, 3.8]","[datetime.datetime(2022, 11, 28, 20, 22, 1, 510926), 41.0, 75.0]"
1090,"[datetime.datetime(2022, 11, 28, 20, 22, 2, 642159), 15.0, 17.0]","[datetime.datetime(2022, 11, 28, 20, 22, 2, 642159), 12.0, 18.0]","[datetime.datetime(2022, 11, 28, 20, 22, 2, 642159), 12.0, 20.0]","[datetime.datetime(2022, 11, 28, 20, 22, 2, 642159), 3.4, 4.2]","[datetime.datetime(2022, 11, 28, 20, 22, 2, 642159), 12.0, 16.5]","[datetime.datetime(2022, 11, 28, 20, 22, 2, 642159), 3.6, 4.2]","[datetime.datetime(2022, 11, 28, 20, 22, 2, 642159), 3.2, 3.85]","[datetime.datetime(2022, 11, 28, 20, 22, 2, 642159), 41.0, 75.0]"
1091,"[datetime.datetime(2022, 11, 28, 20, 22, 3, 769162), 15.0, 16.5]","[datetime.datetime(2022, 11, 28, 20, 22, 3, 769162), 12.0, 18.0]","[datetime.datetime(2022, 11, 28, 20, 22, 3, 769162), 12.0, 20.0]","[datetime.datetime(2022, 11, 28, 20, 22, 3, 769162), 3.4, 4.2]","[datetime.datetime(2022, 11, 28, 20, 22, 3, 769162), 12.0, 16.5]","[datetime.datetime(2022, 11, 28, 20, 22, 3, 769162), 3.6, 4.2]","[datetime.datetime(2022, 11, 28, 20, 22, 3, 769162), 3.2, 3.85]","[datetime.datetime(2022, 11, 28, 20, 22, 3, 769162), 41.0, 75.0]"
1092,"[datetime.datetime(2022, 11, 28, 20, 22, 4, 892261), 15.0, 16.5]","[datetime.datetime(2022, 11, 28, 20, 22, 4, 892261), 12.0, 18.0]","[datetime.datetime(2022, 11, 28, 20, 22, 4, 892261), 12.0, 21.0]","[datetime.datetime(2022, 11, 28, 20, 22, 4, 892261), 3.4, 4.2]","[datetime.datetime(2022, 11, 28, 20, 22, 4, 892261), 12.0, 16.5]","[datetime.datetime(2022, 11, 28, 20, 22, 4, 892261), 3.6, 4.2]","[datetime.datetime(2022, 11, 28, 20, 22, 4, 892261), 3.2, 3.8]","[datetime.datetime(2022, 11, 28, 20, 22, 4, 892261), 41.0, 75.0]"
1093,"[datetime.datetime(2022, 11, 28, 20, 22, 6, 28042), 15.0, 16.5]","[datetime.datetime(2022, 11, 28, 20, 22, 6, 28042), 12.0, 18.0]","[datetime.datetime(2022, 11, 28, 20, 22, 6, 28042), 12.0, 21.0]","[datetime.datetime(2022, 11, 28, 20, 22, 6, 28042), 3.4, 4.2]","[datetime.datetime(2022, 11, 28, 20, 22, 6, 28042), 12.0, 16.5]","[datetime.datetime(2022, 11, 28, 20, 22, 6, 28042), 3.6, 4.2]","[datetime.datetime(2022, 11, 28, 20, 22, 6, 28042), 3.2, 3.8]","[datetime.datetime(2022, 11, 28, 20, 22, 6, 28042), 41.0, 75.0]"
1094,"[datetime.datetime(2022, 11, 28, 20, 22, 7, 156587), 15.0, 16.5]","[datetime.datetime(2022, 11, 28, 20, 22, 7, 156587), 12.0, 18.0]","[datetime.datetime(2022, 11, 28, 20, 22, 7, 156587), 12.0, 21.0]","[datetime.datetime(2022, 11, 28, 20, 22, 7, 156587), 3.4, 4.2]","[datetime.datetime(2022, 11, 28, 20, 22, 7, 156587), 12.0, 16.5]","[datetime.datetime(2022, 11, 28, 20, 22, 7, 156587), 3.6, 4.2]","[datetime.datetime(2022, 11, 28, 20, 22, 7, 156587), 3.2, 3.85]","[datetime.datetime(2022, 11, 28, 20, 22, 7, 156587), 41.0, 75.0]"
