,Epic Rooster,Off Grid,Diamond Georgio,Daves Deal,Homebush Rocket,Laredo Jewel,Nighthawk Swift,Sour Lemon
15-12-2022 14:12:12.968388,"(2.2, 4.2, 3.2626086956521743)","(3.9, 5.5, 5.1)","(5.0, 9.6, 6.385714285714285)","(5.5, 9.2, 7.52)","(16.0, 95.0, 54.75)","(13.0, 29.0, 24.571428571428573)","(31.0, 320.0, 174.5)","(16.0, 190.0, 84.39999999999999)"
15-12-2022 14:12:14.224606,"(2.2, 4.2, 3.2626086956521743)","(3.9, 5.5, 5.1)","(5.0, 9.6, 6.385714285714285)","(5.5, 9.2, 7.52)","(16.0, 95.0, 54.75)","(13.0, 29.0, 24.571428571428573)","(31.0, 320.0, 174.5)","(16.0, 190.0, 84.39999999999999)"
15-12-2022 14:12:15.499230,"(2.2, 4.2, 3.2626086956521743)","(3.9, 5.5, 5.1)","(5.0, 9.6, 6.385714285714285)","(5.5, 9.2, 7.52)","(16.0, 95.0, 54.75)","(13.0, 29.0, 17.666666666666668)","(31.0, 320.0, 174.5)","(16.0, 190.0, 84.39999999999999)"
15-12-2022 14:12:16.728491,"(2.2, 4.2, 3.2626086956521743)","(3.9, 5.5, 4.575)","(5.0, 9.6, 6.385714285714285)","(5.5, 9.2, 7.52)","(16.0, 95.0, 54.75)","(13.0, 29.0, 17.666666666666668)","(31.0, 320.0, 174.5)","(16.0, 190.0, 84.39999999999999)"
15-12-2022 14:12:17.942093,"(2.2, 4.2, 2.944705882352941)","(3.9, 5.5, 4.575)","(5.0, 9.6, 6.385714285714285)","(5.5, 9.2, 7.52)","(16.0, 95.0, 54.75)","(13.0, 29.0, 17.666666666666668)","(31.0, 320.0, 174.5)","(16.0, 190.0, 84.39999999999999)"
15-12-2022 14:12:19.263255,"(2.2, 4.2, 2.944705882352941)","(3.9, 5.5, 4.575)","(5.0, 9.6, 6.385714285714285)","(5.5, 9.2, 7.52)","(16.0, 95.0, 54.75)","(13.0, 29.0, 17.666666666666668)","(31.0, 320.0, 174.5)","(16.0, 190.0, 84.39999999999999)"
15-12-2022 14:12:20.433042,"(2.2, 4.2, 2.944705882352941)","(3.9, 5.5, 4.575)","(5.0, 9.6, 6.385714285714285)","(5.5, 9.2, 7.52)","(16.0, 95.0, 54.75)","(13.0, 29.0, 17.666666666666668)","(31.0, 320.0, 174.5)","(16.0, 190.0, 84.39999999999999)"
15-12-2022 14:12:21.636326,"(2.2, 4.2, 2.944705882352941)","(3.9, 5.5, 4.575)","(5.0, 9.6, 6.385714285714285)","(5.5, 9.2, 7.52)","(16.0, 95.0, 54.75)","(13.0, 29.0, 17.666666666666668)","(31.0, 320.0, 174.5)","(16.0, 190.0, 84.39999999999999)"
15-12-2022 14:12:22.869326,"(2.2, 4.2, 2.944705882352941)","(3.9, 5.5, 4.575)","(5.0, 9.6, 6.385714285714285)","(5.5, 9.2, 7.52)","(16.0, 95.0, 54.75)","(13.0, 29.0, 17.666666666666668)","(31.0, 320.0, 174.5)","(16.0, 190.0, 84.39999999999999)"
15-12-2022 14:12:24.120427,"(2.2, 4.2, 3.2626086956521743)","(3.9, 5.5, 4.575)","(5.0, 9.6, 6.385714285714285)","(5.5, 9.2, 7.52)","(16.0, 95.0, 54.75)","(13.0, 29.0, 17.666666666666668)","(31.0, 320.0, 174.5)","(16.0, 190.0, 84.39999999999999)"
15-12-2022 14:12:25.414655,"(2.2, 4.2, 3.2626086956521743)","(3.9, 5.5, 4.575)","(5.0, 9.6, 6.385714285714285)","(5.5, 9.2, 7.52)","(16.0, 95.0, 54.75)","(13.0, 29.0, 17.666666666666668)","(31.0, 320.0, 174.5)","(16.0, 190.0, 84.39999999999999)"
15-12-2022 14:12:26.687253,"(2.2, 4.2, 3.2626086956521743)","(3.9, 5.5, 4.575)","(5.0, 9.6, 6.385714285714285)","(5.5, 9.2, 7.52)","(16.0, 95.0, 54.75)","(13.0, 29.0, 17.666666666666668)","(31.0, 320.0, 174.5)","(16.0, 190.0, 84.39999999999999)"
15-12-2022 14:12:27.902642,"(2.2, 4.2, 3.2626086956521743)","(3.9, 5.5, 4.575)","(5.0, 9.6, 6.385714285714285)","(5.5, 9.2, 7.52)","(16.0, 95.0, 54.75)","(13.0, 29.0, 17.666666666666668)","(31.0, 320.0, 174.5)","(16.0, 190.0, 84.39999999999999)"
15-12-2022 14:12:29.430844,"(2.2, 4.2, 2.944705882352941)","(3.9, 5.5, 4.575)","(5.0, 9.6, 6.385714285714285)","(5.5, 9.2, 7.52)","(16.0, 95.0, 54.75)","(13.0, 29.0, 17.666666666666668)","(31.0, 320.0, 174.5)","(16.0, 190.0, 84.39999999999999)"
15-12-2022 14:12:30.819273,"(2.2, 4.2, 2.944705882352941)","(3.9, 5.5, 4.423076923076923)","(5.0, 9.6, 6.385714285714285)","(5.5, 9.2, 7.52)","(16.0, 95.0, 54.75)","(13.0, 29.0, 17.666666666666668)","(31.0, 320.0, 174.5)","(16.0, 190.0, 84.39999999999999)"
15-12-2022 14:12:32.254011,"(2.2, 4.2, 2.944705882352941)","(3.9, 5.5, 4.423076923076923)","(5.0, 9.6, 6.385714285714285)","(5.5, 9.2, 7.52)","(16.0, 95.0, 54.75)","(13.0, 29.0, 17.666666666666668)","(31.0, 320.0, 174.5)","(16.0, 190.0, 84.39999999999999)"
15-12-2022 14:12:33.641169,"(2.2, 4.2, 2.944705882352941)","(3.9, 5.5, 4.423076923076923)","(5.0, 9.6, 6.385714285714285)","(5.5, 9.2, 7.52)","(16.0, 95.0, 54.75)","(13.0, 29.0, 17.666666666666668)","(31.0, 320.0, 174.5)","(16.0, 190.0, 84.39999999999999)"
15-12-2022 14:12:34.980753,"(2.2, 4.2, 2.944705882352941)","(3.9, 5.5, 4.423076923076923)","(5.0, 9.6, 6.385714285714285)","(5.5, 9.2, 7.52)","(16.0, 95.0, 54.75)","(13.0, 29.0, 17.666666666666668)","(31.0, 320.0, 174.5)","(16.0, 190.0, 84.39999999999999)"
15-12-2022 14:12:36.462302,"(2.2, 4.2, 3.2626086956521743)","(3.9, 5.5, 4.423076923076923)","(5.0, 9.6, 6.385714285714285)","(5.5, 9.2, 7.52)","(16.0, 95.0, 54.75)","(13.0, 29.0, 17.666666666666668)","(31.0, 320.0, 174.5)","(16.0, 190.0, 84.39999999999999)"
15-12-2022 14:12:37.808166,"(2.2, 4.2, 3.2626086956521743)","(3.9, 5.5, 4.423076923076923)","(5.0, 9.6, 6.385714285714285)","(5.5, 9.2, 7.52)","(16.0, 95.0, 54.75)","(13.0, 29.0, 17.666666666666668)","(31.0, 320.0, 174.5)","(16.0, 190.0, 84.39999999999999)"
15-12-2022 14:12:39.087258,"(2.2, 4.2, 3.2626086956521743)","(3.9, 5.5, 4.423076923076923)","(5.0, 9.6, 6.385714285714285)","(5.5, 9.2, 7.52)","(16.0, 95.0, 54.75)","(13.0, 29.0, 17.666666666666668)","(31.0, 320.0, 174.5)","(16.0, 190.0, 84.39999999999999)"
15-12-2022 14:12:40.512775,"(2.2, 4.2, 3.2626086956521743)","(3.9, 5.5, 4.423076923076923)","(5.0, 9.6, 6.385714285714285)","(5.5, 9.2, 7.52)","(16.0, 95.0, 54.75)","(13.0, 29.0, 17.333333333333332)","(31.0, 320.0, 174.5)","(16.0, 190.0, 84.39999999999999)"
15-12-2022 14:12:42.043911,"(2.2, 4.2, 2.944705882352941)","(3.9, 5.5, 4.423076923076923)","(5.0, 9.6, 6.385714285714285)","(5.5, 9.2, 7.52)","(16.0, 95.0, 54.75)","(13.0, 29.0, 17.333333333333332)","(31.0, 320.0, 174.5)","(16.0, 190.0, 84.39999999999999)"
15-12-2022 14:12:43.358603,"(2.2, 4.2, 2.944705882352941)","(3.9, 5.5, 4.423076923076923)","(5.0, 9.6, 6.385714285714285)","(5.5, 9.2, 7.52)","(16.0, 95.0, 54.75)","(13.0, 29.0, 17.333333333333332)","(31.0, 320.0, 174.5)","(16.0, 190.0, 84.39999999999999)"
15-12-2022 14:12:44.712969,"(2.2, 4.2, 2.944705882352941)","(3.9, 5.5, 4.423076923076923)","(5.0, 9.6, 6.385714285714285)","(5.5, 9.2, 7.52)","(16.0, 95.0, 54.75)","(13.0, 29.0, 17.333333333333332)","(31.0, 320.0, 174.5)","(16.0, 190.0, 84.39999999999999)"
15-12-2022 14:12:46.575122,"(2.2, 4.2, 3.2626086956521743)","(3.9, 5.5, 4.423076923076923)","(5.0, 9.6, 6.385714285714285)","(5.5, 9.2, 7.52)","(16.0, 95.0, 54.75)","(13.0, 29.0, 17.333333333333332)","(31.0, 320.0, 174.5)","(16.0, 190.0, 84.39999999999999)"
15-12-2022 14:12:48.200710,"(2.2, 4.2, 3.2626086956521743)","(3.9, 5.5, 4.423076923076923)","(5.0, 9.6, 6.385714285714285)","(5.5, 9.2, 7.52)","(16.0, 95.0, 54.75)","(13.0, 29.0, 17.333333333333332)","(31.0, 320.0, 174.5)","(16.0, 190.0, 84.39999999999999)"
15-12-2022 14:12:49.511260,"(2.2, 4.2, 3.2626086956521743)","(3.9, 5.5, 4.423076923076923)","(5.0, 9.6, 6.385714285714285)","(5.5, 9.2, 7.52)","(16.0, 95.0, 54.75)","(13.0, 29.0, 17.333333333333332)","(31.0, 320.0, 174.5)","(16.0, 190.0, 84.39999999999999)"
15-12-2022 14:12:50.792126,"(2.2, 4.2, 3.2626086956521743)","(3.9, 5.5, 4.423076923076923)","(5.0, 9.6, 6.385714285714285)","(5.5, 9.2, 7.52)","(16.0, 95.0, 54.75)","(13.0, 29.0, 25.11111111111111)","(31.0, 320.0, 174.5)","(16.0, 190.0, 84.39999999999999)"
15-12-2022 14:12:52.078243,"(2.2, 4.2, 2.944705882352941)","(3.9, 5.5, 4.423076923076923)","(5.0, 9.6, 6.385714285714285)","(5.5, 9.2, 7.52)","(16.0, 95.0, 54.75)","(13.0, 29.0, 25.11111111111111)","(31.0, 320.0, 174.5)","(16.0, 190.0, 84.39999999999999)"
15-12-2022 14:12:53.377428,"(2.2, 4.2, 2.944705882352941)","(3.9, 5.5, 5.1)","(5.0, 9.6, 6.385714285714285)","(5.5, 9.2, 7.52)","(16.0, 95.0, 54.75)","(13.0, 29.0, 25.11111111111111)","(31.0, 320.0, 174.5)","(16.0, 190.0, 84.39999999999999)"
15-12-2022 14:12:54.732795,"(2.2, 4.2, 2.944705882352941)","(3.9, 5.5, 4.575)","(5.0, 9.6, 6.385714285714285)","(5.5, 9.2, 7.52)","(16.0, 95.0, 54.75)","(13.0, 29.0, 25.11111111111111)","(31.0, 320.0, 174.5)","(16.0, 190.0, 84.39999999999999)"
15-12-2022 14:12:56.154956,"(2.2, 4.2, 2.944705882352941)","(3.9, 5.5, 4.575)","(5.0, 9.6, 6.385714285714285)","(5.5, 9.2, 7.52)","(16.0, 95.0, 54.75)","(13.0, 29.0, 25.11111111111111)","(31.0, 320.0, 174.5)","(16.0, 190.0, 84.39999999999999)"
15-12-2022 14:12:57.547548,"(2.2, 4.2, 2.944705882352941)","(3.9, 5.5, 4.575)","(5.0, 9.6, 6.385714285714285)","(5.5, 9.2, 7.52)","(16.0, 95.0, 54.75)","(13.0, 29.0, 25.11111111111111)","(31.0, 320.0, 174.5)","(16.0, 190.0, 84.39999999999999)"
15-12-2022 14:12:59.006739,"(2.2, 4.2, 3.2626086956521743)","(3.9, 5.5, 4.575)","(5.0, 9.6, 6.385714285714285)","(5.5, 9.2, 7.52)","(16.0, 95.0, 54.75)","(13.0, 29.0, 17.333333333333332)","(31.0, 320.0, 174.5)","(16.0, 190.0, 84.39999999999999)"
15-12-2022 14:13:00.139171,"(2.2, 4.2, 3.2626086956521743)","(3.9, 5.5, 4.575)","(5.0, 9.6, 6.385714285714285)","(5.5, 9.2, 7.52)","(16.0, 95.0, 54.75)","(13.0, 29.0, 17.333333333333332)","(31.0, 320.0, 174.5)","(16.0, 190.0, 84.39999999999999)"
15-12-2022 14:13:01.192205,"(2.2, 4.2, 3.2626086956521743)","(3.9, 5.5, 4.575)","(5.0, 9.6, 6.385714285714285)","(5.5, 9.2, 7.52)","(16.0, 95.0, 54.75)","(13.0, 29.0, 17.333333333333332)","(31.0, 320.0, 174.5)","(16.0, 190.0, 84.39999999999999)"
15-12-2022 14:13:02.457153,"(2.2, 4.2, 3.2626086956521743)","(3.9, 5.5, 4.575)","(5.0, 9.6, 6.385714285714285)","(5.5, 9.2, 7.52)","(16.0, 95.0, 74.875)","(13.0, 29.0, 17.333333333333332)","(31.0, 320.0, 88.0)","(16.0, 190.0, 84.39999999999999)"
15-12-2022 14:13:03.746634,"(2.2, 4.2, 2.944705882352941)","(3.9, 5.5, 4.575)","(5.0, 9.6, 6.385714285714285)","(5.5, 9.2, 7.377777777777777)","(16.0, 95.0, 74.875)","(13.0, 29.0, 17.333333333333332)","(31.0, 320.0, 62.22222222222222)","(16.0, 190.0, 84.39999999999999)"
15-12-2022 14:13:05.059392,"(2.2, 4.2, 2.944705882352941)","(3.9, 5.5, 4.575)","(5.0, 9.6, 6.385714285714285)","(5.5, 9.2, 6.533333333333333)","(16.0, 95.0, 74.875)","(13.0, 29.0, 17.333333333333332)","(31.0, 320.0, 62.22222222222222)","(16.0, 190.0, 84.39999999999999)"
15-12-2022 14:13:06.311931,"(2.2, 4.2, 2.944705882352941)","(3.9, 5.5, 4.575)","(5.0, 9.6, 6.385714285714285)","(5.5, 9.2, 6.533333333333333)","(16.0, 95.0, 74.875)","(13.0, 29.0, 17.333333333333332)","(31.0, 320.0, 62.22222222222222)","(16.0, 190.0, 84.39999999999999)"
15-12-2022 14:13:07.467422,"(2.2, 4.2, 2.944705882352941)","(3.9, 5.5, 4.575)","(5.0, 9.6, 6.385714285714285)","(5.5, 9.2, 6.533333333333333)","(16.0, 95.0, 74.875)","(13.0, 29.0, 17.333333333333332)","(31.0, 320.0, 62.22222222222222)","(16.0, 190.0, 84.39999999999999)"
15-12-2022 14:13:08.582394,"(2.2, 4.2, 2.944705882352941)","(3.9, 5.5, 4.575)","(5.0, 9.6, 6.385714285714285)","(5.5, 9.2, 6.533333333333333)","(16.0, 95.0, 74.875)","(13.0, 29.0, 17.333333333333332)","(31.0, 320.0, 62.22222222222222)","(16.0, 190.0, 84.39999999999999)"
15-12-2022 14:13:09.712293,"(2.2, 4.2, 2.944705882352941)","(3.9, 5.5, 4.575)","(5.0, 9.6, 6.385714285714285)","(5.5, 9.2, 6.533333333333333)","(16.0, 95.0, 74.875)","(13.0, 29.0, 17.333333333333332)","(31.0, 320.0, 62.22222222222222)","(16.0, 190.0, 84.39999999999999)"
15-12-2022 14:13:10.884757,"(2.2, 4.2, 2.944705882352941)","(3.9, 5.5, 4.423076923076923)","(5.0, 9.6, 6.385714285714285)","(5.5, 9.2, 6.533333333333333)","(16.0, 95.0, 74.875)","(13.0, 29.0, 17.333333333333332)","(31.0, 320.0, 62.22222222222222)","(16.0, 190.0, 84.39999999999999)"
15-12-2022 14:13:12.085620,"(2.2, 4.2, 3.2626086956521743)","(3.9, 5.5, 4.423076923076923)","(5.0, 9.6, 6.385714285714285)","(5.5, 9.2, 6.533333333333333)","(16.0, 95.0, 74.875)","(13.0, 29.0, 17.333333333333332)","(31.0, 320.0, 62.22222222222222)","(16.0, 190.0, 84.39999999999999)"
15-12-2022 14:13:13.262708,"(2.2, 4.2, 3.2626086956521743)","(3.9, 5.5, 4.423076923076923)","(5.0, 9.6, 6.385714285714285)","(5.5, 9.2, 6.533333333333333)","(16.0, 95.0, 74.875)","(13.0, 29.0, 25.727272727272727)","(31.0, 320.0, 59.0)","(16.0, 190.0, 84.39999999999999)"
15-12-2022 14:13:14.370811,"(2.2, 4.2, 3.2562962962962967)","(3.9, 5.5, 4.423076923076923)","(5.0, 9.6, 6.385714285714285)","(5.5, 9.2, 6.533333333333333)","(16.0, 95.0, 74.875)","(13.0, 29.0, 24.0)","(31.0, 320.0, 59.0)","(16.0, 190.0, 76.85714285714286)"
15-12-2022 14:13:15.521928,"(2.2, 4.2, 3.2562962962962967)","(3.9, 5.5, 4.423076923076923)","(5.0, 9.6, 6.385714285714285)","(5.5, 9.2, 6.533333333333333)","(16.0, 95.0, 74.875)","(13.0, 29.0, 24.0)","(31.0, 320.0, 59.0)","(16.0, 190.0, 84.39999999999999)"
15-12-2022 14:13:16.726327,"(2.2, 4.2, 3.2562962962962967)","(3.9, 5.5, 4.423076923076923)","(5.0, 9.6, 6.385714285714285)","(5.5, 9.2, 6.533333333333333)","(16.0, 95.0, 74.875)","(13.0, 29.0, 24.0)","(31.0, 320.0, 59.0)","(16.0, 190.0, 84.39999999999999)"
15-12-2022 14:13:17.966110,"(2.2, 4.2, 3.2562962962962967)","(3.9, 5.5, 4.423076923076923)","(5.0, 9.6, 6.385714285714285)","(5.5, 9.2, 6.533333333333333)","(16.0, 95.0, 74.875)","(13.0, 29.0, 24.0)","(31.0, 320.0, 59.0)","(16.0, 190.0, 84.39999999999999)"
15-12-2022 14:13:19.222863,"(2.2, 4.2, 3.2562962962962967)","(3.9, 5.5, 4.423076923076923)","(5.0, 9.6, 6.385714285714285)","(5.5, 9.2, 8.106666666666666)","(16.0, 95.0, 74.875)","(13.0, 29.0, 24.0)","(31.0, 320.0, 59.0)","(16.0, 190.0, 84.39999999999999)"
15-12-2022 14:13:20.317961,"(2.2, 4.2, 3.2562962962962967)","(3.9, 5.5, 4.423076923076923)","(5.0, 9.6, 6.385714285714285)","(5.5, 9.2, 8.106666666666666)","(16.0, 95.0, 74.875)","(13.0, 29.0, 24.0)","(31.0, 320.0, 59.0)","(16.0, 190.0, 84.39999999999999)"
15-12-2022 14:13:21.344617,"(2.2, 4.2, 3.2562962962962967)","(3.9, 5.5, 4.423076923076923)","(5.0, 9.6, 6.385714285714285)","(5.5, 9.2, 8.106666666666666)","(16.0, 95.0, 74.875)","(13.0, 29.0, 24.0)","(31.0, 320.0, 59.0)","(16.0, 190.0, 84.39999999999999)"
15-12-2022 14:13:22.370589,"(2.2, 4.2, 3.2562962962962967)","(3.9, 5.5, 4.423076923076923)","(5.0, 9.6, 6.385714285714285)","(5.5, 9.2, 6.6)","(16.0, 95.0, 74.875)","(13.0, 29.0, 24.0)","(31.0, 320.0, 59.0)","(16.0, 190.0, 84.39999999999999)"
15-12-2022 14:13:23.573114,"(2.2, 4.2, 3.2562962962962967)","(3.9, 5.5, 4.423076923076923)","(5.0, 9.6, 6.385714285714285)","(5.5, 9.2, 6.6)","(16.0, 95.0, 74.875)","(13.0, 29.0, 24.0)","(31.0, 320.0, 59.0)","(16.0, 190.0, 84.39999999999999)"
15-12-2022 14:13:24.828139,"(2.2, 4.2, 3.2562962962962967)","(3.9, 5.5, 4.423076923076923)","(5.0, 9.6, 6.385714285714285)","(5.5, 9.2, 6.6)","(16.0, 95.0, 74.875)","(13.0, 29.0, 24.0)","(31.0, 320.0, 59.0)","(16.0, 190.0, 84.39999999999999)"
15-12-2022 14:13:26.080752,"(2.2, 4.2, 3.2562962962962967)","(3.9, 5.5, 4.423076923076923)","(5.0, 9.6, 6.385714285714285)","(5.5, 9.2, 6.6)","(16.0, 95.0, 74.875)","(13.0, 29.0, 24.0)","(31.0, 320.0, 59.0)","(16.0, 190.0, 84.39999999999999)"
15-12-2022 14:13:27.279483,"(2.2, 4.2, 3.2562962962962967)","(3.9, 5.5, 4.423076923076923)","(5.0, 9.6, 6.385714285714285)","(5.5, 9.2, 7.511111111111111)","(16.0, 95.0, 74.875)","(13.0, 29.0, 24.142857142857142)","(31.0, 320.0, 59.0)","(16.0, 190.0, 84.39999999999999)"
15-12-2022 14:13:28.420494,"(2.2, 4.2, 3.2562962962962967)","(3.9, 5.5, 4.423076923076923)","(5.0, 9.6, 6.385714285714285)","(5.5, 9.2, 7.511111111111111)","(16.0, 95.0, 74.875)","(13.0, 29.0, 24.142857142857142)","(31.0, 320.0, 59.0)","(16.0, 190.0, 84.39999999999999)"
15-12-2022 14:13:29.548317,"(2.2, 4.2, 3.2562962962962967)","(3.9, 5.5, 4.423076923076923)","(5.0, 9.6, 6.385714285714285)","(5.5, 9.2, 7.511111111111111)","(16.0, 95.0, 74.875)","(13.0, 29.0, 24.142857142857142)","(31.0, 320.0, 59.0)","(16.0, 190.0, 84.39999999999999)"
15-12-2022 14:13:30.600323,"(2.2, 4.2, 3.2562962962962967)","(3.9, 5.5, 4.423076923076923)","(5.0, 9.6, 6.385714285714285)","(5.5, 9.2, 7.511111111111111)","(16.0, 95.0, 74.875)","(13.0, 29.0, 24.142857142857142)","(31.0, 320.0, 59.0)","(16.0, 190.0, 84.39999999999999)"
15-12-2022 14:13:31.749622,"(2.2, 4.2, 3.2562962962962967)","(3.9, 5.5, 4.423076923076923)","(5.0, 9.6, 6.385714285714285)","(5.5, 9.2, 7.511111111111111)","(16.0, 95.0, 74.875)","(13.0, 29.0, 24.142857142857142)","(31.0, 320.0, 59.0)","(16.0, 190.0, 84.39999999999999)"
15-12-2022 14:13:32.945200,"(2.2, 4.2, 3.2562962962962967)","(3.9, 5.5, 4.423076923076923)","(5.0, 9.6, 6.385714285714285)","(5.5, 9.2, 7.511111111111111)","(16.0, 95.0, 74.875)","(13.0, 29.0, 24.142857142857142)","(31.0, 320.0, 59.0)","(16.0, 190.0, 84.39999999999999)"
15-12-2022 14:13:34.081184,"(2.2, 4.2, 3.2562962962962967)","(3.9, 5.5, 4.02)","(5.0, 9.6, 6.385714285714285)","(5.5, 9.2, 7.511111111111111)","(16.0, 95.0, 74.875)","(13.0, 29.0, 24.142857142857142)","(31.0, 320.0, 59.0)","(16.0, 190.0, 84.39999999999999)"
15-12-2022 14:13:35.116120,"(2.2, 4.2, 3.2562962962962967)","(3.9, 5.5, 4.02)","(5.0, 9.6, 6.385714285714285)","(5.5, 9.2, 7.511111111111111)","(16.0, 95.0, 74.875)","(13.0, 29.0, 24.142857142857142)","(31.0, 320.0, 59.0)","(16.0, 190.0, 84.39999999999999)"
15-12-2022 14:13:36.191395,"(2.2, 4.2, 3.2562962962962967)","(3.9, 5.5, 4.02)","(5.0, 9.6, 6.385714285714285)","(5.5, 9.2, 7.511111111111111)","(16.0, 95.0, 74.875)","(13.0, 29.0, 24.142857142857142)","(31.0, 320.0, 59.0)","(16.0, 190.0, 84.39999999999999)"
15-12-2022 14:13:37.269049,"(2.2, 4.2, 3.2562962962962967)","(3.9, 5.5, 4.02)","(5.0, 9.6, 6.385714285714285)","(5.5, 9.2, 7.511111111111111)","(16.0, 95.0, 74.875)","(13.0, 29.0, 24.142857142857142)","(31.0, 320.0, 59.0)","(16.0, 190.0, 84.39999999999999)"
15-12-2022 14:13:38.452075,"(2.2, 4.2, 3.2562962962962967)","(3.9, 5.5, 4.02)","(5.0, 9.6, 6.385714285714285)","(5.5, 9.2, 7.511111111111111)","(16.0, 95.0, 74.875)","(13.0, 29.0, 24.142857142857142)","(31.0, 320.0, 59.0)","(16.0, 190.0, 84.39999999999999)"
15-12-2022 14:13:39.641043,"(2.2, 4.2, 3.2562962962962967)","(3.9, 5.5, 4.02)","(5.0, 9.6, 6.385714285714285)","(5.5, 9.2, 7.511111111111111)","(16.0, 95.0, 74.875)","(13.0, 29.0, 24.285714285714285)","(31.0, 320.0, 59.0)","(16.0, 190.0, 84.39999999999999)"
15-12-2022 14:13:40.859739,"(2.2, 4.2, 3.2562962962962967)","(3.9, 5.5, 4.02)","(5.0, 9.6, 6.385714285714285)","(5.5, 9.2, 7.938461538461538)","(16.0, 95.0, 74.875)","(13.0, 29.0, 24.285714285714285)","(31.0, 320.0, 59.0)","(16.0, 190.0, 84.39999999999999)"
15-12-2022 14:13:42.010546,"(2.2, 4.2, 3.2562962962962967)","(3.9, 5.5, 4.02)","(5.0, 9.6, 6.385714285714285)","(5.5, 9.2, 7.938461538461538)","(16.0, 95.0, 74.875)","(13.0, 29.0, 24.285714285714285)","(31.0, 320.0, 59.0)","(16.0, 190.0, 84.39999999999999)"
15-12-2022 14:13:43.164607,"(2.2, 4.2, 3.2562962962962967)","(3.9, 5.5, 4.02)","(5.0, 9.6, 6.385714285714285)","(5.5, 9.2, 8.106666666666666)","(16.0, 95.0, 74.875)","(13.0, 29.0, 18.333333333333332)","(31.0, 320.0, 59.0)","(16.0, 190.0, 84.39999999999999)"
15-12-2022 14:13:44.254385,"(2.2, 4.2, 3.2562962962962967)","(3.9, 5.5, 4.02)","(5.0, 9.6, 6.385714285714285)","(5.5, 9.2, 8.106666666666666)","(16.0, 95.0, 74.875)","(13.0, 29.0, 18.333333333333332)","(31.0, 320.0, 59.0)","(16.0, 190.0, 84.39999999999999)"
15-12-2022 14:13:45.341305,"(2.2, 4.2, 3.2562962962962967)","(3.9, 5.5, 4.02)","(5.0, 9.6, 6.385714285714285)","(5.5, 9.2, 8.106666666666666)","(16.0, 95.0, 74.875)","(13.0, 29.0, 18.333333333333332)","(31.0, 320.0, 59.0)","(16.0, 190.0, 84.39999999999999)"
15-12-2022 14:13:46.437397,"(2.2, 4.2, 3.2562962962962967)","(3.9, 5.5, 4.02)","(5.0, 9.6, 6.385714285714285)","(5.5, 9.2, 8.106666666666666)","(16.0, 95.0, 74.875)","(13.0, 29.0, 18.333333333333332)","(31.0, 320.0, 59.0)","(16.0, 190.0, 84.39999999999999)"
15-12-2022 14:13:47.700671,"(2.2, 4.2, 3.2562962962962967)","(3.9, 5.5, 4.02)","(5.0, 9.6, 6.385714285714285)","(5.5, 9.2, 8.106666666666666)","(16.0, 95.0, 74.875)","(13.0, 29.0, 18.333333333333332)","(31.0, 320.0, 59.0)","(16.0, 190.0, 84.39999999999999)"
15-12-2022 14:13:48.875470,"(2.2, 4.2, 3.2562962962962967)","(3.9, 5.5, 4.02)","(5.0, 9.6, 6.385714285714285)","(5.5, 9.2, 8.235294117647058)","(16.0, 95.0, 74.875)","(13.0, 29.0, 18.333333333333332)","(31.0, 320.0, 59.0)","(16.0, 190.0, 84.39999999999999)"
15-12-2022 14:13:50.086152,"(2.2, 4.2, 3.2562962962962967)","(3.9, 5.5, 4.02)","(5.0, 9.6, 6.385714285714285)","(5.5, 9.2, 7.4222222222222225)","(16.0, 95.0, 74.875)","(13.0, 29.0, 25.0)","(31.0, 320.0, 59.0)","(16.0, 190.0, 58.375)"
15-12-2022 14:13:51.240417,"(2.2, 4.2, 3.2562962962962967)","(3.9, 5.5, 4.423076923076923)","(5.0, 9.6, 6.385714285714285)","(5.5, 9.2, 7.4222222222222225)","(16.0, 95.0, 74.875)","(13.0, 29.0, 25.0)","(31.0, 320.0, 59.0)","(16.0, 190.0, 58.375)"
15-12-2022 14:13:52.477948,"(2.2, 4.2, 3.2562962962962967)","(3.9, 5.5, 4.423076923076923)","(5.0, 9.6, 6.385714285714285)","(5.5, 9.2, 7.4222222222222225)","(16.0, 95.0, 74.875)","(13.0, 29.0, 25.0)","(31.0, 320.0, 59.0)","(16.0, 190.0, 58.375)"
15-12-2022 14:13:53.579871,"(2.2, 4.2, 3.2562962962962967)","(3.9, 5.5, 4.423076923076923)","(5.0, 9.6, 6.385714285714285)","(5.5, 9.2, 7.4222222222222225)","(16.0, 95.0, 74.875)","(13.0, 29.0, 25.0)","(31.0, 320.0, 59.0)","(16.0, 190.0, 58.375)"
15-12-2022 14:13:54.916715,"(2.2, 4.2, 3.2562962962962967)","(3.9, 5.5, 4.423076923076923)","(5.0, 9.6, 6.385714285714285)","(5.5, 9.2, 7.4222222222222225)","(16.0, 95.0, 74.875)","(13.0, 29.0, 25.0)","(31.0, 320.0, 59.0)","(16.0, 190.0, 58.375)"
