,Repeal,Thats Better,Bottom Bar,Iron Hat,Single Touch,Anchors Point,Ghost Hunter,Miss Mazerati,Chill Out Miss,Allusive Eve
09-01-2023 13:14:52.566859,"(19.0, 55.0, 42.647058823529406)","(7.5, 9.6, 9.257142857142856)","(21.0, 70.0, 62.425)","(3.1, 4.3, 4.029166666666667)","(3.8, 4.6, 4.2250000000000005)","(20.0, 50.0, 29.666666666666664)","(7.0, 11.0, 8.9)","(5.0, 6.6, 6.15)","(31.0, 200.0, 89.33333333333334)","(19.0, 55.0, 35.0)"
09-01-2023 13:14:53.887244,"(19.0, 55.0, 42.647058823529406)","(7.5, 9.6, 9.257142857142856)","(21.0, 70.0, 62.425)","(3.1, 4.3, 4.029166666666667)","(3.8, 4.6, 4.2250000000000005)","(20.0, 50.0, 29.666666666666664)","(7.0, 11.0, 8.9)","(5.0, 6.6, 6.130769230769231)","(31.0, 200.0, 88.0)","(19.0, 55.0, 35.0)"
09-01-2023 13:14:55.245737,"(19.0, 55.0, 42.647058823529406)","(7.5, 9.6, 9.257142857142856)","(21.0, 70.0, 62.425)","(3.1, 4.3, 4.029166666666667)","(3.8, 4.6, 4.2250000000000005)","(20.0, 50.0, 29.666666666666664)","(7.0, 11.0, 8.9)","(5.0, 6.4, 6.130769230769231)","(31.0, 200.0, 88.0)","(19.0, 55.0, 35.0)"
09-01-2023 13:14:56.938886,"(19.0, 55.0, 42.647058823529406)","(7.5, 9.6, 9.257142857142856)","(21.0, 70.0, 62.425)","(3.1, 4.3, 4.029166666666667)","(3.8, 4.6, 4.2250000000000005)","(20.0, 50.0, 29.666666666666664)","(7.0, 11.0, 8.9)","(5.0, 6.4, 6.130769230769231)","(31.0, 200.0, 88.0)","(19.0, 55.0, 35.0)"
09-01-2023 13:14:58.543940,"(19.0, 55.0, 42.647058823529406)","(7.5, 9.6, 9.257142857142856)","(21.0, 70.0, 62.425)","(3.1, 4.3, 4.029166666666667)","(3.8, 4.6, 4.2250000000000005)","(20.0, 50.0, 29.666666666666664)","(7.0, 11.0, 8.9)","(5.0, 6.4, 6.130769230769231)","(31.0, 200.0, 88.0)","(19.0, 55.0, 35.0)"
09-01-2023 13:15:00.017209,"(19.0, 55.0, 42.647058823529406)","(7.5, 9.6, 9.257142857142856)","(21.0, 70.0, 53.33333333333333)","(3.1, 4.3, 4.083333333333333)","(3.8, 4.6, 4.2250000000000005)","(20.0, 50.0, 29.666666666666664)","(7.0, 11.0, 8.9)","(5.0, 6.4, 6.3)","(31.0, 200.0, 88.0)","(19.0, 55.0, 35.0)"
09-01-2023 13:15:01.412288,"(19.0, 55.0, 42.647058823529406)","(7.5, 9.6, 9.257142857142856)","(21.0, 70.0, 53.33333333333333)","(3.1, 4.3, 4.011111111111111)","(3.8, 4.6, 4.2250000000000005)","(20.0, 50.0, 29.666666666666664)","(7.0, 11.0, 8.9)","(5.0, 6.6, 6.5)","(31.0, 200.0, 88.0)","(19.0, 55.0, 35.0)"
09-01-2023 13:15:02.734588,"(19.0, 55.0, 42.647058823529406)","(7.5, 9.6, 9.257142857142856)","(21.0, 70.0, 53.33333333333333)","(3.1, 4.3, 4.011111111111111)","(3.8, 4.6, 4.2250000000000005)","(20.0, 50.0, 29.666666666666664)","(7.0, 11.0, 8.9)","(5.0, 7.0, 6.35)","(31.0, 200.0, 88.0)","(19.0, 55.0, 35.0)"
09-01-2023 13:15:04.070558,"(19.0, 55.0, 28.75)","(7.5, 9.6, 9.257142857142856)","(21.0, 70.0, 53.33333333333333)","(3.1, 4.3, 4.011111111111111)","(3.8, 4.6, 4.2250000000000005)","(20.0, 50.0, 29.666666666666664)","(7.0, 11.0, 8.9)","(5.0, 7.0, 6.247368421052632)","(31.0, 200.0, 88.0)","(19.0, 55.0, 35.0)"
09-01-2023 13:15:05.412045,"(19.0, 55.0, 38.61538461538461)","(7.5, 9.6, 9.257142857142856)","(21.0, 70.0, 53.33333333333333)","(3.1, 4.3, 4.011111111111111)","(3.8, 4.6, 4.2250000000000005)","(21.0, 50.0, 29.666666666666664)","(7.0, 11.0, 8.9)","(5.0, 7.0, 6.247368421052632)","(31.0, 200.0, 88.0)","(19.0, 55.0, 35.0)"
09-01-2023 13:15:06.782771,"(19.0, 55.0, 38.61538461538461)","(7.5, 9.6, 9.257142857142856)","(21.0, 70.0, 53.33333333333333)","(3.1, 4.3, 4.011111111111111)","(3.8, 4.6, 4.2250000000000005)","(21.0, 50.0, 29.666666666666664)","(7.0, 11.0, 8.9)","(5.0, 7.0, 6.247368421052632)","(31.0, 200.0, 88.0)","(19.0, 55.0, 35.0)"
09-01-2023 13:15:08.122483,"(19.0, 55.0, 38.61538461538461)","(7.5, 9.6, 9.257142857142856)","(21.0, 70.0, 53.33333333333333)","(3.1, 4.3, 4.011111111111111)","(3.8, 4.6, 4.2250000000000005)","(21.0, 50.0, 29.666666666666664)","(7.0, 11.0, 8.9)","(5.0, 7.0, 6.247368421052632)","(31.0, 200.0, 88.0)","(19.0, 55.0, 35.0)"
09-01-2023 13:15:09.488192,"(19.0, 55.0, 38.61538461538461)","(7.5, 9.6, 9.257142857142856)","(21.0, 70.0, 53.33333333333333)","(3.1, 4.3, 4.011111111111111)","(3.8, 4.6, 4.2250000000000005)","(21.0, 50.0, 29.666666666666664)","(7.0, 11.0, 8.9)","(5.0, 7.0, 6.247368421052632)","(31.0, 200.0, 88.0)","(19.0, 55.0, 35.0)"
09-01-2023 13:15:10.923325,"(19.0, 55.0, 31.333333333333336)","(7.5, 9.6, 9.257142857142856)","(21.0, 70.0, 53.33333333333333)","(3.1, 4.3, 4.011111111111111)","(3.8, 4.6, 4.2250000000000005)","(21.0, 50.0, 29.666666666666664)","(7.0, 11.0, 8.9)","(5.0, 7.0, 6.247368421052632)","(31.0, 200.0, 88.0)","(19.0, 55.0, 35.0)"
09-01-2023 13:15:12.249589,"(19.0, 55.0, 31.333333333333336)","(7.5, 9.6, 9.257142857142856)","(21.0, 70.0, 53.33333333333333)","(3.1, 4.3, 4.011111111111111)","(3.8, 4.6, 4.2250000000000005)","(21.0, 50.0, 29.666666666666664)","(7.0, 11.0, 8.9)","(5.0, 7.0, 6.247368421052632)","(31.0, 200.0, 88.0)","(19.0, 55.0, 35.0)"
09-01-2023 13:15:13.564072,"(19.0, 55.0, 31.333333333333336)","(7.5, 9.6, 9.257142857142856)","(21.0, 70.0, 53.33333333333333)","(3.1, 4.3, 4.011111111111111)","(3.8, 4.6, 4.2250000000000005)","(21.0, 50.0, 29.666666666666664)","(7.0, 11.0, 8.9)","(5.0, 7.0, 6.247368421052632)","(31.0, 200.0, 88.0)","(19.0, 55.0, 35.0)"
09-01-2023 13:15:14.880042,"(19.0, 55.0, 31.333333333333336)","(7.5, 9.6, 9.257142857142856)","(21.0, 70.0, 53.33333333333333)","(3.1, 4.3, 4.083333333333333)","(3.8, 4.6, 4.2250000000000005)","(21.0, 50.0, 29.666666666666664)","(7.0, 11.0, 8.9)","(5.0, 7.0, 6.247368421052632)","(31.0, 200.0, 88.0)","(19.0, 55.0, 35.0)"
09-01-2023 13:15:16.188519,"(19.0, 55.0, 31.333333333333336)","(7.5, 9.6, 9.257142857142856)","(21.0, 70.0, 53.33333333333333)","(3.1, 4.3, 4.083333333333333)","(3.8, 4.6, 4.2250000000000005)","(21.0, 50.0, 29.666666666666664)","(7.0, 11.0, 8.9)","(5.0, 7.0, 6.247368421052632)","(31.0, 200.0, 116.0)","(19.0, 55.0, 35.0)"
09-01-2023 13:15:17.529443,"(19.0, 55.0, 31.333333333333336)","(7.5, 9.6, 9.257142857142856)","(21.0, 70.0, 56.63636363636363)","(3.1, 4.3, 4.083333333333333)","(3.8, 4.6, 4.2250000000000005)","(21.0, 50.0, 29.666666666666664)","(7.0, 11.0, 8.9)","(5.0, 7.0, 6.3)","(31.0, 200.0, 116.0)","(19.0, 55.0, 35.0)"
09-01-2023 13:15:18.875722,"(19.0, 55.0, 31.333333333333336)","(7.5, 9.6, 9.257142857142856)","(21.0, 70.0, 56.63636363636363)","(3.1, 4.3, 4.083333333333333)","(3.8, 4.6, 4.2250000000000005)","(21.0, 50.0, 29.666666666666664)","(7.0, 11.0, 8.9)","(5.0, 6.6, 6.3)","(31.0, 200.0, 116.0)","(19.0, 55.0, 35.0)"
09-01-2023 13:15:20.269071,"(19.0, 55.0, 57.375)","(7.5, 9.6, 9.257142857142856)","(21.0, 70.0, 62.26315789473684)","(3.1, 4.3, 4.083333333333333)","(3.8, 4.6, 4.2250000000000005)","(21.0, 50.0, 45.64285714285714)","(7.0, 11.0, 8.9)","(5.0, 6.6, 6.3)","(31.0, 200.0, 172.0)","(19.0, 55.0, 35.0)"
09-01-2023 13:15:21.606041,"(19.0, 70.0, 58.5)","(7.5, 9.6, 9.257142857142856)","(21.0, 70.0, 62.26315789473684)","(3.1, 4.3, 4.083333333333333)","(3.8, 4.6, 4.2250000000000005)","(21.0, 50.0, 45.64285714285714)","(7.0, 11.0, 8.9)","(5.0, 6.6, 6.3)","(31.0, 200.0, 172.0)","(19.0, 55.0, 35.0)"
09-01-2023 13:15:22.961019,"(19.0, 65.0, 58.5)","(7.5, 9.6, 9.257142857142856)","(21.0, 70.0, 62.26315789473684)","(3.1, 4.3, 4.083333333333333)","(3.8, 4.6, 4.2250000000000005)","(21.0, 50.0, 45.64285714285714)","(7.0, 11.0, 8.9)","(5.0, 6.6, 6.3)","(31.0, 200.0, 172.0)","(19.0, 55.0, 35.0)"
09-01-2023 13:15:24.236227,"(19.0, 65.0, 58.5)","(7.5, 9.6, 9.257142857142856)","(21.0, 70.0, 62.26315789473684)","(3.1, 4.3, 4.083333333333333)","(3.8, 4.6, 4.2250000000000005)","(21.0, 50.0, 45.64285714285714)","(7.0, 11.0, 8.9)","(5.0, 6.6, 6.3)","(31.0, 200.0, 172.0)","(19.0, 55.0, 35.0)"
09-01-2023 13:15:25.584265,"(19.0, 65.0, 58.5)","(7.5, 9.6, 9.257142857142856)","(21.0, 70.0, 62.26315789473684)","(3.1, 4.3, 4.083333333333333)","(3.8, 4.6, 4.2250000000000005)","(21.0, 50.0, 45.64285714285714)","(7.0, 11.0, 8.9)","(5.0, 6.6, 6.3)","(31.0, 200.0, 172.0)","(19.0, 55.0, 35.0)"
09-01-2023 13:15:26.912883,"(19.0, 65.0, 58.5)","(7.5, 9.6, 9.257142857142856)","(21.0, 70.0, 62.26315789473684)","(3.1, 4.3, 4.083333333333333)","(3.8, 4.6, 4.2250000000000005)","(21.0, 50.0, 45.64285714285714)","(7.0, 11.0, 8.9)","(5.0, 6.6, 6.3)","(31.0, 200.0, 172.0)","(19.0, 55.0, 35.0)"
09-01-2023 13:15:28.249161,"(19.0, 65.0, 55.0)","(7.5, 9.6, 9.257142857142856)","(21.0, 70.0, 60.8125)","(3.1, 4.3, 4.083333333333333)","(3.8, 4.6, 4.2250000000000005)","(21.0, 50.0, 45.64285714285714)","(7.0, 11.0, 8.9)","(5.0, 6.6, 6.3)","(31.0, 200.0, 172.0)","(19.0, 55.0, 35.0)"
09-01-2023 13:15:29.589976,"(19.0, 65.0, 56.81818181818182)","(7.5, 9.6, 9.257142857142856)","(21.0, 70.0, 60.8125)","(3.1, 4.3, 4.083333333333333)","(3.8, 4.6, 4.2250000000000005)","(21.0, 50.0, 45.64285714285714)","(7.0, 11.0, 8.9)","(5.0, 6.6, 6.3)","(31.0, 200.0, 172.0)","(19.0, 55.0, 35.0)"
09-01-2023 13:15:30.932192,"(19.0, 65.0, 56.81818181818182)","(7.5, 9.6, 9.257142857142856)","(21.0, 70.0, 60.8125)","(3.1, 4.3, 4.083333333333333)","(3.8, 4.6, 4.2250000000000005)","(21.0, 50.0, 45.64285714285714)","(7.0, 11.0, 8.9)","(5.0, 6.6, 6.3)","(31.0, 200.0, 172.0)","(19.0, 55.0, 35.0)"
09-01-2023 13:15:32.322623,"(19.0, 65.0, 56.81818181818182)","(7.5, 9.6, 9.257142857142856)","(21.0, 70.0, 60.8125)","(3.1, 4.3, 4.083333333333333)","(3.8, 4.6, 4.2250000000000005)","(21.0, 50.0, 45.64285714285714)","(7.0, 11.0, 8.9)","(5.0, 6.6, 6.3)","(31.0, 200.0, 172.0)","(19.0, 55.0, 35.0)"
09-01-2023 13:15:33.719043,"(19.0, 65.0, 56.81818181818182)","(7.5, 9.6, 9.257142857142856)","(21.0, 70.0, 60.8125)","(3.1, 4.3, 4.083333333333333)","(3.8, 4.6, 4.2250000000000005)","(21.0, 50.0, 45.64285714285714)","(7.0, 11.0, 8.9)","(5.0, 6.6, 6.3)","(31.0, 200.0, 172.0)","(19.0, 55.0, 35.0)"
09-01-2023 13:15:35.080675,"(19.0, 65.0, 56.81818181818182)","(7.5, 9.6, 9.257142857142856)","(21.0, 70.0, 60.8125)","(3.1, 4.3, 4.083333333333333)","(3.8, 4.6, 4.2250000000000005)","(21.0, 50.0, 45.64285714285714)","(7.0, 11.0, 8.9)","(5.0, 6.6, 6.3)","(31.0, 200.0, 89.33333333333334)","(19.0, 55.0, 35.0)"
09-01-2023 13:15:36.422398,"(19.0, 65.0, 56.81818181818182)","(7.5, 9.6, 9.257142857142856)","(21.0, 70.0, 60.8125)","(3.1, 4.3, 4.083333333333333)","(3.8, 4.6, 4.2250000000000005)","(21.0, 50.0, 45.64285714285714)","(7.0, 11.0, 8.9)","(5.0, 6.6, 6.3)","(31.0, 200.0, 89.33333333333334)","(19.0, 55.0, 35.0)"
09-01-2023 13:15:37.709018,"(19.0, 65.0, 56.81818181818182)","(7.5, 9.6, 9.257142857142856)","(21.0, 70.0, 60.8125)","(3.1, 4.3, 4.083333333333333)","(3.8, 4.6, 4.2250000000000005)","(21.0, 50.0, 37.8)","(7.0, 11.0, 8.9)","(5.0, 6.6, 6.3)","(31.0, 200.0, 89.33333333333334)","(19.0, 55.0, 35.0)"
09-01-2023 13:15:39.042706,"(19.0, 65.0, 56.81818181818182)","(7.5, 9.6, 9.257142857142856)","(21.0, 70.0, 51.625)","(3.1, 4.3, 4.083333333333333)","(3.8, 4.6, 4.2250000000000005)","(21.0, 50.0, 29.666666666666664)","(7.0, 11.0, 8.9)","(5.0, 6.6, 6.3)","(31.0, 200.0, 89.33333333333334)","(19.0, 55.0, 35.0)"
09-01-2023 13:15:40.384077,"(19.0, 65.0, 55.0)","(7.5, 9.6, 9.257142857142856)","(21.0, 70.0, 51.625)","(3.1, 4.3, 4.083333333333333)","(3.8, 4.6, 4.2250000000000005)","(21.0, 50.0, 29.666666666666664)","(7.0, 11.0, 8.9)","(5.0, 6.6, 6.3)","(31.0, 200.0, 89.33333333333334)","(19.0, 55.0, 35.0)"
09-01-2023 13:15:41.728686,"(19.0, 65.0, 55.0)","(7.5, 9.6, 9.257142857142856)","(21.0, 70.0, 51.625)","(3.1, 4.3, 4.083333333333333)","(3.8, 4.6, 4.2250000000000005)","(21.0, 50.0, 29.666666666666664)","(7.0, 11.0, 8.9)","(5.0, 6.6, 6.3)","(31.0, 200.0, 89.33333333333334)","(19.0, 55.0, 35.0)"
09-01-2023 13:15:43.057705,"(19.0, 65.0, 55.0)","(7.5, 9.6, 9.257142857142856)","(21.0, 70.0, 45.0)","(3.1, 4.3, 4.083333333333333)","(3.8, 4.6, 4.2250000000000005)","(21.0, 50.0, 29.666666666666664)","(7.0, 11.0, 8.9)","(5.0, 6.6, 6.3)","(31.0, 200.0, 89.33333333333334)","(19.0, 55.0, 35.0)"
09-01-2023 13:15:44.381624,"(19.0, 65.0, 57.333333333333336)","(7.5, 9.6, 9.257142857142856)","(21.0, 70.0, 45.0)","(3.1, 4.3, 4.083333333333333)","(3.8, 4.6, 4.2250000000000005)","(21.0, 50.0, 29.666666666666664)","(7.0, 11.0, 8.9)","(5.0, 6.6, 6.3)","(31.0, 200.0, 158.5)","(19.0, 55.0, 35.0)"
09-01-2023 13:15:45.703198,"(19.0, 65.0, 46.8)","(7.5, 9.6, 9.257142857142856)","(21.0, 70.0, 45.0)","(3.1, 4.4, 4.15)","(3.8, 4.6, 4.2250000000000005)","(21.0, 50.0, 29.666666666666664)","(7.0, 11.0, 8.9)","(5.0, 6.6, 6.3)","(31.0, 200.0, 158.5)","(19.0, 55.0, 35.0)"
09-01-2023 13:15:47.037559,"(19.0, 65.0, 46.8)","(7.5, 9.6, 9.257142857142856)","(21.0, 70.0, 50.0)","(3.1, 4.3, 4.05)","(3.8, 4.6, 4.2250000000000005)","(21.0, 50.0, 29.666666666666664)","(7.0, 11.0, 8.9)","(5.0, 6.4, 6.073333333333333)","(31.0, 200.0, 158.5)","(19.0, 55.0, 35.0)"
09-01-2023 13:15:48.516988,"(19.0, 65.0, 46.8)","(7.5, 9.6, 9.257142857142856)","(21.0, 70.0, 50.0)","(3.1, 4.3, 4.05)","(3.8, 4.6, 4.2250000000000005)","(21.0, 50.0, 29.666666666666664)","(7.0, 11.0, 8.9)","(5.0, 6.4, 6.073333333333333)","(31.0, 200.0, 158.5)","(19.0, 55.0, 35.0)"
09-01-2023 13:15:49.879464,"(19.0, 65.0, 46.8)","(7.5, 9.6, 9.257142857142856)","(21.0, 70.0, 50.0)","(3.1, 4.3, 4.05)","(3.8, 4.6, 4.2250000000000005)","(21.0, 50.0, 29.666666666666664)","(7.0, 11.0, 8.9)","(5.0, 6.4, 6.073333333333333)","(31.0, 200.0, 158.5)","(19.0, 55.0, 35.0)"
09-01-2023 13:15:51.267388,"(19.0, 65.0, 46.8)","(7.5, 9.6, 9.257142857142856)","(21.0, 70.0, 50.0)","(3.1, 4.3, 4.1)","(3.8, 4.6, 4.2250000000000005)","(21.0, 50.0, 29.666666666666664)","(7.0, 11.0, 8.9)","(5.0, 6.4, 6.073333333333333)","(31.0, 200.0, 158.5)","(19.0, 55.0, 35.0)"
09-01-2023 13:15:52.947990,"(19.0, 65.0, 46.8)","(7.5, 9.6, 9.257142857142856)","(21.0, 70.0, 50.0)","(3.1, 4.3, 4.1)","(3.8, 4.6, 4.2250000000000005)","(21.0, 50.0, 29.666666666666664)","(7.0, 11.0, 8.9)","(5.0, 6.4, 6.073333333333333)","(31.0, 200.0, 158.5)","(19.0, 55.0, 35.0)"
09-01-2023 13:15:54.660950,"(19.0, 65.0, 46.8)","(7.5, 9.6, 9.257142857142856)","(21.0, 70.0, 50.0)","(3.1, 4.3, 3.95)","(3.8, 4.6, 4.2250000000000005)","(21.0, 50.0, 29.666666666666664)","(7.0, 11.0, 8.9)","(5.0, 6.4, 6.073333333333333)","(31.0, 200.0, 158.5)","(19.0, 55.0, 35.0)"
09-01-2023 13:15:56.089491,"(19.0, 65.0, 58.5)","(7.5, 9.6, 9.257142857142856)","(21.0, 70.0, 50.0)","(3.1, 4.3, 3.95)","(3.8, 4.6, 4.2250000000000005)","(21.0, 50.0, 45.64285714285714)","(7.0, 11.0, 8.9)","(5.0, 6.4, 6.073333333333333)","(31.0, 200.0, 174.46153846153848)","(19.0, 55.0, 35.0)"
09-01-2023 13:15:57.434267,"(19.0, 65.0, 58.5)","(7.5, 9.6, 9.257142857142856)","(21.0, 70.0, 50.0)","(3.1, 4.3, 3.95)","(3.8, 4.6, 4.2250000000000005)","(21.0, 50.0, 45.64285714285714)","(7.0, 11.0, 8.9)","(5.0, 6.4, 6.247368421052632)","(31.0, 200.0, 174.46153846153848)","(19.0, 55.0, 35.0)"
09-01-2023 13:15:58.773238,"(19.0, 65.0, 58.5)","(7.5, 9.6, 9.257142857142856)","(21.0, 70.0, 50.0)","(3.1, 4.3, 3.75)","(3.8, 4.6, 4.2250000000000005)","(21.0, 50.0, 44.0)","(7.0, 11.0, 8.9)","(5.0, 7.0, 6.247368421052632)","(31.0, 200.0, 174.46153846153848)","(19.0, 55.0, 35.0)"
09-01-2023 13:16:00.072422,"(19.0, 65.0, 58.5)","(7.5, 9.6, 9.257142857142856)","(21.0, 70.0, 50.0)","(3.1, 4.0, 3.746875)","(3.8, 4.6, 4.2250000000000005)","(21.0, 50.0, 44.0)","(7.0, 11.0, 8.9)","(5.0, 7.0, 6.247368421052632)","(31.0, 200.0, 174.46153846153848)","(19.0, 55.0, 35.0)"
09-01-2023 13:16:01.355650,"(19.0, 65.0, 58.5)","(7.5, 9.6, 9.257142857142856)","(21.0, 70.0, 45.0)","(3.1, 4.0, 3.746875)","(3.8, 4.6, 4.2250000000000005)","(21.0, 50.0, 44.0)","(7.0, 11.0, 8.9)","(5.0, 7.0, 6.247368421052632)","(31.0, 200.0, 174.46153846153848)","(19.0, 55.0, 35.0)"
09-01-2023 13:16:02.665282,"(19.0, 65.0, 58.5)","(7.5, 9.6, 9.257142857142856)","(21.0, 70.0, 45.0)","(3.1, 4.0, 3.746875)","(3.8, 4.6, 4.2250000000000005)","(21.0, 50.0, 44.0)","(7.0, 11.0, 8.9)","(5.0, 7.0, 6.247368421052632)","(31.0, 200.0, 174.46153846153848)","(19.0, 55.0, 35.0)"
09-01-2023 13:16:03.992979,"(19.0, 65.0, 55.0)","(7.5, 9.6, 9.257142857142856)","(21.0, 70.0, 45.0)","(3.1, 4.0, 3.746875)","(3.8, 4.6, 4.2250000000000005)","(21.0, 50.0, 44.0)","(7.0, 11.0, 8.9)","(5.0, 7.0, 6.247368421052632)","(31.0, 200.0, 174.46153846153848)","(19.0, 55.0, 35.0)"
09-01-2023 13:16:05.399193,"(19.0, 65.0, 55.9)","(7.5, 9.6, 9.257142857142856)","(21.0, 70.0, 45.0)","(3.1, 4.0, 3.746875)","(3.8, 4.6, 4.2250000000000005)","(21.0, 50.0, 44.0)","(7.0, 11.0, 8.9)","(5.0, 7.0, 6.247368421052632)","(31.0, 200.0, 174.46153846153848)","(19.0, 55.0, 35.0)"
09-01-2023 13:16:06.790516,"(19.0, 65.0, 55.9)","(7.5, 9.6, 9.257142857142856)","(21.0, 70.0, 45.0)","(3.1, 4.0, 3.746875)","(3.8, 4.6, 4.2250000000000005)","(21.0, 50.0, 35.5)","(7.0, 11.0, 8.9)","(5.0, 7.0, 6.247368421052632)","(31.0, 200.0, 118.0)","(19.0, 55.0, 35.0)"
09-01-2023 13:16:08.155673,"(19.0, 65.0, 56.727272727272734)","(7.5, 9.6, 9.257142857142856)","(21.0, 70.0, 45.0)","(3.1, 4.0, 3.746875)","(3.8, 4.6, 4.2250000000000005)","(21.0, 50.0, 35.5)","(7.0, 11.0, 8.9)","(5.0, 7.0, 6.214285714285714)","(31.0, 200.0, 118.0)","(19.0, 55.0, 35.0)"
09-01-2023 13:16:09.443321,"(19.0, 65.0, 56.727272727272734)","(7.5, 9.6, 9.257142857142856)","(21.0, 70.0, 45.0)","(3.1, 4.0, 3.746875)","(3.8, 4.6, 4.2250000000000005)","(21.0, 50.0, 35.5)","(7.0, 11.0, 8.9)","(5.0, 6.6, 6.214285714285714)","(31.0, 200.0, 118.0)","(19.0, 55.0, 35.0)"
09-01-2023 13:16:10.702344,"(19.0, 65.0, 56.727272727272734)","(7.5, 9.6, 9.257142857142856)","(21.0, 70.0, 45.0)","(3.1, 4.0, 3.746875)","(3.8, 4.6, 4.2250000000000005)","(21.0, 50.0, 35.5)","(7.0, 11.0, 8.9)","(5.0, 6.6, 6.214285714285714)","(31.0, 200.0, 118.0)","(19.0, 55.0, 35.0)"
09-01-2023 13:16:11.968986,"(19.0, 65.0, 56.727272727272734)","(7.5, 9.6, 9.257142857142856)","(21.0, 70.0, 45.0)","(3.1, 4.0, 3.746875)","(3.8, 4.6, 4.2250000000000005)","(21.0, 50.0, 35.5)","(7.0, 11.0, 8.9)","(5.0, 6.6, 6.214285714285714)","(31.0, 200.0, 118.0)","(19.0, 55.0, 35.0)"
09-01-2023 13:16:13.220888,"(19.0, 65.0, 56.727272727272734)","(7.5, 9.6, 9.257142857142856)","(21.0, 70.0, 60.0)","(3.1, 4.0, 3.9)","(3.8, 4.6, 4.2250000000000005)","(21.0, 50.0, 36.0)","(7.0, 11.0, 9.14)","(5.0, 6.6, 6.12)","(31.0, 200.0, 163.55555555555554)","(19.0, 55.0, 35.0)"
09-01-2023 13:16:14.478796,"(19.0, 65.0, 58.86666666666667)","(7.5, 9.6, 9.257142857142856)","(21.0, 70.0, 60.0)","(3.1, 4.0, 3.9)","(3.8, 4.6, 4.2250000000000005)","(21.0, 50.0, 38.8)","(7.0, 10.5, 9.14)","(5.0, 6.6, 6.466666666666667)","(31.0, 200.0, 163.55555555555554)","(19.0, 55.0, 35.0)"
09-01-2023 13:16:15.805180,"(19.0, 65.0, 58.86666666666667)","(7.5, 9.6, 9.257142857142856)","(21.0, 70.0, 60.0)","(3.1, 4.0, 3.9)","(3.8, 4.6, 4.2250000000000005)","(21.0, 50.0, 38.8)","(7.0, 10.5, 9.14)","(5.0, 7.0, 6.466666666666667)","(31.0, 200.0, 163.55555555555554)","(19.0, 55.0, 35.0)"
09-01-2023 13:16:17.109462,"(19.0, 65.0, 46.8)","(7.5, 9.6, 9.257142857142856)","(21.0, 70.0, 60.0)","(3.1, 4.0, 3.8636363636363638)","(3.8, 4.6, 4.2250000000000005)","(21.0, 50.0, 38.8)","(7.0, 10.5, 9.083333333333334)","(5.0, 7.0, 6.466666666666667)","(31.0, 200.0, 163.55555555555554)","(19.0, 55.0, 35.0)"
09-01-2023 13:16:18.433833,"(19.0, 65.0, 55.9)","(7.5, 9.6, 9.257142857142856)","(21.0, 70.0, 60.0)","(3.1, 4.0, 3.8636363636363638)","(3.8, 4.6, 4.2250000000000005)","(21.0, 50.0, 45.53846153846154)","(7.0, 10.5, 9.083333333333334)","(5.0, 7.0, 6.466666666666667)","(31.0, 200.0, 163.55555555555554)","(19.0, 55.0, 35.0)"
09-01-2023 13:16:19.722939,"(19.0, 65.0, 55.9)","(7.5, 9.6, 9.257142857142856)","(21.0, 70.0, 60.0)","(3.1, 4.0, 3.7750000000000004)","(3.8, 4.6, 4.2250000000000005)","(21.0, 50.0, 45.53846153846154)","(7.0, 10.5, 9.083333333333334)","(5.0, 7.0, 6.466666666666667)","(31.0, 200.0, 163.55555555555554)","(19.0, 55.0, 35.0)"
09-01-2023 13:16:21.023008,"(19.0, 65.0, 55.9)","(7.5, 9.6, 9.257142857142856)","(21.0, 70.0, 60.0)","(3.1, 4.0, 3.8043478260869565)","(3.8, 4.6, 4.2250000000000005)","(21.0, 50.0, 45.53846153846154)","(7.0, 10.5, 9.083333333333334)","(5.0, 7.0, 6.466666666666667)","(31.0, 200.0, 163.55555555555554)","(19.0, 55.0, 35.0)"
09-01-2023 13:16:22.407911,"(19.0, 65.0, 55.9)","(7.5, 9.6, 9.257142857142856)","(21.0, 70.0, 60.0)","(3.1, 4.0, 3.7954545454545454)","(3.8, 4.6, 4.2250000000000005)","(21.0, 50.0, 45.53846153846154)","(7.0, 10.5, 9.083333333333334)","(5.0, 7.0, 6.466666666666667)","(31.0, 200.0, 163.55555555555554)","(19.0, 55.0, 35.0)"
09-01-2023 13:16:23.733413,"(19.0, 65.0, 55.9)","(7.5, 9.6, 9.257142857142856)","(21.0, 70.0, 60.0)","(3.1, 4.0, 3.7750000000000004)","(3.8, 4.6, 4.2250000000000005)","(21.0, 50.0, 45.53846153846154)","(7.0, 10.5, 9.083333333333334)","(5.0, 7.0, 6.466666666666667)","(31.0, 200.0, 163.55555555555554)","(19.0, 55.0, 35.0)"
09-01-2023 13:16:25.009033,"(19.0, 65.0, 55.9)","(7.5, 9.6, 9.257142857142856)","(21.0, 70.0, 60.0)","(3.1, 4.0, 3.7750000000000004)","(3.8, 4.6, 4.2250000000000005)","(21.0, 50.0, 45.53846153846154)","(7.0, 10.5, 9.083333333333334)","(5.0, 7.0, 6.466666666666667)","(31.0, 200.0, 163.55555555555554)","(19.0, 55.0, 35.0)"
