,Baggys Gold,Zambrana,Bigsy,Romarosa,Dundee Velvet,Jet Like Rico,Little Nellie,Lakeview Raymond
05-01-2023 17:29:15.153950,"(19.0, 34.0, 33.3125)","(4.6, 5.4, 5.257142857142857)","(9.0, 14.0, 13.770491803278688)","(7.5, 13.0, 12.884615384615385)","(51.0, 75.0, 61.36363636363637)","(2.15, 2.46, 2.428)","(11.0, 17.0, 16.35)","(5.0, 7.4, 7.3090909090909095)"
05-01-2023 17:29:16.741525,"(19.0, 34.0, 33.36231884057971)","(4.6, 5.4, 5.257142857142857)","(9.0, 14.0, 13.770491803278688)","(7.5, 13.0, 12.884615384615385)","(51.0, 75.0, 61.36363636363637)","(2.15, 2.46, 2.428)","(11.0, 17.0, 16.31578947368421)","(5.0, 7.4, 7.3090909090909095)"
05-01-2023 17:29:18.358827,"(19.0, 34.0, 33.36231884057971)","(4.6, 5.4, 5.257142857142857)","(9.0, 14.0, 13.770491803278688)","(7.5, 13.0, 12.884615384615385)","(51.0, 75.0, 61.36363636363637)","(2.15, 2.46, 2.431111111111111)","(11.0, 17.0, 16.31578947368421)","(5.0, 7.4, 7.3090909090909095)"
05-01-2023 17:29:19.916445,"(19.0, 34.0, 33.36231884057971)","(4.6, 5.4, 5.257142857142857)","(9.0, 14.0, 13.770491803278688)","(7.5, 13.0, 12.884615384615385)","(51.0, 75.0, 61.36363636363637)","(2.15, 2.46, 2.431111111111111)","(11.0, 17.0, 16.31578947368421)","(5.0, 7.4, 7.3090909090909095)"
05-01-2023 17:29:21.363414,"(19.0, 34.0, 33.36231884057971)","(4.6, 5.4, 5.257142857142857)","(9.0, 14.0, 13.770491803278688)","(7.5, 13.0, 12.884615384615385)","(51.0, 75.0, 61.36363636363637)","(2.15, 2.46, 2.431111111111111)","(11.0, 17.0, 16.31578947368421)","(5.0, 7.4, 7.3090909090909095)"
05-01-2023 17:29:22.739471,"(19.0, 34.0, 33.36231884057971)","(4.6, 5.4, 5.257142857142857)","(9.0, 14.0, 13.770491803278688)","(7.5, 13.0, 12.884615384615385)","(51.0, 75.0, 61.36363636363637)","(2.15, 2.46, 2.431111111111111)","(11.0, 17.0, 16.31578947368421)","(5.0, 7.4, 7.3090909090909095)"
05-01-2023 17:29:24.249559,"(19.0, 34.0, 33.36231884057971)","(4.6, 5.4, 5.257142857142857)","(9.0, 14.0, 13.770491803278688)","(7.5, 13.0, 12.884615384615385)","(51.0, 75.0, 61.36363636363637)","(2.15, 2.46, 2.4274999999999998)","(11.0, 17.0, 16.31578947368421)","(5.0, 7.4, 7.3090909090909095)"
05-01-2023 17:29:25.517231,"(19.0, 34.0, 33.36231884057971)","(4.6, 5.4, 5.257142857142857)","(9.0, 14.0, 13.770491803278688)","(7.5, 13.0, 12.884615384615385)","(51.0, 75.0, 61.36363636363637)","(2.15, 2.46, 2.4274999999999998)","(11.0, 17.0, 16.31578947368421)","(5.0, 7.4, 7.3090909090909095)"
05-01-2023 17:29:26.734931,"(19.0, 34.0, 33.36231884057971)","(4.6, 5.4, 5.257142857142857)","(9.0, 14.0, 13.770491803278688)","(7.5, 13.0, 12.884615384615385)","(51.0, 75.0, 61.36363636363637)","(2.15, 2.46, 2.4274999999999998)","(11.0, 17.0, 16.31578947368421)","(5.0, 7.4, 7.3090909090909095)"
05-01-2023 17:29:28.112826,"(19.0, 34.0, 33.36231884057971)","(4.6, 5.4, 5.257142857142857)","(9.0, 14.0, 13.770491803278688)","(7.5, 13.0, 12.916666666666666)","(51.0, 75.0, 61.36363636363637)","(2.15, 2.46, 2.4305263157894736)","(11.0, 17.0, 16.31578947368421)","(5.0, 7.4, 7.3090909090909095)"
05-01-2023 17:29:29.311391,"(19.0, 34.0, 33.36231884057971)","(4.6, 5.4, 5.257142857142857)","(9.0, 14.0, 13.770491803278688)","(7.5, 13.0, 12.916666666666666)","(51.0, 75.0, 61.36363636363637)","(2.15, 2.46, 2.4305263157894736)","(11.0, 17.0, 16.31578947368421)","(5.0, 7.4, 7.3090909090909095)"
05-01-2023 17:29:30.558616,"(19.0, 34.0, 33.38028169014085)","(4.6, 5.4, 5.257142857142857)","(9.0, 14.0, 13.770491803278688)","(7.5, 13.0, 12.916666666666666)","(51.0, 75.0, 61.36363636363637)","(2.15, 2.46, 2.4270588235294115)","(11.0, 17.0, 16.25)","(5.0, 7.4, 7.3090909090909095)"
05-01-2023 17:29:31.688199,"(19.0, 34.0, 33.38028169014085)","(4.6, 5.4, 5.2250000000000005)","(9.0, 14.0, 13.770491803278688)","(7.5, 13.0, 12.916666666666666)","(51.0, 75.0, 61.36363636363637)","(2.15, 2.46, 2.4270588235294115)","(11.0, 16.5, 16.25)","(5.0, 7.4, 7.3090909090909095)"
05-01-2023 17:29:32.931207,"(19.0, 34.0, 33.38028169014085)","(4.6, 5.4, 5.283333333333333)","(9.0, 14.0, 13.787878787878787)","(7.5, 13.0, 12.911764705882353)","(51.0, 75.0, 61.875)","(2.15, 2.46, 2.429090909090909)","(11.0, 17.0, 16.291666666666668)","(5.0, 7.4, 7.325925925925926)"
05-01-2023 17:29:34.255855,"(19.0, 34.0, 33.582089552238806)","(4.6, 5.4, 5.283333333333333)","(9.0, 14.0, 13.787878787878787)","(7.5, 13.0, 12.911764705882353)","(51.0, 75.0, 63.46153846153846)","(2.15, 2.46, 2.4274999999999998)","(11.0, 16.5, 16.291666666666668)","(5.0, 7.4, 7.325925925925926)"
05-01-2023 17:29:35.681801,"(19.0, 34.0, 33.333333333333336)","(4.6, 5.4, 5.283333333333333)","(9.0, 14.0, 13.787878787878787)","(7.5, 13.0, 12.911764705882353)","(51.0, 75.0, 63.46153846153846)","(2.15, 2.46, 2.4274999999999998)","(11.0, 16.5, 16.272727272727273)","(5.0, 7.4, 7.325925925925926)"
05-01-2023 17:29:37.115143,"(19.0, 34.0, 33.333333333333336)","(4.6, 5.4, 5.283333333333333)","(9.0, 14.0, 13.787878787878787)","(7.5, 13.0, 12.911764705882353)","(51.0, 75.0, 61.36363636363637)","(2.15, 2.46, 2.431111111111111)","(11.0, 16.5, 16.25)","(5.0, 7.4, 7.325925925925926)"
05-01-2023 17:29:38.583305,"(19.0, 34.0, 33.333333333333336)","(4.6, 5.4, 5.283333333333333)","(9.0, 14.0, 13.787878787878787)","(7.5, 13.0, 12.911764705882353)","(51.0, 75.0, 61.36363636363637)","(2.15, 2.46, 2.431111111111111)","(11.0, 16.5, 16.25)","(5.0, 7.4, 7.325925925925926)"
05-01-2023 17:29:40.073149,"(19.0, 34.0, 33.333333333333336)","(4.6, 5.4, 5.271428571428571)","(9.0, 14.0, 13.784810126582279)","(7.5, 13.0, 12.911764705882353)","(51.0, 75.0, 61.36363636363637)","(2.15, 2.46, 2.4351724137931035)","(11.0, 16.5, 16.263157894736842)","(5.0, 7.4, 7.185185185185185)"
05-01-2023 17:29:41.655943,"(19.0, 34.0, 33.61290322580645)","(4.6, 5.4, 5.271428571428571)","(9.0, 14.0, 13.784810126582279)","(7.5, 13.0, 12.911764705882353)","(51.0, 75.0, 63.46153846153846)","(2.15, 2.46, 2.4351724137931035)","(11.0, 16.5, 16.217391304347824)","(5.0, 7.2, 7.185185185185185)"
05-01-2023 17:29:43.013776,"(20.0, 34.0, 33.61290322580645)","(4.6, 5.4, 5.271428571428571)","(10.0, 14.0, 13.784810126582279)","(8.5, 13.0, 12.911764705882353)","(41.0, 75.0, 63.46153846153846)","(2.1, 2.46, 2.4351724137931035)","(12.0, 16.5, 16.217391304347824)","(5.5, 7.2, 7.185185185185185)"
05-01-2023 17:29:44.296516,"(20.0, 34.0, 33.343283582089555)","(4.6, 5.4, 5.271428571428571)","(10.0, 14.0, 13.784810126582279)","(8.5, 13.0, 12.911764705882353)","(41.0, 75.0, 63.46153846153846)","(2.1, 2.46, 2.4351724137931035)","(12.0, 16.5, 16.217391304347824)","(5.5, 7.2, 7.185185185185185)"
05-01-2023 17:29:45.579694,"(20.0, 34.0, 33.55555555555556)","(4.6, 5.4, 5.271428571428571)","(10.0, 14.0, 13.784810126582279)","(8.5, 13.0, 12.911764705882353)","(41.0, 75.0, 63.46153846153846)","(2.1, 2.46, 2.4351724137931035)","(12.0, 16.5, 16.204545454545453)","(5.5, 7.2, 7.185185185185185)"
05-01-2023 17:29:47.016148,"(20.0, 34.0, 33.55555555555556)","(4.6, 5.4, 5.2875000000000005)","(10.0, 14.0, 13.784810126582279)","(8.5, 13.0, 12.911764705882353)","(41.0, 75.0, 61.36363636363637)","(2.1, 2.46, 2.4351724137931035)","(12.0, 16.5, 16.204545454545453)","(5.5, 7.2, 7.184)"
05-01-2023 17:29:48.262718,"(20.0, 34.0, 33.343283582089555)","(4.6, 5.4, 5.2875000000000005)","(10.0, 14.0, 13.784810126582279)","(8.5, 13.0, 12.911764705882353)","(41.0, 75.0, 61.36363636363637)","(2.1, 2.46, 2.4351724137931035)","(12.0, 16.5, 16.217391304347824)","(5.5, 7.2, 7.184)"
05-01-2023 17:29:49.513623,"(20.0, 34.0, 33.86206896551724)","(4.6, 5.4, 5.3133333333333335)","(10.0, 14.0, 13.818181818181818)","(8.5, 13.0, 13.029411764705882)","(41.0, 75.0, 63.46153846153846)","(2.1, 2.46, 2.4440506329113925)","(12.0, 16.5, 16.58823529411765)","(5.5, 7.2, 6.954545454545454)"
05-01-2023 17:29:50.771324,"(20.0, 34.0, 33.55555555555556)","(4.6, 5.4, 5.3133333333333335)","(10.0, 14.0, 13.818181818181818)","(8.5, 13.5, 13.080645161290322)","(41.0, 75.0, 61.36363636363637)","(2.1, 2.46, 2.444819277108434)","(12.0, 17.0, 16.322580645161292)","(5.5, 7.0, 6.954545454545454)"
05-01-2023 17:29:52.050561,"(20.0, 34.0, 33.86206896551724)","(4.6, 5.4, 5.290322580645162)","(10.0, 14.0, 13.818181818181818)","(8.5, 13.5, 13.142857142857142)","(41.0, 75.0, 61.36363636363637)","(2.1, 2.46, 2.4345454545454546)","(12.0, 17.0, 16.3125)","(5.5, 7.0, 6.954545454545454)"
05-01-2023 17:29:53.314349,"(20.0, 34.0, 33.86206896551724)","(4.6, 5.4, 5.273684210526316)","(10.0, 14.0, 13.818181818181818)","(8.5, 13.5, 13.22)","(41.0, 75.0, 63.46153846153846)","(2.1, 2.46, 2.44)","(12.0, 17.0, 16.344827586206897)","(5.5, 7.0, 6.954545454545454)"
05-01-2023 17:29:54.629647,"(20.0, 34.0, 33.86206896551724)","(4.6, 5.3, 5.256521739130434)","(10.0, 14.0, 13.795180722891565)","(8.5, 13.5, 13.22)","(41.0, 75.0, 63.46153846153846)","(2.1, 2.46, 2.4564179104477613)","(12.0, 17.0, 16.11111111111111)","(5.0, 7.0, 6.954545454545454)"
05-01-2023 17:29:55.917703,"(20.0, 34.0, 33.55555555555556)","(4.6, 5.3, 5.256521739130434)","(10.0, 14.0, 13.795180722891565)","(8.5, 13.5, 13.22)","(41.0, 75.0, 63.46153846153846)","(2.1, 2.46, 2.436923076923077)","(12.0, 16.5, 16.195652173913043)","(5.0, 7.0, 6.961538461538462)"
05-01-2023 17:29:57.275818,"(20.0, 34.0, 33.86206896551724)","(4.6, 5.3, 5.125)","(10.0, 15.0, 14.983333333333333)","(8.5, 13.5, 13.22)","(41.0, 75.0, 61.36363636363637)","(2.1, 2.44, 2.433793103448276)","(12.0, 16.5, 16.208333333333332)","(5.0, 7.0, 6.9399999999999995)"
05-01-2023 17:29:58.543476,"(20.0, 34.0, 33.86206896551724)","(4.6, 5.2, 5.125)","(10.0, 15.0, 15.444444444444445)","(8.5, 13.5, 13.22)","(41.0, 75.0, 61.36363636363637)","(2.1, 2.46, 2.433793103448276)","(12.0, 16.5, 16.208333333333332)","(5.0, 7.0, 6.9399999999999995)"
05-01-2023 17:29:59.811387,"(20.0, 34.0, 33.86206896551724)","(4.6, 5.2, 5.125)","(10.0, 15.5, 15.441176470588236)","(8.5, 13.5, 13.22)","(41.0, 75.0, 63.46153846153846)","(2.1, 2.46, 2.433793103448276)","(12.0, 16.5, 16.208333333333332)","(5.0, 7.0, 6.9399999999999995)"
05-01-2023 17:30:01.001328,"(20.0, 34.0, 32.666666666666664)","(4.6, 5.2, 5.125)","(10.0, 15.5, 15.340909090909092)","(8.5, 13.5, 13.22)","(41.0, 75.0, 61.36363636363637)","(2.1, 2.46, 2.433793103448276)","(12.0, 16.5, 16.208333333333332)","(5.0, 7.0, 6.9399999999999995)"
05-01-2023 17:30:02.111800,"(20.0, 36.0, 33.68421052631579)","(4.6, 5.2, 5.1375)","(10.0, 15.5, 15.340909090909092)","(8.5, 13.5, 13.22)","(41.0, 75.0, 61.36363636363637)","(2.1, 2.46, 2.433793103448276)","(12.0, 16.5, 16.181818181818183)","(5.0, 7.0, 6.9399999999999995)"
05-01-2023 17:30:03.202295,"(20.0, 36.0, 33.523809523809526)","(4.6, 5.2, 5.073333333333333)","(10.0, 15.5, 15.305555555555555)","(8.5, 13.5, 13.22)","(41.0, 75.0, 61.36363636363637)","(2.1, 2.46, 2.433793103448276)","(12.0, 16.5, 16.181818181818183)","(5.0, 7.0, 6.9399999999999995)"
05-01-2023 17:30:04.193332,"(20.0, 36.0, 34.32258064516129)","(4.6, 5.2, 5.073333333333333)","(10.0, 15.5, 15.305555555555555)","(8.5, 13.5, 13.142857142857142)","(41.0, 65.0, 62.5)","(2.1, 2.46, 2.433793103448276)","(12.0, 16.5, 16.181818181818183)","(5.0, 7.0, 6.9399999999999995)"
05-01-2023 17:30:05.288228,"(20.0, 36.0, 34.32258064516129)","(4.6, 5.2, 5.073333333333333)","(10.0, 15.5, 15.305555555555555)","(8.5, 13.5, 13.142857142857142)","(41.0, 65.0, 62.5)","(2.1, 2.46, 2.433793103448276)","(12.0, 16.5, 16.181818181818183)","(5.0, 7.0, 6.9399999999999995)"
05-01-2023 17:30:06.357558,"(20.0, 36.0, 34.32258064516129)","(4.6, 5.2, 5.073333333333333)","(10.0, 15.5, 15.305555555555555)","(8.5, 13.5, 13.142857142857142)","(41.0, 65.0, 62.5)","(2.1, 2.46, 2.433793103448276)","(12.0, 16.5, 16.17391304347826)","(5.0, 7.0, 6.9399999999999995)"
05-01-2023 17:30:07.543265,"(20.0, 32.0, 31.77777777777778)","(4.6, 5.1, 5.055555555555555)","(10.0, 15.5, 15.483870967741936)","(8.5, 13.5, 13.142857142857142)","(41.0, 75.0, 61.36363636363637)","(2.1, 2.46, 2.4518181818181817)","(12.0, 16.5, 16.1875)","(5.0, 7.0, 6.955555555555556)"
05-01-2023 17:30:08.654142,"(20.0, 36.0, 32.63157894736842)","(4.6, 5.2, 5.084848484848485)","(10.0, 15.5, 15.485714285714286)","(8.5, 13.5, 13.136363636363637)","(41.0, 75.0, 63.46153846153846)","(2.1, 2.46, 2.446216216216216)","(12.0, 16.5, 16.1875)","(5.0, 7.0, 6.955555555555556)"
05-01-2023 17:30:09.738177,"(20.0, 36.0, 32.63157894736842)","(4.6, 5.2, 5.084848484848485)","(10.0, 15.5, 15.485714285714286)","(8.5, 13.5, 13.136363636363637)","(41.0, 75.0, 61.36363636363637)","(2.1, 2.46, 2.446216216216216)","(12.0, 16.5, 16.1875)","(5.0, 7.0, 6.955555555555556)"
05-01-2023 17:30:10.758821,"(20.0, 36.0, 32.63157894736842)","(4.6, 5.2, 5.077419354838709)","(10.0, 15.5, 15.485714285714286)","(8.5, 13.5, 13.136363636363637)","(41.0, 75.0, 61.36363636363637)","(2.1, 2.46, 2.446216216216216)","(12.0, 16.5, 16.1875)","(5.0, 7.0, 6.955555555555556)"
05-01-2023 17:30:11.891370,"(20.0, 36.0, 32.63157894736842)","(4.6, 5.2, 5.053846153846154)","(10.0, 15.5, 15.485714285714286)","(8.5, 13.5, 13.136363636363637)","(41.0, 75.0, 62.5)","(2.1, 2.46, 2.4675)","(12.0, 16.5, 16.25409836065574)","(5.0, 7.0, 6.928)"
05-01-2023 17:30:13.268619,"(20.0, 36.0, 32.63157894736842)","(4.6, 5.1, 5.028)","(10.0, 15.5, 15.485714285714286)","(8.5, 13.5, 13.136363636363637)","(41.0, 75.0, 61.36363636363637)","(2.1, 2.48, 2.4329729729729728)","(12.0, 16.5, 16.25409836065574)","(5.0, 7.0, 6.945454545454545)"
05-01-2023 17:30:14.509875,"(20.0, 36.0, 32.63157894736842)","(4.6, 5.1, 5.028)","(10.0, 15.5, 15.847826086956522)","(8.5, 13.5, 13.136363636363637)","(41.0, 75.0, 61.36363636363637)","(2.1, 2.48, 2.435238095238095)","(12.0, 16.5, 16.25409836065574)","(5.0, 7.0, 6.953846153846154)"
05-01-2023 17:30:15.766191,"(20.0, 36.0, 32.63157894736842)","(4.6, 5.1, 5.030769230769231)","(10.0, 16.0, 15.847826086956522)","(8.5, 13.5, 13.0)","(41.0, 75.0, 62.5)","(2.1, 2.46, 2.4274999999999998)","(12.0, 16.5, 16.142857142857142)","(5.0, 7.0, 6.953846153846154)"
05-01-2023 17:30:17.014364,"(20.0, 36.0, 32.63157894736842)","(4.6, 5.1, 4.928571428571429)","(10.0, 16.0, 15.847826086956522)","(8.5, 13.5, 12.954545454545455)","(41.0, 75.0, 62.5)","(2.1, 2.46, 2.4274999999999998)","(12.0, 16.5, 16.15)","(5.0, 7.0, 6.953846153846154)"
05-01-2023 17:30:18.201144,"(20.0, 36.0, 32.63157894736842)","(4.6, 5.0, 4.928571428571429)","(10.0, 16.0, 15.847826086956522)","(8.5, 13.5, 12.954545454545455)","(41.0, 75.0, 61.36363636363637)","(2.1, 2.46, 2.4555555555555557)","(12.0, 16.5, 16.3)","(5.0, 7.0, 6.88235294117647)"
05-01-2023 17:30:19.476538,"(20.0, 36.0, 32.63157894736842)","(4.6, 5.1, 5.002857142857143)","(10.0, 16.0, 16.1875)","(8.5, 13.5, 13.264705882352942)","(41.0, 75.0, 61.36363636363637)","(2.1, 2.46, 2.3952941176470586)","(12.0, 17.0, 16.785714285714285)","(5.0, 7.0, 6.923809523809524)"
05-01-2023 17:30:20.809835,"(20.0, 36.0, 32.857142857142854)","(4.6, 5.3, 5.199999999999999)","(10.0, 16.5, 15.95)","(8.5, 13.5, 13.055555555555555)","(41.0, 75.0, 62.30769230769231)","(2.1, 2.4, 2.369411764705882)","(12.0, 17.0, 16.413793103448278)","(5.0, 7.0, 6.927272727272727)"
05-01-2023 17:30:22.069771,"(20.0, 36.0, 32.666666666666664)","(4.6, 5.3, 5.26)","(10.0, 16.0, 15.95)","(8.5, 13.5, 13.214285714285714)","(41.0, 75.0, 62.30769230769231)","(2.1, 2.4, 2.382608695652174)","(12.0, 17.0, 16.37037037037037)","(5.0, 7.0, 6.9)"
05-01-2023 17:30:23.235202,"(20.0, 36.0, 32.666666666666664)","(4.6, 5.3, 5.25)","(10.0, 16.0, 15.95)","(8.5, 13.5, 13.214285714285714)","(41.0, 75.0, 62.30769230769231)","(2.1, 2.4, 2.382608695652174)","(12.0, 17.0, 16.37037037037037)","(5.0, 7.0, 6.9)"
05-01-2023 17:30:24.390669,"(20.0, 36.0, 32.857142857142854)","(4.6, 5.3, 5.257894736842105)","(10.0, 16.0, 15.95)","(8.5, 13.5, 13.166666666666666)","(41.0, 75.0, 61.25)","(2.1, 2.4, 2.373333333333333)","(12.0, 17.0, 16.37037037037037)","(5.0, 7.0, 6.9)"
05-01-2023 17:30:25.401126,"(20.0, 36.0, 32.857142857142854)","(4.6, 5.3, 5.257894736842105)","(10.0, 16.0, 15.95)","(8.5, 13.5, 13.166666666666666)","(41.0, 75.0, 61.25)","(2.1, 2.4, 2.3866666666666667)","(12.0, 17.0, 16.37037037037037)","(5.0, 7.0, 6.883870967741935)"
05-01-2023 17:30:26.438758,"(20.0, 36.0, 32.666666666666664)","(4.6, 5.3, 5.257894736842105)","(10.0, 16.5, 16.1875)","(8.5, 13.5, 12.833333333333334)","(41.0, 75.0, 62.30769230769231)","(2.1, 2.42, 2.3639130434782607)","(12.0, 17.0, 16.37037037037037)","(5.0, 7.0, 6.883870967741935)"
05-01-2023 17:30:27.487968,"(20.0, 36.0, 32.666666666666664)","(4.6, 5.3, 5.175)","(10.0, 16.5, 16.1875)","(8.5, 13.5, 12.833333333333334)","(41.0, 75.0, 61.25)","(2.1, 2.42, 2.4034615384615385)","(12.0, 17.0, 16.37037037037037)","(5.0, 7.0, 6.883870967741935)"
05-01-2023 17:30:28.598699,"(20.0, 36.0, 32.857142857142854)","(4.6, 5.3, 5.199999999999999)","(10.0, 16.5, 16.205882352941178)","(8.5, 13.5, 12.49074074074074)","(41.0, 75.0, 61.25)","(2.1, 2.42, 2.3713207547169812)","(12.0, 17.0, 16.37037037037037)","(5.0, 7.0, 6.85)"
05-01-2023 17:30:29.707532,"(20.0, 36.0, 32.857142857142854)","(4.6, 5.3, 5.216666666666667)","(10.0, 16.5, 16.205882352941178)","(8.5, 12.5, 12.49074074074074)","(41.0, 75.0, 61.25)","(2.1, 2.42, 2.380952380952381)","(12.0, 17.0, 16.4)","(5.0, 7.0, 6.963636363636364)"
05-01-2023 17:30:30.899329,"(20.0, 36.0, 32.857142857142854)","(4.6, 5.4, 5.367272727272727)","(10.0, 16.5, 16.166666666666668)","(8.5, 12.5, 12.49074074074074)","(41.0, 75.0, 62.30769230769231)","(2.1, 2.4, 2.4276056338028167)","(12.0, 17.0, 16.346153846153847)","(5.0, 7.0, 7.062068965517241)"
05-01-2023 17:30:32.045928,"(20.0, 36.0, 32.666666666666664)","(4.6, 5.4, 5.367272727272727)","(10.0, 16.5, 16.166666666666668)","(8.5, 12.5, 12.49074074074074)","(41.0, 75.0, 61.25)","(2.1, 2.44, 2.430625)","(12.0, 16.5, 16.195652173913043)","(5.0, 7.2, 7.062068965517241)"
05-01-2023 17:30:33.355885,"(20.0, 36.0, 32.666666666666664)","(4.6, 5.3, 5.282142857142857)","(10.0, 16.5, 16.09375)","(8.5, 12.5, 12.49074074074074)","(41.0, 75.0, 62.5)","(2.1, 2.44, 2.4314285714285715)","(12.0, 16.5, 16.208333333333332)","(5.0, 7.2, 7.023529411764706)"
05-01-2023 17:30:34.616960,"(21.0, 36.0, 32.666666666666664)","(4.6, 5.3, 5.282142857142857)","(10.0, 16.5, 16.09375)","(9.0, 12.5, 12.49074074074074)","(41.0, 70.0, 60.38461538461539)","(2.1, 2.44, 2.4329032258064514)","(12.0, 16.5, 16.208333333333332)","(5.0, 7.2, 7.023529411764706)"
05-01-2023 17:30:35.837001,"(21.0, 36.0, 32.666666666666664)","(4.6, 5.3, 5.278260869565218)","(10.0, 16.5, 16.09375)","(9.0, 12.5, 12.362068965517242)","(41.0, 70.0, 60.38461538461539)","(2.1, 2.44, 2.4684745762711864)","(12.0, 16.5, 16.357142857142858)","(5.0, 7.2, 7.108333333333333)"
05-01-2023 17:30:37.267527,"(21.0, 36.0, 32.666666666666664)","(4.6, 5.4, 5.336363636363637)","(10.0, 13.5, 13.590909090909092)","(9.0, 12.5, 11.928571428571429)","(41.0, 70.0, 60.38461538461539)","(2.1, 2.48, 2.4655172413793105)","(12.0, 17.0, 16.357142857142858)","(5.0, 7.2, 7.161904761904762)"
05-01-2023 17:30:38.583645,"(21.0, 36.0, 32.666666666666664)","(4.6, 5.4, 5.336363636363637)","(10.0, 14.0, 13.9)","(9.0, 12.0, 11.292682926829269)","(41.0, 70.0, 60.38461538461539)","(2.1, 2.48, 2.4655172413793105)","(12.0, 17.0, 16.3)","(5.0, 7.2, 7.16)"
05-01-2023 17:30:39.756596,"(21.0, 36.0, 32.666666666666664)","(4.6, 5.4, 5.336363636363637)","(10.0, 14.0, 13.783783783783784)","(9.0, 11.5, 11.75)","(41.0, 70.0, 60.38461538461539)","(2.1, 2.48, 2.4655172413793105)","(12.0, 17.0, 16.173076923076923)","(5.0, 7.4, 7.205128205128205)"
05-01-2023 17:30:41.073990,"(21.0, 36.0, 32.666666666666664)","(4.6, 5.4, 5.315384615384616)","(10.0, 14.5, 14.008771929824562)","(9.0, 12.0, 11.64864864864865)","(41.0, 70.0, 60.370370370370374)","(2.1, 2.48, 2.4657627118644068)","(12.0, 16.5, 16.185185185185187)","(5.5, 7.4, 7.170212765957447)"
05-01-2023 17:30:42.317604,"(21.0, 36.0, 32.666666666666664)","(4.6, 5.4, 5.342105263157895)","(10.0, 14.5, 14.008196721311476)","(9.0, 12.0, 11.41891891891892)","(41.0, 70.0, 60.370370370370374)","(2.1, 2.48, 2.4681967213114753)","(12.0, 16.5, 16.208333333333332)","(5.5, 7.4, 7.186046511627907)"
05-01-2023 17:30:43.497816,"(21.0, 36.0, 32.666666666666664)","(4.6, 5.4, 5.358823529411765)","(10.0, 14.5, 14.008196721311476)","(9.0, 11.5, 11.41891891891892)","(41.0, 70.0, 60.370370370370374)","(2.1, 2.48, 2.466875)","(12.0, 16.5, 15.943396226415095)","(5.5, 7.4, 7.186046511627907)"
05-01-2023 17:30:44.627325,"(21.0, 36.0, 32.666666666666664)","(4.6, 5.4, 5.358823529411765)","(10.0, 14.5, 13.76923076923077)","(9.0, 11.5, 11.287037037037036)","(41.0, 70.0, 60.370370370370374)","(2.1, 2.48, 2.469655172413793)","(12.0, 16.0, 16.36)","(5.5, 7.4, 7.186046511627907)"
05-01-2023 17:30:45.832735,"(21.0, 36.0, 32.666666666666664)","(4.6, 5.4, 5.380000000000001)","(10.0, 14.5, 13.76923076923077)","(9.0, 12.0, 11.574074074074074)","(41.0, 70.0, 60.370370370370374)","(2.1, 2.48, 2.469655172413793)","(12.0, 16.5, 16.216666666666665)","(5.5, 7.4, 7.195555555555556)"
05-01-2023 17:30:46.993515,"(21.0, 36.0, 32.666666666666664)","(4.6, 5.4, 5.354285714285715)","(10.0, 14.5, 13.75609756097561)","(9.0, 12.0, 11.584905660377359)","(41.0, 70.0, 60.38461538461539)","(2.1, 2.48, 2.465846153846154)","(12.0, 16.5, 16.216666666666665)","(5.5, 7.4, 7.251428571428572)"
05-01-2023 17:30:48.219541,"(21.0, 36.0, 33.567567567567565)","(4.6, 5.4, 5.354285714285715)","(10.0, 14.5, 13.74705882352941)","(9.0, 12.0, 11.885714285714286)","(41.0, 70.0, 60.5)","(2.1, 2.48, 2.4668852459016395)","(12.0, 16.5, 16.228813559322035)","(5.5, 7.4, 7.251428571428572)"
05-01-2023 17:30:49.514521,"(21.0, 36.0, 33.567567567567565)","(4.6, 5.4, 5.354285714285715)","(10.0, 14.5, 13.772727272727273)","(9.0, 11.5, 11.442857142857143)","(41.0, 65.0, 62.5)","(2.1, 2.48, 2.4668852459016395)","(12.0, 16.5, 16.228813559322035)","(5.5, 7.4, 7.266666666666667)"
05-01-2023 17:30:50.842207,"(21.0, 36.0, 33.567567567567565)","(4.6, 5.4, 5.365957446808511)","(10.0, 14.5, 13.791666666666666)","(9.0, 11.5, 11.442857142857143)","(41.0, 60.0, 59.33333333333333)","(2.1, 2.48, 2.5136507936507937)","(12.0, 16.5, 16.228813559322035)","(5.5, 7.4, 7.243478260869566)"
05-01-2023 17:30:52.590620,"(21.0, 36.0, 33.75)","(4.6, 5.4, 5.34)","(10.0, 14.0, 13.7625)","(9.0, 11.5, 11.333333333333334)","(41.0, 60.0, 58.0)","(2.1, 2.52, 2.534074074074074)","(12.0, 16.5, 16.151515151515152)","(5.5, 7.4, 7.294736842105263)"
05-01-2023 17:30:54.010111,"(21.0, 36.0, 33.75)","(4.6, 5.4, 5.34)","(10.0, 14.5, 13.7625)","(9.0, 11.5, 11.25)","(41.0, 60.0, 56.666666666666664)","(2.1, 2.54, 2.5242105263157897)","(12.0, 16.5, 16.151515151515152)","(5.5, 7.4, 7.254545454545455)"
