,Jayville Glory,Irenes A Star,She Has Zip,All Inn Ryder,Funky Felix,Dimes Ambition,Forcefully,La La Nebraska
15-12-2022 11:44:38.986720,"(5.5, 13.0, 10.45)","(3.4, 5.4, 4.66)","(7.0, 12.5, 9.6875)","(6.5, 11.5, 8.96923076923077)","(10.0, 23.0, 13.142857142857142)","(7.0, 19.5, 9.633333333333333)","(4.8, 5.7, 4.961538461538462)","(9.0, 18.0, 12.90909090909091)"
15-12-2022 11:44:40.006782,"(5.5, 13.0, 10.45)","(3.4, 5.4, 4.66)","(7.0, 12.5, 9.6875)","(6.5, 11.5, 8.96923076923077)","(10.0, 23.0, 13.142857142857142)","(7.0, 19.5, 9.633333333333333)","(4.8, 5.7, 4.961538461538462)","(9.0, 18.0, 12.90909090909091)"
15-12-2022 11:44:41.088346,"(5.5, 13.0, 10.45)","(3.4, 5.4, 4.66)","(7.0, 12.5, 9.6875)","(6.5, 11.5, 8.96923076923077)","(10.0, 23.0, 13.142857142857142)","(7.0, 19.5, 9.633333333333333)","(4.8, 5.7, 4.961538461538462)","(9.0, 18.0, 12.90909090909091)"
15-12-2022 11:44:42.231565,"(5.5, 13.0, 10.45)","(3.4, 5.4, 4.66)","(7.0, 12.5, 9.6875)","(6.5, 11.5, 8.96923076923077)","(10.0, 23.0, 13.142857142857142)","(7.0, 19.5, 9.633333333333333)","(4.8, 5.7, 4.961538461538462)","(9.0, 18.0, 12.90909090909091)"
15-12-2022 11:44:43.314314,"(5.5, 13.0, 10.45)","(3.4, 5.4, 4.66)","(7.0, 12.5, 9.6875)","(6.5, 11.5, 8.96923076923077)","(10.0, 23.0, 13.142857142857142)","(7.0, 19.5, 9.633333333333333)","(4.8, 5.7, 4.961538461538462)","(9.0, 18.0, 12.90909090909091)"
15-12-2022 11:44:44.489668,"(5.5, 13.0, 10.45)","(3.4, 5.4, 4.66)","(7.0, 12.5, 9.6875)","(6.5, 11.5, 8.96923076923077)","(10.0, 23.0, 13.142857142857142)","(7.0, 19.5, 9.633333333333333)","(4.8, 5.7, 4.961538461538462)","(9.0, 18.0, 12.90909090909091)"
15-12-2022 11:44:45.594356,"(5.5, 13.0, 10.45)","(3.4, 5.4, 4.66)","(7.0, 12.5, 9.6875)","(6.5, 11.5, 8.96923076923077)","(10.0, 23.0, 13.142857142857142)","(7.0, 19.5, 9.633333333333333)","(4.8, 5.7, 4.961538461538462)","(9.0, 18.0, 12.90909090909091)"
15-12-2022 11:44:46.705313,"(5.5, 13.0, 10.45)","(3.4, 5.4, 4.66)","(7.0, 12.5, 9.6875)","(6.5, 11.5, 8.96923076923077)","(10.0, 23.0, 13.142857142857142)","(7.0, 19.5, 9.633333333333333)","(4.8, 5.7, 4.961538461538462)","(9.0, 18.0, 12.90909090909091)"
15-12-2022 11:44:47.789119,"(5.5, 13.0, 10.45)","(3.4, 5.4, 4.66)","(7.0, 12.5, 9.6875)","(6.5, 11.5, 8.96923076923077)","(10.0, 23.0, 13.142857142857142)","(7.0, 19.5, 9.633333333333333)","(4.8, 5.7, 4.961538461538462)","(9.0, 18.0, 12.90909090909091)"
15-12-2022 11:44:48.810288,"(5.5, 13.0, 10.45)","(3.4, 5.4, 4.66)","(7.0, 12.5, 9.6875)","(6.5, 11.5, 8.96923076923077)","(10.0, 23.0, 13.142857142857142)","(7.0, 19.5, 9.633333333333333)","(4.8, 5.7, 4.961538461538462)","(9.0, 18.0, 12.90909090909091)"
15-12-2022 11:44:49.881834,"(5.5, 13.0, 10.45)","(3.4, 5.4, 4.66)","(7.0, 12.5, 9.6875)","(6.5, 11.5, 8.96923076923077)","(10.0, 23.0, 13.142857142857142)","(7.0, 19.5, 9.633333333333333)","(4.8, 5.7, 4.961538461538462)","(9.0, 18.0, 12.90909090909091)"
15-12-2022 11:44:50.945269,"(5.5, 13.0, 10.45)","(3.4, 5.4, 4.66)","(7.0, 12.5, 9.6875)","(6.5, 11.5, 8.96923076923077)","(10.0, 23.0, 13.142857142857142)","(7.0, 19.5, 9.633333333333333)","(4.8, 5.7, 4.961538461538462)","(9.0, 18.0, 12.90909090909091)"
15-12-2022 11:44:52.028301,"(5.5, 13.0, 10.45)","(3.4, 5.4, 4.66)","(7.0, 12.5, 9.6875)","(6.5, 11.5, 8.96923076923077)","(10.0, 23.0, 13.142857142857142)","(7.0, 19.5, 13.75)","(4.8, 5.7, 4.961538461538462)","(9.0, 18.0, 14.5)"
15-12-2022 11:44:53.174260,"(5.5, 13.0, 10.45)","(3.4, 5.4, 4.66)","(7.0, 12.5, 9.8125)","(6.5, 11.5, 8.35)","(10.0, 23.0, 13.142857142857142)","(7.0, 19.5, 9.81111111111111)","(4.8, 5.7, 4.961538461538462)","(9.0, 18.0, 15.052631578947368)"
15-12-2022 11:44:54.292743,"(5.5, 13.0, 10.45)","(3.4, 5.4, 4.66)","(7.0, 12.5, 10.545454545454545)","(6.5, 11.5, 8.96923076923077)","(10.0, 23.0, 13.142857142857142)","(7.0, 19.5, 9.81111111111111)","(4.8, 5.7, 4.961538461538462)","(9.0, 18.0, 15.052631578947368)"
15-12-2022 11:44:55.376618,"(5.5, 13.0, 10.45)","(3.4, 5.4, 4.66)","(7.0, 12.5, 10.545454545454545)","(6.5, 11.5, 8.96923076923077)","(10.0, 23.0, 14.666666666666666)","(7.0, 19.5, 9.81111111111111)","(4.8, 5.7, 4.961538461538462)","(9.0, 18.0, 15.052631578947368)"
15-12-2022 11:44:56.408581,"(5.5, 13.0, 10.45)","(3.4, 5.4, 4.66)","(7.0, 12.5, 10.545454545454545)","(6.5, 11.5, 8.96923076923077)","(10.0, 21.0, 14.666666666666666)","(7.0, 19.5, 9.81111111111111)","(4.8, 5.7, 4.961538461538462)","(9.0, 18.0, 15.052631578947368)"
15-12-2022 11:44:57.432408,"(5.5, 13.0, 10.45)","(3.4, 5.4, 4.66)","(7.0, 12.5, 10.545454545454545)","(6.5, 11.5, 8.96923076923077)","(10.0, 21.0, 12.857142857142858)","(7.0, 19.5, 9.81111111111111)","(4.8, 5.7, 4.961538461538462)","(9.0, 18.0, 15.052631578947368)"
15-12-2022 11:44:58.429158,"(5.5, 13.0, 10.45)","(3.4, 5.4, 4.66)","(7.0, 12.5, 10.545454545454545)","(6.5, 11.5, 8.96923076923077)","(10.0, 21.0, 12.857142857142858)","(7.0, 19.5, 9.81111111111111)","(4.8, 5.7, 4.961538461538462)","(9.0, 18.0, 15.052631578947368)"
15-12-2022 11:44:59.459791,"(5.5, 13.0, 10.45)","(3.4, 5.4, 4.66)","(7.0, 12.5, 10.545454545454545)","(6.5, 11.5, 8.96923076923077)","(10.0, 21.0, 12.857142857142858)","(7.0, 19.5, 9.81111111111111)","(4.8, 5.7, 4.961538461538462)","(9.0, 18.0, 15.052631578947368)"
15-12-2022 11:45:00.566519,"(5.5, 13.0, 10.45)","(3.4, 5.4, 4.66)","(7.0, 12.5, 10.545454545454545)","(6.5, 11.5, 8.96923076923077)","(10.0, 21.0, 12.857142857142858)","(7.0, 19.5, 9.81111111111111)","(4.8, 5.7, 4.961538461538462)","(9.0, 18.0, 15.052631578947368)"
15-12-2022 11:45:01.674437,"(5.5, 13.0, 10.45)","(3.4, 5.4, 4.66)","(7.0, 9.8, 8.938461538461539)","(6.5, 11.5, 8.96923076923077)","(10.0, 21.0, 12.857142857142858)","(7.0, 19.5, 9.81111111111111)","(4.8, 5.7, 4.961538461538462)","(9.0, 18.0, 15.052631578947368)"
15-12-2022 11:45:02.849567,"(5.5, 13.0, 10.45)","(3.4, 5.4, 4.66)","(7.0, 9.8, 8.68)","(6.5, 11.5, 8.96923076923077)","(10.0, 21.0, 12.857142857142858)","(7.0, 19.5, 9.81111111111111)","(4.8, 5.7, 4.961538461538462)","(9.0, 18.0, 15.052631578947368)"
15-12-2022 11:45:04.002109,"(5.5, 13.0, 10.45)","(3.4, 5.4, 4.66)","(7.0, 9.8, 8.68)","(6.5, 11.5, 8.96923076923077)","(10.0, 21.0, 12.857142857142858)","(7.0, 19.5, 9.81111111111111)","(4.8, 5.7, 4.961538461538462)","(9.0, 18.0, 15.052631578947368)"
15-12-2022 11:45:05.057048,"(5.5, 13.0, 10.45)","(3.4, 5.4, 4.66)","(7.0, 9.8, 8.68)","(6.5, 11.5, 8.96923076923077)","(10.0, 21.0, 12.857142857142858)","(7.0, 19.5, 9.81111111111111)","(4.8, 5.7, 4.961538461538462)","(9.0, 18.0, 13.272727272727273)"
15-12-2022 11:45:06.128717,"(5.5, 13.0, 10.45)","(3.4, 5.4, 4.745454545454546)","(7.0, 12.5, 10.708333333333332)","(6.5, 11.5, 9.25)","(10.0, 21.0, 12.857142857142858)","(7.0, 19.5, 9.81111111111111)","(4.8, 5.7, 4.961538461538462)","(9.0, 18.0, 13.272727272727273)"
15-12-2022 11:45:07.201690,"(5.5, 13.0, 10.45)","(3.4, 5.4, 4.4)","(7.0, 12.5, 10.545454545454545)","(6.5, 11.5, 8.636363636363637)","(10.0, 21.0, 12.857142857142858)","(7.0, 19.5, 9.455555555555556)","(4.8, 5.7, 4.961538461538462)","(9.0, 18.0, 13.272727272727273)"
15-12-2022 11:45:08.284873,"(5.5, 13.0, 10.45)","(3.4, 5.4, 4.7)","(7.0, 12.5, 10.545454545454545)","(6.5, 11.5, 8.636363636363637)","(10.0, 21.0, 12.857142857142858)","(7.0, 19.5, 9.988888888888889)","(4.8, 5.7, 4.961538461538462)","(9.0, 18.0, 13.272727272727273)"
15-12-2022 11:45:09.450757,"(5.5, 13.0, 10.45)","(3.4, 5.4, 4.7)","(7.0, 12.5, 10.545454545454545)","(6.5, 11.5, 8.636363636363637)","(10.0, 21.0, 12.857142857142858)","(7.0, 19.5, 9.988888888888889)","(4.8, 5.7, 4.961538461538462)","(9.0, 18.0, 13.272727272727273)"
15-12-2022 11:45:10.645425,"(5.5, 13.0, 10.45)","(3.4, 5.4, 3.7600000000000002)","(7.0, 12.5, 10.545454545454545)","(6.5, 11.5, 8.636363636363637)","(10.0, 21.0, 12.857142857142858)","(7.0, 19.5, 9.988888888888889)","(4.8, 5.7, 4.961538461538462)","(9.0, 18.0, 13.272727272727273)"
15-12-2022 11:45:11.830771,"(5.5, 13.0, 10.45)","(3.4, 5.4, 3.7600000000000002)","(7.0, 12.5, 10.545454545454545)","(6.5, 11.5, 8.636363636363637)","(10.0, 21.0, 12.857142857142858)","(7.0, 19.5, 9.988888888888889)","(4.8, 5.7, 4.961538461538462)","(9.0, 18.0, 13.272727272727273)"
15-12-2022 11:45:13.049920,"(5.5, 6.2, 6.0)","(3.4, 5.4, 3.7600000000000002)","(7.0, 12.5, 10.545454545454545)","(6.5, 11.5, 8.636363636363637)","(10.0, 21.0, 12.857142857142858)","(7.0, 19.5, 9.988888888888889)","(4.8, 5.7, 4.961538461538462)","(9.0, 18.0, 13.272727272727273)"
15-12-2022 11:45:14.222038,"(5.5, 6.2, 6.0)","(3.4, 5.4, 3.7600000000000002)","(7.0, 12.5, 10.545454545454545)","(6.5, 11.5, 8.636363636363637)","(10.0, 21.0, 12.857142857142858)","(7.0, 19.5, 9.988888888888889)","(4.8, 5.7, 4.961538461538462)","(9.0, 18.0, 13.272727272727273)"
15-12-2022 11:45:15.346177,"(5.5, 6.2, 6.0)","(3.4, 5.4, 3.7600000000000002)","(7.0, 12.5, 10.545454545454545)","(6.5, 11.5, 8.636363636363637)","(10.0, 21.0, 12.857142857142858)","(7.0, 19.5, 9.988888888888889)","(4.8, 5.7, 4.961538461538462)","(9.0, 18.0, 13.272727272727273)"
15-12-2022 11:45:16.406108,"(5.5, 6.2, 6.0)","(3.4, 5.4, 3.7600000000000002)","(7.0, 12.5, 10.545454545454545)","(6.5, 11.5, 8.636363636363637)","(10.0, 21.0, 12.857142857142858)","(7.0, 19.5, 9.988888888888889)","(4.8, 5.7, 4.961538461538462)","(9.0, 18.0, 13.272727272727273)"
15-12-2022 11:45:17.401023,"(5.5, 6.2, 6.0)","(3.4, 5.4, 3.7600000000000002)","(7.0, 12.5, 10.545454545454545)","(6.5, 11.5, 8.636363636363637)","(10.0, 21.0, 12.857142857142858)","(7.0, 19.5, 9.988888888888889)","(4.8, 5.7, 4.961538461538462)","(9.0, 18.0, 13.272727272727273)"
15-12-2022 11:45:18.388583,"(5.5, 6.2, 6.0)","(3.4, 5.4, 3.7600000000000002)","(7.0, 12.5, 10.545454545454545)","(6.5, 11.5, 8.636363636363637)","(10.0, 20.0, 15.09090909090909)","(7.0, 19.5, 9.988888888888889)","(4.8, 5.7, 4.961538461538462)","(9.0, 18.0, 14.75)"
15-12-2022 11:45:19.443882,"(5.5, 6.2, 6.0)","(3.4, 5.4, 3.7600000000000002)","(7.0, 12.5, 10.545454545454545)","(6.5, 11.5, 8.636363636363637)","(10.0, 20.0, 15.09090909090909)","(7.0, 19.5, 9.988888888888889)","(4.8, 5.7, 4.961538461538462)","(9.0, 18.0, 13.636363636363637)"
15-12-2022 11:45:20.510418,"(5.5, 6.2, 6.0)","(3.4, 5.4, 3.7600000000000002)","(7.0, 12.5, 10.545454545454545)","(6.5, 11.5, 8.636363636363637)","(10.0, 20.0, 15.09090909090909)","(7.0, 19.5, 13.75)","(4.8, 5.7, 4.961538461538462)","(9.0, 18.0, 13.636363636363637)"
15-12-2022 11:45:21.572874,"(5.5, 6.2, 6.0)","(3.4, 5.4, 3.7600000000000002)","(7.0, 12.5, 10.545454545454545)","(6.5, 11.5, 8.636363636363637)","(10.0, 20.0, 15.09090909090909)","(7.0, 19.5, 13.75)","(4.8, 5.7, 4.961538461538462)","(9.0, 18.0, 13.636363636363637)"
15-12-2022 11:45:22.618668,"(5.5, 6.2, 6.0)","(3.4, 5.4, 3.7600000000000002)","(7.0, 12.5, 9.95)","(6.5, 11.5, 8.636363636363637)","(10.0, 20.0, 15.09090909090909)","(7.0, 19.5, 13.75)","(4.8, 5.7, 4.961538461538462)","(9.0, 18.0, 13.636363636363637)"
15-12-2022 11:45:23.639628,"(5.5, 12.5, 9.875)","(3.4, 5.4, 3.7600000000000002)","(7.0, 9.8, 8.323076923076924)","(6.5, 11.5, 8.636363636363637)","(10.0, 20.0, 15.09090909090909)","(7.0, 19.5, 13.75)","(4.8, 5.7, 4.961538461538462)","(9.0, 18.0, 13.636363636363637)"
15-12-2022 11:45:24.630234,"(5.5, 12.5, 7.25)","(3.4, 5.4, 3.7600000000000002)","(7.0, 9.8, 8.054545454545455)","(6.5, 11.5, 8.636363636363637)","(10.0, 20.0, 15.09090909090909)","(7.0, 19.5, 13.75)","(4.8, 5.7, 4.961538461538462)","(9.0, 18.0, 13.636363636363637)"
15-12-2022 11:45:25.703664,"(5.5, 12.5, 7.25)","(3.4, 5.4, 3.7600000000000002)","(7.0, 9.8, 8.054545454545455)","(6.5, 11.5, 8.636363636363637)","(10.0, 20.0, 15.09090909090909)","(7.0, 26.0, 13.5)","(4.8, 5.7, 4.961538461538462)","(9.0, 18.0, 13.636363636363637)"
15-12-2022 11:45:26.776881,"(5.5, 12.5, 7.25)","(3.4, 5.4, 3.7600000000000002)","(7.0, 9.8, 8.054545454545455)","(6.5, 11.5, 8.636363636363637)","(10.0, 20.0, 12.714285714285714)","(7.0, 19.0, 13.5)","(4.8, 5.7, 4.961538461538462)","(9.0, 18.0, 13.636363636363637)"
15-12-2022 11:45:27.839897,"(5.5, 12.5, 7.25)","(3.4, 5.4, 3.7600000000000002)","(7.0, 9.8, 8.2)","(6.5, 11.5, 8.636363636363637)","(10.0, 20.0, 12.714285714285714)","(7.0, 19.0, 13.5)","(4.8, 5.7, 4.961538461538462)","(9.0, 18.0, 13.636363636363637)"
15-12-2022 11:45:28.909624,"(5.5, 12.5, 7.25)","(3.4, 5.4, 3.7600000000000002)","(7.0, 9.8, 7.844444444444444)","(6.5, 11.5, 8.636363636363637)","(10.0, 20.0, 12.714285714285714)","(7.0, 19.0, 13.5)","(4.8, 5.7, 4.961538461538462)","(9.0, 18.0, 13.636363636363637)"
15-12-2022 11:45:29.944784,"(5.5, 12.5, 7.25)","(3.4, 5.4, 3.7600000000000002)","(7.0, 9.8, 7.844444444444444)","(6.5, 11.5, 8.636363636363637)","(10.0, 20.0, 12.714285714285714)","(7.0, 19.0, 13.5)","(4.8, 5.7, 4.961538461538462)","(9.0, 18.0, 13.636363636363637)"
15-12-2022 11:45:31.091542,"(5.5, 12.5, 7.25)","(3.4, 5.4, 3.7600000000000002)","(7.0, 9.8, 7.844444444444444)","(6.5, 11.5, 8.636363636363637)","(10.0, 20.0, 12.714285714285714)","(7.0, 19.0, 13.5)","(4.8, 5.7, 4.961538461538462)","(9.0, 18.0, 13.636363636363637)"
15-12-2022 11:45:32.246844,"(5.5, 12.5, 7.25)","(3.4, 5.4, 3.7600000000000002)","(7.0, 9.8, 8.446153846153846)","(6.5, 11.5, 8.636363636363637)","(10.0, 20.0, 12.714285714285714)","(7.0, 19.0, 13.5)","(4.8, 5.7, 4.961538461538462)","(9.0, 18.0, 13.636363636363637)"
15-12-2022 11:45:33.415631,"(5.5, 12.5, 7.25)","(3.4, 5.4, 3.7600000000000002)","(7.0, 9.8, 8.446153846153846)","(6.5, 11.5, 8.636363636363637)","(10.0, 20.0, 12.714285714285714)","(7.0, 19.0, 13.5)","(4.8, 5.7, 4.961538461538462)","(9.0, 18.0, 13.636363636363637)"
15-12-2022 11:45:34.518788,"(5.5, 12.5, 7.25)","(3.4, 5.4, 3.7600000000000002)","(7.0, 9.8, 8.446153846153846)","(6.5, 11.5, 8.636363636363637)","(10.0, 20.0, 12.714285714285714)","(7.0, 19.0, 13.5)","(4.8, 5.7, 4.961538461538462)","(9.0, 18.0, 13.636363636363637)"
15-12-2022 11:45:35.564510,"(5.5, 12.5, 7.25)","(3.4, 5.4, 3.7600000000000002)","(7.0, 9.8, 8.692307692307693)","(6.5, 11.5, 8.636363636363637)","(10.0, 20.0, 12.714285714285714)","(7.0, 19.0, 13.5)","(4.8, 5.7, 4.961538461538462)","(9.0, 18.0, 13.636363636363637)"
15-12-2022 11:45:36.599251,"(5.5, 12.5, 7.25)","(3.4, 5.4, 3.7600000000000002)","(7.0, 9.8, 8.692307692307693)","(6.5, 11.5, 8.636363636363637)","(10.0, 20.0, 12.714285714285714)","(7.0, 19.0, 13.5)","(4.8, 5.7, 4.961538461538462)","(9.0, 18.0, 13.636363636363637)"
15-12-2022 11:45:37.597410,"(5.5, 12.5, 7.25)","(3.4, 5.4, 3.7600000000000002)","(7.0, 9.8, 8.692307692307693)","(6.5, 11.5, 8.636363636363637)","(10.0, 20.0, 12.714285714285714)","(7.0, 19.0, 13.5)","(4.8, 5.7, 4.961538461538462)","(9.0, 18.0, 13.636363636363637)"
15-12-2022 11:45:38.636657,"(5.5, 12.5, 7.25)","(3.4, 5.4, 3.7600000000000002)","(7.0, 9.8, 8.692307692307693)","(6.5, 11.5, 8.636363636363637)","(10.0, 20.0, 12.714285714285714)","(7.0, 19.0, 13.5)","(4.8, 5.7, 4.961538461538462)","(9.0, 18.0, 13.636363636363637)"
15-12-2022 11:45:39.654899,"(5.5, 12.5, 7.25)","(3.4, 5.4, 3.7600000000000002)","(7.0, 9.8, 8.692307692307693)","(6.5, 11.5, 8.636363636363637)","(10.0, 19.5, 14.166666666666666)","(7.0, 19.0, 13.5)","(4.8, 5.7, 4.961538461538462)","(9.0, 18.0, 13.636363636363637)"
15-12-2022 11:45:40.705865,"(5.5, 12.5, 7.25)","(3.4, 5.4, 3.7600000000000002)","(7.0, 9.8, 8.692307692307693)","(6.5, 11.5, 8.636363636363637)","(10.0, 19.5, 15.136363636363637)","(7.0, 19.0, 13.5)","(4.8, 5.7, 4.961538461538462)","(9.0, 18.0, 13.636363636363637)"
15-12-2022 11:45:41.663871,"(5.5, 12.5, 9.7)","(3.4, 5.4, 3.7600000000000002)","(7.0, 9.8, 8.692307692307693)","(6.5, 11.5, 8.636363636363637)","(10.0, 19.5, 15.136363636363637)","(7.0, 19.0, 13.5)","(4.8, 5.7, 4.961538461538462)","(9.0, 18.0, 13.636363636363637)"
15-12-2022 11:45:42.713934,"(5.5, 12.5, 7.324999999999999)","(3.4, 5.4, 4.375)","(7.0, 9.8, 8.692307692307693)","(6.5, 11.5, 8.636363636363637)","(10.0, 19.5, 16.07142857142857)","(7.0, 19.0, 13.5)","(4.8, 5.7, 4.961538461538462)","(9.0, 18.0, 13.636363636363637)"
15-12-2022 11:45:43.771130,"(5.5, 12.5, 7.324999999999999)","(3.4, 5.4, 4.375)","(7.0, 9.8, 8.692307692307693)","(6.5, 11.5, 8.636363636363637)","(10.0, 19.5, 16.07142857142857)","(7.0, 19.0, 13.5)","(4.8, 5.7, 4.961538461538462)","(9.0, 18.0, 13.636363636363637)"
15-12-2022 11:45:44.896440,"(5.5, 12.5, 7.324999999999999)","(3.4, 5.4, 4.257142857142857)","(7.0, 9.8, 8.692307692307693)","(6.5, 11.5, 8.636363636363637)","(10.0, 19.5, 16.07142857142857)","(7.0, 19.0, 13.5)","(4.8, 5.7, 4.961538461538462)","(9.0, 18.0, 13.636363636363637)"
15-12-2022 11:45:46.070111,"(5.5, 12.5, 7.324999999999999)","(3.4, 5.4, 4.257142857142857)","(7.0, 9.8, 8.692307692307693)","(6.5, 11.5, 8.636363636363637)","(10.0, 19.5, 16.07142857142857)","(7.0, 19.0, 13.5)","(4.8, 5.7, 4.961538461538462)","(9.0, 18.0, 13.636363636363637)"
15-12-2022 11:45:47.193527,"(5.5, 12.5, 7.324999999999999)","(3.4, 5.4, 4.257142857142857)","(7.0, 9.8, 8.692307692307693)","(6.5, 11.5, 8.636363636363637)","(10.0, 19.5, 16.07142857142857)","(7.0, 19.0, 13.5)","(4.8, 5.7, 4.961538461538462)","(9.0, 18.0, 13.636363636363637)"
15-12-2022 11:45:48.289100,"(5.5, 12.5, 7.324999999999999)","(3.4, 5.4, 4.257142857142857)","(7.0, 9.6, 8.666666666666666)","(6.5, 11.5, 8.636363636363637)","(10.0, 19.5, 16.07142857142857)","(7.0, 19.0, 13.5)","(4.8, 5.7, 4.961538461538462)","(9.0, 18.0, 13.636363636363637)"
15-12-2022 11:45:49.316406,"(5.5, 12.5, 7.324999999999999)","(3.4, 5.4, 4.257142857142857)","(7.0, 9.6, 8.62)","(6.5, 11.5, 8.636363636363637)","(10.0, 19.5, 16.07142857142857)","(7.0, 19.0, 13.5)","(4.8, 5.7, 4.961538461538462)","(9.0, 18.0, 13.636363636363637)"
15-12-2022 11:45:50.362911,"(5.5, 12.5, 7.324999999999999)","(3.4, 5.4, 4.257142857142857)","(7.0, 9.6, 8.62)","(6.5, 11.5, 8.636363636363637)","(10.0, 19.5, 16.07142857142857)","(7.0, 19.0, 13.5)","(4.8, 5.7, 4.961538461538462)","(9.0, 18.0, 13.636363636363637)"
15-12-2022 11:45:51.414841,"(5.5, 12.5, 7.324999999999999)","(3.4, 5.4, 4.733333333333333)","(7.0, 9.6, 8.62)","(6.5, 11.5, 8.636363636363637)","(10.0, 19.5, 16.07142857142857)","(7.0, 19.0, 13.5)","(4.8, 5.7, 4.961538461538462)","(9.0, 18.0, 13.636363636363637)"
15-12-2022 11:45:52.512115,"(5.5, 12.5, 7.324999999999999)","(3.4, 5.4, 4.733333333333333)","(7.0, 9.6, 8.62)","(6.5, 11.5, 8.636363636363637)","(10.0, 19.5, 16.07142857142857)","(7.0, 19.0, 13.5)","(4.8, 5.7, 4.961538461538462)","(9.0, 18.0, 13.636363636363637)"
15-12-2022 11:45:53.587009,"(5.5, 12.5, 7.4)","(3.4, 5.4, 4.733333333333333)","(7.0, 9.6, 8.62)","(6.5, 11.5, 8.636363636363637)","(10.0, 19.5, 16.07142857142857)","(7.0, 19.0, 9.399999999999999)","(4.8, 5.7, 4.961538461538462)","(9.0, 18.0, 13.636363636363637)"
15-12-2022 11:45:54.617871,"(5.5, 12.5, 7.4)","(3.4, 5.4, 4.733333333333333)","(7.0, 9.6, 8.62)","(6.5, 11.5, 8.636363636363637)","(10.0, 19.5, 16.07142857142857)","(7.0, 19.0, 9.399999999999999)","(4.8, 5.7, 4.961538461538462)","(9.0, 18.0, 13.636363636363637)"
15-12-2022 11:45:55.944096,"(5.5, 11.5, 7.5)","(3.4, 5.4, 4.733333333333333)","(7.0, 9.6, 8.62)","(6.5, 11.5, 8.636363636363637)","(10.0, 19.5, 16.07142857142857)","(7.0, 19.0, 9.399999999999999)","(4.8, 5.7, 4.961538461538462)","(9.0, 18.0, 13.636363636363637)"
15-12-2022 11:45:57.193316,"(5.5, 12.0, 7.5)","(3.4, 5.4, 4.733333333333333)","(7.0, 9.6, 8.62)","(6.5, 11.5, 8.636363636363637)","(10.0, 19.5, 16.07142857142857)","(7.0, 19.0, 9.399999999999999)","(4.8, 5.7, 4.961538461538462)","(9.0, 18.0, 13.636363636363637)"
15-12-2022 11:45:58.486530,"(5.5, 12.0, 7.428571428571429)","(3.4, 5.4, 4.733333333333333)","(7.0, 9.6, 8.62)","(6.5, 11.5, 8.636363636363637)","(10.0, 19.5, 16.07142857142857)","(7.0, 19.0, 9.399999999999999)","(4.8, 5.7, 4.961538461538462)","(9.0, 18.0, 13.636363636363637)"
15-12-2022 11:45:59.734346,"(5.5, 12.0, 7.428571428571429)","(3.4, 5.4, 4.733333333333333)","(7.0, 9.6, 8.62)","(6.5, 11.5, 8.636363636363637)","(10.0, 19.5, 17.1)","(7.0, 19.0, 9.399999999999999)","(4.8, 5.7, 4.961538461538462)","(9.0, 18.0, 13.636363636363637)"
15-12-2022 11:46:01.029305,"(5.5, 12.0, 9.333333333333332)","(3.4, 5.4, 4.733333333333333)","(7.0, 9.6, 8.62)","(6.5, 11.5, 8.636363636363637)","(10.0, 18.5, 17.1)","(7.0, 19.0, 9.399999999999999)","(4.8, 5.7, 4.961538461538462)","(9.0, 18.0, 13.636363636363637)"
15-12-2022 11:46:02.378488,"(5.5, 12.0, 12.177777777777777)","(3.4, 5.4, 4.733333333333333)","(7.0, 9.6, 8.62)","(6.5, 11.5, 8.73076923076923)","(10.0, 18.5, 17.1)","(7.0, 19.0, 9.399999999999999)","(4.8, 5.7, 4.98)","(9.0, 18.0, 13.636363636363637)"
15-12-2022 11:46:03.676750,"(5.5, 13.0, 9.542857142857143)","(3.4, 5.4, 4.733333333333333)","(7.0, 9.6, 8.62)","(6.5, 11.5, 8.73076923076923)","(10.0, 18.5, 17.1)","(7.0, 19.0, 9.399999999999999)","(4.8, 5.7, 4.98)","(9.0, 18.0, 13.636363636363637)"
15-12-2022 11:46:05.091862,"(5.5, 12.5, 9.542857142857143)","(3.4, 5.4, 4.733333333333333)","(7.0, 9.6, 8.62)","(6.5, 11.5, 8.73076923076923)","(10.0, 18.5, 17.1)","(7.0, 19.0, 9.399999999999999)","(4.8, 5.7, 4.98)","(9.0, 18.0, 13.636363636363637)"
15-12-2022 11:46:06.251190,"(5.5, 12.5, 9.542857142857143)","(3.4, 5.4, 4.733333333333333)","(7.0, 9.6, 8.62)","(6.5, 11.5, 8.73076923076923)","(10.0, 18.5, 17.1)","(7.0, 19.0, 9.399999999999999)","(4.8, 5.7, 4.98)","(9.0, 18.0, 13.636363636363637)"
15-12-2022 11:46:07.525023,"(5.5, 12.5, 9.542857142857143)","(3.4, 5.4, 4.733333333333333)","(7.0, 9.6, 8.62)","(6.5, 11.5, 8.73076923076923)","(10.0, 18.5, 17.1)","(7.0, 19.0, 9.399999999999999)","(4.8, 5.7, 4.98)","(9.0, 18.0, 13.636363636363637)"
15-12-2022 11:46:08.615456,"(5.5, 12.5, 9.542857142857143)","(3.4, 5.4, 4.733333333333333)","(7.0, 9.6, 8.62)","(6.5, 11.5, 8.73076923076923)","(10.0, 18.5, 17.1)","(7.0, 19.0, 9.399999999999999)","(4.8, 5.7, 4.98)","(9.0, 18.0, 13.636363636363637)"
