,Foxpath,Lika Swift,Acrion,Atlantic Ridge,Ricco Doro,Gone Ahead,Kiloran Bay,Bella Cinque,Fine Rebel,Invest And Profit,Move On Over,Martha Lavinia
07-01-2023 12:59:55.532258,"(9.0, 11.0, 10.981481481481481)","(31.0, 38.0, 37.266666666666666)","(4.4, 4.9, 4.8933333333333335)","(6.0, 7.2, 7.128275862068966)","(14.0, 17.5, 17.25)","(51.0, 60.0, 57.5)","(51.0, 95.0, 83.75)","(11.0, 14.0, 13.555555555555555)","(8.0, 8.8, 8.740645161290322)","(12.0, 14.0, 13.915322580645162)","(51.0, 80.0, 76.66666666666667)","(4.8, 5.7, 5.6625)"
07-01-2023 12:59:56.955605,"(9.0, 11.0, 10.981481481481481)","(31.0, 38.0, 37.266666666666666)","(4.4, 4.9, 4.920918367346939)","(6.0, 7.2, 7.083333333333333)","(14.0, 17.5, 17.25)","(51.0, 60.0, 57.9)","(51.0, 90.0, 83.75)","(11.0, 14.0, 13.63963963963964)","(8.0, 8.8, 8.693023255813953)","(12.0, 14.0, 13.908333333333333)","(51.0, 80.0, 75.71428571428571)","(4.8, 5.7, 5.628571428571428)"
07-01-2023 12:59:58.390254,"(9.0, 11.5, 11.078199052132701)","(31.0, 38.0, 37.266666666666666)","(4.4, 5.0, 4.92316384180791)","(6.0, 7.2, 7.089189189189189)","(14.0, 17.5, 17.214285714285715)","(51.0, 60.0, 57.9)","(51.0, 90.0, 84.0909090909091)","(11.0, 14.0, 13.63963963963964)","(8.0, 8.8, 8.772093023255815)","(12.0, 14.0, 13.89655172413793)","(51.0, 80.0, 75.71428571428571)","(4.8, 5.7, 5.526591760299626)"
07-01-2023 13:00:00.232403,"(9.0, 11.5, 11.061224489795919)","(31.0, 38.0, 37.371428571428574)","(4.4, 5.0, 4.9367441860465116)","(6.0, 7.2, 6.992134831460674)","(14.0, 18.0, 17.451612903225808)","(51.0, 60.0, 58.214285714285715)","(51.0, 95.0, 86.25)","(11.0, 14.0, 13.691056910569106)","(8.0, 8.8, 8.788679245283019)","(12.0, 14.0, 13.994505494505495)","(51.0, 80.0, 75.71428571428571)","(4.8, 5.6, 5.515412186379928)"
07-01-2023 13:00:01.647903,"(9.0, 11.5, 11.223958333333334)","(31.0, 38.0, 37.371428571428574)","(4.4, 5.0, 4.964609053497942)","(6.0, 7.0, 7.016666666666667)","(14.0, 17.5, 17.46875)","(51.0, 60.0, 58.30357142857143)","(51.0, 95.0, 88.33333333333333)","(11.0, 14.0, 13.700787401574804)","(8.0, 8.8, 8.8525)","(12.0, 14.0, 13.973684210526315)","(51.0, 80.0, 79.61538461538461)","(4.8, 5.6, 5.510958904109589)"
07-01-2023 13:00:03.031397,"(9.0, 11.5, 11.223958333333334)","(31.0, 38.0, 37.371428571428574)","(4.4, 5.0, 4.967381974248927)","(6.0, 7.2, 7.016666666666667)","(15.0, 17.5, 17.472972972972972)","(51.0, 60.0, 58.30357142857143)","(51.0, 95.0, 88.33333333333333)","(11.0, 14.0, 13.622377622377622)","(7.5, 9.0, 8.827848101265824)","(12.0, 14.0, 13.973684210526315)","(51.0, 80.0, 79.61538461538461)","(4.8, 5.6, 5.518095238095238)"
07-01-2023 13:00:04.389207,"(9.0, 11.5, 11.17231638418079)","(31.0, 38.0, 37.371428571428574)","(4.4, 5.0, 4.976811594202899)","(6.0, 7.2, 7.022222222222222)","(15.0, 17.5, 17.477777777777778)","(51.0, 60.0, 58.13559322033898)","(51.0, 95.0, 87.0)","(11.0, 14.0, 13.603174603174603)","(7.5, 9.0, 8.786538461538463)","(12.0, 14.0, 14.19767441860465)","(51.0, 80.0, 79.54545454545455)","(4.8, 5.6, 5.45609756097561)"
07-01-2023 13:00:05.747549,"(9.0, 11.0, 10.96484375)","(31.0, 38.0, 37.371428571428574)","(4.4, 5.0, 4.977622377622378)","(6.0, 7.2, 7.0660869565217395)","(15.0, 17.5, 17.479591836734695)","(51.0, 60.0, 58.13559322033898)","(51.0, 90.0, 81.25)","(11.0, 14.0, 13.603174603174603)","(7.5, 8.8, 8.786538461538463)","(12.0, 14.5, 14.236486486486486)","(51.0, 80.0, 79.54545454545455)","(4.8, 5.5, 5.405882352941177)"
07-01-2023 13:00:07.190434,"(9.0, 11.0, 10.96484375)","(31.0, 38.0, 36.97959183673469)","(4.4, 5.0, 5.061157024793388)","(6.0, 7.2, 7.08062015503876)","(15.0, 17.5, 17.483870967741936)","(51.0, 60.0, 57.94117647058823)","(51.0, 90.0, 81.25)","(11.0, 14.0, 13.537037037037036)","(7.5, 8.8, 8.993406593406593)","(12.0, 14.5, 14.117647058823529)","(51.0, 80.0, 79.54545454545455)","(4.8, 5.5, 5.26218487394958)"
07-01-2023 13:00:08.579404,"(9.0, 11.0, 10.982758620689655)","(31.0, 36.0, 34.75)","(4.4, 5.1, 5.069281045751634)","(6.0, 7.2, 7.0179775280898875)","(15.0, 17.5, 17.514285714285712)","(51.0, 60.0, 58.189655172413794)","(51.0, 90.0, 81.25)","(11.0, 14.0, 13.583333333333334)","(7.5, 9.0, 9.076923076923077)","(12.0, 14.5, 14.157894736842104)","(51.0, 80.0, 79.61538461538461)","(4.8, 5.3, 5.250555555555556)"
07-01-2023 13:00:09.977387,"(9.0, 11.0, 10.96774193548387)","(31.0, 36.0, 34.75)","(4.4, 5.1, 5.128985507246377)","(6.0, 7.2, 7.162406015037594)","(15.0, 18.0, 17.608695652173914)","(51.0, 60.0, 58.421052631578945)","(51.0, 90.0, 81.25)","(11.0, 14.0, 12.733333333333333)","(7.5, 9.2, 9.148780487804878)","(12.0, 14.5, 14.186567164179104)","(51.0, 80.0, 79.73684210526315)","(4.8, 5.3, 5.283453237410072)"
07-01-2023 13:00:11.528295,"(9.0, 11.0, 10.969696969696969)","(31.0, 36.0, 34.717948717948715)","(4.4, 5.2, 5.152941176470589)","(6.0, 7.2, 7.16271186440678)","(15.0, 18.0, 17.55)","(51.0, 60.0, 58.421052631578945)","(51.0, 90.0, 78.18181818181819)","(11.0, 13.0, 12.711340206185566)","(7.5, 9.2, 9.128421052631579)","(12.0, 14.5, 14.1953125)","(51.0, 80.0, 80.71428571428571)","(4.8, 5.3, 5.294308943089431)"
07-01-2023 13:00:12.964348,"(9.0, 11.0, 10.932960893854748)","(31.0, 36.0, 34.717948717948715)","(4.4, 5.2, 5.152941176470589)","(6.0, 7.2, 7.16271186440678)","(15.0, 18.0, 17.38888888888889)","(51.0, 60.0, 58.45454545454545)","(51.0, 90.0, 78.18181818181819)","(11.0, 13.0, 12.709923664122137)","(7.5, 9.2, 9.128421052631579)","(12.0, 14.5, 13.97872340425532)","(51.0, 85.0, 80.71428571428571)","(4.8, 5.3, 5.294308943089431)"
07-01-2023 13:00:14.626271,"(9.0, 11.0, 10.914141414141413)","(31.0, 36.0, 34.77777777777778)","(4.4, 5.2, 5.159701492537313)","(6.0, 7.2, 7.16271186440678)","(15.0, 18.0, 17.38888888888889)","(51.0, 60.0, 58.45454545454545)","(51.0, 90.0, 78.18181818181819)","(11.0, 13.0, 12.709923664122137)","(7.5, 9.2, 9.128421052631579)","(12.0, 14.0, 13.97872340425532)","(51.0, 85.0, 80.71428571428571)","(4.8, 5.3, 5.294308943089431)"
07-01-2023 13:00:16.071645,"(9.0, 11.0, 10.914141414141413)","(31.0, 36.0, 34.77777777777778)","(4.4, 5.2, 5.159701492537313)","(6.0, 7.2, 7.197938144329897)","(15.0, 18.0, 17.38888888888889)","(51.0, 60.0, 58.45454545454545)","(51.0, 90.0, 77.5925925925926)","(11.0, 13.0, 12.761904761904763)","(7.5, 9.2, 9.28411214953271)","(12.0, 14.0, 13.976190476190476)","(51.0, 85.0, 78.88888888888889)","(4.8, 5.3, 5.294230769230769)"
07-01-2023 13:00:17.425318,"(9.0, 11.0, 10.916243654822335)","(31.0, 36.0, 34.77777777777778)","(4.4, 5.2, 5.178703703703704)","(6.0, 7.2, 7.197701149425288)","(15.0, 18.0, 17.38888888888889)","(51.0, 60.0, 58.45454545454545)","(51.0, 85.0, 77.5925925925926)","(11.0, 13.0, 12.761904761904763)","(7.5, 9.4, 9.28411214953271)","(12.0, 14.0, 13.976190476190476)","(51.0, 80.0, 78.88888888888889)","(4.8, 5.3, 5.294230769230769)"
07-01-2023 13:00:18.945266,"(9.0, 11.0, 10.84920634920635)","(31.0, 36.0, 35.833333333333336)","(4.4, 5.3, 5.225806451612903)","(6.0, 7.2, 7.145038167938932)","(15.0, 17.5, 17.0)","(51.0, 65.0, 60.833333333333336)","(51.0, 85.0, 73.33333333333333)","(11.0, 12.5, 12.331683168316832)","(8.0, 9.6, 9.5)","(12.0, 14.0, 13.822368421052632)","(51.0, 75.0, 71.84782608695652)","(4.8, 5.3, 5.265882352941176)"
07-01-2023 13:00:20.465144,"(9.0, 11.0, 10.854700854700855)","(31.0, 36.0, 35.833333333333336)","(4.4, 5.3, 5.463414634146341)","(6.0, 7.2, 7.1461538461538465)","(15.0, 17.5, 16.75)","(51.0, 65.0, 60.833333333333336)","(51.0, 75.0, 72.5)","(11.0, 12.5, 12.244755244755245)","(8.0, 9.6, 9.40952380952381)","(12.0, 14.0, 13.83108108108108)","(51.0, 75.0, 71.77083333333333)","(4.8, 5.3, 5.210344827586207)"
07-01-2023 13:00:22.079930,"(9.0, 11.0, 10.854700854700855)","(31.0, 36.0, 35.78947368421053)","(4.4, 5.5, 5.455555555555556)","(6.0, 7.2, 7.143548387096774)","(15.0, 17.0, 16.75)","(51.0, 65.0, 60.833333333333336)","(51.0, 80.0, 72.95454545454545)","(11.0, 12.5, 12.244755244755245)","(8.0, 9.6, 9.40952380952381)","(12.0, 14.0, 13.83108108108108)","(51.0, 75.0, 71.77083333333333)","(4.8, 5.3, 5.251428571428572)"
07-01-2023 13:00:23.602698,"(9.0, 11.0, 10.854700854700855)","(31.0, 36.0, 35.78947368421053)","(4.4, 5.5, 5.497058823529412)","(6.0, 7.2, 7.143089430894309)","(15.0, 17.0, 16.329787234042552)","(51.0, 65.0, 50.74193548387097)","(51.0, 75.0, 70.5)","(11.0, 12.5, 12.251351351351351)","(8.0, 9.6, 9.586813186813187)","(12.0, 14.0, 13.654411764705882)","(51.0, 75.0, 71.77083333333333)","(4.8, 5.3, 5.266)"
07-01-2023 13:00:25.121718,"(9.0, 11.0, 10.738095238095237)","(31.0, 34.0, 33.0)","(4.4, 5.5, 5.579487179487179)","(6.0, 7.2, 7.177777777777778)","(15.0, 16.5, 16.396551724137932)","(51.0, 65.0, 55.9375)","(51.0, 75.0, 71.25)","(11.0, 12.5, 12.27)","(8.0, 9.6, 9.483720930232558)","(12.0, 14.0, 13.707317073170731)","(51.0, 75.0, 71.96078431372548)","(4.8, 5.3, 5.16)"
07-01-2023 13:00:26.740740,"(9.0, 11.0, 10.741573033707866)","(31.0, 36.0, 35.03030303030303)","(4.4, 5.6, 5.475384615384615)","(6.0, 7.2, 7.263768115942029)","(15.0, 16.5, 16.42622950819672)","(51.0, 60.0, 56.5)","(51.0, 75.0, 66.66666666666667)","(11.0, 12.5, 12.285046728971963)","(8.0, 9.6, 9.588)","(12.0, 14.0, 13.74736842105263)","(51.0, 75.0, 70.83333333333333)","(4.8, 5.2, 5.154198473282443)"
07-01-2023 13:00:28.365288,"(9.0, 11.0, 10.64018691588785)","(31.0, 36.0, 34.25)","(4.4, 5.5, 5.47948717948718)","(6.0, 7.4, 7.276190476190476)","(15.0, 17.0, 16.5)","(51.0, 60.0, 56.666666666666664)","(51.0, 75.0, 67.85714285714286)","(11.0, 12.5, 12.287037037037036)","(8.0, 9.6, 9.690909090909091)","(12.0, 14.0, 13.74537037037037)","(51.0, 75.0, 77.33333333333333)","(4.8, 5.2, 5.15945945945946)"
07-01-2023 13:00:30.049036,"(9.0, 11.0, 10.554913294797688)","(31.0, 36.0, 33.35849056603774)","(4.4, 5.5, 5.58)","(6.0, 7.4, 7.319101123595506)","(15.0, 17.0, 16.48421052631579)","(51.0, 60.0, 56.0)","(51.0, 75.0, 69.0)","(11.0, 12.5, 12.381642512077295)","(8.0, 9.8, 9.667625899280576)","(12.0, 14.0, 13.785714285714286)","(51.0, 80.0, 76.95652173913044)","(4.8, 5.2, 5.168161434977579)"
07-01-2023 13:00:31.890845,"(9.0, 11.0, 10.536082474226804)","(31.0, 34.0, 33.35849056603774)","(4.4, 5.6, 5.563218390804598)","(6.0, 7.4, 7.277966101694916)","(14.0, 17.0, 16.442307692307693)","(51.0, 60.0, 56.0)","(51.0, 75.0, 71.66666666666667)","(11.0, 12.5, 12.327272727272728)","(8.0, 9.8, 9.65)","(12.0, 14.0, 13.776315789473685)","(51.0, 80.0, 77.0)","(4.8, 5.2, 5.164285714285715)"
07-01-2023 13:00:33.510992,"(9.0, 11.0, 10.536082474226804)","(31.0, 34.0, 34.857142857142854)","(4.4, 5.6, 5.564516129032258)","(6.0, 7.4, 7.2875000000000005)","(14.0, 17.0, 15.927631578947368)","(51.0, 60.0, 54.166666666666664)","(51.0, 75.0, 68.5)","(10.0, 12.5, 12.106060606060606)","(8.0, 9.8, 9.644444444444444)","(12.0, 14.0, 13.69620253164557)","(51.0, 80.0, 78.84615384615384)","(4.8, 5.2, 5.178181818181819)"
07-01-2023 13:00:35.116024,"(9.0, 11.0, 10.536082474226804)","(31.0, 36.0, 34.857142857142854)","(4.6, 5.6, 5.564516129032258)","(6.0, 7.4, 7.323404255319149)","(14.0, 16.0, 15.912087912087912)","(51.0, 55.0, 54.375)","(51.0, 70.0, 68.5)","(10.0, 12.5, 12.31638418079096)","(8.0, 9.8, 9.73913043478261)","(12.0, 14.0, 13.74736842105263)","(51.0, 80.0, 74.78260869565217)","(4.8, 5.2, 5.21)"
07-01-2023 13:00:36.701796,"(9.0, 11.0, 10.560185185185185)","(31.0, 36.0, 34.53333333333333)","(4.6, 5.6, 5.554385964912281)","(6.0, 7.4, 7.308860759493671)","(14.0, 16.0, 15.896739130434783)","(51.0, 55.0, 48.10526315789474)","(51.0, 70.0, 68.125)","(10.0, 12.5, 12.27456647398844)","(8.0, 9.8, 9.792592592592593)","(12.0, 14.0, 13.88679245283019)","(51.0, 80.0, 75.29411764705883)","(4.6, 5.3, 5.2344)"
07-01-2023 13:00:38.323624,"(9.0, 11.0, 10.560185185185185)","(31.0, 36.0, 34.53333333333333)","(4.6, 5.6, 5.554385964912281)","(6.0, 7.4, 7.308860759493671)","(14.0, 16.0, 15.910112359550562)","(51.0, 50.0, 47.77777777777778)","(51.0, 70.0, 68.5)","(10.0, 12.5, 12.232876712328768)","(8.0, 10.0, 9.823853211009174)","(12.0, 14.0, 13.86896551724138)","(51.0, 80.0, 77.85714285714286)","(4.6, 5.3, 5.219387755102041)"
07-01-2023 13:00:39.820972,"(9.0, 11.0, 10.572072072072071)","(31.0, 36.0, 33.26315789473684)","(4.6, 5.6, 5.564383561643836)","(6.0, 7.4, 7.319101123595506)","(14.0, 16.5, 16.346153846153847)","(51.0, 50.0, 47.529411764705884)","(51.0, 70.0, 68.5)","(10.0, 12.5, 12.223684210526315)","(8.0, 10.0, 9.958333333333334)","(12.0, 14.0, 13.790816326530612)","(51.0, 80.0, 78.23529411764706)","(4.6, 5.3, 5.202439024390244)"
07-01-2023 13:00:41.300631,"(9.0, 11.0, 10.566820276497696)","(31.0, 36.0, 33.26315789473684)","(4.6, 5.6, 5.553439153439153)","(6.0, 7.4, 7.314285714285715)","(14.0, 16.5, 16.448275862068964)","(51.0, 48.0, 47.733333333333334)","(51.0, 70.0, 68.5)","(10.0, 12.5, 12.384615384615385)","(8.0, 10.0, 9.95)","(12.0, 14.0, 13.712686567164178)","(51.0, 80.0, 78.23529411764706)","(4.8, 5.3, 5.202325581395349)"
07-01-2023 13:00:42.863784,"(9.0, 11.0, 10.929245283018869)","(31.0, 32.0, 30.972972972972972)","(4.6, 5.5, 5.462631578947368)","(6.0, 7.4, 7.3656250000000005)","(14.0, 16.5, 16.22222222222222)","(51.0, 50.0, 46.52173913043478)","(51.0, 70.0, 68.75)","(10.0, 12.5, 12.283018867924529)","(8.0, 10.0, 9.992592592592592)","(12.0, 14.0, 13.3625)","(51.0, 80.0, 76.78571428571428)","(4.8, 5.3, 5.187596899224807)"
07-01-2023 13:00:44.403986,"(9.0, 11.0, 10.929245283018869)","(31.0, 32.0, 31.05)","(4.6, 5.5, 5.465942028985507)","(6.0, 7.4, 7.395081967213115)","(14.0, 16.5, 15.906666666666666)","(41.0, 50.0, 46.714285714285715)","(51.0, 70.0, 68.8)","(10.0, 12.5, 12.308333333333334)","(8.0, 10.0, 9.890865384615385)","(12.0, 13.5, 13.433333333333334)","(51.0, 80.0, 72.17391304347827)","(4.6, 5.2, 5.1896774193548385)"
07-01-2023 13:00:46.009249,"(9.0, 11.0, 10.93421052631579)","(31.0, 32.0, 31.05)","(4.6, 5.5, 5.465942028985507)","(6.0, 7.4, 7.395081967213115)","(14.0, 16.0, 15.906666666666666)","(41.0, 50.0, 46.8)","(51.0, 70.0, 64.44444444444444)","(10.0, 12.5, 12.308333333333334)","(8.0, 10.5, 9.880425531914895)","(12.0, 13.5, 13.40880503144654)","(51.0, 80.0, 70.52631578947368)","(4.6, 5.2, 5.229166666666667)"
07-01-2023 13:00:47.543884,"(9.0, 11.0, 10.668367346938776)","(31.0, 32.0, 31.05)","(4.6, 5.5, 5.460264900662252)","(6.0, 7.4, 7.398333333333333)","(14.0, 16.0, 15.858823529411765)","(41.0, 50.0, 46.34782608695652)","(51.0, 65.0, 66.12903225806451)","(10.0, 12.5, 12.44078947368421)","(8.0, 10.5, 10.050660792951541)","(12.0, 14.0, 13.556603773584905)","(51.0, 80.0, 66.53846153846153)","(4.8, 5.3, 5.261481481481481)"
07-01-2023 13:00:49.157913,"(9.0, 11.0, 10.68)","(26.0, 32.0, 30.608695652173914)","(4.6, 5.5, 5.465030674846626)","(6.0, 7.6, 7.4929292929292926)","(14.0, 16.0, 15.421875)","(41.0, 50.0, 46.827586206896555)","(51.0, 70.0, 65.29411764705883)","(10.0, 12.5, 12.398809523809524)","(8.0, 10.5, 10.086206896551724)","(12.0, 14.0, 13.605042016806722)","(51.0, 75.0, 66.11111111111111)","(4.8, 5.3, 5.267741935483871)"
07-01-2023 13:00:50.545682,"(9.0, 11.0, 10.80976430976431)","(26.0, 32.0, 30.736842105263158)","(4.6, 5.5, 5.467515923566879)","(6.0, 7.6, 7.52183908045977)","(14.0, 15.5, 15.46774193548387)","(41.0, 50.0, 46.827586206896555)","(51.0, 70.0, 65.71428571428571)","(10.0, 12.5, 12.223684210526315)","(8.0, 10.5, 10.086206896551724)","(12.0, 14.0, 13.527173913043478)","(51.0, 75.0, 65.45454545454545)","(4.8, 5.3, 5.193333333333333)"
07-01-2023 13:00:52.048662,"(9.0, 11.0, 10.768398268398268)","(26.0, 32.0, 30.736842105263158)","(4.6, 5.5, 5.467515923566879)","(6.0, 7.6, 7.52183908045977)","(14.0, 15.5, 15.715909090909092)","(41.0, 50.0, 48.5)","(51.0, 70.0, 67.6923076923077)","(10.0, 12.5, 12.323943661971832)","(8.0, 10.5, 10.137931034482758)","(12.0, 14.0, 13.521978021978022)","(51.0, 70.0, 68.125)","(4.8, 5.2, 5.260919540229885)"
07-01-2023 13:00:53.475042,"(9.0, 11.0, 10.753225806451614)","(26.0, 32.0, 30.125)","(4.6, 5.5, 5.491228070175438)","(6.0, 7.6, 7.5396825396825395)","(14.0, 16.0, 15.625)","(41.0, 50.0, 48.25)","(51.0, 70.0, 69.0909090909091)","(10.0, 12.5, 12.415094339622641)","(8.0, 10.5, 10.137931034482758)","(12.0, 14.0, 13.46484375)","(51.0, 70.0, 68.5)","(4.8, 5.3, 5.245299145299145)"
07-01-2023 13:00:54.987307,"(9.0, 11.0, 10.75242718446602)","(26.0, 32.0, 30.5)","(4.6, 5.5, 5.517647058823529)","(6.0, 7.6, 7.5392)","(14.0, 16.0, 15.771739130434783)","(41.0, 50.0, 48.26086956521739)","(51.0, 70.0, 69.0909090909091)","(10.0, 12.5, 12.305555555555555)","(8.0, 10.5, 10.146067415730338)","(12.0, 13.5, 13.567307692307692)","(51.0, 70.0, 68.5)","(4.8, 5.3, 5.2444444444444445)"
07-01-2023 13:00:56.586989,"(9.0, 11.0, 10.777616279069768)","(26.0, 32.0, 31.25)","(4.6, 5.6, 5.475409836065574)","(6.0, 7.6, 7.510112359550562)","(14.0, 16.0, 15.822033898305085)","(41.0, 50.0, 48.3)","(51.0, 70.0, 69.0909090909091)","(10.0, 12.5, 11.99367088607595)","(8.0, 10.5, 10.16955017301038)","(12.0, 14.0, 13.540322580645162)","(51.0, 70.0, 68.63636363636364)","(4.8, 5.3, 5.327058823529412)"
07-01-2023 13:00:58.174457,"(9.0, 11.0, 10.790983606557377)","(26.0, 32.0, 31.25)","(4.6, 5.5, 5.475409836065574)","(6.5, 7.6, 7.510112359550562)","(14.0, 16.0, 15.822033898305085)","(41.0, 50.0, 48.0)","(51.0, 70.0, 68.42105263157895)","(10.0, 12.0, 11.99468085106383)","(8.5, 10.5, 10.12984496124031)","(12.0, 14.0, 13.729857819905213)","(51.0, 70.0, 67.85714285714286)","(4.6, 5.4, 5.3136363636363635)"
07-01-2023 13:00:59.673993,"(9.0, 11.0, 10.784574468085106)","(26.0, 29.0, 28.545454545454547)","(4.6, 5.5, 5.482587064676617)","(6.5, 7.6, 7.471497584541063)","(14.0, 16.5, 16.303571428571427)","(41.0, 48.0, 47.53846153846154)","(51.0, 70.0, 69.33333333333333)","(10.0, 12.0, 11.994736842105263)","(8.5, 10.5, 10.109053497942387)","(12.0, 14.0, 13.751219512195123)","(51.0, 70.0, 67.85714285714286)","(4.6, 5.4, 5.3559845559845565)"
07-01-2023 13:01:01.403909,"(9.0, 11.0, 10.76657060518732)","(26.0, 30.0, 28.545454545454547)","(4.6, 5.5, 5.481592039800995)","(6.5, 7.6, 7.457731958762887)","(14.0, 16.5, 16.547619047619047)","(41.0, 48.0, 47.6)","(51.0, 70.0, 71.4)","(10.0, 12.0, 11.98421052631579)","(8.5, 10.5, 10.109053497942387)","(12.0, 14.0, 13.72)","(51.0, 70.0, 67.85714285714286)","(4.6, 5.4, 5.386266094420601)"
07-01-2023 13:01:03.050026,"(9.0, 11.0, 10.76657060518732)","(26.0, 30.0, 30.09090909090909)","(4.6, 5.5, 5.480628272251309)","(6.5, 7.6, 7.410638297872341)","(14.0, 17.0, 16.227848101265824)","(41.0, 48.0, 46.8)","(51.0, 75.0, 67.41935483870968)","(10.0, 12.0, 11.889830508474576)","(8.5, 10.5, 10.118303571428571)","(12.0, 14.0, 13.66)","(51.0, 70.0, 67.85714285714286)","(4.8, 5.4, 5.364444444444445)"
07-01-2023 13:01:04.532326,"(9.0, 11.0, 10.754573170731707)","(26.0, 32.0, 30.09090909090909)","(4.6, 5.5, 5.352558139534884)","(6.5, 7.6, 7.416494845360825)","(14.0, 17.0, 16.227848101265824)","(41.0, 48.0, 46.72727272727273)","(51.0, 70.0, 67.03703703703704)","(10.0, 12.0, 11.889830508474576)","(8.5, 10.5, 10.233333333333333)","(12.0, 14.0, 13.66)","(51.0, 70.0, 69.0)","(4.8, 5.4, 5.37922077922078)"
07-01-2023 13:01:05.897826,"(9.0, 11.0, 10.754573170731707)","(26.0, 32.0, 30.09090909090909)","(4.6, 5.4, 5.352558139534884)","(6.5, 7.6, 7.417021276595745)","(14.0, 17.0, 16.62987012987013)","(41.0, 48.0, 47.333333333333336)","(51.0, 70.0, 67.03703703703704)","(10.0, 12.0, 11.919642857142858)","(8.5, 10.5, 10.25925925925926)","(12.0, 14.0, 13.89240506329114)","(51.0, 70.0, 71.25)","(4.6, 5.4, 5.376470588235295)"
07-01-2023 13:01:07.329026,"(9.0, 11.0, 10.763157894736842)","(26.0, 32.0, 31.77777777777778)","(4.6, 5.4, 5.361423220973783)","(6.5, 7.6, 7.344444444444445)","(14.0, 17.0, 16.635135135135137)","(41.0, 48.0, 47.81818181818182)","(51.0, 70.0, 65.13513513513513)","(10.0, 12.0, 11.915094339622641)","(8.5, 10.5, 10.281609195402298)","(12.0, 14.0, 13.837209302325581)","(51.0, 75.0, 71.25)","(4.6, 5.4, 5.314285714285714)"
07-01-2023 13:01:08.835121,"(9.0, 10.5, 10.435754189944134)","(26.0, 32.0, 31.75)","(4.6, 5.4, 5.360516605166052)","(6.5, 7.4, 7.205208333333333)","(14.0, 17.0, 16.666666666666668)","(41.0, 48.0, 47.57575757575758)","(51.0, 70.0, 63.87755102040816)","(10.0, 12.0, 11.921052631578947)","(8.5, 10.5, 10.268292682926829)","(12.0, 14.0, 13.782051282051283)","(51.0, 75.0, 67.5)","(4.6, 5.4, 5.367123287671233)"
07-01-2023 13:01:10.284749,"(9.0, 11.0, 10.435754189944134)","(26.0, 32.0, 31.857142857142858)","(4.6, 5.4, 5.354646840148699)","(6.5, 7.4, 7.202116402116403)","(14.0, 17.0, 16.693181818181817)","(41.0, 50.0, 48.72727272727273)","(51.0, 70.0, 63.92156862745098)","(10.0, 12.0, 11.95)","(8.5, 10.5, 10.524038461538462)","(12.0, 14.0, 13.84375)","(51.0, 70.0, 67.6923076923077)","(4.6, 5.4, 5.345454545454546)"
07-01-2023 13:01:11.866919,"(9.0, 10.5, 10.3046875)","(26.0, 32.0, 31.857142857142858)","(4.6, 5.4, 5.354646840148699)","(6.5, 7.4, 7.2)","(14.0, 17.0, 16.70967741935484)","(41.0, 50.0, 48.278481012658226)","(51.0, 70.0, 64.15094339622641)","(10.0, 12.0, 11.95)","(8.5, 11.0, 10.630872483221477)","(12.0, 14.0, 13.76086956521739)","(51.0, 70.0, 68.0)","(4.8, 5.4, 5.332098765432098)"
07-01-2023 13:01:13.355295,"(9.0, 10.5, 10.277985074626866)","(26.0, 34.0, 33.625)","(4.6, 5.4, 5.287128712871287)","(6.5, 7.2, 7.170408163265306)","(14.0, 17.0, 16.526315789473685)","(41.0, 50.0, 48.17142857142857)","(51.0, 70.0, 65.54347826086956)","(10.0, 12.0, 12.00413223140496)","(8.5, 11.0, 10.747596153846153)","(12.0, 14.0, 13.935344827586206)","(51.0, 70.0, 68.33333333333333)","(4.8, 5.4, 5.36)"
07-01-2023 13:01:14.895906,"(9.0, 10.5, 10.277985074626866)","(26.0, 34.0, 33.3)","(4.6, 5.4, 5.245098039215686)","(6.5, 7.2, 7.169543147208122)","(14.0, 17.0, 16.673076923076923)","(41.0, 50.0, 48.13793103448276)","(51.0, 70.0, 65.5813953488372)","(10.0, 12.5, 11.917721518987342)","(8.5, 11.0, 10.444444444444445)","(12.0, 14.0, 13.875)","(51.0, 70.0, 69.0)","(4.8, 5.4, 5.382442748091603)"
07-01-2023 13:01:16.431671,"(9.0, 10.5, 10.248962655601659)","(26.0, 34.0, 33.625)","(4.6, 5.3, 5.252941176470588)","(6.5, 7.4, 7.191469194312797)","(14.0, 17.0, 16.79268292682927)","(41.0, 50.0, 48.333333333333336)","(51.0, 70.0, 65.11904761904762)","(10.0, 12.0, 11.935)","(8.5, 10.5, 10.576576576576576)","(12.0, 14.0, 14.246268656716417)","(51.0, 70.0, 69.28571428571429)","(4.8, 5.4, 5.394152046783626)"
07-01-2023 13:01:17.944991,"(9.0, 10.5, 10.270833333333334)","(26.0, 34.0, 33.73913043478261)","(4.6, 5.3, 5.259574468085106)","(6.5, 7.2, 7.174891774891775)","(14.0, 17.0, 17.416666666666668)","(41.0, 50.0, 48.61538461538461)","(51.0, 70.0, 65.11904761904762)","(10.0, 12.0, 11.942477876106194)","(8.5, 11.0, 10.471698113207546)","(12.0, 14.5, 14.15)","(51.0, 70.0, 69.44444444444444)","(4.6, 5.4, 5.335135135135135)"
