,Sweet Enough,Alpha Princess,Durham,Coonamble Kid,Adulate,Fancy A Scotch,Crystal Chaos,Wheres The Bar
11-01-2023 15:44:57.103357,"(101.0, 140.0, 135.0)","(11.0, 13.5, 12.805555555555555)","(101.0, 190.0, 175.0)","(5.5, 6.8, 6.633333333333333)","(2.45, 3.1, 3.0814977973568283)","(5.0, 6.4, 6.221276595744681)","(101.0, 200.0, 187.14285714285714)","(2.8, 3.9, 3.8968421052631577)"
11-01-2023 15:44:58.462511,"(101.0, 140.0, 135.0)","(11.0, 13.5, 12.809859154929578)","(101.0, 190.0, 175.0)","(5.5, 6.8, 6.633333333333333)","(2.5, 3.1, 3.081081081081081)","(5.0, 6.4, 6.221276595744681)","(101.0, 200.0, 187.14285714285714)","(2.8, 3.9, 3.8953367875647666)"
11-01-2023 15:44:59.774059,"(101.0, 140.0, 135.0)","(11.0, 13.5, 12.809859154929578)","(101.0, 190.0, 175.0)","(5.5, 6.8, 6.633333333333333)","(2.5, 3.1, 3.081860465116279)","(5.0, 6.4, 6.221276595744681)","(101.0, 200.0, 187.14285714285714)","(2.8, 3.9, 3.8945544554455447)"
11-01-2023 15:45:01.108032,"(101.0, 140.0, 135.0)","(11.0, 13.5, 12.809859154929578)","(101.0, 190.0, 175.0)","(5.5, 6.8, 6.613333333333333)","(2.5, 3.1, 3.0807339449541287)","(5.0, 6.4, 6.221276595744681)","(101.0, 200.0, 187.14285714285714)","(2.8, 3.9, 3.8880184331797234)"
11-01-2023 15:45:02.468557,"(101.0, 140.0, 135.0)","(11.0, 13.5, 12.809859154929578)","(101.0, 190.0, 175.0)","(5.5, 6.8, 6.613333333333333)","(2.5, 3.1, 3.070689655172414)","(5.0, 6.4, 6.216666666666667)","(101.0, 200.0, 187.14285714285714)","(2.8, 3.9, 3.8880184331797234)"
11-01-2023 15:45:03.888771,"(101.0, 140.0, 135.0)","(11.0, 13.5, 12.805555555555555)","(101.0, 190.0, 175.0)","(5.5, 6.8, 6.628571428571428)","(2.5, 3.1, 3.0854460093896714)","(5.0, 6.4, 6.273684210526316)","(101.0, 200.0, 187.14285714285714)","(2.8, 3.9, 3.8945544554455447)"
11-01-2023 15:45:05.213031,"(101.0, 140.0, 135.0)","(11.0, 13.5, 12.805555555555555)","(101.0, 190.0, 175.0)","(5.5, 6.8, 6.628571428571428)","(2.5, 3.1, 3.0842592592592593)","(5.0, 6.4, 6.273684210526316)","(101.0, 200.0, 187.14285714285714)","(2.8, 3.9, 3.8959798994974872)"
11-01-2023 15:45:06.654170,"(101.0, 140.0, 135.0)","(11.0, 13.5, 12.847222222222221)","(101.0, 190.0, 175.0)","(5.5, 6.8, 6.628571428571428)","(2.5, 3.1, 3.0842592592592593)","(5.0, 6.4, 6.273684210526316)","(101.0, 200.0, 187.14285714285714)","(2.8, 3.9, 3.8959798994974872)"
11-01-2023 15:45:08.081180,"(101.0, 140.0, 135.0)","(11.0, 13.0, 12.64)","(101.0, 190.0, 171.25)","(5.5, 6.8, 6.628571428571428)","(2.5, 3.1, 3.082790697674419)","(5.0, 6.4, 6.273684210526316)","(101.0, 200.0, 187.14285714285714)","(2.8, 3.9, 3.8959798994974872)"
11-01-2023 15:45:09.598465,"(101.0, 140.0, 135.0)","(11.0, 13.0, 11.777777777777779)","(101.0, 190.0, 171.25)","(5.5, 6.8, 6.618181818181818)","(2.5, 3.1, 3.0684931506849313)","(5.0, 6.4, 6.273684210526316)","(101.0, 200.0, 187.14285714285714)","(2.8, 3.9, 3.9125)"
11-01-2023 15:45:11.079385,"(101.0, 140.0, 135.0)","(11.0, 12.0, 12.695652173913043)","(101.0, 190.0, 171.25)","(5.5, 6.8, 6.618181818181818)","(2.5, 3.1, 3.0746835443037974)","(5.0, 6.4, 6.34)","(101.0, 200.0, 187.14285714285714)","(2.8, 3.95, 3.9125)"
11-01-2023 15:45:12.440290,"(101.0, 140.0, 135.0)","(11.0, 13.0, 13.11111111111111)","(101.0, 190.0, 171.25)","(5.5, 6.8, 6.6909090909090905)","(2.5, 3.1, 3.076923076923077)","(5.0, 6.4, 6.364705882352942)","(101.0, 200.0, 187.14285714285714)","(2.8, 3.95, 3.8897560975609755)"
11-01-2023 15:45:14.404481,"(101.0, 140.0, 135.0)","(11.0, 13.5, 13.195652173913043)","(101.0, 190.0, 171.25)","(5.5, 6.8, 6.585365853658537)","(2.5, 3.1, 3.0668831168831168)","(5.0, 6.4, 6.333333333333334)","(101.0, 200.0, 187.14285714285714)","(2.8, 3.9, 3.84375)"
11-01-2023 15:45:15.956051,"(101.0, 140.0, 135.0)","(11.0, 13.5, 13.307692307692308)","(101.0, 190.0, 171.25)","(5.5, 6.8, 6.7625)","(2.5, 3.1, 3.0785714285714287)","(5.0, 6.4, 6.375)","(101.0, 200.0, 187.14285714285714)","(2.8, 3.85, 3.639705882352941)"
11-01-2023 15:45:17.479368,"(101.0, 140.0, 135.0)","(11.0, 14.0, 13.4)","(101.0, 190.0, 171.25)","(5.5, 6.8, 6.85)","(2.5, 3.1, 3.0664285714285713)","(5.0, 6.4, 6.3500000000000005)","(101.0, 200.0, 187.14285714285714)","(2.8, 3.65, 3.7142857142857144)"
11-01-2023 15:45:18.958799,"(101.0, 140.0, 135.0)","(11.0, 14.0, 13.761904761904763)","(101.0, 190.0, 171.25)","(5.5, 7.0, 6.846153846153846)","(2.5, 3.1, 3.0664285714285713)","(5.0, 6.4, 6.174358974358975)","(101.0, 200.0, 187.14285714285714)","(2.8, 3.75, 3.729166666666667)"
11-01-2023 15:45:20.401375,"(101.0, 140.0, 136.0)","(11.0, 14.0, 13.647058823529411)","(101.0, 190.0, 171.25)","(5.5, 7.0, 6.894736842105263)","(2.5, 3.1, 3.0837837837837836)","(5.0, 6.4, 6.17)","(101.0, 200.0, 187.14285714285714)","(2.8, 3.75, 3.729166666666667)"
11-01-2023 15:45:21.848271,"(101.0, 140.0, 136.0)","(11.0, 14.0, 13.647058823529411)","(101.0, 190.0, 171.25)","(5.5, 7.0, 6.975)","(2.5, 3.1, 3.087037037037037)","(5.0, 6.4, 6.194285714285715)","(101.0, 200.0, 176.92307692307693)","(2.8, 3.75, 3.732142857142857)"
11-01-2023 15:45:23.312435,"(101.0, 140.0, 136.0)","(11.0, 14.0, 13.5)","(101.0, 190.0, 171.25)","(5.5, 7.0, 7.022222222222222)","(2.5, 3.1, 3.0695652173913044)","(5.0, 6.4, 6.133333333333334)","(101.0, 200.0, 165.71428571428572)","(2.8, 3.75, 3.695098039215686)"
11-01-2023 15:45:24.912947,"(101.0, 140.0, 136.0)","(11.0, 14.0, 13.647058823529411)","(101.0, 190.0, 171.25)","(5.5, 7.2, 7.04)","(2.5, 3.1, 3.0695652173913044)","(5.0, 6.2, 6.133333333333334)","(101.0, 200.0, 165.71428571428572)","(2.8, 3.75, 3.695098039215686)"
11-01-2023 15:45:26.458044,"(101.0, 140.0, 136.0)","(11.0, 14.0, 13.6)","(101.0, 190.0, 171.25)","(5.5, 7.2, 7.04)","(2.5, 3.1, 3.0682692307692307)","(5.0, 6.2, 6.15)","(101.0, 200.0, 165.71428571428572)","(3.0, 3.75, 3.696153846153846)"
11-01-2023 15:45:28.079889,"(101.0, 140.0, 136.0)","(11.0, 14.0, 13.647058823529411)","(101.0, 190.0, 171.25)","(5.5, 7.2, 7.04)","(2.5, 3.1, 3.0675925925925926)","(5.0, 6.2, 6.113513513513514)","(101.0, 200.0, 165.71428571428572)","(3.0, 3.75, 3.696153846153846)"
11-01-2023 15:45:29.713039,"(101.0, 140.0, 136.0)","(11.0, 14.0, 13.55)","(101.0, 190.0, 171.25)","(5.5, 7.2, 7.300000000000001)","(2.5, 3.1, 3.063970588235294)","(5.0, 6.2, 6.095454545454546)","(101.0, 200.0, 165.71428571428572)","(3.0, 3.75, 3.6844262295081966)"
11-01-2023 15:45:31.197274,"(101.0, 140.0, 136.0)","(11.0, 14.0, 13.68421052631579)","(101.0, 190.0, 171.25)","(5.5, 7.4, 7.16)","(2.5, 3.1, 3.0675925925925926)","(5.0, 6.2, 6.113513513513514)","(101.0, 200.0, 165.71428571428572)","(3.0, 3.75, 3.696153846153846)"
11-01-2023 15:45:32.813723,"(101.0, 140.0, 136.0)","(11.0, 14.0, 13.714285714285714)","(101.0, 190.0, 171.25)","(5.5, 7.4, 7.266666666666667)","(2.5, 3.1, 3.040801886792453)","(5.0, 6.2, 6.121951219512195)","(101.0, 200.0, 165.71428571428572)","(3.0, 3.75, 3.696153846153846)"
11-01-2023 15:45:34.351299,"(101.0, 140.0, 136.0)","(11.0, 14.0, 13.961538461538462)","(101.0, 190.0, 171.25)","(5.5, 7.4, 7.266666666666667)","(2.5, 3.05, 3.0376146788990823)","(5.0, 6.2, 6.15625)","(101.0, 200.0, 165.71428571428572)","(3.0, 3.75, 3.696153846153846)"
11-01-2023 15:45:35.706376,"(101.0, 140.0, 133.33333333333334)","(11.0, 14.0, 14.447368421052632)","(101.0, 190.0, 168.57142857142858)","(5.5, 7.4, 7.075)","(2.5, 3.05, 2.888)","(5.0, 6.2, 6.856)","(101.0, 200.0, 178.57142857142858)","(3.0, 3.75, 3.6416666666666666)"
11-01-2023 15:45:37.048356,"(101.0, 140.0, 133.33333333333334)","(11.0, 14.5, 14.447368421052632)","(101.0, 190.0, 168.57142857142858)","(5.5, 7.2, 7.116666666666667)","(2.5, 2.92, 2.8623255813953485)","(5.0, 7.0, 6.772972972972973)","(101.0, 200.0, 180.0)","(3.0, 3.7, 3.674074074074074)"
11-01-2023 15:45:38.406560,"(101.0, 140.0, 133.33333333333334)","(11.0, 14.5, 14.447368421052632)","(101.0, 190.0, 168.57142857142858)","(5.5, 7.2, 7.213333333333334)","(2.5, 2.9, 2.8657142857142857)","(5.0, 7.0, 6.863157894736842)","(101.0, 200.0, 165.71428571428572)","(3.0, 3.7, 3.699107142857143)"
11-01-2023 15:45:39.738833,"(101.0, 140.0, 133.33333333333334)","(11.0, 14.5, 14.053846153846154)","(101.0, 190.0, 168.57142857142858)","(5.5, 7.4, 7.213333333333334)","(2.5, 2.9, 2.8657142857142857)","(5.0, 7.0, 6.863157894736842)","(101.0, 200.0, 165.71428571428572)","(3.0, 3.7, 3.699107142857143)"
11-01-2023 15:45:41.018144,"(101.0, 140.0, 133.33333333333334)","(11.0, 14.5, 13.93939393939394)","(101.0, 190.0, 168.57142857142858)","(5.5, 7.4, 7.213333333333334)","(2.5, 2.9, 2.888)","(5.0, 7.0, 6.817391304347826)","(101.0, 200.0, 165.71428571428572)","(3.0, 3.75, 3.7203296703296704)"
11-01-2023 15:45:42.428624,"(101.0, 140.0, 133.33333333333334)","(11.0, 14.0, 13.25)","(101.0, 190.0, 168.57142857142858)","(5.5, 7.4, 7.213333333333334)","(2.5, 2.9, 2.8945454545454545)","(5.0, 7.0, 6.772972972972973)","(101.0, 200.0, 165.71428571428572)","(3.0, 3.75, 3.7203296703296704)"
11-01-2023 15:45:43.888514,"(101.0, 140.0, 133.33333333333334)","(11.0, 14.0, 13.294117647058824)","(101.0, 190.0, 168.57142857142858)","(5.5, 7.4, 7.088888888888889)","(2.5, 2.92, 2.896)","(5.0, 7.0, 6.733333333333333)","(101.0, 200.0, 180.0)","(3.0, 3.75, 3.7203296703296704)"
11-01-2023 15:45:45.230278,"(101.0, 140.0, 133.33333333333334)","(11.0, 14.0, 13.541666666666666)","(101.0, 190.0, 168.57142857142858)","(5.5, 7.4, 7.1454545454545455)","(2.5, 2.92, 2.883225806451613)","(5.0, 6.8, 6.6421052631578945)","(101.0, 200.0, 180.0)","(3.0, 3.75, 3.6868421052631577)"
11-01-2023 15:45:46.558214,"(101.0, 140.0, 133.33333333333334)","(11.0, 14.0, 13.5)","(101.0, 190.0, 168.57142857142858)","(5.5, 7.4, 7.1454545454545455)","(2.5, 2.92, 2.883225806451613)","(5.0, 6.8, 6.6421052631578945)","(101.0, 200.0, 180.0)","(3.0, 3.75, 3.6868421052631577)"
11-01-2023 15:45:47.955946,"(101.0, 140.0, 133.33333333333334)","(11.0, 14.0, 13.384615384615385)","(101.0, 190.0, 168.57142857142858)","(5.5, 7.4, 7.114285714285715)","(2.5, 2.92, 2.8789473684210525)","(5.0, 6.8, 6.636363636363636)","(101.0, 200.0, 180.0)","(3.0, 3.75, 3.6791666666666667)"
11-01-2023 15:45:49.259248,"(101.0, 140.0, 133.33333333333334)","(11.0, 14.0, 13.384615384615385)","(101.0, 190.0, 168.57142857142858)","(5.5, 7.4, 7.218181818181819)","(2.5, 2.92, 2.9123529411764704)","(5.0, 6.8, 6.6499999999999995)","(101.0, 200.0, 180.0)","(3.0, 3.75, 3.6928571428571426)"
11-01-2023 15:45:50.687813,"(101.0, 140.0, 133.33333333333334)","(11.0, 14.0, 13.384615384615385)","(101.0, 190.0, 168.57142857142858)","(5.5, 7.4, 7.218181818181819)","(2.5, 2.92, 2.8983399209486165)","(5.0, 6.8, 6.761904761904762)","(101.0, 200.0, 178.57142857142858)","(3.0, 3.75, 3.6804347826086956)"
11-01-2023 15:45:52.553391,"(101.0, 140.0, 133.33333333333334)","(11.0, 14.0, 13.384615384615385)","(101.0, 190.0, 168.57142857142858)","(5.5, 7.4, 7.218181818181819)","(2.5, 2.9, 2.8866666666666667)","(5.0, 6.8, 6.773333333333333)","(101.0, 200.0, 164.0)","(3.0, 3.75, 3.6804347826086956)"
11-01-2023 15:45:54.004169,"(101.0, 140.0, 133.33333333333334)","(11.0, 14.0, 13.384615384615385)","(101.0, 190.0, 168.57142857142858)","(5.5, 7.4, 7.277777777777778)","(2.5, 2.9, 2.864)","(5.0, 6.8, 6.773333333333333)","(101.0, 200.0, 163.33333333333334)","(3.0, 3.75, 3.6804347826086956)"
11-01-2023 15:45:55.540051,"(101.0, 140.0, 133.33333333333334)","(11.0, 14.0, 13.384615384615385)","(101.0, 190.0, 168.57142857142858)","(5.5, 7.4, 7.277777777777778)","(2.5, 2.9, 2.8726315789473684)","(5.0, 6.8, 6.773333333333333)","(101.0, 190.0, 156.66666666666666)","(3.0, 3.75, 3.6942857142857144)"
11-01-2023 15:45:56.879057,"(101.0, 140.0, 133.33333333333334)","(11.0, 14.0, 13.384615384615385)","(101.0, 190.0, 168.57142857142858)","(5.5, 7.4, 7.274285714285715)","(2.5, 2.9, 2.862)","(5.0, 6.8, 6.748571428571428)","(101.0, 190.0, 156.66666666666666)","(3.0, 3.7, 3.6939393939393943)"
11-01-2023 15:45:58.464681,"(101.0, 140.0, 133.33333333333334)","(11.0, 14.0, 13.384615384615385)","(101.0, 190.0, 168.57142857142858)","(5.5, 7.4, 7.274285714285715)","(2.5, 2.9, 2.862)","(5.0, 6.8, 6.748571428571428)","(101.0, 190.0, 180.0)","(3.0, 3.7, 3.6942857142857144)"
11-01-2023 15:45:59.835148,"(101.0, 140.0, 133.33333333333334)","(11.0, 14.0, 13.384615384615385)","(101.0, 190.0, 168.57142857142858)","(5.5, 7.4, 6.77391304347826)","(2.5, 2.9, 2.8707692307692305)","(5.0, 6.8, 6.930434782608695)","(101.0, 200.0, 180.0)","(3.0, 3.7, 3.6935897435897433)"
11-01-2023 15:46:01.295654,"(101.0, 140.0, 133.33333333333334)","(11.0, 14.0, 13.476190476190476)","(101.0, 190.0, 168.57142857142858)","(5.5, 6.8, 6.832558139534884)","(2.5, 2.9, 2.873333333333333)","(5.0, 7.0, 6.933333333333334)","(101.0, 200.0, 178.1818181818182)","(3.0, 3.75, 3.7015151515151516)"
11-01-2023 15:46:02.831196,"(101.0, 140.0, 133.33333333333334)","(11.0, 14.0, 13.725)","(101.0, 190.0, 167.5)","(5.5, 7.0, 6.84927536231884)","(2.5, 2.9, 2.8774358974358973)","(5.0, 7.0, 6.903225806451613)","(101.0, 200.0, 170.0)","(3.0, 3.75, 3.696808510638298)"
11-01-2023 15:46:04.338472,"(101.0, 140.0, 133.33333333333334)","(11.0, 14.0, 13.75)","(101.0, 190.0, 180.4)","(5.5, 7.0, 6.9125)","(2.5, 2.9, 2.8928358208955225)","(5.0, 7.0, 6.918918918918918)","(101.0, 200.0, 176.0)","(3.0, 3.7, 3.5795454545454546)"
11-01-2023 15:46:05.913076,"(101.0, 140.0, 133.33333333333334)","(11.0, 14.0, 13.76086956521739)","(101.0, 190.0, 180.4)","(5.5, 7.0, 6.945)","(2.5, 2.9, 2.8991666666666664)","(5.0, 7.0, 7.096)","(101.0, 200.0, 184.0)","(3.0, 3.6, 3.571875)"
11-01-2023 15:46:07.412274,"(101.0, 140.0, 133.33333333333334)","(11.0, 14.0, 13.746376811594203)","(101.0, 190.0, 180.4)","(5.5, 7.0, 6.870833333333334)","(2.5, 2.9, 2.894285714285714)","(5.0, 7.2, 7.274285714285715)","(101.0, 200.0, 184.0)","(3.0, 3.6, 3.5664285714285713)"
11-01-2023 15:46:08.765281,"(101.0, 140.0, 133.33333333333334)","(11.0, 14.5, 13.746376811594203)","(101.0, 190.0, 180.4)","(5.5, 7.0, 6.870833333333334)","(2.5, 2.9, 2.888108108108108)","(5.0, 7.4, 7.141176470588236)","(101.0, 200.0, 184.0)","(3.0, 3.6, 3.57012987012987)"
11-01-2023 15:46:10.136462,"(101.0, 140.0, 133.33333333333334)","(11.0, 14.5, 13.813432835820896)","(101.0, 190.0, 171.11111111111111)","(5.5, 7.0, 6.860759493670886)","(2.5, 2.9, 2.889655172413793)","(5.0, 7.2, 6.5874999999999995)","(101.0, 200.0, 148.57142857142858)","(3.0, 3.6, 3.6058823529411765)"
11-01-2023 15:46:11.647693,"(101.0, 140.0, 135.0)","(11.0, 14.5, 13.886666666666667)","(101.0, 180.0, 167.69230769230768)","(5.5, 7.2, 6.873619631901841)","(2.5, 2.92, 2.9575)","(5.0, 6.6, 6.328)","(101.0, 200.0, 165.71428571428572)","(3.0, 3.65, 3.6370967741935485)"
11-01-2023 15:46:13.023319,"(101.0, 140.0, 135.0)","(11.0, 14.5, 13.879746835443038)","(101.0, 180.0, 167.69230769230768)","(5.5, 7.2, 6.862222222222222)","(2.5, 2.98, 2.985)","(5.0, 6.4, 6.32972972972973)","(101.0, 200.0, 180.0)","(3.0, 3.65, 3.625)"
11-01-2023 15:46:14.402890,"(101.0, 140.0, 136.0)","(11.0, 14.5, 13.855263157894736)","(101.0, 180.0, 167.69230769230768)","(5.5, 7.2, 6.862222222222222)","(2.5, 3.0, 2.9938823529411764)","(5.0, 6.4, 6.300000000000001)","(101.0, 200.0, 184.0)","(3.0, 3.65, 3.6191176470588236)"
11-01-2023 15:46:15.769617,"(101.0, 140.0, 135.0)","(11.0, 14.5, 13.841772151898734)","(101.0, 180.0, 167.14285714285714)","(5.5, 7.2, 6.872615384615385)","(2.5, 3.05, 2.9938823529411764)","(5.0, 6.4, 6.310526315789474)","(101.0, 190.0, 184.0)","(3.0, 3.65, 3.6208333333333336)"
11-01-2023 15:46:17.138818,"(101.0, 140.0, 135.0)","(11.0, 14.5, 13.824675324675324)","(101.0, 180.0, 166.15384615384616)","(5.5, 7.2, 6.872615384615385)","(2.5, 3.05, 2.9848275862068965)","(5.0, 6.4, 6.3128205128205135)","(101.0, 200.0, 184.0)","(3.0, 3.65, 3.615217391304348)"
11-01-2023 15:46:18.578246,"(101.0, 140.0, 135.0)","(11.0, 14.5, 13.797297297297296)","(101.0, 180.0, 162.0)","(5.5, 7.2, 6.872615384615385)","(2.5, 3.05, 2.9899999999999998)","(5.0, 6.4, 6.3128205128205135)","(101.0, 200.0, 184.0)","(3.0, 3.65, 3.615217391304348)"
11-01-2023 15:46:19.968972,"(101.0, 140.0, 135.0)","(11.0, 14.5, 13.809859154929578)","(101.0, 180.0, 162.22222222222223)","(5.5, 7.2, 6.862222222222222)","(2.5, 3.05, 2.9923595505617975)","(5.0, 6.4, 6.481481481481482)","(101.0, 200.0, 184.0)","(3.0, 3.65, 3.5948979591836734)"
11-01-2023 15:46:21.335942,"(101.0, 140.0, 135.0)","(11.0, 14.5, 13.837837837837839)","(101.0, 180.0, 162.22222222222223)","(5.5, 7.2, 6.862222222222222)","(2.5, 3.05, 2.9923595505617975)","(5.0, 6.6, 6.5125)","(101.0, 200.0, 188.0)","(3.0, 3.6, 3.5948979591836734)"
11-01-2023 15:46:22.651487,"(101.0, 140.0, 135.0)","(11.0, 14.5, 13.837837837837839)","(101.0, 180.0, 162.0)","(5.5, 7.2, 6.872615384615385)","(2.5, 3.05, 2.9923595505617975)","(5.0, 6.6, 6.522222222222222)","(101.0, 200.0, 187.14285714285714)","(3.0, 3.6, 3.5950980392156864)"
11-01-2023 15:46:24.042350,"(101.0, 140.0, 135.0)","(11.0, 14.5, 13.797297297297296)","(101.0, 180.0, 162.0)","(5.5, 7.2, 6.872615384615385)","(2.5, 3.05, 2.986666666666667)","(5.0, 6.6, 6.5125)","(101.0, 200.0, 187.14285714285714)","(3.0, 3.6, 3.61375)"
11-01-2023 15:46:25.364149,"(101.0, 140.0, 135.0)","(11.0, 14.5, 13.797297297297296)","(101.0, 180.0, 162.0)","(5.5, 7.2, 6.8730650154798765)","(2.5, 3.05, 2.9945833333333334)","(5.0, 6.6, 6.29795918367347)","(101.0, 200.0, 187.14285714285714)","(3.0, 3.65, 3.613095238095238)"
11-01-2023 15:46:26.692027,"(101.0, 140.0, 125.45454545454545)","(11.0, 14.5, 13.855263157894736)","(101.0, 180.0, 162.22222222222223)","(5.5, 7.2, 6.862619808306709)","(2.5, 3.05, 2.9945833333333334)","(5.0, 6.4, 6.29795918367347)","(101.0, 200.0, 187.14285714285714)","(3.0, 3.65, 3.616233766233766)"
11-01-2023 15:46:27.960991,"(101.0, 140.0, 125.45454545454545)","(11.0, 14.5, 13.855263157894736)","(101.0, 180.0, 162.22222222222223)","(5.5, 7.2, 6.91764705882353)","(2.5, 3.05, 3.0445804195804196)","(5.0, 6.4, 6.380740740740741)","(101.0, 200.0, 187.14285714285714)","(3.0, 3.65, 3.6051724137931034)"
11-01-2023 15:46:29.203173,"(101.0, 140.0, 125.45454545454545)","(11.0, 14.5, 13.797297297297296)","(101.0, 180.0, 162.0)","(5.5, 7.0, 6.927586206896551)","(2.5, 3.05, 3.0446996466431093)","(5.0, 6.4, 6.380740740740741)","(101.0, 200.0, 187.14285714285714)","(3.0, 3.65, 3.6201149425287356)"
11-01-2023 15:46:30.511631,"(101.0, 140.0, 125.45454545454545)","(11.0, 14.5, 13.8125)","(101.0, 180.0, 162.0)","(5.5, 7.0, 6.927586206896551)","(2.5, 3.05, 3.0446428571428568)","(5.0, 6.4, 6.380740740740741)","(101.0, 200.0, 187.14285714285714)","(3.0, 3.65, 3.6201149425287356)"
11-01-2023 15:46:32.024200,"(101.0, 140.0, 125.45454545454545)","(11.0, 14.5, 12.25)","(101.0, 180.0, 162.22222222222223)","(5.5, 7.0, 6.876073619631902)","(2.5, 3.05, 3.0722772277227723)","(5.0, 6.4, 6.228571428571429)","(101.0, 200.0, 187.14285714285714)","(3.0, 3.65, 3.7125000000000004)"
11-01-2023 15:46:33.467008,"(101.0, 140.0, 125.45454545454545)","(11.0, 12.5, 11.96774193548387)","(101.0, 180.0, 162.22222222222223)","(5.5, 7.2, 6.957894736842105)","(2.5, 3.1, 3.0727272727272728)","(5.0, 6.4, 6.3388888888888895)","(101.0, 200.0, 187.14285714285714)","(3.0, 3.75, 3.7204225352112674)"
11-01-2023 15:46:34.903099,"(101.0, 140.0, 125.45454545454545)","(11.0, 12.0, 12.180851063829786)","(101.0, 180.0, 170.0)","(5.5, 7.0, 6.942857142857143)","(2.5, 3.1, 3.0575581395348834)","(5.0, 6.4, 6.323809523809524)","(101.0, 200.0, 187.14285714285714)","(3.0, 3.75, 3.73135593220339)"
11-01-2023 15:46:36.306480,"(101.0, 140.0, 120.6896551724138)","(11.0, 12.5, 12.114035087719298)","(101.0, 180.0, 170.0)","(5.5, 7.0, 6.989830508474577)","(2.5, 3.1, 3.063131313131313)","(5.0, 6.4, 6.341818181818182)","(101.0, 200.0, 98.80952380952381)","(3.0, 3.75, 3.735074626865672)"
11-01-2023 15:46:37.986899,"(101.0, 100.0, 82.3157894736842)","(11.0, 12.5, 12.1)","(101.0, 180.0, 170.0)","(5.5, 7.0, 6.989830508474577)","(2.5, 3.1, 3.06340206185567)","(5.0, 6.4, 6.339285714285714)","(101.0, 100.0, 98.86363636363636)","(3.0, 3.8, 3.752542372881356)"
11-01-2023 15:46:39.615164,"(101.0, 100.0, 82.5)","(11.0, 12.5, 12.092592592592592)","(101.0, 180.0, 170.0)","(5.5, 7.0, 6.8933333333333335)","(2.5, 3.1, 3.063131313131313)","(5.0, 6.4, 6.415384615384616)","(101.0, 100.0, 173.75)","(3.0, 3.8, 3.740677966101695)"
11-01-2023 15:46:41.033251,"(101.0, 100.0, 84.94623655913979)","(11.0, 12.5, 12.092592592592592)","(101.0, 180.0, 170.0)","(5.5, 7.0, 6.8875)","(2.5, 3.1, 3.182108626198083)","(5.0, 6.6, 6.381395348837209)","(101.0, 200.0, 140.0)","(3.0, 3.8, 3.69)"
11-01-2023 15:46:42.375236,"(101.0, 100.0, 84.94623655913979)","(11.0, 12.5, 11.541666666666666)","(101.0, 180.0, 170.0)","(5.5, 7.0, 6.962962962962963)","(2.6, 3.2, 3.149579831932773)","(5.0, 6.4, 6.121904761904762)","(91.0, 200.0, 170.0)","(3.0, 3.7, 3.717241379310345)"
11-01-2023 15:46:43.762886,"(101.0, 95.0, 88.02325581395348)","(11.0, 12.0, 11.56)","(101.0, 180.0, 170.0)","(5.5, 7.0, 6.982758620689655)","(2.6, 3.15, 3.149484536082474)","(5.0, 6.4, 6.1460869565217395)","(91.0, 200.0, 163.0769230769231)","(3.0, 3.75, 3.747887323943662)"
11-01-2023 15:46:45.025258,"(101.0, 95.0, 88.02325581395348)","(11.0, 12.0, 11.56)","(101.0, 180.0, 170.0)","(5.5, 7.0, 6.863855421686747)","(2.6, 3.15, 3.183783783783784)","(5.0, 6.4, 6.18)","(91.0, 200.0, 173.33333333333334)","(3.0, 3.8, 3.7471428571428573)"
11-01-2023 15:46:46.203393,"(91.0, 95.0, 88.02325581395348)","(11.0, 12.0, 11.5625)","(101.0, 180.0, 170.0)","(5.5, 7.2, 6.881454545454545)","(2.6, 3.2, 3.1905172413793106)","(5.0, 6.2, 5.74)","(91.0, 200.0, 173.75)","(3.0, 3.8, 3.915714285714286)"
11-01-2023 15:46:47.651425,"(91.0, 95.0, 89.72972972972973)","(11.0, 12.0, 11.56)","(101.0, 190.0, 170.0)","(5.5, 7.2, 6.881454545454545)","(2.6, 3.2, 3.1904761904761907)","(5.0, 5.8, 5.757692307692308)","(91.0, 200.0, 167.27272727272728)","(3.0, 3.95, 3.917924528301887)"
11-01-2023 15:46:48.973799,"(91.0, 95.0, 89.72972972972973)","(11.0, 12.0, 11.553571428571429)","(101.0, 190.0, 167.5)","(5.5, 7.2, 6.947692307692308)","(2.6, 3.2, 3.216981132075472)","(5.0, 5.9, 5.750684931506849)","(91.0, 200.0, 170.0)","(3.0, 3.95, 3.92)"
11-01-2023 15:46:50.260748,"(91.0, 95.0, 90.1470588235294)","(11.0, 12.0, 11.553571428571429)","(101.0, 190.0, 167.5)","(5.5, 7.0, 6.8943396226415095)","(2.6, 3.25, 3.2452569169960475)","(5.0, 5.8, 5.813793103448276)","(91.0, 200.0, 170.0)","(3.0, 3.95, 3.892156862745098)"
11-01-2023 15:46:51.704779,"(91.0, 95.0, 90.28571428571428)","(11.0, 12.0, 11.266666666666667)","(101.0, 190.0, 167.5)","(5.5, 7.0, 6.887719298245614)","(2.6, 3.25, 3.2457264957264957)","(5.0, 6.0, 5.834615384615385)","(91.0, 200.0, 166.66666666666666)","(3.0, 3.9, 3.873214285714286)"
