,Yuko Blaq,Little Gomez,Just Like Nu,Queen Of Samson,Leaping Lucille,Getaway Gherkin,Knick Knack Mac,Chidobe
1014,"[datetime.datetime(2022, 11, 28, 19, 14, 58, 97097), 2.7, 3.3]","[datetime.datetime(2022, 11, 28, 19, 14, 58, 97097), 7.0, 7.8]","[datetime.datetime(2022, 11, 28, 19, 14, 58, 97097), 5.0, 7.4]","[datetime.datetime(2022, 11, 28, 19, 14, 58, 97097), 11.0, 16.5]","[datetime.datetime(2022, 11, 28, 19, 14, 58, 97097), 8.0, 9.6]","[datetime.datetime(2022, 11, 28, 19, 14, 58, 97097), 4.4, 5.1]","[datetime.datetime(2022, 11, 28, 19, 14, 58, 97097), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 19, 14, 58, 97097), 71.0, 120.0]"
1015,"[datetime.datetime(2022, 11, 28, 19, 14, 59, 258992), 2.7, 3.15]","[datetime.datetime(2022, 11, 28, 19, 14, 59, 258992), 7.0, 7.8]","[datetime.datetime(2022, 11, 28, 19, 14, 59, 258992), 5.0, 7.4]","[datetime.datetime(2022, 11, 28, 19, 14, 59, 258992), 11.0, 16.5]","[datetime.datetime(2022, 11, 28, 19, 14, 59, 258992), 8.0, 9.6]","[datetime.datetime(2022, 11, 28, 19, 14, 59, 258992), 4.4, 5.1]","[datetime.datetime(2022, 11, 28, 19, 14, 59, 258992), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 19, 14, 59, 258992), 71.0, 120.0]"
1016,"[datetime.datetime(2022, 11, 28, 19, 15, 0, 422022), 2.7, 3.15]","[datetime.datetime(2022, 11, 28, 19, 15, 0, 422022), 7.0, 7.8]","[datetime.datetime(2022, 11, 28, 19, 15, 0, 422022), 5.0, 7.4]","[datetime.datetime(2022, 11, 28, 19, 15, 0, 422022), 11.0, 16.5]","[datetime.datetime(2022, 11, 28, 19, 15, 0, 422022), 8.0, 9.6]","[datetime.datetime(2022, 11, 28, 19, 15, 0, 422022), 4.4, 5.1]","[datetime.datetime(2022, 11, 28, 19, 15, 0, 422022), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 19, 15, 0, 422022), 71.0, 120.0]"
1017,"[datetime.datetime(2022, 11, 28, 19, 15, 1, 573125), 2.7, 3.3]","[datetime.datetime(2022, 11, 28, 19, 15, 1, 573125), 7.0, 7.8]","[datetime.datetime(2022, 11, 28, 19, 15, 1, 573125), 5.0, 7.4]","[datetime.datetime(2022, 11, 28, 19, 15, 1, 573125), 11.0, 16.5]","[datetime.datetime(2022, 11, 28, 19, 15, 1, 573125), 8.0, 9.6]","[datetime.datetime(2022, 11, 28, 19, 15, 1, 573125), 4.4, 5.1]","[datetime.datetime(2022, 11, 28, 19, 15, 1, 573125), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 19, 15, 1, 573125), 71.0, 120.0]"
1018,"[datetime.datetime(2022, 11, 28, 19, 15, 2, 722646), 2.7, 3.25]","[datetime.datetime(2022, 11, 28, 19, 15, 2, 722646), 7.0, 7.8]","[datetime.datetime(2022, 11, 28, 19, 15, 2, 722646), 5.0, 7.4]","[datetime.datetime(2022, 11, 28, 19, 15, 2, 722646), 11.0, 16.0]","[datetime.datetime(2022, 11, 28, 19, 15, 2, 722646), 8.0, 9.6]","[datetime.datetime(2022, 11, 28, 19, 15, 2, 722646), 4.4, 5.2]","[datetime.datetime(2022, 11, 28, 19, 15, 2, 722646), 21.0, 30.0]","[datetime.datetime(2022, 11, 28, 19, 15, 2, 722646), 71.0, 120.0]"
1019,"[datetime.datetime(2022, 11, 28, 19, 15, 3, 882947), 2.7, 3.25]","[datetime.datetime(2022, 11, 28, 19, 15, 3, 882947), 7.0, 7.8]","[datetime.datetime(2022, 11, 28, 19, 15, 3, 882947), 5.0, 7.4]","[datetime.datetime(2022, 11, 28, 19, 15, 3, 882947), 11.0, 16.0]","[datetime.datetime(2022, 11, 28, 19, 15, 3, 882947), 8.0, 9.6]","[datetime.datetime(2022, 11, 28, 19, 15, 3, 882947), 4.4, 5.2]","[datetime.datetime(2022, 11, 28, 19, 15, 3, 882947), 21.0, 30.0]","[datetime.datetime(2022, 11, 28, 19, 15, 3, 882947), 71.0, 120.0]"
1020,"[datetime.datetime(2022, 11, 28, 19, 15, 5, 37860), 2.7, 3.25]","[datetime.datetime(2022, 11, 28, 19, 15, 5, 37860), 7.0, 7.8]","[datetime.datetime(2022, 11, 28, 19, 15, 5, 37860), 5.0, 7.4]","[datetime.datetime(2022, 11, 28, 19, 15, 5, 37860), 11.0, 16.0]","[datetime.datetime(2022, 11, 28, 19, 15, 5, 37860), 8.0, 9.6]","[datetime.datetime(2022, 11, 28, 19, 15, 5, 37860), 4.4, 5.2]","[datetime.datetime(2022, 11, 28, 19, 15, 5, 37860), 21.0, 30.0]","[datetime.datetime(2022, 11, 28, 19, 15, 5, 37860), 71.0, 120.0]"
1021,"[datetime.datetime(2022, 11, 28, 19, 15, 6, 184425), 2.7, 3.15]","[datetime.datetime(2022, 11, 28, 19, 15, 6, 184425), 7.0, 7.8]","[datetime.datetime(2022, 11, 28, 19, 15, 6, 184425), 5.0, 7.4]","[datetime.datetime(2022, 11, 28, 19, 15, 6, 184425), 11.0, 16.0]","[datetime.datetime(2022, 11, 28, 19, 15, 6, 184425), 8.0, 9.6]","[datetime.datetime(2022, 11, 28, 19, 15, 6, 184425), 4.4, 5.2]","[datetime.datetime(2022, 11, 28, 19, 15, 6, 184425), 21.0, 30.0]","[datetime.datetime(2022, 11, 28, 19, 15, 6, 184425), 71.0, 120.0]"
1022,"[datetime.datetime(2022, 11, 28, 19, 15, 7, 363739), 2.7, 3.15]","[datetime.datetime(2022, 11, 28, 19, 15, 7, 363739), 7.0, 7.8]","[datetime.datetime(2022, 11, 28, 19, 15, 7, 363739), 5.0, 7.2]","[datetime.datetime(2022, 11, 28, 19, 15, 7, 363739), 11.0, 16.0]","[datetime.datetime(2022, 11, 28, 19, 15, 7, 363739), 8.0, 9.4]","[datetime.datetime(2022, 11, 28, 19, 15, 7, 363739), 4.4, 5.2]","[datetime.datetime(2022, 11, 28, 19, 15, 7, 363739), 21.0, 30.0]","[datetime.datetime(2022, 11, 28, 19, 15, 7, 363739), 71.0, 120.0]"
1023,"[datetime.datetime(2022, 11, 28, 19, 15, 8, 526286), 2.7, 3.15]","[datetime.datetime(2022, 11, 28, 19, 15, 8, 526286), 7.0, 7.8]","[datetime.datetime(2022, 11, 28, 19, 15, 8, 526286), 5.0, 7.2]","[datetime.datetime(2022, 11, 28, 19, 15, 8, 526286), 11.0, 16.0]","[datetime.datetime(2022, 11, 28, 19, 15, 8, 526286), 8.0, 9.4]","[datetime.datetime(2022, 11, 28, 19, 15, 8, 526286), 4.4, 5.2]","[datetime.datetime(2022, 11, 28, 19, 15, 8, 526286), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 15, 8, 526286), 71.0, 130.0]"
1024,"[datetime.datetime(2022, 11, 28, 19, 15, 9, 693395), 2.7, 3.15]","[datetime.datetime(2022, 11, 28, 19, 15, 9, 693395), 7.0, 8.0]","[datetime.datetime(2022, 11, 28, 19, 15, 9, 693395), 5.0, 7.2]","[datetime.datetime(2022, 11, 28, 19, 15, 9, 693395), 11.0, 17.0]","[datetime.datetime(2022, 11, 28, 19, 15, 9, 693395), 8.0, 9.6]","[datetime.datetime(2022, 11, 28, 19, 15, 9, 693395), 4.4, 5.0]","[datetime.datetime(2022, 11, 28, 19, 15, 9, 693395), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 15, 9, 693395), 71.0, 130.0]"
1025,"[datetime.datetime(2022, 11, 28, 19, 15, 10, 858766), 2.7, 3.15]","[datetime.datetime(2022, 11, 28, 19, 15, 10, 858766), 7.0, 8.0]","[datetime.datetime(2022, 11, 28, 19, 15, 10, 858766), 5.0, 7.2]","[datetime.datetime(2022, 11, 28, 19, 15, 10, 858766), 11.0, 17.0]","[datetime.datetime(2022, 11, 28, 19, 15, 10, 858766), 8.0, 9.6]","[datetime.datetime(2022, 11, 28, 19, 15, 10, 858766), 4.4, 5.0]","[datetime.datetime(2022, 11, 28, 19, 15, 10, 858766), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 15, 10, 858766), 71.0, 130.0]"
1026,"[datetime.datetime(2022, 11, 28, 19, 15, 12, 61705), 2.7, 3.15]","[datetime.datetime(2022, 11, 28, 19, 15, 12, 61705), 7.0, 8.0]","[datetime.datetime(2022, 11, 28, 19, 15, 12, 61705), 5.0, 7.2]","[datetime.datetime(2022, 11, 28, 19, 15, 12, 61705), 11.0, 17.0]","[datetime.datetime(2022, 11, 28, 19, 15, 12, 61705), 8.0, 9.6]","[datetime.datetime(2022, 11, 28, 19, 15, 12, 61705), 4.4, 5.0]","[datetime.datetime(2022, 11, 28, 19, 15, 12, 61705), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 15, 12, 61705), 71.0, 130.0]"
1027,"[datetime.datetime(2022, 11, 28, 19, 15, 13, 237581), 2.7, 3.15]","[datetime.datetime(2022, 11, 28, 19, 15, 13, 237581), 7.0, 8.0]","[datetime.datetime(2022, 11, 28, 19, 15, 13, 237581), 5.0, 7.0]","[datetime.datetime(2022, 11, 28, 19, 15, 13, 237581), 11.0, 17.0]","[datetime.datetime(2022, 11, 28, 19, 15, 13, 237581), 8.0, 9.6]","[datetime.datetime(2022, 11, 28, 19, 15, 13, 237581), 4.4, 4.8]","[datetime.datetime(2022, 11, 28, 19, 15, 13, 237581), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 19, 15, 13, 237581), 71.0, 120.0]"
1028,"[datetime.datetime(2022, 11, 28, 19, 15, 14, 400831), 2.7, 3.2]","[datetime.datetime(2022, 11, 28, 19, 15, 14, 400831), 7.0, 8.2]","[datetime.datetime(2022, 11, 28, 19, 15, 14, 400831), 5.0, 7.2]","[datetime.datetime(2022, 11, 28, 19, 15, 14, 400831), 11.0, 17.0]","[datetime.datetime(2022, 11, 28, 19, 15, 14, 400831), 8.0, 9.8]","[datetime.datetime(2022, 11, 28, 19, 15, 14, 400831), 4.4, 4.8]","[datetime.datetime(2022, 11, 28, 19, 15, 14, 400831), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 19, 15, 14, 400831), 71.0, 120.0]"
1029,"[datetime.datetime(2022, 11, 28, 19, 15, 15, 576980), 2.7, 3.2]","[datetime.datetime(2022, 11, 28, 19, 15, 15, 576980), 7.0, 8.2]","[datetime.datetime(2022, 11, 28, 19, 15, 15, 576980), 5.0, 7.0]","[datetime.datetime(2022, 11, 28, 19, 15, 15, 576980), 11.0, 17.0]","[datetime.datetime(2022, 11, 28, 19, 15, 15, 576980), 8.0, 9.8]","[datetime.datetime(2022, 11, 28, 19, 15, 15, 576980), 4.4, 4.8]","[datetime.datetime(2022, 11, 28, 19, 15, 15, 576980), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 19, 15, 15, 576980), 71.0, 120.0]"
1030,"[datetime.datetime(2022, 11, 28, 19, 15, 16, 750688), 2.7, 3.2]","[datetime.datetime(2022, 11, 28, 19, 15, 16, 750688), 7.0, 8.2]","[datetime.datetime(2022, 11, 28, 19, 15, 16, 750688), 5.0, 7.0]","[datetime.datetime(2022, 11, 28, 19, 15, 16, 750688), 11.0, 14.5]","[datetime.datetime(2022, 11, 28, 19, 15, 16, 750688), 8.0, 9.8]","[datetime.datetime(2022, 11, 28, 19, 15, 16, 750688), 4.4, 4.8]","[datetime.datetime(2022, 11, 28, 19, 15, 16, 750688), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 15, 16, 750688), 71.0, 120.0]"
1031,"[datetime.datetime(2022, 11, 28, 19, 15, 17, 947803), 2.7, 3.25]","[datetime.datetime(2022, 11, 28, 19, 15, 17, 947803), 7.0, 8.2]","[datetime.datetime(2022, 11, 28, 19, 15, 17, 947803), 5.0, 7.0]","[datetime.datetime(2022, 11, 28, 19, 15, 17, 947803), 11.0, 14.5]","[datetime.datetime(2022, 11, 28, 19, 15, 17, 947803), 8.0, 10.5]","[datetime.datetime(2022, 11, 28, 19, 15, 17, 947803), 4.4, 4.8]","[datetime.datetime(2022, 11, 28, 19, 15, 17, 947803), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 15, 17, 947803), 71.0, 120.0]"
1032,"[datetime.datetime(2022, 11, 28, 19, 15, 19, 118373), 2.7, 3.25]","[datetime.datetime(2022, 11, 28, 19, 15, 19, 118373), 7.0, 8.2]","[datetime.datetime(2022, 11, 28, 19, 15, 19, 118373), 5.0, 7.0]","[datetime.datetime(2022, 11, 28, 19, 15, 19, 118373), 11.0, 14.5]","[datetime.datetime(2022, 11, 28, 19, 15, 19, 118373), 8.0, 10.5]","[datetime.datetime(2022, 11, 28, 19, 15, 19, 118373), 4.4, 4.8]","[datetime.datetime(2022, 11, 28, 19, 15, 19, 118373), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 15, 19, 118373), 71.0, 120.0]"
1033,"[datetime.datetime(2022, 11, 28, 19, 15, 20, 289756), 2.7, 3.15]","[datetime.datetime(2022, 11, 28, 19, 15, 20, 289756), 7.0, 8.2]","[datetime.datetime(2022, 11, 28, 19, 15, 20, 289756), 5.0, 7.0]","[datetime.datetime(2022, 11, 28, 19, 15, 20, 289756), 11.0, 14.0]","[datetime.datetime(2022, 11, 28, 19, 15, 20, 289756), 8.0, 10.0]","[datetime.datetime(2022, 11, 28, 19, 15, 20, 289756), 4.4, 4.9]","[datetime.datetime(2022, 11, 28, 19, 15, 20, 289756), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 15, 20, 289756), 71.0, 150.0]"
1034,"[datetime.datetime(2022, 11, 28, 19, 15, 21, 437632), 2.7, 3.15]","[datetime.datetime(2022, 11, 28, 19, 15, 21, 437632), 7.0, 8.2]","[datetime.datetime(2022, 11, 28, 19, 15, 21, 437632), 5.0, 7.0]","[datetime.datetime(2022, 11, 28, 19, 15, 21, 437632), 11.0, 14.0]","[datetime.datetime(2022, 11, 28, 19, 15, 21, 437632), 8.0, 10.5]","[datetime.datetime(2022, 11, 28, 19, 15, 21, 437632), 4.4, 5.0]","[datetime.datetime(2022, 11, 28, 19, 15, 21, 437632), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 15, 21, 437632), 71.0, 150.0]"
1035,"[datetime.datetime(2022, 11, 28, 19, 15, 22, 594114), 2.7, 3.15]","[datetime.datetime(2022, 11, 28, 19, 15, 22, 594114), 7.0, 8.4]","[datetime.datetime(2022, 11, 28, 19, 15, 22, 594114), 5.0, 7.0]","[datetime.datetime(2022, 11, 28, 19, 15, 22, 594114), 11.0, 14.0]","[datetime.datetime(2022, 11, 28, 19, 15, 22, 594114), 8.0, 10.0]","[datetime.datetime(2022, 11, 28, 19, 15, 22, 594114), 4.4, 5.0]","[datetime.datetime(2022, 11, 28, 19, 15, 22, 594114), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 15, 22, 594114), 71.0, 150.0]"
1036,"[datetime.datetime(2022, 11, 28, 19, 15, 23, 754622), 2.7, 3.15]","[datetime.datetime(2022, 11, 28, 19, 15, 23, 754622), 7.0, 8.4]","[datetime.datetime(2022, 11, 28, 19, 15, 23, 754622), 5.0, 7.0]","[datetime.datetime(2022, 11, 28, 19, 15, 23, 754622), 11.0, 14.0]","[datetime.datetime(2022, 11, 28, 19, 15, 23, 754622), 8.0, 10.0]","[datetime.datetime(2022, 11, 28, 19, 15, 23, 754622), 4.4, 5.0]","[datetime.datetime(2022, 11, 28, 19, 15, 23, 754622), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 15, 23, 754622), 71.0, 150.0]"
1037,"[datetime.datetime(2022, 11, 28, 19, 15, 24, 928584), 2.7, 3.1]","[datetime.datetime(2022, 11, 28, 19, 15, 24, 928584), 7.0, 8.4]","[datetime.datetime(2022, 11, 28, 19, 15, 24, 928584), 5.0, 7.0]","[datetime.datetime(2022, 11, 28, 19, 15, 24, 928584), 11.0, 14.0]","[datetime.datetime(2022, 11, 28, 19, 15, 24, 928584), 8.0, 10.5]","[datetime.datetime(2022, 11, 28, 19, 15, 24, 928584), 4.2, 5.0]","[datetime.datetime(2022, 11, 28, 19, 15, 24, 928584), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 15, 24, 928584), 71.0, 100.0]"
1038,"[datetime.datetime(2022, 11, 28, 19, 15, 26, 83475), 2.7, 3.1]","[datetime.datetime(2022, 11, 28, 19, 15, 26, 83475), 7.0, 8.8]","[datetime.datetime(2022, 11, 28, 19, 15, 26, 83475), 5.0, 7.0]","[datetime.datetime(2022, 11, 28, 19, 15, 26, 83475), 11.0, 14.0]","[datetime.datetime(2022, 11, 28, 19, 15, 26, 83475), 8.0, 10.5]","[datetime.datetime(2022, 11, 28, 19, 15, 26, 83475), 4.2, 5.0]","[datetime.datetime(2022, 11, 28, 19, 15, 26, 83475), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 15, 26, 83475), 71.0, 140.0]"
1039,"[datetime.datetime(2022, 11, 28, 19, 15, 27, 256102), 2.7, 3.1]","[datetime.datetime(2022, 11, 28, 19, 15, 27, 256102), 7.0, 8.4]","[datetime.datetime(2022, 11, 28, 19, 15, 27, 256102), 5.0, 7.0]","[datetime.datetime(2022, 11, 28, 19, 15, 27, 256102), 11.0, 14.0]","[datetime.datetime(2022, 11, 28, 19, 15, 27, 256102), 8.0, 10.5]","[datetime.datetime(2022, 11, 28, 19, 15, 27, 256102), 4.2, 5.0]","[datetime.datetime(2022, 11, 28, 19, 15, 27, 256102), 21.0, 36.0]","[datetime.datetime(2022, 11, 28, 19, 15, 27, 256102), 71.0, 130.0]"
1040,"[datetime.datetime(2022, 11, 28, 19, 15, 28, 412967), 2.7, 3.1]","[datetime.datetime(2022, 11, 28, 19, 15, 28, 412967), 7.0, 8.4]","[datetime.datetime(2022, 11, 28, 19, 15, 28, 412967), 5.0, 7.0]","[datetime.datetime(2022, 11, 28, 19, 15, 28, 412967), 11.0, 14.0]","[datetime.datetime(2022, 11, 28, 19, 15, 28, 412967), 8.0, 10.5]","[datetime.datetime(2022, 11, 28, 19, 15, 28, 412967), 4.2, 4.9]","[datetime.datetime(2022, 11, 28, 19, 15, 28, 412967), 21.0, 36.0]","[datetime.datetime(2022, 11, 28, 19, 15, 28, 412967), 71.0, 140.0]"
1041,"[datetime.datetime(2022, 11, 28, 19, 15, 29, 570261), 2.7, 3.1]","[datetime.datetime(2022, 11, 28, 19, 15, 29, 570261), 7.0, 8.6]","[datetime.datetime(2022, 11, 28, 19, 15, 29, 570261), 5.0, 7.0]","[datetime.datetime(2022, 11, 28, 19, 15, 29, 570261), 11.0, 14.0]","[datetime.datetime(2022, 11, 28, 19, 15, 29, 570261), 8.0, 10.5]","[datetime.datetime(2022, 11, 28, 19, 15, 29, 570261), 4.2, 4.8]","[datetime.datetime(2022, 11, 28, 19, 15, 29, 570261), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 15, 29, 570261), 71.0, 140.0]"
1042,"[datetime.datetime(2022, 11, 28, 19, 15, 30, 713574), 2.7, 3.1]","[datetime.datetime(2022, 11, 28, 19, 15, 30, 713574), 7.0, 8.6]","[datetime.datetime(2022, 11, 28, 19, 15, 30, 713574), 5.0, 7.0]","[datetime.datetime(2022, 11, 28, 19, 15, 30, 713574), 11.0, 14.0]","[datetime.datetime(2022, 11, 28, 19, 15, 30, 713574), 8.0, 10.5]","[datetime.datetime(2022, 11, 28, 19, 15, 30, 713574), 4.2, 4.8]","[datetime.datetime(2022, 11, 28, 19, 15, 30, 713574), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 15, 30, 713574), 71.0, 140.0]"
1043,"[datetime.datetime(2022, 11, 28, 19, 15, 31, 873386), 2.7, 3.15]","[datetime.datetime(2022, 11, 28, 19, 15, 31, 873386), 7.0, 8.6]","[datetime.datetime(2022, 11, 28, 19, 15, 31, 873386), 5.0, 7.0]","[datetime.datetime(2022, 11, 28, 19, 15, 31, 873386), 11.0, 14.0]","[datetime.datetime(2022, 11, 28, 19, 15, 31, 873386), 8.0, 10.5]","[datetime.datetime(2022, 11, 28, 19, 15, 31, 873386), 4.2, 4.8]","[datetime.datetime(2022, 11, 28, 19, 15, 31, 873386), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 15, 31, 873386), 71.0, 140.0]"
1044,"[datetime.datetime(2022, 11, 28, 19, 15, 33, 33621), 2.7, 3.15]","[datetime.datetime(2022, 11, 28, 19, 15, 33, 33621), 7.0, 8.6]","[datetime.datetime(2022, 11, 28, 19, 15, 33, 33621), 5.0, 7.2]","[datetime.datetime(2022, 11, 28, 19, 15, 33, 33621), 11.0, 14.0]","[datetime.datetime(2022, 11, 28, 19, 15, 33, 33621), 8.0, 10.5]","[datetime.datetime(2022, 11, 28, 19, 15, 33, 33621), 4.2, 4.9]","[datetime.datetime(2022, 11, 28, 19, 15, 33, 33621), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 15, 33, 33621), 71.0, 140.0]"
1045,"[datetime.datetime(2022, 11, 28, 19, 15, 34, 212448), 2.7, 3.15]","[datetime.datetime(2022, 11, 28, 19, 15, 34, 212448), 7.0, 8.6]","[datetime.datetime(2022, 11, 28, 19, 15, 34, 212448), 5.0, 7.2]","[datetime.datetime(2022, 11, 28, 19, 15, 34, 212448), 11.0, 14.0]","[datetime.datetime(2022, 11, 28, 19, 15, 34, 212448), 8.0, 10.5]","[datetime.datetime(2022, 11, 28, 19, 15, 34, 212448), 4.2, 4.8]","[datetime.datetime(2022, 11, 28, 19, 15, 34, 212448), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 15, 34, 212448), 71.0, 140.0]"
1046,"[datetime.datetime(2022, 11, 28, 19, 15, 35, 386842), 2.7, 3.15]","[datetime.datetime(2022, 11, 28, 19, 15, 35, 386842), 7.0, 8.6]","[datetime.datetime(2022, 11, 28, 19, 15, 35, 386842), 5.0, 7.2]","[datetime.datetime(2022, 11, 28, 19, 15, 35, 386842), 11.0, 14.0]","[datetime.datetime(2022, 11, 28, 19, 15, 35, 386842), 8.0, 10.5]","[datetime.datetime(2022, 11, 28, 19, 15, 35, 386842), 4.2, 4.8]","[datetime.datetime(2022, 11, 28, 19, 15, 35, 386842), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 15, 35, 386842), 71.0, 130.0]"
1047,"[datetime.datetime(2022, 11, 28, 19, 15, 36, 537046), 2.7, 3.1]","[datetime.datetime(2022, 11, 28, 19, 15, 36, 537046), 7.0, 8.4]","[datetime.datetime(2022, 11, 28, 19, 15, 36, 537046), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 19, 15, 36, 537046), 11.0, 13.5]","[datetime.datetime(2022, 11, 28, 19, 15, 36, 537046), 8.0, 10.5]","[datetime.datetime(2022, 11, 28, 19, 15, 36, 537046), 4.2, 4.8]","[datetime.datetime(2022, 11, 28, 19, 15, 36, 537046), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 15, 36, 537046), 71.0, 130.0]"
1048,"[datetime.datetime(2022, 11, 28, 19, 15, 37, 693528), 2.7, 3.15]","[datetime.datetime(2022, 11, 28, 19, 15, 37, 693528), 7.0, 8.4]","[datetime.datetime(2022, 11, 28, 19, 15, 37, 693528), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 19, 15, 37, 693528), 11.0, 13.5]","[datetime.datetime(2022, 11, 28, 19, 15, 37, 693528), 8.0, 10.5]","[datetime.datetime(2022, 11, 28, 19, 15, 37, 693528), 4.2, 4.8]","[datetime.datetime(2022, 11, 28, 19, 15, 37, 693528), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 15, 37, 693528), 71.0, 130.0]"
1049,"[datetime.datetime(2022, 11, 28, 19, 15, 38, 856496), 2.7, 3.1]","[datetime.datetime(2022, 11, 28, 19, 15, 38, 856496), 7.0, 8.2]","[datetime.datetime(2022, 11, 28, 19, 15, 38, 856496), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 19, 15, 38, 856496), 11.0, 13.5]","[datetime.datetime(2022, 11, 28, 19, 15, 38, 856496), 8.0, 10.5]","[datetime.datetime(2022, 11, 28, 19, 15, 38, 856496), 4.2, 4.7]","[datetime.datetime(2022, 11, 28, 19, 15, 38, 856496), 21.0, 36.0]","[datetime.datetime(2022, 11, 28, 19, 15, 38, 856496), 71.0, 130.0]"
1050,"[datetime.datetime(2022, 11, 28, 19, 15, 40, 46602), 2.7, 3.15]","[datetime.datetime(2022, 11, 28, 19, 15, 40, 46602), 7.0, 8.4]","[datetime.datetime(2022, 11, 28, 19, 15, 40, 46602), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 19, 15, 40, 46602), 11.0, 13.5]","[datetime.datetime(2022, 11, 28, 19, 15, 40, 46602), 8.0, 10.0]","[datetime.datetime(2022, 11, 28, 19, 15, 40, 46602), 4.2, 4.7]","[datetime.datetime(2022, 11, 28, 19, 15, 40, 46602), 21.0, 36.0]","[datetime.datetime(2022, 11, 28, 19, 15, 40, 46602), 71.0, 130.0]"
1051,"[datetime.datetime(2022, 11, 28, 19, 15, 41, 216394), 2.7, 3.15]","[datetime.datetime(2022, 11, 28, 19, 15, 41, 216394), 7.0, 8.2]","[datetime.datetime(2022, 11, 28, 19, 15, 41, 216394), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 19, 15, 41, 216394), 11.0, 13.0]","[datetime.datetime(2022, 11, 28, 19, 15, 41, 216394), 8.0, 10.5]","[datetime.datetime(2022, 11, 28, 19, 15, 41, 216394), 4.2, 4.9]","[datetime.datetime(2022, 11, 28, 19, 15, 41, 216394), 21.0, 36.0]","[datetime.datetime(2022, 11, 28, 19, 15, 41, 216394), 71.0, 130.0]"
1052,"[datetime.datetime(2022, 11, 28, 19, 15, 42, 393655), 2.7, 3.15]","[datetime.datetime(2022, 11, 28, 19, 15, 42, 393655), 7.0, 8.2]","[datetime.datetime(2022, 11, 28, 19, 15, 42, 393655), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 19, 15, 42, 393655), 11.0, 13.0]","[datetime.datetime(2022, 11, 28, 19, 15, 42, 393655), 8.0, 10.5]","[datetime.datetime(2022, 11, 28, 19, 15, 42, 393655), 4.2, 4.8]","[datetime.datetime(2022, 11, 28, 19, 15, 42, 393655), 21.0, 36.0]","[datetime.datetime(2022, 11, 28, 19, 15, 42, 393655), 71.0, 130.0]"
1053,"[datetime.datetime(2022, 11, 28, 19, 15, 43, 605321), 2.7, 3.15]","[datetime.datetime(2022, 11, 28, 19, 15, 43, 605321), 7.0, 8.2]","[datetime.datetime(2022, 11, 28, 19, 15, 43, 605321), 5.5, 8.2]","[datetime.datetime(2022, 11, 28, 19, 15, 43, 605321), 11.0, 13.0]","[datetime.datetime(2022, 11, 28, 19, 15, 43, 605321), 8.0, 10.5]","[datetime.datetime(2022, 11, 28, 19, 15, 43, 605321), 4.2, 4.7]","[datetime.datetime(2022, 11, 28, 19, 15, 43, 605321), 21.0, 36.0]","[datetime.datetime(2022, 11, 28, 19, 15, 43, 605321), 71.0, 130.0]"
