,Glass Warrior,So Astounding,Travelling Gigolo,Super Swoop,Bell Ringer Boy,King Island,Steel Skies,Always A Winner,Not A Brass Razoo,The Executive,Sunset Gun,The Decider
06-01-2023 16:48:28.909037,"(12.0, 15.5, 15.125)","(8.0, 12.5, 11.5)","(2.7, 3.15, 2.994782608695652)","(20.0, 23.0, 20.6)","(7.5, 9.2, 8.685714285714285)","(17.0, 25.0, 23.5)","(13.0, 19.5, 18.0)","(26.0, 42.0, 35.333333333333336)","(7.5, 10.0, 9.68)","(7.0, 10.0, 9.7)","(61.0, 130.0, 100.0)","(26.0, 38.0, 34.0)"
06-01-2023 16:48:30.408050,"(12.0, 15.5, 15.125)","(8.0, 12.5, 11.5)","(2.7, 3.15, 2.994782608695652)","(20.0, 21.0, 20.6)","(7.5, 9.2, 8.685714285714285)","(17.0, 25.0, 23.5)","(13.0, 19.5, 18.0)","(26.0, 42.0, 35.333333333333336)","(7.5, 10.0, 9.68)","(7.0, 10.0, 9.7)","(61.0, 130.0, 100.0)","(26.0, 38.0, 34.0)"
06-01-2023 16:48:32.106097,"(12.0, 15.5, 15.125)","(8.0, 12.5, 11.333333333333334)","(2.7, 3.15, 3.12)","(20.0, 21.0, 19.333333333333332)","(7.5, 9.2, 8.685714285714285)","(17.0, 25.0, 23.5)","(13.0, 19.5, 18.0)","(26.0, 42.0, 35.333333333333336)","(7.5, 10.0, 9.68)","(7.0, 10.0, 9.7)","(61.0, 130.0, 100.0)","(26.0, 38.0, 34.0)"
06-01-2023 16:48:33.936520,"(12.0, 15.5, 15.125)","(8.0, 12.5, 11.5)","(2.7, 3.15, 3.12)","(20.0, 21.0, 19.333333333333332)","(7.5, 9.2, 8.685714285714285)","(17.0, 25.0, 23.5)","(13.0, 19.5, 18.0)","(26.0, 42.0, 35.333333333333336)","(7.5, 10.0, 9.68)","(7.0, 10.0, 9.7)","(61.0, 130.0, 100.0)","(26.0, 38.0, 32.666666666666664)"
06-01-2023 16:48:35.615994,"(12.0, 15.5, 15.125)","(8.0, 12.5, 11.5)","(2.7, 3.15, 3.12)","(20.0, 21.0, 19.333333333333332)","(7.5, 9.2, 8.685714285714285)","(17.0, 25.0, 23.5)","(13.0, 19.5, 18.0)","(26.0, 42.0, 35.333333333333336)","(7.5, 10.0, 9.68)","(7.0, 10.0, 9.7)","(61.0, 130.0, 100.0)","(26.0, 38.0, 34.0)"
06-01-2023 16:48:37.372624,"(12.0, 15.5, 15.125)","(8.0, 12.5, 11.5)","(2.7, 3.15, 3.12)","(20.0, 21.0, 19.333333333333332)","(7.5, 9.2, 8.685714285714285)","(17.0, 25.0, 23.5)","(13.0, 19.5, 18.0)","(26.0, 42.0, 35.333333333333336)","(7.5, 10.0, 9.68)","(7.0, 10.0, 9.7)","(61.0, 130.0, 100.0)","(26.0, 38.0, 34.0)"
06-01-2023 16:48:38.922888,"(12.0, 15.5, 15.125)","(8.0, 12.5, 11.5)","(2.7, 3.15, 3.12)","(20.0, 21.0, 19.75)","(7.5, 9.2, 8.685714285714285)","(17.0, 25.0, 23.5)","(13.0, 19.5, 18.0)","(26.0, 42.0, 35.333333333333336)","(7.5, 10.0, 9.68)","(7.0, 10.0, 9.7)","(61.0, 130.0, 100.0)","(26.0, 38.0, 34.0)"
06-01-2023 16:48:40.569515,"(12.0, 15.5, 15.125)","(8.0, 12.5, 11.5)","(2.7, 3.15, 3.12)","(20.0, 21.0, 19.75)","(7.5, 9.2, 8.685714285714285)","(17.0, 25.0, 23.5)","(13.0, 19.5, 18.0)","(26.0, 42.0, 35.333333333333336)","(7.5, 10.0, 9.68)","(7.0, 10.0, 9.7)","(61.0, 130.0, 100.0)","(26.0, 38.0, 34.0)"
06-01-2023 16:48:42.140261,"(12.0, 15.5, 15.125)","(8.0, 12.5, 11.5)","(2.7, 3.15, 3.12)","(20.0, 21.0, 19.75)","(7.5, 9.2, 8.685714285714285)","(17.0, 25.0, 23.5)","(13.0, 19.5, 18.0)","(26.0, 42.0, 35.333333333333336)","(7.5, 10.0, 9.68)","(7.0, 10.0, 9.7)","(61.0, 130.0, 100.0)","(26.0, 38.0, 34.0)"
06-01-2023 16:48:43.652140,"(12.0, 15.5, 15.125)","(8.0, 12.5, 11.5)","(2.7, 3.15, 3.12)","(20.0, 21.0, 19.75)","(7.5, 9.2, 8.685714285714285)","(17.0, 25.0, 23.5)","(13.0, 19.5, 18.0)","(26.0, 42.0, 35.333333333333336)","(7.5, 10.0, 9.68)","(7.0, 10.0, 9.7)","(61.0, 130.0, 100.0)","(26.0, 38.0, 34.0)"
06-01-2023 16:48:45.134965,"(12.0, 15.5, 15.125)","(8.0, 13.0, 11.75)","(2.7, 3.15, 3.12)","(20.0, 21.0, 20.0)","(7.5, 9.2, 8.685714285714285)","(17.0, 28.0, 22.6)","(13.0, 19.5, 18.0)","(26.0, 42.0, 40.4)","(7.5, 10.0, 9.68)","(7.0, 10.0, 9.7)","(61.0, 130.0, 100.0)","(26.0, 40.0, 31.75)"
06-01-2023 16:48:46.884307,"(12.0, 15.5, 15.125)","(8.0, 13.0, 11.75)","(2.7, 3.15, 2.994782608695652)","(20.0, 21.0, 20.0)","(7.5, 9.2, 8.685714285714285)","(17.0, 28.0, 23.333333333333332)","(13.0, 19.5, 18.0)","(26.0, 42.0, 40.4)","(7.5, 10.0, 9.68)","(7.0, 10.0, 9.7)","(61.0, 130.0, 100.0)","(26.0, 38.0, 34.4)"
06-01-2023 16:48:48.198683,"(12.0, 15.5, 15.125)","(8.0, 13.0, 11.75)","(2.7, 3.15, 2.979375)","(20.0, 21.0, 19.5)","(7.5, 9.2, 8.299999999999999)","(17.0, 28.0, 30.4)","(13.0, 19.5, 18.0)","(26.0, 42.0, 40.666666666666664)","(7.5, 10.0, 9.68)","(7.0, 10.0, 9.7)","(71.0, 130.0, 100.0)","(26.0, 38.0, 36.36363636363637)"
06-01-2023 16:48:49.559181,"(12.0, 15.5, 15.125)","(8.0, 13.0, 11.75)","(2.7, 3.15, 2.979375)","(20.0, 21.0, 19.5)","(7.5, 9.2, 8.299999999999999)","(17.0, 36.0, 30.4)","(13.0, 19.5, 18.0)","(26.0, 42.0, 40.666666666666664)","(7.5, 10.0, 9.68)","(7.0, 10.0, 9.7)","(71.0, 130.0, 100.0)","(26.0, 38.0, 36.36363636363637)"
06-01-2023 16:48:50.985740,"(12.0, 15.5, 15.125)","(8.0, 13.0, 11.75)","(2.7, 3.15, 2.979375)","(20.0, 21.0, 19.5)","(7.5, 9.2, 8.7)","(17.0, 34.0, 32.5)","(13.0, 19.5, 18.0)","(26.0, 42.0, 44.5)","(7.5, 10.0, 9.68)","(7.0, 10.0, 9.7)","(71.0, 130.0, 100.0)","(26.0, 38.0, 34.0)"
06-01-2023 16:48:52.438847,"(12.0, 15.5, 15.125)","(8.0, 13.0, 11.75)","(2.7, 3.15, 2.979375)","(20.0, 21.0, 19.5)","(7.5, 9.0, 8.7)","(17.0, 34.0, 32.5)","(13.0, 19.5, 18.0)","(26.0, 55.0, 46.8)","(7.5, 10.0, 9.5)","(7.0, 10.0, 9.7)","(71.0, 130.0, 109.375)","(26.0, 38.0, 38.0)"
06-01-2023 16:48:53.981685,"(12.0, 15.5, 14.5)","(8.0, 13.0, 11.75)","(2.7, 3.15, 2.979375)","(20.0, 21.0, 19.5)","(7.5, 9.0, 8.7)","(17.0, 34.0, 32.5)","(13.0, 19.5, 18.0)","(26.0, 50.0, 44.0)","(7.5, 10.0, 9.5)","(7.0, 10.0, 9.7)","(71.0, 130.0, 97.0)","(26.0, 44.0, 38.0)"
06-01-2023 16:48:55.449268,"(12.0, 15.5, 14.5)","(8.0, 13.0, 11.75)","(2.7, 3.15, 2.979375)","(20.0, 21.0, 19.5)","(7.5, 9.0, 8.7)","(17.0, 34.0, 28.5)","(13.0, 19.5, 18.0)","(26.0, 50.0, 44.0)","(7.5, 10.0, 9.5)","(7.0, 10.0, 9.7)","(71.0, 130.0, 109.375)","(26.0, 42.0, 38.0)"
06-01-2023 16:48:57.140134,"(12.0, 15.5, 14.5)","(8.0, 12.5, 11.166666666666666)","(2.7, 3.15, 2.979375)","(20.0, 21.0, 19.2)","(7.5, 9.0, 8.7)","(17.0, 34.0, 32.42857142857143)","(13.0, 19.5, 18.0)","(26.0, 50.0, 44.0)","(7.5, 10.0, 9.5)","(7.0, 10.0, 9.7)","(71.0, 130.0, 109.375)","(26.0, 42.0, 38.0)"
06-01-2023 16:48:58.930136,"(12.0, 15.5, 15.382352941176471)","(8.0, 12.5, 11.166666666666666)","(2.7, 3.15, 2.979375)","(20.0, 21.0, 19.75)","(7.5, 9.0, 8.928571428571429)","(17.0, 34.0, 29.0)","(13.0, 19.5, 18.0)","(26.0, 50.0, 40.857142857142854)","(7.5, 10.0, 9.5)","(7.0, 10.0, 9.7)","(71.0, 130.0, 100.0)","(26.0, 42.0, 38.0)"
06-01-2023 16:49:00.448888,"(12.0, 15.5, 15.382352941176471)","(8.0, 12.5, 11.166666666666666)","(2.7, 3.15, 3.0507692307692307)","(20.0, 21.0, 19.75)","(7.5, 9.0, 8.384615384615385)","(17.0, 34.0, 32.46153846153846)","(13.0, 19.5, 18.0)","(26.0, 50.0, 40.857142857142854)","(7.5, 10.0, 9.6)","(7.0, 10.0, 9.7)","(71.0, 130.0, 100.0)","(26.0, 42.0, 38.0)"
06-01-2023 16:49:02.054699,"(12.0, 15.5, 15.416666666666666)","(8.0, 12.5, 11.166666666666666)","(2.7, 3.1, 2.980857142857143)","(20.0, 21.0, 20.6)","(7.5, 8.8, 8.466666666666667)","(17.0, 34.0, 32.46153846153846)","(13.0, 19.5, 18.0)","(26.0, 50.0, 40.857142857142854)","(7.5, 10.0, 9.6)","(7.0, 10.0, 10.222222222222221)","(71.0, 130.0, 100.0)","(26.0, 42.0, 38.0)"
06-01-2023 16:49:03.430327,"(12.0, 15.5, 15.416666666666666)","(8.0, 12.5, 11.166666666666666)","(2.7, 3.05, 2.964137931034483)","(20.0, 21.0, 19.75)","(7.5, 8.6, 8.466666666666667)","(17.0, 34.0, 32.46153846153846)","(13.0, 19.5, 18.576923076923077)","(26.0, 50.0, 44.18181818181818)","(7.5, 10.0, 9.6)","(7.0, 11.0, 10.5625)","(71.0, 130.0, 100.0)","(26.0, 42.0, 38.0)"
06-01-2023 16:49:04.772870,"(12.0, 15.5, 15.416666666666666)","(8.0, 12.5, 11.166666666666666)","(2.7, 3.0, 2.964137931034483)","(20.0, 21.0, 19.75)","(7.5, 8.6, 8.466666666666667)","(17.0, 34.0, 32.46153846153846)","(13.0, 19.5, 18.954545454545453)","(26.0, 50.0, 44.18181818181818)","(7.5, 10.0, 9.6)","(7.0, 11.0, 10.75)","(71.0, 130.0, 100.0)","(26.0, 42.0, 38.0)"
06-01-2023 16:49:06.222390,"(12.0, 15.5, 15.277777777777779)","(8.0, 12.5, 12.265625)","(2.7, 3.0, 2.9685714285714284)","(20.0, 21.0, 19.533333333333335)","(7.5, 8.6, 8.589189189189188)","(17.0, 34.0, 27.142857142857142)","(13.0, 19.5, 18.97826086956522)","(26.0, 50.0, 39.0)","(7.5, 10.0, 9.225531914893617)","(7.0, 11.0, 10.75)","(71.0, 130.0, 100.0)","(26.0, 42.0, 33.714285714285715)"
06-01-2023 16:49:07.756425,"(12.0, 16.5, 15.833333333333334)","(8.0, 12.5, 12.265625)","(2.7, 2.98, 2.9685714285714284)","(20.0, 20.0, 18.6875)","(7.5, 8.6, 8.953846153846154)","(17.0, 30.0, 25.0)","(13.0, 19.5, 18.375)","(26.0, 44.0, 40.0)","(7.5, 9.8, 9.08)","(7.0, 11.0, 10.4)","(71.0, 130.0, 100.0)","(26.0, 40.0, 33.714285714285715)"
06-01-2023 16:49:09.266877,"(12.0, 16.5, 15.38888888888889)","(8.0, 12.5, 12.35)","(2.7, 3.1, 3.04)","(20.0, 20.0, 18.6875)","(7.5, 9.0, 8.968421052631578)","(17.0, 30.0, 25.0)","(13.0, 19.5, 18.375)","(26.0, 42.0, 40.0)","(7.5, 9.8, 9.076923076923077)","(7.0, 11.0, 10.25)","(71.0, 130.0, 100.0)","(26.0, 40.0, 33.23076923076923)"
06-01-2023 16:49:10.799257,"(12.0, 16.0, 15.125)","(8.0, 12.5, 12.35)","(2.7, 3.1, 3.065)","(20.0, 20.0, 18.6875)","(7.5, 9.0, 8.968421052631578)","(17.0, 30.0, 26.0)","(13.0, 19.5, 18.375)","(26.0, 42.0, 40.0)","(7.5, 9.8, 9.076923076923077)","(7.0, 10.5, 10.3)","(71.0, 130.0, 100.0)","(26.0, 40.0, 33.23076923076923)"
06-01-2023 16:49:12.294061,"(12.0, 16.0, 15.125)","(8.0, 12.5, 12.35)","(2.7, 3.1, 3.065)","(20.0, 20.0, 18.6875)","(7.5, 9.0, 8.73103448275862)","(17.0, 30.0, 26.0)","(13.0, 19.5, 18.375)","(26.0, 42.0, 40.0)","(7.5, 9.8, 9.076923076923077)","(7.0, 10.5, 10.3)","(71.0, 130.0, 100.0)","(26.0, 40.0, 33.23076923076923)"
06-01-2023 16:49:13.771728,"(12.0, 16.0, 14.2)","(8.0, 12.5, 12.35)","(2.7, 3.1, 3.065)","(20.0, 20.0, 18.6875)","(7.5, 9.2, 8.73103448275862)","(17.0, 30.0, 26.0)","(13.0, 19.5, 18.375)","(26.0, 42.0, 40.0)","(7.5, 9.8, 9.076923076923077)","(7.0, 10.5, 10.3)","(71.0, 130.0, 100.0)","(26.0, 40.0, 33.23076923076923)"
06-01-2023 16:49:15.224983,"(12.0, 16.0, 14.5)","(8.0, 13.0, 11.636363636363637)","(2.7, 3.1, 3.056923076923077)","(20.0, 20.0, 18.833333333333332)","(7.5, 9.2, 8.73103448275862)","(17.0, 30.0, 26.0)","(13.0, 19.5, 18.375)","(26.0, 42.0, 40.0)","(7.5, 9.8, 9.076923076923077)","(7.0, 10.5, 10.3)","(71.0, 130.0, 100.0)","(26.0, 40.0, 33.23076923076923)"
06-01-2023 16:49:16.654661,"(12.0, 16.0, 14.928571428571429)","(8.0, 13.0, 11.636363636363637)","(2.7, 3.1, 3.056923076923077)","(20.0, 20.0, 19.045454545454547)","(7.5, 9.2, 8.857142857142858)","(17.0, 30.0, 26.0)","(13.0, 19.5, 18.375)","(26.0, 42.0, 40.0)","(7.5, 9.8, 9.076923076923077)","(7.0, 10.5, 10.166666666666666)","(71.0, 130.0, 100.0)","(26.0, 40.0, 33.23076923076923)"
06-01-2023 16:49:18.066683,"(12.0, 16.0, 14.928571428571429)","(8.0, 13.0, 11.928571428571429)","(2.7, 3.1, 2.998181818181818)","(20.0, 20.0, 19.045454545454547)","(7.5, 9.2, 8.857142857142858)","(17.0, 30.0, 26.0)","(13.0, 19.5, 19.071428571428573)","(26.0, 42.0, 40.0)","(7.5, 9.8, 9.076923076923077)","(7.0, 11.0, 10.166666666666666)","(71.0, 130.0, 100.0)","(26.0, 40.0, 33.23076923076923)"
06-01-2023 16:49:19.494688,"(12.0, 16.0, 14.928571428571429)","(8.0, 13.0, 11.928571428571429)","(2.7, 3.1, 2.998181818181818)","(20.0, 20.0, 19.045454545454547)","(7.5, 9.2, 8.857142857142858)","(17.0, 30.0, 26.0)","(13.0, 19.5, 19.071428571428573)","(26.0, 42.0, 40.0)","(7.5, 9.8, 9.076923076923077)","(7.0, 11.0, 10.166666666666666)","(71.0, 130.0, 100.0)","(26.0, 40.0, 35.0)"
06-01-2023 16:49:21.000481,"(12.0, 15.5, 14.833333333333334)","(8.0, 13.0, 11.928571428571429)","(2.7, 3.1, 2.998181818181818)","(20.0, 20.0, 19.045454545454547)","(7.5, 9.2, 8.857142857142858)","(17.0, 30.0, 26.0)","(13.0, 19.5, 19.026315789473685)","(26.0, 42.0, 38.166666666666664)","(7.5, 9.8, 9.2125)","(7.0, 11.0, 10.166666666666666)","(71.0, 130.0, 100.0)","(26.0, 38.0, 35.0)"
06-01-2023 16:49:22.818831,"(12.0, 15.5, 13.847826086956522)","(8.0, 13.0, 11.928571428571429)","(2.7, 3.1, 2.993333333333333)","(20.0, 20.0, 18.833333333333332)","(7.5, 9.2, 8.857142857142858)","(17.0, 30.0, 26.0)","(13.0, 19.5, 19.026315789473685)","(26.0, 44.0, 38.166666666666664)","(7.5, 9.8, 9.2125)","(7.0, 11.0, 10.166666666666666)","(71.0, 130.0, 100.0)","(26.0, 38.0, 35.0)"
06-01-2023 16:49:24.659771,"(12.0, 15.5, 13.847826086956522)","(8.0, 13.0, 11.928571428571429)","(2.7, 3.1, 2.993333333333333)","(20.0, 20.0, 18.833333333333332)","(7.5, 9.2, 8.857142857142858)","(17.0, 30.0, 26.0)","(13.0, 19.5, 19.026315789473685)","(26.0, 44.0, 38.166666666666664)","(7.5, 9.8, 9.2125)","(7.0, 11.0, 10.166666666666666)","(71.0, 130.0, 100.0)","(26.0, 38.0, 35.0)"
06-01-2023 16:49:26.430020,"(12.0, 15.0, 14.5)","(8.0, 13.0, 12.423076923076923)","(2.7, 3.05, 2.9856756756756755)","(20.0, 20.0, 18.923076923076923)","(7.5, 9.2, 8.857142857142858)","(17.0, 30.0, 26.0)","(13.0, 19.5, 19.026315789473685)","(26.0, 44.0, 37.77777777777778)","(7.5, 9.8, 9.2125)","(7.0, 11.0, 10.166666666666666)","(71.0, 130.0, 100.0)","(26.0, 38.0, 35.75)"
06-01-2023 16:49:28.244335,"(12.0, 15.0, 14.5)","(8.0, 13.0, 12.423076923076923)","(2.7, 3.05, 2.9856756756756755)","(20.0, 20.0, 20.25)","(7.5, 9.2, 8.576470588235294)","(17.0, 30.0, 32.0)","(13.0, 19.5, 19.09090909090909)","(26.0, 44.0, 41.42857142857143)","(7.5, 9.8, 9.755555555555556)","(7.0, 11.0, 10.166666666666666)","(71.0, 130.0, 100.0)","(26.0, 38.0, 34.0)"
06-01-2023 16:49:29.850508,"(12.0, 15.0, 14.25)","(8.0, 13.0, 12.318181818181818)","(2.7, 3.05, 2.9856756756756755)","(20.0, 21.0, 20.25)","(7.5, 9.0, 8.576470588235294)","(17.0, 36.0, 35.14285714285714)","(13.0, 19.5, 18.6)","(26.0, 55.0, 47.69230769230769)","(7.5, 9.8, 9.763636363636364)","(7.0, 11.0, 11.11111111111111)","(71.0, 130.0, 110.0)","(26.0, 38.0, 34.0)"
06-01-2023 16:49:31.237822,"(12.0, 15.0, 14.25)","(8.0, 13.0, 12.53125)","(2.7, 3.05, 2.981272727272727)","(20.0, 21.0, 20.25)","(7.5, 9.0, 8.16)","(17.0, 36.0, 34.8)","(13.0, 19.5, 19.108695652173914)","(26.0, 55.0, 43.125)","(7.5, 9.8, 9.763636363636364)","(7.0, 12.0, 11.578947368421053)","(71.0, 130.0, 106.0)","(26.0, 38.0, 34.0)"
06-01-2023 16:49:32.678070,"(12.0, 15.0, 14.25)","(8.0, 13.0, 12.53125)","(2.7, 3.05, 2.981272727272727)","(20.0, 21.0, 19.75)","(7.5, 8.2, 8.094117647058823)","(17.0, 36.0, 34.9)","(13.0, 19.5, 19.108695652173914)","(26.0, 55.0, 48.214285714285715)","(7.5, 9.8, 9.763636363636364)","(7.0, 12.0, 11.263157894736842)","(71.0, 130.0, 106.0)","(26.0, 38.0, 35.0)"
06-01-2023 16:49:34.138009,"(12.0, 15.5, 13.227272727272727)","(8.0, 13.0, 12.678571428571429)","(2.7, 3.05, 2.981272727272727)","(20.0, 21.0, 19.75)","(7.5, 8.2, 8.049999999999999)","(17.0, 36.0, 35.2)","(13.0, 19.5, 19.108695652173914)","(26.0, 55.0, 40.833333333333336)","(7.5, 9.8, 9.763636363636364)","(7.0, 11.5, 11.0)","(71.0, 130.0, 106.0)","(26.0, 38.0, 39.2)"
06-01-2023 16:49:35.603780,"(12.0, 15.0, 14.25)","(8.0, 13.0, 12.678571428571429)","(2.7, 3.05, 2.994485981308411)","(20.0, 21.0, 20.142857142857142)","(7.5, 8.2, 8.745454545454546)","(17.0, 36.0, 35.2)","(13.0, 19.5, 19.108695652173914)","(26.0, 55.0, 40.833333333333336)","(7.5, 9.8, 9.763636363636364)","(7.0, 11.5, 10.375)","(71.0, 130.0, 106.0)","(26.0, 44.0, 39.2)"
06-01-2023 16:49:37.162775,"(12.0, 15.0, 13.642857142857142)","(8.0, 13.0, 12.678571428571429)","(2.7, 3.05, 2.994485981308411)","(20.0, 21.0, 19.75)","(7.5, 8.8, 8.1)","(17.0, 36.0, 35.2)","(13.0, 19.5, 19.108695652173914)","(26.0, 55.0, 43.125)","(7.5, 9.8, 9.763636363636364)","(7.0, 11.5, 10.375)","(71.0, 130.0, 106.0)","(26.0, 44.0, 39.2)"
06-01-2023 16:49:38.667779,"(12.0, 15.0, 13.642857142857142)","(8.0, 13.0, 12.678571428571429)","(2.7, 3.05, 2.994485981308411)","(20.0, 21.0, 19.75)","(7.5, 8.6, 8.1)","(17.0, 36.0, 35.07692307692308)","(13.0, 19.5, 19.108695652173914)","(26.0, 55.0, 48.214285714285715)","(7.5, 9.8, 9.763636363636364)","(7.0, 11.5, 10.375)","(71.0, 130.0, 106.0)","(26.0, 44.0, 39.2)"
06-01-2023 16:49:40.191758,"(12.0, 15.0, 13.642857142857142)","(8.0, 13.0, 12.678571428571429)","(2.7, 3.05, 2.994485981308411)","(20.0, 21.0, 19.333333333333332)","(7.5, 8.6, 8.1)","(17.0, 36.0, 35.07692307692308)","(13.0, 19.5, 19.108695652173914)","(26.0, 55.0, 44.375)","(7.5, 9.8, 9.763636363636364)","(7.0, 11.5, 10.75)","(71.0, 130.0, 106.0)","(26.0, 44.0, 39.2)"
06-01-2023 16:49:41.700167,"(12.0, 15.0, 13.8)","(8.0, 13.0, 12.678571428571429)","(2.7, 3.05, 2.994485981308411)","(20.0, 21.0, 19.333333333333332)","(7.5, 8.4, 8.1)","(17.0, 36.0, 35.07692307692308)","(13.0, 19.5, 19.108695652173914)","(26.0, 55.0, 44.375)","(7.5, 9.8, 9.763636363636364)","(7.0, 11.5, 10.75)","(71.0, 130.0, 106.0)","(26.0, 44.0, 39.2)"
06-01-2023 16:49:43.196842,"(12.0, 15.0, 13.8)","(8.0, 13.0, 11.6875)","(2.7, 3.05, 3.00325)","(20.0, 21.0, 19.333333333333332)","(7.5, 8.4, 8.1)","(17.0, 36.0, 35.07692307692308)","(13.0, 19.5, 18.86842105263158)","(26.0, 55.0, 48.92857142857143)","(7.5, 9.8, 9.755555555555556)","(7.0, 11.5, 10.76923076923077)","(71.0, 130.0, 106.0)","(26.0, 44.0, 39.2)"
06-01-2023 16:49:44.645778,"(12.0, 15.0, 13.8)","(8.0, 13.0, 11.65)","(2.7, 3.05, 3.00325)","(18.0, 21.0, 19.333333333333332)","(7.5, 8.4, 8.1)","(17.0, 36.0, 35.07692307692308)","(13.0, 19.5, 18.7)","(26.0, 55.0, 48.92857142857143)","(7.5, 9.8, 9.763636363636364)","(7.0, 11.5, 10.555555555555555)","(71.0, 130.0, 106.0)","(26.0, 44.0, 39.2)"
06-01-2023 16:49:46.201123,"(12.0, 15.0, 13.8)","(8.0, 13.0, 11.714285714285714)","(2.7, 3.05, 2.9905999999999997)","(18.0, 21.0, 19.333333333333332)","(7.5, 8.4, 8.16)","(17.0, 36.0, 29.5)","(13.0, 19.5, 18.681818181818183)","(26.0, 55.0, 48.92857142857143)","(7.5, 9.8, 9.763636363636364)","(7.0, 11.5, 10.96875)","(71.0, 130.0, 106.0)","(26.0, 44.0, 39.2)"
06-01-2023 16:49:47.670211,"(12.0, 15.0, 13.8)","(8.0, 13.0, 11.714285714285714)","(2.7, 3.05, 2.998723404255319)","(18.0, 21.0, 19.0)","(7.5, 8.4, 7.8)","(17.0, 36.0, 29.5)","(13.0, 19.5, 18.681818181818183)","(26.0, 55.0, 48.92857142857143)","(7.5, 9.8, 9.763636363636364)","(7.0, 11.5, 10.4)","(71.0, 130.0, 106.0)","(26.0, 44.0, 39.2)"
06-01-2023 16:49:49.178517,"(12.0, 15.0, 13.8)","(8.0, 13.0, 11.714285714285714)","(2.7, 3.0, 2.998723404255319)","(18.0, 20.0, 19.0)","(7.5, 8.2, 7.8)","(17.0, 36.0, 29.5)","(13.0, 19.5, 18.9)","(26.0, 55.0, 48.92857142857143)","(7.5, 9.8, 9.763636363636364)","(7.0, 11.0, 10.4)","(71.0, 130.0, 106.0)","(26.0, 44.0, 39.2)"
06-01-2023 16:49:50.696969,"(12.0, 15.0, 13.8)","(8.0, 13.0, 11.714285714285714)","(2.7, 3.0, 2.998846153846154)","(18.0, 25.0, 22.92857142857143)","(7.5, 8.2, 8.015384615384615)","(17.0, 36.0, 29.5)","(13.0, 19.5, 18.9)","(26.0, 55.0, 48.92857142857143)","(7.5, 9.8, 9.763636363636364)","(7.0, 11.0, 10.4)","(71.0, 130.0, 106.0)","(26.0, 44.0, 39.2)"
06-01-2023 16:49:52.437417,"(12.0, 15.0, 13.8)","(8.0, 13.0, 11.714285714285714)","(2.7, 3.0, 2.998846153846154)","(18.0, 24.0, 21.375)","(7.5, 8.2, 8.015384615384615)","(17.0, 36.0, 34.14285714285714)","(13.0, 19.5, 18.9)","(26.0, 55.0, 48.92857142857143)","(7.5, 9.8, 9.763636363636364)","(7.0, 11.0, 10.4)","(71.0, 130.0, 106.0)","(26.0, 44.0, 39.2)"
06-01-2023 16:49:54.040638,"(12.0, 15.0, 13.8)","(8.0, 13.0, 11.714285714285714)","(2.7, 3.0, 2.998846153846154)","(18.0, 23.0, 19.75)","(7.5, 8.2, 8.11111111111111)","(17.0, 36.0, 35.07692307692308)","(13.0, 19.5, 18.9)","(26.0, 55.0, 53.3)","(7.5, 9.8, 9.763636363636364)","(7.0, 11.0, 10.666666666666666)","(71.0, 130.0, 106.0)","(26.0, 44.0, 39.2)"
06-01-2023 16:49:55.836261,"(12.0, 15.0, 13.8)","(8.0, 13.0, 11.714285714285714)","(2.7, 3.0, 2.998846153846154)","(18.0, 22.0, 19.25)","(7.5, 8.2, 8.11111111111111)","(17.0, 36.0, 32.333333333333336)","(13.0, 19.5, 18.9)","(26.0, 55.0, 53.3)","(7.5, 9.8, 9.763636363636364)","(7.0, 11.0, 10.666666666666666)","(71.0, 130.0, 106.0)","(26.0, 44.0, 39.2)"
06-01-2023 16:49:57.549452,"(12.0, 15.0, 13.8)","(8.0, 13.0, 11.65)","(2.7, 3.0, 2.998846153846154)","(18.0, 21.0, 19.25)","(7.5, 8.2, 8.075)","(17.0, 36.0, 35.15384615384615)","(13.0, 19.5, 18.9)","(26.0, 55.0, 53.3)","(7.5, 9.8, 9.763636363636364)","(7.0, 11.0, 10.666666666666666)","(71.0, 130.0, 106.0)","(26.0, 44.0, 39.2)"
06-01-2023 16:49:59.395985,"(12.0, 15.0, 13.8)","(8.0, 13.0, 11.65)","(2.7, 3.0, 2.979230769230769)","(18.0, 21.0, 19.25)","(7.5, 8.2, 7.822222222222222)","(17.0, 36.0, 35.15384615384615)","(13.0, 19.5, 19.2)","(26.0, 55.0, 47.81818181818181)","(7.5, 9.8, 9.763636363636364)","(7.0, 11.0, 10.9375)","(71.0, 130.0, 106.0)","(26.0, 44.0, 39.2)"
06-01-2023 16:50:01.110899,"(12.0, 15.0, 13.8)","(8.0, 13.0, 11.65)","(2.7, 2.98, 2.9792156862745096)","(18.0, 21.0, 19.25)","(7.5, 8.0, 7.952941176470588)","(17.0, 36.0, 35.15384615384615)","(13.0, 19.5, 19.2)","(26.0, 50.0, 47.0)","(7.5, 9.8, 9.776)","(7.0, 11.0, 10.947368421052632)","(71.0, 130.0, 106.0)","(26.0, 44.0, 42.0)"
