,Blue Yap,Mcentire,Untroubled,Touch Of Speed,Blue Stingray,Irinka Anna,Just Dream,Lady On Fire
09-01-2023 14:56:57.532940,"(7.5, 9.8, 9.485714285714286)","(3.8, 4.8, 4.754054054054054)","(7.5, 9.8, 9.758620689655173)","(3.2, 3.45, 3.4263157894736844)","(61.0, 100.0, 99.54545454545455)","(5.0, 5.8, 5.715151515151515)","(7.5, 10.5, 10.129411764705882)","(101.0, 210.0, 174.0)"
09-01-2023 14:56:58.724193,"(7.5, 9.8, 9.54857142857143)","(3.8, 4.8, 4.754054054054054)","(7.5, 9.8, 9.755555555555556)","(3.2, 3.45, 3.4525568181818183)","(61.0, 100.0, 98.88888888888889)","(5.0, 5.8, 5.722222222222222)","(7.5, 10.5, 10.054545454545455)","(101.0, 210.0, 172.85714285714286)"
09-01-2023 14:56:59.919087,"(7.5, 9.8, 9.56842105263158)","(3.8, 4.6, 4.596581196581196)","(7.5, 9.8, 9.755555555555556)","(3.2, 3.5, 3.45)","(61.0, 100.0, 98.88888888888889)","(5.0, 5.8, 5.722222222222222)","(7.5, 10.5, 9.77142857142857)","(101.0, 210.0, 172.85714285714286)"
09-01-2023 14:57:01.115585,"(7.5, 9.8, 9.54857142857143)","(3.8, 4.8, 4.7475)","(7.5, 9.8, 9.757142857142858)","(3.2, 3.45, 3.4275862068965517)","(61.0, 100.0, 98.88888888888889)","(5.0, 5.8, 5.71578947368421)","(7.5, 10.5, 9.77142857142857)","(101.0, 210.0, 172.0)"
09-01-2023 14:57:02.364778,"(7.5, 9.8, 9.54857142857143)","(3.8, 4.8, 4.751162790697674)","(7.5, 9.8, 9.753846153846155)","(3.2, 3.45, 3.426)","(61.0, 100.0, 98.88888888888889)","(5.0, 5.8, 5.71578947368421)","(7.5, 10.5, 9.77142857142857)","(101.0, 200.0, 171.875)"
09-01-2023 14:57:03.554530,"(7.5, 9.8, 9.56842105263158)","(3.8, 4.9, 4.845454545454546)","(7.5, 9.8, 9.729032258064516)","(3.2, 3.45, 3.4217391304347826)","(61.0, 100.0, 99.55882352941177)","(5.0, 5.8, 5.719230769230769)","(7.5, 10.5, 9.864705882352942)","(101.0, 200.0, 172.30769230769232)"
09-01-2023 14:57:04.751935,"(7.5, 9.8, 9.46857142857143)","(3.8, 4.9, 4.856521739130435)","(7.5, 9.8, 9.729032258064516)","(3.2, 3.45, 3.4217391304347826)","(61.0, 100.0, 99.55882352941177)","(5.0, 5.8, 5.688888888888888)","(7.5, 10.5, 9.973170731707317)","(101.0, 200.0, 172.14285714285714)"
09-01-2023 14:57:05.924038,"(7.5, 9.6, 9.466666666666667)","(3.8, 5.0, 4.94)","(7.5, 9.8, 9.711111111111112)","(3.2, 3.45, 3.4217391304347826)","(61.0, 100.0, 99.55882352941177)","(5.0, 5.8, 5.69655172413793)","(7.5, 10.5, 10.1)","(101.0, 200.0, 172.14285714285714)"
09-01-2023 14:57:07.038071,"(7.5, 9.4, 9.30103092783505)","(3.8, 4.8, 4.78)","(7.5, 9.8, 9.729032258064516)","(3.2, 3.45, 3.432352941176471)","(61.0, 100.0, 99.55882352941177)","(5.0, 5.8, 5.69655172413793)","(7.5, 10.5, 10.088235294117647)","(101.0, 200.0, 171.875)"
09-01-2023 14:57:08.185851,"(7.5, 9.4, 9.29782608695652)","(3.8, 4.9, 4.795238095238095)","(7.5, 9.8, 9.611764705882353)","(3.2, 3.5, 3.463793103448276)","(61.0, 100.0, 99.55882352941177)","(5.0, 5.8, 5.624242424242424)","(7.5, 10.5, 10.088235294117647)","(101.0, 200.0, 172.72727272727272)"
09-01-2023 14:57:09.351944,"(7.5, 9.4, 9.312765957446809)","(3.8, 4.9, 4.811111111111112)","(7.5, 9.8, 9.611764705882353)","(3.1, 3.45, 3.453333333333333)","(61.0, 100.0, 99.55882352941177)","(4.8, 5.8, 5.678571428571428)","(7.5, 10.5, 10.17741935483871)","(101.0, 200.0, 172.5)"
09-01-2023 14:57:10.571862,"(7.5, 9.4, 9.29375)","(3.8, 4.9, 4.831578947368421)","(7.5, 9.8, 9.611764705882353)","(3.1, 3.5, 3.4636363636363634)","(61.0, 100.0, 99.55882352941177)","(4.8, 5.8, 5.674193548387097)","(7.5, 10.5, 10.1)","(101.0, 200.0, 172.5)"
09-01-2023 14:57:11.892403,"(7.5, 9.4, 9.314583333333333)","(3.8, 4.9, 4.825)","(7.5, 9.8, 9.579310344827586)","(3.1, 3.5, 3.4311787072243347)","(61.0, 100.0, 99.55882352941177)","(4.8, 5.7, 5.6722222222222225)","(7.5, 10.5, 10.1)","(101.0, 200.0, 172.72727272727272)"
09-01-2023 14:57:13.151460,"(7.5, 9.4, 9.314583333333333)","(3.9, 4.9, 4.825)","(7.5, 9.8, 9.579310344827586)","(3.1, 3.45, 3.478)","(61.0, 100.0, 99.55882352941177)","(4.8, 5.7, 5.621568627450981)","(7.5, 10.5, 10.1)","(101.0, 200.0, 172.5)"
09-01-2023 14:57:14.427698,"(7.5, 9.4, 9.311111111111112)","(3.9, 5.0, 4.8375)","(7.5, 9.8, 9.08641975308642)","(3.1, 3.5, 3.561764705882353)","(61.0, 100.0, 99.55882352941177)","(4.8, 5.7, 5.621568627450981)","(7.5, 10.5, 10.1)","(101.0, 200.0, 172.5)"
09-01-2023 14:57:15.886070,"(7.5, 9.4, 9.312765957446809)","(3.9, 4.9, 4.821052631578947)","(7.5, 9.2, 8.787755102040816)","(3.1, 3.6, 3.588235294117647)","(61.0, 100.0, 99.55882352941177)","(4.8, 5.7, 5.637777777777778)","(7.5, 10.5, 10.155172413793103)","(101.0, 200.0, 172.72727272727272)"
09-01-2023 14:57:17.363212,"(7.5, 9.4, 9.312765957446809)","(3.9, 4.9, 4.821052631578947)","(7.5, 9.0, 8.68)","(3.1, 3.6, 3.5894736842105264)","(61.0, 100.0, 99.55882352941177)","(4.8, 5.7, 5.637777777777778)","(7.5, 10.5, 10.1)","(101.0, 200.0, 172.72727272727272)"
09-01-2023 14:57:18.668944,"(7.5, 9.4, 9.312765957446809)","(3.9, 4.9, 4.821052631578947)","(7.5, 8.8, 8.636363636363637)","(3.1, 3.6, 3.5924528301886793)","(61.0, 100.0, 99.0)","(4.8, 5.7, 5.621568627450981)","(7.5, 10.5, 10.1)","(101.0, 200.0, 171.42857142857142)"
09-01-2023 14:57:19.935390,"(7.5, 9.4, 9.307070707070707)","(3.9, 4.9, 4.8375)","(7.5, 8.8, 8.636363636363637)","(3.1, 3.6, 3.5924528301886793)","(61.0, 100.0, 99.0)","(4.8, 5.7, 5.621568627450981)","(7.5, 10.5, 10.086206896551724)","(101.0, 190.0, 171.42857142857142)"
09-01-2023 14:57:21.176701,"(7.5, 9.4, 9.307070707070707)","(3.9, 4.9, 4.8375)","(7.5, 8.8, 8.428571428571429)","(3.1, 3.6, 3.5968750000000003)","(61.0, 100.0, 99.0)","(4.8, 5.7, 5.7518518518518515)","(7.5, 10.5, 10.166666666666666)","(101.0, 190.0, 171.66666666666666)"
09-01-2023 14:57:22.444382,"(7.5, 9.4, 9.322641509433963)","(3.9, 4.8, 4.7125)","(7.5, 8.6, 8.428571428571429)","(3.1, 3.6, 3.5938461538461537)","(61.0, 100.0, 99.0)","(4.8, 5.8, 5.766666666666667)","(7.5, 10.5, 10.214285714285714)","(101.0, 190.0, 171.66666666666666)"
09-01-2023 14:57:23.620925,"(7.5, 9.4, 9.306542056074766)","(3.9, 4.8, 4.811111111111111)","(7.5, 8.6, 8.430136986301369)","(3.1, 3.6, 3.623214285714286)","(61.0, 100.0, 99.0)","(4.8, 5.9, 5.794117647058823)","(7.5, 10.5, 10.267857142857142)","(101.0, 190.0, 162.14285714285714)"
09-01-2023 14:57:24.690433,"(7.5, 8.8, 8.695652173913043)","(3.9, 4.9, 4.811111111111111)","(7.5, 8.6, 8.6875)","(3.1, 3.65, 3.637962962962963)","(61.0, 100.0, 99.0)","(4.8, 5.9, 5.800000000000001)","(7.5, 10.5, 10.267857142857142)","(101.0, 190.0, 162.14285714285714)"
09-01-2023 14:57:25.830007,"(7.5, 8.8, 8.657142857142857)","(3.9, 4.9, 4.879166666666667)","(7.5, 8.8, 8.63529411764706)","(3.1, 3.65, 3.637962962962963)","(61.0, 100.0, 99.0)","(4.8, 5.9, 5.803571428571429)","(7.5, 10.5, 10.267857142857142)","(101.0, 190.0, 161.875)"
09-01-2023 14:57:27.040722,"(7.5, 8.8, 8.67027027027027)","(3.9, 4.9, 4.863636363636364)","(7.5, 8.8, 8.63529411764706)","(3.1, 3.65, 3.63984375)","(61.0, 100.0, 99.0)","(4.8, 5.9, 5.803571428571429)","(7.5, 10.5, 10.267857142857142)","(101.0, 190.0, 161.875)"
09-01-2023 14:57:28.243488,"(7.5, 8.8, 8.661904761904761)","(3.9, 4.9, 4.865217391304348)","(7.5, 8.8, 8.64)","(3.1, 3.65, 3.6389830508474574)","(61.0, 100.0, 99.0)","(4.8, 5.9, 5.795081967213115)","(7.5, 10.5, 10.267857142857142)","(91.0, 190.0, 161.76470588235293)"
09-01-2023 14:57:29.413116,"(7.5, 8.8, 8.661904761904761)","(3.9, 4.9, 4.865217391304348)","(7.5, 8.8, 8.60689655172414)","(3.1, 3.65, 3.640845070422535)","(61.0, 100.0, 99.0)","(4.8, 5.9, 5.795081967213115)","(7.5, 10.5, 10.267857142857142)","(91.0, 190.0, 167.14285714285714)"
09-01-2023 14:57:30.589884,"(7.5, 8.8, 8.661904761904761)","(3.9, 4.9, 4.865217391304348)","(7.5, 8.8, 8.60689655172414)","(3.1, 3.65, 3.640845070422535)","(61.0, 100.0, 99.0)","(4.8, 5.9, 5.798305084745763)","(7.5, 10.5, 10.267857142857142)","(91.0, 190.0, 173.78378378378378)"
09-01-2023 14:57:31.728046,"(7.5, 8.8, 8.744444444444445)","(3.9, 4.9, 4.863636363636364)","(7.5, 8.8, 8.555555555555555)","(3.1, 3.65, 3.6386666666666665)","(61.0, 100.0, 99.0)","(4.8, 5.9, 5.796551724137931)","(7.5, 10.5, 10.267857142857142)","(91.0, 190.0, 173.78378378378378)"
09-01-2023 14:57:32.826563,"(7.5, 9.0, 8.73)","(3.9, 4.9, 4.863636363636364)","(7.5, 8.8, 8.555555555555555)","(3.1, 3.65, 3.6319148936170214)","(61.0, 100.0, 99.0)","(4.8, 5.9, 5.804)","(7.5, 10.5, 10.208333333333334)","(91.0, 190.0, 172.56410256410257)"
09-01-2023 14:57:33.922495,"(7.5, 9.0, 8.715555555555556)","(3.9, 4.9, 4.867213114754099)","(7.5, 8.8, 8.642857142857142)","(3.1, 3.65, 3.5991379310344827)","(61.0, 100.0, 99.0)","(4.8, 5.9, 5.807692307692308)","(7.5, 10.5, 10.208333333333334)","(91.0, 190.0, 170.95238095238096)"
09-01-2023 14:57:35.062462,"(7.5, 9.0, 8.695238095238095)","(3.9, 4.9, 4.85)","(7.5, 8.8, 8.683333333333334)","(3.1, 3.6, 3.61)","(61.0, 100.0, 99.0)","(4.8, 5.9, 5.816666666666667)","(7.5, 10.5, 10.208333333333334)","(91.0, 190.0, 171.46341463414635)"
09-01-2023 14:57:36.190964,"(7.5, 9.0, 8.72121212121212)","(3.9, 4.9, 4.85)","(7.5, 8.8, 8.6)","(3.1, 3.65, 3.609375)","(61.0, 100.0, 99.0)","(4.8, 5.9, 5.806493506493506)","(7.5, 10.5, 10.166666666666666)","(91.0, 190.0, 170.95238095238096)"
09-01-2023 14:57:37.335339,"(7.5, 9.0, 8.683333333333334)","(3.9, 4.9, 4.866666666666667)","(7.0, 8.6, 8.511111111111111)","(3.1, 3.65, 3.609375)","(61.0, 100.0, 99.0)","(4.8, 5.9, 5.806493506493506)","(7.5, 10.5, 10.22972972972973)","(91.0, 190.0, 170.95238095238096)"
09-01-2023 14:57:38.480039,"(7.5, 9.0, 8.683333333333334)","(3.9, 4.9, 4.866666666666667)","(7.0, 8.6, 8.507692307692308)","(3.1, 3.65, 3.603271028037383)","(61.0, 100.0, 99.0)","(4.8, 5.9, 5.805263157894737)","(7.5, 10.5, 10.22972972972973)","(91.0, 190.0, 166.0)"
09-01-2023 14:57:39.682907,"(7.5, 8.8, 8.64)","(3.9, 5.0, 4.892592592592592)","(7.0, 8.6, 8.507692307692308)","(3.1, 3.65, 3.6004950495049504)","(61.0, 100.0, 99.0)","(4.8, 5.9, 5.815492957746479)","(7.5, 10.5, 10.22972972972973)","(91.0, 190.0, 171.9047619047619)"
09-01-2023 14:57:40.915067,"(7.5, 8.6, 8.591666666666667)","(3.9, 4.9, 4.863333333333333)","(7.0, 8.6, 8.436065573770492)","(3.1, 3.65, 3.591044776119403)","(61.0, 100.0, 99.0)","(4.8, 5.9, 5.8052631578947365)","(7.5, 10.5, 10.22972972972973)","(91.0, 190.0, 174.21052631578948)"
09-01-2023 14:57:42.052805,"(7.5, 8.8, 8.656)","(3.9, 4.9, 4.859322033898305)","(7.0, 8.6, 8.436065573770492)","(3.1, 3.6, 3.636896551724138)","(61.0, 100.0, 94.8)","(4.8, 5.9, 5.825581395348837)","(7.5, 10.5, 10.22972972972973)","(91.0, 190.0, 173.5897435897436)"
09-01-2023 14:57:43.201049,"(7.5, 8.8, 8.656)","(3.9, 5.0, 4.916666666666667)","(7.0, 8.6, 8.333333333333332)","(3.1, 3.65, 3.6719101123595506)","(61.0, 100.0, 96.15384615384616)","(4.8, 5.9, 5.903846153846154)","(7.5, 10.5, 10.211267605633802)","(91.0, 190.0, 171.25)"
09-01-2023 14:57:44.353516,"(7.5, 8.8, 8.72)","(3.9, 4.9, 4.705882352941177)","(7.0, 8.6, 8.364444444444445)","(3.1, 3.7, 3.7097014925373135)","(61.0, 100.0, 96.42857142857143)","(4.8, 6.0, 5.933333333333334)","(7.5, 11.0, 10.211267605633802)","(91.0, 190.0, 185.71428571428572)"
09-01-2023 14:57:45.442065,"(7.5, 9.0, 8.617391304347827)","(3.9, 4.7, 4.6725)","(7.0, 8.4, 8.172093023255814)","(3.1, 3.75, 3.7026315789473685)","(61.0, 100.0, 96.33333333333333)","(4.8, 6.0, 5.933333333333334)","(7.5, 11.0, 10.211267605633802)","(91.0, 190.0, 184.66666666666666)"
09-01-2023 14:57:46.537452,"(7.5, 9.0, 8.632)","(3.9, 4.7, 4.649350649350649)","(7.0, 8.2, 8.129411764705882)","(3.1, 3.75, 3.6919117647058823)","(61.0, 100.0, 96.33333333333333)","(4.8, 6.0, 5.931707317073171)","(7.5, 11.0, 10.211267605633802)","(91.0, 190.0, 184.66666666666666)"
09-01-2023 14:57:47.634637,"(7.5, 9.0, 8.786046511627907)","(3.9, 4.8, 4.699999999999999)","(7.0, 8.2, 8.129411764705882)","(3.1, 3.7, 3.692105263157895)","(61.0, 100.0, 96.33333333333333)","(4.8, 6.0, 5.913636363636363)","(7.5, 11.0, 10.236842105263158)","(91.0, 190.0, 184.66666666666666)"
09-01-2023 14:57:48.671121,"(7.5, 9.0, 8.78095238095238)","(3.9, 4.8, 4.713333333333334)","(7.0, 8.4, 8.211111111111112)","(3.1, 3.7, 3.6744897959183676)","(61.0, 100.0, 96.42857142857143)","(4.8, 6.0, 5.903030303030303)","(7.5, 10.5, 10.205882352941176)","(91.0, 190.0, 171.72413793103448)"
09-01-2023 14:57:49.784138,"(7.5, 9.0, 8.776744186046512)","(3.9, 4.8, 4.704444444444444)","(7.0, 8.4, 8.488)","(3.1, 3.75, 3.695360824742268)","(61.0, 100.0, 96.33333333333333)","(4.8, 6.0, 5.889473684210526)","(7.5, 10.5, 10.291666666666666)","(91.0, 180.0, 171.0)"
09-01-2023 14:57:50.847932,"(7.5, 9.0, 8.8)","(3.9, 4.7, 4.6649122807017545)","(7.0, 8.6, 8.488)","(3.1, 3.75, 3.6516129032258062)","(61.0, 100.0, 96.33333333333333)","(4.8, 6.0, 5.916901408450705)","(7.5, 10.5, 10.243243243243244)","(91.0, 180.0, 168.52941176470588)"
09-01-2023 14:57:52.011622,"(7.5, 9.0, 8.811111111111112)","(3.9, 4.7, 4.652112676056338)","(7.0, 8.6, 8.488)","(3.1, 3.7, 3.6770833333333335)","(61.0, 100.0, 96.07142857142857)","(4.8, 6.2, 5.92)","(7.5, 11.0, 10.243243243243244)","(91.0, 180.0, 175.2)"
09-01-2023 14:57:53.179758,"(7.5, 9.0, 8.811111111111112)","(3.9, 4.7, 4.655737704918033)","(7.0, 8.6, 8.488)","(3.1, 3.7, 3.59375)","(61.0, 100.0, 96.42857142857143)","(4.8, 6.0, 5.92)","(7.5, 11.0, 10.243243243243244)","(91.0, 180.0, 175.5)"
09-01-2023 14:57:54.329482,"(7.5, 9.0, 8.83030303030303)","(3.9, 4.8, 4.7372093023255815)","(7.0, 8.6, 8.434482758620689)","(3.1, 3.7, 3.5968085106382977)","(61.0, 100.0, 96.33333333333333)","(4.8, 6.0, 5.92)","(7.5, 11.0, 10.276923076923078)","(91.0, 180.0, 174.28571428571428)"
09-01-2023 14:57:55.451643,"(7.5, 9.0, 8.811111111111112)","(3.9, 4.8, 4.756923076923077)","(7.0, 8.6, 8.434482758620689)","(3.1, 3.65, 3.5968085106382977)","(61.0, 100.0, 97.0)","(4.8, 6.0, 6.007407407407408)","(7.5, 11.0, 10.372549019607844)","(91.0, 180.0, 174.28571428571428)"
09-01-2023 14:57:56.581983,"(7.5, 9.0, 8.805714285714286)","(3.9, 4.8, 4.787179487179487)","(7.0, 8.2, 8.017391304347827)","(3.1, 3.65, 3.6159090909090907)","(61.0, 100.0, 93.57142857142857)","(4.8, 6.2, 5.931034482758621)","(7.5, 11.0, 10.36)","(91.0, 180.0, 174.0)"
09-01-2023 14:57:57.650157,"(7.5, 8.8, 8.733333333333334)","(3.9, 4.9, 4.86)","(7.0, 8.2, 7.913636363636363)","(3.1, 3.65, 3.6159090909090907)","(61.0, 95.0, 94.70588235294117)","(4.8, 6.0, 5.931034482758621)","(7.5, 11.0, 10.36)","(91.0, 180.0, 172.85714285714286)"
09-01-2023 14:57:58.674051,"(7.5, 9.0, 8.825)","(3.9, 5.0, 4.927272727272727)","(7.0, 8.2, 7.945454545454545)","(3.1, 3.65, 3.5933333333333333)","(61.0, 95.0, 93.64864864864865)","(4.8, 6.0, 5.897674418604651)","(7.5, 11.0, 10.478260869565217)","(91.0, 180.0, 171.8181818181818)"
09-01-2023 14:57:59.743922,"(7.5, 9.0, 8.805714285714286)","(3.9, 5.0, 4.933333333333334)","(7.0, 8.2, 7.945454545454545)","(3.1, 3.65, 3.59)","(61.0, 95.0, 93.64864864864865)","(4.8, 6.2, 5.904545454545454)","(7.5, 11.0, 10.552631578947368)","(91.0, 180.0, 171.8181818181818)"
09-01-2023 14:58:00.805010,"(7.5, 9.0, 8.811764705882354)","(3.9, 5.0, 4.9411764705882355)","(7.0, 8.2, 7.946938775510204)","(3.1, 3.65, 3.5906249999999997)","(61.0, 95.0, 93.64864864864865)","(4.8, 6.2, 6.003174603174603)","(7.5, 11.0, 10.612244897959183)","(91.0, 180.0, 177.1875)"
09-01-2023 14:58:01.901775,"(7.5, 9.0, 8.811764705882354)","(3.9, 4.9, 4.864)","(7.0, 8.2, 7.945)","(3.1, 3.65, 3.608695652173913)","(61.0, 95.0, 93.88888888888889)","(4.8, 6.2, 6.003571428571429)","(7.5, 11.0, 10.641509433962264)","(91.0, 180.0, 179.0)"
09-01-2023 14:58:03.032885,"(7.5, 9.0, 8.84)","(3.9, 4.9, 4.828125)","(7.0, 8.0, 7.945)","(3.1, 3.65, 3.5949999999999998)","(61.0, 95.0, 93.88888888888889)","(4.8, 6.2, 6.004347826086956)","(7.5, 11.0, 10.534883720930232)","(91.0, 180.0, 179.0)"
09-01-2023 14:58:04.194054,"(7.5, 9.0, 8.776)","(3.9, 4.9, 4.825806451612904)","(7.0, 8.2, 7.877108433734939)","(3.1, 3.7, 3.6636363636363636)","(61.0, 95.0, 93.64864864864865)","(4.8, 6.2, 6.004166666666666)","(7.5, 11.0, 10.547619047619047)","(91.0, 180.0, 174.85714285714286)"
09-01-2023 14:58:05.371529,"(7.5, 9.0, 8.751724137931035)","(3.9, 4.9, 4.831428571428572)","(7.0, 8.2, 7.877108433734939)","(3.1, 3.7, 3.6636363636363636)","(61.0, 95.0, 93.64864864864865)","(4.8, 6.2, 6.003448275862069)","(7.5, 11.0, 10.395833333333334)","(91.0, 180.0, 174.85714285714286)"
09-01-2023 14:58:06.459639,"(7.5, 9.0, 8.751724137931035)","(3.9, 4.9, 4.831428571428572)","(7.0, 8.2, 7.877108433734939)","(3.1, 3.7, 3.6636363636363636)","(61.0, 95.0, 93.88888888888889)","(4.8, 6.2, 6.003448275862069)","(7.5, 10.5, 10.395833333333334)","(91.0, 180.0, 175.58823529411765)"
09-01-2023 14:58:07.611671,"(7.5, 8.6, 8.52962962962963)","(3.9, 4.9, 4.821875)","(7.0, 8.2, 8.281481481481482)","(3.1, 3.7, 3.6441176470588235)","(61.0, 95.0, 93.88888888888889)","(4.8, 6.2, 6.0171875)","(7.5, 10.5, 10.636363636363637)","(91.0, 180.0, 179.0)"
09-01-2023 14:58:08.771728,"(7.5, 8.6, 8.475675675675676)","(3.9, 4.9, 4.833333333333333)","(7.0, 8.4, 8.277777777777777)","(3.1, 3.65, 3.625)","(61.0, 95.0, 93.64864864864865)","(4.8, 6.2, 6.0285714285714285)","(7.5, 11.0, 10.627450980392156)","(91.0, 180.0, 175.26315789473685)"
09-01-2023 14:58:09.866433,"(7.5, 8.6, 8.463291139240507)","(3.9, 4.9, 4.846153846153846)","(7.0, 8.4, 8.277777777777777)","(3.1, 3.65, 3.6333333333333333)","(61.0, 95.0, 93.64864864864865)","(4.8, 6.2, 6.0285714285714285)","(7.5, 11.0, 10.627450980392156)","(91.0, 180.0, 175.26315789473685)"
09-01-2023 14:58:11.018110,"(7.5, 8.6, 8.461538461538462)","(3.9, 4.9, 4.842222222222222)","(7.0, 8.4, 8.241509433962264)","(3.1, 3.7, 3.6410714285714287)","(61.0, 95.0, 93.88888888888889)","(4.8, 6.2, 6.030434782608696)","(7.5, 11.0, 10.627450980392156)","(91.0, 180.0, 175.94594594594594)"
09-01-2023 14:58:12.081237,"(7.5, 8.6, 8.455072463768117)","(3.9, 4.9, 4.81875)","(7.0, 8.4, 8.241509433962264)","(3.1, 3.7, 3.6410714285714287)","(61.0, 95.0, 93.88888888888889)","(4.8, 6.2, 6.030434782608696)","(7.5, 11.0, 10.627450980392156)","(91.0, 180.0, 175.94594594594594)"
09-01-2023 14:58:13.200424,"(7.5, 8.6, 8.455072463768117)","(3.9, 4.9, 4.81875)","(7.0, 8.4, 8.241509433962264)","(3.1, 3.7, 3.6733333333333333)","(61.0, 95.0, 93.64864864864865)","(4.8, 6.2, 6.025373134328358)","(7.5, 11.0, 10.627450980392156)","(91.0, 180.0, 175.0)"
09-01-2023 14:58:14.317574,"(7.0, 8.6, 8.463157894736842)","(3.9, 4.8, 4.844)","(7.0, 8.2, 8.13170731707317)","(3.1, 3.7, 3.6578947368421053)","(61.0, 95.0, 93.64864864864865)","(4.8, 6.2, 6.025373134328358)","(7.5, 11.0, 10.654545454545454)","(91.0, 180.0, 177.27272727272728)"
09-01-2023 14:58:15.391762,"(7.0, 8.6, 8.444444444444445)","(3.9, 4.9, 4.8517241379310345)","(7.0, 8.2, 8.13170731707317)","(3.1, 3.7, 3.6433333333333335)","(61.0, 95.0, 93.64864864864865)","(4.8, 6.2, 5.938356164383562)","(7.5, 11.0, 10.627450980392156)","(91.0, 180.0, 177.27272727272728)"
09-01-2023 14:58:16.490116,"(7.0, 8.4, 8.237037037037037)","(3.9, 4.9, 4.861111111111112)","(7.0, 8.2, 8.134883720930231)","(3.1, 3.7, 3.6464285714285714)","(61.0, 95.0, 93.88888888888889)","(4.8, 6.0, 5.864864864864865)","(7.5, 11.0, 10.846153846153847)","(91.0, 180.0, 179.03225806451613)"
09-01-2023 14:58:17.669451,"(7.0, 8.4, 8.258064516129032)","(3.9, 4.9, 4.896666666666667)","(7.0, 8.2, 8.136363636363635)","(3.1, 3.7, 3.6464285714285714)","(61.0, 95.0, 93.64864864864865)","(4.8, 5.9, 5.855172413793103)","(7.5, 11.0, 10.891304347826086)","(91.0, 180.0, 177.27272727272728)"
09-01-2023 14:58:18.701818,"(7.0, 8.4, 8.391304347826088)","(3.9, 4.9, 4.896666666666667)","(7.0, 8.2, 8.136363636363635)","(3.1, 3.7, 3.6464285714285714)","(61.0, 95.0, 93.64864864864865)","(4.8, 5.9, 5.895833333333334)","(7.5, 11.0, 10.891304347826086)","(91.0, 180.0, 177.27272727272728)"
09-01-2023 14:58:19.737677,"(7.0, 8.4, 8.391304347826088)","(3.9, 4.9, 4.821428571428571)","(7.0, 8.2, 8.10344827586207)","(3.1, 3.65, 3.622413793103448)","(61.0, 95.0, 93.48484848484848)","(4.8, 5.9, 5.91764705882353)","(7.5, 11.0, 10.909090909090908)","(91.0, 180.0, 178.125)"
09-01-2023 14:58:20.785745,"(7.0, 8.6, 8.458823529411765)","(3.9, 4.9, 4.8625)","(7.0, 8.4, 8.264)","(3.1, 3.6, 3.5880952380952382)","(61.0, 95.0, 93.75)","(4.8, 6.0, 5.896296296296296)","(7.5, 11.0, 10.909090909090908)","(91.0, 180.0, 179.03225806451613)"
09-01-2023 14:58:21.802935,"(7.0, 8.6, 8.475)","(3.9, 4.9, 4.825)","(7.0, 8.4, 8.19)","(3.1, 3.7, 3.607142857142857)","(61.0, 95.0, 93.88888888888889)","(4.8, 5.9, 5.896296296296296)","(7.5, 11.0, 10.92)","(91.0, 180.0, 179.03225806451613)"
09-01-2023 14:58:22.823095,"(7.0, 8.6, 8.557142857142857)","(3.9, 4.9, 4.825)","(7.0, 8.4, 8.19)","(3.1, 3.65, 3.6125)","(61.0, 95.0, 93.64864864864865)","(4.8, 5.9, 5.896296296296296)","(7.5, 11.0, 10.909090909090908)","(91.0, 180.0, 179.03225806451613)"
09-01-2023 14:58:23.892843,"(7.0, 8.6, 8.533333333333333)","(3.9, 4.9, 4.831428571428572)","(7.0, 8.4, 8.195121951219512)","(3.1, 3.65, 3.6125)","(61.0, 95.0, 93.83720930232558)","(4.8, 5.9, 5.8954545454545455)","(7.5, 11.0, 10.909090909090908)","(91.0, 180.0, 179.03225806451613)"
09-01-2023 14:58:24.957176,"(7.0, 8.6, 8.533333333333333)","(3.9, 4.9, 4.845454545454546)","(7.0, 8.4, 8.195121951219512)","(3.1, 3.65, 3.6125)","(61.0, 95.0, 93.83720930232558)","(4.8, 5.9, 5.894736842105264)","(7.5, 11.0, 10.909090909090908)","(91.0, 180.0, 179.03225806451613)"
09-01-2023 14:58:26.071158,"(7.0, 8.6, 8.533333333333333)","(3.9, 4.9, 4.845454545454546)","(7.0, 8.4, 8.195121951219512)","(3.1, 3.65, 3.6125)","(61.0, 95.0, 94.04761904761905)","(4.8, 5.9, 5.892857142857143)","(7.5, 11.0, 10.909090909090908)","(91.0, 180.0, 179.03225806451613)"
09-01-2023 14:58:27.237153,"(7.0, 8.6, 8.564705882352941)","(4.0, 4.9, 4.84)","(7.0, 8.4, 8.184615384615384)","(3.1, 3.65, 3.6214285714285714)","(61.0, 95.0, 93.83720930232558)","(4.8, 5.9, 5.896)","(7.5, 11.0, 10.821428571428571)","(91.0, 180.0, 179.03225806451613)"
09-01-2023 14:58:28.320410,"(7.0, 8.6, 8.533333333333333)","(4.0, 4.9, 4.831428571428572)","(7.0, 8.4, 8.195121951219512)","(3.1, 3.65, 3.628787878787879)","(61.0, 95.0, 93.83720930232558)","(4.8, 5.9, 5.896)","(7.5, 11.0, 10.821428571428571)","(91.0, 180.0, 179.03225806451613)"
