,Starofremembrance,Kermadec,Castor Troy,Eye See Double,Streetside Classic,Loyola Trios,Whey Better,Debt Till We Part,Blacklist,Jackson Neptune
08-01-2023 18:21:27.368006,"(71.0, 170.0, 138.57142857142856)","(4.8, 7.0, 6.333333333333333)","(10.0, 16.5, 13.66)","(8.5, 14.0, 11.76)","(5.5, 9.0, 8.028571428571428)","(26.0, 50.0, 37.5)","(4.2, 5.8, 5.695)","(5.5, 8.8, 7.771428571428572)","(20.0, 38.0, 29.0)","(5.5, 8.2, 7.324999999999999)"
08-01-2023 18:21:28.662040,"(71.0, 170.0, 138.57142857142856)","(4.8, 7.0, 6.333333333333333)","(10.0, 16.5, 13.66)","(8.5, 14.0, 11.76)","(5.5, 9.0, 8.028571428571428)","(26.0, 50.0, 37.5)","(4.2, 5.8, 5.695)","(5.5, 8.8, 7.771428571428572)","(20.0, 38.0, 29.0)","(5.5, 8.2, 7.324999999999999)"
08-01-2023 18:21:29.912599,"(71.0, 170.0, 138.57142857142856)","(4.8, 7.0, 6.333333333333333)","(10.0, 16.5, 13.66)","(8.5, 14.0, 11.76)","(5.5, 9.0, 8.028571428571428)","(26.0, 50.0, 37.5)","(4.2, 5.8, 5.695)","(5.5, 8.8, 7.771428571428572)","(20.0, 38.0, 29.0)","(5.5, 8.2, 7.324999999999999)"
08-01-2023 18:21:31.167015,"(71.0, 170.0, 138.57142857142856)","(4.8, 7.0, 6.333333333333333)","(10.0, 16.5, 13.66)","(8.5, 14.0, 11.76)","(5.5, 9.0, 8.028571428571428)","(26.0, 50.0, 37.5)","(4.2, 5.8, 5.695)","(5.5, 8.8, 7.771428571428572)","(20.0, 38.0, 29.0)","(5.5, 8.2, 7.324999999999999)"
08-01-2023 18:21:32.421506,"(71.0, 170.0, 138.57142857142856)","(4.8, 7.0, 6.333333333333333)","(10.0, 16.5, 13.66)","(8.5, 14.0, 11.76)","(5.5, 9.0, 8.028571428571428)","(26.0, 50.0, 37.5)","(4.2, 5.8, 5.695)","(5.5, 8.8, 7.771428571428572)","(20.0, 38.0, 29.0)","(5.5, 8.2, 7.324999999999999)"
08-01-2023 18:21:33.600210,"(71.0, 170.0, 138.57142857142856)","(4.8, 7.0, 6.333333333333333)","(10.0, 16.5, 13.66)","(8.5, 14.0, 11.76)","(5.5, 9.0, 8.028571428571428)","(26.0, 50.0, 37.5)","(4.2, 5.8, 5.695)","(5.5, 8.8, 7.771428571428572)","(20.0, 38.0, 29.0)","(5.5, 8.2, 7.324999999999999)"
08-01-2023 18:21:34.846686,"(71.0, 170.0, 138.57142857142856)","(4.8, 7.0, 6.333333333333333)","(10.0, 16.5, 13.66)","(8.5, 14.0, 11.76)","(5.5, 9.0, 8.028571428571428)","(26.0, 50.0, 37.5)","(4.2, 5.8, 5.695)","(5.5, 8.8, 7.771428571428572)","(20.0, 38.0, 29.0)","(5.5, 8.2, 7.324999999999999)"
08-01-2023 18:21:36.092160,"(71.0, 170.0, 138.57142857142856)","(4.8, 7.0, 6.333333333333333)","(10.0, 16.5, 13.66)","(8.5, 14.0, 11.76)","(5.5, 9.0, 8.028571428571428)","(26.0, 50.0, 37.5)","(4.2, 5.8, 5.695)","(5.5, 8.8, 7.771428571428572)","(20.0, 38.0, 29.0)","(5.5, 8.2, 7.324999999999999)"
08-01-2023 18:21:37.348971,"(71.0, 170.0, 138.57142857142856)","(4.8, 7.0, 6.333333333333333)","(10.0, 16.5, 13.66)","(8.5, 14.0, 11.76)","(5.5, 9.0, 8.028571428571428)","(26.0, 50.0, 37.5)","(4.2, 5.8, 5.695)","(5.5, 8.8, 7.771428571428572)","(20.0, 38.0, 29.0)","(5.5, 8.2, 7.324999999999999)"
08-01-2023 18:21:38.675357,"(71.0, 170.0, 138.57142857142856)","(4.8, 7.0, 6.333333333333333)","(10.0, 16.5, 13.66)","(8.5, 14.0, 11.76)","(5.5, 9.0, 8.028571428571428)","(26.0, 50.0, 37.5)","(4.2, 5.8, 5.695)","(5.5, 8.8, 7.771428571428572)","(20.0, 38.0, 29.0)","(5.5, 8.2, 7.324999999999999)"
08-01-2023 18:21:40.230197,"(71.0, 170.0, 138.57142857142856)","(4.8, 7.0, 6.333333333333333)","(10.0, 16.5, 13.66)","(8.5, 14.0, 11.76)","(5.5, 9.0, 8.028571428571428)","(26.0, 50.0, 37.5)","(4.2, 5.8, 5.695)","(5.5, 8.8, 7.771428571428572)","(20.0, 38.0, 29.0)","(5.5, 8.2, 7.324999999999999)"
08-01-2023 18:21:41.520497,"(71.0, 170.0, 138.57142857142856)","(4.8, 7.0, 6.333333333333333)","(10.0, 16.5, 13.66)","(8.5, 14.0, 11.76)","(5.5, 9.0, 8.028571428571428)","(26.0, 50.0, 37.5)","(4.2, 5.8, 5.695)","(5.5, 8.8, 7.771428571428572)","(20.0, 38.0, 29.0)","(5.5, 8.2, 7.324999999999999)"
08-01-2023 18:21:42.881464,"(71.0, 170.0, 138.57142857142856)","(4.8, 7.0, 6.333333333333333)","(10.0, 16.5, 13.66)","(8.5, 14.0, 11.76)","(5.5, 9.0, 8.028571428571428)","(26.0, 50.0, 37.5)","(4.2, 5.8, 5.695)","(5.5, 8.8, 7.771428571428572)","(20.0, 38.0, 29.0)","(5.5, 8.2, 7.324999999999999)"
08-01-2023 18:21:44.174037,"(71.0, 170.0, 138.57142857142856)","(4.8, 7.0, 6.333333333333333)","(10.0, 16.5, 13.66)","(8.5, 14.0, 11.76)","(5.5, 9.0, 8.028571428571428)","(26.0, 50.0, 37.5)","(4.2, 5.8, 5.695)","(5.5, 8.8, 7.771428571428572)","(20.0, 38.0, 29.0)","(5.5, 8.2, 7.324999999999999)"
08-01-2023 18:21:45.421862,"(71.0, 170.0, 138.57142857142856)","(4.8, 7.0, 6.333333333333333)","(10.0, 16.5, 13.66)","(8.5, 14.0, 11.76)","(5.5, 9.0, 8.028571428571428)","(26.0, 50.0, 37.5)","(4.2, 5.8, 5.695)","(5.5, 8.8, 7.771428571428572)","(20.0, 38.0, 29.0)","(5.5, 8.2, 7.324999999999999)"
08-01-2023 18:21:46.657766,"(71.0, 170.0, 138.57142857142856)","(4.8, 7.0, 6.333333333333333)","(10.0, 16.5, 13.66)","(8.5, 14.0, 11.76)","(5.5, 9.0, 8.028571428571428)","(26.0, 50.0, 37.5)","(4.2, 5.8, 5.695)","(5.5, 8.8, 7.771428571428572)","(20.0, 38.0, 29.0)","(5.5, 8.2, 7.324999999999999)"
08-01-2023 18:21:47.868353,"(71.0, 170.0, 138.57142857142856)","(4.8, 7.0, 6.333333333333333)","(10.0, 16.5, 13.66)","(8.5, 14.0, 11.76)","(5.5, 9.0, 8.028571428571428)","(26.0, 50.0, 37.5)","(4.2, 5.8, 5.695)","(5.5, 8.8, 7.771428571428572)","(20.0, 38.0, 29.0)","(5.5, 8.2, 7.324999999999999)"
08-01-2023 18:21:49.050127,"(71.0, 170.0, 138.57142857142856)","(4.8, 7.0, 6.333333333333333)","(10.0, 16.5, 13.66)","(8.5, 14.0, 11.76)","(5.5, 9.0, 8.028571428571428)","(26.0, 50.0, 37.5)","(4.2, 5.8, 5.695)","(5.5, 8.8, 7.771428571428572)","(20.0, 38.0, 29.0)","(5.5, 8.2, 7.324999999999999)"
08-01-2023 18:21:50.285515,"(71.0, 170.0, 138.57142857142856)","(4.8, 7.0, 6.333333333333333)","(10.0, 16.5, 13.66)","(8.5, 14.0, 11.76)","(5.5, 9.0, 8.028571428571428)","(26.0, 50.0, 37.5)","(4.2, 5.8, 5.695)","(5.5, 8.8, 7.771428571428572)","(20.0, 38.0, 29.0)","(5.5, 8.2, 7.324999999999999)"
08-01-2023 18:21:51.489034,"(71.0, 170.0, 138.57142857142856)","(4.8, 7.0, 6.333333333333333)","(10.0, 16.5, 13.66)","(8.5, 14.0, 11.76)","(5.5, 9.0, 8.028571428571428)","(26.0, 50.0, 37.5)","(4.2, 5.8, 5.695)","(5.5, 8.8, 7.771428571428572)","(20.0, 38.0, 29.0)","(5.5, 8.2, 7.324999999999999)"
08-01-2023 18:21:52.802846,"(71.0, 170.0, 138.57142857142856)","(4.8, 7.0, 6.333333333333333)","(10.0, 16.5, 13.66)","(8.5, 14.0, 11.76)","(5.5, 9.0, 8.028571428571428)","(26.0, 50.0, 37.5)","(4.2, 5.8, 5.695)","(5.5, 8.8, 7.771428571428572)","(20.0, 38.0, 29.0)","(5.5, 8.2, 7.324999999999999)"
08-01-2023 18:21:54.075912,"(71.0, 170.0, 138.57142857142856)","(4.8, 7.0, 6.333333333333333)","(10.0, 16.5, 13.66)","(8.5, 14.0, 11.76)","(5.5, 9.0, 8.028571428571428)","(26.0, 50.0, 37.5)","(4.2, 5.8, 5.695)","(5.5, 8.8, 7.771428571428572)","(20.0, 38.0, 29.0)","(5.5, 8.2, 7.324999999999999)"
08-01-2023 18:21:55.387966,"(71.0, 170.0, 138.57142857142856)","(4.8, 7.0, 6.333333333333333)","(10.0, 16.5, 13.66)","(8.5, 14.0, 11.76)","(5.5, 9.0, 8.028571428571428)","(26.0, 50.0, 37.5)","(4.2, 5.8, 5.695)","(5.5, 8.8, 7.771428571428572)","(20.0, 38.0, 29.0)","(5.5, 8.2, 7.324999999999999)"
08-01-2023 18:21:56.746890,"(71.0, 170.0, 138.57142857142856)","(4.8, 7.0, 6.333333333333333)","(10.0, 16.5, 13.66)","(8.5, 14.0, 11.76)","(5.5, 9.0, 8.028571428571428)","(26.0, 50.0, 37.5)","(4.2, 5.8, 5.695)","(5.5, 8.8, 7.771428571428572)","(20.0, 38.0, 29.0)","(5.5, 8.2, 7.324999999999999)"
08-01-2023 18:21:58.127991,"(71.0, 170.0, 138.57142857142856)","(4.8, 7.0, 6.333333333333333)","(10.0, 16.5, 13.66)","(8.5, 14.0, 11.76)","(5.5, 9.0, 8.028571428571428)","(26.0, 50.0, 37.5)","(4.2, 5.8, 5.695)","(5.5, 8.8, 7.771428571428572)","(20.0, 38.0, 29.0)","(5.5, 8.2, 7.324999999999999)"
08-01-2023 18:21:59.476596,"(71.0, 170.0, 138.57142857142856)","(4.8, 7.0, 6.333333333333333)","(10.0, 16.5, 13.66)","(8.5, 14.0, 11.76)","(5.5, 9.0, 8.028571428571428)","(26.0, 50.0, 37.5)","(4.2, 5.8, 5.695)","(5.5, 8.8, 7.771428571428572)","(20.0, 38.0, 29.0)","(5.5, 8.2, 7.324999999999999)"
08-01-2023 18:22:00.838149,"(71.0, 170.0, 138.57142857142856)","(4.8, 7.0, 6.333333333333333)","(10.0, 16.5, 13.66)","(8.5, 14.0, 11.76)","(5.5, 9.0, 8.028571428571428)","(26.0, 50.0, 37.5)","(4.2, 5.8, 5.695)","(5.5, 8.8, 7.771428571428572)","(20.0, 38.0, 29.0)","(5.5, 8.2, 7.324999999999999)"
08-01-2023 18:22:02.253275,"(71.0, 170.0, 138.57142857142856)","(4.8, 7.0, 6.333333333333333)","(10.0, 16.5, 13.66)","(8.5, 14.0, 11.76)","(5.5, 9.0, 8.028571428571428)","(26.0, 50.0, 37.5)","(4.2, 5.8, 5.695)","(5.5, 8.8, 7.771428571428572)","(20.0, 38.0, 29.0)","(5.5, 8.2, 7.324999999999999)"
08-01-2023 18:22:03.589002,"(71.0, 170.0, 138.57142857142856)","(4.8, 7.0, 6.333333333333333)","(10.0, 16.5, 13.66)","(8.5, 14.0, 11.76)","(5.5, 9.0, 8.028571428571428)","(26.0, 50.0, 37.5)","(4.2, 5.8, 5.695)","(5.5, 8.8, 7.771428571428572)","(20.0, 38.0, 29.0)","(5.5, 8.2, 7.324999999999999)"
08-01-2023 18:22:04.869311,"(71.0, 170.0, 138.57142857142856)","(4.8, 7.0, 6.333333333333333)","(10.0, 16.5, 13.66)","(8.5, 14.0, 11.76)","(5.5, 9.0, 8.028571428571428)","(26.0, 50.0, 37.5)","(4.2, 5.8, 5.7)","(5.5, 8.8, 7.771428571428572)","(20.0, 38.0, 29.0)","(5.5, 8.2, 7.324999999999999)"
08-01-2023 18:22:06.052405,"(71.0, 170.0, 138.57142857142856)","(4.8, 7.0, 6.333333333333333)","(10.0, 16.5, 13.66)","(8.5, 14.0, 11.76)","(5.5, 9.0, 8.028571428571428)","(26.0, 50.0, 37.5)","(4.2, 5.8, 5.7)","(5.5, 8.8, 7.771428571428572)","(20.0, 38.0, 29.0)","(5.5, 8.2, 7.324999999999999)"
08-01-2023 18:22:07.259229,"(71.0, 170.0, 138.57142857142856)","(4.8, 7.0, 6.333333333333333)","(10.0, 16.5, 13.66)","(8.5, 14.0, 11.76)","(5.5, 9.0, 8.028571428571428)","(26.0, 50.0, 37.5)","(4.2, 5.8, 5.7)","(5.5, 8.8, 7.771428571428572)","(20.0, 38.0, 29.0)","(5.5, 8.2, 7.324999999999999)"
08-01-2023 18:22:08.453473,"(71.0, 170.0, 138.57142857142856)","(4.8, 7.0, 6.333333333333333)","(10.0, 16.5, 13.66)","(8.5, 14.0, 11.76)","(5.5, 9.0, 8.028571428571428)","(26.0, 50.0, 37.5)","(4.2, 5.8, 5.7)","(5.5, 8.8, 7.771428571428572)","(20.0, 38.0, 29.0)","(5.5, 8.2, 7.324999999999999)"
08-01-2023 18:22:09.652632,"(71.0, 170.0, 138.57142857142856)","(4.8, 7.0, 6.333333333333333)","(10.0, 16.5, 13.66)","(8.5, 14.0, 11.76)","(5.5, 9.0, 8.028571428571428)","(26.0, 50.0, 37.5)","(4.2, 5.8, 5.7)","(5.5, 8.8, 7.771428571428572)","(20.0, 38.0, 29.0)","(5.5, 8.2, 7.324999999999999)"
08-01-2023 18:22:10.952974,"(71.0, 170.0, 138.57142857142856)","(4.8, 7.0, 6.333333333333333)","(10.0, 16.5, 13.66)","(8.5, 14.0, 11.76)","(5.5, 9.0, 8.028571428571428)","(26.0, 50.0, 37.5)","(4.2, 5.8, 5.7)","(5.5, 8.8, 7.771428571428572)","(20.0, 38.0, 29.0)","(5.5, 8.2, 7.324999999999999)"
08-01-2023 18:22:12.249689,"(71.0, 170.0, 138.57142857142856)","(4.8, 7.0, 6.333333333333333)","(10.0, 16.5, 13.66)","(8.5, 14.0, 11.76)","(5.5, 9.0, 8.028571428571428)","(26.0, 50.0, 37.5)","(4.2, 5.8, 5.7)","(5.5, 8.8, 7.771428571428572)","(20.0, 38.0, 29.0)","(5.5, 8.2, 7.324999999999999)"
08-01-2023 18:22:13.672619,"(71.0, 170.0, 138.57142857142856)","(4.8, 7.0, 6.333333333333333)","(10.0, 16.5, 13.66)","(8.5, 14.0, 11.76)","(5.5, 9.0, 8.028571428571428)","(26.0, 50.0, 37.5)","(4.2, 5.8, 5.7)","(5.5, 8.8, 7.771428571428572)","(20.0, 38.0, 29.0)","(5.5, 8.2, 7.324999999999999)"
08-01-2023 18:22:15.037858,"(71.0, 170.0, 138.57142857142856)","(4.8, 7.0, 6.333333333333333)","(10.0, 16.5, 13.66)","(8.5, 14.0, 11.76)","(5.5, 9.0, 8.028571428571428)","(26.0, 50.0, 37.5)","(4.2, 5.8, 5.7)","(5.5, 8.8, 7.771428571428572)","(20.0, 38.0, 29.0)","(5.5, 8.2, 7.324999999999999)"
08-01-2023 18:22:16.383063,"(71.0, 170.0, 138.57142857142856)","(4.8, 7.0, 6.333333333333333)","(10.0, 16.5, 13.66)","(8.5, 14.0, 11.76)","(5.5, 9.0, 8.028571428571428)","(26.0, 50.0, 37.5)","(4.2, 5.8, 5.7)","(5.5, 8.8, 7.771428571428572)","(20.0, 38.0, 29.0)","(5.5, 8.2, 7.324999999999999)"
08-01-2023 18:22:17.669293,"(71.0, 170.0, 138.57142857142856)","(4.8, 7.0, 6.333333333333333)","(10.0, 16.5, 13.66)","(8.5, 14.0, 11.76)","(5.5, 9.0, 8.028571428571428)","(26.0, 50.0, 37.5)","(4.2, 5.8, 5.7)","(5.5, 8.8, 7.771428571428572)","(20.0, 38.0, 29.0)","(5.5, 8.2, 7.324999999999999)"
08-01-2023 18:22:19.004430,"(71.0, 170.0, 138.57142857142856)","(4.8, 7.0, 6.333333333333333)","(10.0, 16.5, 13.66)","(8.5, 14.0, 11.76)","(5.5, 9.0, 8.028571428571428)","(26.0, 50.0, 37.5)","(4.2, 5.8, 5.7)","(5.5, 8.8, 7.771428571428572)","(20.0, 38.0, 29.0)","(5.5, 8.2, 7.324999999999999)"
08-01-2023 18:22:20.331869,"(71.0, 170.0, 138.57142857142856)","(4.8, 7.0, 6.333333333333333)","(10.0, 16.5, 13.66)","(8.5, 14.0, 11.76)","(5.5, 9.0, 8.028571428571428)","(26.0, 50.0, 37.5)","(4.2, 5.8, 5.7)","(5.5, 8.8, 7.771428571428572)","(20.0, 38.0, 29.0)","(5.5, 8.2, 7.324999999999999)"
08-01-2023 18:22:21.697601,"(71.0, 170.0, 138.57142857142856)","(4.8, 7.0, 6.333333333333333)","(10.0, 16.5, 13.66)","(8.5, 14.0, 11.76)","(5.5, 9.0, 8.028571428571428)","(26.0, 50.0, 37.5)","(4.2, 5.8, 5.7)","(5.5, 8.8, 7.771428571428572)","(20.0, 38.0, 29.0)","(5.5, 8.2, 7.324999999999999)"
08-01-2023 18:22:23.071751,"(71.0, 170.0, 138.57142857142856)","(4.8, 7.0, 6.333333333333333)","(10.0, 16.5, 13.66)","(8.5, 14.0, 11.76)","(5.5, 9.0, 8.028571428571428)","(26.0, 50.0, 37.5)","(4.2, 5.8, 5.7)","(5.5, 8.8, 7.771428571428572)","(20.0, 38.0, 29.0)","(5.5, 8.2, 7.324999999999999)"
08-01-2023 18:22:24.418845,"(71.0, 170.0, 138.57142857142856)","(4.8, 7.0, 6.333333333333333)","(10.0, 16.5, 13.66)","(8.5, 14.0, 11.76)","(5.5, 9.0, 8.028571428571428)","(26.0, 50.0, 37.5)","(4.2, 5.8, 5.7)","(5.5, 8.8, 7.771428571428572)","(20.0, 38.0, 29.0)","(5.5, 8.2, 7.324999999999999)"
08-01-2023 18:22:25.767367,"(71.0, 170.0, 138.57142857142856)","(4.8, 7.0, 6.333333333333333)","(10.0, 16.5, 13.66)","(8.5, 14.0, 11.76)","(5.5, 9.0, 8.028571428571428)","(26.0, 50.0, 37.5)","(4.2, 5.8, 5.7)","(5.5, 8.8, 7.771428571428572)","(20.0, 38.0, 29.0)","(5.5, 8.2, 7.324999999999999)"
08-01-2023 18:22:27.023036,"(71.0, 170.0, 138.57142857142856)","(4.8, 7.0, 6.333333333333333)","(10.0, 16.5, 13.66)","(8.5, 14.0, 11.76)","(5.5, 9.0, 8.028571428571428)","(26.0, 50.0, 37.5)","(4.2, 5.8, 5.7)","(5.5, 8.8, 7.771428571428572)","(20.0, 38.0, 29.0)","(5.5, 8.2, 7.324999999999999)"
08-01-2023 18:22:28.225871,"(71.0, 170.0, 138.57142857142856)","(4.8, 7.0, 6.333333333333333)","(10.0, 16.5, 13.66)","(8.5, 14.0, 11.76)","(5.5, 9.0, 8.028571428571428)","(26.0, 50.0, 37.5)","(4.2, 5.8, 5.7)","(5.5, 8.8, 7.771428571428572)","(20.0, 38.0, 29.0)","(5.5, 8.2, 7.324999999999999)"
08-01-2023 18:22:29.385714,"(71.0, 170.0, 138.57142857142856)","(4.8, 7.0, 6.333333333333333)","(10.0, 16.5, 13.66)","(8.5, 14.0, 11.76)","(5.5, 9.0, 8.028571428571428)","(26.0, 50.0, 37.5)","(4.2, 5.8, 5.7)","(5.5, 8.8, 7.771428571428572)","(20.0, 38.0, 29.0)","(5.5, 8.2, 7.324999999999999)"
08-01-2023 18:22:30.570603,"(71.0, 170.0, 138.57142857142856)","(4.8, 7.0, 6.333333333333333)","(10.0, 16.5, 13.66)","(8.5, 14.0, 11.76)","(5.5, 9.0, 8.028571428571428)","(26.0, 50.0, 37.5)","(4.2, 5.8, 5.7)","(5.5, 8.8, 7.771428571428572)","(20.0, 38.0, 29.0)","(5.5, 8.2, 7.324999999999999)"
08-01-2023 18:22:31.887816,"(71.0, 170.0, 138.57142857142856)","(4.8, 7.0, 6.333333333333333)","(10.0, 16.5, 13.66)","(8.5, 14.0, 11.76)","(5.5, 9.0, 8.028571428571428)","(26.0, 50.0, 37.5)","(4.2, 5.8, 5.7)","(5.5, 8.8, 7.771428571428572)","(20.0, 38.0, 29.0)","(5.5, 8.2, 7.324999999999999)"
08-01-2023 18:22:33.225028,"(71.0, 170.0, 138.57142857142856)","(4.8, 7.0, 6.333333333333333)","(10.0, 16.5, 13.66)","(8.5, 14.0, 11.76)","(5.5, 9.0, 8.028571428571428)","(26.0, 50.0, 37.5)","(4.2, 5.8, 5.7)","(5.5, 8.8, 7.771428571428572)","(20.0, 38.0, 29.0)","(5.5, 8.2, 7.324999999999999)"
08-01-2023 18:22:34.676964,"(71.0, 170.0, 138.57142857142856)","(4.8, 7.0, 6.333333333333333)","(10.0, 16.5, 13.66)","(8.5, 14.0, 11.76)","(5.5, 9.0, 8.028571428571428)","(26.0, 50.0, 37.5)","(4.2, 5.8, 5.7)","(5.5, 8.8, 7.771428571428572)","(20.0, 38.0, 29.0)","(5.5, 8.2, 7.324999999999999)"
08-01-2023 18:22:36.013980,"(71.0, 170.0, 138.57142857142856)","(4.8, 7.0, 6.333333333333333)","(10.0, 16.5, 13.66)","(8.5, 14.0, 11.76)","(5.5, 9.0, 8.028571428571428)","(26.0, 50.0, 37.5)","(4.2, 5.8, 5.7)","(5.5, 8.8, 7.771428571428572)","(20.0, 38.0, 29.0)","(5.5, 8.2, 7.324999999999999)"
08-01-2023 18:22:37.398896,"(71.0, 170.0, 138.57142857142856)","(4.8, 7.0, 6.333333333333333)","(10.0, 16.5, 13.66)","(8.5, 14.0, 11.76)","(5.5, 9.0, 8.028571428571428)","(26.0, 50.0, 37.5)","(4.2, 5.8, 5.7)","(5.5, 8.8, 7.771428571428572)","(20.0, 38.0, 29.0)","(5.5, 8.2, 7.324999999999999)"
08-01-2023 18:22:38.707342,"(71.0, 170.0, 138.57142857142856)","(4.8, 7.0, 6.333333333333333)","(10.0, 16.5, 13.66)","(8.5, 14.0, 11.76)","(5.5, 9.0, 8.028571428571428)","(26.0, 50.0, 37.5)","(4.2, 5.8, 5.7)","(5.5, 8.8, 7.771428571428572)","(20.0, 38.0, 29.0)","(5.5, 8.2, 7.324999999999999)"
08-01-2023 18:22:40.078485,"(71.0, 170.0, 138.57142857142856)","(4.8, 7.0, 6.333333333333333)","(10.0, 16.5, 13.66)","(8.5, 14.0, 11.76)","(5.5, 9.0, 8.028571428571428)","(26.0, 50.0, 37.5)","(4.2, 5.8, 5.7)","(5.5, 8.8, 7.771428571428572)","(20.0, 38.0, 29.0)","(5.5, 8.2, 7.324999999999999)"
08-01-2023 18:22:41.388610,"(71.0, 170.0, 138.57142857142856)","(4.8, 7.0, 6.333333333333333)","(10.0, 16.5, 13.66)","(8.5, 14.0, 11.76)","(5.5, 9.0, 8.028571428571428)","(26.0, 50.0, 37.5)","(4.2, 5.8, 5.7)","(5.5, 8.8, 7.771428571428572)","(20.0, 38.0, 29.0)","(5.5, 8.2, 7.324999999999999)"
08-01-2023 18:22:42.709240,"(71.0, 170.0, 138.57142857142856)","(4.8, 7.0, 6.333333333333333)","(10.0, 16.5, 13.66)","(8.5, 14.0, 11.76)","(5.5, 9.0, 8.028571428571428)","(26.0, 50.0, 37.5)","(4.2, 5.8, 5.7)","(5.5, 8.8, 7.771428571428572)","(20.0, 38.0, 29.0)","(5.5, 8.2, 7.324999999999999)"
08-01-2023 18:22:44.121558,"(71.0, 170.0, 138.57142857142856)","(4.8, 7.0, 6.333333333333333)","(10.0, 16.5, 13.66)","(8.5, 14.0, 11.76)","(5.5, 9.0, 8.028571428571428)","(26.0, 50.0, 37.5)","(4.2, 5.8, 5.7)","(5.5, 8.8, 7.771428571428572)","(20.0, 38.0, 29.0)","(5.5, 8.2, 7.324999999999999)"
08-01-2023 18:22:45.472223,"(71.0, 170.0, 138.57142857142856)","(4.8, 7.0, 6.333333333333333)","(10.0, 16.5, 13.66)","(8.5, 14.0, 11.76)","(5.5, 9.0, 8.028571428571428)","(26.0, 50.0, 37.5)","(4.2, 5.8, 5.7)","(5.5, 8.8, 7.771428571428572)","(20.0, 38.0, 29.0)","(5.5, 8.2, 7.324999999999999)"
08-01-2023 18:22:46.800459,"(71.0, 170.0, 138.57142857142856)","(4.8, 7.0, 6.333333333333333)","(10.0, 16.5, 13.66)","(8.5, 14.0, 11.76)","(5.5, 9.0, 8.028571428571428)","(26.0, 50.0, 37.5)","(4.2, 5.8, 5.7)","(5.5, 8.8, 7.771428571428572)","(20.0, 38.0, 29.0)","(5.5, 8.2, 7.324999999999999)"
08-01-2023 18:22:48.067659,"(71.0, 170.0, 138.57142857142856)","(4.8, 7.0, 6.333333333333333)","(10.0, 16.5, 13.66)","(8.5, 14.0, 11.76)","(5.5, 9.0, 8.028571428571428)","(26.0, 50.0, 37.5)","(4.2, 5.8, 5.7)","(5.5, 8.8, 7.771428571428572)","(20.0, 38.0, 29.0)","(5.5, 8.2, 7.324999999999999)"
08-01-2023 18:22:49.336929,"(71.0, 170.0, 138.57142857142856)","(4.8, 7.0, 6.333333333333333)","(10.0, 16.5, 13.66)","(8.5, 14.0, 11.76)","(5.5, 9.0, 8.028571428571428)","(26.0, 50.0, 37.5)","(4.2, 5.8, 5.7)","(5.5, 8.8, 7.771428571428572)","(20.0, 38.0, 29.0)","(5.5, 8.2, 7.324999999999999)"
08-01-2023 18:22:50.886007,"(71.0, 170.0, 138.57142857142856)","(4.8, 7.0, 6.333333333333333)","(10.0, 16.5, 13.66)","(8.5, 14.0, 11.76)","(5.5, 9.0, 8.028571428571428)","(26.0, 50.0, 37.5)","(4.2, 5.8, 5.7)","(5.5, 8.8, 7.771428571428572)","(20.0, 38.0, 29.0)","(5.5, 8.2, 7.324999999999999)"
08-01-2023 18:22:52.437997,"(71.0, 170.0, 138.57142857142856)","(4.8, 7.0, 6.333333333333333)","(10.0, 16.5, 13.66)","(8.5, 14.0, 11.76)","(5.5, 9.0, 8.028571428571428)","(26.0, 50.0, 37.5)","(4.2, 5.8, 5.7)","(5.5, 8.8, 7.771428571428572)","(20.0, 38.0, 29.0)","(5.5, 8.2, 7.324999999999999)"
08-01-2023 18:22:53.914984,"(71.0, 170.0, 138.57142857142856)","(4.8, 7.0, 6.333333333333333)","(10.0, 16.5, 13.66)","(8.5, 14.0, 11.76)","(5.5, 9.0, 8.028571428571428)","(26.0, 50.0, 37.5)","(4.2, 5.8, 5.7)","(5.5, 8.8, 7.771428571428572)","(20.0, 38.0, 29.0)","(5.5, 8.2, 7.324999999999999)"
08-01-2023 18:22:55.410104,"(71.0, 170.0, 138.57142857142856)","(4.8, 7.0, 6.333333333333333)","(10.0, 16.5, 13.66)","(8.5, 14.0, 11.76)","(5.5, 9.0, 8.028571428571428)","(26.0, 50.0, 37.5)","(4.2, 5.8, 5.7)","(5.5, 8.8, 7.771428571428572)","(20.0, 38.0, 29.0)","(5.5, 8.2, 7.324999999999999)"
08-01-2023 18:22:56.769062,"(71.0, 170.0, 138.57142857142856)","(4.8, 7.0, 6.333333333333333)","(10.0, 16.5, 13.66)","(8.5, 14.0, 11.76)","(5.5, 9.0, 8.028571428571428)","(26.0, 50.0, 37.5)","(4.2, 5.8, 5.7)","(5.5, 8.8, 7.771428571428572)","(20.0, 38.0, 29.0)","(5.5, 8.2, 7.324999999999999)"
08-01-2023 18:22:58.166270,"(71.0, 170.0, 138.57142857142856)","(4.8, 7.0, 6.333333333333333)","(10.0, 16.5, 13.66)","(8.5, 14.0, 11.76)","(5.5, 9.0, 8.028571428571428)","(26.0, 50.0, 37.5)","(4.2, 5.8, 5.7)","(5.5, 8.8, 7.771428571428572)","(20.0, 38.0, 29.0)","(5.5, 8.2, 7.324999999999999)"
