,Poor Wally,Betty Boop,Princess Lilly,Gin And Vodka,Deputy Mayor
11-01-2023 19:09:12.004849,"(1.28, 1.45, 1.44625)","(31.0, 80.0, 77.77777777777777)","(51.0, 140.0, 138.57142857142858)","(3.6, 4.6, 4.4263157894736835)","(10.0, 16.5, 15.583333333333334)"
11-01-2023 19:09:13.057294,"(1.28, 1.46, 1.4563157894736842)","(31.0, 80.0, 77.77777777777777)","(51.0, 140.0, 138.57142857142858)","(3.7, 4.6, 4.369230769230769)","(11.0, 16.5, 16.071428571428573)"
11-01-2023 19:09:14.053869,"(1.28, 1.46, 1.4563157894736842)","(31.0, 80.0, 78.07692307692308)","(51.0, 140.0, 138.57142857142858)","(3.7, 4.6, 4.4624999999999995)","(11.0, 16.5, 17.41304347826087)"
11-01-2023 19:09:14.891556,"(1.28, 1.46, 1.4567857142857144)","(31.0, 80.0, 79.54545454545455)","(51.0, 140.0, 138.57142857142858)","(3.7, 4.6, 4.4624999999999995)","(11.0, 17.5, 17.41304347826087)"
11-01-2023 19:09:15.842630,"(1.28, 1.46, 1.4564)","(31.0, 110.0, 101.42857142857143)","(51.0, 140.0, 138.57142857142858)","(3.7, 4.6, 4.491304347826087)","(11.0, 17.5, 17.357142857142858)"
11-01-2023 19:09:16.870576,"(1.28, 1.46, 1.4564)","(31.0, 110.0, 94.44444444444444)","(51.0, 140.0, 138.57142857142858)","(3.7, 4.5, 4.491304347826087)","(11.0, 17.5, 16.86842105263158)"
11-01-2023 19:09:17.849082,"(1.28, 1.46, 1.449090909090909)","(31.0, 100.0, 94.44444444444444)","(51.0, 140.0, 138.57142857142858)","(3.7, 4.5, 4.491304347826087)","(11.0, 17.5, 16.86842105263158)"
11-01-2023 19:09:18.748281,"(1.28, 1.46, 1.449090909090909)","(31.0, 100.0, 91.66666666666667)","(51.0, 140.0, 138.57142857142858)","(3.7, 4.5, 4.491304347826087)","(11.0, 17.5, 16.86842105263158)"
11-01-2023 19:09:19.705224,"(1.28, 1.46, 1.45)","(31.0, 100.0, 95.1923076923077)","(51.0, 140.0, 138.57142857142858)","(3.7, 4.5, 4.491304347826087)","(11.0, 17.5, 16.576923076923077)"
11-01-2023 19:09:20.721000,"(1.28, 1.46, 1.45)","(31.0, 100.0, 95.1923076923077)","(51.0, 140.0, 139.04761904761904)","(3.7, 4.5, 4.491304347826087)","(11.0, 17.5, 16.5)"
11-01-2023 19:09:21.717991,"(1.28, 1.46, 1.45)","(31.0, 100.0, 95.1923076923077)","(51.0, 140.0, 139.04761904761904)","(3.7, 4.5, 4.491304347826087)","(11.0, 17.5, 16.5)"
11-01-2023 19:09:22.611292,"(1.28, 1.46, 1.45)","(31.0, 100.0, 95.1923076923077)","(51.0, 140.0, 139.04761904761904)","(3.7, 4.5, 4.491304347826087)","(11.0, 17.5, 16.5)"
11-01-2023 19:09:23.488469,"(1.28, 1.46, 1.45)","(31.0, 100.0, 95.1923076923077)","(51.0, 140.0, 139.04761904761904)","(3.7, 4.5, 4.491304347826087)","(11.0, 17.5, 16.5)"
11-01-2023 19:09:24.487718,"(1.28, 1.46, 1.45)","(31.0, 100.0, 95.1923076923077)","(51.0, 140.0, 139.04761904761904)","(3.7, 4.5, 4.483870967741936)","(11.0, 17.5, 16.5)"
11-01-2023 19:09:25.477277,"(1.28, 1.43, 1.421315789473684)","(31.0, 100.0, 93.33333333333333)","(51.0, 140.0, 139.04761904761904)","(3.7, 4.6, 4.511864406779661)","(11.0, 17.5, 16.6)"
11-01-2023 19:09:26.348773,"(1.28, 1.42, 1.419784946236559)","(31.0, 100.0, 96.0)","(51.0, 140.0, 139.04761904761904)","(3.7, 4.6, 4.511864406779661)","(11.0, 17.5, 16.6)"
11-01-2023 19:09:27.281483,"(1.28, 1.42, 1.4197058823529412)","(31.0, 100.0, 97.3913043478261)","(51.0, 140.0, 139.0)","(3.7, 4.6, 4.533333333333333)","(11.0, 17.5, 16.6)"
11-01-2023 19:09:28.279641,"(1.28, 1.42, 1.4192063492063491)","(31.0, 100.0, 97.3913043478261)","(61.0, 140.0, 139.0)","(3.7, 4.6, 4.526086956521739)","(11.0, 17.5, 16.75)"
11-01-2023 19:09:29.243357,"(1.28, 1.42, 1.4192063492063491)","(31.0, 100.0, 97.3913043478261)","(61.0, 140.0, 139.0)","(3.7, 4.6, 4.526086956521739)","(11.0, 17.5, 16.75)"
11-01-2023 19:09:30.102907,"(1.28, 1.42, 1.4192063492063491)","(31.0, 100.0, 97.3913043478261)","(61.0, 140.0, 139.0)","(3.7, 4.6, 4.526086956521739)","(11.0, 17.5, 16.681818181818183)"
11-01-2023 19:09:31.129538,"(1.28, 1.43, 1.4143478260869564)","(31.0, 100.0, 98.18181818181819)","(61.0, 190.0, 183.33333333333334)","(3.7, 4.6, 4.546875)","(11.0, 17.5, 16.681818181818183)"
11-01-2023 19:09:32.162181,"(1.28, 1.43, 1.4143478260869564)","(41.0, 100.0, 98.18181818181819)","(61.0, 190.0, 186.5)","(3.7, 4.6, 4.49375)","(11.0, 17.5, 16.681818181818183)"
11-01-2023 19:09:33.174511,"(1.28, 1.43, 1.4143478260869564)","(41.0, 100.0, 98.26086956521739)","(61.0, 190.0, 186.5)","(3.7, 4.6, 4.49375)","(11.0, 17.5, 16.681818181818183)"
11-01-2023 19:09:34.044575,"(1.28, 1.43, 1.4143478260869564)","(41.0, 100.0, 98.26086956521739)","(61.0, 190.0, 186.5)","(3.7, 4.6, 4.49375)","(11.0, 17.5, 16.681818181818183)"
11-01-2023 19:09:35.000554,"(1.26, 1.43, 1.4143478260869564)","(41.0, 100.0, 98.26086956521739)","(61.0, 220.0, 210.47619047619048)","(3.7, 4.6, 4.490322580645161)","(11.0, 17.5, 16.681818181818183)"
11-01-2023 19:09:36.038258,"(1.26, 1.43, 1.4139603960396039)","(41.0, 100.0, 98.26086956521739)","(61.0, 220.0, 205.0)","(3.7, 4.6, 4.490322580645161)","(11.0, 17.5, 16.681818181818183)"
11-01-2023 19:09:37.067876,"(1.26, 1.43, 1.4145714285714286)","(41.0, 100.0, 98.26086956521739)","(61.0, 220.0, 211.8181818181818)","(3.7, 4.6, 4.490322580645161)","(11.0, 17.5, 16.9)"
11-01-2023 19:09:37.988571,"(1.26, 1.43, 1.4176190476190476)","(41.0, 100.0, 98.26086956521739)","(61.0, 220.0, 211.8181818181818)","(3.7, 4.6, 4.490322580645161)","(11.0, 17.5, 16.9)"
11-01-2023 19:09:38.984313,"(1.26, 1.43, 1.4182857142857141)","(41.0, 100.0, 98.26086956521739)","(61.0, 200.0, 194.16666666666666)","(3.7, 4.6, 4.633333333333333)","(11.0, 17.5, 19.25)"
11-01-2023 19:09:40.045112,"(1.26, 1.4, 1.3830594900849857)","(41.0, 100.0, 92.5)","(61.0, 200.0, 194.16666666666666)","(3.7, 4.7, 4.754545454545455)","(11.0, 20.0, 18.5)"
11-01-2023 19:09:41.170307,"(1.26, 1.38, 1.3796969696969696)","(41.0, 100.0, 98.75)","(61.0, 200.0, 188.33333333333331)","(3.7, 4.8, 4.7615384615384615)","(11.0, 20.0, 18.5)"
11-01-2023 19:09:42.101787,"(1.26, 1.38, 1.3796969696969696)","(41.0, 100.0, 99.34782608695652)","(61.0, 200.0, 190.0)","(3.7, 4.8, 4.86)","(11.0, 20.0, 20.55)"
11-01-2023 19:09:43.197530,"(1.26, 1.37, 1.3671875)","(41.0, 100.0, 99.31818181818181)","(61.0, 200.0, 190.76923076923077)","(3.7, 4.9, 4.944444444444445)","(11.0, 21.0, 20.59090909090909)"
11-01-2023 19:09:44.248658,"(1.26, 1.37, 1.3662500000000002)","(41.0, 100.0, 99.31818181818181)","(61.0, 200.0, 195.0)","(3.7, 5.0, 4.955)","(11.0, 21.0, 19.5)"
11-01-2023 19:09:45.195688,"(1.26, 1.37, 1.3651724137931036)","(41.0, 100.0, 99.31818181818181)","(61.0, 200.0, 195.0)","(3.7, 5.0, 4.945945945945946)","(11.0, 21.0, 19.5)"
11-01-2023 19:09:45.990266,"(1.26, 1.37, 1.3651724137931036)","(41.0, 100.0, 99.31818181818181)","(61.0, 200.0, 175.0)","(3.7, 5.0, 4.945945945945946)","(11.0, 21.0, 19.5)"
11-01-2023 19:09:46.992909,"(1.24, 1.37, 1.3651724137931036)","(41.0, 100.0, 99.31818181818181)","(61.0, 200.0, 195.83333333333334)","(3.7, 5.0, 4.947368421052632)","(11.0, 21.0, 18.375)"
11-01-2023 19:09:48.033753,"(1.24, 1.37, 1.3633333333333335)","(41.0, 100.0, 99.31818181818181)","(61.0, 200.0, 195.83333333333334)","(3.7, 5.0, 4.909090909090909)","(11.0, 21.0, 19.0)"
11-01-2023 19:09:49.048919,"(1.24, 1.37, 1.3646875)","(41.0, 100.0, 99.31818181818181)","(61.0, 200.0, 195.83333333333334)","(3.7, 5.0, 4.904347826086957)","(11.0, 20.0, 19.0)"
11-01-2023 19:09:49.983684,"(1.24, 1.37, 1.3646875)","(41.0, 100.0, 99.31818181818181)","(61.0, 200.0, 195.83333333333334)","(3.7, 5.0, 4.88421052631579)","(11.0, 20.0, 19.46875)"
11-01-2023 19:09:50.770451,"(1.24, 1.37, 1.3672727272727274)","(41.0, 100.0, 99.31818181818181)","(61.0, 200.0, 195.83333333333334)","(3.7, 5.0, 4.88421052631579)","(11.0, 21.0, 19.46875)"
11-01-2023 19:09:51.700416,"(1.24, 1.38, 1.3747368421052633)","(41.0, 100.0, 99.31818181818181)","(61.0, 200.0, 195.83333333333334)","(3.7, 4.8, 4.788235294117647)","(11.0, 20.0, 19.821428571428573)"
11-01-2023 19:09:52.684085,"(1.24, 1.39, 1.3754545454545455)","(41.0, 100.0, 99.31818181818181)","(61.0, 200.0, 195.83333333333334)","(3.7, 4.8, 4.735294117647059)","(11.0, 20.0, 19.6)"
11-01-2023 19:09:53.652581,"(1.24, 1.39, 1.381590909090909)","(41.0, 100.0, 99.31818181818181)","(61.0, 200.0, 195.83333333333334)","(3.7, 4.8, 4.72608695652174)","(11.0, 20.0, 19.6)"
11-01-2023 19:09:54.638060,"(1.24, 1.39, 1.3836752136752137)","(41.0, 100.0, 99.31818181818181)","(61.0, 200.0, 195.83333333333334)","(3.7, 4.8, 4.72608695652174)","(11.0, 20.0, 19.285714285714285)"
11-01-2023 19:09:55.613697,"(1.24, 1.39, 1.3853571428571427)","(41.0, 100.0, 99.31818181818181)","(61.0, 200.0, 195.83333333333334)","(3.7, 4.8, 4.72608695652174)","(11.0, 19.5, 19.285714285714285)"
11-01-2023 19:09:56.704931,"(1.24, 1.39, 1.3850943396226414)","(41.0, 100.0, 105.1923076923077)","(61.0, 200.0, 195.0)","(3.7, 4.8, 4.978378378378379)","(11.0, 19.5, 19.9)"
11-01-2023 19:09:57.713366,"(1.24, 1.36, 1.3523741007194245)","(41.0, 110.0, 105.1923076923077)","(61.0, 230.0, 195.0)","(3.7, 5.0, 4.985714285714286)","(11.0, 21.0, 19.73076923076923)"
11-01-2023 19:09:58.704092,"(1.24, 1.36, 1.3515503875968993)","(41.0, 110.0, 105.1923076923077)","(61.0, 230.0, 195.0)","(3.7, 5.0, 4.993939393939394)","(11.0, 21.0, 19.615384615384617)"
11-01-2023 19:09:59.557204,"(1.24, 1.36, 1.350918367346939)","(41.0, 110.0, 105.1923076923077)","(61.0, 230.0, 195.0)","(3.7, 5.0, 4.993939393939394)","(11.0, 21.0, 19.615384615384617)"
11-01-2023 19:10:00.407647,"(1.24, 1.36, 1.354864864864865)","(41.0, 110.0, 105.1923076923077)","(61.0, 230.0, 195.0)","(3.7, 5.0, 4.9818181818181815)","(11.0, 21.0, 19.8)"
11-01-2023 19:10:01.403657,"(1.24, 1.36, 1.3507936507936509)","(41.0, 110.0, 105.1923076923077)","(61.0, 230.0, 195.0)","(3.7, 5.1, 4.957142857142857)","(11.0, 21.0, 19.055555555555557)"
11-01-2023 19:10:02.335461,"(1.24, 1.39, 1.3726666666666667)","(41.0, 110.0, 105.0)","(61.0, 230.0, 223.33333333333334)","(3.7, 5.0, 4.957142857142857)","(11.0, 21.0, 19.3)"
11-01-2023 19:10:03.167483,"(1.24, 1.39, 1.3781967213114754)","(41.0, 110.0, 105.0)","(61.0, 230.0, 223.33333333333334)","(3.7, 4.9, 4.882352941176471)","(11.0, 19.5, 19.31818181818182)"
11-01-2023 19:10:03.982339,"(1.24, 1.39, 1.3758823529411766)","(41.0, 110.0, 105.0)","(61.0, 230.0, 223.33333333333334)","(3.7, 5.0, 4.9399999999999995)","(11.0, 19.5, 18.833333333333332)"
11-01-2023 19:10:05.071166,"(1.24, 1.39, 1.3889473684210525)","(41.0, 110.0, 105.0)","(61.0, 230.0, 223.33333333333334)","(3.7, 4.7, 4.614285714285714)","(11.0, 19.0, 18.5)"
11-01-2023 19:10:05.977412,"(1.24, 1.4, 1.3948571428571428)","(41.0, 110.0, 105.0)","(61.0, 230.0, 223.33333333333334)","(3.7, 4.7, 4.611111111111111)","(11.0, 19.0, 19.166666666666668)"
11-01-2023 19:10:06.787868,"(1.24, 1.38, 1.3716901408450706)","(41.0, 110.0, 105.0)","(61.0, 230.0, 223.33333333333334)","(3.7, 4.8, 4.755263157894737)","(11.0, 19.5, 19.166666666666668)"
11-01-2023 19:10:07.741326,"(1.24, 1.38, 1.3725701943844493)","(41.0, 110.0, 105.0)","(61.0, 230.0, 223.33333333333334)","(3.7, 4.8, 4.758536585365854)","(11.0, 19.5, 19.071428571428573)"
11-01-2023 19:10:08.704771,"(1.24, 1.38, 1.3725701943844493)","(41.0, 110.0, 105.0)","(61.0, 230.0, 212.85714285714286)","(3.7, 4.8, 4.876)","(11.0, 19.5, 18.75)"
11-01-2023 19:10:09.608580,"(1.24, 1.38, 1.3706923076923079)","(41.0, 110.0, 105.0)","(61.0, 230.0, 212.85714285714286)","(3.7, 4.9, 4.876)","(11.0, 19.5, 19.055555555555557)"
11-01-2023 19:10:10.455387,"(1.24, 1.38, 1.3641970021413277)","(41.0, 110.0, 105.0)","(61.0, 230.0, 183.33333333333334)","(3.7, 4.9, 4.8428571428571425)","(11.0, 19.5, 19.055555555555557)"
11-01-2023 19:10:11.294465,"(1.24, 1.38, 1.3641970021413277)","(41.0, 110.0, 105.0)","(61.0, 230.0, 195.0)","(3.7, 4.9, 4.8428571428571425)","(11.0, 19.5, 18.576923076923077)"
11-01-2023 19:10:12.322577,"(1.24, 1.38, 1.3713157894736843)","(41.0, 110.0, 105.0)","(61.0, 220.0, 190.0)","(3.7, 4.9, 4.855555555555556)","(11.0, 19.5, 18.576923076923077)"
11-01-2023 19:10:13.323751,"(1.24, 1.38, 1.3750746268656717)","(41.0, 110.0, 103.33333333333333)","(61.0, 220.0, 190.0)","(3.7, 4.9, 4.85)","(11.0, 19.5, 18.576923076923077)"
11-01-2023 19:10:14.240305,"(1.24, 1.38, 1.3711363636363638)","(41.0, 110.0, 103.75)","(61.0, 220.0, 190.0)","(3.7, 4.9, 4.841666666666667)","(11.0, 19.5, 18.576923076923077)"
11-01-2023 19:10:15.094654,"(1.24, 1.38, 1.3711363636363638)","(41.0, 110.0, 103.75)","(61.0, 210.0, 185.0)","(3.7, 4.9, 4.841666666666667)","(11.0, 19.5, 18.576923076923077)"
11-01-2023 19:10:16.050999,"(1.24, 1.38, 1.3711363636363638)","(41.0, 110.0, 103.75)","(61.0, 210.0, 185.0)","(3.7, 4.9, 4.841666666666667)","(11.0, 19.5, 18.576923076923077)"
11-01-2023 19:10:16.972085,"(1.24, 1.38, 1.3709302325581396)","(41.0, 110.0, 103.75)","(61.0, 210.0, 185.0)","(3.7, 4.9, 4.841666666666667)","(11.0, 19.5, 18.576923076923077)"
11-01-2023 19:10:17.942824,"(1.24, 1.38, 1.3709302325581396)","(41.0, 110.0, 103.75)","(61.0, 210.0, 185.0)","(3.7, 4.9, 4.841666666666667)","(11.0, 19.5, 18.91176470588235)"
11-01-2023 19:10:19.035352,"(1.24, 1.39, 1.3850657894736842)","(41.0, 110.0, 103.75)","(61.0, 210.0, 176.66666666666666)","(3.7, 4.9, 4.841666666666667)","(11.0, 19.5, 18.91176470588235)"
11-01-2023 19:10:19.972884,"(1.24, 1.38, 1.3744117647058824)","(41.0, 110.0, 103.75)","(61.0, 210.0, 176.66666666666666)","(3.7, 4.9, 4.841666666666667)","(11.0, 19.5, 18.59090909090909)"
11-01-2023 19:10:20.943257,"(1.24, 1.38, 1.3732432432432433)","(41.0, 110.0, 103.75)","(61.0, 200.0, 180.0)","(3.7, 4.9, 4.841666666666667)","(11.0, 19.5, 18.59090909090909)"
11-01-2023 19:10:21.827707,"(1.24, 1.38, 1.3736363636363638)","(41.0, 110.0, 103.75)","(61.0, 200.0, 180.0)","(3.7, 4.9, 4.841666666666667)","(11.0, 19.5, 18.5)"
11-01-2023 19:10:22.769651,"(1.24, 1.38, 1.3754347826086957)","(41.0, 110.0, 103.75)","(61.0, 200.0, 180.0)","(3.7, 4.9, 4.846153846153846)","(11.0, 19.5, 18.81818181818182)"
11-01-2023 19:10:23.632703,"(1.24, 1.38, 1.3753333333333333)","(41.0, 110.0, 103.75)","(61.0, 200.0, 180.0)","(3.7, 4.9, 4.846153846153846)","(11.0, 19.0, 18.5625)"
11-01-2023 19:10:24.427838,"(1.24, 1.38, 1.3717857142857144)","(41.0, 110.0, 103.75)","(61.0, 200.0, 180.0)","(3.7, 4.9, 4.888888888888889)","(11.0, 19.5, 18.75)"
11-01-2023 19:10:25.319563,"(1.24, 1.38, 1.3717857142857144)","(41.0, 110.0, 103.75)","(61.0, 200.0, 180.0)","(3.7, 4.9, 4.888888888888889)","(11.0, 19.5, 18.333333333333332)"
11-01-2023 19:10:26.540372,"(1.24, 1.38, 1.3717857142857144)","(41.0, 110.0, 103.75)","(61.0, 200.0, 180.0)","(3.7, 4.9, 4.888888888888889)","(11.0, 19.5, 18.333333333333332)"
11-01-2023 19:10:27.460022,"(1.26, 1.38, 1.3717857142857144)","(51.0, 110.0, 103.75)","(81.0, 200.0, 180.0)","(3.9, 4.9, 4.888888888888889)","(12.0, 19.5, 18.333333333333332)"
11-01-2023 19:10:28.247442,"(1.26, 1.38, 1.3717857142857144)","(51.0, 110.0, 103.75)","(81.0, 200.0, 195.83333333333334)","(3.9, 4.9, 4.888888888888889)","(12.0, 19.5, 18.333333333333332)"
11-01-2023 19:10:29.274485,"(1.26, 1.38, 1.3775471698113206)","(51.0, 110.0, 103.75)","(81.0, 200.0, 180.0)","(3.9, 4.9, 4.888888888888889)","(12.0, 19.5, 18.333333333333332)"
11-01-2023 19:10:30.364316,"(1.26, 1.38, 1.3775471698113206)","(51.0, 110.0, 95.23809523809524)","(81.0, 200.0, 180.0)","(3.9, 4.9, 4.892307692307693)","(12.0, 19.5, 18.333333333333332)"
11-01-2023 19:10:31.398731,"(1.26, 1.39, 1.3804285714285713)","(51.0, 100.0, 95.23809523809524)","(81.0, 200.0, 180.0)","(3.9, 4.9, 4.894117647058824)","(12.0, 19.5, 18.423076923076923)"
11-01-2023 19:10:32.269272,"(1.26, 1.38, 1.3747297297297298)","(51.0, 100.0, 95.23809523809524)","(81.0, 200.0, 180.0)","(3.9, 4.9, 4.894117647058824)","(12.0, 19.5, 19.3)"
11-01-2023 19:10:33.221413,"(1.26, 1.36, 1.3509741784037559)","(51.0, 100.0, 95.5)","(81.0, 200.0, 195.83333333333334)","(3.9, 5.1, 5.144)","(12.0, 19.5, 20.571428571428573)"
11-01-2023 19:10:34.160665,"(1.26, 1.35, 1.346140350877193)","(51.0, 95.0, 94.58333333333333)","(81.0, 200.0, 180.0)","(3.9, 5.2, 5.066666666666666)","(12.0, 21.0, 21.666666666666668)"
11-01-2023 19:10:35.085635,"(1.26, 1.35, 1.3483076923076924)","(51.0, 95.0, 94.58333333333333)","(81.0, 220.0, 190.0)","(3.9, 5.1, 5.066666666666666)","(12.0, 22.0, 21.666666666666668)"
11-01-2023 19:10:35.939400,"(1.26, 1.36, 1.3500498753117207)","(51.0, 95.0, 93.0)","(81.0, 200.0, 195.83333333333334)","(3.9, 5.1, 5.066666666666666)","(12.0, 22.0, 21.666666666666668)"
11-01-2023 19:10:36.720412,"(1.26, 1.36, 1.350109356014581)","(51.0, 95.0, 92.85714285714286)","(81.0, 200.0, 195.83333333333334)","(3.9, 5.1, 5.057142857142857)","(12.0, 22.0, 20.5)"
11-01-2023 19:10:37.644100,"(1.26, 1.36, 1.350109356014581)","(51.0, 95.0, 92.85714285714286)","(81.0, 200.0, 195.83333333333334)","(3.9, 5.1, 5.057142857142857)","(12.0, 22.0, 20.5)"
11-01-2023 19:10:38.625359,"(1.26, 1.36, 1.350109356014581)","(51.0, 95.0, 92.33333333333333)","(81.0, 200.0, 195.83333333333334)","(3.9, 5.1, 5.069230769230769)","(12.0, 22.0, 20.666666666666668)"
11-01-2023 19:10:39.509555,"(1.26, 1.35, 1.3494545454545455)","(51.0, 95.0, 92.33333333333333)","(81.0, 200.0, 195.83333333333334)","(3.9, 5.1, 5.069230769230769)","(12.0, 22.0, 21.0)"
11-01-2023 19:10:40.391119,"(1.26, 1.35, 1.341061946902655)","(51.0, 95.0, 92.33333333333333)","(81.0, 200.0, 195.83333333333334)","(3.9, 5.2, 5.128571428571429)","(12.0, 22.0, 21.0)"
11-01-2023 19:10:41.381937,"(1.26, 1.35, 1.3414406779661017)","(51.0, 95.0, 87.0)","(81.0, 200.0, 195.83333333333334)","(3.9, 5.2, 5.149152542372882)","(12.0, 22.0, 20.857142857142858)"
11-01-2023 19:10:42.267540,"(1.26, 1.35, 1.3436477987421385)","(51.0, 95.0, 81.66666666666667)","(81.0, 200.0, 195.83333333333334)","(4.0, 5.2, 5.149152542372882)","(12.0, 22.0, 20.857142857142858)"
11-01-2023 19:10:43.119787,"(1.26, 1.35, 1.3443258426966294)","(51.0, 90.0, 75.0)","(81.0, 200.0, 195.83333333333334)","(4.0, 5.2, 5.155223880597015)","(12.0, 22.0, 20.857142857142858)"
11-01-2023 19:10:44.013490,"(1.26, 1.34, 1.3215671641791045)","(51.0, 90.0, 83.57142857142857)","(81.0, 220.0, 209.23076923076923)","(4.0, 5.4, 5.386666666666667)","(12.0, 23.0, 21.2)"
11-01-2023 19:10:44.916107,"(1.26, 1.34, 1.3301499250374813)","(51.0, 90.0, 83.57142857142857)","(81.0, 210.0, 205.0)","(4.0, 5.3, 5.290909090909091)","(12.0, 23.0, 21.5)"
11-01-2023 19:10:45.741050,"(1.26, 1.34, 1.3301418439716313)","(51.0, 90.0, 84.54545454545455)","(81.0, 210.0, 205.0)","(4.0, 5.3, 5.29047619047619)","(12.0, 23.0, 21.5)"
11-01-2023 19:10:46.566882,"(1.26, 1.34, 1.3302812939521802)","(51.0, 90.0, 88.0)","(81.0, 210.0, 205.0)","(4.0, 5.3, 5.2615384615384615)","(12.0, 23.0, 21.5)"
11-01-2023 19:10:47.486310,"(1.26, 1.33, 1.3278518518518518)","(51.0, 95.0, 87.5)","(81.0, 210.0, 205.0)","(4.0, 5.4, 5.390000000000001)","(12.0, 23.0, 21.363636363636363)"
11-01-2023 19:10:48.331848,"(1.26, 1.33, 1.3245925925925928)","(51.0, 95.0, 87.5)","(81.0, 210.0, 205.0)","(4.0, 5.6, 5.4363636363636365)","(12.0, 23.0, 21.2)"
11-01-2023 19:10:49.136701,"(1.26, 1.33, 1.323720930232558)","(51.0, 95.0, 90.0)","(81.0, 210.0, 205.0)","(4.0, 5.6, 5.52)","(12.0, 23.0, 22.0)"
11-01-2023 19:10:50.059263,"(1.26, 1.34, 1.3306293706293708)","(51.0, 95.0, 90.0)","(81.0, 210.0, 205.0)","(4.0, 5.5, 5.46)","(12.0, 23.0, 20.727272727272727)"
11-01-2023 19:10:51.019435,"(1.26, 1.34, 1.3317948717948718)","(51.0, 95.0, 90.0)","(81.0, 220.0, 209.23076923076923)","(4.0, 5.5, 5.46)","(12.0, 24.0, 20.727272727272727)"
11-01-2023 19:10:51.893705,"(1.26, 1.34, 1.3312121212121213)","(51.0, 95.0, 90.0)","(81.0, 200.0, 195.83333333333334)","(4.0, 5.5, 5.46)","(12.0, 24.0, 20.727272727272727)"
11-01-2023 19:10:52.682083,"(1.26, 1.34, 1.3311224489795919)","(51.0, 95.0, 90.0)","(81.0, 190.0, 186.66666666666669)","(4.0, 5.5, 5.46)","(12.0, 24.0, 20.727272727272727)"
11-01-2023 19:10:53.513342,"(1.26, 1.34, 1.3311224489795919)","(51.0, 95.0, 90.0)","(81.0, 190.0, 186.66666666666669)","(4.0, 5.4, 5.372727272727273)","(12.0, 24.0, 20.727272727272727)"
11-01-2023 19:10:54.424014,"(1.26, 1.34, 1.3305945945945947)","(51.0, 95.0, 90.0)","(81.0, 190.0, 186.66666666666669)","(4.0, 5.4, 5.372727272727273)","(12.0, 24.0, 20.727272727272727)"
11-01-2023 19:10:55.334332,"(1.24, 1.34, 1.330891089108911)","(51.0, 95.0, 90.0)","(81.0, 190.0, 186.66666666666669)","(4.0, 5.4, 5.372727272727273)","(12.0, 24.0, 20.727272727272727)"
11-01-2023 19:10:56.131625,"(1.24, 1.34, 1.3313207547169812)","(51.0, 100.0, 88.0)","(81.0, 190.0, 186.66666666666669)","(4.0, 5.4, 5.372727272727273)","(12.0, 24.0, 20.727272727272727)"
11-01-2023 19:10:56.990067,"(1.24, 1.34, 1.3321538461538462)","(51.0, 95.0, 90.0)","(81.0, 190.0, 186.66666666666669)","(4.0, 5.4, 5.372727272727273)","(12.0, 24.0, 20.727272727272727)"
11-01-2023 19:10:57.886019,"(1.24, 1.34, 1.3321538461538462)","(51.0, 95.0, 91.25)","(81.0, 190.0, 186.66666666666669)","(4.0, 5.4, 5.372727272727273)","(12.0, 24.0, 20.727272727272727)"
11-01-2023 19:10:58.706781,"(1.24, 1.34, 1.3324137931034483)","(51.0, 100.0, 88.57142857142857)","(81.0, 190.0, 186.66666666666669)","(4.0, 5.4, 5.372727272727273)","(12.0, 24.0, 20.727272727272727)"
11-01-2023 19:10:59.535701,"(1.24, 1.34, 1.3315384615384616)","(51.0, 100.0, 88.0)","(81.0, 190.0, 179.33333333333334)","(4.0, 5.4, 5.361538461538462)","(12.0, 24.0, 20.727272727272727)"
11-01-2023 19:11:00.475055,"(1.24, 1.34, 1.3326666666666667)","(51.0, 100.0, 88.0)","(81.0, 190.0, 179.33333333333334)","(4.0, 5.4, 5.372727272727273)","(12.0, 24.0, 20.727272727272727)"
11-01-2023 19:11:01.401287,"(1.24, 1.34, 1.3326666666666667)","(51.0, 100.0, 88.0)","(81.0, 190.0, 179.33333333333334)","(4.0, 5.4, 5.388)","(12.0, 24.0, 22.05263157894737)"
11-01-2023 19:11:02.212497,"(1.24, 1.34, 1.3310280373831775)","(51.0, 100.0, 88.0)","(81.0, 240.0, 170.0)","(4.0, 5.4, 5.376)","(12.0, 23.0, 22.05263157894737)"
11-01-2023 19:11:03.006332,"(1.24, 1.34, 1.331047619047619)","(51.0, 100.0, 88.0)","(81.0, 230.0, 218.33333333333331)","(4.0, 5.4, 5.315789473684211)","(12.0, 23.0, 22.05263157894737)"
11-01-2023 19:11:03.868354,"(1.24, 1.34, 1.331047619047619)","(51.0, 100.0, 88.0)","(81.0, 230.0, 220.0)","(4.0, 5.4, 5.315789473684211)","(12.0, 23.0, 22.05263157894737)"
11-01-2023 19:11:04.797417,"(1.24, 1.34, 1.331047619047619)","(51.0, 100.0, 88.0)","(81.0, 230.0, 220.0)","(4.0, 5.4, 5.318181818181818)","(12.0, 23.0, 22.05263157894737)"
11-01-2023 19:11:05.660522,"(1.24, 1.34, 1.331047619047619)","(51.0, 100.0, 88.75)","(81.0, 230.0, 220.0)","(4.0, 5.4, 5.318181818181818)","(12.0, 23.0, 21.625)"
