,Count On Me,Direct Affect,Jessandi,Mikasa,Myeyesadoreyou,Penfold Park,Calm Down,Dark Lever
15-12-2022 13:19:51.582126,"(6.5, 7.8, 7.5)","(4.6, 6.0, 5.969230769230769)","(15.0, 18.5, 18.414285714285715)","(3.7, 4.5, 4.4988439306358385)","(5.5, 7.8, 7.5793103448275865)","(20.0, 32.0, 30.0)","(3.8, 4.3, 4.292670157068063)","(51.0, 95.0, 85.9090909090909)"
15-12-2022 13:19:52.723791,"(6.5, 7.8, 7.5)","(4.6, 6.0, 5.969230769230769)","(15.0, 18.5, 18.414285714285715)","(3.7, 4.5, 4.4988439306358385)","(5.5, 7.8, 7.5793103448275865)","(20.0, 32.0, 30.0)","(3.8, 4.3, 4.292670157068063)","(51.0, 95.0, 85.9090909090909)"
15-12-2022 13:19:53.839576,"(6.5, 7.8, 7.5)","(4.6, 6.0, 5.969230769230769)","(15.0, 18.5, 18.414285714285715)","(3.7, 4.5, 4.4988439306358385)","(5.5, 7.8, 7.5793103448275865)","(20.0, 32.0, 30.0)","(3.8, 4.3, 4.292670157068063)","(51.0, 95.0, 85.9090909090909)"
15-12-2022 13:19:54.911591,"(6.5, 7.8, 7.5)","(4.6, 6.0, 5.969230769230769)","(15.0, 18.5, 18.42105263157895)","(3.7, 4.5, 4.499418604651162)","(5.5, 7.8, 7.5793103448275865)","(20.0, 32.0, 30.0)","(3.8, 4.3, 4.292670157068063)","(51.0, 95.0, 85.9090909090909)"
15-12-2022 13:19:56.037961,"(6.5, 7.8, 7.5)","(4.6, 6.0, 5.969230769230769)","(15.0, 18.5, 18.42105263157895)","(3.7, 4.5, 4.499418604651162)","(5.5, 7.8, 7.5793103448275865)","(20.0, 32.0, 30.0)","(3.8, 4.3, 4.292670157068063)","(51.0, 95.0, 85.9090909090909)"
15-12-2022 13:19:57.160047,"(6.5, 7.8, 7.5)","(4.6, 6.0, 5.969230769230769)","(15.0, 19.5, 18.875)","(3.7, 4.5, 4.499418604651162)","(5.5, 7.8, 7.5793103448275865)","(20.0, 32.0, 30.0)","(3.8, 4.3, 4.292670157068063)","(51.0, 95.0, 85.9090909090909)"
15-12-2022 13:19:58.258670,"(6.5, 7.8, 7.5)","(4.6, 6.0, 5.969230769230769)","(15.0, 19.5, 18.875)","(3.7, 4.5, 4.499418604651162)","(5.5, 7.8, 7.5793103448275865)","(20.0, 32.0, 30.0)","(3.8, 4.3, 4.292670157068063)","(51.0, 95.0, 85.9090909090909)"
15-12-2022 13:19:59.327449,"(6.5, 7.8, 7.5)","(4.6, 6.0, 5.969230769230769)","(15.0, 19.5, 18.933962264150942)","(3.7, 4.5, 4.499418604651162)","(5.5, 7.8, 7.5793103448275865)","(20.0, 32.0, 30.0)","(3.8, 4.3, 4.292670157068063)","(51.0, 95.0, 85.9090909090909)"
15-12-2022 13:20:00.357405,"(6.5, 7.8, 7.476923076923077)","(4.6, 6.0, 5.969230769230769)","(15.0, 19.5, 18.933962264150942)","(3.7, 4.5, 4.499418604651162)","(5.5, 7.8, 7.5793103448275865)","(20.0, 32.0, 30.0)","(3.8, 4.3, 4.292513368983957)","(51.0, 95.0, 85.9090909090909)"
15-12-2022 13:20:01.438023,"(6.5, 7.8, 7.476923076923077)","(4.6, 6.0, 5.969230769230769)","(15.0, 19.5, 18.933962264150942)","(3.7, 4.5, 4.499418604651162)","(5.5, 7.8, 7.5793103448275865)","(20.0, 32.0, 30.0)","(3.8, 4.3, 4.292513368983957)","(51.0, 95.0, 85.9090909090909)"
15-12-2022 13:20:02.511610,"(6.5, 7.8, 7.476923076923077)","(4.6, 6.0, 5.969230769230769)","(15.0, 19.5, 18.933962264150942)","(3.7, 4.5, 4.499418604651162)","(5.5, 7.8, 7.5793103448275865)","(20.0, 32.0, 30.0)","(3.8, 4.3, 4.292513368983957)","(51.0, 95.0, 85.9090909090909)"
15-12-2022 13:20:03.568977,"(6.5, 7.8, 7.476923076923077)","(4.6, 6.0, 5.969230769230769)","(15.0, 19.5, 18.933962264150942)","(3.7, 4.5, 4.499418604651162)","(5.5, 7.8, 7.5793103448275865)","(20.0, 32.0, 30.0)","(3.8, 4.3, 4.292513368983957)","(51.0, 95.0, 85.9090909090909)"
15-12-2022 13:20:04.662875,"(6.5, 7.8, 7.566666666666666)","(4.6, 6.0, 5.863636363636363)","(15.0, 18.5, 18.07894736842105)","(3.7, 4.5, 4.499420289855072)","(5.5, 7.6, 7.48125)","(20.0, 32.0, 30.0)","(3.8, 4.3, 4.290909090909091)","(51.0, 95.0, 85.9090909090909)"
15-12-2022 13:20:05.770166,"(6.5, 7.8, 7.466666666666667)","(4.6, 6.0, 5.863636363636363)","(15.0, 18.5, 18.02)","(3.7, 4.5, 4.499420289855072)","(5.5, 7.6, 7.48125)","(20.0, 32.0, 30.0)","(3.8, 4.3, 4.290909090909091)","(51.0, 95.0, 85.9090909090909)"
15-12-2022 13:20:07.139980,"(6.5, 7.8, 7.466666666666667)","(4.6, 6.0, 5.863636363636363)","(15.0, 18.5, 17.925531914893618)","(3.7, 4.5, 4.499420289855072)","(5.5, 7.6, 7.48125)","(20.0, 32.0, 30.0)","(3.8, 4.3, 4.290909090909091)","(51.0, 95.0, 85.9090909090909)"
15-12-2022 13:20:08.533811,"(6.5, 7.8, 7.48695652173913)","(4.6, 6.0, 5.3625)","(15.0, 18.5, 17.988636363636363)","(3.7, 4.5, 4.553424657534246)","(5.5, 7.6, 7.5793103448275865)","(20.0, 32.0, 33.0)","(3.8, 4.3, 4.381645569620254)","(51.0, 95.0, 90.0)"
15-12-2022 13:20:09.832995,"(6.5, 7.8, 7.48695652173913)","(4.4, 5.5, 5.3625)","(14.0, 18.5, 17.988636363636363)","(3.7, 4.8, 4.567241379310345)","(5.5, 7.8, 7.5793103448275865)","(20.0, 34.0, 33.0)","(3.8, 4.4, 4.381645569620254)","(51.0, 95.0, 99.16666666666667)"
15-12-2022 13:20:11.067287,"(6.5, 7.8, 7.48695652173913)","(4.4, 5.5, 5.688888888888889)","(14.0, 18.5, 17.988636363636363)","(3.7, 4.8, 4.567241379310345)","(5.5, 7.8, 7.5793103448275865)","(20.0, 34.0, 33.0)","(3.8, 4.4, 4.381587301587302)","(51.0, 100.0, 99.16666666666667)"
15-12-2022 13:20:12.300385,"(6.5, 7.8, 7.468965517241379)","(4.4, 6.0, 5.688888888888889)","(14.0, 18.5, 17.988636363636363)","(3.7, 4.8, 4.567241379310345)","(5.5, 7.8, 7.5793103448275865)","(20.0, 34.0, 32.25)","(3.8, 4.4, 4.381587301587302)","(51.0, 100.0, 99.16666666666667)"
15-12-2022 13:20:13.521790,"(6.5, 7.8, 7.468965517241379)","(4.4, 5.8, 5.657142857142857)","(14.0, 18.5, 17.988636363636363)","(3.7, 4.8, 4.567241379310345)","(5.5, 7.8, 7.5793103448275865)","(20.0, 34.0, 32.25)","(3.8, 4.4, 4.381587301587302)","(51.0, 100.0, 86.05263157894737)"
15-12-2022 13:20:14.745315,"(6.5, 7.8, 7.581818181818182)","(4.4, 5.8, 5.709090909090909)","(14.0, 18.5, 17.988636363636363)","(3.7, 4.8, 4.567241379310345)","(5.5, 7.8, 7.5793103448275865)","(20.0, 34.0, 32.25)","(3.8, 4.4, 4.381587301587302)","(51.0, 110.0, 87.8048780487805)"
15-12-2022 13:20:16.125452,"(6.5, 7.8, 7.581818181818182)","(4.4, 5.8, 5.75)","(14.0, 18.5, 17.988636363636363)","(3.7, 4.8, 4.567241379310345)","(5.5, 7.8, 7.5793103448275865)","(20.0, 34.0, 32.25)","(3.8, 4.4, 4.381587301587302)","(51.0, 110.0, 94.28571428571429)"
15-12-2022 13:20:17.255640,"(6.5, 7.8, 7.581818181818182)","(4.4, 5.9, 5.75)","(14.0, 18.5, 17.988636363636363)","(3.7, 4.8, 4.567241379310345)","(5.5, 7.8, 7.5793103448275865)","(20.0, 34.0, 32.25)","(3.8, 4.4, 4.381587301587302)","(51.0, 100.0, 97.5)"
15-12-2022 13:20:18.578241,"(6.5, 7.8, 7.622222222222223)","(4.4, 5.9, 5.78888888888889)","(14.0, 18.5, 17.988636363636363)","(3.7, 4.8, 4.567241379310345)","(5.5, 7.8, 7.5793103448275865)","(20.0, 34.0, 32.25)","(3.8, 4.4, 4.287460815047022)","(51.0, 100.0, 90.5)"
15-12-2022 13:20:19.662422,"(6.5, 7.8, 7.468965517241379)","(4.4, 5.9, 5.78888888888889)","(14.0, 18.5, 17.988636363636363)","(3.7, 4.8, 4.567241379310345)","(5.5, 7.8, 7.5793103448275865)","(20.0, 34.0, 32.25)","(3.8, 4.3, 4.287460815047022)","(51.0, 110.0, 97.33333333333333)"
15-12-2022 13:20:20.784190,"(6.5, 7.8, 7.468965517241379)","(4.4, 5.9, 5.78888888888889)","(14.0, 18.5, 17.988636363636363)","(3.7, 4.8, 4.644827586206897)","(5.5, 7.8, 7.553846153846154)","(20.0, 34.0, 32.25)","(3.8, 4.3, 4.286942675159236)","(51.0, 100.0, 90.0)"
15-12-2022 13:20:21.891230,"(6.5, 7.8, 7.416)","(4.4, 5.6, 5.527272727272727)","(14.0, 18.5, 17.988636363636363)","(3.7, 4.8, 4.637704918032787)","(5.5, 7.8, 7.553846153846154)","(20.0, 34.0, 32.25)","(3.8, 4.3, 4.380794701986756)","(51.0, 100.0, 90.0)"
15-12-2022 13:20:23.065431,"(6.5, 7.8, 7.416)","(4.4, 5.6, 5.527272727272727)","(14.0, 18.5, 17.988636363636363)","(3.7, 4.7, 4.637704918032787)","(5.5, 7.8, 7.553846153846154)","(20.0, 34.0, 32.25)","(3.8, 4.4, 4.380794701986756)","(51.0, 100.0, 90.0)"
15-12-2022 13:20:24.147515,"(6.5, 7.8, 7.416)","(4.4, 5.6, 5.527272727272727)","(14.0, 18.5, 17.988636363636363)","(3.7, 4.8, 4.644827586206897)","(5.5, 7.8, 7.553846153846154)","(20.0, 34.0, 32.25)","(3.8, 4.4, 4.380794701986756)","(51.0, 100.0, 90.0)"
15-12-2022 13:20:25.212113,"(6.5, 7.8, 7.416)","(4.4, 5.6, 5.527272727272727)","(14.0, 18.5, 17.988636363636363)","(3.7, 4.8, 4.651648351648352)","(5.5, 7.8, 7.553846153846154)","(20.0, 34.0, 32.25)","(3.8, 4.4, 4.381350482315113)","(51.0, 100.0, 90.0)"
15-12-2022 13:20:26.347030,"(6.5, 7.8, 7.416)","(4.4, 5.6, 5.466666666666667)","(14.0, 18.5, 17.988636363636363)","(3.7, 4.8, 4.644827586206897)","(5.5, 7.8, 7.553846153846154)","(20.0, 34.0, 32.25)","(3.8, 4.4, 4.381350482315113)","(51.0, 100.0, 90.0)"
15-12-2022 13:20:27.505355,"(6.5, 7.8, 7.416)","(4.4, 5.8, 5.466666666666667)","(14.0, 18.5, 18.403225806451612)","(3.7, 4.8, 4.656382978723404)","(5.5, 7.8, 7.553846153846154)","(20.0, 34.0, 32.25)","(3.8, 4.4, 4.3462962962962965)","(51.0, 100.0, 85.92592592592592)"
15-12-2022 13:20:28.644369,"(6.5, 7.8, 7.32)","(4.4, 5.8, 5.466666666666667)","(14.0, 18.5, 18.403225806451612)","(3.7, 4.8, 4.656382978723404)","(5.5, 7.8, 7.553846153846154)","(20.0, 34.0, 32.25)","(3.8, 4.4, 4.3462962962962965)","(51.0, 110.0, 90.0)"
15-12-2022 13:20:29.803149,"(6.5, 7.8, 7.56)","(4.4, 5.8, 5.733333333333333)","(14.0, 18.5, 18.403225806451612)","(3.7, 4.8, 4.662244897959184)","(5.5, 7.8, 7.553846153846154)","(20.0, 34.0, 32.25)","(3.8, 4.4, 4.340816326530613)","(51.0, 100.0, 90.0)"
15-12-2022 13:20:30.981559,"(6.5, 7.4, 7.25)","(4.4, 5.8, 5.688888888888888)","(14.0, 18.5, 18.403225806451612)","(3.7, 4.8, 4.662244897959184)","(5.5, 7.8, 7.553846153846154)","(20.0, 34.0, 32.25)","(3.8, 4.4, 4.340816326530613)","(51.0, 100.0, 90.0)"
15-12-2022 13:20:32.074638,"(6.5, 7.4, 7.25)","(4.4, 5.8, 5.542857142857143)","(14.0, 18.5, 18.403225806451612)","(3.7, 4.8, 4.662244897959184)","(5.5, 7.8, 7.553846153846154)","(20.0, 34.0, 32.25)","(3.8, 4.4, 4.340816326530613)","(51.0, 100.0, 90.0)"
15-12-2022 13:20:33.145866,"(6.5, 7.4, 7.2384615384615385)","(4.4, 5.8, 5.542857142857143)","(14.0, 18.5, 18.403225806451612)","(3.7, 4.8, 4.662244897959184)","(5.5, 7.8, 7.553846153846154)","(20.0, 34.0, 32.25)","(3.8, 4.4, 4.340816326530613)","(51.0, 100.0, 90.0)"
15-12-2022 13:20:34.210119,"(6.5, 7.4, 7.2384615384615385)","(4.4, 5.8, 5.578947368421052)","(14.0, 18.5, 18.403225806451612)","(3.7, 4.8, 4.662244897959184)","(5.5, 7.8, 7.553846153846154)","(20.0, 34.0, 32.25)","(3.8, 4.4, 4.340816326530613)","(51.0, 100.0, 90.0)"
15-12-2022 13:20:35.234591,"(6.5, 7.4, 7.195121951219512)","(4.4, 5.8, 5.578947368421052)","(14.0, 18.5, 18.403225806451612)","(3.7, 4.8, 4.662244897959184)","(5.5, 7.8, 7.553846153846154)","(20.0, 34.0, 32.25)","(3.8, 4.4, 4.340816326530613)","(51.0, 100.0, 90.0)"
15-12-2022 13:20:36.221620,"(6.5, 7.4, 7.213333333333334)","(4.4, 5.8, 5.578947368421052)","(14.0, 18.5, 18.403225806451612)","(3.7, 4.8, 4.662244897959184)","(5.5, 7.8, 7.553846153846154)","(20.0, 34.0, 32.25)","(3.8, 4.4, 4.340816326530613)","(51.0, 110.0, 85.92592592592592)"
15-12-2022 13:20:37.272689,"(6.5, 7.4, 7.213333333333334)","(4.4, 5.8, 5.578947368421052)","(14.0, 18.5, 18.403225806451612)","(3.7, 4.8, 4.662244897959184)","(5.5, 7.8, 7.553846153846154)","(20.0, 34.0, 32.25)","(3.8, 4.4, 4.340816326530613)","(51.0, 110.0, 85.92592592592592)"
15-12-2022 13:20:38.298145,"(6.5, 7.4, 7.213333333333334)","(4.4, 5.8, 5.578947368421052)","(14.0, 18.5, 18.403225806451612)","(3.7, 4.8, 4.662244897959184)","(5.5, 7.8, 7.553846153846154)","(20.0, 34.0, 32.25)","(3.8, 4.4, 4.3539682539682545)","(51.0, 110.0, 85.92592592592592)"
15-12-2022 13:20:39.330766,"(6.5, 7.4, 7.213333333333334)","(4.4, 5.8, 5.55)","(14.0, 18.5, 18.403225806451612)","(3.7, 4.7, 4.653623188405797)","(5.5, 7.8, 7.553846153846154)","(20.0, 34.0, 32.25)","(3.8, 4.4, 4.3539682539682545)","(51.0, 110.0, 85.92592592592592)"
15-12-2022 13:20:40.333075,"(6.5, 7.4, 7.213333333333334)","(4.4, 5.8, 5.55)","(14.0, 18.5, 18.403225806451612)","(3.7, 4.7, 4.653623188405797)","(5.5, 7.8, 7.553846153846154)","(20.0, 34.0, 32.25)","(3.8, 4.4, 4.3539682539682545)","(51.0, 110.0, 85.92592592592592)"
15-12-2022 13:20:41.383722,"(6.5, 7.4, 7.213333333333334)","(4.4, 5.8, 5.55)","(14.0, 18.5, 18.425)","(3.7, 4.7, 4.660975609756098)","(5.5, 7.8, 7.553846153846154)","(20.0, 34.0, 32.25)","(3.8, 4.4, 4.281375358166189)","(51.0, 110.0, 85.92592592592592)"
15-12-2022 13:20:42.377969,"(6.5, 7.4, 7.232)","(4.4, 5.8, 5.55)","(14.0, 18.5, 18.425)","(3.7, 4.7, 4.660975609756098)","(5.5, 7.8, 7.553846153846154)","(20.0, 34.0, 32.25)","(3.8, 4.3, 4.281375358166189)","(51.0, 110.0, 85.92592592592592)"
15-12-2022 13:20:43.424408,"(6.5, 7.4, 7.362500000000001)","(4.4, 5.8, 5.55)","(14.0, 18.5, 18.425)","(3.7, 4.7, 4.660975609756098)","(5.5, 7.8, 7.553846153846154)","(20.0, 34.0, 32.25)","(3.8, 4.3, 4.281375358166189)","(51.0, 110.0, 85.92592592592592)"
15-12-2022 13:20:44.514767,"(6.5, 7.4, 7.3828571428571435)","(4.4, 5.8, 5.55)","(14.0, 18.5, 18.425)","(3.7, 4.7, 4.658441558441559)","(5.5, 7.8, 7.553846153846154)","(20.0, 34.0, 32.25)","(3.8, 4.3, 4.281375358166189)","(51.0, 110.0, 86.78571428571429)"
15-12-2022 13:20:45.610732,"(6.5, 7.4, 7.37)","(4.4, 5.8, 5.55)","(14.0, 18.5, 18.425)","(3.7, 4.7, 4.651219512195122)","(5.5, 7.8, 7.606060606060606)","(20.0, 34.0, 32.25)","(3.8, 4.3, 4.281375358166189)","(51.0, 110.0, 93.4375)"
15-12-2022 13:20:46.615430,"(6.5, 7.4, 7.264285714285714)","(4.4, 5.8, 5.55)","(14.0, 18.5, 18.425)","(3.7, 4.7, 4.651219512195122)","(5.5, 7.8, 7.606060606060606)","(20.0, 34.0, 32.25)","(3.8, 4.3, 4.281375358166189)","(51.0, 100.0, 93.4375)"
15-12-2022 13:20:47.800760,"(6.5, 7.4, 7.292957746478874)","(4.4, 5.8, 5.545454545454546)","(14.0, 18.5, 18.3)","(3.7, 4.7, 4.662264150943396)","(5.5, 7.8, 7.627027027027027)","(20.0, 34.0, 32.25)","(3.8, 4.3, 4.283028720626632)","(51.0, 100.0, 93.4375)"
15-12-2022 13:20:48.889706,"(6.5, 7.4, 7.30843373493976)","(4.4, 5.8, 5.545454545454546)","(14.0, 18.5, 18.3)","(3.7, 4.7, 4.662264150943396)","(5.5, 7.8, 7.627027027027027)","(20.0, 34.0, 32.25)","(3.8, 4.3, 4.283028720626632)","(51.0, 100.0, 93.4375)"
15-12-2022 13:20:50.017316,"(6.5, 7.4, 7.30843373493976)","(4.4, 5.8, 5.545454545454546)","(14.0, 18.5, 18.3)","(3.7, 4.7, 4.666386554621849)","(5.5, 7.8, 7.627027027027027)","(20.0, 34.0, 32.25)","(3.8, 4.3, 4.287845303867403)","(51.0, 100.0, 93.4375)"
15-12-2022 13:20:51.164380,"(6.5, 7.4, 7.30843373493976)","(4.4, 5.8, 5.545454545454546)","(14.0, 18.5, 18.3)","(3.7, 4.7, 4.666386554621849)","(5.5, 7.8, 7.627027027027027)","(20.0, 34.0, 32.25)","(3.8, 4.3, 4.287845303867403)","(51.0, 100.0, 93.4375)"
15-12-2022 13:20:52.286777,"(6.5, 7.4, 7.319148936170213)","(4.4, 5.8, 5.545454545454546)","(14.0, 18.5, 18.3)","(3.7, 4.7, 4.665811965811966)","(5.5, 7.8, 7.627027027027027)","(20.0, 34.0, 32.25)","(3.8, 4.3, 4.287845303867403)","(51.0, 100.0, 93.4375)"
15-12-2022 13:20:53.403620,"(6.5, 7.4, 7.319148936170213)","(4.4, 5.8, 5.545454545454546)","(14.0, 19.0, 17.766666666666666)","(3.7, 4.7, 4.665811965811966)","(5.5, 7.8, 7.627027027027027)","(20.0, 34.0, 32.25)","(3.8, 4.3, 4.287845303867403)","(51.0, 100.0, 93.4375)"
15-12-2022 13:20:54.566626,"(6.5, 7.4, 7.319148936170213)","(4.4, 5.8, 5.545454545454546)","(14.0, 19.0, 18.333333333333332)","(3.9, 4.7, 4.665517241379311)","(5.5, 7.8, 7.627027027027027)","(20.0, 34.0, 32.25)","(3.8, 4.3, 4.288746803069054)","(51.0, 100.0, 86.66666666666667)"
15-12-2022 13:20:55.627983,"(6.5, 7.4, 7.319148936170213)","(4.4, 5.8, 5.545454545454546)","(14.0, 19.0, 18.333333333333332)","(3.9, 4.7, 4.665517241379311)","(5.5, 7.8, 7.627027027027027)","(20.0, 34.0, 32.25)","(3.8, 4.3, 4.288746803069054)","(51.0, 100.0, 86.66666666666667)"
15-12-2022 13:20:56.767848,"(6.5, 7.4, 7.319148936170213)","(4.4, 5.8, 5.545454545454546)","(14.0, 19.0, 18.193548387096776)","(3.9, 4.7, 4.6646017699115045)","(5.5, 7.8, 7.627027027027027)","(20.0, 34.0, 32.833333333333336)","(3.8, 4.3, 4.289908256880734)","(51.0, 100.0, 86.66666666666667)"
15-12-2022 13:20:57.898852,"(6.5, 7.4, 7.384615384615385)","(4.4, 5.8, 5.545454545454546)","(14.0, 21.0, 19.75)","(3.9, 4.7, 4.6646017699115045)","(5.5, 7.8, 7.627027027027027)","(20.0, 34.0, 30.75)","(3.8, 4.3, 4.358108108108108)","(51.0, 100.0, 92.0)"
15-12-2022 13:20:59.098231,"(6.5, 7.4, 7.384615384615385)","(4.4, 5.8, 5.545454545454546)","(14.0, 21.0, 19.75)","(3.9, 4.7, 4.593939393939394)","(5.5, 7.8, 7.627027027027027)","(20.0, 32.0, 30.75)","(3.8, 4.5, 4.36624203821656)","(51.0, 95.0, 92.0)"
15-12-2022 13:21:00.290687,"(6.5, 7.4, 7.306122448979592)","(4.4, 5.8, 5.545454545454546)","(14.0, 21.0, 19.214285714285715)","(3.9, 4.6, 4.593023255813953)","(5.5, 7.8, 7.627027027027027)","(20.0, 32.0, 30.75)","(3.8, 4.5, 4.353146853146853)","(51.0, 95.0, 93.33333333333334)"
15-12-2022 13:21:01.538383,"(6.5, 7.4, 7.302127659574468)","(4.4, 5.8, 5.545454545454546)","(14.0, 21.0, 19.214285714285715)","(3.9, 4.6, 4.593023255813953)","(5.5, 7.8, 7.627027027027027)","(20.0, 32.0, 30.75)","(3.8, 4.5, 4.353146853146853)","(51.0, 95.0, 92.14285714285714)"
15-12-2022 13:21:02.582046,"(6.5, 7.4, 7.302127659574468)","(4.4, 5.8, 5.545454545454546)","(14.0, 21.0, 19.214285714285715)","(3.9, 4.6, 4.593023255813953)","(5.5, 7.8, 7.627027027027027)","(20.0, 32.0, 30.75)","(3.8, 4.5, 4.353146853146853)","(51.0, 95.0, 92.14285714285714)"
15-12-2022 13:21:03.645602,"(6.5, 7.4, 7.302127659574468)","(4.4, 5.8, 5.545454545454546)","(14.0, 21.0, 19.214285714285715)","(3.9, 4.7, 4.658415841584159)","(5.5, 7.8, 7.627027027027027)","(20.0, 32.0, 30.75)","(3.8, 4.5, 4.353146853146853)","(51.0, 95.0, 92.14285714285714)"
15-12-2022 13:21:04.649815,"(6.5, 7.4, 7.302127659574468)","(4.4, 5.8, 5.545454545454546)","(14.0, 21.0, 19.214285714285715)","(3.9, 4.7, 4.658415841584159)","(5.5, 8.0, 7.733333333333333)","(20.0, 32.0, 30.75)","(3.8, 4.5, 4.353146853146853)","(51.0, 95.0, 92.14285714285714)"
15-12-2022 13:21:05.706365,"(6.5, 7.4, 7.302127659574468)","(4.4, 5.8, 5.545454545454546)","(14.0, 20.0, 19.03846153846154)","(3.9, 4.7, 4.658415841584159)","(5.5, 8.0, 7.8)","(20.0, 32.0, 30.75)","(3.8, 4.5, 4.353146853146853)","(51.0, 90.0, 83.18181818181819)"
15-12-2022 13:21:06.799444,"(6.5, 7.4, 7.289156626506024)","(4.4, 5.8, 5.545454545454546)","(14.0, 20.0, 19.03846153846154)","(3.9, 4.7, 4.658415841584159)","(5.5, 8.0, 7.8)","(20.0, 32.0, 30.75)","(3.8, 4.5, 4.333333333333333)","(51.0, 90.0, 83.18181818181819)"
15-12-2022 13:21:07.863301,"(6.5, 7.4, 7.289156626506024)","(4.4, 5.8, 5.545454545454546)","(14.0, 20.0, 19.03846153846154)","(3.9, 4.7, 4.658415841584159)","(5.5, 8.0, 7.8)","(20.0, 32.0, 30.75)","(3.8, 4.5, 4.333333333333333)","(51.0, 90.0, 83.18181818181819)"
15-12-2022 13:21:08.949746,"(6.5, 7.4, 7.289156626506024)","(4.4, 5.8, 5.545454545454546)","(14.0, 20.0, 19.03846153846154)","(3.9, 4.7, 4.653846153846154)","(5.5, 8.0, 7.857142857142858)","(20.0, 32.0, 30.75)","(3.8, 4.5, 4.404545454545454)","(51.0, 90.0, 83.18181818181819)"
15-12-2022 13:21:09.964239,"(6.5, 7.4, 7.380952380952381)","(4.4, 5.8, 5.545454545454546)","(14.0, 20.0, 19.03846153846154)","(3.9, 4.7, 4.641414141414142)","(5.5, 8.0, 7.914285714285715)","(20.0, 32.0, 30.75)","(3.8, 4.5, 4.404545454545454)","(51.0, 90.0, 83.18181818181819)"
15-12-2022 13:21:10.981108,"(6.5, 7.4, 7.380952380952381)","(4.4, 5.8, 5.545454545454546)","(14.0, 20.0, 19.023255813953487)","(3.9, 4.7, 4.641414141414142)","(5.5, 8.0, 7.914285714285715)","(20.0, 32.0, 30.75)","(3.8, 4.5, 4.404545454545454)","(51.0, 90.0, 83.18181818181819)"
15-12-2022 13:21:11.962009,"(6.5, 7.4, 7.380952380952381)","(4.4, 5.8, 5.545454545454546)","(14.0, 20.0, 19.023255813953487)","(3.8, 4.6, 4.5874999999999995)","(5.5, 8.0, 7.921052631578947)","(20.0, 32.0, 30.75)","(3.8, 4.5, 4.404545454545454)","(51.0, 90.0, 83.18181818181819)"
15-12-2022 13:21:12.959463,"(6.5, 7.4, 7.289156626506024)","(4.4, 5.8, 5.545454545454546)","(14.0, 20.0, 19.023255813953487)","(3.8, 4.6, 4.586301369863014)","(5.5, 8.0, 7.921052631578947)","(20.0, 32.0, 30.75)","(3.8, 4.5, 4.404545454545454)","(51.0, 90.0, 83.18181818181819)"
15-12-2022 13:21:13.981183,"(6.5, 7.4, 7.289156626506024)","(4.4, 5.8, 5.545454545454546)","(14.0, 20.0, 19.023255813953487)","(3.8, 4.6, 4.586301369863014)","(5.5, 8.0, 7.921052631578947)","(20.0, 32.0, 30.75)","(3.8, 4.5, 4.404545454545454)","(51.0, 90.0, 83.18181818181819)"
15-12-2022 13:21:15.283393,"(6.5, 7.4, 7.338028169014085)","(4.4, 5.8, 5.545454545454546)","(14.0, 20.0, 19.023255813953487)","(3.8, 4.6, 4.584126984126984)","(5.5, 8.0, 7.921052631578947)","(20.0, 32.0, 30.75)","(3.8, 4.5, 4.41699604743083)","(51.0, 90.0, 83.18181818181819)"
15-12-2022 13:21:16.598008,"(6.5, 7.8, 7.673684210526316)","(4.4, 5.8, 5.545454545454546)","(14.0, 20.0, 19.023255813953487)","(3.8, 4.6, 4.584126984126984)","(5.5, 8.0, 7.921052631578947)","(20.0, 32.0, 30.75)","(3.8, 4.5, 4.41699604743083)","(51.0, 90.0, 83.18181818181819)"
15-12-2022 13:21:17.693035,"(6.5, 7.8, 7.673684210526316)","(4.4, 5.8, 5.545454545454546)","(14.0, 20.0, 19.023255813953487)","(3.8, 4.6, 4.584126984126984)","(5.5, 8.0, 7.921052631578947)","(20.0, 32.0, 30.75)","(3.8, 4.5, 4.41699604743083)","(51.0, 90.0, 83.18181818181819)"
15-12-2022 13:21:18.833678,"(6.5, 7.8, 7.673684210526316)","(4.4, 5.8, 5.545454545454546)","(14.0, 20.0, 19.8)","(3.8, 4.6, 4.584126984126984)","(5.5, 8.0, 7.921052631578947)","(20.0, 32.0, 30.75)","(3.8, 4.5, 4.41699604743083)","(51.0, 90.0, 83.75)"
15-12-2022 13:21:19.940671,"(6.5, 7.8, 7.673684210526316)","(4.4, 5.8, 5.523076923076923)","(14.0, 20.0, 19.266666666666666)","(3.8, 4.6, 4.576811594202899)","(5.5, 8.0, 8.216)","(20.0, 32.0, 35.55555555555556)","(3.8, 4.5, 4.291764705882353)","(51.0, 90.0, 81.5625)"
15-12-2022 13:21:21.025196,"(6.5, 7.8, 7.45)","(4.4, 5.8, 5.523076923076923)","(14.0, 20.0, 19.266666666666666)","(3.8, 4.6, 4.576811594202899)","(5.5, 8.6, 8.272727272727272)","(20.0, 38.0, 34.0)","(3.8, 4.3, 4.2681818181818185)","(51.0, 90.0, 81.5625)"
