,Tiggerlong Rebel,Excess Power,Easy Breezy,Rocket Power,Silky Rose,Tat Panda,Island Chief
15-12-2022 12:14:14.068016,"(3.7, 6.0, 3.94375)","(1.85, 2.72, 1.903)","(13.0, 29.0, 14.6)","(61.0, 560.0, 295.2941176470588)","(61.0, 560.0, 295.2941176470588)","(7.0, 13.5, 12.45)","(4.2, 8.0, 7.075)"
15-12-2022 12:14:15.144967,"(3.7, 6.0, 3.94375)","(1.85, 2.72, 1.903)","(13.0, 29.0, 14.6)","(61.0, 560.0, 295.2941176470588)","(61.0, 560.0, 295.2941176470588)","(7.0, 13.5, 10.55)","(4.2, 8.0, 7.075)"
15-12-2022 12:14:16.155610,"(3.7, 6.0, 3.94375)","(1.85, 2.72, 1.903)","(13.0, 29.0, 14.6)","(61.0, 560.0, 295.2941176470588)","(61.0, 560.0, 295.2941176470588)","(7.0, 13.5, 10.55)","(4.2, 8.0, 7.075)"
15-12-2022 12:14:17.109392,"(3.7, 6.0, 3.94375)","(1.85, 2.72, 1.903)","(13.0, 29.0, 14.6)","(61.0, 560.0, 295.2941176470588)","(61.0, 560.0, 295.2941176470588)","(7.0, 13.5, 10.55)","(4.2, 8.0, 7.075)"
15-12-2022 12:14:18.120929,"(3.7, 6.0, 3.94375)","(1.85, 2.72, 1.903)","(13.0, 29.0, 14.6)","(61.0, 560.0, 295.2941176470588)","(61.0, 560.0, 295.2941176470588)","(7.0, 13.5, 10.55)","(4.2, 8.0, 7.075)"
15-12-2022 12:14:19.095908,"(3.7, 6.0, 3.94375)","(1.85, 2.72, 1.903)","(13.0, 29.0, 14.6)","(61.0, 560.0, 295.2941176470588)","(61.0, 560.0, 295.2941176470588)","(7.0, 13.5, 12.516666666666666)","(4.2, 8.0, 7.075)"
15-12-2022 12:14:20.051003,"(3.7, 6.0, 3.94375)","(1.85, 2.72, 1.903)","(13.0, 29.0, 14.6)","(61.0, 560.0, 295.2941176470588)","(61.0, 560.0, 295.2941176470588)","(7.0, 13.5, 12.516666666666666)","(4.2, 8.0, 7.075)"
15-12-2022 12:14:20.978127,"(3.7, 6.0, 3.94375)","(1.85, 2.72, 1.903)","(13.0, 29.0, 14.6)","(61.0, 560.0, 295.2941176470588)","(61.0, 560.0, 295.2941176470588)","(7.0, 13.5, 12.516666666666666)","(4.2, 8.0, 7.075)"
15-12-2022 12:14:22.001732,"(3.7, 6.0, 3.94375)","(1.85, 2.72, 1.903)","(13.0, 29.0, 14.6)","(61.0, 560.0, 295.2941176470588)","(61.0, 560.0, 295.2941176470588)","(7.0, 13.5, 12.075)","(4.2, 8.0, 7.075)"
15-12-2022 12:14:23.008173,"(3.7, 6.0, 3.94375)","(1.85, 2.72, 1.903)","(13.0, 29.0, 14.6)","(61.0, 560.0, 295.2941176470588)","(61.0, 560.0, 295.2941176470588)","(7.0, 13.5, 12.075)","(4.2, 8.0, 7.075)"
15-12-2022 12:14:24.011790,"(3.7, 6.0, 3.94375)","(1.85, 2.72, 1.903)","(13.0, 29.0, 14.6)","(61.0, 560.0, 295.2941176470588)","(61.0, 560.0, 295.2941176470588)","(7.0, 13.5, 12.075)","(4.2, 8.0, 7.075)"
15-12-2022 12:14:24.974243,"(3.7, 6.0, 3.94375)","(1.85, 2.72, 1.903)","(13.0, 29.0, 14.6)","(61.0, 560.0, 295.2941176470588)","(61.0, 560.0, 295.2941176470588)","(7.0, 13.5, 12.075)","(4.2, 8.0, 7.075)"
15-12-2022 12:14:25.873978,"(3.7, 6.0, 3.94375)","(1.85, 2.72, 2.224848484848485)","(13.0, 29.0, 14.6)","(61.0, 560.0, 295.2941176470588)","(61.0, 560.0, 295.2941176470588)","(7.0, 13.5, 12.075)","(4.2, 8.0, 7.075)"
15-12-2022 12:14:26.809029,"(3.7, 6.0, 3.94375)","(1.85, 2.72, 2.224848484848485)","(13.0, 29.0, 14.6)","(61.0, 560.0, 295.2941176470588)","(61.0, 560.0, 295.2941176470588)","(7.0, 13.5, 12.075)","(4.2, 8.0, 7.075)"
15-12-2022 12:14:27.707372,"(3.7, 6.0, 3.94375)","(1.85, 2.72, 2.224848484848485)","(13.0, 29.0, 14.6)","(61.0, 560.0, 295.2941176470588)","(61.0, 560.0, 295.2941176470588)","(7.0, 13.5, 12.075)","(4.2, 8.0, 7.075)"
15-12-2022 12:14:28.821940,"(3.7, 6.0, 3.94375)","(1.85, 2.72, 2.224848484848485)","(13.0, 29.0, 14.6)","(61.0, 560.0, 295.2941176470588)","(61.0, 560.0, 295.2941176470588)","(7.0, 13.5, 12.075)","(4.2, 8.0, 7.075)"
15-12-2022 12:14:29.730149,"(3.7, 6.0, 3.94375)","(1.85, 2.72, 2.224848484848485)","(13.0, 29.0, 14.6)","(61.0, 560.0, 295.2941176470588)","(61.0, 560.0, 295.2941176470588)","(7.0, 13.5, 12.075)","(4.2, 8.0, 7.075)"
15-12-2022 12:14:30.899662,"(3.7, 6.0, 3.94375)","(1.85, 2.72, 2.224848484848485)","(13.0, 29.0, 14.6)","(61.0, 560.0, 295.2941176470588)","(61.0, 560.0, 295.2941176470588)","(7.0, 13.5, 12.075)","(4.2, 8.0, 7.075)"
15-12-2022 12:14:31.915726,"(3.7, 6.0, 3.94375)","(1.85, 2.72, 2.224848484848485)","(13.0, 29.0, 14.6)","(61.0, 560.0, 295.2941176470588)","(61.0, 560.0, 295.2941176470588)","(7.0, 13.5, 12.075)","(4.2, 8.0, 7.075)"
15-12-2022 12:14:32.881506,"(3.7, 6.0, 3.94375)","(1.85, 2.72, 2.224848484848485)","(13.0, 29.0, 14.6)","(61.0, 560.0, 295.2941176470588)","(61.0, 560.0, 295.2941176470588)","(7.0, 13.5, 12.075)","(4.2, 8.0, 7.075)"
15-12-2022 12:14:33.870893,"(3.7, 6.0, 3.94375)","(1.85, 2.72, 2.224848484848485)","(13.0, 29.0, 14.6)","(61.0, 560.0, 295.2941176470588)","(61.0, 560.0, 295.2941176470588)","(7.0, 13.5, 12.075)","(4.2, 8.0, 7.075)"
15-12-2022 12:14:34.861542,"(3.7, 6.0, 3.94375)","(1.85, 2.72, 1.903)","(13.0, 29.0, 14.6)","(61.0, 560.0, 295.2941176470588)","(61.0, 560.0, 295.2941176470588)","(7.0, 13.5, 12.075)","(4.2, 8.0, 7.075)"
15-12-2022 12:14:35.894740,"(3.7, 6.0, 3.94375)","(1.85, 2.72, 1.903)","(13.0, 29.0, 14.6)","(61.0, 560.0, 295.2941176470588)","(61.0, 560.0, 295.2941176470588)","(7.0, 13.5, 12.075)","(4.2, 8.0, 7.075)"
15-12-2022 12:14:36.886159,"(3.7, 6.0, 3.94375)","(1.85, 2.72, 1.903)","(13.0, 29.0, 14.6)","(61.0, 560.0, 295.2941176470588)","(61.0, 560.0, 295.2941176470588)","(7.0, 13.5, 12.075)","(4.2, 8.0, 7.075)"
15-12-2022 12:14:37.815329,"(3.7, 6.0, 3.94375)","(1.85, 2.72, 1.903)","(13.0, 29.0, 14.6)","(61.0, 560.0, 295.2941176470588)","(61.0, 560.0, 295.2941176470588)","(7.0, 13.5, 12.075)","(4.2, 8.0, 7.075)"
15-12-2022 12:14:38.757451,"(3.7, 6.0, 3.94375)","(1.85, 2.72, 1.903)","(13.0, 29.0, 14.6)","(61.0, 560.0, 295.2941176470588)","(61.0, 560.0, 295.2941176470588)","(7.0, 13.5, 12.075)","(4.2, 8.0, 7.075)"
15-12-2022 12:14:39.755558,"(3.7, 6.0, 3.94375)","(1.85, 2.72, 1.903)","(13.0, 29.0, 14.6)","(61.0, 560.0, 295.2941176470588)","(61.0, 560.0, 295.2941176470588)","(7.0, 13.5, 12.075)","(4.2, 8.0, 7.075)"
15-12-2022 12:14:40.701480,"(3.7, 6.0, 3.94375)","(1.85, 2.72, 1.903)","(13.0, 29.0, 14.6)","(61.0, 560.0, 295.2941176470588)","(61.0, 560.0, 295.2941176470588)","(7.0, 13.5, 12.075)","(4.2, 8.0, 7.075)"
15-12-2022 12:14:41.630240,"(3.7, 6.0, 3.94375)","(1.85, 2.72, 1.903)","(13.0, 29.0, 14.6)","(61.0, 560.0, 295.2941176470588)","(61.0, 560.0, 295.2941176470588)","(7.0, 13.5, 12.075)","(4.2, 8.0, 7.075)"
15-12-2022 12:14:42.527071,"(3.7, 6.0, 3.94375)","(1.85, 2.72, 1.903)","(13.0, 29.0, 14.6)","(61.0, 560.0, 295.2941176470588)","(61.0, 560.0, 295.2941176470588)","(7.0, 13.5, 12.075)","(4.2, 8.0, 7.075)"
15-12-2022 12:14:43.501085,"(3.7, 6.0, 3.94375)","(1.85, 2.72, 2.31219512195122)","(13.0, 29.0, 14.6)","(61.0, 560.0, 295.2941176470588)","(61.0, 560.0, 295.2941176470588)","(7.0, 13.5, 12.075)","(4.2, 8.0, 7.075)"
15-12-2022 12:14:44.390946,"(3.7, 6.0, 3.94375)","(1.85, 2.72, 2.31219512195122)","(13.0, 29.0, 14.6)","(61.0, 560.0, 295.2941176470588)","(61.0, 560.0, 295.2941176470588)","(7.0, 13.5, 12.075)","(4.2, 8.0, 7.075)"
15-12-2022 12:14:45.404744,"(3.7, 6.0, 4.734615384615385)","(1.85, 2.66, 2.498)","(13.0, 29.0, 14.6)","(61.0, 560.0, 295.2941176470588)","(61.0, 560.0, 295.2941176470588)","(7.0, 13.5, 12.88888888888889)","(4.2, 8.0, 7.125)"
15-12-2022 12:14:46.310839,"(3.7, 6.0, 4.734615384615385)","(1.85, 2.66, 2.498)","(13.0, 29.0, 14.6)","(61.0, 560.0, 295.2941176470588)","(61.0, 560.0, 295.2941176470588)","(7.0, 13.5, 12.88888888888889)","(4.2, 8.0, 7.125)"
15-12-2022 12:14:47.295621,"(3.7, 6.0, 4.734615384615385)","(1.85, 2.66, 2.498)","(13.0, 29.0, 14.6)","(61.0, 560.0, 393.3333333333333)","(61.0, 560.0, 295.2941176470588)","(7.0, 13.5, 12.175)","(4.2, 8.0, 7.5)"
15-12-2022 12:14:48.368723,"(3.7, 6.0, 4.734615384615385)","(1.85, 2.66, 2.498)","(13.0, 29.0, 14.6)","(61.0, 540.0, 380.0)","(61.0, 560.0, 295.2941176470588)","(7.0, 13.5, 12.175)","(4.2, 8.0, 7.5)"
15-12-2022 12:14:49.368713,"(3.7, 6.0, 4.734615384615385)","(1.85, 2.66, 2.498)","(13.0, 29.0, 14.6)","(61.0, 540.0, 380.0)","(61.0, 560.0, 295.2941176470588)","(7.0, 13.5, 12.175)","(4.2, 8.0, 7.5)"
15-12-2022 12:14:50.374071,"(3.7, 6.0, 4.734615384615385)","(1.85, 2.66, 2.498)","(13.0, 29.0, 14.6)","(61.0, 540.0, 380.0)","(61.0, 560.0, 295.2941176470588)","(7.0, 13.5, 12.175)","(4.2, 8.0, 7.32)"
15-12-2022 12:14:51.413034,"(3.7, 6.0, 4.734615384615385)","(1.85, 2.66, 2.498)","(13.0, 29.0, 14.6)","(61.0, 540.0, 380.0)","(61.0, 560.0, 295.2941176470588)","(7.0, 13.5, 12.175)","(4.2, 8.0, 7.32)"
15-12-2022 12:14:52.513673,"(3.7, 6.0, 4.734615384615385)","(1.85, 2.66, 2.498)","(13.0, 29.0, 14.6)","(61.0, 540.0, 321.3333333333333)","(61.0, 560.0, 295.2941176470588)","(7.0, 13.5, 12.175)","(4.2, 8.0, 7.32)"
15-12-2022 12:14:53.548930,"(3.7, 6.0, 4.734615384615385)","(1.85, 2.66, 2.498)","(13.0, 29.0, 14.6)","(61.0, 550.0, 321.3333333333333)","(61.0, 560.0, 295.2941176470588)","(7.0, 13.5, 12.175)","(4.2, 8.0, 7.32)"
15-12-2022 12:14:54.520831,"(3.7, 6.0, 4.734615384615385)","(1.85, 2.66, 2.498)","(13.0, 29.0, 14.6)","(61.0, 550.0, 321.3333333333333)","(61.0, 560.0, 295.2941176470588)","(7.0, 13.5, 12.175)","(4.2, 8.0, 7.32)"
15-12-2022 12:14:55.496913,"(3.7, 6.0, 4.734615384615385)","(1.85, 2.66, 2.498)","(13.0, 29.0, 14.6)","(61.0, 550.0, 321.3333333333333)","(61.0, 560.0, 295.2941176470588)","(7.0, 13.5, 12.175)","(4.2, 8.0, 7.32)"
15-12-2022 12:14:56.482447,"(3.7, 6.0, 4.734615384615385)","(1.85, 2.66, 2.498)","(13.0, 29.0, 14.777777777777779)","(61.0, 550.0, 321.3333333333333)","(61.0, 560.0, 295.2941176470588)","(7.0, 13.5, 12.175)","(4.2, 8.0, 7.32)"
15-12-2022 12:14:57.463274,"(3.7, 6.0, 4.734615384615385)","(1.85, 2.66, 2.498)","(13.0, 29.0, 14.777777777777779)","(61.0, 550.0, 321.3333333333333)","(61.0, 560.0, 295.2941176470588)","(7.0, 13.5, 12.175)","(4.2, 8.0, 7.32)"
15-12-2022 12:14:58.437847,"(3.7, 6.0, 4.734615384615385)","(1.85, 2.66, 2.498)","(13.0, 29.0, 14.777777777777779)","(61.0, 550.0, 321.3333333333333)","(61.0, 560.0, 295.2941176470588)","(7.0, 13.5, 12.175)","(4.2, 8.0, 7.32)"
15-12-2022 12:14:59.394952,"(3.7, 6.0, 4.734615384615385)","(1.85, 2.66, 2.498)","(13.0, 29.0, 14.777777777777779)","(61.0, 550.0, 386.6666666666667)","(61.0, 560.0, 295.2941176470588)","(7.0, 13.5, 12.175)","(4.2, 8.0, 7.32)"
15-12-2022 12:15:00.424440,"(3.7, 6.0, 4.734615384615385)","(1.85, 2.66, 2.498)","(13.0, 29.0, 14.777777777777779)","(61.0, 550.0, 386.6666666666667)","(61.0, 560.0, 295.2941176470588)","(7.0, 13.5, 12.600000000000001)","(4.2, 8.0, 7.175)"
15-12-2022 12:15:01.446713,"(3.7, 6.0, 4.734615384615385)","(1.85, 2.66, 2.498)","(13.0, 29.0, 14.777777777777779)","(61.0, 550.0, 386.6666666666667)","(61.0, 560.0, 295.2941176470588)","(7.0, 13.5, 12.822222222222223)","(4.2, 8.0, 7.1)"
15-12-2022 12:15:02.414351,"(3.7, 6.0, 4.734615384615385)","(1.85, 2.66, 2.498)","(13.0, 29.0, 14.777777777777779)","(61.0, 550.0, 386.6666666666667)","(61.0, 560.0, 295.2941176470588)","(7.0, 13.5, 12.822222222222223)","(4.2, 8.0, 7.485714285714286)"
15-12-2022 12:15:03.442053,"(3.7, 6.0, 4.734615384615385)","(1.85, 2.66, 2.498)","(13.0, 29.0, 14.777777777777779)","(61.0, 550.0, 386.6666666666667)","(61.0, 560.0, 295.2941176470588)","(7.0, 13.5, 12.822222222222223)","(4.2, 8.0, 7.28)"
15-12-2022 12:15:04.347641,"(3.7, 6.0, 4.734615384615385)","(1.85, 2.66, 2.498)","(13.0, 29.0, 14.777777777777779)","(61.0, 550.0, 386.6666666666667)","(61.0, 560.0, 295.2941176470588)","(7.0, 13.5, 12.822222222222223)","(4.2, 8.0, 7.3)"
15-12-2022 12:15:05.284070,"(3.7, 6.0, 4.734615384615385)","(1.85, 2.66, 2.498)","(13.0, 29.0, 14.777777777777779)","(61.0, 550.0, 386.6666666666667)","(61.0, 560.0, 295.2941176470588)","(7.0, 13.5, 12.822222222222223)","(4.2, 8.0, 7.15)"
15-12-2022 12:15:06.236437,"(3.7, 6.0, 4.734615384615385)","(1.85, 2.66, 2.498)","(13.0, 29.0, 14.777777777777779)","(61.0, 550.0, 386.6666666666667)","(61.0, 560.0, 295.2941176470588)","(7.0, 13.5, 12.822222222222223)","(4.2, 8.0, 7.15)"
15-12-2022 12:15:07.194430,"(3.7, 6.0, 4.734615384615385)","(1.85, 2.66, 2.498)","(13.0, 29.0, 14.777777777777779)","(61.0, 550.0, 386.6666666666667)","(61.0, 560.0, 295.2941176470588)","(7.0, 13.5, 10.55)","(4.2, 8.0, 7.15)"
15-12-2022 12:15:08.144994,"(3.7, 6.0, 4.734615384615385)","(1.85, 2.66, 2.498)","(13.0, 29.0, 14.777777777777779)","(61.0, 550.0, 386.6666666666667)","(61.0, 560.0, 295.2941176470588)","(7.0, 13.5, 10.55)","(4.2, 8.0, 7.15)"
15-12-2022 12:15:09.120952,"(3.7, 6.0, 4.734615384615385)","(1.85, 2.66, 2.498)","(13.0, 29.0, 14.777777777777779)","(61.0, 550.0, 386.6666666666667)","(61.0, 560.0, 295.2941176470588)","(7.0, 13.5, 10.55)","(4.2, 8.0, 7.34)"
15-12-2022 12:15:10.152934,"(3.7, 6.0, 4.734615384615385)","(1.85, 2.66, 2.498)","(13.0, 29.0, 14.777777777777779)","(61.0, 550.0, 386.6666666666667)","(61.0, 560.0, 295.2941176470588)","(7.0, 13.5, 10.55)","(4.2, 8.0, 7.2)"
15-12-2022 12:15:11.118076,"(3.7, 6.0, 4.734615384615385)","(1.85, 2.66, 2.498)","(13.0, 29.0, 14.777777777777779)","(61.0, 550.0, 386.6666666666667)","(61.0, 560.0, 295.2941176470588)","(7.0, 13.5, 10.55)","(4.2, 8.0, 7.2)"
15-12-2022 12:15:12.099276,"(3.7, 6.0, 4.734615384615385)","(1.85, 2.66, 2.498)","(13.0, 29.0, 14.777777777777779)","(61.0, 550.0, 386.6666666666667)","(61.0, 560.0, 295.2941176470588)","(7.0, 13.5, 10.55)","(4.2, 8.0, 7.2)"
15-12-2022 12:15:13.146155,"(3.7, 6.0, 4.734615384615385)","(1.85, 2.66, 2.498)","(13.0, 29.0, 14.777777777777779)","(61.0, 550.0, 386.6666666666667)","(61.0, 560.0, 295.2941176470588)","(7.0, 13.5, 10.55)","(4.2, 8.0, 7.2)"
15-12-2022 12:15:14.171124,"(3.7, 6.0, 4.734615384615385)","(1.85, 2.66, 2.498)","(13.0, 29.0, 14.777777777777779)","(61.0, 550.0, 386.6666666666667)","(61.0, 560.0, 295.2941176470588)","(7.0, 13.5, 10.55)","(4.2, 8.0, 7.2)"
15-12-2022 12:15:15.190690,"(3.7, 6.0, 4.734615384615385)","(1.85, 2.66, 2.498)","(13.0, 29.0, 14.777777777777779)","(61.0, 550.0, 386.6666666666667)","(61.0, 560.0, 295.2941176470588)","(7.0, 13.5, 10.55)","(4.2, 8.0, 7.2)"
15-12-2022 12:15:16.143085,"(3.7, 6.0, 4.734615384615385)","(1.85, 2.66, 2.498)","(13.0, 29.0, 14.777777777777779)","(61.0, 550.0, 386.6666666666667)","(61.0, 560.0, 295.2941176470588)","(7.0, 13.5, 10.55)","(4.2, 8.0, 7.2)"
15-12-2022 12:15:17.205882,"(3.7, 6.0, 4.734615384615385)","(1.85, 2.66, 2.498)","(13.0, 29.0, 14.777777777777779)","(61.0, 550.0, 386.6666666666667)","(61.0, 560.0, 295.2941176470588)","(7.0, 13.5, 10.55)","(4.2, 8.0, 7.2)"
15-12-2022 12:15:18.232475,"(3.7, 6.0, 4.734615384615385)","(1.85, 2.66, 2.498)","(13.0, 29.0, 14.777777777777779)","(61.0, 550.0, 386.6666666666667)","(61.0, 560.0, 295.2941176470588)","(7.0, 13.5, 10.55)","(4.2, 8.0, 7.457142857142857)"
15-12-2022 12:15:19.263212,"(3.7, 6.0, 4.734615384615385)","(1.85, 2.66, 2.498)","(13.0, 29.0, 14.777777777777779)","(61.0, 550.0, 386.6666666666667)","(61.0, 560.0, 295.2941176470588)","(7.0, 13.5, 10.55)","(4.2, 8.0, 7.76875)"
15-12-2022 12:15:20.277451,"(3.7, 6.0, 4.734615384615385)","(1.85, 2.66, 2.498)","(13.0, 29.0, 14.777777777777779)","(61.0, 550.0, 386.6666666666667)","(61.0, 560.0, 295.2941176470588)","(7.0, 13.5, 10.55)","(4.2, 8.0, 7.76875)"
15-12-2022 12:15:21.253135,"(3.7, 6.0, 4.734615384615385)","(1.85, 2.66, 2.498)","(13.0, 29.0, 14.777777777777779)","(61.0, 550.0, 386.6666666666667)","(61.0, 560.0, 295.2941176470588)","(7.0, 13.5, 10.55)","(4.2, 8.0, 7.76875)"
15-12-2022 12:15:22.334323,"(3.7, 6.0, 4.734615384615385)","(1.85, 2.66, 2.498)","(13.0, 29.0, 14.777777777777779)","(61.0, 550.0, 386.6666666666667)","(61.0, 560.0, 295.2941176470588)","(7.0, 13.5, 10.55)","(4.2, 8.0, 7.76875)"
15-12-2022 12:15:23.360252,"(3.7, 6.0, 4.734615384615385)","(1.85, 2.66, 2.498)","(13.0, 29.0, 14.777777777777779)","(61.0, 550.0, 386.6666666666667)","(61.0, 560.0, 295.2941176470588)","(7.0, 13.5, 10.55)","(4.2, 8.0, 7.76875)"
15-12-2022 12:15:24.332084,"(3.7, 6.0, 4.734615384615385)","(1.85, 2.66, 2.498)","(13.0, 29.0, 14.777777777777779)","(61.0, 550.0, 386.6666666666667)","(61.0, 560.0, 295.2941176470588)","(7.0, 13.5, 10.55)","(4.2, 8.0, 7.76875)"
15-12-2022 12:15:25.237406,"(3.7, 6.0, 4.734615384615385)","(1.85, 2.66, 2.498)","(13.0, 29.0, 14.777777777777779)","(61.0, 550.0, 386.6666666666667)","(61.0, 560.0, 295.2941176470588)","(7.0, 13.5, 10.55)","(4.2, 8.0, 7.1)"
15-12-2022 12:15:26.253013,"(3.7, 6.0, 4.734615384615385)","(1.85, 2.66, 2.498)","(13.0, 29.0, 14.777777777777779)","(61.0, 550.0, 386.6666666666667)","(61.0, 560.0, 295.2941176470588)","(7.0, 13.5, 10.55)","(4.2, 8.0, 7.1)"
15-12-2022 12:15:27.248448,"(3.7, 6.0, 4.734615384615385)","(1.85, 2.66, 2.498)","(13.0, 29.0, 14.777777777777779)","(61.0, 550.0, 386.6666666666667)","(61.0, 560.0, 295.2941176470588)","(7.0, 13.5, 10.55)","(4.2, 8.0, 7.075)"
15-12-2022 12:15:28.211702,"(3.7, 6.0, 4.734615384615385)","(1.85, 2.66, 2.498)","(13.0, 29.0, 14.777777777777779)","(61.0, 550.0, 386.6666666666667)","(61.0, 560.0, 295.2941176470588)","(7.0, 13.5, 10.55)","(4.2, 8.0, 7.075)"
15-12-2022 12:15:29.241268,"(3.7, 6.0, 4.734615384615385)","(1.85, 2.66, 2.498)","(13.0, 29.0, 14.777777777777779)","(61.0, 550.0, 386.6666666666667)","(61.0, 560.0, 295.2941176470588)","(7.0, 13.5, 10.55)","(4.2, 8.0, 7.28)"
15-12-2022 12:15:30.246842,"(3.7, 6.0, 4.734615384615385)","(1.85, 2.66, 2.498)","(13.0, 29.0, 14.777777777777779)","(61.0, 550.0, 386.6666666666667)","(61.0, 560.0, 295.2941176470588)","(7.0, 13.5, 10.55)","(4.2, 8.0, 7.28)"
15-12-2022 12:15:31.195057,"(3.7, 6.0, 4.734615384615385)","(1.85, 2.66, 2.498)","(13.0, 29.0, 14.777777777777779)","(61.0, 550.0, 386.6666666666667)","(61.0, 560.0, 295.2941176470588)","(7.0, 13.5, 10.55)","(4.2, 8.0, 7.28)"
15-12-2022 12:15:32.161005,"(3.7, 6.0, 4.734615384615385)","(1.85, 2.66, 2.498)","(13.0, 29.0, 14.777777777777779)","(61.0, 550.0, 386.6666666666667)","(61.0, 560.0, 295.2941176470588)","(7.0, 13.5, 10.55)","(4.2, 8.0, 7.28)"
15-12-2022 12:15:33.131281,"(3.7, 6.0, 4.734615384615385)","(1.85, 2.66, 2.498)","(13.0, 29.0, 14.777777777777779)","(61.0, 550.0, 386.6666666666667)","(61.0, 560.0, 295.2941176470588)","(7.0, 13.5, 10.55)","(4.2, 8.0, 7.28)"
15-12-2022 12:15:34.100717,"(3.7, 6.0, 4.734615384615385)","(1.85, 2.68, 2.0344444444444445)","(13.0, 29.0, 14.777777777777779)","(61.0, 550.0, 386.6666666666667)","(61.0, 560.0, 295.2941176470588)","(7.0, 13.5, 10.55)","(4.2, 8.0, 7.28)"
15-12-2022 12:15:35.070459,"(3.7, 6.0, 4.734615384615385)","(1.85, 2.68, 2.0344444444444445)","(13.0, 29.0, 14.777777777777779)","(61.0, 550.0, 386.6666666666667)","(61.0, 560.0, 295.2941176470588)","(7.0, 13.5, 10.55)","(4.2, 8.0, 7.28)"
15-12-2022 12:15:36.131794,"(3.7, 6.0, 4.734615384615385)","(1.85, 2.68, 2.0344444444444445)","(13.0, 29.0, 14.777777777777779)","(61.0, 550.0, 386.6666666666667)","(61.0, 560.0, 295.2941176470588)","(7.0, 13.5, 10.55)","(4.2, 8.0, 7.28)"
15-12-2022 12:15:37.104671,"(3.7, 6.0, 4.734615384615385)","(1.85, 2.68, 2.0344444444444445)","(13.0, 29.0, 14.777777777777779)","(61.0, 550.0, 386.6666666666667)","(61.0, 560.0, 295.2941176470588)","(7.0, 13.5, 10.55)","(4.2, 8.0, 7.28)"
15-12-2022 12:15:38.346186,"(3.7, 6.0, 4.734615384615385)","(1.85, 2.68, 2.0344444444444445)","(13.0, 29.0, 14.6)","(61.0, 550.0, 386.6666666666667)","(61.0, 560.0, 295.2941176470588)","(7.0, 13.5, 10.55)","(4.2, 8.0, 7.125)"
15-12-2022 12:15:39.263832,"(3.7, 6.0, 4.734615384615385)","(1.85, 2.68, 2.0344444444444445)","(13.0, 29.0, 14.6)","(61.0, 550.0, 386.6666666666667)","(61.0, 560.0, 295.2941176470588)","(7.0, 13.5, 10.55)","(4.2, 8.0, 7.125)"
15-12-2022 12:15:40.194752,"(3.7, 6.0, 4.734615384615385)","(1.85, 2.68, 2.0344444444444445)","(13.0, 29.0, 14.6)","(61.0, 550.0, 386.6666666666667)","(61.0, 560.0, 295.2941176470588)","(7.0, 13.5, 10.55)","(4.2, 8.0, 7.125)"
15-12-2022 12:15:41.155193,"(3.7, 6.0, 4.734615384615385)","(1.85, 2.66, 2.0300000000000002)","(13.0, 29.0, 14.6)","(61.0, 550.0, 386.6666666666667)","(61.0, 560.0, 295.2941176470588)","(7.0, 13.5, 10.55)","(4.2, 8.0, 7.125)"
15-12-2022 12:15:42.104938,"(3.7, 6.0, 4.734615384615385)","(1.85, 2.66, 2.0300000000000002)","(13.0, 29.0, 14.6)","(61.0, 550.0, 386.6666666666667)","(61.0, 560.0, 295.2941176470588)","(7.0, 13.5, 10.55)","(4.2, 8.0, 7.125)"
15-12-2022 12:15:43.145959,"(3.7, 6.0, 4.734615384615385)","(1.85, 2.66, 2.0300000000000002)","(13.0, 29.0, 14.6)","(61.0, 550.0, 386.6666666666667)","(61.0, 560.0, 295.2941176470588)","(7.0, 13.5, 10.55)","(4.2, 8.0, 7.3)"
15-12-2022 12:15:44.191275,"(3.7, 6.0, 4.734615384615385)","(1.85, 2.66, 2.0300000000000002)","(13.0, 29.0, 14.6)","(61.0, 550.0, 386.6666666666667)","(61.0, 560.0, 295.2941176470588)","(7.0, 13.5, 10.55)","(4.2, 8.0, 7.15)"
15-12-2022 12:15:45.226182,"(3.7, 6.0, 4.734615384615385)","(1.85, 2.66, 2.0300000000000002)","(13.0, 29.0, 14.6)","(61.0, 550.0, 386.6666666666667)","(61.0, 560.0, 295.2941176470588)","(7.0, 13.5, 10.55)","(4.2, 8.0, 7.15)"
15-12-2022 12:15:46.201060,"(3.7, 6.0, 4.734615384615385)","(1.85, 2.66, 2.0300000000000002)","(13.0, 29.0, 14.6)","(61.0, 550.0, 386.6666666666667)","(61.0, 560.0, 295.2941176470588)","(7.0, 13.5, 10.55)","(4.2, 8.0, 7.15)"
15-12-2022 12:15:47.152867,"(3.7, 6.0, 4.734615384615385)","(1.85, 2.66, 2.0300000000000002)","(13.0, 29.0, 14.6)","(61.0, 550.0, 386.6666666666667)","(61.0, 560.0, 295.2941176470588)","(7.0, 13.5, 10.55)","(4.2, 8.0, 7.1)"
15-12-2022 12:15:48.175374,"(3.7, 6.0, 4.734615384615385)","(1.85, 2.66, 2.0300000000000002)","(13.0, 29.0, 14.6)","(61.0, 550.0, 386.6666666666667)","(61.0, 560.0, 295.2941176470588)","(7.0, 13.5, 10.55)","(4.2, 8.0, 7.15)"
