,California Press,Shines,Captain George,Karuta King,Sacred Delago,Sippity Sip,Ponca,War Memorial,Skye Banner,Buckin Rippa
08-12-2022 15:00:51.896290,"(4.0, 4.8, 4.510344827586207)","(3.3, 4.3, 4.1658536585365855)","(4.0, 5.9, 5.48)","(21.0, 110.0, 94.44444444444444)","(51.0, 320.0, 295.0909090909091)","(31.0, 210.0, 183.84615384615384)","(3.6, 4.2, 3.8394366197183096)","(31.0, 75.0, 64.0)","(14.0, 25.0, 19.23076923076923)","(61.0, 370.0, 343.75)"
08-12-2022 15:00:53.257397,"(4.0, 4.8, 4.510344827586207)","(3.3, 4.3, 4.1658536585365855)","(4.0, 5.9, 5.48)","(21.0, 110.0, 94.44444444444444)","(51.0, 320.0, 295.0909090909091)","(31.0, 210.0, 183.84615384615384)","(3.6, 4.2, 3.8394366197183096)","(31.0, 75.0, 64.0)","(14.0, 25.0, 19.23076923076923)","(61.0, 370.0, 343.75)"
08-12-2022 15:00:54.606929,"(4.0, 4.8, 4.510344827586207)","(3.3, 4.3, 4.1658536585365855)","(4.0, 5.9, 5.48)","(21.0, 110.0, 94.44444444444444)","(51.0, 320.0, 295.0909090909091)","(31.0, 210.0, 183.84615384615384)","(3.6, 4.2, 3.8394366197183096)","(31.0, 75.0, 64.0)","(14.0, 25.0, 19.23076923076923)","(61.0, 370.0, 292.5)"
08-12-2022 15:00:55.935891,"(4.0, 4.8, 4.510344827586207)","(3.3, 4.3, 4.1658536585365855)","(4.0, 5.9, 5.48)","(21.0, 110.0, 94.44444444444444)","(51.0, 320.0, 295.0909090909091)","(31.0, 210.0, 183.84615384615384)","(3.6, 4.2, 3.8394366197183096)","(31.0, 75.0, 64.0)","(14.0, 25.0, 19.23076923076923)","(61.0, 370.0, 292.5)"
08-12-2022 15:00:57.374993,"(4.0, 4.8, 4.510344827586207)","(3.3, 4.3, 4.1658536585365855)","(4.0, 5.9, 5.48)","(21.0, 110.0, 94.44444444444444)","(51.0, 320.0, 295.0909090909091)","(31.0, 210.0, 183.84615384615384)","(3.6, 4.2, 3.8394366197183096)","(31.0, 75.0, 64.0)","(14.0, 25.0, 19.23076923076923)","(61.0, 370.0, 292.5)"
08-12-2022 15:00:58.609876,"(4.0, 4.8, 4.510344827586207)","(3.3, 4.3, 4.1658536585365855)","(4.0, 5.9, 5.48)","(21.0, 110.0, 94.44444444444444)","(51.0, 320.0, 295.0909090909091)","(31.0, 210.0, 183.84615384615384)","(3.6, 4.2, 3.8394366197183096)","(31.0, 75.0, 64.0)","(14.0, 25.0, 19.23076923076923)","(61.0, 370.0, 292.5)"
08-12-2022 15:00:59.852652,"(4.0, 4.8, 4.510344827586207)","(3.3, 4.3, 4.1658536585365855)","(4.0, 5.9, 5.48)","(21.0, 110.0, 92.5)","(51.0, 320.0, 295.0909090909091)","(31.0, 210.0, 183.84615384615384)","(3.6, 4.2, 3.8394366197183096)","(31.0, 75.0, 64.0)","(14.0, 25.0, 19.23076923076923)","(61.0, 370.0, 292.5)"
08-12-2022 15:01:01.171324,"(4.0, 4.8, 4.510344827586207)","(3.3, 4.3, 4.1658536585365855)","(4.0, 5.9, 5.48)","(21.0, 110.0, 92.5)","(51.0, 320.0, 295.0909090909091)","(31.0, 210.0, 183.84615384615384)","(3.6, 4.2, 3.8394366197183096)","(31.0, 75.0, 64.0)","(14.0, 25.0, 19.23076923076923)","(61.0, 370.0, 292.5)"
08-12-2022 15:01:02.507495,"(4.0, 4.8, 4.510344827586207)","(3.3, 4.3, 4.1658536585365855)","(4.0, 5.9, 5.48)","(21.0, 110.0, 92.5)","(51.0, 320.0, 295.0909090909091)","(31.0, 210.0, 183.84615384615384)","(3.6, 4.2, 3.8394366197183096)","(31.0, 75.0, 64.0)","(14.0, 25.0, 19.23076923076923)","(61.0, 370.0, 292.5)"
08-12-2022 15:01:03.860686,"(4.0, 4.8, 4.510344827586207)","(3.3, 4.3, 4.1658536585365855)","(4.0, 5.9, 5.48)","(21.0, 110.0, 85.0)","(51.0, 320.0, 266.0)","(31.0, 210.0, 175.3846153846154)","(3.6, 4.2, 3.8394366197183096)","(31.0, 75.0, 62.0)","(14.0, 25.0, 19.23076923076923)","(61.0, 370.0, 240.0)"
08-12-2022 15:01:05.208857,"(4.0, 4.8, 4.510344827586207)","(3.3, 4.3, 4.1658536585365855)","(4.0, 5.9, 5.48)","(21.0, 100.0, 85.0)","(51.0, 310.0, 266.0)","(31.0, 200.0, 175.3846153846154)","(3.6, 4.2, 3.8394366197183096)","(31.0, 70.0, 62.0)","(14.0, 25.0, 19.23076923076923)","(61.0, 360.0, 240.0)"
08-12-2022 15:01:06.550205,"(4.0, 4.8, 4.510344827586207)","(3.3, 4.3, 4.1658536585365855)","(4.0, 5.9, 5.48)","(21.0, 100.0, 85.0)","(51.0, 310.0, 266.0)","(31.0, 200.0, 175.3846153846154)","(3.6, 4.2, 3.8394366197183096)","(31.0, 70.0, 62.0)","(14.0, 25.0, 19.23076923076923)","(61.0, 360.0, 240.0)"
08-12-2022 15:01:07.953134,"(4.0, 4.8, 4.510344827586207)","(3.3, 4.3, 4.1658536585365855)","(4.0, 5.9, 5.48)","(21.0, 100.0, 85.0)","(51.0, 310.0, 257.6666666666667)","(31.0, 200.0, 175.3846153846154)","(3.6, 4.2, 3.8394366197183096)","(31.0, 70.0, 62.0)","(14.0, 25.0, 19.23076923076923)","(61.0, 360.0, 240.0)"
08-12-2022 15:01:09.304290,"(4.0, 4.8, 4.510344827586207)","(3.3, 4.3, 4.1658536585365855)","(4.0, 5.9, 5.48)","(21.0, 100.0, 60.0)","(51.0, 300.0, 257.6666666666667)","(31.0, 200.0, 175.3846153846154)","(3.6, 4.2, 3.8394366197183096)","(31.0, 70.0, 64.57142857142857)","(14.0, 25.0, 19.23076923076923)","(61.0, 360.0, 292.2222222222222)"
08-12-2022 15:01:10.700980,"(4.0, 4.8, 4.510344827586207)","(3.3, 4.3, 4.1658536585365855)","(4.0, 5.9, 5.48)","(21.0, 100.0, 57.33333333333333)","(51.0, 300.0, 257.6666666666667)","(31.0, 200.0, 175.3846153846154)","(3.6, 4.2, 3.8394366197183096)","(31.0, 70.0, 64.57142857142857)","(14.0, 25.0, 19.23076923076923)","(61.0, 360.0, 313.07692307692304)"
08-12-2022 15:01:12.144680,"(4.0, 4.8, 4.510344827586207)","(3.3, 4.3, 4.148571428571429)","(4.0, 5.9, 5.48)","(21.0, 100.0, 57.33333333333333)","(51.0, 300.0, 257.6666666666667)","(31.0, 200.0, 175.3846153846154)","(3.6, 4.2, 3.8394366197183096)","(31.0, 70.0, 64.57142857142857)","(14.0, 25.0, 19.23076923076923)","(61.0, 360.0, 313.07692307692304)"
08-12-2022 15:01:13.437005,"(4.0, 4.8, 4.510344827586207)","(3.3, 4.2, 4.152631578947369)","(4.0, 5.9, 5.48)","(21.0, 100.0, 57.33333333333333)","(51.0, 300.0, 257.6666666666667)","(31.0, 200.0, 175.3846153846154)","(3.6, 4.2, 3.8394366197183096)","(31.0, 70.0, 64.15384615384616)","(14.0, 25.0, 19.23076923076923)","(61.0, 360.0, 313.07692307692304)"
08-12-2022 15:01:14.617327,"(4.0, 4.8, 4.510344827586207)","(3.3, 4.2, 4.152631578947369)","(4.0, 5.9, 5.48)","(21.0, 100.0, 57.33333333333333)","(51.0, 300.0, 263.7142857142857)","(31.0, 200.0, 175.3846153846154)","(3.6, 4.2, 3.8394366197183096)","(31.0, 70.0, 64.15384615384616)","(14.0, 25.0, 19.23076923076923)","(61.0, 360.0, 316.42857142857144)"
08-12-2022 15:01:15.923824,"(4.0, 4.8, 4.510344827586207)","(3.3, 4.2, 4.152631578947369)","(4.0, 5.9, 5.48)","(21.0, 100.0, 57.33333333333333)","(51.0, 300.0, 263.7142857142857)","(31.0, 200.0, 175.3846153846154)","(3.6, 4.2, 3.8394366197183096)","(31.0, 70.0, 64.15384615384616)","(14.0, 25.0, 19.23076923076923)","(61.0, 360.0, 316.42857142857144)"
08-12-2022 15:01:17.212796,"(4.0, 4.8, 4.510344827586207)","(3.3, 4.2, 3.858974358974359)","(4.0, 5.9, 5.48)","(21.0, 100.0, 57.33333333333333)","(51.0, 300.0, 263.7142857142857)","(31.0, 200.0, 166.9230769230769)","(3.6, 4.2, 3.8394366197183096)","(31.0, 70.0, 60.285714285714285)","(14.0, 25.0, 19.23076923076923)","(61.0, 360.0, 307.8571428571429)"
08-12-2022 15:01:18.447542,"(4.0, 4.8, 4.510344827586207)","(3.3, 4.5, 4.28125)","(4.0, 5.9, 5.48)","(21.0, 100.0, 57.33333333333333)","(51.0, 300.0, 263.7142857142857)","(31.0, 190.0, 166.9230769230769)","(3.6, 4.2, 3.8394366197183096)","(31.0, 65.0, 60.285714285714285)","(14.0, 25.0, 19.23076923076923)","(61.0, 350.0, 307.8571428571429)"
08-12-2022 15:01:19.631782,"(4.0, 4.8, 4.510344827586207)","(3.3, 4.4, 3.875)","(4.0, 5.9, 5.3)","(21.0, 100.0, 57.33333333333333)","(51.0, 300.0, 263.7142857142857)","(31.0, 190.0, 166.9230769230769)","(3.6, 4.2, 3.8394366197183096)","(31.0, 65.0, 60.875)","(14.0, 25.0, 19.23076923076923)","(61.0, 350.0, 307.8571428571429)"
08-12-2022 15:01:20.866996,"(4.0, 4.8, 4.510344827586207)","(3.3, 4.4, 4.076923076923077)","(4.0, 5.8, 5.3)","(21.0, 100.0, 57.33333333333333)","(51.0, 300.0, 243.55555555555554)","(31.0, 190.0, 166.9230769230769)","(3.6, 4.2, 3.8553846153846156)","(31.0, 65.0, 60.875)","(14.0, 25.0, 19.23076923076923)","(61.0, 350.0, 291.0)"
08-12-2022 15:01:22.454482,"(4.0, 4.8, 4.52)","(3.3, 4.4, 3.8866666666666667)","(4.0, 5.8, 5.338461538461538)","(21.0, 100.0, 57.33333333333333)","(51.0, 300.0, 133.33333333333331)","(31.0, 190.0, 166.9230769230769)","(3.6, 4.2, 3.8553846153846156)","(31.0, 65.0, 60.875)","(14.0, 25.0, 19.23076923076923)","(61.0, 350.0, 253.33333333333334)"
08-12-2022 15:01:23.701575,"(4.0, 4.8, 4.52)","(3.3, 4.4, 3.8866666666666667)","(4.0, 5.8, 5.338461538461538)","(21.0, 100.0, 57.33333333333333)","(51.0, 300.0, 133.33333333333331)","(31.0, 190.0, 166.9230769230769)","(3.6, 4.2, 3.8553846153846156)","(31.0, 65.0, 60.875)","(14.0, 25.0, 19.23076923076923)","(61.0, 350.0, 253.33333333333334)"
08-12-2022 15:01:25.112338,"(4.0, 4.8, 4.52)","(3.3, 4.4, 3.8866666666666667)","(4.0, 5.8, 5.338461538461538)","(21.0, 100.0, 57.33333333333333)","(51.0, 300.0, 133.33333333333331)","(31.0, 190.0, 166.9230769230769)","(3.6, 4.2, 3.8553846153846156)","(31.0, 65.0, 60.875)","(14.0, 25.0, 19.23076923076923)","(61.0, 350.0, 253.33333333333334)"
08-12-2022 15:01:26.444217,"(4.0, 4.8, 4.52)","(3.3, 4.4, 3.9625)","(4.0, 5.8, 5.338461538461538)","(21.0, 100.0, 57.33333333333333)","(51.0, 300.0, 133.33333333333331)","(31.0, 190.0, 166.9230769230769)","(3.6, 4.2, 3.8553846153846156)","(31.0, 65.0, 60.875)","(14.0, 25.0, 19.23076923076923)","(61.0, 350.0, 253.33333333333334)"
08-12-2022 15:01:27.697980,"(4.0, 4.8, 4.52)","(3.3, 4.3, 3.9625)","(4.0, 5.8, 5.338461538461538)","(21.0, 100.0, 57.33333333333333)","(51.0, 300.0, 133.33333333333331)","(31.0, 190.0, 166.9230769230769)","(3.6, 4.2, 3.8553846153846156)","(31.0, 65.0, 60.875)","(14.0, 25.0, 19.23076923076923)","(61.0, 350.0, 253.33333333333334)"
08-12-2022 15:01:29.071411,"(4.0, 4.8, 4.52)","(3.3, 4.3, 3.9625)","(4.0, 5.8, 5.338461538461538)","(21.0, 100.0, 57.33333333333333)","(51.0, 300.0, 133.33333333333331)","(31.0, 190.0, 166.9230769230769)","(3.6, 4.2, 3.8553846153846156)","(31.0, 65.0, 60.285714285714285)","(14.0, 25.0, 19.23076923076923)","(61.0, 350.0, 253.33333333333334)"
08-12-2022 15:01:30.355821,"(4.0, 4.8, 4.52)","(3.3, 4.3, 3.9625)","(4.0, 5.8, 5.338461538461538)","(21.0, 100.0, 57.33333333333333)","(51.0, 300.0, 133.33333333333331)","(31.0, 190.0, 166.9230769230769)","(3.6, 4.2, 3.8553846153846156)","(31.0, 65.0, 60.285714285714285)","(14.0, 25.0, 19.23076923076923)","(61.0, 350.0, 253.33333333333334)"
08-12-2022 15:01:31.579204,"(4.0, 4.8, 4.52)","(3.3, 4.3, 3.9625)","(4.0, 5.8, 5.338461538461538)","(21.0, 100.0, 54.5)","(51.0, 300.0, 133.33333333333331)","(31.0, 190.0, 166.9230769230769)","(3.6, 4.2, 3.8553846153846156)","(31.0, 65.0, 60.285714285714285)","(14.0, 25.0, 19.23076923076923)","(61.0, 350.0, 253.33333333333334)"
08-12-2022 15:01:32.797390,"(4.0, 4.8, 4.52)","(3.3, 4.3, 3.9625)","(4.0, 5.8, 5.338461538461538)","(21.0, 110.0, 54.5)","(51.0, 300.0, 133.33333333333331)","(31.0, 190.0, 166.9230769230769)","(3.6, 4.2, 3.8553846153846156)","(31.0, 65.0, 60.285714285714285)","(14.0, 25.0, 19.23076923076923)","(61.0, 350.0, 156.66666666666669)"
08-12-2022 15:01:33.993286,"(4.0, 4.8, 4.52)","(3.3, 4.3, 3.9625)","(4.0, 5.8, 5.338461538461538)","(21.0, 110.0, 54.5)","(51.0, 300.0, 133.33333333333331)","(31.0, 190.0, 166.9230769230769)","(3.6, 4.2, 3.8553846153846156)","(31.0, 65.0, 60.285714285714285)","(14.0, 25.0, 19.23076923076923)","(61.0, 350.0, 156.66666666666669)"
08-12-2022 15:01:35.177463,"(4.0, 4.8, 4.52)","(3.3, 4.3, 3.9625)","(4.0, 5.8, 5.338461538461538)","(21.0, 110.0, 54.5)","(51.0, 300.0, 185.0)","(31.0, 190.0, 166.9230769230769)","(3.6, 4.2, 3.8553846153846156)","(31.0, 65.0, 60.285714285714285)","(14.0, 25.0, 19.23076923076923)","(61.0, 350.0, 215.0)"
08-12-2022 15:01:36.403578,"(4.0, 4.8, 4.52)","(3.3, 4.3, 3.9625)","(4.0, 5.8, 5.338461538461538)","(21.0, 110.0, 54.5)","(51.0, 320.0, 185.0)","(31.0, 190.0, 166.9230769230769)","(3.6, 4.2, 3.8553846153846156)","(31.0, 65.0, 60.285714285714285)","(14.0, 25.0, 19.23076923076923)","(61.0, 370.0, 215.0)"
08-12-2022 15:01:37.592616,"(4.0, 4.8, 4.52)","(3.3, 4.3, 3.9625)","(4.0, 5.8, 5.414285714285715)","(21.0, 110.0, 54.5)","(51.0, 320.0, 185.0)","(31.0, 190.0, 166.9230769230769)","(3.6, 4.2, 3.8553846153846156)","(31.0, 65.0, 60.285714285714285)","(14.0, 25.0, 19.23076923076923)","(61.0, 370.0, 215.0)"
08-12-2022 15:01:38.812566,"(4.0, 4.8, 4.52)","(3.3, 4.3, 3.9625)","(4.0, 5.7, 5.414285714285715)","(21.0, 110.0, 54.5)","(51.0, 320.0, 185.0)","(31.0, 190.0, 166.9230769230769)","(3.6, 4.2, 3.8553846153846156)","(31.0, 65.0, 60.285714285714285)","(14.0, 25.0, 19.23076923076923)","(61.0, 370.0, 215.0)"
08-12-2022 15:01:40.023394,"(4.0, 4.8, 4.52)","(3.3, 4.5, 3.8958333333333335)","(4.0, 5.7, 5.414285714285715)","(21.0, 110.0, 54.5)","(51.0, 320.0, 185.0)","(31.0, 190.0, 166.9230769230769)","(3.6, 4.2, 3.8553846153846156)","(31.0, 65.0, 60.285714285714285)","(14.0, 25.0, 19.23076923076923)","(61.0, 370.0, 215.0)"
08-12-2022 15:01:41.216763,"(4.0, 4.8, 4.52)","(3.3, 4.4, 3.8958333333333335)","(4.0, 5.7, 5.288235294117647)","(21.0, 110.0, 54.5)","(51.0, 320.0, 185.0)","(31.0, 190.0, 166.9230769230769)","(3.6, 4.2, 3.8553846153846156)","(31.0, 65.0, 60.285714285714285)","(14.0, 25.0, 19.23076923076923)","(61.0, 370.0, 215.0)"
08-12-2022 15:01:42.655714,"(4.0, 4.8, 4.52)","(3.3, 4.4, 3.8958333333333335)","(4.0, 5.7, 5.288235294117647)","(21.0, 110.0, 54.5)","(51.0, 320.0, 185.0)","(31.0, 190.0, 166.9230769230769)","(3.6, 4.2, 3.8553846153846156)","(31.0, 65.0, 60.285714285714285)","(14.0, 25.0, 19.23076923076923)","(61.0, 370.0, 215.0)"
08-12-2022 15:01:43.982985,"(4.0, 4.8, 4.52)","(3.3, 4.4, 3.8958333333333335)","(4.0, 5.7, 5.288235294117647)","(21.0, 110.0, 54.5)","(51.0, 320.0, 185.0)","(31.0, 190.0, 166.9230769230769)","(3.6, 4.2, 3.8553846153846156)","(31.0, 65.0, 60.285714285714285)","(14.0, 25.0, 19.23076923076923)","(61.0, 370.0, 215.0)"
08-12-2022 15:01:45.249208,"(4.0, 4.8, 4.52)","(3.3, 4.4, 3.8958333333333335)","(4.0, 5.7, 5.288235294117647)","(21.0, 110.0, 54.5)","(51.0, 320.0, 281.42857142857144)","(31.0, 190.0, 166.9230769230769)","(3.6, 4.2, 3.8553846153846156)","(31.0, 65.0, 60.285714285714285)","(14.0, 25.0, 19.23076923076923)","(61.0, 370.0, 215.0)"
08-12-2022 15:01:46.682865,"(4.0, 4.8, 4.52)","(3.3, 4.4, 3.9625)","(4.0, 5.7, 5.4)","(21.0, 110.0, 54.5)","(51.0, 320.0, 281.42857142857144)","(31.0, 190.0, 166.9230769230769)","(3.6, 4.2, 3.8553846153846156)","(31.0, 65.0, 60.285714285714285)","(14.0, 25.0, 19.23076923076923)","(61.0, 370.0, 215.0)"
08-12-2022 15:01:48.116507,"(4.0, 4.8, 4.52)","(3.3, 4.3, 3.9625)","(4.0, 5.6, 5.4)","(21.0, 110.0, 54.5)","(51.0, 320.0, 281.42857142857144)","(31.0, 190.0, 166.9230769230769)","(3.6, 4.2, 3.8553846153846156)","(31.0, 65.0, 60.285714285714285)","(14.0, 25.0, 19.23076923076923)","(61.0, 370.0, 215.0)"
08-12-2022 15:01:49.484532,"(4.0, 4.8, 4.52)","(3.3, 4.3, 3.9625)","(4.0, 5.6, 5.4)","(21.0, 110.0, 54.5)","(51.0, 320.0, 281.42857142857144)","(31.0, 190.0, 166.9230769230769)","(3.6, 4.2, 3.8553846153846156)","(31.0, 65.0, 60.285714285714285)","(14.0, 25.0, 19.23076923076923)","(61.0, 370.0, 215.0)"
08-12-2022 15:01:50.893782,"(4.0, 4.8, 4.52)","(3.3, 4.3, 3.9625)","(4.0, 5.6, 5.4)","(21.0, 110.0, 54.5)","(51.0, 320.0, 281.42857142857144)","(31.0, 190.0, 166.9230769230769)","(3.6, 4.2, 3.8553846153846156)","(31.0, 65.0, 60.285714285714285)","(14.0, 25.0, 19.23076923076923)","(61.0, 370.0, 215.0)"
08-12-2022 15:01:52.103639,"(4.0, 4.8, 4.52)","(3.3, 4.3, 3.9625)","(4.0, 5.6, 5.4)","(21.0, 110.0, 54.5)","(51.0, 320.0, 281.42857142857144)","(31.0, 190.0, 166.9230769230769)","(3.6, 4.2, 3.8553846153846156)","(31.0, 65.0, 60.285714285714285)","(14.0, 25.0, 19.23076923076923)","(61.0, 370.0, 215.0)"
08-12-2022 15:01:53.345470,"(4.0, 4.8, 4.52)","(3.3, 4.3, 3.853233830845771)","(4.0, 5.6, 5.288235294117647)","(21.0, 110.0, 54.5)","(51.0, 320.0, 281.42857142857144)","(31.0, 190.0, 166.9230769230769)","(3.6, 4.2, 3.8553846153846156)","(31.0, 65.0, 60.285714285714285)","(14.0, 25.0, 19.23076923076923)","(61.0, 370.0, 215.0)"
08-12-2022 15:01:54.595074,"(4.0, 4.8, 4.52)","(3.3, 4.5, 3.8958333333333335)","(4.0, 5.7, 5.288235294117647)","(21.0, 110.0, 54.5)","(51.0, 320.0, 281.42857142857144)","(31.0, 190.0, 166.9230769230769)","(3.6, 4.2, 3.8553846153846156)","(31.0, 65.0, 60.285714285714285)","(14.0, 25.0, 19.23076923076923)","(61.0, 370.0, 215.0)"
08-12-2022 15:01:55.845479,"(4.0, 4.8, 4.52)","(3.3, 4.4, 3.8958333333333335)","(4.0, 5.7, 5.288235294117647)","(21.0, 110.0, 54.5)","(51.0, 320.0, 267.0)","(31.0, 190.0, 166.9230769230769)","(3.6, 4.2, 3.8553846153846156)","(31.0, 65.0, 60.285714285714285)","(14.0, 25.0, 19.23076923076923)","(61.0, 370.0, 308.0)"
08-12-2022 15:01:57.105174,"(4.0, 4.8, 4.52)","(3.3, 4.4, 3.8958333333333335)","(4.0, 5.7, 5.288235294117647)","(21.0, 110.0, 54.5)","(51.0, 320.0, 267.0)","(31.0, 190.0, 166.9230769230769)","(3.6, 4.2, 3.8553846153846156)","(31.0, 65.0, 60.285714285714285)","(14.0, 25.0, 19.23076923076923)","(61.0, 370.0, 308.0)"
08-12-2022 15:01:58.411172,"(4.0, 4.8, 4.52)","(3.3, 4.4, 3.8958333333333335)","(4.0, 5.7, 5.288235294117647)","(21.0, 110.0, 54.5)","(51.0, 320.0, 267.0)","(31.0, 190.0, 166.9230769230769)","(3.6, 4.2, 3.8553846153846156)","(31.0, 65.0, 60.285714285714285)","(14.0, 25.0, 19.23076923076923)","(61.0, 370.0, 308.0)"
08-12-2022 15:01:59.682342,"(4.0, 4.8, 4.627692307692308)","(3.3, 4.4, 4.1)","(4.0, 5.7, 5.292307692307692)","(21.0, 110.0, 74.0)","(51.0, 320.0, 267.0)","(31.0, 190.0, 166.9230769230769)","(3.6, 4.2, 3.8553846153846156)","(31.0, 65.0, 59.833333333333336)","(14.0, 25.0, 21.153846153846153)","(61.0, 370.0, 308.0)"
08-12-2022 15:02:01.000303,"(4.0, 4.8, 4.627692307692308)","(3.3, 4.3, 4.061904761904762)","(4.0, 5.6, 5.292307692307692)","(21.0, 110.0, 74.0)","(51.0, 320.0, 267.0)","(31.0, 190.0, 158.46153846153845)","(3.6, 4.2, 3.8553846153846156)","(31.0, 65.0, 44.0)","(14.0, 25.0, 21.153846153846153)","(61.0, 370.0, 260.0)"
08-12-2022 15:02:02.269227,"(4.0, 4.8, 4.627692307692308)","(3.3, 4.3, 4.061904761904762)","(4.0, 5.6, 5.292307692307692)","(21.0, 100.0, 60.0)","(51.0, 310.0, 225.0)","(31.0, 180.0, 158.46153846153845)","(3.6, 4.2, 3.8553846153846156)","(31.0, 60.0, 44.0)","(14.0, 25.0, 21.153846153846153)","(61.0, 360.0, 260.0)"
08-12-2022 15:02:03.533148,"(4.0, 4.8, 4.627692307692308)","(3.3, 4.3, 4.061904761904762)","(4.0, 5.6, 5.292307692307692)","(21.0, 100.0, 60.0)","(51.0, 310.0, 225.0)","(31.0, 180.0, 158.46153846153845)","(3.6, 4.2, 3.8553846153846156)","(31.0, 60.0, 44.0)","(14.0, 25.0, 21.153846153846153)","(61.0, 360.0, 260.0)"
08-12-2022 15:02:04.770296,"(4.0, 4.8, 4.627692307692308)","(3.3, 4.3, 4.061904761904762)","(4.0, 5.6, 5.292307692307692)","(21.0, 100.0, 60.0)","(51.0, 310.0, 225.0)","(31.0, 180.0, 158.46153846153845)","(3.6, 4.2, 3.8553846153846156)","(31.0, 60.0, 44.0)","(14.0, 25.0, 21.153846153846153)","(61.0, 360.0, 260.0)"
08-12-2022 15:02:05.995095,"(4.0, 4.8, 4.627692307692308)","(3.3, 4.3, 4.061904761904762)","(4.0, 5.6, 5.292307692307692)","(21.0, 100.0, 60.0)","(51.0, 310.0, 225.0)","(31.0, 180.0, 158.46153846153845)","(3.6, 4.2, 3.8553846153846156)","(31.0, 60.0, 54.666666666666664)","(14.0, 25.0, 21.180555555555557)","(61.0, 360.0, 160.0)"
08-12-2022 15:02:07.251849,"(4.0, 4.8, 4.627692307692308)","(3.3, 4.3, 4.061904761904762)","(4.0, 5.6, 5.292307692307692)","(21.0, 100.0, 60.0)","(51.0, 310.0, 225.0)","(31.0, 180.0, 158.46153846153845)","(3.6, 4.2, 3.8553846153846156)","(31.0, 60.0, 52.625)","(14.0, 25.0, 21.474358974358974)","(61.0, 360.0, 313.07692307692304)"
08-12-2022 15:02:08.469445,"(4.0, 4.8, 4.627692307692308)","(3.3, 4.2, 4.093333333333334)","(4.0, 5.6, 5.292307692307692)","(21.0, 100.0, 60.0)","(51.0, 310.0, 225.0)","(31.0, 180.0, 158.46153846153845)","(3.6, 4.2, 3.8553846153846156)","(31.0, 55.0, 52.625)","(14.0, 25.0, 21.474358974358974)","(61.0, 360.0, 313.07692307692304)"
08-12-2022 15:02:09.727990,"(4.0, 4.8, 4.627692307692308)","(3.3, 4.2, 4.093333333333334)","(4.0, 5.6, 5.292307692307692)","(21.0, 100.0, 60.0)","(51.0, 310.0, 225.0)","(31.0, 180.0, 158.46153846153845)","(3.6, 4.2, 3.8553846153846156)","(31.0, 55.0, 52.625)","(14.0, 25.0, 21.5625)","(61.0, 360.0, 313.07692307692304)"
08-12-2022 15:02:11.018919,"(4.0, 4.8, 4.627692307692308)","(3.3, 4.2, 4.093333333333334)","(4.0, 5.6, 5.292307692307692)","(21.0, 100.0, 60.0)","(51.0, 310.0, 225.0)","(31.0, 180.0, 158.46153846153845)","(3.6, 4.2, 3.8553846153846156)","(31.0, 55.0, 52.625)","(14.0, 25.0, 21.5625)","(61.0, 360.0, 313.07692307692304)"
08-12-2022 15:02:12.362436,"(4.0, 4.8, 4.627692307692308)","(3.3, 4.2, 4.093333333333334)","(4.0, 5.6, 5.292307692307692)","(21.0, 100.0, 60.0)","(51.0, 310.0, 225.0)","(31.0, 180.0, 150.0)","(3.6, 4.2, 3.8553846153846156)","(31.0, 55.0, 48.25)","(14.0, 25.0, 21.180555555555557)","(61.0, 360.0, 284.44444444444446)"
08-12-2022 15:02:13.658454,"(4.0, 4.8, 4.627692307692308)","(3.3, 4.2, 4.031578947368421)","(4.0, 5.6, 5.292307692307692)","(21.0, 100.0, 60.0)","(51.0, 310.0, 225.0)","(31.0, 170.0, 150.0)","(3.6, 4.2, 3.8553846153846156)","(31.0, 50.0, 48.25)","(14.0, 25.0, 21.180555555555557)","(61.0, 350.0, 284.44444444444446)"
08-12-2022 15:02:14.879428,"(4.0, 4.8, 4.627692307692308)","(3.3, 4.2, 4.031578947368421)","(4.0, 5.6, 5.292307692307692)","(21.0, 100.0, 60.0)","(51.0, 310.0, 225.0)","(31.0, 170.0, 150.0)","(3.6, 4.2, 3.8553846153846156)","(31.0, 50.0, 48.25)","(14.0, 25.0, 21.180555555555557)","(61.0, 350.0, 284.44444444444446)"
08-12-2022 15:02:16.140960,"(4.0, 4.8, 4.627692307692308)","(3.3, 4.2, 4.093333333333334)","(4.0, 5.6, 5.292307692307692)","(21.0, 100.0, 60.0)","(51.0, 310.0, 225.0)","(31.0, 170.0, 150.0)","(3.6, 4.2, 3.8553846153846156)","(31.0, 50.0, 48.25)","(14.0, 25.0, 21.180555555555557)","(61.0, 350.0, 284.44444444444446)"
08-12-2022 15:02:17.379231,"(4.0, 4.8, 4.627692307692308)","(3.3, 4.2, 4.093333333333334)","(4.0, 5.6, 5.292307692307692)","(21.0, 100.0, 60.0)","(51.0, 310.0, 225.0)","(31.0, 170.0, 150.0)","(3.6, 4.2, 3.8553846153846156)","(31.0, 50.0, 48.25)","(14.0, 25.0, 21.180555555555557)","(61.0, 350.0, 284.44444444444446)"
