,Go Forward Tink,Oh Suzie,Flying Bella,Udella Bale,Hasten Jet,Pablos Star,Im Indigo,Levator
05-01-2023 14:13:10.130756,"(10.0, 22.0, 19.272727272727273)","(51.0, 80.0, 76.25)","(20.0, 85.0, 77.85714285714286)","(2.7, 3.2, 3.1500000000000004)","(2.7, 3.55, 3.5166666666666666)","(10.0, 13.0, 12.659090909090908)","(9.0, 12.0, 10.676470588235293)","(6.0, 7.8, 7.733333333333333)"
05-01-2023 14:13:11.260408,"(10.0, 22.0, 19.272727272727273)","(51.0, 80.0, 76.25)","(20.0, 85.0, 79.28571428571429)","(2.7, 3.2, 3.1500000000000004)","(2.7, 3.55, 3.5166666666666666)","(10.0, 13.0, 12.659090909090908)","(9.0, 12.0, 10.676470588235293)","(6.0, 7.8, 7.733333333333333)"
05-01-2023 14:13:12.530354,"(10.0, 22.0, 19.272727272727273)","(51.0, 80.0, 76.25)","(20.0, 85.0, 79.28571428571429)","(2.7, 3.2, 3.1222222222222222)","(2.7, 3.55, 3.5318181818181817)","(10.0, 13.0, 12.666666666666666)","(9.0, 12.0, 10.676470588235293)","(6.0, 7.8, 7.733333333333333)"
05-01-2023 14:13:13.694983,"(10.0, 21.0, 19.142857142857142)","(51.0, 80.0, 76.25)","(20.0, 85.0, 79.28571428571429)","(2.7, 3.2, 3.1222222222222222)","(2.7, 3.55, 3.5318181818181817)","(10.0, 13.0, 12.666666666666666)","(9.0, 12.0, 10.676470588235293)","(6.0, 7.8, 7.733333333333333)"
05-01-2023 14:13:14.898783,"(10.0, 21.0, 19.142857142857142)","(51.0, 80.0, 76.25)","(20.0, 85.0, 79.28571428571429)","(2.7, 3.2, 3.1222222222222222)","(2.7, 3.55, 3.5318181818181817)","(10.0, 13.0, 12.666666666666666)","(9.0, 12.0, 10.676470588235293)","(6.0, 7.8, 7.733333333333333)"
05-01-2023 14:13:16.163490,"(10.0, 21.0, 19.142857142857142)","(51.0, 80.0, 76.25)","(20.0, 85.0, 79.28571428571429)","(2.7, 3.2, 3.1222222222222222)","(2.7, 3.55, 3.5318181818181817)","(10.0, 13.0, 12.666666666666666)","(9.0, 12.0, 10.676470588235293)","(6.0, 7.8, 7.733333333333333)"
05-01-2023 14:13:17.411523,"(10.0, 21.0, 19.142857142857142)","(51.0, 80.0, 76.25)","(20.0, 85.0, 79.28571428571429)","(2.7, 3.2, 3.1222222222222222)","(2.7, 3.55, 3.5318181818181817)","(10.0, 13.0, 12.666666666666666)","(9.0, 12.0, 11.117647058823529)","(6.0, 7.8, 7.733333333333333)"
05-01-2023 14:13:18.706601,"(10.0, 21.0, 19.5)","(51.0, 80.0, 76.25)","(20.0, 85.0, 81.66666666666667)","(2.7, 3.15, 3.003260869565217)","(2.7, 3.55, 3.525)","(10.0, 13.0, 13.1)","(9.0, 12.0, 11.074074074074074)","(6.0, 7.8, 7.757142857142857)"
05-01-2023 14:13:19.859858,"(10.0, 21.0, 19.5)","(51.0, 80.0, 76.25)","(20.0, 90.0, 85.83333333333334)","(2.7, 3.1, 3.052659574468085)","(2.7, 3.5, 3.4833333333333334)","(10.0, 13.5, 13.038461538461538)","(9.0, 12.0, 10.61111111111111)","(6.0, 7.8, 7.757142857142857)"
05-01-2023 14:13:21.030632,"(10.0, 21.0, 19.5)","(51.0, 80.0, 76.25)","(20.0, 90.0, 85.83333333333334)","(2.7, 3.1, 3.055050505050505)","(2.7, 3.5, 3.525)","(10.0, 13.5, 13.038461538461538)","(9.0, 12.0, 10.61111111111111)","(6.0, 7.8, 7.757142857142857)"
05-01-2023 14:13:22.197885,"(10.0, 21.0, 19.5)","(51.0, 80.0, 76.25)","(20.0, 90.0, 86.0)","(2.7, 3.1, 3.003225806451613)","(2.7, 3.55, 3.525)","(10.0, 13.5, 12.3)","(9.0, 12.0, 11.107142857142858)","(6.0, 7.8, 7.666666666666667)"
05-01-2023 14:13:23.455630,"(10.0, 21.0, 20.5)","(51.0, 80.0, 76.25)","(20.0, 90.0, 86.73913043478261)","(2.7, 3.1, 3.0081632653061225)","(2.7, 3.55, 3.536363636363636)","(10.0, 12.5, 12.3)","(9.0, 12.0, 11.107142857142858)","(6.0, 7.8, 7.666666666666667)"
05-01-2023 14:13:24.629621,"(10.0, 21.0, 20.25)","(51.0, 80.0, 76.25)","(20.0, 90.0, 86.73913043478261)","(2.7, 3.1, 3.0081632653061225)","(2.7, 3.55, 3.525)","(10.0, 12.5, 12.3)","(9.0, 12.0, 11.107142857142858)","(6.0, 7.8, 7.666666666666667)"
05-01-2023 14:13:25.891564,"(10.0, 21.0, 20.25)","(51.0, 80.0, 76.25)","(20.0, 110.0, 102.80000000000001)","(2.7, 3.1, 3.003225806451613)","(2.7, 3.55, 3.536363636363636)","(10.0, 12.5, 12.3)","(9.0, 12.0, 11.107142857142858)","(6.0, 7.8, 7.769230769230769)"
05-01-2023 14:13:26.996694,"(10.0, 21.0, 20.25)","(51.0, 80.0, 76.25)","(20.0, 85.0, 84.0909090909091)","(2.7, 3.1, 2.9515463917525775)","(2.7, 3.55, 3.536363636363636)","(10.0, 12.5, 12.261904761904763)","(9.0, 12.0, 10.61111111111111)","(6.0, 7.8, 7.769230769230769)"
05-01-2023 14:13:28.043525,"(10.0, 21.0, 20.53846153846154)","(51.0, 80.0, 76.25)","(20.0, 85.0, 84.0909090909091)","(2.7, 3.1, 3.0174999999999996)","(2.7, 3.55, 3.525)","(10.0, 12.5, 11.880952380952381)","(9.0, 12.0, 10.61111111111111)","(6.0, 7.8, 7.769230769230769)"
05-01-2023 14:13:29.190736,"(10.0, 21.0, 20.454545454545453)","(51.0, 80.0, 76.25)","(20.0, 85.0, 84.0909090909091)","(2.7, 3.05, 3.0196666666666667)","(2.7, 3.55, 3.536363636363636)","(10.0, 12.0, 13.083333333333334)","(9.0, 12.0, 10.61111111111111)","(6.0, 7.8, 7.769230769230769)"
05-01-2023 14:13:30.455062,"(10.0, 21.0, 20.5)","(51.0, 80.0, 76.25)","(20.0, 85.0, 83.26086956521739)","(2.7, 3.05, 3.0196666666666667)","(2.7, 3.55, 3.536363636363636)","(10.0, 13.5, 13.083333333333334)","(9.0, 12.0, 11.107142857142858)","(6.0, 7.8, 7.769230769230769)"
05-01-2023 14:13:31.764241,"(10.0, 21.0, 20.5)","(51.0, 80.0, 76.25)","(20.0, 85.0, 83.26086956521739)","(2.7, 3.05, 3.0196666666666667)","(2.7, 3.55, 3.525)","(10.0, 13.5, 13.083333333333334)","(9.0, 12.0, 11.166666666666666)","(6.0, 7.8, 7.769230769230769)"
05-01-2023 14:13:33.048717,"(10.0, 21.0, 20.583333333333332)","(51.0, 80.0, 76.25)","(20.0, 85.0, 83.26086956521739)","(2.7, 3.05, 3.0021052631578944)","(2.7, 3.55, 3.525)","(10.0, 13.5, 13.142857142857142)","(9.0, 12.0, 11.166666666666666)","(6.0, 7.8, 7.769230769230769)"
05-01-2023 14:13:34.368177,"(10.0, 21.0, 20.583333333333332)","(51.0, 80.0, 76.25)","(20.0, 85.0, 83.26086956521739)","(2.7, 3.05, 2.9994444444444444)","(2.7, 3.55, 3.5388888888888888)","(10.0, 13.5, 12.321428571428571)","(9.0, 12.0, 11.166666666666666)","(6.0, 7.8, 7.769230769230769)"
05-01-2023 14:13:35.492157,"(10.0, 21.0, 20.583333333333332)","(51.0, 80.0, 76.25)","(20.0, 85.0, 77.5)","(2.7, 3.05, 2.950833333333333)","(2.7, 3.55, 3.525)","(10.0, 12.5, 12.321428571428571)","(9.0, 12.0, 11.074074074074074)","(6.0, 7.8, 7.769230769230769)"
05-01-2023 14:13:36.592953,"(10.0, 21.0, 20.666666666666668)","(51.0, 80.0, 76.25)","(20.0, 85.0, 79.0)","(2.7, 3.05, 2.889)","(2.7, 3.55, 3.5166666666666666)","(10.0, 12.5, 12.321428571428571)","(9.0, 12.0, 11.074074074074074)","(6.0, 7.8, 7.769230769230769)"
05-01-2023 14:13:37.678938,"(10.0, 21.0, 20.615384615384617)","(51.0, 80.0, 76.25)","(20.0, 85.0, 78.33333333333333)","(2.7, 3.05, 2.889)","(2.7, 3.55, 3.533333333333333)","(10.0, 12.5, 12.321428571428571)","(9.0, 12.0, 11.074074074074074)","(6.0, 7.8, 7.769230769230769)"
05-01-2023 14:13:38.728704,"(11.0, 21.0, 20.615384615384617)","(51.0, 80.0, 76.25)","(20.0, 85.0, 81.25)","(2.7, 3.05, 2.968695652173913)","(2.7, 3.55, 3.5115384615384615)","(10.0, 12.5, 12.321428571428571)","(9.0, 12.0, 11.51923076923077)","(6.0, 7.8, 7.769230769230769)"
05-01-2023 14:13:39.884317,"(11.0, 21.0, 20.642857142857142)","(51.0, 80.0, 76.25)","(20.0, 85.0, 81.25)","(2.7, 3.0, 2.9529411764705884)","(2.7, 3.65, 3.5115384615384615)","(10.0, 12.5, 11.910714285714286)","(9.0, 12.0, 11.51923076923077)","(6.0, 7.8, 7.769230769230769)"
05-01-2023 14:13:41.153601,"(11.0, 21.0, 20.72222222222222)","(51.0, 80.0, 76.25)","(20.0, 85.0, 81.25)","(2.7, 3.0, 2.9529411764705884)","(2.7, 3.65, 3.425)","(10.0, 12.0, 11.907407407407407)","(9.0, 12.0, 11.51923076923077)","(6.0, 7.8, 7.769230769230769)"
05-01-2023 14:13:42.278070,"(11.0, 21.0, 20.72222222222222)","(51.0, 80.0, 76.25)","(20.0, 110.0, 80.83333333333333)","(2.7, 3.0, 2.965217391304348)","(2.7, 3.65, 3.425)","(10.0, 12.0, 11.907407407407407)","(9.0, 12.0, 11.074074074074074)","(6.0, 7.8, 7.769230769230769)"
05-01-2023 14:13:43.478501,"(11.0, 21.0, 20.72222222222222)","(51.0, 80.0, 76.25)","(20.0, 110.0, 80.83333333333333)","(2.7, 3.0, 2.952)","(2.7, 3.65, 3.5136363636363637)","(10.0, 12.0, 11.907407407407407)","(9.0, 12.0, 11.074074074074074)","(6.0, 7.8, 7.769230769230769)"
05-01-2023 14:13:44.784276,"(11.0, 21.0, 20.72222222222222)","(51.0, 80.0, 76.25)","(20.0, 110.0, 80.83333333333333)","(2.7, 2.96, 2.915)","(2.7, 3.65, 3.525)","(10.0, 12.0, 11.907407407407407)","(9.0, 12.0, 11.074074074074074)","(6.0, 7.8, 7.769230769230769)"
05-01-2023 14:13:46.104122,"(11.0, 21.0, 20.6875)","(51.0, 80.0, 76.25)","(20.0, 110.0, 81.25)","(2.7, 2.94, 2.92)","(2.7, 3.65, 3.5847826086956522)","(10.0, 12.0, 11.907407407407407)","(9.0, 12.0, 11.074074074074074)","(6.0, 7.8, 7.769230769230769)"
05-01-2023 14:13:47.330637,"(11.0, 21.0, 20.615384615384617)","(51.0, 80.0, 76.25)","(20.0, 85.0, 81.25)","(2.7, 2.94, 2.9127272727272726)","(2.7, 3.65, 3.59)","(10.0, 12.0, 11.916666666666666)","(9.0, 12.0, 11.074074074074074)","(6.0, 7.8, 7.769230769230769)"
05-01-2023 14:13:48.635280,"(11.0, 21.0, 20.666666666666668)","(51.0, 80.0, 77.0)","(20.0, 85.0, 81.25)","(2.7, 2.92, 2.9127272727272726)","(2.7, 3.65, 3.59)","(10.0, 12.0, 11.962962962962964)","(9.0, 12.0, 11.074074074074074)","(6.0, 7.8, 7.769230769230769)"
05-01-2023 14:13:49.880763,"(11.0, 22.0, 21.36842105263158)","(51.0, 80.0, 77.0)","(20.0, 110.0, 80.0)","(2.7, 2.94, 2.9146666666666667)","(2.7, 3.65, 3.627272727272727)","(10.0, 12.0, 12.839285714285714)","(9.0, 12.0, 11.074074074074074)","(6.0, 7.8, 7.769230769230769)"
05-01-2023 14:13:51.363850,"(11.0, 24.0, 23.714285714285715)","(51.0, 80.0, 77.0)","(20.0, 85.0, 80.0)","(2.7, 2.92, 2.9146666666666667)","(2.7, 3.65, 3.627272727272727)","(10.0, 13.0, 12.839285714285714)","(9.0, 12.0, 11.074074074074074)","(6.0, 7.8, 7.769230769230769)"
05-01-2023 14:13:52.632507,"(11.0, 25.0, 23.0)","(51.0, 80.0, 76.25)","(20.0, 85.0, 98.33333333333333)","(2.7, 2.92, 2.9)","(2.7, 3.65, 3.6291666666666664)","(10.0, 13.0, 11.907407407407407)","(9.0, 12.0, 11.074074074074074)","(6.0, 7.8, 7.769230769230769)"
05-01-2023 14:13:53.927977,"(11.0, 27.0, 26.25)","(51.0, 80.0, 76.25)","(20.0, 110.0, 98.33333333333333)","(2.7, 2.94, 2.9)","(2.7, 3.65, 3.6291666666666664)","(10.0, 12.0, 11.907407407407407)","(9.0, 12.0, 11.074074074074074)","(6.0, 7.8, 7.769230769230769)"
05-01-2023 14:13:55.332224,"(11.0, 30.0, 22.0)","(51.0, 80.0, 76.25)","(20.0, 85.0, 80.0)","(2.7, 2.94, 2.8899999999999997)","(2.7, 3.65, 3.5625)","(10.0, 12.0, 11.907407407407407)","(9.0, 12.0, 11.074074074074074)","(6.0, 7.8, 7.769230769230769)"
05-01-2023 14:13:56.645408,"(11.0, 23.0, 22.0)","(51.0, 80.0, 76.25)","(20.0, 85.0, 92.5)","(2.7, 2.94, 2.928888888888889)","(2.7, 3.7, 3.5215384615384617)","(10.0, 12.0, 11.913793103448276)","(9.0, 12.0, 11.074074074074074)","(6.0, 7.8, 7.769230769230769)"
05-01-2023 14:13:57.940818,"(11.0, 23.0, 22.11111111111111)","(51.0, 80.0, 76.25)","(20.0, 110.0, 80.0)","(2.7, 2.94, 2.9309090909090907)","(2.7, 3.7, 3.63125)","(10.0, 12.0, 11.9)","(9.0, 12.0, 11.074074074074074)","(6.0, 7.8, 7.769230769230769)"
05-01-2023 14:13:59.191163,"(11.0, 23.0, 22.11111111111111)","(51.0, 80.0, 76.25)","(20.0, 85.0, 92.5)","(2.7, 2.94, 2.913684210526316)","(2.7, 3.65, 3.5583333333333336)","(10.0, 12.0, 12.4)","(9.0, 12.0, 11.074074074074074)","(6.0, 7.8, 7.771428571428571)"
05-01-2023 14:14:00.345121,"(11.0, 22.0, 21.75)","(51.0, 80.0, 76.25)","(20.0, 110.0, 92.5)","(2.7, 2.94, 2.91)","(2.7, 3.6, 3.5583333333333336)","(10.0, 13.0, 12.166666666666666)","(9.0, 12.0, 11.074074074074074)","(6.0, 8.0, 7.771428571428571)"
05-01-2023 14:14:01.460220,"(11.0, 22.0, 21.75)","(51.0, 80.0, 75.0)","(20.0, 85.0, 80.0)","(2.7, 2.94, 2.9)","(2.7, 3.6, 3.5583333333333336)","(10.0, 13.5, 12.166666666666666)","(9.0, 12.0, 11.074074074074074)","(6.0, 8.0, 7.742857142857143)"
05-01-2023 14:14:02.636036,"(11.0, 22.0, 21.77777777777778)","(51.0, 80.0, 75.0)","(20.0, 85.0, 92.5)","(2.7, 2.94, 2.92)","(2.7, 3.6, 3.5583333333333336)","(10.0, 13.5, 12.166666666666666)","(9.0, 12.0, 11.090909090909092)","(6.0, 8.0, 7.742857142857143)"
05-01-2023 14:14:03.846978,"(11.0, 22.0, 21.77777777777778)","(51.0, 80.0, 75.0)","(20.0, 110.0, 80.0)","(2.7, 2.94, 2.92)","(2.7, 3.6, 3.4815789473684213)","(10.0, 13.5, 12.166666666666666)","(9.0, 12.0, 11.074074074074074)","(6.0, 8.0, 7.76)"
05-01-2023 14:14:05.108750,"(11.0, 22.0, 21.77777777777778)","(51.0, 80.0, 77.85714285714286)","(20.0, 85.0, 80.0)","(2.7, 2.94, 2.933846153846154)","(2.7, 3.5, 3.5318181818181817)","(10.0, 13.5, 12.083333333333334)","(9.0, 12.0, 11.074074074074074)","(6.0, 8.0, 7.71304347826087)"
05-01-2023 14:14:06.327749,"(13.0, 22.0, 21.77777777777778)","(51.0, 80.0, 77.85714285714286)","(31.0, 85.0, 98.33333333333333)","(2.6, 2.94, 2.91)","(2.7, 3.55, 3.525)","(10.0, 12.5, 12.083333333333334)","(9.0, 12.0, 11.074074074074074)","(6.0, 8.0, 7.71304347826087)"
05-01-2023 14:14:07.625968,"(13.0, 21.0, 20.583333333333332)","(51.0, 80.0, 77.85714285714286)","(31.0, 110.0, 81.66666666666667)","(2.6, 2.94, 2.91)","(2.7, 3.55, 3.477777777777778)","(10.0, 12.5, 12.083333333333334)","(9.0, 12.0, 11.074074074074074)","(6.0, 8.0, 7.71304347826087)"
05-01-2023 14:14:08.899168,"(13.0, 21.0, 20.642857142857142)","(51.0, 80.0, 77.85714285714286)","(31.0, 85.0, 98.33333333333333)","(2.6, 2.94, 2.932)","(2.7, 3.6, 3.4608695652173913)","(10.0, 12.5, 12.083333333333334)","(9.0, 12.0, 11.074074074074074)","(6.0, 8.0, 7.929411764705883)"
05-01-2023 14:14:10.107590,"(13.0, 21.0, 20.642857142857142)","(51.0, 80.0, 77.85714285714286)","(31.0, 110.0, 81.66666666666667)","(2.6, 2.94, 2.91)","(2.7, 3.6, 3.53125)","(10.0, 12.5, 12.083333333333334)","(9.0, 12.0, 11.074074074074074)","(6.0, 8.0, 7.929411764705883)"
05-01-2023 14:14:11.534371,"(13.0, 21.0, 20.642857142857142)","(51.0, 80.0, 77.85714285714286)","(31.0, 85.0, 92.5)","(2.6, 2.94, 2.8899999999999997)","(2.7, 3.55, 3.4857142857142858)","(10.0, 12.5, 12.7)","(9.0, 12.0, 11.074074074074074)","(6.0, 8.0, 7.955555555555556)"
05-01-2023 14:14:12.919034,"(14.0, 21.0, 20.642857142857142)","(51.0, 80.0, 77.85714285714286)","(31.0, 110.0, 82.0)","(2.6, 2.9, 2.9033333333333333)","(2.7, 3.55, 3.433333333333333)","(10.0, 13.0, 12.732142857142858)","(8.5, 12.0, 11.083333333333334)","(6.0, 8.4, 7.959999999999999)"
05-01-2023 14:14:14.346810,"(14.0, 22.0, 20.666666666666668)","(51.0, 80.0, 78.125)","(31.0, 110.0, 82.0)","(2.6, 2.92, 2.892)","(2.7, 3.55, 3.445)","(10.0, 13.0, 12.689655172413794)","(8.5, 11.5, 11.045454545454545)","(6.0, 8.2, 7.894736842105263)"
05-01-2023 14:14:16.048839,"(14.0, 21.0, 20.705882352941178)","(51.0, 80.0, 78.33333333333333)","(31.0, 110.0, 82.0)","(2.6, 2.9, 2.893333333333333)","(2.7, 3.55, 3.42)","(10.0, 13.0, 12.2)","(8.5, 11.5, 11.083333333333334)","(6.0, 8.4, 8.044444444444444)"
05-01-2023 14:14:17.575144,"(14.0, 21.0, 20.705882352941178)","(51.0, 80.0, 78.33333333333333)","(31.0, 110.0, 82.0)","(2.6, 2.9, 2.889090909090909)","(2.7, 3.55, 3.4833333333333334)","(10.0, 13.0, 12.142857142857142)","(8.5, 11.5, 10.58108108108108)","(6.0, 8.4, 8.533333333333333)"
05-01-2023 14:14:18.953086,"(14.0, 21.0, 20.705882352941178)","(51.0, 80.0, 78.33333333333333)","(31.0, 110.0, 82.0)","(2.6, 2.9, 2.86)","(2.7, 3.5, 3.475)","(10.0, 12.5, 12.291666666666666)","(8.5, 11.5, 10.313953488372093)","(6.0, 8.8, 8.4)"
05-01-2023 14:14:20.277365,"(14.0, 21.0, 20.705882352941178)","(51.0, 80.0, 78.33333333333333)","(31.0, 110.0, 82.0)","(2.6, 2.9, 2.86)","(2.7, 3.5, 3.475)","(10.0, 12.5, 12.291666666666666)","(8.5, 11.5, 10.313953488372093)","(6.0, 8.8, 8.457142857142857)"
05-01-2023 14:14:21.439348,"(14.0, 21.0, 20.666666666666668)","(51.0, 80.0, 78.33333333333333)","(31.0, 110.0, 78.0)","(2.5, 2.9, 2.8876923076923076)","(2.7, 3.5, 3.475)","(10.0, 12.5, 12.272727272727273)","(8.5, 11.5, 10.366666666666667)","(6.0, 8.8, 8.35)"
05-01-2023 14:14:22.819333,"(14.0, 21.0, 20.785714285714285)","(51.0, 80.0, 73.75)","(31.0, 110.0, 95.45454545454545)","(2.5, 2.9, 2.893333333333333)","(2.7, 3.5, 3.475)","(10.0, 12.5, 12.272727272727273)","(8.5, 11.5, 10.366666666666667)","(6.0, 8.8, 8.35)"
05-01-2023 14:14:24.158901,"(14.0, 21.0, 20.727272727272727)","(51.0, 80.0, 73.75)","(31.0, 110.0, 94.44444444444444)","(2.5, 2.9, 2.889333333333333)","(2.7, 3.5, 3.4382352941176473)","(10.0, 12.5, 12.733333333333333)","(8.5, 11.5, 10.60204081632653)","(6.0, 8.8, 8.266666666666666)"
05-01-2023 14:14:25.338228,"(14.0, 21.0, 20.727272727272727)","(51.0, 80.0, 73.75)","(31.0, 110.0, 94.44444444444444)","(2.5, 2.9, 2.891578947368421)","(2.7, 3.5, 3.475)","(10.0, 13.0, 12.733333333333333)","(8.5, 11.5, 10.18)","(6.0, 8.8, 8.235294117647058)"
05-01-2023 14:14:26.651000,"(14.0, 21.0, 20.941176470588236)","(51.0, 80.0, 71.5625)","(31.0, 110.0, 100.0)","(2.5, 2.9, 2.8715151515151516)","(2.7, 3.5, 3.475)","(10.0, 13.0, 12.733333333333333)","(8.5, 11.5, 10.277777777777779)","(6.0, 8.8, 8.126315789473685)"
05-01-2023 14:14:27.826432,"(14.0, 21.0, 20.842105263157894)","(51.0, 80.0, 71.5625)","(31.0, 110.0, 100.0)","(2.5, 2.92, 2.8715151515151516)","(2.7, 3.5, 3.475)","(10.0, 13.0, 12.733333333333333)","(8.5, 11.5, 10.277777777777779)","(6.0, 8.8, 8.126315789473685)"
05-01-2023 14:14:29.035201,"(14.0, 22.0, 21.81818181818182)","(51.0, 80.0, 71.5625)","(31.0, 110.0, 100.0)","(2.5, 2.9, 2.8866666666666667)","(2.7, 3.5, 3.476923076923077)","(10.0, 13.0, 12.34375)","(8.5, 11.0, 10.263157894736842)","(6.0, 8.8, 8.52)"
05-01-2023 14:14:30.319411,"(14.0, 22.0, 21.6)","(51.0, 80.0, 71.5625)","(31.0, 100.0, 95.71428571428572)","(2.5, 2.92, 2.8526315789473684)","(2.7, 3.5, 3.4727272727272727)","(10.0, 12.5, 12.34375)","(8.5, 11.0, 10.416666666666666)","(6.0, 9.0, 8.52)"
05-01-2023 14:14:31.554291,"(14.0, 22.0, 21.6)","(51.0, 80.0, 71.5625)","(31.0, 100.0, 95.71428571428572)","(2.5, 2.92, 2.8707692307692305)","(2.7, 3.5, 3.4727272727272727)","(10.0, 12.5, 12.222222222222221)","(8.5, 11.0, 10.172413793103448)","(6.0, 9.0, 8.571428571428571)"
05-01-2023 14:14:32.885179,"(14.0, 22.0, 21.0)","(51.0, 80.0, 71.5625)","(31.0, 100.0, 95.71428571428572)","(2.5, 2.92, 2.874285714285714)","(2.7, 3.5, 3.434375)","(10.0, 12.5, 12.352941176470589)","(8.5, 11.0, 10.125)","(6.0, 9.0, 8.657142857142857)"
05-01-2023 14:14:34.192111,"(14.0, 21.0, 20.375)","(51.0, 80.0, 71.5625)","(31.0, 100.0, 95.71428571428572)","(2.5, 2.92, 2.9066666666666667)","(2.7, 3.5, 3.434375)","(10.0, 12.5, 12.386363636363637)","(8.5, 11.0, 10.125)","(6.0, 9.0, 8.733333333333334)"
05-01-2023 14:14:35.517785,"(14.0, 21.0, 20.25)","(51.0, 80.0, 71.5625)","(31.0, 100.0, 95.71428571428572)","(2.5, 2.92, 2.9066666666666667)","(2.7, 3.5, 3.44)","(10.0, 12.5, 13.055555555555555)","(8.5, 11.0, 10.222222222222221)","(6.0, 9.0, 8.733333333333334)"
05-01-2023 14:14:36.852456,"(14.0, 21.0, 20.25)","(51.0, 80.0, 71.5625)","(31.0, 100.0, 95.71428571428572)","(2.5, 2.92, 2.9066666666666667)","(2.7, 3.5, 3.4175)","(10.0, 13.5, 12.391304347826086)","(8.5, 11.0, 10.222222222222221)","(6.0, 9.0, 8.733333333333334)"
05-01-2023 14:14:38.118447,"(14.0, 21.0, 20.0)","(51.0, 80.0, 71.5625)","(31.0, 100.0, 95.38461538461539)","(2.5, 2.92, 2.913333333333333)","(2.7, 3.5, 3.392857142857143)","(10.0, 12.5, 12.386363636363637)","(8.5, 11.0, 10.125)","(6.0, 9.0, 8.733333333333334)"
05-01-2023 14:14:39.449567,"(14.0, 21.0, 19.90909090909091)","(51.0, 80.0, 71.5625)","(31.0, 100.0, 83.33333333333333)","(2.5, 2.92, 2.86)","(2.7, 3.5, 3.3863636363636367)","(10.0, 12.5, 12.386363636363637)","(8.5, 11.0, 10.125)","(6.0, 9.0, 9.587301587301587)"
05-01-2023 14:14:40.982905,"(14.0, 21.0, 19.75)","(51.0, 80.0, 71.5625)","(31.0, 100.0, 83.33333333333333)","(2.5, 2.9, 2.884444444444444)","(2.7, 3.45, 3.3863636363636367)","(10.0, 12.5, 12.386363636363637)","(8.5, 11.0, 10.222222222222221)","(6.0, 9.6, 9.242105263157894)"
05-01-2023 14:14:42.484571,"(14.0, 20.0, 19.8)","(51.0, 80.0, 71.5625)","(31.0, 100.0, 85.0)","(2.5, 2.92, 2.872)","(2.7, 3.45, 3.3863636363636367)","(10.0, 12.5, 13.038461538461538)","(8.5, 11.0, 10.222222222222221)","(6.0, 9.6, 9.242105263157894)"
05-01-2023 14:14:43.900194,"(14.0, 20.0, 19.8)","(51.0, 80.0, 71.5625)","(31.0, 95.0, 83.33333333333333)","(2.5, 2.92, 2.856)","(2.7, 3.45, 3.3470588235294114)","(10.0, 13.5, 13.02)","(8.5, 11.0, 10.125)","(6.0, 9.6, 9.222857142857142)"
05-01-2023 14:14:45.142168,"(14.0, 20.0, 19.8)","(51.0, 80.0, 71.5625)","(31.0, 100.0, 83.33333333333333)","(2.5, 2.92, 2.8628571428571425)","(2.7, 3.4, 3.359090909090909)","(10.0, 13.5, 13.02)","(8.5, 11.0, 10.125)","(6.0, 9.6, 9.389473684210527)"
05-01-2023 14:14:46.339332,"(14.0, 21.0, 19.615384615384617)","(51.0, 80.0, 71.5625)","(31.0, 100.0, 83.33333333333333)","(2.5, 2.92, 2.8628571428571425)","(2.7, 3.4, 3.359090909090909)","(10.0, 13.5, 13.02)","(8.5, 11.0, 10.125)","(6.0, 9.4, 9.389333333333333)"
05-01-2023 14:14:47.553739,"(14.0, 20.0, 19.5)","(51.0, 80.0, 71.5625)","(31.0, 95.0, 80.0)","(2.5, 2.92, 2.869090909090909)","(2.7, 3.4, 3.3941176470588235)","(10.0, 13.5, 12.375)","(8.5, 11.0, 10.222222222222221)","(6.0, 9.4, 9.389333333333333)"
05-01-2023 14:14:48.870823,"(14.0, 21.0, 19.333333333333332)","(51.0, 80.0, 71.5625)","(31.0, 95.0, 85.0)","(2.5, 2.92, 2.905)","(2.7, 3.4, 3.3941176470588235)","(10.0, 12.5, 12.333333333333334)","(8.5, 11.0, 10.125)","(6.5, 9.4, 9.389473684210527)"
05-01-2023 14:14:50.176749,"(14.0, 21.0, 19.181818181818183)","(51.0, 80.0, 72.05882352941177)","(31.0, 95.0, 85.0)","(2.5, 2.92, 2.88)","(2.7, 3.4, 3.3941176470588235)","(10.0, 12.5, 12.333333333333334)","(8.5, 11.0, 10.573170731707316)","(6.5, 9.4, 9.380208333333334)"
05-01-2023 14:14:51.455296,"(14.0, 21.0, 19.714285714285715)","(51.0, 80.0, 72.05882352941177)","(31.0, 95.0, 80.0)","(2.5, 2.92, 2.88)","(2.7, 3.4, 3.3941176470588235)","(10.0, 12.5, 12.25)","(8.5, 11.0, 10.125)","(6.5, 9.4, 9.396739130434783)"
05-01-2023 14:14:52.784776,"(14.0, 21.0, 20.2)","(51.0, 80.0, 72.05882352941177)","(31.0, 95.0, 80.0)","(2.5, 2.92, 2.88)","(2.7, 3.4, 3.3941176470588235)","(10.0, 12.5, 12.25)","(8.5, 11.0, 10.102564102564102)","(6.5, 9.4, 9.394652406417112)"
