,Uri Bale,Miss Rowdy,Homebush Shadow,Impressive Sonic,Iced Mocha,Diamond Warrior,Goldstar Ricky,Yoshi Moon
12-01-2023 14:59:48.570991,"(3.8, 5.7, 4.504166666666666)","(5.5, 9.8, 7.6000000000000005)","(8.0, 14.5, 13.808333333333334)","(8.5, 18.0, 12.88888888888889)","(5.5, 9.4, 8.623529411764707)","(6.0, 11.0, 8.2)","(9.0, 23.0, 16.705263157894734)","(5.5, 9.2, 8.49090909090909)"
12-01-2023 14:59:49.832448,"(3.8, 5.7, 4.504166666666666)","(5.5, 9.8, 7.6000000000000005)","(8.0, 14.5, 13.808333333333334)","(8.5, 18.5, 12.88888888888889)","(5.5, 9.4, 8.623529411764707)","(6.0, 11.0, 8.2)","(9.0, 24.0, 16.705263157894734)","(5.5, 9.2, 7.0285714285714285)"
12-01-2023 14:59:51.045213,"(3.8, 5.7, 4.504166666666666)","(5.5, 9.8, 7.6000000000000005)","(8.0, 14.5, 13.808333333333334)","(8.5, 18.5, 12.88888888888889)","(5.5, 9.4, 8.623529411764707)","(6.0, 11.0, 8.2)","(9.0, 24.0, 16.705263157894734)","(5.5, 9.2, 7.0285714285714285)"
12-01-2023 14:59:52.190761,"(3.8, 5.7, 4.504166666666666)","(5.5, 9.8, 7.6000000000000005)","(8.0, 14.5, 13.808333333333334)","(8.5, 18.5, 17.28)","(5.5, 9.4, 8.623529411764707)","(6.0, 11.0, 8.2)","(9.0, 24.0, 21.759999999999998)","(5.5, 9.2, 7.0285714285714285)"
12-01-2023 14:59:53.368283,"(3.8, 5.7, 4.504166666666666)","(5.5, 9.8, 7.6000000000000005)","(8.0, 14.5, 13.808333333333334)","(8.5, 19.5, 17.28)","(5.5, 9.4, 8.623529411764707)","(6.0, 11.0, 8.2)","(9.0, 25.0, 21.759999999999998)","(5.5, 9.2, 7.0285714285714285)"
12-01-2023 14:59:54.562043,"(3.8, 5.7, 4.504166666666666)","(5.5, 9.8, 7.6000000000000005)","(8.0, 14.5, 13.808333333333334)","(8.5, 19.5, 17.28)","(5.5, 9.4, 8.623529411764707)","(6.0, 11.0, 8.2)","(9.0, 25.0, 21.759999999999998)","(5.5, 9.2, 7.0285714285714285)"
12-01-2023 14:59:55.677597,"(3.8, 5.7, 4.504166666666666)","(5.5, 9.8, 7.6000000000000005)","(8.0, 14.5, 13.808333333333334)","(8.5, 19.5, 17.28)","(5.5, 9.4, 8.623529411764707)","(6.0, 11.0, 8.2)","(9.0, 25.0, 21.759999999999998)","(5.5, 9.2, 7.0285714285714285)"
12-01-2023 14:59:56.684232,"(3.8, 5.7, 4.504166666666666)","(5.5, 9.8, 7.6000000000000005)","(8.0, 14.5, 13.808333333333334)","(8.5, 19.5, 17.28)","(5.5, 9.4, 8.623529411764707)","(6.0, 11.0, 8.2)","(9.0, 25.0, 21.759999999999998)","(5.5, 9.2, 7.0285714285714285)"
12-01-2023 14:59:57.826542,"(3.8, 5.7, 4.504166666666666)","(5.5, 9.8, 7.6000000000000005)","(8.0, 14.5, 13.808333333333334)","(8.5, 19.5, 17.28)","(5.5, 9.4, 8.623529411764707)","(6.0, 11.0, 8.2)","(9.0, 25.0, 21.759999999999998)","(5.5, 9.2, 7.0285714285714285)"
12-01-2023 14:59:58.966275,"(3.8, 5.7, 4.504166666666666)","(5.5, 9.8, 7.6000000000000005)","(8.0, 14.5, 13.808333333333334)","(8.5, 19.5, 17.28)","(5.5, 9.4, 8.623529411764707)","(6.0, 11.0, 8.2)","(9.0, 25.0, 21.759999999999998)","(5.5, 9.2, 7.0285714285714285)"
12-01-2023 15:00:00.131658,"(3.8, 5.7, 4.504166666666666)","(5.5, 9.8, 7.6000000000000005)","(8.0, 14.5, 13.808333333333334)","(8.5, 19.5, 17.28)","(5.5, 9.4, 8.623529411764707)","(6.0, 11.0, 8.2)","(9.0, 25.0, 21.759999999999998)","(5.5, 9.2, 7.0285714285714285)"
12-01-2023 15:00:01.237244,"(3.8, 5.7, 4.504166666666666)","(5.5, 9.8, 7.6000000000000005)","(8.0, 14.5, 13.808333333333334)","(8.5, 19.5, 17.28)","(5.5, 9.4, 7.933333333333334)","(6.0, 11.0, 8.2)","(9.0, 25.0, 21.759999999999998)","(5.5, 9.2, 7.0285714285714285)"
12-01-2023 15:00:02.407160,"(3.8, 5.7, 4.504166666666666)","(5.5, 9.8, 7.6000000000000005)","(8.0, 14.5, 13.808333333333334)","(8.5, 19.5, 17.28)","(5.5, 9.4, 7.933333333333334)","(6.0, 11.0, 8.2)","(9.0, 25.0, 21.759999999999998)","(5.5, 9.2, 7.0285714285714285)"
12-01-2023 15:00:03.588618,"(3.8, 5.7, 4.504166666666666)","(5.5, 9.8, 7.6000000000000005)","(8.0, 14.5, 13.808333333333334)","(8.5, 19.5, 17.28)","(5.5, 9.4, 7.933333333333334)","(6.0, 11.0, 8.2)","(9.0, 25.0, 21.759999999999998)","(5.5, 9.2, 7.0285714285714285)"
12-01-2023 15:00:04.766175,"(3.8, 5.7, 4.504166666666666)","(5.5, 9.8, 7.6000000000000005)","(8.0, 14.5, 13.808333333333334)","(8.5, 19.5, 17.28)","(5.5, 9.4, 8.93)","(6.0, 11.0, 8.2)","(9.0, 25.0, 21.759999999999998)","(5.5, 9.2, 7.0285714285714285)"
12-01-2023 15:00:05.924100,"(3.8, 5.7, 4.504166666666666)","(5.5, 9.8, 7.6000000000000005)","(8.0, 14.5, 13.808333333333334)","(8.5, 19.5, 18.558333333333334)","(5.5, 9.4, 8.93)","(6.0, 11.0, 8.2)","(9.0, 25.0, 21.759999999999998)","(5.5, 9.2, 7.0285714285714285)"
12-01-2023 15:00:07.119218,"(3.8, 5.7, 4.504166666666666)","(5.5, 9.8, 7.6000000000000005)","(8.0, 14.5, 13.808333333333334)","(8.5, 19.5, 18.558333333333334)","(5.5, 9.4, 8.93)","(6.0, 11.0, 8.2)","(9.0, 25.0, 21.759999999999998)","(5.5, 9.2, 7.0285714285714285)"
12-01-2023 15:00:08.360916,"(3.8, 5.7, 4.504166666666666)","(5.5, 9.8, 7.6000000000000005)","(8.0, 14.5, 13.419999999999998)","(8.5, 19.5, 18.558333333333334)","(5.5, 9.4, 8.275)","(6.0, 11.0, 7.114285714285715)","(9.0, 25.0, 21.759999999999998)","(5.5, 9.2, 7.0285714285714285)"
12-01-2023 15:00:09.557633,"(3.8, 5.7, 4.504166666666666)","(5.5, 9.8, 7.6000000000000005)","(8.0, 14.5, 13.419999999999998)","(8.5, 19.5, 18.558333333333334)","(5.5, 9.4, 8.275)","(6.0, 9.4, 7.114285714285715)","(9.0, 25.0, 21.759999999999998)","(5.5, 9.2, 7.0285714285714285)"
12-01-2023 15:00:10.649634,"(3.8, 5.7, 4.504166666666666)","(5.5, 9.8, 7.6000000000000005)","(8.0, 14.5, 13.419999999999998)","(8.5, 19.5, 18.558333333333334)","(5.5, 9.4, 8.275)","(6.0, 9.4, 7.114285714285715)","(9.0, 25.0, 21.759999999999998)","(5.5, 9.2, 7.0285714285714285)"
12-01-2023 15:00:11.710059,"(3.8, 5.7, 4.504166666666666)","(5.5, 9.8, 7.6000000000000005)","(8.0, 14.5, 13.419999999999998)","(8.5, 19.5, 18.558333333333334)","(5.5, 9.4, 8.315384615384616)","(6.0, 9.4, 7.114285714285715)","(9.0, 25.0, 21.759999999999998)","(5.5, 9.2, 7.0285714285714285)"
12-01-2023 15:00:12.794033,"(3.8, 5.7, 4.504166666666666)","(5.5, 9.8, 7.6000000000000005)","(8.0, 14.5, 13.419999999999998)","(8.5, 19.5, 18.558333333333334)","(5.5, 9.4, 8.315384615384616)","(6.0, 9.4, 7.114285714285715)","(9.0, 25.0, 21.759999999999998)","(5.5, 9.2, 7.0285714285714285)"
12-01-2023 15:00:14.002207,"(3.8, 5.7, 4.504166666666666)","(5.5, 9.8, 7.6000000000000005)","(8.0, 14.5, 13.419999999999998)","(8.5, 19.5, 18.558333333333334)","(5.5, 9.4, 8.315384615384616)","(6.0, 9.4, 7.114285714285715)","(9.0, 25.0, 21.759999999999998)","(5.5, 9.2, 7.0285714285714285)"
12-01-2023 15:00:15.110303,"(3.8, 5.7, 4.504166666666666)","(5.5, 9.8, 7.6000000000000005)","(8.0, 14.5, 13.419999999999998)","(8.5, 19.5, 18.558333333333334)","(5.5, 9.4, 8.315384615384616)","(6.0, 9.4, 7.114285714285715)","(9.0, 25.0, 21.759999999999998)","(5.5, 9.2, 7.0285714285714285)"
12-01-2023 15:00:16.426503,"(3.8, 5.7, 4.504166666666666)","(5.5, 9.8, 7.6000000000000005)","(8.0, 14.5, 13.419999999999998)","(8.5, 19.5, 18.558333333333334)","(5.5, 9.4, 8.51875)","(6.0, 9.4, 7.114285714285715)","(9.0, 25.0, 21.759999999999998)","(5.5, 9.2, 7.0285714285714285)"
12-01-2023 15:00:17.678849,"(3.8, 5.7, 4.504166666666666)","(5.5, 9.8, 7.6000000000000005)","(8.0, 14.5, 13.419999999999998)","(8.5, 19.5, 18.558333333333334)","(5.5, 9.4, 8.51875)","(6.0, 9.4, 7.114285714285715)","(9.0, 25.0, 21.759999999999998)","(5.5, 9.2, 7.0285714285714285)"
12-01-2023 15:00:18.894518,"(3.8, 5.7, 4.504166666666666)","(5.5, 9.8, 7.6000000000000005)","(8.0, 14.5, 13.419999999999998)","(8.5, 19.5, 18.558333333333334)","(5.5, 9.4, 8.51875)","(6.0, 9.4, 7.114285714285715)","(9.0, 25.0, 21.759999999999998)","(5.5, 9.2, 7.0285714285714285)"
12-01-2023 15:00:20.089218,"(3.8, 5.7, 4.504166666666666)","(5.5, 9.8, 7.6000000000000005)","(8.0, 14.5, 13.419999999999998)","(8.5, 19.5, 18.558333333333334)","(5.5, 9.4, 8.51875)","(6.0, 9.4, 7.114285714285715)","(9.0, 25.0, 21.759999999999998)","(5.5, 9.2, 7.0285714285714285)"
12-01-2023 15:00:21.295497,"(3.8, 5.7, 4.504166666666666)","(5.5, 9.8, 7.6000000000000005)","(8.0, 14.5, 13.419999999999998)","(8.5, 19.5, 18.558333333333334)","(5.5, 9.4, 8.51875)","(6.0, 9.4, 7.114285714285715)","(9.0, 25.0, 21.759999999999998)","(5.5, 9.2, 7.0285714285714285)"
12-01-2023 15:00:22.593983,"(3.8, 5.7, 4.445833333333333)","(5.5, 9.8, 7.6000000000000005)","(8.0, 14.5, 13.419999999999998)","(8.5, 19.5, 18.558333333333334)","(5.5, 9.4, 8.51875)","(6.0, 9.4, 7.114285714285715)","(9.0, 25.0, 21.759999999999998)","(5.5, 9.2, 7.0285714285714285)"
12-01-2023 15:00:23.872474,"(3.8, 5.7, 4.445833333333333)","(5.5, 9.8, 7.6000000000000005)","(8.0, 14.5, 13.419999999999998)","(8.5, 19.5, 18.558333333333334)","(5.5, 9.4, 8.51875)","(6.0, 9.4, 7.114285714285715)","(9.0, 25.0, 21.759999999999998)","(5.5, 9.2, 7.0285714285714285)"
12-01-2023 15:00:25.072044,"(3.8, 5.7, 4.445833333333333)","(5.5, 9.8, 7.6000000000000005)","(8.0, 14.5, 13.419999999999998)","(8.5, 19.5, 18.558333333333334)","(5.5, 9.4, 8.51875)","(6.0, 9.4, 7.114285714285715)","(9.0, 25.0, 21.759999999999998)","(5.5, 9.2, 7.0285714285714285)"
12-01-2023 15:00:26.165240,"(3.8, 5.7, 4.445833333333333)","(5.5, 9.8, 7.6000000000000005)","(8.0, 14.5, 13.419999999999998)","(8.5, 19.5, 18.558333333333334)","(5.5, 9.4, 8.275)","(6.0, 9.4, 7.114285714285715)","(9.0, 25.0, 21.759999999999998)","(5.5, 9.2, 7.0285714285714285)"
12-01-2023 15:00:27.385164,"(3.8, 5.7, 4.445833333333333)","(5.5, 9.8, 7.6000000000000005)","(8.0, 14.5, 13.419999999999998)","(8.5, 19.5, 18.558333333333334)","(5.5, 9.4, 8.275)","(6.0, 9.4, 7.114285714285715)","(9.0, 25.0, 21.759999999999998)","(5.5, 9.2, 7.0285714285714285)"
12-01-2023 15:00:28.587335,"(3.9, 5.7, 4.445833333333333)","(5.5, 9.8, 7.6000000000000005)","(6.5, 14.5, 13.419999999999998)","(8.5, 19.5, 18.558333333333334)","(5.5, 9.4, 8.81304347826087)","(6.0, 9.4, 7.114285714285715)","(9.0, 25.0, 21.759999999999998)","(5.5, 9.2, 7.0285714285714285)"
12-01-2023 15:00:29.713683,"(3.9, 5.7, 4.445833333333333)","(5.5, 9.8, 7.6000000000000005)","(6.5, 14.5, 13.419999999999998)","(8.5, 19.5, 18.558333333333334)","(5.5, 9.4, 8.964516129032258)","(6.0, 9.4, 7.114285714285715)","(9.0, 25.0, 21.759999999999998)","(5.5, 9.2, 7.0285714285714285)"
12-01-2023 15:00:30.848395,"(3.9, 5.7, 4.445833333333333)","(5.5, 9.8, 7.6000000000000005)","(6.5, 14.5, 13.419999999999998)","(8.5, 19.5, 18.558333333333334)","(5.5, 9.4, 8.964516129032258)","(6.0, 9.4, 7.114285714285715)","(9.0, 25.0, 21.759999999999998)","(5.5, 9.2, 7.0285714285714285)"
12-01-2023 15:00:32.077099,"(3.9, 5.7, 4.445833333333333)","(5.5, 9.8, 7.6000000000000005)","(6.5, 14.5, 13.419999999999998)","(8.5, 19.5, 18.558333333333334)","(5.5, 9.4, 8.964516129032258)","(6.0, 9.4, 7.114285714285715)","(9.0, 25.0, 21.759999999999998)","(5.5, 9.2, 7.0285714285714285)"
12-01-2023 15:00:33.307351,"(3.9, 5.7, 4.445833333333333)","(5.5, 9.8, 7.6000000000000005)","(6.5, 14.5, 13.419999999999998)","(8.5, 19.5, 18.558333333333334)","(5.5, 9.4, 8.964516129032258)","(6.0, 9.4, 7.114285714285715)","(9.0, 25.0, 21.759999999999998)","(5.5, 9.2, 7.0285714285714285)"
12-01-2023 15:00:34.471453,"(3.9, 5.7, 4.445833333333333)","(5.5, 9.8, 7.6000000000000005)","(6.5, 14.5, 13.419999999999998)","(8.5, 19.5, 18.558333333333334)","(5.5, 9.4, 8.964516129032258)","(6.0, 9.4, 7.114285714285715)","(9.0, 25.0, 21.759999999999998)","(5.5, 9.2, 7.0285714285714285)"
12-01-2023 15:00:35.633602,"(3.9, 5.7, 4.445833333333333)","(5.5, 9.8, 7.6000000000000005)","(6.5, 14.5, 13.419999999999998)","(8.5, 19.5, 18.558333333333334)","(5.5, 9.4, 8.964516129032258)","(6.0, 9.4, 7.114285714285715)","(9.0, 25.0, 21.759999999999998)","(5.5, 9.2, 7.0285714285714285)"
12-01-2023 15:00:36.796582,"(3.9, 5.7, 4.445833333333333)","(5.5, 9.8, 7.6000000000000005)","(6.5, 14.5, 13.419999999999998)","(8.5, 19.5, 18.558333333333334)","(5.5, 9.4, 8.964516129032258)","(6.0, 9.4, 7.114285714285715)","(9.0, 25.0, 21.759999999999998)","(5.5, 9.2, 7.0285714285714285)"
12-01-2023 15:00:37.951614,"(3.9, 5.7, 4.445833333333333)","(5.5, 9.8, 7.6000000000000005)","(6.5, 14.5, 13.419999999999998)","(8.5, 19.5, 18.558333333333334)","(5.5, 9.4, 8.964516129032258)","(6.0, 9.4, 7.114285714285715)","(9.0, 25.0, 21.759999999999998)","(5.5, 9.2, 7.0285714285714285)"
12-01-2023 15:00:39.220306,"(3.9, 5.7, 5.15)","(5.5, 9.8, 7.6000000000000005)","(6.5, 14.5, 13.547058823529412)","(8.5, 19.5, 18.558333333333334)","(5.5, 9.4, 8.964516129032258)","(6.0, 9.4, 7.114285714285715)","(9.0, 25.0, 21.759999999999998)","(5.5, 9.2, 7.0285714285714285)"
12-01-2023 15:00:40.410624,"(3.9, 5.7, 5.15)","(5.5, 9.8, 7.6000000000000005)","(6.5, 14.5, 13.570588235294117)","(8.5, 19.5, 18.558333333333334)","(5.5, 9.4, 8.964516129032258)","(6.0, 9.4, 7.114285714285715)","(9.0, 25.0, 21.759999999999998)","(5.5, 9.2, 7.0285714285714285)"
12-01-2023 15:00:41.601173,"(3.9, 5.7, 5.15)","(5.5, 9.8, 7.6000000000000005)","(6.5, 14.5, 13.570588235294117)","(8.5, 19.5, 17.76153846153846)","(5.5, 9.4, 8.964516129032258)","(6.0, 9.4, 7.114285714285715)","(9.0, 25.0, 21.759999999999998)","(5.5, 9.2, 7.0285714285714285)"
12-01-2023 15:00:42.849141,"(3.9, 5.7, 5.15)","(5.5, 9.8, 7.6000000000000005)","(6.5, 14.5, 13.570588235294117)","(8.5, 19.5, 17.76153846153846)","(5.5, 9.4, 8.964516129032258)","(6.0, 9.4, 7.114285714285715)","(9.0, 25.0, 19.6)","(5.5, 9.2, 7.0285714285714285)"
12-01-2023 15:00:44.077695,"(3.9, 5.7, 5.15)","(5.5, 9.8, 7.6000000000000005)","(6.5, 14.5, 13.570588235294117)","(8.5, 19.5, 17.76153846153846)","(5.5, 9.4, 8.964516129032258)","(6.0, 9.4, 7.114285714285715)","(9.0, 25.0, 19.6)","(5.5, 9.2, 7.0285714285714285)"
12-01-2023 15:00:45.295872,"(3.9, 5.7, 5.15)","(5.5, 9.8, 7.6000000000000005)","(6.5, 14.5, 13.570588235294117)","(8.5, 19.5, 18.184615384615384)","(5.5, 9.4, 8.964516129032258)","(6.0, 9.4, 7.114285714285715)","(9.0, 25.0, 20.266666666666666)","(5.5, 9.2, 7.114285714285715)"
12-01-2023 15:00:46.512352,"(3.9, 5.7, 5.15)","(5.5, 9.8, 7.6000000000000005)","(6.5, 14.5, 13.570588235294117)","(8.5, 20.0, 18.184615384615384)","(5.5, 9.4, 8.964516129032258)","(6.0, 9.4, 7.114285714285715)","(9.0, 26.0, 20.266666666666666)","(5.5, 9.4, 7.114285714285715)"
12-01-2023 15:00:47.749264,"(3.9, 5.7, 5.15)","(5.5, 9.8, 7.6000000000000005)","(6.5, 14.5, 13.570588235294117)","(8.5, 20.0, 18.184615384615384)","(5.5, 9.4, 8.964516129032258)","(6.0, 9.4, 7.114285714285715)","(9.0, 26.0, 20.266666666666666)","(5.5, 9.4, 7.114285714285715)"
12-01-2023 15:00:49.052702,"(3.9, 5.7, 5.15)","(5.5, 9.8, 7.6000000000000005)","(6.5, 14.5, 13.570588235294117)","(8.5, 20.0, 18.184615384615384)","(5.5, 9.4, 8.964516129032258)","(6.0, 9.4, 7.114285714285715)","(9.0, 26.0, 20.266666666666666)","(5.5, 9.4, 7.114285714285715)"
12-01-2023 15:00:50.230816,"(3.9, 5.7, 4.4750000000000005)","(5.5, 9.8, 7.6000000000000005)","(6.5, 14.5, 13.570588235294117)","(8.5, 20.0, 18.184615384615384)","(5.5, 9.4, 8.964516129032258)","(6.0, 9.4, 7.114285714285715)","(9.0, 26.0, 20.266666666666666)","(5.5, 9.4, 7.114285714285715)"
12-01-2023 15:00:51.296490,"(3.9, 5.7, 4.4750000000000005)","(5.5, 9.8, 7.6000000000000005)","(6.5, 14.5, 13.570588235294117)","(8.5, 20.0, 18.184615384615384)","(5.5, 9.4, 8.964516129032258)","(6.0, 9.4, 7.114285714285715)","(9.0, 26.0, 20.266666666666666)","(5.5, 9.4, 7.114285714285715)"
12-01-2023 15:00:52.400769,"(3.9, 5.7, 4.4750000000000005)","(5.5, 9.8, 7.6000000000000005)","(6.5, 14.5, 12.525)","(8.5, 20.0, 18.184615384615384)","(5.5, 9.4, 8.964516129032258)","(6.0, 9.4, 7.114285714285715)","(9.0, 26.0, 20.266666666666666)","(5.5, 9.4, 7.114285714285715)"
12-01-2023 15:00:53.588986,"(3.9, 5.7, 4.4750000000000005)","(5.5, 9.8, 7.6000000000000005)","(6.5, 14.5, 12.475)","(8.5, 20.0, 18.184615384615384)","(5.5, 9.4, 8.964516129032258)","(6.0, 9.4, 7.114285714285715)","(9.0, 26.0, 20.266666666666666)","(5.5, 9.4, 7.114285714285715)"
12-01-2023 15:00:54.638082,"(3.9, 5.7, 4.4750000000000005)","(5.5, 9.8, 7.6000000000000005)","(6.5, 14.5, 12.475)","(8.5, 20.0, 18.184615384615384)","(5.5, 9.4, 8.964516129032258)","(6.0, 9.4, 8.621052631578948)","(9.0, 26.0, 23.1)","(5.5, 9.4, 7.114285714285715)"
12-01-2023 15:00:55.739146,"(3.9, 5.7, 4.4750000000000005)","(5.5, 9.8, 7.6000000000000005)","(6.5, 14.5, 12.475)","(8.5, 20.0, 18.184615384615384)","(5.5, 9.4, 8.964516129032258)","(6.0, 9.4, 8.621052631578948)","(9.0, 26.0, 23.1)","(5.5, 9.4, 7.114285714285715)"
12-01-2023 15:00:56.943475,"(3.9, 5.7, 4.4750000000000005)","(5.5, 9.8, 7.6000000000000005)","(6.5, 14.5, 12.475)","(8.5, 20.0, 18.184615384615384)","(5.5, 9.4, 8.964516129032258)","(6.0, 9.4, 8.621052631578948)","(9.0, 26.0, 23.1)","(5.5, 9.4, 7.114285714285715)"
12-01-2023 15:00:58.204063,"(3.9, 5.7, 4.4750000000000005)","(5.5, 9.8, 7.6000000000000005)","(6.5, 14.5, 12.475)","(8.5, 20.0, 18.184615384615384)","(5.5, 9.4, 8.964516129032258)","(6.0, 9.4, 8.621052631578948)","(9.0, 26.0, 23.1)","(5.5, 9.4, 7.114285714285715)"
12-01-2023 15:00:59.414137,"(3.9, 5.7, 4.4750000000000005)","(5.5, 9.8, 7.6000000000000005)","(6.5, 14.5, 12.475)","(8.5, 20.0, 18.184615384615384)","(5.5, 9.4, 8.964516129032258)","(6.0, 9.4, 8.621052631578948)","(9.0, 26.0, 23.1)","(5.5, 9.4, 7.114285714285715)"
12-01-2023 15:01:00.667187,"(3.9, 5.7, 4.4750000000000005)","(5.5, 9.8, 7.6000000000000005)","(6.5, 14.5, 12.475)","(8.5, 20.0, 18.184615384615384)","(5.5, 9.4, 8.964516129032258)","(6.0, 9.4, 8.621052631578948)","(9.0, 26.0, 23.1)","(5.5, 9.4, 7.114285714285715)"
12-01-2023 15:01:01.880384,"(3.9, 5.7, 4.4750000000000005)","(5.5, 9.8, 7.6000000000000005)","(6.5, 14.5, 12.475)","(8.5, 20.0, 18.184615384615384)","(5.5, 9.4, 8.964516129032258)","(6.0, 9.4, 8.621052631578948)","(9.0, 26.0, 23.1)","(5.5, 9.4, 7.114285714285715)"
12-01-2023 15:01:03.081288,"(3.9, 5.7, 4.4750000000000005)","(5.5, 9.8, 7.6000000000000005)","(6.5, 14.5, 12.475)","(8.5, 20.0, 18.184615384615384)","(5.5, 9.4, 8.964516129032258)","(6.0, 9.4, 8.621052631578948)","(9.0, 26.0, 23.1)","(5.5, 9.4, 7.114285714285715)"
12-01-2023 15:01:04.283133,"(3.9, 5.7, 4.4750000000000005)","(5.5, 9.8, 7.6000000000000005)","(6.5, 14.5, 12.475)","(8.5, 20.0, 18.673684210526318)","(5.5, 9.4, 8.964516129032258)","(6.0, 9.4, 8.621052631578948)","(9.0, 26.0, 20.066666666666666)","(5.5, 9.4, 7.114285714285715)"
12-01-2023 15:01:05.455332,"(3.9, 5.7, 4.4750000000000005)","(5.5, 9.8, 7.6000000000000005)","(6.5, 14.5, 12.475)","(8.5, 20.0, 16.514285714285712)","(5.5, 9.4, 8.325)","(6.0, 9.4, 8.621052631578948)","(9.0, 26.0, 20.066666666666666)","(5.5, 9.4, 7.114285714285715)"
12-01-2023 15:01:06.762082,"(3.9, 5.7, 4.4750000000000005)","(5.5, 9.8, 7.6000000000000005)","(6.5, 14.5, 12.475)","(8.5, 20.0, 16.514285714285712)","(5.5, 9.4, 8.325)","(6.0, 9.4, 8.621052631578948)","(9.0, 26.0, 20.066666666666666)","(5.5, 9.4, 7.114285714285715)"
12-01-2023 15:01:08.085363,"(3.9, 5.7, 4.4750000000000005)","(5.5, 9.8, 7.6000000000000005)","(6.5, 14.5, 12.475)","(8.5, 20.0, 16.514285714285712)","(5.5, 9.4, 8.683333333333334)","(6.0, 9.4, 8.621052631578948)","(9.0, 26.0, 20.066666666666666)","(5.5, 9.4, 7.114285714285715)"
12-01-2023 15:01:09.311282,"(3.9, 5.7, 4.4750000000000005)","(5.5, 9.8, 7.6000000000000005)","(6.5, 14.5, 12.475)","(8.5, 20.0, 16.514285714285712)","(5.5, 9.4, 8.683333333333334)","(6.0, 9.4, 8.621052631578948)","(9.0, 26.0, 20.066666666666666)","(5.5, 9.4, 7.114285714285715)"
12-01-2023 15:01:10.464109,"(3.9, 5.7, 4.4750000000000005)","(5.5, 9.8, 7.6000000000000005)","(6.5, 14.5, 12.475)","(8.5, 20.0, 16.514285714285712)","(5.5, 9.4, 8.683333333333334)","(6.0, 9.4, 8.621052631578948)","(9.0, 26.0, 20.066666666666666)","(5.5, 9.4, 7.114285714285715)"
12-01-2023 15:01:11.771483,"(3.9, 5.7, 4.4750000000000005)","(5.5, 9.8, 7.6000000000000005)","(6.5, 14.5, 12.475)","(8.5, 20.0, 16.514285714285712)","(5.5, 9.4, 8.683333333333334)","(6.0, 9.4, 8.621052631578948)","(9.0, 26.0, 22.439999999999998)","(5.5, 9.4, 7.114285714285715)"
12-01-2023 15:01:13.050940,"(3.9, 5.7, 4.4750000000000005)","(5.5, 9.8, 7.220000000000001)","(6.5, 14.5, 12.475)","(8.5, 20.0, 16.514285714285712)","(5.5, 9.4, 8.683333333333334)","(6.0, 9.4, 8.621052631578948)","(9.0, 26.0, 14.266666666666667)","(5.5, 9.4, 7.114285714285715)"
12-01-2023 15:01:14.235582,"(4.0, 5.7, 4.4750000000000005)","(5.5, 9.8, 7.220000000000001)","(6.0, 14.5, 13.342857142857142)","(9.0, 20.0, 16.514285714285712)","(5.5, 9.4, 6.880000000000001)","(6.0, 9.4, 8.621052631578948)","(10.0, 26.0, 14.266666666666667)","(6.0, 9.4, 7.114285714285715)"
12-01-2023 15:01:15.375074,"(4.0, 5.7, 4.4750000000000005)","(5.5, 9.8, 7.220000000000001)","(6.0, 13.5, 11.2)","(9.0, 20.0, 16.514285714285712)","(5.5, 9.4, 6.880000000000001)","(6.0, 9.4, 8.621052631578948)","(10.0, 26.0, 14.266666666666667)","(6.0, 9.4, 6.8)"
12-01-2023 15:01:16.563831,"(4.0, 5.7, 4.4750000000000005)","(5.5, 9.8, 7.220000000000001)","(6.0, 13.5, 11.2)","(9.0, 20.0, 16.514285714285712)","(5.5, 9.4, 6.880000000000001)","(6.0, 9.4, 8.621052631578948)","(10.0, 26.0, 14.266666666666667)","(6.0, 9.4, 6.8)"
12-01-2023 15:01:17.823981,"(4.0, 5.7, 4.4750000000000005)","(5.5, 9.8, 7.220000000000001)","(6.0, 13.5, 11.2)","(9.0, 20.0, 16.514285714285712)","(5.5, 9.4, 8.350000000000001)","(6.0, 9.4, 8.621052631578948)","(10.0, 26.0, 14.266666666666667)","(6.0, 9.4, 6.8)"
12-01-2023 15:01:19.048721,"(4.0, 5.7, 4.4750000000000005)","(5.5, 9.8, 7.220000000000001)","(6.0, 13.5, 11.2)","(9.0, 20.0, 16.514285714285712)","(5.5, 9.4, 8.350000000000001)","(6.0, 9.4, 8.621052631578948)","(10.0, 26.0, 14.266666666666667)","(6.0, 9.4, 6.8)"
12-01-2023 15:01:20.398346,"(4.0, 5.7, 4.4750000000000005)","(5.5, 9.8, 7.220000000000001)","(6.0, 13.5, 11.2)","(9.0, 20.0, 16.514285714285712)","(5.5, 9.4, 8.350000000000001)","(6.0, 9.4, 8.621052631578948)","(10.0, 26.0, 14.266666666666667)","(6.0, 9.4, 6.8)"
12-01-2023 15:01:21.736390,"(4.0, 5.7, 4.4750000000000005)","(5.5, 9.8, 7.220000000000001)","(6.0, 13.5, 11.2)","(9.0, 20.0, 16.514285714285712)","(5.5, 9.4, 8.350000000000001)","(6.0, 9.4, 8.621052631578948)","(10.0, 26.0, 14.266666666666667)","(6.0, 9.4, 6.8)"
